
[00:00:00.000 --> 00:00:06.000]  真愛的天父,我們去到祢自己的私人寶座面前
[00:03:30.000 --> 00:03:34.000]  石頭,叫一叫石頭就變成食物都可以
[00:03:34.000 --> 00:03:36.000]  為什麼不行呢?
[00:03:36.000 --> 00:03:43.000]  表面上,魔鬼就好像用食物來引誘肚餓的主耶穌
[00:03:43.000 --> 00:03:46.000]  但他的引誘不是這麼低層次的
[00:03:46.000 --> 00:03:48.000]  引誘我就可以
[00:03:48.000 --> 00:03:53.000]  我保持健康,減肥
[00:03:53.000 --> 00:03:55.000]  一定要小心自己的飲食
[00:03:55.000 --> 00:03:57.000]  要吃得清淡一點
[00:03:57.000 --> 00:03:59.000]  但我告訴你,我也很容易受引誘
[00:03:59.000 --> 00:04:02.000]  如果你主動請我去新開的那間皇冠酒店
[00:04:02.000 --> 00:04:04.000]  裡面有一間新開的酒店自助餐
[00:04:04.000 --> 00:04:06.000]  你請我去吃,我想一想
[00:04:06.000 --> 00:04:08.000]  我也會和你一起去吃
[00:04:08.000 --> 00:04:12.000]  這些比較低層次
[00:04:12.000 --> 00:04:18.000]  但你想想,這些低層次的食物
[00:04:18.000 --> 00:04:20.000]  是引誘不到耶穌的
[00:04:20.000 --> 00:04:23.000]  雖然耶穌有他肉體上的需要
[00:04:23.000 --> 00:04:26.000]  但對耶穌來說沒有用
[00:04:26.000 --> 00:04:31.000]  但魔鬼這個引誘,毒在哪裡呢?
[00:04:31.000 --> 00:04:35.000]  毒就毒在
[00:04:35.000 --> 00:04:38.000]  其實在引誘耶穌
[00:04:38.000 --> 00:04:41.000]  不用這麼辛苦,你跟神那套來幹什麼呢?
[00:04:41.000 --> 00:04:44.000]  神那套是out的,還跟神嗎?
[00:04:44.000 --> 00:04:47.000]  你這麼厲害,你是神的兒子
[00:04:47.000 --> 00:04:50.000]  一聲令下,石頭都變成食物了
[00:04:50.000 --> 00:04:53.000]  你現在肚餓,馬上變成食物來吃就行了
[00:04:53.000 --> 00:04:55.000]  你這麼厲害,不用這樣
[00:04:55.000 --> 00:04:57.000]  這麼吃有什麼用?
[00:04:57.000 --> 00:04:59.000]  這麼辛苦幹什麼?
[00:04:59.000 --> 00:05:01.000]  神不讓你有食物
[00:05:01.000 --> 00:05:04.000]  你自己是神的兒子,馬上有食物可以吃
[00:05:04.000 --> 00:05:07.000]  什麼困難你都不用受
[00:05:07.000 --> 00:05:10.000]  你有自己的方法,你有能力
[00:05:10.000 --> 00:05:12.000]  馬上可以解決
[00:05:12.000 --> 00:05:14.000]  人來的,你有肚餓
[00:05:14.000 --> 00:05:17.000]  你有肉體上的需要,你要滿足
[00:05:17.000 --> 00:05:22.000]  享受一下,這麼辛苦幹什麼?
[00:05:22.000 --> 00:05:25.000]  你想想,魔鬼背後就是這麼毒的
[00:05:25.000 --> 00:05:27.000]  不只是吃不吃那樣東西
[00:05:27.000 --> 00:05:29.000]  而是叫他
[00:05:29.000 --> 00:05:32.000]  你看重,你自己也有自己的享受
[00:05:32.000 --> 00:05:35.000]  你有自己喜歡的,喜歡就去做
[00:05:35.000 --> 00:05:37.000]  最重要是你自己覺得開心和舒適
[00:05:37.000 --> 00:05:41.000]  有什麼問題?
[00:05:41.000 --> 00:05:45.000]  我想起我二十多年前
[00:05:45.000 --> 00:05:48.000]  我讀大學的時候
[00:05:48.000 --> 00:05:51.000]  有一年我住在大學的宿舍
[00:05:51.000 --> 00:05:53.000]  我要由宿舍走去課室
[00:05:53.000 --> 00:05:57.000]  只需要不需要十分鐘的時間
[00:05:57.000 --> 00:05:58.000]  有一個學期
[00:05:58.000 --> 00:06:03.000]  我就是上早上八點到十一點的課
[00:06:03.000 --> 00:06:05.000]  我告訴你
[00:06:05.000 --> 00:06:09.000]  那一課的出席率是不夠七成的
[00:06:09.000 --> 00:06:13.000]  學校住得越近,就越容易遲到
[00:06:13.000 --> 00:06:15.000]  特別天寒地凍
[00:06:15.000 --> 00:06:17.000]  我很記得那種掙扎
[00:06:17.000 --> 00:06:20.000]  我調校了鬧鐘,七點九起床
[00:06:20.000 --> 00:06:23.000]  很快的,起床梳頭
[00:06:23.000 --> 00:06:25.000]  不用梳頭,洗洗臉
[00:06:25.000 --> 00:06:28.000]  衣服就是之前睡覺的衣服
[00:06:28.000 --> 00:06:30.000]  拿個袋就可以去上課
[00:06:30.000 --> 00:06:34.000]  三個字,馬上可以去到課室
[00:06:34.000 --> 00:06:37.000]  但就是這樣
[00:06:37.000 --> 00:06:41.000]  鬧鐘響,很冷,再睡一會
[00:06:41.000 --> 00:06:43.000]  有時睡到,有時睡不到
[00:06:43.000 --> 00:06:46.000]  有時睡不到,在床上搖來搖去
[00:06:46.000 --> 00:06:48.000]  都搖了半個小時
[00:06:48.000 --> 00:06:50.000]  搖了半個小時後又想
[00:06:50.000 --> 00:06:52.000]  都搖了半個小時
[00:06:52.000 --> 00:06:54.000]  這樣走進課室很麻煩
[00:06:54.000 --> 00:06:56.000]  等中間休息時才進去
[00:06:56.000 --> 00:06:59.000]  然後又不起床,或是做其他事
[00:06:59.000 --> 00:07:02.000]  過著過著,過了一個小時
[00:07:02.000 --> 00:07:05.000]  現在才走進去,被老師看到又麻煩
[00:07:05.000 --> 00:07:06.000]  不如不要進去
[00:07:06.000 --> 00:07:07.000]  想一想就算了
[00:07:07.000 --> 00:07:10.000]  上少一課也不是很重要
[00:07:10.000 --> 00:07:11.000]  我以前大學的年代
[00:07:11.000 --> 00:07:12.000]  我不知道你們
[00:07:12.000 --> 00:07:14.000]  我以前是要有出席率的
[00:07:14.000 --> 00:07:16.000]  要人手剔的
[00:07:16.000 --> 00:07:18.000]  不要緊,叫同學幫我剔
[00:07:18.000 --> 00:07:20.000]  我們都習慣了互相剔
[00:07:20.000 --> 00:07:23.000]  誰不在就誰幫誰剔
[00:07:23.000 --> 00:07:26.000]  就是這樣
[00:07:26.000 --> 00:07:28.000]  試探是一個試一個
[00:07:28.000 --> 00:07:30.000]  大話一個回答一個大話
[00:07:30.000 --> 00:07:33.000]  因為我體貼自己的需要
[00:07:33.000 --> 00:07:35.000]  那一刻我不想起身,很冷
[00:07:35.000 --> 00:07:39.000]  我覺得繼續下去怎樣都可以
[00:07:39.000 --> 00:07:41.000]  肉體的情慾
[00:07:41.000 --> 00:07:43.000]  弟兄姊妹,各位朋友
[00:07:43.000 --> 00:07:46.000]  你怎樣面對自己肉體的情慾
[00:07:46.000 --> 00:07:48.000]  人人都會有肉體上的需要
[00:07:48.000 --> 00:07:50.000]  你怎樣面對
[00:07:50.000 --> 00:07:52.000]  星期六不用上班
[00:07:52.000 --> 00:07:54.000]  玩得開心一點
[00:07:54.000 --> 00:07:56.000]  玩得晚一點
[00:07:56.000 --> 00:07:57.000]  不要緊,牧師
[00:07:57.000 --> 00:07:59.000]  星期六,無論多晚睡覺
[00:07:59.000 --> 00:08:01.000]  我星期日都會回來崇拜
[00:08:01.000 --> 00:08:03.000]  我不遲到
[00:08:03.000 --> 00:08:05.000]  Good,好
[00:08:05.000 --> 00:08:06.000]  不過有時我們不遲到
[00:08:06.000 --> 00:08:09.000]  但是我們來到只有一個軀殼
[00:08:09.000 --> 00:08:13.000]  沒有一個人一個靈魂出竅
[00:08:13.000 --> 00:08:16.000]  因為沒有這個精神
[00:08:16.000 --> 00:08:19.000]  放縱肉體
[00:08:19.000 --> 00:08:21.000]  特別我們說我們肉體上
[00:08:21.000 --> 00:08:24.000]  男女關係上的開放
[00:08:24.000 --> 00:08:26.000]  特別現在這個世代
[00:08:26.000 --> 00:08:28.000]  我們未婚的
[00:08:28.000 --> 00:08:30.000]  我們有沒有持守肉體上的貞潔呢
[00:08:30.000 --> 00:08:31.000]  結了婚的
[00:08:31.000 --> 00:08:33.000]  我們有沒有守住婚姻裡
[00:08:33.000 --> 00:08:35.000]  兩夫婦裡的關係
[00:08:35.000 --> 00:08:38.000]  不讓外來的人入侵呢
[00:08:38.000 --> 00:08:39.000]  放縱肉體
[00:08:39.000 --> 00:08:40.000]  剛才說了
[00:08:40.000 --> 00:08:41.000]  貪瞓
[00:08:41.000 --> 00:08:43.000]  貪食
[00:08:43.000 --> 00:08:46.000]  貪的背後其實是放縱自己
[00:08:46.000 --> 00:08:48.000]  對神不忠
[00:08:48.000 --> 00:08:50.000]  最緊要自己開心
[00:08:50.000 --> 00:08:52.000]  用自己的方法
[00:08:52.000 --> 00:08:54.000]  這些就是靠肉體行事
[00:08:54.000 --> 00:08:55.000]  滿足自己
[00:08:55.000 --> 00:08:58.000]  不需要其他人
[00:08:58.000 --> 00:09:00.000]  所以魔鬼第一件事就是
[00:09:00.000 --> 00:09:02.000]  從這個角度去入手
[00:09:02.000 --> 00:09:03.000]  攻擊耶穌
[00:09:03.000 --> 00:09:05.000]  體重自己肉體上的需要
[00:09:05.000 --> 00:09:07.000]  第二點
[00:09:07.000 --> 00:09:09.000]  魔鬼引誘耶穌
[00:09:09.000 --> 00:09:13.000]  體重自己的名聲和地位
[00:09:13.000 --> 00:09:16.000]  我想沒有人不介意自己的名字
[00:09:16.000 --> 00:09:17.000]  可能你很低調
[00:09:17.000 --> 00:09:19.000]  我不用出名的
[00:09:19.000 --> 00:09:21.000]  但當自己的名字臭了
[00:09:21.000 --> 00:09:22.000]  或者別人誤解你
[00:09:22.000 --> 00:09:24.000]  臭了的時候
[00:09:24.000 --> 00:09:25.000]  你都會覺得不開心
[00:09:25.000 --> 00:09:29.000]  你都想澄清一下
[00:09:29.000 --> 00:09:31.000]  每一個人
[00:09:31.000 --> 00:09:32.000]  不多不少
[00:09:32.000 --> 00:09:34.000]  你都會想一下自己的地位
[00:09:34.000 --> 00:09:36.000]  在家裡的地位
[00:09:36.000 --> 00:09:37.000]  在學校
[00:09:37.000 --> 00:09:39.000]  在工作的地位
[00:09:39.000 --> 00:09:41.000]  在教會的地位
[00:09:41.000 --> 00:09:43.000]  在神眼中的地位
[00:09:43.000 --> 00:09:46.000]  在某個人心裡的地位
[00:09:46.000 --> 00:09:47.000]  我們是人
[00:09:47.000 --> 00:09:49.000]  不多不少我們都會有這樣的想法
[00:09:49.000 --> 00:09:50.000]  是正常的
[00:09:50.000 --> 00:09:52.000]  但這件事
[00:09:52.000 --> 00:09:53.000]  我們要小心
[00:09:53.000 --> 00:09:55.000]  不要成為魔鬼攻擊我們的地方
[00:09:55.000 --> 00:10:00.000]  我們再看看一段經文
[00:10:00.000 --> 00:10:03.000]  我們一起再讀五到六節
[00:10:03.000 --> 00:10:28.000]  預備一二三
[00:10:28.000 --> 00:10:30.000]  今生的驕傲
[00:10:30.000 --> 00:10:33.000]  今生的驕傲
[00:10:33.000 --> 00:10:36.000]  我們在地上這一世人
[00:10:36.000 --> 00:10:37.000]  我們一些的名聲
[00:10:37.000 --> 00:10:38.000]  一些的地位
[00:10:38.000 --> 00:10:40.000]  一些炫耀個人的驕傲
[00:10:40.000 --> 00:10:42.000]  為什麼這麼看呢
[00:10:42.000 --> 00:10:45.000]  其實這裡說到魔鬼帶耶穌去耶路撒冷的聖殿
[00:10:45.000 --> 00:10:48.000]  聖殿是耶路撒冷最重要的一個地方
[00:10:48.000 --> 00:10:50.000]  是一個榮耀的地方
[00:10:50.000 --> 00:10:53.000]  上到殿頂上面最高的位置
[00:10:53.000 --> 00:10:55.000]  叫耶穌跳下來
[00:10:55.000 --> 00:10:58.000]  你既然都是神的兒子
[00:10:58.000 --> 00:11:00.000]  怕什麼
[00:11:00.000 --> 00:11:03.000]  神也在聖經裡面詩篇裡說過
[00:11:03.000 --> 00:11:07.000]  他會吩咐他的使者托住你的
[00:11:07.000 --> 00:11:08.000]  不用你跌倒的
[00:11:08.000 --> 00:11:09.000]  怕什麼
[00:11:09.000 --> 00:11:11.000]  你夠不夠膽去試
[00:11:11.000 --> 00:11:12.000]  不夠膽
[00:11:12.000 --> 00:11:13.000]  你是神的兒子
[00:11:13.000 --> 00:11:14.000]  怕什麼
[00:11:14.000 --> 00:11:17.000]  你看看神是不是真的保護你
[00:11:17.000 --> 00:11:21.000]  表面上魔鬼就好像叫耶穌試探神
[00:11:21.000 --> 00:11:23.000]  設一個局
[00:11:23.000 --> 00:11:27.000]  要看看神是不是真的要這樣去做
[00:11:27.000 --> 00:11:30.000]  其實你想想背後是什麼意思
[00:11:30.000 --> 00:11:35.000]  背後是要強迫神
[00:11:35.000 --> 00:11:38.000]  強迫神要跟自己的方法
[00:11:38.000 --> 00:11:41.000]  要做出這樣東西
[00:11:41.000 --> 00:11:43.000]  才覺得神你就是我的神
[00:11:43.000 --> 00:11:44.000]  你是愛我的
[00:11:44.000 --> 00:11:45.000]  我是你的兒子
[00:11:45.000 --> 00:11:46.000]  你是愛我的
[00:11:46.000 --> 00:11:48.000]  我叫你托住我你就托住我
[00:11:48.000 --> 00:11:50.000]  我叫你給我一輛車你就給我一輛車
[00:11:50.000 --> 00:11:54.000]  給我一層樓就給我一層樓
[00:11:54.000 --> 00:11:58.000]  這個不只是試探神這麼簡單
[00:11:58.000 --> 00:12:00.000]  而是將位置調轉了
[00:12:00.000 --> 00:12:02.000]  現在你是神還是祂是神呢
[00:12:02.000 --> 00:12:03.000]  你命令神做事
[00:12:03.000 --> 00:12:07.000]  要神按你自己的要求達得到
[00:12:07.000 --> 00:12:13.000]  魔鬼是在引誘耶穌做這件事
[00:12:13.000 --> 00:12:14.000]  你也是神的兒子
[00:12:14.000 --> 00:12:15.000]  你有能力的
[00:12:15.000 --> 00:12:18.000]  展示你的能力出來看看
[00:12:18.000 --> 00:12:20.000]  你有信心的有實力的就做出來
[00:12:20.000 --> 00:12:21.000]  看看有多厲害
[00:12:21.000 --> 00:12:22.000]  你有你的地位的
[00:12:22.000 --> 00:12:23.000]  怕什麼
[00:12:23.000 --> 00:12:25.000]  你要求神神就會聽你的
[00:12:25.000 --> 00:12:29.000]  會做出來的
[00:12:29.000 --> 00:12:31.000]  有一對父母
[00:12:31.000 --> 00:12:33.000]  他帶著自己的兒子
[00:12:33.000 --> 00:12:35.000]  去小學面試
[00:12:35.000 --> 00:12:37.000]  入學面試
[00:12:37.000 --> 00:12:38.000]  校長就問他們
[00:12:38.000 --> 00:12:40.000]  你覺得這個小朋友
[00:12:40.000 --> 00:12:46.000]  有什麼條件讓我們學校收他入學呢
[00:12:46.000 --> 00:12:48.000]  很普遍的問題
[00:12:48.000 --> 00:12:50.000]  爸爸就怎麼回答
[00:12:50.000 --> 00:12:57.000]  我是某大公司亞太區行政總裁
[00:12:57.000 --> 00:12:58.000]  媽媽就說
[00:12:58.000 --> 00:13:00.000]  我也是在家
[00:13:00.000 --> 00:13:05.000]  不過我通常很活躍兒子學校的事務
[00:13:05.000 --> 00:13:06.000]  過去兩年
[00:13:06.000 --> 00:13:10.000]  我是兒子幼稚園家長會的主席
[00:13:10.000 --> 00:13:11.000]  我就做了些什麼
[00:13:11.000 --> 00:13:13.000]  做了些什麼
[00:13:13.000 --> 00:13:15.000]  校長聽完之後
[00:13:15.000 --> 00:13:17.000]  還有什麼
[00:13:17.000 --> 00:13:18.000]  媽媽就說
[00:13:18.000 --> 00:13:20.000]  我們住豪宅區的
[00:13:20.000 --> 00:13:22.000]  家裡有兩個工人一個司機
[00:13:22.000 --> 00:13:27.000]  家裡有多大多尺多尺的
[00:13:27.000 --> 00:13:29.000]  爸爸就說
[00:13:29.000 --> 00:13:31.000]  校長放心吧
[00:13:31.000 --> 00:13:33.000]  我公司和我會在財政上
[00:13:33.000 --> 00:13:36.000]  全力支持你們學校擴展的
[00:13:36.000 --> 00:13:38.000]  你們需要蓋個泳池沒問題
[00:13:38.000 --> 00:13:42.000]  我會幫你們搞定它想定它
[00:13:42.000 --> 00:13:43.000]  很厲害吧
[00:13:43.000 --> 00:13:46.000]  校長怎麼回答他
[00:13:46.000 --> 00:13:48.000]  校長終於忍不住了
[00:13:48.000 --> 00:13:52.000]  校長問他的兒子
[00:13:52.000 --> 00:13:53.000]  小朋友啊
[00:13:53.000 --> 00:13:59.000]  你覺得校長為什麼要收你入學啊
[00:13:59.000 --> 00:14:01.000]  兒子就這樣回答
[00:14:01.000 --> 00:14:03.000]  因為爸爸媽媽
[00:14:03.000 --> 00:14:06.000]  從小到大都告訴我
[00:14:06.000 --> 00:14:09.000]  我在這個家庭裡出生
[00:14:09.000 --> 00:14:15.000]  已經是贏在起跑線的了
[00:14:15.000 --> 00:14:17.000]  是不是呢
[00:14:17.000 --> 00:14:19.000]  好像很有quality
[00:14:19.000 --> 00:14:22.000]  這個家庭好像很厲害
[00:14:22.000 --> 00:14:23.000]  但是這個小朋友
[00:14:23.000 --> 00:14:25.000]  是不是真的贏在起跑線呢
[00:14:25.000 --> 00:14:26.000]  有時候我們想想
[00:14:26.000 --> 00:14:28.000]  這個小朋友在這個家庭裡長大
[00:14:28.000 --> 00:14:29.000]  他長大了會成為一個
[00:14:29.000 --> 00:14:30.000]  什麼樣的小朋友
[00:14:30.000 --> 00:14:33.000]  什麼樣的人
[00:14:33.000 --> 00:14:34.000]  很多時候我們會很強調
[00:14:34.000 --> 00:14:35.000]  自己的地位
[00:14:35.000 --> 00:14:36.000]  自己的power
[00:14:36.000 --> 00:14:37.000]  自己的能力
[00:14:37.000 --> 00:14:40.000]  自己的名聲
[00:14:40.000 --> 00:14:42.000]  我們人很容易驕傲
[00:14:42.000 --> 00:14:45.000]  有時候我們以為自己很厲害
[00:14:45.000 --> 00:14:46.000]  很多事情
[00:14:46.000 --> 00:14:48.000]  我們都想靠自己去處理
[00:14:48.000 --> 00:14:51.000]  甚至我們祈禱求神
[00:14:51.000 --> 00:14:53.000]  留意一下
[00:14:53.000 --> 00:14:54.000]  祈禱求神
[00:14:54.000 --> 00:14:56.000]  我們的態度是怎樣的
[00:14:56.000 --> 00:14:58.000]  我們好像是命令神
[00:14:58.000 --> 00:14:59.000]  order神
[00:14:59.000 --> 00:15:02.000]  要做我們所想做的事
[00:15:02.000 --> 00:15:05.000]  有求必應的樣子
[00:15:05.000 --> 00:15:08.000]  有一個神學家
[00:15:08.000 --> 00:15:10.000]  叫做巴特拉卡巴
[00:15:10.000 --> 00:15:11.000]  是一個很出名的神學家
[00:15:11.000 --> 00:15:13.000]  Let God be God
[00:15:13.000 --> 00:15:18.000]  讓神作為他的神
[00:15:18.000 --> 00:15:20.000]  神就是神
[00:15:20.000 --> 00:15:21.000]  祂是我們的王
[00:15:21.000 --> 00:15:24.000]  我們不要奪了祂的位置
[00:15:24.000 --> 00:15:25.000]  在聖經裡面
[00:15:25.000 --> 00:15:26.000]  我們記得
[00:15:26.000 --> 00:15:27.000]  以色列有一個王
[00:15:27.000 --> 00:15:28.000]  第一個王
[00:15:28.000 --> 00:15:30.000]  蘇羅王
[00:15:30.000 --> 00:15:32.000]  他經常以為自己很厲害
[00:15:32.000 --> 00:15:33.000]  在以色列歷史裡面
[00:15:33.000 --> 00:15:35.000]  他是第一個王
[00:15:35.000 --> 00:15:38.000]  但是他放縱自己很多的東西
[00:15:38.000 --> 00:15:40.000]  結果他就嫉妒
[00:15:40.000 --> 00:15:42.000]  嫉妒到一個地步
[00:15:42.000 --> 00:15:45.000]  他調用了全國最精銳的部隊
[00:15:45.000 --> 00:15:47.000]  去追殺大衛
[00:15:47.000 --> 00:15:48.000]  他那時候妒忌大衛
[00:15:48.000 --> 00:15:49.000]  很多人擁戴大衛
[00:15:49.000 --> 00:15:50.000]  讚大衛
[00:15:50.000 --> 00:15:53.000]  他覺得大衛會搶奪他的王位
[00:15:53.000 --> 00:15:55.000]  其實當時大衛完全沒有想過
[00:15:55.000 --> 00:15:57.000]  要奪取他的王位
[00:15:57.000 --> 00:15:59.000]  蘇羅就是這樣
[00:15:59.000 --> 00:16:02.000]  因為怕別人搶了他的位置
[00:16:02.000 --> 00:16:04.000]  妒忌人
[00:16:04.000 --> 00:16:06.000]  以致不斷追殺大衛
[00:16:06.000 --> 00:16:12.000]  結果蘇羅家破人亡
[00:16:12.000 --> 00:16:15.000]  甚至弟兄姊妹
[00:16:15.000 --> 00:16:17.000]  我見過很多人的侍奉
[00:16:17.000 --> 00:16:20.000]  有時我自己都會問自己
[00:16:20.000 --> 00:16:22.000]  我們會看看那個位置
[00:16:22.000 --> 00:16:25.000]  那個侍奉的位置是什麼的侍奉
[00:16:25.000 --> 00:16:27.000]  這個侍奉
[00:16:27.000 --> 00:16:31.000]  是不是真的能夠出位
[00:16:31.000 --> 00:16:32.000]  我做了一些事
[00:16:32.000 --> 00:16:33.000]  很多人都知道
[00:16:33.000 --> 00:16:35.000]  很多人會有回應
[00:16:35.000 --> 00:16:36.000]  會讚賞
[00:16:36.000 --> 00:16:38.000]  會欣賞
[00:16:38.000 --> 00:16:39.000]  亦都想想
[00:16:39.000 --> 00:16:40.000]  我做這個侍奉
[00:16:40.000 --> 00:16:42.000]  是不是我喜歡做的
[00:16:42.000 --> 00:16:45.000]  是不是我覺得舒適的
[00:16:45.000 --> 00:16:46.000]  人們會肯定我
[00:16:46.000 --> 00:16:47.000]  覺得我能夠
[00:16:47.000 --> 00:16:49.000]  我真是一個好的基督徒
[00:16:49.000 --> 00:16:50.000]  我是一個好的弟兄
[00:16:50.000 --> 00:16:52.000]  好的姊妹
[00:16:52.000 --> 00:16:55.000]  這些都是引誘試探
[00:16:55.000 --> 00:16:58.000]  我們侍奉是回應神的愛
[00:16:58.000 --> 00:17:00.000]  我們侍奉是恩典
[00:17:00.000 --> 00:17:04.000]  我們侍奉是做給神
[00:17:04.000 --> 00:17:05.000]  當然
[00:17:05.000 --> 00:17:06.000]  神也透過弟兄姊妹
[00:17:06.000 --> 00:17:07.000]  給我們有肯定
[00:17:07.000 --> 00:17:08.000]  這個是bonus
[00:17:08.000 --> 00:17:10.000]  但不是我們的主因
[00:17:10.000 --> 00:17:11.000]  這個是我們做基督徒
[00:17:11.000 --> 00:17:13.000]  不斷要調教的
[00:17:13.000 --> 00:17:15.000]  我們要醒察要調教
[00:17:15.000 --> 00:17:18.000]  我們是不是一個驕傲的人呢
[00:17:18.000 --> 00:17:19.000]  特別我們在這個世界上
[00:17:19.000 --> 00:17:21.000]  去生活去長大
[00:17:21.000 --> 00:17:24.000]  這個世界常常叫我們要強大
[00:17:24.000 --> 00:17:26.000]  日肉強食
[00:17:26.000 --> 00:17:27.000]  讀書要讚
[00:17:27.000 --> 00:17:30.000]  出來工作找工作要讚
[00:17:30.000 --> 00:17:31.000]  我不知道男女朋友
[00:17:31.000 --> 00:17:32.000]  是否需要讚
[00:17:32.000 --> 00:17:33.000]  找男女朋友
[00:17:33.000 --> 00:17:37.000]  很多東西都要讚
[00:17:37.000 --> 00:17:39.000]  但我們在神裡面
[00:17:39.000 --> 00:17:42.000]  我們有沒有放下自己
[00:17:42.000 --> 00:17:44.000]  第三點
[00:17:44.000 --> 00:17:45.000]  魔鬼引誘耶穌
[00:17:45.000 --> 00:17:48.000]  看重自己即時的享受
[00:17:48.000 --> 00:17:51.000]  特別是眼目的情慾
[00:17:51.000 --> 00:17:52.000]  魔鬼轉到一個高山上
[00:17:52.000 --> 00:17:54.000]  叫耶穌拜祂
[00:17:54.000 --> 00:17:56.000]  只要祢肯拜我
[00:17:56.000 --> 00:17:59.000]  祢眼前所有地上的榮華富貴
[00:17:59.000 --> 00:18:02.000]  都是祢的耶穌
[00:18:02.000 --> 00:18:04.000]  多簡單
[00:18:04.000 --> 00:18:06.000]  一個動作
[00:18:06.000 --> 00:18:07.000]  祢
[00:18:07.000 --> 00:18:08.000]  不用做那麼多
[00:18:08.000 --> 00:18:09.000]  一個動作
[00:18:09.000 --> 00:18:11.000]  跪拜我
[00:18:11.000 --> 00:18:14.000]  魔鬼自稱是地上的王
[00:18:14.000 --> 00:18:16.000]  只要祢願意
