
[00:00:00.000 --> 00:00:02.000]  我們做個禱告吧
[00:05:56.000 --> 00:05:58.000]  這個是什麼的盼望呢?
[00:05:58.000 --> 00:06:00.000]  就是神榮耀的盼望
[00:06:00.000 --> 00:06:02.000]  句子的結構就是這樣
[00:06:02.000 --> 00:06:04.000]  如果你看回希臘文
[00:06:04.000 --> 00:06:06.000]  你就會知道
[00:06:06.000 --> 00:06:11.000]  原來保羅在這裡講誇口或誇耀
[00:06:11.000 --> 00:06:15.000]  是保羅在羅馬書裡很重要的一個觀念
[00:06:15.000 --> 00:06:18.000]  其實誇耀這個字
[00:06:18.000 --> 00:06:23.000]  在之前羅馬書第一到第四章已經出現過幾次
[00:06:23.000 --> 00:06:28.000]  譬如在羅馬書第二章十七節到夜三節
[00:06:28.000 --> 00:06:31.000]  就說不要誇口律法
[00:06:31.000 --> 00:06:34.000]  你有律法有什麼值得你誇口
[00:06:34.000 --> 00:06:37.000]  羅馬書三章三十七節
[00:06:37.000 --> 00:06:39.000]  世人都虧二十六節
[00:06:39.000 --> 00:06:42.000]  就告訴我們世人都虧欠了神的榮耀
[00:06:42.000 --> 00:06:46.000]  所以三章二十七節就說我們沒有東西可以誇口
[00:06:46.000 --> 00:06:49.000]  然後亞伯拉罕在四章二節
[00:06:49.000 --> 00:06:55.000]  保羅提到連亞伯拉罕也不能夠靠行為誇口
[00:06:55.000 --> 00:06:58.000]  這個字已經出現過幾次
[00:06:58.000 --> 00:07:00.000]  之後又會繼續出現
[00:07:00.000 --> 00:07:02.000]  第九章保羅會提到
[00:07:02.000 --> 00:07:06.000]  解釋那些以色列人不信耶穌的時候
[00:07:06.000 --> 00:07:08.000]  他就引用以塞雅鐵經文
[00:07:08.000 --> 00:07:14.000]  就說神已經在石安山建立了一個半腳石
[00:07:14.000 --> 00:07:16.000]  凡倚靠他就不自…
[00:07:16.000 --> 00:07:18.000]  修葵那個不是誇口那個是修葵
[00:07:18.000 --> 00:07:21.000]  不過之後回到修葵這個觀念
[00:07:21.000 --> 00:07:25.000]  之後誇口這個觀念是很重要的
[00:07:25.000 --> 00:07:27.000]  出現了好幾次
[00:07:27.000 --> 00:07:30.000]  其實保羅想講的一個point就是說
[00:07:30.000 --> 00:07:33.000]  有些東西我們是不可以誇口的
[00:07:33.000 --> 00:07:36.000]  但是有些東西我們是需要誇口
[00:07:36.000 --> 00:07:39.000]  人的生命總要有些東西我們可以誇口
[00:07:39.000 --> 00:07:41.000]  其實誇口的意思是什麼
[00:07:41.000 --> 00:07:42.000]  就是你覺得驕傲
[00:07:42.000 --> 00:07:44.000]  你讓這些東西覺得
[00:07:44.000 --> 00:07:48.000]  這些東西讓你的生命覺得有價值
[00:07:48.000 --> 00:07:51.000]  讓你的生命覺得你能夠自豪
[00:07:51.000 --> 00:07:55.000]  所以保羅說基督徒不是要做一個頭凹凹眼濕濕
[00:07:55.000 --> 00:07:56.000]  什麼都說不行的
[00:07:56.000 --> 00:07:58.000]  做什麼都說不行的
[00:07:58.000 --> 00:08:00.000]  那些不是謙虛
[00:08:00.000 --> 00:08:02.000]  那些叫做…那些不知道叫什麼
[00:08:02.000 --> 00:08:04.000]  那些叫做…總之頭凹凹眼濕濕
[00:08:04.000 --> 00:08:06.000]  我們不是要做這些
[00:08:06.000 --> 00:08:08.000]  謙虛不是這些
[00:08:08.000 --> 00:08:10.000]  謙虛的人都可以誇口
[00:08:10.000 --> 00:08:13.000]  不過我們要知道誇什麼東西
[00:08:13.000 --> 00:08:17.000]  這裡其實中文不是很清楚
[00:08:17.000 --> 00:08:20.000]  其實中文在原文中
[00:08:20.000 --> 00:08:22.000]  這一段一到十一節
[00:08:22.000 --> 00:08:25.000]  誇口這個字出現了三次
[00:08:25.000 --> 00:08:27.000]  第一次就是第二節
[00:08:27.000 --> 00:08:31.000]  誇口神榮耀的盼望
[00:08:31.000 --> 00:08:34.000]  第二次就是第三節
[00:08:34.000 --> 00:08:37.000]  就是在患難中也是歡歡喜喜
[00:08:37.000 --> 00:08:42.000]  直接的翻譯就是在患難中誇口
[00:08:42.000 --> 00:08:46.000]  第三次就是剛才讀最後第十一節
[00:08:46.000 --> 00:08:49.000]  我們記直直指耶穌得與神和好
[00:08:49.000 --> 00:08:51.000]  直直他以神為樂
[00:08:51.000 --> 00:08:57.000]  其實以神為樂這個原文就是誇口神
[00:08:57.000 --> 00:08:58.000]  誇三樣東西
[00:08:58.000 --> 00:09:00.000]  誇口盼望
[00:09:00.000 --> 00:09:02.000]  誇口患難
[00:09:02.000 --> 00:09:04.000]  最後就是誇口神
[00:09:04.000 --> 00:09:07.000]  我們就看看這些誇口
[00:09:07.000 --> 00:09:09.000]  誇什麼東西
[00:09:09.000 --> 00:09:11.000]  第一樣東西保羅強調
[00:09:11.000 --> 00:09:14.000]  就是誇口盼望
[00:09:14.000 --> 00:09:17.000]  本來誇口的名詞是盼望
[00:09:17.000 --> 00:09:19.000]  盼望什麼神的榮耀
[00:09:19.000 --> 00:09:25.000]  盼望這個觀念其實在這一段也是很重要的
[00:09:25.000 --> 00:09:27.000]  因為這裡說到盼望
[00:09:27.000 --> 00:09:32.000]  第五節又是再提到盼望
[00:09:32.000 --> 00:09:38.000]  其實保羅提到我們誇口盼望
[00:09:38.000 --> 00:09:40.000]  大家不知道有沒有想過這件事
[00:09:40.000 --> 00:09:44.000]  其實是一種頗另類的想法
[00:09:44.000 --> 00:09:46.000]  因為通常你問一個人
[00:09:46.000 --> 00:09:48.000]  譬如你誇什麼東西
[00:09:48.000 --> 00:09:52.000]  通常都是誇一些你擁有的東西
[00:09:52.000 --> 00:09:54.000]  你誇口的盼望
[00:09:54.000 --> 00:09:57.000]  隨時有些人覺得你只是吹牛
[00:09:57.000 --> 00:09:59.000]  我誇口什麼
[00:09:59.000 --> 00:10:02.000]  十年之後我要李嘉誠這麼有錢
[00:10:02.000 --> 00:10:04.000]  你誇什麼都可以
[00:10:04.000 --> 00:10:06.000]  你誇盼望有什麼不值得誇
[00:10:06.000 --> 00:10:12.000]  現在你的銀行已經有一千萬五千萬
[00:10:12.000 --> 00:10:14.000]  記住不要誇錯了
[00:10:14.000 --> 00:10:18.000]  如果在香港誇你是百萬富翁
[00:10:18.000 --> 00:10:20.000]  人們就會說你這麼窮
[00:10:20.000 --> 00:10:23.000]  在香港是百萬貧翁
[00:10:23.000 --> 00:10:26.000]  所以起碼我的銀行有幾千萬
[00:10:26.000 --> 00:10:29.000]  我誇口這些東西
[00:10:29.000 --> 00:10:33.000]  或者我誇口香港大學醫學院畢業的
[00:10:33.000 --> 00:10:39.000]  或者哈佛大學政府拿了Master Degree MBA
[00:10:39.000 --> 00:10:45.000]  通常我們誇都是誇一些我們已經擁有的成就
[00:10:45.000 --> 00:10:49.000]  我們很少人會誇口盼望
[00:10:49.000 --> 00:10:52.000]  盼望的意思就是一些未得的東西
[00:10:52.000 --> 00:10:56.000]  剛才經文也讀到希伯來書
[00:10:56.000 --> 00:10:58.000]  信是一些未見之事的實體
[00:10:58.000 --> 00:11:00.000]  一些未得到的東西
[00:11:00.000 --> 00:11:03.000]  盼望就是一些我們還未存在的東西
[00:11:03.000 --> 00:11:04.000]  我們去誇口
[00:11:04.000 --> 00:11:05.000]  很奇怪
[00:11:05.000 --> 00:11:10.000]  保羅為什麼要我們誇口一些盼望呢
[00:11:10.000 --> 00:11:14.000]  其實保羅首先提到誇口的東西
[00:11:14.000 --> 00:11:17.000]  跟一般人很不一樣
[00:11:17.000 --> 00:11:20.000]  一般人誇就是一些擁有了的東西
[00:11:20.000 --> 00:11:22.000]  我有某些東西
[00:11:22.000 --> 00:11:24.000]  所以我擁有這些東西
[00:11:24.000 --> 00:11:26.000]  令我很驕傲
[00:11:26.000 --> 00:11:30.000]  保羅要我們誇的就是一些模糊的東西
[00:11:30.000 --> 00:11:33.000]  盼望就是我們尚未擁有的東西
[00:11:33.000 --> 00:11:37.000]  為什麼我們要誇一些我們尚未擁有的東西呢
[00:11:37.000 --> 00:11:40.000]  因為我們要誇的不是我們有多厲害
[00:11:40.000 --> 00:11:42.000]  而是我們要誇的是
[00:11:42.000 --> 00:11:44.000]  我們知道我們未來的道路
[00:11:44.000 --> 00:11:46.000]  雖然還未發生
[00:11:46.000 --> 00:11:50.000]  但我們知道神的恩典一定與我們同在
[00:11:50.000 --> 00:11:52.000]  我們憑信相信
[00:11:52.000 --> 00:11:54.000]  在未來的日子
[00:11:54.000 --> 00:11:56.000]  今年 下年 以後的日子
[00:11:56.000 --> 00:12:00.000]  我們都會在我們生命之中見到神的榮耀
[00:12:00.000 --> 00:12:04.000]  所以這種誇口不是誇口自己有多厲害
[00:12:04.000 --> 00:12:07.000]  是誇口神的信實
[00:12:07.000 --> 00:12:10.000]  相信神在未來的日子
[00:12:10.000 --> 00:12:12.000]  一定會祝福我們
[00:12:12.000 --> 00:12:15.000]  保羅說如果我們要誇就是誇這個東西
[00:12:15.000 --> 00:12:17.000]  為什麼要誇盼望呢
[00:12:17.000 --> 00:12:21.000]  就是正正表示我們知道我們做得多好
[00:12:21.000 --> 00:12:22.000]  其實都不足夠
[00:12:22.000 --> 00:12:24.000]  還有一些東西都捉不住
[00:12:24.000 --> 00:12:26.000]  其實我們生命中沒有一樣東西
[00:12:26.000 --> 00:12:29.000]  可以靠我們的力量捉得住
[00:12:29.000 --> 00:12:32.000]  所以我們唯有誇口
[00:12:32.000 --> 00:12:36.000]  盼望建立在神的榮耀身上
[00:12:36.000 --> 00:12:38.000]  這是第一樣東西
[00:12:38.000 --> 00:12:40.000]  誇就是盼望
[00:12:40.000 --> 00:12:43.000]  因為學習誇相信神的信實
[00:12:43.000 --> 00:12:45.000]  第二樣東西
[00:12:45.000 --> 00:12:47.000]  又是很反常理
[00:12:47.000 --> 00:12:50.000]  第二樣東西我們誇什麼東西呢
[00:12:50.000 --> 00:12:54.000]  就是在患難之中去誇口
[00:12:54.000 --> 00:12:59.000]  就是要經歷患難作為我們的榮耀
[00:12:59.000 --> 00:13:01.000]  很少有人這樣說
[00:13:01.000 --> 00:13:04.000]  在患難之中經歷榮耀
[00:13:04.000 --> 00:13:07.000]  如果你要告訴自己人多厲害
[00:13:07.000 --> 00:13:11.000]  正如我說的都是一些風調雨順的東西
[00:13:11.000 --> 00:13:14.000]  通常你會跟別人誇口
[00:13:14.000 --> 00:13:19.000]  我剛好在騰訊最近跌了多少點
[00:13:19.000 --> 00:13:20.000]  不過現在又升上來了
[00:13:20.000 --> 00:13:24.000]  我在騰訊跌到不知道多少點的時候就買了
[00:13:24.000 --> 00:13:25.000]  現在反彈了
[00:13:25.000 --> 00:13:26.000]  馬上賺了
[00:13:26.000 --> 00:13:29.000]  不知數字最近騰訊回彈10%
[00:13:29.000 --> 00:13:30.000]  我也不太知道
[00:13:30.000 --> 00:13:32.000]  騰訊股票飛來飛去了
[00:13:32.000 --> 00:13:34.000]  我們通常誇口就是這樣
[00:13:34.000 --> 00:13:35.000]  買股票賺到錢
[00:13:35.000 --> 00:13:37.000]  告訴你多有眼光
[00:13:37.000 --> 00:13:40.000]  就在恆生指數跌了不知一千點那天
[00:13:40.000 --> 00:13:43.000]  我就買了恆生指數
[00:13:43.000 --> 00:13:46.000]  有沒有人誇口說我真的厲害
[00:13:46.000 --> 00:13:48.000]  就在恆生指數最高點的時候
[00:13:48.000 --> 00:13:49.000]  我買了
[00:13:49.000 --> 00:13:51.000]  我過去一個星期蝕了10%
[00:13:51.000 --> 00:13:54.000]  我多厲害蝕了10%錢
[00:13:54.000 --> 00:13:57.000]  沒什麼人會誇這些東西
[00:13:57.000 --> 00:13:59.000]  但保羅就說不是
[00:13:59.000 --> 00:14:03.000]  我們不是要誇口風調雨順多聰明
[00:14:03.000 --> 00:14:07.000]  我們要誇口是我們經歷患難
[00:14:07.000 --> 00:14:09.000]  經歷困難
[00:14:09.000 --> 00:14:11.000]  為什麼要這樣誇口呢
[00:14:11.000 --> 00:14:13.000]  保羅要我們重新想過
[00:14:13.000 --> 00:14:14.000]  我們生命中
[00:14:14.000 --> 00:14:17.000]  以什麼作為我們生命的驕傲
[00:14:17.000 --> 00:14:19.000]  他說為什麼要誇口患難呢
[00:14:19.000 --> 00:14:24.000]  就不像展示自己多威風
[00:14:24.000 --> 00:14:26.000]  有時誇口患難
[00:14:26.000 --> 00:14:28.000]  令我想起保羅
[00:14:28.000 --> 00:14:30.000]  令我想起大白鯊
[00:14:30.000 --> 00:14:31.000]  大家有沒有看過大白鯊
[00:14:31.000 --> 00:14:34.000]  我這個輩的人多數都看過大白鯊
[00:14:34.000 --> 00:14:35.000]  大白鯊有一段
[00:14:35.000 --> 00:14:39.000]  幾個男人揭開衣服
[00:14:39.000 --> 00:14:42.000]  表示被大白鯊咬過多少次
[00:14:42.000 --> 00:14:44.000]  這個說手咬過
[00:14:44.000 --> 00:14:46.000]  那個說腳也被咬過
[00:14:46.000 --> 00:14:48.000]  好像很威風
[00:14:48.000 --> 00:14:51.000]  這個不是保羅說誇口患難
[00:14:51.000 --> 00:14:54.000]  不是表示我經過多少患難
[00:14:54.000 --> 00:14:55.000]  我多厲害
[00:14:55.000 --> 00:14:57.000]  正正在患難之中
[00:14:57.000 --> 00:15:01.000]  我們明白什麼叫做神的恩典
[00:15:01.000 --> 00:15:03.000]  這件事我們要誇
[00:15:03.000 --> 00:15:06.000]  在患難之中怎麼誇口呢
[00:15:06.000 --> 00:15:07.000]  因為我們知道
[00:15:07.000 --> 00:15:08.000]  保羅首先說
[00:15:08.000 --> 00:15:10.000]  患難生忍耐
[00:15:10.000 --> 00:15:11.000]  忍耐生老練
[00:15:11.000 --> 00:15:12.000]  老練生盼望
[00:15:12.000 --> 00:15:14.000]  我們來看看這三件事
[00:15:14.000 --> 00:15:15.000]  為什麼在患難之中
[00:15:15.000 --> 00:15:18.000]  我們可以經歷神的恩典
[00:15:18.000 --> 00:15:22.000]  首先患難生忍耐
[00:15:22.000 --> 00:15:25.000]  忍耐某程度就是譯到那個字
[00:15:25.000 --> 00:15:27.000]  希臘原文是Pomene
[00:15:27.000 --> 00:15:28.000]  一個希臘文
[00:15:28.000 --> 00:15:30.000]  但又不是完全譯到
[00:15:30.000 --> 00:15:35.000]  有一位執事成禮
[00:15:35.000 --> 00:15:38.000]  很懂得字根
[00:15:38.000 --> 00:15:40.000]  當然沒辦法跟他比較
[00:15:40.000 --> 00:15:42.000]  不過這裡玩一點點字根
[00:15:42.000 --> 00:15:43.000]  你也知道
[00:15:43.000 --> 00:15:45.000]  忍這個字
[00:15:45.000 --> 00:15:47.000]  就是刀利的地方
[00:15:47.000 --> 00:15:51.000]  放在心旁邊
[00:15:51.000 --> 00:15:53.000]  你的心跳得大一點
[00:15:53.000 --> 00:15:55.000]  就會被刀割到
[00:15:55.000 --> 00:15:57.000]  所以你就要忍住
[00:15:57.000 --> 00:16:00.000]  不要跳那麼快
[00:16:00.000 --> 00:16:03.000]  是一些很危險很忍的東西
[00:16:03.000 --> 00:16:05.000]  中國人說忍
[00:16:05.000 --> 00:16:08.000]  有時候是比較負面的感覺
[00:16:08.000 --> 00:16:11.000]  你被老婆氣得快要爆炸
[00:16:11.000 --> 00:16:13.000]  你就深呼吸
[00:16:13.000 --> 00:16:14.000]  忍
[00:16:14.000 --> 00:16:18.000]  是一種強行要把東西壓著
[00:16:18.000 --> 00:16:19.000]  的意思
[00:16:19.000 --> 00:16:20.000]  忍
[00:16:20.000 --> 00:16:22.000]  不過保羅絕對不是說
[00:16:22.000 --> 00:16:24.000]  這種很負面的
[00:16:24.000 --> 00:16:29.000]  咬緊牙根忍的忍耐
[00:16:29.000 --> 00:16:32.000]  Pomene這個字
[00:16:32.000 --> 00:16:34.000]  有些英文翻譯成
[00:16:34.000 --> 00:16:35.000]  Perseverance
[00:16:35.000 --> 00:16:36.000]  翻譯成這個意思
[00:16:36.000 --> 00:16:37.000]  其實有一個意思
[00:16:37.000 --> 00:16:40.000]  就是能夠在很大的壓力之下
[00:16:40.000 --> 00:16:42.000]  依然站在那裡
[00:16:42.000 --> 00:16:44.000]  Pomene就是留在這裡
[00:16:44.000 --> 00:16:46.000]  Hupo就是下面
[00:16:46.000 --> 00:16:48.000]  在很大的壓力之下
[00:16:48.000 --> 00:16:50.000]  繼續留在這裡
[00:16:50.000 --> 00:16:52.000]  或者英文有一個用詞
[00:16:52.000 --> 00:16:54.000]  Staying Power
[00:16:54.000 --> 00:17:01.000]  就是持守堅立的能力
[00:17:01.000 --> 00:17:05.000]  保羅說為什麼在患難之中誇口呢
[00:17:05.000 --> 00:17:07.000]  就是因為在患難之中
[00:17:07.000 --> 00:17:12.000]  我們才能夠培育到一種堅守信仰
[00:17:12.000 --> 00:17:16.000]  站在那裡不動的力量
[00:17:16.000 --> 00:17:18.000]  你明白有時候
[00:17:18.000 --> 00:17:20.000]  站在那裡不動
[00:17:20.000 --> 00:17:22.000]  也不是一種簡單的事情
[00:17:22.000 --> 00:17:26.000]  很多時候當我們人遇到困難的時候
[00:17:26.000 --> 00:17:27.000]  我們就會
[00:17:27.000 --> 00:17:28.000]  廣東話說一句
[00:17:28.000 --> 00:17:30.000]  劈炮唔撈
[00:17:30.000 --> 00:17:32.000]  有什麼很大的艱難
[00:17:32.000 --> 00:17:34.000]  就逃跑算了
[00:17:34.000 --> 00:17:36.000]  不要搞我了
[00:17:36.000 --> 00:17:40.000]  很多時候當我們信仰遇到困難的時候
[00:17:40.000 --> 00:17:43.000]  我們就先跟神說再見
[00:17:43.000 --> 00:17:45.000]  或者有時候不是遇到困難
[00:17:45.000 --> 00:17:47.000]  是遇到隱憂的時候
[00:17:47.000 --> 00:17:50.000]  有些內幕貼士可以賺一千萬
[00:17:50.000 --> 00:17:55.000]  明知根據內幕貼士去買股票是犯法的
[00:17:55.000 --> 00:17:57.000]  賺了他一千萬
[00:17:57.000 --> 00:17:59.000]  神啊你先睡一覺
[00:17:59.000 --> 00:18:01.000]  等我賺完他一千萬
[00:18:01.000 --> 00:18:03.000]  等我去到第一浸信會捐錢給你的時候
[00:18:03.000 --> 00:18:06.000]  你就醒過來看著我捐錢
[00:18:06.000 --> 00:18:09.000]  我們都會遇到一些隱憂或者困難
[00:18:09.000 --> 00:18:11.000]  我們很容易就會說
[00:18:11.000 --> 00:18:14.000]  暫時不做一個禮拜的基督徒
[00:18:14.000 --> 00:18:17.000]  過了這件事才回來
[00:18:17.000 --> 00:18:19.000]  Stay in power
[00:18:19.000 --> 00:18:21.000]  面對有困難或者有什麼
[00:18:21.000 --> 00:18:25.000]  讓我們很容易想逃避的時候
[00:18:25.000 --> 00:18:27.000]  我們不去逃避
[00:18:27.000 --> 00:18:29.000]  我們站在這裡
[00:18:29.000 --> 00:18:31.000]  保羅說了一個事實
[00:18:31.000 --> 00:18:34.000]  我們基督徒有時候說愛主
[00:18:34.000 --> 00:18:37.000]  我們唱的歌有時候很偉大的
[00:18:37.000 --> 00:18:39.000]  有首歌說
[00:18:39.000 --> 00:18:41.000]  我以生命來做證
[00:18:41.000 --> 00:18:44.000]  我以生命來做證
[00:18:44.000 --> 00:18:46.000]  一句神的話
[00:18:46.000 --> 00:18:48.000]  不記得那首歌
[00:18:48.000 --> 00:18:50.000]  說得很偉大
[00:18:50.000 --> 00:18:52.000]  我以生命來做證
[00:18:52.000 --> 00:18:55.000]  不過你唱那首詩歌的時候
[00:18:55.000 --> 00:18:57.000]  真的想一想
[00:18:57.000 --> 00:18:59.000]  是不是真的願意
[00:18:59.000 --> 00:19:02.000]  拿你的生命來做證
[00:19:02.000 --> 00:19:04.000]  還是唱一唱歌
[00:19:04.000 --> 00:19:06.000]  你想一想
[00:19:06.000 --> 00:19:08.000]  風調雨順的時候
[00:19:08.000 --> 00:19:10.000]  有時候我們自己都不知道
[00:19:10.000 --> 00:19:12.000]  到底愛主有多少
[00:19:12.000 --> 00:19:15.000]  我們經常說要信服主
[00:19:15.000 --> 00:19:17.000]  神是我們生命中的主
[00:19:17.000 --> 00:19:19.000]  我們要信服祂
[00:19:19.000 --> 00:19:20.000]  你浸禮的時候
