
[00:00:00.000 --> 00:00:04.000]  多謝大家的忍耐 剛才讀了很長的經文
[00:13:36.000 --> 00:13:40.000]  應用在我們的生活上很簡單
[00:13:40.000 --> 00:13:45.000]  我們千萬不要忘記告訴我們的兒女
[00:13:45.000 --> 00:13:47.000]  不要忘記告訴他們
[00:13:47.000 --> 00:13:51.000]  他們的人生目標工作目標是什麼
[00:13:51.000 --> 00:13:54.000]  或者最終的目標是什麼
[00:13:54.000 --> 00:13:56.000]  是要完成神的工作
[00:13:56.000 --> 00:14:00.000]  完成神的使命
[00:14:00.000 --> 00:14:03.000]  或者這個也可以提醒我們自己
[00:14:03.000 --> 00:14:05.000]  不要忘記告訴自己
[00:14:05.000 --> 00:14:09.000]  我們的人生目標工作目標最終是什麼
[00:14:09.000 --> 00:14:14.000]  是要榮耀神完成神的使命
[00:14:14.000 --> 00:14:19.000]  第二點我們看二十四節
[00:14:19.000 --> 00:14:21.000]  後來婦人生了一個兒子
[00:14:21.000 --> 00:14:24.000]  給他起名叫參孫孩子長大
[00:14:24.000 --> 00:14:26.000]  耶和華賜福於他
[00:14:26.000 --> 00:14:27.000]  二十五節
[00:14:27.000 --> 00:14:31.000]  在瑪哈尼丹就是索拉和以實圖中間
[00:14:31.000 --> 00:14:35.000]  耶和華的靈才感動他
[00:14:35.000 --> 00:14:40.000]  這兩節聖經是有特別的意思
[00:14:40.000 --> 00:14:43.000]  就是在參孫的成長階段裡面
[00:14:43.000 --> 00:14:45.000]  神保護他
[00:14:45.000 --> 00:14:47.000]  供應給他
[00:14:47.000 --> 00:14:48.000]  賜福給他
[00:14:48.000 --> 00:14:53.000]  給他有特別的聰明智慧和能力
[00:14:53.000 --> 00:14:55.000]  但是
[00:14:55.000 --> 00:15:00.000]  教導的工作不是神要負責的
[00:15:00.000 --> 00:15:03.000]  教導的工作是誰負責
[00:15:03.000 --> 00:15:09.000]  是人的父母要負責
[00:15:09.000 --> 00:15:12.000]  從經文裡面我們知道
[00:15:12.000 --> 00:15:14.000]  參孫的父母
[00:15:14.000 --> 00:15:17.000]  我挺相信他沒有教導得到他好的
[00:15:17.000 --> 00:15:19.000]  或者教不到他
[00:15:19.000 --> 00:15:28.000]  既然父母沒有將神交託給參孫的工作目標
[00:15:28.000 --> 00:15:30.000]  來教導參孫
[00:15:30.000 --> 00:15:31.000]  或者參孫不知道
[00:15:31.000 --> 00:15:34.000]  他不知道當然就不會去做
[00:15:34.000 --> 00:15:36.000]  他不做
[00:15:36.000 --> 00:15:38.000]  因此神就自己動工
[00:15:38.000 --> 00:15:41.000]  由聖靈去催逼參孫
[00:15:41.000 --> 00:15:43.000]  讓他去做
[00:15:46.000 --> 00:15:50.000]  這節經文裡的「感動」這個字
[00:15:50.000 --> 00:15:53.000]  這個「感動」這個字
[00:15:53.000 --> 00:15:58.000]  不是平時用在聖靈「感動」的「感動」這個字
[00:15:58.000 --> 00:16:01.000]  這裡用「感動」這個字
[00:16:01.000 --> 00:16:03.000]  其實是偏向
[00:16:03.000 --> 00:16:06.000]  是偏向催逼
[00:16:06.000 --> 00:16:08.000]  或者是搞動他
[00:16:08.000 --> 00:16:10.000]  搞動他、催逼他
[00:16:10.000 --> 00:16:12.000]  給他壓力
[00:16:13.000 --> 00:16:16.000]  參孫遲遲不開工
[00:16:16.000 --> 00:16:18.000]  那又怎樣?
[00:16:18.000 --> 00:16:20.000]  聖靈自己出手就推他出去
[00:16:20.000 --> 00:16:21.000]  開工
[00:16:21.000 --> 00:16:25.000]  但是
[00:16:25.000 --> 00:16:26.000]  人開工
[00:16:26.000 --> 00:16:28.000]  神要人做事也好
[00:16:28.000 --> 00:16:32.000]  其實那個人就會按自己的品格
[00:16:32.000 --> 00:16:34.000]  按自己的血氣
[00:16:34.000 --> 00:16:37.000]  而參孫他就按自己極差的品格
[00:16:37.000 --> 00:16:41.000]  極之血氣的方法來行事
[00:16:43.000 --> 00:16:46.000]  在這裡順便一提
[00:16:46.000 --> 00:16:49.000]  神要用一個人去完成他的工作
[00:16:49.000 --> 00:16:51.000]  或者完成他的使命
[00:16:51.000 --> 00:16:54.000]  他未必需要改變那個人的性格
[00:16:54.000 --> 00:16:59.000]  他也不需要改變那個人的品格
[00:16:59.000 --> 00:17:02.000]  不會改變他的行事方式
[00:17:02.000 --> 00:17:04.000]  或者會改變
[00:17:04.000 --> 00:17:06.000]  或者是不會去改變
[00:17:06.000 --> 00:17:08.000]  神會用好人
[00:17:08.000 --> 00:17:12.000]  也會用壞人來去完成他的工作
[00:17:14.000 --> 00:17:18.000]  好人用好的方法去完成神的工作
[00:17:18.000 --> 00:17:20.000]  神會有獎賞
[00:17:20.000 --> 00:17:26.000]  壞人用壞的方法去完成神的任務
[00:17:26.000 --> 00:17:28.000]  沒有獎賞
[00:17:28.000 --> 00:17:30.000]  反而那個人還要承擔
[00:17:30.000 --> 00:17:34.000]  他做了壞事的後果
[00:17:34.000 --> 00:17:38.000]  聖經裡面有很多這樣的例子
[00:17:38.000 --> 00:17:39.000]  其實
[00:17:39.000 --> 00:17:42.000]  其他幾個事司都有同樣的情況
[00:17:42.000 --> 00:17:45.000]  他要承受自己做了壞事的後果
[00:17:45.000 --> 00:17:48.000]  不過沒有參孫那麼嚴重
[00:17:48.000 --> 00:17:53.000]  另外一個例子就是
[00:17:53.000 --> 00:17:54.000]  比如猶大
[00:17:54.000 --> 00:17:56.000]  耶穌的門徒
[00:17:56.000 --> 00:17:58.000]  猶大出賣耶穌
[00:17:58.000 --> 00:18:01.000]  某程度上說
[00:18:01.000 --> 00:18:07.000]  他是幫助了去成就耶穌釘十字架的計劃
[00:18:07.000 --> 00:18:11.000]  那他有沒有功勞?
[00:18:13.000 --> 00:18:14.000]  當然沒有
[00:18:14.000 --> 00:18:17.000]  他沒有獎賞
[00:18:17.000 --> 00:18:21.000]  他還要承擔被咒詛的後果
[00:18:21.000 --> 00:18:24.000]  結果他要自殺身亡
[00:18:24.000 --> 00:18:30.000]  所以我們不要用不正當的方法
[00:18:30.000 --> 00:18:32.000]  或者會傷害到其他人
[00:18:32.000 --> 00:18:35.000]  或者所謂不理會其他人的方法
[00:18:35.000 --> 00:18:37.000]  來去完成神的事工
[00:18:37.000 --> 00:18:40.000]  這樣做不會有獎賞
[00:18:40.000 --> 00:18:42.000]  還要承擔後果
[00:18:42.000 --> 00:18:48.000]  我們不要只懂得去欣賞自己的建造能力
[00:18:48.000 --> 00:18:51.000]  我做了多少事,做了多少事,多好
[00:18:51.000 --> 00:18:55.000]  我們卻忽視在做這些的過程裡
[00:18:55.000 --> 00:18:57.000]  我們傷害了多少人
[00:18:57.000 --> 00:19:04.000]  我們很多時候是無意的,無心的
[00:19:04.000 --> 00:19:06.000]  比如有一些說話
[00:19:09.000 --> 00:19:11.000]  我們做一些好的事
[00:19:11.000 --> 00:19:14.000]  但有時候我們做的方法或者說話
[00:19:14.000 --> 00:19:16.000]  是會刺傷別人的
[00:19:16.000 --> 00:19:26.000]  我們如果用壞的方法來完成神的事工
[00:19:26.000 --> 00:19:29.000]  真的可能會沒有獎賞
[00:19:29.000 --> 00:19:31.000]  還要承受後果
[00:19:38.000 --> 00:19:41.000]  所以我們要在平時多留心自己的言行
[00:19:41.000 --> 00:19:47.000]  多留心培養自己有好的品格和處事的方法
[00:19:47.000 --> 00:19:51.000]  免得我們為此作供而沒有獎賞
[00:19:51.000 --> 00:19:54.000]  這是第二點我們需要留意
[00:19:54.000 --> 00:20:00.000]  我們又說說參宣的父母做得對的地方
[00:20:00.000 --> 00:20:03.000]  第一點是我們看第六節
[00:20:05.000 --> 00:20:08.000]  第六節說「婦人就回去對丈夫說
[00:20:08.000 --> 00:20:10.000]  有一個神人到我面前來」
[00:20:10.000 --> 00:20:17.000]  她複述天使跟她說的話
[00:20:17.000 --> 00:20:20.000]  雖然說漏了一些很重要的東西
[00:20:20.000 --> 00:20:24.000]  但是在這個對話裡都表示
[00:20:24.000 --> 00:20:29.000]  他們夫妻之間是互相信任和有話說的
[00:20:29.000 --> 00:20:30.000]  是會溝通的
[00:20:30.000 --> 00:20:34.000]  應用在我們的生活上很簡單
[00:20:34.000 --> 00:20:36.000]  就是我們做夫妻的需要多些溝通
[00:20:36.000 --> 00:20:38.000]  坦白、信任
[00:20:38.000 --> 00:20:41.000]  不要取笑對方分享的東西
[00:20:41.000 --> 00:20:45.000]  也不要怕對方取笑你分享的東西
[00:20:45.000 --> 00:20:50.000]  我們多些彼此交流、分享
[00:20:50.000 --> 00:20:52.000]  特別在神的話語上
[00:20:52.000 --> 00:20:56.000]  如果有什麼領受、有好的體會
[00:20:56.000 --> 00:21:01.000]  我們更加夫妻之間需要多些分享和溝通
[00:21:01.000 --> 00:21:03.000]  彼此鼓勵
[00:21:03.000 --> 00:21:08.000]  這樣夫妻關係就會更加緊密、親密
[00:21:08.000 --> 00:21:15.000]  第二點我們看第八節
[00:21:15.000 --> 00:21:20.000]  「瑪羅亞就祈求耶和華說
[00:21:20.000 --> 00:21:24.000]  主啊,求祢再差遣那神人到我們這裡來」
[00:21:24.000 --> 00:21:25.000]  這樣說下去吧
[00:21:25.000 --> 00:21:31.000]  我相信大家都會承認瑪羅亞做得很對
[00:21:32.000 --> 00:21:38.000]  他不是很清楚他妻子告訴他的事
[00:21:38.000 --> 00:21:42.000]  所以他馬上求神
[00:21:42.000 --> 00:21:49.000]  可不可以再派一個神人來跟我說清楚呢?
[00:21:49.000 --> 00:21:54.000]  神應允許他的禱告
[00:21:54.000 --> 00:21:57.000]  再派天使來見他們
[00:22:00.000 --> 00:22:02.000]  大家有沒有留意到
[00:22:02.000 --> 00:22:06.000]  天使兩次都是向婦人顯現
[00:22:06.000 --> 00:22:12.000]  其實不是直接向瑪羅亞顯現
[00:22:12.000 --> 00:22:16.000]  只是婦人帶著瑪羅亞去見天使
[00:22:16.000 --> 00:22:18.000]  而天使很奇怪
[00:22:18.000 --> 00:22:25.000]  沒有直接回答瑪羅亞的問題
[00:22:25.000 --> 00:22:27.000]  我們再看下去
[00:22:27.000 --> 00:22:29.000]  第十二節
[00:22:29.000 --> 00:22:31.000]  瑪羅亞對天使說
[00:22:31.000 --> 00:22:33.000]  「願祢的話應驗
[00:22:33.000 --> 00:22:35.000]  我們當怎樣待這孩子
[00:22:35.000 --> 00:22:38.000]  他後來當怎樣呢?」
[00:22:38.000 --> 00:22:44.000]  瑪羅亞其實問天使的說話問得很好
[00:22:44.000 --> 00:22:50.000]  中文的翻譯我覺得未夠全神
[00:22:50.000 --> 00:22:56.000]  在這句裏「怎樣待」這個「待」字
[00:22:56.000 --> 00:22:59.000]  其實在原文的意思是指規則
[00:22:59.000 --> 00:23:03.000]  另外最後「當怎樣」
[00:23:03.000 --> 00:23:05.000]  即是「他後來當怎樣」
[00:23:05.000 --> 00:23:07.000]  「當怎樣」那裏
[00:23:07.000 --> 00:23:09.000]  其實意思應該是
[00:23:09.000 --> 00:23:12.000]  「當做甚麼」
[00:23:12.000 --> 00:23:14.000]  留了個「做」字
[00:23:14.000 --> 00:23:15.000]  「當做甚麼」
[00:23:15.000 --> 00:23:17.000]  他的工作是甚麼
[00:23:17.000 --> 00:23:21.000]  整句的意思就是說
[00:23:21.000 --> 00:23:25.000]  我們要用甚麼的規則
[00:23:27.000 --> 00:23:30.000]  用甚麼規則來教導這個孩子
[00:23:30.000 --> 00:23:35.000]  然後這個孩子將來的工作目標是甚麼呢
[00:23:35.000 --> 00:23:39.000]  是不是問得很好
[00:23:39.000 --> 00:23:41.000]  即是他問得很好
[00:23:41.000 --> 00:23:42.000]  很奇怪
[00:23:42.000 --> 00:23:47.000]  天使沒有直接回答瑪羅亞的這兩個問題
[00:23:47.000 --> 00:23:51.000]  他只是重複對他妻子所說的說話
[00:23:51.000 --> 00:23:53.000]  要禁戒這些禁戒那些
[00:23:53.000 --> 00:23:55.000]  但是亦都留意
[00:23:55.000 --> 00:23:57.000]  我們看回十三節
[00:23:57.000 --> 00:23:59.000]  看十三節
[00:23:59.000 --> 00:24:05.000]  它那個「他」字
[00:24:05.000 --> 00:24:07.000]  這裏的經文是打
[00:24:07.000 --> 00:24:09.000]  「他」字是打男性
[00:24:09.000 --> 00:24:12.000]  當然我們現代人對這個「他」字
[00:24:12.000 --> 00:24:14.000]  這個代表男性
[00:24:14.000 --> 00:24:17.000]  或者是兩邊都合用
[00:24:17.000 --> 00:24:19.000]  代表男性多些
[00:24:19.000 --> 00:24:21.000]  「他」男性
[00:24:21.000 --> 00:24:23.000]  第十四節
[00:24:26.000 --> 00:24:30.000]  這個都是說「他」字
[00:24:30.000 --> 00:24:32.000]  有些聖經你翻譯了嗎
[00:24:32.000 --> 00:24:33.000]  其實應該是
[00:24:33.000 --> 00:24:35.000]  如果你看看你的聖經
[00:24:35.000 --> 00:24:37.000]  有些聖經的新的翻譯
[00:24:37.000 --> 00:24:39.000]  已經是寫了女性的「他」
[00:24:39.000 --> 00:24:42.000]  在原文裏面原來這個「他」字
[00:24:42.000 --> 00:24:43.000]  是女性的「他」
[00:24:43.000 --> 00:24:45.000]  即是一直說
[00:24:45.000 --> 00:24:48.000]  他一直吩咐的
[00:24:48.000 --> 00:24:50.000]  是吩咐媽媽
[00:24:50.000 --> 00:24:53.000]  要守這些
[00:24:56.000 --> 00:24:57.000]  很奇怪
[00:24:57.000 --> 00:25:00.000]  那那個拿西爾人又怎樣呢
[00:25:00.000 --> 00:25:01.000]  即是他的兒子
[00:25:01.000 --> 00:25:02.000]  要他做什麼
[00:25:02.000 --> 00:25:03.000]  他沒有說
[00:25:03.000 --> 00:25:05.000]  他只是說他將來做事的目標
[00:25:05.000 --> 00:25:08.000]  有說他當然是拿西爾人
[00:25:08.000 --> 00:25:14.000]  好了
[00:25:14.000 --> 00:25:15.000]  我們又想了
[00:25:15.000 --> 00:25:17.000]  天使不說
[00:25:17.000 --> 00:25:20.000]  要用什麼規則來教那個孩子
