
[00:00:00.000 --> 00:00:04.000]  (主席)各位弟子妹早晨,節內平安
[00:04:12.000 --> 00:04:16.000]  我們脫離困局的那個解救者
[00:04:16.000 --> 00:04:18.000]  是不是呢
[00:04:18.000 --> 00:04:22.000]  香港現在還是在一片的迷霧裏面
[00:04:22.000 --> 00:04:26.000]  人同時都會急劇變化
[00:04:26.000 --> 00:04:31.000]  或者很多人會離開他們的位置
[00:04:31.000 --> 00:04:34.000]  很多人也都會霧起來
[00:04:34.000 --> 00:04:36.000]  不同的群體都在期待
[00:04:36.000 --> 00:04:39.000]  不同的真命天子
[00:04:39.000 --> 00:04:41.000]  在這個亂世裏面
[00:04:41.000 --> 00:04:44.000]  大家或者不同的群體
[00:04:44.000 --> 00:04:48.000]  都希望一些真正的解救者
[00:04:48.000 --> 00:04:53.000]  用中國哲人張橫渠的說法
[00:04:53.000 --> 00:04:54.000]  我們每個人都渴望
[00:04:54.000 --> 00:04:58.000]  有人能夠為天地立心
[00:04:58.000 --> 00:05:00.000]  為新民立命
[00:05:00.000 --> 00:05:03.000]  為往星雞絕學
[00:05:03.000 --> 00:05:07.000]  為萬世開太平
[00:05:07.000 --> 00:05:10.000]  我們真誠地在等一些人
[00:05:10.000 --> 00:05:14.000]  能夠實現上天人愛的心
[00:05:14.000 --> 00:05:18.000]  能尊重每一個人的生命的尊嚴
[00:05:18.000 --> 00:05:20.000]  能守住支撐住
[00:05:20.000 --> 00:05:24.000]  人類文明的普世價值
[00:05:24.000 --> 00:05:26.000]  能對歷史的將來
[00:05:26.000 --> 00:05:30.000]  負起真摯的責任
[00:05:30.000 --> 00:05:32.000]  關心香港的人
[00:05:32.000 --> 00:05:34.000]  心裏都會問
[00:05:34.000 --> 00:05:40.000]  那將要來的是這樣的一個人嗎?
[00:06:03.000 --> 00:06:07.000]  若翰在監獄裏聽見基督所做的事
[00:06:07.000 --> 00:06:09.000]  就打發兩個門徒去
[00:06:09.000 --> 00:06:11.000]  問他說
[00:06:11.000 --> 00:06:15.000]  那將要來的是你嗎?
[00:06:15.000 --> 00:06:20.000]  還是我們等候別人呢?
[00:06:20.000 --> 00:06:22.000]  耶穌回答說
[00:06:22.000 --> 00:06:24.000]  你們去
[00:06:24.000 --> 00:06:27.000]  把所聽見所看見的事
[00:06:27.000 --> 00:06:29.000]  告訴若翰
[00:06:29.000 --> 00:06:32.000]  就是乞子看見
[00:06:32.000 --> 00:06:34.000]  騎子行走
[00:06:34.000 --> 00:06:36.000]  長大麻風的潔淨
[00:06:36.000 --> 00:06:38.000]  農子聽見
[00:06:38.000 --> 00:06:39.000]  死人復活
[00:06:39.000 --> 00:06:43.000]  窮人有福音傳給他們
[00:06:43.000 --> 00:06:47.000]  凡不因我跌倒的就有福了
[00:06:47.000 --> 00:06:48.000]  他們去的時候
[00:06:48.000 --> 00:06:51.000]  耶穌就對眾人講論若翰說
[00:06:51.000 --> 00:06:54.000]  你們從前去到曠野
[00:06:54.000 --> 00:06:56.000]  是看些甚麼呢?
[00:06:56.000 --> 00:06:59.000]  要看風吹動的蘆葦嗎?
[00:06:59.000 --> 00:07:02.000]  你們出去到底是看甚麼?
[00:07:02.000 --> 00:07:06.000]  要看穿細軟衣服的人嗎?
[00:07:06.000 --> 00:07:08.000]  那穿細軟衣服的人
[00:07:08.000 --> 00:07:10.000]  是在皇宮裏
[00:07:10.000 --> 00:07:13.000]  你們出去究竟是為甚麼?
[00:07:13.000 --> 00:07:15.000]  要看先知嗎?
[00:07:15.000 --> 00:07:17.000]  我告訴你們時的
[00:07:17.000 --> 00:07:19.000]  他比先知大多了
[00:07:19.000 --> 00:07:21.000]  經上記著說
[00:07:21.000 --> 00:07:23.000]  我要差遣我的使者
[00:07:23.000 --> 00:07:26.000]  在你面前預備道路
[00:07:26.000 --> 00:07:28.000]  所講的就是這個人了
[00:07:28.000 --> 00:07:30.000]  我實在告訴你們
[00:07:30.000 --> 00:07:32.000]  凡婦人所生的
[00:07:32.000 --> 00:07:33.000]  沒有一個興起來
[00:07:33.000 --> 00:07:35.000]  大過施洗若翰的
[00:07:35.000 --> 00:07:37.000]  然而天國裡
[00:07:37.000 --> 00:07:41.000]  最少的比他還大
[00:07:53.000 --> 00:07:56.000]  在監獄裏聽見基督所做的事
[00:07:56.000 --> 00:08:00.000]  就打發兩個門徒去問他一個問題
[00:08:00.000 --> 00:08:02.000]  那將要來的是你嗎?
[00:08:02.000 --> 00:08:06.000]  還是我們等候別人呢?
[00:08:06.000 --> 00:08:09.000]  這裏的若翰就是施洗若翰了
[00:08:09.000 --> 00:08:13.000]  他在約旦河那裏為人施洗
[00:08:13.000 --> 00:08:16.000]  他是一個很正直的人
[00:08:16.000 --> 00:08:18.000]  不畏強權
[00:08:18.000 --> 00:08:22.000]  他直指那些統治者不道德
[00:08:22.000 --> 00:08:26.000]  他指斥那些統治者淫亂
[00:08:26.000 --> 00:08:28.000]  當時的統治者
[00:08:28.000 --> 00:08:31.000]  我們叫做小希律
[00:08:31.000 --> 00:08:35.000]  他奪取了他哥哥的妻子
[00:08:35.000 --> 00:08:38.000]  施洗若翰直斥他的不是
[00:08:38.000 --> 00:08:41.000]  直斥他毫無規矩
[00:08:41.000 --> 00:08:43.000]  無法無天
[00:08:43.000 --> 00:08:48.000]  於是施洗若翰就被統治者抓了
[00:08:48.000 --> 00:08:50.000]  坐牢
[00:08:50.000 --> 00:08:53.000]  最後死在獄中
[00:08:53.000 --> 00:08:58.000]  又是一個為了正義而死在獄中的人
[00:08:58.000 --> 00:09:00.000]  就是一個這樣的人
[00:09:00.000 --> 00:09:02.000]  他在獄中
[00:09:02.000 --> 00:09:05.000]  當然他有很多想法
[00:09:05.000 --> 00:09:08.000]  也有很多期待
[00:09:08.000 --> 00:09:10.000]  絕望的人
[00:09:10.000 --> 00:09:14.000]  他會期待一些希望
[00:09:14.000 --> 00:09:16.000]  一個正義的人
[00:09:16.000 --> 00:09:18.000]  縱然在獄中
[00:09:18.000 --> 00:09:21.000]  他其實很關心監獄之外
[00:09:21.000 --> 00:09:25.000]  社會的正義發展
[00:09:25.000 --> 00:09:30.000]  他不斷打聽世界發生什麼事
[00:09:30.000 --> 00:09:33.000]  他聽到耶穌的事情
[00:09:33.000 --> 00:09:36.000]  從他聽到的資料
[00:09:36.000 --> 00:09:40.000]  看來耶穌可能在推動某一種
[00:09:40.000 --> 00:09:45.000]  社會正義的發展
[00:09:45.000 --> 00:09:47.000]  施洗若翰很著緊
[00:09:47.000 --> 00:09:49.000]  耶穌這個人
[00:09:49.000 --> 00:09:53.000]  是不是真命天子呢?
[00:09:53.000 --> 00:09:55.000]  可能是
[00:09:55.000 --> 00:09:58.000]  看來也應該是
[00:09:58.000 --> 00:10:00.000]  這個耶穌
[00:10:00.000 --> 00:10:06.000]  應該能接續他自己的信仰工程
[00:10:06.000 --> 00:10:10.000]  他聽過耶穌宣揚天國的臨近
[00:10:10.000 --> 00:10:13.000]  他呼喚人悔改
[00:10:13.000 --> 00:10:18.000]  在地上實現正義與和平
[00:10:18.000 --> 00:10:21.000]  這些就是施洗若翰所渴望的
[00:10:21.000 --> 00:10:22.000]  耶穌正在做的
[00:10:22.000 --> 00:10:25.000]  也好像是差不多
[00:10:25.000 --> 00:10:27.000]  正義的人
[00:10:27.000 --> 00:10:29.000]  在監獄裡最關心的
[00:10:29.000 --> 00:10:32.000]  他竟然不是自己在監獄裡
[00:10:32.000 --> 00:10:38.000]  而是在監獄外的正義
[00:10:38.000 --> 00:10:41.000]  這些人是真正自由的人
[00:10:41.000 --> 00:10:44.000]  在不正義的世界裡
[00:10:44.000 --> 00:10:51.000]  在一個全然漠視世界的
[00:10:51.000 --> 00:10:53.000]  一個不正義的世界
[00:10:53.000 --> 00:10:55.000]  完全漠視這個世界
[00:10:55.000 --> 00:10:58.000]  那些不正義的環境裡
[00:10:58.000 --> 00:11:02.000]  這些人仍然關心著
[00:11:02.000 --> 00:11:05.000]  這個外在的正義
[00:11:05.000 --> 00:11:08.000]  但是有些人卻是另外的
[00:11:08.000 --> 00:11:12.000]  就是他們完全對這個世界的不正義毫不關心
[00:11:12.000 --> 00:11:18.000]  這些人就算不在監獄裡
[00:11:18.000 --> 00:11:22.000]  但其實他們的心也不可能是自由的
[00:11:22.000 --> 00:11:24.000]  在監獄裡
[00:11:24.000 --> 00:11:27.000]  施洗若翰就打發他自己的門徒
[00:11:27.000 --> 00:11:30.000]  去問耶穌一個很關鍵的問題
[00:11:30.000 --> 00:11:33.000]  那將要來的是你嗎?
[00:11:33.000 --> 00:11:36.000]  還是我們等候別人呢?
[00:11:36.000 --> 00:11:44.000]  這就是一個在監獄裡正義的人的問題
[00:12:06.000 --> 00:12:08.000]  「凡人有福音傳給他們
[00:12:08.000 --> 00:12:12.000]  凡不因我跌倒的有福了」
[00:12:12.000 --> 00:12:16.000]  耶穌的回答在這裡
[00:12:16.000 --> 00:12:19.000]  祂在說自己在做的一些事
[00:12:19.000 --> 00:12:22.000]  大家如果很留心的話
[00:12:22.000 --> 00:12:23.000]  我們看得到
[00:12:23.000 --> 00:12:26.000]  耶穌在做的事就是帶來一個
[00:12:26.000 --> 00:12:28.000]  全新的世界
[00:12:28.000 --> 00:12:34.000]  一個前所未有的世界
[00:12:34.000 --> 00:12:37.000]  因著耶穌的出現
[00:12:37.000 --> 00:12:43.000]  完全絕望的警方出現了生機
[00:12:43.000 --> 00:12:46.000]  首先因為耶穌的出現
[00:12:46.000 --> 00:12:49.000]  乞子能夠得到漢見
[00:12:49.000 --> 00:12:53.000]  乞子漢見在福音書裡是一件重要的事
[00:12:53.000 --> 00:12:56.000]  耶穌受難的前夕
[00:12:56.000 --> 00:13:00.000]  最後一個神蹟就是醫治乞子
[00:13:00.000 --> 00:13:03.000]  讓乞子能夠得到漢見
[00:13:03.000 --> 00:13:07.000]  你看看這些故事的次序
[00:13:07.000 --> 00:13:09.000]  就是先醫乞子
[00:13:09.000 --> 00:13:12.000]  然後就上十字架
[00:13:12.000 --> 00:13:16.000]  這些故事的編排有一個很重大的含義
[00:13:16.000 --> 00:13:18.000]  就是說
[00:13:18.000 --> 00:13:20.000]  人若果因某些因素
[00:13:20.000 --> 00:13:23.000]  令到自己變得麻木
[00:13:23.000 --> 00:13:27.000]  或者令到自己根本看不見東西
[00:13:27.000 --> 00:13:32.000]  對發生在眼前的真相都視而不見的話
[00:13:32.000 --> 00:13:39.000]  這些人是不可能領悟十字架的意義
[00:13:39.000 --> 00:13:41.000]  又或者說
[00:13:41.000 --> 00:13:43.000]  如果你是盲目的話
[00:13:43.000 --> 00:13:50.000]  你就領悟不到上帝在地上的人愛
[00:13:50.000 --> 00:13:52.000]  盲目是有很多種的
[00:13:52.000 --> 00:13:54.000]  有些是肉眼的盲
[00:13:54.000 --> 00:13:56.000]  這是一種
[00:13:56.000 --> 00:13:57.000]  有些是良心的盲
[00:13:57.000 --> 00:13:59.000]  是另外一種
[00:13:59.000 --> 00:14:01.000]  有些是靈性的盲
[00:14:01.000 --> 00:14:03.000]  又是另外一種
[00:14:03.000 --> 00:14:08.000]  良心的盲
[00:14:08.000 --> 00:14:10.000]  如果是這樣的話
[00:14:10.000 --> 00:14:12.000]  就算在他眼前
[00:14:12.000 --> 00:14:15.000]  發生了一件滅絕天良的事
[00:14:15.000 --> 00:14:17.000]  他都看不到
[00:14:17.000 --> 00:14:20.000]  他都覺得是很正常
[00:14:20.000 --> 00:14:24.000]  如果靈性盲了的話
[00:14:24.000 --> 00:14:28.000]  他自己正在步向滅亡
[00:14:28.000 --> 00:14:33.000]  他都以為自己正在步向天堂
[00:14:33.000 --> 00:14:34.000]  有些時候
[00:14:34.000 --> 00:14:36.000]  人盲到一個地步就是
[00:14:36.000 --> 00:14:39.000]  全世界所有人都看得見的東西
[00:14:39.000 --> 00:14:42.000]  他竟然看不到
[00:14:42.000 --> 00:14:46.000]  耶穌告訴施洗約翰
[00:14:46.000 --> 00:14:50.000]  祂是會讓人看得見的
[00:14:50.000 --> 00:14:52.000]  祂會讓人看到真相的
[00:14:52.000 --> 00:14:55.000]  祂會讓人看得到那個事情
[00:14:55.000 --> 00:14:58.000]  最後水落石出的
[00:14:58.000 --> 00:15:02.000]  耶穌叫盲的得到看見
[00:15:02.000 --> 00:15:04.000]  接著耶穌說
[00:15:04.000 --> 00:15:05.000]  因著我的緣故
[00:15:05.000 --> 00:15:08.000]  騎子能夠行走
[00:15:08.000 --> 00:15:10.000]  騎子是什麼人呢?
[00:15:10.000 --> 00:15:11.000]  騎子是那些
[00:15:11.000 --> 00:15:14.000]  不能夠幫助自己的人
[00:15:14.000 --> 00:15:16.000]  無能為力的人
[00:15:16.000 --> 00:15:17.000]  在《約翰福音》裡面
[00:15:17.000 --> 00:15:21.000]  有一個醫治騎子的經典故事
[00:15:21.000 --> 00:15:23.000]  在《約翰福音》第五章說
[00:15:23.000 --> 00:15:26.000]  耶路撒冷有一個水池
[00:15:26.000 --> 00:15:28.000]  叫做不氏大
[00:15:28.000 --> 00:15:30.000]  我們叫不氏大池
[00:15:30.000 --> 00:15:33.000]  相傳這個池水
[00:15:33.000 --> 00:15:35.000]  偶爾水會動
[00:15:35.000 --> 00:15:39.000]  他們有個想法
[00:15:39.000 --> 00:15:44.000]  就是天使下來攪動那些池水
[00:15:44.000 --> 00:15:45.000]  有病的人
[00:15:45.000 --> 00:15:47.000]  誰首先下去
[00:15:47.000 --> 00:15:49.000]  就會得到醫治
[00:15:49.000 --> 00:15:52.000]  有一天耶穌來到這個水池
[00:15:52.000 --> 00:15:55.000]  見到一個騎了三十八年的人
[00:15:55.000 --> 00:15:57.000]  耶穌問了一個問題
[00:15:57.000 --> 00:16:00.000]  你要痊癒嗎?
[00:16:00.000 --> 00:16:03.000]  你願不願意痊癒呢?
[00:16:03.000 --> 00:16:06.000]  我們留意一下這個人的回答
[00:16:06.000 --> 00:16:07.000]  他說
[00:16:07.000 --> 00:16:08.000]  先生
[00:16:08.000 --> 00:16:09.000]  水動的時候
[00:16:09.000 --> 00:16:12.000]  沒有人把我放在池子裡面
[00:16:12.000 --> 00:16:14.000]  我只是要上去的時候
[00:16:14.000 --> 00:16:19.000]  就有別人讓我先下去了
[00:16:19.000 --> 00:16:23.000]  多麼絕望的一個回答
[00:16:23.000 --> 00:16:26.000]  完全絕望
[00:16:26.000 --> 00:16:29.000]  他自己幫不到自己
[00:16:29.000 --> 00:16:33.000]  也得不到其他人的援助
[00:16:33.000 --> 00:16:35.000]  就算自己想做一些事
[00:16:35.000 --> 00:16:38.000]  其實都是沒有成果
[00:16:38.000 --> 00:16:39.000]  在現實的生活裡面
[00:16:39.000 --> 00:16:43.000]  這些人是完全無助的人
[00:16:43.000 --> 00:16:46.000]  然後耶穌就叫他起來行走
[00:16:46.000 --> 00:16:50.000]  他就起來行走
[00:16:50.000 --> 00:16:51.000]  在我們的社會裡
[00:16:51.000 --> 00:16:54.000]  有很多人叫天不應叫地不聞
[00:16:54.000 --> 00:16:57.000]  完全無助
[00:16:57.000 --> 00:17:00.000]  耶穌聽到他們的呼聲
[00:17:00.000 --> 00:17:02.000]  耶穌告訴施洗約翰
[00:17:02.000 --> 00:17:06.000]  我要讓這些無助的人得到救援
[00:17:06.000 --> 00:17:11.000]  讓他們有力地活下去
[00:17:11.000 --> 00:17:13.000]  然後耶穌繼續說
[00:17:13.000 --> 00:17:18.000]  我叫那些長大麻瘋的人得到潔淨
[00:17:18.000 --> 00:17:19.000]  長大麻瘋的人
[00:17:19.000 --> 00:17:24.000]  在當時來說是不能接觸的
[00:17:24.000 --> 00:17:27.000]  是不能夠被接觸的
[00:17:27.000 --> 00:17:30.000]  要隔離的
[00:17:30.000 --> 00:17:35.000]  是被遺忘的
[00:17:35.000 --> 00:17:41.000]  他們不能夠活在正常人的世界裡面
[00:17:41.000 --> 00:17:48.000]  耶穌很多次去接觸長大麻瘋的人
[00:17:48.000 --> 00:17:53.000]  耶穌通常是刻意地去碰他們
[00:17:53.000 --> 00:17:55.000]  讓他們感覺一下
[00:17:55.000 --> 00:17:59.000]  從人而來的一些溫暖
[00:17:59.000 --> 00:18:02.000]  讓這些被非人化的人
[00:18:02.000 --> 00:18:06.000]  重拾一些人性的尊嚴
[00:18:06.000 --> 00:18:08.000]  就算在香港
[00:18:08.000 --> 00:18:13.000]  有很多人被非人化地對待
[00:18:13.000 --> 00:18:16.000]  被呼籲一些污名
[00:18:16.000 --> 00:18:18.000]  被凌辱
[00:18:18.000 --> 00:18:21.000]  被虐待
[00:18:21.000 --> 00:18:24.000]  耶穌告訴施洗約翰
[00:18:24.000 --> 00:18:29.000]  要讓這些人重拾人性的尊嚴
[00:18:29.000 --> 00:18:31.000]  然後耶穌繼續說
[00:18:31.000 --> 00:18:33.000]  因著我的緣故
[00:18:33.000 --> 00:18:36.000]  聾的人得到聽見
[00:18:36.000 --> 00:18:39.000]  有些聾的人是天生生出來的
[00:18:39.000 --> 00:18:41.000]  這是悲劇
[00:18:41.000 --> 00:18:44.000]  有些聾的人是裝出來的
[00:18:44.000 --> 00:18:47.000]  這些人製造悲劇
[00:18:47.000 --> 00:18:49.000]  你說什麼
[00:18:49.000 --> 00:18:51.000]  你問什麼
[00:18:51.000 --> 00:18:53.000]  你要求什麼
[00:18:53.000 --> 00:18:57.000]  他總是聽不到的
[00:18:57.000 --> 00:18:59.000]  耶穌卻是讓那些聾的人
[00:18:59.000 --> 00:19:01.000]  聽得到其他人的聲音
[00:19:01.000 --> 00:19:06.000]  他要重新恢復人世間所有人的溝通
[00:19:06.000 --> 00:19:08.000]  耶穌告訴施洗約翰
[00:19:08.000 --> 00:19:11.000]  他要重建人間的對話
[00:19:11.000 --> 00:19:16.000]  讓每一個都聽得明對方的心聲
[00:19:16.000 --> 00:19:18.000]  耶穌繼續說
[00:19:18.000 --> 00:19:20.000]  因著我的緣故
[00:19:20.000 --> 00:19:24.000]  死人能夠復活
[00:19:24.000 --> 00:19:28.000]  死是一件很絕望的事件
[00:19:28.000 --> 00:19:31.000]  終結性了
[00:19:31.000 --> 00:19:34.000]  不可能有生機
[00:19:34.000 --> 00:19:39.000]  耶穌就是在這些最絕望的深淵裡
[00:19:39.000 --> 00:19:42.000]  祂要帶來生機
[00:19:42.000 --> 00:19:44.000]  上個月
[00:19:44.000 --> 00:19:47.000]  保安局局長公開的一個資料
[00:19:47.000 --> 00:19:52.000]  他說今年六月至九月
[00:19:52.000 --> 00:19:56.000]  自殺個案是256宗
[00:19:56.000 --> 00:20:00.000]  比去年同期多了34宗
[00:20:00.000 --> 00:20:01.000]  發現屍體
[00:20:01.000 --> 00:20:04.000]  或者送院前或送院的時候
[00:20:04.000 --> 00:20:10.000]  死亡個案是2537宗
[00:20:10.000 --> 00:20:12.000]  六至九個月
[00:20:12.000 --> 00:20:14.000]  2537宗
[00:20:14.000 --> 00:20:20.000]  比去年同期多了311宗
[00:20:20.000 --> 00:20:22.000]  就這樣看這些數字
[00:20:22.000 --> 00:20:23.000]  表面這樣看
[00:20:23.000 --> 00:20:26.000]  內裡究竟這些數字反映什麼
[00:20:26.000 --> 00:20:28.000]  我們不知道
[00:20:28.000 --> 00:20:29.000]  表面這樣看
[00:20:29.000 --> 00:20:31.000]  在香港近來真的多了很多
[00:20:31.000 --> 00:20:35.000]  不太正常的死亡的事情
[00:20:35.000 --> 00:20:37.000]  這些死亡的事件背後
[00:20:37.000 --> 00:20:41.000]  特別是這些自殺事件
[00:20:41.000 --> 00:20:46.000]  看起來就是一個又一個絕望的故事
[00:20:46.000 --> 00:20:50.000]  不絕望的人不會自殺
[00:20:50.000 --> 00:20:54.000]  自殺的人通常都是絕望
[00:20:54.000 --> 00:20:57.000]  耶穌告訴施洗約翰
[00:20:57.000 --> 00:21:00.000]  祂要叫那些最絕望的人
[00:21:00.000 --> 00:21:02.000]  祂要叫死人復活
[00:21:02.000 --> 00:21:07.000]  祂要取消這些絕望故事背後的絕望
[00:21:07.000 --> 00:21:12.000]  祂要讓人間看到前所未有的希望
[00:21:12.000 --> 00:21:20.000]  最後耶穌說那些貧窮的人
[00:21:20.000 --> 00:21:24.000]  聽到美好的訊息
[00:21:24.000 --> 00:21:26.000]  通常好的訊息
[00:21:26.000 --> 00:21:30.000]  是不會輪到給那些貧窮的人
[00:21:30.000 --> 00:21:34.000]  貧窮的人有的是悲慘的生活
[00:21:34.000 --> 00:21:37.000]  悲慘的故事
[00:21:37.000 --> 00:21:39.000]  耶穌告訴施洗約翰
[00:21:39.000 --> 00:21:42.000]  那些哀聲嘆氣的窮人
[00:21:42.000 --> 00:21:48.000]  最後會聽到美好的訊息
[00:22:09.000 --> 00:22:12.000]  取消了長大的生命力
[00:22:12.000 --> 00:22:15.000]  取消了社會上的盲目
[00:22:15.000 --> 00:22:19.000]  取消了棋子一樣的無助
[00:22:19.000 --> 00:22:22.000]  取消了長大麻風一樣的
[00:22:22.000 --> 00:22:27.000]  被非人化對待的人
[00:22:27.000 --> 00:22:31.000]  那種非人化的對待
[00:22:31.000 --> 00:22:36.000]  取消了拒絕溝通的耳聾
[00:22:36.000 --> 00:22:39.000]  取消了死亡所帶來的絕望
[00:22:39.000 --> 00:22:43.000]  取消了貧窮的悽慘
[00:22:43.000 --> 00:22:46.000]  一種很強大的人愛的力量
[00:22:46.000 --> 00:22:50.000]  由耶穌基督的生命裏面
[00:22:50.000 --> 00:22:52.000]  引發出來
[00:22:52.000 --> 00:22:55.000]  然後藉著聖靈進入我們每一個
[00:22:55.000 --> 00:22:58.000]  跟從耶穌的人的生命裏面
[00:22:58.000 --> 00:23:01.000]  今天我們活在這個世界
[00:23:01.000 --> 00:23:06.000]  只是要將這種人愛的力量繼續發揚出去
[00:23:06.000 --> 00:23:09.000]  讓大地的黑暗
[00:23:09.000 --> 00:23:11.000]  被基督的光明驅散
[00:23:11.000 --> 00:23:18.000]  讓天國的輪廓漸漸地明顯地顯現出來
[00:23:18.000 --> 00:23:21.000]  耶穌說完以上的一番話
[00:23:21.000 --> 00:23:22.000]  他接著說
[00:23:22.000 --> 00:23:28.000]  「凡不因我跌倒的就有福了」
[00:23:28.000 --> 00:23:33.000]  為什麼會有人因他的話而跌倒呢?
[00:23:33.000 --> 00:23:35.000]  道理很簡單
[00:23:35.000 --> 00:23:37.000]  是因為他的說話
[00:23:37.000 --> 00:23:41.000]  和這個世界的說話相差太遠
[00:23:41.000 --> 00:23:45.000]  遠到不可信
[00:23:45.000 --> 00:23:47.000]  這個世界的人是不相信
[00:23:47.000 --> 00:23:50.000]  貧窮的人是有福的
[00:23:50.000 --> 00:23:54.000]  這個世界的人是不相信死人可以復活的
