
[00:00:00.000 --> 00:00:03.360]  請我們先低頭同心土局
[00:02:01.880 --> 00:02:06.160]  試煉和試探都是我們生命裏面一些遇見的難關難處
[00:02:06.160 --> 00:02:07.640]  一些隱憂
[00:02:07.640 --> 00:02:08.960]  一些可能是前面
[00:02:08.960 --> 00:02:11.120]  究竟它是半腳石還是踏腳石呢?
[00:02:11.120 --> 00:02:14.200]  在你面前的事情
[00:02:14.200 --> 00:02:16.560]  如果你再想知道甚麼是試煉和試探
[00:02:16.560 --> 00:02:19.480]  你看完今天的經文可能會有更多的啟迪
[00:02:19.480 --> 00:02:20.880]  今天想和大家去理解一下
[00:02:20.880 --> 00:02:24.960]  究竟耶穌是怎樣面對祂所面對的試探
[00:02:24.960 --> 00:02:30.160]  到底耶穌用甚麼方法去勝過這些試探呢?
[00:02:30.160 --> 00:02:34.480]  我們有甚麼辦法可以去勝過這些試探呢?
[00:02:34.480 --> 00:02:37.160]  人生裏面面對很多不同的測試
[00:02:37.160 --> 00:02:38.200]  近來都很多測試
[00:02:38.200 --> 00:02:39.600]  我這幾天都間中拿出來
[00:02:39.600 --> 00:02:41.000]  有些快速測試
[00:02:41.000 --> 00:02:42.960]  或者等一些測試
[00:02:42.960 --> 00:02:45.120]  學生都可能預備考試
[00:02:45.120 --> 00:02:46.000]  等
[00:02:46.000 --> 00:02:48.280]  在試探當中可能會面對很多不同的心態
[00:02:48.280 --> 00:02:52.000]  有等待、有緊張、有擔心
[00:02:52.000 --> 00:02:54.960]  但是面對不同的測試
[00:02:54.960 --> 00:02:56.760]  甚至面對不同的試探
[00:02:56.760 --> 00:02:59.040]  我們需要有些行動去回應
[00:02:59.040 --> 00:03:00.440]  希望今天完了崇拜之後
[00:03:00.440 --> 00:03:05.640]  你得到一些力量可以知道怎樣去行動
[00:03:05.640 --> 00:03:06.760]  在聖經裏面
[00:03:06.760 --> 00:03:08.520]  《路加福音》四章一到十三節
[00:03:08.520 --> 00:03:09.920]  今天經課一開始
[00:03:09.920 --> 00:03:12.280]  它講到耶穌被聖靈充滿
[00:03:12.280 --> 00:03:13.720]  去到重約大河回來
[00:03:13.720 --> 00:03:15.240]  就在曠野那裏
[00:03:15.240 --> 00:03:17.720]  四十天受魔鬼的試探
[00:03:17.720 --> 00:03:19.760]  第二節首先要看清楚
[00:03:19.760 --> 00:03:21.640]  四十天受魔鬼的試探
[00:03:21.640 --> 00:03:23.800]  在另一些翻譯原文新作裏面講
[00:03:23.800 --> 00:03:26.680]  被魔鬼試探了四十天
[00:03:26.680 --> 00:03:29.480]  接著那句就是那些日子沒有吃過東西
[00:03:29.480 --> 00:03:30.680]  日期滿了
[00:03:30.680 --> 00:03:31.880]  祂就肚餓了
[00:03:31.880 --> 00:03:33.840]  所以首先在這裏很有可能
[00:03:33.840 --> 00:03:34.840]  聖經裏面講的
[00:03:34.840 --> 00:03:37.560]  耶穌受的不只是這三個試探
[00:03:37.560 --> 00:03:39.960]  這三個試探可能就是最後最後
[00:03:39.960 --> 00:03:40.920]  就好像我們打遊戲機一樣
[00:03:40.920 --> 00:03:41.480]  打大佬
[00:03:41.480 --> 00:03:42.200]  final stage
[00:03:42.200 --> 00:03:43.920]  前面可能有一大堆試探
[00:03:43.920 --> 00:03:44.720]  過了四十天
[00:03:44.720 --> 00:03:46.120]  耶穌都過了
[00:03:46.120 --> 00:03:49.040]  然後聖經裏面就記載祂最後最後要面對
[00:03:49.040 --> 00:03:50.360]  那三個很獨特
[00:03:50.360 --> 00:03:51.320]  很重要
[00:03:51.320 --> 00:03:52.880]  也都需要記下來
[00:03:52.880 --> 00:03:54.480]  給我們成為提醒的
[00:03:54.480 --> 00:03:56.400]  這三個試探
[00:03:56.400 --> 00:03:57.960]  第一個試探是什麼呢?
[00:03:57.960 --> 00:04:00.360]  就是當那時候祂餓了
[00:04:00.360 --> 00:04:02.160]  耶穌四十天沒有吃過東西
[00:04:02.160 --> 00:04:03.040]  日子滿了
[00:04:03.040 --> 00:04:03.920]  祂肚餓了
[00:04:03.920 --> 00:04:05.560]  魔鬼就跟耶穌說
[00:04:05.560 --> 00:04:07.640]  你若是上帝的兒子
[00:04:07.640 --> 00:04:11.720]  可以吩咐這塊石頭變成食物
[00:04:11.720 --> 00:04:15.120]  這個試探其實是在試探耶穌什麼呢?
[00:04:15.120 --> 00:04:18.280]  在試探耶穌的需要
[00:04:18.280 --> 00:04:19.960]  耶穌身體有這個需要
[00:04:19.960 --> 00:04:21.720]  因為肚餓
[00:04:21.720 --> 00:04:22.360]  很合理
[00:04:22.360 --> 00:04:23.640]  人都會肚餓的
[00:04:23.640 --> 00:04:24.440]  可能今天崇拜
[00:04:24.440 --> 00:04:26.520]  待會到十二點多你都會肚餓
[00:04:26.520 --> 00:04:28.200]  你都要謀生
[00:04:28.200 --> 00:04:29.400]  謀生、肚餓
[00:04:29.400 --> 00:04:32.240]  我們的需要是很常見的
[00:04:32.240 --> 00:04:33.520]  當我們的需要出現的時候
[00:04:33.520 --> 00:04:34.160]  那怎麼辦呢?
[00:04:34.160 --> 00:04:35.280]  魔鬼的試探就說
[00:04:35.280 --> 00:04:36.560]  如果你是上帝的兒子
[00:04:36.560 --> 00:04:39.800]  你就把這塊石頭變成麵包
[00:04:39.800 --> 00:04:42.240]  變成食物
[00:04:42.240 --> 00:04:44.400]  第一個要大家知道的就是
[00:04:44.400 --> 00:04:47.800]  耶穌有沒有能力把石頭變成麵包呢?
[00:04:47.800 --> 00:04:49.000]  當然有
[00:04:49.000 --> 00:04:50.240]  何止石頭變成麵包
[00:04:50.240 --> 00:04:52.600]  五頂搖搖擺擺五千人都可以
[00:04:52.600 --> 00:04:56.240]  石頭變成麵包對耶穌來說有多難呢?
[00:04:56.240 --> 00:04:58.800]  甚至這麼說也不必改變
[00:04:58.800 --> 00:04:59.720]  那耶穌就飽了
[00:04:59.720 --> 00:05:00.600]  不肚餓就行了
[00:05:00.600 --> 00:05:01.880]  其實不難
[00:05:01.880 --> 00:05:03.080]  不過耶穌繼續經歷肚餓
[00:05:03.080 --> 00:05:04.080]  你記住耶穌在這裡
[00:05:04.080 --> 00:05:05.080]  祂作為完全的人
[00:05:05.080 --> 00:05:07.080]  祂繼續經歷人的限制
[00:05:07.080 --> 00:05:08.960]  過了四十天祂也會肚餓
[00:05:08.960 --> 00:05:10.280]  而魔鬼用這個試探
[00:05:10.280 --> 00:05:11.360]  其實是在試探什麼呢?
[00:05:11.360 --> 00:05:12.760]  就是在試探耶穌
[00:05:12.760 --> 00:05:15.640]  祂身體的需要在對抗祂
[00:05:15.640 --> 00:05:17.200]  是不是要去證明
[00:05:17.200 --> 00:05:19.680]  證實自己的身份角色
[00:05:19.680 --> 00:05:21.160]  這是很重要的事情
[00:05:21.160 --> 00:05:22.480]  看清楚那個字
[00:05:22.480 --> 00:05:23.240]  魔鬼用的是
[00:05:23.240 --> 00:05:26.400]  你若是上帝的兒子
[00:05:26.400 --> 00:05:28.280]  如果你是上帝的兒子
[00:05:28.280 --> 00:05:29.280]  你就做了
[00:05:29.280 --> 00:05:30.600]  看看吧
[00:05:30.600 --> 00:05:32.200]  如果你是上帝的兒子
[00:05:32.200 --> 00:05:35.280]  你就告訴我你是上帝的兒子
[00:05:35.280 --> 00:05:36.520]  變成神跡
[00:05:36.520 --> 00:05:38.280]  把石頭變成麵包
[00:05:38.280 --> 00:05:41.280]  就知道你是上帝的兒子了
[00:05:41.280 --> 00:05:45.080]  首先魔鬼用這個假藥的問題
[00:05:45.080 --> 00:05:47.520]  成為試探的開始
[00:05:47.520 --> 00:05:49.240]  這個試探其實在我們生命裡面
[00:05:49.240 --> 00:05:51.240]  都會有出現的
[00:05:51.240 --> 00:05:53.640]  我們都很想證明一下
[00:05:53.640 --> 00:05:54.640]  你這麼厲害
[00:05:54.640 --> 00:05:55.800]  你這麼好
[00:05:55.800 --> 00:05:57.400]  你又依靠上帝
[00:05:57.400 --> 00:05:59.960]  你是上帝的愛的
[00:05:59.960 --> 00:06:02.280]  你就應該可以這樣
[00:06:02.280 --> 00:06:03.800]  有時候看節目都會走來跟我說
[00:06:03.800 --> 00:06:05.280]  牧師牧師我都很努力祈禱
[00:06:05.280 --> 00:06:06.880]  為什麼事情還是這樣發生呢?
[00:06:06.880 --> 00:06:08.280]  為什麼病還沒有康復呢?
[00:06:08.280 --> 00:06:09.920]  為什麼難處還沒有過去呢?
[00:06:09.920 --> 00:06:11.200]  我們是上帝所愛的
[00:06:11.200 --> 00:06:14.080]  我們應該會解決這些問題的
[00:06:14.080 --> 00:06:16.720]  解決我們面對的需要
[00:06:16.720 --> 00:06:17.920]  這是重要的
[00:06:17.920 --> 00:06:19.680]  不過當解決我們面對的需要
[00:06:19.680 --> 00:06:21.960]  是為了去證明、證實
[00:06:21.960 --> 00:06:23.200]  我們的身份、角色
[00:06:23.200 --> 00:06:26.000]  甚至證明上帝
[00:06:26.000 --> 00:06:28.320]  是一個很愚蠢的行為
[00:06:28.320 --> 00:06:29.080]  我有時候這樣說
[00:06:29.080 --> 00:06:29.920]  上帝你做了神跡
[00:06:29.920 --> 00:06:31.320]  我看我就相信你
[00:06:31.320 --> 00:06:33.400]  有很多不相信的朋友會這樣跟我說
[00:06:33.400 --> 00:06:34.760]  你見到神跡就相信
[00:06:34.760 --> 00:06:36.080]  是不是呢?
[00:06:36.080 --> 00:06:37.080]  當然看《聖經》你就知道
[00:06:37.080 --> 00:06:38.920]  很多人其實在《聖經》裡面都說
[00:06:38.920 --> 00:06:39.920]  見到神跡
[00:06:39.920 --> 00:06:41.240]  但很多人都不相信
[00:06:41.240 --> 00:06:42.520]  甚至都跟耶穌說
[00:06:42.520 --> 00:06:44.320]  你見到神跡我看我就相信
[00:06:44.320 --> 00:06:46.600]  耶穌說你要看就看夠了
[00:06:46.600 --> 00:06:48.920]  在這段經文裡面其實是一樣的
[00:06:48.920 --> 00:06:50.280]  耶穌是不是上帝的兒子
[00:06:50.280 --> 00:06:54.080]  其實不需要用石頭變麵包來滿足
[00:06:54.080 --> 00:06:55.000]  做一個神跡
[00:06:55.000 --> 00:06:57.040]  做一個證實
[00:06:57.040 --> 00:06:59.040]  去證明祂的身份、角色
[00:06:59.040 --> 00:07:01.640]  為了滿足人去看見
[00:07:01.640 --> 00:07:02.760]  耶穌是不是上帝的兒子
[00:07:02.760 --> 00:07:03.280]  是就是
[00:07:03.280 --> 00:07:04.680]  不是就不是了
[00:07:04.680 --> 00:07:05.120]  我們沒有錯
[00:07:05.120 --> 00:07:07.080]  很清晰知道耶穌是上帝的兒子
[00:07:07.080 --> 00:07:09.680]  祂不需要用這個石頭變麵包
[00:07:09.680 --> 00:07:13.440]  去表達、證明祂的身份和角色
[00:07:13.440 --> 00:07:14.480]  同樣地我們的信仰
[00:07:14.480 --> 00:07:16.520]  也不需要見到神跡
[00:07:16.520 --> 00:07:18.040]  見到證明
[00:07:18.040 --> 00:07:20.280]  那個信仰才有價值
[00:07:20.280 --> 00:07:20.800]  什麼意思呢?
[00:07:20.800 --> 00:07:21.800]  就是我要見到
[00:07:21.800 --> 00:07:24.000]  如果是這樣就見到
[00:07:24.000 --> 00:07:25.680]  見證到上帝的能力了
[00:07:25.680 --> 00:07:26.880]  我成功
[00:07:26.880 --> 00:07:28.600]  那上帝就偉大了
[00:07:28.600 --> 00:07:29.280]  我祈禱
[00:07:29.280 --> 00:07:31.400]  然後得到祈禱的結果
[00:07:31.400 --> 00:07:33.840]  那就證明了上帝是真的
[00:07:33.840 --> 00:07:35.240]  我們經常都用這些邏輯去思考
[00:07:35.240 --> 00:07:36.360]  好像很有邏輯
[00:07:36.360 --> 00:07:37.240]  好像很驗證
[00:07:37.240 --> 00:07:39.840]  很有科學根據的感覺
[00:07:39.840 --> 00:07:40.680]  不過《大英哲學》實際上
[00:07:40.680 --> 00:07:42.280]  這個不是科學
[00:07:42.280 --> 00:07:43.520]  上帝是不是真實
[00:07:43.520 --> 00:07:46.360]  上帝是不是真的全能、全善、全愛
[00:07:46.360 --> 00:07:47.840]  其實不需要我們去證明
[00:07:47.840 --> 00:07:49.120]  我們也沒有辦法證明
[00:07:49.120 --> 00:07:51.800]  也不需要代上帝去證明
[00:07:51.800 --> 00:07:53.960]  或者去辯護
[00:07:53.960 --> 00:07:55.400]  有不少《大英哲學》經常都辯護
[00:07:55.400 --> 00:07:56.480]  上帝其實是這樣的
[00:07:56.480 --> 00:07:57.360]  其實不是這樣的
[00:07:57.360 --> 00:07:58.800]  不用解釋那麼多
[00:07:58.800 --> 00:08:00.320]  我們不需要為上帝辯護
[00:08:00.320 --> 00:08:02.880]  因為上帝才是最偉大的那一位
[00:08:02.880 --> 00:08:04.320]  同樣地我們不需要證明
[00:08:04.320 --> 00:08:05.520]  我們是什麼
[00:08:05.520 --> 00:08:07.960]  上帝說你是祂所愛的兒女
[00:08:07.960 --> 00:08:09.520]  你就是
[00:08:09.520 --> 00:08:11.080]  不是代表你生命平順
[00:08:11.080 --> 00:08:12.920]  成功、順利
[00:08:12.920 --> 00:08:14.360]  期望的神蹟出現
[00:08:14.360 --> 00:08:16.160]  身體所有的得到滿足
[00:08:16.160 --> 00:08:19.360]  你才可以證明你是上帝所愛的
[00:08:19.360 --> 00:08:20.240]  你是上帝所愛
[00:08:20.240 --> 00:08:22.440]  因為上帝告訴你
[00:08:22.440 --> 00:08:24.320]  並且上帝就是這麼愛你
[00:08:24.320 --> 00:08:26.080]  這個試探
[00:08:26.080 --> 00:08:27.960]  第一個試探是讓我們看見
[00:08:27.960 --> 00:08:29.600]  是的,我們身體的需要
[00:08:29.600 --> 00:08:31.680]  或者我們面對我們生命的需要
[00:08:31.680 --> 00:08:33.400]  有時候我們是要去回應、面對
[00:08:33.400 --> 00:08:37.920]  但是那些需要不是為了去證明上帝
[00:08:37.920 --> 00:08:40.600]  或者去證實上帝存在
[00:08:40.600 --> 00:08:42.280]  因為實際上真正
[00:08:42.280 --> 00:08:43.600]  我們理解、認識的上帝
[00:08:43.600 --> 00:08:46.360]  不是靠那些的證明
[00:08:46.360 --> 00:08:48.240]  所以耶穌的回答是什麼?
[00:08:48.240 --> 00:08:49.160]  耶穌的回應是
[00:08:49.160 --> 00:08:52.240]  「經上記著說人活在不是單靠食物
[00:08:52.240 --> 00:08:57.480]  而是靠上帝口裡所說的一切說話」
[00:08:57.480 --> 00:08:59.080]  耶穌這段的分享聖經
[00:08:59.080 --> 00:09:02.320]  來自《舊約生命》的八章一到五節
[00:09:02.320 --> 00:09:04.200]  八章一到五節是這麼說的
[00:09:04.200 --> 00:09:06.280]  「我今日所吩咐你們的一切誡命
[00:09:06.280 --> 00:09:08.120]  你們要謹守遵行
[00:09:08.120 --> 00:09:09.600]  好使你們存活
[00:09:09.600 --> 00:09:10.920]  人數增多
[00:09:10.920 --> 00:09:13.840]  可以進去得耶和華向你們列祖起誓
[00:09:13.840 --> 00:09:15.280]  應許那塊地」
[00:09:15.280 --> 00:09:16.320]  你們要記得
[00:09:16.320 --> 00:09:17.480]  那四十年耶和華
[00:09:17.480 --> 00:09:20.560]  你的上帝在曠野裡面一直引領你
[00:09:20.560 --> 00:09:22.920]  是要磨練你、考驗你
[00:09:22.920 --> 00:09:25.280]  要知道你的心是怎樣
[00:09:25.280 --> 00:09:27.640]  是否願意遵守祂的誡命
[00:09:27.640 --> 00:09:29.640]  祂磨練你、任你飢餓
[00:09:29.640 --> 00:09:33.360]  將你和你列祖所不認識的瑪拿賜給你們
[00:09:33.360 --> 00:09:34.360]  使你們知道
[00:09:34.360 --> 00:09:36.880]  人活著不是單靠食物
[00:09:36.880 --> 00:09:40.000]  而是靠耶和華口裡所說的一切說話
[00:09:40.000 --> 00:09:41.200]  這四十年
[00:09:41.200 --> 00:09:43.840]  你身上的衣服沒有穿破
[00:09:43.840 --> 00:09:45.720]  你的腳也沒有腫
[00:09:45.720 --> 00:09:47.160]  你心裡要知道
[00:09:47.160 --> 00:09:49.760]  耶和華是你的上帝管教你
[00:09:49.760 --> 00:09:53.800]  像人管教兒女一樣」
[00:09:53.800 --> 00:09:56.840]  原來這段聖經來自《生命記》這個描述
[00:09:56.840 --> 00:09:58.440]  就是當一群以色列民
[00:09:58.440 --> 00:10:02.720]  他們出了埃及在曠野的四十年的生活
[00:10:02.720 --> 00:10:03.480]  是的
[00:10:03.480 --> 00:10:05.280]  當中涉及磨練
[00:10:05.280 --> 00:10:06.600]  有考驗
[00:10:06.600 --> 00:10:07.880]  有難處
[00:10:07.880 --> 00:10:08.760]  但是聖經裡面說
[00:10:08.760 --> 00:10:11.080]  上帝就一直引導
[00:10:11.080 --> 00:10:15.440]  並且提醒人活著不是單靠食物
[00:10:15.440 --> 00:10:16.760]  在四十年裡面
[00:10:16.760 --> 00:10:17.840]  聖經裡面描述
[00:10:17.840 --> 00:10:19.600]  他們衣服沒有穿破
[00:10:19.600 --> 00:10:21.160]  腳沒有腫
[00:10:21.160 --> 00:10:22.120]  雖然是難
[00:10:22.120 --> 00:10:23.160]  雖然是限制
[00:10:23.160 --> 00:10:26.920]  但是他們沒有任何的欠缺
[00:10:26.920 --> 00:10:29.200]  上帝讓他們每天都吃得飽
[00:10:29.200 --> 00:10:31.520]  因為每天都像馬拿
[00:10:31.520 --> 00:10:33.920]  後面也有鵪鶉跟他們一起
[00:10:33.920 --> 00:10:35.440]  聖經裡面有一個字眼
[00:10:35.440 --> 00:10:36.440]  「你的心裡要知道
[00:10:36.440 --> 00:10:38.120]  耶和華是你的上帝管教你
[00:10:38.120 --> 00:10:41.760]  像人管教兒女一樣」
[00:10:41.760 --> 00:10:42.240]  是的
[00:10:42.240 --> 00:10:42.800]  就是這樣
[00:10:42.800 --> 00:10:46.000]  上帝還有一個愛兒女的心去管教
[00:10:46.000 --> 00:10:47.200]  為了讓我們成長
[00:10:47.200 --> 00:10:48.920]  給我們很多的難處
[00:10:48.920 --> 00:10:50.920]  生命裡面的限制成為考驗
[00:10:50.920 --> 00:10:52.280]  但是那些難處
[00:10:52.280 --> 00:10:54.520]  一定不夠恩典多
[00:10:54.520 --> 00:10:55.680]  上帝的恩典
[00:10:55.680 --> 00:10:57.800]  永遠比我們想像的大
[00:10:57.800 --> 00:10:59.560]  也永遠超越過我們的難處
[00:10:59.560 --> 00:11:01.440]  因為恩典夠用
[00:11:01.440 --> 00:11:03.000]  這個描述正正是
[00:11:03.000 --> 00:11:04.040]  《生命紀》的描述
[00:11:04.040 --> 00:11:06.800]  也是耶穌引用這句話的重點
[00:11:06.800 --> 00:11:08.680]  人活著不是單靠食物
[00:11:08.680 --> 00:11:12.440]  是靠上帝考慮的一切的說話
[00:11:12.440 --> 00:11:13.320]  不是單靠食物
[00:11:13.320 --> 00:11:15.160]  就是說我們需要靠的
[00:11:15.160 --> 00:11:16.160]  是的
[00:11:16.160 --> 00:11:17.480]  我們生命裡面真的有時
[00:11:17.480 --> 00:11:19.560]  真的需要依靠一些物質
[00:11:19.560 --> 00:11:20.680]  生活要的
[00:11:20.680 --> 00:11:21.560]  我們還要謀生
[00:11:21.560 --> 00:11:22.680]  這是真的
[00:11:22.680 --> 00:11:24.640]  不過很清晰告訴我們
[00:11:24.640 --> 00:11:26.200]  不是單靠
[00:11:26.200 --> 00:11:27.200]  因為第一
[00:11:27.200 --> 00:11:29.240]  上帝會看顧保守
[00:11:29.240 --> 00:11:31.480]  所以第一不要擔心弟兄姊妹
[00:11:31.480 --> 00:11:32.840]  可能我們有限制難處當中
[00:11:32.840 --> 00:11:33.640]  特別在疫情裡面
[00:11:33.640 --> 00:11:35.960]  可能真的有弟兄姊妹很多限制
[00:11:35.960 --> 00:11:37.880]  很多難處裡面
[00:11:37.880 --> 00:11:39.320]  當然我們見到人有難處
[00:11:39.320 --> 00:11:41.400]  我們要伸手成為他的幫助
[00:11:41.400 --> 00:11:43.280]  但更重要就是我們不需要懼怕
[00:11:43.280 --> 00:11:44.400]  因為上帝是愛我們
[00:11:44.400 --> 00:11:45.920]  好像父母愛我們一樣
[00:11:45.920 --> 00:11:49.320]  祂不會讓我們過的日子難過
[00:11:49.320 --> 00:11:51.360]  少過很辛苦
[00:11:51.360 --> 00:11:52.960]  以致不能夠經歷
[00:11:52.960 --> 00:11:54.680]  因為上帝恩典救容
[00:11:54.680 --> 00:11:55.680]  更重要讓我吃學識
[00:11:55.680 --> 00:11:56.440]  不是單靠
[00:11:56.440 --> 00:11:59.200]  意思就是我們要集中我們的焦點
[00:11:59.200 --> 00:12:00.440]  我們人生的焦點在哪裡呢?
[00:12:00.440 --> 00:12:02.240]  是上帝的話語那裡
[00:12:02.240 --> 00:12:03.000]  我們要靠食物
[00:12:03.000 --> 00:12:05.000]  不過食物是讓我繼續維生
[00:12:05.000 --> 00:12:07.600]  以致我更能夠專心在上帝的話語裡面
[00:12:07.600 --> 00:12:09.680]  而不是追隨食物本身
[00:12:09.680 --> 00:12:11.160]  簡單說就是我們都要謀生
[00:12:11.160 --> 00:12:12.720]  我們都要追隨我們的生活
[00:12:12.720 --> 00:12:14.240]  但我們不是為了追隨生活
[00:12:14.240 --> 00:12:15.360]  享受生活
[00:12:15.360 --> 00:12:16.040]  經歷生活
[00:12:16.040 --> 00:12:18.200]  就是我們人生的目標
[00:12:18.200 --> 00:12:20.480]  如果是這樣就很可悲
[00:12:20.480 --> 00:12:22.280]  我們生命裡面一切的豐足
[00:12:22.280 --> 00:12:24.400]  是為了讓我們看到更遠的目標
[00:12:24.400 --> 00:12:26.200]  就是追求那一位
[00:12:26.200 --> 00:12:29.440]  能夠真正我們需要單一去倚靠
[00:12:29.440 --> 00:12:30.960]  追隨那位上帝
[00:12:30.960 --> 00:12:33.640]  並且靠祂的話
[00:12:33.640 --> 00:12:35.400]  聖經裡面很快說到
[00:12:35.400 --> 00:12:39.000]  魔鬼繼續就用第二個的試探
[00:12:39.000 --> 00:12:41.120]  去跟耶穌去面對
[00:12:41.120 --> 00:12:42.400]  就是路加福音
[00:12:42.400 --> 00:12:46.160]  跟著第四章第五到第八節
[00:12:46.160 --> 00:12:47.520]  第五節這樣說
[00:12:47.520 --> 00:12:52.000]  魔鬼由領耶穌上到高山
[00:12:52.000 --> 00:12:58.400]  就霎時間將天下萬物都指給他看
[00:12:58.400 --> 00:12:59.840]  跟他說
[00:12:59.840 --> 00:13:02.680]  你一切權柄榮華我都要給你
[00:13:02.680 --> 00:13:04.720]  因為這個緣是交付我的
[00:13:04.720 --> 00:13:06.040]  我願意給誰
[00:13:06.040 --> 00:13:08.080]  你也在我面前下拜
[00:13:08.080 --> 00:13:09.720]  這些都要歸你
[00:13:09.720 --> 00:13:10.920]  耶穌就回答他
[00:13:10.920 --> 00:13:12.520]  經上記著說
[00:13:12.520 --> 00:13:14.560]  當敬拜你的上帝
[00:13:14.560 --> 00:13:18.160]  丹瑤侍奉他
[00:13:18.160 --> 00:13:19.240]  很有趣的聖經裡面說
[00:13:19.240 --> 00:13:21.720]  魔鬼突然將耶穌帶到離開曠野
[00:13:21.720 --> 00:13:22.400]  去到高山
[00:13:22.400 --> 00:13:24.520]  當然是怎麼去我們不知道
[00:13:24.520 --> 00:13:25.960]  但是這個描述裡面就是
[00:13:25.960 --> 00:13:30.920]  讓一切榮華萬國指給耶穌看
[00:13:30.920 --> 00:13:32.760]  魔鬼最喜歡用一個方法
[00:13:32.760 --> 00:13:35.040]  就是將一些人認為好的事
[00:13:35.040 --> 00:13:36.560]  漂亮的事
[00:13:36.560 --> 00:13:37.760]  美的事
[00:13:37.760 --> 00:13:40.400]  就擺在別人面前成為引誘
[00:13:40.400 --> 00:13:43.160]  甚至成為試探
[00:13:43.160 --> 00:13:44.360]  首先我們想一想
[00:13:44.360 --> 00:13:45.480]  這些榮華
[00:13:45.480 --> 00:13:47.600]  這些權柄是不是不好的?
[00:13:47.600 --> 00:13:48.480]  有時候有人覺得
[00:13:48.480 --> 00:13:49.800]  不是的
[00:13:49.800 --> 00:13:51.920]  基督徒不應該追求富足
[00:13:51.920 --> 00:13:53.240]  不應該追求富貴
[00:13:53.240 --> 00:13:54.520]  基督徒應該貧賤
[00:13:54.520 --> 00:13:56.000]  應該簡樸
[00:13:56.000 --> 00:13:59.400]  因為那些富貴是屬於魔鬼的
[00:13:59.400 --> 00:14:00.840]  所以不應該的
[00:14:00.840 --> 00:14:02.840]  甚至有朋友經常跟我說
