
[00:00:00.000 --> 00:00:12.340]  今天所選的經文是《馬太福音》第四章第一節至第十一節
[00:06:06.420 --> 00:06:09.420]  其實仍然是會面對生活當中
[00:06:09.420 --> 00:06:13.420]  種種的罪惡、引誘、試探
[00:06:13.420 --> 00:06:15.420]  信了耶穌
[00:06:15.420 --> 00:06:20.420]  不代表我們馬上就有一個保護罩
[00:06:20.420 --> 00:06:21.420]  罩著我們
[00:06:21.420 --> 00:06:27.420]  令我們和這些引誘、試探是隔絕的
[00:06:27.420 --> 00:06:30.420]  如果沒有了這個保護罩的話
[00:06:30.420 --> 00:06:36.420]  我們在主禱文裏面的祈求
[00:06:36.420 --> 00:06:39.420]  不叫我們遇見試探
[00:06:39.420 --> 00:06:42.420]  救我們脫離凶惡
[00:06:42.420 --> 00:06:44.420]  這個祈求
[00:06:44.420 --> 00:06:49.420]  其實到底是怎樣發生在我們身上呢
[00:06:49.420 --> 00:06:52.420]  如果是不能夠實現的話
[00:06:52.420 --> 00:06:55.420]  為什麼我們還要祈求
[00:06:55.420 --> 00:07:05.420]  不知道這個會不會都是你和我在信仰上的一個疑惑呢
[00:07:05.420 --> 00:07:11.420]  今天我揀選了的經文是在《馬太福音》第四章一至十一節
[00:07:11.420 --> 00:07:14.420]  一段我們很熟悉的經文
[00:07:14.420 --> 00:07:20.420]  是寄述耶穌在曠野受魔鬼試探的經文
[00:07:20.420 --> 00:07:25.420]  今天的講題是直面試探之道
[00:07:25.420 --> 00:07:30.420]  直面的意思是直接面對
[00:07:30.420 --> 00:07:35.420]  希望今天透過這一段耶穌
[00:07:35.420 --> 00:07:41.420]  他直面面對魔鬼試探的經歷
[00:07:41.420 --> 00:07:44.420]  幫助我們去思考
[00:07:44.420 --> 00:07:49.420]  我們今天怎樣去面對我們生活當中的試探
[00:07:49.420 --> 00:07:52.420]  我們一起預備心禱告
[00:07:52.420 --> 00:07:57.420]  親愛的主耶穌基督
[00:07:57.420 --> 00:08:00.420]  我們謙卑苦服在祢的庚前
[00:08:00.420 --> 00:08:04.420]  祈求主祢親自向我們每一個人說話
[00:08:04.420 --> 00:08:08.420]  求祢賜給我們一顆安靜的心
[00:08:08.420 --> 00:08:12.420]  專心聆聽祢的話語
[00:08:12.420 --> 00:08:15.420]  又祈求聖靈祢帶領我們
[00:08:15.420 --> 00:08:20.420]  讓我們聽得明白放在心裡遊行出來
[00:08:20.420 --> 00:08:24.420]  以上的禱告奉主耶穌基督的聖名祈求
[00:08:24.420 --> 00:08:25.420]  阿門
[00:08:25.420 --> 00:08:29.420]  今天的經文可以分為三個部分
[00:08:29.420 --> 00:08:31.420]  其實我們都很熟悉
[00:08:31.420 --> 00:08:36.420]  就是第一個試探在第一至第四節
[00:08:36.420 --> 00:08:39.420]  和第二個試探在五至七節
[00:08:39.420 --> 00:08:44.420]  以及第三個試探是八至十一節
[00:08:44.420 --> 00:08:47.420]  我們先看第一個試探
[00:08:47.420 --> 00:08:51.420]  這個試探是關乎食物的一個試探
[00:08:51.420 --> 00:08:54.420]  事實上這一段經文
[00:08:54.420 --> 00:08:57.420]  雖然是一段我們很熟悉的經文
[00:08:57.420 --> 00:09:00.420]  但當我們仔細去讀的時候
[00:09:00.420 --> 00:09:04.420]  我們都會發覺有很多問號出現在當中
[00:09:04.420 --> 00:09:08.420]  第一個問號出現在第一節
[00:09:08.420 --> 00:09:09.420]  第一節說
[00:09:09.420 --> 00:09:15.420]  耶穌被聖靈引渡曠野受魔鬼的試探
[00:09:15.420 --> 00:09:18.420]  什麼?是不是搞錯了?
[00:09:18.420 --> 00:09:21.420]  不是說不要遇見試探
[00:09:21.420 --> 00:09:23.420]  要脫離凶惡嗎?
[00:09:23.420 --> 00:09:27.420]  為什麼聖靈竟然帶耶穌去到曠野
[00:09:27.420 --> 00:09:30.420]  接受魔鬼的試探呢?
[00:09:30.420 --> 00:09:32.420]  為什麼呢?
[00:09:32.420 --> 00:09:36.420]  當我們看上文三章十三至十七節的時候
[00:09:36.420 --> 00:09:43.420]  馬太記述耶穌主動要求接受施浸約翰的浸禮
[00:09:43.420 --> 00:09:47.420]  這個要求也不合理吧?
[00:09:47.420 --> 00:09:50.420]  而這個不合理的要求其實也是表明
[00:09:50.420 --> 00:09:54.420]  耶穌受浸是完全出於祂自己的意願
[00:09:54.420 --> 00:09:58.420]  而不是出於施浸約翰的主導
[00:09:58.420 --> 00:10:00.420]  如果從這個角度去理解
[00:10:00.420 --> 00:10:05.420]  耶穌被聖靈帶領到曠野接受試探的話
[00:10:05.420 --> 00:10:06.420]  我們就會明白
[00:10:06.420 --> 00:10:08.420]  其實馬太要強調的是
[00:10:08.420 --> 00:10:15.420]  耶穌面對試探同樣是完全出於耶穌自己的意願
[00:10:15.420 --> 00:10:20.420]  而並非由魔鬼來做主導
[00:10:20.420 --> 00:10:25.420]  因此無論是耶穌受浸還是受試探
[00:10:25.420 --> 00:10:32.420]  這兩件事其實都是耶穌親自刻意安排的
[00:10:32.420 --> 00:10:36.420]  而當我們讀到下文四章十四至十七節的時候
[00:10:36.420 --> 00:10:42.420]  我們就會看到馬太記述施浸約翰坐牢
[00:10:42.420 --> 00:10:44.420]  坐牢之後
[00:10:44.420 --> 00:10:49.420]  耶穌就開始祂公開傳道的服事
[00:10:49.420 --> 00:10:52.420]  耶穌接觸施浸約翰的工作
[00:10:52.420 --> 00:10:55.420]  祂向人傳講天國近了
[00:10:55.420 --> 00:10:58.420]  你們應當悔改的信息
[00:10:58.420 --> 00:11:04.420]  由此可見耶穌是刻意在祂展開祂地上即是之先
[00:11:04.420 --> 00:11:09.420]  就去接受浸禮和接受試探
[00:11:09.420 --> 00:11:14.420]  前者是要透過天父祂有力的宣告
[00:11:14.420 --> 00:11:17.420]  「這是我的愛子,我所喜悅的」
[00:11:17.420 --> 00:11:23.420]  來揭示耶穌祂作為神兒子的身份
[00:11:23.420 --> 00:11:26.420]  而後者接受試探
[00:11:26.420 --> 00:11:30.420]  就是耶穌祂帶著神兒子這個身份
[00:11:30.420 --> 00:11:34.420]  去直接面對魔鬼的試探
[00:11:34.420 --> 00:11:41.420]  來作為祂在地上受難之旅的序幕
[00:11:41.420 --> 00:11:43.420]  事實上由這一刻開始
[00:11:43.420 --> 00:11:51.420]  直至到耶穌在十字架上受難的整個過程當中
[00:11:51.420 --> 00:11:57.420]  正正就是一個充滿著試探的旅程
[00:11:57.420 --> 00:12:00.420]  第二個問號就是
[00:12:00.420 --> 00:12:04.420]  為什麼耶穌在開展地上即是的序幕
[00:12:04.420 --> 00:12:12.420]  竟然會選擇在一個荒涼至極的曠野裡開始呢?
[00:12:12.420 --> 00:12:16.420]  為什麼要選擇一個平平無奇的曠野
[00:12:16.420 --> 00:12:21.420]  而不是選擇一個令人嘩然的豪華的場景呢?
[00:12:21.420 --> 00:12:26.420]  不是一個開展地上更加讓人印象深刻
[00:12:26.420 --> 00:12:31.420]  更加讓人明白祂就是神兒子這個身份嗎?
[00:12:31.420 --> 00:12:37.420]  沒錯,在表面上曠野就是一個沒有水
[00:12:37.420 --> 00:12:41.420]  沒有食物的荒涼之地
[00:12:41.420 --> 00:12:47.420]  那裡寸草不生,是毫無盼望的地方
[00:12:47.420 --> 00:12:50.420]  但是當耶穌出場的時候
[00:12:50.420 --> 00:12:55.420]  當耶穌這位萬眾期待的主角
[00:12:55.420 --> 00:13:00.420]  踏上曠野這個舞台的時候
[00:13:00.420 --> 00:13:06.420]  曠野就變成一個毫不平凡的舞台
[00:13:06.420 --> 00:13:16.420]  上面所上演的就是這一齣耶穌直面魔鬼試探的精彩戲碼
[00:13:16.420 --> 00:13:25.420]  在第二節說到耶穌禁食四十晝夜後來就餓了
[00:13:25.420 --> 00:13:29.420]  第三個問號出現在這裡
[00:13:29.420 --> 00:13:34.420]  為什麼耶穌要禁食四十晝夜呢?
[00:13:34.420 --> 00:13:37.420]  如果祂不禁食那麼久,可能禁食一天
[00:13:37.420 --> 00:13:41.420]  或者一餐,又或者是不禁食
[00:13:41.420 --> 00:13:49.420]  其實這個關於食物的試探根本就不會成立
[00:13:49.420 --> 00:13:53.420]  那麼耶穌就可以避開魔鬼的試探
[00:13:53.420 --> 00:13:59.420]  那麼耶穌就可以減少面對一個試探
[00:13:59.420 --> 00:14:02.420]  這樣不是更加好嗎?
[00:14:02.420 --> 00:14:08.420]  但是原來耶穌在曠野禁食四十晝夜這個行動
[00:14:08.420 --> 00:14:12.420]  背後是有著深遠的意義
[00:14:12.420 --> 00:14:18.420]  因為這個行動其實是讓人聯想起三個重要的人物
[00:14:18.420 --> 00:14:21.420]  第一個是羅亞
[00:14:21.420 --> 00:14:24.420]  羅亞經歷四十天的洪水
[00:14:24.420 --> 00:14:30.420]  離開方舟之後就同神納約
[00:14:30.420 --> 00:14:36.420]  耶穌來,豈不是要開啟新約嗎?
[00:14:36.420 --> 00:14:38.420]  第二個人物是摩西
[00:14:38.420 --> 00:14:43.420]  摩西經歷西乃山上四十天的禁食
[00:14:43.420 --> 00:14:48.420]  他就得到從神頒佈的律法
[00:14:48.420 --> 00:14:54.420]  耶穌來,豈不是要承傳律法嗎?
[00:14:54.420 --> 00:14:57.420]  第三個人物是以利亞
[00:14:57.420 --> 00:15:00.420]  以利亞經歷四十天的禁食
[00:15:00.420 --> 00:15:03.420]  一路走到上去荷列山
[00:15:03.420 --> 00:15:07.420]  他就接受神的新使命
[00:15:07.420 --> 00:15:14.420]  耶穌來,豈不是背負著天賦給他的使命嗎?
[00:15:14.420 --> 00:15:17.420]  除了這三個人物
[00:15:17.420 --> 00:15:19.420]  我們也很自然會想起
[00:15:19.420 --> 00:15:25.420]  以色列人在曠野漂流四十年這麼長的時間
[00:15:25.420 --> 00:15:29.420]  在過程當中他們經歷飢餓
[00:15:29.420 --> 00:15:33.420]  經歷口渴,經歷試探
[00:15:33.420 --> 00:15:36.420]  結果我們知道第一代的以色列人
[00:15:36.420 --> 00:15:40.420]  他們在這個試探當中跌倒
[00:15:40.420 --> 00:15:43.420]  成為失落的一代
[00:15:43.420 --> 00:15:48.420]  他們沒有份進入神的應許之地
[00:15:48.420 --> 00:15:52.420]  直至第二代的以色列人興起
[00:15:52.420 --> 00:15:57.420]  他們才能夠進入應許之地
[00:15:57.420 --> 00:16:02.420]  這一點和耶穌在曠野面對禁食
[00:16:02.420 --> 00:16:06.420]  面對飢餓,面對口渴
[00:16:06.420 --> 00:16:09.420]  面對被試探的經歷
[00:16:09.420 --> 00:16:13.420]  其實是互相呼應的
[00:16:13.420 --> 00:16:15.420]  分別只是在於
[00:16:15.420 --> 00:16:21.420]  耶穌並沒有在這些試探當中跌倒
[00:16:21.420 --> 00:16:26.420]  耶穌來是要呼召人成為祂的門徒
[00:16:26.420 --> 00:16:30.420]  代替以色列成為神的子民
[00:16:30.420 --> 00:16:34.420]  去開展一個全新的世代
[00:16:34.420 --> 00:16:38.420]  去開展一個全新的國度
[00:16:38.420 --> 00:16:40.420]  凡此種種
[00:16:40.420 --> 00:16:45.420]  都為耶穌在曠野禁食四十晝夜這個行動
[00:16:45.420 --> 00:16:49.420]  賦予了豐富的屬靈意義
[00:16:49.420 --> 00:16:51.420]  就是開啟新約
[00:16:51.420 --> 00:16:53.420]  承傳律法
[00:16:53.420 --> 00:16:55.420]  背負使命
[00:16:55.420 --> 00:16:58.420]  和開展新時代
[00:16:58.420 --> 00:17:01.420]  新的國度
[00:17:01.420 --> 00:17:02.420]  因此我們說
[00:17:02.420 --> 00:17:05.420]  耶穌禁食四十晝夜
[00:17:05.420 --> 00:17:11.420]  並不是要促成魔鬼這個關於食物的試探
[00:17:11.420 --> 00:17:12.420]  相反
[00:17:12.420 --> 00:17:15.420]  耶穌是以四十天的禁食
[00:17:15.420 --> 00:17:24.420]  去預備迎接祂在地上的即時開展
[00:17:24.420 --> 00:17:30.420]  耶穌是有備而來的
[00:17:30.420 --> 00:17:32.420]  當我們看看
[00:17:32.420 --> 00:17:39.420]  耶穌是如何直面第一個關於食物的試探
[00:17:39.420 --> 00:17:42.420]  魔鬼說你若是神的兒子
[00:17:42.420 --> 00:17:47.420]  你可以吩咐這些石頭變成食物
[00:17:47.420 --> 00:17:49.420]  實際上魔鬼的意思
[00:17:49.420 --> 00:17:53.420]  就是說如果耶穌你真的是神的兒子
[00:17:53.420 --> 00:17:58.420]  那你就一定有能力去施行這個神蹟
[00:17:58.420 --> 00:18:01.420]  你就有能力將石頭變成食物
[00:18:01.420 --> 00:18:03.420]  來餵飽自己
[00:18:03.420 --> 00:18:05.420]  如果這樣的話
[00:18:05.420 --> 00:18:10.420]  一方面既可以滿足耶穌祂的禱福之需
[00:18:10.420 --> 00:18:11.420]  另一方面
[00:18:11.420 --> 00:18:14.420]  耶穌又可以透過施行這個神蹟
[00:18:14.420 --> 00:18:19.420]  來證明祂就是神的兒子的身份
[00:18:19.420 --> 00:18:24.420]  這豈不是一舉兩得的行動嗎?
[00:18:24.420 --> 00:18:28.420]  魔鬼好像很為耶穌著想
[00:18:28.420 --> 00:18:30.420]  想了一個這麼好的方法
[00:18:30.420 --> 00:18:32.420]  這麼好的建議
[00:18:32.420 --> 00:18:34.420]  幫祂既解決飢餓的問題
[00:18:34.420 --> 00:18:37.420]  又讓祂可以透過這個神蹟
[00:18:37.420 --> 00:18:40.420]  去認識祂是神的兒子
[00:18:40.420 --> 00:18:44.420]  這不是正正就是耶穌來的原因嗎?
[00:18:44.420 --> 00:18:49.420]  但耶穌的回應是拒絕的
[00:18:49.420 --> 00:18:51.420]  他說經上記著說
[00:18:51.420 --> 00:18:54.420]  人活著不是單靠食物
[00:18:54.420 --> 00:18:58.420]  乃是靠神口裡所出的一切話
[00:18:58.420 --> 00:19:03.420]  耶穌在這裡引用《新明紀》第八章三節作為回應
[00:19:03.420 --> 00:19:05.420]  事實上這節的經文
[00:19:05.420 --> 00:19:10.420]  還要看第八章的一節、二節
[00:19:10.420 --> 00:19:12.420]  當我們看了一二三節
[00:19:12.420 --> 00:19:14.420]  這三節的經文的時候
[00:19:14.420 --> 00:19:19.420]  就會提供一個更加豐富的背景
[00:19:19.420 --> 00:19:23.420]  在《新明紀》第八章一節至三節是這樣說
[00:19:23.420 --> 00:19:26.420]  「我今日所吩咐的一切誡明
[00:19:26.420 --> 00:19:28.420]  你們要謹守遵行
[00:19:28.420 --> 00:19:30.420]  好叫你們存活
[00:19:30.420 --> 00:19:32.420]  人數增多
[00:19:32.420 --> 00:19:35.420]  且進去得耶和華向你們列祖起誓
[00:19:35.420 --> 00:19:37.420]  應許的那地
[00:19:37.420 --> 00:19:40.420]  你也要紀念耶和華你的神在曠野
[00:19:40.420 --> 00:19:42.420]  引導你這四十年
[00:19:42.420 --> 00:19:46.420]  是要撫練你、試煉你
[00:19:46.420 --> 00:19:49.420]  要知道你心內如何
[00:19:49.420 --> 00:19:53.420]  恆守祂的誡明不幸
[00:19:53.420 --> 00:19:56.420]  祂撫練你任你飢餓
[00:19:56.420 --> 00:20:00.420]  將你和你列祖所不認識的瑪拿賜給你吃
[00:20:00.420 --> 00:20:02.420]  使你知道
[00:20:02.420 --> 00:20:05.420]  人活著不是單靠食物
[00:20:05.420 --> 00:20:09.420]  乃是靠耶和華口裡所出的一切話」
[00:20:09.420 --> 00:20:11.420]  由此可見
[00:20:11.420 --> 00:20:13.420]  這一段的段落
[00:20:13.420 --> 00:20:18.420]  描述了以色列人在曠野四十年裡面
[00:20:18.420 --> 00:20:22.420]  神的目的就是要去撫練他們
[00:20:22.420 --> 00:20:24.420]  試驗他們
[00:20:24.420 --> 00:20:29.420]  期望他們能夠成為一群遵守神誡命的子民
[00:20:29.420 --> 00:20:31.420]  只是很可惜
[00:20:31.420 --> 00:20:33.420]  第一代的以色列人
[00:20:33.420 --> 00:20:37.420]  在這個試驗當中失敗了
[00:20:37.420 --> 00:20:39.420]  即使神是處處體貼
[00:20:39.420 --> 00:20:44.420]  去供應他們一切肉體上的需要
[00:20:44.420 --> 00:20:50.420]  但他們卻仍然一次又一次懷疑神的供應
[00:20:50.420 --> 00:20:56.420]  一次又一次地去要求體現神蹟
[00:20:56.420 --> 00:21:00.420]  但作為神的兒子耶穌
[00:21:00.420 --> 00:21:03.420]  祂在這個食物的試探當中
[00:21:03.420 --> 00:21:07.420]  完美示範如何以神的話語
[00:21:07.420 --> 00:21:11.420]  來直面魔鬼的試探
[00:21:11.420 --> 00:21:14.420]  祂表明唯有單單依靠神的話
[00:21:14.420 --> 00:21:22.420]  才能夠真正叫人的身心靈得到滿足
[00:21:22.420 --> 00:21:29.420]  耶穌以《生命記》第八章三節來擊退魔鬼的第一個試探
[00:21:29.420 --> 00:21:31.420]  目的就是要表明
[00:21:31.420 --> 00:21:37.420]  祂自己在曠野當中勝過了飢餓的試探
[00:21:37.420 --> 00:21:40.420]  祂不像昔日以色列人那樣
[00:21:40.420 --> 00:21:48.420]  在曠野裡在這個飢餓的試探當中失敗
[00:21:48.420 --> 00:21:54.420]  耶穌超越了昔日的以色列人
[00:21:54.420 --> 00:21:58.420]  接著我們看到第二個試探
[00:21:58.420 --> 00:22:04.420]  在第五節說到魔鬼帶耶穌去到聖城
[00:22:04.420 --> 00:22:08.420]  叫祂站在墊頂上
[00:22:08.420 --> 00:22:10.420]  第二個試探的場景
[00:22:10.420 --> 00:22:17.420]  就由曠野轉換成為聖城耶路撒冷裡的聖殿
[00:22:17.420 --> 00:22:23.420]  也是聖殿的最高之處
[00:22:23.420 --> 00:22:27.420]  我們可能覺得這個場景比較合理
[00:22:27.420 --> 00:22:29.420]  因為是聖城
[00:22:29.420 --> 00:22:31.420]  因為是聖殿
[00:22:31.420 --> 00:22:36.420]  而且更加是聖殿的最高之處
[00:22:36.420 --> 00:22:39.420]  作為神兒子的耶穌
[00:22:39.420 --> 00:22:42.420]  祂的身份何其尊貴
[00:22:42.420 --> 00:22:45.420]  祂更加是聖殿的主人
[00:22:45.420 --> 00:22:49.420]  所以祂站在聖殿的最高之處
[00:22:49.420 --> 00:22:53.420]  當然是站之無愧
[00:22:53.420 --> 00:22:58.420]  耶穌的身份絕對配得起
[00:22:58.420 --> 00:23:06.420]  但是魔鬼的詭計竟然要試探耶穌
[00:23:06.420 --> 00:23:08.420]  魔鬼說如果你是神的兒子
[00:23:08.420 --> 00:23:15.420]  你可以在聖殿的最高之處跳下去
[00:23:15.420 --> 00:23:16.420]  為什麼?
[00:23:16.420 --> 00:23:18.420]  因為經上記載說
[00:23:18.420 --> 00:23:22.420]  主要為你吩咐他的使者用手托著你
[00:23:22.420 --> 00:23:26.420]  免得你的腳碰在石頭上
[00:23:26.420 --> 00:23:31.420]  這一次魔鬼好像變得聰明了
[00:23:31.420 --> 00:23:35.420]  他除了再挑戰耶穌作神兒子的身份之外
[00:23:35.420 --> 00:23:37.420]  他竟然學耶穌
[00:23:37.420 --> 00:23:39.420]  學耶穌引用經文
[00:23:39.420 --> 00:23:43.420]  學耶穌引用經上的話
[00:23:43.420 --> 00:23:47.420]  來試探耶穌
[00:23:47.420 --> 00:23:53.420]  他大膽引用詩篇91篇11至12節
[00:23:53.420 --> 00:23:55.420]  這兩節的經文內容
[00:23:55.420 --> 00:23:59.420]  其實是講述神對我們的保護
[00:23:59.420 --> 00:24:04.420]  祂應許我們在我們所走的一切道路上
[00:24:04.420 --> 00:24:07.420]  會保護我們
[00:24:07.420 --> 00:24:09.420]  以免我們跌倒
