
[00:00:00.000 --> 00:00:03.580]  好,弟兄姊妹,我們今天會繼續看書的信息
[00:01:40.920 --> 00:01:43.120]  在大水中開路
[00:01:43.120 --> 00:01:47.960]  使車輛、馬匹、軍兵、勇士都出來
[00:01:47.960 --> 00:01:51.440]  一同躺下,不再起來
[00:01:51.440 --> 00:01:55.440]  哈門滅沒,土象熄滅的燈火
[00:01:55.440 --> 00:01:57.280]  耶和華如此說
[00:01:57.280 --> 00:02:00.280]  你們不要紀念從前的事
[00:02:00.280 --> 00:02:03.280]  也不要思想古時的事
[00:02:03.280 --> 00:02:06.400]  看啊,我要做一件新事
[00:02:06.400 --> 00:02:08.280]  如今要發言
[00:02:08.280 --> 00:02:10.320]  你們豈不知道嗎
[00:02:10.320 --> 00:02:13.000]  我必在曠野開道路
[00:02:13.000 --> 00:02:15.360]  在沙漠開江河
[00:02:15.360 --> 00:02:18.120]  野地的走秀必尊重我
[00:02:18.120 --> 00:02:21.400]  野狗和鴕鳥也必如此
[00:02:21.400 --> 00:02:23.920]  因我使曠野有水
[00:02:23.920 --> 00:02:25.880]  使沙漠有河
[00:02:25.880 --> 00:02:27.920]  好賜給我的百姓
[00:02:27.920 --> 00:02:29.760]  我的選民
[00:02:29.760 --> 00:02:33.040]  這百姓是我為自己所做的
[00:02:33.040 --> 00:02:35.320]  好述說我的美德
[00:02:35.320 --> 00:02:40.280]  這個就是四十三章的十四到廿一節
[00:02:40.280 --> 00:02:43.920]  我們留下一些印象
[00:02:43.920 --> 00:02:45.400]  然後呢,我想跟大家來看看
[00:02:45.400 --> 00:02:47.480]  先知宣告的時候
[00:02:47.480 --> 00:02:49.760]  有兩個很主要的場景
[00:02:49.760 --> 00:02:52.040]  特別這個在《以察書》裏面
[00:02:52.040 --> 00:02:54.200]  我覺得是頗常出現的
[00:02:54.200 --> 00:02:56.080]  我想跟大家來看看
[00:02:56.080 --> 00:02:58.360]  這個宣告的第一個場景是甚麼呢
[00:02:58.360 --> 00:02:59.640]  是說到
[00:02:59.640 --> 00:03:04.320]  耶和華是創造主和救贖主
[00:03:04.320 --> 00:03:07.360]  這個在我們的信仰
[00:03:07.360 --> 00:03:08.720]  是一個很重要的
[00:03:08.720 --> 00:03:10.360]  有時我想我們作為基督徒
[00:03:10.360 --> 00:03:12.360]  我們比較多些熟悉
[00:03:12.360 --> 00:03:15.960]  或者我們會能夠明白多些是「救贖」
[00:03:15.960 --> 00:03:17.200]  因為我們都經歷了
[00:03:17.200 --> 00:03:18.760]  在新約裏面
[00:03:18.760 --> 00:03:20.880]  耶穌基督所成就的救恩
[00:03:20.880 --> 00:03:23.120]  所以我們在「救贖」裏面
[00:03:23.120 --> 00:03:25.160]  是經歷多些的
[00:03:25.160 --> 00:03:27.640]  亦是接觸得多些的
[00:03:27.640 --> 00:03:30.120]  亦是我們覺得有時讀新約聖經
[00:03:30.120 --> 00:03:32.080]  又容易明白多些
[00:03:32.080 --> 00:03:36.120]  所以這個場景對我們來說是「救贖主」
[00:03:36.120 --> 00:03:37.600]  但是我很想和直雀
[00:03:37.600 --> 00:03:39.480]  我們先看一看先知的信息
[00:03:39.480 --> 00:03:40.920]  其實多些提醒我們
[00:03:40.920 --> 00:03:44.720]  其實救贖是在舊約裏面
[00:03:44.720 --> 00:03:48.120]  對以色列人來說是很重要的
[00:03:48.120 --> 00:03:50.760]  但是同樣重要的是創造
[00:03:50.760 --> 00:03:54.080]  雖然我們看先知書可能會比較覺得
[00:03:54.080 --> 00:03:56.680]  都是在說拯救以色列人
[00:03:56.680 --> 00:03:58.720]  警告以色列人
[00:03:58.720 --> 00:03:59.960]  但是我相信
[00:03:59.960 --> 00:04:02.720]  以賽先知特別神透過去響四十三章
[00:04:02.720 --> 00:04:04.480]  甚至是整卷以賽亞書
[00:04:04.480 --> 00:04:05.920]  其實都是在說
[00:04:05.920 --> 00:04:08.960]  耶和華神是他們的救贖主
[00:04:08.960 --> 00:04:12.440]  更加同樣是他們的創造主
[00:04:12.440 --> 00:04:14.880]  四十三章上個星期我們都有機會聽
[00:04:14.880 --> 00:04:16.520]  科穆斯已經說過了
[00:04:16.520 --> 00:04:19.560]  在第一節裏面他先提到創造
[00:04:19.560 --> 00:04:21.440]  耶和華是他們的創造主
[00:04:21.440 --> 00:04:22.720]  同樣這節經文提到
[00:04:22.720 --> 00:04:26.040]  就是「你們不用害怕,因為我救贖了你」
[00:04:26.040 --> 00:04:30.080]  這就是再一次在這班選民的面前提醒他們
[00:04:30.080 --> 00:04:32.720]  神是創造主,亦是救贖主
[00:04:32.720 --> 00:04:35.800]  到今天我們看四十三章的第二部份
[00:04:35.800 --> 00:04:39.120]  一開始的時候十四、十五節都是這樣的
[00:04:39.120 --> 00:04:40.760]  不過次序有一點點不同
[00:04:40.760 --> 00:04:45.160]  他是先說耶和華是你們的救贖主
[00:04:45.160 --> 00:04:46.920]  然後說到神的拯救
[00:04:46.920 --> 00:04:49.600]  然後說到是創造以色列
[00:04:49.600 --> 00:04:51.200]  是你們的君王
[00:04:51.200 --> 00:04:53.920]  是說到神是創造主
[00:04:53.920 --> 00:04:56.920]  所以創造主和救贖主都響四十三章裏面
[00:04:56.920 --> 00:05:00.800]  是一個很重要再一次神直著先之所
[00:05:00.800 --> 00:05:04.760]  就是告訴宣告這班以色列人要記得
[00:05:04.760 --> 00:05:06.120]  他們是神的選民
[00:05:06.120 --> 00:05:09.240]  而他們選民的身份是基於神是他們的創造主
[00:05:09.240 --> 00:05:11.200]  神是他們的救贖主
[00:05:11.200 --> 00:05:14.640]  這是先知宣告的時候第一個場景
[00:05:14.640 --> 00:05:18.600]  對我們今天的基督徒同樣都是一個很重要的提醒
[00:05:18.600 --> 00:05:21.520]  不要只是單單記得神的救贖
[00:05:21.520 --> 00:05:25.280]  更加要記得神的創造
[00:05:25.280 --> 00:05:27.560]  第二個場景在先知裏面
[00:05:27.560 --> 00:05:34.240]  我覺得對我們來說都是一個很好的宣告
[00:05:34.240 --> 00:05:35.520]  法庭見
[00:05:35.520 --> 00:05:38.840]  其實上一次說四十三章前半部一九三節的時候
[00:05:38.840 --> 00:05:40.840]  大家都應該還有印象
[00:05:40.840 --> 00:05:43.000]  方牧師提到見證是吧
[00:05:43.000 --> 00:05:44.720]  關鍵的證人
[00:05:44.720 --> 00:05:48.480]  法庭見對我們來說可能是多點看電影會聽的
[00:05:48.480 --> 00:05:51.880]  就是看電影的時候有些電視電影情節
[00:05:51.880 --> 00:05:54.960]  說到談不攏就說法庭見
[00:05:54.960 --> 00:05:56.360]  但實際上我不知道
[00:05:56.360 --> 00:05:59.280]  丙子末你有沒有試過都是曾經
[00:05:59.280 --> 00:06:02.800]  你被人說過對你說這句話法庭見
[00:06:02.800 --> 00:06:04.520]  或者是你曾經都跟人
[00:06:04.520 --> 00:06:06.360]  因為處理一些事情
[00:06:06.360 --> 00:06:09.000]  這個通常都是去到最後階段
[00:06:09.000 --> 00:06:09.880]  都沒有辦法了
[00:06:09.880 --> 00:06:11.160]  法庭見
[00:06:11.160 --> 00:06:15.280]  當然現在現代人說要早些調解那些
[00:06:15.280 --> 00:06:17.200]  但這個就是法庭見
[00:06:17.200 --> 00:06:22.840]  是在以塞亞先知宣告裏面常有的一個場景
[00:06:22.840 --> 00:06:25.240]  出現的字是見證
[00:06:25.240 --> 00:06:28.120]  然後就是辯論
[00:06:28.120 --> 00:06:30.320]  其實這個在以塞亞書四十章四十一章
[00:06:30.320 --> 00:06:32.880]  這些場景裏面都有提到的
[00:06:32.880 --> 00:06:35.040]  辯論講什麼意思呢
[00:06:35.040 --> 00:06:37.760]  在今日的四十三章二十六節裏面都有提到
[00:06:37.760 --> 00:06:39.960]  其實辯論就是講一個仲裁
[00:06:39.960 --> 00:06:41.520]  一個判斷
[00:06:41.520 --> 00:06:43.520]  一個審問
[00:06:43.520 --> 00:06:50.800]  不是講我們平時參加辯論比賽的辯論方式
[00:06:50.800 --> 00:06:55.240]  其實是講一個法庭裏面的場景
[00:06:55.240 --> 00:07:00.560]  所以這個是以塞亞先知宣告時
[00:07:00.560 --> 00:07:03.120]  去到一些位置的時候
[00:07:03.120 --> 00:07:04.720]  就是法庭見
[00:07:04.720 --> 00:07:05.800]  當然去到法庭見
[00:07:05.800 --> 00:07:08.200]  其實我們心裏面都會經常想到
[00:07:08.200 --> 00:07:09.720]  最好不要
[00:07:09.720 --> 00:07:11.360]  我不知道有沒有人覺得
[00:07:11.360 --> 00:07:15.640]  去法庭見是一個最好的一些解決方式
[00:07:15.640 --> 00:07:17.400]  其實我想大部份人都覺得
[00:07:17.400 --> 00:07:20.240]  最好不要法庭見
[00:07:20.240 --> 00:07:22.600]  上個星期四十三章九到十節
[00:07:22.600 --> 00:07:23.720]  大家還有印象
[00:07:23.720 --> 00:07:28.960]  講到神可以邀請你們這些以色列人做見證的
[00:07:28.960 --> 00:07:30.680]  你們可以來做見證
[00:07:30.680 --> 00:07:33.760]  做關鍵的證人
[00:07:33.760 --> 00:07:36.240]  然後第四十三章二十六節
[00:07:36.240 --> 00:07:38.000]  今日的經文就講到
[00:07:38.000 --> 00:07:39.800]  神提醒你們這些以色列人
[00:07:39.800 --> 00:07:42.280]  你們可以跟我一齊來辯論
[00:07:42.280 --> 00:07:46.360]  可以將你們的李陳明自顯為夷
[00:07:46.360 --> 00:07:46.960]  這是什麼呢
[00:07:46.960 --> 00:07:48.320]  是因為以色列人覺得
[00:07:48.320 --> 00:07:51.480]  神對他們不公義不公平
[00:07:51.480 --> 00:07:53.720]  神就告訴他們可以你來
[00:07:53.720 --> 00:07:58.200]  我們就一起在類似法庭
[00:07:58.200 --> 00:07:59.840]  你就將你的理據
[00:07:59.840 --> 00:08:02.800]  你覺得你自己是公義的
[00:08:02.800 --> 00:08:04.720]  你就講出來
[00:08:04.720 --> 00:08:08.560]  神從來不會說不給機會人
[00:08:08.560 --> 00:08:11.440]  所以這個就是一個在法庭的場景
[00:08:11.440 --> 00:08:13.840]  這個都是在我們讀書的時候
[00:08:13.840 --> 00:08:15.880]  大家可以多些想到這個場景
[00:08:15.880 --> 00:08:18.280]  神是我們的創造主
[00:08:18.280 --> 00:08:20.280]  神也是我們的救贖主
[00:08:20.280 --> 00:08:23.680]  然後就是一個法庭的場景
[00:08:23.680 --> 00:08:28.480]  當神的選民覺得神不公平的時候
[00:08:28.480 --> 00:08:32.720]  神可以容許人來到他面前
[00:08:32.720 --> 00:08:36.440]  有個伸冤
[00:08:36.440 --> 00:08:40.360]  或者是他想跟神有個辯解
[00:08:40.360 --> 00:08:41.680]  要自辯也好
[00:08:41.680 --> 00:08:44.720]  或者是會不會請到律師
[00:08:44.720 --> 00:08:46.920]  今天很想跟丁子梅來到思想
[00:08:46.920 --> 00:08:49.400]  我們是不是真的懂得尊敬神呢
[00:08:49.400 --> 00:08:54.040]  當中仍然是回到我們應該要更多記得
[00:08:54.040 --> 00:08:55.320]  神是我們的創造主
[00:08:55.320 --> 00:08:57.000]  是我們的救贖主
[00:08:57.000 --> 00:09:00.360]  而我們就是屬於神的選民
[00:09:00.360 --> 00:09:02.040]  而這個神的選民
[00:09:02.040 --> 00:09:04.520]  我們從以色列人這個選民身上
[00:09:04.520 --> 00:09:06.840]  我們要有些去學習
[00:09:06.840 --> 00:09:09.720]  更加要成為一個提醒
[00:09:09.720 --> 00:09:12.200]  我們都應該認識神的選民
[00:09:12.200 --> 00:09:14.000]  但是我們看回以色列人
[00:09:14.000 --> 00:09:16.040]  他們是怎樣呢
[00:09:16.040 --> 00:09:19.880]  其實先知以塞亞神要透過去宣告的時候
[00:09:19.880 --> 00:09:23.200]  不是在差不多四十三章
[00:09:23.200 --> 00:09:26.240]  這些算是以塞亞書的中間部分
[00:09:26.240 --> 00:09:28.760]  其實神透過先知以塞亞宣告的時候
[00:09:28.760 --> 00:09:30.560]  在第一章開始
[00:09:30.560 --> 00:09:33.240]  已經說到這幫以色列選民
[00:09:33.240 --> 00:09:35.560]  他們是一幫怎樣的人
[00:09:35.560 --> 00:09:39.480]  他們的光景他們的處境是怎樣
[00:09:39.480 --> 00:09:41.800]  這裡說到這幫選民
[00:09:41.800 --> 00:09:43.840]  其實他們是神所揀選的
[00:09:43.840 --> 00:09:45.080]  從他們的祖先開始
[00:09:45.080 --> 00:09:47.280]  他們都認識耶和華神
[00:09:47.280 --> 00:09:52.040]  但是先知那個提出的責備和警告就是
[00:09:52.040 --> 00:09:55.200]  連牛可以認識祂的主人
[00:09:55.200 --> 00:09:57.560]  鹿可以認識祂的主人
[00:09:57.560 --> 00:10:02.120]  但這幫神的兒女卻叛逆神
[00:10:02.120 --> 00:10:03.640]  不認識神
[00:10:03.640 --> 00:10:05.480]  他們拒絕認識神
[00:10:05.480 --> 00:10:07.320]  甚至到一個階段他們說到什麼呢
[00:10:07.320 --> 00:10:10.960]  這幫是藐視以色列的聖者
[00:10:10.960 --> 00:10:12.640]  這幫神所揀選的選民
[00:10:12.640 --> 00:10:15.880]  原本就是應該屬於神的人
[00:10:15.880 --> 00:10:17.120]  是認識神的人
[00:10:17.120 --> 00:10:19.760]  但反而他們拒絕認識
[00:10:19.760 --> 00:10:21.640]  他們藐視
[00:10:21.640 --> 00:10:24.040]  藐視的意思其實是去到一個
[00:10:24.040 --> 00:10:28.640]  完全不尊重這位創造主
[00:10:28.640 --> 00:10:30.800]  這位救贖主
[00:10:30.800 --> 00:10:32.320]  這個是以塞亞先知
[00:10:32.320 --> 00:10:35.320]  已經最開始的時候已經宣告的了
[00:10:35.320 --> 00:10:35.920]  如果有機會
[00:10:35.920 --> 00:10:38.800]  其實我很想等姐妹們都可以回去試試看
[00:10:38.800 --> 00:10:41.280]  以塞亞書的一章開始
[00:10:41.280 --> 00:10:43.080]  因為我們講道的信息
[00:10:43.080 --> 00:10:43.760]  如果大家還記得
[00:10:43.760 --> 00:10:45.920]  我們只能從四十四日一章開始
[00:10:45.920 --> 00:10:48.200]  就不要從第一章開始
[00:10:48.200 --> 00:10:49.560]  但我們相信這個四十四日一章
[00:10:49.560 --> 00:10:50.800]  是一個很重要的部分
[00:10:50.800 --> 00:10:52.520]  所以我們選了這段經文
[00:10:52.520 --> 00:10:53.760]  但我更加盼望
[00:10:53.760 --> 00:10:55.680]  姐妹們有機會可以回去
[00:10:55.680 --> 00:10:56.560]  從以塞亞書的第一章
[00:10:56.560 --> 00:10:59.160]  可以更多認識以塞亞書的背景
[00:10:59.160 --> 00:11:01.160]  以及神的信息
[00:11:01.160 --> 00:11:02.560]  今天我們剛才所讀到的
[00:11:02.560 --> 00:11:04.000]  是提醒我們
[00:11:04.000 --> 00:11:05.880]  這幫以色列人他們藐視神
[00:11:05.880 --> 00:11:06.800]  但是又提到
[00:11:06.800 --> 00:11:10.680]  他們的走獸反而懂得尊重神
[00:11:10.680 --> 00:11:12.720]  所以我想我們要反省
[00:11:12.720 --> 00:11:16.320]  誰比人更加懂得尊重神呢
[00:11:16.320 --> 00:11:19.640]  正正就是在四十三章裡面提醒我們
[00:11:19.640 --> 00:11:22.600]  原來野地的走獸
[00:11:22.600 --> 00:11:23.600]  野狗也好
[00:11:23.600 --> 00:11:24.360]  鴕鳥也好
[00:11:24.360 --> 00:11:26.600]  其實這個就是說
[00:11:26.600 --> 00:11:28.120]  其他的動物
[00:11:28.120 --> 00:11:31.200]  都懂得去尊重神
[00:11:31.200 --> 00:11:32.600]  反而
[00:11:32.600 --> 00:11:36.800]  神是將祂的恩惠、恩典賜給人
[00:11:36.800 --> 00:11:38.400]  在曠野有水
[00:11:38.400 --> 00:11:40.320]  在沙漠有河
[00:11:40.320 --> 00:11:43.240]  這是沒有人當時的那種認識
[00:11:43.240 --> 00:11:45.960]  沒有人知道怎樣造成的
[00:11:45.960 --> 00:11:49.440]  這完全是神的恩典賜給他們的選民
[00:11:49.440 --> 00:11:50.440]  但是
[00:11:50.440 --> 00:11:52.400]  這幫選民的回應是什麼
[00:11:52.400 --> 00:11:53.640]  先知所說就是
[00:11:53.640 --> 00:11:55.760]  他們沒有求告
[00:11:55.760 --> 00:11:57.760]  他們厭棄神
[00:11:57.760 --> 00:11:59.240]  厭煩神
[00:11:59.240 --> 00:12:05.240]  他們沒有用祭物來尊敬這位創造主
[00:12:05.240 --> 00:12:07.720]  就是這幫以色列人的光景
[00:12:07.720 --> 00:12:09.640]  所以反而是
[00:12:09.640 --> 00:12:12.440]  這些野地的走獸
[00:12:12.440 --> 00:12:17.080]  他們懂得尊重這位創造主
[00:12:17.080 --> 00:12:18.560]  甚至可能我想提一下
[00:12:18.560 --> 00:12:21.160]  其實這個沙漠
[00:12:21.160 --> 00:12:23.680]  這個曠野有水源
[00:12:23.680 --> 00:12:26.840]  神最重要的目的不是給動物
[00:12:26.840 --> 00:12:28.000]  如果這道題就是
[00:12:28.000 --> 00:12:29.360]  神是為祂的子民
[00:12:29.360 --> 00:12:32.600]  為祂選民的需要賜下這份恩典
[00:12:32.600 --> 00:12:34.000]  可以有水
[00:12:34.000 --> 00:12:35.280]  但是
[00:12:35.280 --> 00:12:37.880]  我不知道這些野獸知不知道
[00:12:37.880 --> 00:12:40.400]  我們就當他們知道
[00:12:40.400 --> 00:12:43.400]  其實就算這些野獸知道
[00:12:43.400 --> 00:12:45.520]  這些水不是為他們預備的
[00:12:45.520 --> 00:12:47.160]  他們都懂得尊重神
[00:12:47.160 --> 00:12:49.400]  懂得感恩
[00:12:49.400 --> 00:12:50.720]  他們會欣賞
[00:12:50.720 --> 00:12:51.680]  會明白
[00:12:51.680 --> 00:12:53.680]  但是反而神的選民
[00:12:53.680 --> 00:12:56.920]  他們對神的回應就是
[00:12:56.920 --> 00:12:57.920]  他們當神無道
[00:12:57.920 --> 00:12:59.680]  他們厭煩神
[00:12:59.680 --> 00:13:01.840]  他們沒有尊重神
[00:13:01.840 --> 00:13:04.720]  所以我們要從這個
[00:13:04.720 --> 00:13:07.560]  以色列人身上我們要學習
[00:13:07.560 --> 00:13:09.040]  我們要引以為戒
[00:13:09.040 --> 00:13:10.080]  以色列人的敬拜
[00:13:10.080 --> 00:13:14.960]  以色列人對神那種的憲制
[00:13:14.960 --> 00:13:16.920]  我們要引以為戒
[00:13:16.920 --> 00:13:21.320]  我們要從聖殿做買賣的人引以為戒
[00:13:21.320 --> 00:13:23.320]  當以塞阿先之所說到的
[00:13:23.320 --> 00:13:27.160]  我們會去到新約的時候
[00:13:27.160 --> 00:13:30.120]  看見一班在聖殿做買賣的人
[00:13:30.120 --> 00:13:31.760]  他們怎樣不尊敬神
[00:13:31.760 --> 00:13:33.320]  我們都要引以為戒
[00:13:33.320 --> 00:13:36.480]  以致能夠幫助我們成為一個真正
[00:13:36.480 --> 00:13:38.600]  懂得尊敬神的子民
[00:13:38.600 --> 00:13:41.960]  懂得尊敬神的選民
[00:13:41.960 --> 00:13:43.840]  從以色列人的敬拜我們引以為戒
[00:13:43.840 --> 00:13:45.640]  第一個就是
[00:13:45.640 --> 00:13:49.400]  神厭惡表裡不一的生命
[00:13:49.400 --> 00:13:51.120]  以塞阿先之
[00:13:51.120 --> 00:13:54.760]  神直著去講到責備這班以色列人
[00:13:54.760 --> 00:13:57.440]  就在第一章第二章已經開始了
[00:13:57.440 --> 00:14:01.760]  所以以色列人的敬拜我們要引以為戒
[00:14:01.760 --> 00:14:03.640]  不單止是看四十三章
[00:14:03.640 --> 00:14:07.760]  而是回去看前面第一二章會講甚麼
[00:14:07.760 --> 00:14:11.840]  神是憎惡那些表裡不一的敬拜
[00:14:11.840 --> 00:14:13.480]  表裡不一的生命
[00:14:13.480 --> 00:14:15.480]  這些我形容為只有殼
[00:14:15.480 --> 00:14:17.160]  即是表面而已
[00:14:17.160 --> 00:14:20.400]  但其實內裡的生命是神所憎惡
[00:14:20.400 --> 00:14:24.200]  神所恆惡的
[00:14:24.200 --> 00:14:27.680]  以塞阿先之第一章已經很明確的講得很清楚
[00:14:27.680 --> 00:14:29.320]  這裡說這班人
[00:14:29.320 --> 00:14:32.240]  以色列的選民來到朝見神的時候
[00:14:32.240 --> 00:14:35.360]  其實神不是很需要他們做這些事情
[00:14:35.360 --> 00:14:36.920]  因為他們來到是做甚麼
[00:14:36.920 --> 00:14:40.560]  他們是踐踏神的聖殿
[00:14:40.560 --> 00:14:43.760]  他們獻的那些是虛浮的供物
[00:14:43.760 --> 00:14:45.880]  他們所獻的都是神所憎惡的
[00:14:45.880 --> 00:14:47.800]  他們所做的這些守節
[00:14:47.800 --> 00:14:50.240]  他們的月索、安息日
[00:14:50.240 --> 00:14:52.040]  都是神所憎惡的
[00:14:52.040 --> 00:14:53.400]  為甚麼
[00:14:53.400 --> 00:14:57.400]  因為作罪孽又守嚴淑惠
[00:14:57.400 --> 00:15:00.080]  這個就是表裡不一
[00:15:00.080 --> 00:15:02.000]  所以以塞阿先之形容這班以色列人
[00:15:02.000 --> 00:15:03.960]  他們的罪像是甚麼
[00:15:03.960 --> 00:15:05.440]  像豬虹
[00:15:05.440 --> 00:15:07.000]  不是吃那些豬虹
[00:15:07.000 --> 00:15:09.160]  是他們紅到黑的
[00:15:09.160 --> 00:15:14.480]  這是很嚴重很多的罪孽在他們的生命裡
[00:15:14.480 --> 00:15:15.600]  但他們一邊犯罪
[00:15:15.600 --> 00:15:20.040]  一邊來到神的聖殿裡
[00:15:20.040 --> 00:15:22.480]  你也可以敬拜神來獻祭
[00:15:22.480 --> 00:15:25.240]  是神不能夠容忍
[00:15:25.240 --> 00:15:28.440]  而是神所恨惡的
[00:15:28.440 --> 00:15:30.480]  所以這班人是一個只有殼
[00:15:30.480 --> 00:15:32.400]  表裡不一
[00:15:32.400 --> 00:15:34.360]  外表好像很虔誠
[00:15:34.360 --> 00:15:38.040]  但裡面是罪像、豬虹
[00:15:38.040 --> 00:15:41.640]  四十三章其實都是類似在說這班以色列人
[00:15:41.640 --> 00:15:43.120]  神再次藉著先知所說
[00:15:43.120 --> 00:15:45.040]  他們是厭煩神
[00:15:45.040 --> 00:15:48.680]  他們沒有將神應得的尊榮
[00:15:48.680 --> 00:15:50.360]  來去尊崇神
[00:15:50.360 --> 00:15:52.280]  來去獻賞給神
[00:15:52.280 --> 00:15:56.120]  他們不是那種真正來尊敬神的人
[00:15:56.120 --> 00:15:58.760]  他們只不過是所做的事
[00:15:58.760 --> 00:16:00.880]  令到神更加憎惡
[00:16:00.880 --> 00:16:06.280]  是因為他們有一個表裡不一的生命
[00:16:06.280 --> 00:16:09.560]  第二個我們要從以色列人座引以為戒的是
[00:16:09.560 --> 00:16:13.160]  他們那種自我膨脹的敬拜
[00:16:13.160 --> 00:16:17.960]  而神最終就要敗壞這種自我膨脹的敬拜
[00:16:17.960 --> 00:16:20.280]  在他們的敬拜裡其實
[00:16:20.280 --> 00:16:23.280]  剛才我們讀四十三章的時候也有一些提到的
[00:16:23.280 --> 00:16:24.560]  這班人是怎樣呢
[00:16:24.560 --> 00:16:30.440]  神要他們不要再思想以前古時的事
[00:16:30.440 --> 00:16:33.320]  神要為他們做一件新的事
[00:16:33.320 --> 00:16:35.240]  其實這正正就是以色列人其中一個
[00:16:35.240 --> 00:16:37.400]  他們自我膨脹的敬拜
[00:16:37.400 --> 00:16:38.720]  他們有時候就覺得
[00:16:38.720 --> 00:16:41.200]  這個神只不過是古時的神
[00:16:41.200 --> 00:16:44.480]  他們覺得神在他們那個時代
[00:16:44.480 --> 00:16:46.400]  沒有什麼可以做的了
[00:16:46.400 --> 00:16:49.560]  所以他們只是記得或認識
[00:16:49.560 --> 00:16:52.120]  以前祖先所經歷的那個神
[00:16:52.120 --> 00:16:53.480]  他們的心態是什麼呢
[00:16:53.480 --> 00:16:54.840]  他們對神的不尊重
[00:16:54.840 --> 00:16:57.280]  他們以為神已經是過時了
[00:16:57.280 --> 00:16:59.160]  已經過氣了
[00:16:59.160 --> 00:17:01.920]  只不過是以前祖先的神
[00:17:01.920 --> 00:17:03.920]  所以他們更加覺得
[00:17:03.920 --> 00:17:07.240]  他們可以代替了神
[00:17:07.240 --> 00:17:10.360]  這種自我膨脹是因為他們
[00:17:10.360 --> 00:17:13.240]  對自己用幾種方式來表達
[00:17:13.240 --> 00:17:16.640]  第一個就是他們會自己做一個偶像
[00:17:16.640 --> 00:17:18.360]  偶像的崇拜其中一個就是
[00:17:18.360 --> 00:17:20.440]  人覺得自己可以控制
[00:17:20.440 --> 00:17:22.720]  由我來掌管
[00:17:22.720 --> 00:17:24.200]  不是由神
[00:17:24.200 --> 00:17:28.080]  然後他們那種驕傲狂妄
[00:17:28.080 --> 00:17:32.160]  就是讓他們覺得可以代替到神
[00:17:32.160 --> 00:17:34.640]  當神武道
[00:17:34.640 --> 00:17:39.080]  這就是當時以色列人的那種自我膨脹
[00:17:39.080 --> 00:17:42.000]  我不知道大家有沒有留意一下
[00:17:42.000 --> 00:17:43.480]  電影的新聞
[00:17:43.480 --> 00:17:46.400]  最近這個《奧斯卡》
[00:17:46.400 --> 00:17:48.920]  可能我們都會留意到
[00:17:48.920 --> 00:17:53.360]  有個影后是我們都聽過
[00:17:53.360 --> 00:17:57.240]  一位亞裔的影后
[00:17:57.240 --> 00:18:00.680]  大家有沒有留意一下影帝是誰
[00:18:00.680 --> 00:18:03.160]  他憑什麼拿獎
[00:18:03.160 --> 00:18:05.840]  影帝憑一套電影
[00:18:05.840 --> 00:18:08.120]  是講一個很肥的人
[00:18:08.120 --> 00:18:10.200]  肥到多少大家知道嗎
[00:18:10.200 --> 00:18:11.080]  六百磅
[00:18:11.080 --> 00:18:12.000]  我就沒有看過那套電影
