
[00:00:00.000 --> 00:00:13.000]  無論安坐在家中,還是今天出席崇拜的弟兄姐妹,願主賜大家平安。
[00:05:13.000 --> 00:05:19.000]  所以古代的皇帝出現這些自然災害,
[00:05:19.000 --> 00:05:25.000]  他就要代表全國向天請罪,
[00:05:25.000 --> 00:05:30.000]  很多年前印尼發生海嘯,
[00:05:30.000 --> 00:05:36.000]  有些基督徒講一些我認爲不恰當的言論,
[00:05:36.000 --> 00:05:47.000]  他們認爲印尼是信奉伊斯蘭教,所以這些災害就是上帝的譴責,
[00:05:47.000 --> 00:05:53.000]  我不覺得天譴論是唯一的解釋,
[00:05:53.000 --> 00:05:59.000]  因爲社會學是提倡一種物競天擇,
[00:05:59.000 --> 00:06:06.000]  逝者生存,所以人類只不過是地球其中一個品種,
[00:06:06.000 --> 00:06:10.000]  所以都要受到這種限制,
[00:06:10.000 --> 00:06:17.000]  如果用那些災害動不動又推給上帝,
[00:06:17.000 --> 00:06:22.000]  我覺得都不是一種太有感情的觀點,
[00:06:22.000 --> 00:06:29.000]  好像把上帝看爲一個很冷血的上帝,
[00:06:29.000 --> 00:06:34.000]  沒有辦法滿足我們基督徒的信仰,
[00:06:34.000 --> 00:06:40.000]  至少我們沒有辦法解釋神對人的珍貴,
[00:06:40.000 --> 00:06:45.000]  如果按照陳偉安博士的文章,
[00:06:45.000 --> 00:06:54.000]  他說聖經有很多有關瘟疫的解釋,歸納起來大約有七個,
[00:06:54.000 --> 00:07:05.000]  第一個原因是因爲神在地上的政權要宣示祂自己的主權,
[00:07:05.000 --> 00:07:15.000]  在春埃及記當埃及人輔導以色列人,以色列人的愛情上達於天,
[00:07:15.000 --> 00:07:21.000]  神就興起摩西帶領以色列人出埃及,
[00:07:21.000 --> 00:07:26.000]  去見法老容我的百姓去,
[00:07:26.000 --> 00:07:33.000]  當然法老不會輕易放過這班廉價勞工,
[00:07:33.000 --> 00:07:39.000]  於是上帝就施行十災去擊打埃及,
[00:07:39.000 --> 00:07:43.000]  大家還記不記得第五災是什麼?
[00:07:43.000 --> 00:07:49.000]  第五災是瘟疫,在春埃及記第九章十五至十六節這樣說,
[00:08:04.000 --> 00:08:14.000]  留意第五災不是降禍在人的身上,
[00:08:14.000 --> 00:08:18.000]  而是降禍在畜牲的身上,
[00:08:18.000 --> 00:08:25.000]  所以上帝說向當權的法老做一個表明,
[00:08:25.000 --> 00:08:34.000]  即或你埃及當時權傾一時,如果你不聽從上帝的話,
[00:08:34.000 --> 00:08:39.000]  這個上帝可以將這些瘟疫降下,
[00:08:39.000 --> 00:08:45.000]  透過這樣宣告他纔是真正掌權的,
[00:08:45.000 --> 00:08:53.000]  第二個原因是神對以色列子民的管教,
[00:08:53.000 --> 00:08:59.000]  民數記十四章十一十二節記載,
[00:08:59.000 --> 00:09:06.000]  神爲了管教以色列子民,降下數次瘟疫,
[00:09:06.000 --> 00:09:14.000]  死亡人數甚多,分別有一萬四千多和二萬多,
[00:09:14.000 --> 00:09:17.000]  所以在經文裏這樣說,
[00:09:17.000 --> 00:09:25.000]  耶和華對摩西說這百姓藐視我要到幾時呢,我在他們中間行了這一切神蹟,
[00:09:25.000 --> 00:09:30.000]  他們還不信我要到幾時呢,我要用瘟疫擊殺他們,
[00:09:30.000 --> 00:09:35.000]  這個大概就是舊約裏面提到其中一種天遣論的觀點,
[00:09:35.000 --> 00:09:38.000]  這大概就是舊約當中提到的天遣論的觀點,
[00:09:38.000 --> 00:09:44.000]  當人犯罪藐視上帝,上帝就降下這些瘟疫去擊殺他們,
[00:09:44.000 --> 00:09:47.000]  上帝就降下瘟疫擊殺你們,
[00:09:47.000 --> 00:09:50.000]  在基督教裏面或者我們稱這些叫神異論,
[00:09:50.000 --> 00:09:53.000]  在基督教裏面或者我們稱這些叫神異論,
[00:09:53.000 --> 00:09:56.000]  是早期一位教父古斯丁所提倡的,
[00:09:56.000 --> 00:09:59.000]  是早期一位教父奧古斯丁提出的,
[00:09:59.000 --> 00:10:07.000]  他就嘗試去解釋神的慈愛在天災緩和裏面所扮演的角色,
[00:10:07.000 --> 00:10:12.000]  他就試圖解釋神的慈愛在天災人禍當中扮演的角色,
[00:10:12.000 --> 00:10:15.000]  我用電腦的軟件去搜尋,
[00:10:15.000 --> 00:10:17.000]  我用電腦的軟件去搜尋,
[00:10:17.000 --> 00:10:22.000]  整本中文聖經出現瘟疫的字眼一共有68段,
[00:10:22.000 --> 00:10:25.000]  整本中文聖經出現瘟疫的字眼一共有68段,
[00:10:25.000 --> 00:10:27.000]  65段在舊約,
[00:10:27.000 --> 00:10:28.000]  65段在舊約,
[00:10:28.000 --> 00:10:30.000]  大部分指出這些瘟疫都是來自神,
[00:10:30.000 --> 00:10:33.000]  大部分指出這些瘟疫都是來自神,
[00:10:33.000 --> 00:10:38.000]  或者是神對自己的百姓或者國家來管教,
[00:10:38.000 --> 00:10:40.000]  或者是神對自己百姓或者國家來管教,
[00:10:40.000 --> 00:10:42.000]  有三段出現在新約,
[00:10:42.000 --> 00:10:43.000]  有三段在新約,
[00:10:43.000 --> 00:10:49.000]  而瘟疫在新約裏面和主再來是相關的,
[00:10:49.000 --> 00:10:52.000]  而瘟疫在新約裏面和主再來是相關的,
[00:10:52.000 --> 00:10:55.000]  第三個原因是政治領袖的過失,
[00:10:55.000 --> 00:10:58.000]  第三個原因是政治領袖的過失,
[00:10:58.000 --> 00:11:01.000]  《撒普依基下》第24章裏面記載到,
[00:11:01.000 --> 00:11:03.000]  《撒普依基下》第24章裏面記載到,
[00:11:03.000 --> 00:11:07.000]  當時大衛王爲了炎耀自己國家的力量,
[00:11:07.000 --> 00:11:09.000]  當時大衛王爲了炎耀自己國家的力量,
[00:11:09.000 --> 00:11:14.000]  他吩咐將領走遍全國數點人數,
[00:11:14.000 --> 00:11:17.000]  他吩咐將領走遍全國數點人數,
[00:11:17.000 --> 00:11:21.000]  其中一位將領約壓勸大衛王不要這樣做,
[00:11:21.000 --> 00:11:24.000]  其中一位將領約壓勸大衛王不要這樣做,
[00:11:24.000 --> 00:11:26.000]  他說無論百姓有多少,
[00:11:26.000 --> 00:11:27.000]  他說無論百姓有多少,
[00:11:27.000 --> 00:11:31.000]  願耶和華加增你的百姓有百倍,
[00:11:31.000 --> 00:11:33.000]  願耶和華加增你的百姓有百倍,
[00:11:33.000 --> 00:11:39.000]  所以他說我主我王既然如此,你何必刻意做這些事情呢?
[00:11:39.000 --> 00:11:39.000]  所以他說我主我王既然如此,你何必刻意做這些事情呢?
[00:11:39.000 --> 00:11:40.000]  所以他說我主我王既然如此,你何必刻意做這些事情呢?
[00:11:40.000 --> 00:11:44.000]  我主我王既然如此,你何必刻意做這些事情呢?
[00:11:44.000 --> 00:11:47.000]  但當時皇帝的命令強行下去,
[00:11:47.000 --> 00:11:48.000]  但當時皇帝的命令強行下去,
[00:11:48.000 --> 00:11:50.000]  但當時皇帝的命令強行下去,
[00:11:50.000 --> 00:11:54.000]  所以約壓和所有的軍長都迫於無奈要進行這件事情,
[00:11:54.000 --> 00:11:55.000]  所以約壓和所有的軍長都迫於無奈要進行這件事情,
[00:11:55.000 --> 00:11:58.320]  所以約阿和所有的官長就迫於無奈要做這樣的事
[00:11:58.320 --> 00:12:01.760]  數完人數之後
[00:12:01.760 --> 00:12:04.080]  大衛就有一種心裡面自責
[00:12:04.080 --> 00:12:07.240]  他向神這樣禱告
[00:12:07.240 --> 00:12:10.640]  他說我行這件事有大罪了
[00:12:10.640 --> 00:12:15.560]  耶和華求禰除滅僕人的罪孽
[00:12:15.560 --> 00:12:19.960]  因為我這樣做甚是愚蠢
[00:12:19.960 --> 00:12:23.520]  結果這個行動就引來
[00:12:23.520 --> 00:12:27.360]  真的引來上帝的憤怒
[00:12:27.360 --> 00:12:32.800]  他就差派先知迦德去見大衛王
[00:12:32.800 --> 00:12:38.640]  他說你這次數點人數要受到懲罰
[00:12:38.640 --> 00:12:45.160]  就有三項讓他選其一
[00:12:45.160 --> 00:12:48.880]  七年全國饑荒
[00:12:48.880 --> 00:12:56.120]  大衛在敵人面前逃跑被追趕三個月
[00:12:56.120 --> 00:12:59.520]  或者國中有三日瘟疫
[00:12:59.520 --> 00:13:04.720]  重點是原來作為一國之君
[00:13:04.720 --> 00:13:07.640]  當他犯錯的時候
[00:13:07.640 --> 00:13:12.120]  不單止他自己遭受懲罰
[00:13:12.120 --> 00:13:15.880]  是牽連整個國家受罪
[00:13:15.880 --> 00:13:20.560]  所以大衛惹怒上帝之後
[00:13:20.560 --> 00:13:24.880]  他就要接受上帝的懲罰
[00:13:24.880 --> 00:13:31.280]  還好當時大衛頭腦比較清醒
[00:13:31.280 --> 00:13:38.200]  或者他讀過近代倫理學的法則
[00:13:38.200 --> 00:13:41.760]  他就三害取其輕
[00:13:41.760 --> 00:13:45.680]  他說我寧願落在上帝的手中
[00:13:45.680 --> 00:13:49.240]  因為上帝有豐盛和憐憫
[00:13:49.240 --> 00:13:52.240]  所以經文這樣說
[00:13:52.240 --> 00:13:55.680]  於是耶和華將瘟疫於以色列人
[00:13:55.680 --> 00:13:57.880]  自早晨到所定的時候
[00:13:57.880 --> 00:13:59.960]  從旦直到別世八
[00:13:59.960 --> 00:14:01.960]  民間死了七萬人
[00:14:01.960 --> 00:14:08.360]  所以在當時大衛一個魯莽的行動
[00:14:08.360 --> 00:14:14.120]  就帶來整國受到這個擊打
[00:14:14.120 --> 00:14:20.200]  順帶一提領袖享受一般超乎常人的特權和地位
[00:14:20.200 --> 00:14:30.640]  我想犯錯受責備理應更加嚴重
[00:14:30.640 --> 00:14:36.160]  所以無論政府官員或者教會領袖
[00:14:36.160 --> 00:14:40.840]  我們權利和責任是對等的
[00:14:40.840 --> 00:14:44.920]  沒有人只可以享受權利
[00:14:44.920 --> 00:14:47.040]  不承擔責任
[00:14:47.040 --> 00:14:51.120]  我覺得這是一個不負責任的領袖行為
[00:14:51.120 --> 00:14:58.120]  第四個原因是神對罪的回應
[00:14:58.120 --> 00:15:03.280]  舊約有大量的經文記載到
[00:15:03.280 --> 00:15:07.840]  當以色列人犯罪之後
[00:15:07.840 --> 00:15:11.280]  上帝就降災
[00:15:11.280 --> 00:15:16.640]  以色列人就要向神認罪悔改
[00:15:16.640 --> 00:15:21.560]  然後謙卑禱告祈求迴轉
[00:15:21.560 --> 00:15:25.400]  不需要太多神學理論
[00:15:25.400 --> 00:15:30.680]  也不需要對聖經精闢的解釋
[00:15:30.680 --> 00:15:33.800]  如果按照舊約的觀點
[00:15:33.800 --> 00:15:37.400]  瘟疫和人的罪是有很大的關係
[00:15:37.400 --> 00:15:39.400]  瘟疫和人的罪是有很大的關係
[00:15:39.400 --> 00:15:44.400]  所以在經文約書亞記裏面有一首叫做《我們呼求》
[00:15:44.400 --> 00:15:48.400]  回應師我們瘟疫臨到耶和華的會眾
[00:15:48.400 --> 00:15:51.600]  到今日我們還沒有洗淨這罪
[00:15:51.600 --> 00:15:55.200]  你留意這裏說瘟疫臨到這些會眾
[00:15:55.200 --> 00:15:58.400]  你留意這是說瘟疫臨到耶和華的會眾
[00:15:58.400 --> 00:16:01.200]  但是那個罪到今天還沒有洗乾淨
[00:16:01.200 --> 00:16:03.600]  但是罪到今天還沒有洗乾淨
[00:16:03.600 --> 00:16:09.400]  那個罪和瘟疫是有一個很必然的關係
[00:16:09.400 --> 00:16:12.400]  這個罪和瘟疫好像有一個很必然的關係
[00:16:12.400 --> 00:16:16.000]  所以瘟疫是對全地罪行的一個洗禮
[00:16:16.000 --> 00:16:19.000]  雖然瘟疫是對全地罪行的洗禮
[00:16:19.000 --> 00:16:23.600]  瘟疫、罪和潔淨三者是一個很密切的關係
[00:16:23.600 --> 00:16:27.000]  瘟疫、罪和潔淨三者之間有很密切的關係
[00:16:27.000 --> 00:16:32.600]  第二個原因是強調神是施行瘟疫的降災者
[00:16:32.600 --> 00:16:36.400]  第五個原因強調神是施行瘟疫者
[00:16:36.400 --> 00:16:39.600]  在舊約裏面有好幾篇的詩篇
[00:16:39.600 --> 00:16:41.600]  稱為瘟疫的詩篇
[00:16:41.600 --> 00:16:44.800]  在舊約當中有幾個詩篇是稱為瘟疫詩篇
[00:16:44.800 --> 00:16:48.800]  包括第28篇、91篇和106篇
[00:16:48.800 --> 00:16:52.800]  比如28篇、91篇和106篇
[00:16:52.800 --> 00:16:54.800]  從宗教的角度而言
[00:16:54.800 --> 00:16:56.400]  從宗教的角度而言
[00:16:56.400 --> 00:17:00.400]  人面對不可知又可怕瘟疫的時候
[00:17:00.400 --> 00:17:02.600]  人面對不可知又可怕瘟疫的時候
[00:17:02.600 --> 00:17:05.400]  我們會訴諸自己所相信的神
[00:17:05.400 --> 00:17:07.400]  我們會訴諸自己所相信的神
[00:17:07.400 --> 00:17:08.400]  所以在聖經裏面
[00:17:08.400 --> 00:17:14.400]  每次很多時提到瘟疫是和神的工作有密切的關係
[00:17:14.400 --> 00:17:16.400]  所以在聖經當中很多次提到
[00:17:16.400 --> 00:17:18.400]  瘟疫是與神的工作有密切的關係
[00:17:18.400 --> 00:17:20.400]  比如包括在耶利米書、在以西傑書
[00:17:20.400 --> 00:17:23.400]  特別是包括在耶利米書和以西傑書
[00:17:23.400 --> 00:17:29.800]  裏面多次提到神將刀劍、饑荒和瘟疫三件事連在一起
[00:17:29.800 --> 00:17:35.200]  裏面多次提到神將刀劍、饑荒和瘟疫三件事連在一起
[00:17:35.200 --> 00:17:40.000]  所以有時候人真的要死到臨頭才會醒悟
[00:17:40.000 --> 00:17:43.400]  所以人有時候真是死到臨頭才懂得醒悟
[00:17:43.400 --> 00:17:45.600]  平時我們講衛生教育
[00:17:45.600 --> 00:17:47.400]  平時我們講衛生教育
[00:17:47.400 --> 00:17:48.800]  大概沒什麼人聽
[00:17:48.800 --> 00:17:50.000]  大概沒什麼人聽
[00:17:50.000 --> 00:17:51.600]  一場武漢的肺炎
[00:17:51.600 --> 00:17:52.600]  一場武漢的肺炎
[00:17:52.600 --> 00:17:57.200]  我們全香港的人、全世界的人都上了一個好的衛生教育
[00:17:57.200 --> 00:18:00.800]  我們全香港人、全世界的人都上了一個好的衛生教育
[00:18:00.800 --> 00:18:06.800]  所以在如同在這個瘟疫裏面就好像浪子的故事一樣
[00:18:06.800 --> 00:18:10.800]  好像在這個瘟疫故事裏面就好像浪子的故事
[00:18:10.800 --> 00:18:13.400]  我得罪了天又得罪了父
[00:18:13.400 --> 00:18:15.400]  我得罪了天又得罪了父
[00:18:15.400 --> 00:18:18.200]  第六個原因是一種天災
[00:18:18.200 --> 00:18:20.000]  第六個原因是一種天災
[00:18:20.000 --> 00:18:23.200]  瘟疫作為人類普遍的災難
[00:18:23.200 --> 00:18:25.200]  瘟疫作為人類普遍的災難
[00:18:25.200 --> 00:18:28.200]  簡單來說就是一個天災
[00:18:28.200 --> 00:18:29.800]  簡單來說就是一個天災
[00:18:29.800 --> 00:18:33.400]  瘟疫是指一些大型又具有傳染力
[00:18:33.400 --> 00:18:36.000]  瘟疫是指大型又具有傳染力的
[00:18:36.000 --> 00:18:40.400]  又可以造成大量死亡的一種病毒
[00:18:40.400 --> 00:18:42.800]  又可以造成大量死亡的病毒
[00:18:42.800 --> 00:18:49.000]  而且能夠在廣大的地區或者全球散播這些病毒
[00:18:49.000 --> 00:18:52.400]  可以在廣大地區或者全球散播這樣的病毒
[00:18:52.400 --> 00:18:59.200]  其實歷史當中我們人類出現過很多這些大型的瘟疫
[00:18:59.200 --> 00:19:01.400]  其實歷史當中我們人類出現過很多這些大型的瘟疫
[00:19:01.400 --> 00:19:03.600]  可能大家有些名字你們都會熟悉的
[00:19:03.600 --> 00:19:05.800]  可能有些名字大家不一定熟悉
[00:19:05.800 --> 00:19:07.400]  傷寒
[00:19:07.400 --> 00:19:08.800]  鼠疫
[00:19:08.800 --> 00:19:10.400]  天花
[00:19:10.400 --> 00:19:12.200]  麻疹
[00:19:12.200 --> 00:19:13.600]  流感
[00:19:13.600 --> 00:19:15.400]  黑死病
[00:19:15.400 --> 00:19:16.800]  霍亂
[00:19:16.800 --> 00:19:20.200]  近年的伊波拉病毒
[00:19:20.200 --> 00:19:23.600]  肺炎包括以前的沙士和現在武漢的肺炎
[00:19:23.600 --> 00:19:26.800]  肺炎包括以前的沙士和現在武漢的肺炎
[00:19:26.800 --> 00:19:32.600]  這個原來是歷史上第一個口罩
[00:19:32.600 --> 00:19:34.800]  原來這是歷史上第一個口罩
[00:19:34.800 --> 00:19:38.200]  當時歐洲發現這個黑死病
[00:19:38.200 --> 00:19:40.600]  當時歐洲發現這個黑死病
[00:19:40.600 --> 00:19:47.000]  當時的醫護人員發現用這個口罩去處理這些屍體
[00:19:47.000 --> 00:19:49.800]  當時醫護人員就發明瞭這樣的口罩來處理屍體
[00:19:49.800 --> 00:19:53.200]  從歷史上歐洲爆發這個黑死病
[00:19:53.200 --> 00:19:56.200]  從歷史上歐洲在歐洲爆發黑死病
[00:19:56.200 --> 00:19:58.800]  死亡的人數估計是七千五百萬
[00:19:58.800 --> 00:20:01.000]  死亡人數估計七千五百萬
[00:20:01.000 --> 00:20:04.000]  在1918年至1919年
[00:20:04.000 --> 00:20:05.400]  單單一年的裏面
[00:20:05.400 --> 00:20:08.600]  在西班牙1918至1919年
[00:20:08.600 --> 00:20:09.600]  單單一年裏
[00:20:09.600 --> 00:20:12.200]  出現這些流感
[00:20:12.200 --> 00:20:13.200]  出現流感
[00:20:13.200 --> 00:20:14.400]  死了五千萬人
[00:20:14.400 --> 00:20:15.600]  死了五千萬人
[00:20:15.600 --> 00:20:17.800]  每次的瘟疫出現
[00:20:17.800 --> 00:20:19.400]  每一次瘟疫出現
[00:20:19.400 --> 00:20:25.600]  醫護繼續努力去研發一種新的抗病毒的藥
[00:20:25.600 --> 00:20:28.600]  醫護人員就努力研發一種新的抗病毒藥
[00:20:28.600 --> 00:20:31.400]  結果這些病毒又升級變種
[00:20:31.400 --> 00:20:33.600]  結果病毒又升級變種
[00:20:33.600 --> 00:20:35.400]  又累積下一次的爆發
[00:20:35.400 --> 00:20:37.000]  又累積下一次的爆發
[00:20:37.000 --> 00:20:39.000]  仿似一個不止息的循環
[00:20:39.000 --> 00:20:40.800]  仿似一個不止息的循環
[00:20:40.800 --> 00:20:43.600]  第七個原因是一個末世的警號
[00:20:43.600 --> 00:20:45.600]  第七個原因是一個末世的警告
[00:20:45.600 --> 00:20:49.400]  在新約裏面記載的瘟疫的經文只有三段
[00:20:49.400 --> 00:20:52.000]  在新約裏面記載的瘟疫的經文只有三段
[00:20:52.000 --> 00:20:55.000]  三段的經文有兩段指出
[00:20:55.000 --> 00:20:58.600]  瘟疫是作為一個末世時候的災難之一
[00:20:58.600 --> 00:21:00.200]  三段當中有兩段指出
[00:21:00.200 --> 00:21:02.800]  瘟疫是作為末世時候災難之一
[00:21:02.800 --> 00:21:05.600]  譬如路加坊二十一章十至十一節
[00:21:05.600 --> 00:21:08.200]  譬如路加坊二十一章十至十一節
[00:21:08.200 --> 00:21:11.000]  那裏說有多處的饑荒和瘟疫
[00:21:11.000 --> 00:21:13.000]  指多處必有饑荒和瘟疫
[00:21:13.000 --> 00:21:14.600]  啟示錄六章八節
[00:21:14.600 --> 00:21:15.800]  啟示錄六章八節
[00:21:15.800 --> 00:21:19.400]  那裏都用刀劍饑荒瘟疫野獸
[00:21:19.400 --> 00:21:22.200]  說用刀劍饑荒瘟疫野獸
[00:21:22.200 --> 00:21:24.400]  殺害地上四分之一的人
[00:21:24.400 --> 00:21:25.800]  殺害地上四分之一的人
[00:21:25.800 --> 00:21:29.600]  這兩幅圖畫都描述到這個末世出現的情況
[00:21:29.600 --> 00:21:32.600]  這兩幅圖畫都描繪了末世出現的情況
[00:21:32.600 --> 00:21:34.600]  另外一段就在司徒行村
[00:21:34.600 --> 00:21:36.400]  另外一段就是使徒行傳
[00:21:36.400 --> 00:21:40.000]  就形容保羅當被帶到羅馬審判的時候
[00:21:40.000 --> 00:21:43.600]  就形容保羅被帶到羅馬審判的時候
[00:21:43.600 --> 00:21:46.600]  保羅被形容到所到之處
[00:21:46.600 --> 00:21:49.400]  保羅被形容到所到之處
[00:21:49.400 --> 00:21:51.000]  他好像瘟疫一樣
[00:21:51.000 --> 00:21:52.600]  就好像瘟疫一樣
[00:21:52.600 --> 00:21:55.200]  鼓動天下去動亂
[00:21:55.200 --> 00:21:57.000]  鼓動天下動亂
[00:21:57.000 --> 00:21:59.000]  一個拿撒勒人的頭目
[00:21:59.000 --> 00:22:01.600]  又說他是拿撒勒黨的頭目
[00:22:01.600 --> 00:22:05.200]  所以如果你綜合了在聖經裏面
[00:22:05.200 --> 00:22:08.200]  大概歸納這七個原因
[00:22:08.200 --> 00:22:11.000]  如果歸納聖經裏面這大概七個原因呢
[00:22:11.000 --> 00:22:14.400]  瘟疫的源頭是來自上帝
[00:22:14.400 --> 00:22:16.400]  瘟疫的源頭是來自上帝
[00:22:16.400 --> 00:22:18.200]  導致瘟疫的原因
[00:22:18.200 --> 00:22:19.600]  導致瘟疫的原因
[00:22:19.600 --> 00:22:20.800]  和人的罪行
[00:22:20.800 --> 00:22:21.800]  和人的罪行
[00:22:21.800 --> 00:22:23.600]  或者人的愚昧
[00:22:23.600 --> 00:22:24.600]  或者人的愚昧
[00:22:24.600 --> 00:22:26.600]  是有很密切的關係
[00:22:26.600 --> 00:22:28.000]  有很密切的關係
[00:22:28.000 --> 00:22:30.400]  這次武漢的肺炎呢
[00:22:30.400 --> 00:22:32.000]  這次武漢的肺炎
[00:22:32.000 --> 00:22:36.000]  我不會也沒有任何證據說是天災
[00:22:36.000 --> 00:22:38.400]  我不會也沒有證據說是天災
[00:22:38.400 --> 00:22:40.200]  但人禍幾乎可以肯定
[00:22:40.200 --> 00:22:41.800]  但人禍肯定的
[00:22:41.800 --> 00:22:45.800]  遠的不要說
[00:22:45.800 --> 00:22:47.400]  遠的不用說
[00:22:47.400 --> 00:22:50.200]  單單看一下我們香港政府的表現
[00:22:50.200 --> 00:22:52.600]  單單看一下香港政府的表現
[00:22:52.600 --> 00:22:55.000]  你可以說是直接也好
[00:22:55.000 --> 00:22:58.000]  間接都造成現在香港混亂的因素
[00:22:58.000 --> 00:23:01.800]  可以說直接或者間接造成現在香港混亂的因素
[00:23:01.800 --> 00:23:06.000]  最先指出武漢出現一些不尋常肺炎
[00:23:06.000 --> 00:23:08.600]  最先指出武漢出現不尋常肺炎的
[00:23:08.600 --> 00:23:13.200]  後來受到被指責和紀律處分的
[00:23:13.200 --> 00:23:15.200]  一位武漢的眼科醫生
[00:23:15.200 --> 00:23:17.000]  後來被受到指責
[00:23:17.000 --> 00:23:19.400]  並受到紀律處分的武漢眼科醫生
[00:23:19.400 --> 00:23:20.800]  大家都熟悉的
[00:23:20.800 --> 00:23:23.800]  大家可能現在都熟悉的李文亮醫生
[00:23:23.800 --> 00:23:25.200]  大家可能都熟悉的
[00:23:25.200 --> 00:23:26.400]  是叫李文亮醫生
[00:23:26.400 --> 00:23:28.800]  他在7月7日凌晨
[00:23:28.800 --> 00:23:31.200]  享年37歲逝世
[00:23:31.200 --> 00:23:35.000]  在2月7日凌晨享年37歲病逝
[00:23:35.000 --> 00:23:38.800]  網傳他是一個基督徒
[00:23:38.800 --> 00:23:40.600]  網傳他是一個基督徒
[00:23:40.600 --> 00:23:43.200]  我覺得是不是基督徒那個不重要
[00:23:43.200 --> 00:23:45.200]  我覺得是不是基督徒那個不重要
[00:23:45.200 --> 00:23:48.800]  事件現在也引起國內一些輿論的關注
[00:23:48.800 --> 00:23:51.400]  事件也引起國內輿論的關注
[00:23:51.400 --> 00:23:54.800]  一位肯講真話的醫生的下場
[00:23:54.800 --> 00:23:57.000]  一位肯講真話的醫生的下場
[00:23:57.000 --> 00:24:01.200]  網上都傳流一篇文章
[00:24:01.200 --> 00:24:03.200]  網上都流傳一篇文章
[00:24:03.200 --> 00:24:05.200]  流傳講明
[00:24:05.200 --> 00:24:06.800]  流傳講明
[00:24:06.800 --> 00:24:09.400]  不一定是出自他的手筆
[00:24:09.400 --> 00:24:11.200]  不一定是出自他的手筆
[00:24:11.200 --> 00:24:13.400]  據聞是他的遺言
