
[00:00:00.000 --> 00:00:04.000]  好,弟兄姐妹,讓我們聽到這些,讓我們重新打開。
[00:05:00.000 --> 00:05:02.000]  今天我們想看這段聖經,
[00:05:02.000 --> 00:05:04.000]  想講些什麼給我們知道呢?
[00:05:04.000 --> 00:05:05.000]  今天看到這段聖經,
[00:05:05.000 --> 00:05:07.000]  想要告訴我們什麼呢?
[00:05:07.000 --> 00:05:08.000]  就是告訴我們,
[00:05:08.000 --> 00:05:11.000]  有一個時代的新的王權,
[00:05:11.000 --> 00:05:14.000]  在更換的時代,
[00:05:14.000 --> 00:05:15.000]  就是一個新的時代,
[00:05:15.000 --> 00:05:18.000]  新的王權更換的時代,
[00:05:18.000 --> 00:05:19.000]  如何更換,
[00:05:19.000 --> 00:05:20.000]  我們看下經文就知道了,
[00:05:20.000 --> 00:05:21.000]  如何更換,
[00:05:21.000 --> 00:05:22.000]  我們看下經文就知道了,
[00:05:22.000 --> 00:05:23.000]  不過,
[00:05:23.000 --> 00:05:24.000]  不過,
[00:05:24.000 --> 00:05:27.000]  爲什麼我們會看到一個更換的時期出現呢?
[00:05:27.000 --> 00:05:30.000]  爲什麼我們會看到一個更換的時期出現呢?
[00:05:30.000 --> 00:05:31.000]  在今時今日,
[00:05:31.000 --> 00:05:33.000]  我們知道很多國家,
[00:05:33.000 --> 00:05:36.000]  在不斷更換他們的政權,
[00:05:36.000 --> 00:05:38.000]  在今時今日,
[00:05:38.000 --> 00:05:41.000]  我們可以看到不同國家經常更換他們的政權,
[00:05:41.000 --> 00:05:42.000]  大家如果知道的,
[00:05:42.000 --> 00:05:46.000]  歐洲很多國家都不斷有新的選舉,
[00:05:46.000 --> 00:05:47.000]  選出新的政府,
[00:05:47.000 --> 00:05:51.000]  最近歐洲不同的國家,
[00:05:51.000 --> 00:05:52.000]  最近歐洲不同的國家,
[00:05:52.000 --> 00:05:53.000]  有不同的政府,
[00:05:53.000 --> 00:05:55.000]  最近有希臘,
[00:05:55.000 --> 00:05:57.000]  最近有希臘,
[00:05:57.000 --> 00:06:01.000]  然後在北非的地方有埃及,
[00:06:01.000 --> 00:06:03.000]  北非有埃及,
[00:06:03.000 --> 00:06:06.000]  在我們最近的北美洲,
[00:06:06.000 --> 00:06:09.000]  美國今年又要更換政權,
[00:06:09.000 --> 00:06:12.000]  今天美國也有選總統,
[00:06:12.000 --> 00:06:13.000]  希望更換,
[00:06:13.000 --> 00:06:16.000]  不過更換好不更換好都是不好的,
[00:06:16.000 --> 00:06:19.000]  無論是變化還是古化總統,
[00:06:19.000 --> 00:06:21.000]  都是不算鬧事,
[00:06:21.000 --> 00:06:23.000]  一場鬧劇,
[00:06:23.000 --> 00:06:25.000]  也許就是一場鬧劇,
[00:06:25.000 --> 00:06:28.000]  爲什麼這麼多人希望政權更換呢?
[00:06:28.000 --> 00:06:31.000]  爲什麼這麼多人希望政權更換呢?
[00:06:31.000 --> 00:06:33.000]  因爲有很多不滿的事情,
[00:06:33.000 --> 00:06:36.000]  就是有很多不滿的事情發生,
[00:06:36.000 --> 00:06:38.000]  最近中國也有,
[00:06:38.000 --> 00:06:40.000]  最近中國也有,
[00:06:40.000 --> 00:06:42.000]  有個省市,
[00:06:42.000 --> 00:06:45.000]  叫做十方市,
[00:06:45.000 --> 00:06:47.000]  有個省市,
[00:06:47.000 --> 00:06:49.000]  是習方市還是習方市?
[00:06:49.000 --> 00:06:51.000]  習方市,
[00:06:51.000 --> 00:06:53.000]  他們又換了政府,
[00:06:53.000 --> 00:06:55.000]  又換了政府,
[00:06:55.000 --> 00:06:57.000]  爲什麼要換呢?
[00:06:57.000 --> 00:06:58.000]  爲什麼要換呢?
[00:06:58.000 --> 00:06:59.000]  都有一個共通點,
[00:06:59.000 --> 00:07:02.000]  就是市民很不滿,
[00:07:02.000 --> 00:07:03.000]  就是市民很不滿,
[00:07:03.000 --> 00:07:06.000]  很多不公平的事情發生,
[00:07:06.000 --> 00:07:09.000]  覺得不滿意現政府,
[00:07:09.000 --> 00:07:12.000]  要將它換掉,
[00:07:12.000 --> 00:07:14.000]  很多時候這些政權改變,
[00:07:14.000 --> 00:07:16.000]  很多時候這些政權改變,
[00:07:16.000 --> 00:07:18.000]  都是由人民的不滿而產生的,
[00:07:18.000 --> 00:07:20.000]  都是由人民的不滿而產生的,
[00:07:20.000 --> 00:07:21.000]  用十方市爲例,
[00:07:21.000 --> 00:07:23.000]  用十方市爲例,
[00:07:23.000 --> 00:07:25.000]  就是爲了要建一個工廠,
[00:07:25.000 --> 00:07:27.000]  就是爲了要建一個工廠,
[00:07:27.000 --> 00:07:30.000]  要在那裏有很多重金屬的運作,
[00:07:30.000 --> 00:07:33.000]  所以那些人會覺得危害健康,
[00:07:33.000 --> 00:07:35.000]  有很多政治上的運作,
[00:07:35.000 --> 00:07:36.000]  覺得會危害健康,
[00:07:36.000 --> 00:07:38.000]  政府不聽了,
[00:07:38.000 --> 00:07:39.000]  政府不聽了,
[00:07:39.000 --> 00:07:41.000]  就像梁振英說的,
[00:07:41.000 --> 00:07:42.000]  放催淚彈,
[00:07:42.000 --> 00:07:44.000]  就像梁振英說的,
[00:07:44.000 --> 00:07:45.000]  放催淚彈,
[00:07:45.000 --> 00:07:48.000]  還有什麼軍閃力彈,
[00:07:48.000 --> 00:07:49.000]  我都不懂,
[00:07:49.000 --> 00:07:51.000]  現在的武器多了,
[00:07:51.000 --> 00:07:52.000]  政府覺得不行了,
[00:07:52.000 --> 00:07:53.000]  繼續這樣搞下去,
[00:07:53.000 --> 00:07:55.000]  政府覺得這樣下去不行,
[00:07:55.000 --> 00:07:57.000]  就要轉一個新的人上場,
[00:07:57.000 --> 00:07:59.000]  要一個新的人上場,
[00:07:59.000 --> 00:08:00.000]  這個人新上場,
[00:08:00.000 --> 00:08:01.000]  每一個人都有個期望,
[00:08:01.000 --> 00:08:03.000]  每一個新人上場都有個期望,
[00:08:03.000 --> 00:08:05.000]  他要將先前的不公,
[00:08:05.000 --> 00:08:07.000]  他要將先前的不公,
[00:08:07.000 --> 00:08:09.000]  而他能夠來到,
[00:08:09.000 --> 00:08:10.000]  因爲他來到,
[00:08:10.000 --> 00:08:11.000]  掌權,
[00:08:11.000 --> 00:08:14.000]  並且施行公平的審判,
[00:08:14.000 --> 00:08:16.000]  實行公平的審判,
[00:08:16.000 --> 00:08:17.000]  將先前的委屈,
[00:08:17.000 --> 00:08:19.000]  將先前的委屈,
[00:08:19.000 --> 00:08:21.000]  得到平反,
[00:08:21.000 --> 00:08:22.000]  得到平反,
[00:08:22.000 --> 00:08:24.000]  所以我們要留意到,
[00:08:24.000 --> 00:08:26.000]  你們喜歡看電視劇嗎?
[00:08:26.000 --> 00:08:28.000]  大家有沒有留意到,
[00:08:28.000 --> 00:08:30.000]  我不知道你們喜不喜歡看電視劇,
[00:08:30.000 --> 00:08:31.000]  我就很喜歡,
[00:08:31.000 --> 00:08:32.000]  不過我沒什麼時間看,
[00:08:32.000 --> 00:08:33.000]  我喜歡,
[00:08:33.000 --> 00:08:34.000]  但是沒什麼時間看,
[00:08:34.000 --> 00:08:36.000]  你知不知道最流行的電視劇,
[00:08:36.000 --> 00:08:37.000]  通常是什麼劇集呢?
[00:08:37.000 --> 00:08:38.000]  最流行的電視劇,
[00:08:38.000 --> 00:08:39.000]  通常是什麼劇集呢?
[00:08:39.000 --> 00:08:42.000]  那些電視劇不是很新的電視劇,
[00:08:42.000 --> 00:08:43.000]  不是那些很新的電視劇,
[00:08:43.000 --> 00:08:44.000]  這些題目都很舊的,
[00:08:44.000 --> 00:08:45.000]  這些題目都很舊的,
[00:08:45.000 --> 00:08:46.000]  題目都是舊的,
[00:08:46.000 --> 00:08:48.000]  中國人最喜歡看的就是包青天,
[00:08:48.000 --> 00:08:50.000]  中國人喜歡看的比如說包青天,
[00:08:50.000 --> 00:08:52.000]  我不知道包青天拍了多少個版本,
[00:08:52.000 --> 00:08:54.000]  我不知道包青天拍了多少個版本,
[00:08:54.000 --> 00:08:57.000]  西方社會最喜歡做的那些是甲定神,
[00:08:57.000 --> 00:08:58.000]  或者CSI,
[00:08:58.000 --> 00:09:01.000]  西方人喜歡做CSI,
[00:09:01.000 --> 00:09:06.000]  這些劇集拍得都拍不完,
[00:09:06.000 --> 00:09:08.000]  這些劇集拍了又拍,
[00:09:08.000 --> 00:09:10.000]  我記得那一集包青天,
[00:09:10.000 --> 00:09:13.000]  無頭公公,
[00:09:13.000 --> 00:09:15.000]  或者什麼夜審國懷,
[00:09:15.000 --> 00:09:16.000]  好像是這樣,
[00:09:16.000 --> 00:09:17.000]  比如說包青天,
[00:09:17.000 --> 00:09:19.000]  你們有一些比如說,
[00:09:19.000 --> 00:09:21.000]  衚衕案,
[00:09:21.000 --> 00:09:23.000]  夜審國懷,
[00:09:23.000 --> 00:09:24.000]  我記得,
[00:09:24.000 --> 00:09:25.000]  夜審國懷,
[00:09:25.000 --> 00:09:27.000]  爲什麼那麼多人喜歡看這些劇集呢?
[00:09:27.000 --> 00:09:29.000]  爲什麼那麼多人喜歡看這些劇集呢?
[00:09:29.000 --> 00:09:31.000]  粵語長片又拍過了,
[00:09:31.000 --> 00:09:32.000]  粵語長片拍過,
[00:09:32.000 --> 00:09:34.000]  香港無線電視又拍過了,
[00:09:34.000 --> 00:09:35.000]  香港無線電視拍過,
[00:09:35.000 --> 00:09:37.000]  香港亞洲電視又拍過了,
[00:09:37.000 --> 00:09:38.000]  亞洲電視又拍過,
[00:09:38.000 --> 00:09:40.000]  中國大陸中視又拍過了,
[00:09:40.000 --> 00:09:41.000]  中視是臺灣的,對不起。
[00:09:41.000 --> 00:09:43.000]  臺灣中視又拍過,
[00:09:43.000 --> 00:09:45.000]  中央電視臺又拍過了,
[00:09:45.000 --> 00:09:46.000]  中央電視臺也拍過,
[00:09:46.000 --> 00:09:48.000]  湖南電視臺又拍過了,
[00:09:48.000 --> 00:09:49.000]  湖南電視臺也在拍,
[00:09:49.000 --> 00:09:51.000]  你想知道就問湯全道最素了,
[00:09:51.000 --> 00:09:53.000]  你想知道問湯全道最素,
[00:09:53.000 --> 00:09:55.000]  爲什麼拍來拍去都那麼多人喜歡看呢?
[00:09:55.000 --> 00:09:57.000]  爲什麼拍來拍去那麼多人喜歡看呢?
[00:09:57.000 --> 00:09:58.000]  因爲這些劇,
[00:09:58.000 --> 00:09:59.000]  因爲這些劇,
[00:09:59.000 --> 00:10:02.000]  能夠將每一個人心裏面那種不公平的感受,
[00:10:02.000 --> 00:10:04.000]  能夠將每一個人心裏面那種不公平的感受,
[00:10:04.000 --> 00:10:05.000]  透過劇情,
[00:10:05.000 --> 00:10:07.000]  透過劇情,
[00:10:07.000 --> 00:10:08.000]  得到扶貧,
[00:10:08.000 --> 00:10:09.000]  得到扶貧,
[00:10:09.000 --> 00:10:11.000]  很多觀衆認爲,
[00:10:11.000 --> 00:10:12.000]  很多觀衆認爲,
[00:10:12.000 --> 00:10:13.000]  當一個惡勢力,
[00:10:13.000 --> 00:10:14.000]  當一個惡勢力,
[00:10:14.000 --> 00:10:15.000]  最終被人揭發,
[00:10:15.000 --> 00:10:17.000]  最終被人揭發,
[00:10:17.000 --> 00:10:19.000]  並且有一個公義的人來到去,
[00:10:19.000 --> 00:10:20.000]  並且有一個公義的人來到去,
[00:10:20.000 --> 00:10:21.000]  能夠施行審判,
[00:10:21.000 --> 00:10:22.000]  能夠施行審判,
[00:10:22.000 --> 00:10:23.000]  由一個公義的人去施行審判,
[00:10:23.000 --> 00:10:24.000]  由一個公義的人去施行審判,
[00:10:24.000 --> 00:10:26.000]  這個就是每一套這些劇集的高潮,
[00:10:26.000 --> 00:10:27.000]  這個就是每一套這些劇集的高潮,
[00:10:27.000 --> 00:10:31.000]  你和我,
[00:10:31.000 --> 00:10:32.000]  在我們心目中,
[00:10:32.000 --> 00:10:33.000]  在我們心目中,
[00:10:33.000 --> 00:10:34.000]  都有很多不公平的事情,
[00:10:34.000 --> 00:10:35.000]  都有很多不公平的事情,
[00:10:35.000 --> 00:10:36.000]  都有很多不公平的事情,
[00:10:36.000 --> 00:10:37.000]  我們很想他能夠得到有人來評判,
[00:10:37.000 --> 00:10:38.000]  我們很想他能夠得到有人來評判,
[00:10:38.000 --> 00:10:39.000]  我們很想他能夠得到有人來評判,
[00:10:39.000 --> 00:10:40.000]  我們希望他能夠平反,
[00:10:40.000 --> 00:10:41.000]  我們希望他能夠平反,
[00:10:41.000 --> 00:10:42.000]  可能在公司裏面,
[00:10:42.000 --> 00:10:43.000]  可能在公司裏面,
[00:10:43.000 --> 00:10:44.000]  可能在公司裏面,
[00:10:44.000 --> 00:10:45.000]  可能在你家裏面,
[00:10:45.000 --> 00:10:46.000]  可能在家裏面,
[00:10:46.000 --> 00:10:47.000]  可能在家裏面,
[00:10:47.000 --> 00:10:48.000]  比如,
[00:10:48.000 --> 00:10:49.000]  比如,
[00:10:49.000 --> 00:10:50.000]  你公司有一個經常拍馬屁的同事,
[00:10:50.000 --> 00:10:51.000]  你公司有一個經常拍馬屁的同事,
[00:10:51.000 --> 00:10:52.000]  他沒什麼才幹,
[00:10:52.000 --> 00:10:53.000]  他沒什麼才幹,
[00:10:53.000 --> 00:10:54.000]  他沒什麼才幹,
[00:10:54.000 --> 00:10:55.000]  他做什麼都錯,
[00:10:55.000 --> 00:10:56.000]  他做什麼都錯,
[00:10:56.000 --> 00:10:57.000]  因爲他會拍馬屁,
[00:10:57.000 --> 00:10:58.000]  因爲他會拍馬屁,
[00:10:58.000 --> 00:10:59.000]  於是他就升官發財,
[00:10:59.000 --> 00:11:00.000]  於是他就升官發財,
[00:11:00.000 --> 00:11:01.000]  於是他就升官發財,
[00:11:01.000 --> 00:11:02.000]  所以他升官發財,
[00:11:02.000 --> 00:11:03.000]  所以他升官發財,
[00:11:03.000 --> 00:11:04.000]  他錯都無所謂,
[00:11:04.000 --> 00:11:05.000]  他錯都無所謂,
[00:11:05.000 --> 00:11:06.000]  通常那些最粉粉不平的就是很務實,
[00:11:06.000 --> 00:11:07.000]  他錯都無所謂,
[00:11:07.000 --> 00:11:08.000]  通常那些最粉粉不平的就是很務實,
[00:11:08.000 --> 00:11:09.000]  只要是那些很務實的人,
[00:11:09.000 --> 00:11:12.000]  只要是那些很務實的人,
[00:11:12.000 --> 00:11:13.000]  講實力的人,
[00:11:13.000 --> 00:11:14.000]  講實力的人,
[00:11:14.000 --> 00:11:15.000]  那些通常是很不滿的,
[00:11:15.000 --> 00:11:16.000]  他通常是很不滿的,
[00:11:16.000 --> 00:11:17.000]  他通常是很不滿的,
[00:11:17.000 --> 00:11:18.000]  爲什麼我有才幹,
[00:11:18.000 --> 00:11:19.000]  爲什麼我有才幹,
[00:11:19.000 --> 00:11:20.000]  我又這麼正當呢,
[00:11:20.000 --> 00:11:21.000]  我又這麼正當呢,
[00:11:21.000 --> 00:11:22.000]  我又得不到賞識呢,
[00:11:22.000 --> 00:11:23.000]  我又得不到賞識呢,
[00:11:23.000 --> 00:11:24.000]  那些沒有本事的,
[00:11:24.000 --> 00:11:25.000]  那些沒有本事的,
[00:11:25.000 --> 00:11:26.000]  這些沒有水平的人,
[00:11:26.000 --> 00:11:27.000]  這些沒有水平的人,
[00:11:27.000 --> 00:11:28.000]  這些沒有水平的人,
[00:11:28.000 --> 00:11:29.000]  沒有水平的人,
[00:11:29.000 --> 00:11:30.000]  他只會吹水,
[00:11:30.000 --> 00:11:31.000]  他只會吹水,
[00:11:31.000 --> 00:11:32.000]  他只會吹水,
[00:11:32.000 --> 00:11:33.000]  他只會吹牛拍馬,
[00:11:33.000 --> 00:11:34.000]  他只會吹牛拍馬,
[00:11:34.000 --> 00:11:35.000]  他就可以升職,
[00:11:35.000 --> 00:11:36.000]  他就可以升職,
[00:11:36.000 --> 00:11:37.000]  不斷升職加薪,
[00:11:37.000 --> 00:11:38.000]  他不斷升職加薪,
[00:11:38.000 --> 00:11:39.000]  他不斷升職加薪,
[00:11:39.000 --> 00:11:40.000]  如果有人,
[00:11:40.000 --> 00:11:41.000]  如果有一天,
[00:11:41.000 --> 00:11:42.000]  如果有一天,
[00:11:42.000 --> 00:11:43.000]  有一個新的老闆上場,
[00:11:43.000 --> 00:11:44.000]  有一個新的老闆上場,
[00:11:44.000 --> 00:11:45.000]  炒了他魷魚,
[00:11:45.000 --> 00:11:46.000]  炒了他魷魚,
[00:11:46.000 --> 00:11:47.000]  炒了他魷魚,
[00:11:47.000 --> 00:11:48.000]  那就好了,
[00:11:48.000 --> 00:11:49.000]  那就好了,
[00:11:49.000 --> 00:11:50.000]  不過我告訴你,
[00:11:50.000 --> 00:11:51.000]  多數都不work的,
[00:11:51.000 --> 00:11:52.000]  多數都不work的,
[00:11:52.000 --> 00:11:53.000]  所以我相信大部分不會發生,
[00:11:53.000 --> 00:11:54.000]  因爲新的老闆又是喜歡被人拍馬屁,
[00:11:54.000 --> 00:11:57.000]  因爲新的老闆又是喜歡被人拍馬屁,
[00:11:57.000 --> 00:11:58.000]  這種心情,
[00:11:58.000 --> 00:11:59.000]  這種心情,
[00:11:59.000 --> 00:12:00.000]  不是在這個世界,
[00:12:00.000 --> 00:12:01.000]  不是在這個世界,
[00:12:01.000 --> 00:12:03.000]  不是在你和我的世界裏面發生的,
[00:12:03.000 --> 00:12:05.000]  不是在你和我的世界裏面發生的,
[00:12:05.000 --> 00:12:06.000]  在宿命的世界裏面發生的,
[00:12:06.000 --> 00:12:07.000]  在宿命的世界裏面發生的,
[00:12:07.000 --> 00:12:08.000]  在宿命的世界裏面發生的,
[00:12:08.000 --> 00:12:09.000]  在這個世界裏面,
[00:12:09.000 --> 00:12:10.000]  在這個世界裏面,
[00:12:10.000 --> 00:12:11.000]  特別是宿命的世界裏面,
[00:12:11.000 --> 00:12:12.000]  特別是宿命的世界裏面,
[00:12:12.000 --> 00:12:15.000]  很多摸個沙灘做的工作,
[00:12:15.000 --> 00:12:17.000]  很多摸個沙灘做的工作,
[00:12:17.000 --> 00:12:18.000]  很多人跟着他去做,
[00:12:18.000 --> 00:12:19.000]  很多人跟着他去做,
[00:12:19.000 --> 00:12:20.000]  很多人跟着他去做,
[00:12:20.000 --> 00:12:22.000]  風生水起,
[00:12:22.000 --> 00:12:23.000]  做錯,
[00:12:23.000 --> 00:12:25.000]  做壞事,
[00:12:25.000 --> 00:12:27.000]  反而可以升官發財,
[00:12:27.000 --> 00:12:29.000]  講大話,
[00:12:29.000 --> 00:12:32.000]  可以過到關,
[00:12:32.000 --> 00:12:37.000]  爲什麼老實人會受害呢?
[00:12:37.000 --> 00:12:38.000]  爲什麼老實人會受害呢?
[00:12:38.000 --> 00:12:44.000]  基督徒爲什麼要忠忠實實呢?
[00:12:44.000 --> 00:12:45.000]  爲什麼老實人爲什麼要忠忠實實呢?
[00:12:45.000 --> 00:12:48.000]  爲什麼老實人爲什麼要忠忠實實呢?
[00:12:48.000 --> 00:12:54.000]  爲什麼一定要去黑社會?
[00:12:54.000 --> 00:12:56.000]  街癡,
[00:12:56.000 --> 00:13:04.000]  要去做癡街,
[00:13:04.000 --> 00:13:05.000]  聽着,
[00:13:05.000 --> 00:13:08.000]  今天我們看這段聖經,
[00:13:08.000 --> 00:13:10.000]  告訴我們,
[00:13:10.000 --> 00:13:12.000]  就是有這種情況出現,
[00:13:12.000 --> 00:13:13.000]  就是有這種情況出現,
[00:13:13.000 --> 00:13:15.000]  基督徒在這個世界,
[00:13:15.000 --> 00:13:16.000]  在這個世界,
[00:13:16.000 --> 00:13:19.000]  沒有人喜歡,
[00:13:19.000 --> 00:13:20.000]  沒有人喜歡,
[00:13:20.000 --> 00:13:21.000]  在這個情況下,
[00:13:21.000 --> 00:13:23.000]  在這個情況下,
[00:13:23.000 --> 00:13:25.000]  身姿到不到你,
[00:13:25.000 --> 00:13:26.000]  放慢我吧,
[00:13:26.000 --> 00:13:27.000]  身姿到不到你,
[00:13:27.000 --> 00:13:29.000]  有好處不會誘你,
[00:13:29.000 --> 00:13:31.000]  有好處也不會輪到你,
[00:13:31.000 --> 00:13:34.000]  老闆有什麼想喫的不輪到你,
[00:13:34.000 --> 00:13:35.000]  老闆有什麼想喫的不輪到你,
[00:13:35.000 --> 00:13:36.000]  老闆有什麼想喫的不輪到你,
[00:13:36.000 --> 00:13:37.000]  老闆有什麼想喫的不輪到你,
[00:13:37.000 --> 00:13:38.000]  老闆有什麼想喫的不輪到你,
