
[00:00:00.000 --> 00:00:03.500]  各位弟兄前輩朋友們早安
[00:06:21.000 --> 00:06:24.000]  所以給那個僧的一父子叫做
[00:06:24.000 --> 00:06:26.000]  以加勃
[00:06:26.000 --> 00:06:28.000]  是暫時的
[00:06:28.000 --> 00:06:30.000]  神離開了他們
[00:06:30.000 --> 00:06:32.000]  阿里拉羅暫時
[00:06:32.000 --> 00:06:34.000]  我跟你講
[00:06:34.000 --> 00:06:36.000]  以加勃這個事情
[00:06:36.000 --> 00:06:39.000]  不是說是在幾千年前的事情
[00:06:39.000 --> 00:06:41.000]  在今天就常常發生
[00:06:41.000 --> 00:06:43.000]  你知道嗎
[00:06:43.000 --> 00:06:45.000]  我有時候喜歡做比喻是說
[00:06:45.000 --> 00:06:47.000]  我們常常喜歡講說
[00:06:47.000 --> 00:06:50.000]  我要獻上身體當作活祭養
[00:06:50.000 --> 00:06:52.000]  就上了祭壇
[00:06:52.000 --> 00:06:53.000]  結果發現
[00:06:53.000 --> 00:06:56.000]  燒得好痛我又下來了
[00:06:56.000 --> 00:06:58.000]  過了幾天又上去了
[00:06:58.000 --> 00:07:00.000]  上上下下
[00:07:00.000 --> 00:07:02.000]  但是您知道嗎
[00:07:02.000 --> 00:07:05.000]  以加勃其實就有這個味道
[00:07:05.000 --> 00:07:07.000]  當你離開了祭壇
[00:07:07.000 --> 00:07:10.000]  當你下來的時候
[00:07:10.000 --> 00:07:12.000]  神的榮耀就離開你了
[00:07:12.000 --> 00:07:15.000]  當百姓廢棄了神的時候
[00:07:15.000 --> 00:07:18.000]  神的榮耀就離開了百姓了
[00:07:18.000 --> 00:07:21.000]  雖然那只是暫時的
[00:07:21.000 --> 00:07:23.000]  但是我們今天我們教會
[00:07:23.000 --> 00:07:25.000]  我們個人我們國家
[00:07:25.000 --> 00:07:29.000]  都許許多多有這樣的事情
[00:07:29.000 --> 00:07:31.000]  各位看這個地好乾淨不是嗎
[00:07:31.000 --> 00:07:34.000]  前天之前地都很髒的
[00:07:34.000 --> 00:07:36.000]  有咖啡
[00:07:36.000 --> 00:07:37.000]  有蛋糕
[00:07:37.000 --> 00:07:39.000]  有口香糖
[00:07:39.000 --> 00:07:42.000]  昨天我跟另外一個和尊弟兄
[00:07:42.000 --> 00:07:44.000]  兩個人把這一層樓搬開
[00:07:44.000 --> 00:07:46.000]  租了洗地毯的
[00:07:46.000 --> 00:07:48.000]  把這邊洗得乾乾淨淨
[00:07:48.000 --> 00:07:50.000]  Hallelujah
[00:07:50.000 --> 00:07:52.000]  我記起來了
[00:07:52.000 --> 00:07:55.000]  我說神爲什麼要看中我
[00:07:55.000 --> 00:07:57.000]  神爲什麼要用我
[00:07:57.000 --> 00:08:00.000]  我於某人何能何德
[00:08:00.000 --> 00:08:02.000]  我就想起來了
[00:08:02.000 --> 00:08:05.000]  我在若干年前
[00:08:05.000 --> 00:08:06.000]  一二十年前
[00:08:06.000 --> 00:08:09.000]  我還是小弟兄的時候
[00:08:09.000 --> 00:08:13.000]  那時候教會小組
[00:08:13.000 --> 00:08:16.000]  我就每次都早到
[00:08:16.000 --> 00:08:18.000]  我就喜歡排椅子
[00:08:18.000 --> 00:08:21.000]  所以那次呢
[00:08:21.000 --> 00:08:22.000]  那個牧師來了
[00:08:22.000 --> 00:08:24.000]  就只有我一個人在
[00:08:24.000 --> 00:08:26.000]  那牧師說其他人呢
[00:08:26.000 --> 00:08:27.000]  我說我不知道
[00:08:27.000 --> 00:08:29.000]  我是早點來排椅子的
[00:08:29.000 --> 00:08:31.000]  牧師臨走的時候
[00:08:31.000 --> 00:08:34.000]  就給我了一個關愛的眼光
[00:08:34.000 --> 00:08:37.000]  我想神紀念
[00:08:37.000 --> 00:08:40.000]  所以我到外面去服侍的時候
[00:08:40.000 --> 00:08:42.000]  人家說你在教會做什麼
[00:08:42.000 --> 00:08:45.000]  我說I am the chairman of the church
[00:08:45.000 --> 00:08:47.000]  啊你是教會的主席啊
[00:08:47.000 --> 00:08:50.000]  No 我搬椅子的
[00:08:50.000 --> 00:08:53.000]  當今我都搬椅子
[00:08:53.000 --> 00:08:55.000]  你知道嗎
[00:08:55.000 --> 00:08:56.000]  昨天我弄完了
[00:08:56.000 --> 00:08:57.000]  把這椅子排好了
[00:08:57.000 --> 00:09:00.000]  我又左右對齊啊
[00:09:00.000 --> 00:09:02.000]  像是大衛點兵一樣
[00:09:02.000 --> 00:09:03.000]  不是啊 點椅子啊
[00:09:03.000 --> 00:09:05.000]  我左右看齊了
[00:09:05.000 --> 00:09:08.000]  七十四六排八十四
[00:09:08.000 --> 00:09:10.000]  明天母團要來五十個人
[00:09:10.000 --> 00:09:12.000]  我們平常也有五十個人
[00:09:12.000 --> 00:09:14.000]  哇這哪夠坐啊
[00:09:14.000 --> 00:09:15.000]  趕快加
[00:09:15.000 --> 00:09:17.000]  然後要買菜嘛
[00:09:17.000 --> 00:09:19.000]  外面訂東西等
[00:09:19.000 --> 00:09:21.000]  但是到如今
[00:09:21.000 --> 00:09:23.000]  耶和華都幫助我們不是嗎
[00:09:23.000 --> 00:09:25.000]  我每次在這邊搬椅子啊
[00:09:25.000 --> 00:09:27.000]  把它排齊啊
[00:09:27.000 --> 00:09:29.000]  然後位置打高啊
[00:09:29.000 --> 00:09:31.000]  然後把它打上樹林的澆水啊
[00:09:31.000 --> 00:09:33.000]  你坐下去就起不來了
[00:09:33.000 --> 00:09:44.000]  有一次劉同睦師說啊
[00:09:44.000 --> 00:09:48.000]  他要到一間分壇去排解糾紛啊
[00:09:48.000 --> 00:09:49.000]  你知道嗎
[00:09:49.000 --> 00:09:51.000]  教會你們很多糾紛啊
[00:09:51.000 --> 00:09:53.000]  那個鬧得不可開交啊
[00:09:53.000 --> 00:09:55.000]  要分家啊
[00:09:55.000 --> 00:09:57.000]  要不幹啊
[00:09:57.000 --> 00:09:59.000]  劉同睦師下了飛機
[00:09:59.000 --> 00:10:01.000]  同工把他接到教會去
[00:10:01.000 --> 00:10:03.000]  他就跟講了一些
[00:10:03.000 --> 00:10:06.000]  安慰鼓勵勸勉造就的話
[00:10:06.000 --> 00:10:09.000]  然後就跟大家一起在深間裏面
[00:10:09.000 --> 00:10:11.000]  認罪悔改禱告
[00:10:11.000 --> 00:10:13.000]  禱告完了
[00:10:13.000 --> 00:10:15.000]  事情也都好了
[00:10:15.000 --> 00:10:17.000]  然後人家在送他回機場的時候
[00:10:17.000 --> 00:10:18.000]  在路上面
[00:10:18.000 --> 00:10:20.000]  同工跟他說啊
[00:10:20.000 --> 00:10:22.000]  劉同睦師啊你不知道
[00:10:22.000 --> 00:10:24.000]  我們來丟你飛機啊
[00:10:24.000 --> 00:10:27.000]  我們就狠心同工去
[00:10:27.000 --> 00:10:30.000]  都要跟你集體要請辭
[00:10:30.000 --> 00:10:33.000]  所以今天我們的教會
[00:10:33.000 --> 00:10:36.000]  有的時候也是以家搏啊
[00:10:36.000 --> 00:10:39.000]  耶和華的榮耀離開啦
[00:10:39.000 --> 00:10:41.000]  但是沒有關係
[00:10:41.000 --> 00:10:43.000]  因爲當我們自己願意
[00:10:43.000 --> 00:10:47.000]  當神他的守人員在我們身上的時候
[00:10:47.000 --> 00:10:50.000]  他會再一次把我們提拔起來的
[00:10:50.000 --> 00:10:52.000]  你知道嗎
[00:10:52.000 --> 00:10:54.000]  就在這個事情上面
[00:10:54.000 --> 00:10:55.000]  以色列人打輸了
[00:10:55.000 --> 00:10:56.000]  約棍被搶走了
[00:10:56.000 --> 00:10:58.000]  約棍就是神的同在
[00:10:58.000 --> 00:11:01.000]  上面有兩個基督伯就是叫做
[00:11:01.000 --> 00:11:03.000]  慈恩座
[00:11:03.000 --> 00:11:07.000]  那裏面有亞倫發言的
[00:11:07.000 --> 00:11:09.000]  十戒法板
[00:11:09.000 --> 00:11:11.000]  還有一罐瑪納
[00:11:11.000 --> 00:11:13.000]  放在裏面
[00:11:13.000 --> 00:11:14.000]  哦是的
[00:11:14.000 --> 00:11:15.000]  多麼貴重
[00:11:15.000 --> 00:11:17.000]  是藏在聖殿裏面的
[00:11:17.000 --> 00:11:19.000]  出聖所裏面
[00:11:19.000 --> 00:11:21.000]  沒有人能夠去的地方
[00:11:21.000 --> 00:11:24.000]  這個大祭是一年一次進去的
[00:11:24.000 --> 00:11:26.000]  被腓力士人搶走了
[00:11:26.000 --> 00:11:29.000]  腓力士人就把它拿到
[00:11:29.000 --> 00:11:31.000]  亞什圖這個地方
[00:11:31.000 --> 00:11:33.000]  放到大滾廟裏面
[00:11:33.000 --> 00:11:37.000]  大滾廟就是江南人拜的神的廟
[00:11:37.000 --> 00:11:39.000]  偶像
[00:11:39.000 --> 00:11:40.000]  結果第二天起來的時候
[00:11:40.000 --> 00:11:43.000]  發現這個大滾神呢
[00:11:43.000 --> 00:11:46.000]  處處在約棍的前面
[00:11:46.000 --> 00:11:49.000]  這些腓力士人就把這個大滾神拿起來
[00:11:49.000 --> 00:11:51.000]  又放回去
[00:11:51.000 --> 00:11:52.000]  結果第二天早上起來的時候
[00:11:52.000 --> 00:11:55.000]  發現大滾神在門檻處
[00:11:55.000 --> 00:11:57.000]  手腳折斷了
[00:11:57.000 --> 00:12:00.000]  他們才發現不對勁了
[00:12:00.000 --> 00:12:03.000]  這個耶和華以色列的神太厲害了
[00:12:03.000 --> 00:12:05.000]  怎麼辦
[00:12:05.000 --> 00:12:08.000]  趕快把他搬到迦特去
[00:12:08.000 --> 00:12:10.000]  這個搬到迦特去呢
[00:12:10.000 --> 00:12:12.000]  那整個地方整個城
[00:12:12.000 --> 00:12:15.000]  從老到小統統生痔瘡
[00:12:15.000 --> 00:12:16.000]  哎呀
[00:12:16.000 --> 00:12:19.000]  這迦特也是怕得要命
[00:12:19.000 --> 00:12:22.000]  就趕快又送到以格倫去了
[00:12:22.000 --> 00:12:26.000]  最後腓力士人的首領桑昂說
[00:12:26.000 --> 00:12:27.000]  不行啊
[00:12:27.000 --> 00:12:29.000]  這個以色列的神
[00:12:29.000 --> 00:12:31.000]  真的是我們冒犯不起
[00:12:31.000 --> 00:12:34.000]  看看把他送回去吧
[00:12:34.000 --> 00:12:35.000]  是不是
[00:12:35.000 --> 00:12:38.000]  那人家說你也不能空手送回去
[00:12:38.000 --> 00:12:40.000]  好歹要帶些禮物給人家
[00:12:40.000 --> 00:12:42.000]  那送什麼呢
[00:12:42.000 --> 00:12:45.000]  就照着十個首領的書物
[00:12:45.000 --> 00:12:48.000]  送了五個金痔瘡
[00:12:48.000 --> 00:12:51.000]  送了五個金老鼠
[00:12:51.000 --> 00:12:54.000]  他的意思是說
[00:12:54.000 --> 00:12:59.000]  當痔瘡的象和毀壞你們田地老鼠的象
[00:12:59.000 --> 00:13:01.000]  並要歸榮要給以色列神
[00:13:01.000 --> 00:13:03.000]  或者他向你們和你們的神
[00:13:03.000 --> 00:13:05.000]  避離那個田地
[00:13:05.000 --> 00:13:07.000]  把手放輕些
[00:13:07.000 --> 00:13:08.000]  哇
[00:13:08.000 --> 00:13:10.000]  我們的神太厲害了
[00:13:10.000 --> 00:13:11.000]  到如今
[00:13:11.000 --> 00:13:13.000]  他都幫助我們
[00:13:13.000 --> 00:13:16.000]  到如今他都保護我們
[00:13:16.000 --> 00:13:19.000]  你心裏有個神
[00:13:19.000 --> 00:13:22.000]  我們中國人其實心裏都有神
[00:13:22.000 --> 00:13:24.000]  舉頭三尺有神靈
[00:13:24.000 --> 00:13:28.000]  但是我們說的神是我們的耶和華神
[00:13:28.000 --> 00:13:29.000]  是我們的三一真神
[00:13:29.000 --> 00:13:30.000]  是不是
[00:13:30.000 --> 00:13:32.000]  感謝神讚美神
[00:13:32.000 --> 00:13:33.000]  所以
[00:13:33.000 --> 00:13:35.000]  其實是我們處在一家譜
[00:13:35.000 --> 00:13:38.000]  但是神從來沒有忘記我們
[00:13:38.000 --> 00:13:40.000]  他仍然要幫助我們
[00:13:40.000 --> 00:13:42.000]  在這個困苦患難之地
[00:13:42.000 --> 00:13:44.000]  我最喜歡舉個例子
[00:13:44.000 --> 00:13:45.000]  就是說
[00:13:45.000 --> 00:13:48.000]  你去爬山的人你就知道
[00:13:48.000 --> 00:13:51.000]  我們常常解釋爬山上坡
[00:13:51.000 --> 00:13:53.000]  是表示人生怎麼樣
[00:13:53.000 --> 00:13:54.000]  going up
[00:13:54.000 --> 00:13:55.000]  是不是
[00:13:55.000 --> 00:13:56.000]  going your way
[00:13:56.000 --> 00:13:58.000]  但是你要想想看
[00:13:58.000 --> 00:14:00.000]  你有沒有可能
[00:14:00.000 --> 00:14:02.000]  一輩子都一直走上坡啊
[00:14:02.000 --> 00:14:04.000]  累死你哦
[00:14:04.000 --> 00:14:05.000]  對不對
[00:14:05.000 --> 00:14:07.000]  根本你走不動
[00:14:07.000 --> 00:14:08.000]  所以這一家的說法是
[00:14:08.000 --> 00:14:10.000]  up and down
[00:14:10.000 --> 00:14:13.000]  up a little higher than the first peak
[00:14:13.000 --> 00:14:14.000]  and down
[00:14:14.000 --> 00:14:15.000]  up and down
[00:14:15.000 --> 00:14:16.000]  是不是
[00:14:16.000 --> 00:14:18.000]  你走下坡的時候你就
[00:14:18.000 --> 00:14:19.000]  儲存能量
[00:14:19.000 --> 00:14:21.000]  上坡的時候消耗
[00:14:21.000 --> 00:14:23.000]  這樣子走的時候呢
[00:14:23.000 --> 00:14:26.000]  你才能夠走得遠
[00:14:26.000 --> 00:14:27.000]  是的
[00:14:27.000 --> 00:14:28.000]  所以
[00:14:28.000 --> 00:14:29.000]  在一家坡的時候
[00:14:29.000 --> 00:14:30.000]  神也顧慮我們
[00:14:30.000 --> 00:14:31.000]  神也敬慮我們
[00:14:31.000 --> 00:14:33.000]  神也帶領我們走
[00:14:33.000 --> 00:14:35.000]  要我們走到
[00:14:35.000 --> 00:14:36.000]  一遍一線
[00:14:36.000 --> 00:14:37.000]  Ibnisa
[00:14:37.000 --> 00:14:38.000]  好的
[00:14:38.000 --> 00:14:40.000]  就好像我們這裏講的
[00:14:40.000 --> 00:14:43.000]  他要經過時間的考驗
[00:14:43.000 --> 00:14:45.000]  他說耶貴在
[00:14:45.000 --> 00:14:46.000]  今月耶龍
[00:14:46.000 --> 00:14:49.000]  許久過了二十年
[00:14:49.000 --> 00:14:51.000]  以色列全家
[00:14:51.000 --> 00:14:53.000]  都傾向耶和華
[00:14:53.000 --> 00:14:56.000]  所以你必須要有一個時間的考驗
[00:14:56.000 --> 00:14:58.000]  你如果說今天你
[00:14:58.000 --> 00:14:59.000]  壞事做起
[00:14:59.000 --> 00:15:01.000]  原來你離開神離開原來
[00:15:01.000 --> 00:15:03.000]  你有沒有可能說
[00:15:03.000 --> 00:15:04.000]  我立刻迴轉
[00:15:04.000 --> 00:15:05.000]  神馬上就祝福給我
[00:15:05.000 --> 00:15:06.000]  No
[00:15:06.000 --> 00:15:08.000]  神要給你一個時間的考驗
[00:15:08.000 --> 00:15:11.000]  神要給你一個
[00:15:11.000 --> 00:15:13.000]  所謂Green Area
[00:15:13.000 --> 00:15:15.000]  他慢慢要Restore
[00:15:15.000 --> 00:15:16.000]  你的Ability
[00:15:16.000 --> 00:15:18.000]  他慢慢要Restore
[00:15:18.000 --> 00:15:19.000]  你的Blessing
[00:15:19.000 --> 00:15:21.000]  而不是立刻
[00:15:21.000 --> 00:15:23.000]  馬上一秒鐘前一秒鐘後
[00:15:23.000 --> 00:15:24.000]  就翻轉過來
[00:15:24.000 --> 00:15:25.000]  No
[00:15:25.000 --> 00:15:26.000]  所以
[00:15:26.000 --> 00:15:27.000]  以色列人
[00:15:27.000 --> 00:15:29.000]  二十年的時間
[00:15:29.000 --> 00:15:32.000]  他們才歸向了耶和華
[00:15:32.000 --> 00:15:35.000]  所以在以前
[00:15:35.000 --> 00:15:38.000]  他們是尋求的是約會
[00:15:38.000 --> 00:15:41.000]  他們沒有尋求上帝
[00:15:41.000 --> 00:15:43.000]  他們追求的是約會
[00:15:43.000 --> 00:15:46.000]  沒有追求耶和華神
[00:15:46.000 --> 00:15:48.000]  所以重點要抓住
[00:15:48.000 --> 00:15:51.000]  要把焦點放準了
[00:15:51.000 --> 00:15:53.000]  約會在今月耶龍
[00:15:53.000 --> 00:15:55.000]  許久過了二十年
[00:15:55.000 --> 00:15:59.000]  以色列全家才傾向耶和華
[00:15:59.000 --> 00:16:01.000]  這是第一點
[00:16:01.000 --> 00:16:03.000]  你如果要脫離你家國
[00:16:03.000 --> 00:16:06.000]  進入以變以現
[00:16:06.000 --> 00:16:08.000]  你要有一個時間的考驗
[00:16:08.000 --> 00:16:12.000]  讓這個時間來癒合
[00:16:12.000 --> 00:16:15.000]  讓這個時間來做饒恕
[00:16:15.000 --> 00:16:18.000]  讓這個時間來做認罪悔改
[00:16:18.000 --> 00:16:19.000]  讓這個時間
[00:16:19.000 --> 00:16:21.000]  讓你來歸向神
[00:16:21.000 --> 00:16:22.000]  讓這個時間
[00:16:22.000 --> 00:16:23.000]  能夠讓你來忘記
[00:16:23.000 --> 00:16:25.000]  背後努力面前的
[00:16:25.000 --> 00:16:26.000]  讓這個時間
[00:16:26.000 --> 00:16:30.000]  能夠來跟上神的腳步
[00:16:30.000 --> 00:16:31.000]  他來了
[00:16:31.000 --> 00:16:34.000]  二十年或許是長了一點
[00:16:34.000 --> 00:16:37.000]  但是你還要除去偶像
[00:16:37.000 --> 00:16:38.000]  歸向神
[00:16:38.000 --> 00:16:41.000]  因爲他說以色列人
[00:16:41.000 --> 00:16:44.000]  就除掉巴魯和亞斯塔路
