
[00:00:00.000 --> 00:00:04.340]  很開心再有機會來同福堂和您分享的時候
[00:04:02.220 --> 00:04:04.220]  他的妻子叫做拿娥米
[00:04:04.220 --> 00:04:06.220]  他有兩個兒子
[00:04:06.220 --> 00:04:08.220]  一個叫馬倫
[00:04:08.220 --> 00:04:10.220]  一個叫基連
[00:04:10.220 --> 00:04:12.220]  都是猶大伯利恆的以法他人
[00:04:12.220 --> 00:04:14.220]  他們到了摩亞地就住在那裡
[00:04:14.220 --> 00:04:16.220]  後來拿娥米的丈夫
[00:04:16.220 --> 00:04:18.220]  以利米勒死了
[00:04:18.220 --> 00:04:20.220]  剩下夫人和他的兩個兒子
[00:04:20.220 --> 00:04:22.220]  這兩個兒子
[00:04:22.220 --> 00:04:24.220]  娶了摩亞的女子為妻
[00:04:24.220 --> 00:04:26.220]  一個叫做娥爾巴
[00:04:26.220 --> 00:04:28.220]  另一個叫做路德
[00:04:28.220 --> 00:04:30.220]  都在那裡住了約有十年
[00:04:30.220 --> 00:04:32.220]  馬倫和基連
[00:04:32.220 --> 00:04:34.220]  兩個人都死了
[00:04:34.220 --> 00:04:36.220]  就剩下拿娥米
[00:04:36.220 --> 00:04:38.220]  她有丈夫
[00:04:38.220 --> 00:04:40.220]  也沒有兒子
[00:04:40.220 --> 00:04:42.220]  接著我們跳到第一章第二十節
[00:04:42.220 --> 00:04:44.220]  第二十一節
[00:04:44.220 --> 00:04:46.220]  這段聖經是說到拿娥米
[00:04:46.220 --> 00:04:48.220]  當她的丈夫和兩個兒子都死了之後
[00:04:48.220 --> 00:04:50.220]  她就決定
[00:04:50.220 --> 00:04:52.220]  移民回以色列地
[00:04:52.220 --> 00:04:54.220]  當她去到伯利恆
[00:04:54.220 --> 00:04:56.220]  她以往所住的地方
[00:04:56.220 --> 00:04:58.220]  見到熟的朋友的時候
[00:04:58.220 --> 00:05:00.220]  她就說了以下的說話
[00:05:00.220 --> 00:05:02.220]  拿娥米就對他們說
[00:05:02.220 --> 00:05:04.220]  不要叫我拿娥米
[00:05:04.220 --> 00:05:06.220]  拿娥米就是甜的意思
[00:05:06.220 --> 00:05:08.220]  要叫我做馬拉
[00:05:08.220 --> 00:05:10.220]  馬拉就是苦的意思
[00:05:10.220 --> 00:05:12.220]  因為全能者使我受了大苦
[00:05:12.220 --> 00:05:14.220]  我是滿滿的出去
[00:05:14.220 --> 00:05:16.220]  而耶和華使得我空空的回來
[00:05:16.220 --> 00:05:18.220]  而耶和華使得我空空的回來
[00:05:18.220 --> 00:05:20.220]  如果今天我們要找一個名詞去形容
[00:05:20.220 --> 00:05:22.220]  如果今天我們要找一個名詞去形容
[00:05:22.220 --> 00:05:24.220]  伊利米勒這個人的時候
[00:05:24.220 --> 00:05:26.220]  我會形容他是一個贏在起跑線的人
[00:05:26.220 --> 00:05:28.220]  我會形容他是一個贏在起跑線的人
[00:05:28.220 --> 00:05:30.220]  為什麼呢
[00:05:30.220 --> 00:05:32.220]  因為經文給我們有兩點提示
[00:05:32.220 --> 00:05:34.220]  第一
[00:05:34.220 --> 00:05:36.220]  他很可能是生長在一個敬畏神的家庭裡
[00:05:36.220 --> 00:05:38.220]  他很可能是生長在一個敬畏神的家庭裡
[00:05:38.220 --> 00:05:40.220]  他是一個以色列人
[00:05:40.220 --> 00:05:42.220]  也就是說是神的選民
[00:05:42.220 --> 00:05:44.220]  理應是蒙福的人
[00:05:44.220 --> 00:05:46.220]  而他希伯來文的名字
[00:05:46.220 --> 00:05:48.220]  伊利米勒
[00:05:48.220 --> 00:05:50.220]  Eli Malik
[00:05:50.220 --> 00:05:52.220]  其實意思就是耶和華是王的意思
[00:05:52.220 --> 00:05:54.220]  Eli
[00:05:54.220 --> 00:05:56.220]  其實是L
[00:05:56.220 --> 00:05:58.220]  L其實就是Elohim的簡寫
[00:05:58.220 --> 00:06:00.220]  就是神的簡寫
[00:06:00.220 --> 00:06:02.220]  加上I在後面
[00:06:02.220 --> 00:06:04.220]  就是My God
[00:06:04.220 --> 00:06:06.220]  Malik在希伯來文是King
[00:06:06.220 --> 00:06:08.220]  所以其實他的名字的意思
[00:06:08.220 --> 00:06:10.220]  就是My God is King
[00:06:10.220 --> 00:06:12.220]  就是說我的神是王
[00:06:12.220 --> 00:06:14.220]  是什麼意思呢
[00:06:14.220 --> 00:06:16.220]  我要記得
[00:06:16.220 --> 00:06:18.220]  名詞一定是父親起的
[00:06:18.220 --> 00:06:20.220]  在古代的社會裡
[00:06:20.220 --> 00:06:22.220]  在古代的社會裡
[00:06:22.220 --> 00:06:24.220]  現在就很難說了
[00:06:24.220 --> 00:06:26.220]  所以其實
[00:06:26.220 --> 00:06:28.220]  父親起名的時候
[00:06:28.220 --> 00:06:30.220]  都是希望他的兒子
[00:06:30.220 --> 00:06:32.220]  有一個這樣的人生
[00:06:32.220 --> 00:06:34.220]  為什麼父親要這樣起名呢
[00:06:34.220 --> 00:06:36.220]  通常父親和你起的名字
[00:06:36.220 --> 00:06:38.220]  通常古代的人
[00:06:38.220 --> 00:06:40.220]  和他們起的名字
[00:06:40.220 --> 00:06:42.220]  都是希望他的兒子
[00:06:42.220 --> 00:06:44.220]  有他想像最好的生活
[00:06:44.220 --> 00:06:46.220]  就是說這個父親覺得
[00:06:46.220 --> 00:06:48.220]  這個生活對他的兒子是最好的
[00:06:48.220 --> 00:06:50.220]  是什麼樣的生活呢
[00:06:50.220 --> 00:06:52.220]  是一個以神為王的生活
[00:06:52.220 --> 00:06:54.220]  是一個以神為王的生活
[00:06:54.220 --> 00:06:56.220]  由神主導導向的生活
[00:06:56.220 --> 00:06:58.220]  是對他的兒子最好的
[00:06:58.220 --> 00:07:00.220]  就是說當他兒子依靠神
[00:07:00.220 --> 00:07:02.220]  當他兒子想跟隨神
[00:07:02.220 --> 00:07:04.220]  當他兒子在當中要走
[00:07:04.220 --> 00:07:06.220]  神的道路的時候
[00:07:06.220 --> 00:07:08.220]  神就一定會照顧他
[00:07:08.220 --> 00:07:10.220]  保守他
[00:07:10.220 --> 00:07:12.220]  在每一步的道路裡拖帶他走
[00:07:12.220 --> 00:07:14.220]  他會經過人生的高低
[00:07:14.220 --> 00:07:16.220]  但是的時候
[00:07:16.220 --> 00:07:18.220]  神在當中會成為他的高台
[00:07:18.220 --> 00:07:20.220]  他不會懼怕
[00:07:20.220 --> 00:07:22.220]  他會坦然無懼
[00:07:22.220 --> 00:07:24.220]  他的人生也不會有遺憾
[00:07:24.220 --> 00:07:26.220]  他的父親
[00:07:26.220 --> 00:07:28.220]  當他改名的時候
[00:07:28.220 --> 00:07:30.220]  很可能會想他的兒子
[00:07:30.220 --> 00:07:32.220]  過這樣的人生
[00:07:32.220 --> 00:07:34.220]  所以他的父親很可能
[00:07:34.220 --> 00:07:36.220]  按照神的律例
[00:07:36.220 --> 00:07:38.220]  將他的律法去教導他的兒子
[00:07:38.220 --> 00:07:40.220]  第二
[00:07:40.220 --> 00:07:42.220]  他可能是一個很富有的人
[00:07:42.220 --> 00:07:44.220]  由路德記第一章
[00:07:44.220 --> 00:07:46.220]  第21節裡說
[00:07:46.220 --> 00:07:48.220]  他說當他的妻子
[00:07:48.220 --> 00:07:50.220]  死了之後
[00:07:50.220 --> 00:07:52.220]  返回原居地的時候
[00:07:52.220 --> 00:07:54.220]  我滿滿的出去
[00:07:54.220 --> 00:07:56.220]  也無話使我
[00:07:56.220 --> 00:07:58.220]  空空的回來
[00:07:58.220 --> 00:08:00.220]  這句話
[00:08:00.220 --> 00:08:02.220]  如果在整體上文下義的意思
[00:08:02.220 --> 00:08:04.220]  除了指著
[00:08:04.220 --> 00:08:06.220]  她出去滿滿
[00:08:06.220 --> 00:08:08.220]  有丈夫和兩個兒子
[00:08:08.220 --> 00:08:10.220]  家庭裡人丁興旺
[00:08:10.220 --> 00:08:12.220]  之外
[00:08:12.220 --> 00:08:14.220]  其實也指著她在一切的地方
[00:08:14.220 --> 00:08:16.220]  一切的方面都沒有缺乏
[00:08:16.220 --> 00:08:18.220]  的意思
[00:08:18.220 --> 00:08:20.220]  其實你要想一想
[00:08:20.220 --> 00:08:22.220]  其實你什麼時候出去
[00:08:22.220 --> 00:08:24.220]  第一節告訴我們
[00:08:24.220 --> 00:08:26.220]  是國中有饑荒的時候
[00:08:26.220 --> 00:08:28.220]  在饑荒的時候
[00:08:28.220 --> 00:08:30.220]  仍然可以沒有缺乏
[00:08:30.220 --> 00:08:32.220]  而且
[00:08:32.220 --> 00:08:34.220]  還有餘力去移民
[00:08:34.220 --> 00:08:36.220]  所以我們可以估計
[00:08:36.220 --> 00:08:38.220]  這個家庭應該是一個富裕的家庭
[00:08:38.220 --> 00:08:40.220]  在現實生活來說
[00:08:40.220 --> 00:08:42.220]  其實有錢人移民
[00:08:42.220 --> 00:08:44.220]  去一個陌生的地方
[00:08:44.220 --> 00:08:46.220]  是比普通人更加容易
[00:08:46.220 --> 00:08:48.220]  為什麼呢
[00:08:48.220 --> 00:08:50.220]  因為我們移民的時候要面對
[00:08:50.220 --> 00:08:52.220]  那個國家不同的文化
[00:08:52.220 --> 00:08:54.220]  不同的種族
[00:08:54.220 --> 00:08:56.220]  不同的言語的時候
[00:08:56.220 --> 00:08:58.220]  其實要尋找工作
[00:08:58.220 --> 00:09:00.220]  和settle down
[00:09:00.220 --> 00:09:02.220]  在當中定居的時候
[00:09:02.220 --> 00:09:04.220]  適應環境是困難的
[00:09:04.220 --> 00:09:06.220]  而要寄居在一個陌生的地方
[00:09:06.220 --> 00:09:08.220]  超過十年
[00:09:08.220 --> 00:09:10.220]  如果沒有一定的財富
[00:09:10.220 --> 00:09:12.220]  其實很難做
[00:09:12.220 --> 00:09:14.220]  你要記得
[00:09:14.220 --> 00:09:16.220]  她不是在當中
[00:09:16.220 --> 00:09:18.220]  只是去旅行十年
[00:09:18.220 --> 00:09:20.220]  你想一想
[00:09:20.220 --> 00:09:22.220]  所以你可以發現
[00:09:22.220 --> 00:09:24.220]  推斷伊利米勒這個人
[00:09:24.220 --> 00:09:26.220]  在移民摩訶地之前
[00:09:26.220 --> 00:09:28.220]  其實應該是相當富有
[00:09:28.220 --> 00:09:30.220]  所以綜合上述
[00:09:30.220 --> 00:09:32.220]  兩點的時候
[00:09:32.220 --> 00:09:34.220]  伊利米勒應該出身在一個
[00:09:34.220 --> 00:09:36.220]  有良好的信仰背景
[00:09:36.220 --> 00:09:38.220]  和家庭較為富裕的家庭
[00:09:38.220 --> 00:09:40.220]  但是很可惜
[00:09:40.220 --> 00:09:42.220]  聖經接著就告訴我們
[00:09:42.220 --> 00:09:44.220]  他第一句的時候
[00:09:44.220 --> 00:09:46.220]  他做了一個
[00:09:46.220 --> 00:09:48.220]  今天我們看來很聰明
[00:09:48.220 --> 00:09:50.220]  很智慧的決定
[00:09:50.220 --> 00:09:52.220]  但是發現後來是錯的
[00:09:52.220 --> 00:09:54.220]  使得他整個的家庭
[00:09:54.220 --> 00:09:56.220]  陷入了極大的危機
[00:09:56.220 --> 00:10:00.220]  我們看回第一節的時候
[00:10:00.220 --> 00:10:02.220]  我們就發覺
[00:10:02.220 --> 00:10:04.220]  告訴我們
[00:10:04.220 --> 00:10:06.220]  當時施丙政的時候
[00:10:06.220 --> 00:10:08.220]  國中遭遇饑荒
[00:10:08.220 --> 00:10:10.220]  今天
[00:10:10.220 --> 00:10:12.220]  可能我們覺得饑荒
[00:10:12.220 --> 00:10:14.220]  沒有什麼特別
[00:10:14.220 --> 00:10:16.220]  揭開報紙
[00:10:16.220 --> 00:10:18.220]  三兩天都看到有饑荒
[00:10:18.220 --> 00:10:20.220]  大戰就是這樣運作
[00:10:20.220 --> 00:10:22.220]  世界就是這樣運作
[00:10:22.220 --> 00:10:24.220]  有什麼特別呢
[00:10:24.220 --> 00:10:26.220]  但你不要忘記這是一個舊約的世界
[00:10:26.220 --> 00:10:28.220]  在舊約的時代
[00:10:28.220 --> 00:10:30.220]  特別在新明記第28章
[00:10:30.220 --> 00:10:32.220]  在20-24節
[00:10:32.220 --> 00:10:34.220]  裡面告訴我們
[00:10:34.220 --> 00:10:36.220]  其實
[00:10:36.220 --> 00:10:38.220]  天災並不是一件偶然的事
[00:10:38.220 --> 00:10:40.220]  在那時候
[00:10:40.220 --> 00:10:42.220]  很多時候是神對他的子民
[00:10:42.220 --> 00:10:44.220]  當他的子民離棄他
[00:10:44.220 --> 00:10:46.220]  沒有遵守他的命令
[00:10:46.220 --> 00:10:48.220]  陷入罪裡面的時候
[00:10:48.220 --> 00:10:50.220]  是一個懲罰
[00:10:50.220 --> 00:10:52.220]  而神希望做些什麼呢
[00:10:52.220 --> 00:10:54.220]  當他懲罰他們的時候
[00:10:54.220 --> 00:10:56.220]  他希望他們可以自卑
[00:10:56.220 --> 00:10:58.220]  可以審查自己
[00:10:58.220 --> 00:11:00.220]  可以離開罪,回到他面前的時候
[00:11:00.220 --> 00:11:02.220]  神就會再一次的
[00:11:02.220 --> 00:11:04.220]  祝福他的子民
[00:11:04.220 --> 00:11:06.220]  但是我們看看
[00:11:06.220 --> 00:11:08.220]  二利米亞做些什麼
[00:11:08.220 --> 00:11:10.220]  上文夏業告訴我們
[00:11:10.220 --> 00:11:12.220]  他遭遇饑荒
[00:11:12.220 --> 00:11:14.220]  於是二利米亞就做了
[00:11:14.220 --> 00:11:16.220]  移民的決定
[00:11:16.220 --> 00:11:18.220]  所以二利米亞做這個決定的時候
[00:11:18.220 --> 00:11:20.220]  有沒有像他的名字一樣
[00:11:20.220 --> 00:11:22.220]  做一個以神為王,以神為先的決定呢
[00:11:22.220 --> 00:11:24.220]  沒有
[00:11:24.220 --> 00:11:26.220]  在當中他做的決定純粹是一個
[00:11:26.220 --> 00:11:28.220]  經濟和舒適的決定
[00:11:28.220 --> 00:11:30.220]  為什麼呢
[00:11:30.220 --> 00:11:32.220]  其實他是希望避開
[00:11:32.220 --> 00:11:34.220]  由饑荒引致的災難
[00:11:34.220 --> 00:11:36.220]  和困難
[00:11:36.220 --> 00:11:38.220]  我沒有神懲罰
[00:11:38.220 --> 00:11:40.220]  我可以自把自為
[00:11:40.220 --> 00:11:42.220]  我喜歡過的生活,做什麼都可以的生活
[00:11:42.220 --> 00:11:44.220]  其實在今天來說
[00:11:44.220 --> 00:11:46.220]  這是一個精明的抉擇
[00:11:46.220 --> 00:11:48.220]  我們會想
[00:11:48.220 --> 00:11:50.220]  人生有很多困難
[00:11:50.220 --> 00:11:52.220]  何必要自己
[00:11:52.220 --> 00:11:54.220]  在尋找苦惱呢
[00:11:54.220 --> 00:11:56.220]  如果可以的話,去一個避開困難
[00:11:56.220 --> 00:11:58.220]  享受人生的地方
[00:11:58.220 --> 00:12:00.220]  是一個精明的選擇
[00:12:00.220 --> 00:12:02.220]  很多人都會這樣想
[00:12:02.220 --> 00:12:04.220]  但是
[00:12:04.220 --> 00:12:06.220]  當二利米亞離開了神祝福他的地方
[00:12:06.220 --> 00:12:08.220]  去到摩亞地的時候
[00:12:08.220 --> 00:12:10.220]  一個以敬拜
[00:12:10.220 --> 00:12:12.220]  假神
[00:12:12.220 --> 00:12:14.220]  姬末去出名的地方
[00:12:14.220 --> 00:12:16.220]  而嘗試融入
[00:12:16.220 --> 00:12:18.220]  那裡的社會和宗教的時候
[00:12:18.220 --> 00:12:20.220]  結果是怎麼樣呢
[00:12:20.220 --> 00:12:22.220]  結果他兩個兒子
[00:12:22.220 --> 00:12:24.220]  都娶了外邦人
[00:12:24.220 --> 00:12:26.220]  做太太
[00:12:26.220 --> 00:12:28.220]  兩個兒子都娶了摩亞的女子為妻
[00:12:28.220 --> 00:12:30.220]  在這件事上
[00:12:30.220 --> 00:12:32.220]  神有沒有祝福他呢
[00:12:32.220 --> 00:12:34.220]  沒有
[00:12:34.220 --> 00:12:36.220]  所以我們去到第一章第二十節
[00:12:36.220 --> 00:12:38.220]  和第二十一節看的時候
[00:12:38.220 --> 00:12:40.220]  你會發覺一件事
[00:12:40.220 --> 00:12:42.220]  二利米亞本來是一個很富裕的家庭
[00:12:42.220 --> 00:12:44.220]  但是去到什麼地步呢
[00:12:44.220 --> 00:12:46.220]  他散盡家財
[00:12:46.220 --> 00:12:48.220]  只能夠空空的
[00:12:48.220 --> 00:12:50.220]  回去
[00:12:50.220 --> 00:12:52.220]  自己和兩個兒子相繼離世
[00:12:52.220 --> 00:12:54.220]  整個家族
[00:12:54.220 --> 00:12:56.220]  面對
[00:12:56.220 --> 00:12:58.220]  滅族絕種的
[00:12:58.220 --> 00:13:00.220]  一個危機
[00:13:00.220 --> 00:13:02.220]  很多時候我們計劃
[00:13:02.220 --> 00:13:04.220]  我們的人生
[00:13:04.220 --> 00:13:06.220]  我們計劃人生的時候
[00:13:06.220 --> 00:13:08.220]  當然希望將最好的
[00:13:08.220 --> 00:13:10.220]  留給自己和我們的子女
[00:13:10.220 --> 00:13:12.220]  但是親愛的弟兄姊妹
[00:13:12.220 --> 00:13:14.220]  究竟什麼是最好的呢
[00:13:14.220 --> 00:13:16.220]  如果我說
[00:13:16.220 --> 00:13:18.220]  借用最近最熱門
[00:13:18.220 --> 00:13:20.220]  流行的一個主題
[00:13:20.220 --> 00:13:22.220]  就是移民
[00:13:22.220 --> 00:13:24.220]  我們應不應該移民去考量的時候呢
[00:13:24.220 --> 00:13:26.220]  我又可能不會考量
[00:13:26.220 --> 00:13:28.220]  究竟去什麼地方最好呢
[00:13:28.220 --> 00:13:30.220]  英國好像給很多機會給香港人
[00:13:30.220 --> 00:13:32.220]  但是加拿大好像好一點
[00:13:32.220 --> 00:13:34.220]  然後有些人就說
[00:13:34.220 --> 00:13:36.220]  兩個國家都不太好
[00:13:36.220 --> 00:13:38.220]  因為稅太高
[00:13:38.220 --> 00:13:40.220]  整副身家給了他
[00:13:40.220 --> 00:13:42.220]  不如去台灣或者去新加坡
[00:13:42.220 --> 00:13:44.220]  稅低一點
[00:13:44.220 --> 00:13:46.220]  其實在當中的時候
[00:13:46.220 --> 00:13:48.220]  我們會找一些我們喜歡的
[00:13:48.220 --> 00:13:50.220]  可能覺得更加自由
[00:13:50.220 --> 00:13:52.220]  更加平等
[00:13:52.220 --> 00:13:54.220]  對我們的子女更加好的前途
[00:13:54.220 --> 00:13:56.220]  教育制度和出路會更加好的
[00:13:56.220 --> 00:13:58.220]  給他們去選擇
[00:13:58.220 --> 00:14:00.220]  但是你所安排的
[00:14:00.220 --> 00:14:02.220]  是不是真的最好呢
[00:14:02.220 --> 00:14:04.220]  我在美國
[00:14:04.220 --> 00:14:06.220]  侍奉了九年
[00:14:06.220 --> 00:14:08.220]  在當中我見過不止一個家庭
[00:14:08.220 --> 00:14:10.220]  當他將他的子女放在
[00:14:10.220 --> 00:14:12.220]  公立學校的時候
[00:14:12.220 --> 00:14:14.220]  他的子女是變成雙性戀或者同性戀
[00:14:14.220 --> 00:14:16.220]  為什麼呢
[00:14:16.220 --> 00:14:18.220]  因為當時那些學校
[00:14:18.220 --> 00:14:20.220]  美國的社會很鼓吹這件事
[00:14:20.220 --> 00:14:22.220]  所以他的公立學校也很鼓吹這件事
[00:14:22.220 --> 00:14:24.220]  而當他的子女
[00:14:24.220 --> 00:14:26.220]  在當中有問題的時候
[00:14:26.220 --> 00:14:28.220]  是和家人發生很大的困難
[00:14:28.220 --> 00:14:30.220]  甚至在當中
[00:14:30.220 --> 00:14:32.220]  大家不再見面
[00:14:32.220 --> 00:14:34.220]  不再理會
[00:14:34.220 --> 00:14:36.220]  是很普遍的事
[00:14:36.220 --> 00:14:38.220]  我不止見到一個家庭
[00:14:38.220 --> 00:14:40.220]  是這樣的
[00:14:40.220 --> 00:14:42.220]  但是當那些父母
[00:14:42.220 --> 00:14:44.220]  要移民的時候
[00:14:44.220 --> 00:14:46.220]  他們是想將最好的東西
[00:14:46.220 --> 00:14:48.220]  給自己和子女
[00:14:48.220 --> 00:14:50.220]  弟兄姊妹
[00:14:50.220 --> 00:14:52.220]  什麼是最好的呢
[00:14:52.220 --> 00:14:54.220]  你所抉擇的
[00:14:54.220 --> 00:14:56.220]  可不可以擔保是最好的呢
[00:14:56.220 --> 00:14:58.220]  我就要老實講一句說話
[00:14:58.220 --> 00:15:00.220]  我們沒有人看到將來是怎樣
[00:15:00.220 --> 00:15:02.220]  只有神
[00:15:02.220 --> 00:15:04.220]  才知道將來是怎樣
[00:15:04.220 --> 00:15:06.220]  所以
[00:15:06.220 --> 00:15:08.220]  為什麼我們在做重要決定的時候
[00:15:08.220 --> 00:15:10.220]  我們不問一句說話
[00:15:10.220 --> 00:15:12.220]  這個是不是神的心意呢
[00:15:12.220 --> 00:15:14.220]  是不是神
[00:15:14.220 --> 00:15:16.220]  感動我去這樣做呢
[00:15:16.220 --> 00:15:18.220]  我有沒有清楚神的帶領呢
[00:15:18.220 --> 00:15:20.220]  我做的決定
[00:15:20.220 --> 00:15:22.220]  是不是以神為先的決定
[00:15:22.220 --> 00:15:24.220]  還是以我們自己的家人
[00:15:24.220 --> 00:15:26.220]  或者喜好為先的決定呢
[00:15:26.220 --> 00:15:28.220]  如果
[00:15:28.220 --> 00:15:30.220]  我們的決定是
[00:15:30.220 --> 00:15:32.220]  以神為先
[00:15:32.220 --> 00:15:34.220]  以神為王的時候
[00:15:34.220 --> 00:15:36.220]  神就一定會保守
[00:15:36.220 --> 00:15:38.220]  祝福和帶領我們每一步
[00:15:38.220 --> 00:15:40.220]  而不單單是我們
[00:15:40.220 --> 00:15:42.220]  而是會祝福
[00:15:42.220 --> 00:15:44.220]  保守我們的家人
[00:15:44.220 --> 00:15:46.220]  和我們的子女
[00:15:46.220 --> 00:15:48.220]  反之
[00:15:48.220 --> 00:15:50.220]  如果我們只是想
