
[00:00:00.000 --> 00:00:04.020]  第二講是講到中東
[00:05:11.160 --> 00:05:17.360]  義師是二百年前最有信心的神學家
[00:05:17.360 --> 00:05:20.960]  看到聖經講到以色列要復國
[00:05:20.960 --> 00:05:24.960]  他們只是用靈異來解釋
[00:05:24.960 --> 00:05:35.960]  沒有神學家當時敢相信以色列人要回到他們祖先的地圖
[00:05:35.960 --> 00:05:38.360]  來重新建國
[00:05:38.360 --> 00:05:48.160]  但是牛頓他相信猶太人這個民族亡國二千幾年只不過是暫時的
[00:05:48.160 --> 00:05:57.160]  他相信這個民族亡國二千幾年還能夠維持自己的文字
[00:05:57.160 --> 00:06:03.360]  自己的文化是一個很大的一個神蹟
[00:06:03.360 --> 00:06:04.360]  大家再讀
[00:06:04.360 --> 00:06:32.360]  (念經)
[00:06:32.360 --> 00:06:40.360]  牛頓完全相信每一句說話不是靈異
[00:06:40.360 --> 00:06:46.360]  完全相信神對阿巴拉罕的英許
[00:06:46.360 --> 00:06:52.360]  他相信猶太這個民族亡國只不過是暫時
[00:06:52.360 --> 00:07:00.360]  他相信神對阿巴拉罕的英許一定會完成
[00:07:00.360 --> 00:07:02.360]  大家讀一讀這段
[00:07:02.360 --> 00:07:15.360]  (念經)
[00:07:15.360 --> 00:07:21.360]  他二百幾年前看這段聖經節
[00:07:21.360 --> 00:07:25.360]  他開始覺得很難明白
[00:07:25.360 --> 00:07:31.360]  二百年前丹尼利書已經發表了沒有?
[00:07:31.360 --> 00:07:33.360]  發表了沒有?
[00:07:33.360 --> 00:07:36.360]  有沒有封閉?
[00:07:36.360 --> 00:07:38.360]  有沒有封閉?
[00:07:38.360 --> 00:07:40.360]  有沒有隱藏?
[00:07:40.360 --> 00:07:42.360]  沒有隱藏
[00:07:42.360 --> 00:07:49.360]  但是為什麼說丹尼利你要隱藏這話?
[00:07:49.360 --> 00:07:51.360]  封閉這書?
[00:07:51.360 --> 00:07:55.360]  他思想了很久
[00:07:55.360 --> 00:07:57.360]  為什麼?
[00:07:57.360 --> 00:08:01.360]  後來他明白了奧秘在哪裡
[00:08:01.360 --> 00:08:05.360]  直到末時
[00:08:05.360 --> 00:08:07.360]  後來他明白了
[00:08:07.360 --> 00:08:10.360]  他說末時還沒來到之前
[00:08:10.360 --> 00:08:12.360]  這段聖經節
[00:08:12.360 --> 00:08:15.360]  雖然你看到你不會明白
[00:08:15.360 --> 00:08:20.360]  裡面的意思是隱藏、封閉
[00:08:20.360 --> 00:08:23.360]  我問一問你
[00:08:23.360 --> 00:08:26.360]  一千年前有沒有研究所?
[00:08:26.360 --> 00:08:29.360]  一千年前有沒有研究院?
[00:08:29.360 --> 00:08:31.360]  有沒有?
[00:08:31.360 --> 00:08:35.360]  一千年前你看這段聖經節你明白什麼意思?
[00:08:35.360 --> 00:08:37.360]  你不明白
[00:08:37.360 --> 00:08:41.360]  現在你看這段聖經節你明白嗎?
[00:08:41.360 --> 00:08:43.360]  現在明白
[00:08:43.360 --> 00:08:46.360]  現在明白就表示現在沒有封閉
[00:08:46.360 --> 00:08:47.360]  是不是?
[00:08:47.360 --> 00:08:49.360]  現在就沒有隱藏
[00:08:49.360 --> 00:08:52.360]  我問你這個時候是哪個時候?
[00:08:52.360 --> 00:08:54.360]  末時
[00:08:54.360 --> 00:08:56.360]  大家讀一讀
[00:09:20.360 --> 00:09:39.360]  哇!將來每小時可以五十英里啊!
[00:09:39.360 --> 00:09:41.360]  你知不知道
[00:09:41.360 --> 00:09:45.360]  他講了這個說話之後七十年
[00:09:45.360 --> 00:09:50.360]  發覺一個很出名的無神論哲學家
[00:09:50.360 --> 00:09:53.360]  他說牛頓
[00:09:53.360 --> 00:09:56.360]  如果他真正講這個說話
[00:09:56.360 --> 00:09:57.360]  你看
[00:09:57.360 --> 00:10:03.360]  基督教怎樣將這麼聰明的男人變成傻瓜
[00:10:03.360 --> 00:10:07.360]  他說牛頓這個科學家
[00:10:07.360 --> 00:10:13.360]  如果真正說我們可以每小時四十到五十英里
[00:10:13.360 --> 00:10:15.360]  這樣速度旅遊
[00:10:15.360 --> 00:10:20.360]  他忘記了我們都不能夠呼吸
[00:10:20.360 --> 00:10:24.360]  我們心臟都要停下來
[00:10:24.360 --> 00:10:30.360]  你有沒有坐車五十英里?有沒有?
[00:10:30.360 --> 00:10:32.360]  你可不可以呼吸?
[00:10:32.360 --> 00:10:34.360]  你可不可以呼吸?
[00:10:34.360 --> 00:10:36.360]  所以我問你
[00:10:36.360 --> 00:10:39.360]  誰是那個傻瓜?
[00:10:39.360 --> 00:10:45.360]  誰是那個可憐的傻瓜?
[00:10:45.360 --> 00:10:49.360]  無神論學者他以為他大有智慧
[00:10:49.360 --> 00:10:52.360]  他譏笑牛頓
[00:10:52.360 --> 00:10:57.360]  牛頓他敢相信上帝的話語
[00:10:57.360 --> 00:10:59.360]  誰是傻瓜?
[00:10:59.360 --> 00:11:03.360]  牛頓傻瓜或者是這個無神論大師
[00:11:03.360 --> 00:11:06.360]  無神論大師
[00:11:06.360 --> 00:11:09.360]  我們要明白今天我們這個世界
[00:11:09.360 --> 00:11:11.360]  是不是多人來往
[00:11:11.360 --> 00:11:14.360]  全身研究知識爆炸的時代
[00:11:14.360 --> 00:11:17.360]  是不是?
[00:11:17.360 --> 00:11:20.360]  今天是不是地球村的時代?
[00:11:20.360 --> 00:11:23.360]  今天是不是知識爆炸的時代?
[00:11:23.360 --> 00:11:28.360]  現在我們看看時代進行曲
[00:11:28.360 --> 00:11:30.360]  我信了主之後
[00:11:30.360 --> 00:11:35.360]  我很認真想明白神的話語
[00:11:35.360 --> 00:11:39.360]  我就花很多時間想研究聖經
[00:11:39.360 --> 00:11:41.360]  我就不知道為什麼
[00:11:41.360 --> 00:11:44.360]  我就特登去挑選啟示錄
[00:11:44.360 --> 00:11:46.360]  二世傑書
[00:11:46.360 --> 00:11:50.360]  我看到頭都大了
[00:11:50.360 --> 00:11:53.360]  有一次我看到這個第四章
[00:11:53.360 --> 00:11:55.360]  第一次大家讀一讀
[00:11:55.360 --> 00:12:11.360]  (音樂)
[00:12:11.360 --> 00:12:15.360]  以後或許會發生
[00:12:15.360 --> 00:12:17.360]  是不是這樣說?
[00:12:17.360 --> 00:12:19.360]  以後什麼?
[00:12:19.360 --> 00:12:21.360]  必成
[00:12:21.360 --> 00:12:23.360]  以後必成百分之五十對不對?
[00:12:23.360 --> 00:12:26.360]  百分之九十對不對?
[00:12:26.360 --> 00:12:28.360]  百分之幾?
[00:12:28.360 --> 00:12:30.360]  百分之一百
[00:12:30.360 --> 00:12:38.360]  我作為一個在讀工程的學生
[00:12:38.360 --> 00:12:40.360]  我看到這個聖經
[00:12:40.360 --> 00:12:42.360]  哇!厲害!
[00:12:42.360 --> 00:12:44.360]  以後必成的事
[00:12:44.360 --> 00:12:47.360]  我問你古今中外除了聖經之外
[00:12:47.360 --> 00:12:49.360]  有沒有另外一本書敢說
[00:12:49.360 --> 00:12:52.360]  以後必成的事?有沒有?
[00:12:52.360 --> 00:12:55.360]  四書五經有沒有?
[00:12:55.360 --> 00:12:57.360]  法經有沒有?
[00:12:57.360 --> 00:12:59.360]  回教的經典有沒有?
[00:12:59.360 --> 00:13:04.360]  毛主席的書卷有沒有?
[00:13:04.360 --> 00:13:12.360]  但是聖經竟然將以後必成的事指示你
[00:13:12.360 --> 00:13:15.360]  然後我就看到第六章
[00:13:15.360 --> 00:13:18.360]  但是我講之前
[00:13:18.360 --> 00:13:21.360]  我要強調一件事
[00:13:21.360 --> 00:13:24.360]  我講聖經已經講了三十多年
[00:13:24.360 --> 00:13:28.360]  但是每一次我一定要強調
[00:13:28.360 --> 00:13:30.360]  沒有任何一個人
[00:13:30.360 --> 00:13:34.360]  可以說他完全明白神的懷疑
[00:13:34.360 --> 00:13:35.360]  沒有一個人可以說
[00:13:35.360 --> 00:13:38.360]  我明白啟示錄這些是講什麼
[00:13:38.360 --> 00:13:41.360]  所以我每一次一定要強調
[00:13:41.360 --> 00:13:46.360]  我講的東西有可能完全錯
[00:13:46.360 --> 00:13:48.360]  只不過是大家一起學習
[00:13:48.360 --> 00:13:51.360]  看有沒有可能是這樣解釋
[00:13:51.360 --> 00:13:53.360]  我們就去祈禱
[00:13:53.360 --> 00:13:55.360]  親主耶穌我們感謝祢
[00:13:55.360 --> 00:13:58.360]  祢將祢的懷疑給我們
[00:13:58.360 --> 00:14:00.360]  靠祢幫助我們
[00:14:00.360 --> 00:14:02.360]  能夠接受祢的懷疑
[00:14:02.360 --> 00:14:05.360]  幫助我們明白祢的懷疑
[00:14:05.360 --> 00:14:08.360]  和耶穌得聖的命靠
[00:14:08.360 --> 00:14:13.360]  當我看啟示錄第六章的時候
[00:14:13.360 --> 00:14:17.360]  我找很多參考書
[00:14:17.360 --> 00:14:19.360]  因為我看到蒙查查
[00:14:19.360 --> 00:14:21.360]  不知道講些什麼
[00:14:21.360 --> 00:14:23.360]  我看那些參考書
[00:14:23.360 --> 00:14:27.360]  就講到四匹馬
[00:14:27.360 --> 00:14:29.360]  白馬是指瘟疫
[00:14:29.360 --> 00:14:33.360]  紅馬是指屠殺
[00:14:33.360 --> 00:14:35.360]  黑馬是指饑荒
[00:14:35.360 --> 00:14:37.360]  我讀了之後
[00:14:37.360 --> 00:14:40.360]  我很失望
[00:14:40.360 --> 00:14:43.360]  我問你人類過去二千年的歷史
[00:14:43.360 --> 00:14:46.360]  有沒有經過饑荒
[00:14:46.360 --> 00:14:48.360]  有沒有經過死亡
[00:14:48.360 --> 00:14:50.360]  有沒有經過瘟疫
[00:14:50.360 --> 00:14:52.360]  有沒有經過屠殺
[00:14:52.360 --> 00:14:55.360]  意思是說
[00:14:55.360 --> 00:14:57.360]  聖經不需要講
[00:14:57.360 --> 00:14:59.360]  我們從歷史都會知道
[00:14:59.360 --> 00:15:01.360]  人類會面對這些問題
[00:15:01.360 --> 00:15:03.360]  就等於如果你是日本
[00:15:03.360 --> 00:15:06.360]  你說日本會大地震
[00:15:06.360 --> 00:15:08.360]  我問你
[00:15:08.360 --> 00:15:10.360]  你說日本會大地震
[00:15:10.360 --> 00:15:12.360]  機會大不大
[00:15:12.360 --> 00:15:14.360]  如果你是菲律賓
[00:15:14.360 --> 00:15:17.360]  菲律賓會大風吹過
[00:15:17.360 --> 00:15:19.360]  機會大不大
[00:15:19.360 --> 00:15:21.360]  很大
[00:15:21.360 --> 00:15:23.360]  所以我很失望
[00:15:23.360 --> 00:15:25.360]  如果神說
[00:15:25.360 --> 00:15:27.360]  以後必成的事只不過是這樣
[00:15:27.360 --> 00:15:31.360]  我就覺得沒什麼意思
[00:15:31.360 --> 00:15:33.360]  另外我看到另外一個
[00:15:33.360 --> 00:15:36.360]  很出名的神學家
[00:15:36.360 --> 00:15:38.360]  他解釋啟示錄
[00:15:38.360 --> 00:15:40.360]  他解釋那個宮
[00:15:40.360 --> 00:15:42.360]  是表示宮殿
[00:15:42.360 --> 00:15:44.360]  我說對不起
[00:15:44.360 --> 00:15:46.360]  不行
[00:15:46.360 --> 00:15:48.360]  聖經教導我們
[00:15:48.360 --> 00:15:50.360]  神說你可不可以加鹽加醋
[00:15:50.360 --> 00:15:52.360]  可以嗎
[00:15:52.360 --> 00:15:54.360]  聖經很清楚講到
[00:15:54.360 --> 00:15:56.360]  我們不可以加鹽加醋
[00:15:56.360 --> 00:15:58.360]  如果神說
[00:15:58.360 --> 00:16:00.360]  宮就是宮
[00:16:00.360 --> 00:16:02.360]  你不可以說宮就是代表宮殿
[00:16:02.360 --> 00:16:04.360]  明白嗎
[00:16:04.360 --> 00:16:06.360]  如果神要說宮殿
[00:16:06.360 --> 00:16:08.360]  神會說是宮殿
[00:16:08.360 --> 00:16:10.360]  神就是說宮
[00:16:10.360 --> 00:16:12.360]  第三第四節
[00:16:12.360 --> 00:16:36.360]  我就看一看原文
[00:16:36.360 --> 00:16:38.360]  原文講到
[00:16:38.360 --> 00:16:40.360]  彼此相殺
[00:16:40.360 --> 00:16:42.360]  意思是
[00:16:42.360 --> 00:16:44.360]  彼此來報
[00:16:44.360 --> 00:16:46.360]  彼此相殺
[00:16:46.360 --> 00:16:50.360]  然後那個大刀
[00:16:50.360 --> 00:16:52.360]  可以解釋是
[00:16:52.360 --> 00:16:54.360]  殺動物的大刀
[00:16:54.360 --> 00:16:56.360]  所以真理本
[00:16:56.360 --> 00:16:58.360]  就將這段翻譯
[00:16:58.360 --> 00:17:00.360]  是使人彼此屠殺
[00:17:00.360 --> 00:17:04.360]  所以三十年前
[00:17:04.360 --> 00:17:06.360]  當我是
[00:17:06.360 --> 00:17:08.360]  聖阿貴在神面前
[00:17:08.360 --> 00:17:10.360]  我說神啊
[00:17:10.360 --> 00:17:12.360]  求你幫助我
[00:17:12.360 --> 00:17:14.360]  讓我能夠明白你的懷疑
[00:17:14.360 --> 00:17:16.360]  當時我就思想到
[00:17:16.360 --> 00:17:18.360]  過去人類
[00:17:18.360 --> 00:17:20.360]  二千年的時代
[00:17:20.360 --> 00:17:22.360]  有沒有一個時代
[00:17:22.360 --> 00:17:24.360]  是一個紅色的
[00:17:24.360 --> 00:17:26.360]  政權興起
[00:17:26.360 --> 00:17:28.360]  引起來報
[00:17:28.360 --> 00:17:32.360]  彼此相殺
[00:17:32.360 --> 00:17:34.360]  殺到好像動物一樣
[00:17:34.360 --> 00:17:36.360]  殺化
[00:17:36.360 --> 00:17:38.360]  所以三十年前
[00:17:38.360 --> 00:17:40.360]  我就大膽的想一想
[00:17:40.360 --> 00:17:42.360]  有沒有可能
[00:17:42.360 --> 00:17:44.360]  這是共產政權興起的時代
[00:17:44.360 --> 00:17:48.360]  現在
[00:17:48.360 --> 00:17:50.360]  大家讀一讀
[00:17:50.360 --> 00:17:52.360]  sorry
[00:17:52.360 --> 00:17:54.360]  第一第二
[00:18:04.360 --> 00:18:20.360]  (廣東話)
[00:18:20.360 --> 00:18:22.360]  這邊講到
[00:18:22.360 --> 00:18:24.360]  弓
[00:18:24.360 --> 00:18:26.360]  我問你如果你打仗
[00:18:26.360 --> 00:18:28.360]  拿了弓可不可以打形狀
[00:18:28.360 --> 00:18:30.360]  因為打仗
[00:18:30.360 --> 00:18:32.360]  你需要弓和劍
[00:18:32.360 --> 00:18:34.360]  弓可以敲
[00:18:34.360 --> 00:18:36.360]  人家的頭
[00:18:36.360 --> 00:18:38.360]  不一定死
[00:18:38.360 --> 00:18:40.360]  但是你不可以打形狀
[00:18:40.360 --> 00:18:42.360]  但是聖經很清楚
[00:18:42.360 --> 00:18:44.360]  是講弓
[00:18:44.360 --> 00:18:46.360]  但是他們勝了
[00:18:46.360 --> 00:18:48.360]  又勝
[00:18:48.360 --> 00:18:50.360]  所以三十年前
[00:18:50.360 --> 00:18:52.360]  我就這麼大膽的思想到
[00:18:52.360 --> 00:18:54.360]  我就看看
[00:18:54.360 --> 00:18:56.360]  有沒有可能
[00:18:56.360 --> 00:18:58.360]  白色人種
[00:18:58.360 --> 00:19:00.360]  殖民地主義興起的時代
[00:19:00.360 --> 00:19:02.360]  我看看
[00:19:02.360 --> 00:19:04.360]  歷史
[00:19:04.360 --> 00:19:06.360]  英國怎樣征服
[00:19:06.360 --> 00:19:08.360]  人道
[00:19:08.360 --> 00:19:10.360]  開初就是那些黑色的地方
[00:19:10.360 --> 00:19:12.360]  大家做生意
[00:19:12.360 --> 00:19:14.360]  當時人道
[00:19:14.360 --> 00:19:16.360]  很多諸侯百家
[00:19:16.360 --> 00:19:18.360]  彼此之間經常打來打去
[00:19:18.360 --> 00:19:22.360]  英國人很精
[00:19:22.360 --> 00:19:24.360]  大家都知道歷史上告訴我們
[00:19:24.360 --> 00:19:26.360]  英國人
[00:19:26.360 --> 00:19:28.360]  開初是組織一個公司
[00:19:28.360 --> 00:19:30.360]  叫東人道公司
[00:19:30.360 --> 00:19:32.360]  是做什麼
[00:19:32.360 --> 00:19:34.360]  做生意
[00:19:34.360 --> 00:19:36.360]  東人道公司
[00:19:36.360 --> 00:19:38.360]  是不是去搶人家的地方
[00:19:38.360 --> 00:19:40.360]  不是
[00:19:40.360 --> 00:19:42.360]  開初是做生意
[00:19:42.360 --> 00:19:44.360]  所以做生意
[00:19:44.360 --> 00:19:46.360]  開初是黑色的地方做生意
[00:19:46.360 --> 00:19:48.360]  大家有錢賺很開心
[00:19:48.360 --> 00:19:50.360]  英國人很聰明
[00:19:50.360 --> 00:19:52.360]  見到他們經常和
[00:19:52.360 --> 00:19:54.360]  其他國家打仗
[00:19:54.360 --> 00:19:56.360]  周圍的諸侯
[00:19:56.360 --> 00:19:58.360]  打仗
[00:19:58.360 --> 00:20:00.360]  英國東人道公司
[00:20:00.360 --> 00:20:02.360]  就和黑色的地方
[00:20:02.360 --> 00:20:04.360]  的人說
[00:20:04.360 --> 00:20:06.360]  你要不要我保護你
[00:20:06.360 --> 00:20:08.360]  很好啊
[00:20:08.360 --> 00:20:10.360]  請你保護我
[00:20:10.360 --> 00:20:12.360]  他生意越做越大
[00:20:12.360 --> 00:20:14.360]  他保護的地方就越來越多
[00:20:14.360 --> 00:20:16.360]  結果整個
[00:20:16.360 --> 00:20:18.360]  人道都被他保護起來
[00:20:18.360 --> 00:20:22.360]  拿了功
[00:20:22.360 --> 00:20:24.360]  結果官免稅
[00:20:24.360 --> 00:20:26.360]  這個官免稅屬於誰
[00:20:26.360 --> 00:20:28.360]  屬於他
[00:20:28.360 --> 00:20:30.360]  香港以前是不是官免之地
[00:20:30.360 --> 00:20:32.360]  是不是
[00:20:32.360 --> 00:20:34.360]  加拿大已經
[00:20:34.360 --> 00:20:36.360]  獨立建國
[00:20:36.360 --> 00:20:38.360]  一百四十八年
[00:20:38.360 --> 00:20:40.360]  但是今天加拿大女王在哪裡
[00:20:40.360 --> 00:20:42.360]  還在英國
[00:20:42.360 --> 00:20:44.360]  官免
[00:20:44.360 --> 00:20:46.360]  還在英國
[00:20:46.360 --> 00:20:48.360]  拿了功
[00:20:48.360 --> 00:20:50.360]  成了有成
[00:20:50.360 --> 00:20:52.360]  你知不知道
[00:20:52.360 --> 00:20:54.360]  三十年前我開始
[00:20:54.360 --> 00:20:56.360]  這樣講解的時候
[00:20:56.360 --> 00:20:58.360]  有一次我很尊敬
[00:20:58.360 --> 00:21:00.360]  尊敬的老牧師
[00:21:00.360 --> 00:21:02.360]  他就說
[00:21:02.360 --> 00:21:04.360]  梁大兄
[00:21:04.360 --> 00:21:06.360]  你這樣講
[00:21:06.360 --> 00:21:08.360]  很明顯
[00:21:08.360 --> 00:21:10.360]  當時
[00:21:10.360 --> 00:21:12.360]  我講的時候是七十年代
[00:21:12.360 --> 00:21:14.360]  他說梁大兄
[00:21:14.360 --> 00:21:16.360]  那個時候
[00:21:16.360 --> 00:21:18.360]  很明顯
[00:21:18.360 --> 00:21:20.360]  白色人種
[00:21:20.360 --> 00:21:22.360]  社會主義興起的時代
[00:21:22.360 --> 00:21:24.360]  已經過去
[00:21:24.360 --> 00:21:26.360]  那梁大兄
[00:21:26.360 --> 00:21:28.360]  如果第二個人
[00:21:28.360 --> 00:21:30.360]  是代表共產政權
[00:21:30.360 --> 00:21:32.360]  興起的時代
[00:21:32.360 --> 00:21:34.360]  難道共產政權
[00:21:34.360 --> 00:21:36.360]  興起的時代
[00:21:36.360 --> 00:21:38.360]  都會成為
[00:21:38.360 --> 00:21:40.360]  過去的歷史嗎
[00:21:40.360 --> 00:21:42.360]  我問你
[00:21:42.360 --> 00:21:44.360]  我七十年代敢不敢講
[00:21:44.360 --> 00:21:46.360]  共產政權興起的時代
[00:21:46.360 --> 00:21:48.360]  會成為過去的歷史
[00:21:48.360 --> 00:21:50.360]  我敢不敢講
[00:21:50.360 --> 00:21:52.360]  我不敢講
[00:21:52.360 --> 00:21:54.360]  我就說牧師
[00:21:54.360 --> 00:21:56.360]  就要看這個講解
[00:21:56.360 --> 00:21:58.360]  對不對
[00:21:58.360 --> 00:22:00.360]  如果這個講解是對的話
[00:22:00.360 --> 00:22:02.360]  第一個人的時代
[00:22:02.360 --> 00:22:04.360]  要過去
[00:22:04.360 --> 00:22:06.360]  第二個人的時代都要過去
[00:22:06.360 --> 00:22:08.360]  那我現在問你
[00:22:08.360 --> 00:22:10.360]  共產政權興起的時代
[00:22:10.360 --> 00:22:12.360]  會不會成為過去的歷史
[00:22:12.360 --> 00:22:14.360]  會不會
[00:22:14.360 --> 00:22:16.360]  都差不多
[00:22:16.360 --> 00:22:18.360]  都已經走完了
[00:22:18.360 --> 00:22:20.360]  中國是
[00:22:20.360 --> 00:22:22.360]  中國特色的社會主義
[00:22:22.360 --> 00:22:24.360]  是不是
[00:22:24.360 --> 00:22:26.360]  是不是
[00:22:26.360 --> 00:22:28.360]  大家讀一讀
[00:22:28.360 --> 00:22:30.360]  第三個人
[00:22:46.360 --> 00:22:48.360]  第一個人
[00:22:48.360 --> 00:23:00.360]  第三個人
[00:23:00.360 --> 00:23:02.360]  旗在馬上
[00:23:02.360 --> 00:23:04.360]  拿了什麼
[00:23:04.360 --> 00:23:06.360]  天平
[00:23:06.360 --> 00:23:08.360]  天平今天代表公正公義
[00:23:08.360 --> 00:23:10.360]  我問你
[00:23:10.360 --> 00:23:12.360]  二千年前天平做什麼
[00:23:12.360 --> 00:23:14.360]  買賣做生意
[00:23:14.360 --> 00:23:16.360]  是不是
[00:23:16.360 --> 00:23:18.360]  所以三十年前我就說
[00:23:18.360 --> 00:23:20.360]  第三個人
[00:23:20.360 --> 00:23:22.360]  可不可以是經濟掛帥
[00:23:22.360 --> 00:23:24.360]  國際
[00:23:24.360 --> 00:23:26.360]  無業
[00:23:26.360 --> 00:23:28.360]  大家做買賣的時代
[00:23:28.360 --> 00:23:30.360]  我問你
[00:23:30.360 --> 00:23:32.360]  今天這個時代
[00:23:32.360 --> 00:23:34.360]  是不是大家
[00:23:34.360 --> 00:23:36.360]  做生意的時代
[00:23:36.360 --> 00:23:38.360]  第三個人
[00:23:38.360 --> 00:23:40.360]  講到有
[00:23:40.360 --> 00:23:42.360]  和走
[00:23:42.360 --> 00:23:44.360]  走是哪裡來
[00:23:44.360 --> 00:23:46.360]  走全部是糧食變過來
[00:23:46.360 --> 00:23:48.360]  意思是
[00:23:48.360 --> 00:23:50.360]  有和糧食
[00:23:50.360 --> 00:23:52.360]  不要糟蹋
[00:23:52.360 --> 00:23:54.360]  表示糧食和有
[00:23:54.360 --> 00:23:56.360]  越來越便宜
[00:23:56.360 --> 00:23:58.360]  越來越貴
[00:23:58.360 --> 00:24:00.360]  最緊要價跌
[00:24:00.360 --> 00:24:02.360]  這是暫時
[00:24:02.360 --> 00:24:04.360]  不是永久
[00:24:04.360 --> 00:24:06.360]  你要注意
[00:24:06.360 --> 00:24:08.360]  有和走不要糟蹋
[00:24:08.360 --> 00:24:10.360]  不是第一個人
[00:24:10.360 --> 00:24:12.360]  不是第二個人
[00:24:12.360 --> 00:24:14.360]  是第三個人
[00:24:14.360 --> 00:24:16.360]  第三個人
[00:24:16.360 --> 00:24:18.360]  是第一個人已經過去
[00:24:18.360 --> 00:24:20.360]  第二個人差不多都完了
[00:24:20.360 --> 00:24:22.360]  我問你
[00:24:22.360 --> 00:24:24.360]  如果這個解釋是對的話
[00:24:24.360 --> 00:24:26.360]  今天我們活在
[00:24:26.360 --> 00:24:28.360]  第幾個人的時代
[00:24:28.360 --> 00:24:30.360]  第三個人的時代
[00:24:30.360 --> 00:24:32.360]  OK
[00:24:32.360 --> 00:24:34.360]  那
[00:24:34.360 --> 00:24:36.360]  阿蓮紹
[00:24:36.360 --> 00:24:38.360]  的前任
[00:24:38.360 --> 00:24:40.360]  她說
[00:24:40.360 --> 00:24:42.360]  我的祖號
[00:24:42.360 --> 00:24:44.360]  是騎駱駝
[00:24:44.360 --> 00:24:46.360]  我爸爸是騎駱駝
[00:24:46.360 --> 00:24:48.360]  我呢是駕駛
[00:24:48.360 --> 00:24:50.360]  Mercedes
[00:24:50.360 --> 00:24:52.360]  我的兒子會是
[00:24:52.360 --> 00:24:54.360]  開Land Rover
[00:24:54.360 --> 00:24:56.360]  但是他的兒子
[00:24:56.360 --> 00:24:58.360]  又可能回去
