
[00:00:00.000 --> 00:00:02.000]  我今天想和大家分享一個題目
[00:01:41.000 --> 00:01:43.000]  就是上帝想要什麼
[00:01:43.000 --> 00:01:45.000]  神的心意有時會涉及到人
[00:01:45.000 --> 00:01:47.000]  當涉及到人
[00:01:47.000 --> 00:01:49.000]  被人有自由選擇的時候
[00:01:49.000 --> 00:01:51.000]  有時神的心意一定會成就
[00:01:51.000 --> 00:01:53.000]  聖經有說
[00:01:53.000 --> 00:01:55.000]  神願萬人得救
[00:01:55.000 --> 00:01:57.000]  不願引人沉淪
[00:01:57.000 --> 00:01:59.000]  有沒有人不信耶穌?
[00:01:59.000 --> 00:02:01.000]  有,過往日子都有
[00:02:01.000 --> 00:02:03.000]  神的心願不成就
[00:02:03.000 --> 00:02:05.000]  萬人得救,總有人不接受
[00:02:05.000 --> 00:02:07.000]  上帝是有一個心願的
[00:02:07.000 --> 00:02:09.000]  但當涉及到人的時候
[00:02:09.000 --> 00:02:11.000]  那些人不是按照他心願做的時候
[00:02:11.000 --> 00:02:15.000]  他的心願就不得到成就完成
[00:02:15.000 --> 00:02:21.000]  但神的旨意就有些不同
[00:02:21.000 --> 00:02:23.000]  神的旨意是一些很堅定的
[00:02:23.000 --> 00:02:25.000]  好像皇帝也下了旨意
[00:02:25.000 --> 00:02:27.000]  下了旨意就是皇帝的聖旨
[00:02:27.000 --> 00:02:29.000]  皇帝的聖旨下了旨意是怎樣?
[00:02:29.000 --> 00:02:31.000]  一定要做的,一定要實踐的
[00:02:31.000 --> 00:02:33.000]  一定要完成的
[00:02:33.000 --> 00:02:35.000]  神的旨意就是說神在聖經裏面
[00:02:35.000 --> 00:02:37.000]  去有一些涉及到
[00:02:37.000 --> 00:02:39.000]  普世性或者是永恆性的一些原則
[00:02:39.000 --> 00:02:41.000]  或者一些教導的事件
[00:02:41.000 --> 00:02:43.000]  是必定是這樣,會實踐就會實踐
[00:02:43.000 --> 00:02:45.000]  必定會發生就會發生
[00:02:45.000 --> 00:02:47.000]  不會任何人的意志
[00:02:47.000 --> 00:02:49.000]  或者不會因人的
[00:02:49.000 --> 00:02:51.000]  國家或者因地域關係不會發生
[00:02:51.000 --> 00:02:53.000]  不會影響到的,譬如有些什麼呢?
[00:02:53.000 --> 00:02:55.000]  上帝說
[00:02:55.000 --> 00:02:57.000]  人人都有一死
[00:02:57.000 --> 00:02:59.000]  死後且有臣判
[00:02:59.000 --> 00:03:01.000]  會不會發生的?
[00:03:01.000 --> 00:03:03.000]  會不會因為你不喜歡就不改變?
[00:03:03.000 --> 00:03:05.000]  會不會因為時間地域會改變?
[00:03:05.000 --> 00:03:07.000]  不會的,一樣會發生的
[00:03:07.000 --> 00:03:09.000]  神說這個世界是有世界的末日的
[00:03:09.000 --> 00:03:11.000]  一定會發生的
[00:03:11.000 --> 00:03:13.000]  只不過我們不知道何時
[00:03:13.000 --> 00:03:15.000]  上帝說
[00:03:15.000 --> 00:03:17.000]  人信靠耶穌基督就得到救恩
[00:03:17.000 --> 00:03:19.000]  會不會改變的?
[00:03:19.000 --> 00:03:21.000]  會不會過了一陣子我心情不好就沒有了?
[00:03:21.000 --> 00:03:23.000]  不會的,不會因人而改變
[00:03:23.000 --> 00:03:25.000]  甚至有些的
[00:03:25.000 --> 00:03:27.000]  戒律,譬如十戒裏面
[00:03:27.000 --> 00:03:29.000]  十戒講了十戒裏面什麼要遵守
[00:03:29.000 --> 00:03:31.000]  什麼不遵守的時候
[00:03:31.000 --> 00:03:33.000]  這些會不會改變?
[00:03:33.000 --> 00:03:35.000]  不會因人而改變的,這些我們就稱之為
[00:03:35.000 --> 00:03:37.000]  神的旨意
[00:03:37.000 --> 00:03:39.000]  是很定下來的
[00:03:39.000 --> 00:03:41.000]  是會這樣做,有時會識覺到是普世的
[00:03:41.000 --> 00:03:43.000]  當然有時都會識覺到是個人的
[00:03:43.000 --> 00:03:45.000]  在聖經裏面
[00:03:45.000 --> 00:03:47.000]  有很多教導講了
[00:03:47.000 --> 00:03:49.000]  上帝定義了一些東西是這樣的
[00:03:49.000 --> 00:03:51.000]  可能一些的原則
[00:03:51.000 --> 00:03:53.000]  可能一些的吩咐是這樣的
[00:03:53.000 --> 00:03:55.000]  就會堅定去遵守
[00:03:55.000 --> 00:03:57.000]  這些我們就稱之為神的旨意
[00:03:57.000 --> 00:03:59.000]  所以
[00:03:59.000 --> 00:04:01.000]  神的心意,即是神的心願
[00:04:01.000 --> 00:04:03.000]  和神的旨意
[00:04:03.000 --> 00:04:05.000]  是兩個有基本的
[00:04:05.000 --> 00:04:07.000]  分別,不過一般人
[00:04:07.000 --> 00:04:09.000]  其實都已經將這些有混淆的了
[00:04:09.000 --> 00:04:11.000]  又是神的旨意又是神的心意
[00:04:11.000 --> 00:04:13.000]  有時我聽他想說什麼
[00:04:13.000 --> 00:04:15.000]  理解得清楚
[00:04:15.000 --> 00:04:17.000]  但如果我們能夠區分得清楚的時候
[00:04:17.000 --> 00:04:19.000]  是有幫助我們對問題的
[00:04:19.000 --> 00:04:21.000]  認識而回應的
[00:04:21.000 --> 00:04:23.000]  第二個問題
[00:04:23.000 --> 00:04:25.000]  我覺得我們需要去
[00:04:25.000 --> 00:04:27.000]  澄清的就是
[00:04:27.000 --> 00:04:29.000]  當我在生活裏面遇到
[00:04:29.000 --> 00:04:31.000]  這個掙扎的事件要索選擇
[00:04:31.000 --> 00:04:33.000]  或者考慮應該這樣做好還是不好
[00:04:33.000 --> 00:04:35.000]  做好的時候
[00:04:35.000 --> 00:04:37.000]  那時候我們需要尋求
[00:04:37.000 --> 00:04:39.000]  是神的引導
[00:04:39.000 --> 00:04:41.000]  不是尋求神的旨意,因為神的旨意可能是
[00:04:41.000 --> 00:04:43.000]  一個原則的東西
[00:04:43.000 --> 00:04:45.000]  去到具體處境的時候
[00:04:45.000 --> 00:04:47.000]  我應該怎樣選擇才是
[00:04:47.000 --> 00:04:49.000]  合乎你的意思
[00:04:49.000 --> 00:04:51.000]  或者你想我這樣去做
[00:04:51.000 --> 00:04:53.000]  那就要看不同的處境
[00:04:53.000 --> 00:04:55.000]  而聖經裏面就叫我們要
[00:04:55.000 --> 00:04:57.000]  測驗,在羅馬書
[00:04:57.000 --> 00:04:59.000]  十二章二節這樣說
[00:04:59.000 --> 00:05:01.000]  「不要效法這個世界
[00:05:01.000 --> 00:05:03.000]  只要心意
[00:05:03.000 --> 00:05:05.000]  根深而變化
[00:05:05.000 --> 00:05:07.000]  叫你們測驗
[00:05:07.000 --> 00:05:09.000]  何謂神的善良
[00:05:09.000 --> 00:05:11.000]  完全可喜悅的旨意
[00:05:11.000 --> 00:05:13.000]  要信徒要測驗
[00:05:13.000 --> 00:05:15.000]  要分辨哪些是屬於
[00:05:15.000 --> 00:05:17.000]  神的旨意
[00:05:17.000 --> 00:05:19.000]  要測驗
[00:05:19.000 --> 00:05:21.000]  神的旨意,神的旨意自然要在
[00:05:21.000 --> 00:05:23.000]  聖經裏面,神的教導
[00:05:23.000 --> 00:05:25.000]  來了解,但是
[00:05:25.000 --> 00:05:27.000]  五章十節說
[00:05:27.000 --> 00:05:29.000]  總要測驗何謂主
[00:05:29.000 --> 00:05:31.000]  所喜悅的事
[00:05:31.000 --> 00:05:33.000]  當你遇到一些事情你掙扎選擇的時候
[00:05:33.000 --> 00:05:35.000]  你要問一下
[00:05:35.000 --> 00:05:37.000]  分辨一下上帝喜不喜歡我這樣
[00:05:37.000 --> 00:05:39.000]  做呢
[00:05:39.000 --> 00:05:41.000]  這個就是要了解上帝的
[00:05:41.000 --> 00:05:43.000]  性情,了解上帝的喜惡
[00:05:43.000 --> 00:05:45.000]  而之前
[00:05:45.000 --> 00:05:47.000]  就這樣說
[00:05:47.000 --> 00:05:49.000]  凡事要
[00:05:49.000 --> 00:05:51.000]  測驗,善美的
[00:05:51.000 --> 00:05:53.000]  要持守,所以任何一切的事
[00:05:53.000 --> 00:05:55.000]  信徒都要去
[00:05:55.000 --> 00:05:57.000]  測驗一下,測驗什麼呢?
[00:05:57.000 --> 00:05:59.000]  測驗合不合乎神的心意,即是心願
[00:05:59.000 --> 00:06:01.000]  神的喜好,測驗一下
[00:06:01.000 --> 00:06:03.000]  合不合乎神在聖經裏面的
[00:06:03.000 --> 00:06:05.000]  教導,神的旨意
[00:06:05.000 --> 00:06:07.000]  好了,回到
[00:06:07.000 --> 00:06:09.000]  婦女的問題
[00:06:09.000 --> 00:06:11.000]  她和她先生在一起的時候
[00:06:11.000 --> 00:06:13.000]  又出於上帝的心意
[00:06:13.000 --> 00:06:15.000]  或者出於上帝的旨意的時候
[00:06:15.000 --> 00:06:17.000]  我就會馬上去看
[00:06:17.000 --> 00:06:19.000]  如果是上帝的旨意,我就會去看聖經
[00:06:19.000 --> 00:06:21.000]  上帝在聖經裏面
[00:06:21.000 --> 00:06:23.000]  教導當你未結婚之前
[00:06:23.000 --> 00:06:25.000]  你要找對象的時候
[00:06:25.000 --> 00:06:27.000]  擇偶有什麼
[00:06:27.000 --> 00:06:29.000]  指導呢?教導我們
[00:06:29.000 --> 00:06:31.000]  一些原則,或者一些
[00:06:31.000 --> 00:06:33.000]  要思考的地方
[00:06:33.000 --> 00:06:35.000]  因為聖經有寫
[00:06:35.000 --> 00:06:37.000]  就去搜羅聖經所寫的,就去認識
[00:06:37.000 --> 00:06:39.000]  我給大家答案
[00:06:39.000 --> 00:06:41.000]  一般的聖經都會說
[00:06:41.000 --> 00:06:43.000]  最好是找一個相同
[00:06:43.000 --> 00:06:45.000]  信仰的人在一起
[00:06:45.000 --> 00:06:47.000]  因為大家有相同信仰的時候
[00:06:47.000 --> 00:06:49.000]  他會在聖經裏面的教導
[00:06:49.000 --> 00:06:51.000]  我們會有相近的價值觀
[00:06:51.000 --> 00:06:53.000]  有相近的價值觀的時候
[00:06:53.000 --> 00:06:55.000]  大家能夠比較配合
[00:06:55.000 --> 00:06:57.000]  差異得太遠的價值觀
[00:06:57.000 --> 00:06:59.000]  就比較麻煩
[00:06:59.000 --> 00:07:01.000]  我舉個例子,用錢養
[00:07:01.000 --> 00:07:03.000]  有些人就會
[00:07:03.000 --> 00:07:05.000]  馬上把錢存起來
[00:07:05.000 --> 00:07:07.000]  防不時之需
[00:07:07.000 --> 00:07:09.000]  但有些人不是,有些人就花錢
[00:07:09.000 --> 00:07:11.000]  花了那麼多有多少,不夠錢又怎麼樣
[00:07:11.000 --> 00:07:13.000]  電視機,電視廣播都會教你
[00:07:13.000 --> 00:07:15.000]  按一下手機
[00:07:15.000 --> 00:07:17.000]  想看演唱會,按一下手機
[00:07:17.000 --> 00:07:19.000]  馬上借錢去看演唱會
[00:07:19.000 --> 00:07:21.000]  是不是用這樣的用錢方式
[00:07:21.000 --> 00:07:23.000]  價值觀就會差得很遠
[00:07:23.000 --> 00:07:25.000]  如果這樣生活
[00:07:25.000 --> 00:07:27.000]  你就會有衝突
[00:07:27.000 --> 00:07:29.000]  不單有相近的信仰
[00:07:29.000 --> 00:07:31.000]  相近的價值觀
[00:07:31.000 --> 00:07:33.000]  聖經也會提到
[00:07:33.000 --> 00:07:35.000]  大家都需要有一種
[00:07:35.000 --> 00:07:37.000]  屬靈的追求的衛生
[00:07:37.000 --> 00:07:39.000]  相同信仰不保證
[00:07:39.000 --> 00:07:41.000]  你的婚一定未滿
[00:07:41.000 --> 00:07:43.000]  但如果大家
[00:07:43.000 --> 00:07:45.000]  不重視信仰的追求
[00:07:45.000 --> 00:07:47.000]  衛生
[00:07:47.000 --> 00:07:49.000]  一個追求,一個不追求
[00:07:49.000 --> 00:07:51.000]  其實一個可以差天共地
[00:07:51.000 --> 00:07:53.000]  聖經也會說
[00:07:53.000 --> 00:07:55.000]  如果一個對象的仇
[00:07:55.000 --> 00:07:57.000]  你要找一個對象說
[00:07:57.000 --> 00:07:59.000]  有點誠實
[00:07:59.000 --> 00:08:01.000]  你不想找一個喜歡說謊的人
[00:08:01.000 --> 00:08:03.000]  你不會的
[00:08:03.000 --> 00:08:05.000]  你要找一個有責任感的
[00:08:05.000 --> 00:08:07.000]  婚姻裡說承諾的
[00:08:07.000 --> 00:08:09.000]  說完承諾之後沒有責任感
[00:08:09.000 --> 00:08:11.000]  這些承諾是沒有用的
[00:08:11.000 --> 00:08:13.000]  你要找一個有責任感的
[00:08:13.000 --> 00:08:15.000]  當然一定要說愛
[00:08:15.000 --> 00:08:17.000]  這個愛不是一般坊間說的
[00:08:17.000 --> 00:08:19.000]  是願意愛你的時候
[00:08:19.000 --> 00:08:21.000]  願意放下自己的東西
[00:08:21.000 --> 00:08:23.000]  當然你也要這樣對他
[00:08:23.000 --> 00:08:25.000]  一個守承諾的人
[00:08:25.000 --> 00:08:27.000]  根據聖經的教導
[00:08:27.000 --> 00:08:29.000]  而這些神的旨意
[00:08:29.000 --> 00:08:31.000]  然後你找一個對象
[00:08:31.000 --> 00:08:33.000]  在配合的時候
[00:08:33.000 --> 00:08:35.000]  符合神的旨意
[00:08:35.000 --> 00:08:37.000]  但如果是這樣也未足夠
[00:08:37.000 --> 00:08:39.000]  要看看在生活裡
[00:08:39.000 --> 00:08:41.000]  上帝怎樣引導你
[00:08:41.000 --> 00:08:43.000]  當日神的心意
[00:08:43.000 --> 00:08:45.000]  就是叫你按祂的旨意去做
[00:08:45.000 --> 00:08:47.000]  第二方面在生活裡
[00:08:47.000 --> 00:08:49.000]  假如我們結婚之後
[00:08:49.000 --> 00:08:51.000]  生活的時候
[00:08:51.000 --> 00:08:53.000]  我們總有很多東西要適應
[00:08:53.000 --> 00:08:55.000]  之後我們可能很多東西
[00:08:55.000 --> 00:08:57.000]  慢慢發現原來大家很多地方
[00:08:57.000 --> 00:08:59.000]  很不同的很差異很大的時候
[00:08:59.000 --> 00:09:03.000]  我們需要面對一些差異大
[00:09:03.000 --> 00:09:05.000]  我們應該怎樣去處理呢?
[00:09:05.000 --> 00:09:07.000]  你改變吧
[00:09:07.000 --> 00:09:09.000]  你不符合我的
[00:09:09.000 --> 00:09:11.000]  你改變吧
[00:09:11.000 --> 00:09:13.000]  但聖經是否這樣教我們
[00:09:13.000 --> 00:09:15.000]  面對一些差異有不同意見的時候
[00:09:15.000 --> 00:09:17.000]  就是叫對方改變呢?
[00:09:17.000 --> 00:09:19.000]  我們看看聖經裡面教導
[00:09:19.000 --> 00:09:21.000]  太太的角色是怎樣的
[00:09:21.000 --> 00:09:23.000]  丈夫的角色是怎樣的
[00:09:23.000 --> 00:09:25.000]  越有差異意見
[00:09:25.000 --> 00:09:27.000]  越有差異的期待
[00:09:27.000 --> 00:09:29.000]  越有不同的管教的時候
[00:09:29.000 --> 00:09:31.000]  我們怎樣看待一些差異
[00:09:31.000 --> 00:09:33.000]  我們怎樣去
[00:09:33.000 --> 00:09:35.000]  聖經會教我們一些什麼
[00:09:35.000 --> 00:09:37.000]  我們需要在當中裡面
[00:09:37.000 --> 00:09:39.000]  有些尋求
[00:09:39.000 --> 00:09:41.000]  現在神說了一句話傷我
[00:09:41.000 --> 00:09:43.000]  我真的很想打
[00:09:43.000 --> 00:09:45.000]  很想挽回他的時候
[00:09:45.000 --> 00:09:47.000]  我們要祈禱
[00:09:47.000 --> 00:09:49.000]  可以問一下上帝引導我
[00:09:49.000 --> 00:09:51.000]  或者我要靜下來
[00:09:51.000 --> 00:09:53.000]  重新去處理這件事
[00:09:53.000 --> 00:09:55.000]  還是我要去還擊他呢?
[00:09:55.000 --> 00:09:57.000]  我們需要去求神引導這一刻
[00:09:57.000 --> 00:09:59.000]  我怎樣回應這個特殊的處境
[00:09:59.000 --> 00:10:01.000]  如果當你看到
[00:10:01.000 --> 00:10:03.000]  神給你一個回應指導的時候
[00:10:03.000 --> 00:10:05.000]  你應該按著上帝給你的指導去做
[00:10:05.000 --> 00:10:07.000]  所以在我的婚姻裡
[00:10:07.000 --> 00:10:09.000]  在我的生活裡
[00:10:09.000 --> 00:10:11.000]  我需要尋求神的引導
[00:10:11.000 --> 00:10:13.000]  神的引導
[00:10:13.000 --> 00:10:15.000]  不會叫你離開
[00:10:15.000 --> 00:10:17.000]  在聖經裡面的教導的真理
[00:10:19.000 --> 00:10:21.000]  透過這個博案
[00:10:21.000 --> 00:10:23.000]  我很想帶出一件事
[00:10:23.000 --> 00:10:25.000]  聖經的確教導我們
[00:10:25.000 --> 00:10:27.000]  或者在基督徒生活裡很重要
[00:10:27.000 --> 00:10:29.000]  我們要察現神在生活裡
[00:10:29.000 --> 00:10:31.000]  給我們的引導
[00:10:31.000 --> 00:10:33.000]  這個也是聖經的教導
[00:10:33.000 --> 00:10:35.000]  也對我們生活裡非常重要
[00:10:35.000 --> 00:10:37.000]  否則你不察現神的引導
[00:10:37.000 --> 00:10:39.000]  你就跟隨你自己
[00:10:39.000 --> 00:10:41.000]  跟隨你自己可能專業的意見
[00:10:41.000 --> 00:10:43.000]  跟隨我們一般朋友的意見
[00:10:43.000 --> 00:10:47.000]  或者根據社會大多數人的做法
[00:10:47.000 --> 00:10:49.000]  或者你自己的另一種方式
[00:10:49.000 --> 00:10:55.000]  有時未必合乎神的引導
[00:10:55.000 --> 00:10:59.000]  當我說要察現神的引導的時候
[00:10:59.000 --> 00:11:01.000]  首先很重要
[00:11:01.000 --> 00:11:03.000]  非常重要就是
[00:11:03.000 --> 00:11:05.000]  神不會引導我們
[00:11:05.000 --> 00:11:07.000]  叫你做一些
[00:11:07.000 --> 00:11:09.000]  違背聖經裡面的教導
[00:11:09.000 --> 00:11:11.000]  是不是?
[00:11:11.000 --> 00:11:13.000]  神不會叫你做一些違背聖經的教導
[00:11:13.000 --> 00:11:15.000]  如果神叫你做一些違背聖經的教導
[00:11:15.000 --> 00:11:17.000]  一定有問題
[00:11:17.000 --> 00:11:19.000]  所以你在生活裡遇到一些掙扎事件
[00:11:19.000 --> 00:11:20.000]  要處理掙扎的時候
[00:11:20.000 --> 00:11:21.000]  應該怎樣選擇的時候
[00:11:21.000 --> 00:11:22.000]  你祈禱的時候
[00:11:22.000 --> 00:11:24.000]  首先你要知道
[00:11:24.000 --> 00:11:26.000]  究竟神在這件事情裡面
[00:11:26.000 --> 00:11:29.000]  聖經的真理、教導是怎樣看的
[00:11:29.000 --> 00:11:31.000]  拿一些聖經的原則
[00:11:31.000 --> 00:11:35.000]  或者聖經的教導在裡面
[00:11:35.000 --> 00:11:37.000]  在裡面我們還需要知道
[00:11:37.000 --> 00:11:38.000]  不要違背神的原則
[00:11:38.000 --> 00:11:41.000]  也不會違背神的聖情
[00:11:41.000 --> 00:11:43.000]  我舉一個簡單的例子
[00:11:43.000 --> 00:11:45.000]  你想祈禱
[00:11:45.000 --> 00:11:47.000]  「神啊,待會我可不可以去打劫呢?」
[00:11:47.000 --> 00:11:49.000]  你不用問的
[00:11:49.000 --> 00:11:50.000]  你也不需要特別祈禱
[00:11:50.000 --> 00:11:52.000]  因為你了解上帝的聖情
[00:11:52.000 --> 00:11:54.000]  就是討厭罪惡的
[00:11:54.000 --> 00:11:56.000]  你熟悉上帝的聖情的時候
[00:11:56.000 --> 00:11:58.000]  我就不會做那些事情
[00:11:58.000 --> 00:11:59.000]  譬如你熟悉你太太
[00:11:59.000 --> 00:12:00.000]  或者你配偶的時候
[00:12:00.000 --> 00:12:01.000]  有些事情你不喜歡做
[00:12:01.000 --> 00:12:02.000]  你不用問
[00:12:02.000 --> 00:12:03.000]  「我待會做那件事好不好?」
[00:12:03.000 --> 00:12:04.000]  當然不喜歡
[00:12:04.000 --> 00:12:05.000]  我不喜歡做那件事情
[00:12:05.000 --> 00:12:06.000]  你怎樣去做?
[00:12:06.000 --> 00:12:08.000]  這是一個需要熟悉
[00:12:08.000 --> 00:12:09.000]  而熟悉的過程裡面
[00:12:09.000 --> 00:12:12.000]  是需要你去認識聖經
[00:12:12.000 --> 00:12:14.000]  如果我們熟悉聖經的真理
[00:12:14.000 --> 00:12:17.000]  特別在某方面事情的整體教導的時候
[00:12:17.000 --> 00:12:21.000]  你就容易知道上帝的旨意是什麼
[00:12:21.000 --> 00:12:23.000]  當然你更加要熟悉的
[00:12:23.000 --> 00:12:25.000]  就是神的聖情
[00:12:25.000 --> 00:12:28.000]  或者上帝看事情的觀點是怎樣
[00:12:28.000 --> 00:12:32.000]  聖經會講到上帝很重視公平
[00:12:32.000 --> 00:12:33.000]  重視公義
[00:12:33.000 --> 00:12:35.000]  也重視和平
[00:12:35.000 --> 00:12:39.000]  也重視慈愛人愛的事情
[00:12:39.000 --> 00:12:41.000]  我們也需要去留意一些
[00:12:41.000 --> 00:12:42.000]  因為上帝是這樣看的
[00:12:42.000 --> 00:12:44.000]  還有上帝有時候看事情
[00:12:44.000 --> 00:12:45.000]  是從一個全面的角度
[00:12:45.000 --> 00:12:47.000]  或者一個大局的看事情
[00:12:47.000 --> 00:12:49.000]  有時候我看到一件事情
[00:12:49.000 --> 00:12:50.000]  我就會祈禱神
[00:12:50.000 --> 00:12:52.000]  按照我的意思去做
[00:12:52.000 --> 00:12:54.000]  或者按照我想期待的事情去祈求
[00:12:54.000 --> 00:12:56.000]  但是有時候上帝的回應
[00:12:56.000 --> 00:12:57.000]  未必是這樣
[00:12:57.000 --> 00:13:00.000]  上帝說我看整個人生的大局
[00:13:00.000 --> 00:13:02.000]  然後覺得在這個時候
[00:13:02.000 --> 00:13:06.000]  這樣就與這件事合適
[00:13:06.000 --> 00:13:09.000]  這是很不同的觀點去看
[00:13:09.000 --> 00:13:12.000]  當然我們更加需要去認識
[00:13:12.000 --> 00:13:15.000]  認識神的喜好是怎樣
[00:13:15.000 --> 00:13:18.000]  認識神的喜怒哀樂是怎樣
[00:13:18.000 --> 00:13:19.000]  當然我這樣講的時候
[00:13:19.000 --> 00:13:22.000]  大家想認識到神的喜怒哀樂
[00:13:22.000 --> 00:13:24.000]  我們最好就是
[00:13:24.000 --> 00:13:27.000]  去默想耶穌基督的生平事蹟
[00:13:27.000 --> 00:13:31.000]  特別是默想耶穌基督的喜怒哀樂的經文
[00:13:31.000 --> 00:13:34.000]  你透過默想耶穌基督的喜怒哀樂的時候
[00:13:34.000 --> 00:13:37.000]  你很明白體會到耶穌為什麼事而生氣
[00:13:37.000 --> 00:13:38.000]  為什麼事而開心
[00:13:38.000 --> 00:13:39.000]  為什麼事而哀傷
[00:13:39.000 --> 00:13:41.000]  也為什麼事而歡喜
[00:13:41.000 --> 00:13:43.000]  不知道你們比較一下
[00:13:43.000 --> 00:13:45.000]  我會不會為那時開心
[00:13:45.000 --> 00:13:46.000]  我舉一個例子
[00:13:46.000 --> 00:13:48.000]  有一天在法利賽
[00:13:48.000 --> 00:13:53.000]  要上去捉耶穌的華病
[00:13:53.000 --> 00:13:55.000]  在安息日裡面戴了一個手
[00:13:55.000 --> 00:13:56.000]  敷乾了那隻手
[00:13:56.000 --> 00:13:57.000]  死了那隻手
[00:13:57.000 --> 00:13:59.000]  然後就找耶穌
[00:13:59.000 --> 00:14:01.000]  在會堂裡面問耶穌
[00:14:01.000 --> 00:14:04.000]  在安息日裡面可不可以醫病
[00:14:04.000 --> 00:14:06.000]  你明知道這個是陷阱
[00:14:06.000 --> 00:14:08.000]  耶穌就問他們
[00:14:08.000 --> 00:14:11.000]  在安息日裡面救人還是害人
[00:14:11.000 --> 00:14:13.000]  他們就不說話
[00:14:13.000 --> 00:14:15.000]  但耶穌就醫了他們
[00:14:15.000 --> 00:14:17.000]  但聖經仍然說耶穌很憤怒
[00:14:17.000 --> 00:14:19.000]  耶穌落目而笑
[00:14:19.000 --> 00:14:21.000]  很憤怒的那些人
[00:14:21.000 --> 00:14:23.000]  在這樣的情況裡面
[00:14:23.000 --> 00:14:24.000]  一個病人
[00:14:24.000 --> 00:14:25.000]  你不當他是病人
[00:14:25.000 --> 00:14:28.000]  你拿這個病人的病來害人
[00:14:28.000 --> 00:14:30.000]  去捉耶穌的華病
[00:14:30.000 --> 00:14:32.000]  用其他人去害其他人
[00:14:32.000 --> 00:14:33.000]  耶穌就很憤怒
[00:14:33.000 --> 00:14:35.000]  我們會不會遇到這樣的事情
[00:14:35.000 --> 00:14:37.000]  我們都會生氣
[00:14:37.000 --> 00:14:38.000]  可能我生氣的時候
[00:14:38.000 --> 00:14:40.000]  被人踢到腳就生氣
[00:14:40.000 --> 00:14:43.000]  耶穌會不會踢到腳就生氣呢
[00:14:43.000 --> 00:14:44.000]  我們比對一下
[00:14:44.000 --> 00:14:46.000]  又或者聖經說到
[00:14:46.000 --> 00:14:48.000]  有時候耶穌都會哭
[00:14:48.000 --> 00:14:52.000]  因為有一個學生徒弟
[00:14:52.000 --> 00:14:54.000]  被拉薩路過身
[00:14:54.000 --> 00:14:56.000]  耶穌去看他的時候
[00:14:56.000 --> 00:14:57.000]  周圍的人都哭
