
[00:00:00.000 --> 00:00:05.120]  當今被稱爲世界火藥庫的其中一個地方
[00:04:04.860 --> 00:04:11.940]  就是全卷書裏面有五段講論
[00:04:11.940 --> 00:04:18.220]  有關耶穌的事蹟就穿插在這五段講論之間
[00:04:18.220 --> 00:04:20.460]  我們之前用了幾個月的時間
[00:04:20.460 --> 00:04:24.380]  來講解登山寶訓
[00:04:24.380 --> 00:04:29.740]  五月份我們講第十章
[00:04:29.740 --> 00:04:31.900]  猜淺十二仕徒
[00:04:31.900 --> 00:04:40.860]  有人給這十章的名字叫做《門徒須知》
[00:04:40.860 --> 00:04:45.100]  也有人給它一個主題
[00:04:45.100 --> 00:04:48.380]  是命與殉道
[00:04:48.380 --> 00:04:51.620]  《門徒須知》是很中性的
[00:04:51.620 --> 00:04:55.660]  我們做門徒需要注意什麼 留意什麼
[00:04:55.660 --> 00:04:58.060]  但是如果是命與殉道
[00:04:58.060 --> 00:05:01.300]  講到殉道就大件事了
[00:05:01.300 --> 00:05:04.540]  我們又看看第十章
[00:05:04.540 --> 00:05:07.100]  耶穌是如何去看門徒的是命
[00:05:07.100 --> 00:05:11.180]  到底是否真的要去殉道這麼嚴重呢
[00:05:11.180 --> 00:05:15.300]  首先大家有聖經就打開聖經
[00:05:15.300 --> 00:05:18.860]  我們揭開第十章
[00:05:18.860 --> 00:05:24.620]  第十章的一至十六節
[00:05:24.620 --> 00:05:26.740]  其實有很大部分
[00:05:26.740 --> 00:05:29.700]  邢福增博士上次來跟我們講道的時候
[00:05:29.700 --> 00:05:31.820]  就講了這一部分
[00:05:31.820 --> 00:05:35.340]  在這段落裏面一至十六節
[00:05:35.340 --> 00:05:42.820]  就講到耶穌教導門徒應該怎樣去傳道
[00:05:42.820 --> 00:05:45.740]  要先向哪些對象傳道
[00:05:45.740 --> 00:05:47.300]  優先次序是怎樣
[00:05:47.300 --> 00:05:51.380]  傳道的時候需要注意些什麼
[00:05:51.380 --> 00:05:57.380]  第十七至二十五節氣氛就很不同了
[00:05:57.380 --> 00:06:01.220]  第十七節耶穌叫門徒防備
[00:06:01.220 --> 00:06:04.580]  因爲他們會被交去公會
[00:06:04.580 --> 00:06:07.740]  又會在會堂被鞭打
[00:06:07.740 --> 00:06:13.060]  又會被送去諸侯和君王面前接受審訊
[00:06:13.060 --> 00:06:15.460]  這是一個很大的威脅
[00:06:15.460 --> 00:06:17.500]  接着二十一節又說
[00:06:17.500 --> 00:06:21.740]  弟兄要把弟兄 父親要把兒子送到死地
[00:06:21.740 --> 00:06:25.540]  兒女要與父母爲敵 害死他們
[00:06:25.540 --> 00:06:26.820]  二十三節又說
[00:06:26.820 --> 00:06:29.100]  有人在這城裏逼迫你們
[00:06:29.100 --> 00:06:31.380]  就逃到那城裏去
[00:06:31.380 --> 00:06:34.020]  即是要逃跑了
[00:06:34.020 --> 00:06:38.020]  接着二十六節開始叫門徒不要懼怕
[00:06:38.020 --> 00:06:41.260]  這段就是上次李牧師跟我們講的那段
[00:06:41.260 --> 00:06:43.980]  我們可以看到由十七節開始
[00:06:43.980 --> 00:06:47.700]  其實都出現了不少警告
[00:06:47.700 --> 00:06:49.620]  這些警告讓我們看到
[00:06:49.620 --> 00:06:51.940]  當時的人如果要跟隨耶穌的話
[00:06:51.940 --> 00:06:55.460]  其實不是喝茶喫飯那麼簡單的一件事
[00:06:55.460 --> 00:06:57.860]  是分分鐘惹禍上身
[00:06:57.860 --> 00:07:01.420]  甚至連命都沒有了
[00:07:01.420 --> 00:07:04.620]  來到剛纔我們讀的那段經文
[00:07:04.620 --> 00:07:06.020]  我們可以看到這一段
[00:07:06.020 --> 00:07:10.460]  可以說是第十章段落的一個總結
[00:07:10.460 --> 00:07:14.700]  耶穌在這裏對門徒將要面對的警方
[00:07:14.700 --> 00:07:19.140]  那個艱難的警方來做一個總結
[00:07:19.140 --> 00:07:22.820]  我們接着一起讀一下這三節的經文
[00:07:22.820 --> 00:07:27.740]  你們不要想我來是叫地上太平
[00:07:27.740 --> 00:07:31.300]  我來並不是叫地上太平
[00:07:31.300 --> 00:07:34.460]  乃是叫地上動刀兵
[00:07:34.460 --> 00:07:38.980]  因爲我來是叫人與父親生疏
[00:07:38.980 --> 00:07:41.980]  女兒與母親生疏
[00:07:41.980 --> 00:07:44.780]  媳婦與婆婆生疏
[00:07:44.780 --> 00:07:48.820]  人的仇敵就是自己家裏的人
[00:07:48.820 --> 00:07:52.860]  看到這裏我剛纔還聽了師班幫我們獻詩
[00:07:52.860 --> 00:07:56.740]  好像氣氛都很不同
[00:07:56.740 --> 00:07:58.620]  耶穌來他說
[00:07:58.620 --> 00:08:02.660]  我是要叫地上 不是叫地上太平
[00:08:02.660 --> 00:08:07.220]  地上是要動刀 動槍 動刀兵的
[00:08:07.220 --> 00:08:11.220]  爲什麼呢?是不是耶穌來是要發動戰爭的呢?
[00:08:11.220 --> 00:08:12.420]  不是這個意思
[00:08:12.420 --> 00:08:14.100]  他不是要主動發動戰爭
[00:08:14.100 --> 00:08:20.540]  而是指他的存在本身就與這個世界造成衝突
[00:08:20.540 --> 00:08:25.100]  他爲這個世界帶來不一樣的價值觀和世界觀
[00:08:25.100 --> 00:08:29.740]  而跟隨他的人也因爲價值觀和世界觀不同的緣故
[00:08:29.740 --> 00:08:31.540]  改變了的緣故
[00:08:31.540 --> 00:08:33.660]  與家人生疏
[00:08:33.660 --> 00:08:35.740]  甚至彼此爲仇
[00:08:35.740 --> 00:08:39.220]  講到這裏我就想起一個例子
[00:08:39.220 --> 00:08:42.260]  有一位年輕人 他是猶太人
[00:08:42.260 --> 00:08:44.740]  他在加拿大讀大學
[00:08:44.740 --> 00:08:47.860]  在他讀大學期間他信了主
[00:08:47.860 --> 00:08:49.580]  他信了主之後
[00:08:49.580 --> 00:08:51.940]  他的父母知道
[00:08:51.940 --> 00:08:54.220]  就很不高興
[00:08:54.220 --> 00:08:57.300]  不僅與他斷絕關係
[00:08:57.300 --> 00:09:02.060]  還與他舉行了一個喪禮
[00:09:02.060 --> 00:09:03.660]  舉行了一個喪禮
[00:09:03.660 --> 00:09:05.220]  其實就是表示
[00:09:05.220 --> 00:09:10.540]  徹底地與這個兒子缺裂 割席
[00:09:10.540 --> 00:09:17.540]  爲什麼耶穌帶來的改變會對人際關係造成這麼負面的影響呢?
[00:09:17.540 --> 00:09:24.100]  耶穌在第37節提供了一些答案
[00:09:24.100 --> 00:09:28.180]  「愛父母過於愛我的 不配作我的門徒」
[00:09:28.180 --> 00:09:32.980]  「愛兒女過於愛我的 不配作我的門徒」
[00:09:32.980 --> 00:09:35.220]  這句話的意思是指
[00:09:35.220 --> 00:09:37.100]  我們作耶穌的門徒
[00:09:37.100 --> 00:09:39.660]  我們要愛神
[00:09:39.660 --> 00:09:45.420]  多於愛一切世上的事和人
[00:09:45.420 --> 00:09:49.420]  我們要讓神在我們的生命里居首位
[00:09:49.420 --> 00:09:52.100]  耶穌不是叫我們不要愛我們的家人
[00:09:52.100 --> 00:09:54.180]  我們不要誤會
[00:09:54.180 --> 00:09:58.220]  十節裏有一節是孝敬父母
[00:09:58.220 --> 00:10:02.500]  知不知道是第幾節?
[00:10:02.500 --> 00:10:03.940]  第五節
[00:10:03.940 --> 00:10:08.140]  十節裏頭四節都是講人和神的關係
[00:10:08.140 --> 00:10:11.540]  後六節是講人際之間的關係
[00:10:11.540 --> 00:10:13.620]  人際之間的問題
[00:10:13.620 --> 00:10:17.260]  後六節裏的第一節就是孝敬父母
[00:10:17.260 --> 00:10:26.540]  所以聖經非常着重孝敬父母和親人的關係
[00:10:26.540 --> 00:10:29.700]  這裏講到
[00:10:29.700 --> 00:10:33.180]  這是一個優先次序的問題
[00:10:33.180 --> 00:10:35.660]  我們跟隨耶穌的人
[00:10:35.660 --> 00:10:37.740]  要將神放在我們的第一位
[00:10:37.740 --> 00:10:38.620]  換句話說
[00:10:38.620 --> 00:10:41.260]  如果我們有未信主的親友
[00:10:41.260 --> 00:10:46.580]  他們要求我們做一些不合乎聖經原則的事
[00:10:46.580 --> 00:10:49.060]  我們就要say no
[00:10:49.060 --> 00:10:52.300]  我們就要以遵守主耶穌的教導
[00:10:52.300 --> 00:10:55.140]  作爲優先的考慮
[00:10:55.140 --> 00:10:59.820]  我們講回剛纔那個猶太人的青年人
[00:10:59.820 --> 00:11:04.100]  其實猶太人除了遵守摩西律法外
[00:11:04.100 --> 00:11:07.780]  他們還會加上很多的規條
[00:11:07.780 --> 00:11:10.620]  舉其中一條安息日爲例
[00:11:10.620 --> 00:11:14.740]  安息日他們不可以做工
[00:11:14.740 --> 00:11:17.180]  但是他們還要加上一些規條
[00:11:17.180 --> 00:11:19.620]  走多少里路有規定
[00:11:19.620 --> 00:11:22.260]  不可以走多幾多里路
[00:11:22.260 --> 00:11:24.980]  還要按電梯都不行
[00:11:24.980 --> 00:11:28.660]  最近主日學裏面有一位主日學生
[00:11:28.660 --> 00:11:33.340]  他之前在一間猶太學校工作
[00:11:33.340 --> 00:11:36.660]  他和猶太人的同事說
[00:11:36.660 --> 00:11:40.580]  他們住的大廈的看監很醒目
[00:11:40.580 --> 00:11:42.180]  因爲到安息日
[00:11:42.180 --> 00:11:45.580]  離遠看到猶太住客就要幫他們按電梯
[00:11:45.580 --> 00:11:49.180]  不然猶太住客就站在那裏
[00:11:49.180 --> 00:11:52.940]  不能動 不能按電梯 不能上不下
[00:11:52.940 --> 00:11:55.580]  這個猶太青年
[00:11:55.580 --> 00:11:57.620]  他信了主之後
[00:11:57.620 --> 00:11:59.500]  他就要面臨一個決策
[00:11:59.500 --> 00:12:02.340]  決策就是到底
[00:12:02.340 --> 00:12:04.500]  繼續聽父母的吩咐
[00:12:04.500 --> 00:12:08.300]  去遵守很多猶太的規條
[00:12:08.300 --> 00:12:11.900]  還是以神爲首
[00:12:11.900 --> 00:12:15.740]  按照聖經的教導去做
[00:12:15.740 --> 00:12:17.020]  這個年輕人很明顯
[00:12:17.020 --> 00:12:19.980]  他的選擇就是以神爲首
[00:12:19.980 --> 00:12:22.780]  結果引來父母的反對
[00:12:22.780 --> 00:12:25.940]  甚至關係都決裂
[00:12:25.940 --> 00:12:28.060]  既然我們不可以愛世上的人
[00:12:28.060 --> 00:12:30.140]  或者事多過愛上帝
[00:12:30.140 --> 00:12:33.980]  那愛我們自己又行不行?
[00:12:33.980 --> 00:12:35.780]  我們又看看
[00:12:35.780 --> 00:12:37.900]  我們一起讀這一節
[00:12:37.900 --> 00:12:41.940]  不揹着他的十字架 跟從我的
[00:12:41.940 --> 00:12:45.300]  也不配作我的門徒
[00:12:45.300 --> 00:12:48.140]  愛父母不可以多過愛神
[00:12:48.140 --> 00:12:52.420]  現在我們還要背起十字架來跟隨主
[00:12:52.420 --> 00:12:53.940]  是什麼意思呢?
[00:12:53.940 --> 00:12:57.380]  十字架是耶穌時代
[00:12:57.380 --> 00:13:02.020]  一種很殘酷的刑具
[00:13:02.020 --> 00:13:03.500]  在行刑之前
[00:13:03.500 --> 00:13:07.060]  囚犯就要揹着十字架
[00:13:07.060 --> 00:13:08.820]  上刑場
[00:13:08.820 --> 00:13:11.260]  然後被釘在上面
[00:13:11.260 --> 00:13:15.780]  直至他斷氣爲止
[00:13:15.780 --> 00:13:20.060]  耶穌說我們要配得上做他的門徒
[00:13:20.060 --> 00:13:24.500]  我們就要揹着十字架來跟隨他
[00:13:24.500 --> 00:13:28.300]  意思是將我們自己釘在十字架上
[00:13:28.300 --> 00:13:31.380]  讓本來的我徹底死去
[00:13:31.380 --> 00:13:32.780]  從此以後
[00:13:32.780 --> 00:13:37.020]  我們就以神作爲我們的首位
[00:13:37.020 --> 00:13:38.980]  不再自我中心
[00:13:38.980 --> 00:13:41.420]  自私自利 自把自爲
[00:13:41.420 --> 00:13:46.900]  這就是我們要揹着十字架
[00:13:46.900 --> 00:13:49.660]  我們作神的門徒
[00:13:49.660 --> 00:13:52.740]  不僅不可以愛人多過愛神
[00:13:52.740 --> 00:13:59.380]  愛自己也不可以多過愛神
[00:13:59.380 --> 00:14:03.220]  耶穌說:得着生命的將要失喪生命
[00:14:03.220 --> 00:14:07.700]  爲我失喪生命的將要得着生命
[00:14:07.700 --> 00:14:12.980]  現在這個世代可以說是一個自戀狂的世代
[00:14:12.980 --> 00:14:16.700]  人人都我我我 我先走
[00:14:16.700 --> 00:14:21.220]  要自我實現 講自尊自愛
[00:14:21.220 --> 00:14:24.420]  我們以爲這樣就可以保存我們的生命
[00:14:24.420 --> 00:14:25.620]  對我們的生命是最好的
[00:14:25.620 --> 00:14:27.380]  但主耶穌說
[00:14:27.380 --> 00:14:32.380]  這樣會使我們在將來的日子喪掉生命
[00:14:32.380 --> 00:14:34.980]  這個將來可以指明未來
[00:14:34.980 --> 00:14:37.220]  明天也是將來
[00:14:37.220 --> 00:14:42.980]  最遠可以指明末世的審判
[00:14:42.980 --> 00:14:46.460]  主耶穌說:如果我們肯放下自我
[00:14:46.460 --> 00:14:48.700]  以神爲中心
[00:14:48.700 --> 00:14:53.460]  這樣才能得着真正豐盛的生命
[00:14:53.460 --> 00:14:55.860]  我們以爲我們對自己好
[00:14:55.860 --> 00:15:00.460]  什麼都我先行
[00:15:00.460 --> 00:15:04.300]  但主耶穌說:這樣不僅不配做他的門徒
[00:15:04.300 --> 00:15:09.220]  而且我們將會在將來喪掉生命
[00:15:09.220 --> 00:15:12.060]  我們以爲擁有的會失去
[00:15:12.060 --> 00:15:16.220]  相反 如果我們能以神爲中心
[00:15:16.220 --> 00:15:20.100]  我們才能得着這個豐盛的生命
[00:15:20.100 --> 00:15:21.860]  即是說
[00:15:21.860 --> 00:15:25.340]  我們不要將自己的想望 喜好
[00:15:25.340 --> 00:15:27.940]  放在優先的位置
[00:15:27.940 --> 00:15:30.620]  如果是這樣 我們將自己放在優先的位置
[00:15:30.620 --> 00:15:33.100]  將神放在次要的位置
[00:15:33.100 --> 00:15:36.500]  我們不僅不配做門徒
[00:15:36.500 --> 00:15:42.500]  甚至可能連生命也會失去
[00:15:42.500 --> 00:15:45.460]  其實今天我們面對的艱難
[00:15:45.460 --> 00:15:48.580]  和先前的猶太人可能相差不遠
[00:15:48.580 --> 00:15:50.980]  大家可以看看這個圖
[00:15:50.980 --> 00:15:54.380]  這個圖是今年一月的狀況
[00:15:54.380 --> 00:16:01.820]  是指世界上正在發生戰爭或武裝衝突的地區的分佈圖
[00:16:01.820 --> 00:16:06.100]  越深色的地方表示衝突越激烈
[00:16:06.100 --> 00:16:11.460]  最深色的地區每年不少於一萬人
[00:16:11.460 --> 00:16:14.540]  死於武裝衝突
[00:16:14.540 --> 00:16:19.340]  不是你和我吵架吵到我用刀刺你
[00:16:19.340 --> 00:16:20.780]  是武裝衝突
[00:16:20.780 --> 00:16:27.180]  每年不少於一萬人在這些地區死於武裝衝突
[00:16:27.180 --> 00:16:30.900]  而最深色的三個地區或國家
[00:16:30.900 --> 00:16:35.820]  大家知道是哪裏嗎
[00:16:35.820 --> 00:16:38.700]  阿富汗最後呢
[00:16:38.700 --> 00:16:42.860]  也門和埃塞俄比亞
[00:16:42.860 --> 00:16:45.300]  你看到那些五顏六色的
[00:16:45.300 --> 00:16:48.900]  你去移民就不要移到那裏了
[00:16:48.900 --> 00:16:50.980]  你看看這裏是哪裏
[00:16:50.980 --> 00:16:53.300]  最多顏色的是非洲
[00:16:53.300 --> 00:16:55.180]  其實真的挺可憐的
[00:16:55.180 --> 00:16:57.860]  非洲的食物也不夠
[00:16:57.860 --> 00:16:59.420]  還要這麼多衝突
[00:16:59.420 --> 00:17:01.620]  香港在哪裏
[00:17:01.620 --> 00:17:04.700]  香港應該在南中國海那裏
[00:17:04.700 --> 00:17:07.140]  是白色的很淺色的
[00:17:07.140 --> 00:17:10.620]  看不看得到
[00:17:10.620 --> 00:17:14.380]  香港原來相對上也很太平
[00:17:14.380 --> 00:17:17.780]  如果和這些去比較
[00:17:17.780 --> 00:17:19.660]  除了戰亂之外
[00:17:19.660 --> 00:17:23.420]  還有現在困擾着全世界的是什麼
[00:17:23.420 --> 00:17:25.580]  新冠疫情
[00:17:25.580 --> 00:17:26.860]  香港人其實很厲害的
[00:17:26.860 --> 00:17:28.500]  經過了一年半
[00:17:28.500 --> 00:17:30.900]  我們的防疫工作都做得很好
[00:17:30.900 --> 00:17:33.500]  香港人英技一功
[00:17:33.500 --> 00:17:36.740]  但是疫情一天未止息
[00:17:36.740 --> 00:17:38.500]  仍然也有威脅的
[00:17:38.500 --> 00:17:42.020]  我們現在還要想打不打針也是一個問題
[00:17:42.020 --> 00:17:44.300]  我們也要考慮
[00:17:44.300 --> 00:17:47.180]  還有在經濟下滑
[00:17:47.180 --> 00:17:51.180]  就業前景不理想的情況下
[00:17:51.180 --> 00:17:55.180]  這些情況其實隨時會殺到埋身
[00:17:55.180 --> 00:17:58.860]  我們應該怎麼去面對呢
[00:17:58.860 --> 00:18:01.740]  另外還有政治環境
[00:18:01.740 --> 00:18:04.300]  現在香港面對一個新形勢
[00:18:04.300 --> 00:18:08.340]  各種制度都逐漸被完善
[00:18:08.340 --> 00:18:09.700]  管治階層
[00:18:09.700 --> 00:18:13.540]  他們聽的聲音似乎都變得越來越單一
[00:18:13.540 --> 00:18:20.180]  再加上越來越嚴厲的刑罰
[00:18:20.180 --> 00:18:22.540]  以前可能是罰款了事
[00:18:22.540 --> 00:18:25.860]  現在分分鐘要坐牢
[00:18:25.860 --> 00:18:27.300]  對某些人來說
[00:18:27.300 --> 00:18:31.300]  就覺得終於舒服了
[00:18:31.300 --> 00:18:33.980]  落得耳根清靜
[00:18:33.980 --> 00:18:38.180]  但對另一些人來說卻造成不安
[00:18:38.180 --> 00:18:42.260]  他們甚至有可能因此移民離開香港
[00:18:42.260 --> 00:18:44.020]  就算你不移民
[00:18:44.020 --> 00:18:47.580]  你身邊也會有一兩個人說要走
[00:18:47.580 --> 00:18:52.340]  這些離別其實也帶給我們很多傷痛
[00:18:52.340 --> 00:18:54.540]  還有我們這些是遠一點的問題
[00:18:54.540 --> 00:18:57.060]  還有自身的問題
[00:18:57.060 --> 00:19:01.460]  我們的學業 考試 工作
[00:19:01.460 --> 00:19:04.500]  畢業之後的前途問題 家庭問題
[00:19:04.500 --> 00:19:07.540]  家家有本難唸的經
[00:19:07.540 --> 00:19:08.500]  一男子的問題
[00:19:08.500 --> 00:19:12.460]  還有我們年紀越來越大
[00:19:12.460 --> 00:19:13.820]  身邊的人都大
[00:19:13.820 --> 00:19:15.900]  看到不是這個病就是那個病
[00:19:15.900 --> 00:19:18.220]  又或者是我們自己的親人
[00:19:18.220 --> 00:19:22.140]  身體不舒服我們要照顧他們
[00:19:22.140 --> 00:19:23.940]  我們有很多責任要承擔
[00:19:23.940 --> 00:19:28.820]  這些是我們造成動盪不安的因素
[00:19:28.820 --> 00:19:32.460]  今天這段經文的教導對我們有什麼意義呢?
[00:19:32.460 --> 00:19:33.660]  我們是否愛神就行
[00:19:33.660 --> 00:19:35.580]  其他什麼都可以不用理呢?
[00:19:35.580 --> 00:19:38.340]  我們是否可以這麼超脫呢?
[00:19:38.340 --> 00:19:42.460]  我覺得這段經文對我最重要的提醒就是
[00:19:42.460 --> 00:19:47.300]  我們要背起自己的十字架來跟隨主
[00:19:47.300 --> 00:19:50.580]  這個十字架就代表着原本的我
[00:19:50.580 --> 00:19:54.900]  那個充滿任性 自私 驕傲 自把自爲
[00:19:54.900 --> 00:19:58.140]  很多神不喜悅的性情在那裏
[00:19:58.140 --> 00:19:59.980]  在那個我那裏
[00:19:59.980 --> 00:20:02.740]  我們背起十字架來跟隨主
[00:20:02.740 --> 00:20:05.940]  這個自己的十字架就是將我這個老我
[00:20:05.940 --> 00:20:08.220]  釘在十字架上面
[00:20:08.220 --> 00:20:10.980]  讓自己的生命徹底改變
[00:20:10.980 --> 00:20:12.540]  那個方向徹底改變
[00:20:12.540 --> 00:20:14.420]  是以神爲中心的
[00:20:14.420 --> 00:20:16.260]  這樣的生命
[00:20:16.260 --> 00:20:21.300]  但是具體實踐出來是怎樣的呢?
[00:20:21.300 --> 00:20:22.540]  首先我們要明白
[00:20:22.540 --> 00:20:24.300]  當人面對困難的時候
[00:20:24.300 --> 00:20:27.740]  我們是很容易變得自我中心的
[00:20:27.740 --> 00:20:29.820]  我們好像只是看到那個困難
[00:20:29.820 --> 00:20:33.860]  然後就覺得自己很苦 很慘 很痛
[00:20:33.860 --> 00:20:37.660]  我們容易自怨自艾
[00:20:37.660 --> 00:20:40.460]  自憐自問
[00:20:40.460 --> 00:20:42.980]  我們甚至會想到一邊
[00:20:42.980 --> 00:20:46.420]  自己嚇自己
[00:20:46.420 --> 00:20:48.020]  有一個男人
[00:20:48.020 --> 00:20:53.020]  他遇見死神
[00:20:53.020 --> 00:20:55.060]  死神就告訴他
[00:20:55.060 --> 00:20:58.260]  我快要將這個城市裏面
[00:20:58.260 --> 00:21:01.420]  我用瘟疫來將裏面的人殺死
[00:21:01.420 --> 00:21:04.220]  我要殺三千人
[00:21:04.220 --> 00:21:05.540]  這個男人聽了之後
[00:21:05.540 --> 00:21:08.940]  沒有懷疑 馬上離開這個城市
[00:21:08.940 --> 00:21:10.860]  回家鄉
[00:21:10.860 --> 00:21:12.980]  後來他知道這場瘟疫
[00:21:12.980 --> 00:21:15.980]  殺了一萬人
[00:21:15.980 --> 00:21:18.780]  當他準備回城市
[00:21:18.780 --> 00:21:22.940]  在途中他遇見死神
[00:21:22.940 --> 00:21:25.180]  他質問死神
[00:21:25.180 --> 00:21:29.180]  你說殺三千人 爲什麼死一萬人
[00:21:29.180 --> 00:21:31.140]  死神就說
[00:21:31.140 --> 00:21:36.860]  我沒有騙你 我真的殺了三千人
[00:21:36.860 --> 00:21:44.420]  其他的是自己嚇自己 嚇死的
[00:21:44.420 --> 00:21:50.260]  倘若你是面對着一些困難或者壓力
[00:21:50.260 --> 00:21:53.620]  又或者你對當前的局勢有很多的不明朗
[00:21:53.620 --> 00:21:59.060]  令到你不知道該怎麼辦
[00:21:59.060 --> 00:22:03.740]  我想我們需要停一停 想一想
[00:22:03.740 --> 00:22:05.340]  分辨清楚
[00:22:05.340 --> 00:22:12.260]  到底當前的困難是否真的那麼嚴重
[00:22:12.260 --> 00:22:17.020]  我們會不會被那些困難遮住了眼睛
[00:22:17.020 --> 00:22:18.940]  我們分辨不清楚呢
[00:22:18.940 --> 00:22:23.940]  我們是否在自己嚇自己呢
[00:22:23.940 --> 00:22:28.500]  還有就是我們可以想想
[00:22:28.500 --> 00:22:30.340]  有些什麼可以做
[00:22:30.340 --> 00:22:32.420]  我們可以祈禱
[00:22:32.420 --> 00:22:34.940]  求神告訴我們有些什麼可以做
[00:22:34.940 --> 00:22:36.260]  就算是小小的
[00:22:36.260 --> 00:22:37.740]  我們的能力範圍
[00:22:37.740 --> 00:22:39.700]  能力所及可以做的
[00:22:39.700 --> 00:22:40.820]  我們就做了它
[00:22:40.820 --> 00:22:42.980]  盡力去做
[00:22:42.980 --> 00:22:47.460]  前幾天我在辦公室的桌子上
[00:22:47.460 --> 00:22:50.980]  回去的時候看到一疊紙
