
[00:00:00.000 --> 00:00:02.000]  距離接會晚安
[00:05:24.000 --> 00:05:26.000]  但是我們大部分人都會喫豬
[00:05:26.000 --> 00:05:29.000]  當舊約聖經說到
[00:05:29.000 --> 00:05:34.000]  要猶太人守一些飲食的規條的時候
[00:05:34.000 --> 00:05:35.000]  當然
[00:05:35.000 --> 00:05:38.000]  當然一方面是和衛生有關的
[00:05:38.000 --> 00:05:39.000]  因爲當時的文化
[00:05:39.000 --> 00:05:40.000]  當時的狀況
[00:05:40.000 --> 00:05:41.000]  喫大血的食物
[00:05:41.000 --> 00:05:42.000]  喫豬沒那麼衛生
[00:05:42.000 --> 00:05:43.000]  這是一個原因
[00:05:43.000 --> 00:05:46.000]  但更重要就是讓猶太人去知道
[00:05:46.000 --> 00:05:49.000]  他們是被上帝揀選的一羣
[00:05:49.000 --> 00:05:51.000]  他們是那一羣上帝特別揀的
[00:05:51.000 --> 00:05:53.000]  所以有特別的要求
[00:05:53.000 --> 00:05:55.000]  譬如他們男嬰出世的時候
[00:05:55.000 --> 00:05:56.000]  第二天要受國禮
[00:05:56.000 --> 00:05:58.000]  他們要去敬拜上帝等等
[00:05:58.000 --> 00:06:00.000]  另外就是飲食的要求
[00:06:00.000 --> 00:06:01.000]  所以有些東西他們不能喫
[00:06:01.000 --> 00:06:03.000]  有些東西他們要喫
[00:06:03.000 --> 00:06:04.000]  慢慢發展就不止是
[00:06:04.000 --> 00:06:06.000]  能喫和不能喫的問題
[00:06:06.000 --> 00:06:07.000]  而是怎麼喫
[00:06:07.000 --> 00:06:09.000]  或者怎麼處理那些食物
[00:06:09.000 --> 00:06:11.000]  就成爲他們的問題
[00:06:11.000 --> 00:06:12.000]  其實今時今日也是
[00:06:12.000 --> 00:06:13.000]  大家知不知道今時今日
[00:06:13.000 --> 00:06:15.000]  其實有些民族或者宗教信仰
[00:06:15.000 --> 00:06:18.000]  對食物的要求很高
[00:06:18.000 --> 00:06:20.000]  我意思不是食物的好味那種要求高
[00:06:20.000 --> 00:06:23.000]  而是食物的怎麼殺
[00:06:23.000 --> 00:06:25.000]  怎麼泥是很高的要求
[00:06:25.000 --> 00:06:27.000]  所以你知道有些清真的食物
[00:06:27.000 --> 00:06:29.000]  哈勒闊尊是清真的人
[00:06:29.000 --> 00:06:31.000]  因爲他要誦經做那些東西纔行
[00:06:31.000 --> 00:06:32.000]  猶太人同樣地
[00:06:32.000 --> 00:06:33.000]  如果你要和猶太人喫飯
[00:06:33.000 --> 00:06:34.000]  就真的麻煩了
[00:06:34.000 --> 00:06:36.000]  因爲猶太人他們有很複雜
[00:06:36.000 --> 00:06:37.000]  那塊肉要怎麼處理
[00:06:37.000 --> 00:06:39.000]  處理之前要怎麼放血等等
[00:06:39.000 --> 00:06:41.000]  等他纔可以進食
[00:06:41.000 --> 00:06:42.000]  所以一般猶太人
[00:06:42.000 --> 00:06:44.000]  是不會和其他宗教
[00:06:44.000 --> 00:06:45.000]  或者其他人喫飯
[00:06:45.000 --> 00:06:47.000]  因爲他不知道你的東西是怎樣
[00:06:47.000 --> 00:06:49.000]  那就玷污了他就出問題了
[00:06:49.000 --> 00:06:50.000]  其實很多宗教都是這樣
[00:06:50.000 --> 00:06:52.000]  很多宗教都是這樣
[00:06:52.000 --> 00:06:54.000]  所以當時耶穌面對
[00:06:54.000 --> 00:06:55.000]  或者當時這羣法利出漢和門氏
[00:06:55.000 --> 00:06:56.000]  面對的問題就是
[00:06:56.000 --> 00:06:58.000]  他們的習慣就是傳統地
[00:06:58.000 --> 00:07:00.000]  他們覺得要洗手才喫飯
[00:07:00.000 --> 00:07:02.000]  那個洗手除了潔淨之外
[00:07:02.000 --> 00:07:04.000]  更重要的就是包括一個宗教的禮儀
[00:07:04.000 --> 00:07:06.000]  代表這一餐飯
[00:07:06.000 --> 00:07:09.000]  或者這些食物是歸給上帝
[00:07:09.000 --> 00:07:11.000]  是分別爲聖的意思
[00:07:11.000 --> 00:07:13.000]  所以他不洗手這個描述
[00:07:13.000 --> 00:07:15.000]  是很獨特的事
[00:07:15.000 --> 00:07:16.000]  特別《蕩聖經》裏面第二節
[00:07:16.000 --> 00:07:18.000]  說他們見過門徒
[00:07:18.000 --> 00:07:20.000]  是用不乾淨的手
[00:07:20.000 --> 00:07:22.000]  這個不潔淨在原文裏面是普通的
[00:07:22.000 --> 00:07:26.000]  引申是不應該的意思
[00:07:26.000 --> 00:07:27.000]  去喫飯
[00:07:27.000 --> 00:07:29.000]  第一個問題我們要問的
[00:07:29.000 --> 00:07:31.000]  究竟門徒爲什麼會
[00:07:31.000 --> 00:07:33.000]  曾經會不洗手喫飯呢
[00:07:33.000 --> 00:07:36.000]  到底門徒是忘記了
[00:07:36.000 --> 00:07:38.000]  好像我們有時太忙忘記了
[00:07:38.000 --> 00:07:40.000]  還是爲什麼呢
[00:07:40.000 --> 00:07:42.000]  當然我們可以猜他忘記了
[00:07:42.000 --> 00:07:44.000]  門徒那些如夫
[00:07:44.000 --> 00:07:46.000]  不是很多知識所以忘記了
[00:07:46.000 --> 00:07:48.000]  不過其實這個描述不是很正確的
[00:07:48.000 --> 00:07:50.000]  因爲不會忘記的
[00:07:50.000 --> 00:07:51.000]  這個是他們的習慣
[00:07:51.000 --> 00:07:53.000]  甚至他們整個民族一坐下就是這樣
[00:07:53.000 --> 00:07:55.000]  用一個現代的例子
[00:07:55.000 --> 00:07:56.000]  很簡單的
[00:07:56.000 --> 00:07:57.000]  各位弟兄姊妹
[00:07:57.000 --> 00:07:59.000]  你們喫飯前有沒有祈禱的
[00:07:59.000 --> 00:08:00.000]  有沒有啊
[00:08:00.000 --> 00:08:01.000]  有些有
[00:08:01.000 --> 00:08:03.000]  有些偶爾會忘記了
[00:08:03.000 --> 00:08:04.000]  我曾經身邊的弟兄姊妹
[00:08:04.000 --> 00:08:05.000]  偶爾喫飯
[00:08:05.000 --> 00:08:06.000]  突然「啊」
[00:08:06.000 --> 00:08:07.000]  我說什麼事啊
[00:08:07.000 --> 00:08:08.000]  忘記了祈禱
[00:08:08.000 --> 00:08:09.000]  我說不怕的
[00:08:09.000 --> 00:08:10.000]  祈禱和不祈禱
[00:08:10.000 --> 00:08:11.000]  不會因爲你不祈禱
[00:08:11.000 --> 00:08:13.000]  所以你那口飯就肚子痛
[00:08:13.000 --> 00:08:14.000]  是不是
[00:08:14.000 --> 00:08:15.000]  我們不要這樣誤會
[00:08:15.000 --> 00:08:16.000]  當然祈禱求聖
[00:08:16.000 --> 00:08:17.000]  潔淨食物這個描述
[00:08:17.000 --> 00:08:18.000]  那種潔淨
[00:08:18.000 --> 00:08:20.000]  不只是食物喫得健康那麼簡單
[00:08:20.000 --> 00:08:22.000]  這個也是我一貫的祈禱內容
[00:08:22.000 --> 00:08:23.000]  就是求聖潔淨食物
[00:08:23.000 --> 00:08:24.000]  令我喫得健康
[00:08:24.000 --> 00:08:25.000]  因爲都重要的
[00:08:25.000 --> 00:08:26.000]  身體健康很重要
[00:08:26.000 --> 00:08:27.000]  不過不是你不記得
[00:08:27.000 --> 00:08:28.000]  祈禱喫那一餐飯
[00:08:28.000 --> 00:08:29.000]  你就會肚子餓
[00:08:29.000 --> 00:08:30.000]  你如果不是呢
[00:08:30.000 --> 00:08:31.000]  祈禱就不肚子餓
[00:08:31.000 --> 00:08:32.000]  其實不是這樣的
[00:08:32.000 --> 00:08:33.000]  是不是
[00:08:33.000 --> 00:08:35.000]  所以我們一樣
[00:08:35.000 --> 00:08:37.000]  將信仰和將
[00:08:37.000 --> 00:08:38.000]  衛生兩樣東西是不同的
[00:08:38.000 --> 00:08:39.000]  是不是
[00:08:39.000 --> 00:08:40.000]  有個弟兄姊妹很好笑的
[00:08:40.000 --> 00:08:42.000]  我有一次和一個朋友喫飯
[00:08:42.000 --> 00:08:43.000]  他喫完飯
[00:08:43.000 --> 00:08:44.000]  有些東西掉到桌面上
[00:08:44.000 --> 00:08:45.000]  然後他拿起
[00:08:45.000 --> 00:08:46.000]  想放進口
[00:08:46.000 --> 00:08:47.000]  我說不行啊
[00:08:47.000 --> 00:08:48.000]  很髒啊
[00:08:48.000 --> 00:08:49.000]  然後他怎樣呢
[00:08:49.000 --> 00:08:50.000]  感謝主就放進口
[00:08:50.000 --> 00:08:52.000]  我以爲這樣也可以
[00:08:52.000 --> 00:08:53.000]  原來是
[00:08:53.000 --> 00:08:54.000]  上帝變成那種清潔劑
[00:08:54.000 --> 00:08:55.000]  還是變成什麼呢
[00:08:55.000 --> 00:08:56.000]  誤會了
[00:08:56.000 --> 00:08:57.000]  不是這樣的
[00:08:57.000 --> 00:08:58.000]  信仰不是這樣
[00:08:58.000 --> 00:08:59.000]  不過我們喫飯前都祈禱的
[00:08:59.000 --> 00:09:00.000]  是不是
[00:09:00.000 --> 00:09:01.000]  是不是
[00:09:01.000 --> 00:09:02.000]  都是啊
[00:09:02.000 --> 00:09:03.000]  喫飯前祈禱代表着
[00:09:03.000 --> 00:09:04.000]  感謝上帝
[00:09:04.000 --> 00:09:05.000]  代表着
[00:09:05.000 --> 00:09:06.000]  我們覺得
[00:09:06.000 --> 00:09:07.000]  感恩
[00:09:07.000 --> 00:09:08.000]  也將我們的生命
[00:09:08.000 --> 00:09:09.000]  再一次歸性給上帝
[00:09:09.000 --> 00:09:10.000]  你會很想
[00:09:10.000 --> 00:09:13.000]  你會習慣了喫飯祈禱
[00:09:13.000 --> 00:09:14.000]  可能有人
[00:09:14.000 --> 00:09:15.000]  突然間你會和他說
[00:09:15.000 --> 00:09:16.000]  他喫飯不記得祈禱
[00:09:16.000 --> 00:09:17.000]  其實差不多
[00:09:17.000 --> 00:09:19.000]  此此地這段話
[00:09:19.000 --> 00:09:20.000]  多一點
[00:09:20.000 --> 00:09:22.000]  喫飯之前祈禱好不好
[00:09:22.000 --> 00:09:23.000]  好不好
[00:09:23.000 --> 00:09:24.000]  好啊
[00:09:24.000 --> 00:09:25.000]  是不是
[00:09:25.000 --> 00:09:26.000]  好啊
[00:09:26.000 --> 00:09:27.000]  喫飯之前做基督徒
[00:09:27.000 --> 00:09:28.000]  當然好祈禱
[00:09:28.000 --> 00:09:29.000]  有很多幫助
[00:09:29.000 --> 00:09:30.000]  一方面你可以祈禱
[00:09:30.000 --> 00:09:31.000]  讓身邊的朋友知道
[00:09:31.000 --> 00:09:32.000]  你是基督徒
[00:09:32.000 --> 00:09:34.000]  另外常常提着自己感恩的心
[00:09:34.000 --> 00:09:35.000]  喫飯前祈禱很重要
[00:09:35.000 --> 00:09:36.000]  特別在家裏
[00:09:36.000 --> 00:09:37.000]  你的弟兄姊妹
[00:09:37.000 --> 00:09:38.000]  在家裏
[00:09:38.000 --> 00:09:39.000]  可能只有你一個基督徒
[00:09:39.000 --> 00:09:40.000]  要緊張擔心
[00:09:40.000 --> 00:09:41.000]  喫飯前祈禱
[00:09:41.000 --> 00:09:42.000]  可能會被人罵
[00:09:42.000 --> 00:09:44.000]  我教了個提示
[00:09:44.000 --> 00:09:45.000]  提外話
[00:09:45.000 --> 00:09:46.000]  當你喫飯前祈禱之前
[00:09:46.000 --> 00:09:47.000]  你先多謝父母
[00:09:47.000 --> 00:09:48.000]  母親多謝你
[00:09:48.000 --> 00:09:49.000]  今天這頓飯真的很好
[00:09:49.000 --> 00:09:50.000]  我祈禱多謝上帝
[00:09:50.000 --> 00:09:51.000]  母親就不會罵你
[00:09:51.000 --> 00:09:52.000]  多謝上帝不多謝我
[00:09:52.000 --> 00:09:54.000]  這也是其中一個方法
[00:09:54.000 --> 00:09:57.000]  喫飯前祈禱是很好的
[00:09:57.000 --> 00:09:58.000]  同樣地
[00:09:58.000 --> 00:09:59.000]  其實在這段話裏面
[00:09:59.000 --> 00:10:00.000]  當一幫猶太人
[00:10:00.000 --> 00:10:01.000]  當一幫民事
[00:10:01.000 --> 00:10:02.000]  他們習慣了
[00:10:02.000 --> 00:10:04.000]  在進食前去洗手
[00:10:04.000 --> 00:10:06.000]  其實是好事
[00:10:06.000 --> 00:10:07.000]  其實不是不好事
[00:10:07.000 --> 00:10:08.000]  是好事
[00:10:08.000 --> 00:10:10.000]  是應該做的
[00:10:10.000 --> 00:10:12.000]  某程度上
[00:10:12.000 --> 00:10:14.000]  那幫門徒沒有做到
[00:10:14.000 --> 00:10:16.000]  或者那幫門徒曾經沒有做到
[00:10:16.000 --> 00:10:18.000]  可以說是一種不是太好
[00:10:18.000 --> 00:10:20.000]  或者不是太對的事
[00:10:20.000 --> 00:10:22.000]  所以當猶太人和民事指出
[00:10:22.000 --> 00:10:23.000]  耶穌怎麼搞的
[00:10:23.000 --> 00:10:25.000]  你的門徒喫飯不洗手
[00:10:25.000 --> 00:10:28.000]  其實可能是沒錯的
[00:10:28.000 --> 00:10:30.000]  因爲這是當時的習慣
[00:10:30.000 --> 00:10:31.000]  也是好事
[00:10:31.000 --> 00:10:33.000]  但是接着怎麼樣呢
[00:10:33.000 --> 00:10:35.000]  聖經裏面有個描述
[00:10:35.000 --> 00:10:37.000]  他說猶太人和猶太人
[00:10:37.000 --> 00:10:38.000]  他們都習慣了
[00:10:38.000 --> 00:10:39.000]  習慣了做什麼呢
[00:10:39.000 --> 00:10:40.000]  是要守這些傳統
[00:10:40.000 --> 00:10:41.000]  要洗手的
[00:10:41.000 --> 00:10:42.000]  在市場回來
[00:10:42.000 --> 00:10:43.000]  如果不洗淨
[00:10:43.000 --> 00:10:44.000]  都不喫飯的
[00:10:44.000 --> 00:10:45.000]  這個第四節
[00:10:45.000 --> 00:10:46.000]  當然這個洗淨
[00:10:46.000 --> 00:10:47.000]  包括市場回來
[00:10:47.000 --> 00:10:48.000]  他們會衝乾淨
[00:10:48.000 --> 00:10:49.000]  糧自己衝乾淨
[00:10:49.000 --> 00:10:50.000]  因爲他擔心在街上
[00:10:50.000 --> 00:10:51.000]  玷污了他
[00:10:51.000 --> 00:10:52.000]  就是那些旁邊的人
[00:10:52.000 --> 00:10:53.000]  所以他要洗乾淨
[00:10:53.000 --> 00:10:54.000]  同樣
[00:10:54.000 --> 00:10:56.000]  那些在市場上買回來的肉
[00:10:56.000 --> 00:10:57.000]  都要處理乾淨
[00:10:57.000 --> 00:10:59.000]  所以他說這裏要乾淨才喫飯
[00:10:59.000 --> 00:11:01.000]  還要很多洗碗
[00:11:01.000 --> 00:11:02.000]  洗碟
[00:11:02.000 --> 00:11:03.000]  很多規矩
[00:11:03.000 --> 00:11:04.000]  根據歷史上很多考古學家記載
[00:11:04.000 --> 00:11:05.000]  告訴我們
[00:11:05.000 --> 00:11:06.000]  原來他們猶太人
[00:11:06.000 --> 00:11:07.000]  很多這些規條
[00:11:07.000 --> 00:11:08.000]  有幾千條
[00:11:08.000 --> 00:11:10.000]  又大又小的規矩
[00:11:10.000 --> 00:11:12.000]  大部分都是和食物和生活有關
[00:11:12.000 --> 00:11:13.000]  第五節
[00:11:13.000 --> 00:11:15.000]  發起出行同學問事
[00:11:15.000 --> 00:11:16.000]  就問耶穌
[00:11:16.000 --> 00:11:17.000]  你的門徒
[00:11:17.000 --> 00:11:19.000]  爲什麼不照古人的傳統
[00:11:19.000 --> 00:11:21.000]  用不潔淨的手喫飯呢
[00:11:21.000 --> 00:11:23.000]  這個問題其實很有意思
[00:11:23.000 --> 00:11:25.000]  可能真的像我們問身邊的人
[00:11:25.000 --> 00:11:26.000]  他爲什麼不祈禱
[00:11:26.000 --> 00:11:28.000]  喫飯等等
[00:11:28.000 --> 00:11:30.000]  所以當我回到第一個想法
[00:11:30.000 --> 00:11:32.000]  爲什麼門徒會不做呢
[00:11:32.000 --> 00:11:34.000]  相信除了不記得之外
[00:11:34.000 --> 00:11:35.000]  都或多或少
[00:11:35.000 --> 00:11:36.000]  都是故意的
[00:11:36.000 --> 00:11:37.000]  如果熟悉耶穌
[00:11:37.000 --> 00:11:39.000]  熟悉耶穌在聖經裏面描述
[00:11:39.000 --> 00:11:41.000]  偶爾他會故意做這些事
[00:11:41.000 --> 00:11:43.000]  記不記得
[00:11:43.000 --> 00:11:45.000]  記不記得他們走過墨水
[00:11:45.000 --> 00:11:46.000]  走過墨錢
[00:11:46.000 --> 00:11:48.000]  突然間就搓墨水喫
[00:11:48.000 --> 00:11:50.000]  那個不是爲了肚子餓
[00:11:50.000 --> 00:11:52.000]  可能是小喫
[00:11:52.000 --> 00:11:53.000]  搓一下墨水
[00:11:53.000 --> 00:11:54.000]  聖經裏面就這樣說
[00:11:54.000 --> 00:11:56.000]  猶太人傳統在安息日的時候
[00:11:56.000 --> 00:11:58.000]  只可以做單手做的事
[00:11:58.000 --> 00:12:00.000]  所以有些事不是單手就不能做
[00:12:00.000 --> 00:12:01.000]  你說那不就很麻煩
[00:12:01.000 --> 00:12:02.000]  衣服又不扣到鉤
[00:12:02.000 --> 00:12:03.000]  鞋又不能綁帶
[00:12:03.000 --> 00:12:04.000]  所以放心
[00:12:04.000 --> 00:12:05.000]  他們沒有鞋帶
[00:12:05.000 --> 00:12:06.000]  沒有衣服 什麼都沒有
[00:12:06.000 --> 00:12:07.000]  很方便
[00:12:07.000 --> 00:12:08.000]  所以今時今日都是這樣
[00:12:08.000 --> 00:12:10.000]  今時今日猶太人的地方
[00:12:10.000 --> 00:12:12.000]  到安息日的時候
[00:12:12.000 --> 00:12:14.000]  他們連升降機都不按
[00:12:14.000 --> 00:12:15.000]  我一次去過一個地方
[00:12:15.000 --> 00:12:17.000]  是猶太人聚會的地方
[00:12:17.000 --> 00:12:18.000]  去到安息日的時候
[00:12:18.000 --> 00:12:19.000]  那部升降機是自動停
[00:12:19.000 --> 00:12:20.000]  自動開 自動關
[00:12:20.000 --> 00:12:21.000]  你按什麼都沒有反應
[00:12:21.000 --> 00:12:23.000]  因爲他們不想你按鍵
[00:12:23.000 --> 00:12:24.000]  因爲他們習慣了這樣
[00:12:24.000 --> 00:12:26.000]  但是耶穌和門徒
[00:12:26.000 --> 00:12:27.000]  偶爾就去做一些事
[00:12:27.000 --> 00:12:28.000]  去破壞一些規矩
[00:12:28.000 --> 00:12:29.000]  用一個這樣的描述
[00:12:29.000 --> 00:12:31.000]  刻意破壞一些規矩
[00:12:31.000 --> 00:12:32.000]  故意經過墨田
[00:12:32.000 --> 00:12:33.000]  搓一下墨水
[00:12:33.000 --> 00:12:34.000]  搓一下喫一下
[00:12:34.000 --> 00:12:36.000]  其實沒有必要
[00:12:36.000 --> 00:12:38.000]  故意在安息日的時候去幫助
[00:12:38.000 --> 00:12:39.000]  去醫人
[00:12:39.000 --> 00:12:41.000]  其實某程度上又不是必須的
[00:12:41.000 --> 00:12:43.000]  因爲那些人可能病了很久
[00:12:43.000 --> 00:12:45.000]  一天半天應該都不太大問題
[00:12:45.000 --> 00:12:47.000]  不是緊急的事
[00:12:47.000 --> 00:12:49.000]  不過耶穌有時刻意
[00:12:49.000 --> 00:12:50.000]  告訴別人
[00:12:50.000 --> 00:12:51.000]  規矩是死的
[00:12:51.000 --> 00:12:52.000]  人是生的
[00:12:52.000 --> 00:12:54.000]  耶穌經常這樣說
[00:12:54.000 --> 00:12:55.000]  這段經文可能
[00:12:55.000 --> 00:12:57.000]  或者都是這樣的原因
[00:12:57.000 --> 00:12:59.000]  可能有時門徒忘記了
