
[00:00:00.000 --> 00:00:05.000]  平安,我們一起低頭祈禱
[00:08:16.000 --> 00:08:17.000]  第一
[00:08:17.000 --> 00:08:21.000]  我必使你成為大國
[00:08:21.000 --> 00:08:22.000]  第二
[00:08:22.000 --> 00:08:23.000]  我要賜福給你
[00:08:23.000 --> 00:08:25.000]  使你大有名望
[00:08:25.000 --> 00:08:26.000]  第三
[00:08:26.000 --> 00:08:29.000]  你要使別人得福
[00:08:29.000 --> 00:08:31.000]  從前上帝給亞當
[00:08:31.000 --> 00:08:33.000]  後來給羅亞的使命
[00:08:33.000 --> 00:08:35.000]  就是要繁殖
[00:08:35.000 --> 00:08:36.000]  遍滿全地
[00:08:36.000 --> 00:08:40.000]  管理世上的一切
[00:08:40.000 --> 00:08:41.000]  但是
[00:08:41.000 --> 00:08:44.000]  這次揀選了「亞伯拉罕」
[00:08:44.000 --> 00:08:46.000]  不是要他們遍滿全地
[00:08:46.000 --> 00:08:51.000]  而是要他們以後成為一個大國
[00:08:51.000 --> 00:08:53.000]  這個應許包含了
[00:08:53.000 --> 00:08:56.000]  上帝會使「亞伯拉罕」多子多孫
[00:08:56.000 --> 00:08:59.000]  如果一家人很難成為一個國家
[00:08:59.000 --> 00:09:03.000]  並且開始提到「國」的觀念
[00:09:03.000 --> 00:09:05.000]  要形成一個國家
[00:09:05.000 --> 00:09:08.000]  那些子民不可以分散到處住
[00:09:08.000 --> 00:09:10.000]  要住在同一塊土地上
[00:09:10.000 --> 00:09:13.000]  還要有一個管治的體制
[00:09:13.000 --> 00:09:15.000]  在那個時代
[00:09:15.000 --> 00:09:19.000]  就是要有一位「王」去管理國民
[00:09:19.000 --> 00:09:23.000]  第七節
[00:09:23.000 --> 00:09:26.000]  當「亞伯拉罕」去到加南地時
[00:09:26.000 --> 00:09:28.000]  上主再對他說
[00:09:28.000 --> 00:09:32.000]  「我要把這地賜給你的後裔」
[00:09:32.000 --> 00:09:36.000]  上主對「亞伯拉罕」的應許的第二方面
[00:09:36.000 --> 00:09:40.000]  就是要使他大有名望
[00:09:40.000 --> 00:09:42.000]  很多人都會認識他
[00:09:42.000 --> 00:09:47.000]  他也是一位很有影響力的人物
[00:09:47.000 --> 00:09:51.000]  由於「亞伯拉罕」敬拜上帝
[00:09:51.000 --> 00:09:55.000]  上帝的名都會被傳開
[00:09:55.000 --> 00:09:56.000]  第三方面
[00:09:56.000 --> 00:09:59.000]  就是你要使別人得福
[00:09:59.000 --> 00:10:02.000]  這個應許就像是一份禮物
[00:10:02.000 --> 00:10:04.000]  全部都送給「亞伯拉罕」
[00:10:04.000 --> 00:10:07.000]  但當我們想深一層的時候
[00:10:07.000 --> 00:10:10.000]  雖然「亞伯拉罕」是有福的人
[00:10:10.000 --> 00:10:12.000]  不過他的最大福氣
[00:10:12.000 --> 00:10:15.000]  其實是被上帝揀選
[00:10:15.000 --> 00:10:21.000]  成為實現上帝要使全人類得福的計劃
[00:10:21.000 --> 00:10:23.000]  你要使別人得福
[00:10:23.000 --> 00:10:29.000]  現中版就譯為「地上的萬族都必因你得福」
[00:10:29.000 --> 00:10:34.000]  這是上帝要藉著「亞伯拉罕」去完成的計劃
[00:10:34.000 --> 00:10:38.000]  是一個對全人類的恩典計劃
[00:10:38.000 --> 00:10:40.000]  最後這個計劃
[00:10:40.000 --> 00:10:42.000]  根據馬大福音的族譜
[00:10:42.000 --> 00:10:46.000]  是要由「亞伯拉罕」的第42代孫
[00:10:46.000 --> 00:10:48.000]  耶穌基督
[00:10:48.000 --> 00:10:51.000]  去完全應驗的
[00:10:51.000 --> 00:10:56.000]  不過上主要送給「亞伯拉罕」的禮物
[00:10:56.000 --> 00:10:58.000]  也不是沒有條件的
[00:10:58.000 --> 00:11:01.000]  十二章一節就是條件
[00:11:01.000 --> 00:11:05.000]  「亞伯拉罕」是需要移民的
[00:11:05.000 --> 00:11:09.000]  說你要離開本地本族附加
[00:11:09.000 --> 00:11:13.000]  往我所要指示你的地去
[00:11:13.000 --> 00:11:17.000]  這個條件包括了兩個重要的行動
[00:11:17.000 --> 00:11:20.000]  就是「離開」和「去」
[00:11:20.000 --> 00:11:24.000]  你要離開本地本族和你附加
[00:11:24.000 --> 00:11:26.000]  這個要求很高
[00:11:26.000 --> 00:11:30.000]  我們現在移民後都無所謂
[00:11:30.000 --> 00:11:32.000]  我們可以視頻通訊
[00:11:32.000 --> 00:11:33.000]  電話通訊
[00:11:33.000 --> 00:11:35.000]  WhatsApp微信
[00:11:35.000 --> 00:11:38.000]  繼續和我們的親人聯繫
[00:11:38.000 --> 00:11:41.000]  但是那個時代沒有這些東西
[00:11:41.000 --> 00:11:44.000]  甚至寫信都沒有
[00:11:44.000 --> 00:11:51.000]  這就變成了要求「亞伯拉罕」要斷六親
[00:11:51.000 --> 00:11:54.000]  要求是很高的
[00:11:54.000 --> 00:11:58.000]  然後還要去我所指示你的地方
[00:11:58.000 --> 00:12:00.000]  「亞伯拉罕」要去的目的地
[00:12:00.000 --> 00:12:03.000]  在他出發之前不是很確定
[00:12:03.000 --> 00:12:06.000]  但是上帝後來會告訴他
[00:12:06.000 --> 00:12:09.000]  不過我相信這個條件
[00:12:09.000 --> 00:12:13.000]  其實還包含了另一個意思
[00:12:13.000 --> 00:12:19.000]  就是要「亞伯拉罕」離開他從前所拜的偶像
[00:12:19.000 --> 00:12:24.000]  從此以後單單侍奉上主
[00:12:24.000 --> 00:12:28.000]  聽從他的指令來行事
[00:12:28.000 --> 00:12:32.000]  那麼「亞伯拉罕」有沒有接受上帝的禮物呢
[00:12:32.000 --> 00:12:33.000]  有啊
[00:12:33.000 --> 00:12:35.000]  第四節告訴我
[00:12:35.000 --> 00:12:37.000]  「亞伯拉罕二話不說」
[00:12:37.000 --> 00:12:44.000]  「七十五歲的時候遵照上主的指示離開哈蘭」
[00:12:44.000 --> 00:12:47.000]  「羅德也跟他去」
[00:12:47.000 --> 00:12:50.000]  並且在第七和第八兩節經文
[00:12:50.000 --> 00:12:53.000]  都提到他是「建造祭壇」
[00:12:53.000 --> 00:12:59.000]  「敬拜上主」
[00:12:59.000 --> 00:13:01.000]  讓我們暫停一下
[00:13:01.000 --> 00:13:04.000]  思想一下這段故事的意義
[00:13:04.000 --> 00:13:08.000]  首先我看到上帝對全人類的恩典
[00:13:08.000 --> 00:13:12.000]  是要藉一個人去完成的
[00:13:12.000 --> 00:13:15.000]  所以這個故事也是預示了
[00:13:15.000 --> 00:13:21.000]  上帝將來會藉主耶穌拯救全人類
[00:13:21.000 --> 00:13:24.000]  其次這個故事都可以讓我們看到
[00:13:24.000 --> 00:13:27.000]  人得到上帝的揀選
[00:13:27.000 --> 00:13:30.000]  以至得到救恩
[00:13:30.000 --> 00:13:32.000]  不是靠人的行為
[00:13:32.000 --> 00:13:36.000]  因為亞伯拉罕和我們很多人都一樣
[00:13:36.000 --> 00:13:38.000]  在未認識上帝之前
[00:13:38.000 --> 00:13:40.000]  是拜偶像的
[00:13:40.000 --> 00:13:43.000]  是上帝主動向他顯現
[00:13:43.000 --> 00:13:44.000]  揀選他
[00:13:44.000 --> 00:13:46.000]  和上帝合作
[00:13:46.000 --> 00:13:49.000]  去完成上帝的計劃
[00:13:49.000 --> 00:13:51.000]  最後我們看到
[00:13:51.000 --> 00:13:54.000]  亞伯拉罕必須要以信心
[00:13:54.000 --> 00:13:57.000]  去回應上帝的揀選
[00:13:57.000 --> 00:14:02.000]  但是真的信心不是單單口說的
[00:14:02.000 --> 00:14:07.000]  一定會有合乎上帝要求的行為
[00:14:07.000 --> 00:14:11.000]  亞伯拉罕願意離開他熟悉的環境
[00:14:11.000 --> 00:14:14.000]  離開他從前拜的神明
[00:14:14.000 --> 00:14:18.000]  跟隨上主去一個地點不太確定的地方
[00:14:18.000 --> 00:14:23.000]  充分表明出他的信心是真的
[00:14:23.000 --> 00:14:28.000]  他是一個肯付代價去跟隨上主的人
[00:14:28.000 --> 00:14:31.000]  我們又怎樣呢
[00:14:31.000 --> 00:14:35.000]  亞伯拉罕雖然願意跟隨上主
[00:14:35.000 --> 00:14:38.000]  不過他也不是一個大好人
[00:14:38.000 --> 00:14:42.000]  他只不過是一位初信主的人
[00:14:42.000 --> 00:14:44.000]  就好像我們從前初信主的時候
[00:14:44.000 --> 00:14:47.000]  來教會聚會可以
[00:14:47.000 --> 00:14:48.000]  參加教會活動
[00:14:48.000 --> 00:14:50.000]  去玩可以
[00:14:50.000 --> 00:14:53.000]  但是要十一奉獻
[00:14:53.000 --> 00:14:55.000]  寫不行了
[00:14:55.000 --> 00:14:57.000]  不太寫得了
[00:14:57.000 --> 00:14:58.000]  隨便吧
[00:14:58.000 --> 00:15:02.000]  放一兩元下去吧
[00:15:02.000 --> 00:15:07.000]  我們繼續先看十二章十到二十字的記載
[00:15:07.000 --> 00:15:09.000]  這個事件就比較簡單
[00:15:09.000 --> 00:15:12.000]  讓我們想一想
[00:15:12.000 --> 00:15:16.000]  為什麼上主會容許這件事發生
[00:15:16.000 --> 00:15:19.000]  我們相信上帝是要藉這件事
[00:15:19.000 --> 00:15:24.000]  預示將來意識的人是會去到埃及
[00:15:24.000 --> 00:15:28.000]  猶太人解釋聖經是一句話
[00:15:28.000 --> 00:15:29.000]  是這麼說的
[00:15:29.000 --> 00:15:33.000]  "Marce a fort seman lefenim"
[00:15:33.000 --> 00:15:36.000]  希伯來文只有四個字
[00:15:36.000 --> 00:15:38.000]  意思是說
[00:15:38.000 --> 00:15:41.000]  發生在列祖身上的事
[00:15:41.000 --> 00:15:47.000]  預示他的子孫都會有同樣的經歷
[00:15:47.000 --> 00:15:49.000]  在創世紀後面的記載
[00:15:49.000 --> 00:15:50.000]  我們就知道了
[00:15:50.000 --> 00:15:53.000]  雅各全家都是由越加南地
[00:15:53.000 --> 00:15:56.000]  由饑荒而去到埃及
[00:15:56.000 --> 00:15:58.000]  到了新約的時候
[00:15:58.000 --> 00:16:00.000]  主耶穌出生之後
[00:16:00.000 --> 00:16:02.000]  都是要去到埃及
[00:16:02.000 --> 00:16:05.000]  後來再從埃及出來
[00:16:05.000 --> 00:16:07.000]  所以上帝沒有阻止
[00:16:07.000 --> 00:16:09.000]  亞伯蘭去埃及的決定
[00:16:09.000 --> 00:16:10.000]  使我們知道
[00:16:10.000 --> 00:16:12.000]  以色列人和主耶穌
[00:16:12.000 --> 00:16:14.000]  將來都要去埃及
[00:16:14.000 --> 00:16:16.000]  和離開埃及
[00:16:16.000 --> 00:16:18.000]  但這件事讓我們看到
[00:16:18.000 --> 00:16:22.000]  亞伯蘭的道德都是一般般的
[00:16:22.000 --> 00:16:25.000]  他為了保存自己的性命
[00:16:25.000 --> 00:16:27.000]  而要求妻子撒內
[00:16:27.000 --> 00:16:29.000]  隱瞞一個重要的事實
[00:16:29.000 --> 00:16:32.000]  要求撒內不要告訴別人
[00:16:32.000 --> 00:16:36.000]  他和亞伯蘭是夫妻的關係
[00:16:36.000 --> 00:16:38.000]  讓我們看到
[00:16:38.000 --> 00:16:42.000]  亞伯蘭是相當自我忠心的
[00:16:42.000 --> 00:16:45.000]  為了保住自己的性命
[00:16:45.000 --> 00:16:50.000]  就要求妻子說半個大話
[00:16:50.000 --> 00:16:53.000]  可能他心裡是這樣想
[00:16:53.000 --> 00:16:54.000]  無論如何
[00:16:54.000 --> 00:16:57.000]  他的妻子撒內都不會死的
[00:16:57.000 --> 00:17:00.000]  美女無論在哪個時代和文化中
[00:17:00.000 --> 00:17:02.000]  都有些優勢
[00:17:02.000 --> 00:17:04.000]  她們有顏值的
[00:17:04.000 --> 00:17:07.000]  雖然撒內當時已經是
[00:17:07.000 --> 00:17:10.000]  一位六十七歲以上的女士
[00:17:10.000 --> 00:17:12.000]  但她的外表看起來
[00:17:12.000 --> 00:17:14.000]  可能只是三十歲左右
[00:17:14.000 --> 00:17:16.000]  非常美貌
[00:17:16.000 --> 00:17:19.000]  其實亞伯蘭的做法
[00:17:19.000 --> 00:17:21.000]  都可能反映了很多
[00:17:21.000 --> 00:17:23.000]  現代基督徒的做法
[00:17:23.000 --> 00:17:26.000]  一方面我們願意接受洗禮
[00:17:26.000 --> 00:17:28.000]  經常來教會聚會
[00:17:28.000 --> 00:17:30.000]  參加小組甚至奉獻
[00:17:30.000 --> 00:17:32.000]  但在日常生活方面
[00:17:32.000 --> 00:17:34.000]  很多時做事都是
[00:17:34.000 --> 00:17:37.000]  按照微信主之前的方法
[00:17:37.000 --> 00:17:40.000]  按照一般世人的方法
[00:17:40.000 --> 00:17:42.000]  他沒有細心去思想
[00:17:42.000 --> 00:17:44.000]  這個方法是否合乎聖經
[00:17:44.000 --> 00:17:46.000]  也沒有求問上主
[00:17:46.000 --> 00:17:49.000]  順其自然根據過往的經驗
[00:17:49.000 --> 00:17:55.000]  和一般非基督徒的做事模式去做事
[00:17:55.000 --> 00:17:57.000]  我記得有位西人牧師
[00:17:57.000 --> 00:18:01.000]  曾經講過一個事件
[00:18:01.000 --> 00:18:03.000]  說他在教會中
[00:18:03.000 --> 00:18:06.000]  有一位很成熟的基督徒
[00:18:06.000 --> 00:18:08.000]  在教會很熱心侍奉
[00:18:08.000 --> 00:18:11.000]  他快要退休的時候
[00:18:11.000 --> 00:18:13.000]  就去見會計師、理財師
[00:18:13.000 --> 00:18:17.000]  做好退休之後的財務安排
[00:18:17.000 --> 00:18:21.000]  牧師聽完他的分享後就問他
[00:18:21.000 --> 00:18:24.000]  你有沒有想過祈禱求問神呢?
[00:18:24.000 --> 00:18:28.000]  他說:哎呀!我竟然忘記了
[00:18:28.000 --> 00:18:30.000]  可能在很多人的心裡
[00:18:30.000 --> 00:18:33.000]  是上帝不管理財的事
[00:18:33.000 --> 00:18:34.000]  上帝負責救恩
[00:18:34.000 --> 00:18:36.000]  負責創造天地
[00:18:36.000 --> 00:18:38.000]  理財不用麻煩上帝
[00:18:38.000 --> 00:18:41.000]  或者上帝根本不懂理財
[00:18:41.000 --> 00:18:47.000]  我自己也遇過幾位基督徒
[00:18:47.000 --> 00:18:51.000]  他們決定合作合夥開餐館
[00:18:51.000 --> 00:18:53.000]  又來跟我聊天
[00:18:53.000 --> 00:18:55.000]  又要求我跟他們祈禱
[00:18:55.000 --> 00:18:56.000]  我建議他們
[00:18:56.000 --> 00:18:57.000]  你們先計算清楚
[00:18:57.000 --> 00:19:01.000]  有沒有錢賺才決定
[00:19:01.000 --> 00:19:08.000]  做店鋪簽個合約也要簽幾年
[00:19:08.000 --> 00:19:11.000]  最重要當然是求神帶領
[00:19:11.000 --> 00:19:12.000]  他們說:計算過了
[00:19:12.000 --> 00:19:14.000]  應該會有錢賺
[00:19:14.000 --> 00:19:16.000]  不過後來
[00:19:16.000 --> 00:19:18.000]  後來他們的生意失敗了
[00:19:18.000 --> 00:19:19.000]  我才知道
[00:19:19.000 --> 00:19:21.000]  原來他們也是計劃了
[00:19:21.000 --> 00:19:24.000]  效法世人的做法
[00:19:24.000 --> 00:19:28.000]  會去做假帳、去逃稅
[00:19:28.000 --> 00:19:31.000]  才有錢賺
[00:19:31.000 --> 00:19:36.000]  亞伯蘭當天雖然說謊
[00:19:36.000 --> 00:19:40.000]  但上帝仍然出手救了撒萊
[00:19:40.000 --> 00:19:42.000]  不單止救了撒萊
[00:19:42.000 --> 00:19:44.000]  好像還藉著這件事
[00:19:44.000 --> 00:19:45.000]  祝福亞伯蘭
[00:19:45.000 --> 00:19:47.000]  使她得到法老
[00:19:47.000 --> 00:19:51.000]  給她許多牛羊公奴奴僕
[00:19:51.000 --> 00:19:55.000]  婢女母奴樂陀
[00:19:55.000 --> 00:19:58.000]  聖經記載了這件事
[00:19:58.000 --> 00:20:00.000]  不是教我們學習
[00:20:00.000 --> 00:20:04.000]  亞伯蘭為了個人的安全
[00:20:04.000 --> 00:20:06.000]  就去說謊
[00:20:06.000 --> 00:20:08.000]  就去出賣太太
[00:20:08.000 --> 00:20:10.000]  而是要讓我們看到
[00:20:10.000 --> 00:20:12.000]  上帝的恩典
[00:20:12.000 --> 00:20:15.000]  和祂要拯救世人的計劃
[00:20:15.000 --> 00:20:20.000]  是不可以被人的愚昧改變的
[00:20:20.000 --> 00:20:24.000]  亞伯蘭在她初信上帝的時候
[00:20:24.000 --> 00:20:27.000]  相當小信
[00:20:27.000 --> 00:20:29.000]  信心小
[00:20:29.000 --> 00:20:30.000]  但她的小信
[00:20:30.000 --> 00:20:33.000]  並不能夠妨礙上主
[00:20:33.000 --> 00:20:35.000]  要賜福給她
[00:20:35.000 --> 00:20:41.000]  以及藉著她賜福萬民的計劃
[00:20:41.000 --> 00:20:44.000]  作為基督徒
[00:20:44.000 --> 00:20:45.000]  我們不是要屈她
[00:20:45.000 --> 00:20:49.000]  我們應該記住彼得的教導
[00:20:49.000 --> 00:20:53.000]  在彼得後書一章5到8節裡說
[00:20:53.000 --> 00:20:55.000]  有了信心
[00:20:55.000 --> 00:20:57.000]  又要加上德行
[00:20:57.000 --> 00:20:59.000]  有了德行
[00:20:59.000 --> 00:21:02.000]  又要加上智識
[00:21:02.000 --> 00:21:04.000]  有了智識
[00:21:04.000 --> 00:21:06.000]  又要加上節制
[00:21:06.000 --> 00:21:08.000]  有了節制
[00:21:08.000 --> 00:21:11.000]  又要加上忍耐
[00:21:11.000 --> 00:21:12.000]  有了忍耐
[00:21:12.000 --> 00:21:15.000]  又要加上勁勤
[00:21:15.000 --> 00:21:17.000]  有了勁勤
[00:21:17.000 --> 00:21:20.000]  又要加上愛弟兄的心
[00:21:20.000 --> 00:21:23.000]  有了愛弟兄的心
[00:21:23.000 --> 00:21:27.000]  又要加上愛眾人的心
[00:21:27.000 --> 00:21:30.000]  你們有了這幾樣
[00:21:30.000 --> 00:21:32.000]  再繼續增長
[00:21:32.000 --> 00:21:34.000]  就必使你們再認識
[00:21:34.000 --> 00:21:37.000]  我們的主耶穌基督上
[00:21:37.000 --> 00:21:43.000]  不至於懶散和不結果自了
[00:21:43.000 --> 00:21:45.000]  丁姐妹
[00:21:45.000 --> 00:21:48.000]  我鼓勵大家反省一下
[00:21:48.000 --> 00:21:53.000]  信主信了多久呢
[00:21:53.000 --> 00:21:56.000]  在我們的信仰旅程上
[00:21:56.000 --> 00:21:58.000]  有沒有不斷的長進
[00:21:58.000 --> 00:22:02.000]  結出榮神益人的果子
[00:22:02.000 --> 00:22:06.000]  還是我們原地踏步
[00:22:06.000 --> 00:22:09.000]  信主信了十年二十年
[00:22:09.000 --> 00:22:11.000]  不過屬靈的生命
