
[00:00:00.000 --> 00:00:04.340]  我們繼續來到透過希伯來書
[00:06:25.740 --> 00:06:29.740]  比較什麼宗教比較呢
[00:06:29.740 --> 00:06:32.740]  比較猶太教
[00:06:32.740 --> 00:06:36.740]  不過當然猶太的信仰
[00:06:36.740 --> 00:06:38.740]  舊約的信仰
[00:06:38.740 --> 00:06:40.740]  聖經舊約的信仰
[00:06:40.740 --> 00:06:43.740]  和聖經新約的信仰
[00:06:43.740 --> 00:06:46.740]  這兩種的比較
[00:06:46.740 --> 00:06:50.740]  所以當你看希伯來書的時候
[00:06:50.740 --> 00:06:52.740]  他會講
[00:06:52.740 --> 00:06:54.740]  當他比較的時候
[00:06:54.740 --> 00:06:56.740]  什麼更加好呢
[00:06:56.740 --> 00:06:58.740]  什麼更加的美麗呢
[00:06:58.740 --> 00:07:00.740]  什麼更加的完全呢
[00:07:00.740 --> 00:07:02.740]  什麼更加的尊貴呢
[00:07:02.740 --> 00:07:04.740]  什麼更加好呢
[00:07:04.740 --> 00:07:07.740]  所以當你看希伯來書的時候
[00:07:07.740 --> 00:07:11.740]  你會重重複複看到
[00:07:11.740 --> 00:07:16.740]  耶穌基督的信仰是更加好
[00:07:16.740 --> 00:07:18.740]  所以在希伯來書第八章第六節
[00:07:18.740 --> 00:07:22.740]  「如今基督所得的職任是更加美」
[00:07:22.740 --> 00:07:26.740]  正如他所作的更美的約
[00:07:26.740 --> 00:07:30.740]  新約的宗保這個更美的約
[00:07:30.740 --> 00:07:35.740]  這個約原是藉著更美的英他所立的
[00:07:35.740 --> 00:07:38.740]  所以當你看希伯來書
[00:07:38.740 --> 00:07:41.740]  他原來是一路比較
[00:07:41.740 --> 00:07:43.740]  有些東西是需要比較
[00:07:43.740 --> 00:07:46.740]  你才知道那樣東西是好的
[00:07:46.740 --> 00:07:48.740]  有些東西需要比較
[00:07:48.740 --> 00:07:51.740]  你才覺得那樣東西是寶貴的
[00:07:51.740 --> 00:07:54.740]  所以希伯來書的作者
[00:07:54.740 --> 00:07:57.740]  他是用一個比較
[00:07:57.740 --> 00:08:00.740]  來幫助我們了解基督的信仰
[00:08:00.740 --> 00:08:04.740]  怎樣是真、怎樣是好的
[00:08:04.740 --> 00:08:06.740]  第二樣東西呢
[00:08:06.740 --> 00:08:10.740]  我們來了解成卷書
[00:08:10.740 --> 00:08:12.740]  它給些什麼
[00:08:12.740 --> 00:08:15.740]  在第一個段落裏面
[00:08:15.740 --> 00:08:17.740]  特別我們今天思想的
[00:08:17.740 --> 00:08:23.740]  它是比較當時猶太人所著重的
[00:08:23.740 --> 00:08:26.740]  在靈界裏面的天使
[00:08:26.740 --> 00:08:31.740]  耶穌比靈界裏面的天使更加崇高
[00:08:31.740 --> 00:08:32.740]  第二方面
[00:08:32.740 --> 00:08:34.740]  耶穌基督比舊約裏面
[00:08:34.740 --> 00:08:36.740]  祂所推崇的
[00:08:36.740 --> 00:08:42.740]  所來尊敬的摩西更加的尊貴
[00:08:42.740 --> 00:08:45.740]  耶穌基督比舊約裏面
[00:08:45.740 --> 00:08:50.740]  整個建立他們和神關係
[00:08:50.740 --> 00:08:53.740]  特別大祭司的職份
[00:08:53.740 --> 00:08:56.740]  能夠幫助他們
[00:08:56.740 --> 00:08:59.740]  能夠進到上帝的面前
[00:08:59.740 --> 00:09:02.740]  耶穌基督大祭司的職份
[00:09:02.740 --> 00:09:05.740]  比舊約時代亞倫體系的
[00:09:05.740 --> 00:09:09.740]  大祭司的職份更加的超越
[00:09:09.740 --> 00:09:12.740]  耶穌基督所獻的祭品
[00:09:12.740 --> 00:09:14.740]  或者祭物
[00:09:14.740 --> 00:09:16.740]  祂自己的生命
[00:09:16.740 --> 00:09:20.740]  是比舊約裏面所獻的獻祭
[00:09:20.740 --> 00:09:22.740]  更加的美
[00:09:22.740 --> 00:09:24.740]  更加第五方面
[00:09:24.740 --> 00:09:29.740]  耶穌基督用去血所立的新約
[00:09:29.740 --> 00:09:33.740]  比舊的約更加的完全
[00:09:33.740 --> 00:09:34.740]  所以呢
[00:09:34.740 --> 00:09:37.740]  如果你看希伯來書的時候
[00:09:37.740 --> 00:09:38.740]  你就發現
[00:09:38.740 --> 00:09:40.740]  在這本書裏面
[00:09:40.740 --> 00:09:42.740]  很多的比較
[00:09:42.740 --> 00:09:43.740]  比天使
[00:09:43.740 --> 00:09:45.740]  比舊約裏面
[00:09:45.740 --> 00:09:47.740]  即是摩西
[00:09:47.740 --> 00:09:49.740]  比舊約裏面亞倫的體系
[00:09:49.740 --> 00:09:51.740]  那個大祭司
[00:09:51.740 --> 00:09:54.740]  比當時舊約裏面
[00:09:54.740 --> 00:09:55.740]  他們的獻祭
[00:09:55.740 --> 00:09:58.740]  耶穌所獻的更加的美
[00:09:58.740 --> 00:10:01.740]  耶穌基督所立的新約
[00:10:01.740 --> 00:10:04.740]  比舊約更加的完全
[00:10:04.740 --> 00:10:06.740]  所以為什麼我們要信耶穌
[00:10:06.740 --> 00:10:09.740]  為什麼我們要堅守這個信仰
[00:10:09.740 --> 00:10:11.740]  就是這樣的原因
[00:10:11.740 --> 00:10:13.740]  第三方面
[00:10:13.740 --> 00:10:17.740]  究竟這本書給了什麼人呢?
[00:10:17.740 --> 00:10:18.740]  所以呢
[00:10:18.740 --> 00:10:22.740]  雖然這本書沒有給我們特別的提示
[00:10:22.740 --> 00:10:24.740]  去寫給哪些人
[00:10:24.740 --> 00:10:25.740]  不過呢
[00:10:25.740 --> 00:10:27.740]  有聖經學者就提到
[00:10:27.740 --> 00:10:30.740]  在希伯來書第十三章第十四節這樣說
[00:10:30.740 --> 00:10:35.740]  請你們問引導你們諸位和眾聖徒安
[00:10:35.740 --> 00:10:37.740]  從意大利來的人
[00:10:37.740 --> 00:10:39.740]  也問你們的安
[00:10:39.740 --> 00:10:45.740]  順理成章去寫信給這班弟兄姊妹
[00:10:45.740 --> 00:10:50.740]  這班弟兄姊妹一定認識在意大利的人
[00:10:50.740 --> 00:10:52.740]  意大利來的人
[00:10:52.740 --> 00:10:56.740]  特別在意大利裏面一個最大的城市
[00:10:56.740 --> 00:10:58.740]  當時是什麼城市?
[00:10:58.740 --> 00:10:59.740]  羅馬
[00:10:59.740 --> 00:11:01.740]  羅馬的城市
[00:11:01.740 --> 00:11:03.740]  換句說話來說
[00:11:03.740 --> 00:11:06.740]  從這一點裏面
[00:11:06.740 --> 00:11:08.740]  很自然的
[00:11:08.740 --> 00:11:11.740]  有人就推想
[00:11:11.740 --> 00:11:15.740]  這個希伯來書的作者
[00:11:15.740 --> 00:11:17.740]  是寫給
[00:11:17.740 --> 00:11:22.740]  這個羅馬生活裏面的一班基督徒
[00:11:22.740 --> 00:11:24.740]  而這一班基督徒
[00:11:24.740 --> 00:11:26.740]  又很熟悉舊約的
[00:11:26.740 --> 00:11:31.740]  甚至他們來到對舊約
[00:11:31.740 --> 00:11:34.740]  甚至是很尊崇的
[00:11:34.740 --> 00:11:35.740]  所以呢
[00:11:35.740 --> 00:11:38.740]  有人來推論
[00:11:38.740 --> 00:11:40.740]  這一班可能就是
[00:11:40.740 --> 00:11:42.740]  當他未信耶穌的時候
[00:11:42.740 --> 00:11:44.740]  是一班猶太人
[00:11:44.740 --> 00:11:49.740]  或者一班歸信了猶太教的弟兄姊妹
[00:11:49.740 --> 00:11:53.740]  當時的社會環境
[00:11:53.740 --> 00:11:55.740]  基督的信仰
[00:11:55.740 --> 00:11:58.740]  一個新的信仰
[00:11:58.740 --> 00:12:00.740]  未被政府
[00:12:00.740 --> 00:12:02.740]  甚至當時的猶太人
[00:12:02.740 --> 00:12:04.740]  普遍的接受
[00:12:04.740 --> 00:12:06.740]  所以信了耶穌的人
[00:12:06.740 --> 00:12:08.740]  他們會受逼迫
[00:12:08.740 --> 00:12:11.740]  所以他們因著各種的壓力
[00:12:11.740 --> 00:12:14.740]  他們有機會
[00:12:14.740 --> 00:12:16.740]  甚至亦都可能有些人
[00:12:16.740 --> 00:12:20.740]  來到想放棄基督的信仰
[00:12:20.740 --> 00:12:23.740]  回到以前的信仰
[00:12:23.740 --> 00:12:26.740]  所以希伯來書的作者就勸告他們
[00:12:26.740 --> 00:12:27.740]  怎樣呀
[00:12:27.740 --> 00:12:29.740]  你們不要放棄
[00:12:29.740 --> 00:12:33.740]  你們要堅持到底
[00:12:33.740 --> 00:12:38.740]  所以作者就用一個比較的方式
[00:12:38.740 --> 00:12:40.740]  究竟哪個好呢
[00:12:40.740 --> 00:12:43.740]  是你以前的信仰好呢
[00:12:43.740 --> 00:12:45.740]  還是現在你信耶穌好呢
[00:12:45.740 --> 00:12:49.740]  還是你信舊約的體系好呢
[00:12:49.740 --> 00:12:51.740]  還是現在信仰
[00:12:51.740 --> 00:12:53.740]  比你更加的直接
[00:12:53.740 --> 00:12:56.740]  跟你建立和神的關係呢
[00:12:58.740 --> 00:13:04.740]  很多時候當我自己去問一些
[00:13:04.740 --> 00:13:08.740]  準備受浸的弟兄姊妹心事的時候
[00:13:08.740 --> 00:13:11.740]  我都問他一個這樣的問題
[00:13:11.740 --> 00:13:14.740]  究竟信了耶穌
[00:13:14.740 --> 00:13:16.740]  大過比你
[00:13:16.740 --> 00:13:18.740]  有沒有什麼不同呢
[00:13:18.740 --> 00:13:21.740]  很多人他們都能夠講出
[00:13:21.740 --> 00:13:24.740]  他未信耶穌的時候那種的生活
[00:13:24.740 --> 00:13:25.740]  信了耶穌
[00:13:25.740 --> 00:13:28.740]  大過比他生活的改變
[00:13:28.740 --> 00:13:32.740]  以致他能夠徹徹底底的感覺到
[00:13:32.740 --> 00:13:34.740]  信了耶穌
[00:13:34.740 --> 00:13:39.740]  是否比他未信耶穌的時候更加的好
[00:13:39.740 --> 00:13:42.740]  即是從他生命的裏面
[00:13:42.740 --> 00:13:44.740]  他能夠感覺的
[00:13:44.740 --> 00:13:49.740]  能夠比他更大的那個祝福
[00:13:49.740 --> 00:13:56.740]  最近英國倫敦西部
[00:13:56.740 --> 00:13:59.740]  一層的住宅樓宇發生火警
[00:13:59.740 --> 00:14:06.740]  這一座樓住了大概五六百人
[00:14:06.740 --> 00:14:09.740]  有百幾個單位
[00:14:09.740 --> 00:14:15.740]  不知道為什麼在上個禮拜三左右
[00:14:15.740 --> 00:14:20.740]  好像說四樓火警
[00:14:20.740 --> 00:14:25.740]  然後很快就燒通頂
[00:14:25.740 --> 00:14:27.740]  今早的新聞就說
[00:14:27.740 --> 00:14:32.740]  有五十幾個六十個人燒死了
[00:14:32.740 --> 00:14:37.740]  有一些人受了傷
[00:14:37.740 --> 00:14:40.740]  還有一些人失蹤
[00:14:40.740 --> 00:14:47.740]  為什麼這個火災這麼快就燒通頂呢
[00:14:47.740 --> 00:14:49.740]  有人就發現
[00:14:49.740 --> 00:14:54.740]  這座大廈在2015年做一個翻新的工程
[00:14:54.740 --> 00:14:56.740]  在這個翻新工程裏面
[00:14:56.740 --> 00:15:01.740]  他們用了一些異形的物料
[00:15:01.740 --> 00:15:05.740]  來去成為外牆
[00:15:05.740 --> 00:15:07.740]  包圍外牆
[00:15:07.740 --> 00:15:09.740]  這些異形物料
[00:15:09.740 --> 00:15:21.740]  造成今次其中一個主要火勢迅速蔓延
[00:15:21.740 --> 00:15:25.740]  由四樓去到頂上
[00:15:25.740 --> 00:15:29.740]  其實是一個原因
[00:15:29.740 --> 00:15:33.740]  不過比較這些物料
[00:15:33.740 --> 00:15:36.740]  如果不用異形的物料
[00:15:36.740 --> 00:15:40.740]  會怎樣呢?增加多少成本呢?
[00:15:40.740 --> 00:15:45.740]  有人說增加的成本只不過是五千磅
[00:15:45.740 --> 00:15:47.740]  你想想
[00:15:47.740 --> 00:15:50.740]  那五千磅
[00:15:50.740 --> 00:15:52.740]  如果你比較一下這些物料
[00:15:52.740 --> 00:15:54.740]  你會選用什麼呢?
[00:15:54.740 --> 00:16:01.740]  如果你住在這個大廈的業主
[00:16:01.740 --> 00:16:04.740]  如果叫你多出幾千元
[00:16:04.740 --> 00:16:08.740]  能夠保障多少少
[00:16:08.740 --> 00:16:12.740]  這座大廈火速不會引致這麼快的蔓延
[00:16:12.740 --> 00:16:14.740]  你會選擇什麼呢?
[00:16:14.740 --> 00:16:16.740]  你會比較
[00:16:16.740 --> 00:16:18.740]  多五千磅而已
[00:16:18.740 --> 00:16:20.740]  五萬元而已
[00:16:20.740 --> 00:16:23.740]  我不知道為什麼那個建築商
[00:16:23.740 --> 00:16:25.740]  為了省那五萬元
[00:16:25.740 --> 00:16:29.740]  用這種有塑膠的材料
[00:16:29.740 --> 00:16:31.740]  這種物料
[00:16:31.740 --> 00:16:34.740]  成為包圍這個外牆的物料
[00:16:34.740 --> 00:16:39.740]  原來倫敦的消防局早在九十年代
[00:16:39.740 --> 00:16:41.740]  已經提出警告
[00:16:41.740 --> 00:16:45.740]  說這些高樓大廈所用的物料
[00:16:45.740 --> 00:16:50.740]  可能有機會發生一些大火
[00:16:50.740 --> 00:16:53.740]  但是那些人聽不到
[00:16:53.740 --> 00:16:55.740]  省得就省
[00:16:55.740 --> 00:17:01.740]  弟兄姊妹,我不知道我們有沒有忽視
[00:17:01.740 --> 00:17:05.740]  我們今天擁有基督的信仰
[00:17:05.740 --> 00:17:08.740]  如果你忽視這個信仰
[00:17:08.740 --> 00:17:09.740]  我告訴你
[00:17:09.740 --> 00:17:14.740]  對你現在和將來永恆的生命
[00:17:14.740 --> 00:17:17.740]  可能帶來很嚴重的影響
[00:17:17.740 --> 00:17:20.740]  所以希伯來書的作者
[00:17:20.740 --> 00:17:27.740]  來和當時正是放棄信仰
[00:17:27.740 --> 00:17:31.740]  後退的一班基督徒說一番話
[00:17:31.740 --> 00:17:36.740]  你們要堅持到底
[00:17:36.740 --> 00:17:39.740]  你不要這麼容易放棄你的信仰
[00:17:39.740 --> 00:17:42.740]  雖然你面對很多的壓力
[00:17:42.740 --> 00:17:44.740]  但是這個信仰是真的
[00:17:44.740 --> 00:17:47.740]  這個信仰是比你舊時的信仰好
[00:17:47.740 --> 00:17:50.740]  你不要像以前那樣
[00:17:50.740 --> 00:17:52.740]  或者對今天來說
[00:17:52.740 --> 00:17:53.740]  當你面對壓力
[00:17:53.740 --> 00:17:57.740]  你可能有機會想走回頭
[00:17:57.740 --> 00:17:58.740]  不信
[00:17:58.740 --> 00:18:01.740]  或者不如去拜我以前的神
[00:18:01.740 --> 00:18:03.740]  不過,聖經告訴你
[00:18:03.740 --> 00:18:08.740]  你這樣做,你很危險
[00:18:08.740 --> 00:18:13.740]  第二方面,是我們上個禮拜所思想的
[00:18:13.740 --> 00:18:17.740]  究竟耶穌基督是哪一個呢?
[00:18:17.740 --> 00:18:21.740]  基督信仰的核心就是耶穌
[00:18:21.740 --> 00:18:24.740]  如果我們不認識耶穌基督
[00:18:24.740 --> 00:18:29.740]  我們就不明白基督的信仰
[00:18:29.740 --> 00:18:35.740]  究竟你了不了解耶穌是哪一個呢?
[00:18:35.740 --> 00:18:41.740]  如果我們對我們信仰的核心耶穌都不了解
[00:18:41.740 --> 00:18:45.740]  而你又相信,可能你就是迷信
[00:18:45.740 --> 00:18:47.740]  我記得我以前信耶穌
[00:18:47.740 --> 00:18:49.740]  我中一的時候
[00:18:49.740 --> 00:18:51.740]  我去到一間基督教學校讀書
[00:18:51.740 --> 00:18:56.740]  那時候我就已經舉手說我自己相信耶穌
[00:18:56.740 --> 00:18:58.740]  不過其實耶穌和我
[00:18:58.740 --> 00:19:01.740]  或者我對耶穌究竟知不知道是哪一個呢?
[00:19:01.740 --> 00:19:02.740]  其實是不知道的
[00:19:02.740 --> 00:19:05.740]  不過我就知道祂是神
[00:19:05.740 --> 00:19:08.740]  我就當我以前怎樣拜神呢?
[00:19:08.740 --> 00:19:11.740]  我現在就去敬拜耶穌
[00:19:11.740 --> 00:19:15.740]  那什麼時候我要去拜神呢?
[00:19:15.740 --> 00:19:18.740]  有事的時候,對不對?
[00:19:18.740 --> 00:19:20.740]  所以我考試的時候
[00:19:20.740 --> 00:19:23.740]  我就會祈禱,對不對?
[00:19:23.740 --> 00:19:25.740]  我們都是這樣,是不是?
[00:19:25.740 --> 00:19:26.740]  有事的時候就祈禱
[00:19:26.740 --> 00:19:28.740]  平時沒事的時候,怎樣?
[00:19:28.740 --> 00:19:30.740]  你不用理神了,是不是?
[00:19:30.740 --> 00:19:32.740]  你會是這樣的
[00:19:32.740 --> 00:19:34.740]  所以當我有事的時候
[00:19:34.740 --> 00:19:37.740]  考試,我就祈禱
[00:19:37.740 --> 00:19:41.740]  那時候家裡全部都是拜黃大仙
[00:19:41.740 --> 00:19:43.740]  拜偶像
[00:19:43.740 --> 00:19:45.740]  我為了不讓祂知道
[00:19:45.740 --> 00:19:46.740]  就蓋了一張被子
[00:19:46.740 --> 00:19:48.740]  就在被子裡面祈禱
[00:19:48.740 --> 00:19:52.740]  只有我知道自己去祈禱
[00:19:52.740 --> 00:19:56.740]  直至到中午的時候
[00:19:56.740 --> 00:20:01.740]  我開始對這位耶穌多一些了解
[00:20:01.740 --> 00:20:05.740]  這位耶穌不單止是一位神
[00:20:05.740 --> 00:20:09.740]  這位耶穌還願意為我犧牲
[00:20:09.740 --> 00:20:13.740]  讓我自己認識我自己的罪
[00:20:13.740 --> 00:20:18.740]  這位耶穌還是赦免我的罪的神
[00:20:18.740 --> 00:20:22.740]  喜伯來書的作者告訴我們
[00:20:22.740 --> 00:20:29.740]  一開始就講到耶穌和舊約的關係
[00:20:29.740 --> 00:20:32.740]  和我們舊時信仰的關係
[00:20:32.740 --> 00:20:35.740]  耶穌不是新的信仰
[00:20:35.740 --> 00:20:38.740]  基督的信仰不是新的信仰
[00:20:38.740 --> 00:20:42.740]  祂是神舊時的信仰
[00:20:42.740 --> 00:20:45.740]  體時的最高峰
[00:20:45.740 --> 00:20:49.740]  因為祂是神本體的真相
[00:20:49.740 --> 00:20:52.740]  神本體代表
[00:20:52.740 --> 00:20:59.740]  神祂自己很具體來到人類當中
[00:20:59.740 --> 00:21:03.740]  告訴我們祂是怎樣的
[00:21:03.740 --> 00:21:09.740]  有時候有很多人來介紹我
[00:21:09.740 --> 00:21:14.740]  或者來講我一些事
[00:21:14.740 --> 00:21:17.740]  牧師是好人的
[00:21:17.740 --> 00:21:20.740]  這是表面的
[00:21:20.740 --> 00:21:24.740]  你沒見到我在背後罵老婆的樣子
[00:21:24.740 --> 00:21:26.740]  你當然說是好人了
[00:21:26.740 --> 00:21:28.740]  你又沒看我怎樣罵兒子
[00:21:28.740 --> 00:21:31.740]  你當然說是好人了
[00:21:31.740 --> 00:21:32.740]  不過我現在告訴你
[00:21:32.740 --> 00:21:34.740]  我不是這樣好人的
[00:21:34.740 --> 00:21:36.740]  那你相信誰?
[00:21:36.740 --> 00:21:38.740]  你相信誰?
