
[00:00:00.000 --> 00:00:07.000]  我們繼續看上行詩第132篇
[00:06:52.000 --> 00:06:54.000]  藥櫃是用木製造的
[00:06:54.000 --> 00:06:56.000]  外面包了金
[00:06:56.000 --> 00:07:03.000]  但是櫃蓋全部是用純金製造的
[00:07:03.000 --> 00:07:07.000]  櫃蓋不是用來蓋著藥櫃
[00:07:07.000 --> 00:07:12.000]  更重要的是它是象徵上帝的王座
[00:07:12.000 --> 00:07:18.000]  聖經叫藥櫃的蓋上帝的私恩座
[00:07:18.000 --> 00:07:22.000]  這幅圖片當然不是原本的藥櫃
[00:07:22.000 --> 00:07:24.000]  只是仿製
[00:07:24.000 --> 00:07:26.000]  因為原本的藥櫃
[00:07:26.000 --> 00:07:28.000]  在公元前586年
[00:07:28.000 --> 00:07:32.000]  巴比倫王進入耶路撒冷火燒聖殿之後
[00:07:32.000 --> 00:07:34.000]  就不見了
[00:07:34.000 --> 00:07:36.000]  最合理的推測是
[00:07:36.000 --> 00:07:41.000]  可能在那個時候被大火燒了
[00:07:41.000 --> 00:07:43.000]  但是藥櫃做好了之後
[00:07:43.000 --> 00:07:46.000]  最初就一直跟著以色列人
[00:07:46.000 --> 00:07:49.000]  在曠野漂流了幾十年
[00:07:49.000 --> 00:07:54.000]  所以我們看到藥櫃旁邊有兩支抬槓
[00:07:54.000 --> 00:07:56.000]  是插在藥櫃兩邊的
[00:07:56.000 --> 00:08:01.000]  就是給祭司來抬著藥櫃走的
[00:08:01.000 --> 00:08:04.000]  當以色列人進入了迦南之後
[00:08:04.000 --> 00:08:07.000]  藥櫃和聖墓就一直存放在一個地方
[00:08:07.000 --> 00:08:09.000]  叫做士羅
[00:08:09.000 --> 00:08:11.000]  但後來有一次
[00:08:11.000 --> 00:08:14.000]  非利士人就侵略以色列
[00:08:14.000 --> 00:08:16.000]  以色列人就說
[00:08:16.000 --> 00:08:20.000]  不如這樣吧,我們將上帝的藥櫃抬到戰場坐鎮
[00:08:20.000 --> 00:08:22.000]  以振聲威
[00:08:22.000 --> 00:08:26.000]  他們真的將藥櫃抬到戰場
[00:08:26.000 --> 00:08:29.000]  但結果還是打敗仗
[00:08:29.000 --> 00:08:32.000]  還是非利士人打贏了
[00:08:32.000 --> 00:08:34.000]  當非利士人打贏了仗之後
[00:08:34.000 --> 00:08:36.000]  他們就把藥櫃拿走
[00:08:36.000 --> 00:08:40.000]  當是戰利品
[00:08:40.000 --> 00:08:45.000]  不過當非利士人將藥櫃抬到他們的地方之後
[00:08:45.000 --> 00:08:47.000]  藥櫃所去到的地方
[00:08:47.000 --> 00:08:50.000]  都帶給當地的居民
[00:08:50.000 --> 00:08:54.000]  很大的痛苦和災害
[00:08:54.000 --> 00:08:57.000]  結果那些非利士人有幾個城市
[00:08:57.000 --> 00:08:59.000]  推來推去
[00:08:59.000 --> 00:09:01.000]  最後沒有人敢要藥櫃
[00:09:01.000 --> 00:09:03.000]  千萬不要放在我的城市
[00:09:03.000 --> 00:09:06.000]  你要你拿去
[00:09:06.000 --> 00:09:08.000]  最後他們沒有辦法
[00:09:08.000 --> 00:09:09.000]  沒有人肯要
[00:09:09.000 --> 00:09:10.000]  他們就決定
[00:09:10.000 --> 00:09:14.000]  不如這樣吧,將藥櫃送回以色列就算了
[00:09:14.000 --> 00:09:18.000]  最後藥櫃就停放在今天經文第六節所說的
[00:09:18.000 --> 00:09:20.000]  瓦爾田野
[00:09:20.000 --> 00:09:23.000]  或者是樹林裏面
[00:09:23.000 --> 00:09:26.000]  大概停在那裏都有幾十年的時間
[00:09:26.000 --> 00:09:29.000]  直到大衛做王的時候
[00:09:29.000 --> 00:09:32.000]  大衛是很愛上帝
[00:09:32.000 --> 00:09:34.000]  他立定心意
[00:09:34.000 --> 00:09:37.000]  正如今天經文第二三節所說
[00:09:37.000 --> 00:09:41.000]  他要將神的藥櫃搬回耶路撒冷
[00:09:41.000 --> 00:09:44.000]  他是在耶路撒冷做皇帝
[00:09:44.000 --> 00:09:46.000]  第三節提到大衛發誓
[00:09:46.000 --> 00:09:49.000]  在未為上帝找到地方之前
[00:09:49.000 --> 00:09:52.000]  絕不進我的家,絕不睡覺,絕不打盹
[00:09:52.000 --> 00:09:55.000]  這是詩歌形式的誇張表達
[00:09:55.000 --> 00:09:58.000]  我不相信他一直沒有睡過覺
[00:09:58.000 --> 00:10:02.000]  其實只是表明他真的下了很大的決心
[00:10:02.000 --> 00:10:07.000]  有關大衛最後將藥櫃運入耶路撒冷
[00:10:07.000 --> 00:10:12.000]  耶路撒冷記載在撒姆爾記下第六章至第七章
[00:10:12.000 --> 00:10:14.000]  如果你想了解詳細情形
[00:10:14.000 --> 00:10:18.000]  你可以回家讀讀那段事跡
[00:10:18.000 --> 00:10:23.000]  在運送藥櫃去耶路撒冷的過程當中
[00:10:23.000 --> 00:10:27.000]  大衛經歷了一個很大的教訓
[00:10:27.000 --> 00:10:32.000]  摩西的律法原本有很清楚的規定
[00:10:32.000 --> 00:10:34.000]  怎樣運送藥櫃
[00:10:34.000 --> 00:10:39.000]  必須由利尾人的祭司要抬在肩膀上
[00:10:39.000 --> 00:10:42.000]  所以有兩支抬鋼
[00:10:42.000 --> 00:10:46.000]  並且人不能用手去觸摸藥櫃
[00:10:46.000 --> 00:10:50.000]  不過大衛輕忽了摩西的律法
[00:10:50.000 --> 00:10:57.000]  他反而效法菲利士人將藥櫃放在牛車上
[00:10:57.000 --> 00:11:00.000]  菲利士人不知道摩西的律法
[00:11:00.000 --> 00:11:06.000]  他們就用牛車送藥櫃給以色列人
[00:11:06.000 --> 00:11:09.000]  但大衛應該知道律法
[00:11:09.000 --> 00:11:11.000]  即使他不知道
[00:11:11.000 --> 00:11:14.000]  他也應該去詢問祭司
[00:11:14.000 --> 00:11:16.000]  但他沒有這樣做
[00:11:16.000 --> 00:11:19.000]  結果他用牛拉車
[00:11:19.000 --> 00:11:25.000]  當牛一時不小心不穩的時候
[00:11:25.000 --> 00:11:27.000]  牛失前提
[00:11:27.000 --> 00:11:30.000]  其中一人叫烏薩
[00:11:30.000 --> 00:11:32.000]  用手扶著藥櫃
[00:11:32.000 --> 00:11:35.000]  結果馬上被上主擊殺
[00:11:35.000 --> 00:11:37.000]  當場死了
[00:11:37.000 --> 00:11:41.000]  大衛大概從這件事學習到
[00:11:41.000 --> 00:11:47.000]  他不能按照自己的想法去尊敬上主
[00:11:47.000 --> 00:11:51.000]  所有敬拜上主的人
[00:11:51.000 --> 00:11:55.000]  要按照上主的方法去敬拜上主
[00:11:55.000 --> 00:12:00.000]  所以當他第二次將藥櫃運回耶路撒冷的時候
[00:12:00.000 --> 00:12:03.000]  依照上主的規定去做
[00:12:03.000 --> 00:12:06.000]  就得到上主的悅能
[00:12:06.000 --> 00:12:10.000]  由於大衛有愛上主的心
[00:12:10.000 --> 00:12:15.000]  最後藥櫃安放在耶路撒冷的聖墨
[00:12:15.000 --> 00:12:17.000]  正如第八節所說
[00:12:17.000 --> 00:12:20.000]  上主啊!起來吧!盡你氣息的地方
[00:12:20.000 --> 00:12:25.000]  和象徵你大能的藥櫃一起進聖墨
[00:12:25.000 --> 00:12:31.000]  這是大衛第二次將藥櫃運回耶路撒冷的事
[00:12:31.000 --> 00:12:36.000]  大衛在生的時候
[00:12:36.000 --> 00:12:42.000]  他也很想為上主興建一間堂皇的聖殿
[00:12:42.000 --> 00:12:44.000]  他覺得自己住磚屋
[00:12:44.000 --> 00:12:46.000]  住木屋
[00:12:46.000 --> 00:12:49.000]  用很好的木造成的屋
[00:12:49.000 --> 00:12:52.000]  但是象徵上帝的藥櫃
[00:12:52.000 --> 00:12:55.000]  就在帳幕裡太不像樣了
[00:12:55.000 --> 00:13:01.000]  所以他很有心要為上帝興建一間很輝煌的聖殿
[00:13:01.000 --> 00:13:05.000]  不過上主不答應
[00:13:05.000 --> 00:13:07.000]  上主對大衛說
[00:13:07.000 --> 00:13:09.000]  我不用你幫我興建
[00:13:09.000 --> 00:13:11.000]  讓你的兒子去興建
[00:13:11.000 --> 00:13:15.000]  所以最後聖殿是由所羅門興建的
[00:13:15.000 --> 00:13:20.000]  但是大衛也為聖殿預備了很多材料
[00:13:20.000 --> 00:13:25.000]  根據歷代至上二十九章第二至第四節
[00:13:25.000 --> 00:13:30.000]  我盡了最大的努力為這聖殿準備材料
[00:13:30.000 --> 00:13:34.000]  有金銀銅鐵木材貴重的石塊寶石
[00:13:34.000 --> 00:13:38.000]  拼花的石頭和無數的大理石
[00:13:38.000 --> 00:13:40.000]  我除了預備這些以外
[00:13:40.000 --> 00:13:44.000]  還從我個人的財產中拿出銀子和金子來
[00:13:44.000 --> 00:13:47.000]  因為我愛上帝的聖殿
[00:13:47.000 --> 00:13:55.000]  我拿出一百多噸最好的金子和大約兩百四十公噸純銀子來裝飾聖殿的牆
[00:13:55.000 --> 00:14:00.000]  以及供給各工匠鑄造器物的需要
[00:14:00.000 --> 00:14:05.000]  大衛愛上主也愛上主的聖殿
[00:14:05.000 --> 00:14:09.000]  願意盡他的能力來捐獻
[00:14:09.000 --> 00:14:11.000]  值得我們反省
[00:14:11.000 --> 00:14:15.000]  由於大衛有愛上主的心
[00:14:15.000 --> 00:14:18.000]  上主就幫助他完成了心願
[00:14:18.000 --> 00:14:22.000]  讓大衛的誓言得以實現
[00:14:22.000 --> 00:14:30.000]  現在我們要看看上主的誓言和實現的承諾
[00:14:30.000 --> 00:14:31.000]  都是承諾來的
[00:14:31.000 --> 00:14:34.000]  在寫詩篇的時候是一個承諾
[00:14:34.000 --> 00:14:42.000]  在第十至十二節是詩人提醒上主有關他向大衛的應許
[00:14:42.000 --> 00:14:45.000]  然後他就向上主祈禱
[00:14:45.000 --> 00:14:48.000]  首先我們想問一個問題
[00:14:48.000 --> 00:14:59.000]  為什麼詩人看見上主就會想起上主對大衛的應許?
[00:14:59.000 --> 00:15:01.000]  為什麼呢?
[00:15:01.000 --> 00:15:09.000]  其實原因就是當大衛很想為上主建造聖殿的時候
[00:15:09.000 --> 00:15:12.000]  上主是藉著先知拿丹對他說
[00:15:12.000 --> 00:15:17.000]  正如我剛才提及過
[00:15:17.000 --> 00:15:22.000]  他說:你不是建造殿宇給我住的人
[00:15:22.000 --> 00:15:24.000]  我會立你的一個兒子作王
[00:15:24.000 --> 00:15:26.000]  使他的國強盛
[00:15:26.000 --> 00:15:30.000]  他才是為我建造聖殿的人
[00:15:30.000 --> 00:15:34.000]  我要使他的朝代繼續到永遠
[00:15:34.000 --> 00:15:37.000]  在《撒慕爾記》第七章
[00:15:37.000 --> 00:15:45.000]  在這段經文中的殿宇、聖殿和朝代
[00:15:45.000 --> 00:15:55.000]  這三個詞都是按照中文上文下理來翻譯的
[00:15:55.000 --> 00:16:00.000]  在《希伯來文》這幾個字都是同一個字
[00:16:00.000 --> 00:16:03.000]  是房屋的字
[00:16:03.000 --> 00:16:06.000]  上主其實是對大衛說
[00:16:06.000 --> 00:16:08.000]  你想為我建屋
[00:16:08.000 --> 00:16:09.000]  不用了
[00:16:09.000 --> 00:16:12.000]  我為你建屋
[00:16:12.000 --> 00:16:19.000]  意思就是上主會讓大衛的朝代繼續到永遠
[00:16:19.000 --> 00:16:22.000]  所以當詩人來到耶路撒冷的聖殿
[00:16:22.000 --> 00:16:25.000]  看到聖殿就很自然地聯想到
[00:16:25.000 --> 00:16:29.000]  上主曾經對大衛的應許
[00:16:29.000 --> 00:16:32.000]  但是在詩人的時代
[00:16:32.000 --> 00:16:34.000]  很可能大衛亡
[00:16:34.000 --> 00:16:35.000]  大衛皇朝
[00:16:35.000 --> 00:16:37.000]  大衛應該已經死了
[00:16:37.000 --> 00:16:39.000]  是面臨外敵的時候
[00:16:39.000 --> 00:16:43.000]  以至詩人在第十節向上主祈求
[00:16:43.000 --> 00:16:49.000]  他說:上主,求祢不要凋棄祢選立的王
[00:16:49.000 --> 00:16:52.000]  在第十三節到第十八節
[00:16:52.000 --> 00:16:58.000]  是上主對詩人祈禱的回應
[00:16:58.000 --> 00:17:01.000]  內容是上主肯定
[00:17:01.000 --> 00:17:07.000]  他會使他的承諾是實現的
[00:17:07.000 --> 00:17:09.000]  十三節到十四節
[00:17:09.000 --> 00:17:12.000]  就是有關耶路撒冷預言的實現
[00:17:12.000 --> 00:17:14.000]  在人看來
[00:17:14.000 --> 00:17:20.000]  是大衛皇和他的後代在耶路撒冷做王統治以色列
[00:17:20.000 --> 00:17:21.000]  事實上
[00:17:21.000 --> 00:17:24.000]  從上主的角度去看
[00:17:24.000 --> 00:17:28.000]  或者從屬靈的角度去看
[00:17:28.000 --> 00:17:31.000]  是上主選定了耶路撒冷
[00:17:31.000 --> 00:17:34.000]  在那裏有他的聖殿
[00:17:34.000 --> 00:17:38.000]  是上主在那裏掌權的地方
[00:17:38.000 --> 00:17:41.000]  在第十五節到十八節
[00:17:41.000 --> 00:17:43.000]  是上主答應
[00:17:43.000 --> 00:17:45.000]  上主再一次答應
[00:17:45.000 --> 00:17:49.000]  會照顧耶路撒冷的居民
[00:17:49.000 --> 00:17:54.000]  和讓大衛的一個後代做王
[00:17:54.000 --> 00:17:57.000]  十七、十八節的原文
[00:17:57.000 --> 00:17:59.000]  其實是用了圖像去表達
[00:17:59.000 --> 00:18:01.000]  我剛才略略提過
[00:18:01.000 --> 00:18:03.000]  由於很多弟兄姊妹
[00:18:03.000 --> 00:18:05.000]  習慣用和合本
[00:18:05.000 --> 00:18:07.000]  我想將這兩節經文
[00:18:07.000 --> 00:18:09.000]  和現中版比較一下
[00:18:09.000 --> 00:18:13.000]  使大家明白現中版的翻譯
[00:18:13.000 --> 00:18:14.000]  是以譯來的
[00:18:14.000 --> 00:18:16.000]  我們先看看和合本
[00:18:16.000 --> 00:18:22.000]  和合本這兩節聖經說
[00:18:22.000 --> 00:18:25.000]  我要叫大衛的國在那裏發生
[00:18:25.000 --> 00:18:28.000]  我為我的受高者預備明燈
[00:18:28.000 --> 00:18:32.000]  我要使他的囚敵披上羞恥
[00:18:32.000 --> 00:18:35.000]  但他的冠冕要在頭上發光
[00:18:35.000 --> 00:18:38.000]  如果讀和合本的弟兄姊妹
[00:18:38.000 --> 00:18:40.000]  覺得很容易明白
[00:18:40.000 --> 00:18:41.000]  我恭喜你
[00:18:41.000 --> 00:18:43.000]  你真的很熟悉聖經
[00:18:43.000 --> 00:18:45.000]  但如果你不明白
[00:18:45.000 --> 00:18:46.000]  不如看現中版
[00:18:46.000 --> 00:18:50.000]  現中版將意思解釋出來
[00:18:50.000 --> 00:18:54.000]  我要在這裏興起大衛一個後代做王
[00:18:54.000 --> 00:18:59.000]  我要在這裏使我所立的王位存續
[00:18:59.000 --> 00:19:02.000]  我要使他的囚敵失敗
[00:19:02.000 --> 00:19:05.000]  但他的國度要昌盛
[00:19:05.000 --> 00:19:07.000]  和合本其實是很好的
[00:19:07.000 --> 00:19:09.000]  是根據原文直譯
[00:19:09.000 --> 00:19:11.000]  但不是很容易明白
[00:19:11.000 --> 00:19:15.000]  例如大衛的國冠冕要發光
[00:19:15.000 --> 00:19:20.000]  現中版的翻譯解釋了原文所用的圖像
[00:19:20.000 --> 00:19:22.000]  簡單來說
[00:19:22.000 --> 00:19:23.000]  上主預告
[00:19:23.000 --> 00:19:29.000]  他一定會使大衛的一位後代做王
[00:19:29.000 --> 00:19:33.000]  並且他的國度是很輝煌的
[00:19:35.000 --> 00:19:37.000]  看到這段經文
[00:19:37.000 --> 00:19:42.000]  我不知道猶太人會怎樣去理解這段經文
[00:19:42.000 --> 00:19:47.000]  上主的承諾是一定會實現的
[00:19:47.000 --> 00:19:51.000]  上主曾經答應過以色列人的祖先阿伯拉罕
[00:19:51.000 --> 00:19:55.000]  會將迦南地賜給他的後裔
[00:19:55.000 --> 00:20:05.000]  結果幾百年後這個承諾實現了
[00:20:05.000 --> 00:20:08.000]  但從歷史上來看
[00:20:08.000 --> 00:20:13.000]  猶太國大衛後裔做王的地方
[00:20:13.000 --> 00:20:21.000]  已經在公元前586年被巴比倫帝國消滅了
[00:20:21.000 --> 00:20:24.000]  連聖殿也被燒了
[00:20:24.000 --> 00:20:28.000]  雖然後來有一個聖殿被重建
[00:20:28.000 --> 00:20:31.000]  耶路撒冷在耶穌時代是有聖殿的
[00:20:31.000 --> 00:20:34.000]  歷史上有一本叫做第二聖殿
[00:20:34.000 --> 00:20:36.000]  但很可惜
[00:20:36.000 --> 00:20:43.000]  這個第二座聖殿在主後70年也被羅馬人拆了
[00:20:43.000 --> 00:20:46.000]  這樣上主的承諾豈不是落空
[00:20:46.000 --> 00:20:50.000]  沒有實現
[00:20:50.000 --> 00:20:53.000]  怎麼辦呢
[00:20:53.000 --> 00:20:57.000]  猶太人會怎樣理解這段經文呢
[00:20:57.000 --> 00:20:59.000]  我們不要理了
[00:20:59.000 --> 00:21:02.000]  但對我們基督徒來說
[00:21:02.000 --> 00:21:06.000]  上主的承諾是已經實現了
[00:21:06.000 --> 00:21:11.000]  我們留意第17節提到大衛的後代做王
[00:21:11.000 --> 00:21:14.000]  原文是單數
[00:21:14.000 --> 00:21:20.000]  所以延宗版就強調大衛一個後代做王
[00:21:20.000 --> 00:21:24.000]  而那個後代就是耶穌基督
[00:21:24.000 --> 00:21:29.000]  在馬太福音一開始就有一個很長的續譜
[00:21:29.000 --> 00:21:32.000]  很多基督徒看到就頭暈
[00:21:32.000 --> 00:21:35.000]  跳過了續譜就不看了
[00:21:35.000 --> 00:21:39.000]  但馬太寫這個續譜是很有意思的
[00:21:39.000 --> 00:21:45.000]  這個續譜肯定了耶穌是大衛的後代
[00:21:45.000 --> 00:21:50.000]  而當馬太結束她的福音書的時候
[00:21:50.000 --> 00:21:55.000]  她也特別強調耶穌是王
[00:21:55.000 --> 00:21:58.000]  不過可能很多人沒有留意
[00:21:58.000 --> 00:22:03.000]  每次我聽到很多人講馬太福音28章18-20節
[00:22:03.000 --> 00:22:06.000]  就很強調大使命
[00:22:06.000 --> 00:22:10.000]  大使命固然重要
[00:22:10.000 --> 00:22:12.000]  不過我們也不要忽略
[00:22:12.000 --> 00:22:15.000]  在頒佈大使命之前
[00:22:15.000 --> 00:22:17.000]  耶穌說了一句話
[00:22:17.000 --> 00:22:24.000]  上帝已經把天上和人間所有的權柄都賜給我了
[00:22:24.000 --> 00:22:27.000]  主耶穌會不會有點誇大呢?
[00:22:27.000 --> 00:22:30.000]  我相信不會
[00:22:30.000 --> 00:22:33.000]  如果主耶穌沒有誇大的話
[00:22:33.000 --> 00:22:37.000]  一位擁有天上地下所有權柄的人
[00:22:37.000 --> 00:22:42.000]  他是不是王呢?
[00:22:42.000 --> 00:22:47.000]  天上地下所有權柄
[00:22:47.000 --> 00:22:49.000]  今天的詩篇第18節說
[00:22:49.000 --> 00:22:51.000]  使他的囚敵失敗
[00:22:51.000 --> 00:22:54.000]  失敗的原文也可以說是羞恥
[00:22:54.000 --> 00:22:57.000]  主耶穌的囚敵就是撒旦
[00:22:57.000 --> 00:23:03.000]  我想撒旦應不應該覺得羞恥呢?
[00:23:03.000 --> 00:23:05.000]  他真的應該羞恥
[00:23:05.000 --> 00:23:08.000]  主耶穌出來傳道之前
[00:23:08.000 --> 00:23:10.000]  撒旦在曠野試探他
[00:23:10.000 --> 00:23:12.000]  其中一個試探就是
[00:23:12.000 --> 00:23:16.000]  答應他把世上萬國都給主耶穌
[00:23:16.000 --> 00:23:21.000]  撒旦是不是真的有權把世上萬國給主耶穌呢?
[00:23:21.000 --> 00:23:24.000]  我們今天不討論這個問題
