
[00:00:00.000 --> 00:00:02.960]  在我們生活中有不同的處境
[00:11:13.000 --> 00:11:13.520]  十六
[00:11:13.520 --> 00:11:15.280]  伊麗莎就說
[00:11:15.280 --> 00:11:16.760]  明年到這個時候
[00:11:16.760 --> 00:11:18.760]  你就會抱一個兒子了
[00:11:18.760 --> 00:11:20.400]  她說
[00:11:20.400 --> 00:11:21.040]  親人
[00:11:21.040 --> 00:11:23.160]  你不要騙我
[00:11:23.160 --> 00:11:25.440]  你不要騙人
[00:11:25.440 --> 00:11:28.280]  其實這一句的表達裡面
[00:11:28.280 --> 00:11:29.040]  你不要騙
[00:11:29.040 --> 00:11:30.360]  欺控是什麼意思?
[00:11:30.560 --> 00:11:31.280]  你又不要騙
[00:11:31.280 --> 00:11:32.400]  你又不要哄
[00:11:32.400 --> 00:11:34.600]  你不要哄我開心
[00:11:34.600 --> 00:11:40.160]  婦人果然懷孕
[00:11:40.160 --> 00:11:42.280]  領子妹
[00:11:42.280 --> 00:11:45.720]  這位書店婦人在她生活的裡面
[00:11:45.720 --> 00:11:48.560]  她做她可以做的事
[00:11:48.560 --> 00:11:50.440]  有需要的人她去接待
[00:11:50.440 --> 00:11:53.920]  先知的門徒伊麗莎經過
[00:11:53.920 --> 00:11:55.160]  她就留她吃飯
[00:11:55.160 --> 00:11:57.320]  為她預備居庭住所
[00:11:57.320 --> 00:11:59.520]  這位婦人
[00:12:00.640 --> 00:12:02.480]  對神人在旅途裡面的接待
[00:12:02.480 --> 00:12:04.960]  這一份體貼的關懷
[00:12:04.960 --> 00:12:09.800]  一定記在伊麗莎的心坎裡面
[00:12:09.800 --> 00:12:11.920]  她就想有什麼可以回報
[00:12:11.920 --> 00:12:13.400]  我可以為你做什麼
[00:12:13.400 --> 00:12:20.800]  當這一段描述的時候
[00:12:20.800 --> 00:12:22.600]  很特別
[00:12:22.600 --> 00:12:26.160]  我說是伊麗莎在聖經裡面記載
[00:12:26.160 --> 00:12:28.160]  她起碼做了十六十七個神蹟
[00:12:28.160 --> 00:12:29.320]  然後呢
[00:12:30.600 --> 00:12:33.360]  神蹟裡面有一個
[00:12:33.360 --> 00:12:36.960]  是給窮寡婦的支持
[00:12:36.960 --> 00:12:39.400]  可以供養兩個兒子
[00:12:39.400 --> 00:12:40.520]  這一段
[00:12:40.520 --> 00:12:43.400]  就是給有錢的女人
[00:12:43.400 --> 00:12:44.440]  她什麼都沒有缺
[00:12:44.440 --> 00:12:45.680]  不過沒有子女
[00:12:45.680 --> 00:12:47.280]  人生就是這樣
[00:12:47.280 --> 00:12:48.960]  窮的有
[00:12:48.960 --> 00:12:50.400]  有錢的沒有
[00:12:50.400 --> 00:12:52.600]  是不是很多很不公平
[00:12:52.600 --> 00:12:55.040]  或者可以令人遺憾的地方
[00:12:55.040 --> 00:12:56.000]  就在這裡
[00:12:56.000 --> 00:12:57.120]  伊麗莎
[00:12:58.400 --> 00:13:02.840]  然後回報這一位慷慨的宣念婦人
[00:13:02.840 --> 00:13:04.760]  她就問她我可以為你做什麼
[00:13:04.760 --> 00:13:10.760]  神蹟的事情
[00:13:10.760 --> 00:13:13.680]  對伊麗莎她接觸伊麗亞做先知
[00:13:13.680 --> 00:13:16.920]  是對她一個身份權柄的確認
[00:13:16.920 --> 00:13:20.320]  這一個女人
[00:13:20.320 --> 00:13:24.000]  對神僕人的紀念和輔待
[00:13:24.000 --> 00:13:25.400]  是表達什麼
[00:13:26.600 --> 00:13:30.280]  表達她對耶和華神的敬畏和尊重
[00:13:30.280 --> 00:13:32.240]  又或者是做神工作的人
[00:13:32.240 --> 00:13:33.960]  他額外的款待和尊重
[00:13:33.960 --> 00:13:37.600]  一個敬虔的婦人
[00:13:37.600 --> 00:13:38.680]  不過
[00:13:38.680 --> 00:13:40.240]  她沒有子女
[00:13:40.240 --> 00:13:43.040]  所以在十一至十七節記載
[00:13:43.040 --> 00:13:43.960]  在這樣的情況下
[00:13:43.960 --> 00:13:45.120]  她沒有求任何東西
[00:13:45.120 --> 00:13:46.640]  本來生活很平靜
[00:13:46.640 --> 00:13:48.800]  但是伊麗莎這樣問到
[00:13:48.800 --> 00:13:49.400]  然後說
[00:13:49.400 --> 00:13:51.400]  她都沒有求
[00:13:51.400 --> 00:13:52.320]  就說
[00:13:52.320 --> 00:13:54.480]  你明年這個時間就開抱仔了
[00:13:56.920 --> 00:13:57.560]  不要騙我
[00:13:57.560 --> 00:13:58.800]  你不要哄我
[00:13:58.800 --> 00:14:02.040]  在沒有請求之下
[00:14:02.040 --> 00:14:06.600]  伊麗莎就為她去祈禱
[00:14:06.600 --> 00:14:09.920]  為她去祈禱
[00:14:09.920 --> 00:14:13.000]  然後得到這份恩典和禮物
[00:14:13.000 --> 00:14:15.440]  女士
[00:14:15.440 --> 00:14:17.320]  結了婚的女士
[00:14:17.320 --> 00:14:20.040]  在當時的社會文化背景
[00:14:20.040 --> 00:14:22.280]  不能夠成為母親
[00:14:22.280 --> 00:14:24.040]  是一個困難
[00:14:25.280 --> 00:14:27.400]  在這個處境裏面
[00:14:27.400 --> 00:14:29.840]  她可以成為母親
[00:14:29.840 --> 00:14:33.200]  就是一個很大的祝福
[00:14:33.200 --> 00:14:36.600]  其實聖經有很多不同的經段
[00:14:36.600 --> 00:14:38.680]  都講述有關
[00:14:38.680 --> 00:14:41.960]  生不到小孩的時候
[00:14:41.960 --> 00:14:43.120]  很多不同的經歷
[00:14:43.120 --> 00:14:43.840]  阿伯拉罕
[00:14:43.840 --> 00:14:45.120]  撒拉的經歷
[00:14:45.120 --> 00:14:47.480]  參孫父母
[00:14:47.480 --> 00:14:51.240]  瑪雅和他妻子的經歷
[00:14:51.240 --> 00:14:53.440]  撒姆爾父母
[00:14:55.480 --> 00:14:57.480]  未能夠有小孩的經歷
[00:14:57.480 --> 00:14:58.560]  甚至聖經
[00:14:58.560 --> 00:15:00.200]  伊麗莎伯得子
[00:15:00.200 --> 00:15:01.280]  之後
[00:15:01.280 --> 00:15:03.280]  施浸約翰的經歷
[00:15:03.280 --> 00:15:05.680]  都有很多不同類似的事件
[00:15:05.680 --> 00:15:06.920]  在這裏
[00:15:06.920 --> 00:15:09.160]  就講述這個書唸的婦人
[00:15:09.160 --> 00:15:10.280]  她老來
[00:15:10.280 --> 00:15:13.440]  得了一個兒子
[00:15:13.440 --> 00:15:15.800]  是不是很開心
[00:15:15.800 --> 00:15:18.360]  等了很久終於有了
[00:15:18.360 --> 00:15:20.440]  然後還在老的時候
[00:15:20.440 --> 00:15:21.400]  得了這個兒子
[00:15:21.400 --> 00:15:23.360]  親到洞了
[00:15:26.280 --> 00:15:27.680]  媽媽疼兒子的疼法
[00:15:27.680 --> 00:15:29.560]  和爸爸疼兒子的疼法是不一樣的
[00:15:29.560 --> 00:15:32.040]  但是
[00:15:32.040 --> 00:15:33.280]  好景不常
[00:15:33.280 --> 00:15:34.720]  十八節
[00:15:34.720 --> 00:15:36.840]  孩子漸漸長大
[00:15:36.840 --> 00:15:40.160]  一天就到父親的修割田那裏
[00:15:40.160 --> 00:15:40.840]  就跟他講
[00:15:40.840 --> 00:15:42.280]  他對爸爸說
[00:15:42.280 --> 00:15:43.560]  我的頭啊 我的頭啊
[00:15:43.560 --> 00:15:44.680]  你的頭是甚麼呢
[00:15:44.680 --> 00:15:45.520]  表達不到
[00:15:45.520 --> 00:15:46.480]  可能只是兩三歲
[00:15:46.480 --> 00:15:47.360]  不懂得表達
[00:15:47.360 --> 00:15:50.160]  他爸爸就對婦人說
[00:15:50.160 --> 00:15:52.280]  抱去他媽媽那裏
[00:15:52.280 --> 00:15:53.480]  很煩
[00:15:53.480 --> 00:15:54.080]  在做事
[00:15:55.880 --> 00:15:56.680]  抱去他媽媽那裏
[00:15:56.680 --> 00:15:59.720]  二十節
[00:15:59.720 --> 00:16:01.640]  婦人抱去
[00:16:01.640 --> 00:16:02.760]  交給他母親
[00:16:02.760 --> 00:16:05.000]  孩子坐在母親的膝上
[00:16:05.000 --> 00:16:07.160]  到下午就死了
[00:16:07.160 --> 00:16:10.560]  他母親抱他上樓
[00:16:10.560 --> 00:16:12.360]  將他放在神爺的床上
[00:16:12.360 --> 00:16:14.720]  關上門出來
[00:16:14.720 --> 00:16:18.440]  甚麼痛呢
[00:16:18.440 --> 00:16:19.560]  突然間會死
[00:16:19.560 --> 00:16:21.440]  有解經家就說
[00:16:21.440 --> 00:16:22.720]  中東很熱
[00:16:22.720 --> 00:16:24.680]  在田裏面是一些
[00:16:25.560 --> 00:16:26.040]  工作
[00:16:26.040 --> 00:16:27.000]  或者到處跑
[00:16:27.000 --> 00:16:27.640]  跑到不知所措
[00:16:27.640 --> 00:16:28.520]  或者沒有喝水
[00:16:28.520 --> 00:16:29.240]  中暑
[00:16:29.240 --> 00:16:31.000]  中暑
[00:16:31.000 --> 00:16:32.800]  很快就死了
[00:16:32.800 --> 00:16:33.800]  又或者
[00:16:33.800 --> 00:16:36.440]  在一個很高溫的情況
[00:16:36.440 --> 00:16:37.520]  有些解經家
[00:16:37.520 --> 00:16:38.560]  甚至去解釋
[00:16:38.560 --> 00:16:39.920]  他這樣死法
[00:16:39.920 --> 00:16:41.280]  可能是老弱疾
[00:16:41.280 --> 00:16:42.680]  有很多不同的解釋
[00:16:42.680 --> 00:16:43.400]  無論如何
[00:16:43.400 --> 00:16:44.080]  怎樣死都好
[00:16:44.080 --> 00:16:44.840]  最終他是死了
[00:16:44.840 --> 00:16:48.320]  做爸爸又怎樣
[00:16:48.320 --> 00:16:50.080]  不要煩我
[00:16:50.080 --> 00:16:51.760]  拿去叫婦人
[00:16:51.760 --> 00:16:52.480]  抱去他媽媽
[00:16:52.480 --> 00:16:54.720]  幾個小時就死了
[00:16:55.320 --> 00:16:56.720]  到下午就死了
[00:16:56.720 --> 00:17:00.560]  他母親就放了他在
