
[00:00:00.000 --> 00:00:05.000]  在此祝大家2023年前景光明一片
[00:01:57.000 --> 00:02:00.000]  也是超自然的上帝
[00:02:00.000 --> 00:02:02.000]  在這裡在盧家芳一開始
[00:02:02.000 --> 00:02:04.000]  一到第四節
[00:02:04.000 --> 00:02:07.000]  就是當時盧家四本書的一個原因
[00:02:07.000 --> 00:02:10.000]  和祂的一個罪言
[00:02:10.000 --> 00:02:15.000]  祂說:「提我菲羅大人,有好些人提筆述說
[00:02:15.000 --> 00:02:18.000]  在我們中間所成就的事
[00:02:18.000 --> 00:02:24.000]  是照傳道的人從起初親眼看見又傳給我們的
[00:02:24.000 --> 00:02:27.000]  這些事我既從起頭就詳細考察了
[00:02:27.000 --> 00:02:31.000]  就定義按著次序寫給你
[00:02:31.000 --> 00:02:36.000]  使你知道所學之道,都是確實的」
[00:02:36.000 --> 00:02:40.000]  所以今年我們希望透過這本
[00:02:40.000 --> 00:02:43.000]  詳細考察過基督生平的書
[00:02:43.000 --> 00:02:45.000]  亦都按著次序所寫的
[00:02:45.000 --> 00:02:47.000]  來一同思想
[00:02:47.000 --> 00:02:49.000]  神的救恩計劃
[00:02:49.000 --> 00:02:53.000]  祂不單止來次下一個光明的宣告
[00:02:53.000 --> 00:02:54.000]  帶給人家
[00:02:54.000 --> 00:02:58.000]  亦都是親自去成就和實現
[00:02:58.000 --> 00:02:59.000]  所以去到第一章
[00:02:59.000 --> 00:03:01.000]  最後這兩節就是這樣說的
[00:03:01.000 --> 00:03:02.000]  我們一起讀這兩節
[00:03:02.000 --> 00:03:04.000]  就是七十八、七十九節
[00:03:04.000 --> 00:03:07.000]  「因我們上帝憐憫的心腸
[00:03:07.000 --> 00:03:11.000]  叫清晨的日光從高天臨到我們
[00:03:11.000 --> 00:03:16.000]  要照亮座在黑暗中死陰裡的人
[00:03:16.000 --> 00:03:20.000]  把我們的腳引到平安的路上」
[00:03:20.000 --> 00:03:24.000]  這兩節的經文在上兩節說到的時候
[00:03:24.000 --> 00:03:25.000]  我也有引述過
[00:03:25.000 --> 00:03:27.000]  不過今天再一次來看
[00:03:27.000 --> 00:03:29.000]  原來祂在《路加福》第一章
[00:03:29.000 --> 00:03:31.000]  很清楚地表明出來
[00:03:31.000 --> 00:03:34.000]  「照著神憐憫的心腸
[00:03:34.000 --> 00:03:36.000]  叫清晨的日光
[00:03:36.000 --> 00:03:38.000]  從高天臨到我們
[00:03:38.000 --> 00:03:41.000]  要照亮座在黑暗中死陰裡的人
[00:03:41.000 --> 00:03:44.000]  把我們的腳引到平安的路上」
[00:03:44.000 --> 00:03:47.000]  這就是神的應許
[00:03:47.000 --> 00:03:50.000]  所以這是一個光明的宣告
[00:03:50.000 --> 00:03:54.000]  說神是一個清晨的日光
[00:03:54.000 --> 00:03:55.000]  我們感謝神
[00:03:55.000 --> 00:03:56.000]  昨天下大雨
[00:03:56.000 --> 00:03:57.000]  今早風很大
[00:03:57.000 --> 00:04:00.000]  不過一開始有一個美好的太陽
[00:04:00.000 --> 00:04:02.000]  真是新一年的開始
[00:04:02.000 --> 00:04:05.000]  神也給我們有恩典
[00:04:05.000 --> 00:04:09.000]  「好像清晨的日光照亮
[00:04:09.000 --> 00:04:13.000]  好讓我們的腳被引到平安的路上」
[00:04:13.000 --> 00:04:16.000]  這是何等寶貴的應許
[00:04:16.000 --> 00:04:18.000]  那麼這個應許何時實現呢?
[00:04:18.000 --> 00:04:19.000]  就是在第二章
[00:04:19.000 --> 00:04:20.000]  我們上個禮拜說過
[00:04:20.000 --> 00:04:21.000]  就是聖誕的時候
[00:04:21.000 --> 00:04:23.000]  「救主降生
[00:04:23.000 --> 00:04:25.000]  神就照著祂的應許
[00:04:25.000 --> 00:04:30.000]  賜下世界的光(耶穌基督)
[00:04:30.000 --> 00:04:32.000]  帶給我們的就是真正的平安」
[00:04:32.000 --> 00:04:35.000]  所以這是一個實現
[00:04:35.000 --> 00:04:37.000]  所以第一章是一個宣告
[00:04:37.000 --> 00:04:39.000]  第二章是一個實現
[00:04:39.000 --> 00:04:41.000]  希望我們今年也是這樣
[00:04:41.000 --> 00:04:42.000]  踏上新的一年
[00:04:42.000 --> 00:04:46.000]  我們要靠著神的光明的宣告
[00:04:46.000 --> 00:04:48.000]  帶給我們人生的方向
[00:04:48.000 --> 00:04:50.000]  引導我們走平安的道路
[00:04:50.000 --> 00:04:54.000]  好讓我們能夠承受神的應許
[00:04:54.000 --> 00:04:55.000]  在今年當中
[00:04:55.000 --> 00:04:57.000]  希望我們每一個人都能夠
[00:04:57.000 --> 00:04:59.000]  按著神給我們的應許
[00:04:59.000 --> 00:05:00.000]  來實現出來
[00:05:00.000 --> 00:05:03.000]  那個光明的人生
[00:05:03.000 --> 00:05:05.000]  真的能夠光明一片
[00:05:05.000 --> 00:05:07.000]  在我們前進
[00:05:07.000 --> 00:05:12.000]  因為這張聖經有八十節那麼長
[00:05:12.000 --> 00:05:14.000]  所以我不會全部讀完
[00:05:14.000 --> 00:05:16.000]  雖然我們今天都會讀很多聖經
[00:05:16.000 --> 00:05:18.000]  不過首先給大家看一看
[00:05:18.000 --> 00:05:19.000]  它的結構
[00:05:19.000 --> 00:05:23.000]  剛才第一到第四節是一個序言
[00:05:23.000 --> 00:05:25.000]  接著就是
[00:05:25.000 --> 00:05:30.000]  天使向撒加利亞預言
[00:05:30.000 --> 00:05:32.000]  施洗約翰
[00:05:32.000 --> 00:05:34.000]  即是將會生一個兒子
[00:05:34.000 --> 00:05:35.000]  叫做施洗約翰
[00:05:35.000 --> 00:05:37.000]  大家都應該熟悉的
[00:05:37.000 --> 00:05:41.000]  就是天使向撒加利亞預言
[00:05:41.000 --> 00:05:43.000]  將會賜給他們一個兒子
[00:05:43.000 --> 00:05:44.000]  施洗約翰的誕生
[00:05:44.000 --> 00:05:46.000]  所以由第五節
[00:05:46.000 --> 00:05:48.000]  到第二十五節
[00:05:48.000 --> 00:05:53.000]  由二十一節那麼長講述這個預言
[00:05:53.000 --> 00:05:55.000]  當中當然有些記載
[00:05:55.000 --> 00:05:58.000]  我們一會兒抽一些經文來看看
[00:05:58.000 --> 00:05:59.000]  第二
[00:05:59.000 --> 00:06:00.000]  接著就是
[00:06:00.000 --> 00:06:02.000]  由二十六節到三十八節
[00:06:02.000 --> 00:06:05.000]  又是天使的預言
[00:06:05.000 --> 00:06:07.000]  這個預言就是向撒加利亞
[00:06:07.000 --> 00:06:08.000]  向撒加利亞預言
[00:06:08.000 --> 00:06:10.000]  是誰誕生的?
[00:06:10.000 --> 00:06:11.000]  基督
[00:06:11.000 --> 00:06:13.000]  基督的降生
[00:06:13.000 --> 00:06:15.000]  所以二十六到三十八節
[00:06:15.000 --> 00:06:18.000]  就是另外一次天使的預告
[00:06:18.000 --> 00:06:20.000]  又是一個宣告
[00:06:20.000 --> 00:06:21.000]  接著記載
[00:06:21.000 --> 00:06:24.000]  由三十九到四十五節
[00:06:24.000 --> 00:06:27.000]  就是瑪麗亞去訪問伊利沙伯
[00:06:27.000 --> 00:06:29.000]  伊利沙伯就是撒加利亞的太太
[00:06:29.000 --> 00:06:33.000]  也是瑪麗亞的表親
[00:06:33.000 --> 00:06:35.000]  所以我們看到
[00:06:35.000 --> 00:06:38.000]  這個是由三十九到四十五節
[00:06:38.000 --> 00:06:44.000]  看到伊利沙伯之後
[00:06:44.000 --> 00:06:48.000]  瑪麗亞得到伊利沙伯
[00:06:48.000 --> 00:06:51.000]  因聖靈感動而說的一番預言
[00:06:51.000 --> 00:06:53.000]  其實是一個宣告
[00:06:53.000 --> 00:06:56.000]  宣告他將要生子
[00:06:56.000 --> 00:06:58.000]  他懷的胎是有福的
[00:06:58.000 --> 00:07:01.000]  所以瑪麗亞因此去讚美神
[00:07:01.000 --> 00:07:04.000]  所以由四十六到五十六節
[00:07:04.000 --> 00:07:06.000]  就是瑪麗亞的很出名的
[00:07:06.000 --> 00:07:08.000]  叫做尊主眾
[00:07:08.000 --> 00:07:10.000]  尊我主為大
[00:07:10.000 --> 00:07:12.000]  我的靈以救主為樂
[00:07:12.000 --> 00:07:15.000]  接著就實現了
[00:07:15.000 --> 00:07:18.000]  首先實現就是斯西約翰的出生
[00:07:18.000 --> 00:07:21.000]  由五十七節到六十六節
[00:07:21.000 --> 00:07:23.000]  然後再有一個宣告
[00:07:23.000 --> 00:07:27.000]  就是由撒加利亞的預言
[00:07:27.000 --> 00:07:31.000]  預言真正的救主將要降生
[00:07:31.000 --> 00:07:33.000]  賜給以色列民
[00:07:33.000 --> 00:07:36.000]  所以由六十七到七十九節
[00:07:36.000 --> 00:07:39.000]  就是剛才我們讀過的那兩節
[00:07:39.000 --> 00:07:42.000]  就是光明要臨到人
[00:07:42.000 --> 00:07:45.000]  引導我們走平安的路
[00:07:45.000 --> 00:07:47.000]  最後一節就是講到
[00:07:47.000 --> 00:07:49.000]  斯西約翰的成長
[00:07:49.000 --> 00:07:50.000]  用一節記載
[00:07:50.000 --> 00:07:52.000]  跳入第二章
[00:07:52.000 --> 00:07:57.000]  就是耶穌降生的一個記載
[00:07:57.000 --> 00:08:01.000]  就是實現剛才這些應許
[00:08:01.000 --> 00:08:03.000]  所以我們在這裡看到
[00:08:03.000 --> 00:08:06.000]  這個事件牽涉到好幾個人物
[00:08:06.000 --> 00:08:10.000]  也當中記述了好幾樣很重要的真理
[00:08:10.000 --> 00:08:12.000]  今天我們分開兩方面看看
[00:08:12.000 --> 00:08:14.000]  首先我們看看
[00:08:14.000 --> 00:08:17.000]  當中幾個重要的人物
[00:08:17.000 --> 00:08:19.000]  當然包括了撒加利亞
[00:08:19.000 --> 00:08:21.000]  還有誰呢?
[00:08:21.000 --> 00:08:22.000]  伊利沙伯
[00:08:22.000 --> 00:08:23.000]  還有呢?
[00:08:23.000 --> 00:08:24.000]  斯西約翰
[00:08:24.000 --> 00:08:25.000]  還有呢?
[00:08:25.000 --> 00:08:27.000]  瑪利亞
[00:08:27.000 --> 00:08:29.000]  我們先看看第一個
[00:08:29.000 --> 00:08:33.000]  第一個記載是關乎這對夫婦
[00:08:33.000 --> 00:08:36.000]  撒加利亞和伊利沙伯
[00:08:36.000 --> 00:08:38.000]  我們讀讀這幾節經文
[00:08:38.000 --> 00:08:40.000]  我們第五至第七節先讀
[00:08:40.000 --> 00:08:41.000]  請讀
[00:08:41.000 --> 00:08:44.000]  當猶太穆昂希律的時候
[00:08:44.000 --> 00:08:47.000]  阿比亞班女有一個祭司
[00:08:47.000 --> 00:08:49.000]  名叫撒加利亞
[00:08:49.000 --> 00:08:52.000]  他妻子是亞倫的後人
[00:08:52.000 --> 00:08:54.000]  名叫伊利沙伯
[00:08:54.000 --> 00:08:57.000]  他們二人在上帝面前
[00:08:57.000 --> 00:08:59.000]  都是二人
[00:08:59.000 --> 00:09:03.000]  遵行主的一切誡命禮儀
[00:09:03.000 --> 00:09:04.000]  沒有可指責的
[00:09:04.000 --> 00:09:07.000]  只是沒有孩子
[00:09:07.000 --> 00:09:09.000]  因為伊利沙伯不生育
[00:09:09.000 --> 00:09:12.000]  兩個人又年紀老賣了
[00:09:12.000 --> 00:09:14.000]  這個只是可圈可疊
[00:09:14.000 --> 00:09:17.000]  我們看十三節
[00:09:17.000 --> 00:09:18.000]  我們再讀
[00:09:18.000 --> 00:09:19.000]  請讀
[00:09:19.000 --> 00:09:21.000]  天使對他說
[00:09:21.000 --> 00:09:23.000]  撒加利亞不要害怕
[00:09:23.000 --> 00:09:27.000]  因為你的祈禱已經被聽見了
[00:09:27.000 --> 00:09:29.000]  你的妻子伊利沙伯
[00:09:29.000 --> 00:09:31.000]  要給你生一個兒子
[00:09:31.000 --> 00:09:35.000]  你要給他起名叫約翰
[00:09:35.000 --> 00:09:37.000]  這是天使的宣告
[00:09:37.000 --> 00:09:38.000]  剛才我們看過大綱
[00:09:38.000 --> 00:09:43.000]  知道這是天使向撒加利亞的宣告
[00:09:43.000 --> 00:09:44.000]  這裡留意
[00:09:44.000 --> 00:09:46.000]  他說因為你的祈禱
[00:09:46.000 --> 00:09:48.000]  已經被聽見了
[00:09:48.000 --> 00:09:50.000]  第十八節
[00:09:50.000 --> 00:09:51.000]  我們再讀
[00:09:51.000 --> 00:09:54.000]  撒加利亞對天使說
[00:09:54.000 --> 00:09:57.000]  我憑著什麼可知道這些事呢
[00:09:57.000 --> 00:09:58.000]  我已經老了
[00:09:58.000 --> 00:10:01.000]  我的妻子也年紀老賣了
[00:10:01.000 --> 00:10:03.000]  天使回答說
[00:10:03.000 --> 00:10:07.000]  我是站在上帝面前的加伯列
[00:10:07.000 --> 00:10:09.000]  奉差而來對你說話
[00:10:09.000 --> 00:10:12.000]  將這好信息報給你
[00:10:12.000 --> 00:10:13.000]  到了時候
[00:10:13.000 --> 00:10:15.000]  這話必然應驗
[00:10:15.000 --> 00:10:17.000]  只因你不信
[00:10:17.000 --> 00:10:20.000]  你必啞巴不能說話
[00:10:20.000 --> 00:10:23.000]  直到這是成就的日子
[00:10:23.000 --> 00:10:24.000]  又有一個
[00:10:24.000 --> 00:10:26.000]  只因你不信
[00:10:26.000 --> 00:10:27.000]  「只」又是「只因」
[00:10:27.000 --> 00:10:30.000]  剛才那個指示沒有孩子
[00:10:30.000 --> 00:10:31.000]  只因你不信
[00:10:31.000 --> 00:10:32.000]  又是可圈可跌
[00:10:32.000 --> 00:10:33.000]  二十四節
[00:10:33.000 --> 00:10:34.000]  請讀
[00:10:34.000 --> 00:10:36.000]  這些日子以後
[00:10:36.000 --> 00:10:39.000]  他的妻子伊利沙伯懷了孕
[00:10:39.000 --> 00:10:41.000]  就隱藏了五個月
[00:10:41.000 --> 00:10:43.000]  主在眷顧我的日子
[00:10:43.000 --> 00:10:45.000]  這樣看待我
[00:10:45.000 --> 00:10:48.000]  要把我在人間的羞恥
[00:10:48.000 --> 00:10:49.000]  除掉
[00:10:49.000 --> 00:10:50.000]  這個就是指他懷孕了
[00:10:50.000 --> 00:10:52.000]  四十一節
[00:10:52.000 --> 00:10:54.000]  伊利沙伯一聽瑪利亞文案
[00:10:54.000 --> 00:10:57.000]  所懷的胎就在腹裡跳動
[00:10:57.000 --> 00:11:00.000]  伊利沙伯且被聖靈充滿
[00:11:00.000 --> 00:11:02.000]  高聲喊著說
[00:11:02.000 --> 00:11:04.000]  你在婦女中是有福的
[00:11:04.000 --> 00:11:08.000]  你所懷的胎也是有福的
[00:11:08.000 --> 00:11:10.000]  到約翰要生了
[00:11:10.000 --> 00:11:12.000]  生出來六十三節
[00:11:12.000 --> 00:11:15.000]  應驗的預言應許宣告實現
[00:11:15.000 --> 00:11:17.000]  六十三到六十八節
[00:11:17.000 --> 00:11:18.000]  請讀
[00:11:18.000 --> 00:11:20.000]  他要一塊寫字的板
[00:11:20.000 --> 00:11:22.000]  就寫上說
[00:11:22.000 --> 00:11:25.000]  他的名字是約翰
[00:11:25.000 --> 00:11:27.000]  他們便都稀奇
[00:11:27.000 --> 00:11:30.000]  瑪利亞的口立時開了
[00:11:30.000 --> 00:11:32.000]  舌頭也舒展了
[00:11:32.000 --> 00:11:35.000]  就說出話來稱重上帝
[00:11:35.000 --> 00:11:37.000]  他父親瑪利亞
[00:11:37.000 --> 00:11:39.000]  被聖靈充滿了
[00:11:39.000 --> 00:11:42.000]  就說主
[00:11:42.000 --> 00:11:45.000]  以色列的上帝是應當稱重的
[00:11:45.000 --> 00:11:48.000]  因他眷顧他的百姓
[00:11:48.000 --> 00:11:51.000]  為他們施行救贖
[00:11:51.000 --> 00:11:54.000]  這幾節是指到當時
[00:11:54.000 --> 00:11:56.000]  瑪利亞因為變了啞巴
[00:11:56.000 --> 00:11:58.000]  神話因為你不信變成啞巴
[00:11:58.000 --> 00:12:02.000]  後來當他來到
[00:12:02.000 --> 00:12:05.000]  真是屍洗約翰出世
[00:12:05.000 --> 00:12:07.000]  有人問他要改什麼名字
[00:12:07.000 --> 00:12:10.000]  所以他便開口
[00:12:10.000 --> 00:12:12.000]  先頭本來說不了話
[00:12:12.000 --> 00:12:14.000]  要拿一塊板來寫
[00:12:14.000 --> 00:12:16.000]  但一想寫的時候
[00:12:16.000 --> 00:12:18.000]  便開口說出
[00:12:18.000 --> 00:12:21.000]  說話來稱重上帝
[00:12:21.000 --> 00:12:23.000]  所以在他的家族裏面
[00:12:23.000 --> 00:12:25.000]  沒有人叫約翰
[00:12:25.000 --> 00:12:27.000]  但他就特別寫出來
[00:12:27.000 --> 00:12:29.000]  叫約翰
[00:12:29.000 --> 00:12:32.000]  原來一經這樣
[00:12:32.000 --> 00:12:34.000]  他的信心就回復了
[00:12:34.000 --> 00:12:36.000]  他的口張開
[00:12:36.000 --> 00:12:38.000]  一張開就讚美上帝
[00:12:38.000 --> 00:12:40.000]  他被聖靈充滿
[00:12:40.000 --> 00:12:42.000]  就說預言
[00:12:44.000 --> 00:12:46.000]  所以我們在這裏
[00:12:46.000 --> 00:12:48.000]  來看這兩位
[00:12:48.000 --> 00:12:50.000]  的人物
[00:12:50.000 --> 00:12:51.000]  一個是薩格麗亞
[00:12:51.000 --> 00:12:53.000]  一個是伊利沙伯
[00:12:53.000 --> 00:12:55.000]  剛剛我們開始讀的時候
[00:12:55.000 --> 00:12:58.000]  他說亞比亞班裏面
[00:12:58.000 --> 00:13:00.000]  有一個祭司
[00:13:00.000 --> 00:13:02.000]  名叫薩格麗亞
[00:13:02.000 --> 00:13:04.000]  所以薩格麗亞是做什麼的
[00:13:04.000 --> 00:13:06.000]  做祭司的
[00:13:06.000 --> 00:13:08.000]  祭司根據大家了解
[00:13:08.000 --> 00:13:10.000]  舊約是誰的後裔
[00:13:12.000 --> 00:13:14.000]  第二位是誰的後裔
[00:13:14.000 --> 00:13:16.000]  阿倫
[00:13:16.000 --> 00:13:18.000]  然後他說
[00:13:18.000 --> 00:13:20.000]  他妻子是阿倫的後人
[00:13:20.000 --> 00:13:22.000]  名叫伊利沙伯
[00:13:22.000 --> 00:13:24.000]  所以兩個都是屬於
[00:13:24.000 --> 00:13:26.000]  阿倫祭司的後裔
[00:13:26.000 --> 00:13:28.000]  當然女的當時
[00:13:28.000 --> 00:13:30.000]  不可以做祭司
[00:13:30.000 --> 00:13:32.000]  男的可以做祭司
[00:13:32.000 --> 00:13:34.000]  但他們都是出於
[00:13:34.000 --> 00:13:36.000]  祭司的家族
[00:13:36.000 --> 00:13:38.000]  所以第一我們來看看
[00:13:38.000 --> 00:13:40.000]  關乎這對人物
[00:13:40.000 --> 00:13:42.000]  一起在他們身上借鏡學習
[00:13:42.000 --> 00:13:44.000]  在新的一年裏
[00:13:44.000 --> 00:13:46.000]  我們都這樣去操練
[00:13:46.000 --> 00:13:48.000]  在他們身上
[00:13:48.000 --> 00:13:50.000]  來實現
[00:13:50.000 --> 00:13:52.000]  神在我們人生當中的應許
[00:13:52.000 --> 00:13:56.000]  第一在這裏我們看見
[00:13:56.000 --> 00:13:58.000]  聖經說他們兩個都是什麼
[00:13:58.000 --> 00:14:00.000]  都是異人
[00:14:00.000 --> 00:14:02.000]  所以他們在神的面前是異人
[00:14:02.000 --> 00:14:04.000]  這個很重要
[00:14:04.000 --> 00:14:06.000]  我們在人的面前
[00:14:06.000 --> 00:14:08.000]  有時好些有時差些
[00:14:08.000 --> 00:14:10.000]  但在神的面前
[00:14:10.000 --> 00:14:12.000]  他們是異人
[00:14:12.000 --> 00:14:14.000]  這是很高的評價
[00:14:14.000 --> 00:14:16.000]  因為他們在聖經裏面說
[00:14:16.000 --> 00:14:18.000]  遵行主一切的誡命禮儀
[00:14:18.000 --> 00:14:20.000]  沒有可指責的
[00:14:20.000 --> 00:14:22.000]  所以明顯
[00:14:22.000 --> 00:14:24.000]  他們不單是
[00:14:24.000 --> 00:14:26.000]  阿倫的後裔
[00:14:26.000 --> 00:14:28.000]  好像今天有些人
[00:14:28.000 --> 00:14:30.000]  是掛名的基督徒
[00:14:30.000 --> 00:14:32.000]  不是掛名
[00:14:32.000 --> 00:14:34.000]  是真的
[00:14:34.000 --> 00:14:36.000]  所以他們真的活出
[00:14:36.000 --> 00:14:38.000]  人的生活行為
[00:14:38.000 --> 00:14:40.000]  遵主的誡命
[00:14:40.000 --> 00:14:42.000]  所以神
[00:14:42.000 --> 00:14:44.000]  喜悅他們
[00:14:44.000 --> 00:14:46.000]  因為他們遵行神一切的吩咐
[00:14:46.000 --> 00:14:48.000]  充分表彰
[00:14:48.000 --> 00:14:50.000]  他們是追求意義
[00:14:50.000 --> 00:14:52.000]  追求上帝的公義
[00:14:52.000 --> 00:14:54.000]  信德
[00:14:54.000 --> 00:14:56.000]  人愛和平等等
[00:14:56.000 --> 00:14:58.000]  對神有信心
[00:14:58.000 --> 00:15:00.000]  是一個敬畏神的一對夫婦
[00:15:00.000 --> 00:15:02.000]  他們遵行主的吩咐
[00:15:02.000 --> 00:15:04.000]  為了得著
[00:15:04.000 --> 00:15:06.000]  對神的月臨
[00:15:06.000 --> 00:15:08.000]  所以這是最聰明的
[00:15:08.000 --> 00:15:10.000]  提醒
[00:15:10.000 --> 00:15:12.000]  我們的追求
[00:15:12.000 --> 00:15:14.000]  追求真正活出意義的生命
[00:15:14.000 --> 00:15:16.000]  今天我們因信耶穌基督
[00:15:16.000 --> 00:15:18.000]  在神面前都被稱為
[00:15:18.000 --> 00:15:20.000]  什麼?
[00:15:20.000 --> 00:15:22.000]  被稱為意義
[00:15:22.000 --> 00:15:24.000]  所以我們可以成為一個意義人
[00:15:24.000 --> 00:15:26.000]  但是保羅說
[00:15:26.000 --> 00:15:28.000]  我們行事為人
[00:15:28.000 --> 00:15:30.000]  應當與我們蒙照的因
[00:15:30.000 --> 00:15:32.000]  什麼?
[00:15:32.000 --> 00:15:34.000]  為了見證
[00:15:34.000 --> 00:15:36.000]  所以我們不單止
[00:15:36.000 --> 00:15:38.000]  在神面前有這個身份
[00:15:38.000 --> 00:15:40.000]  成為意義
[00:15:40.000 --> 00:15:42.000]  我們更加追求
[00:15:42.000 --> 00:15:44.000]  靠基督
[00:15:44.000 --> 00:15:46.000]  基督的意義幫助我們
[00:15:46.000 --> 00:15:48.000]  進行神的誡命
[00:15:48.000 --> 00:15:50.000]  敬畏神
[00:15:50.000 --> 00:15:52.000]  要得神的喜悅
[00:15:52.000 --> 00:15:54.000]  真正活出一個意義人
[00:15:54.000 --> 00:15:56.000]  應該有的生活行為和表現
[00:15:56.000 --> 00:15:58.000]  所以這是撒加利亞
[00:15:58.000 --> 00:16:00.000]  他們一個很好的見證
[00:16:00.000 --> 00:16:02.000]  已經老了
[00:16:02.000 --> 00:16:04.000]  即是說不是年輕
[00:16:04.000 --> 00:16:06.000]  一直到老
[00:16:06.000 --> 00:16:08.000]  他們在祭司的家族長大
[00:16:08.000 --> 00:16:10.000]  一直到年紀老了
[00:16:10.000 --> 00:16:12.000]  都成為什麼?
[00:16:12.000 --> 00:16:14.000]  都成為義人
[00:16:14.000 --> 00:16:16.000]  遵行主的吩咐
[00:16:16.000 --> 00:16:18.000]  巴巴德說
[00:16:18.000 --> 00:16:20.000]  無論多大年紀都好
[00:16:20.000 --> 00:16:22.000]  繼續努力
[00:16:22.000 --> 00:16:24.000]  又有新的一年新的機會
[00:16:24.000 --> 00:16:26.000]  我們繼續追求
[00:16:26.000 --> 00:16:28.000]  遵行主的吩咐
[00:16:28.000 --> 00:16:30.000]  接著的記載
[00:16:30.000 --> 00:16:32.000]  關乎他們
[00:16:32.000 --> 00:16:34.000]  真是可圈可點的
[00:16:34.000 --> 00:16:36.000]  就是人有遺憾
[00:16:36.000 --> 00:16:38.000]  也有什麼?
[00:16:38.000 --> 00:16:40.000]  也有小信的時候
[00:16:40.000 --> 00:16:42.000]  雖然他們是一個義人
[00:16:42.000 --> 00:16:44.000]  聖經一開始就介紹他們
[00:16:44.000 --> 00:16:46.000]  他們遵行一切的誡命禮儀
[00:16:46.000 --> 00:16:48.000]  沒有可指責的
[00:16:48.000 --> 00:16:50.000]  很高的評語
[00:16:50.000 --> 00:16:52.000]  但我們發覺原來
[00:16:52.000 --> 00:16:54.000]  得神喜悅的人
[00:16:54.000 --> 00:16:56.000]  人生有沒有遺憾的事?
[00:16:56.000 --> 00:16:58.000]  所以不是
[00:16:58.000 --> 00:17:00.000]  我追求做義人
[00:17:00.000 --> 00:17:02.000]  得神的喜悅
[00:17:02.000 --> 00:17:04.000]  每一件事都美好
[00:17:04.000 --> 00:17:06.000]  所有事都美滿
[00:17:06.000 --> 00:17:08.000]  這是自己騙自己
[00:17:08.000 --> 00:17:10.000]  新年恭賀一下
[00:17:10.000 --> 00:17:12.000]  不過沒有可能
[00:17:12.000 --> 00:17:14.000]  三百六十五天
[00:17:14.000 --> 00:17:16.000]  一天二十四小時
[00:17:16.000 --> 00:17:18.000]  都是這樣的
[00:17:18.000 --> 00:17:20.000]  當然我們需要給予鼓勵
[00:17:20.000 --> 00:17:22.000]  給予恭賀
[00:17:22.000 --> 00:17:24.000]  給予祝福
[00:17:24.000 --> 00:17:26.000]  總有回顧
[00:17:26.000 --> 00:17:28.000]  也有遺憾的事
[00:17:28.000 --> 00:17:30.000]  有沒有遺憾?
[00:17:30.000 --> 00:17:32.000]  我們過了這麼多年
[00:17:32.000 --> 00:17:34.000]  人生有沒有一些事
[00:17:34.000 --> 00:17:36.000]  如果不是這樣就好了
[00:17:36.000 --> 00:17:38.000]  人生沒有辦法
