
[00:00:00.000 --> 00:00:04.320]  我們坐在這裡的人,未必每個人都有機會聽過我以前
[00:01:36.880 --> 00:01:37.760]  人際關係
[00:01:37.760 --> 00:01:38.880]  教會管理
[00:01:38.880 --> 00:01:44.080]  甚至政治學等等
[00:01:44.080 --> 00:01:51.920]  出這些書的人大概都沒有好好去思考究竟福音書是什麼文學題材
[00:01:51.920 --> 00:01:54.160]  這三個答案都不是真的
[00:01:54.160 --> 00:01:55.360]  第四
[00:01:55.360 --> 00:01:56.160]  第四是什麼呢
[00:01:56.160 --> 00:01:59.200]  有人說福音書就是偉人的傳記
[00:01:59.200 --> 00:02:01.760]  表面上這個是最相似的
[00:02:01.760 --> 00:02:03.200]  如果我問你福音書是什麼
[00:02:03.200 --> 00:02:04.320]  像偉人傳記
[00:02:04.320 --> 00:02:06.240]  偉人是耶穌
[00:02:06.240 --> 00:02:09.600]  但是聖經學者最後告訴我們
[00:02:09.600 --> 00:02:11.840]  答案是none of the above
[00:02:11.840 --> 00:02:14.640]  這四個答案都是錯誤的
[00:02:14.640 --> 00:02:18.320]  福音書不是神話故事
[00:02:18.320 --> 00:02:19.840]  不是道德教導
[00:02:19.840 --> 00:02:20.960]  不是人生哲理
[00:02:20.960 --> 00:02:25.600]  甚至不是偉人傳記
[00:02:25.600 --> 00:02:28.160]  如果福音書是偉人傳記的話
[00:02:28.160 --> 00:02:31.200]  這個傳記是很特別的一個傳記
[00:02:31.200 --> 00:02:32.480]  為什麼呢
[00:02:32.480 --> 00:02:38.560]  有沒有留意福音書很強調耶穌基督最後的三年
[00:02:38.560 --> 00:02:42.880]  基本上90%的時候是講耶穌基督三年的事供
[00:02:42.880 --> 00:02:46.720]  如果你想想今天有人要寫偉人的傳記
[00:02:46.720 --> 00:02:48.080]  或者有錢人的傳記
[00:02:48.080 --> 00:02:49.920]  會不會只寫三年呢
[00:02:49.920 --> 00:02:52.160]  除非這個有錢人只有三歲
[00:02:52.160 --> 00:02:54.560]  不然你怎會只寫三年呢
[00:02:54.560 --> 00:02:57.600]  不單止是最後的三年
[00:02:57.600 --> 00:03:00.000]  最後一周最後的七天
[00:03:00.000 --> 00:03:04.160]  是佔了福音書裡面的三分之一至一半的
[00:03:04.160 --> 00:03:06.240]  如果你看約翰福音是一半的
[00:03:06.240 --> 00:03:09.520]  一半的篇幅是在講他最後七天的
[00:03:09.520 --> 00:03:14.320]  最少有三分之一的篇幅是在講他最後七天
[00:03:14.320 --> 00:03:18.160]  如果今天有個有錢人要寫自己的自傳
[00:03:18.160 --> 00:03:19.520]  最後七天有什麼好寫的
[00:03:19.520 --> 00:03:21.840]  在醫院等死而已
[00:03:21.840 --> 00:03:24.240]  但是福音書的最後七天
[00:03:24.240 --> 00:03:28.720]  竟然是主耶穌基督整個人生最高的高峰
[00:03:28.720 --> 00:03:31.360]  這是福音書很特別的一件事
[00:03:31.360 --> 00:03:33.280]  第三
[00:03:33.280 --> 00:03:38.000]  在福音書裡面除了講主耶穌基督三年的事供之外
[00:03:38.000 --> 00:03:40.560]  只有記載一些出世的時候
[00:03:40.560 --> 00:03:43.360]  或者他很小的時候的一些故事
[00:03:43.360 --> 00:03:46.240]  但是有沒有想過
[00:03:46.240 --> 00:03:48.960]  就算他記載他出生的故事的時候
[00:03:48.960 --> 00:03:53.760]  那些故事和他的死都有很直接的關係
[00:03:53.760 --> 00:03:57.600]  我不知道你記不記得在路加福音裡面
[00:03:57.600 --> 00:04:00.320]  講到耶穌基督第七天被獻
[00:04:00.320 --> 00:04:01.440]  不知道第八天
[00:04:01.440 --> 00:04:04.000]  西冕去祝福耶穌
[00:04:04.000 --> 00:04:04.800]  西冕說什麼呢?
[00:04:04.800 --> 00:04:07.040]  西冕說這個孩子被納
[00:04:07.040 --> 00:04:13.280]  要使以色列人當中許多人跌倒
[00:04:13.280 --> 00:04:14.800]  也有許多人興起
[00:04:14.800 --> 00:04:16.000]  他要成為一個君王
[00:04:16.000 --> 00:04:17.600]  要讓一些人興起
[00:04:17.600 --> 00:04:18.960]  一些人跌倒
[00:04:18.960 --> 00:04:24.320]  他要許多人心裏的意念都被顯露出來
[00:04:24.320 --> 00:04:26.000]  然後他最後再加了一句
[00:04:26.000 --> 00:04:27.360]  你自己講的瑪利亞
[00:04:27.360 --> 00:04:32.000]  你自己的心也要被劍刺透
[00:04:32.000 --> 00:04:33.600]  所以西冕做了一個什麼呢?
[00:04:33.600 --> 00:04:34.960]  他做了一個預言
[00:04:34.960 --> 00:04:39.120]  預言就是你兒子會早死過來
[00:04:39.120 --> 00:04:40.800]  你會白頭人送黑頭人
[00:04:40.800 --> 00:04:44.640]  所以當我們在看主耶穌基督出世的圖畫的時候
[00:04:44.640 --> 00:04:49.120]  你發覺已經是指向著他將來的死亡
[00:04:49.120 --> 00:04:51.760]  另外一個很特別的圖畫就是
[00:04:51.760 --> 00:04:53.200]  你記得在路加福音裡面
[00:04:53.200 --> 00:04:55.040]  講到有些人來找耶穌
[00:04:55.040 --> 00:04:56.080]  他們找一個救主
[00:04:56.080 --> 00:04:57.680]  救主的記號是什麼呢?
[00:04:57.680 --> 00:05:00.320]  救主的記號就是有一個嬰孩被捕
[00:05:00.320 --> 00:05:04.640]  包著放在一個馬槽裏面
[00:05:04.640 --> 00:05:07.280]  其實你去到路加福音最終的時候
[00:05:07.280 --> 00:05:09.040]  你發現有另外一個圖畫
[00:05:09.040 --> 00:05:11.040]  就是有一個成年人
[00:05:11.040 --> 00:05:11.840]  男人
[00:05:11.840 --> 00:05:13.040]  他的身體被捕
[00:05:13.040 --> 00:05:16.080]  包著然後放在另外一個地方
[00:05:16.080 --> 00:05:17.200]  那個地方是墳墓
[00:05:17.200 --> 00:05:18.720]  是主耶穌基督
[00:05:18.720 --> 00:05:22.720]  所以這兩幅圖畫是前後生死相連
[00:05:22.720 --> 00:05:26.320]  究竟什麼是一個救主的記號
[00:05:26.320 --> 00:05:29.440]  是一個嬰孩被捕包著放在馬槽裏
[00:05:29.440 --> 00:05:30.240]  這麼簡單
[00:05:30.240 --> 00:05:33.440]  還是一個嬰孩被捕包著放在馬槽裏
[00:05:33.440 --> 00:05:37.040]  再加上最後這個嬰孩會成為一個成人
[00:05:37.040 --> 00:05:41.120]  然後他死了被捕包著放在一個墳墓裏面
[00:05:41.120 --> 00:05:46.480]  這兩個圖畫加起來才是救主的記號
[00:05:46.480 --> 00:05:48.880]  最後
[00:05:48.880 --> 00:05:51.360]  所有在福音書裏面
[00:05:51.360 --> 00:05:52.560]  我再強調一次
[00:05:52.560 --> 00:05:56.240]  所有在福音書裏面所講的故事
[00:05:56.240 --> 00:05:59.520]  最後都是流向受死與復活
[00:05:59.520 --> 00:06:01.920]  所有不是某一些故事
[00:06:01.920 --> 00:06:03.840]  是所有的故事
[00:06:03.840 --> 00:06:05.440]  有個神學家甚至這樣說
[00:06:05.440 --> 00:06:06.480]  他說
[00:06:06.480 --> 00:06:07.520]  什麼是福音書呢?
[00:06:07.520 --> 00:06:13.600]  福音書是一個熱情的故事與延長的介紹
[00:06:13.600 --> 00:06:15.200]  他說什麼叫福音書呢?
[00:06:15.200 --> 00:06:17.760]  福音書就是耶穌基督受難的故事
[00:06:17.760 --> 00:06:20.320]  不過前面加了很長的介紹
[00:06:20.320 --> 00:06:21.600]  那就是福音書了
[00:06:21.600 --> 00:06:26.880]  由頭到尾都是在講耶穌基督受難的故事
[00:06:26.880 --> 00:06:29.280]  所有其他前面所介紹的東西
[00:06:29.280 --> 00:06:30.960]  其實都是指向這件事
[00:06:30.960 --> 00:06:31.840]  所以我說
[00:06:31.840 --> 00:06:34.800]  你去讀福音書應該有這樣的感覺
[00:06:34.800 --> 00:06:37.120]  就是覺得好像一個洗手盆
[00:06:37.120 --> 00:06:38.800]  水繼續流向中心
[00:06:38.800 --> 00:06:41.440]  而中心主要是耶穌基督的受死與復活
[00:06:41.440 --> 00:06:43.200]  所有的東西
[00:06:43.200 --> 00:06:45.280]  耶穌所作的一切神蹟
[00:06:45.280 --> 00:06:50.080]  都是流向祂的受死與復活
[00:06:50.080 --> 00:06:52.160]  但我想跟你講一個例子
[00:06:52.160 --> 00:06:57.360]  一個很尋常但亦很不尋常的例子
[00:06:57.360 --> 00:06:59.520]  我希望你永世都記住
[00:06:59.520 --> 00:07:01.120]  因為這個會幫助你
[00:07:01.120 --> 00:07:06.480]  怎樣去重新演繹福音書裏面所有的故事
[00:07:06.480 --> 00:07:09.680]  我想跟你講耶穌的醫治神蹟
[00:07:09.680 --> 00:07:12.640]  耶穌醫治的神蹟我們都聽了很多
[00:07:12.640 --> 00:07:16.720]  每次聽都覺得對自己很大的安慰
[00:07:16.720 --> 00:07:17.840]  當我病的時候
[00:07:17.840 --> 00:07:19.680]  我們很喜歡想這些事情
[00:07:19.680 --> 00:07:21.680]  但有沒有想過耶穌的醫治神蹟
[00:07:21.680 --> 00:07:26.080]  其實與醫治是沒有什麼關係的
[00:07:26.080 --> 00:07:27.680]  我想帶你看這兩節聖經
[00:07:27.680 --> 00:07:31.520]  因為很少人會去留心的聖經
[00:07:31.520 --> 00:07:33.520]  馬克福音第三章第十節
[00:07:33.520 --> 00:07:36.160]  和馬克福音第六章五十六節
[00:07:36.160 --> 00:07:41.280]  講到耶穌在醫治當中發現的一些趣事
[00:07:41.280 --> 00:07:42.640]  第三章第十節這樣說
[00:07:42.640 --> 00:07:44.800]  「他治好了許多人
[00:07:44.800 --> 00:07:50.960]  所以凡有疾病的都積著要摸他」
[00:07:50.960 --> 00:07:52.240]  六章五十六節
[00:07:52.240 --> 00:07:57.360]  「他們求耶穌讓他們摸一摸他的衣裳睡子
[00:07:57.360 --> 00:08:00.640]  摸著的人都好了」
[00:08:00.640 --> 00:08:03.360]  通常我們看耶穌醫治的神蹟
[00:08:03.360 --> 00:08:05.440]  我們講很多理論
[00:08:05.440 --> 00:08:06.960]  耶穌願意肯醫
[00:08:06.960 --> 00:08:08.640]  那個人要有信心
[00:08:08.640 --> 00:08:10.560]  那個人的信心加上耶穌的願意
[00:08:10.560 --> 00:08:12.080]  就可以醫治了
[00:08:12.080 --> 00:08:14.400]  但當你看這兩節聖經的時候
[00:08:14.400 --> 00:08:16.800]  你會發覺原來耶穌醫人
[00:08:16.800 --> 00:08:21.360]  不一定需要有信心的
[00:08:21.360 --> 00:08:25.360]  這些人迫著要去摸他的人
[00:08:25.360 --> 00:08:29.520]  很明顯不是對他的天國有特別的興趣
[00:08:29.520 --> 00:08:34.800]  更加沒有特別的信心要給他醫治
[00:08:34.800 --> 00:08:38.240]  但是他們有沒有被醫治
[00:08:38.240 --> 00:08:40.080]  有啊,很多人
[00:08:40.080 --> 00:08:42.480]  當你這樣看這兩節聖經的時候
[00:08:42.480 --> 00:08:44.320]  你會有一個這樣的聯想
[00:08:44.320 --> 00:08:46.320]  就是當耶穌在世的時候
[00:08:46.320 --> 00:08:50.400]  他基本上什麼病都醫過了
[00:08:50.400 --> 00:08:54.480]  上至感冒、頭痛
[00:08:54.480 --> 00:08:57.840]  下至腹痛、肚瀉
[00:08:57.840 --> 00:09:00.880]  再至牙痛、香港腳
[00:09:00.880 --> 00:09:04.240]  他都醫過了
[00:09:04.240 --> 00:09:05.280]  但我想問問你
[00:09:05.280 --> 00:09:07.200]  你在新約聖經裡面
[00:09:07.200 --> 00:09:10.800]  有沒有聽過主耶穌基督醫傷風
[00:09:10.800 --> 00:09:13.360]  有沒有聽過主耶穌基督醫肚痛
[00:09:13.360 --> 00:09:15.680]  有沒有聽過主耶穌醫牙
[00:09:15.680 --> 00:09:17.680]  或者香港腳
[00:09:17.680 --> 00:09:20.480]  沒有的
[00:09:20.480 --> 00:09:24.160]  他可以醫這些病是一回事
[00:09:24.160 --> 00:09:26.480]  有沒有被記載下來是另一回事
[00:09:26.480 --> 00:09:28.000]  你看到分別嗎
[00:09:28.000 --> 00:09:30.000]  他什麼病都可以醫
[00:09:30.000 --> 00:09:32.960]  但是當你去新約聖經裡面
[00:09:32.960 --> 00:09:35.840]  總括耶穌所做的所有醫治神蹟的時候
[00:09:35.840 --> 00:09:36.800]  你會發覺
[00:09:36.800 --> 00:09:40.000]  如果耶穌基督今天在香港開一間診所
[00:09:40.000 --> 00:09:42.480]  那間診所是做專科的
[00:09:42.480 --> 00:09:43.040]  什麼意思
[00:09:43.040 --> 00:09:45.040]  他什麼病都可以醫
[00:09:45.040 --> 00:09:48.000]  但是在聖經四福音書裡面所記載的東西
[00:09:48.000 --> 00:09:50.560]  他專醫三樣東西
[00:09:50.560 --> 00:09:51.600]  三樣東西
[00:09:51.600 --> 00:09:52.400]  哪三樣呢
[00:09:52.400 --> 00:09:53.200]  第一
[00:09:53.200 --> 00:09:56.160]  他專醫身體殘缺
[00:09:56.160 --> 00:10:00.000]  核眼、耳聾、騎腿、敷乾手
[00:10:00.000 --> 00:10:03.040]  第二,他專醫奇難雜症
[00:10:03.040 --> 00:10:06.240]  包括麻瘋病、血流
[00:10:06.240 --> 00:10:12.800]  第三,他專醫死人或者快要死的人
[00:10:12.800 --> 00:10:15.840]  耶穌就是專門做這三樣東西
[00:10:15.840 --> 00:10:18.080]  他什麼病都可以醫
[00:10:18.080 --> 00:10:20.640]  但是在福音書裡面記載下來
[00:10:20.640 --> 00:10:21.760]  你會想一下
[00:10:21.760 --> 00:10:22.480]  記載下來
[00:10:22.480 --> 00:10:23.280]  為什麼這麼重要
[00:10:23.280 --> 00:10:24.960]  因為我們怎麼認識上帝
[00:10:24.960 --> 00:10:27.040]  是通過上帝的話語
[00:10:27.040 --> 00:10:29.600]  不是通過我們自己的聯想這麼簡單
[00:10:29.600 --> 00:10:30.880]  上帝的話語當中
[00:10:30.880 --> 00:10:34.400]  耶穌只是醫這三樣東西
[00:10:34.400 --> 00:10:35.520]  聖經學者告訴我們
[00:10:35.520 --> 00:10:39.360]  他可以將這三樣東西更加濃縮的總結
[00:10:39.360 --> 00:10:41.360]  變成做兩樣東西
[00:10:41.360 --> 00:10:46.000]  耶穌基督醫務所專醫兩樣東西
[00:10:46.000 --> 00:10:46.800]  專做兩樣東西
[00:10:46.800 --> 00:10:48.560]  做什麼呢
[00:10:48.560 --> 00:10:52.160]  醫需要與神和好的人
[00:10:52.160 --> 00:10:54.720]  以及專醫死人
[00:10:54.720 --> 00:10:55.760]  不能復活的死人
[00:10:55.760 --> 00:10:58.320]  你明白嗎
[00:10:58.320 --> 00:11:00.880]  哪些人需要與神和好的
[00:11:00.880 --> 00:11:01.680]  殘缺的人
[00:11:01.680 --> 00:11:02.720]  身體有殘缺的人
[00:11:02.720 --> 00:11:04.960]  沒辦法去聖殿裡面去敬拜
[00:11:04.960 --> 00:11:06.560]  因為他有殘缺
[00:11:06.560 --> 00:11:09.760]  所以麻瘋病和他們是同一種東西
[00:11:09.760 --> 00:11:11.600]  血流是同一個理由
[00:11:11.600 --> 00:11:14.160]  耶穌基督來這個世界
[00:11:14.160 --> 00:11:15.440]  專醫兩種人
[00:11:15.440 --> 00:11:18.160]  一種是需要與神和好的人
[00:11:18.160 --> 00:11:21.520]  另外一種是死人沒辦法
[00:11:21.520 --> 00:11:22.640]  勝過死滅
[00:11:22.640 --> 00:11:24.480]  就是告訴你
[00:11:24.480 --> 00:11:25.840]  所有的醫治神蹟
[00:11:25.840 --> 00:11:27.040]  當你總結的時候
[00:11:27.040 --> 00:11:28.480]  是在告訴你
[00:11:28.480 --> 00:11:30.400]  他專來這個世界
[00:11:30.400 --> 00:11:33.440]  他的使命是要做兩樣東西
[00:11:33.440 --> 00:11:38.480]  他要勝過罪和勝過死亡
[00:11:38.480 --> 00:11:40.960]  最後他憑什麼勝過罪
[00:11:40.960 --> 00:11:42.560]  憑什麼勝過死亡
[00:11:42.560 --> 00:11:46.160]  答案就是憑他的十字架和空墳墓
[00:11:46.160 --> 00:11:47.600]  所以你看到嗎
[00:11:47.600 --> 00:11:48.960]  所有的東西
[00:11:48.960 --> 00:11:51.120]  都是流向十字架和空墳墓
[00:11:51.120 --> 00:11:52.000]  所有的東西
[00:11:52.000 --> 00:11:56.160]  和十字架和空墳墓是分不開的
[00:11:56.160 --> 00:11:58.000]  如果你這樣去看
[00:11:58.000 --> 00:11:59.520]  重新再去看
[00:11:59.520 --> 00:12:03.200]  馬太福音、馬禾福音、路加福音、約翰福音的時候
[00:12:03.200 --> 00:12:06.240]  所有一切東西都不一樣了
[00:12:06.240 --> 00:12:07.120]  所以我上個星期
[00:12:07.120 --> 00:12:08.720]  我不知道有沒有和你在這裡說
[00:12:08.720 --> 00:12:10.160]  就是說之前那個星期
[00:12:10.160 --> 00:12:12.480]  我去了建浸去說
[00:12:12.480 --> 00:12:14.320]  這個第一件神蹟
[00:12:14.320 --> 00:12:15.760]  耶穌的第一個神蹟
[00:12:15.760 --> 00:12:16.720]  是將水變走
[00:12:16.720 --> 00:12:18.560]  結果水變走其實是關於什麼
[00:12:18.560 --> 00:12:21.200]  關於他的十字架
[00:12:21.200 --> 00:12:25.440]  甚至可以說關於十字架與空墳墓
[00:12:25.440 --> 00:12:27.680]  他不是用普通的水變走
[00:12:27.680 --> 00:12:31.440]  他是用那些用來潔淨的水去變走
[00:12:31.440 --> 00:12:35.840]  所以將潔淨的水變成了潔淨的酒
[00:12:35.840 --> 00:12:38.000]  而耶穌在福音書裡面
[00:12:38.000 --> 00:12:39.360]  只是喝兩次酒
[00:12:39.360 --> 00:12:40.960]  一次是在迦拿的婚宴
[00:12:40.960 --> 00:12:43.520]  另一次是在他最後的晚餐
[00:12:43.520 --> 00:12:45.200]  而最後晚餐他舉起杯來
[00:12:45.200 --> 00:12:47.680]  這是我與你納的血
[00:12:47.680 --> 00:12:48.640]  納藥的血
[00:12:48.640 --> 00:12:49.680]  為你們所赦
[00:12:49.680 --> 00:12:51.760]  可以洗罪的酒
[00:12:51.760 --> 00:12:52.960]  你看到嗎
[00:12:52.960 --> 00:12:59.760]  所以整個神蹟是指向他人生的使命
[00:12:59.760 --> 00:13:02.720]  如果你再有機會回去看約翰福音第二章第一節
[00:13:02.720 --> 00:13:04.160]  你會發覺他開始的時候
[00:13:04.160 --> 00:13:08.320]  約翰告訴你第三天
[00:13:08.320 --> 00:13:10.720]  這個在婚宴上的神蹟
[00:13:10.720 --> 00:13:13.120]  不單止是指向他的壽死
[00:13:13.120 --> 00:13:14.800]  更加也指向他的復活
[00:13:14.800 --> 00:13:18.080]  因為約翰根本不是告訴你第三天
[00:13:18.080 --> 00:13:20.640]  你數數你就知道星期幾的問題
[00:13:20.640 --> 00:13:24.160]  他是在給一個神學的指引給你聽
[00:13:24.160 --> 00:13:28.640]  這個神蹟是關於他受死與復活
[00:13:28.640 --> 00:13:30.400]  第三天的神蹟
[00:13:30.400 --> 00:13:31.680]  如果這樣來說
[00:13:31.680 --> 00:13:33.040]  我為什麼要跟你說這麼多
[00:13:33.040 --> 00:13:36.080]  就是現在我們要去看他的家譜
[00:13:36.080 --> 00:13:38.640]  我想告訴你最後的家譜
[00:13:38.640 --> 00:13:42.400]  都是指向他的受死與復活的
[00:13:42.400 --> 00:13:42.960]  可以嗎
[00:13:42.960 --> 00:13:45.680]  所有的東西都是指向他的受死
[00:13:45.680 --> 00:13:47.840]  所有的東西都是指向他的復活
[00:13:47.840 --> 00:13:50.880]  所有的東西都是指向他如何勝過罪
[00:13:50.880 --> 00:13:56.800]  所有的東西都是指向他如何勝過死亡
[00:13:56.800 --> 00:14:04.080]  當然我們的連結是從舊約開始
[00:14:04.080 --> 00:14:06.800]  在路德記裡面有一個家譜
[00:14:06.800 --> 00:14:09.600]  最後那個家譜是帶到大衛
[00:14:09.600 --> 00:14:11.440]  但是沒有停在那裡
[00:14:11.440 --> 00:14:17.120]  現在我們繼續從大衛的家譜進入新約裡面
[00:14:17.120 --> 00:14:21.600]  這個就是最後的終點
[00:14:21.600 --> 00:14:23.600]  在我們還沒進入講家譜之前
[00:14:23.600 --> 00:14:24.720]  我想講一件事
[00:14:24.720 --> 00:14:28.720]  因為如果你熟悉新約聖經就知道
[00:14:28.720 --> 00:14:30.240]  在新約聖經裡面
[00:14:30.240 --> 00:14:32.800]  耶穌有兩個家譜
[00:14:32.800 --> 00:14:34.560]  一個在馬太福音裡面
[00:14:34.560 --> 00:14:36.720]  一個在路加福音裡面
[00:14:36.720 --> 00:14:39.440]  而無論你講馬太福音也好
[00:14:39.440 --> 00:14:40.400]  路加福音裡面
[00:14:40.400 --> 00:14:43.200]  都有很多神學上的討論
[00:14:43.200 --> 00:14:45.600]  或者究竟真不真假不假
[00:14:45.600 --> 00:14:48.720]  為什麼這個人會成為他的先祖
[00:14:48.720 --> 00:14:50.720]  不正確等等
[00:14:50.720 --> 00:14:52.000]  我想跟你說
[00:14:52.000 --> 00:14:53.520]  這些問題很可惜
[00:14:53.520 --> 00:14:56.320]  今天我就沒辦法跟你解決
[00:14:56.320 --> 00:14:58.080]  甚至我也可以跟你說
[00:14:58.080 --> 00:15:02.000]  甚至在聖經神學家裡面
[00:15:02.000 --> 00:15:04.560]  也不斷有很多不同的討論
[00:15:04.560 --> 00:15:06.400]  很多不同的理論
[00:15:06.400 --> 00:15:07.760]  有些人說
[00:15:07.760 --> 00:15:14.560]  馬太那個其實是關於他們的君王承繼來算的
[00:15:14.560 --> 00:15:16.960]  未必是血脈相連的
[00:15:16.960 --> 00:15:21.520]  而路加那個才是在講耶穌的血脈
[00:15:21.520 --> 00:15:22.960]  但這個也是一個理論
[00:15:22.960 --> 00:15:24.320]  因為你去到路加那個
[00:15:24.320 --> 00:15:27.760]  又有路巴的另外一重的問題
[00:15:27.760 --> 00:15:28.640]  這麼說
[00:15:28.640 --> 00:15:31.040]  如果你要討論那些問題的話
[00:15:31.040 --> 00:15:35.920]  基本上你可以寫幾個PhD Dissertation
[00:15:35.920 --> 00:15:38.400]  你可以寫幾個博士論文
[00:15:38.400 --> 00:15:42.800]  我們今天是完全沒辦法解決這些問題
[00:15:42.800 --> 00:15:47.760]  我也不打算在這裡幫你解決這個問題
[00:15:47.760 --> 00:15:52.240]  當你去考慮耶穌基督的家譜的時候
[00:15:52.240 --> 00:15:53.840]  有兩個角度
[00:15:53.840 --> 00:15:56.320]  一個角度是從一個護教學的角度
[00:15:56.320 --> 00:15:58.960]  就是說有一些信主的聖經學者
[00:15:58.960 --> 00:16:00.080]  需要告訴你
[00:16:00.080 --> 00:16:03.040]  為什麼馬太沒有說錯
[00:16:03.040 --> 00:16:05.360]  為什麼路加沒有說錯
[00:16:05.360 --> 00:16:08.560]  因為這些家譜是2000年前的東西
[00:16:08.560 --> 00:16:13.440]  其實很多東西我們今天還在做研究還沒搞定
[00:16:13.440 --> 00:16:16.240]  但是如果我們相信這是上帝的話語
[00:16:16.240 --> 00:16:19.280]  結果希望研究越搞越清晰
[00:16:19.280 --> 00:16:22.160]  不過這個不是我可以做到的事情
[00:16:22.160 --> 00:16:24.320]  另一個角度就是我今天想做的事情
[00:16:24.320 --> 00:16:28.160]  就是說我們會看這個家譜
[00:16:28.160 --> 00:16:32.640]  我們當它是上帝給我們正正確確的家譜
[00:16:32.640 --> 00:16:34.160]  接著我們現在問
[00:16:34.160 --> 00:16:36.720]  究竟這個家譜想跟我們說些什麼
[00:16:36.720 --> 00:16:38.560]  這個從一個識經的角度
[00:16:38.560 --> 00:16:41.840]  這個就是今天我想和大家分享的事情
[00:16:41.840 --> 00:16:43.920]  當然如果你有很多問題
[00:16:43.920 --> 00:16:46.320]  你也很想知道
[00:16:46.320 --> 00:16:48.640]  不一定是最終的答案
[00:16:48.640 --> 00:16:49.920]  是可能的答案
[00:16:49.920 --> 00:16:51.440]  我都可以提議你
[00:16:51.440 --> 00:16:56.800]  都可以考慮去看看DA Carson的馬太福音的識經書
[00:16:56.800 --> 00:16:58.480]  有中文版有英文版
[00:16:58.480 --> 00:17:01.680]  好像我們樓上的圖書館也有
[00:17:01.680 --> 00:17:05.120]  上面的基督書樓也會有
[00:17:05.120 --> 00:17:10.240]  DA Carson就喜歡搞這些很仔細的東西
[00:17:10.240 --> 00:17:11.520]  你可以看看它
[00:17:11.520 --> 00:17:14.080]  我都不覺得它一定有所有的答案
[00:17:14.080 --> 00:17:18.320]  不過這個是可以有一定的參考價值
[00:17:18.320 --> 00:17:22.240]  但是今天我想和你分享更好的事情
[00:17:22.240 --> 00:17:26.160]  就是假設這個家譜是正確的
[00:17:26.160 --> 00:17:30.560]  假設這個就是上帝想給我們所看的耶穌家譜
[00:17:30.560 --> 00:17:34.400]  究竟這個家譜在跟我們說些什麼呢
[00:17:34.400 --> 00:17:37.280]  我想和你一起看第一節
[00:17:37.280 --> 00:17:39.280]  阿伯拉罕的後裔
[00:17:39.280 --> 00:17:41.200]  大衛的子孫
[00:17:41.200 --> 00:17:43.360]  耶穌基督的家譜
[00:17:43.360 --> 00:17:46.240]  你知道聖經不是中文寫的
[00:17:46.240 --> 00:17:48.080]  希臘文是不寫的
[00:17:48.080 --> 00:17:53.360]  所以希臘文的文法和中國人中文文字的文法是很不同的
[00:17:53.360 --> 00:17:58.080]  所以次序是調亂的
[00:17:58.080 --> 00:18:01.600]  所以整本馬太福音第一章第一節
