
[00:00:00.000 --> 00:00:02.000]  各位朋友午安
[00:02:51.000 --> 00:02:54.000]  慢慢點起蠟燭
[00:02:54.000 --> 00:02:55.000]  在教會
[00:02:55.000 --> 00:02:57.000]  就會給人一個溫暖
[00:02:57.000 --> 00:03:00.000]  一個光的感覺
[00:03:00.000 --> 00:03:02.000]  所以直到聖誕節
[00:03:02.000 --> 00:03:05.000]  第五支羊燭都點起的時候
[00:03:05.000 --> 00:03:06.000]  那個感覺
[00:03:06.000 --> 00:03:08.000]  一片的光明
[00:03:08.000 --> 00:03:10.000]  主耶穌的降生
[00:03:10.000 --> 00:03:12.000]  就是告訴我們
[00:03:12.000 --> 00:03:14.000]  祂是世上的光
[00:03:14.000 --> 00:03:17.000]  所以每一年我們都會這樣紀念
[00:03:17.000 --> 00:03:21.000]  去幫助我們再一次回到主耶穌當中
[00:03:21.000 --> 00:03:23.000]  章林聖誕
[00:03:23.000 --> 00:03:26.000]  給我們那份盼望
[00:03:26.000 --> 00:03:27.000]  平安
[00:03:27.000 --> 00:03:28.000]  喜樂
[00:03:28.000 --> 00:03:30.000]  開心
[00:03:30.000 --> 00:03:33.000]  在今年的年頭
[00:03:33.000 --> 00:03:36.000]  聯合國有一份報告
[00:03:36.000 --> 00:03:38.000]  叫做全球
[00:03:38.000 --> 00:03:42.000]  全世界的開心指數報告
[00:03:42.000 --> 00:03:46.000]  當中全世界有156個國家
[00:03:46.000 --> 00:03:47.000]  香港
[00:03:47.000 --> 00:03:49.000]  計年頭
[00:03:49.000 --> 00:03:50.000]  香港
[00:03:50.000 --> 00:03:52.000]  76
[00:03:52.000 --> 00:03:53.000]  剛剛好一半
[00:03:53.000 --> 00:03:55.000]  我看完之後
[00:03:55.000 --> 00:03:58.000]  應該是又可悲又可喜
[00:03:58.000 --> 00:04:00.000]  又開心又不開心
[00:04:00.000 --> 00:04:02.000]  剛剛好一半
[00:04:02.000 --> 00:04:03.000]  大家猜一下
[00:04:03.000 --> 00:04:05.000]  全世界最開心
[00:04:05.000 --> 00:04:07.000]  是什麼地方
[00:04:07.000 --> 00:04:10.000]  如果你沒有看過那個報告
[00:04:10.000 --> 00:04:12.000]  試一下猜
[00:04:12.000 --> 00:04:16.000]  猜幾個全世界最開心哪些地方
[00:04:16.000 --> 00:04:17.000]  我告訴你
[00:04:17.000 --> 00:04:19.000]  看看中不中
[00:04:19.000 --> 00:04:21.000]  第一個就是芬蘭
[00:04:21.000 --> 00:04:22.000]  接著丹麥
[00:04:22.000 --> 00:04:23.000]  挪威
[00:04:23.000 --> 00:04:24.000]  冰島
[00:04:24.000 --> 00:04:25.000]  荷蘭
[00:04:25.000 --> 00:04:26.000]  瑞士
[00:04:26.000 --> 00:04:27.000]  瑞典
[00:04:27.000 --> 00:04:28.000]  新西蘭
[00:04:28.000 --> 00:04:29.000]  加拿大
[00:04:29.000 --> 00:04:30.000]  奧地利
[00:04:30.000 --> 00:04:31.000]  頭十個
[00:04:31.000 --> 00:04:32.000]  中不中
[00:04:32.000 --> 00:04:33.000]  中不中
[00:04:33.000 --> 00:04:36.000]  大部分都是歐洲國家
[00:04:36.000 --> 00:04:37.000]  是不是
[00:04:37.000 --> 00:04:42.000]  跟你心目中想著的那些很開心很快樂的地方
[00:04:42.000 --> 00:04:44.000]  不知道是否吻合
[00:04:44.000 --> 00:04:46.000]  最不開心你知不知道在哪裡
[00:04:46.000 --> 00:04:48.000]  南蘇丹
[00:04:48.000 --> 00:04:50.000]  中非共和國
[00:04:50.000 --> 00:04:52.000]  阿富汗
[00:04:52.000 --> 00:04:54.000]  應該有共同點的
[00:04:54.000 --> 00:04:56.000]  你們這麼聰明應該想到了
[00:04:56.000 --> 00:04:58.000]  那些地方是什麼
[00:04:58.000 --> 00:04:59.000]  戰亂
[00:04:59.000 --> 00:05:00.000]  內戰
[00:05:00.000 --> 00:05:01.000]  飢餓
[00:05:01.000 --> 00:05:03.000]  生命淘汰
[00:05:03.000 --> 00:05:04.000]  朝不保夕
[00:05:04.000 --> 00:05:06.000]  今天不知道明天的事
[00:05:06.000 --> 00:05:08.000]  不知道明天還有沒有命
[00:05:08.000 --> 00:05:10.000]  那些地方是很不開心的
[00:05:10.000 --> 00:05:12.000]  大家應該會有興趣想知道
[00:05:12.000 --> 00:05:15.000]  這些報告究竟是怎麼搞出來的
[00:05:15.000 --> 00:05:18.000]  是聯合國找一些世界各地很多的專家
[00:05:18.000 --> 00:05:19.000]  心理學家
[00:05:19.000 --> 00:05:20.000]  經濟學家
[00:05:20.000 --> 00:05:22.000]  公共健康專家
[00:05:22.000 --> 00:05:24.000]  去做出來的
[00:05:24.000 --> 00:05:27.000]  當中要考慮考量的地方
[00:05:27.000 --> 00:05:28.000]  不單止是經濟
[00:05:28.000 --> 00:05:29.000]  很明顯的
[00:05:29.000 --> 00:05:30.000]  大家看到
[00:05:30.000 --> 00:05:34.000]  有市民的預期壽數
[00:05:34.000 --> 00:05:36.000]  長不長命
[00:05:36.000 --> 00:05:37.000]  社會的支持
[00:05:37.000 --> 00:05:39.000]  大家的互信情況
[00:05:39.000 --> 00:05:40.000]  信任
[00:05:40.000 --> 00:05:41.000]  大家的自由度
[00:05:41.000 --> 00:05:45.000]  還有包括貪腐的情況
[00:05:45.000 --> 00:05:48.000]  作為一個香港人的我
[00:05:48.000 --> 00:05:52.000]  你問我最近開不開心
[00:05:52.000 --> 00:05:53.000]  搖頭
[00:05:53.000 --> 00:05:56.000]  其實我自己也不開心
[00:05:56.000 --> 00:05:57.000]  會有失望
[00:05:57.000 --> 00:05:58.000]  會有心悶
[00:05:58.000 --> 00:06:01.000]  會有心情沉重的時間
[00:06:01.000 --> 00:06:06.000]  當年瑪麗亞沒有開心指數報告
[00:06:06.000 --> 00:06:09.000]  你猜她開不開心
[00:06:09.000 --> 00:06:11.000]  當天使報喜的時候
[00:06:11.000 --> 00:06:15.000]  其實她的心情是怎樣的呢
[00:06:15.000 --> 00:06:17.000]  主前六世紀
[00:06:17.000 --> 00:06:18.000]  我們也知道
[00:06:18.000 --> 00:06:19.000]  以色列亡國
[00:06:19.000 --> 00:06:20.000]  過了一段時間
[00:06:20.000 --> 00:06:22.000]  就被老歸回
[00:06:22.000 --> 00:06:24.000]  雖則是回到自己的家園
[00:06:24.000 --> 00:06:26.000]  可以重建家園
[00:06:26.000 --> 00:06:27.000]  重建聖殿
[00:06:27.000 --> 00:06:28.000]  回到那個地方
[00:06:28.000 --> 00:06:30.000]  可以去所謂的安居樂業
[00:06:30.000 --> 00:06:32.000]  但其實是怎樣的呢
[00:06:32.000 --> 00:06:33.000]  其實我們知道
[00:06:33.000 --> 00:06:36.000]  以色列經歷了波斯帝國
[00:06:36.000 --> 00:06:37.000]  希臘
[00:06:37.000 --> 00:06:39.000]  接著耶穌出生的時候
[00:06:39.000 --> 00:06:40.000]  羅馬帝國的統治
[00:06:40.000 --> 00:06:42.000]  他們其實是沒有國籍
[00:06:42.000 --> 00:06:44.000]  沒有身份的人
[00:06:44.000 --> 00:06:46.000]  生活是什麼呢
[00:06:46.000 --> 00:06:48.000]  無奈
[00:06:48.000 --> 00:06:49.000]  無力
[00:06:49.000 --> 00:06:51.000]  沒有方向
[00:06:51.000 --> 00:06:53.000]  沒有盼望當中
[00:06:53.000 --> 00:06:54.000]  其實瑪麗亞她當時
[00:06:54.000 --> 00:06:56.000]  好像我們剛才唱的詩歌
[00:06:56.000 --> 00:06:59.000]  是淪落異邦的
[00:06:59.000 --> 00:07:01.000]  心裡面可能會埋怨
[00:07:01.000 --> 00:07:04.000]  神有沒有忘記了我們呢
[00:07:04.000 --> 00:07:07.000]  會不會忘記了我們呢
[00:07:07.000 --> 00:07:09.000]  有沒有期盼呢
[00:07:09.000 --> 00:07:11.000]  靜默了這麼多年
[00:07:11.000 --> 00:07:13.000]  天使在這段經文裡面
[00:07:13.000 --> 00:07:14.000]  告訴我們
[00:07:14.000 --> 00:07:16.000]  再一次的顯現
[00:07:16.000 --> 00:07:18.000]  天使說了很多話
[00:07:18.000 --> 00:07:21.000]  但瑪麗亞說了多少句話
[00:07:21.000 --> 00:07:24.000]  瑪麗亞只說了兩句話
[00:07:24.000 --> 00:07:25.000]  所以我們看到
[00:07:25.000 --> 00:07:26.000]  瑪麗亞真的是一個
[00:07:26.000 --> 00:07:29.000]  很特別的女性
[00:07:29.000 --> 00:07:32.000]  天使瑪麗亞奉神差遣
[00:07:32.000 --> 00:07:33.000]  來做什麼呢
[00:07:33.000 --> 00:07:34.000]  傳講神的術式
[00:07:34.000 --> 00:07:36.000]  是神主動的眷顧
[00:07:36.000 --> 00:07:38.000]  神主動的去找瑪麗亞
[00:07:38.000 --> 00:07:39.000]  神的說話
[00:07:39.000 --> 00:07:40.000]  來到一個地方
[00:07:40.000 --> 00:07:41.000]  這個地方是什麼地方
[00:07:41.000 --> 00:07:43.000]  叫做拿撒勒
[00:07:43.000 --> 00:07:45.000]  拿撒勒是在以色列北部的地方
[00:07:45.000 --> 00:07:47.000]  今天的考古告訴我們
[00:07:47.000 --> 00:07:48.000]  那裡有井
[00:07:48.000 --> 00:07:50.000]  有渣酒池
[00:07:50.000 --> 00:07:52.000]  有柱油庫
[00:07:52.000 --> 00:07:53.000]  很明顯是一個
[00:07:53.000 --> 00:07:55.000]  很小型的農耕社會
[00:07:55.000 --> 00:07:56.000]  一個很簡樸
[00:07:56.000 --> 00:07:57.000]  很簡陋的地方
[00:07:57.000 --> 00:07:59.000]  天使一來就來了一個
[00:07:59.000 --> 00:08:02.000]  不是來了一個五星級
[00:08:02.000 --> 00:08:04.000]  或者什麼豪華的地方
[00:08:04.000 --> 00:08:06.000]  來了一個很簡陋的地方
[00:08:06.000 --> 00:08:08.000]  去傳講神的說話
[00:08:08.000 --> 00:08:09.000]  經文這裡開始怎麼說
[00:08:09.000 --> 00:08:10.000]  他說瑪麗亞
[00:08:10.000 --> 00:08:12.000]  瑪麗亞是一個
[00:08:12.000 --> 00:08:13.000]  童女
[00:08:13.000 --> 00:08:14.000]  兩次地說童女
[00:08:14.000 --> 00:08:16.000]  童女就跟這段經文之前
[00:08:16.000 --> 00:08:18.000]  她的親戚伊莉莎白不同
[00:08:18.000 --> 00:08:21.000]  伊莉莎白是叫做不育的婦人
[00:08:21.000 --> 00:08:22.000]  童女是還沒出嫁
[00:08:22.000 --> 00:08:24.000]  所以她也是沒有小朋友的
[00:08:24.000 --> 00:08:26.000]  而約瑟呢
[00:08:26.000 --> 00:08:27.000]  怎麼介紹她
[00:08:27.000 --> 00:08:29.000]  約瑟這裡介紹她很特別
[00:08:29.000 --> 00:08:31.000]  叫做大衛家的人
[00:08:31.000 --> 00:08:32.000]  哇
[00:08:32.000 --> 00:08:36.000]  約瑟跟大衛相差一千年
[00:08:36.000 --> 00:08:38.000]  講得很遠
[00:08:38.000 --> 00:08:40.000]  為什麼會用這樣去介紹她呢
[00:08:40.000 --> 00:08:41.000]  一介紹她的時候
[00:08:41.000 --> 00:08:43.000]  你想起大衛所羅門
[00:08:43.000 --> 00:08:44.000]  很威風
[00:08:44.000 --> 00:08:45.000]  很厲害
[00:08:45.000 --> 00:08:48.000]  但其實中間有一個更加重要的訊息
[00:08:48.000 --> 00:08:50.000]  為什麼要介紹她是大衛家的人
[00:08:50.000 --> 00:08:54.000]  因為神當年曾經跟大衛納約
[00:08:54.000 --> 00:08:56.000]  神說你的家和你的國
[00:08:56.000 --> 00:08:58.000]  便在你面前
[00:08:58.000 --> 00:09:00.000]  永遠建立
[00:09:00.000 --> 00:09:04.000]  你的王位是直到永遠的
[00:09:04.000 --> 00:09:09.000]  聖經這裡這樣介紹約瑟這個人
[00:09:09.000 --> 00:09:10.000]  告訴我們
[00:09:10.000 --> 00:09:13.000]  雖然經過了這麼長的時間
[00:09:13.000 --> 00:09:16.000]  神是沒有忘記她的子民
[00:09:16.000 --> 00:09:22.000]  神當年曾經跟大衛說過的話
[00:09:22.000 --> 00:09:25.000]  天使加伯列第一句說話
[00:09:25.000 --> 00:09:26.000]  聖經這裡說
[00:09:26.000 --> 00:09:27.000]  二十八節
[00:09:27.000 --> 00:09:30.000]  蒙大恩的女子你好
[00:09:30.000 --> 00:09:32.000]  主和你同在
[00:09:32.000 --> 00:09:35.000]  蒙大恩就是蒙眷顧
[00:09:35.000 --> 00:09:39.000]  是神給她這份眷顧
[00:09:39.000 --> 00:09:42.000]  但瑪利亞其實沒有做過什麼特別的事
[00:09:42.000 --> 00:09:46.000]  是神主動地看顧她照顧她
[00:09:46.000 --> 00:09:49.000]  祂說主與你同在
[00:09:49.000 --> 00:09:53.000]  這句說話很特別
[00:09:53.000 --> 00:09:58.000]  以賽亞先知都曾經說過這句
[00:09:58.000 --> 00:09:59.000]  一句我們很熟悉
[00:09:59.000 --> 00:10:01.000]  一說出來你就覺得是
[00:10:01.000 --> 00:10:02.000]  祂說什麼
[00:10:02.000 --> 00:10:06.000]  必有同女懷孕生子
[00:10:06.000 --> 00:10:10.000]  人要稱她的名為爾瑪奈利
[00:10:10.000 --> 00:10:12.000]  爾瑪奈利翻譯出來就是
[00:10:12.000 --> 00:10:15.000]  神與你們同在
[00:10:15.000 --> 00:10:22.000]  天使加伯列從拿撒勒和瑪利亞說這句說話
[00:10:22.000 --> 00:10:24.000]  主與你同在
[00:10:24.000 --> 00:10:26.000]  再一次告訴我們
[00:10:26.000 --> 00:10:31.000]  神當年藉著先知以賽亞所說的預言
[00:10:31.000 --> 00:10:34.000]  是真的
[00:10:34.000 --> 00:10:36.000]  應驗了
[00:10:36.000 --> 00:10:39.000]  是一個很重要的訊息
[00:10:39.000 --> 00:10:43.000]  神所說的話是真的
[00:10:43.000 --> 00:10:46.000]  雖然經過很長的時間
[00:10:46.000 --> 00:10:49.000]  我們以為他已經忘記了
[00:10:49.000 --> 00:10:51.000]  其實那句說話是真的
[00:10:51.000 --> 00:10:53.000]  神沒有忘記
[00:10:53.000 --> 00:10:56.000]  告訴我們一個很重要的事
[00:10:56.000 --> 00:10:58.000]  你手上拿著的聖經裡
[00:10:58.000 --> 00:11:01.000]  神所說的話是真的
[00:11:01.000 --> 00:11:06.000]  所以教我們好好去看神的話
[00:11:06.000 --> 00:11:09.000]  這是一個很重要的學習教導
[00:11:09.000 --> 00:11:11.000]  說到這裡可能你會想起
[00:11:11.000 --> 00:11:13.000]  爾瑪奈利
[00:11:13.000 --> 00:11:15.000]  瑪利亞在想什麼呢
[00:11:15.000 --> 00:11:17.000]  是不是在想平安夜呢
[00:11:17.000 --> 00:11:19.000]  聖誕馬槽呢
[00:11:19.000 --> 00:11:22.000]  他在想什麼呢
[00:11:22.000 --> 00:11:25.000]  正如剛才所說
[00:11:25.000 --> 00:11:27.000]  他可能會問
[00:11:27.000 --> 00:11:30.000]  天使你是不是去錯地方了
[00:11:30.000 --> 00:11:33.000]  我現在身處在一個什麼環境
[00:11:33.000 --> 00:11:35.000]  你知不知道
[00:11:35.000 --> 00:11:40.000]  我們在羅馬帝國殘酷的統治之下
[00:11:40.000 --> 00:11:43.000]  生命沒有保障
[00:11:43.000 --> 00:11:44.000]  這裡是什麼地方
[00:11:44.000 --> 00:11:46.000]  這裡是拿撒勒
[00:11:46.000 --> 00:11:47.000]  你來這裡
[00:11:47.000 --> 00:11:50.000]  正所謂我連茶都沒有一杯去招呼你
[00:11:50.000 --> 00:11:52.000]  我們是一個很簡樸
[00:11:52.000 --> 00:11:55.000]  簡陋窮鄉僻壤
[00:11:55.000 --> 00:11:57.000]  蒙大恩
[00:11:57.000 --> 00:11:59.000]  你會不會搞錯啊
[00:11:59.000 --> 00:12:02.000]  瑪利亞我相信他這麼說
[00:12:02.000 --> 00:12:04.000]  主與我同在
[00:12:04.000 --> 00:12:06.000]  不是吧
[00:12:06.000 --> 00:12:08.000]  如果同在會搞成這樣嗎
[00:12:08.000 --> 00:12:10.000]  當天使和瑪利亞這樣說的時候
[00:12:10.000 --> 00:12:12.000]  我相信他自己的內心裡面
[00:12:12.000 --> 00:12:15.000]  會有這樣的反覆思量
[00:12:15.000 --> 00:12:17.000]  這樣的震盪
[00:12:17.000 --> 00:12:21.000]  神有沒有眷顧他們
[00:12:21.000 --> 00:12:23.000]  神有沒有照顧過他們
[00:12:23.000 --> 00:12:24.000]  弟兄姊妹
[00:12:24.000 --> 00:12:28.000]  我們很多時候都有相同的經歷
[00:12:28.000 --> 00:12:30.000]  無論是我們自己
[00:12:30.000 --> 00:12:32.000]  或者你的家人
[00:12:32.000 --> 00:12:33.000]  你的朋友
[00:12:33.000 --> 00:12:37.000]  無論他遭遇到一些病患
[00:12:37.000 --> 00:12:40.000]  困境
[00:12:40.000 --> 00:12:42.000]  工作可能失業
[00:12:42.000 --> 00:12:46.000]  情緒會有失落
[00:12:46.000 --> 00:12:48.000]  那時候都會問
[00:12:48.000 --> 00:12:51.000]  神是不是忘記了我們
[00:12:51.000 --> 00:12:52.000]  我們會跟他說
[00:12:52.000 --> 00:12:53.000]  你祈禱啊
[00:12:53.000 --> 00:12:56.000]  交託上帝啊
[00:12:56.000 --> 00:12:57.000]  可能你會聽到
[00:12:57.000 --> 00:12:59.000]  祈禱有用嗎
[00:12:59.000 --> 00:13:02.000]  神聽祈禱的嗎
[00:13:02.000 --> 00:13:05.000]  有沒有試過被人這樣去回應你
[00:13:05.000 --> 00:13:06.000]  祈禱有沒有用
[00:13:06.000 --> 00:13:08.000]  在過去的日子裡面
[00:13:08.000 --> 00:13:09.000]  祈禱有沒有用
[00:13:09.000 --> 00:13:12.000]  在當時以色列人經歷過四百年的沉默當中
[00:13:12.000 --> 00:13:15.000]  你猜有沒有人祈禱呢
[00:13:15.000 --> 00:13:17.000]  我相信有
[00:13:17.000 --> 00:13:19.000]  你猜他們有沒有失望
[00:13:19.000 --> 00:13:22.000]  甚至絕望呢
[00:13:22.000 --> 00:13:23.000]  我相信都有
[00:13:23.000 --> 00:13:24.000]  你猜有沒有人
[00:13:24.000 --> 00:13:25.000]  甚至他死的時候
[00:13:25.000 --> 00:13:29.000]  他的祈禱神都沒有答應過他呢
[00:13:29.000 --> 00:13:31.000]  我相信都有
[00:13:31.000 --> 00:13:32.000]  但是
[00:13:32.000 --> 00:13:34.000]  祈禱有沒有用呢
[00:13:34.000 --> 00:13:36.000]  這三節的經文提醒我們
[00:13:36.000 --> 00:13:38.000]  一個很重要的訊息告訴我們
[00:13:38.000 --> 00:13:40.000]  雖然經過很漫長的時間
[00:13:40.000 --> 00:13:42.000]  很漫長的歲月
[00:13:42.000 --> 00:13:44.000]  神是沒有忘記的
[00:13:44.000 --> 00:13:46.000]  神是沒有忘記
[00:13:46.000 --> 00:13:49.000]  每一個屬祂的子民
[00:13:49.000 --> 00:13:52.000]  這麼多年猶太人的祈禱
[00:13:52.000 --> 00:13:54.000]  上帝都一字一句
[00:13:54.000 --> 00:13:56.000]  聽得很清楚
[00:13:56.000 --> 00:13:59.000]  所以可能我們現在身處在艱難困境
[00:13:59.000 --> 00:14:01.000]  一個不安的當中
[00:14:01.000 --> 00:14:03.000]  人與人之間可能有很多的磨擦
[00:14:03.000 --> 00:14:05.000]  很多的不信任
[00:14:05.000 --> 00:14:07.000]  但是沒有氣餒
[00:14:07.000 --> 00:14:09.000]  有神
[00:14:09.000 --> 00:14:13.000]  神與人是同在
[00:14:13.000 --> 00:14:16.000]  我們經常用一個例子
[00:14:16.000 --> 00:14:19.000]  一個沙灘竹印的例子
[00:14:19.000 --> 00:14:23.000]  經常說我們開心快樂的時候
[00:14:23.000 --> 00:14:25.000]  沙灘上有兩個竹印
[00:14:25.000 --> 00:14:27.000]  神會和我們一起
[00:14:27.000 --> 00:14:29.000]  到我不開心
[00:14:29.000 --> 00:14:31.000]  艱難
[00:14:31.000 --> 00:14:33.000]  心痛的時候
[00:14:33.000 --> 00:14:35.000]  為什麼沙灘上只剩下一個竹印呢
[00:14:35.000 --> 00:14:37.000]  在我孤單的時候
[00:14:37.000 --> 00:14:39.000]  為什麼上帝不是照顧著我們呢
[00:14:39.000 --> 00:14:43.000]  當事情過去的時候
[00:14:43.000 --> 00:14:45.000]  我們會知道原來沙灘上的竹印
[00:14:45.000 --> 00:14:47.000]  是神肩負起
[00:14:47.000 --> 00:14:49.000]  背起我們
[00:14:49.000 --> 00:14:51.000]  所留下的一對腳印
[00:14:51.000 --> 00:14:55.000]  我自己經常這樣
[00:14:57.000 --> 00:14:59.000]  遇到艱難
[00:14:59.000 --> 00:15:01.000]  遇到弟兄姊妹有困難
[00:15:01.000 --> 00:15:03.000]  想都想不到怎樣幫他們的時候
[00:15:03.000 --> 00:15:05.000]  祈願禱
[00:15:05.000 --> 00:15:07.000]  到晚上回家的時候
[00:15:07.000 --> 00:15:09.000]  和太太聊天
[00:15:09.000 --> 00:15:11.000]  一起禱告靜下來的時候
[00:15:11.000 --> 00:15:13.000]  不知不覺地
[00:15:13.000 --> 00:15:15.000]  原來上帝已經幫我解決了
[00:15:15.000 --> 00:15:19.000]  上帝已經幫我想了一個方法
[00:15:19.000 --> 00:15:23.000]  想了一個出路
[00:15:23.000 --> 00:15:25.000]  在我以為神會忘記的時候
[00:15:25.000 --> 00:15:27.000]  原來神已經照顧了我們
[00:15:27.000 --> 00:15:33.000]  不知道是不是因為
[00:15:33.000 --> 00:15:35.000]  人容易忘記事情
[00:15:35.000 --> 00:15:37.000]  或者可能太累
[00:15:37.000 --> 00:15:39.000]  很多次我晚上回家
[00:15:39.000 --> 00:15:41.000]  和太太去祈禱的時候
[00:15:41.000 --> 00:15:43.000]  很開心地祈禱
[00:15:43.000 --> 00:15:45.000]  其實過了一段日子
[00:15:45.000 --> 00:15:47.000]  就忘記了
[00:15:47.000 --> 00:15:49.000]  但其實我們信徒的生命
[00:15:49.000 --> 00:15:51.000]  或者我們信徒的生活
[00:15:51.000 --> 00:15:53.000]  我們不是要
[00:15:53.000 --> 00:15:55.000]  很嚴重的事情
[00:15:55.000 --> 00:15:57.000]  要講見證才是真正的恩典
[00:15:57.000 --> 00:16:01.000]  其實每一天我們起床
[00:16:01.000 --> 00:16:03.000]  還有生命
[00:16:03.000 --> 00:16:05.000]  那個都是恩典
[00:16:05.000 --> 00:16:07.000]  是神與我們同在
[00:16:07.000 --> 00:16:09.000]  神沒有忘記我們
[00:16:09.000 --> 00:16:11.000]  這個才是神
[00:16:11.000 --> 00:16:13.000]  是神蹟
[00:16:13.000 --> 00:16:15.000]  我們現在坐在這裡
[00:16:15.000 --> 00:16:17.000]  我們還可以有呼吸
[00:16:17.000 --> 00:16:19.000]  一些我們以為沒所謂的事
[00:16:19.000 --> 00:16:21.000]  其實神已經在做事
[00:16:21.000 --> 00:16:23.000]  與我們同在
[00:16:23.000 --> 00:16:25.000]  那個才是神蹟
[00:16:25.000 --> 00:16:27.000]  昨天下午團契
[00:16:27.000 --> 00:16:29.000]  有一個姊妹說起
[00:16:29.000 --> 00:16:31.000]  她很開放
[00:16:31.000 --> 00:16:33.000]  她說
[00:16:33.000 --> 00:16:35.000]  有一段日子她有尿道炎
[00:16:35.000 --> 00:16:37.000]  她說笑
[00:16:37.000 --> 00:16:39.000]  原來平常可以去廁所
