
[00:00:00.000 --> 00:00:02.000]  同李嘉仁提前小編講一聲
[00:01:35.500 --> 00:01:38.500]  要緊的是要做新做的人
[00:01:38.500 --> 00:01:39.500]  跟你旁邊的人說一聲
[00:01:39.500 --> 00:01:41.000]  你要做新做的人
[00:01:41.000 --> 00:01:46.000]  當保羅回顧他自己的信主的情況之後
[00:01:46.000 --> 00:01:48.000]  他更加要指出一件事情
[00:01:48.000 --> 00:01:52.500]  這也是我們教會裏面需要提醒的事情
[00:01:52.500 --> 00:01:55.000]  保羅說的得救見證不是只是說
[00:01:55.000 --> 00:01:56.000]  我得著平安
[00:01:56.000 --> 00:01:57.000]  我得著喜樂
[00:01:57.000 --> 00:01:58.000]  我的生命改變這麼簡單
[00:01:58.000 --> 00:02:01.000]  他的得救見證更加包括一件事情
[00:02:01.000 --> 00:02:03.000]  就是上帝要差派他
[00:02:03.000 --> 00:02:06.000]  將福音傳給外邦人成為了外邦的使徒
[00:02:06.000 --> 00:02:08.000]  今天每一個信主的人
[00:02:08.000 --> 00:02:12.000]  今天我們不是想耶穌之後得著永生的盼望
[00:02:12.000 --> 00:02:14.000]  然後在這裏等著上天堂
[00:02:14.000 --> 00:02:16.000]  跟你旁邊的人說一聲
[00:02:16.000 --> 00:02:18.000]  你不是在這裏等著上天堂
[00:02:18.000 --> 00:02:21.000]  我們是帶有使命的
[00:02:21.000 --> 00:02:26.000]  要將福音傳給我們身邊所有我們能夠接觸到的人
[00:02:26.000 --> 00:02:29.000]  我們參與神在世界的宣教工作
[00:02:29.000 --> 00:02:34.000]  就才能夠見證神使我們悔改相信的恩典
[00:02:34.000 --> 00:02:35.000]  我們明白的
[00:02:35.000 --> 00:02:37.000]  每一個信徒我們的恩賜會各有不同
[00:02:37.000 --> 00:02:40.000]  但是全方位使命不會因為恩賜不同
[00:02:40.000 --> 00:02:42.000]  我們可以成為藉口來逃避
[00:02:42.000 --> 00:02:47.000]  我們明白每一個信徒的恩賜各有不同
[00:02:47.000 --> 00:02:50.000]  但是我們不可以因為我們恩賜各有不同
[00:02:50.000 --> 00:02:54.000]  而成為了我們傳福音的一個逃避的藉口
[00:02:54.000 --> 00:02:57.000]  因為傳福音是我們的使命
[00:02:57.000 --> 00:03:00.000]  保羅信主之後沒有跟屬血器的人商量
[00:03:00.000 --> 00:03:01.000]  為什麼要提到這件事呢?
[00:03:01.000 --> 00:03:03.000]  他要再一次強調
[00:03:03.000 --> 00:03:07.000]  他今天所領受的福音不是從人而來的
[00:03:07.000 --> 00:03:10.000]  他今天可以很大聲的
[00:03:10.000 --> 00:03:13.000]  很坦然的跟迦太的信徒說
[00:03:13.000 --> 00:03:17.000]  我所傳給你的福音不是從耶路撒冷那邊傳過來的
[00:03:17.000 --> 00:03:19.000]  不是由彼得告訴我的
[00:03:19.000 --> 00:03:22.000]  是從天上而來的啟示
[00:03:22.000 --> 00:03:24.000]  以致他信了主之後
[00:03:24.000 --> 00:03:25.000]  他沒有上耶路撒冷
[00:03:25.000 --> 00:03:27.000]  反而去了阿拉伯
[00:03:27.000 --> 00:03:29.000]  又回到了大馬士革
[00:03:29.000 --> 00:03:31.000]  最近新聞經常聽到大馬士革
[00:03:31.000 --> 00:03:32.000]  我們看看
[00:03:32.000 --> 00:03:34.000]  然後信了主三年之後
[00:03:34.000 --> 00:03:37.000]  他才上去耶路撒冷見彼得
[00:03:37.000 --> 00:03:39.000]  和見雅各
[00:03:39.000 --> 00:03:40.000]  見了十五天
[00:03:40.000 --> 00:03:42.000]  他這次上去見彼得和雅各
[00:03:42.000 --> 00:03:45.000]  不是一個從屬的關係
[00:03:45.000 --> 00:03:47.000]  從來沒有從屬的關係
[00:03:47.000 --> 00:03:52.000]  不是因為彼得是耶路撒冷的使徒
[00:03:52.000 --> 00:03:53.000]  一個偉大的使徒
[00:03:53.000 --> 00:03:55.000]  所以保羅是一個愛邦的使徒
[00:03:55.000 --> 00:03:59.000]  必須要去到耶路撒冷去見他
[00:03:59.000 --> 00:04:00.000]  不是不是
[00:04:00.000 --> 00:04:04.000]  保羅所說的是基於一個很重要的訊息
[00:04:04.000 --> 00:04:07.000]  就是大家都是來自上帝的呼召
[00:04:07.000 --> 00:04:09.000]  彼得的呼召是來自上帝
[00:04:09.000 --> 00:04:11.000]  保羅的呼召是來自上帝
[00:04:11.000 --> 00:04:13.000]  沒有從屬的關係
[00:04:13.000 --> 00:04:17.000]  保羅這樣提再一次要告訴當時加拿大教會的人知道
[00:04:17.000 --> 00:04:21.000]  縱使有在來自耶路撒冷的猶太教信徒
[00:04:21.000 --> 00:04:23.000]  傳了另一個福音給你們
[00:04:23.000 --> 00:04:24.000]  但是不要忘記
[00:04:24.000 --> 00:04:27.000]  在耶路撒冷的猶太教的基督徒
[00:04:27.000 --> 00:04:30.000]  他們沒有超然的地位告訴你
[00:04:30.000 --> 00:04:34.000]  有另一個福音比保羅的福音更偉大
[00:04:34.000 --> 00:04:37.000]  這裡更加告訴我們一件事情
[00:04:37.000 --> 00:04:39.000]  保羅要上去見這兩個這麼重要的人物
[00:04:39.000 --> 00:04:40.000]  除了彼得之外
[00:04:40.000 --> 00:04:42.000]  就是耶穌的弟弟雅各
[00:04:42.000 --> 00:04:44.000]  也是寫雅各書的作者
[00:04:44.000 --> 00:04:45.000]  他想說的
[00:04:45.000 --> 00:04:49.000]  他們必須要過一個合一和和諧的生活
[00:04:49.000 --> 00:04:50.000]  所以第一部分
[00:04:50.000 --> 00:04:53.000]  保羅就說了整個信主的見證
[00:04:53.000 --> 00:04:54.000]  最主要的目的
[00:04:54.000 --> 00:04:56.000]  想給加拿大信徒知道兩件事
[00:04:56.000 --> 00:04:57.000]  第一
[00:04:57.000 --> 00:04:59.000]  就是他對猶太教非常熟悉
[00:04:59.000 --> 00:05:01.000]  今天竟然有人告訴你
[00:05:01.000 --> 00:05:02.000]  信了耶穌之後
[00:05:02.000 --> 00:05:05.000]  還要加上猶太教的習俗
[00:05:05.000 --> 00:05:13.000]  割禮等等的謊話是一個無效的福音
[00:05:13.000 --> 00:05:15.000]  弟兄姊妹
[00:05:15.000 --> 00:05:16.000]  不要忘記
[00:05:16.000 --> 00:05:19.000]  今天我有這個危險性
[00:05:19.000 --> 00:05:22.000]  我說危險性不是說等於是
[00:05:22.000 --> 00:05:25.000]  有部分甚至等於是
[00:05:25.000 --> 00:05:26.000]  我怎麼說好呢
[00:05:26.000 --> 00:05:30.000]  我們現在很喜歡去到以色列旅行的時候
[00:05:30.000 --> 00:05:32.000]  三月我都會帶團去
[00:05:32.000 --> 00:05:34.000]  去到我們買一支號角回來
[00:05:34.000 --> 00:05:36.000]  我們扮猶太人在吹號角
[00:05:36.000 --> 00:05:38.000]  我們買個祈禱巾回來
[00:05:38.000 --> 00:05:40.000]  我們在那裏扮猶太人
[00:05:40.000 --> 00:05:44.000]  我們買大胃王的橄欖油回來
[00:05:44.000 --> 00:05:46.000]  在那裏抹油為人祈禱
[00:05:46.000 --> 00:05:48.000]  我們將猶太文化
[00:05:48.000 --> 00:05:52.000]  不經意地帶入基督教裏面
[00:05:52.000 --> 00:05:57.000]  有需要嗎
[00:05:57.000 --> 00:05:59.000]  有必要嗎
[00:05:59.000 --> 00:06:00.000]  我告訴你
[00:06:00.000 --> 00:06:01.000]  做這些事的人
[00:06:01.000 --> 00:06:03.000]  總有一種優越感
[00:06:03.000 --> 00:06:04.000]  一種優越感
[00:06:04.000 --> 00:06:06.000]  因為基督教出自猶太教
[00:06:06.000 --> 00:06:08.000]  基督教有猶太的背景
[00:06:08.000 --> 00:06:09.000]  耶穌也是猶太人
[00:06:09.000 --> 00:06:11.000]  保羅也是猶太人
[00:06:11.000 --> 00:06:13.000]  我們去到以色列的時候
[00:06:13.000 --> 00:06:14.000]  拿這一切回來
[00:06:14.000 --> 00:06:15.000]  有什麼問題呢
[00:06:15.000 --> 00:06:17.000]  我們會更加了解聖經所說的
[00:06:17.000 --> 00:06:18.000]  吹號角當然是吹什麼號角
[00:06:18.000 --> 00:06:20.000]  他們祈禱的時候用什麼祈禱巾
[00:06:20.000 --> 00:06:21.000]  有什麼問題呢
[00:06:21.000 --> 00:06:22.000]  我說的
[00:06:22.000 --> 00:06:24.000]  大致上沒什麼問題
[00:06:24.000 --> 00:06:26.000]  但是問題危險的就在這裏
[00:06:26.000 --> 00:06:28.000]  大致上沒什麼問題
[00:06:28.000 --> 00:06:29.000]  危險性就在這裏
[00:06:29.000 --> 00:06:31.000]  猶太人信了耶穌之後
[00:06:31.000 --> 00:06:34.000]  如果他們由中國人帶去信耶穌的時候
[00:06:34.000 --> 00:06:37.000]  他需不需要穿中國服裝呢
[00:06:37.000 --> 00:06:43.000]  他需不需要像我們那樣過新年派利是呢
[00:06:43.000 --> 00:06:45.000]  你聽得懂我說嗎
[00:06:45.000 --> 00:06:47.000]  這個是一個文化來的
[00:06:47.000 --> 00:06:50.000]  這個文化是聖經裏面必然會存在的文化來的
[00:06:50.000 --> 00:06:52.000]  但是這個文化和舊因無關的
[00:06:52.000 --> 00:06:57.000]  我們不應該強調這個文化過於一切
[00:06:57.000 --> 00:07:00.000]  如果要用橄欖油為人祈禱的
[00:07:00.000 --> 00:07:03.000]  是不是以色列買回來是沒有分別的
[00:07:03.000 --> 00:07:09.000]  Holy Oil
[00:07:09.000 --> 00:07:12.000]  成為了超賢的東西
[00:07:12.000 --> 00:07:14.000]  是一件危險性的東西來的
[00:07:14.000 --> 00:07:16.000]  我就想問
[00:07:16.000 --> 00:07:18.000]  這次我三條帶團有人問
[00:07:18.000 --> 00:07:21.000]  可不可以在約旦河幫他們施浸
[00:07:21.000 --> 00:07:23.000]  我不做的
[00:07:23.000 --> 00:07:25.000]  我說你自己跳下去吧
[00:07:25.000 --> 00:07:28.000]  我不做的
[00:07:28.000 --> 00:07:30.000]  對我來說
[00:07:30.000 --> 00:07:32.000]  在那裏受浸也是一樣的
[00:07:32.000 --> 00:07:37.000]  為什麼我要特意帶團去約旦河施浸呢
[00:07:37.000 --> 00:07:39.000]  有牧師肯做的
[00:07:39.000 --> 00:07:41.000]  做不是問題
[00:07:41.000 --> 00:07:43.000]  但是我的意思是一線之差
[00:07:43.000 --> 00:07:44.000]  你明白我說嗎
[00:07:44.000 --> 00:07:45.000]  一線之差
[00:07:45.000 --> 00:07:46.000]  做這些不是壞的
[00:07:46.000 --> 00:07:47.000]  我再重申
[00:07:47.000 --> 00:07:48.000]  我不知道怎麼說才好
[00:07:48.000 --> 00:07:49.000]  令到你不會誤會我
[00:07:49.000 --> 00:07:50.000]  做這些不是壞的
[00:07:50.000 --> 00:07:52.000]  但是危險之處就是
[00:07:52.000 --> 00:07:56.000]  很容易將猶太的文化帶進了基督教裏面
[00:07:56.000 --> 00:07:58.000]  有基督徒會覺得
[00:07:58.000 --> 00:08:00.000]  這些是高人一等的
[00:08:00.000 --> 00:08:01.000]  高尚一些的
[00:08:01.000 --> 00:08:02.000]  緊要一些的
[00:08:02.000 --> 00:08:04.000]  因為我們聖經說的
[00:08:04.000 --> 00:08:05.000]  粗肉就是這個號
[00:08:05.000 --> 00:08:06.000]  因為我們祈禱的時候
[00:08:06.000 --> 00:08:07.000]  祈禱根就是這個根
[00:08:07.000 --> 00:08:09.000]  你聽得明白我說嗎
[00:08:09.000 --> 00:08:10.000]  保羅說的
[00:08:10.000 --> 00:08:12.000]  這是危險的事情來的
[00:08:12.000 --> 00:08:13.000]  我去到外邦的時候
[00:08:13.000 --> 00:08:16.000]  我從來不會將猶太文化帶給他們
[00:08:16.000 --> 00:08:20.000]  保羅從沒有要求外邦的信徒行國禮
[00:08:20.000 --> 00:08:22.000]  沒有要求外邦的信徒守儒節
[00:08:22.000 --> 00:08:24.000]  沒有要求外邦的信徒守鑄盤節
[00:08:24.000 --> 00:08:26.000]  沒有要求這一切的
[00:08:26.000 --> 00:08:27.000]  弟兄姊妹
[00:08:27.000 --> 00:08:29.000]  問題是這裏來的
[00:08:29.000 --> 00:08:32.000]  我們個人客
[00:08:32.000 --> 00:08:33.000]  我說俗一點
[00:08:33.000 --> 00:08:35.000]  個人客沒有問題的
[00:08:35.000 --> 00:08:36.000]  我去祈禱的時候
[00:08:36.000 --> 00:08:37.000]  拿一把祈禱根
[00:08:37.000 --> 00:08:38.000]  嬲一下自己
[00:08:38.000 --> 00:08:39.000]  嬲一次不是問題的
[00:08:39.000 --> 00:08:41.000]  但是要嬲上帝才聽我祈禱
[00:08:41.000 --> 00:08:42.000]  要不然上帝會嬲的
[00:08:42.000 --> 00:08:43.000]  那就是問題了
[00:08:43.000 --> 00:08:45.000]  我要吹號的時候
[00:08:45.000 --> 00:08:47.000]  上帝才會出現的
[00:08:47.000 --> 00:08:48.000]  上帝才臨在的
[00:08:48.000 --> 00:08:50.000]  要在耶路撒冷買回來
[00:08:50.000 --> 00:08:51.000]  由祈禱才最有效的
[00:08:51.000 --> 00:08:53.000]  那才是問題
[00:08:55.000 --> 00:08:56.000]  弄中國年糕
[00:08:56.000 --> 00:08:58.000]  一定要在中國的油才行的
[00:08:58.000 --> 00:09:01.000]  用外國的油是不行的
[00:09:01.000 --> 00:09:02.000]  那才是問題
[00:09:02.000 --> 00:09:03.000]  那個文化問題
[00:09:03.000 --> 00:09:04.000]  不是一個信仰問題
[00:09:04.000 --> 00:09:05.000]  你明白我說嗎
[00:09:05.000 --> 00:09:10.000]  現在信仰是超越了所有的文化
[00:09:10.000 --> 00:09:12.000]  縱使它有文化的承載
[00:09:12.000 --> 00:09:14.000]  是不是
[00:09:14.000 --> 00:09:15.000]  要不然的話
[00:09:15.000 --> 00:09:18.000]  我們所有基督徒要變成猶太人
[00:09:20.000 --> 00:09:24.000]  這個就是保羅要嚴重提的問題
[00:09:24.000 --> 00:09:27.000]  難道今天我們在教會裏面
[00:09:27.000 --> 00:09:31.000]  要在門口掛著以色列國的國旗
[00:09:31.000 --> 00:09:32.000]  然後在裏面
[00:09:32.000 --> 00:09:34.000]  全部男人要披上猶太教的那些祈禱根
[00:09:34.000 --> 00:09:37.000]  然後我們的姐妹又要披上那些根
[00:09:37.000 --> 00:09:39.000]  然後我在那裏吹號
[00:09:39.000 --> 00:09:41.000]  然後我們在那裏甩旗
[00:09:41.000 --> 00:09:43.000]  那些旗都是在以色列做回來的
[00:09:43.000 --> 00:09:44.000]  我們教會才叫教會
[00:09:44.000 --> 00:09:45.000]  叫屬靈一點的教會
[00:09:45.000 --> 00:09:47.000]  叫上帝臨在一點的教會
[00:09:47.000 --> 00:09:49.000]  這個是很恐怖的福音
[00:09:50.000 --> 00:09:52.000]  間中做下無壞的
[00:09:52.000 --> 00:09:54.000]  聽得明白我說嗎
[00:09:54.000 --> 00:09:56.000]  間中做下無壞
[00:09:56.000 --> 00:09:58.000]  聖誕節扮聖誕老人無壞的
[00:09:58.000 --> 00:10:01.000]  你不要一個星期扮聖誕老人站在那裏
[00:10:01.000 --> 00:10:04.000]  你明白我說的問題嗎
[00:10:04.000 --> 00:10:05.000]  危險在這裏
[00:10:05.000 --> 00:10:07.000]  牧師你講到不能做
[00:10:07.000 --> 00:10:08.000]  我不是說不能做
[00:10:08.000 --> 00:10:10.000]  再聽我真的怕你誤會
[00:10:10.000 --> 00:10:12.000]  間中做下無壞的
[00:10:12.000 --> 00:10:14.000]  我們扮下猶太人走出來無壞的
[00:10:14.000 --> 00:10:17.000]  聖誕節聖經的時候扮了猶太人走出來
[00:10:17.000 --> 00:10:18.000]  因為真的是猶太人
[00:10:18.000 --> 00:10:20.000]  瑪利亞和約瑟
[00:10:20.000 --> 00:10:22.000]  你不要穿西裝走出來扮瑪利亞和約瑟
[00:10:22.000 --> 00:10:24.000]  那個是無壞的
[00:10:24.000 --> 00:10:27.000]  但是如果那個成為了要replace
[00:10:27.000 --> 00:10:30.000]  或者要入侵了基督教的文化
[00:10:30.000 --> 00:10:32.000]  就是一個問題
[00:10:32.000 --> 00:10:34.000]  因為基督教本身
[00:10:34.000 --> 00:10:37.000]  文化不是最重要的
[00:10:37.000 --> 00:10:39.000]  救恩才是最重要的
[00:10:39.000 --> 00:10:41.000]  不要將猶太教的文化
[00:10:41.000 --> 00:10:43.000]  帶入了基督教裏面
[00:10:43.000 --> 00:10:45.000]  以致令到我們覺得是高人一等
[00:10:47.000 --> 00:10:49.000]  如果今天有人認為猶太人是高人一等
[00:10:49.000 --> 00:10:51.000]  一會兒我講到你會更加知道
[00:10:51.000 --> 00:10:53.000]  保羅在這裏
[00:10:53.000 --> 00:10:55.000]  在二章十一到十一節我們還沒讀的經文
[00:10:55.000 --> 00:10:56.000]  過了十四年
[00:10:56.000 --> 00:10:59.000]  保羅再帶團去耶路撒冷開這個會議
[00:10:59.000 --> 00:11:02.000]  保羅沒有多餘的說話
[00:11:02.000 --> 00:11:05.000]  也都沒有減散的說話
[00:11:05.000 --> 00:11:07.000]  他為什麼要提這個侍奉團隊
[00:11:07.000 --> 00:11:09.000]  因為這個侍奉團隊
[00:11:09.000 --> 00:11:10.000]  證明了一件事
[00:11:10.000 --> 00:11:12.000]  福音是帶來合一的
[00:11:12.000 --> 00:11:14.000]  和李嘉仁弟兄說一聲
[00:11:14.000 --> 00:11:16.000]  福音是帶來合一的
[00:11:16.000 --> 00:11:18.000]  這個合一不是一個概念
[00:11:18.000 --> 00:11:20.000]  這個合一不是一個口號
[00:11:20.000 --> 00:11:22.000]  不是說我們要合一
[00:11:22.000 --> 00:11:24.000]  沒有意義的
[00:11:24.000 --> 00:11:26.000]  保羅說我現在帶這個團隊上來
[00:11:26.000 --> 00:11:29.000]  證明了福音是令人合一的
[00:11:29.000 --> 00:11:32.000]  這個團隊裏面包括了提多是希臘人
[00:11:32.000 --> 00:11:33.000]  巴拿巴是猶太人
[00:11:33.000 --> 00:11:35.000]  保羅是猶太人
[00:11:35.000 --> 00:11:38.000]  猶太人和希臘人能夠成為一個團隊
[00:11:38.000 --> 00:11:41.000]  在當時來說簡直是無法想像的事情
[00:11:41.000 --> 00:11:43.000]  生活文化不一樣
[00:11:43.000 --> 00:11:44.000]  價值觀不一樣
[00:11:44.000 --> 00:11:47.000]  但是保羅說我不管受國禮還是不受國禮
[00:11:47.000 --> 00:11:49.000]  在路上甚至說
[00:11:49.000 --> 00:11:52.000]  總而言之是在基督裏面新造的人
[00:11:52.000 --> 00:11:54.000]  共通點是新造的人
[00:11:54.000 --> 00:11:56.000]  共通點不是國禮和不國禮
[00:11:56.000 --> 00:11:58.000]  我們再看看在第二節裏面
[00:11:58.000 --> 00:12:00.000]  保羅說我是奉啟示上去耶路撒冷
[00:12:00.000 --> 00:12:03.000]  我不是被召上去開會的
[00:12:03.000 --> 00:12:06.000]  再一次要反對了從屬的關係
[00:12:06.000 --> 00:12:10.000]  保羅要強調被召是被啟示上去
[00:12:10.000 --> 00:12:13.000]  因為我上去不是因為耶路撒冷教會的權威性
[00:12:13.000 --> 00:12:15.000]  導致我必須要上去
[00:12:15.000 --> 00:12:17.000]  是上帝的啟示所以我要上去
[00:12:17.000 --> 00:12:24.000]  耶路撒冷教會的猶太人基督徒
[00:12:24.000 --> 00:12:27.000]  和外邦教會的外邦人基督徒
[00:12:27.000 --> 00:12:29.000]  沒有從屬關係
[00:12:29.000 --> 00:12:34.000]  在耶路撒冷沒有超然的地位
[00:12:34.000 --> 00:12:36.000]  你知道今天我們差不多有些危險性
[00:12:36.000 --> 00:12:40.000]  就是所有猶太人有一種超然地位在我們救恩裏面
[00:12:40.000 --> 00:12:43.000]  沒錯我們明白救恩是在猶太人那裏出來
[00:12:43.000 --> 00:12:46.000]  但是在救恩裏面猶太人沒有超然地位
[00:12:46.000 --> 00:12:47.000]  對不起
[00:12:47.000 --> 00:12:50.000]  你這一世沒有去過耶路撒冷沒有去過以色列
[00:12:50.000 --> 00:12:52.000]  你都可以上天堂的
[00:12:52.000 --> 00:12:55.000]  猶太人做錯事上帝都審判的
[00:12:55.000 --> 00:12:59.000]  上帝不會偏袒猶太人的
[00:12:59.000 --> 00:13:02.000]  不要搞錯上帝是公平的
[00:13:02.000 --> 00:13:04.000]  所以猶太人沒有超然的地位
[00:13:04.000 --> 00:13:06.000]  在救恩裏面
[00:13:06.000 --> 00:13:08.000]  我說的是在救恩裏面
[00:13:08.000 --> 00:13:11.000]  所以保羅這裏再一次強調
[00:13:11.000 --> 00:13:15.000]  耶路撒冷教會沒有超然地位去召他們去開會
[00:13:15.000 --> 00:13:17.000]  他反而是奉啟示過去的
[00:13:17.000 --> 00:13:20.000]  他參與這個會議是想將這個福音給他們評估
[00:13:20.000 --> 00:13:21.000]  為什麼
[00:13:21.000 --> 00:13:22.000]  因為在十四年裏面
[00:13:22.000 --> 00:13:24.000]  保羅在外邦傳教的時候
[00:13:24.000 --> 00:13:28.000]  很多的傳聞去到耶路撒冷那裏
[00:13:28.000 --> 00:13:29.000]  同理教人第一次說一句
[00:13:29.000 --> 00:13:33.000]  你不要相信傳聞
[00:13:33.000 --> 00:13:37.000]  我們經常聽聽聞聽聞聽聞聽聞聽聞
[00:13:37.000 --> 00:13:41.000]  耶路撒冷教會聽了很多外邦信徒的事蹟
[00:13:41.000 --> 00:13:42.000]  所以十四年後
[00:13:42.000 --> 00:13:45.000]  保羅奉啟示要上去開這個大會
[00:13:45.000 --> 00:13:46.000]  參與這個大會
[00:13:46.000 --> 00:13:47.000]  想陳述這十四年
[00:13:47.000 --> 00:13:49.000]  神在他們身上的工作
[00:13:49.000 --> 00:13:50.000]  他們的作為
[00:13:50.000 --> 00:13:54.000]  雖然保羅願意將他所傳的給他們評估
[00:13:54.000 --> 00:13:56.000]  但是保羅從沒有說過
[00:13:56.000 --> 00:13:59.000]  這個福音可以給他們修正
[00:13:59.000 --> 00:14:00.000]  為什麼要這樣說
[00:14:00.000 --> 00:14:02.000]  他想說的就是
[00:14:02.000 --> 00:14:07.000]  要推翻了整個猶太教基督徒
[00:14:07.000 --> 00:14:11.000]  來搞擾迦太基督徒的權威性
[00:14:11.000 --> 00:14:12.000]  他們沒有這個權威性
[00:14:12.000 --> 00:14:13.000]  對不起
[00:14:13.000 --> 00:14:15.000]  我們和他們之間沒有從屬的關係
[00:14:15.000 --> 00:14:18.000]  他們沒有權利拆毀我們所傳的福音
[00:14:18.000 --> 00:14:20.000]  他們說話不是特別有權柄
[00:14:20.000 --> 00:14:21.000]  我們特別有權柄
[00:14:21.000 --> 00:14:22.000]  因為我們是猶太人
[00:14:22.000 --> 00:14:23.000]  對不起
[00:14:23.000 --> 00:14:25.000]  搞錯了
[00:14:25.000 --> 00:14:28.000]  我們知道這個危險性在哪裏
[00:14:28.000 --> 00:14:29.000]  保羅說
[00:14:29.000 --> 00:14:30.000]  這個福音的危險性就是
[00:14:30.000 --> 00:14:32.000]  教會的合一基礎
[00:14:32.000 --> 00:14:34.000]  成為了種族的合一基礎
[00:14:34.000 --> 00:14:36.000]  而不是恩典
[00:14:36.000 --> 00:14:38.000]  所有的迦太的信徒
[00:14:38.000 --> 00:14:39.000]  信了耶穌之後
[00:14:39.000 --> 00:14:44.000]  必須變成猶太化的基督徒
[00:14:44.000 --> 00:14:46.000]  弟兄姊妹
[00:14:46.000 --> 00:14:48.000]  這是一個很危險的事情
[00:14:48.000 --> 00:14:50.000]  保羅在《已忽所書》裏面怎麽說呢
[00:14:50.000 --> 00:14:52.000]  在《已忽所書》2章14號10號節
[00:14:52.000 --> 00:14:54.000]  他說因為耶穌基督使我們和睦
[00:14:54.000 --> 00:14:55.000]  將兩下合而為一
[00:14:55.000 --> 00:14:57.000]  拆毀了中間間段的牆
[00:14:57.000 --> 00:15:00.000]  以自己的身體廢掉了冤囚
[00:15:00.000 --> 00:15:03.000]  就是那記載律法上的規條
[00:15:03.000 --> 00:15:05.000]  說要將兩下
[00:15:05.000 --> 00:15:07.000]  藉著自己造成了一個新人如此
[00:15:07.000 --> 00:15:09.000]  變成和睦的記載十字架上
[00:15:09.000 --> 00:15:11.000]  滅了冤囚
[00:15:11.000 --> 00:15:12.000]  變藉著十字架
[00:15:12.000 --> 00:15:14.000]  使兩下歸為一體
[00:15:14.000 --> 00:15:15.000]  與神和好了
[00:15:15.000 --> 00:15:16.000]  這兩下是指甚麽呢
[00:15:16.000 --> 00:15:18.000]  接著3章第6節
[00:15:18.000 --> 00:15:19.000]  《已忽所書》就解釋了
[00:15:19.000 --> 00:15:20.000]  這是一個奧秘
[00:15:20.000 --> 00:15:21.000]  奧秘是甚麽呢
[00:15:21.000 --> 00:15:23.000]  原來這兩下是在說
[00:15:23.000 --> 00:15:26.000]  外邦人在基督耶穌裏面
[00:15:26.000 --> 00:15:27.000]  作福音
[00:15:27.000 --> 00:15:28.000]  得以成為後持
[00:15:28.000 --> 00:15:29.000]  同為一體
[00:15:29.000 --> 00:15:30.000]  同蒙應許
[00:15:30.000 --> 00:15:31.000]  猶太人來說
[00:15:31.000 --> 00:15:32.000]  沒有辦法想像這件事
