
[00:00:00.000 --> 00:00:02.000]  各位弟姐妹早晨
[00:06:39.000 --> 00:06:40.000]  要用科學證明
[00:06:40.000 --> 00:06:41.000]  我都看不到
[00:06:41.000 --> 00:06:43.000]  怎麼證明它存在呢
[00:06:43.000 --> 00:06:46.000]  就像剛才Winston帶來的詩歌
[00:06:46.000 --> 00:06:47.000]  難以解釋
[00:06:47.000 --> 00:06:49.000]  很多東西都解釋不了
[00:06:49.000 --> 00:06:51.000]  是不是所有東西都有formula
[00:06:51.000 --> 00:06:53.000]  有科學證據
[00:06:53.000 --> 00:06:54.000]  可以確實證明出來
[00:06:54.000 --> 00:06:56.000]  我們才相信
[00:06:56.000 --> 00:06:59.000]  信心就是未見之事
[00:06:59.000 --> 00:07:01.000]  甚至是我們不明白的事
[00:07:01.000 --> 00:07:03.000]  我們用信心去確信
[00:07:03.000 --> 00:07:05.000]  這件事是真實的
[00:07:05.000 --> 00:07:07.000]  就好像經常有人問我
[00:07:07.000 --> 00:07:09.000]  牧師你經常叫人信耶穌
[00:07:09.000 --> 00:07:10.000]  你給我看耶穌
[00:07:10.000 --> 00:07:12.000]  我見到耶穌就信了
[00:07:12.000 --> 00:07:15.000]  我真的給不到他見到耶穌
[00:07:15.000 --> 00:07:17.000]  但是耶穌是一個神
[00:07:17.000 --> 00:07:19.000]  神的存在是用什麼來證明的呢
[00:07:19.000 --> 00:07:20.000]  是要見到神
[00:07:20.000 --> 00:07:22.000]  才證明神的存在呢
[00:07:22.000 --> 00:07:24.000]  其實經文告訴我們
[00:07:24.000 --> 00:07:26.000]  我們憑著相信
[00:07:26.000 --> 00:07:28.000]  相信神的存在
[00:07:28.000 --> 00:07:30.000]  就是代表我們見到神
[00:07:30.000 --> 00:07:32.000]  當我們相信神的存在
[00:07:32.000 --> 00:07:34.000]  我們用相信來證明
[00:07:34.000 --> 00:07:36.000]  神的存在
[00:07:36.000 --> 00:07:38.000]  不是用看見的
[00:07:38.000 --> 00:07:40.000]  這就是告訴我們
[00:07:40.000 --> 00:07:41.000]  我們相信神
[00:07:41.000 --> 00:07:43.000]  在我們身上有工作
[00:07:43.000 --> 00:07:44.000]  我們相信神
[00:07:44.000 --> 00:07:46.000]  在我們生命當中有恩典
[00:07:46.000 --> 00:07:48.000]  我們看不見這些恩典
[00:07:48.000 --> 00:07:49.000]  看不見這些工作
[00:07:49.000 --> 00:07:51.000]  但是我們憑信心去相信
[00:07:51.000 --> 00:07:54.000]  第二個作者想帶出給我們
[00:07:54.000 --> 00:07:56.000]  知道什麼叫信心
[00:07:56.000 --> 00:08:00.000]  所以信心不是基於我們眼前的情況
[00:08:00.000 --> 00:08:02.000]  或者感覺見到的東西
[00:08:02.000 --> 00:08:04.000]  而是基於我們對神的信任
[00:08:04.000 --> 00:08:07.000]  對神話語那份的確信
[00:08:07.000 --> 00:08:09.000]  第二句是什麼呢
[00:08:09.000 --> 00:08:11.000]  古人恩著者信
[00:08:11.000 --> 00:08:14.000]  獲得了讚許
[00:08:14.000 --> 00:08:16.000]  我用一個比喻來說
[00:08:16.000 --> 00:08:18.000]  大家有沒有買那些
[00:08:18.000 --> 00:08:20.000]  儲蓄人壽保險的
[00:08:20.000 --> 00:08:22.000]  這次有了
[00:08:22.000 --> 00:08:24.000]  什麼都沒有
[00:08:24.000 --> 00:08:25.000]  這些是什麼
[00:08:25.000 --> 00:08:27.000]  這些就是我們可能定期
[00:08:27.000 --> 00:08:29.000]  每一個月或者每年
[00:08:29.000 --> 00:08:32.000]  供在保險裏面一筆錢
[00:08:32.000 --> 00:08:35.000]  跟我們定期有點像
[00:08:35.000 --> 00:08:37.000]  但定期利息可能低一點
[00:08:37.000 --> 00:08:39.000]  我們相信放在保險裏面
[00:08:39.000 --> 00:08:40.000]  那個基金
[00:08:40.000 --> 00:08:42.000]  然後去到八十歲
[00:08:42.000 --> 00:08:43.000]  或者某個數目
[00:08:43.000 --> 00:08:45.000]  拿出來就會拿很多
[00:08:45.000 --> 00:08:47.000]  因為他們會拿錢來投資
[00:08:47.000 --> 00:08:48.000]  你本來有個信在裏面
[00:08:48.000 --> 00:08:49.000]  你不信他
[00:08:49.000 --> 00:08:50.000]  說你把錢拿走了
[00:08:50.000 --> 00:08:52.000]  不還給你怎麼辦
[00:08:52.000 --> 00:08:54.000]  但會定期給你一些紅利
[00:08:54.000 --> 00:08:55.000]  大家有收過嗎
[00:08:55.000 --> 00:08:57.000]  定期一點
[00:08:57.000 --> 00:09:00.000]  現在又有這麼多
[00:09:00.000 --> 00:09:02.000]  經濟風浪
[00:09:02.000 --> 00:09:04.000]  跌了很多
[00:09:04.000 --> 00:09:06.000]  有些紅利之路
[00:09:06.000 --> 00:09:08.000]  可能我們有多些信心
[00:09:08.000 --> 00:09:10.000]  將來得到多些
[00:09:10.000 --> 00:09:11.000]  這裏想說的就是
[00:09:11.000 --> 00:09:13.000]  在希伯尼書裏面
[00:09:13.000 --> 00:09:14.000]  第十一章之後
[00:09:14.000 --> 00:09:15.000]  有很多信心的英雄
[00:09:15.000 --> 00:09:17.000]  譬如亞伯拉罕
[00:09:17.000 --> 00:09:19.000]  上帝告訴他
[00:09:19.000 --> 00:09:20.000]  你的將來子孫
[00:09:20.000 --> 00:09:22.000]  好像星一樣多
[00:09:22.000 --> 00:09:23.000]  沙一樣多
[00:09:23.000 --> 00:09:25.000]  但未見到
[00:09:25.000 --> 00:09:27.000]  但被他晚年生了個誰
[00:09:27.000 --> 00:09:28.000]  亞伯拉罕生了誰
[00:09:28.000 --> 00:09:30.000]  以薩
[00:09:30.000 --> 00:09:34.000]  上帝真的有東西看
[00:09:34.000 --> 00:09:35.000]  我這麼老
[00:09:35.000 --> 00:09:37.000]  還生了個親生兒子
[00:09:37.000 --> 00:09:39.000]  他有信心知道
[00:09:39.000 --> 00:09:41.000]  將來必定會拿到
[00:09:41.000 --> 00:09:43.000]  好像星一樣多的子孫
[00:09:43.000 --> 00:09:45.000]  但到他臨死
[00:09:45.000 --> 00:09:47.000]  他只有一個兒子
[00:09:47.000 --> 00:09:48.000]  就是以薩
[00:09:48.000 --> 00:09:50.000]  又好像約瑟一樣
[00:09:50.000 --> 00:09:52.000]  約瑟早兩個禮拜
[00:09:52.000 --> 00:09:54.000]  李秋穆書講約瑟的故事
[00:09:54.000 --> 00:09:59.000]  他由以色列去到埃及
[00:09:59.000 --> 00:10:01.000]  做了法老的宰相
[00:10:01.000 --> 00:10:03.000]  去到臨終的時候
[00:10:03.000 --> 00:10:04.000]  他吩咐子孫說
[00:10:04.000 --> 00:10:06.000]  將來你們要回去英去之地
[00:10:06.000 --> 00:10:08.000]  你帶我的鞋骨去
[00:10:08.000 --> 00:10:10.000]  他相信上帝必然會
[00:10:10.000 --> 00:10:11.000]  帶領他們以色列人
[00:10:11.000 --> 00:10:13.000]  回去英去之地
[00:10:13.000 --> 00:10:15.000]  這個信就是代表
[00:10:15.000 --> 00:10:16.000]  我們在我們生命裡面
[00:10:16.000 --> 00:10:18.000]  我們願意相信上帝
[00:10:18.000 --> 00:10:20.000]  我們願意相信上帝
[00:10:20.000 --> 00:10:21.000]  必然有最終極
[00:10:21.000 --> 00:10:23.000]  最好的英許給我們
[00:10:23.000 --> 00:10:24.000]  但現在見不到
[00:10:24.000 --> 00:10:26.000]  現在未得到
[00:10:26.000 --> 00:10:27.000]  但上帝給了一些
[00:10:27.000 --> 00:10:30.000]  紅利祝福你們
[00:10:30.000 --> 00:10:31.000]  我們見到神
[00:10:31.000 --> 00:10:32.000]  有一些恩典在我們面前
[00:10:32.000 --> 00:10:34.000]  我們相信最終極
[00:10:34.000 --> 00:10:37.000]  神就會給我們的
[00:10:37.000 --> 00:10:38.000]  第三
[00:10:38.000 --> 00:10:39.000]  我們讀為一句經文
[00:10:39.000 --> 00:10:40.000]  我們一起讀一二三
[00:10:40.000 --> 00:10:43.000]  因著信我們知道
[00:10:43.000 --> 00:10:46.000]  這宇宙是藉神的話造成的
[00:10:46.000 --> 00:10:48.000]  這樣看得見的
[00:10:48.000 --> 00:10:51.000]  是從看不見的做出來的
[00:10:51.000 --> 00:10:52.000]  大家明白這句話嗎
[00:10:52.000 --> 00:10:55.000]  其實簡單來說就是
[00:10:55.000 --> 00:10:58.000]  創世紀第一章
[00:10:58.000 --> 00:11:00.000]  上帝用他的壞語
[00:11:00.000 --> 00:11:01.000]  創造這個世界
[00:11:01.000 --> 00:11:03.000]  上帝說要有光就有光
[00:11:03.000 --> 00:11:05.000]  要有海就有海
[00:11:05.000 --> 00:11:07.000]  你相信嗎
[00:11:07.000 --> 00:11:08.000]  你相信上帝
[00:11:08.000 --> 00:11:10.000]  用這樣的過程去做
[00:11:10.000 --> 00:11:11.000]  有沒有人見到
[00:11:11.000 --> 00:11:13.000]  沒有人曾經見到
[00:11:13.000 --> 00:11:15.000]  這個世界是怎樣形成的
[00:11:15.000 --> 00:11:17.000]  當我們一出生的時候
[00:11:17.000 --> 00:11:19.000]  這個世界就已經存在
[00:11:19.000 --> 00:11:21.000]  但我們就憑著信心
[00:11:21.000 --> 00:11:24.000]  相信的是神的話語
[00:11:24.000 --> 00:11:26.000]  我們相信那位
[00:11:26.000 --> 00:11:28.000]  看不見的上帝
[00:11:28.000 --> 00:11:29.000]  我們相信
[00:11:29.000 --> 00:11:31.000]  我們看不見神的話語
[00:11:31.000 --> 00:11:33.000]  但他是造成了今天
[00:11:33.000 --> 00:11:36.000]  我們看得見的美麗的世界
[00:11:36.000 --> 00:11:38.000]  好像講得很複雜
[00:11:38.000 --> 00:11:39.000]  我們相信的是
[00:11:39.000 --> 00:11:41.000]  看不見神的話語
[00:11:41.000 --> 00:11:42.000]  藉著神的話語
[00:11:42.000 --> 00:11:43.000]  去創造一個
[00:11:43.000 --> 00:11:45.000]  看得見的世界
[00:11:45.000 --> 00:11:46.000]  所以原來我們很多事情
[00:11:46.000 --> 00:11:48.000]  不是用眼睛去看見的
[00:11:48.000 --> 00:11:51.000]  是用信心才能夠看見的
[00:11:51.000 --> 00:11:53.000]  而背後更加帶出了
[00:11:53.000 --> 00:11:56.000]  第四個對信心的定義
[00:11:56.000 --> 00:12:00.000]  信不單單是信上帝的存在
[00:12:00.000 --> 00:12:01.000]  不單單是我們解釋不了
[00:12:01.000 --> 00:12:03.000]  但我們都會信
[00:12:03.000 --> 00:12:05.000]  而是我們相信
[00:12:05.000 --> 00:12:07.000]  這個世界是我們天父爸爸
[00:12:07.000 --> 00:12:08.000]  所做的
[00:12:08.000 --> 00:12:11.000]  一切都有上帝的供應
[00:12:11.000 --> 00:12:12.000]  我們就在當中
[00:12:12.000 --> 00:12:14.000]  要信靠祂
[00:12:14.000 --> 00:12:15.000]  Trust
[00:12:15.000 --> 00:12:19.000]  相信上帝會保守帶領
[00:12:19.000 --> 00:12:21.000]  我們在整個的生活裡面
[00:12:21.000 --> 00:12:24.000]  都有神的同在
[00:12:24.000 --> 00:12:26.000]  所以信不單是相信
[00:12:26.000 --> 00:12:28.000]  頭腦上的相信
[00:12:28.000 --> 00:12:30.000]  更加是Trust
[00:12:30.000 --> 00:12:31.000]  用心去相信
[00:12:31.000 --> 00:12:33.000]  這個就是在希伯來書
[00:12:33.000 --> 00:12:36.000]  帶出的信心的意義
[00:12:36.000 --> 00:12:37.000]  原來有一本叫
[00:12:37.000 --> 00:12:38.000]  《媳婦的譯本》
[00:12:38.000 --> 00:12:40.000]  它說的翻譯是頭一節的
[00:12:40.000 --> 00:12:42.000]  它說信心
[00:12:42.000 --> 00:12:44.000]  就是相信我們所盼望的
[00:12:44.000 --> 00:12:45.000]  必定實現
[00:12:45.000 --> 00:12:47.000]  將我剛才說的第一個定義
[00:12:47.000 --> 00:12:48.000]  說得非常清楚
[00:12:48.000 --> 00:12:49.000]  你盼望的事情
[00:12:49.000 --> 00:12:50.000]  一定要實現
[00:12:50.000 --> 00:12:51.000]  為什麼
[00:12:51.000 --> 00:12:52.000]  因為我信心
[00:12:52.000 --> 00:12:53.000]  第二個
[00:12:53.000 --> 00:12:56.000]  信心就是看不見的
[00:12:56.000 --> 00:12:58.000]  但我們已經相信有把握
[00:12:58.000 --> 00:12:59.000]  確實存在
[00:12:59.000 --> 00:13:02.000]  看不見上帝的存在
[00:13:02.000 --> 00:13:04.000]  但我們相信神的同在
[00:13:04.000 --> 00:13:06.000]  看不見上帝在我們生命當中的工作
[00:13:06.000 --> 00:13:08.000]  但我們相信神在工作中
[00:13:08.000 --> 00:13:10.000]  這個就是信
[00:13:10.000 --> 00:13:11.000]  第三就是
[00:13:11.000 --> 00:13:13.000]  信心讓我們能夠
[00:13:13.000 --> 00:13:15.000]  在未得到最終極的
[00:13:15.000 --> 00:13:17.000]  生命的應許之前
[00:13:17.000 --> 00:13:19.000]  上帝給我們一些讚許
[00:13:19.000 --> 00:13:21.000]  一些祝福紅利給我們
[00:13:21.000 --> 00:13:23.000]  我們用信心去得到
[00:13:23.000 --> 00:13:24.000]  四
[00:13:24.000 --> 00:13:26.000]  信心不單是頭腦上
[00:13:26.000 --> 00:13:27.000]  是要信靠
[00:13:27.000 --> 00:13:28.000]  是要Trust
[00:13:28.000 --> 00:13:30.000]  是要相信
[00:13:30.000 --> 00:13:32.000]  說到很多抽象的事情
[00:13:32.000 --> 00:13:35.000]  我親眼見到一個例子
[00:13:35.000 --> 00:13:38.000]  早兩個月
[00:13:38.000 --> 00:13:40.000]  我們有一位長者
[00:13:40.000 --> 00:13:43.000]  他在
[00:13:43.000 --> 00:13:45.000]  我不說詳細地址
[00:13:45.000 --> 00:13:49.000]  總之在東涌那一帶
[00:13:49.000 --> 00:13:51.000]  突然間暈倒了
[00:13:51.000 --> 00:13:53.000]  送去北大嶼山醫院
[00:13:53.000 --> 00:13:54.000]  我一完崇拜
[00:13:54.000 --> 00:13:56.000]  吃完飯
[00:13:56.000 --> 00:13:59.000]  立即去醫院探望他們
[00:13:59.000 --> 00:14:02.000]  去到已經說要插後了
[00:14:02.000 --> 00:14:04.000]  北大嶼山醫院
[00:14:04.000 --> 00:14:06.000]  已經不夠醫療設備
[00:14:06.000 --> 00:14:08.000]  去照顧這位長者
[00:14:08.000 --> 00:14:10.000]  立即送去瑪嘉烈醫院
[00:14:10.000 --> 00:14:12.000]  你相信是多危急的事情
[00:14:12.000 --> 00:14:14.000]  我們立即去瑪嘉烈醫院
[00:14:14.000 --> 00:14:16.000]  去等待情況
[00:14:16.000 --> 00:14:18.000]  去到瑪嘉烈醫院的病房
[00:14:18.000 --> 00:14:19.000]  雖然我們進不了病房
[00:14:19.000 --> 00:14:20.000]  但感受到裡面
[00:14:20.000 --> 00:14:22.000]  好像有一種很緊張的氣氛
[00:14:22.000 --> 00:14:24.000]  我們在玻璃之後
[00:14:24.000 --> 00:14:26.000]  見到很多醫生護士走來走去
[00:14:26.000 --> 00:14:28.000]  我們都擔心
[00:14:28.000 --> 00:14:32.000]  他們在搶救我們教會的長者
[00:14:32.000 --> 00:14:35.000]  過了一段時間
[00:14:35.000 --> 00:14:36.000]  醫生走出來
[00:14:36.000 --> 00:14:37.000]  找了家人
[00:14:37.000 --> 00:14:40.000]  找我們一起把情況告訴我們
[00:14:40.000 --> 00:14:42.000]  他說 剛才很危急
[00:14:42.000 --> 00:14:46.000]  我們動用了整個病房的資源
[00:14:46.000 --> 00:14:47.000]  醫生和護士
[00:14:47.000 --> 00:14:50.000]  去搶救你媽媽
[00:14:50.000 --> 00:14:53.000]  問回這位長者的病情
[00:14:53.000 --> 00:14:54.000]  他心臟衰竭
[00:14:54.000 --> 00:14:55.000]  他有肺腫
[00:14:55.000 --> 00:14:58.000]  很多問題 已經八十多歲
[00:14:58.000 --> 00:15:00.000]  立即插喉
[00:15:00.000 --> 00:15:02.000]  他說 我們已經盡力了
