
[00:00:00.000 --> 00:00:02.000]  好,我們一起有個祈禱
[00:01:39.280 --> 00:01:43.280]  在法老面前要提拔他,救他脫離監獄
[00:01:43.280 --> 00:01:46.480]  最後約瑟所解的夢都應驗了
[00:01:46.480 --> 00:01:48.480]  酒精回復他的職位
[00:01:48.480 --> 00:01:51.680]  善長卻被法老處死
[00:01:51.680 --> 00:01:56.880]  但是酒精卻把約瑟忘記了
[00:01:56.880 --> 00:01:58.880]  41章
[00:01:58.880 --> 00:02:00.880]  兩年之後,法老發了兩個夢
[00:02:00.880 --> 00:02:03.480]  夢見自己站在河邊
[00:02:03.480 --> 00:02:08.880]  有七隻肥美又壯健的母牛在岸上吃草
[00:02:08.880 --> 00:02:14.880]  然後有另外七隻又醜陋又瘦弱的母牛在河上上來
[00:02:14.880 --> 00:02:16.880]  那些又醜陋又瘦弱的母牛
[00:02:16.880 --> 00:02:20.880]  最後竟然將肥美又壯健的母牛吃了
[00:02:20.880 --> 00:02:23.880]  又發了第二個夢,就是一條墨鏡
[00:02:23.880 --> 00:02:28.880]  這條墨鏡上面長出了七個又肥美又壯健的墨水
[00:02:28.880 --> 00:02:34.880]  然後又長出了又瘦乾又被風吹到焦的墨水
[00:02:34.880 --> 00:02:40.880]  最後瘦乾的墨水竟然將肥美又壯健的吞了
[00:02:40.880 --> 00:02:43.880]  沒有人能夠為法老去解夢
[00:02:43.880 --> 00:02:46.880]  那時酒精突然想起約瑟
[00:02:46.880 --> 00:02:53.880]  法老就召人將約瑟帶離監牢
[00:02:53.880 --> 00:02:56.880]  於是約瑟就為法老去解夢
[00:02:56.880 --> 00:03:02.880]  他說神告訴美好的母牛和墨水
[00:03:02.880 --> 00:03:05.880]  代表著埃及有七年的大豐收
[00:03:05.880 --> 00:03:10.880]  七年銷售的母牛和墨水是代表七年的饑荒
[00:03:10.880 --> 00:03:17.880]  所以將七年的豐收的良藥好好傳起來應付七年的饑荒
[00:03:17.880 --> 00:03:20.880]  法老這樣對約瑟說
[00:03:20.880 --> 00:03:22.880]  上帝只視你的一切
[00:03:22.880 --> 00:03:25.880]  就沒有人像你這麼聰明和智慧
[00:03:25.880 --> 00:03:28.880]  你又可以治理我的家庭
[00:03:28.880 --> 00:03:31.880]  我的百姓必服從你後宗的命令
[00:03:31.880 --> 00:03:34.880]  唯獨在寶座上我比你大
[00:03:34.880 --> 00:03:37.880]  法老又對約瑟說
[00:03:37.880 --> 00:03:42.880]  來吧 我委派你治理埃及全地
[00:03:42.880 --> 00:03:45.880]  於是約瑟因著神的帶領
[00:03:45.880 --> 00:03:48.880]  被納為埃及的宰相
[00:03:48.880 --> 00:03:51.880]  42章
[00:03:51.880 --> 00:03:52.880]  正在這個時候
[00:03:52.880 --> 00:03:56.880]  其實各地都是饑荒嚴重
[00:03:56.880 --> 00:04:00.880]  約瑟的父親雅各見到埃及有糧
[00:04:00.880 --> 00:04:04.880]  就吩咐他的兄弟到埃及的地方取糧
[00:04:04.880 --> 00:04:06.880]  讓他們可以存活
[00:04:06.880 --> 00:04:11.880]  於是約瑟十個哥哥被雅各打發到埃及去買糧
[00:04:11.880 --> 00:04:14.880]  就留下了約瑟的弟弟辯雅文
[00:04:14.880 --> 00:04:20.880]  因為他怕弟弟他所愛的受到災害
[00:04:20.880 --> 00:04:27.880]  再一次看到雅各對兒子的偏愛
[00:04:27.880 --> 00:04:30.880]  十個哥哥到了埃及的時候
[00:04:30.880 --> 00:04:33.880]  他遇見了治理全地的約瑟
[00:04:33.880 --> 00:04:36.880]  他們就撫服在他面前下拜
[00:04:36.880 --> 00:04:40.880]  就應驗了約瑟之前所發的夢
[00:04:40.880 --> 00:04:42.880]  約瑟認出哥哥
[00:04:42.880 --> 00:04:45.880]  但他卻扮作一個陌生的人
[00:04:45.880 --> 00:04:48.880]  相反 哥哥不認得約瑟
[00:04:48.880 --> 00:04:52.880]  約瑟刻意瀏覽這班哥哥
[00:04:52.880 --> 00:04:53.880]  說他們是間諜
[00:04:53.880 --> 00:04:56.880]  他們來這個地方是來窺探的
[00:04:56.880 --> 00:04:57.880]  但哥哥否認
[00:04:57.880 --> 00:05:01.880]  他就解釋他們為何會來到這個地方
[00:05:01.880 --> 00:05:05.880]  他們來到是因為從迦南人的遺址
[00:05:05.880 --> 00:05:07.880]  他們原本是十二個兄弟
[00:05:07.880 --> 00:05:11.880]  但最小的弟弟這一刻卻與父親在一起
[00:05:11.880 --> 00:05:13.880]  有一個不見了
[00:05:13.880 --> 00:05:15.880]  而那個就是約瑟
[00:05:15.880 --> 00:05:17.880]  約瑟繼續瀏覽他們
[00:05:17.880 --> 00:05:18.880]  要試探他們
[00:05:18.880 --> 00:05:22.880]  就命令他們要帶最小的弟弟來到埃及
[00:05:22.880 --> 00:05:26.880]  來證明他們所說的都是實話
[00:05:26.880 --> 00:05:31.880]  於是他們就容許兄弟裡面派出一個人
[00:05:31.880 --> 00:05:33.880]  回到迦南的地方
[00:05:33.880 --> 00:05:35.880]  帶便雅敏回來
[00:05:35.880 --> 00:05:39.880]  並將其他人收在監獄裡
[00:05:39.880 --> 00:05:40.880]  三天之後
[00:05:40.880 --> 00:05:42.880]  約瑟再一次給他們一個機會
[00:05:42.880 --> 00:05:44.880]  證明自己是一個誠實的人
[00:05:44.880 --> 00:05:48.880]  他們就留下西勉在這個監獄裡
[00:05:48.880 --> 00:05:50.880]  其他八個就帶著糧食
[00:05:50.880 --> 00:05:53.880]  回去解救他們面對的饑荒
[00:05:53.880 --> 00:05:56.880]  但條件是要帶便雅敏回來
[00:05:56.880 --> 00:05:59.880]  否則他們全部都要死
[00:05:59.880 --> 00:06:01.880]  兄弟們在這個時間裡
[00:06:01.880 --> 00:06:04.880]  就想起從前他們傷害了約瑟
[00:06:04.880 --> 00:06:05.880]  陷害了約瑟
[00:06:05.880 --> 00:06:08.880]  他們後悔當日沒有憐憫約瑟
[00:06:08.880 --> 00:06:10.880]  所以在這一刻他們知道
[00:06:10.880 --> 00:06:13.880]  他們流血的罪
[00:06:13.880 --> 00:06:15.880]  這一刻要被追討
[00:06:15.880 --> 00:06:16.880]  約瑟聽到之後
[00:06:16.880 --> 00:06:18.880]  他們轉身離開他們
[00:06:18.880 --> 00:06:20.880]  聽到他們悔改
[00:06:20.880 --> 00:06:22.880]  他忍不住哭了一會
[00:06:22.880 --> 00:06:25.880]  於是他們就選擇
[00:06:25.880 --> 00:06:31.880]  將留下一個哥哥西勉在這個監獄裡
[00:06:31.880 --> 00:06:33.880]  然後帶著滿滿的糧食
[00:06:33.880 --> 00:06:36.880]  回到迦南
[00:06:36.880 --> 00:06:42.880]  約瑟更將食物和買糧的銀子
[00:06:42.880 --> 00:06:45.880]  放在各人的袋子裡
[00:06:45.880 --> 00:06:46.880]  他們回到迦南
[00:06:46.880 --> 00:06:49.880]  這群兄弟就將經歷過的
[00:06:49.880 --> 00:06:51.880]  都告訴他們的父親雅各
[00:06:51.880 --> 00:06:57.880]  他們發現當糧食的銀錢還在袋子裡
[00:06:57.880 --> 00:06:59.880]  他們就開始害怕了
[00:06:59.880 --> 00:07:07.880]  兄弟們就將約瑟要見辯雅文時的要求
[00:07:07.880 --> 00:07:08.880]  告訴雅各
[00:07:08.880 --> 00:07:10.880]  但是最後雅各卻不願意
[00:07:10.880 --> 00:07:14.880]  因為他害怕再一次失去他所愛的兒子
[00:07:14.880 --> 00:07:16.880]  去到43章很快
[00:07:16.880 --> 00:07:17.880]  還有兩章而已
[00:07:17.880 --> 00:07:20.880]  但是迦南的饑荒都是嚴重的
[00:07:20.880 --> 00:07:24.880]  雅各和兄弟們在埃及帶來的糧食
[00:07:24.880 --> 00:07:27.880]  全部都吃光了
[00:07:27.880 --> 00:07:32.880]  然後雅各再命令兒子去埃及買糧
[00:07:32.880 --> 00:07:35.880]  但是最後雅各依然不捨
[00:07:35.880 --> 00:07:39.880]  要帶辯雅文去埃及這個地方
[00:07:39.880 --> 00:07:41.880]  在這個時候
[00:07:41.880 --> 00:07:48.880]  用奴隸價錢賣約瑟到埃及的哥哥猶大對爸爸說
[00:07:48.880 --> 00:07:55.880]  如果父親可以打發辯雅文和他們去埃及這個地方
[00:07:55.880 --> 00:07:58.880]  他願意擔保他們的安全
[00:07:58.880 --> 00:08:01.880]  如果不能夠帶辯雅文回來的話
[00:08:01.880 --> 00:08:03.880]  他願意承擔這個罪
[00:08:03.880 --> 00:08:07.880]  在這裡看到猶大改變了
[00:08:07.880 --> 00:08:10.880]  雅各就預備了禮物
[00:08:10.880 --> 00:08:12.880]  甚至多一倍的銀紙
[00:08:12.880 --> 00:08:15.880]  補償上次買糧食的銀錢
[00:08:15.880 --> 00:08:18.880]  雅各就這樣去祝福他們
[00:08:18.880 --> 00:08:22.880]  將辯雅文帶到埃及這個地方
[00:08:22.880 --> 00:08:24.880]  他們到了埃及
[00:08:24.880 --> 00:08:26.880]  約瑟見他們的時候
[00:08:26.880 --> 00:08:30.880]  見到辯雅文就安排管家去款待他們
[00:08:30.880 --> 00:08:34.880]  為兄弟擺設筵席
[00:08:34.880 --> 00:08:39.880]  約瑟看見了同母所生的弟弟辯雅文又激動起來了
[00:08:39.880 --> 00:08:41.880]  他又找一個地方哭
[00:08:41.880 --> 00:08:43.880]  哭了一會
[00:08:43.880 --> 00:08:51.880]  約瑟安排兄弟按照年長的次序去享用筵席
[00:08:51.880 --> 00:08:56.880]  而辯雅文所得到的食物比其他兄弟多五倍
[00:08:56.880 --> 00:08:59.880]  最後44張
[00:08:59.880 --> 00:09:06.880]  約瑟吩咐管家為兄弟預備裝滿糧食的布袋
[00:09:06.880 --> 00:09:10.880]  也將各人的銀錢再一次放在他們的袋子裡
[00:09:10.880 --> 00:09:13.880]  但他有一個特別的要求
[00:09:13.880 --> 00:09:18.880]  叫管家將銀杯放在辯雅文的袋子裡
[00:09:18.880 --> 00:09:22.880]  為了再一次試探這群兄弟
[00:09:22.880 --> 00:09:24.880]  於是就打發他們離開
[00:09:24.880 --> 00:09:28.880]  當這群哥哥離開城的時候
[00:09:28.880 --> 00:09:32.880]  約瑟再一次吩咐管家追趕他們
[00:09:32.880 --> 00:09:35.880]  這個管家就問
[00:09:35.880 --> 00:09:38.880]  誰偷了我們主人的杯子
[00:09:38.880 --> 00:09:44.880]  於是辯雅文就在辯雅文的袋子裡搜出了銀杯
[00:09:44.880 --> 00:09:46.880]  兄弟就很傷心
[00:09:46.880 --> 00:09:49.880]  甚至傷心到一個地步就撕裂了他們的衣服
[00:09:49.880 --> 00:09:53.880]  但最後他們就要回去見約瑟
[00:09:53.880 --> 00:09:55.880]  約瑟就有一個命令
[00:09:55.880 --> 00:10:01.880]  如果在誰的手裡搜出了銀杯
[00:10:01.880 --> 00:10:04.880]  誰就要作他的奴僕
[00:10:04.880 --> 00:10:09.880]  其他人可以平平安安回到迦納這個地方
[00:10:09.880 --> 00:10:14.880]  尤大為了愛這個弟弟和愛父之情
[00:10:14.880 --> 00:10:18.880]  在這個時候為了辯雅文向約瑟求情
[00:10:18.880 --> 00:10:23.880]  解釋了父親多年前因為失去了一個兒子
[00:10:23.880 --> 00:10:27.880]  在這一刻他不能夠再失去辯雅文
[00:10:27.880 --> 00:10:29.880]  因為他們的命是相連的
[00:10:29.880 --> 00:10:33.880]  失去了辯雅文等同失去了父親的命
[00:10:33.880 --> 00:10:37.880]  因此他就為了承擔辯雅文的罪
[00:10:37.880 --> 00:10:40.880]  他願意留下作這個奴僕
[00:10:40.880 --> 00:10:44.880]  尤大這次原本可以離開迦納
[00:10:44.880 --> 00:10:47.880]  但尤大這次卻為了辯雅文
[00:10:47.880 --> 00:10:51.880]  願意代替他成為奴僕留下
[00:10:51.880 --> 00:10:55.880]  這些背景正正就是解釋
[00:10:55.880 --> 00:11:00.880]  為什麼約瑟在這個時間大哭一場
[00:11:00.880 --> 00:11:03.880]  在經文裏面我們看到
[00:11:03.880 --> 00:11:07.880]  約瑟多次為兄弟哭
[00:11:07.880 --> 00:11:10.880]  大家知道約瑟其實是全埃及裏面
[00:11:10.880 --> 00:11:12.880]  最高級的華氏人
[00:11:12.880 --> 00:11:15.880]  你試想像一個這麼高級的華氏人
[00:11:15.880 --> 00:11:17.880]  怎可以在人面前哭
[00:11:17.880 --> 00:11:23.880]  在人面前哭是代表著一種軟弱的象徵
[00:11:23.880 --> 00:11:24.880]  有句說話是這樣說的
[00:11:24.880 --> 00:11:28.880]  正所謂男兒流淚不輕彈
[00:11:28.880 --> 00:11:30.880]  怎可以在人面前哭
[00:11:30.880 --> 00:11:35.880]  另一句就是說男人流血不流淚
[00:11:35.880 --> 00:11:39.880]  所以我們一點都不容易見到
[00:11:39.880 --> 00:11:42.880]  有一位男士在人面前哭
[00:11:42.880 --> 00:11:46.880]  不知道在座的弟兄是否也是這樣
[00:11:46.880 --> 00:11:49.880]  在這裏見到約瑟吩咐他的兄弟
[00:11:49.880 --> 00:11:51.880]  除了他的兄弟之外
[00:11:51.880 --> 00:11:54.880]  所有人都要離開
[00:11:54.880 --> 00:11:57.880]  在之前的經文我們都看到
[00:11:57.880 --> 00:12:01.880]  約瑟哭也是要走回房間裏哭
[00:12:01.880 --> 00:12:04.880]  其實真的很少會見到男人哭
[00:12:04.880 --> 00:12:06.880]  有本書這樣說
[00:12:06.880 --> 00:12:08.880]  男人不會在人面前哭
[00:12:08.880 --> 00:12:11.880]  因為他們很少談及自己的感受
[00:12:11.880 --> 00:12:14.880]  特別是關於一些失落的事
[00:12:14.880 --> 00:12:18.880]  男人很少這樣去表達
[00:12:18.880 --> 00:12:20.880]  有句說話是這樣說的
[00:12:20.880 --> 00:12:23.880]  男子漢大丈夫要承擔的
[00:12:23.880 --> 00:12:26.880]  是要強壯不可以軟弱
[00:12:26.880 --> 00:12:30.880]  所以所有東西都是硬著地撐過去
[00:12:30.880 --> 00:12:34.880]  就算多痛都不會讓你知道他們有多軟弱
[00:12:34.880 --> 00:12:40.880]  但這些說話往往都成為了男士所積累的壓力
[00:12:40.880 --> 00:12:46.880]  他們可能會借用其他方法去代替哀傷的情緒
[00:12:46.880 --> 00:12:51.880]  例如最常見的就是借酒消愁
[00:12:51.880 --> 00:12:55.880]  我不知道大家知不知道借酒消愁還有三個字
[00:12:55.880 --> 00:12:57.880]  借酒消愁就是愁更愁
[00:12:57.880 --> 00:13:01.880]  其實一點都解決不了他們內心裏面的哀傷
[00:13:01.880 --> 00:13:03.880]  他們去到最後一個位置
[00:13:03.880 --> 00:13:05.880]  就是一個爆破點
[00:13:05.880 --> 00:13:08.880]  他們就會爆發
[00:13:08.880 --> 00:13:11.880]  也有一句男人流血不流淚
[00:13:11.880 --> 00:13:13.880]  原來還有下一句
[00:13:13.880 --> 00:13:15.880]  就是男人流血不流淚
[00:13:15.880 --> 00:13:18.880]  只因未到傷心處
[00:13:18.880 --> 00:13:20.880]  剛剛看到一本書
[00:13:20.880 --> 00:13:23.880]  就是說會哭的才是真男人
[00:13:23.880 --> 00:13:25.880]  他這樣說
[00:13:25.880 --> 00:13:29.880]  懂得表達哀傷是一種勇敢的行為
[00:13:29.880 --> 00:13:33.880]  也是一種積極成長的經驗
[00:13:33.880 --> 00:13:36.880]  學懂哀傷表達的時候
[00:13:36.880 --> 00:13:39.880]  我們就可以重建我們的生活
[00:13:39.880 --> 00:13:43.880]  甚至令我們的生命更加堅強
[00:13:43.880 --> 00:13:45.880]  原來一個全面的男人
[00:13:45.880 --> 00:13:48.880]  是能夠流露出他剛強的一面
[00:13:48.880 --> 00:13:53.880]  同樣地能夠表達出他柔弱的一面
[00:13:53.880 --> 00:13:56.880]  聖經除了記載約瑟之外
[00:13:56.880 --> 00:14:00.880]  還有記載耶利米
[00:14:00.880 --> 00:14:02.880]  他是一個流淚的先知
[00:14:02.880 --> 00:14:05.880]  同樣地記載耶穌因為拉撒路的緣故
[00:14:05.880 --> 00:14:07.880]  他在人面前哭
[00:14:07.880 --> 00:14:11.880]  這些都是他們表達情緒的記載
[00:14:11.880 --> 00:14:12.880]  而在經文裏面
[00:14:12.880 --> 00:14:14.880]  剛剛看到一至十五節裏面
[00:14:14.880 --> 00:14:18.880]  記載了約瑟流淚了四次
[00:14:18.880 --> 00:14:23.880]  約瑟在這班兄弟面前終於按耐不住
[00:14:23.880 --> 00:14:25.880]  他看到兄弟悔改
[00:14:25.880 --> 00:14:27.880]  為了手足之情
[00:14:27.880 --> 00:14:29.880]  為了對父親的愛
[00:14:29.880 --> 00:14:33.880]  為了兄弟願意甘心成為奴僕
[00:14:33.880 --> 00:14:39.880]  代替弟弟願意去面對這個刑罰
[00:14:39.880 --> 00:14:45.880]  他放下了自己的防衛機制
[00:14:45.880 --> 00:14:50.880]  約瑟在這班兄弟面前表達他的情緒
[00:14:50.880 --> 00:14:52.880]  其實早前在經文裏面
[00:14:52.880 --> 00:14:54.880]  提到剛剛說的
[00:14:54.880 --> 00:14:57.880]  約瑟哭的時候是躲起來哭
[00:14:57.880 --> 00:14:59.880]  他要整理好自己
[00:14:59.880 --> 00:15:02.880]  他才可以在人面前再出來
[00:15:02.880 --> 00:15:04.880]  但這次他不同
[00:15:04.880 --> 00:15:06.880]  他在他的兄弟面前
[00:15:06.880 --> 00:15:10.880]  可能形容為放聲大哭
[00:15:10.880 --> 00:15:14.880]  心理學家弗洛伊德這樣說過
[00:15:14.880 --> 00:15:18.880]  人為了減低在成長的過程
[00:15:18.880 --> 00:15:20.880]  所遇到不想發生的事
[00:15:20.880 --> 00:15:22.880]  不願意面對的事
[00:15:22.880 --> 00:15:24.880]  傷痛太深的事
[00:15:24.880 --> 00:15:26.880]  甚至很難承受的事
[00:15:26.880 --> 00:15:29.880]  他會所帶來的精神上的痛苦
[00:15:29.880 --> 00:15:34.880]  緊張焦慮等等的心理問題
[00:15:34.880 --> 00:15:38.880]  他用一個防衛機制來應對
[00:15:38.880 --> 00:15:42.880]  這個防衛機制在潛意識
[00:15:42.880 --> 00:15:44.880]  甚至是無法察覺下
[00:15:44.880 --> 00:15:46.880]  他會否認或扭曲
[00:15:46.880 --> 00:15:49.880]  不合現實的想像
[00:15:49.880 --> 00:15:53.880]  之後我在書裏面找出了
[00:15:53.880 --> 00:15:56.880]  九種防衛機制的反應
[00:15:56.880 --> 00:16:02.880]  看看大家有沒有潛在的機制在裏面
[00:16:02.880 --> 00:16:06.880]  第一個是潛意識
[00:16:06.880 --> 00:16:12.880]  在無意識遺忘某些痛苦的事情
[00:16:12.880 --> 00:16:16.880]  他不在意識裏
[00:16:16.880 --> 00:16:19.880]  突然間會忘記所受過的傷害
[00:16:19.880 --> 00:16:22.880]  目的是為了保護自己遠離危險
[00:16:22.880 --> 00:16:25.880]  第二是壓抑
[00:16:25.880 --> 00:16:29.880]  他知道所受傷的事是發生過甚麼事
[00:16:29.880 --> 00:16:33.880]  他刻意將這些事不表達出來
[00:16:33.880 --> 00:16:35.880]  不流露出來
[00:16:35.880 --> 00:16:39.880]  第二是反向作用
[00:16:39.880 --> 00:16:41.880]  明明很憎恨對方
[00:16:41.880 --> 00:16:45.880]  卻在表面上對對方很好
[00:16:45.880 --> 00:16:48.880]  第三是投射
[00:16:48.880 --> 00:16:50.880]  明明自己很妒忌別人
[00:16:50.880 --> 00:16:53.880]  卻認為別人很妒忌他
[00:16:53.880 --> 00:17:02.880]  內斜將別人的價值觀道德吞併為自己
[00:17:02.880 --> 00:17:05.880]  最容易明白的是受傷的小孩
[00:17:05.880 --> 00:17:07.880]  可能被暴力對待
[00:17:07.880 --> 00:17:15.880]  他會想到暴力是唯一解決問題的方法
[00:17:15.880 --> 00:17:22.880]  退化就是將自己退回受傷前的自己
[00:17:22.880 --> 00:17:24.880]  他們的表現可能很幼稚
[00:17:24.880 --> 00:17:27.880]  會表現得很依賴一些行為
[00:17:27.880 --> 00:17:33.880]  嘗試逃避回到生命中快樂的時間
[00:17:33.880 --> 00:17:37.880]  否認就是否認曾經發生過傷害的事
[00:17:37.880 --> 00:17:39.880]  有一個例子就是
[00:17:39.880 --> 00:17:44.880]  當父母失去了孩子的時候
[00:17:44.880 --> 00:17:49.880]  他會將整個房間的佈置原封不動
[00:17:49.880 --> 00:17:53.880]  否認他的兒子真的死了
[00:17:53.880 --> 00:17:55.880]  合理化就是
[00:17:55.880 --> 00:18:00.880]  他可能面對面試的時候沒有被取錄
[00:18:00.880 --> 00:18:02.880]  但最後他跟別人說
[00:18:02.880 --> 00:18:06.880]  其實是他自己不想做這份工作
[00:18:06.880 --> 00:18:09.880]  理論化就是將自己的情緒隔離
[00:18:09.880 --> 00:18:13.880]  他這樣說病是人生必經的苦難
[00:18:13.880 --> 00:18:16.880]  他接受了這個事實
[00:18:16.880 --> 00:18:22.880]  發洩都可能是我們曾經會用到的防衛機制
[00:18:22.880 --> 00:18:25.880]  就好像在公司被人罵
[00:18:25.880 --> 00:18:28.880]  但回到家找其他人出氣
[00:18:28.880 --> 00:18:33.880]  昇華就是將受傷的憤怒和哀傷
[00:18:33.880 --> 00:18:35.880]  用其他的方法
[00:18:35.880 --> 00:18:38.880]  用一個社會接受到的方法去表達出來
[00:18:38.880 --> 00:18:39.880]  例如畫畫
[00:18:39.880 --> 00:18:45.880]  但其實都不能解決他們內心的憤怒和哀傷
[00:18:45.880 --> 00:18:56.880]  最後分割就是用最好和最壞的機制去處理他面對的情緒
[00:18:56.880 --> 00:18:59.880]  在這九種防衛機制裡面
[00:18:59.880 --> 00:19:04.880]  看到弱勢其實都有這樣的情況出現
[00:19:04.880 --> 00:19:07.880]  在四十三章三十節裡說到
[00:19:07.880 --> 00:19:11.880]  弱勢外弟激動的情緒激動起來的時候
[00:19:11.880 --> 00:19:14.880]  剛剛提到他找個地方躲起來哭
[00:19:14.880 --> 00:19:17.880]  於是他回到自己的內室裡
[00:19:17.880 --> 00:19:20.880]  哭了一會兒洗完臉就出來
[00:19:20.880 --> 00:19:22.880]  正正他有一個詞這樣形容
[00:19:22.880 --> 00:19:27.880]  就是他壓抑著自己的情感
[00:19:27.880 --> 00:19:32.880]  將過去的傷害將過去所經歷的痛苦
[00:19:32.880 --> 00:19:35.880]  不願意在人面前去表達
[00:19:35.880 --> 00:19:38.880]  我記得有一個新聞就是
[00:19:38.880 --> 00:19:42.880]  早幾個月前在大埔有個的士司機
[00:19:42.880 --> 00:19:45.880]  在交通意外裡面
[00:19:45.880 --> 00:19:47.880]  大家有沒有印象這個新聞
[00:19:47.880 --> 00:19:50.880]  大家有沒有印象這個新聞
[00:19:50.880 --> 00:19:52.880]  有一個片段拍到
[00:19:52.880 --> 00:19:55.880]  當發生交通意外的時候
[00:19:55.880 --> 00:19:58.880]  的士司機下車的時候第一件事是做什麼
[00:19:58.880 --> 00:20:01.880]  他不是去救人
[00:20:01.880 --> 00:20:06.880]  他第一件事是穿回自己的鞋子
[00:20:06.880 --> 00:20:11.880]  感覺就好像他否認了發生了交通意外
[00:20:11.880 --> 00:20:15.880]  做回一個正常的裝模
[00:20:15.880 --> 00:20:19.880]  沒有發生過交通意外一樣
[00:20:19.880 --> 00:20:23.880]  這些就是防衛機制裡面
[00:20:23.880 --> 00:20:25.880]  嘗試去保護自己
[00:20:25.880 --> 00:20:29.880]  免自己跌入了憂傷裡面
[00:20:29.880 --> 00:20:32.880]  弟兄姊妹想問一下大家
[00:20:32.880 --> 00:20:36.880]  到底我們個人的防衛機制會不會太強
[00:20:36.880 --> 00:20:38.880]  我們的防衛機制會不會太保護自己
[00:20:38.880 --> 00:20:41.880]  以致我們不能夠在人面前
[00:20:41.880 --> 00:20:42.880]  在組員面前
[00:20:42.880 --> 00:20:47.880]  在家人面前去表達我們真誠的感受呢
[00:20:47.880 --> 00:20:49.880]  我們的防衛機制會不會太強
[00:20:49.880 --> 00:20:51.880]  太保護自己
[00:20:51.880 --> 00:20:55.880]  以致別人進入不到我們的生命
[00:20:55.880 --> 00:20:58.880]  防衛機制雖然是一個保護自己的方法
[00:20:58.880 --> 00:21:02.880]  但是這是一個治標不治本的方法
[00:21:02.880 --> 00:21:09.880]  因為我們沒有辦法直接面對所承受過的傷害
[00:21:09.880 --> 00:21:13.880]  防衛機制不能夠叫我們在傷害裡面有學習
[00:21:13.880 --> 00:21:16.880]  叫我們在傷害裡面有成長
[00:21:16.880 --> 00:21:19.880]  我們可不可以放下我們的防衛機制
[00:21:19.880 --> 00:21:23.880]  以致我們可以成長呢
[00:21:23.880 --> 00:21:26.880]  第二點 進入到上帝的計劃
[00:21:26.880 --> 00:21:29.880]  在這十五節的經文裡面
[00:21:29.880 --> 00:21:32.880]  我發現約瑟提及過三次
[00:21:32.880 --> 00:21:38.880]  就是神差派他在兄弟以先來到埃及
[00:21:38.880 --> 00:21:42.880]  如果我們記得在三十七章的時候
[00:21:42.880 --> 00:21:47.880]  約瑟去埃及的原因是因為什麼呢
[00:21:47.880 --> 00:21:51.880]  放在下方看一看
[00:21:51.880 --> 00:21:56.880]  約瑟去埃及的原因是因為被兄弟所賣
[00:21:56.880 --> 00:22:01.880]  這個是他二十二年裡面的知識的經歷
[00:22:01.880 --> 00:22:07.880]  他去到埃及的原因是因為被兄弟出賣而去到
[00:22:07.880 --> 00:22:11.880]  但是我們這裡看到約瑟所看到的
[00:22:11.880 --> 00:22:13.880]  當經歷了堯舍的關係之後
[00:22:13.880 --> 00:22:19.880]  他終於明白原來他去埃及這個地方不是兄弟賣他
[00:22:19.880 --> 00:22:25.880]  他最終看到的是神差派他去到這個埃及的地方
[00:22:25.880 --> 00:22:30.880]  被賣和被差派是一個很大的分別
[00:22:30.880 --> 00:22:33.880]  被賣是帶著傷害
[00:22:33.880 --> 00:22:36.880]  正常人是不會承受 不願意承受
