
[00:00:00.000 --> 00:00:01.000]  今天很特別
[00:01:18.700 --> 00:01:20.940]  我不細讀了
[00:01:20.940 --> 00:01:22.580]  大家可以看看裡面的內文
[00:01:22.580 --> 00:01:25.100]  不過我想跟大家一起看最後那三項而已
[00:01:25.540 --> 00:01:28.460]  我希望在接下來的日子裡面
[00:01:28.460 --> 00:01:32.140]  我們可能需要更多的屬靈的反省
[00:01:32.140 --> 00:01:35.340]  在陰霾的疫情之下
[00:01:35.340 --> 00:01:38.580]  讓我們看見的不是疫情的困難
[00:01:38.580 --> 00:01:40.860]  而是看見神的恩典
[00:01:40.860 --> 00:01:43.500]  我們現在每個人可能都戴著口罩
[00:01:43.500 --> 00:01:45.060]  或者很多東西都隔膜著
[00:01:45.060 --> 00:01:47.700]  但是我們仍然看到人間有愛
[00:01:47.700 --> 00:01:51.060]  我們可能心靈裡面也有很多盛旺盛恐
[00:01:51.060 --> 00:01:52.540]  但是我們要平安
[00:01:52.540 --> 00:01:53.940]  平安從哪裡來呢?
[00:01:54.340 --> 00:01:55.780]  不是在外面的環境而來
[00:01:55.780 --> 00:01:57.340]  而是在神的話語裡面
[00:01:57.340 --> 00:01:59.860]  讓我們不僅經歷神話語
[00:01:59.860 --> 00:02:00.820]  給予我們平安
[00:02:00.820 --> 00:02:03.580]  我們更加能夠將這份平安向人分享
[00:02:03.580 --> 00:02:06.940]  就好像我想介紹一個人物
[00:02:06.940 --> 00:02:10.900]  待會會介紹這個小弟弟
[00:02:10.900 --> 00:02:14.620]  我想介紹謝宇文醫生
[00:02:14.620 --> 00:02:15.940]  應該大家都認識
[00:02:15.940 --> 00:02:16.940]  特別是這個時候
[00:02:16.940 --> 00:02:19.180]  我想大家都很容易會想起
[00:02:19.180 --> 00:02:20.900]  在十六、十七年前
[00:02:20.900 --> 00:02:22.020]  2003年
[00:02:22.020 --> 00:02:24.100]  香港也面對著SARS
[00:02:24.620 --> 00:02:26.260]  當時有千多人入院
[00:02:26.260 --> 00:02:30.940]  也有二百多人因為SARS的緣故離世
[00:02:30.940 --> 00:02:35.460]  而當時這位在屯門胸肺科
[00:02:35.460 --> 00:02:37.980]  三十五歲的謝宇文醫生
[00:02:37.980 --> 00:02:40.260]  他自動請嬰願意進入
[00:02:40.260 --> 00:02:43.100]  去受感染的病房裡面
[00:02:43.100 --> 00:02:44.940]  去醫治當中的病人
[00:02:44.940 --> 00:02:47.540]  但很可惜他也受到感染
[00:02:47.540 --> 00:02:49.020]  四十天之後
[00:02:49.020 --> 00:02:52.420]  他也成為了第一位當時殉職的醫生
[00:02:52.940 --> 00:02:54.660]  全城都為他哀悼
[00:02:54.660 --> 00:02:59.940]  無論是官員、同袍、病人、家屬、教友
[00:02:59.940 --> 00:03:01.020]  因為他也是一個基督徒
[00:03:01.020 --> 00:03:03.060]  甚至是蘇美、墨爾本的市民
[00:03:03.060 --> 00:03:04.500]  都去哀悼他
[00:03:04.500 --> 00:03:05.580]  向他致謝
[00:03:05.580 --> 00:03:11.540]  在香港當時也面對著疫情的
[00:03:11.540 --> 00:03:14.180]  陰霾、消沉、恐懼底下
[00:03:14.180 --> 00:03:16.020]  我們失去了一位好醫生
[00:03:16.020 --> 00:03:19.060]  但也振奮了香港人的內心
[00:03:19.060 --> 00:03:22.300]  雖然我們面對當時的SARS病毒
[00:03:22.300 --> 00:03:23.300]  是一個看不見
[00:03:23.300 --> 00:03:26.580]  好像隱形一樣那麼恐怖的一種病毒
[00:03:26.580 --> 00:03:29.860]  但我們藉著謝宇文醫生
[00:03:29.860 --> 00:03:34.020]  我們看見香港人有一份光輝的一面
[00:03:34.020 --> 00:03:35.420]  人性光輝的一面
[00:03:35.420 --> 00:03:37.700]  就是願意捨己救人的一面
[00:03:37.700 --> 00:03:39.220]  這種無私的付出
[00:03:39.220 --> 00:03:42.460]  也挑動了香港人這份打不死的精神
[00:03:42.460 --> 00:03:45.900]  上帝揀選了謝宇文醫生
[00:03:45.900 --> 00:03:50.460]  雖然他只有三十五歲的壽命在地上
[00:03:50.980 --> 00:03:52.980]  但他是好好被上帝去使用
[00:03:52.980 --> 00:03:56.660]  成為了一位使人看得見的上帝的僕人
[00:03:56.660 --> 00:03:59.340]  也成為了香港人的祝福
[00:03:59.340 --> 00:04:00.980]  今天
[00:04:00.980 --> 00:04:04.860]  當我們回到經文當中
[00:04:04.860 --> 00:04:07.260]  何必偏偏選中我
[00:04:07.260 --> 00:04:10.060]  我思想的時候是在想
[00:04:10.060 --> 00:04:13.820]  上帝也會揀選我們每一個
[00:04:13.820 --> 00:04:16.420]  成為他使人得見的僕人
[00:04:16.420 --> 00:04:18.460]  我們怎樣也好
[00:04:18.940 --> 00:04:21.940]  尋找適合自己的位份、角色和崗位呢?
[00:04:21.940 --> 00:04:23.820]  這個角色崗位
[00:04:23.820 --> 00:04:26.180]  不單單是在教會裡的侍奉崗位
[00:04:26.180 --> 00:04:27.860]  而是包括在你的家庭
[00:04:27.860 --> 00:04:29.140]  在你的職場
[00:04:29.140 --> 00:04:30.820]  在我們的社會裡
[00:04:30.820 --> 00:04:33.780]  我們怎樣成為上帝所用的僕人呢?
[00:04:33.780 --> 00:04:35.580]  就像謝宇文醫生一樣
[00:04:35.580 --> 00:04:38.740]  成為了一個職場、岩位的角色
[00:04:38.740 --> 00:04:40.260]  成為了香港人的祝福
[00:04:40.260 --> 00:04:43.340]  然後我們再進入經文當中
[00:04:43.340 --> 00:04:44.940]  我們再有一個祈禱
[00:04:44.940 --> 00:04:47.620]  參加天賦的這一刻
[00:04:47.820 --> 00:04:49.020]  我們很需要祈禱
[00:04:49.020 --> 00:04:51.940]  我們很需要從上帝而來的能力
[00:04:51.940 --> 00:04:54.500]  因為知道單靠人的能力
[00:04:54.500 --> 00:04:55.860]  是甚麼也做不到的
[00:04:55.860 --> 00:04:59.980]  我們需要上帝的心意、你的帶領
[00:04:59.980 --> 00:05:01.740]  讓我們看得見
[00:05:01.740 --> 00:05:03.500]  是神的背後的恩典
[00:05:03.500 --> 00:05:04.700]  而不是面前的困難
[00:05:04.700 --> 00:05:06.060]  在這一刻
[00:05:06.060 --> 00:05:08.140]  當我們同心討過的時候
[00:05:08.140 --> 00:05:10.220]  求聖靈你打開我們屬靈的耳朵
[00:05:10.220 --> 00:05:12.940]  以致我們願意被你的話語所充滿
[00:05:12.940 --> 00:05:15.460]  被你的話語所教導
[00:05:15.980 --> 00:05:19.300]  被你的話語得到從你而來的平安
[00:05:19.300 --> 00:05:21.140]  以致我們能夠
[00:05:21.140 --> 00:05:23.820]  被你的話語轉化生命的時候
[00:05:23.820 --> 00:05:27.860]  我們回到現在這個
[00:05:27.860 --> 00:05:31.260]  充滿著挑戰性的環境裡面
[00:05:31.260 --> 00:05:35.500]  我們仍然能夠靠著你去面對
[00:05:35.500 --> 00:05:38.300]  願你幫助我們每一個人
[00:05:38.300 --> 00:05:40.300]  都找到上帝給我們的角色
[00:05:40.300 --> 00:05:44.220]  也願你使用我成為你流通的管子
[00:05:44.700 --> 00:05:47.500]  讓你的話語成為弟兄姊妹的祝福
[00:05:47.500 --> 00:05:49.100]  願你帶領我們這一刻
[00:05:49.100 --> 00:05:50.300]  禱告、交託
[00:05:50.300 --> 00:05:51.700]  奉耶穌基督的名求
[00:05:51.700 --> 00:05:52.380]  阿門
[00:05:52.380 --> 00:05:56.820]  在過去上半年
[00:05:56.820 --> 00:06:01.100]  我用《約翰一書》
[00:06:01.100 --> 00:06:04.020]  和大家分享我們如何建立關係
[00:06:04.020 --> 00:06:05.900]  在今年
[00:06:05.900 --> 00:06:09.060]  我也會和大家多看一個聖經人物
[00:06:09.060 --> 00:06:09.860]  大衛
[00:06:10.780 --> 00:06:14.780]  在今天我們先看大衛是如何被揀選的
[00:06:14.780 --> 00:06:18.180]  很有趣的,在三號寄上十六章
[00:06:18.180 --> 00:06:20.260]  由頭至尾,由一至十二節
[00:06:20.260 --> 00:06:22.260]  都沒有出現過大衛的名字
[00:06:22.260 --> 00:06:23.700]  直到最後才出現
[00:06:23.700 --> 00:06:28.020]  我們看到其實最重要的是有上帝的帶領在裡面
[00:06:28.020 --> 00:06:30.780]  讓我再讀一次第一節給大家
[00:06:30.780 --> 00:06:32.620]  去進入這段經文的背景
[00:06:32.620 --> 00:06:36.380]  「耶和華對三號耳說
[00:06:36.380 --> 00:06:40.140]  『我記厭棄蘇羅作以色列的王
[00:06:41.220 --> 00:06:44.980]  你為他悲傷要到幾時呢?
[00:06:44.980 --> 00:06:47.540]  你將高遊聖滿了國
[00:06:47.540 --> 00:06:51.260]  我差遣你往伯利恆人耶西那裡去
[00:06:51.260 --> 00:06:53.700]  因為我在他眾子之內
[00:06:53.700 --> 00:06:55.540]  預定一個作王的』」
[00:06:55.540 --> 00:06:59.700]  當時是主前一千年
[00:06:59.700 --> 00:07:02.020]  在耶穌未出世之前
[00:07:02.020 --> 00:07:05.700]  在一千年前的這個時段
[00:07:05.700 --> 00:07:08.140]  當時以色列人已經離開埃及
[00:07:08.340 --> 00:07:11.260]  進入了英許之地,巴勒斯坦地
[00:07:11.260 --> 00:07:14.980]  十二支派分佈在巴勒斯坦地裡面
[00:07:14.980 --> 00:07:17.900]  但是他們沒有按照上帝的心意
[00:07:17.900 --> 00:07:23.700]  徹底地將拜偶像的外族遷移或殺滅
[00:07:23.700 --> 00:07:28.340]  反過來他們竟然讓外族人侵略他們
[00:07:28.340 --> 00:07:29.180]  欺凌他們
[00:07:29.180 --> 00:07:32.140]  上帝聽了以色列人的禱告
[00:07:32.140 --> 00:07:37.140]  高立了使用當時的事司撒姆爾
[00:07:37.340 --> 00:07:40.340]  高立了蘇羅作為以色列王
[00:07:40.340 --> 00:07:41.980]  去統領十二支派
[00:07:41.980 --> 00:07:46.540]  但可惜這位蘇羅王後來背棄上帝
[00:07:46.540 --> 00:07:48.900]  他沒有信服和倚靠上帝的心
[00:07:48.900 --> 00:07:52.100]  令到使司撒姆爾非常失望
[00:07:52.100 --> 00:07:55.900]  上帝也棄絕了蘇羅
[00:07:55.900 --> 00:07:58.980]  要另外揀選一位新王代替蘇羅
[00:07:58.980 --> 00:08:03.100]  所以上帝再差遣他的僕人使司撒姆爾
[00:08:05.620 --> 00:08:08.340]  去到一個叫伯利恆的地方
[00:08:08.340 --> 00:08:10.740]  其實伯利恆不是一個著名的地方
[00:08:10.740 --> 00:08:11.700]  雖然我們好像很熟悉
[00:08:11.700 --> 00:08:12.820]  因為耶穌在那裡出生
[00:08:12.820 --> 00:08:14.260]  但是當時耶穌還沒有出生
[00:08:14.260 --> 00:08:16.020]  是一個不著名的地方
[00:08:16.020 --> 00:08:18.620]  但是當中有一個重要的家族叫耶西
[00:08:18.620 --> 00:08:20.500]  但也不是一些很有錢的家族
[00:08:20.500 --> 00:08:21.660]  如果很有錢的話
[00:08:21.660 --> 00:08:23.980]  就不需要自己的小兒子是牧羊
[00:08:23.980 --> 00:08:29.340]  當這個大面頂的撒姆爾去到一個小城的伯利恆
[00:08:29.340 --> 00:08:32.060]  耶西和當時的長老也戰戰兢兢
[00:08:32.060 --> 00:08:34.780]  撒姆爾說我要和你們獻祭
[00:08:34.980 --> 00:08:36.260]  和你們分享祭玉
[00:08:36.260 --> 00:08:38.740]  分享祭玉其實背後也可以代表著
[00:08:38.740 --> 00:08:41.980]  將神的恩典和當時的人一起分享的意思
[00:08:41.980 --> 00:08:44.620]  但其實撒姆爾還有一個更重要的任務
[00:08:44.620 --> 00:08:47.740]  就是要高納一位新王代替蘇羅
[00:08:47.740 --> 00:08:52.860]  我們看看上帝如何帶領撒姆爾
[00:08:52.860 --> 00:08:54.300]  去高納一位新的王
[00:08:54.300 --> 00:08:56.820]  我們去到第六節
[00:08:56.820 --> 00:08:59.020]  「黑蒙來的時候
[00:08:59.020 --> 00:09:00.900]  撒姆爾看見以利亞
[00:09:01.220 --> 00:09:05.260]  就心裡說:耶和的受高者必定在他面前」
[00:09:05.260 --> 00:09:07.060]  以利亞是誰呢?
[00:09:07.060 --> 00:09:09.140]  以利亞就是耶西的大兒子
[00:09:09.140 --> 00:09:13.780]  經文也描述以利亞是高大威猛
[00:09:13.780 --> 00:09:16.900]  也是高人一等的身形
[00:09:16.900 --> 00:09:21.140]  所以當撒姆爾一見到耶西的大兒子以利亞
[00:09:21.140 --> 00:09:21.860]  他心裡就想
[00:09:21.860 --> 00:09:25.140]  這就是上帝所預備的受高者了
[00:09:25.140 --> 00:09:27.300]  在這裡我們看見
[00:09:27.300 --> 00:09:30.900]  原來上帝的揀選和人的揀選有很大不同
[00:09:31.700 --> 00:09:33.460]  人的揀選是怎樣的呢?
[00:09:33.460 --> 00:09:36.220]  人的揀選很容易以斯日為主
[00:09:36.220 --> 00:09:39.100]  因為斯日的蘇羅王也是高大威猛
[00:09:39.100 --> 00:09:40.260]  要統領全國
[00:09:40.260 --> 00:09:43.500]  當然要打得很帥氣
[00:09:43.500 --> 00:09:46.540]  可能要七尺八尺那麼高
[00:09:46.540 --> 00:09:50.460]  還有要有吸引人的外表才能夠做到王
[00:09:50.460 --> 00:09:51.660]  所以
[00:09:51.660 --> 00:09:56.260]  撒姆爾雖然他從小就跟著上帝做神的僕人
[00:09:56.260 --> 00:09:58.740]  但是他仍然會跟著別人的想法
[00:09:58.740 --> 00:10:00.300]  有先人為主的想法
[00:10:01.220 --> 00:10:02.860]  第二個我們要留意的是
[00:10:02.860 --> 00:10:04.500]  人的標準是怎樣的呢?
[00:10:04.500 --> 00:10:09.740]  人選人的標準可能是先敬羅衣後敬人
[00:10:09.740 --> 00:10:10.660]  是什麼意思呢?
[00:10:10.660 --> 00:10:13.380]  就是說我們會很看重外貌
[00:10:13.380 --> 00:10:14.580]  很看重外表的
[00:10:14.580 --> 00:10:17.700]  有一個調查發現
[00:10:17.700 --> 00:10:21.900]  當男性選擇配偶的條件
[00:10:21.900 --> 00:10:22.740]  第一是什麼呢?
[00:10:22.740 --> 00:10:28.540]  通常都是要美女、年輕、美麗
[00:10:30.260 --> 00:10:32.220]  甚至乎女追男也是
[00:10:32.220 --> 00:10:33.220]  可能也要帥哥
[00:10:33.220 --> 00:10:34.780]  現在也要小鮮肉
[00:10:34.780 --> 00:10:38.140]  所以如果我們沒有帥哥
[00:10:38.140 --> 00:10:39.100]  沒有好外表
[00:10:39.100 --> 00:10:45.260]  可能就要花很多錢去做整容
[00:10:45.260 --> 00:10:47.940]  或者要穿很漂亮的衣服
[00:10:47.940 --> 00:10:49.620]  甚至乎我們去應徵的時候
[00:10:49.620 --> 00:10:53.220]  可能要花很多錢在外貌、裝束裡面
[00:10:53.220 --> 00:10:54.740]  不然你就很吃虧了
[00:10:54.740 --> 00:10:57.660]  經文說人是看外貌的
[00:10:57.660 --> 00:10:59.540]  也帶出了一件事情
[00:10:59.540 --> 00:11:03.140]  原來我們會很看重人的身分地位
[00:11:03.140 --> 00:11:05.740]  出身、財富、學識
[00:11:05.740 --> 00:11:07.540]  社會越高地位
[00:11:07.540 --> 00:11:09.540]  學識越高的時候就越受人尊重
[00:11:09.540 --> 00:11:11.260]  相反的就被輕視
[00:11:11.260 --> 00:11:14.500]  原來這件事情不單止是當時的人
[00:11:14.500 --> 00:11:17.500]  我們香港人也很先敬羅衣後敬人
[00:11:17.500 --> 00:11:20.700]  很重外貌、學識等等
[00:11:20.700 --> 00:11:27.260]  而在當時初期的教會也犯了這些毛病
[00:11:28.380 --> 00:11:29.860]  在《雅各書》也提及過
[00:11:29.860 --> 00:11:32.420]  當時的教會曾經有這樣做
[00:11:32.420 --> 00:11:35.460]  初期的教會也可能犯了這些毛病
[00:11:35.460 --> 00:11:38.900]  我們會敬重或者款待一些
[00:11:38.900 --> 00:11:42.620]  穿金戒指、有華麗衣服的人來教會
[00:11:42.620 --> 00:11:45.700]  但是上帝提醒我們
[00:11:45.700 --> 00:11:48.740]  我們同樣要關心那些貧窮的人
[00:11:48.740 --> 00:11:51.420]  有需要的人去到主的面前
[00:11:51.420 --> 00:11:53.660]  上帝是不偏待人
[00:11:53.660 --> 00:11:55.100]  不以外貌取人
[00:11:57.300 --> 00:11:58.900]  上帝是怎樣做揀選的呢?
[00:11:58.900 --> 00:12:00.820]  我們一起讀第七節
[00:12:00.820 --> 00:12:04.100]  「耶和華卻對撒姆爾說
[00:12:04.100 --> 00:12:07.780]  不要看他的外貌和他身材高大
[00:12:07.780 --> 00:12:09.460]  我不揀選他
[00:12:09.460 --> 00:12:11.980]  因為耶和華不像人看人
[00:12:11.980 --> 00:12:13.780]  人是看外貌
[00:12:13.780 --> 00:12:15.700]  耶和華是看內心」
[00:12:15.700 --> 00:12:19.540]  我最希望大家今天能夠帶一句經文回去
[00:12:19.540 --> 00:12:21.260]  人是看外貌
[00:12:21.260 --> 00:12:23.220]  耶和華是看內心
[00:12:23.220 --> 00:12:24.900]  很奇妙
[00:12:25.140 --> 00:12:29.740]  上帝不會很清晰地將整個傳盤的計劃或安排
[00:12:29.740 --> 00:12:30.980]  一早告訴我們
[00:12:30.980 --> 00:12:32.580]  就好像撒姆爾
[00:12:32.580 --> 00:12:35.140]  當上帝叫撒姆爾去到伯利恆的時候
[00:12:35.140 --> 00:12:39.780]  他不會說你要高納耶西第幾個兒子
[00:12:39.780 --> 00:12:40.380]  他沒有說
[00:12:40.380 --> 00:12:42.020]  他只是說耶西的其中一個兒子
[00:12:42.020 --> 00:12:44.460]  他就是要撒姆爾學習一份功課
[00:12:44.460 --> 00:12:47.300]  這份功課就是黃色的金句
[00:12:47.300 --> 00:12:49.100]  「人是看外貌
[00:12:49.100 --> 00:12:50.980]  耶和華是看內心」
[00:12:50.980 --> 00:12:52.980]  內心是什麼意思呢?
[00:12:53.300 --> 00:12:55.780]  內心是指內在的本質
[00:12:55.780 --> 00:12:58.660]  神是看重人內在的生命
[00:12:58.660 --> 00:12:59.980]  甚至乎一些未發掘
[00:12:59.980 --> 00:13:03.380]  一些潛藏在內心裡的生命的極美質素
[00:13:03.380 --> 00:13:08.460]  上帝是看重了人的生命內心的特質
[00:13:08.460 --> 00:13:12.580]  所以神揀選人的標準和人揀選人的標準很不同
[00:13:12.580 --> 00:13:15.940]  上帝看重人內在的潛質
[00:13:15.940 --> 00:13:17.540]  內在的生命
[00:13:17.540 --> 00:13:19.660]  第二
[00:13:19.660 --> 00:13:22.820]  「神看人是用心來看」
[00:13:23.020 --> 00:13:24.700]  這個經文是怎麼解釋的呢?
[00:13:24.700 --> 00:13:25.980]  意思就是
[00:13:25.980 --> 00:13:28.260]  神有祂自己的心意
[00:13:28.260 --> 00:13:29.180]  也可以這麼看
[00:13:29.180 --> 00:13:30.860]  神是按照自己的心意
[00:13:30.860 --> 00:13:33.340]  去選擇祂所揀選的
[00:13:33.340 --> 00:13:33.980]  就是說
[00:13:33.980 --> 00:13:35.500]  上帝說誰就是誰
[00:13:35.500 --> 00:13:37.260]  不是撒姆爾說了算
[00:13:37.260 --> 00:13:38.260]  不是耶西說了算
[00:13:38.260 --> 00:13:39.860]  也不是私有為主
[00:13:39.860 --> 00:13:41.260]  不是用外貌來決定
[00:13:41.260 --> 00:13:44.180]  上帝有祂自己的判斷
[00:13:44.180 --> 00:13:45.860]  有上帝有祂的揀選
[00:13:45.860 --> 00:13:48.260]  所以我們反過來要學什麼呢?
[00:13:48.260 --> 00:13:50.860]  我們要學習信服神的揀選
[00:13:51.380 --> 00:13:54.500]  神才是那位揀選的上帝
[00:13:54.500 --> 00:13:56.660]  我們要配合上帝的心意
[00:13:56.660 --> 00:13:59.540]  基於這個學習
[00:13:59.540 --> 00:14:00.660]  我們應該怎麼做呢?
[00:14:00.660 --> 00:14:02.660]  我們要好好學習
[00:14:02.660 --> 00:14:04.940]  不要靠外貌
[00:14:04.940 --> 00:14:09.180]  不要用眼目去明白神的揀選
[00:14:09.180 --> 00:14:12.180]  我們要用心去體察神的心意
[00:14:12.180 --> 00:14:13.660]  去體察神的揀選
[00:14:13.660 --> 00:14:16.500]  用心去體察你身邊的人和事
[00:14:16.500 --> 00:14:18.220]  去捉摸神的心意
[00:14:18.220 --> 00:14:20.620]  用我們的心去捉摸神的心意
[00:14:21.860 --> 00:14:26.140]  這個學習教導我們什麼功課呢?
[00:14:26.140 --> 00:14:29.740]  我們可能現在很容易被眼前的環境
[00:14:29.740 --> 00:14:31.020]  眼前的困難
[00:14:31.020 --> 00:14:33.340]  眼前的敵人阻嚇了自己
[00:14:33.340 --> 00:14:35.100]  我們變得灰心
[00:14:35.100 --> 00:14:37.900]  或者影響了我們去明白神的心意
[00:14:37.900 --> 00:14:41.020]  但我們其實要用我們的心靈
[00:14:41.020 --> 00:14:42.700]  用我們安靜的心思
[00:14:42.700 --> 00:14:45.580]  站在神的角度去體察神的心意
[00:14:45.580 --> 00:14:46.980]  就像今天
[00:14:46.980 --> 00:14:50.620]  我們被冠狀病毒的困擾著我們
[00:14:50.620 --> 00:14:52.620]  好像有很多敵人在我們面前
[00:14:52.620 --> 00:14:53.620]  很多的恐懼
[00:14:53.620 --> 00:14:57.460]  我們眼裡看到的就是危險和擔心
[00:14:57.460 --> 00:15:00.660]  但我們求聖靈幫助我們
[00:15:00.660 --> 00:15:03.260]  用心去體察神的心意
[00:15:03.260 --> 00:15:07.380]  如何在這片困難的逆境底下
[00:15:07.380 --> 00:15:09.780]  我們能夠看見神的恩典呢?
[00:15:09.780 --> 00:15:13.700]  這就是我們如何在逆境底下學習的一份屬靈的功課
[00:15:13.700 --> 00:15:15.260]  可能就是上帝在這一刻
[00:15:15.260 --> 00:15:17.100]  要我們學習的一份屬靈的功課
[00:15:17.100 --> 00:15:19.700]  另一個屬靈的學習
[00:15:20.260 --> 00:15:21.860]  特別是被父母
[00:15:21.860 --> 00:15:23.300]  被老師
[00:15:23.300 --> 00:15:24.980]  使用作為上師的
[00:15:24.980 --> 00:15:27.060]  你如何看待你的孩子呢?
[00:15:27.060 --> 00:15:31.740]  你如何看待你的學生呢?
[00:15:31.740 --> 00:15:34.460]  你如何看待你的下屬呢?
[00:15:34.460 --> 00:15:38.740]  我們不要被祂表面上的外貌
[00:15:38.740 --> 00:15:40.460]  或者祂表面上的成就
[00:15:40.460 --> 00:15:45.060]  阻隔了我們去明白神的心意
[00:15:45.060 --> 00:15:46.300]  明白神的揀選
[00:15:46.300 --> 00:15:49.380]  我們求上帝給我們一份屬靈的眼光
[00:15:49.380 --> 00:15:52.300]  看見祂在內在裏面的寶貴特質
[00:15:52.300 --> 00:15:55.540]  去善待祝福你身邊人的生命
[00:15:55.540 --> 00:15:57.660]  所以我鼓勵你
[00:15:57.660 --> 00:15:59.540]  去為你的孩子祈禱
[00:15:59.540 --> 00:16:01.660]  為你的學生祈禱
[00:16:01.660 --> 00:16:04.420]  甚至乎你作為上師
[00:16:04.420 --> 00:16:06.260]  你會為你的下屬去祈禱
[00:16:06.260 --> 00:16:08.860]  如果你願意這樣做
[00:16:08.860 --> 00:16:10.740]  你一定會是一個好的父母
[00:16:10.740 --> 00:16:11.940]  好的老師
[00:16:11.940 --> 00:16:13.140]  好的上師
[00:16:19.420 --> 00:16:21.100]  我們再看看經文的發展
[00:16:21.100 --> 00:16:25.260]  當耶穌叫了七個兒子出來
[00:16:25.260 --> 00:16:27.820]  在撒慕爾面前經過
[00:16:27.820 --> 00:16:30.580]  撒慕爾知道上帝也不揀選他們
[00:16:30.580 --> 00:16:32.100]  撒慕爾便問
[00:16:32.100 --> 00:16:34.740]  「耶穌,你七個兒子都出來了
[00:16:34.740 --> 00:16:35.980]  你還有沒有兒子?」
[00:16:35.980 --> 00:16:38.620]  「原來還有一個小的,他去了放羊」
[00:16:38.620 --> 00:16:40.020]  撒慕爾說「你快點叫他來
[00:16:40.020 --> 00:16:41.820]  你不來我們就不開飯了」
[00:16:41.820 --> 00:16:46.100]  當撒慕爾發覺上帝沒有揀選
[00:16:46.100 --> 00:16:47.700]  耶穌七個兒子的時候
[00:16:47.900 --> 00:16:50.220]  他便問耶穌「原來耶穌有八個兒子
[00:16:50.220 --> 00:16:51.220]  不是只有七個」
[00:16:51.220 --> 00:16:55.060]  經文說「還有一個小的,現在放羊」
[00:16:55.060 --> 00:16:57.020]  表面上的意思好像
[00:16:57.020 --> 00:16:59.060]  耶穌跟撒慕爾說
[00:16:59.060 --> 00:17:00.700]  「哎呀,那個小兒子
[00:17:00.700 --> 00:17:02.580]  他正在上班,正在牧羊
[00:17:02.580 --> 00:17:03.940]  現在沒有空來」
[00:17:03.940 --> 00:17:06.700]  但其實原文還有一個behold
[00:17:06.700 --> 00:17:08.860]  還有一個感嘆時沒有翻譯出來
[00:17:08.860 --> 00:17:10.340]  意思就是說
[00:17:10.340 --> 00:17:12.020]  「我還有一個小兒子
[00:17:12.020 --> 00:17:14.500]  是那個小小牧童而已
[00:17:14.500 --> 00:17:15.660]  隨你意思吧
[00:17:16.140 --> 00:17:18.020]  其實不用理他也無所謂的」
[00:17:18.020 --> 00:17:19.100]  其實是這樣的意思
[00:17:19.100 --> 00:17:22.420]  所以看到原來當時的人
[00:17:22.420 --> 00:17:24.140]  不單是重男輕女
[00:17:24.140 --> 00:17:25.940]  不單是重外貌
[00:17:25.940 --> 00:17:27.500]  看不見內心
[00:17:27.500 --> 00:17:29.140]  更加是大小超
[00:17:29.140 --> 00:17:30.580]  偏心大兒子
[00:17:30.580 --> 00:17:31.780]  而輕看小兒子
[00:17:31.780 --> 00:17:35.340]  其實這件事我們中國人也很相似
[00:17:35.340 --> 00:17:37.140]  在中國人的家庭裡面
[00:17:37.140 --> 00:17:38.540]  也經常反映毛病
