
[00:00:00.000 --> 00:00:01.280]  各位聽衆早安
[00:01:40.060 --> 00:01:41.660]  祂應該哭的
[00:01:41.660 --> 00:01:44.420]  如果祂不哭就是不正常了
[00:01:44.420 --> 00:01:45.760]  因爲我自己的兒子
[00:01:45.760 --> 00:01:47.660]  小時候出生的時候就不會哭
[00:01:47.660 --> 00:01:49.780]  所以看着出生的時候是紅色的
[00:01:49.780 --> 00:01:51.140]  後來慢慢變成藍色
[00:01:51.140 --> 00:01:54.020]  醫生護士不停地幫他搶救
[00:01:54.020 --> 00:01:56.620]  到最後又打他又吊他
[00:01:56.620 --> 00:01:57.700]  並來並去
[00:01:57.700 --> 00:02:00.120]  最後祂就會哭了
[00:02:00.120 --> 00:02:01.380]  一哭祂就會哭之後
[00:02:01.380 --> 00:02:02.860]  整個人變回了紅色
[00:02:02.860 --> 00:02:04.020]  就安心了
[00:02:04.020 --> 00:02:05.160]  如果不是的話
[00:02:05.160 --> 00:02:06.660]  那次就相信了
[00:02:06.660 --> 00:02:09.100]  在我歷史上是最嚴重的事件了
[00:02:09.100 --> 00:02:12.260]  所以我們今天來看到
[00:02:12.260 --> 00:02:15.340]  經文裏面講到耶穌哭了
[00:02:15.340 --> 00:02:18.660]  我們一起重溫
[00:02:18.660 --> 00:02:21.260]  剛纔所讀的聖經最後的幾節
[00:02:22.340 --> 00:02:24.500]  耶穌看見他哭
[00:02:24.500 --> 00:02:29.060]  並看見與他同來的猶太人也哭
[00:02:29.060 --> 00:02:32.500]  就心裏悲嘆又甚憂愁
[00:02:32.500 --> 00:02:36.500]  便說:你們把他安放在那裏
[00:02:36.500 --> 00:02:40.780]  他們回答說:請主來看
[00:02:40.780 --> 00:02:42.540]  耶穌哭了
[00:02:42.540 --> 00:02:46.860]  根據一般人的看法
[00:02:46.860 --> 00:02:51.300]  耶穌基督祂爲什麼會哭呢?
[00:02:51.300 --> 00:02:54.820]  就是因爲耶穌基督遲到
[00:02:54.820 --> 00:02:57.180]  遲到就令祂哭了
[00:02:57.180 --> 00:03:00.780]  何來原因呢?
[00:03:00.780 --> 00:03:03.780]  因爲當日
[00:03:03.780 --> 00:03:07.460]  馬大家人的僕人去找耶穌的時候
[00:03:07.460 --> 00:03:10.700]  耶穌遲了幾天
[00:03:10.700 --> 00:03:12.860]  聖經裏面說
[00:03:12.860 --> 00:03:16.180]  聽到消息之後就多留兩天
[00:03:16.180 --> 00:03:19.380]  去到見到拉撒路的時候
[00:03:19.380 --> 00:03:21.620]  已經遲了四天
[00:03:21.620 --> 00:03:24.100]  本來可以醫好拉撒路
[00:03:24.100 --> 00:03:26.020]  因爲祂遲到的原因
[00:03:26.020 --> 00:03:31.260]  搞到這個醫病變成參加一個喪禮
[00:03:31.260 --> 00:03:33.540]  然後聖經就說到
[00:03:33.540 --> 00:03:36.140]  耶穌基督去到見到整個環境
[00:03:36.140 --> 00:03:38.620]  在這個喪禮裏面人人都哭
[00:03:38.620 --> 00:03:40.780]  然後祂的好朋友馬大又哭
[00:03:40.780 --> 00:03:43.580]  祂的最好最好的朋友瑪利亞又哭
[00:03:43.580 --> 00:03:45.860]  於是耶穌基督就忍不住
[00:03:45.860 --> 00:03:49.060]  在這個時間裏面眼淚就要流出來
[00:03:49.060 --> 00:03:52.900]  我們很多時候看到耶穌基督爲什麼哭呢?
[00:03:52.900 --> 00:03:56.460]  因爲耶穌基督表同情
[00:03:56.460 --> 00:03:58.740]  覺得很慘
[00:03:58.740 --> 00:04:00.700]  有時候我們也會這樣
[00:04:00.700 --> 00:04:02.860]  你看到一些很難過的情景裏面
[00:04:02.860 --> 00:04:04.100]  我們心靈裏面
[00:04:04.100 --> 00:04:07.700]  我們也會突然哭出來
[00:04:07.700 --> 00:04:12.140]  但是當我近期再讀這一段經文的時候
[00:04:12.140 --> 00:04:15.660]  我就發現到有些問題
[00:04:15.660 --> 00:04:20.500]  好像情理上都出了一些問題
[00:04:20.500 --> 00:04:23.740]  耶穌哭
[00:04:23.740 --> 00:04:27.980]  如果因爲拉撒路死
[00:04:27.980 --> 00:04:31.460]  因爲祂遲到的原因搞到祂哭
[00:04:31.460 --> 00:04:34.980]  所以祂覺得很難過而哭呢?
[00:04:34.980 --> 00:04:37.460]  我一路思想覺得有些問題
[00:04:37.460 --> 00:04:38.940]  第一個問題就是
[00:04:38.940 --> 00:04:42.540]  當日耶穌基督爲什麼會遲到?
[00:04:42.540 --> 00:04:43.620]  聖經告訴我們
[00:04:43.620 --> 00:04:47.260]  耶穌基督是故意遲到的
[00:04:47.260 --> 00:04:49.140]  如果有時候你遲到
[00:04:49.140 --> 00:04:51.700]  譬如醫生去救人
[00:04:51.700 --> 00:04:54.260]  本來就預定了這個時間
[00:04:54.260 --> 00:04:58.260]  誰知道醫生遲了一個小時就救不回來
[00:04:58.260 --> 00:05:01.020]  這些意外性的東西是沒得說的
[00:05:01.020 --> 00:05:02.820]  因爲是控制不了的
[00:05:02.820 --> 00:05:03.660]  但是聖經就說
[00:05:03.660 --> 00:05:07.180]  當日耶穌基督收到這個人的消息的時候
[00:05:07.180 --> 00:05:08.500]  第一天
[00:05:08.500 --> 00:05:10.940]  耶穌基督就沒有反應
[00:05:10.940 --> 00:05:13.900]  然後就故意遲了兩天
[00:05:13.900 --> 00:05:16.460]  就是第二天和第三天
[00:05:16.460 --> 00:05:20.220]  然後第三天或者第三天尾或者第四天
[00:05:20.220 --> 00:05:21.500]  就和門徒說
[00:05:21.500 --> 00:05:26.740]  好了,現在我們來到去看拉撒路了
[00:05:26.740 --> 00:05:31.260]  當時是第四天
[00:05:31.260 --> 00:05:33.340]  我們又發現了聖經裏面
[00:05:33.340 --> 00:05:38.180]  又記載了另外一個很特別的消息
[00:05:38.180 --> 00:05:40.740]  就是這個事實
[00:05:40.740 --> 00:05:41.940]  聖經第十八字說
[00:05:41.940 --> 00:05:44.900]  原來巴大尼拉撒路他們的地方
[00:05:44.900 --> 00:05:48.460]  距離耶路撒冷只有六里路的路程
[00:05:48.460 --> 00:05:51.020]  究竟六里路有多遠呢?
[00:05:51.020 --> 00:05:53.220]  我們翻查谷歌地圖
[00:05:53.220 --> 00:05:57.980]  我們發現原來由耶路撒冷去巴大尼
[00:05:57.980 --> 00:06:02.980]  大約需要54分鐘的時間
[00:06:02.980 --> 00:06:06.820]  就是原來大概三至四公里左右
[00:06:06.820 --> 00:06:09.300]  三、四公里有多遠呢?
[00:06:09.300 --> 00:06:12.580]  大約就是由大學站
[00:06:12.580 --> 00:06:19.340]  去到大埔區火車站的距離的長度
[00:06:19.340 --> 00:06:22.460]  我們就會來思想
[00:06:22.460 --> 00:06:25.460]  其實當日耶穌基督如果第一天聽到消息
[00:06:25.460 --> 00:06:27.260]  祂立即走過去的話
[00:06:27.260 --> 00:06:30.020]  可能雖然現在就用一個小時
[00:06:30.020 --> 00:06:31.340]  可能當時有些路不好
[00:06:31.340 --> 00:06:33.300]  可能要走兩個小時或者三個小時
[00:06:33.300 --> 00:06:36.860]  但是仍然可以救到拉撒路的
[00:06:36.860 --> 00:06:40.740]  但是耶穌基督故意不去
[00:06:40.740 --> 00:06:44.260]  接着第二樣事實
[00:06:44.260 --> 00:06:47.540]  當耶穌基督聽到拉撒路病了的時候
[00:06:47.540 --> 00:06:50.940]  祂就同門徒來講預言
[00:06:50.940 --> 00:06:52.580]  耶穌聽見就說
[00:06:52.580 --> 00:06:56.740]  「這病不至於死」
[00:06:56.740 --> 00:06:58.900]  預言了祂不會死
[00:06:58.900 --> 00:07:01.980]  接着在23節就講了
[00:07:01.980 --> 00:07:03.940]  祂說你們不用擔心
[00:07:03.940 --> 00:07:08.500]  你們的兄弟如果死了的話
[00:07:08.500 --> 00:07:12.180]  祂都會有機會復活
[00:07:12.180 --> 00:07:14.900]  意思是什麼
[00:07:14.900 --> 00:07:16.180]  告訴我們
[00:07:16.180 --> 00:07:21.060]  耶穌基督明知拉撒路不會死
[00:07:21.060 --> 00:07:23.380]  如果祂明知祂不會死
[00:07:23.380 --> 00:07:25.540]  祂爲什麼要哭呢
[00:07:25.540 --> 00:07:27.620]  如果那些人在亂哭
[00:07:27.620 --> 00:07:28.860]  你都告訴他們沒事的
[00:07:28.860 --> 00:07:29.580]  你不用擔心
[00:07:29.580 --> 00:07:31.420]  安慰一下那些人
[00:07:31.420 --> 00:07:33.460]  等於現在突然間你覺得
[00:07:33.460 --> 00:07:35.060]  右邊有點不舒服
[00:07:35.060 --> 00:07:37.740]  你就懷疑自己患癌症那方面
[00:07:37.740 --> 00:07:39.780]  接着你回去就講了跡象
[00:07:39.780 --> 00:07:40.780]  接着告訴家人聽
[00:07:40.780 --> 00:07:42.180]  整個家人都覺得
[00:07:42.180 --> 00:07:42.980]  對啊
[00:07:42.980 --> 00:07:43.940]  你右邊不舒服
[00:07:43.940 --> 00:07:45.900]  癌症很擔心很擔心
[00:07:45.900 --> 00:07:47.780]  於是就帶你去看醫生
[00:07:47.780 --> 00:07:48.780]  沒看醫生的時候
[00:07:48.780 --> 00:07:50.740]  你還沒見醫生的時候
[00:07:50.740 --> 00:07:52.380]  你害怕得不停地在那裏哭
[00:07:52.380 --> 00:07:54.020]  接着家人見你哭得那麼慘
[00:07:54.020 --> 00:07:54.620]  又擔心
[00:07:54.620 --> 00:07:56.900]  一起在醫生面前哭
[00:07:56.900 --> 00:07:58.740]  醫生就幫你按摩一下
[00:07:58.740 --> 00:08:00.860]  他說不用擔心
[00:08:00.860 --> 00:08:02.020]  你的病沒事的
[00:08:02.020 --> 00:08:04.220]  開點消炎藥給你喫一下
[00:08:04.220 --> 00:08:06.140]  如果真的有事的話
[00:08:06.140 --> 00:08:09.460]  他最多給你割了一條盲腸而已
[00:08:09.460 --> 00:08:10.580]  喏
[00:08:10.580 --> 00:08:13.500]  想跟大家來到去講的情況就是
[00:08:13.500 --> 00:08:16.260]  醫生明知道這個病
[00:08:16.260 --> 00:08:17.660]  你不會死的
[00:08:17.660 --> 00:08:18.620]  是沒事的
[00:08:18.620 --> 00:08:21.540]  他有把握來醫好你的
[00:08:21.540 --> 00:08:23.980]  但是你不知道
[00:08:23.980 --> 00:08:24.820]  你在那裏哭
[00:08:24.820 --> 00:08:26.420]  家人不知道在那裏哭
[00:08:26.420 --> 00:08:28.580]  正常
[00:08:28.580 --> 00:08:29.780]  不正常的就是
[00:08:29.780 --> 00:08:31.180]  醫生明知道沒事
[00:08:31.180 --> 00:08:32.140]  見到你們哭
[00:08:32.140 --> 00:08:33.180]  覺得你們很慘
[00:08:33.180 --> 00:08:35.100]  於是醫生就抱着你們一起哭
[00:08:35.100 --> 00:08:36.460]  所以整個診所裏面
[00:08:36.460 --> 00:08:37.460]  個個一起哭
[00:08:37.460 --> 00:08:39.820]  是不是不正常的事情
[00:08:39.820 --> 00:08:40.660]  醫生就說
[00:08:40.660 --> 00:08:41.940]  不用擔心
[00:08:41.940 --> 00:08:43.060]  再哭多兩下
[00:08:43.060 --> 00:08:43.820]  你們自己哭吧
[00:08:43.820 --> 00:08:44.620]  我先出去
[00:08:44.620 --> 00:08:47.060]  是這樣的
[00:08:47.060 --> 00:08:48.540]  接着聖經更加解釋
[00:08:48.540 --> 00:08:51.100]  十一章第四節裏面講
[00:08:51.100 --> 00:08:52.540]  耶穌聽見就說
[00:08:52.540 --> 00:08:55.180]  這病不至於死
[00:08:55.180 --> 00:08:57.900]  乃是爲神的榮耀
[00:08:57.900 --> 00:08:59.660]  叫神的兒子得榮耀
[00:08:59.660 --> 00:09:02.260]  原來耶穌基督知道拉撒路這件事
[00:09:02.260 --> 00:09:04.420]  他將來一定沒事的
[00:09:04.420 --> 00:09:05.300]  他會復活的
[00:09:05.300 --> 00:09:07.300]  會顯出他的榮耀
[00:09:07.300 --> 00:09:08.700]  耶穌基督的榮耀
[00:09:08.700 --> 00:09:10.780]  等於現在你跑步跑得很辛苦
[00:09:10.780 --> 00:09:11.620]  跑到滑頭
[00:09:11.620 --> 00:09:14.100]  哎呀我辛苦到死
[00:09:14.100 --> 00:09:16.100]  但是你知道你過了關之後
[00:09:16.100 --> 00:09:18.700]  你就會得到這個冠軍的話
[00:09:18.700 --> 00:09:20.500]  你會不會很難過
[00:09:20.500 --> 00:09:20.940]  不會的
[00:09:20.940 --> 00:09:21.860]  你一定會很開心
[00:09:21.860 --> 00:09:23.660]  因爲你知道你自己
[00:09:23.660 --> 00:09:26.380]  快要得到這個最大的榮耀
[00:09:26.380 --> 00:09:28.020]  所以在這個情理上高
[00:09:28.020 --> 00:09:30.020]  我們發現到
[00:09:30.020 --> 00:09:33.060]  耶穌基督如果在這個時刻哭
[00:09:33.060 --> 00:09:35.140]  是不合理的
[00:09:35.140 --> 00:09:37.260]  除非有些問題
[00:09:37.260 --> 00:09:41.780]  你才能夠將情緒搗亂
[00:09:41.780 --> 00:09:43.500]  當我一路去深入研究的時候
[00:09:43.500 --> 00:09:47.620]  不單止在這個情理上高不合理
[00:09:47.620 --> 00:09:51.980]  另一方面在神學上高都不合理
[00:09:51.980 --> 00:09:55.220]  聖經一路都教導我們
[00:09:55.220 --> 00:09:57.980]  做基督徒不可以虛僞的
[00:09:57.980 --> 00:09:59.980]  是不是
[00:09:59.980 --> 00:10:05.980]  所以當彼得來去虛僞裝假的時候
[00:10:05.980 --> 00:10:08.540]  保羅就在《加拉書》提到
[00:10:08.540 --> 00:10:11.140]  他就立即去當面斥責彼得
[00:10:11.140 --> 00:10:15.020]  你不可以虛僞
[00:10:15.020 --> 00:10:16.460]  門徒都不可以虛僞
[00:10:16.460 --> 00:10:19.780]  我們做基督徒不可以虛僞的
[00:10:19.780 --> 00:10:22.260]  請問耶穌基督能不能夠虛僞
[00:10:22.260 --> 00:10:23.820]  絕對不能夠
[00:10:23.820 --> 00:10:25.740]  所以耶穌基督他不會因爲
[00:10:25.740 --> 00:10:28.340]  「哎呀,你這麼慘,我要演戲給你看」
[00:10:28.340 --> 00:10:31.460]  這樣就使人覺得很有同情心
[00:10:31.460 --> 00:10:35.220]  不會的,耶穌基督是很真的
[00:10:35.220 --> 00:10:39.340]  所以根據一個推論出來的時候
[00:10:39.340 --> 00:10:44.580]  我們發現無論在情、在理、在神學上高
[00:10:44.580 --> 00:10:47.460]  耶穌基督表同情這一件事
[00:10:47.460 --> 00:10:50.460]  同情拉撒路來去死
[00:10:50.460 --> 00:10:55.020]  因爲他遲到的原因是不能夠成立的
[00:10:55.020 --> 00:10:57.020]  現在問題就是
[00:10:57.020 --> 00:10:59.300]  耶穌真的在哭
[00:10:59.300 --> 00:11:01.700]  耶穌爲什麼要哭呢?
[00:11:01.700 --> 00:11:04.020]  我們現在試一下一起回到聖經裏面
[00:11:04.020 --> 00:11:05.860]  來思想研究一下
[00:11:05.860 --> 00:11:08.700]  耶穌基督爲什麼要哭呢?
[00:11:08.700 --> 00:11:11.500]  耶穌在研究祂哭之前
[00:11:11.500 --> 00:11:15.340]  我們就要研究一個很重要的問題
[00:11:15.340 --> 00:11:20.220]  耶穌爲什麼要遲到?
[00:11:20.220 --> 00:11:23.740]  原來耶穌基督在遲到這件事上
[00:11:23.740 --> 00:11:28.980]  祂有一個很重大的原因
[00:11:28.980 --> 00:11:30.940]  第一個原因就是
[00:11:30.940 --> 00:11:36.260]  耶穌基督要給人有一個更大的驚喜
[00:11:36.260 --> 00:11:37.980]  人很有趣的
[00:11:37.980 --> 00:11:42.380]  常常限制了神的能力
[00:11:42.380 --> 00:11:46.620]  祂覺得我們的神
[00:11:46.620 --> 00:11:48.340]  在這種環境之下
[00:11:48.340 --> 00:11:51.620]  就能夠做到這些工作
[00:11:51.620 --> 00:11:54.700]  但是一主然了第二個環境或者第二個處境的時候
[00:11:54.700 --> 00:11:56.820]  祂就不行了
[00:11:56.820 --> 00:11:58.820]  所以我們的祈禱是怎樣的?
[00:11:58.820 --> 00:12:01.100]  拉撒路病了
[00:12:01.100 --> 00:12:02.460]  爲病人祈禱
[00:12:02.460 --> 00:12:04.780]  我們相信神會醫治
[00:12:04.780 --> 00:12:06.660]  但是如果那個人死了之後
[00:12:06.660 --> 00:12:07.860]  就不行了
[00:12:07.860 --> 00:12:11.660]  我們的理性告訴我們是這樣的
[00:12:11.660 --> 00:12:14.620]  所以拉撒路一死了之後
[00:12:14.620 --> 00:12:16.740]  沒有人會繼續爲他祈禱的
[00:12:16.740 --> 00:12:19.740]  但是拉撒路在生的時候
[00:12:19.740 --> 00:12:20.660]  我們的理性告訴我們
[00:12:20.660 --> 00:12:21.380]  我們可以祈禱
[00:12:21.380 --> 00:12:22.900]  因爲神可以醫治
[00:12:22.900 --> 00:12:23.980]  但是在這裏
[00:12:23.980 --> 00:12:28.380]  神要給我們看到另外一個更大的真理
[00:12:28.380 --> 00:12:29.620]  神要告訴我們
[00:12:29.620 --> 00:12:34.580]  祂的能力是超過了我們的理性
[00:12:34.580 --> 00:12:36.660]  當拉撒路病了
[00:12:36.660 --> 00:12:38.180]  他能夠醫治好
[00:12:38.180 --> 00:12:39.940]  就算人死了
[00:12:39.940 --> 00:12:44.140]  都能夠從死裏復活
[00:12:44.140 --> 00:12:46.620]  我們有沒有這種更大的信心?
[00:12:46.620 --> 00:12:48.940]  神有時候給我們遇到一些困難
[00:12:48.940 --> 00:12:54.060]  我們很期望神要將這種困難解決掉
[00:12:54.060 --> 00:12:57.060]  如果能夠神將這種困難解決掉的話
[00:12:57.060 --> 00:13:01.220]  神就是一個最偉大的神
[00:13:01.220 --> 00:13:04.740]  我們的思想是這樣的
[00:13:04.740 --> 00:13:07.220]  但是神要給我們更大的驚喜
[00:13:07.220 --> 00:13:08.940]  神在我們的生命裏面
[00:13:08.940 --> 00:13:13.340]  沒有將這些困難拿走
[00:13:13.340 --> 00:13:15.060]  神的驚喜是什麼?
[00:13:15.060 --> 00:13:17.020]  神要賜予我們的力量
[00:13:17.020 --> 00:13:20.260]  賜予我們有能力去勝過這個困難
[00:13:20.260 --> 00:13:22.300]  就算沒有了
[00:13:22.300 --> 00:13:23.460]  這些困難仍然存在
[00:13:23.460 --> 00:13:26.540]  但是我們生命的能力可以跨勝祂
[00:13:26.540 --> 00:13:29.820]  這纔是最大的一個能力
[00:13:29.820 --> 00:13:31.100]  好像保羅一樣
[00:13:31.100 --> 00:13:32.700]  他身上有一根刺
[00:13:32.700 --> 00:13:35.140]  但是神沒有將這根刺拿走
[00:13:35.140 --> 00:13:38.460]  但是神給他有能力可以勝過這根刺
[00:13:38.460 --> 00:13:41.900]  所以他很喜歡跨自己的軟弱
[00:13:41.900 --> 00:13:42.460]  明白嗎?
[00:13:42.460 --> 00:13:45.780]  神給我們生命的栽培是這麼奇妙的
[00:13:45.780 --> 00:13:48.380]  祂要給我們在一個情況之下
[00:13:48.380 --> 00:13:50.420]  超越我們的理性
[00:13:50.420 --> 00:13:52.660]  有一個更大的驚喜
[00:13:52.660 --> 00:13:54.340]  第二
[00:13:54.340 --> 00:13:56.780]  耶穌基督爲什麼要遲到呢?
[00:13:56.780 --> 00:13:59.140]  耶穌基督遲到的原因
[00:13:59.140 --> 00:14:03.540]  是因爲要堅定門徒的信心
[00:14:03.540 --> 00:14:04.740]  大家在這個時間裏面
[00:14:04.740 --> 00:14:09.180]  要想一想時間性的問題
[00:14:09.180 --> 00:14:12.500]  拉撒路去面對這件事
[00:14:12.500 --> 00:14:14.740]  過了差不多一個星期之後
[00:14:14.740 --> 00:14:18.380]  你知道有什麼事發生了嗎?
[00:14:18.380 --> 00:14:21.900]  耶穌基督要釘十字架了
[00:14:21.900 --> 00:14:25.660]  在之前耶穌基督一直跟門徒來說
[00:14:25.660 --> 00:14:26.980]  我告訴你
[00:14:26.980 --> 00:14:28.820]  我現在要上耶路撒冷了
[00:14:28.820 --> 00:14:32.300]  我要來到被交給祭司、文士的手裏面
[00:14:32.300 --> 00:14:33.620]  釘我上十字架
[00:14:33.620 --> 00:14:36.500]  但是你們不用擔心
[00:14:36.500 --> 00:14:37.660]  我死了之後
[00:14:37.660 --> 00:14:40.340]  第三天會復活的
[00:14:40.340 --> 00:14:42.260]  當時一直跟門徒來說
[00:14:42.260 --> 00:14:46.300]  這些門徒沒辦法可以接納或者明白得到
[00:14:46.300 --> 00:14:49.740]  於是耶穌基督就在祂離世之前一個星期
[00:14:49.740 --> 00:14:52.180]  就來給這羣門徒說
[00:14:52.180 --> 00:14:53.140]  你看看
[00:14:53.140 --> 00:14:55.780]  今天拉撒路死了
[00:14:55.780 --> 00:14:58.260]  祂都能夠從死裏面復活
[00:14:58.260 --> 00:15:00.220]  一個更大的保證
[00:15:00.220 --> 00:15:01.620]  就是要堅定的信心
[00:15:01.620 --> 00:15:02.940]  將來一個星期之後
[00:15:02.940 --> 00:15:04.260]  我死了
[00:15:04.260 --> 00:15:05.700]  一樣可以復活
[00:15:05.700 --> 00:15:07.740]  這種信心的見證
[00:15:07.740 --> 00:15:10.620]  神要給我們看得到
[00:15:10.620 --> 00:15:11.820]  很可惜
[00:15:11.820 --> 00:15:13.660]  在這個情景下
[00:15:13.660 --> 00:15:20.460]  沒有人能夠體會到主的苦心
[00:15:20.460 --> 00:15:22.500]  於是我們見到
[00:15:22.500 --> 00:15:24.900]  聖經就這樣形容
[00:15:24.900 --> 00:15:28.140]  耶穌看見他哭
[00:15:28.140 --> 00:15:34.660]  並看見與他同來的猶太人也哭
[00:15:34.660 --> 00:15:36.500]  留意紅色字
[00:15:36.500 --> 00:15:43.420]  就心裏悲嘆又甚憂愁
[00:15:43.420 --> 00:15:44.700]  耶穌在這個時間裏面
[00:15:44.700 --> 00:15:46.740]  心裏面覺得很悲嘆
[00:15:46.740 --> 00:15:49.300]  很憂愁
[00:15:49.300 --> 00:15:50.420]  接着就問祂
[00:15:50.420 --> 00:15:52.660]  你們將拉撒路放在哪裏
[00:15:52.660 --> 00:15:53.940]  他們就說放在那裏
[00:15:53.940 --> 00:15:55.140]  請主來降
[00:15:55.140 --> 00:15:57.100]  於是當祂一說完這句話之後
[00:15:57.100 --> 00:16:00.220]  耶穌基督裏面的情
[00:16:00.220 --> 00:16:01.900]  忍不住的情緒
[00:16:01.900 --> 00:16:04.700]  眼淚就馬上在眼裏面飆出來
[00:16:04.700 --> 00:16:06.980]  耶穌就哭了
[00:16:06.980 --> 00:16:08.140]  耶穌哭的原因
[00:16:08.140 --> 00:16:11.580]  不是因爲拉撒路死了
[00:16:11.580 --> 00:16:16.500]  耶穌不是因爲表同情而流出眼淚
[00:16:16.500 --> 00:16:18.100]  聖經告訴我們
[00:16:18.100 --> 00:16:23.580]  耶穌去哭是因爲失望
[00:16:23.580 --> 00:16:29.420]  加上擔憂
[00:16:29.420 --> 00:16:33.380]  失望是失望這羣人瞞徒的處境
[00:16:33.380 --> 00:16:35.300]  竟然是這樣
[00:16:35.300 --> 00:16:38.380]  擔憂的是他要離開這個世界了
[00:16:38.380 --> 00:16:43.260]  將來這個教會要交給這羣人來帶領
[00:16:43.260 --> 00:16:49.700]  這羣人怎樣能夠繼續帶領將來這個教會呢
[00:16:49.700 --> 00:16:50.740]  所以在這個時間裏面
[00:16:50.740 --> 00:16:55.820]  耶穌的情哭出來了
[00:16:55.820 --> 00:16:59.700]  當時這羣人的門徒是怎樣的
[00:16:59.700 --> 00:17:01.220]  如果我們去分析
[00:17:01.220 --> 00:17:04.500]  我們可以說門徒代表一羣侍奉神的人
[00:17:04.500 --> 00:17:06.540]  耶穌基督特別揀選出來
[00:17:06.540 --> 00:17:11.900]  但是這羣門徒竟然不能夠看會主的心腸
[00:17:11.900 --> 00:17:15.140]  他們跟隨耶穌基督有三年的時間
[00:17:15.140 --> 00:17:18.020]  耶穌基督每一天來與他們同在
[00:17:18.020 --> 00:17:19.220]  教導他們
[00:17:19.220 --> 00:17:21.700]  幫助他們在信心裏面成長
[00:17:21.700 --> 00:17:23.300]  但是到現在這一刻
[00:17:23.300 --> 00:17:27.020]  這羣門徒仍然只顧自己
[00:17:27.020 --> 00:17:28.660]  因爲在《約翰福音》第十一章裏面
[00:17:28.660 --> 00:17:29.780]  聖經告訴我們
[00:17:29.780 --> 00:17:32.580]  耶穌說現在我們上去幫拉撒路了
[00:17:32.580 --> 00:17:33.340]  去見祂了
[00:17:33.340 --> 00:17:34.700]  門徒說你不要去
[00:17:34.700 --> 00:17:36.140]  因爲你一上去的話
[00:17:36.140 --> 00:17:37.940]  猶太人就會來捉你
[00:17:37.940 --> 00:17:39.580]  其實不是關心耶穌
[00:17:39.580 --> 00:17:40.540]  是關心自己
[00:17:40.540 --> 00:17:41.660]  因爲一捉了耶穌之後
[00:17:41.660 --> 00:17:42.620]  連我們也捉了
[00:17:42.620 --> 00:17:45.660]  他們關心自己的安危
[00:17:45.660 --> 00:17:46.900]  其實簡單說一句
[00:17:46.900 --> 00:17:48.940]  這些門徒很自私
[00:17:48.940 --> 00:17:50.860]  爲了自己的安危
[00:17:50.860 --> 00:17:58.140]  不願意來和耶穌基督一起走上去幫助別人
[00:17:58.140 --> 00:18:00.660]  這羣人不瞭解主的心
[00:18:00.660 --> 00:18:01.940]  耶穌基督的心
[00:18:01.940 --> 00:18:07.300]  其實是想要幫助這羣人來更加經歷神
[00:18:07.300 --> 00:18:09.420]  但是這羣門徒跟隨耶穌這麼久
[00:18:09.420 --> 00:18:11.020]  耶穌基督解釋給他們聽
