
[00:00:00.000 --> 00:00:02.000]  而我們來到教會
[00:03:38.000 --> 00:03:41.000]  肯定是好是不是
[00:03:41.000 --> 00:03:52.000]  但是這樣在神面前自誇的人好不好
[00:03:52.000 --> 00:03:53.000]  另一個人是誰啊
[00:03:53.000 --> 00:03:54.000]  稅吏
[00:03:54.000 --> 00:03:56.000]  稅吏是什麼樣的人呢
[00:03:56.000 --> 00:03:59.000]  類似於我們華人說的漢奸
[00:03:59.000 --> 00:04:03.000]  被人憎恨憎惡的人
[00:04:03.000 --> 00:04:10.000]  他們幫著當時統治猶太人的羅馬人幹什麼
[00:04:10.000 --> 00:04:12.000]  幫他們收稅
[00:04:12.000 --> 00:04:15.000]  榨取他們自己同胞的血汗錢
[00:04:15.000 --> 00:04:18.000]  交給當時統治他們的羅馬人
[00:04:18.000 --> 00:04:21.000]  這樣的人可惡不可惡
[00:04:21.000 --> 00:04:24.000]  就像我們中國人上的漢奸
[00:04:24.000 --> 00:04:26.000]  整天想法子
[00:04:26.000 --> 00:04:31.000]  把老百姓家裡面的錢糧食都弄來交給誰
[00:04:31.000 --> 00:04:34.000]  就像交給皇軍一樣
[00:04:34.000 --> 00:04:36.000]  說這種人
[00:04:36.000 --> 00:04:38.000]  猶太人看見這種人都恨啊
[00:04:38.000 --> 00:04:41.000]  恨得牙根癢癢
[00:04:41.000 --> 00:04:42.000]  如果這兩個人
[00:04:42.000 --> 00:04:44.000]  一個是法利塞人
[00:04:44.000 --> 00:04:46.000]  一個是稅吏
[00:04:46.000 --> 00:04:47.000]  這兩人玩這一戰
[00:04:47.000 --> 00:04:51.000]  讓你去判斷的時候
[00:04:51.000 --> 00:04:52.000]  他們倆禱告
[00:04:52.000 --> 00:04:56.000]  誰會比較萌神垂聽
[00:04:56.000 --> 00:04:58.000]  你心裡一定會有一個想法
[00:04:58.000 --> 00:05:00.000]  肯定是誰啊
[00:05:00.000 --> 00:05:04.000]  法利塞人
[00:05:04.000 --> 00:05:10.000]  但是神在這裡給我們講了一個故事
[00:05:10.000 --> 00:05:12.000]  當我們讀完結果的時候
[00:05:12.000 --> 00:05:16.000]  都知道結果的是誰垂聽了
[00:05:16.000 --> 00:05:19.000]  是這個稅吏萌垂聽了
[00:05:19.000 --> 00:05:22.000]  一個受人尊敬的人
[00:05:22.000 --> 00:05:27.000]  一個受人尊敬的牧師長老這樣的人
[00:05:27.000 --> 00:05:30.000]  我們在我們腦子裡面一想
[00:05:30.000 --> 00:05:38.000]  這個人禱告一定比我一般的信徒要好
[00:05:38.000 --> 00:05:40.000]  要純潔 要聖潔
[00:05:40.000 --> 00:05:43.000]  因為他們每天都在教會裡面仔細地做事
[00:05:43.000 --> 00:05:44.000]  努力地做事
[00:05:44.000 --> 00:05:46.000]  你看這裡向德說了
[00:05:46.000 --> 00:05:47.000]  我不像別人勒索
[00:05:47.000 --> 00:05:48.000]  不義 奸淫
[00:05:48.000 --> 00:05:50.000]  又更不像這個稅吏
[00:05:50.000 --> 00:05:52.000]  按照我們今天的牧師長老
[00:05:52.000 --> 00:05:54.000]  每天都在教會裡面做事情
[00:05:54.000 --> 00:05:57.000]  探訪這個探訪那個
[00:05:57.000 --> 00:05:59.000]  奉獻可能比別的一般信徒奉獻的
[00:05:59.000 --> 00:06:01.000]  要做榜樣更多
[00:06:01.000 --> 00:06:05.000]  他每天禱告的時間也可能更多
[00:06:05.000 --> 00:06:08.000]  每天恪守自己
[00:06:08.000 --> 00:06:09.000]  不想做壞事
[00:06:09.000 --> 00:06:10.000]  不做惡事
[00:06:10.000 --> 00:06:12.000]  要給弟兄姐妹做榜樣
[00:06:12.000 --> 00:06:17.000]  但是問題是什麼
[00:06:17.000 --> 00:06:20.000]  有時候人在努力進取的時候
[00:06:20.000 --> 00:06:23.000]  努力進取的時候
[00:06:23.000 --> 00:06:28.000]  人常常會犯一個錯誤
[00:06:28.000 --> 00:06:32.000]  就是常常容易驕傲
[00:06:32.000 --> 00:06:36.000]  常常容易覺得自己比別人好
[00:06:36.000 --> 00:06:41.000]  當你做很多聖經裡面的教導的時候
[00:06:41.000 --> 00:06:45.000]  把很多的教導你都一一地努力去遵行的時候
[00:06:45.000 --> 00:06:47.000]  人無意當中你會發現
[00:06:47.000 --> 00:06:50.000]  看到一個行為特別惡劣的時候
[00:06:50.000 --> 00:06:55.000]  人的心中難免就會產生一種什麼
[00:06:55.000 --> 00:06:57.000]  比較
[00:06:57.000 --> 00:07:01.000]  我相信當這個法利塞人
[00:07:01.000 --> 00:07:03.000]  他要是一個人在禱告的時候
[00:07:03.000 --> 00:07:05.000]  也許什麼
[00:07:05.000 --> 00:07:08.000]  他也許不會這麼想
[00:07:08.000 --> 00:07:09.000]  他也許不會想
[00:07:09.000 --> 00:07:11.000]  人哪
[00:07:11.000 --> 00:07:12.000]  你看我
[00:07:12.000 --> 00:07:14.000]  你看我這個人多公正
[00:07:14.000 --> 00:07:15.000]  不勒索
[00:07:15.000 --> 00:07:18.000]  不會做不義奸淫的事情
[00:07:18.000 --> 00:07:21.000]  也不想這個什麼
[00:07:21.000 --> 00:07:24.000]  遂利
[00:07:24.000 --> 00:07:25.000]  當他一個人
[00:07:25.000 --> 00:07:27.000]  我相信當他一個人禱告的時候
[00:07:27.000 --> 00:07:30.000]  他不會做這樣的什麼
[00:07:30.000 --> 00:07:33.000]  比較
[00:07:33.000 --> 00:07:35.000]  但是當這個遂利
[00:07:35.000 --> 00:07:41.000]  突然出現在他旁邊的時候
[00:07:41.000 --> 00:07:44.000]  你會發現
[00:07:44.000 --> 00:07:46.000]  這個牧師
[00:07:46.000 --> 00:07:48.000]  這個法利塞人按照我們說的這個牧師
[00:07:48.000 --> 00:07:50.000]  這個長老
[00:07:50.000 --> 00:07:53.000]  你會發現他內心那種
[00:07:53.000 --> 00:07:54.000]  恣意感
[00:07:54.000 --> 00:07:56.000]  猶然就什麼
[00:07:56.000 --> 00:08:03.000]  萌發出來了
[00:08:03.000 --> 00:08:05.000]  我們不說別人
[00:08:05.000 --> 00:08:08.000]  在我們的生活當中
[00:08:08.000 --> 00:08:11.000]  有沒有這種情況
[00:08:11.000 --> 00:08:13.000]  周濟透有沒有這種情況
[00:08:13.000 --> 00:08:18.000]  你看見一個行事為人非常
[00:08:18.000 --> 00:08:20.000]  非常差的人
[00:08:20.000 --> 00:08:24.000]  你看見這個人就像擾著走的人
[00:08:24.000 --> 00:08:26.000]  突然有一天
[00:08:26.000 --> 00:08:28.000]  你發現他上教堂了
[00:08:28.000 --> 00:08:31.000]  你心裡有沒有這種這樣的想法
[00:08:31.000 --> 00:08:32.000]  真吶
[00:08:32.000 --> 00:08:40.000]  這種人就來教堂
[00:08:40.000 --> 00:08:44.000]  有沒有過這樣的經歷和感覺
[00:08:44.000 --> 00:08:45.000]  沒有
[00:08:45.000 --> 00:08:47.000]  只要我就有
[00:08:47.000 --> 00:08:49.000]  我在上升學的時候碰見一個人
[00:08:49.000 --> 00:08:52.000]  什麼人呢
[00:08:52.000 --> 00:08:53.000]  他也來上升學的
[00:08:53.000 --> 00:08:55.000]  年齡比較大
[00:08:55.000 --> 00:08:58.000]  但是這個人從東北來的
[00:08:58.000 --> 00:09:01.000]  整天
[00:09:01.000 --> 00:09:03.000]  他做事風格就是什麼
[00:09:03.000 --> 00:09:08.000]  我心我素
[00:09:08.000 --> 00:09:13.000]  他說常常我們對他最難以忍受的一點
[00:09:13.000 --> 00:09:15.000]  就是他的衛生
[00:09:15.000 --> 00:09:17.000]  他說我從東北來的
[00:09:17.000 --> 00:09:19.000]  他經常說我們東北人都是這樣
[00:09:19.000 --> 00:09:21.000]  我告訴你什麼樣子
[00:09:21.000 --> 00:09:25.000]  他可以幾天不洗澡
[00:09:25.000 --> 00:09:30.000]  幾天不刷牙
[00:09:30.000 --> 00:09:33.000]  而且身上的味道特別重
[00:09:33.000 --> 00:09:36.000]  每次出門頭都油乎乎的
[00:09:36.000 --> 00:09:38.000]  然後他的鍋
[00:09:38.000 --> 00:09:40.000]  他煮飯的鍋煮完之後
[00:09:40.000 --> 00:09:43.000]  他可以放到那幾天不洗
[00:09:43.000 --> 00:09:45.000]  到下頓吃的時候
[00:09:45.000 --> 00:09:47.000]  隨便這樣
[00:09:47.000 --> 00:09:48.000]  一涮
[00:09:48.000 --> 00:09:52.000]  然後直接開始煮了
[00:09:52.000 --> 00:09:55.000]  你可以和這樣的人忍受嗎
[00:09:55.000 --> 00:09:56.000]  而且
[00:09:56.000 --> 00:09:57.000]  但是你會發現
[00:09:57.000 --> 00:09:59.000]  而且這個還不是問題
[00:09:59.000 --> 00:10:02.000]  他習慣了
[00:10:02.000 --> 00:10:05.000]  習慣什麼
[00:10:05.000 --> 00:10:08.000]  當他的東西亂扔的時候
[00:10:08.000 --> 00:10:09.000]  亂丟的時候
[00:10:09.000 --> 00:10:10.000]  別人給他建議
[00:10:10.000 --> 00:10:13.000]  你東西不要這樣亂丟亂扔
[00:10:13.000 --> 00:10:16.000]  他說那是我丟的嗎
[00:10:16.000 --> 00:10:17.000]  不是我丟吧
[00:10:17.000 --> 00:10:20.000]  肯定你認錯了
[00:10:20.000 --> 00:10:22.000]  我們每個人都知道
[00:10:22.000 --> 00:10:23.000]  是他丟的
[00:10:23.000 --> 00:10:25.000]  但是他每次都會找藉口
[00:10:25.000 --> 00:10:27.000]  所以說我們對這個人
[00:10:27.000 --> 00:10:28.000]  從內心深處來說
[00:10:28.000 --> 00:10:31.000]  從我的內心深處來說
[00:10:31.000 --> 00:10:34.000]  我真的瞧不起他
[00:10:34.000 --> 00:10:38.000]  每次當他提到說什麼的
[00:10:38.000 --> 00:10:40.000]  哎呀 神會幫助我們的
[00:10:40.000 --> 00:10:42.000]  我們一起來禱告吧
[00:10:42.000 --> 00:10:44.000]  我的內心就會發出一種
[00:10:44.000 --> 00:10:46.000]  像法利塞人這樣一種
[00:10:46.000 --> 00:10:48.000]  字意類似一種
[00:10:48.000 --> 00:10:49.000]  鄙視的這種語氣
[00:10:49.000 --> 00:10:50.000]  從內心裡頭
[00:10:50.000 --> 00:10:52.000]  當然我不會說出來了
[00:10:52.000 --> 00:10:56.000]  像你這種人禱告神會聽嗎
[00:11:05.000 --> 00:11:10.000]  像我們每次來到教會
[00:11:10.000 --> 00:11:14.000]  或者說我們在日常生活當中的時候
[00:11:14.000 --> 00:11:16.000]  我相信你一定有這樣的經歷
[00:11:16.000 --> 00:11:18.000]  可能你會忽略
[00:11:18.000 --> 00:11:20.000]  我們對某些人
[00:11:20.000 --> 00:11:26.000]  會極其地會反感排斥
[00:11:26.000 --> 00:11:28.000]  可能你現在暫時還沒有遇到
[00:11:28.000 --> 00:11:29.000]  或者說你遇到了
[00:11:29.000 --> 00:11:32.000]  你只是一閃而過
[00:11:32.000 --> 00:11:35.000]  你覺得這個人不配禱告
[00:11:35.000 --> 00:11:39.000]  你覺得這個人不配來教會
[00:11:39.000 --> 00:11:42.000]  你覺得這個人不會讀聖經
[00:11:42.000 --> 00:11:43.000]  你甚至覺得這個人
[00:11:43.000 --> 00:11:50.000]  來提神的名字都不配
[00:11:50.000 --> 00:11:55.000]  就像這個法利塞人一樣
[00:11:55.000 --> 00:11:57.000]  這個法利塞人是公認的
[00:11:57.000 --> 00:12:02.000]  被人尊敬的宗教領袖
[00:12:02.000 --> 00:12:04.000]  看到一個什麼
[00:12:04.000 --> 00:12:06.000]  他自己正在殿裡面禱告
[00:12:06.000 --> 00:12:08.000]  突然看到一個什麼
[00:12:08.000 --> 00:12:10.000]  瑞麗來了
[00:12:10.000 --> 00:12:14.000]  突然看到一個瑞麗來了
[00:12:14.000 --> 00:12:16.000]  他的心裡面
[00:12:16.000 --> 00:12:19.000]  第一個反應就是什麼
[00:12:19.000 --> 00:12:22.000]  神啊 你看我多好
[00:12:22.000 --> 00:12:25.000]  這個人實際上潛臺詞說
[00:12:25.000 --> 00:12:36.000]  這個人也配來到你面前
[00:12:36.000 --> 00:12:40.000]  就是這樣
[00:12:40.000 --> 00:12:45.000]  我們都有這樣的一種傾向
[00:12:45.000 --> 00:12:49.000]  什麼樣的傾向
[00:12:49.000 --> 00:12:51.000]  當遇到極差的人
[00:12:51.000 --> 00:12:53.000]  和我們一起來做
[00:12:53.000 --> 00:12:56.000]  一件聖潔的事的時候
[00:12:56.000 --> 00:13:00.000]  我們心裡面都會產生一種
[00:13:00.000 --> 00:13:05.000]  我比他要強
[00:13:05.000 --> 00:13:07.000]  當我們遇到一個
[00:13:07.000 --> 00:13:10.000]  我們極其從內心上
[00:13:10.000 --> 00:13:13.000]  極其瞧不起的這個人
[00:13:13.000 --> 00:13:15.000]  和我們一起來做一件
[00:13:15.000 --> 00:13:19.000]  我們認為比較神聖的事情的時候
[00:13:19.000 --> 00:13:20.000]  你會發現我們內心
[00:13:20.000 --> 00:13:23.000]  都會發出一種什麼呀
[00:13:23.000 --> 00:13:35.000]  而且對那個人的一種輕視
[00:13:35.000 --> 00:13:39.000]  但是我們反觀看耶穌
[00:13:39.000 --> 00:13:40.000]  看耶穌
[00:13:40.000 --> 00:13:42.000]  聖經裡面提到耶穌的時候
[00:13:42.000 --> 00:13:43.000]  你會發現
[00:13:43.000 --> 00:13:49.000]  耶穌每當遇到那種落魄的人
[00:13:49.000 --> 00:13:56.000]  像瑞麗、像妓女
[00:13:56.000 --> 00:14:02.000]  這種人被社會邊緣的唾棄的
[00:14:02.000 --> 00:14:04.000]  被人極度厭惡的這種人
[00:14:04.000 --> 00:14:05.000]  你會發現
[00:14:05.000 --> 00:14:09.000]  還有我們說大麻煩病人
[00:14:09.000 --> 00:14:13.000]  耶穌沒有說什麼
[00:14:13.000 --> 00:14:18.000]  沒有說瞧不起他們
[00:14:18.000 --> 00:14:20.000]  沒有蔑視他們
[00:14:20.000 --> 00:14:28.000]  而耶穌是親自接近他們
[00:14:28.000 --> 00:14:31.000]  然後給他們一種氣
[00:14:31.000 --> 00:14:35.000]  來到神面前去祈求、去禱告
[00:14:35.000 --> 00:14:44.000]  把神的恩典帶給他們
[00:14:44.000 --> 00:14:46.000]  兩種禱告
[00:14:46.000 --> 00:14:48.000]  不但自已的禱告
[00:14:48.000 --> 00:14:54.000]  也常常提醒著我們
[00:14:54.000 --> 00:14:56.000]  我們要不
[00:14:56.000 --> 00:14:57.000]  你會發現
[00:14:57.000 --> 00:15:01.000]  我們要不就是疏於禱告
[00:15:01.000 --> 00:15:05.000]  疏於禱告
[00:15:05.000 --> 00:15:07.000]  不能很噤聲地禱告
[00:15:07.000 --> 00:15:08.000]  我們要不
[00:15:08.000 --> 00:15:10.000]  一旦我們很好
[00:15:10.000 --> 00:15:13.000]  很堅持地去禱告的時候
[00:15:13.000 --> 00:15:14.000]  我們就會產生
[00:15:14.000 --> 00:15:18.000]  很容易就產生自已的禱告
[00:15:18.000 --> 00:15:23.000]  因為這種事情我也遇到過
[00:15:23.000 --> 00:15:26.000]  當我第一次進食
[00:15:26.000 --> 00:15:29.000]  我第一次進食三天過後
[00:15:29.000 --> 00:15:30.000]  第一次進食
[00:15:30.000 --> 00:15:32.000]  我進食三天
[00:15:32.000 --> 00:15:33.000]  我一起來
[00:15:33.000 --> 00:15:34.000]  成功了
[00:15:34.000 --> 00:15:35.000]  第一次進食三天過後
[00:15:35.000 --> 00:15:37.000]  我成功了
[00:15:37.000 --> 00:15:39.000]  我感覺我很驕傲
[00:15:39.000 --> 00:15:40.000]  我感覺到很驕傲
[00:15:40.000 --> 00:15:45.000]  連給我太太說話的語氣就不一樣了
[00:15:45.000 --> 00:15:46.000]  真的
[00:15:46.000 --> 00:15:47.000]  我後來想
[00:15:47.000 --> 00:15:49.000]  連給我太太說話的語氣都不一樣
[00:15:49.000 --> 00:15:51.000]  我真的感到特別的驕傲
[00:15:51.000 --> 00:15:56.000]  我比她強
[00:15:56.000 --> 00:15:59.000]  我比她強
[00:15:59.000 --> 00:16:01.000]  我處處地
[00:16:01.000 --> 00:16:02.000]  在家裏面處處地說
[00:16:02.000 --> 00:16:04.000]  你趕緊給我做點這個吃
[00:16:04.000 --> 00:16:06.000]  趕緊給我做那點吃
[00:16:06.000 --> 00:16:08.000]  我說這個還沒有洗的
[00:16:08.000 --> 00:16:10.000]  明天我要去哪裏去給人家分享了
[00:16:10.000 --> 00:16:19.000]  你趕緊給我準備一下
[00:16:19.000 --> 00:16:20.000]  你有沒有想過
[00:16:20.000 --> 00:16:27.000]  實際上我們把這個事情往寬處想
[00:16:27.000 --> 00:16:29.000]  我們人都有這種自已
[00:16:29.000 --> 00:16:33.000]  可能有時候我們沒有來到神面前去表達
[00:16:33.000 --> 00:16:37.000]  但是你會發現你在生活當中
[00:16:37.000 --> 00:16:38.000]  我們每個基督徒
[00:16:38.000 --> 00:16:40.000]  實際上每天都在面對神
[00:16:40.000 --> 00:16:41.000]  是不是
[00:16:41.000 --> 00:16:45.000]  不僅僅是在禱告的時候面對神
[00:16:45.000 --> 00:16:49.000]  實際上當我們在和妻子談話的時候
[00:16:49.000 --> 00:16:51.000]  當我們在和朋友談話的時候
[00:16:51.000 --> 00:16:52.000]  我們想過
[00:16:52.000 --> 00:16:54.000]  我們有沒有一種
[00:16:54.000 --> 00:16:58.000]  不經意間表達出一種自已
[00:16:58.000 --> 00:16:59.000]  在什麼情況下
[00:16:59.000 --> 00:17:04.000]  比方說你做了很辛苦的一件事情
[00:17:04.000 --> 00:17:09.000]  然後把工資拿回家了
[00:17:09.000 --> 00:17:12.000]  你會不會有種很驕傲
[00:17:12.000 --> 00:17:18.000]  然後常常去命令
[00:17:18.000 --> 00:17:21.000]  比方說你為你的朋友做一件事情之後
[00:17:21.000 --> 00:17:29.000]  你會心裏覺得他欠你的
[00:17:29.000 --> 00:17:33.000]  然後你常常就會覺得你比他強
[00:17:33.000 --> 00:17:35.000]  比方說你做了一件
[00:17:35.000 --> 00:17:44.000]  你周圍人都做不到的事情
[00:17:44.000 --> 00:17:45.000]  照顧老人
[00:17:45.000 --> 00:17:48.000]  你會經常去照顧老人
[00:17:48.000 --> 00:17:52.000]  你會經常去做社區的活動
[00:17:52.000 --> 00:17:56.000]  你經常去參加派發食物
[00:17:56.000 --> 00:18:06.000]  當你做完的時候你心裏會不會有自已
[00:18:06.000 --> 00:18:09.000]  這都是我們需要去反省自己的
[00:18:09.000 --> 00:18:12.000]  自已會告訴我們
[00:18:12.000 --> 00:18:16.000]  神不喜悅
[00:18:16.000 --> 00:18:21.000]  神真的不喜悅
[00:18:21.000 --> 00:18:23.000]  自已
[00:18:23.000 --> 00:18:25.000]  當我們講自已的時候
[00:18:25.000 --> 00:18:27.000]  我們在否定了什麼
[00:18:27.000 --> 00:18:29.000]  我們在否定了神
[00:18:29.000 --> 00:18:30.000]  在否定
[00:18:30.000 --> 00:18:32.000]  雖然就像這個法利賽人一樣
[00:18:32.000 --> 00:18:34.000]  他雖然在向神禱告
[00:18:34.000 --> 00:18:38.000]  向神禱告的目的是什麼
[00:18:38.000 --> 00:18:39.000]  希伯來說告訴我們
[00:18:39.000 --> 00:18:41.000]  我們來到神面前去禱告的時候
[00:18:41.000 --> 00:18:44.000]  是要求連續蒙恩惠
[00:18:44.000 --> 00:18:46.000]  做我們什麼
[00:18:46.000 --> 00:18:48.000]  隨時的幫助
[00:18:48.000 --> 00:18:51.000]  可是當法利賽人這樣禱告的時候
[00:18:51.000 --> 00:18:56.000]  他還需不需要神
[00:18:56.000 --> 00:18:57.000]  不需要了
[00:18:57.000 --> 00:19:00.000]  他來到神面前幹什麼
[00:19:00.000 --> 00:19:02.000]  這是來邀功的
[00:19:02.000 --> 00:19:03.000]  神你看我做這麼好
[00:19:03.000 --> 00:19:07.000]  你應該給我恩典了吧
[00:19:07.000 --> 00:19:12.000]  你應該給我祝福了吧
[00:19:12.000 --> 00:19:13.000]  實際上
[00:19:13.000 --> 00:19:14.000]  聖經告訴我們
[00:19:14.000 --> 00:19:19.000]  我們之所以能來到神的面前禱告
[00:19:19.000 --> 00:19:22.000]  這個本身都是一種恩典
[00:19:22.000 --> 00:19:24.000]  如果沒有耶穌基督
[00:19:24.000 --> 00:19:27.000]  為我們被釘死在十字架上
[00:19:27.000 --> 00:19:36.000]  我們根本不可能來到神面前去禱告
[00:19:36.000 --> 00:19:38.000]  但是你會發現時間久了
[00:19:38.000 --> 00:19:42.000]  我們人就會忘記最基本
[00:19:42.000 --> 00:19:46.000]  而且是最重要的恩典
[00:19:46.000 --> 00:19:49.000]  我們常常會看的是什麼
[00:19:49.000 --> 00:19:50.000]  我所做的
[00:19:50.000 --> 00:19:53.000]  而忽略一件很重要的事
[00:19:53.000 --> 00:20:03.000]  耶穌為我們所做的
[00:20:03.000 --> 00:20:05.000]  同時我們再一次
[00:20:05.000 --> 00:20:06.000]  這是我要講的
[00:20:06.000 --> 00:20:07.000]  另一方面
[00:20:07.000 --> 00:20:08.000]  從穗利方面
[00:20:08.000 --> 00:20:10.000]  我真的要鼓勵大家
[00:20:10.000 --> 00:20:16.000]  很多時候也可能是沒有禱告的習慣
[00:20:16.000 --> 00:20:19.000]  也可能是長期沒有堅持禱告的習慣
[00:20:19.000 --> 00:20:21.000]  也可能是沒有人去帶領
[00:20:21.000 --> 00:20:22.000]  很多時候
[00:20:22.000 --> 00:20:24.000]  有的弟兄姊妹會覺得
[00:20:24.000 --> 00:20:26.000]  哎呀 我不會禱告
[00:20:26.000 --> 00:20:27.000]  也有些弟兄姊妹覺得
[00:20:27.000 --> 00:20:31.000]  哎呀 我不配禱告
[00:20:31.000 --> 00:20:34.000]  當我們看到穗利
[00:20:34.000 --> 00:20:36.000]  穗利來到聖殿
[00:20:36.000 --> 00:20:37.000]  這裡告訴我們說
[00:20:37.000 --> 00:20:40.000]  他連聖殿的門口都不敢進
[00:20:40.000 --> 00:20:43.000]  他連舉目望天都不敢
[00:20:43.000 --> 00:20:44.000]  他只是捶著胸說
[00:20:44.000 --> 00:20:48.000]  神啊 求你什麼呀
[00:20:48.000 --> 00:20:50.000]  可憐我
[00:20:50.000 --> 00:20:53.000]  只說了這一句話
[00:20:53.000 --> 00:20:56.000]  只說了這一句話
[00:20:56.000 --> 00:21:00.000]  我們再次來看穗利的表現
[00:21:00.000 --> 00:21:03.000]  他連聖殿的門口都不敢進
