
[00:00:00.000 --> 00:00:05.000]  好,大姐妹,讓我們先聽上帝的話,然後同心禱告。
[00:04:04.000 --> 00:04:07.000]  這是現在普羅教會的一個狀況。
[00:04:07.000 --> 00:04:12.000]  不過奇怪的是,今天的教會同時有一種怪現象出現了。
[00:04:12.000 --> 00:04:16.000]  但是奇怪的是,在教會當中還是出現一種怪現象。
[00:04:16.000 --> 00:04:21.000]  我去過不同的教會,參加過不同的教會的聚會、崇拜,甚至是侍奉。
[00:04:21.000 --> 00:04:25.000]  我去過不同的教會,參加過不同的教會的侍奉或者敬拜。
[00:04:25.000 --> 00:04:27.000]  都說教會經常鬧財荒。
[00:04:27.000 --> 00:04:30.000]  都說教會有財荒。
[00:04:30.000 --> 00:04:34.000]  甚至有些可以說是裝窮文化在裡面。
[00:04:34.000 --> 00:04:38.000]  甚至有些可以說是裝窮文化在裡面。
[00:04:38.000 --> 00:04:40.000]  甚至有些傳道人或者宣教士,
[00:04:40.000 --> 00:04:43.000]  甚至有些傳道人或者宣教士,
[00:04:43.000 --> 00:04:45.000]  夏至普羅的一些信徒,
[00:04:45.000 --> 00:04:47.000]  夏至普羅的一些信徒,
[00:04:47.000 --> 00:04:49.000]  甚至整個教會,
[00:04:49.000 --> 00:04:50.000]  甚至整個教會,
[00:04:50.000 --> 00:04:52.000]  很多時候都說我們沒有錢。
[00:04:52.000 --> 00:04:53.000]  都會說我們沒有錢。
[00:04:53.000 --> 00:04:57.000]  不過銀行戶口裡面有幾十萬幾百萬在裡面。
[00:04:57.000 --> 00:04:58.000]  不過銀行戶口裡面有幾十萬幾百萬在裡面。
[00:04:58.000 --> 00:04:59.000]  不過銀行戶口裡面有幾十萬幾百萬在裡面。
[00:04:59.000 --> 00:05:00.000]  不過銀行戶口裡面有幾十萬幾百萬在裡面。
[00:05:00.000 --> 00:05:04.000]  而且這種情況越來越在很多稱之為
[00:05:04.000 --> 00:05:04.000]  而且這種情況越來越在很多稱之為
[00:05:04.000 --> 00:05:09.000]  我們的主很有豐盛憐憫的教會裡面發生延展。
[00:05:09.000 --> 00:05:09.000]  我們的主很有豐盛憐憫的教會裡面發生延展。
[00:05:09.000 --> 00:05:09.000]  我們的主很有豐盛憐憫的教會裡面發生延展。
[00:05:09.000 --> 00:05:09.000]  我們的主很有豐盛憐憫的教會裡面發生延展。
[00:05:09.000 --> 00:05:24.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:05:24.000 --> 00:05:24.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:05:24.000 --> 00:05:24.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:05:24.000 --> 00:05:24.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:05:24.000 --> 00:05:24.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:05:24.000 --> 00:05:24.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:05:24.000 --> 00:05:24.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:05:24.000 --> 00:05:24.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:05:24.000 --> 00:05:24.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:05:24.000 --> 00:05:53.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:05:53.000 --> 00:05:53.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:05:53.000 --> 00:05:53.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:05:53.000 --> 00:05:53.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:05:53.000 --> 00:05:53.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:05:53.000 --> 00:05:53.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:05:53.000 --> 00:05:53.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:05:53.000 --> 00:05:53.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:05:53.000 --> 00:05:53.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:05:53.000 --> 00:06:15.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:06:15.000 --> 00:06:25.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:06:25.000 --> 00:06:25.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:06:25.000 --> 00:06:25.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:06:25.000 --> 00:06:25.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:06:25.000 --> 00:06:25.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:06:25.000 --> 00:06:25.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:06:25.000 --> 00:06:25.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:06:25.000 --> 00:06:25.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:06:25.000 --> 00:06:31.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:06:31.000 --> 00:06:51.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:06:51.000 --> 00:06:51.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:06:51.000 --> 00:06:51.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:06:51.000 --> 00:06:51.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:06:51.000 --> 00:06:51.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:06:51.000 --> 00:06:51.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:06:51.000 --> 00:06:51.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:06:51.000 --> 00:06:51.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:06:51.000 --> 00:06:51.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:06:51.000 --> 00:07:01.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:01.000 --> 00:07:01.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:01.000 --> 00:07:11.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:11.000 --> 00:07:11.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:11.000 --> 00:07:11.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:11.000 --> 00:07:11.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:11.000 --> 00:07:11.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:11.000 --> 00:07:11.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:11.000 --> 00:07:11.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:11.000 --> 00:07:31.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:31.000 --> 00:07:31.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:31.000 --> 00:07:31.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:31.000 --> 00:07:31.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:31.000 --> 00:07:31.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:31.000 --> 00:07:31.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:31.000 --> 00:07:31.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:31.000 --> 00:07:31.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:31.000 --> 00:07:31.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:31.000 --> 00:07:51.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:51.000 --> 00:07:51.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:51.000 --> 00:07:51.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:51.000 --> 00:07:51.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:51.000 --> 00:07:51.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:51.000 --> 00:07:51.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:51.000 --> 00:07:51.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:51.000 --> 00:07:51.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:51.000 --> 00:07:51.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:07:51.000 --> 00:08:11.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:08:11.000 --> 00:08:31.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:08:31.000 --> 00:08:31.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:08:31.000 --> 00:08:31.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:08:31.000 --> 00:08:31.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:08:31.000 --> 00:08:31.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:08:31.000 --> 00:08:31.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:08:31.000 --> 00:08:31.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:08:31.000 --> 00:08:31.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:08:31.000 --> 00:08:31.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:08:31.000 --> 00:08:43.000]  特別當教會說要搞什麼建堂等等計劃的時候就特別明顯了。
[00:08:43.000 --> 00:09:03.000]  在這兩節經文當中,我們可以看到上帝祝福下的教會實況,並且開始看到一個很重要的神學觀叫做托管神學,
[00:09:03.000 --> 00:09:19.000]  是一種全面發展在信仰的群體裡面,相信耶穌基督在這個群體當中,怎樣使每一個人一無所缺都可以。
[00:09:19.000 --> 00:09:31.000]  首先我們了解一下初期教會的狀況,提到初期教會,很多基督徒甚至一些傳道人既愛又恨,
[00:09:31.000 --> 00:09:35.000]  基督徒甚至一些傳道人既愛又恨,
[00:09:35.000 --> 00:09:37.000]  為什麼他們愛初期教會呢?
[00:09:37.000 --> 00:09:39.000]  為什麼他們愛初期教會呢?
[00:09:39.000 --> 00:09:44.000]  因為大部分的傳道人或者基督徒都看到初期教會發展得很快。
[00:09:44.000 --> 00:09:46.000]  初期的教會發展很快。
[00:09:46.000 --> 00:09:49.000]  在《使徒行傳》之前我們已經看過經文當中,
[00:09:49.000 --> 00:09:52.000]  在《使徒行傳》前面的經文當中,
[00:09:52.000 --> 00:09:55.000]  在第二章第四十一節,
[00:09:55.000 --> 00:09:56.000]  在二章四十一節,
[00:09:56.000 --> 00:09:58.000]  和四章第四節裡面,
[00:09:58.000 --> 00:10:00.000]  四章四節裡面,
[00:10:00.000 --> 00:10:04.000]  我們都知道當時的耶路撒冷已經有很多的基督徒了。
[00:10:04.000 --> 00:10:07.000]  我們知道當時的耶路撒冷已經有很多的基督徒了。
[00:10:07.000 --> 00:10:10.000]  基於我們剛才所看的兩節的經文來算,
[00:10:10.000 --> 00:10:12.000]  根據前面兩節經文,
[00:10:12.000 --> 00:10:16.000]  基本上他們已經有八千多的會友,
[00:10:16.000 --> 00:10:18.000]  基本上他們已經有八千多的會友,
[00:10:18.000 --> 00:10:21.000]  如果加上第二章四十七節的話,
[00:10:21.000 --> 00:10:23.000]  如果加上二章四十七節,
[00:10:23.000 --> 00:10:26.000]  和原本的一百二十個門徒,
[00:10:26.000 --> 00:10:28.000]  加上原來的一百二十個門徒,
[00:10:28.000 --> 00:10:31.000]  再計算教會一天加一個人,
[00:10:31.000 --> 00:10:34.000]  再計算教會一天加一個人,
[00:10:34.000 --> 00:10:39.000]  再加上原本一百二十個的信徒,
[00:10:39.000 --> 00:10:41.000]  再加上原來的一百二十個信徒,
[00:10:41.000 --> 00:10:43.000]  在五旬節那天為止,
[00:10:43.000 --> 00:10:45.000]  在五旬節那天為止,
[00:10:45.000 --> 00:10:47.000]  大家知不知道我們現在在五旬節的日子?
[00:10:47.000 --> 00:10:49.000]  大家知道現在是我們在五旬節的日子。
[00:10:49.000 --> 00:10:52.000]  復活節復活之後計五十日,
[00:10:52.000 --> 00:10:54.000]  復活之後五十日,
[00:10:54.000 --> 00:10:55.000]  就叫五旬節,
[00:10:55.000 --> 00:10:57.000]  就叫五旬節,
[00:10:57.000 --> 00:10:59.000]  每一天就算加一個都好,
[00:10:59.000 --> 00:11:01.000]  每一天加一個,
[00:11:01.000 --> 00:11:03.000]  在這一刻聖經所記載,
[00:11:03.000 --> 00:11:05.000]  應該至少有八千一百七十人,
[00:11:05.000 --> 00:11:08.000]  在聖經這裡記載應該有八千,
[00:11:08.000 --> 00:11:12.000]  至少八千一百七十個人,
[00:11:12.000 --> 00:11:14.000]  但我相信比這個數目更多,
[00:11:14.000 --> 00:11:15.000]  我相信比這個數目更多,
[00:11:15.000 --> 00:11:17.000]  很多今日的教會教務,
[00:11:17.000 --> 00:11:20.000]  迷戀教會增長,特別人數增長,
[00:11:20.000 --> 00:11:23.000]  很多教會教務迷戀教會的增長,
[00:11:23.000 --> 00:11:26.000]  他很喜歡初期教會能夠做到這件事,
[00:11:26.000 --> 00:11:28.000]  他很喜歡初期教會能夠做到這件事,
[00:11:28.000 --> 00:11:30.000]  短短五十日,
[00:11:30.000 --> 00:11:31.000]  短短五十日,
[00:11:31.000 --> 00:11:33.000]  有八千多個信徒參加了出來,
[00:11:33.000 --> 00:11:34.000]  有八千多個信徒參加了出來,
[00:11:34.000 --> 00:11:35.000]  有八千多個信徒參加了出來,
[00:11:35.000 --> 00:11:37.000]  我都想,很多教務都是這樣想,
[00:11:37.000 --> 00:11:39.000]  我都想,很多教務都是這樣想,
[00:11:39.000 --> 00:11:41.000]  一會兒我們討論這個問題,
[00:11:41.000 --> 00:11:42.000]  一會兒我們討論這個問題,
[00:11:42.000 --> 00:11:44.000]  但同時間很多教務和基督徒,
[00:11:44.000 --> 00:11:45.000]  但同時間很多教務和基督徒,
[00:11:45.000 --> 00:11:46.000]  又很不喜歡這個情況,
[00:11:46.000 --> 00:11:47.000]  又很不喜歡這個情況,
[00:11:47.000 --> 00:11:49.000]  但是同時很多教務和基督徒,
[00:11:49.000 --> 00:11:50.000]  又不喜歡這樣的狀況,
[00:11:50.000 --> 00:11:53.000]  你說不是啊,教會增長得這麼快,
[00:11:56.000 --> 00:11:57.000]  教會增長得這麼快,
[00:11:57.000 --> 00:11:58.000]  教會增長得這麼快,
[00:11:58.000 --> 00:11:59.000]  教會增長得這麼快,
[00:11:59.000 --> 00:12:00.000]  教會增長得這麼快,
[00:12:00.000 --> 00:12:01.000]  教會增長得這麼快,
[00:12:01.000 --> 00:12:02.000]  教會增長得這麼快,
[00:12:02.000 --> 00:12:03.000]  教會增長得這麼快,
[00:12:03.000 --> 00:12:04.000]  教會增長得這麼快,
[00:12:04.000 --> 00:12:05.000]  教會增長得這麼快,
[00:12:05.000 --> 00:12:06.000]  教會增長得這麼快,
[00:12:06.000 --> 00:12:07.000]  教會增長得這麼快,
[00:12:07.000 --> 00:12:08.000]  教會增長得這麼快,
[00:12:08.000 --> 00:12:09.000]  教會增長得這麼快,
[00:12:09.000 --> 00:12:10.000]  教會增長得這麼快,
[00:12:10.000 --> 00:12:11.000]  教會增長得這麼快,
[00:12:11.000 --> 00:12:12.000]  教會增長得這麼快,
[00:12:12.000 --> 00:12:13.000]  教會增長得這麼快,
[00:12:13.000 --> 00:12:14.000]  教會增長得這麼快,
[00:12:14.000 --> 00:12:15.000]  教會增長得這麼快,
[00:12:15.000 --> 00:12:16.000]  教會增長得這麼快,
[00:12:26.000 --> 00:12:27.000]  教會增長得這麼快,
[00:12:27.000 --> 00:12:28.000]  教會增長得這麼快,
[00:12:28.000 --> 00:12:29.000]  教會增長得這麼快,
[00:12:29.000 --> 00:12:30.000]  教會增長得這麼快,
[00:12:30.000 --> 00:12:31.000]  教會增長得這麼快,
[00:12:31.000 --> 00:12:32.000]  教會增長得這麼快,
[00:12:32.000 --> 00:12:33.000]  教會增長得這麼快,
[00:12:33.000 --> 00:12:34.000]  教會增長得這麼快,
[00:12:34.000 --> 00:12:35.000]  教會增長得這麼快,
[00:12:35.000 --> 00:12:36.000]  教會增長得這麼快,
[00:12:36.000 --> 00:12:37.000]  教會增長得這麼快,
[00:12:37.000 --> 00:12:38.000]  教會增長得這麼快,
[00:12:38.000 --> 00:12:39.000]  教會增長得這麼快,
[00:12:39.000 --> 00:12:40.000]  教會增長得這麼快,
[00:12:40.000 --> 00:12:41.000]  教會增長得這麼快,
[00:12:41.000 --> 00:12:42.000]  教會增長得這麼快,
[00:12:42.000 --> 00:12:43.000]  教會增長得這麼快,
[00:12:43.000 --> 00:12:44.000]  教會增長得這麼快,
[00:12:44.000 --> 00:12:45.000]  教會增長得這麼快,
[00:12:45.000 --> 00:12:46.000]  教會增長得這麼快,
[00:12:56.000 --> 00:12:57.000]  教會增長得這麼快,
[00:12:57.000 --> 00:12:58.000]  教會增長得這麼快,
[00:12:58.000 --> 00:12:59.000]  教會增長得這麼快,
[00:12:59.000 --> 00:13:00.000]  教會增長得這麼快,
[00:13:00.000 --> 00:13:01.000]  教會增長得這麼快,
[00:13:01.000 --> 00:13:02.000]  教會增長得這麼快,
[00:13:02.000 --> 00:13:03.000]  教會增長得這麼快,
[00:13:03.000 --> 00:13:04.000]  教會增長得這麼快,
[00:13:04.000 --> 00:13:05.000]  教會增長得這麼快,
[00:13:05.000 --> 00:13:06.000]  教會增長得這麼快,
[00:13:06.000 --> 00:13:07.000]  教會增長得這麼快,
[00:13:07.000 --> 00:13:08.000]  教會增長得這麼快,
[00:13:08.000 --> 00:13:09.000]  教會增長得這麼快,
[00:13:09.000 --> 00:13:10.000]  教會增長得這麼快,
[00:13:10.000 --> 00:13:11.000]  教會增長得這麼快,
[00:13:11.000 --> 00:13:12.000]  教會增長得這麼快,
[00:13:12.000 --> 00:13:13.000]  教會增長得這麼快,
[00:13:13.000 --> 00:13:14.000]  教會增長得這麼快,
[00:13:14.000 --> 00:13:15.000]  教會增長得這麼快,
[00:13:15.000 --> 00:13:16.000]  教會增長得這麼快,
[00:13:27.000 --> 00:13:29.000]  竟然說沒有金沒有銀,
[00:13:29.000 --> 00:13:33.000]  原來做傳道人,
[00:13:33.000 --> 00:13:35.000]  如果你是為了金銀,
[00:13:35.000 --> 00:13:36.000]  原來做傳道人,
[00:13:36.000 --> 00:13:37.000]  你不用做了,
[00:13:37.000 --> 00:13:41.000]  我一定要這麼說這句話,
[00:13:41.000 --> 00:13:43.000]  不是代表傳道人不用出糧,
[00:13:43.000 --> 00:13:49.000]  而是不是為了錢而去侍奉主,
[00:13:49.000 --> 00:13:52.000]  所以有很多傳道人,
[00:13:52.000 --> 00:13:55.000]  甚至基督徒一讀到這段聖經,
[00:13:55.000 --> 00:13:56.000]  第一不喜歡就是什麼呢?
[00:13:56.000 --> 00:14:01.000]  他怕講完這些唐道,
[00:14:01.000 --> 00:14:04.000]  教會就會引用這段聖經,
[00:14:04.000 --> 00:14:06.000]  不出糧給你,
[00:14:06.000 --> 00:14:09.000]  我就不怕的,
[00:14:09.000 --> 00:14:12.000]  我總之上帝說什麼我照說,
[00:14:12.000 --> 00:14:15.000]  況且不是這麼解釋的,
[00:14:15.000 --> 00:14:18.000]  你試試不出糧給我,
[00:14:18.000 --> 00:14:23.000]  我就會按照聖經的做法處理的,
[00:14:26.000 --> 00:14:27.000]  不過,
[00:14:27.000 --> 00:14:30.000]  第二,一般信徒都不喜歡講這段聖經,
[00:14:30.000 --> 00:14:33.000]  為什麼呢?
[00:14:33.000 --> 00:14:35.000]  剛才我都講過了,
[00:14:35.000 --> 00:14:36.000]  很恨這段聖經,
[00:14:36.000 --> 00:14:40.000]  因為在這段聖經當中,
[00:14:40.000 --> 00:14:42.000]  講了一件事,
[00:14:42.000 --> 00:14:44.000]  很不中聽的,
[00:14:44.000 --> 00:14:47.000]  他說三十二節,
[00:14:47.000 --> 00:14:49.000]  沒有一人說,
[00:14:49.000 --> 00:14:52.000]  他的東西有一樣是自己的,
[00:14:52.000 --> 00:14:54.000]  都是大家共融的,
[00:14:55.000 --> 00:14:57.000]  你覺得有很多基督徒讀到這段聖經嗎?
[00:14:57.000 --> 00:15:00.000]  我不知道是什麼原因,
[00:15:00.000 --> 00:15:03.000]  或者他的語言能力突然間消失,
[00:15:03.000 --> 00:15:06.000]  他就看不到這段聖經,
[00:15:06.000 --> 00:15:10.000]  或者他故意看不到這段聖經,
[00:15:10.000 --> 00:15:15.000]  你竟然說我所有的東西,
[00:15:15.000 --> 00:15:17.000]  沒有一個人說是我自己的,
[00:15:17.000 --> 00:15:19.000]  是他自己做的,
[00:15:19.000 --> 00:15:21.000]  是他自己的,
[00:15:22.000 --> 00:15:25.000]  沒有一個人說是我自己的,
[00:15:25.000 --> 00:15:26.000]  是給所有人共用的,
[00:15:26.000 --> 00:15:28.000]  有誰肯呢?
[00:15:28.000 --> 00:15:30.000]  沒有一個人說,
[00:15:30.000 --> 00:15:31.000]  我自己的東西不是自己的,
[00:15:31.000 --> 00:15:32.000]  而是共用的,
[00:15:32.000 --> 00:15:33.000]  哪一個人肯呢?
[00:15:33.000 --> 00:15:35.000]  特別是哪個弟兄,
[00:15:35.000 --> 00:15:36.000]  哪個姐妹的銀行戶口裡面,
[00:15:36.000 --> 00:15:42.000]  他的存款有幾百萬的時候,
[00:15:42.000 --> 00:15:46.000]  如果你講這段聖經,
[00:15:46.000 --> 00:15:49.000]  我不是要把這幾百萬拿出來?
[00:15:52.000 --> 00:15:53.000]  好像聽聞衛宗的房子,
[00:15:53.000 --> 00:15:55.000]  現在1.22M,
[00:15:55.000 --> 00:15:58.000]  120萬以上,
[00:15:58.000 --> 00:16:00.000]  現在房屋都是漲到100多萬,
[00:16:00.000 --> 00:16:02.000]  他的房子就是我的,
[00:16:02.000 --> 00:16:04.000]  不是他的,
[00:16:04.000 --> 00:16:06.000]  不知道他怎麼想呢?
[00:16:06.000 --> 00:16:08.000]  他的房子就是我的,
[00:16:08.000 --> 00:16:09.000]  不知道他怎麼想的,
[00:16:09.000 --> 00:16:11.000]  最近我都聽聞我街坊,
[00:16:11.000 --> 00:16:13.000]  最近我聽說我的鄰居,
[00:16:13.000 --> 00:16:15.000]  在我對面的,
[00:16:15.000 --> 00:16:17.000]  他的房子大我100呎,
[00:16:17.000 --> 00:16:19.000]  大我100多呎,
[00:16:20.000 --> 00:16:22.000]  他叫價155萬,
[00:16:22.000 --> 00:16:25.000]  我都不知道,
[00:16:25.000 --> 00:16:27.000]  我原來無端端做了百萬富翁,
[00:16:27.000 --> 00:16:32.000]  如果我的房子又是你的,
[00:16:32.000 --> 00:16:34.000]  你開不開心呢?
