
[00:00:00.000 --> 00:00:03.200]  今年一月二十四日,二零二四年一月四日
[00:02:52.520 --> 00:02:57.800]  殺傷力比當時緊要千百萬倍
[00:02:57.800 --> 00:02:59.440]  第二個是氣候變遷
[00:02:59.440 --> 00:03:01.000]  這個現在是很嚴重的問題
[00:03:01.000 --> 00:03:02.080]  第三樣東西
[00:03:02.080 --> 00:03:03.800]  這個最新是什麼?
[00:03:03.800 --> 00:03:06.520]  人工智能的威脅
[00:03:06.520 --> 00:03:09.000]  基於這三個危險因素
[00:03:09.000 --> 00:03:11.920]  就說現在我們離開12點鐘
[00:03:11.920 --> 00:03:14.920]  只有90秒
[00:03:14.920 --> 00:03:16.360]  這樣
[00:03:16.360 --> 00:03:20.000]  其實我們一直以來看希伯來書
[00:03:20.000 --> 00:03:23.360]  前兩個星期我們都跟大家看過
[00:03:23.360 --> 00:03:26.280]  希伯來書的作者就提醒我們
[00:03:26.280 --> 00:03:29.520]  他說人人都有一死
[00:03:29.520 --> 00:03:31.200]  死後呢?
[00:03:31.200 --> 00:03:32.240]  有審判的
[00:03:32.240 --> 00:03:33.800]  人人都有一死
[00:03:33.800 --> 00:03:35.480]  死後且有審判
[00:03:35.480 --> 00:03:38.160]  原來聖經不只是說這件事
[00:03:38.160 --> 00:03:40.960]  除了人要面對死亡之外
[00:03:40.960 --> 00:03:42.320]  原來這個世界
[00:03:42.320 --> 00:03:45.000]  有世界沒有人
[00:03:45.000 --> 00:03:47.200]  中文我有這樣的概念
[00:03:47.200 --> 00:03:49.240]  但原來聖經也會告訴你
[00:03:49.240 --> 00:03:53.720]  有一天這個世界會完全被毀滅
[00:03:53.720 --> 00:03:58.840]  這正是科學家所擔心會發生的事情
[00:03:58.840 --> 00:04:03.240]  而且他們看到這件事正在發生
[00:04:03.240 --> 00:04:04.640]  人會死
[00:04:04.640 --> 00:04:08.120]  世界有一天會被完全毀滅
[00:04:08.120 --> 00:04:10.000]  對我們現在生毆的人
[00:04:10.000 --> 00:04:11.040]  我們還沒死
[00:04:11.040 --> 00:04:12.200]  今天大家坐在這裡
[00:04:12.200 --> 00:04:14.520]  還有呼吸、白搏
[00:04:14.520 --> 00:04:18.120]  對我們這些生毆的人來說
[00:04:18.120 --> 00:04:20.680]  到底有什麼意義沒有呢?
[00:04:20.680 --> 00:04:22.320]  大家有沒有想過這個問題呢?
[00:04:22.320 --> 00:04:24.520]  特別是我們說我們相信耶穌
[00:04:24.520 --> 00:04:25.480]  我們是基督徒
[00:04:25.480 --> 00:04:26.400]  我們信主
[00:04:26.400 --> 00:04:27.680]  我們是神的兒子
[00:04:27.680 --> 00:04:29.400]  我們先兩天再說
[00:04:29.400 --> 00:04:30.000]  不是先兩天再說
[00:04:30.000 --> 00:04:31.360]  是星期天再說
[00:04:31.360 --> 00:04:33.840]  我們會進入天國裡面生活
[00:04:33.840 --> 00:04:35.640]  既然如此
[00:04:35.640 --> 00:04:37.440]  我們這些相信耶穌的人
[00:04:37.440 --> 00:04:42.520]  又應該如何繼續在這樣的環境下
[00:04:42.520 --> 00:04:44.440]  去生活呢?
[00:04:44.440 --> 00:04:48.040]  其實聖經對末世的描寫
[00:04:48.040 --> 00:04:49.840]  是更加詳細的
[00:04:49.840 --> 00:04:50.960]  有一段聖經
[00:04:50.960 --> 00:04:52.160]  我們一起去看看好不好
[00:04:52.160 --> 00:04:54.400]  是《馬太福音》的二十四章
[00:04:54.400 --> 00:04:55.960]  九到十二節
[00:04:55.960 --> 00:04:57.000]  試試一起讀吧
[00:04:57.000 --> 00:04:57.880]  如果你願意的話
[00:04:57.880 --> 00:04:59.600]  不讀的話心裡讀吧
[00:04:59.600 --> 00:05:00.920]  一起讀吧
[00:05:00.920 --> 00:05:01.880]  那個時候
[00:05:01.880 --> 00:05:03.640]  你們要被逮捕
[00:05:03.640 --> 00:05:05.040]  受號應
[00:05:05.040 --> 00:05:06.480]  被殺害
[00:05:06.480 --> 00:05:08.080]  為了我的緣故
[00:05:08.080 --> 00:05:11.080]  天下的人都要憎恨你們
[00:05:11.080 --> 00:05:14.080]  許多人要放棄他們的信仰
[00:05:14.080 --> 00:05:15.520]  彼此出賣
[00:05:15.520 --> 00:05:17.360]  彼此仇視
[00:05:17.360 --> 00:05:19.640]  許多假先知要出現
[00:05:19.640 --> 00:05:21.120]  迷惑人心
[00:05:21.120 --> 00:05:23.160]  因為邪惡氾濫
[00:05:23.160 --> 00:05:24.680]  許多人的愛心
[00:05:24.680 --> 00:05:26.720]  就會漸漸冷淡了
[00:05:26.720 --> 00:05:27.520]  十三節
[00:05:27.520 --> 00:05:28.600]  但是
[00:05:28.600 --> 00:05:30.960]  堅忍到底的人
[00:05:30.960 --> 00:05:34.520]  必然得救
[00:05:34.520 --> 00:05:36.000]  對一個基督徒來說
[00:05:36.000 --> 00:05:38.400]  死亡應該是不可怕的
[00:05:38.400 --> 00:05:39.840]  死亡並不可怕
[00:05:39.840 --> 00:05:40.880]  如果你還是怕死的話
[00:05:40.880 --> 00:05:42.680]  你這樣做是有問題的
[00:05:42.680 --> 00:05:44.160]  如果你真的相信耶穌的話
[00:05:44.160 --> 00:05:46.720]  死亡對我們來說只是一個過渡
[00:05:46.720 --> 00:05:47.840]  只是一個進入天國
[00:05:47.840 --> 00:05:50.640]  進入永生的一個門口
[00:05:50.640 --> 00:05:53.040]  當我們離開這個世界的時候
[00:05:53.040 --> 00:05:54.320]  是與愛我們的天父
[00:05:54.320 --> 00:05:55.480]  一起在天國裡面生活
[00:05:55.480 --> 00:05:56.760]  這是好得無比
[00:05:56.760 --> 00:05:58.720]  這個不需要再說
[00:05:58.720 --> 00:06:00.920]  但是原來
[00:06:00.920 --> 00:06:04.040]  我們生活在末世的信徒
[00:06:04.040 --> 00:06:10.320]  是會面對很多難以想像的痛苦迫害
[00:06:10.320 --> 00:06:12.160]  聖經甚至告訴我們
[00:06:12.160 --> 00:06:14.320]  有些人會抵受不住的
[00:06:14.320 --> 00:06:15.280]  會抵受不住
[00:06:15.280 --> 00:06:16.480]  那就放棄信仰吧
[00:06:16.480 --> 00:06:18.000]  很多人本來是很有愛心的
[00:06:18.000 --> 00:06:21.480]  變成了冷酷無情
[00:06:21.480 --> 00:06:22.920]  當我們看到這些記載
[00:06:22.920 --> 00:06:24.600]  是末世的記載
[00:06:24.600 --> 00:06:25.720]  有時候我們做基督徒的時候
[00:06:25.720 --> 00:06:27.200]  都很難明白的
[00:06:27.200 --> 00:06:29.480]  就是
[00:06:29.480 --> 00:06:32.160]  我們應該怎樣面對這個時候呢
[00:06:32.160 --> 00:06:35.080]  但是剛才讀這個《馬提福音》
[00:06:35.080 --> 00:06:36.720]  最後一句很重要
[00:06:36.720 --> 00:06:37.840]  一起再讀一次好嗎
[00:06:37.840 --> 00:06:39.120]  十三節是說什麼
[00:06:39.120 --> 00:06:40.520]  二十四章十三節
[00:06:40.520 --> 00:06:41.480]  一起來
[00:06:41.480 --> 00:06:42.760]  但是
[00:06:42.760 --> 00:06:45.560]  堅忍到底的人
[00:06:45.560 --> 00:06:47.400]  必然得救
[00:06:47.400 --> 00:06:48.480]  堅忍到底的人
[00:06:48.480 --> 00:06:50.240]  是必然會得救的
[00:06:50.240 --> 00:06:51.520]  我們信耶穌
[00:06:51.520 --> 00:06:54.920]  我們已經擁有一個得救的確訣的人
[00:06:54.920 --> 00:06:57.240]  在救主回來之前
[00:06:57.240 --> 00:06:59.200]  既然我們堅忍到底會得救
[00:06:59.200 --> 00:07:00.920]  怎樣堅忍呢
[00:07:00.920 --> 00:07:02.800]  我們怎樣才能夠去面對
[00:07:02.800 --> 00:07:07.600]  因為信仰而受到的痛苦和迫害呢
[00:07:07.600 --> 00:07:10.840]  我們又應該怎樣去等候
[00:07:10.840 --> 00:07:13.720]  和迎接耶穌基督的歸來呢
[00:07:13.720 --> 00:07:15.520]  這就是今天我們訊息的主題
[00:07:15.520 --> 00:07:16.440]  因為為什麼呢
[00:07:16.440 --> 00:07:19.000]  今天我們看希伯來書第十章
[00:07:19.000 --> 00:07:21.000]  三十二節到三十九節
[00:07:21.000 --> 00:07:22.360]  在這段聖經裡面來說
[00:07:22.360 --> 00:07:24.120]  神透過希伯來書
[00:07:24.120 --> 00:07:27.120]  是給我們很多提醒和鼓勵的
[00:07:27.120 --> 00:07:27.960]  首先
[00:07:27.960 --> 00:07:28.960]  祂告訴我們
[00:07:28.960 --> 00:07:30.000]  我們怎樣做
[00:07:30.000 --> 00:07:34.000]  我們要以盼望去面對一切的痛苦
[00:07:34.000 --> 00:07:37.640]  以盼望去面對一切的痛苦
[00:07:37.640 --> 00:07:40.280]  三十二節到三十四節第十章
[00:07:40.280 --> 00:07:41.480]  聖經怎樣說
[00:07:41.480 --> 00:07:41.960]  祂說
[00:07:41.960 --> 00:07:44.840]  要記得以往的日子
[00:07:44.840 --> 00:07:47.000]  上帝光照了你們之後
[00:07:47.000 --> 00:07:49.240]  你們遭受很多痛苦
[00:07:49.240 --> 00:07:53.320]  但是並沒有在爭戰中失敗
[00:07:53.320 --> 00:07:54.280]  有時候
[00:07:54.280 --> 00:07:57.560]  你們當眾受人的侮辱和虐待
[00:07:57.560 --> 00:07:58.360]  有時候
[00:07:58.360 --> 00:08:00.800]  你們和那些遭受這些苦難的人
[00:08:00.800 --> 00:08:02.160]  站在一起
[00:08:02.160 --> 00:08:05.120]  你們跟囚犯一同受苦
[00:08:05.120 --> 00:08:08.320]  當你們所有的財物都被奪走的時候
[00:08:08.320 --> 00:08:09.720]  很慘吧
[00:08:09.720 --> 00:08:11.880]  你們甘心忍受
[00:08:11.880 --> 00:08:13.040]  因為你們知道
[00:08:13.040 --> 00:08:13.840]  這是原因
[00:08:13.840 --> 00:08:15.120]  因為你們知道
[00:08:15.120 --> 00:08:23.160]  你們環保有那更美好而長存的產業
[00:08:23.160 --> 00:08:24.960]  我們真的講過很多次了
[00:08:24.960 --> 00:08:25.440]  牧師道
[00:08:25.440 --> 00:08:26.360]  感謝上帝
[00:08:26.360 --> 00:08:28.760]  我們生活在美國
[00:08:28.760 --> 00:08:29.880]  我們不是生活在以色列
[00:08:29.880 --> 00:08:31.960]  中東
[00:08:31.960 --> 00:08:33.120]  烏克蘭
[00:08:33.120 --> 00:08:34.160]  不是那些地方
[00:08:34.160 --> 00:08:35.120]  感謝主
[00:08:35.120 --> 00:08:37.040]  我們今生在美國
[00:08:37.040 --> 00:08:39.120]  所以很多時候
[00:08:39.120 --> 00:08:39.800]  有時看新聞
[00:08:39.800 --> 00:08:40.800]  有時不看新聞
[00:08:40.800 --> 00:08:43.840]  我們是很難去想像
[00:08:43.840 --> 00:08:45.680]  早期的基督徒
[00:08:45.680 --> 00:08:47.440]  他們所面對的那種打壓
[00:08:47.440 --> 00:08:50.000]  因為信仰的緣故被打壓
[00:08:50.000 --> 00:08:51.480]  受壓迫
[00:08:51.480 --> 00:08:53.640]  那種痛苦和壓力
[00:08:53.640 --> 00:08:54.720]  我們今天的基督徒
[00:08:54.720 --> 00:08:56.520]  特別是生活在美國的基督徒
[00:08:56.520 --> 00:08:59.200]  是很難去想像和得到的
[00:08:59.200 --> 00:09:00.480]  今天有很多人來教會
[00:09:00.480 --> 00:09:01.680]  我不知道大家
[00:09:01.680 --> 00:09:02.920]  我不知道在座的裡面
[00:09:02.920 --> 00:09:04.400]  有沒有信耶穌或未信耶穌
[00:09:04.400 --> 00:09:05.600]  信耶穌有很多
[00:09:05.600 --> 00:09:06.480]  有沒有未信主的
[00:09:06.480 --> 00:09:08.800]  我不知道
[00:09:08.800 --> 00:09:09.840]  今天
[00:09:09.840 --> 00:09:11.440]  我發覺很多人來教會
[00:09:11.440 --> 00:09:12.480]  是希望什麼
[00:09:12.480 --> 00:09:14.400]  希望得平安
[00:09:14.400 --> 00:09:15.080]  是不是
[00:09:15.080 --> 00:09:17.280]  希望能夠解壓
[00:09:17.280 --> 00:09:18.240]  來到教會
[00:09:18.240 --> 00:09:19.000]  開心心
[00:09:19.000 --> 00:09:19.480]  為什麼
[00:09:19.480 --> 00:09:21.600]  看到弟弟姊妹都在笑我們
[00:09:21.600 --> 00:09:22.960]  開心心
[00:09:22.960 --> 00:09:25.200]  和一些"好人"
[00:09:25.200 --> 00:09:26.560]  我們不知道多好
[00:09:26.560 --> 00:09:28.160]  應該是好人吧
[00:09:28.160 --> 00:09:29.600]  一些很有愛心的人
[00:09:29.600 --> 00:09:30.920]  每個禮拜都見見他們
[00:09:30.920 --> 00:09:32.000]  見見面
[00:09:32.000 --> 00:09:32.640]  聊聊天
[00:09:32.640 --> 00:09:34.000]  聽聽牧師講道
[00:09:34.000 --> 00:09:36.520]  然後一起去吃午飯
[00:09:36.520 --> 00:09:39.680]  或者一起聚餐
[00:09:39.680 --> 00:09:41.000]  所以
[00:09:41.000 --> 00:09:42.120]  在美國
[00:09:42.120 --> 00:09:43.640]  在一些開明的國家裡
[00:09:43.640 --> 00:09:44.840]  開明
[00:09:44.840 --> 00:09:46.280]  甚至有些人
[00:09:46.280 --> 00:09:48.800]  當星期天去教堂
[00:09:48.800 --> 00:09:51.080]  是一個社交活動
[00:09:51.080 --> 00:09:52.920]  星期天去教會
[00:09:52.920 --> 00:09:55.200]  是生活情緒的一部分
[00:09:55.200 --> 00:09:58.120]  不去教會有時很錯過
[00:09:58.120 --> 00:10:00.160]  不知道我們會不會是這樣
[00:10:00.160 --> 00:10:01.680]  我知道有些不信耶穌的人
[00:10:01.680 --> 00:10:04.560]  是會這樣看教會
[00:10:04.560 --> 00:10:06.600]  在教會裡面
[00:10:06.600 --> 00:10:07.800]  在今天的教會裡面
[00:10:07.800 --> 00:10:08.640]  我們很少會聽到
[00:10:08.640 --> 00:10:11.400]  做基督徒會受苦的
[00:10:11.400 --> 00:10:12.840]  有沒有聽過教會裡面
[00:10:12.840 --> 00:10:15.160]  經常說做基督徒會受苦的呢
[00:10:15.160 --> 00:10:16.440]  我們年輕的時代
[00:10:16.440 --> 00:10:18.040]  在香港十幾歲
[00:10:18.040 --> 00:10:20.360]  我們那時候叫年輕人
[00:10:20.360 --> 00:10:22.160]  不知道為什麼我們的時代
[00:10:22.160 --> 00:10:24.200]  很流行說為主受苦
[00:10:24.200 --> 00:10:25.280]  很流行說的
[00:10:25.280 --> 00:10:26.760]  但是現在我做牧師之後
[00:10:26.760 --> 00:10:27.560]  到現在
[00:10:27.560 --> 00:10:29.920]  我自己也很少說
[00:10:29.920 --> 00:10:30.560]  在教會裡面
[00:10:30.560 --> 00:10:33.240]  很少說要為主受苦的
[00:10:33.240 --> 00:10:36.200]  原來基督徒會受苦的
[00:10:36.200 --> 00:10:36.880]  在教會裡面
[00:10:36.880 --> 00:10:38.360]  我們最常聽到的是什麼
[00:10:38.360 --> 00:10:40.480]  「神愛世人」是什麼
[00:10:40.480 --> 00:10:41.120]  在教會裡面
[00:10:41.120 --> 00:10:42.520]  我們最常聽到的是什麼
[00:10:42.520 --> 00:10:45.800]  「信耶穌得永生」
[00:10:45.800 --> 00:10:46.440]  但是聽了之後
[00:10:46.440 --> 00:10:47.560]  你有沒有留意到
[00:10:47.560 --> 00:10:48.920]  這些信息
[00:10:48.920 --> 00:10:50.440]  「神愛世人」
[00:10:50.440 --> 00:10:53.680]  「信耶穌得永生」
[00:10:53.680 --> 00:10:56.720]  其實很多人都不在意
[00:10:56.720 --> 00:10:57.840]  那些不信耶穌的人
[00:10:57.840 --> 00:10:59.080]  聽到都麻木了
[00:10:59.080 --> 00:11:00.000]  「信耶穌得永生」
[00:11:00.000 --> 00:11:01.280]  我今生都還沒搞定
[00:11:01.280 --> 00:11:03.200]  還說什麼「永生」呢
[00:11:03.200 --> 00:11:04.560]  我們很現實的
[00:11:04.560 --> 00:11:06.560]  看眼前的東西
[00:11:06.560 --> 00:11:08.680]  現在我生活這麼困難
[00:11:08.680 --> 00:11:10.240]  還在想「永生」是如何
[00:11:10.240 --> 00:11:12.840]  沒什麼心情去說
[00:11:12.840 --> 00:11:13.960]  「永生」的問題
[00:11:13.960 --> 00:11:15.080]  說「愛」也是好的
[00:11:15.080 --> 00:11:18.200]  那誰不信「愛」呢
[00:11:18.200 --> 00:11:23.280]  所以就算我們是不信耶穌的人
[00:11:23.280 --> 00:11:25.960]  你還不是基督徒
[00:11:25.960 --> 00:11:27.440]  其實我們已經覺得
[00:11:27.440 --> 00:11:29.640]  做人其實是很難的
[00:11:29.640 --> 00:11:31.800]  做人難不難
[00:11:31.800 --> 00:11:34.600]  做人其實是很艱難的
[00:11:34.600 --> 00:11:36.000]  如果信耶穌之後
[00:11:36.000 --> 00:11:39.880]  還要因為信而受更多的苦
[00:11:39.880 --> 00:11:42.080]  那為什麼要信耶穌呢
[00:11:42.080 --> 00:11:44.400]  你知道為什麼要信耶穌嗎
[00:11:44.400 --> 00:11:45.680]  信耶穌前都已經受苦了
[00:11:45.680 --> 00:11:47.840]  信耶穌之後還要受更多的苦難
[00:11:47.840 --> 00:11:49.840]  有沒有搞錯
[00:11:49.840 --> 00:11:51.520]  我為什麼要信耶穌呢
[00:11:51.520 --> 00:11:53.640]  你為什麼要信耶穌呢
[00:11:53.640 --> 00:11:58.480]  有沒有人問過這個問題呢
[00:11:58.480 --> 00:12:01.240]  大家有沒有看《世運》
[00:12:01.240 --> 00:12:02.120]  以前我經常追的
[00:12:02.120 --> 00:12:03.280]  現在好像沒怎麼看《世運》
[00:12:03.280 --> 00:12:06.080]  (是奧運會)
[00:12:06.080 --> 00:12:09.600]  對不起,是奧運會
[00:12:09.600 --> 00:12:12.320]  奧運會,是奧運會
[00:12:12.320 --> 00:12:14.320]  有沒有人看奧運會呢
[00:12:14.320 --> 00:12:16.480]  我沒有怎麼看
[00:12:16.480 --> 00:12:17.480]  以前我經常追的
[00:12:17.480 --> 00:12:19.640]  現在好像沒怎麼看奧運會
[00:12:19.640 --> 00:12:25.320]  為什麼很多運動員想做奧運選手呢
[00:12:25.320 --> 00:12:27.880]  要做奧運選手
[00:12:27.880 --> 00:12:39.360]  真的很辛苦,要受很多嚴峻和艱苦的鍛鍊
[00:12:39.360 --> 00:12:43.160]  訓練的時間又長又辛苦
[00:12:43.160 --> 00:12:46.640]  根本在那段時間沒什麼樂趣
[00:12:46.640 --> 00:12:47.720]  如果你做過運動員
[00:12:47.720 --> 00:12:51.240]  我不知道,是不簡單的事
[00:12:51.240 --> 00:12:53.600]  為什麼還有這麼多運動員
[00:12:53.600 --> 00:12:55.480]  拼命要做奧運選手
[00:12:55.480 --> 00:12:57.000]  拼命要做世運選手
[00:12:57.000 --> 00:12:59.920]  為什麼呢
[00:12:59.920 --> 00:13:01.720]  因為這是一個盼望
[00:13:01.720 --> 00:13:02.240]  盼望什麼呢
[00:13:02.240 --> 00:13:04.520]  我進去之後有機會
[00:13:04.520 --> 00:13:08.560]  有一天站在辦嘴台上
[00:13:08.560 --> 00:13:09.480]  怎樣呢
[00:13:09.480 --> 00:13:10.400]  拿金牌
[00:13:10.400 --> 00:13:14.240]  拿不到金牌,拿銀牌、銅牌也好
[00:13:14.240 --> 00:13:16.160]  可以為國爭光
[00:13:16.160 --> 00:13:19.480]  而且更可以讓全世界的人
[00:13:19.480 --> 00:13:23.480]  共認我們的成就
[00:13:23.480 --> 00:13:27.200]  所以鍛鍊的時間、磨練的時間
[00:13:27.200 --> 00:13:28.600]  多長多辛苦
[00:13:28.600 --> 00:13:29.920]  死撐下去
[00:13:29.920 --> 00:13:32.800]  因為你有盼望
[00:13:32.800 --> 00:13:34.320]  是不是
[00:13:34.320 --> 00:13:36.320]  所以聽師妹
[00:13:36.320 --> 00:13:40.320]  我希望大家明白
[00:13:40.320 --> 00:13:42.200]  我們信耶穌
[00:13:42.200 --> 00:13:47.880]  跟相信其他的宗教信仰是不一樣的
[00:13:47.880 --> 00:13:50.960]  信耶穌跟信其他的宗教信仰是很不同的
[00:13:50.960 --> 00:13:52.960]  很多宗教信仰是什麼
[00:13:52.960 --> 00:13:55.400]  我們都會說「圈人為善」
[00:13:55.400 --> 00:13:57.520]  行善積德
[00:13:57.520 --> 00:13:58.800]  很多宗教信仰
[00:13:58.800 --> 00:14:00.640]  特別是民間的宗教信仰
[00:14:00.640 --> 00:14:01.640]  是說一件事
[00:14:01.640 --> 00:14:03.160]  行善積德
[00:14:03.160 --> 00:14:05.880]  這樣你就會被神明保佑你
[00:14:05.880 --> 00:14:08.680]  這樣你就會生活平安凡事順利
[00:14:08.680 --> 00:14:11.160]  例如找一份好工作
[00:14:11.160 --> 00:14:13.560]  做生意的生意興隆
[00:14:13.560 --> 00:14:16.400]  讀書的可以讀名校
[00:14:16.400 --> 00:14:17.800]  你就拜神拜佛
[00:14:17.800 --> 00:14:18.880]  做這些事
[00:14:18.880 --> 00:14:19.760]  做好人
[00:14:19.760 --> 00:14:25.520]  因為希望賺取這些結果
[00:14:25.520 --> 00:14:30.280]  但是基督教的信仰是告訴我們
[00:14:30.280 --> 00:14:34.960]  原來我們現在擁有的生命
[00:14:34.960 --> 00:14:38.920]  是一個殘破的生命
[00:14:38.920 --> 00:14:41.120]  是一個不完整的生命
[00:14:41.120 --> 00:14:41.840]  為什麼
[00:14:41.840 --> 00:14:42.840]  聖經告訴我們
[00:14:42.840 --> 00:14:45.920]  因為人五逆上帝
[00:14:45.920 --> 00:14:48.120]  因為人離開了上帝
[00:14:48.120 --> 00:14:49.560]  離開了造物主
[00:14:49.560 --> 00:14:50.760]  所以我們的靈魂
[00:14:50.760 --> 00:14:56.560]  現在是被魔鬼引誘誘惑和操控著
[00:14:56.560 --> 00:14:58.160]  你不覺得嗎
[00:14:58.160 --> 00:14:59.280]  原來我們的靈魂
[00:14:59.280 --> 00:15:01.600]  是正是被魔鬼誘惑和操控
[00:15:01.600 --> 00:15:04.160]  以致我們現在留意到
[00:15:04.160 --> 00:15:07.880]  發覺人原來可以做出這麼多
[00:15:07.880 --> 00:15:10.000]  害人聽聞
[00:15:10.000 --> 00:15:11.040]  邪惡
[00:15:11.040 --> 00:15:12.080]  殘暴
[00:15:12.080 --> 00:15:12.800]  不公
[00:15:12.800 --> 00:15:13.440]  不義
[00:15:13.440 --> 00:15:15.720]  不道德的事
[00:15:15.720 --> 00:15:16.920]  有時候我們憎恨
[00:15:16.920 --> 00:15:17.800]  有沒有搞錯
[00:15:17.800 --> 00:15:20.240]  你做了出這種事
[00:15:20.240 --> 00:15:22.360]  殺人放火已經不是什麼回事
[00:15:22.360 --> 00:15:24.520]  這個世界越發展的時候
[00:15:24.520 --> 00:15:27.320]  發覺原來人的心越來越恐怖
[00:15:27.320 --> 00:15:29.280]  有沒有這種認同感
[00:15:29.280 --> 00:15:31.480]  有沒有這種看到
[00:15:31.480 --> 00:15:34.040]  就是因為我們現在的生命
[00:15:34.040 --> 00:15:35.960]  是一個殘破
[00:15:35.960 --> 00:15:38.440]  不完整的生命
[00:15:38.440 --> 00:15:40.720]  第一次我們知不知道
[00:15:40.720 --> 00:15:42.160]  原來我們現在是生活在
[00:15:42.160 --> 00:15:46.640]  上帝的刑罰之中
[00:15:46.640 --> 00:15:48.040]  你可以相信吧
[00:15:48.040 --> 00:15:49.600]  所以這就是結果
[00:15:49.600 --> 00:15:51.280]  所以我們的人生
