
[00:00:00.000 --> 00:00:02.000]  (主席)各位大英姊妹午安
[00:05:38.000 --> 00:05:40.000]  或者是迷失的時候
[00:05:40.000 --> 00:05:43.000]  或者是遭受一些敵人的攻擊
[00:05:43.000 --> 00:05:45.000]  甚至是在危難的時候
[00:05:45.000 --> 00:05:48.000]  歷世歷代的信徒
[00:05:48.000 --> 00:05:51.000]  都可以跟這個詩篇23篇
[00:05:51.000 --> 00:05:54.000]  得到及時的安慰和幫助
[00:05:54.000 --> 00:05:56.000]  不知道大家會不會背
[00:05:56.000 --> 00:05:58.000]  詩篇23篇
[00:05:58.000 --> 00:06:00.000]  當中提醒我們什麼
[00:06:00.000 --> 00:06:02.000]  耶和華是我們的目者
[00:06:02.000 --> 00:06:05.000]  祂會使我們靈魂蘇醒
[00:06:05.000 --> 00:06:07.000]  祂會引導我們走異路
[00:06:07.000 --> 00:06:10.000]  我們需要行過死任的幽谷
[00:06:10.000 --> 00:06:12.000]  我們也不怕遭害
[00:06:12.000 --> 00:06:16.000]  因為神的象 神的肝都安慰我們
[00:06:16.000 --> 00:06:18.000]  當我們被人家中傷
[00:06:18.000 --> 00:06:20.000]  受到冤屈
[00:06:20.000 --> 00:06:21.000]  很憤怒
[00:06:21.000 --> 00:06:24.000]  但又好像無力無助的時候
[00:06:24.000 --> 00:06:27.000]  當我們又記得詩篇第七章
[00:06:27.000 --> 00:06:29.000]  或者是生命記32章
[00:06:29.000 --> 00:06:31.000]  這兩節的經文
[00:06:31.000 --> 00:06:33.000]  神治公義的審判者
[00:06:33.000 --> 00:06:35.000]  伸冤報應在神
[00:06:35.000 --> 00:06:40.000]  這些經文真的有助我們的心得到安慰
[00:06:40.000 --> 00:06:44.000]  我們的心情會較容易平復下來
[00:06:44.000 --> 00:06:48.000]  有能力去忍受暫時的屈辱
[00:06:48.000 --> 00:06:51.000]  或者是一些不平等的待遇
[00:06:51.000 --> 00:06:54.000]  或者當我們有時犯罪跌倒
[00:06:54.000 --> 00:06:56.000]  為自己的罪痛悔
[00:06:56.000 --> 00:06:58.000]  傷心難過
[00:06:58.000 --> 00:06:59.000]  很絕望
[00:06:59.000 --> 00:07:01.000]  好像神離我們很遠
[00:07:01.000 --> 00:07:03.000]  但我們又真的不知道
[00:07:03.000 --> 00:07:05.000]  神是否會原諒我們的時候
[00:07:05.000 --> 00:07:08.000]  如果我們又記得這三段經文
[00:07:08.000 --> 00:07:11.000]  我相信又會給我們很大的幫助
[00:07:11.000 --> 00:07:14.000]  這裡說我們的神是什麼
[00:07:14.000 --> 00:07:15.000]  有恩典
[00:07:15.000 --> 00:07:16.000]  有憐憫
[00:07:16.000 --> 00:07:17.000]  不輕易發怒
[00:07:17.000 --> 00:07:19.000]  有豐盛慈愛的神
[00:07:19.000 --> 00:07:21.000]  神亦都應許我們
[00:07:21.000 --> 00:07:23.000]  不會輕看我們畏罪
[00:07:23.000 --> 00:07:25.000]  憂傷痛悔的心
[00:07:25.000 --> 00:07:27.000]  祂會接納我們
[00:07:27.000 --> 00:07:28.000]  祂要我們同在
[00:07:28.000 --> 00:07:31.000]  祂會甦醒我們的靈性
[00:07:31.000 --> 00:07:32.000]  回歸二路
[00:07:32.000 --> 00:07:35.000]  這些經文真的會帶給我們很多的安慰
[00:07:35.000 --> 00:07:37.000]  和盼望
[00:07:37.000 --> 00:07:39.000]  我自己在泰國
[00:07:39.000 --> 00:07:41.000]  服侍了十幾年
[00:07:41.000 --> 00:07:43.000]  其實我也有一段時間
[00:07:43.000 --> 00:07:45.000]  是很難過的
[00:07:45.000 --> 00:07:48.000]  怎樣最艱難的時候是什麼
[00:07:48.000 --> 00:07:51.000]  就是我在伯特利神學院
[00:07:51.000 --> 00:07:55.000]  轉過去柏瑤神學院教書的時候
[00:07:55.000 --> 00:07:57.000]  我在伯特利教了大概六年左右
[00:07:57.000 --> 00:07:59.000]  全部用普通話
[00:07:59.000 --> 00:08:01.000]  雖然我的普通話都很普通
[00:08:01.000 --> 00:08:03.000]  但都算應付得到
[00:08:03.000 --> 00:08:05.000]  但是
[00:08:05.000 --> 00:08:08.000]  這間柏瑤神學院是全泰文的
[00:08:08.000 --> 00:08:10.000]  當初我去的時候
[00:08:10.000 --> 00:08:12.000]  那個院長以為
[00:08:12.000 --> 00:08:14.000]  你在那裡教了六年書
[00:08:14.000 --> 00:08:15.000]  肯定很厲害
[00:08:15.000 --> 00:08:17.000]  一來就給我三科
[00:08:17.000 --> 00:08:18.000]  先知書
[00:08:18.000 --> 00:08:19.000]  約翰福音
[00:08:19.000 --> 00:08:21.000]  和哥林多慈書
[00:08:21.000 --> 00:08:25.000]  不是這些書的內容難倒我
[00:08:25.000 --> 00:08:27.000]  而是我要很短時間
[00:08:27.000 --> 00:08:30.000]  將這些筆記
[00:08:30.000 --> 00:08:32.000]  全部變回泰文
[00:08:32.000 --> 00:08:35.000]  還有當時我的泰文是不流利的
[00:08:35.000 --> 00:08:37.000]  因為在伯特利講了
[00:08:37.000 --> 00:08:39.000]  用國語的
[00:08:39.000 --> 00:08:40.000]  普通話的
[00:08:40.000 --> 00:08:42.000]  所以是不得了的
[00:08:42.000 --> 00:08:43.000]  去到那裡
[00:08:43.000 --> 00:08:46.000]  除了要預備那些筆記之外
[00:08:46.000 --> 00:08:49.000]  真的要重新適應那裡的環境
[00:08:49.000 --> 00:08:51.000]  侍奉的團隊
[00:08:51.000 --> 00:08:53.000]  還有那裡的學生
[00:08:53.000 --> 00:08:54.000]  沒有一個懂得
[00:08:54.000 --> 00:08:56.000]  大家讀過先知書
[00:08:56.000 --> 00:08:59.000]  你知道裡面有很多人名地名
[00:08:59.000 --> 00:09:01.000]  你用廣東話讀
[00:09:01.000 --> 00:09:02.000]  普通話讀
[00:09:02.000 --> 00:09:03.000]  我們中文讀
[00:09:03.000 --> 00:09:05.000]  有時候都會不清不楚
[00:09:05.000 --> 00:09:07.000]  你想想我用那些泰文讀
[00:09:07.000 --> 00:09:09.000]  那些人名地名
[00:09:09.000 --> 00:09:10.000]  真的不清不楚
[00:09:10.000 --> 00:09:11.000]  你可以想像
[00:09:11.000 --> 00:09:13.000]  別人用三十多個小時
[00:09:13.000 --> 00:09:14.000]  教完那科
[00:09:14.000 --> 00:09:15.000]  我告訴你
[00:09:15.000 --> 00:09:16.000]  我第一年
[00:09:16.000 --> 00:09:19.000]  我要借別人老師的課
[00:09:19.000 --> 00:09:21.000]  借他三幾個小時
[00:09:21.000 --> 00:09:23.000]  我才可以完那個課程
[00:09:23.000 --> 00:09:24.000]  因為講得太慢
[00:09:24.000 --> 00:09:25.000]  太不清不楚
[00:09:25.000 --> 00:09:27.000]  所以你知道我那時候
[00:09:27.000 --> 00:09:29.000]  是有多大的壓力
[00:09:29.000 --> 00:09:32.000]  真的覺得自己很孤單
[00:09:32.000 --> 00:09:33.000]  很害怕
[00:09:33.000 --> 00:09:36.000]  而且真的情緒低落
[00:09:36.000 --> 00:09:37.000]  不過感謝神
[00:09:37.000 --> 00:09:39.000]  在情緒低落的時候
[00:09:39.000 --> 00:09:40.000]  我很記得
[00:09:40.000 --> 00:09:42.000]  有一節的經文
[00:09:42.000 --> 00:09:44.000]  我師父教我的
[00:09:44.000 --> 00:09:46.000]  而且是可以唱出來的
[00:09:46.000 --> 00:09:48.000]  不過我的聲音不好
[00:09:48.000 --> 00:09:51.000]  免得虐待你們的耳朵
[00:09:51.000 --> 00:09:53.000]  所以我就讀給你聽
[00:09:53.000 --> 00:09:55.000]  那次幫助到我的經文是甚麼呢
[00:09:55.000 --> 00:09:59.000]  提摩太后書一章七節
[00:09:59.000 --> 00:10:01.000]  是保羅對提摩太說的
[00:10:01.000 --> 00:10:04.000]  他說因為神賜給我們
[00:10:04.000 --> 00:10:05.000]  不是膽怯的身
[00:10:05.000 --> 00:10:09.000]  乃是剛強人愛謹守的心
[00:10:09.000 --> 00:10:11.000]  這句話真的給了我
[00:10:11.000 --> 00:10:12.000]  很多安慰和盼望
[00:10:12.000 --> 00:10:14.000]  我唱這首歌的時候
[00:10:14.000 --> 00:10:15.000]  雖然是一節
[00:10:15.000 --> 00:10:17.000]  重重覆覆都是那一節
[00:10:17.000 --> 00:10:19.000]  但是真的給了我
[00:10:19.000 --> 00:10:21.000]  提起我的精神
[00:10:21.000 --> 00:10:23.000]  我知道神和我同在
[00:10:23.000 --> 00:10:25.000]  和我同行
[00:10:25.000 --> 00:10:27.000]  祂會給力量我去應付
[00:10:27.000 --> 00:10:29.000]  當時的艱難
[00:10:29.000 --> 00:10:31.000]  真的是感謝神
[00:10:31.000 --> 00:10:33.000]  終於真的靠著神的恩典
[00:10:33.000 --> 00:10:36.000]  就熬過了第一年
[00:10:36.000 --> 00:10:38.000]  真的靠著神的話
[00:10:38.000 --> 00:10:40.000]  我想我也不需要
[00:10:40.000 --> 00:10:41.000]  再舉甚麼例子
[00:10:41.000 --> 00:10:44.000]  說神的話幫助到我們
[00:10:44.000 --> 00:10:46.000]  復興我們的靈性
[00:10:46.000 --> 00:10:47.000]  我相信弟兄姊妹
[00:10:47.000 --> 00:10:49.000]  你也會有或多或少的
[00:10:49.000 --> 00:10:51.000]  這些經歷
[00:10:51.000 --> 00:10:52.000]  我相信在香港
[00:10:52.000 --> 00:10:54.000]  我們每一個人都有聖經
[00:10:54.000 --> 00:10:55.000]  甚至在你家裡
[00:10:55.000 --> 00:10:59.000]  也有不知多少本聖經
[00:10:59.000 --> 00:11:01.000]  你們大家也有手機吧
[00:11:01.000 --> 00:11:03.000]  我想問問你們手機裡
[00:11:03.000 --> 00:11:04.000]  是否一定有
[00:11:04.000 --> 00:11:06.000]  電子版的聖經
[00:11:06.000 --> 00:11:08.000]  你舉手給我看看
[00:11:08.000 --> 00:11:12.000]  真的幾乎全場了
[00:11:12.000 --> 00:11:13.000]  我想很多人都
[00:11:13.000 --> 00:11:16.000]  機不離手
[00:11:16.000 --> 00:11:18.000]  但是也等於甚麼
[00:11:18.000 --> 00:11:20.000]  你是驚不離手
[00:11:20.000 --> 00:11:21.000]  不過很可惜
[00:11:21.000 --> 00:11:23.000]  是不是我們每一次
[00:11:23.000 --> 00:11:25.000]  我們遇到逆境
[00:11:25.000 --> 00:11:27.000]  或者艱難的時候
[00:11:27.000 --> 00:11:30.000]  就會得到適時的幫助
[00:11:30.000 --> 00:11:32.000]  安慰和盼望
[00:11:32.000 --> 00:11:34.000]  好像私人那樣呢
[00:11:34.000 --> 00:11:36.000]  未必的
[00:11:36.000 --> 00:11:38.000]  原因是甚麼呢
[00:11:38.000 --> 00:11:40.000]  當然不是因為神的話
[00:11:40.000 --> 00:11:43.000]  或者神自己又出了問題
[00:11:43.000 --> 00:11:44.000]  那問題在哪裡呢
[00:11:44.000 --> 00:11:46.000]  當然是在自己那裡
[00:11:46.000 --> 00:11:48.000]  在我們自己的身上
[00:11:48.000 --> 00:11:51.000]  我今天看到這八節的經文
[00:11:51.000 --> 00:11:54.000]  我讀了很多次之後
[00:11:54.000 --> 00:11:55.000]  我發現
[00:11:55.000 --> 00:11:59.000]  私人給了我們三個秘訣
[00:11:59.000 --> 00:12:00.000]  這三個秘訣
[00:12:00.000 --> 00:12:02.000]  就可以幫助我們
[00:12:02.000 --> 00:12:04.000]  可以在患難的時候
[00:12:04.000 --> 00:12:05.000]  好像私人那樣
[00:12:05.000 --> 00:12:08.000]  得到幫助和安慰
[00:12:08.000 --> 00:12:10.000]  第一樣東西就是
[00:12:10.000 --> 00:12:12.000]  如果大家剛才有讀
[00:12:12.000 --> 00:12:15.000]  有留意那些紅色的字的時候
[00:12:15.000 --> 00:12:17.000]  有三次提到一個字
[00:12:17.000 --> 00:12:18.000]  就是「紀念」
[00:12:18.000 --> 00:12:19.000]  三次
[00:12:19.000 --> 00:12:22.000]  「紀念」這個字的意思是
[00:12:22.000 --> 00:12:24.000]  正確地標記
[00:12:24.000 --> 00:12:27.000]  方便被識別和記住
[00:12:27.000 --> 00:12:28.000]  所以
[00:12:28.000 --> 00:12:33.000]  「紀念」有留心、重述、保留
[00:12:33.000 --> 00:12:35.000]  和記住的意思
[00:12:35.000 --> 00:12:38.000]  我們看看第四十九節
[00:12:38.000 --> 00:12:40.000]  私人懇求神紀念
[00:12:40.000 --> 00:12:42.000]  神向他說的話
[00:12:42.000 --> 00:12:44.000]  原文是沒有「應許」的
[00:12:44.000 --> 00:12:48.000]  但是可能理解中
[00:12:48.000 --> 00:12:50.000]  這句神說的話
[00:12:50.000 --> 00:12:52.000]  是有「應許」的成分
[00:12:52.000 --> 00:12:55.000]  所以編者就加了這兩個字
[00:12:55.000 --> 00:12:56.000]  在話本裡面
[00:12:56.000 --> 00:13:00.000]  所以也不可以說有什麼問題
[00:13:00.000 --> 00:13:01.000]  私人就說
[00:13:01.000 --> 00:13:02.000]  「求神紀念」
[00:13:02.000 --> 00:13:04.000]  「神向他說的話」
[00:13:04.000 --> 00:13:08.000]  不等於神會忘記他的說話
[00:13:08.000 --> 00:13:10.000]  忘記他對我們的「應許」
[00:13:10.000 --> 00:13:11.000]  所以要提醒他
[00:13:11.000 --> 00:13:12.000]  不是
[00:13:12.000 --> 00:13:15.000]  因為在歷史上已經證實了
[00:13:15.000 --> 00:13:16.000]  神是信實的
[00:13:16.000 --> 00:13:17.000]  是守約的
[00:13:17.000 --> 00:13:18.000]  例如什麼呢
[00:13:18.000 --> 00:13:20.000]  神因為記得羅亞
[00:13:20.000 --> 00:13:23.000]  和羅亞方舟裡面那些動物
[00:13:23.000 --> 00:13:24.000]  所以
[00:13:24.000 --> 00:13:28.000]  將這個洪水慢慢去引退
[00:13:28.000 --> 00:13:30.000]  以至人和那些動物
[00:13:30.000 --> 00:13:33.000]  都可以重獲生機
[00:13:33.000 --> 00:13:35.000]  神也都紀念
[00:13:35.000 --> 00:13:38.000]  阿伯拉罕、以撒、雅各的約
[00:13:38.000 --> 00:13:41.000]  所以神又興起摩西
[00:13:41.000 --> 00:13:43.000]  去幫助那些
[00:13:43.000 --> 00:13:46.000]  在埃及圍牢了四百年的以色列人
[00:13:46.000 --> 00:13:47.000]  出埃及
[00:13:47.000 --> 00:13:51.000]  領他們去「應許之地」加難
[00:13:51.000 --> 00:13:52.000]  就是因為神
[00:13:52.000 --> 00:13:55.000]  就是因為私人對神的話
[00:13:55.000 --> 00:13:56.000]  是有信心
[00:13:56.000 --> 00:13:59.000]  知道神的「應許」是不會落空的
[00:13:59.000 --> 00:14:01.000]  一定會成就的
[00:14:01.000 --> 00:14:04.000]  神不會忘記屬於他的人
[00:14:04.000 --> 00:14:06.000]  神也都不會拋棄他們
[00:14:06.000 --> 00:14:08.000]  所以私人就是
[00:14:08.000 --> 00:14:10.000]  「求神紀念」
[00:14:10.000 --> 00:14:12.000]  神向他們說過的話
[00:14:12.000 --> 00:14:14.000]  這樣他就有勇氣
[00:14:14.000 --> 00:14:16.000]  他可以重新得力
[00:14:16.000 --> 00:14:17.000]  從困苦中
[00:14:17.000 --> 00:14:19.000]  燃起那份的盼望
[00:14:19.000 --> 00:14:22.000]  這樣就有那個力量面對
[00:14:22.000 --> 00:14:25.000]  當時的患難和低谷
[00:14:25.000 --> 00:14:26.000]  第五十二節
[00:14:26.000 --> 00:14:27.000]  那裡說到
[00:14:27.000 --> 00:14:31.000]  「私人紀念神從古以來的典章」
[00:14:31.000 --> 00:14:33.000]  當他這樣做的時候
[00:14:33.000 --> 00:14:34.000]  他就得安慰
[00:14:34.000 --> 00:14:37.000]  這個「從古以來的典章」
[00:14:37.000 --> 00:14:41.000]  是說到神的話、神的律例
[00:14:41.000 --> 00:14:44.000]  是經得起時間的考驗的
[00:14:44.000 --> 00:14:47.000]  過往的歲月所發生的事情
[00:14:47.000 --> 00:14:48.000]  已經證明了
[00:14:48.000 --> 00:14:50.000]  神的屬性和能力
[00:14:50.000 --> 00:14:52.000]  神是不會改變的
[00:14:52.000 --> 00:14:53.000]  所以昔日
[00:14:53.000 --> 00:14:56.000]  神怎樣救那些以色列民呢
[00:14:56.000 --> 00:14:57.000]  私人都相信
[00:14:57.000 --> 00:14:59.000]  同樣可以幫助他
[00:14:59.000 --> 00:15:02.000]  「出鴨出黑暗入光明」
[00:15:02.000 --> 00:15:05.000]  我們再看第三個
[00:15:05.000 --> 00:15:07.000]  就是五十五節
[00:15:07.000 --> 00:15:08.000]  私人說
[00:15:08.000 --> 00:15:11.000]  夜間紀念神的名字
[00:15:11.000 --> 00:15:15.000]  夜間就是代表生命黑暗的時間
[00:15:15.000 --> 00:15:18.000]  或者是人生遭遇低谷的時間
[00:15:18.000 --> 00:15:21.000]  夜間也是一些夜難人靜
[00:15:21.000 --> 00:15:25.000]  我們應該睡覺休息的時間
[00:15:25.000 --> 00:15:29.000]  但是私人就用來紀念神的名字
[00:15:29.000 --> 00:15:33.000]  神的名字除了代表了自己之外
[00:15:33.000 --> 00:15:36.000]  其實也是幫助我們明白
[00:15:36.000 --> 00:15:38.000]  祂的屬性和作為
[00:15:38.000 --> 00:15:39.000]  我在聖經裡面
[00:15:39.000 --> 00:15:41.000]  這裡不是全部
[00:15:41.000 --> 00:15:43.000]  只是找了部分出來
[00:15:43.000 --> 00:15:45.000]  這裡紅色的字
[00:15:45.000 --> 00:15:47.000]  其實是希伯雷文
[00:15:47.000 --> 00:15:49.000]  翻譯了中文直譯的名字
[00:15:49.000 --> 00:15:51.000]  耶和、尼西、以納等等
[00:15:51.000 --> 00:15:55.000]  而另外那邊就是解釋那個字的意思
[00:15:55.000 --> 00:15:58.000]  你看到現在私人的焦點
[00:15:58.000 --> 00:16:00.000]  就不只是紀念神的話
[00:16:00.000 --> 00:16:01.000]  和祂的律法
[00:16:01.000 --> 00:16:03.000]  而是什麼呢?
[00:16:03.000 --> 00:16:04.000]  神自己
[00:16:04.000 --> 00:16:07.000]  特別是想起神不同的名字的時候
[00:16:07.000 --> 00:16:11.000]  祂就想起神過往很奇妙的作為
[00:16:11.000 --> 00:16:13.000]  祂就向這位神祈禱
[00:16:13.000 --> 00:16:16.000]  向這位神傾心吐義
[00:16:16.000 --> 00:16:17.000]  向神祈求
[00:16:17.000 --> 00:16:19.000]  所以祂無論落在什麼情況
[00:16:19.000 --> 00:16:21.000]  或者受到什麼冤屈
[00:16:21.000 --> 00:16:25.000]  祂都得到神的安慰和幫助
[00:16:25.000 --> 00:16:27.000]  從這三個紀念裡面
[00:16:27.000 --> 00:16:29.000]  我們就知道了
[00:16:29.000 --> 00:16:33.000]  這個私人跟神有一個很親密的關係
[00:16:33.000 --> 00:16:36.000]  他也很熟悉神的話
[00:16:36.000 --> 00:16:38.000]  很記得神的應許
[00:16:38.000 --> 00:16:40.000]  這個可以說是他為什麼
[00:16:40.000 --> 00:16:44.000]  可以在患難之中得到神
[00:16:44.000 --> 00:16:47.000]  和神的話的安慰、幫助的
[00:16:47.000 --> 00:16:50.000]  可以說是第一個秘訣給了我們
[00:16:50.000 --> 00:16:51.000]  弟兄姊妹
[00:16:51.000 --> 00:16:53.000]  你有沒有留意一下
[00:16:53.000 --> 00:16:57.000]  你平時留心或者留意什麼的?
[00:16:57.000 --> 00:17:00.000]  今天的世界大事?
[00:17:00.000 --> 00:17:04.000]  今天的股票升升起起?
[00:17:04.000 --> 00:17:07.000]  還是明星、歌星、球星
[00:17:07.000 --> 00:17:08.000]  他們做了什麼?
[00:17:08.000 --> 00:17:10.000]  他們說了什麼?
[00:17:10.000 --> 00:17:12.000]  什麼時候開演唱會?
[00:17:12.000 --> 00:17:17.000]  還是我們人與人之間那些
[00:17:17.000 --> 00:17:20.000]  閒言閒語、似是非非呢?
[00:17:20.000 --> 00:17:23.000]  希望這些不是我們的專注
[00:17:23.000 --> 00:17:27.000]  因為我們其實真的時間精力有限
[00:17:27.000 --> 00:17:29.000]  所以我們一定要懂得放正
[00:17:29.000 --> 00:17:31.000]  我們的優先次序
[00:17:31.000 --> 00:17:33.000]  才可以將我們的時間精力
[00:17:33.000 --> 00:17:35.000]  放在一些最重要
[00:17:35.000 --> 00:17:38.000]  和有價值的事上面
[00:17:38.000 --> 00:17:40.000]  你有沒有紀念一下
[00:17:40.000 --> 00:17:43.000]  神在你身上的恩典?
[00:17:43.000 --> 00:17:46.000]  他怎樣拯救你、改變你
[00:17:46.000 --> 00:17:48.000]  保守、看顧你?
[00:17:48.000 --> 00:17:50.000]  你有沒有紀念一下
[00:17:50.000 --> 00:17:52.000]  或者記住神的話
[00:17:52.000 --> 00:17:54.000]  神的應許?
[00:17:54.000 --> 00:17:55.000]  有沒有記得
[00:17:55.000 --> 00:17:58.000]  神要求我們做些什麼?
[00:17:58.000 --> 00:18:00.000]  主餐禮拜的時候
[00:18:00.000 --> 00:18:02.000]  我們有沒有回來
[00:18:02.000 --> 00:18:05.000]  用餅和杯去紀念
[00:18:05.000 --> 00:18:07.000]  神或者耶穌基督
[00:18:07.000 --> 00:18:11.000]  為我們捨命的大愛?
[00:18:11.000 --> 00:18:13.000]  我也相信
