
[00:00:00.000 --> 00:00:05.040]  去年我們開始了一個智慧書的系列
[00:04:04.280 --> 00:04:06.000]  在《雅歌》裏面
[00:04:06.000 --> 00:04:11.400]  所羅門的名字是七次被提到
[00:04:11.400 --> 00:04:15.760]  我們知道在聶王紀上的十一章三節
[00:04:15.760 --> 00:04:19.120]  是講到所羅門王有很多妻妾
[00:04:19.120 --> 00:04:23.280]  有七百個妃有三百個嬪
[00:04:23.280 --> 00:04:25.200]  經文也告訴我們
[00:04:25.200 --> 00:04:28.400]  這些所謂的妃子就是公主
[00:04:28.400 --> 00:04:30.800]  其實她們是皇后
[00:04:30.800 --> 00:04:32.640]  你說爲什麼有那麼多皇后
[00:04:32.640 --> 00:04:34.520]  還多一個妃嬪
[00:04:34.520 --> 00:04:38.400]  因爲當時所羅門王很喜歡和親
[00:04:38.400 --> 00:04:41.520]  和不同的國家結盟的時候
[00:04:41.520 --> 00:04:44.440]  娶了別人的公主做妻子
[00:04:44.440 --> 00:04:47.520]  所以所有這些公主
[00:04:47.520 --> 00:04:51.400]  你不能叫她來做妃嬪
[00:04:51.400 --> 00:04:53.600]  你要給她一個皇后
[00:04:53.600 --> 00:04:58.240]  所以他的皇后是比妃嬪更多
[00:04:58.240 --> 00:05:02.680]  我們看到在聶王紀上的四章三十二節
[00:05:02.680 --> 00:05:05.800]  說所羅門王真是多才多藝
[00:05:05.800 --> 00:05:08.880]  他寫了三千句的針言
[00:05:08.880 --> 00:05:13.280]  他作了一千零五首的詩歌
[00:05:13.280 --> 00:05:17.560]  在《述詩篇》裏有幾篇是所羅門王所作
[00:05:17.560 --> 00:05:20.960]  但其餘差不多一千首的詩歌
[00:05:20.960 --> 00:05:24.360]  全部失傳,不見了
[00:05:24.360 --> 00:05:29.400]  我們看到所羅門王有差不多一千個妻妾
[00:05:29.400 --> 00:05:32.760]  他剛剛作了一千首的詩歌
[00:05:32.760 --> 00:05:36.200]  有可能這個真是多情種子
[00:05:36.200 --> 00:05:40.040]  每一個妻妾都給他一首詩歌
[00:05:40.040 --> 00:05:43.120]  但因爲這些都不是神爲他預備的妻妾
[00:05:43.120 --> 00:05:45.880]  所以全部這些詩歌都不見了
[00:05:45.880 --> 00:05:49.160]  在我們手上只有一篇的情歌
[00:05:49.160 --> 00:05:52.480]  這一篇就是他寫給蘇拉密
[00:05:52.480 --> 00:05:56.880]  我相信蘇拉密就是神給他的元配夫人
[00:05:56.880 --> 00:05:59.360]  是他第一位的妻子
[00:05:59.360 --> 00:06:01.840]  現在講到真的要很小心
[00:06:01.840 --> 00:06:03.480]  我在臺上講
[00:06:03.480 --> 00:06:06.720]  很可能有很多聽衆在臺下
[00:06:06.720 --> 00:06:09.840]  用手機在查我講得對不對
[00:06:09.840 --> 00:06:14.280]  可能你會發覺在雅歌的六章八節
[00:06:14.280 --> 00:06:17.720]  講到所羅門王娶蘇拉密的時候
[00:06:17.720 --> 00:06:21.520]  已經有六十個皇后有八十個妃嬪
[00:06:21.520 --> 00:06:24.400]  還有無數的童女
[00:06:24.400 --> 00:06:27.840]  但講到第六章的時候我會跟大家講
[00:06:27.840 --> 00:06:32.680]  我不相信這些是所羅門王的皇后妃嬪
[00:06:32.680 --> 00:06:37.480]  我相信蘇拉密是所羅門王第一位妻子
[00:06:37.480 --> 00:06:42.080]  是他的元配夫人
[00:06:42.080 --> 00:06:44.720]  雅歌有什麼特色
[00:06:44.720 --> 00:06:48.400]  雅歌一共有一百十七節的經文
[00:06:48.400 --> 00:06:50.680]  但在一百十七節的經文裏
[00:06:50.680 --> 00:06:56.240]  居然有四百七十個很特別的希伯來字
[00:06:56.240 --> 00:06:59.040]  其中十分之一
[00:06:59.040 --> 00:07:01.080]  差不多五十個這些字
[00:07:01.080 --> 00:07:06.080]  都只是在雅歌裏面才能找到
[00:07:06.080 --> 00:07:07.400]  百分之二十
[00:07:07.400 --> 00:07:09.280]  差不多九十個這些字
[00:07:09.280 --> 00:07:11.680]  不是常用的字
[00:07:11.680 --> 00:07:13.680]  百分之三十三
[00:07:13.680 --> 00:07:15.920]  三分之一的這些字
[00:07:15.920 --> 00:07:19.280]  你很難能夠明白它真正的意思
[00:07:19.280 --> 00:07:22.440]  這本書是很少很少人讀
[00:07:22.440 --> 00:07:25.600]  在聖經裏面最少人讀的一本書
[00:07:25.600 --> 00:07:28.760]  它的內容是很具爭議性
[00:07:28.760 --> 00:07:34.040]  有人說雅歌是聖經裏面最神祕的一本書
[00:07:34.040 --> 00:07:38.040]  也有人說雅歌是最難解釋的一本書
[00:07:38.040 --> 00:07:39.840]  在聖經裏面
[00:07:39.840 --> 00:07:41.160]  毫無疑問
[00:07:41.160 --> 00:07:44.200]  雅歌是一本講聖愛的書
[00:07:44.200 --> 00:07:48.000]  裏面沒有提到任何屬靈的事
[00:07:48.000 --> 00:07:50.080]  裏面沒有提到救贖
[00:07:50.080 --> 00:07:51.600]  沒有提到天堂
[00:07:51.600 --> 00:07:53.240]  沒有提到禱告
[00:07:53.240 --> 00:07:55.840]  甚至沒有提到神
[00:07:55.840 --> 00:07:57.880]  一提到沒有提到神
[00:07:57.880 --> 00:07:59.400]  我就要小心了
[00:07:59.400 --> 00:08:04.000]  因爲有很多弟兄姊妹可以回到雅歌的八章六節
[00:08:04.000 --> 00:08:07.640]  經文說是耶和華的列宴
[00:08:07.640 --> 00:08:09.640]  還不是講神?
[00:08:09.640 --> 00:08:14.360]  但是耶和華這三個字是和合本自己加上去
[00:08:14.360 --> 00:08:18.080]  原文是沒有耶和華這三個字
[00:08:18.080 --> 00:08:21.600]  所以這裏就算是講神的列宴
[00:08:21.600 --> 00:08:24.560]  只不過是間接地講
[00:08:24.560 --> 00:08:27.040]  而在雅歌的五章一節
[00:08:27.040 --> 00:08:29.560]  也有人說那段經文
[00:08:29.560 --> 00:08:35.760]  好像是神在閱納所羅門王和蘇拉勿的婚姻
[00:08:35.760 --> 00:08:37.080]  如果真是這樣
[00:08:37.080 --> 00:08:40.480]  亦都是間接地提到
[00:08:40.480 --> 00:08:42.960]  但是在雅歌裏面
[00:08:42.960 --> 00:08:45.680]  沒有直接提到神
[00:08:45.680 --> 00:08:49.600]  另外在舊約有一本書沒有直接提到神的
[00:08:49.600 --> 00:08:52.120]  就是《以斯帖記》
[00:08:52.120 --> 00:08:54.160]  《以斯帖記》和《雅歌》
[00:08:54.160 --> 00:08:57.680]  兩本舊約的書沒有提到神
[00:08:57.680 --> 00:09:02.360]  這兩本書也沒有被新約來引用
[00:09:02.360 --> 00:09:06.720]  其餘舊約沒有被新約所引用的書有什麼呢?
[00:09:06.720 --> 00:09:11.240]  就是《俄巴底亞書》和《拿紅書》
[00:09:11.240 --> 00:09:16.360]  就是因爲雅歌沒有提到任何屬靈的東西
[00:09:16.360 --> 00:09:17.960]  沒有提到神
[00:09:17.960 --> 00:09:20.840]  也沒有被新約來引用
[00:09:20.840 --> 00:09:27.560]  有很多人認爲雅歌不應該被列入聖經的正典裏面
[00:09:27.560 --> 00:09:30.640]  但是在第二世紀
[00:09:30.640 --> 00:09:34.720]  有一個猶太人的拉比叫做阿基瓦
[00:09:34.720 --> 00:09:38.880]  他說從過去的永恆到將來的永恆
[00:09:38.880 --> 00:09:45.760]  沒有一天是重要過神將雅歌賜給以色列人的那一天
[00:09:45.760 --> 00:09:51.120]  這個拉比說所有智慧書都是聖潔的
[00:09:51.120 --> 00:09:54.680]  但是隻有雅歌是聖潔中的聖潔
[00:09:54.680 --> 00:09:57.600]  就好像至聖所一樣
[00:09:57.600 --> 00:09:59.600]  自從這番話之後
[00:09:59.600 --> 00:10:05.720]  再沒有人質疑究竟雅歌應不應該被列入聖經的正典
[00:10:05.720 --> 00:10:08.440]  猶太人是很尊重這本書
[00:10:08.440 --> 00:10:11.880]  每逢逾越節他們都會讀雅歌
[00:10:11.880 --> 00:10:15.240]  而且有很多虔誠的猶太人
[00:10:15.240 --> 00:10:16.920]  當他們讀雅歌的時候
[00:10:16.920 --> 00:10:20.160]  他們還要脫下自己的鞋子來讀
[00:10:20.160 --> 00:10:25.080]  可見他們對雅歌是非常非常尊重的
[00:10:25.080 --> 00:10:31.800]  雅歌的歌字就是榮耀神的音樂的意思
[00:10:31.800 --> 00:10:35.400]  雅歌是一本非常特別的書
[00:10:35.400 --> 00:10:38.320]  一方面猶太人是高舉這本書
[00:10:38.320 --> 00:10:40.520]  說它是聖潔中的聖潔
[00:10:40.520 --> 00:10:42.040]  非常聖潔
[00:10:42.040 --> 00:10:46.000]  但是另一方面這也是一本禁書
[00:10:46.000 --> 00:10:51.320]  猶太人的拉比是不準所有30歲以下的以色列人
[00:10:51.320 --> 00:10:53.200]  來讀這本書
[00:10:53.200 --> 00:10:58.400]  我們慢慢分享這本書的時候你就會知道爲什麼
[00:10:58.400 --> 00:10:59.400]  毫無疑問
[00:10:59.400 --> 00:11:02.360]  雅歌是一本有關性愛的書
[00:11:02.360 --> 00:11:07.040]  裏面是充滿了感性的描述
[00:11:07.040 --> 00:11:12.840]  一個讀者能夠用他自己的五官來感受這本書
[00:11:12.840 --> 00:11:16.320]  他好像親眼能夠見到對方的身體
[00:11:16.320 --> 00:11:20.280]  當所羅門王形容蘇拉密的身體的時候
[00:11:20.280 --> 00:11:23.440]  這個讀者好像親眼能夠見到
[00:11:23.440 --> 00:11:27.200]  他好像能夠聽見對方的聲音
[00:11:27.200 --> 00:11:30.640]  他可以聞到對方身上的氣味
[00:11:30.640 --> 00:11:34.520]  他甚至可以觸摸到對方一樣
[00:11:34.520 --> 00:11:39.640]  甚至他可以嘗試到嘴裏的味道
[00:11:39.640 --> 00:11:42.640]  這個作者是說到蘋果的味道
[00:11:42.640 --> 00:11:45.320]  是說到葡萄的味道
[00:11:45.320 --> 00:11:48.160]  因爲這本書是過於感性
[00:11:48.160 --> 00:11:54.120]  所以現代的牧者、牧師很多都不會講這本書
[00:11:54.120 --> 00:11:58.240]  而古代的牧者很多人就很喜歡這本書
[00:11:58.240 --> 00:12:00.720]  例如我喜歡的Dwight Moody
[00:12:00.720 --> 00:12:03.440]  我喜歡的施布珍(Virgin)
[00:12:03.440 --> 00:12:06.600]  他們都很喜歡講雅歌
[00:12:06.600 --> 00:12:12.560]  有一個清教徒的牧師叫John Gill
[00:12:12.560 --> 00:12:19.400]  他在有生之年曾經講了122篇有關雅歌的道
[00:12:19.400 --> 00:12:22.960]  但我們知道雅歌只有117節經文
[00:12:22.960 --> 00:12:27.880]  他居然可以講了122篇有關雅歌的道
[00:12:27.880 --> 00:12:31.520]  可想而知他是多麼喜歡雅歌
[00:12:31.520 --> 00:12:37.240]  在市面上有很多很多關於婚姻的書籍
[00:12:37.240 --> 00:12:40.480]  其實基督徒在我們的手上
[00:12:40.480 --> 00:12:41.880]  在我們的家裏
[00:12:41.880 --> 00:12:46.400]  已經有一部最好最好關於婚姻的書籍
[00:12:46.400 --> 00:12:50.520]  這一部就是神賜給我們的雅歌
[00:12:50.520 --> 00:12:55.520]  就是《歌中之歌》
[00:12:55.520 --> 00:12:59.720]  我講過雅歌有很多人認爲是
[00:12:59.720 --> 00:13:03.520]  聖經裏面最難解釋的一部書
[00:13:03.520 --> 00:13:06.200]  所以你看到在世上
[00:13:06.200 --> 00:13:10.000]  雅歌的註解也是最多的
[00:13:10.000 --> 00:13:12.920]  在2世紀至16世紀
[00:13:12.920 --> 00:13:17.440]  一共出版了大約6部加拉太書的註解
[00:13:17.440 --> 00:13:19.920]  9部羅馬書的註解
[00:13:19.920 --> 00:13:22.480]  13部馬可福音的註解
[00:13:22.480 --> 00:13:25.480]  16部約翰福音的註解
[00:13:25.480 --> 00:13:29.320]  但同時有多少部雅歌的註解
[00:13:29.320 --> 00:13:31.200]  100部
[00:13:31.200 --> 00:13:35.120]  在宗教改革之後
[00:13:35.120 --> 00:13:38.800]  很多人對聖經都很有興趣
[00:13:38.800 --> 00:13:43.960]  在1515年至1550年之間
[00:13:43.960 --> 00:13:47.040]  有6部羅馬書的註解出版
[00:13:47.040 --> 00:13:50.760]  有10部約翰福音的註解書
[00:13:50.760 --> 00:13:53.800]  但有多少部雅歌的註解書
[00:13:53.800 --> 00:13:55.600]  27部
[00:13:55.600 --> 00:13:57.880]  在1640年間
[00:13:57.880 --> 00:14:02.840]  在一個叫做威斯敏斯特議會上發表了
[00:14:02.840 --> 00:14:04.400]  原來他們發覺
[00:14:04.400 --> 00:14:09.880]  一共世上有超過500部雅歌的註解
[00:14:09.880 --> 00:14:13.200]  這是1640年
[00:14:13.200 --> 00:14:14.520]  所以我們知道
[00:14:14.520 --> 00:14:20.520]  18世紀之前已經有超過500部雅歌的註解
[00:14:20.520 --> 00:14:22.200]  可惜這些註解
[00:14:22.200 --> 00:14:26.200]  沒有幫助我們來解釋雅歌
[00:14:26.200 --> 00:14:30.800]  反而還增加了很多對雅歌的誤會
[00:14:30.800 --> 00:14:32.480]  其實聖經裏面
[00:14:32.480 --> 00:14:35.480]  每一節的經文很多時候你都會見到
[00:14:35.480 --> 00:14:38.480]  有2-3個不同的解釋
[00:14:38.480 --> 00:14:41.440]  不同的解經加有不同的解釋
[00:14:41.440 --> 00:14:43.120]  但雅歌
[00:14:43.120 --> 00:14:49.400]  每一節的經文你可能找到20-30個不同的解釋
[00:14:49.400 --> 00:14:52.280]  爲何會有這麼多不同的解釋
[00:14:52.280 --> 00:14:54.320]  我們先來看看
[00:14:54.320 --> 00:15:00.160]  雅歌的解經方法有四個主要的方法
[00:15:00.160 --> 00:15:04.560]  第一個主要的方法就是用預言
[00:15:04.560 --> 00:15:08.560]  我可以說大部分的解經家講雅歌
[00:15:08.560 --> 00:15:10.600]  都是用預言
[00:15:10.600 --> 00:15:13.960]  我講的不是預備的預
[00:15:13.960 --> 00:15:17.560]  不是將來會發生的事的預言
[00:15:17.560 --> 00:15:20.920]  而是預議的預,公預的預
[00:15:20.920 --> 00:15:24.480]  是凌異預議來解經
[00:15:24.480 --> 00:15:28.840]  他們說雅歌其實是一個虛構的故事
[00:15:28.840 --> 00:15:31.000]  而在故事裏面
[00:15:31.000 --> 00:15:35.760]  每一件事都有一個隱蔽的意思在裏面
[00:15:35.760 --> 00:15:39.160]  例如是雅歌的第一章13節
[00:15:39.160 --> 00:15:45.200]  講到蘇拉密的愛人在蘇拉密的相遇之間來休息
[00:15:45.200 --> 00:15:48.000]  居然有預言的解經家說
[00:15:48.000 --> 00:15:51.080]  相遇就是新舊約
[00:15:51.080 --> 00:15:54.960]  在相遇之間就是在新舊約中間
[00:15:54.960 --> 00:15:57.040]  如果你是這樣解經的話
[00:15:57.040 --> 00:16:01.200]  就真的只有這些預言的解經家才能夠明白
[00:16:01.200 --> 00:16:04.960]  雅歌是在講什麼
[00:16:04.960 --> 00:16:06.520]  我剛纔說
[00:16:06.520 --> 00:16:12.120]  雅歌每一節的經文都有20-30個不同的解釋
[00:16:12.120 --> 00:16:13.480]  少了
[00:16:13.480 --> 00:16:16.360]  如果你真的用預議解釋
[00:16:16.360 --> 00:16:21.360]  無窮無盡你可以想到任何的東西都能寫出來
[00:16:21.360 --> 00:16:24.280]  20-30個不同的解釋算少了
[00:16:24.280 --> 00:16:26.480]  你有你說 我有我說
[00:16:26.480 --> 00:16:29.480]  誰對呢 無人知
[00:16:29.480 --> 00:16:30.280]  如果是這樣的話
[00:16:30.280 --> 00:16:33.160]  我不如買一部老夫子漫畫來看看
[00:16:33.160 --> 00:16:37.040]  我起碼得一口笑
[00:16:37.040 --> 00:16:39.240]  除了用預議解經
[00:16:39.240 --> 00:16:41.440]  我們也見到很多人說
[00:16:41.440 --> 00:16:45.480]  雅歌其實是一個戲劇
[00:16:45.480 --> 00:16:48.160]  有人說是民間的一齣戲
[00:16:48.160 --> 00:16:50.000]  有兩個人來演的戲
[00:16:50.000 --> 00:16:54.320]  也有人說是三個人來演的戲劇
[00:16:54.320 --> 00:17:01.400]  也有人說雅歌是雅蘭人在民間的一些情歌
[00:17:01.400 --> 00:17:04.800]  甚至是婚禮上的一些情歌
[00:17:04.800 --> 00:17:11.600]  也有人說雅歌是民間一些邪教的風俗禮儀
[00:17:11.600 --> 00:17:13.760]  除了用預議
[00:17:13.760 --> 00:17:16.520]  除了有人說是戲劇
[00:17:16.520 --> 00:17:20.960]  也有人用預表來解經
[00:17:20.960 --> 00:17:25.160]  這個就是預備的預 預表
[00:17:25.160 --> 00:17:28.960]  即是說雅歌所講的是一個真實故事
[00:17:28.960 --> 00:17:32.040]  但是它是預表着另外一件事
[00:17:32.040 --> 00:17:33.600]  就是耶穌基督
[00:17:33.600 --> 00:17:36.000]  就是耶穌基督的救贖
[00:17:36.000 --> 00:17:40.120]  這裏其實講到預表是有兩批人
[00:17:40.120 --> 00:17:42.440]  一批是猶太人
[00:17:42.440 --> 00:17:46.120]  猶太人當然會說
[00:17:46.120 --> 00:17:52.160]  這個雅歌是講到神和猶太人之間的關係
[00:17:52.160 --> 00:17:55.000]  基督徒的看法又不同
[00:17:55.000 --> 00:18:01.920]  說是耶穌基督和教會的關係
[00:18:01.920 --> 00:18:06.200]  其實有很多猶太人的傳統經典著作
[00:18:06.200 --> 00:18:11.560]  他們都說雅歌是寓意着神和以色列人的愛
[00:18:11.560 --> 00:18:15.600]  我也講過基督徒有另外的看法
[00:18:15.600 --> 00:18:20.480]  說其實是寓意着神和教會的愛
[00:18:20.480 --> 00:18:25.200]  這個就是早期的教父奧古斯丁
[00:18:25.200 --> 00:18:28.120]  耶尤米他們有這樣的看法
[00:18:28.120 --> 00:18:30.640]  其實在他們的看法當中
[00:18:30.640 --> 00:18:34.200]  已經存有了兩個解經的方法
[00:18:34.200 --> 00:18:36.400]  一個就是預表
[00:18:36.400 --> 00:18:39.440]  這個所羅門王和蘇拉密的關係
[00:18:39.440 --> 00:18:43.520]  是預表着教會和耶穌基督的關係
[00:18:43.520 --> 00:18:46.200]  但他們也用到寓意
[00:18:46.200 --> 00:18:49.040]  即是說在聖經的經文裏
[00:18:49.040 --> 00:18:52.400]  每一件事都有一個隱蔽的意思
[00:18:52.400 --> 00:18:56.760]  是預表着耶穌基督和教會
[00:18:56.760 --> 00:19:01.000]  David Pawson也曾經說過
[00:19:01.000 --> 00:19:04.680]  雅歌其實是一個analogy
[00:19:04.680 --> 00:19:06.840]  我相信這個analogy
[00:19:06.840 --> 00:19:11.520]  和我們所講的預表是很相似
[00:19:11.520 --> 00:19:15.240]  其實如果你聽了我講很久的話
[00:19:15.240 --> 00:19:20.840]  你也知道我不是反對人用預表來解經
[00:19:20.840 --> 00:19:24.520]  因爲我覺得聖經裏真的有很多
[00:19:24.520 --> 00:19:28.720]  是關於耶穌基督和教會的預表
[00:19:28.720 --> 00:19:30.960]  關於耶穌基督的救贖
[00:19:30.960 --> 00:19:33.520]  例如在《創世紀》裏我經常說
[00:19:33.520 --> 00:19:35.440]  連羅亞的方舟
[00:19:35.440 --> 00:19:38.000]  連阿巴拉罕獻以撒
[00:19:38.000 --> 00:19:40.320]  甚至曠野的銅蛇
[00:19:40.320 --> 00:19:47.000]  都是預表着耶穌基督和祂的救恩
[00:19:47.000 --> 00:19:50.480]  而且耶穌基督自己在復活之後
[00:19:50.480 --> 00:19:52.880]  在馬五師的路上
[00:19:52.880 --> 00:19:54.720]  他也和門徒說
[00:19:54.720 --> 00:19:57.000]  他說:讓我告訴你
[00:19:57.000 --> 00:20:00.160]  是在救約有關我的經文
[00:20:00.160 --> 00:20:04.520]  在《路加福音》的24章27節講得很清楚
[00:20:04.520 --> 00:20:07.800]  於是從摩西和衆仙芝起
[00:20:07.800 --> 00:20:10.400]  凡經上所指着自己的話
[00:20:10.400 --> 00:20:13.840]  都給他們講解明白了
[00:20:13.840 --> 00:20:15.120]  耶穌基督自己也說
[00:20:15.120 --> 00:20:18.560]  救約裏有很多關於我的經文
[00:20:18.560 --> 00:20:21.080]  摩西和衆仙芝就說到
[00:20:21.080 --> 00:20:23.520]  摩西五經和仙芝書
[00:20:23.520 --> 00:20:26.440]  這就是救約裏的經文
[00:20:26.440 --> 00:20:31.760]  其實早在詩篇裏已經有這樣的預言
[00:20:31.760 --> 00:20:34.400]  詩篇的40篇第7節
[00:20:34.400 --> 00:20:37.920]  「那時我說:看啊!我來了
[00:20:37.920 --> 00:20:42.960]  我的事在經卷上已經記載了」
[00:20:42.960 --> 00:20:46.800]  這裏給我們看到其實是講耶穌基督的預言
[00:20:46.800 --> 00:20:52.040]  有關耶穌基督的事在經卷上已經記載了
[00:20:52.040 --> 00:20:53.360]  所以我們見到
[00:20:53.360 --> 00:20:55.520]  無論是新救約
[00:20:55.520 --> 00:20:57.840]  都是有關耶穌基督
[00:20:57.840 --> 00:21:02.560]  所以我絕對不反對人用預表來解經
[00:21:02.560 --> 00:21:06.160]  但我不相信這是最正確的解經
[00:21:06.160 --> 00:21:07.200]  爲什麼?
[00:21:07.200 --> 00:21:09.800]  因爲不是說整部《雅歌》
[00:21:09.800 --> 00:21:13.720]  都是講耶穌基督和教會的故事
[00:21:13.720 --> 00:21:17.880]  其實《雅歌》裏面是一件真實的歷史事實
[00:21:17.880 --> 00:21:22.800]  當然裏面有些片段很值得我們去學習
[00:21:22.800 --> 00:21:27.520]  因爲我們可以從所羅門王和蘇拉密的關係
[00:21:27.520 --> 00:21:31.200]  能夠學到我們如何跟耶穌基督的關係
[00:21:31.200 --> 00:21:33.280]  但不是整部《雅歌》
[00:21:33.280 --> 00:21:37.960]  都是有關耶穌基督和教會的預表
[00:21:37.960 --> 00:21:40.000]  其實在《雅歌》裏面
[00:21:40.000 --> 00:21:43.840]  真的有很多是耶穌基督的預兆
[00:21:43.840 --> 00:21:45.520]  但不是全部
[00:21:45.520 --> 00:21:47.640]  我跟大家分享一點
[00:21:47.640 --> 00:21:51.920]  就是在《雅歌》裏面講到這個故事
[00:21:51.920 --> 00:21:55.960]  說是所羅門王來到民間
[00:21:55.960 --> 00:21:58.280]  來認識蘇拉密
[00:21:58.280 --> 00:22:00.800]  這個和耶穌基督
[00:22:00.800 --> 00:22:04.680]  從天堂降落到人間來認識我們
[00:22:04.680 --> 00:22:06.400]  是不是很相似
[00:22:06.400 --> 00:22:09.880]  另外我們見到在故事當中
[00:22:09.880 --> 00:22:12.880]  所羅門王是有雙重的身份
[00:22:12.880 --> 00:22:14.440]  他當然是王
[00:22:14.440 --> 00:22:17.920]  但他也是用牧羊人的身份出現
[00:22:17.920 --> 00:22:21.440]  這個和耶穌基督很相似
[00:22:21.440 --> 00:22:23.360]  耶穌基督是我們的王
[00:22:23.360 --> 00:22:26.240]  他也是我們的大牧者
[00:22:26.240 --> 00:22:27.400]  還有一樣
[00:22:27.400 --> 00:22:30.120]  我們等一下會見到在故事裏面
[00:22:30.120 --> 00:22:35.360]  所羅門王是離開了蘇拉密一段很長的時間
[00:22:35.360 --> 00:22:38.440]  在這段時間很多人都跟蘇拉密說
