
[00:00:00.000 --> 00:00:05.600]  感謝上帝的恩典,讓我們今天有機會一同在這個這麼好的早上一同去敬拜
[00:04:14.200 --> 00:04:19.200]  傳統我們叫他希律安提柏斯,是一個大希律王的兒子
[00:04:19.200 --> 00:04:22.200]  當時希律就是管理著這個地方
[00:04:22.200 --> 00:04:25.200]  聖經裏面一句說話就交代了希律是怎樣
[00:04:25.200 --> 00:04:34.200]  第十七節,他說希律為了他的兄弟肥力的妻子希羅底的緣故就去抓約翰
[00:04:34.200 --> 00:04:38.200]  因為希律已經娶了那個婦人
[00:04:38.200 --> 00:04:40.200]  是不是複雜了一點呢?
[00:04:40.200 --> 00:04:43.200]  簡單的解釋就很簡單,有一個人叫希律
[00:04:43.200 --> 00:04:47.200]  他有一個太太,太太就叫希羅底
[00:04:47.200 --> 00:04:49.200]  不過這個希羅底本來就不是他太太
[00:04:49.200 --> 00:04:52.200]  本來就是他兄弟,另一個希律,這個叫希律肥力
[00:04:52.200 --> 00:04:56.200]  聖經裏面叫肥力,希律肥力就是這個肥力的妻子
[00:04:56.200 --> 00:05:01.200]  結果他就娶了他的兄弟的妻子
[00:05:01.200 --> 00:05:03.200]  複不複雜?有點複雜吧?
[00:05:03.200 --> 00:05:09.200]  當時的文化,當時的狀況,希律的家族有興盛
[00:05:09.200 --> 00:05:13.200]  當時說的希律肥力可能是其中一個分封王
[00:05:13.200 --> 00:05:16.200]  但他開始沒落,開始衰落怎麼辦呢?
[00:05:16.200 --> 00:05:23.200]  結果就連他的妻子希羅底都被他身邊的同父異母的希律搶了
[00:05:23.200 --> 00:05:25.200]  或者要了他回來
[00:05:25.200 --> 00:05:27.200]  如果看其他歷史的記載
[00:05:27.200 --> 00:05:34.200]  有講到希羅底這個婦人很厲害,做了很多功心計
[00:05:34.200 --> 00:05:36.200]  努力嫁了給肥力
[00:05:36.200 --> 00:05:42.200]  然後發現肥力不行,就放棄他,找希律和他一起
[00:05:42.200 --> 00:05:45.200]  無論如何,總之就是很複雜的家庭關係
[00:05:45.200 --> 00:05:48.200]  如果從家庭角度講,這個家庭就很複雜
[00:05:48.200 --> 00:05:54.200]  結果希律他的妻子就是希羅底,是他兄弟的老婆
[00:05:54.200 --> 00:06:01.200]  希羅底就跟希律說要抓了約翰坐牢
[00:06:01.200 --> 00:06:02.200]  為什麼呢?
[00:06:02.200 --> 00:06:05.200]  因為約翰曾經跟希律說
[00:06:05.200 --> 00:06:09.200]  你佔有你兄弟的妻子是不合法的
[00:06:09.200 --> 00:06:12.200]  很明顯,剛才說到這麼複雜的關係
[00:06:12.200 --> 00:06:18.200]  還要搶了自己兄弟的妻子,當然不合法
[00:06:18.200 --> 00:06:21.200]  當時約翰作為一位上帝的先知
[00:06:21.200 --> 00:06:25.200]  作為一位要向當時的管理者宣講上帝的公義的人
[00:06:25.200 --> 00:06:28.200]  當然就要跟管理的希律王說
[00:06:28.200 --> 00:06:32.200]  你不對,你做的事不對
[00:06:32.200 --> 00:06:35.200]  如果有人說你不對,你會怎樣呢?
[00:06:35.200 --> 00:06:38.200]  可能一般人就說我不對,可能就認一下不對
[00:06:38.200 --> 00:06:40.200]  又或者想一下,我未必一定不對
[00:06:40.200 --> 00:06:43.200]  再不然可能就撐,我沒有不對
[00:06:43.200 --> 00:06:47.200]  但是當你是一個管治者,當你有權有勢
[00:06:47.200 --> 00:06:50.200]  好像希律王的時候,你說我不對嗎?
[00:06:50.200 --> 00:06:54.200]  好,你就說吧,不過我就抓住你,關在我監牢裏面
[00:06:54.200 --> 00:06:57.200]  你在監牢裏面繼續說吧
[00:06:57.200 --> 00:07:01.200]  當時希律王抓了約翰
[00:07:01.200 --> 00:07:03.200]  但是聖經裏面怎麼說呢?
[00:07:03.200 --> 00:07:05.200]  聖經裏面說
[00:07:05.200 --> 00:07:10.200]  希羅底,這個妻子,懷恨,想要殺他
[00:07:10.200 --> 00:07:12.200]  但是不行,這是十九節
[00:07:12.200 --> 00:07:15.200]  為什麼希羅底不可以殺他呢?
[00:07:15.200 --> 00:07:17.200]  為什麼呢?
[00:07:17.200 --> 00:07:22.200]  可能不行的緣故,一方面是真的要命令殺約翰
[00:07:22.200 --> 00:07:25.200]  只有希律王,管治者有權
[00:07:25.200 --> 00:07:28.200]  更重要是約翰當時已經有很多人去擁戴
[00:07:28.200 --> 00:07:30.200]  很多人知道約翰是誰
[00:07:30.200 --> 00:07:33.200]  很多人去到河裏面被約翰屍洗
[00:07:33.200 --> 00:07:36.200]  甚至很多人聽過約翰講道理,覺得這個人很對
[00:07:36.200 --> 00:07:39.200]  這個人是好人,是義人
[00:07:39.200 --> 00:07:41.200]  怎麼可以殺了他呢?
[00:07:41.200 --> 00:07:43.200]  所以唯有先關在監牢裏面
[00:07:43.200 --> 00:07:46.200]  然後聖經裏面說,這個希律王是怎樣呢?
[00:07:46.200 --> 00:07:49.200]  二十節,他說希律怕約翰
[00:07:49.200 --> 00:07:52.200]  很有趣,為什麼會怕他呢?
[00:07:52.200 --> 00:07:54.200]  明明他是一個管治者,是一個希律王
[00:07:54.200 --> 00:07:56.200]  還要收了他去坐牢
[00:07:56.200 --> 00:07:58.200]  為什麼會這麼怕呢?
[00:07:58.200 --> 00:07:59.200]  為什麼會怕呢?
[00:07:59.200 --> 00:08:02.200]  他說因為知道他是義人,是聖人
[00:08:02.200 --> 00:08:04.200]  所以就保護他
[00:08:04.200 --> 00:08:07.200]  雖然聽了他的講論很困惑
[00:08:07.200 --> 00:08:09.200]  這個困惑可能就是心裏不安
[00:08:09.200 --> 00:08:12.200]  不停被人說,有些事情提醒
[00:08:12.200 --> 00:08:14.200]  但是又樂意聽他的
[00:08:14.200 --> 00:08:15.200]  好了,先停一停
[00:08:15.200 --> 00:08:17.200]  第一節問,有沒有試過這樣的狀況?
[00:08:17.200 --> 00:08:19.200]  有沒有試過有人在你身邊
[00:08:19.200 --> 00:08:21.200]  給你一些說話,說一些你喜歡聽的
[00:08:21.200 --> 00:08:24.200]  或者對你的批評,給你一些意見
[00:08:24.200 --> 00:08:28.200]  你又有些害怕,又有些困惑
[00:08:28.200 --> 00:08:31.200]  又有些不太喜歡,但是又很想聽
[00:08:31.200 --> 00:08:34.200]  有沒有試過?
[00:08:34.200 --> 00:08:37.200]  中國人說的一句話叫做忠言逆耳
[00:08:37.200 --> 00:08:39.200]  大家認不認同這句話?
[00:08:39.200 --> 00:08:41.200]  有時批評你的說話是對的時候
[00:08:41.200 --> 00:08:43.200]  你覺得不是很對聽
[00:08:43.200 --> 00:08:45.200]  我們很喜歡被人批評
[00:08:45.200 --> 00:08:47.200]  我想我們大部分都喜歡被人讚
[00:08:47.200 --> 00:08:49.200]  喜歡被人支持鼓勵
[00:08:49.200 --> 00:08:51.200]  多過被人罵
[00:08:51.200 --> 00:08:53.200]  很多時候,特別是年輕人
[00:08:53.200 --> 00:08:55.200]  我見到很多,當時在家裏跟家人相處
[00:08:55.200 --> 00:08:57.200]  當父母說他不對
[00:08:57.200 --> 00:08:59.200]  通常第一個反應是怎樣?
[00:08:59.200 --> 00:09:03.200]  沒有,不關我的事,我不是
[00:09:03.200 --> 00:09:05.200]  再差一點可能就是
[00:09:05.200 --> 00:09:08.200]  我沒有不對,你不對,我也是跟你一樣
[00:09:08.200 --> 00:09:11.200]  很快我們將責任推在人身上
[00:09:11.200 --> 00:09:13.200]  將所有人給自己的指責
[00:09:13.200 --> 00:09:15.200]  就先還給別人
[00:09:15.200 --> 00:09:18.200]  我們不太喜歡聽別人給我們的批評
[00:09:18.200 --> 00:09:20.200]  甚至批評可能是
[00:09:20.200 --> 00:09:22.200]  每個人都知道不對
[00:09:22.200 --> 00:09:25.200]  我相信連希臘都很清楚自己
[00:09:25.200 --> 00:09:28.200]  搶了兄弟的妻子是不對的
[00:09:28.200 --> 00:09:31.200]  這個道理不需要理什麼文化背景
[00:09:31.200 --> 00:09:32.200]  不需要理什麼理解
[00:09:32.200 --> 00:09:35.200]  任何人一看就知道這是不對的
[00:09:35.200 --> 00:09:38.200]  他自己都明白,所以他很困惑
[00:09:38.200 --> 00:09:40.200]  他很困惑,他發現
[00:09:40.200 --> 00:09:43.200]  是,有人說話很對,但我又不想聽
[00:09:43.200 --> 00:09:45.200]  可能他更困惑是
[00:09:45.200 --> 00:09:47.200]  當他想聽多一點的時候
[00:09:47.200 --> 00:09:50.200]  結果他旁邊的那個就是他的妻子希羅底說
[00:09:50.200 --> 00:09:53.200]  不好聽,這個人不好的
[00:09:53.200 --> 00:09:55.200]  這個人說很多話,說我們
[00:09:55.200 --> 00:09:57.200]  可能就是這樣
[00:09:57.200 --> 00:10:00.200]  無論如何,那個狀況在裡面描述就是
[00:10:00.200 --> 00:10:02.200]  約翰已經收監
[00:10:02.200 --> 00:10:05.200]  在希律王的管治收監之下
[00:10:05.200 --> 00:10:08.200]  希律王很想去聽聽約翰說的話
[00:10:08.200 --> 00:10:10.200]  但又很害怕
[00:10:10.200 --> 00:10:14.200]  而希律王的妻子,這位希羅底就很不喜歡約翰
[00:10:14.200 --> 00:10:16.200]  好了,故事到了這裡
[00:10:16.200 --> 00:10:18.200]  就有一個很特別的轉折
[00:10:18.200 --> 00:10:20.200]  而實不至於說有一天
[00:10:20.200 --> 00:10:22.200]  剛好是希律的生日
[00:10:22.200 --> 00:10:24.200]  這個恰巧都挺有趣,是不是剛好
[00:10:24.200 --> 00:10:27.200]  每年都有一次生日,為什麼這次會這麼巧呢?
[00:10:27.200 --> 00:10:30.200]  因為就是剛好有人用生日去做一些事情
[00:10:30.200 --> 00:10:32.200]  當生日的時候很開心
[00:10:32.200 --> 00:10:34.200]  大宴親朋
[00:10:34.200 --> 00:10:38.200]  叫很多的大臣、千夫長、嘉麗的領袖
[00:10:38.200 --> 00:10:40.200]  當時叫那些領導的人
[00:10:40.200 --> 00:10:44.200]  去到一起和希律王賀壽,慶祝
[00:10:44.200 --> 00:10:46.200]  當時22節說
[00:10:46.200 --> 00:10:48.200]  他的女兒希羅底進來跳舞
[00:10:48.200 --> 00:10:50.200]  這個就比較複雜的描述
[00:10:50.200 --> 00:10:53.200]  你會發覺這裡說他的女兒又叫希羅底,為什麼呢?
[00:10:53.200 --> 00:10:55.200]  如果你看聖經的細節
[00:10:55.200 --> 00:10:57.200]  就說有些古卷就是說
[00:10:57.200 --> 00:11:00.200]  希羅底的女兒,或者其實經文都說希羅底的女兒
[00:11:00.200 --> 00:11:03.200]  這裡可能說的是希羅底的女兒
[00:11:03.200 --> 00:11:05.200]  或者是他太太的女兒
[00:11:05.200 --> 00:11:07.200]  有描述就是說
[00:11:07.200 --> 00:11:09.200]  因為名字也是叫希羅底
[00:11:09.200 --> 00:11:12.200]  很簡單的,剛才我說的,因為希律一家
[00:11:12.200 --> 00:11:17.200]  希羅底其實是希律男性的名詞的女性的表達
[00:11:17.200 --> 00:11:23.200]  其實希羅底都是希律一家的少女或者女士出來跳舞
[00:11:23.200 --> 00:11:24.200]  後面再看就知道
[00:11:24.200 --> 00:11:27.200]  應該是他太太希羅底的女兒
[00:11:27.200 --> 00:11:28.200]  沒有說是他女兒
[00:11:28.200 --> 00:11:29.200]  因為傳統描述就說
[00:11:29.200 --> 00:11:33.200]  很有可能就是希羅底以前和菲力生的女兒
[00:11:33.200 --> 00:11:36.200]  無論如何,總之就是希羅底的女兒出現了
[00:11:36.200 --> 00:11:37.200]  就去跳舞
[00:11:37.200 --> 00:11:41.200]  在這裡跳舞,令希律和其他人很開心
[00:11:41.200 --> 00:11:46.200]  當時王就對這個女兒說
[00:11:46.200 --> 00:11:50.200]  他說無論你要什麼,向我求,我都給你
[00:11:50.200 --> 00:11:52.200]  然後又說一次
[00:11:52.200 --> 00:11:56.200]  他說無論你向我求什麼,就是國家的一半,我都給你
[00:11:56.200 --> 00:12:02.200]  你覺得希律是一個什麼樣的人?
[00:12:02.200 --> 00:12:05.200]  突然有人在他面前跳舞,他很開心就說
[00:12:05.200 --> 00:12:07.200]  你要什麼都給你
[00:12:07.200 --> 00:12:08.200]  豪不豪爽?
[00:12:08.200 --> 00:12:10.200]  我們常常說好像很豪爽
[00:12:10.200 --> 00:12:12.200]  還要說你要多少都給
[00:12:12.200 --> 00:12:15.200]  國家要一半都給你,無所謂
[00:12:15.200 --> 00:12:18.200]  好像很豪邁,很豪爽
[00:12:18.200 --> 00:12:20.200]  當然可能是快樂,充分頭腦
[00:12:20.200 --> 00:12:22.200]  當然可能他沒有想清楚
[00:12:22.200 --> 00:12:23.200]  當然他在這裡描述
[00:12:23.200 --> 00:12:28.200]  國家一半都給,起碼不是整個國家,只是一半
[00:12:28.200 --> 00:12:30.200]  但可能他沒有想過
[00:12:30.200 --> 00:12:33.200]  當時這個少女要什麼
[00:12:33.200 --> 00:12:36.200]  一個少女來跳舞,娶了一個皇帝
[00:12:36.200 --> 00:12:40.200]  可能要的就是錢,要一些地位
[00:12:40.200 --> 00:12:44.200]  但當時這個女兒第一時間就去跟她母親說
[00:12:44.200 --> 00:12:48.200]  也是希律的妻子希羅底說
[00:12:48.200 --> 00:12:51.200]  她問她媽媽,我應該求什麼
[00:12:51.200 --> 00:12:54.200]  她媽媽說要施洗約翰的頭
[00:12:54.200 --> 00:12:56.200]  然後她很快就去見王
[00:12:56.200 --> 00:13:00.200]  就說我願王立克將施洗約翰的頭
[00:13:00.200 --> 00:13:03.200]  放在盤裡面給我
[00:13:03.200 --> 00:13:06.200]  大家覺得這個要求奇怪嗎?
[00:13:06.200 --> 00:13:08.200]  這個要求恐怖嗎?
[00:13:08.200 --> 00:13:10.200]  我不知道這個少女是多少歲
[00:13:10.200 --> 00:13:11.200]  我常常在想這個經文
[00:13:11.200 --> 00:13:13.200]  究竟這個少女是多少歲
[00:13:13.200 --> 00:13:15.200]  可能很年輕
[00:13:15.200 --> 00:13:17.200]  一個少女當一個皇帝說
[00:13:17.200 --> 00:13:19.200]  想像你,你要什麼
[00:13:19.200 --> 00:13:21.200]  我想要那個人的頭
[00:13:21.200 --> 00:13:23.200]  都很可怕
[00:13:23.200 --> 00:13:25.200]  聽起來覺得很恐怖
[00:13:25.200 --> 00:13:27.200]  這樣也有的
[00:13:27.200 --> 00:13:29.200]  王問你要什麼,可能是獎賞
[00:13:29.200 --> 00:13:32.200]  賞賜而已,為什麼要那個人的頭呢?
[00:13:32.200 --> 00:13:35.200]  接著王就憂愁
[00:13:35.200 --> 00:13:38.200]  聖經裡面說希律王憂愁
[00:13:38.200 --> 00:13:40.200]  憂愁什麼呢?
[00:13:40.200 --> 00:13:43.200]  要他下令殺一個人,不難
[00:13:43.200 --> 00:13:46.200]  還要一個已經收了監的人,有多難呢?
[00:13:46.200 --> 00:13:48.200]  抓都不用抓,捉都不用捉
[00:13:48.200 --> 00:13:50.200]  只要找個人斬個頭就行了
[00:13:50.200 --> 00:13:52.200]  後面就是這樣發生
[00:13:52.200 --> 00:13:55.200]  一句話,為什麼他會憂愁?
[00:13:55.200 --> 00:13:59.200]  他憂愁什麼呢?
[00:13:59.200 --> 00:14:00.200]  聖經裡面說
[00:14:00.200 --> 00:14:02.200]  然而因為他所發的誓
[00:14:02.200 --> 00:14:04.200]  又因為同籍的人
[00:14:04.200 --> 00:14:06.200]  就不願食言
[00:14:06.200 --> 00:14:09.200]  他憂愁可能就是發覺,哎呀,糟糕了
[00:14:09.200 --> 00:14:11.200]  這次的應許,這個應承
[00:14:11.200 --> 00:14:13.200]  好像大了一點
[00:14:13.200 --> 00:14:15.200]  好像過分了一點
[00:14:15.200 --> 00:14:17.200]  什麼都可以,原來不可以說
[00:14:17.200 --> 00:14:19.200]  你有沒有說什麼都可以?
[00:14:19.200 --> 00:14:21.200]  有些電影節目經常說,什麼都可以
[00:14:21.200 --> 00:14:23.200]  我試過,有些電影節目幫手
[00:14:23.200 --> 00:14:25.200]  我們有些活動,幫手
[00:14:25.200 --> 00:14:27.200]  沒問題,拍手心口,什麼都可以
[00:14:27.200 --> 00:14:29.200]  小心一點,什麼都可以很危險
[00:14:29.200 --> 00:14:31.200]  什麼都可以可能是一些超越你想像
[00:14:31.200 --> 00:14:35.200]  未必超越你的能力,但超越你想像的東西
[00:14:35.200 --> 00:14:38.200]  希律被要求是超越他想像的東西
[00:14:38.200 --> 00:14:40.200]  不是超越他能力,是超越他想像
[00:14:40.200 --> 00:14:42.200]  甚至他不太想做的東西
[00:14:42.200 --> 00:14:45.200]  答應了,沒辦法
[00:14:45.200 --> 00:14:48.200]  當然我們都說信用,答應了都要做
[00:14:48.200 --> 00:14:51.200]  不過答應了是不是不可以改呢?
[00:14:51.200 --> 00:14:54.200]  我覺得這段經文給我們很深的體會
[00:14:54.200 --> 00:14:56.200]  希律為什麼不改變
[00:14:56.200 --> 00:14:58.200]  第一個原因是因為他答應了
[00:14:58.200 --> 00:15:00.200]  這段經文是這麼說的,他發誓了
[00:15:00.200 --> 00:15:02.200]  但第二個原因是什麼呢?
[00:15:02.200 --> 00:15:04.200]  就是因同籍的人
[00:15:04.200 --> 00:15:07.200]  因為發誓的時候,不只是對著這個少女發誓
[00:15:07.200 --> 00:15:11.200]  是對著一班聖經裡面說的大神、千夫長、加利利領袖
[00:15:11.200 --> 00:15:13.200]  這麼多人看著
[00:15:13.200 --> 00:15:16.200]  這個皇帝拍胸口,什麼都可以
[00:15:16.200 --> 00:15:19.200]  最後怎麼辦呢?下不了面子
[00:15:19.200 --> 00:15:22.200]  可能這一刻,希律皇真的轉念想一想
[00:15:22.200 --> 00:15:24.200]  不是,是人命
[00:15:24.200 --> 00:15:26.200]  來過來過,不算不算,真的什麼都可以
[00:15:26.200 --> 00:15:28.200]  錢就可以,人命就不要了
[00:15:28.200 --> 00:15:31.200]  可能他可以這樣做
[00:15:31.200 --> 00:15:33.200]  但他下不了面子
[00:15:33.200 --> 00:15:36.200]  他覺得沒面子,所以沒辦法
[00:15:36.200 --> 00:15:39.200]  但同時他憂愁,他有很多的擔憂
[00:15:39.200 --> 00:15:42.200]  結果怎麼樣呢?結果他就叫了一個衛兵
[00:15:42.200 --> 00:15:44.200]  衛兵這個字,在聖經裡面說的
[00:15:44.200 --> 00:15:46.200]  是一個劊子手的字
[00:15:46.200 --> 00:15:49.200]  就叫劊子手去斬了約翰的頭
[00:15:49.200 --> 00:15:51.200]  放在盤子裡,就拿給小孩
[00:15:51.200 --> 00:15:54.200]  女孩就拿給母親
[00:15:54.200 --> 00:15:57.200]  這就是施洗約翰的下場
[00:15:57.200 --> 00:15:59.200]  這段經文給我們看到什麼體會呢?
[00:15:59.200 --> 00:16:03.200]  第一,我們發現這個皇帝做了一些很奇怪的事
[00:16:03.200 --> 00:16:05.200]  明明他不想做的,但他做了
[00:16:05.200 --> 00:16:08.200]  在我們生命裡面,可能很多事情我們都不想做,但都做了
[00:16:08.200 --> 00:16:11.200]  因為面子,因為很多的緣故
[00:16:11.200 --> 00:16:14.200]  但更重要的是,經文一開始的時候
[00:16:14.200 --> 00:16:16.200]  一開始十四節說什麼呢?
[00:16:16.200 --> 00:16:18.200]  耶穌的名聲全開
[00:16:18.200 --> 00:16:20.200]  希律王聽見
[00:16:20.200 --> 00:16:21.200]  有人就說了
[00:16:21.200 --> 00:16:24.200]  施洗了約翰,從死人中復活
[00:16:24.200 --> 00:16:27.200]  因此才有這些異能在耶穌裡面走出來
[00:16:27.200 --> 00:16:29.200]  有人說是以利亞
[00:16:29.200 --> 00:16:31.200]  有人說是先知裡面的一位
[00:16:31.200 --> 00:16:33.200]  第十六節,請大家留意十六節
[00:16:33.200 --> 00:16:36.200]  希律王聽見,他說什麼呢?
[00:16:36.200 --> 00:16:40.200]  是我所斬的約翰,他復活了
[00:16:40.200 --> 00:16:44.200]  當剛才這段故事說完之後
[00:16:44.200 --> 00:16:50.200]  你知道約翰就是這樣在希律王的手下被斬頭
[00:16:50.200 --> 00:16:52.200]  當耶穌出來去服侍
[00:16:52.200 --> 00:16:55.200]  耶穌出來傳道,去醫病趕鬼
[00:16:55.200 --> 00:16:58.200]  告訴人們天國近,你們要聽福音,你們要悔改
[00:16:58.200 --> 00:17:00.200]  人們就在傳
[00:17:00.200 --> 00:17:01.200]  哇,耶穌好厲害
[00:17:01.200 --> 00:17:04.200]  耶穌做的事好像那位施洗約翰
[00:17:04.200 --> 00:17:06.200]  耶穌行很多異能歧視
[00:17:06.200 --> 00:17:07.200]  他是哪位來的?
[00:17:07.200 --> 00:17:09.200]  有人說可能他是先知,好像舊約一樣
[00:17:09.200 --> 00:17:11.200]  以利亞,有上帝能力的
[00:17:11.200 --> 00:17:13.200]  或者是其中一位先知
[00:17:13.200 --> 00:17:16.200]  不過希律王覺得是什麼呢?
[00:17:16.200 --> 00:17:19.200]  他說是施洗約翰
[00:17:19.200 --> 00:17:22.200]  還要說是他自己
[00:17:22.200 --> 00:17:26.200]  是他所斬的施洗約翰復活了
[00:17:26.200 --> 00:17:32.200]  為什麼希律會相信耶穌是施洗約翰復活呢?
[00:17:32.200 --> 00:17:33.200]  或者為什麼問
[00:17:33.200 --> 00:17:38.200]  希律會認為耶穌出來是等於施洗約翰復活
[00:17:38.200 --> 00:17:40.200]  為什麼他會這樣說呢?
[00:17:40.200 --> 00:17:45.200]  還要說他承認是他自己所斬的約翰復活
[00:17:45.200 --> 00:17:52.200]  那種內疚,那種憂愁,那種無奈,那種後悔
[00:17:52.200 --> 00:17:55.200]  可能在這句話裏就表達得很清楚
[00:17:55.200 --> 00:17:58.200]  聖經裏面一直沒有描述希律的生活是怎樣
[00:17:58.200 --> 00:18:00.200]  可能就是每天都很害怕
[00:18:00.200 --> 00:18:01.200]  每天都很不開心
[00:18:01.200 --> 00:18:04.200]  每天想起他將這個
[00:18:04.200 --> 00:18:05.200]  原來是好人來的
[00:18:05.200 --> 00:18:07.200]  不過說了一些他不想聽的說話
[00:18:07.200 --> 00:18:09.200]  結果因為這個好人的緣故
[00:18:09.200 --> 00:18:11.200]  因為很多的緣故斬了頭的約翰
[00:18:11.200 --> 00:18:15.200]  今天耶穌再一次承繼了約翰的能力
[00:18:15.200 --> 00:18:18.200]  再一次承繼了約翰這個身份的表達
[00:18:18.200 --> 00:18:23.200]  結果希律相信約翰復活了
