
[00:00:00.000 --> 00:00:03.280]  有些人這樣說,總有人的地方
[00:10:36.120 --> 00:10:39.120]  但他不斷地唱一首歌
[00:10:39.120 --> 00:10:42.120]  《神助爵為王》的詩歌
[00:10:42.120 --> 00:10:44.120]  哇 很感恩 很激動
[00:10:44.120 --> 00:10:45.120]  我認識他這麼久
[00:10:45.120 --> 00:10:47.120]  從未見過他這個樣子
[00:10:47.120 --> 00:10:49.120]  因為他個人比較理性
[00:10:49.120 --> 00:10:51.120]  所以他唱歌應該沒有表情
[00:10:51.120 --> 00:10:54.120]  但他唱這首歌很激動
[00:10:54.120 --> 00:10:55.120]  我為他感恩
[00:10:55.120 --> 00:10:57.120]  頂姐妹 我們的神
[00:10:57.120 --> 00:11:00.120]  沒有一件事可以難倒他的神
[00:11:00.120 --> 00:11:03.120]  我們投靠他是完全正確的
[00:11:03.120 --> 00:11:05.120]  不需要擔心
[00:11:05.120 --> 00:11:08.120]  我記得溫偉耀博士有一次分享
[00:11:08.120 --> 00:11:13.120]  他有一次帶女兒去做考察研究
[00:11:13.120 --> 00:11:17.120]  女兒問爸爸
[00:11:17.120 --> 00:11:19.120]  我們去哪裏
[00:11:19.120 --> 00:11:22.120]  溫博士說我們去德國
[00:11:22.120 --> 00:11:24.120]  女兒問他怎麼去
[00:11:24.120 --> 00:11:26.120]  爸爸回答他
[00:11:26.120 --> 00:11:30.120]  開車去 跟著地圖走
[00:11:30.120 --> 00:11:35.120]  女兒又問同一個問題
[00:11:35.120 --> 00:11:38.120]  第三天上車
[00:11:38.120 --> 00:11:40.120]  一粒聲音都不出
[00:11:40.120 --> 00:11:41.120]  溫博士覺得很奇怪
[00:11:41.120 --> 00:11:43.120]  這次為何一粒聲音都不出
[00:11:43.120 --> 00:11:46.120]  問起女兒我們去哪裏
[00:11:46.120 --> 00:11:47.120]  去德國
[00:11:47.120 --> 00:11:49.120]  怎麼去 不知道
[00:11:49.120 --> 00:11:51.120]  爸爸開車
[00:11:51.120 --> 00:11:56.120]  頂姐妹 爸爸開車
[00:11:56.120 --> 00:11:59.120]  一個很好的提醒
[00:11:59.120 --> 00:12:04.120]  我們的生命是由誰主導 是由神
[00:12:04.120 --> 00:12:09.120]  我們的生命是操縱在我們手還是操縱在神的手
[00:12:09.120 --> 00:12:13.120]  我們的天賦
[00:12:13.120 --> 00:12:21.120]  他會不會繞我們去一些不好的地方
[00:12:21.120 --> 00:12:23.120]  頂姐妹
[00:12:23.120 --> 00:12:28.120]  如果我們的生命是由我們的天賦去開車 掌管
[00:12:28.120 --> 00:12:31.120]  我們不需要過份的憂慮
[00:12:31.120 --> 00:12:33.120]  無論過程是好還是壞
[00:12:33.120 --> 00:12:40.120]  我們的主必定會保守我們到達目的地
[00:12:40.120 --> 00:12:44.120]  既然過程裏面可能會有不如意的事
[00:12:44.120 --> 00:12:46.120]  又避不開
[00:12:46.120 --> 00:12:48.120]  不如早點面對
[00:12:48.120 --> 00:12:51.120]  第三方面
[00:12:51.120 --> 00:12:54.120]  避不了 早面對
[00:12:54.120 --> 00:12:57.120]  上一次23章 神出手救了大衛
[00:12:57.120 --> 00:12:59.120]  這次26章
[00:12:59.120 --> 00:13:03.120]  大衛和上次完全不同
[00:13:03.120 --> 00:13:07.120]  他不會像上次那樣只想著走
[00:13:07.120 --> 00:13:10.120]  他只是想著面對
[00:13:10.120 --> 00:13:13.120]  第四 第七節
[00:13:13.120 --> 00:13:16.120]  大衛派人去試探軍情
[00:13:16.120 --> 00:13:20.120]  知道蘇羅身在一個支重營當中
[00:13:20.120 --> 00:13:23.120]  即是軍營中央的地方
[00:13:23.120 --> 00:13:25.120]  大衛和他的部下亞比西
[00:13:25.120 --> 00:13:28.120]  夜間潛入這個軍營
[00:13:28.120 --> 00:13:30.120]  看到蘇羅躺在那裏
[00:13:30.120 --> 00:13:32.120]  在他頭旁邊有一隻貓
[00:13:32.120 --> 00:13:34.120]  嘩 大好機會
[00:13:34.120 --> 00:13:39.120]  解決了一個經常上門找麻煩的人
[00:13:39.120 --> 00:13:41.120]  只要這次解決了他
[00:13:41.120 --> 00:13:45.120]  以後就可以安寢無憂
[00:13:45.120 --> 00:13:47.120]  如果我們大衛
[00:13:47.120 --> 00:13:52.120]  我們那一刻會怎樣做呢
[00:13:52.120 --> 00:13:56.120]  在職場上針對我們的人
[00:13:56.120 --> 00:14:01.120]  終於有把柄出現了
[00:14:01.120 --> 00:14:06.120]  我們會不會乘機解決了他
[00:14:06.120 --> 00:14:09.120]  其實在經文裏面有三個試探
[00:14:09.120 --> 00:14:14.120]  是當時大衛在籌帳中
[00:14:14.120 --> 00:14:17.120]  你看看26章的第八節
[00:14:17.120 --> 00:14:20.120]  第26章的第八節
[00:14:20.120 --> 00:14:24.120]  上一部分說了一個很重要的
[00:14:24.120 --> 00:14:27.120]  解決了好像是神
[00:14:27.120 --> 00:14:29.120]  是神交給你的
[00:14:29.120 --> 00:14:31.120]  這是一個機會
[00:14:31.120 --> 00:14:33.120]  我們會不會想
[00:14:33.120 --> 00:14:37.120]  會不會是神藉著那個人告訴我們
[00:14:37.120 --> 00:14:40.120]  動他吧
[00:14:40.120 --> 00:14:43.120]  第二個試探在第十二節
[00:14:43.120 --> 00:14:45.120]  十二節說到當時
[00:14:45.120 --> 00:14:49.120]  神使得整個營的人都沉睡了
[00:14:49.120 --> 00:14:53.120]  那一刻我們會不會
[00:14:53.120 --> 00:14:54.120]  如果我們是大衛
[00:14:54.120 --> 00:14:55.120]  我們會不會想
[00:14:55.120 --> 00:14:59.120]  上帝製造了那麼大的機會
[00:14:59.120 --> 00:15:00.120]  我動了他
[00:15:00.120 --> 00:15:01.120]  真的沒有人知道
[00:15:01.120 --> 00:15:04.120]  全都睡了
[00:15:04.120 --> 00:15:08.120]  會不會是上帝給了我這個機會呢
[00:15:08.120 --> 00:15:10.120]  第三個試探
[00:15:10.120 --> 00:15:13.120]  在剛才你們讀完的第八節的下部分
[00:15:13.120 --> 00:15:15.120]  不用動手
[00:15:15.120 --> 00:15:20.120]  一動手就行了
[00:15:20.120 --> 00:15:23.120]  不用親自動手
[00:15:23.120 --> 00:15:26.120]  此情此景
[00:15:26.120 --> 00:15:30.120]  我們會不會心動
[00:15:30.120 --> 00:15:32.120]  在第九第十節
[00:15:32.120 --> 00:15:34.120]  大衛最終都沒有動手
[00:15:34.120 --> 00:15:36.120]  因為他是一個
[00:15:36.120 --> 00:15:39.120]  本是明白神心意的人
[00:15:39.120 --> 00:15:41.120]  無論如何
[00:15:41.120 --> 00:15:45.120]  素羅始終是神的受高者
[00:15:45.120 --> 00:15:47.120]  大衛看在神的份上
[00:15:47.120 --> 00:15:50.120]  放過保羅
[00:15:50.120 --> 00:15:51.120]  請姐妹
[00:15:51.120 --> 00:15:53.120]  羅漢書十二章十七至十節
[00:15:53.120 --> 00:15:55.120]  講出了神的心意
[00:15:55.120 --> 00:15:57.120]  請大家聽我讀出
[00:15:57.120 --> 00:16:00.120]  不要以惡報惡
[00:16:00.120 --> 00:16:05.120]  眾人以為美的事要留心去作
[00:16:05.120 --> 00:16:07.120]  若是能行
[00:16:07.120 --> 00:16:10.120]  總要盡力與人和睦
[00:16:10.120 --> 00:16:12.120]  親愛的兄弟
[00:16:12.120 --> 00:16:14.120]  不要為自己申冤
[00:16:14.120 --> 00:16:17.120]  寧可讓步
[00:16:17.120 --> 00:16:18.120]  聽憑主路
[00:16:18.120 --> 00:16:21.120]  因為經上記著說
[00:16:21.120 --> 00:16:22.120]  主說
[00:16:22.120 --> 00:16:24.120]  申冤在我
[00:16:24.120 --> 00:16:27.120]  我必報應
[00:16:27.120 --> 00:16:28.120]  頂姐妹
[00:16:28.120 --> 00:16:32.120]  我們可不可以看在神的份上
[00:16:32.120 --> 00:16:35.120]  不報仇
[00:16:35.120 --> 00:16:39.120]  我明白有些人真的很難頂
[00:16:39.120 --> 00:16:41.120]  但神的心意是甚麼
[00:16:41.120 --> 00:16:43.120]  神的心意是要我們
[00:16:43.120 --> 00:16:45.120]  以善成惡
[00:16:45.120 --> 00:16:50.120]  而不是為惡所勝
[00:16:50.120 --> 00:16:52.120]  神更加應許
[00:16:52.120 --> 00:16:53.120]  申冤在我
[00:16:53.120 --> 00:16:55.120]  我必報應
[00:16:55.120 --> 00:16:57.120]  叫我們不要為自己申冤
[00:16:57.120 --> 00:16:59.120]  寧可讓步
[00:16:59.120 --> 00:17:02.120]  聽憑主路
[00:17:02.120 --> 00:17:04.120]  頂姐妹
[00:17:04.120 --> 00:17:06.120]  若是有些事
[00:17:06.120 --> 00:17:08.120]  其實你已經保到自己
[00:17:08.120 --> 00:17:11.120]  就無需再做多一件事
[00:17:11.120 --> 00:17:16.120]  或多說兩句話
[00:17:16.120 --> 00:17:19.120]  目的只有一個
[00:17:19.120 --> 00:17:22.120]  想趁機除去這個眼中釘
[00:17:22.120 --> 00:17:23.120]  頂姐妹
[00:17:23.120 --> 00:17:25.120]  看在神的份上
[00:17:25.120 --> 00:17:29.120]  算了
[00:17:29.120 --> 00:17:31.120]  我們看大衛
[00:17:31.120 --> 00:17:33.120]  他沒有下手
[00:17:33.120 --> 00:17:36.120]  換來的是蘇羅的慚愧
[00:17:36.120 --> 00:17:38.120]  在二十四章十七節
[00:17:38.120 --> 00:17:40.120]  對比二十六章的二十五節
[00:17:40.120 --> 00:17:42.120]  二十四章說到
[00:17:42.120 --> 00:17:45.120]  大衛沒有殺蘇羅
[00:17:45.120 --> 00:17:47.120]  蘇羅認錯
[00:17:47.120 --> 00:17:49.120]  在二十四章十七節說
[00:17:49.120 --> 00:17:50.120]  你給我公義
[00:17:50.120 --> 00:17:53.120]  因為你以善待我
[00:17:53.120 --> 00:17:56.120]  我卻以惡待你
[00:17:56.120 --> 00:17:58.120]  可惜第二十六節
[00:17:58.120 --> 00:18:01.120]  他又來對付大衛
[00:18:01.120 --> 00:18:03.120]  但大衛沒有殺他
[00:18:03.120 --> 00:18:05.120]  蘇羅又認錯
[00:18:05.120 --> 00:18:09.120]  最後蘇羅遭到神的審判
[00:18:09.120 --> 00:18:11.120]  他已經沒有再有機會
[00:18:11.120 --> 00:18:14.120]  可以再對付大衛
[00:18:14.120 --> 00:18:19.120]  但大衛兩次都不加害蘇羅
[00:18:19.120 --> 00:18:22.120]  在蘇羅的眼中
[00:18:22.120 --> 00:18:26.120]  大衛是一個心胸廣闊的人
[00:18:26.120 --> 00:18:31.120]  但大衛只是看在神的份上
[00:18:31.120 --> 00:18:36.120]  而不是說抹掉你的仇恨
[00:18:36.120 --> 00:18:40.120]  但大衛卻被人看為
[00:18:40.120 --> 00:18:43.120]  一個心胸廣闊的人
[00:18:43.120 --> 00:18:47.120]  有位畢業幾年的姊妹
[00:18:47.120 --> 00:18:50.120]  她在銀行任職客戶服務主任
[00:18:50.120 --> 00:18:52.120]  每個月都要交數
[00:18:52.120 --> 00:18:54.120]  很大壓力
[00:18:54.120 --> 00:18:58.120]  她終於做了她一張單
[00:18:58.120 --> 00:19:00.120]  很開心的事
[00:19:00.120 --> 00:19:03.120]  但可惜她旁邊的同事
[00:19:03.120 --> 00:19:06.120]  因為沒有單就偷了她的單
[00:19:06.120 --> 00:19:07.120]  查了她的名字
[00:19:07.120 --> 00:19:09.120]  寫了她自己的名字
[00:19:09.120 --> 00:19:11.120]  姊妹跟我分享
[00:19:11.120 --> 00:19:13.120]  她真的很激氣
[00:19:13.120 --> 00:19:15.120]  真的很激氣
[00:19:15.120 --> 00:19:18.120]  為什麼會這樣
[00:19:18.120 --> 00:19:22.120]  她說算了
[00:19:22.120 --> 00:19:25.120]  我下個月都轉去另一個部門
[00:19:25.120 --> 00:19:27.120]  不用再交數了
[00:19:27.120 --> 00:19:30.120]  由她吧
[00:19:30.120 --> 00:19:32.120]  然後她說
[00:19:32.120 --> 00:19:34.120]  其實她可以將事情鬧大
[00:19:34.120 --> 00:19:36.120]  但她沒有這樣做
[00:19:36.120 --> 00:19:39.120]  因為她說不想再搞了
[00:19:39.120 --> 00:19:42.120]  一切交給公義的神
[00:19:42.120 --> 00:19:43.120]  我聽到之後
[00:19:43.120 --> 00:19:48.120]  我覺得這麼年輕的姊妹
[00:19:48.120 --> 00:19:52.120]  心胸都很廣闊
[00:19:58.120 --> 00:20:01.120]  謝謝
[00:20:01.120 --> 00:20:05.120]  但她已經決定了不再追究
[00:20:05.120 --> 00:20:08.120]  她的心也放開了
[00:20:08.120 --> 00:20:12.120]  她很開心地去工作
[00:20:12.120 --> 00:20:14.120]  但你會想
[00:20:14.120 --> 00:20:16.120]  李先生
[00:20:16.120 --> 00:20:18.120]  她轉到部門
[00:20:18.120 --> 00:20:21.120]  她當然可以這樣
[00:20:21.120 --> 00:20:23.120]  但重點是什麼
[00:20:23.120 --> 00:20:25.120]  重點在心上
[00:20:25.120 --> 00:20:29.120]  如果她的心一直放不開
[00:20:29.120 --> 00:20:31.120]  轉不轉式對她來說
[00:20:31.120 --> 00:20:39.120]  不會影響她復仇的機會
[00:20:39.120 --> 00:20:42.120]  李姊妹我們能不能放下
[00:20:42.120 --> 00:20:46.120]  報復的心
[00:20:46.120 --> 00:20:47.120]  當我們放下之後
[00:20:47.120 --> 00:20:50.120]  結果可以不同
[00:20:50.120 --> 00:20:52.120]  大衛對素羅的恩怨情仇
[00:20:52.120 --> 00:20:54.120]  不是說那句算了
[00:20:54.120 --> 00:20:57.120]  就當什麼事都沒有發生
[00:20:57.120 --> 00:20:58.120]  不是
[00:20:58.120 --> 00:21:01.120]  但至少大衛因為神的緣故
[00:21:01.120 --> 00:21:05.120]  他決意放棄報復
[00:21:05.120 --> 00:21:07.120]  因此在他歷史上
[00:21:07.120 --> 00:21:09.120]  大衛沒有背負
[00:21:09.120 --> 00:21:11.120]  他殺仇高者的污名
[00:21:11.120 --> 00:21:17.120]  而神是親自為大衛伸冤
[00:21:17.120 --> 00:21:25.120]  審判素羅
[00:21:25.120 --> 00:21:26.120]  有時你會說
[00:21:26.120 --> 00:21:30.120]  好像會不會很笨
[00:21:30.120 --> 00:21:33.120]  他這樣說我不說他
[00:21:33.120 --> 00:21:35.120]  我記得有一次有個弟兄
[00:21:35.120 --> 00:21:39.120]  他跟我分享他在職場上的掙扎
[00:21:39.120 --> 00:21:41.120]  他說他有一次去到一間公司
[00:21:41.120 --> 00:21:44.120]  因為他其實也是三四十歲左右
[00:21:44.120 --> 00:21:49.120]  跟他同級的員工帶他大約五年
[00:21:49.120 --> 00:21:51.120]  這個同級不知什麼原因之下
[00:21:51.120 --> 00:21:57.120]  在一班大約百多人的員工
[00:21:57.120 --> 00:21:58.120]  在他面前
