
[00:00:00.000 --> 00:00:09.000]  思想之前我們再一次低頭禱告
[00:12:06.000 --> 00:12:09.000]  我們知道,不過我不告訴你
[00:12:09.000 --> 00:12:10.000]  但他們不是
[00:12:10.000 --> 00:12:17.000]  他們竟然用一個謊言來掩蓋他們的良心
[00:12:17.000 --> 00:12:22.000]  一度只是告訴我們,宗教領袖
[00:12:22.000 --> 00:12:25.000]  可能因為地位越高
[00:12:25.000 --> 00:12:28.000]  有時我們會面對一些壓力
[00:12:28.000 --> 00:12:32.000]  其實無論高的地位或低的地位
[00:12:32.000 --> 00:12:35.000]  你身處的一個環境
[00:12:35.000 --> 00:12:38.000]  有時你的身份是怎樣
[00:12:38.000 --> 00:12:41.000]  都會令你有一些壓力
[00:12:41.000 --> 00:12:43.000]  面對信仰上的問題
[00:12:43.000 --> 00:12:46.000]  有時我們會有偏差
[00:12:46.000 --> 00:12:48.000]  一班領袖
[00:12:48.000 --> 00:12:50.000]  從這裡我們可以看到
[00:12:50.000 --> 00:12:53.000]  他們的旨意
[00:12:53.000 --> 00:12:59.000]  使他們在信仰上有偏差
[00:12:59.000 --> 00:13:01.000]  旨意包括甚麼
[00:13:01.000 --> 00:13:04.000]  就是我有豐富的宗教知識
[00:13:04.000 --> 00:13:09.000]  我經常嚴守一個律法
[00:13:09.000 --> 00:13:11.000]  我為甚麼要跟從約翰
[00:13:11.000 --> 00:13:13.000]  我為甚麼要聽約翰的話
[00:13:13.000 --> 00:13:16.000]  另外他們的自傲
[00:13:16.000 --> 00:13:18.000]  我是領袖
[00:13:18.000 --> 00:13:19.000]  我是最師長
[00:13:19.000 --> 00:13:21.000]  我是長老
[00:13:21.000 --> 00:13:23.000]  我是一個領袖
[00:13:23.000 --> 00:13:28.000]  我怎會做約翰的學生呢
[00:13:28.000 --> 00:13:35.000]  一些他們正面對的人生中的問題
[00:13:35.000 --> 00:13:37.000]  欣著他們是一個領袖
[00:13:37.000 --> 00:13:38.000]  有的問題
[00:13:38.000 --> 00:13:43.000]  令他們不去相信一個真理
[00:13:43.000 --> 00:13:47.000]  他們的信仰是自我中心的信仰
[00:13:47.000 --> 00:13:50.000]  是一個經過篩選的信仰
[00:13:50.000 --> 00:13:52.000]  可以接受的就接受
[00:13:52.000 --> 00:13:56.000]  不能接受的就否認
[00:13:56.000 --> 00:14:00.000]  一些思想或許今天
[00:14:00.000 --> 00:14:03.000]  都會存在我們心中
[00:14:03.000 --> 00:14:06.000]  無論你正面對一個甚麼位置
[00:14:06.000 --> 00:14:09.000]  有時這些就成為了
[00:14:09.000 --> 00:14:11.000]  你在信仰上的篩選
[00:14:11.000 --> 00:14:17.000]  以自我為中心去做一個決定
[00:14:17.000 --> 00:14:20.000]  耶穌不回答他們的問題
[00:14:20.000 --> 00:14:22.000]  反而問他們一個問題
[00:14:22.000 --> 00:14:24.000]  一個在和諧本修訂版
[00:14:24.000 --> 00:14:27.000]  就很清楚的反映出來
[00:14:27.000 --> 00:14:28.000]  第28節
[00:14:28.000 --> 00:14:32.000]  有一件事你們的意見如何
[00:14:32.000 --> 00:14:35.000]  在原本的和諧本是沒有這一句的
[00:14:35.000 --> 00:14:37.000]  原本和諧本這一句
[00:14:37.000 --> 00:14:40.000]  去了後面第31節那裡
[00:14:40.000 --> 00:14:43.000]  連同哪一個的兒子
[00:14:43.000 --> 00:14:46.000]  是信奉天父的心意那裡
[00:14:46.000 --> 00:14:48.000]  合在一起
[00:14:48.000 --> 00:14:50.000]  但和諧本修訂版
[00:14:50.000 --> 00:14:52.000]  是按照原文的次序
[00:14:52.000 --> 00:14:53.000]  原文的次序就是
[00:14:53.000 --> 00:14:56.000]  在這裡耶穌提出了一個問題
[00:14:56.000 --> 00:14:59.000]  你們怎麼看
[00:14:59.000 --> 00:15:01.000]  然後耶穌就跟著說
[00:15:01.000 --> 00:15:04.000]  兩個兒子的比喻
[00:15:04.000 --> 00:15:06.000]  說完兩個兒子的比喻
[00:15:06.000 --> 00:15:09.000]  就問他們哪一個兒子
[00:15:09.000 --> 00:15:12.000]  是信奉天父的心意
[00:15:12.000 --> 00:15:14.000]  一個兩個兒子的比喻
[00:15:14.000 --> 00:15:18.000]  就是很簡單
[00:15:18.000 --> 00:15:20.000]  爸爸向兩個兒子
[00:15:20.000 --> 00:15:23.000]  都發出同一個的吩咐
[00:15:23.000 --> 00:15:24.000]  大兒子
[00:15:24.000 --> 00:15:29.000]  你今天幫我去葡萄園做工
[00:15:29.000 --> 00:15:32.000]  大兒子就怎樣
[00:15:32.000 --> 00:15:34.000]  不肯
[00:15:34.000 --> 00:15:36.000]  最近很忙
[00:15:36.000 --> 00:15:38.000]  要去佔中
[00:15:38.000 --> 00:15:40.000]  於是不去
[00:15:40.000 --> 00:15:41.000]  後來呢
[00:15:41.000 --> 00:15:43.000]  懊悔了
[00:15:43.000 --> 00:15:45.000]  爸爸叫到
[00:15:45.000 --> 00:15:47.000]  就要去
[00:15:47.000 --> 00:15:49.000]  明天才去佔中
[00:15:49.000 --> 00:15:52.000]  小兒子呢
[00:15:52.000 --> 00:15:54.000]  小兒子就好好說
[00:15:54.000 --> 00:15:56.000]  父親大人
[00:15:56.000 --> 00:15:59.000]  我去
[00:15:59.000 --> 00:16:02.000]  父親大人很尊敬爸爸
[00:16:02.000 --> 00:16:03.000]  我去
[00:16:03.000 --> 00:16:04.000]  你放心
[00:16:04.000 --> 00:16:07.000]  不過說完之後
[00:16:07.000 --> 00:16:09.000]  沒了這件事
[00:16:09.000 --> 00:16:11.000]  不知走了去哪
[00:16:11.000 --> 00:16:13.000]  這個比喻很簡單
[00:16:13.000 --> 00:16:14.000]  就是這樣
[00:16:14.000 --> 00:16:16.000]  在實際生活上
[00:16:16.000 --> 00:16:19.000]  我們都會經常見到這些人
[00:16:19.000 --> 00:16:21.000]  說不肯幫你做的
[00:16:21.000 --> 00:16:23.000]  其實幫你做了
[00:16:23.000 --> 00:16:24.000]  有些說好
[00:16:24.000 --> 00:16:25.000]  包在我身上
[00:16:25.000 --> 00:16:27.000]  那怎樣
[00:16:27.000 --> 00:16:29.000]  武美飛驒
[00:16:29.000 --> 00:16:31.000]  有些人我們說
[00:16:31.000 --> 00:16:32.000]  講就怎樣
[00:16:32.000 --> 00:16:34.000]  天下無敵
[00:16:34.000 --> 00:16:35.000]  做呢
[00:16:35.000 --> 00:16:38.000]  有心無力
[00:16:38.000 --> 00:16:40.000]  你交了給他
[00:16:40.000 --> 00:16:42.000]  結果都是你自己去做
[00:16:42.000 --> 00:16:44.000]  這兩個兒子
[00:16:44.000 --> 00:16:46.000]  或者兩個兒子的比喻
[00:16:46.000 --> 00:16:49.000]  其實耶穌要說什麼
[00:16:49.000 --> 00:16:52.000]  用這兩個兒子的比喻說出什麼
[00:16:52.000 --> 00:16:55.000]  就是後面第31節
[00:16:55.000 --> 00:16:57.000]  下半節開始
[00:16:57.000 --> 00:17:01.000]  耶穌就將這個比喻的目的
[00:17:01.000 --> 00:17:03.000]  說出來
[00:17:03.000 --> 00:17:06.000]  有時我們看比喻就要看後面
[00:17:06.000 --> 00:17:08.000]  因為通常很多比喻
[00:17:08.000 --> 00:17:13.000]  耶穌就在後面解釋那個比喻
[00:17:13.000 --> 00:17:18.000]  所以這兩個兒子就不是說我們今天那些
[00:17:18.000 --> 00:17:20.000]  天下無敵
[00:17:20.000 --> 00:17:22.000]  有心無力那些人
[00:17:22.000 --> 00:17:24.000]  耶穌說這個比喻說什麼呢
[00:17:24.000 --> 00:17:26.000]  我實在告訴你們
[00:17:26.000 --> 00:17:28.000]  遂利和昌既
[00:17:28.000 --> 00:17:31.000]  倒比你們先進上帝的國
[00:17:31.000 --> 00:17:33.000]  因為約翰到你們
[00:17:33.000 --> 00:17:36.000]  這裡來指引你們走異路
[00:17:36.000 --> 00:17:38.000]  你們卻不信他
[00:17:38.000 --> 00:17:40.000]  遂利和昌既
[00:17:40.000 --> 00:17:41.000]  倒信了他
[00:17:41.000 --> 00:17:43.000]  你們看見了以後
[00:17:43.000 --> 00:17:47.000]  還是不悔悟去信他
[00:17:47.000 --> 00:17:49.000]  在這裡耶穌說的
[00:17:49.000 --> 00:17:55.000]  哪一個是大兒子
[00:17:55.000 --> 00:17:57.000]  遂利和昌既
[00:17:57.000 --> 00:17:59.000]  大兒子
[00:17:59.000 --> 00:18:07.000]  哪一些人是小兒子
[00:18:07.000 --> 00:18:09.000]  這一班宗教領袖
[00:18:09.000 --> 00:18:12.000]  因為耶穌說你們
[00:18:12.000 --> 00:18:16.000]  你們就是和耶穌對話的這一班
[00:18:16.000 --> 00:18:19.000]  祭司長和百姓的長老
[00:18:19.000 --> 00:18:24.000]  耶穌說他們是小兒子
[00:18:24.000 --> 00:18:28.000]  當耶穌這樣說的時候
[00:18:28.000 --> 00:18:31.000]  要表達的是什麼呢
[00:18:31.000 --> 00:18:36.000]  耶穌的看法和其他人的看法
[00:18:36.000 --> 00:18:38.000]  很不相同
[00:18:38.000 --> 00:18:41.000]  一般人會看一些宗教領袖
[00:18:41.000 --> 00:18:43.000]  崇高
[00:18:43.000 --> 00:18:49.000]  等於我們今天見到一個教區的主教長
[00:18:49.000 --> 00:18:52.000]  你真的在他面前很謙卑
[00:18:52.000 --> 00:18:54.000]  恭恭敬敬
[00:18:54.000 --> 00:18:58.000]  彷彿這些人正在代表上帝
[00:18:58.000 --> 00:19:01.000]  我不知道你看牧師會不會也是這樣
[00:19:01.000 --> 00:19:04.000]  如果是這樣肯定錯了
[00:19:04.000 --> 00:19:06.000]  但是人的心目中
[00:19:06.000 --> 00:19:10.000]  一些宗教領袖是有權威的
[00:19:10.000 --> 00:19:13.000]  比較屬靈的
[00:19:13.000 --> 00:19:16.000]  他們對上帝的認識是比較多的
[00:19:16.000 --> 00:19:20.000]  不過耶穌不是這樣看
[00:19:20.000 --> 00:19:22.000]  兩個兒子
[00:19:22.000 --> 00:19:27.000]  這一班宗教領袖是小兒子
[00:19:27.000 --> 00:19:31.000]  那些娼妓歲女
[00:19:31.000 --> 00:19:34.000]  一般人怎麼看他們呢
[00:19:34.000 --> 00:19:36.000]  在當時的社會
[00:19:36.000 --> 00:19:41.000]  這兩類的人是人們看為最污穢的人
[00:19:41.000 --> 00:19:43.000]  在罪人裡面
[00:19:43.000 --> 00:19:46.000]  他們是罪人中的罪人
[00:19:46.000 --> 00:19:48.000]  娼妓和歲女
[00:19:48.000 --> 00:19:51.000]  但是娼妓和歲女
[00:19:51.000 --> 00:19:58.000]  耶穌基督看他們為大兒子
[00:19:58.000 --> 00:20:00.000]  為什麼呢
[00:20:00.000 --> 00:20:03.000]  聖經裡面就告訴我們
[00:20:03.000 --> 00:20:07.000]  因為當施洗約翰來宣告
[00:20:07.000 --> 00:20:09.000]  天國近了
[00:20:09.000 --> 00:20:12.000]  你們當悔改
[00:20:12.000 --> 00:20:15.000]  這一班的娼妓歲女
[00:20:15.000 --> 00:20:19.000]  就悔改聽從約翰
[00:20:19.000 --> 00:20:24.000]  但是當施洗約翰這樣宣告的時候
[00:20:24.000 --> 00:20:26.000]  這一班的宗教領袖
[00:20:26.000 --> 00:20:28.000]  抗拒
[00:20:28.000 --> 00:20:30.000]  抗拒
[00:20:30.000 --> 00:20:32.000]  什麼原因呢
[00:20:32.000 --> 00:20:34.000]  就是我剛才說的原因
[00:20:34.000 --> 00:20:36.000]  自己是領袖
[00:20:36.000 --> 00:20:37.000]  抗拒
[00:20:37.000 --> 00:20:39.000]  他們的心剛硬
[00:20:39.000 --> 00:20:42.000]  他們的心裡面被很多的東西
[00:20:42.000 --> 00:20:47.000]  就好像一班示威人士所設的路障阻塞了
[00:20:47.000 --> 00:20:53.000]  以致上帝的道進入不了他們的心裡面
[00:20:53.000 --> 00:20:55.000]  但是對於一些
[00:20:55.000 --> 00:20:58.000]  知道自己是罪人的
[00:20:58.000 --> 00:20:59.000]  歲女、娼妓
[00:20:59.000 --> 00:21:01.000]  他們打通了
[00:21:01.000 --> 00:21:04.000]  所以上帝的話語進入到他們的心裡面
[00:21:04.000 --> 00:21:06.000]  使他們去回應
[00:21:06.000 --> 00:21:09.000]  他們去跟隨聽從施洗約翰
[00:21:09.000 --> 00:21:11.000]  而這一班宗教領袖
[00:21:11.000 --> 00:21:13.000]  硬著心拒絕
