
[00:00:00.000 --> 00:00:05.440]  今日和大家分享這個題目叫做「靈性修煉」
[00:02:04.800 --> 00:02:06.800]  很多時候一個缺口
[00:02:06.800 --> 00:02:08.800]  是一條縫隙開始
[00:02:08.800 --> 00:02:10.800]  不是一個大穿窿
[00:02:10.800 --> 00:02:12.800]  慢慢慢慢那條縫隙
[00:02:12.800 --> 00:02:14.800]  越來越大
[00:02:14.800 --> 00:02:16.800]  我們都一樣
[00:02:16.800 --> 00:02:18.800]  所以有一句話
[00:02:18.800 --> 00:02:22.800]  早上和有些人的靈修分享
[00:02:22.800 --> 00:02:24.800]  我有一段時間
[00:02:24.800 --> 00:02:26.800]  每天早上七點
[00:02:26.800 --> 00:02:28.800]  我就發一個靈修的分享出去
[00:02:28.800 --> 00:02:30.800]  不過原來
[00:02:30.800 --> 00:02:32.800]  自己的壓力很大
[00:02:32.800 --> 00:02:34.800]  因為早上起床
[00:02:34.800 --> 00:02:36.800]  要看很多很多的靈修
[00:02:36.800 --> 00:02:38.800]  看十幾篇
[00:02:38.800 --> 00:02:40.800]  有時真的有十幾篇
[00:02:40.800 --> 00:02:42.800]  就要整理
[00:02:42.800 --> 00:02:44.800]  不是整篇拿出來
[00:02:44.800 --> 00:02:46.800]  又要加一些圖畫
[00:02:46.800 --> 00:02:48.800]  配合圖畫
[00:02:48.800 --> 00:02:50.800]  這樣別人沒那麼單調
[00:02:50.800 --> 00:02:52.800]  就好像給你吃
[00:02:52.800 --> 00:02:54.800]  我給你吃雞
[00:02:54.800 --> 00:02:56.800]  就這樣給你吃雞嗎
[00:02:56.800 --> 00:02:58.800]  要煮熟
[00:02:58.800 --> 00:03:00.800]  煮雞也有很多種煮法
[00:03:00.800 --> 00:03:02.800]  可以炸子雞 豉油雞
[00:03:02.800 --> 00:03:04.800]  白切雞
[00:03:04.800 --> 00:03:06.800]  神的話語也是
[00:03:06.800 --> 00:03:08.800]  如果就這樣丟神的話語出來
[00:03:08.800 --> 00:03:10.800]  有時是啃不下的
[00:03:10.800 --> 00:03:12.800]  根本不知道他說什麼
[00:03:12.800 --> 00:03:14.800]  不明白他說什麼
[00:03:14.800 --> 00:03:16.800]  所以我每天早上
[00:03:16.800 --> 00:03:18.800]  我心裡面有很大的
[00:03:18.800 --> 00:03:20.800]  一起床
[00:03:20.800 --> 00:03:22.800]  差不多就開始有一種
[00:03:22.800 --> 00:03:24.800]  很大的沉重的壓力
[00:03:24.800 --> 00:03:26.800]  想著想著
[00:03:26.800 --> 00:03:28.800]  我發現原因
[00:03:28.800 --> 00:03:30.800]  之一就是
[00:03:30.800 --> 00:03:32.800]  我定了自己要七點正
[00:03:32.800 --> 00:03:34.800]  很準時的
[00:03:34.800 --> 00:03:36.800]  我就要發出去
[00:03:36.800 --> 00:03:38.800]  天天發
[00:03:38.800 --> 00:03:40.800]  不是開玩笑 天天發
[00:03:40.800 --> 00:03:42.800]  看十幾篇才發
[00:03:42.800 --> 00:03:44.800]  是cut and paste
[00:03:44.800 --> 00:03:46.800]  到了一個地步
[00:03:46.800 --> 00:03:48.800]  還有有人罵我
[00:03:48.800 --> 00:03:50.800]  有人罵我
[00:03:50.800 --> 00:03:52.800]  怪了
[00:03:52.800 --> 00:03:54.800]  你為什麼天天發
[00:03:54.800 --> 00:03:56.800]  吵著我
[00:03:56.800 --> 00:03:58.800]  有人很接受
[00:03:58.800 --> 00:04:00.800]  剛才唱的那首歌
[00:04:00.800 --> 00:04:02.800]  作歌的Yvonne姊妹
[00:04:02.800 --> 00:04:04.800]  鄧淑儀
[00:04:04.800 --> 00:04:06.800]  我有發給她的 因為我跟她WhatsApp過
[00:04:06.800 --> 00:04:08.800]  她很感謝
[00:04:08.800 --> 00:04:10.800]  她說她發給她的
[00:04:10.800 --> 00:04:12.800]  她的同事
[00:04:12.800 --> 00:04:14.800]  她的team的同事
[00:04:14.800 --> 00:04:16.800]  穆斯林說這些幹什麼
[00:04:16.800 --> 00:04:18.800]  我是這樣的
[00:04:18.800 --> 00:04:20.800]  有感而發
[00:04:20.800 --> 00:04:22.800]  但是我覺得我說的
[00:04:22.800 --> 00:04:24.800]  全部都是好東西
[00:04:24.800 --> 00:04:26.800]  我不是在亂說話
[00:04:26.800 --> 00:04:28.800]  其實
[00:04:28.800 --> 00:04:30.800]  我想跟大家說一點
[00:04:30.800 --> 00:04:32.800]  我早上有一個
[00:04:32.800 --> 00:04:34.800]  其實是我以前初信主的時候
[00:04:34.800 --> 00:04:36.800]  有位屬靈長輩
[00:04:36.800 --> 00:04:38.800]  教我一個執事
[00:04:38.800 --> 00:04:40.800]  我在加拿大
[00:04:40.800 --> 00:04:42.800]  我1974年開始去教會
[00:04:42.800 --> 00:04:44.800]  初初還沒有信主
[00:04:44.800 --> 00:04:46.800]  接著讀聖經
[00:04:46.800 --> 00:04:48.800]  聽到
[00:04:48.800 --> 00:04:50.800]  自己缺志信主
[00:04:50.800 --> 00:04:52.800]  我是自己缺志信主的
[00:04:52.800 --> 00:04:54.800]  不是報道會
[00:04:54.800 --> 00:04:56.800]  我要缺志信主
[00:04:56.800 --> 00:04:58.800]  我承認耶穌是神的兒子
[00:04:58.800 --> 00:05:00.800]  我相信祂是神的兒子
[00:05:00.800 --> 00:05:02.800]  我接受祂成為我的救主
[00:05:02.800 --> 00:05:04.800]  我是這樣缺志的
[00:05:04.800 --> 00:05:06.800]  接著我就告訴
[00:05:06.800 --> 00:05:08.800]  弟兄姊妹
[00:05:08.800 --> 00:05:10.800]  我信了主
[00:05:10.800 --> 00:05:14.800]  我早上
[00:05:14.800 --> 00:05:16.800]  教了一個執事
[00:05:16.800 --> 00:05:18.800]  是我的團體導師
[00:05:18.800 --> 00:05:20.800]  他跟我說
[00:05:20.800 --> 00:05:22.800]  他說
[00:05:22.800 --> 00:05:24.800]  你早上還沒有跟神說話
[00:05:24.800 --> 00:05:26.800]  還沒有聽神說話
[00:05:26.800 --> 00:05:28.800]  不要跟人說話
[00:05:28.800 --> 00:05:30.800]  意思是什麼
[00:05:30.800 --> 00:05:32.800]  如果你還沒有靈修
[00:05:32.800 --> 00:05:34.800]  還沒有讀聖經
[00:05:34.800 --> 00:05:36.800]  那當然不是
[00:05:36.800 --> 00:05:38.800]  我那時候住哪裡
[00:05:38.800 --> 00:05:40.800]  跟一群男生
[00:05:40.800 --> 00:05:42.800]  幾個人一起租一個
[00:05:42.800 --> 00:05:44.800]  大廈單位在加拿大
[00:05:44.800 --> 00:05:46.800]  在讀大學
[00:05:46.800 --> 00:05:48.800]  讀大學第二年
[00:05:48.800 --> 00:05:50.800]  難道我早上起床見到弟兄
[00:05:50.800 --> 00:05:52.800]  坐著不理他嗎
[00:05:52.800 --> 00:05:54.800]  但意思就是
[00:05:54.800 --> 00:05:56.800]  不要跟他聊天
[00:05:56.800 --> 00:05:58.800]  首先
[00:05:58.800 --> 00:06:00.800]  要去見神
[00:06:00.800 --> 00:06:02.800]  我現在每天早上
[00:06:02.800 --> 00:06:04.800]  做什麼呢
[00:06:04.800 --> 00:06:06.800]  我不知道能不能開導
[00:06:06.800 --> 00:06:08.800]  來到這裡能不能開導
[00:06:08.800 --> 00:06:10.800]  我每天早上
[00:06:10.800 --> 00:06:12.800]  首先我有五節聖經
[00:06:12.800 --> 00:06:14.800]  這個叫全年好
[00:06:14.800 --> 00:06:16.800]  這個
[00:06:16.800 --> 00:06:18.800]  我上去前面
[00:06:18.800 --> 00:06:20.800]  出來吧
[00:06:20.800 --> 00:06:24.800]  這個是WhatsApp來的
[00:06:24.800 --> 00:06:26.800]  我這個是Android
[00:06:26.800 --> 00:06:28.800]  iPhone行不行我不敢說
[00:06:28.800 --> 00:06:30.800]  我這個是Android
[00:06:30.800 --> 00:06:32.800]  叫全年好日曆
[00:06:32.800 --> 00:06:34.800]  全年好日曆
[00:06:34.800 --> 00:06:36.800]  今天說什麼呢
[00:06:36.800 --> 00:06:38.800]  這個是我今天早上起床
[00:06:38.800 --> 00:06:40.800]  第一節的經文
[00:06:40.800 --> 00:06:42.800]  他就告訴我今天是星期日
[00:06:42.800 --> 00:06:44.800]  Sunday 06
[00:06:44.800 --> 00:06:46.800]  8月6號
[00:06:46.800 --> 00:06:48.800]  其實是我的大女兒生日
[00:06:48.800 --> 00:06:50.800]  她在加拿大
[00:06:50.800 --> 00:06:52.800]  那是
[00:06:52.800 --> 00:06:54.800]  潤六月十五號
[00:06:54.800 --> 00:06:56.800]  我也不知道什麼叫潤六月
[00:06:56.800 --> 00:06:58.800]  原來叫潤六月十五號
[00:06:58.800 --> 00:07:00.800]  所以我昨晚
[00:07:00.800 --> 00:07:02.800]  看一看
[00:07:02.800 --> 00:07:04.800]  昨晚
[00:07:04.800 --> 00:07:06.800]  看一看天
[00:07:06.800 --> 00:07:08.800]  為什麼月光這麼圓
[00:07:08.800 --> 00:07:10.800]  我想
[00:07:10.800 --> 00:07:12.800]  通常月光這麼光
[00:07:12.800 --> 00:07:14.800]  這麼圓
[00:07:14.800 --> 00:07:16.800]  通常都是初一十五
[00:07:16.800 --> 00:07:18.800]  昨天是十四
[00:07:18.800 --> 00:07:20.800]  是啊我知道
[00:07:20.800 --> 00:07:22.800]  十四和十五差不多
[00:07:22.800 --> 00:07:24.800]  已經接近十五
[00:07:24.800 --> 00:07:26.800]  我就
[00:07:26.800 --> 00:07:28.800]  馬上
[00:07:28.800 --> 00:07:30.800]  我手機跟著我身
[00:07:30.800 --> 00:07:32.800]  通常手機都是跟身
[00:07:32.800 --> 00:07:34.800]  我看原來昨晚是十四
[00:07:34.800 --> 00:07:36.800]  難怪這麼圓
[00:07:36.800 --> 00:07:38.800]  今天是說什麼呢
[00:07:38.800 --> 00:07:40.800]  我讀給大家聽
[00:07:40.800 --> 00:07:42.800]  你的手若有行善的力量
[00:07:42.800 --> 00:07:44.800]  不可推遲
[00:07:44.800 --> 00:07:46.800]  要施予那應得的人
[00:07:46.800 --> 00:07:48.800]  這個就是
[00:07:48.800 --> 00:07:50.800]  我的手機裏面
[00:07:50.800 --> 00:07:52.800]  日曆的一句聖經
[00:07:52.800 --> 00:07:54.800]  但他又不是英文
[00:07:54.800 --> 00:07:56.800]  不過有時我覺得他的英文怪怪的
[00:07:56.800 --> 00:07:58.800]  不知道是不是翻譯上
[00:07:58.800 --> 00:08:00.800]  有時我覺得他翻譯錯了
[00:08:00.800 --> 00:08:02.800]  不是很正確
[00:08:02.800 --> 00:08:04.800]  他今天說
[00:08:04.800 --> 00:08:06.800]  Do not withhold good from those to whom it is due
[00:08:06.800 --> 00:08:08.800]  when it is in your power to do it
[00:08:08.800 --> 00:08:10.800]  這個是英文
[00:08:10.800 --> 00:08:12.800]  我不詳細講
[00:08:12.800 --> 00:08:14.800]  他說的出處就是
[00:08:14.800 --> 00:08:16.800]  針研三章二十七節
[00:08:16.800 --> 00:08:18.800]  他下面還有一句說話提醒
[00:08:18.800 --> 00:08:20.800]  取之於社會
[00:08:20.800 --> 00:08:22.800]  用之於社會
[00:08:22.800 --> 00:08:24.800]  這個就是我今早起床
[00:08:24.800 --> 00:08:26.800]  第一節的聖經
[00:08:26.800 --> 00:08:28.800]  我看完這個聖經
[00:08:28.800 --> 00:08:30.800]  有時看完就算了
[00:08:30.800 --> 00:08:32.800]  但我現在開始不是
[00:08:32.800 --> 00:08:34.800]  讀了一節聖經就算了
[00:08:34.800 --> 00:08:36.800]  其實很浪費
[00:08:36.800 --> 00:08:38.800]  應該怎樣
[00:08:38.800 --> 00:08:40.800]  應該是要去思考一下
[00:08:40.800 --> 00:08:42.800]  去想一下
[00:08:42.800 --> 00:08:44.800]  好像我給你一些好東西
[00:08:44.800 --> 00:08:46.800]  你就這樣
[00:08:46.800 --> 00:08:48.800]  勿論親祖
[00:08:48.800 --> 00:08:50.800]  有時牧師都好像很文奏奏
[00:08:50.800 --> 00:08:52.800]  勿論親祖
[00:08:52.800 --> 00:08:54.800]  不明白待會解釋給你聽
[00:08:54.800 --> 00:08:56.800]  吞吞吞吞吞吞吞
[00:08:56.800 --> 00:08:58.800]  俗語叫做牛召牡丹
[00:08:58.800 --> 00:09:00.800]  即是
[00:09:00.800 --> 00:09:02.800]  是不是啊妹妹
[00:09:02.800 --> 00:09:04.800]  給你一些朱古力
[00:09:04.800 --> 00:09:06.800]  你喜歡嗎
[00:09:06.800 --> 00:09:08.800]  喜歡嗎
[00:09:08.800 --> 00:09:10.800]  待會問媽咪拿吧
[00:09:10.800 --> 00:09:12.800]  但是如果你吃朱古力
[00:09:12.800 --> 00:09:14.800]  一下子放到嘴裡
[00:09:14.800 --> 00:09:16.800]  吞下去
[00:09:16.800 --> 00:09:18.800]  要吃一下味道
[00:09:18.800 --> 00:09:20.800]  所以神的話語就是
[00:09:20.800 --> 00:09:22.800]  我就是想你的手
[00:09:22.800 --> 00:09:24.800]  若有行善的力量
[00:09:24.800 --> 00:09:26.800]  不可推遲
[00:09:26.800 --> 00:09:28.800]  要施予那應得的人
[00:09:28.800 --> 00:09:30.800]  很有趣的譯做
[00:09:30.800 --> 00:09:32.800]  應得
[00:09:32.800 --> 00:09:34.800]  說真的我就沒時間去研究它
[00:09:34.800 --> 00:09:36.800]  如果我要研究它
[00:09:36.800 --> 00:09:38.800]  我真的要坐下來再看完
[00:09:38.800 --> 00:09:40.800]  原文究竟講什麼呢
[00:09:40.800 --> 00:09:42.800]  我最近打電話去
[00:09:42.800 --> 00:09:44.800]  浸會神學院
[00:09:44.800 --> 00:09:46.800]  令到我心裡面很不開心
[00:09:46.800 --> 00:09:48.800]  很不舒服
[00:09:48.800 --> 00:09:50.800]  因為浸會神學院
[00:09:50.800 --> 00:09:52.800]  我打去找圖書館
[00:09:52.800 --> 00:09:54.800]  我跟他說
[00:09:54.800 --> 00:09:56.800]  接電話的那個
[00:09:56.800 --> 00:09:58.800]  我知道是誰來的
[00:09:58.800 --> 00:10:00.800]  他也是照公事公辦
[00:10:00.800 --> 00:10:02.800]  明年三月就退休了
[00:10:02.800 --> 00:10:04.800]  我想問你一個退休的牧師
[00:10:04.800 --> 00:10:06.800]  還可不可以來神學院
[00:10:06.800 --> 00:10:08.800]  借書
[00:10:08.800 --> 00:10:10.800]  你知不知道他怎麼回答我
[00:10:10.800 --> 00:10:12.800]  他說借書啊
[00:10:12.800 --> 00:10:14.800]  我們會收回你的圖書證
[00:10:14.800 --> 00:10:16.800]  我可不可以進來圖書館看書
[00:10:16.800 --> 00:10:18.800]  他說
[00:10:18.800 --> 00:10:20.800]  你都不是我們那些人
[00:10:20.800 --> 00:10:22.800]  怎麼可以進來圖書館看書
[00:10:22.800 --> 00:10:24.800]  難道我給一個街外的人進來看書嗎
[00:10:24.800 --> 00:10:26.800]  我心裡面是不是很難過
[00:10:26.800 --> 00:10:28.800]  借書不給
[00:10:28.800 --> 00:10:30.800]  進來坐在這裡
[00:10:30.800 --> 00:10:32.800]  圖書館看書都可以吧
[00:10:32.800 --> 00:10:34.800]  看書都不行
[00:10:34.800 --> 00:10:36.800]  根本不想進去
[00:10:36.800 --> 00:10:38.800]  我馬上想
[00:10:38.800 --> 00:10:40.800]  那我怎麼辦
[00:10:40.800 --> 00:10:42.800]  如果我想研究聖經
[00:10:42.800 --> 00:10:44.800]  先不要說去中文大學
[00:10:44.800 --> 00:10:46.800]  因為中文大學
[00:10:46.800 --> 00:10:48.800]  我可以每年申請一個圖書證
[00:10:48.800 --> 00:10:50.800]  我申請了
[00:10:50.800 --> 00:10:52.800]  不過中文大學有中哲系
[00:10:52.800 --> 00:10:54.800]  所以有那些
[00:10:54.800 --> 00:10:56.800]  聖經解經書
[00:10:56.800 --> 00:10:58.800]  但我想去浸會神學院
[00:10:58.800 --> 00:11:00.800]  是不是
[00:11:00.800 --> 00:11:02.800]  我心裡面不是在批評他
[00:11:02.800 --> 00:11:04.800]  他有他的policy
[00:11:04.800 --> 00:11:06.800]  但我心裡面覺得
[00:11:06.800 --> 00:11:08.800]  原來一個退休的牧師
[00:11:08.800 --> 00:11:10.800]  不是在教會做牧會的牧師
[00:11:10.800 --> 00:11:12.800]  在教會沒有什麼名份關係的牧師
[00:11:12.800 --> 00:11:16.800]  是連進神學院的圖書館
[00:11:16.800 --> 00:11:18.800]  不要說借書
[00:11:18.800 --> 00:11:20.800]  進去坐在這裡看書都不行
[00:11:20.800 --> 00:11:24.800]  我心情馬上
[00:11:24.800 --> 00:11:26.800]  整個很不開心
[00:11:26.800 --> 00:11:28.800]  我告訴你
[00:11:28.800 --> 00:11:30.800]  我有一個見度
[00:11:30.800 --> 00:11:32.800]  見度神學院
[00:11:32.800 --> 00:11:34.800]  我又不是宣導
[00:11:34.800 --> 00:11:36.800]  見度大家都知道是宣導會
[00:11:36.800 --> 00:11:38.800]  那年我們教會
[00:11:38.800 --> 00:11:40.800]  有一個聚會
[00:11:40.800 --> 00:11:42.800]  在長洲見度神學院附近
[00:11:42.800 --> 00:11:44.800]  我去
[00:11:44.800 --> 00:11:46.800]  原來在見度神學院很近
[00:11:46.800 --> 00:11:48.800]  我就爬上去
[00:11:48.800 --> 00:11:50.800]  我問先生什麼事
[00:11:50.800 --> 00:11:52.800]  他說我是牧師
[00:11:52.800 --> 00:11:54.800]  我可不可以進來看看
[00:11:54.800 --> 00:11:56.800]  他說你是牧師
[00:11:56.800 --> 00:11:58.800]  他都沒有問我什麼教會
[00:11:58.800 --> 00:12:00.800]  剛剛可能碰到那個
[00:12:00.800 --> 00:12:02.800]  圖書管理員
[00:12:02.800 --> 00:12:04.800]  但我真的心裡很不舒服
[00:12:04.800 --> 00:12:06.800]  為什麼會這樣
[00:12:06.800 --> 00:12:08.800]  為什麼會這樣
[00:12:08.800 --> 00:12:10.800]  我心裡很不舒服
[00:12:10.800 --> 00:12:12.800]  這是我第一次的經文
[00:12:12.800 --> 00:12:14.800]  我這樣搞
[00:12:14.800 --> 00:12:16.800]  還要說其他的
[00:12:16.800 --> 00:12:18.800]  好我再弄一次給你們
[00:12:18.800 --> 00:12:20.800]  第二次經文
[00:12:20.800 --> 00:12:22.800]  另外有一個app
[00:12:22.800 --> 00:12:24.800]  這是用英文的
[00:12:24.800 --> 00:12:26.800]  Anyone who hates his brother
[00:12:26.800 --> 00:12:28.800]  is a murderer
[00:12:28.800 --> 00:12:30.800]  and you know that no murderer
[00:12:30.800 --> 00:12:32.800]  has eternal life in him
[00:12:32.800 --> 00:12:34.800]  1 John 3:15
[00:12:34.800 --> 00:12:36.800]  他說任何一個人
[00:12:36.800 --> 00:12:38.800]  他憎恨他的弟兄
[00:12:38.800 --> 00:12:40.800]  brother
[00:12:40.800 --> 00:12:42.800]  是一個謀殺人的人
[00:12:42.800 --> 00:12:44.800]  你知道謀殺人的人
[00:12:44.800 --> 00:12:46.800]  是沒有永生在他裡面的
[00:12:46.800 --> 00:12:48.800]  這個我今天看第二次的經文
[00:12:48.800 --> 00:12:50.800]  有五節的
[00:12:50.800 --> 00:12:52.800]  有五段經文
[00:12:52.800 --> 00:12:54.800]  這是一節經文
[00:12:54.800 --> 00:12:56.800]  看完之後我還有一個
[00:12:56.800 --> 00:12:58.800]  CCM devotion
[00:12:58.800 --> 00:13:00.800]  什麼叫CCM devotion
[00:13:00.800 --> 00:13:02.800]  CCM stand for
[00:13:02.800 --> 00:13:04.800]  中國
[00:13:04.800 --> 00:13:06.800]  我知道中文叫中信
[00:13:06.800 --> 00:13:08.800]  我們有本那些小小的雜誌
[00:13:08.800 --> 00:13:10.800]  這是一個機構
[00:13:10.800 --> 00:13:12.800]  中信是一個機構
[00:13:12.800 --> 00:13:14.800]  這個devotion是錯的
[00:13:14.800 --> 00:13:16.800]  我只是說今天早上
[00:13:16.800 --> 00:13:18.800]  他的題目是什麼
[00:13:18.800 --> 00:13:20.800]  信服的僕人
[00:13:20.800 --> 00:13:22.800]  他說到信服的僕人
[00:13:22.800 --> 00:13:24.800]  一段聖經
[00:13:24.800 --> 00:13:26.800]  有一個
[00:13:26.800 --> 00:13:28.800]  訊息在裡面
[00:13:28.800 --> 00:13:30.800]  說到一個信服的僕人的訊息
[00:13:30.800 --> 00:13:32.800]  這個
[00:13:32.800 --> 00:13:34.800]  我又有第二個
[00:13:34.800 --> 00:13:36.800]  叫QT365
[00:13:36.800 --> 00:13:38.800]  QT我估計
[00:13:38.800 --> 00:13:40.800]  是quiet time
[00:13:40.800 --> 00:13:42.800]  安靜的時間
[00:13:42.800 --> 00:13:44.800]  即是靈修時間
[00:13:44.800 --> 00:13:46.800]  這個quiet time
[00:13:46.800 --> 00:13:48.800]  裡面就說到
[00:13:48.800 --> 00:13:52.800]  摩西的姐姐
[00:13:52.800 --> 00:13:54.800]  大家都記得摩西她BB的時候
[00:13:54.800 --> 00:13:56.800]  本來她是
[00:13:56.800 --> 00:13:58.800]  男嬰就要
[00:13:58.800 --> 00:14:00.800]  浸死
[00:14:00.800 --> 00:14:02.800]  那些摺生婆
[00:14:02.800 --> 00:14:04.800]  如果那些
[00:14:04.800 --> 00:14:06.800]  以色列人的BB
[00:14:06.800 --> 00:14:08.800]  是男的就要浸死她
[00:14:08.800 --> 00:14:10.800]  但有一個摺生婆
[00:14:10.800 --> 00:14:12.800]  她聖經說
[00:14:12.800 --> 00:14:14.800]  她敬畏神
[00:14:14.800 --> 00:14:16.800]  所以她靜悄悄
[00:14:16.800 --> 00:14:18.800]  沒有將摩西
[00:14:18.800 --> 00:14:20.800]  浸死她
[00:14:20.800 --> 00:14:22.800]  放在籃子裡
[00:14:22.800 --> 00:14:24.800]  放在河裡
[00:14:24.800 --> 00:14:26.800]  但法老的女公主
[00:14:26.800 --> 00:14:28.800]  就見到
[00:14:28.800 --> 00:14:30.800]  就拿起她
[00:14:30.800 --> 00:14:32.800]  摩西的
[00:14:32.800 --> 00:14:34.800]  摩西的媽媽
[00:14:34.800 --> 00:14:36.800]  其實她
[00:14:36.800 --> 00:14:38.800]  在那個
[00:14:38.800 --> 00:14:40.800]  河邊那裡
[00:14:40.800 --> 00:14:42.800]  跟著她就走去
[00:14:42.800 --> 00:14:44.800]  跟這個
[00:14:44.800 --> 00:14:46.800]  法老的女兒說
[00:14:46.800 --> 00:14:48.800]  不如我做她奶媽
[00:14:48.800 --> 00:14:50.800]  幫你照顧她
[00:14:50.800 --> 00:14:52.800]  其實她是一個媽媽
[00:14:52.800 --> 00:14:54.800]  多好
[00:14:54.800 --> 00:14:56.800]  那個公主很好
[00:14:56.800 --> 00:14:58.800]  不知道公主叫什麼名字
[00:14:58.800 --> 00:15:00.800]  聖經沒有說
[00:15:00.800 --> 00:15:02.800]  請了她的媽媽
[00:15:02.800 --> 00:15:04.800]  摩西的媽媽
[00:15:04.800 --> 00:15:06.800]  來做她的奶媽
[00:15:06.800 --> 00:15:12.800]  我有沒有記錯
[00:15:12.800 --> 00:15:14.800]  好像我記錯了
[00:15:14.800 --> 00:15:16.800]  不是,我記錯了
[00:15:16.800 --> 00:15:18.800]  是她的姐姐
[00:15:18.800 --> 00:15:20.800]  米利暗
[00:15:20.800 --> 00:15:22.800]  是她的姐姐
[00:15:22.800 --> 00:15:24.800]  不是她的媽媽
[00:15:24.800 --> 00:15:26.800]  這樣也是
[00:15:26.800 --> 00:15:28.800]  生了孩子都到處走
[00:15:28.800 --> 00:15:30.800]  她是她的姐姐
[00:15:30.800 --> 00:15:32.800]  米利暗
[00:15:32.800 --> 00:15:34.800]  非常好
[00:15:34.800 --> 00:15:36.800]  但你知不知道後來發生什麼事
[00:15:36.800 --> 00:15:38.800]  後來當摩西
[00:15:38.800 --> 00:15:40.800]  越來越做領導的時候
[00:15:40.800 --> 00:15:42.800]  米利暗她上了山上
[00:15:42.800 --> 00:15:44.800]  聖經說
[00:15:44.800 --> 00:15:46.800]  去接十戒的時候
[00:15:46.800 --> 00:15:48.800]  米利暗和阿倫
[00:15:48.800 --> 00:15:50.800]  摩西的哥哥就在山下
[00:15:50.800 --> 00:15:52.800]  做了一隻金牛
[00:15:52.800 --> 00:15:54.800]  去拜金牛
[00:15:54.800 --> 00:15:56.800]  他也犯了這個錯誤
[00:15:56.800 --> 00:15:58.800]  這是今天QT365的靈修
[00:15:58.800 --> 00:16:00.800]  有一個姐妹
[00:16:00.800 --> 00:16:02.800]  她本來有QT365的靈修
[00:16:02.800 --> 00:16:04.800]  但是因為她
[00:16:04.800 --> 00:16:06.800]  不知換了手機
[00:16:06.800 --> 00:16:08.800]  沒有了Android就沒有了QT365的靈修
[00:16:08.800 --> 00:16:10.800]  有一次我在小組聚會
[00:16:10.800 --> 00:16:12.800]  聽到她這樣
[00:16:12.800 --> 00:16:14.800]  由那天起我每天早上
[00:16:14.800 --> 00:16:16.800]  就將QT365這個訊息
[00:16:16.800 --> 00:16:18.800]  我用screen shot
