
[00:00:00.000 --> 00:00:02.940]  剛剛Ada和我們讀了一段聖經
[00:02:16.580 --> 00:02:18.740]  保羅真的派糕沒有派到不得了的
[00:02:18.740 --> 00:02:20.020]  他就告訴哥倫多教會
[00:02:20.020 --> 00:02:21.700]  你們很喜歡做的
[00:02:21.700 --> 00:02:23.500]  因爲有這樣的緣故
[00:02:23.500 --> 00:02:25.580]  我就猛跟馬其頓教會的人說了
[00:02:25.580 --> 00:02:27.220]  你很出力的
[00:02:27.220 --> 00:02:28.140]  出力到一個地步
[00:02:28.140 --> 00:02:31.100]  你還鼓勵了馬其頓教會的人
[00:02:31.100 --> 00:02:31.660]  這麼說的時候
[00:02:31.660 --> 00:02:35.060]  你猜其實哥倫多教會的人是否很樂意呢?
[00:02:35.060 --> 00:02:36.580]  不是很樂意的
[00:02:36.580 --> 00:02:38.220]  正如上個星期講的
[00:02:38.220 --> 00:02:39.620]  保羅說很客氣
[00:02:39.620 --> 00:02:40.540]  我不是吩咐你
[00:02:40.540 --> 00:02:42.660]  但是擺明是吩咐的
[00:02:42.660 --> 00:02:44.060]  怎麼知道呢?
[00:02:44.060 --> 00:02:45.740]  因爲保羅接着要做一件事
[00:02:45.740 --> 00:02:46.700]  他提醒他
[00:02:46.700 --> 00:02:48.740]  我相信保羅的行程就是
[00:02:48.740 --> 00:02:51.620]  他在馬其頓教會收集了那些奉獻之後
[00:02:51.620 --> 00:02:53.420]  馬其頓教會是很窮的
[00:02:53.420 --> 00:02:54.740]  很窮得要命
[00:02:54.740 --> 00:02:55.900]  然後還要帶着隊友
[00:02:55.900 --> 00:02:56.780]  拿着奉獻
[00:02:56.780 --> 00:02:58.180]  再來哥倫多教會
[00:02:58.180 --> 00:02:59.580]  然後再去耶路撒冷
[00:02:59.580 --> 00:03:01.100]  一站一站去的
[00:03:01.100 --> 00:03:02.700]  保羅爲免失拖
[00:03:02.700 --> 00:03:04.540]  於是就猜三個人
[00:03:04.540 --> 00:03:05.860]  第八將領提多
[00:03:05.860 --> 00:03:06.940]  另外兩個弟兄
[00:03:06.940 --> 00:03:08.580]  先去那裏
[00:03:08.580 --> 00:03:11.220]  做什麼呢?
[00:03:11.220 --> 00:03:12.220]  預備好
[00:03:12.220 --> 00:03:14.020]  就是收定
[00:03:14.020 --> 00:03:15.660]  我洗定三個人收了
[00:03:15.660 --> 00:03:16.980]  接着我遲點會來的
[00:03:16.980 --> 00:03:18.020]  免得什麼呢?
[00:03:18.020 --> 00:03:20.940]  免得到時你丟架
[00:03:20.940 --> 00:03:23.940]  我不想改作俗一點的 俗一點的應該是丟架
[00:03:23.940 --> 00:03:25.060]  第四次
[00:03:25.060 --> 00:03:26.780]  萬一有馬其頓的人與我們同去
[00:03:26.780 --> 00:03:28.060]  見你們沒有預備
[00:03:28.060 --> 00:03:29.740]  就叫我們所確信的
[00:03:29.740 --> 00:03:31.260]  反成了收歸
[00:03:31.260 --> 00:03:32.060]  我們信什麼呢?
[00:03:32.060 --> 00:03:33.500]  信你們給的嘛
[00:03:33.500 --> 00:03:35.220]  不然就得罪人了
[00:03:35.220 --> 00:03:36.660]  更不用說的是
[00:03:36.660 --> 00:03:39.460]  你們收歸嘛
[00:03:39.460 --> 00:03:40.740]  講得很客氣
[00:03:40.740 --> 00:03:41.460]  是你很樂意的
[00:03:41.460 --> 00:03:42.100]  你很喜歡的
[00:03:42.100 --> 00:03:43.660]  我現在想安排好這件事
[00:03:43.660 --> 00:03:44.540]  但現實就是
[00:03:44.540 --> 00:03:47.460]  這一幫人不喜歡
[00:03:47.460 --> 00:03:48.980]  現實就是哥倫多教會
[00:03:48.980 --> 00:03:51.980]  其實不是甘心樂意的一件事
[00:03:51.980 --> 00:03:52.940]  很勉強的
[00:03:52.940 --> 00:03:55.220]  本來很害怕這件事
[00:03:55.220 --> 00:03:56.260]  所以他纔要
[00:03:56.260 --> 00:03:56.860]  第一
[00:03:56.860 --> 00:04:00.460]  在行動上要先包底
[00:04:00.460 --> 00:04:02.260]  找人準備
[00:04:02.260 --> 00:04:03.820]  找那些提督
[00:04:03.820 --> 00:04:05.060]  你知道他很熱心的
[00:04:05.060 --> 00:04:06.940]  之前提督幫我和你
[00:04:06.940 --> 00:04:08.620]  很不開心也能說清楚
[00:04:08.620 --> 00:04:09.420]  你相信他
[00:04:09.420 --> 00:04:10.860]  另外再找兩個弟兄
[00:04:10.860 --> 00:04:12.100]  都是可信的
[00:04:12.100 --> 00:04:13.220]  他搞定了
[00:04:13.220 --> 00:04:14.460]  我纔來
[00:04:14.460 --> 00:04:15.620]  免得我來到
[00:04:15.620 --> 00:04:16.460]  你沒有
[00:04:16.460 --> 00:04:19.780]  到時大家就不要看了
[00:04:19.780 --> 00:04:21.100]  挺無緣的
[00:04:21.100 --> 00:04:22.820]  但保羅仍然很客氣
[00:04:22.820 --> 00:04:24.580]  保羅仍然很客氣
[00:04:24.580 --> 00:04:26.060]  當我們這樣看的時候
[00:04:26.060 --> 00:04:27.380]  固然第一
[00:04:27.380 --> 00:04:31.220]  這段經文本來真的在討論關於奉獻的
[00:04:31.220 --> 00:04:32.820]  但在這個原則下
[00:04:32.820 --> 00:04:35.180]  保羅也將眼界不僅講奉獻
[00:04:35.180 --> 00:04:37.020]  正如我一開始邀請你再看
[00:04:37.020 --> 00:04:38.860]  第八第九節
[00:04:38.860 --> 00:04:40.020]  各樣的善行
[00:04:40.020 --> 00:04:43.620]  各樣爲有需要的人付出
[00:04:43.620 --> 00:04:45.460]  正如引用CP一樣
[00:04:45.460 --> 00:04:47.060]  施捨、奏祭
[00:04:47.060 --> 00:04:49.180]  對窮人各種幫助
[00:04:49.180 --> 00:04:52.100]  保羅的眼目不僅僅純粹講奉獻
[00:04:52.100 --> 00:04:53.980]  因爲當日的奉獻收來
[00:04:53.980 --> 00:04:57.180]  都是爲了有需要的人做下去的
[00:04:57.180 --> 00:04:58.460]  而更重要的是
[00:04:58.460 --> 00:05:00.700]  當我們這樣做
[00:05:00.700 --> 00:05:02.140]  有一些要留意的
[00:05:02.140 --> 00:05:04.060]  包括
[00:05:04.060 --> 00:05:05.140]  先準備好
[00:05:05.140 --> 00:05:05.900]  就正如
[00:05:05.900 --> 00:05:07.860]  如果你記得上個禮拜和這個禮拜
[00:05:07.860 --> 00:05:11.100]  我們都有爲尼泊爾的賑災收集奉獻的
[00:05:11.100 --> 00:05:13.260]  是不是今天才知道的
[00:05:13.260 --> 00:05:15.020]  不是,我們先早點說
[00:05:15.020 --> 00:05:16.820]  因爲我知道有些帶影姐妹真的有心
[00:05:16.820 --> 00:05:19.540]  想藉着奉獻來幫助人
[00:05:19.540 --> 00:05:20.340]  我們也緊張
[00:05:20.340 --> 00:05:23.300]  因爲究竟我們收回來的奉獻
[00:05:23.300 --> 00:05:25.460]  去的那些機構是怎樣的機構
[00:05:25.460 --> 00:05:27.380]  所以我們特別去看了一輪
[00:05:27.380 --> 00:05:29.380]  發現有機構其實在做
[00:05:29.380 --> 00:05:31.180]  不是純粹是送一些物質的
[00:05:31.180 --> 00:05:33.780]  甚至災後輔導工作都做了
[00:05:33.780 --> 00:05:37.620]  我們覺得這個有時更實際
[00:05:37.620 --> 00:05:39.060]  更難做的
[00:05:39.060 --> 00:05:41.340]  於是我們選擇支持那些機構
[00:05:41.340 --> 00:05:42.740]  於是告訴帶影姐妹
[00:05:42.740 --> 00:05:44.740]  讓你好作準備
[00:05:44.740 --> 00:05:45.980]  好作準備的時候
[00:05:45.980 --> 00:05:47.900]  同樣地讓我們要了解
[00:05:47.900 --> 00:05:49.900]  是甘心樂意
[00:05:49.900 --> 00:05:51.700]  我喜歡做的
[00:05:51.700 --> 00:05:52.940]  我們沒有勉強
[00:05:52.940 --> 00:05:55.260]  我想要存兩次袋
[00:05:55.260 --> 00:05:57.980]  存兩次袋不是要你給兩次
[00:05:57.980 --> 00:05:59.340]  當然你兩次都給
[00:05:59.340 --> 00:06:00.180]  無人歡迎
[00:06:00.180 --> 00:06:01.660]  但也有一樣東西
[00:06:01.660 --> 00:06:03.140]  免得有時間奉獻
[00:06:03.140 --> 00:06:04.380]  帶影姐妹有不同的原因
[00:06:04.380 --> 00:06:06.620]  可能上班或者上學
[00:06:06.620 --> 00:06:07.540]  收集那個禮拜
[00:06:07.540 --> 00:06:08.820]  這一次你不在
[00:06:08.820 --> 00:06:09.980]  於是我們收集兩次
[00:06:09.980 --> 00:06:13.540]  希望你沒錯過這個機會
[00:06:13.540 --> 00:06:16.700]  這個剛纔說的純粹是金錢奉獻
[00:06:16.700 --> 00:06:18.220]  但是今天很想特別講
[00:06:18.220 --> 00:06:19.580]  不是單單金錢
[00:06:19.580 --> 00:06:22.900]  而是說當我們有機會
[00:06:22.900 --> 00:06:25.700]  去有quote unquote在這裏說的善行
[00:06:25.700 --> 00:06:27.900]  又或者我們有眼前
[00:06:27.900 --> 00:06:30.100]  看見有需要的人
[00:06:30.100 --> 00:06:31.940]  我們怎麼行動呢
[00:06:31.940 --> 00:06:33.980]  這個是更緊要的
[00:06:33.980 --> 00:06:38.500]  前兩個禮拜看回保薩瑪尼人的故事
[00:06:38.500 --> 00:06:39.860]  看見
[00:06:39.860 --> 00:06:43.420]  不同人看見同一個被打在那裏
[00:06:43.420 --> 00:06:46.020]  被強盜搶錢躺下的人
[00:06:46.020 --> 00:06:48.500]  不同的人看見之後有不同反應
[00:06:48.500 --> 00:06:50.380]  唯有那個好薩瑪尼人
[00:06:50.380 --> 00:06:53.060]  去看見這個有需要的人
[00:06:53.060 --> 00:06:54.780]  他就伸出援手
[00:06:54.780 --> 00:06:56.740]  他就行動
[00:06:56.740 --> 00:06:58.180]  若說我們有機會
[00:06:58.180 --> 00:06:59.540]  這樣土告
[00:06:59.540 --> 00:07:01.700]  我們看見些什麼呢
[00:07:01.700 --> 00:07:02.500]  當時那個人
[00:07:02.500 --> 00:07:03.580]  他一直在問
[00:07:03.580 --> 00:07:05.140]  誰是我輪舍
[00:07:05.140 --> 00:07:06.500]  但耶穌的答案就是
[00:07:06.500 --> 00:07:09.060]  其實我們要成爲人輪舍
[00:07:09.060 --> 00:07:11.140]  不要問有需要的人在哪裏
[00:07:11.140 --> 00:07:12.260]  我應該先問
[00:07:12.260 --> 00:07:14.100]  我可不可以看見有需要的人
[00:07:14.100 --> 00:07:15.820]  而我主動去到他裏面
[00:07:15.820 --> 00:07:17.180]  幫助他
[00:07:17.180 --> 00:07:18.300]  在教會過去的兩年
[00:07:18.300 --> 00:07:19.020]  爲了兩年多
[00:07:19.020 --> 00:07:20.980]  可以開始越來越多時間在那裏去
[00:07:20.980 --> 00:07:22.260]  我們也在開始一些東西
[00:07:22.260 --> 00:07:23.020]  如果你留意一件事
[00:07:23.020 --> 00:07:25.020]  我每一次去講類近一些
[00:07:25.020 --> 00:07:26.700]  所謂社區的服事的時候呢
[00:07:26.700 --> 00:07:27.220]  就是
[00:07:27.220 --> 00:07:29.140]  我都有一定的程度
[00:07:29.140 --> 00:07:29.820]  告訴你
[00:07:29.820 --> 00:07:31.500]  我們真的不覺得這件是
[00:07:31.500 --> 00:07:32.620]  新奇啊偉大啊
[00:07:32.620 --> 00:07:34.100]  巴閉到不得了的事情
[00:07:34.100 --> 00:07:35.580]  因爲我會覺得一件事就是
[00:07:35.580 --> 00:07:36.980]  我們能力有限
[00:07:36.980 --> 00:07:37.780]  做多少呢
[00:07:37.780 --> 00:07:39.100]  都可能淡沙島海
[00:07:39.100 --> 00:07:40.100]  不過
[00:07:40.100 --> 00:07:41.980]  既然我力有所及
[00:07:41.980 --> 00:07:43.580]  更少都會做
[00:07:43.580 --> 00:07:44.700]  但是一件事就是
[00:07:44.700 --> 00:07:46.060]  在這些過程裏面
[00:07:46.060 --> 00:07:47.900]  有一個原則我們要掌握的
[00:07:47.900 --> 00:07:48.700]  就是
[00:07:48.700 --> 00:07:49.780]  當我們這麼做
[00:07:49.780 --> 00:07:51.540]  不單止是甘心樂意
[00:07:51.540 --> 00:07:52.700]  更要明白一件事
[00:07:52.700 --> 00:07:55.060]  當我們開始這麼做這些事情的時候
[00:07:55.060 --> 00:07:56.380]  其實我們應該同樣地
[00:07:56.380 --> 00:07:58.100]  有一些禱告開始的
[00:07:58.100 --> 00:07:58.980]  神啊
[00:07:58.980 --> 00:08:00.660]  當我開始這樣付出
[00:08:00.660 --> 00:08:02.540]  讓我們看見更多
[00:08:02.540 --> 00:08:05.100]  讓我們做更多
[00:08:05.100 --> 00:08:07.220]  神啊當我們開始這樣做的時候
[00:08:07.220 --> 00:08:07.740]  主啊
[00:08:07.740 --> 00:08:08.500]  讓我們明白
[00:08:08.500 --> 00:08:09.220]  我們這些奉獻
[00:08:09.220 --> 00:08:10.420]  我們這些擺照
[00:08:10.420 --> 00:08:12.420]  不是一個像是中金的那樣
[00:08:12.420 --> 00:08:12.940]  真的
[00:08:12.940 --> 00:08:14.620]  我記得有一次奉獻教導特別提
[00:08:14.620 --> 00:08:15.380]  第六節
[00:08:15.380 --> 00:08:16.140]  小衆的小收
[00:08:16.140 --> 00:08:17.540]  多衆的多收
[00:08:17.540 --> 00:08:18.780]  有間中有些人
[00:08:18.780 --> 00:08:20.100]  演繹着說
[00:08:20.100 --> 00:08:21.740]  說得好像奉獻了金錢之後
[00:08:21.740 --> 00:08:24.260]  於是我就會發達這樣
[00:08:24.260 --> 00:08:28.100]  如果你仔細看回來
[00:08:28.100 --> 00:08:29.660]  很久不想說這件事了
[00:08:29.660 --> 00:08:30.700]  固然他會提到
[00:08:30.700 --> 00:08:31.740]  當你願意付出
[00:08:31.740 --> 00:08:32.660]  神有供應
[00:08:32.660 --> 00:08:33.420]  但是
[00:08:33.420 --> 00:08:34.780]  如果你再看回來的時候
[00:08:34.780 --> 00:08:37.380]  例如第九第十節
[00:08:37.380 --> 00:08:38.180]  他特別提到
[00:08:38.180 --> 00:08:39.620]  願意施捨的人
[00:08:39.620 --> 00:08:41.980]  他們小衆的小收
[00:08:41.980 --> 00:08:43.820]  多衆的多收之後是怎樣的呢
[00:08:43.820 --> 00:08:44.860]  施捨善哉
[00:08:44.860 --> 00:08:47.060]  他的人義傳道永遠
[00:08:47.060 --> 00:08:48.020]  第十四節
[00:08:48.020 --> 00:08:49.500]  於是就會提到上帝了
[00:08:49.500 --> 00:08:50.660]  賜種給撒種的
[00:08:50.660 --> 00:08:51.700]  賜糧給人喫的
[00:08:51.700 --> 00:08:52.580]  就是上帝了
[00:08:52.580 --> 00:08:53.100]  接着是怎樣的
[00:08:53.100 --> 00:08:55.540]  必多多加給你們種地的果子
[00:08:55.540 --> 00:08:57.620]  增添你們的什麼
[00:08:57.620 --> 00:08:58.940]  人義的果子
[00:08:58.940 --> 00:09:00.140]  如果你仔細看回來的時候
[00:09:00.140 --> 00:09:01.380]  很久不想說這件事了
[00:09:01.380 --> 00:09:03.820]  當你願意作出善行
[00:09:03.820 --> 00:09:05.140]  你多衆的時候
[00:09:05.140 --> 00:09:07.340]  就多收什麼果子呢
[00:09:07.340 --> 00:09:08.740]  是人義的果子
[00:09:08.740 --> 00:09:10.420]  不是因爲你多付出錢
[00:09:10.420 --> 00:09:11.780]  多擺上時間
[00:09:11.780 --> 00:09:13.420]  多我拿整個人出去
[00:09:13.420 --> 00:09:14.900]  出手出力
[00:09:14.900 --> 00:09:15.460]  出心
[00:09:15.460 --> 00:09:16.940]  出什麼都出了
[00:09:16.940 --> 00:09:17.740]  不是因爲這樣的緣故
[00:09:17.740 --> 00:09:19.860]  於是你就賺到了一大筆
[00:09:19.860 --> 00:09:21.260]  不是
[00:09:21.260 --> 00:09:22.260]  故然神繼續
[00:09:22.260 --> 00:09:23.540]  在各種物質都有供應
[00:09:23.540 --> 00:09:24.500]  但更重要的是
[00:09:24.500 --> 00:09:28.420]  祂讓我們在人義上結了果子
[00:09:28.420 --> 00:09:29.780]  又或者這些是什麼呢
[00:09:29.780 --> 00:09:31.220]  是在說我們的生命
[00:09:31.220 --> 00:09:32.340]  在說我們的品格
[00:09:32.340 --> 00:09:33.500]  在說我們的眼界
[00:09:33.500 --> 00:09:34.220]  哪知道
[00:09:34.220 --> 00:09:35.420]  然後結果是怎樣的
[00:09:35.420 --> 00:09:38.540]  我再給多一點
[00:09:38.540 --> 00:09:39.220]  十一節
[00:09:39.220 --> 00:09:40.700]  叫你們凡事付諸
[00:09:40.700 --> 00:09:45.820]  可以多多施捨
[00:09:45.820 --> 00:09:46.820]  既然這麼說
[00:09:46.820 --> 00:09:47.660]  現實就是
[00:09:47.660 --> 00:09:50.260]  領事會若有機會你看見
[00:09:50.260 --> 00:09:51.700]  不像剛纔說的
[00:09:51.700 --> 00:09:53.820]  有時我們做義工
[00:09:53.820 --> 00:09:55.820]  或者一些州制的東西
[00:09:55.820 --> 00:09:57.420]  可以在教會外面
[00:09:57.420 --> 00:09:58.020]  也相反
[00:09:58.020 --> 00:09:59.860]  在教會里面我們說的時候
[00:09:59.860 --> 00:10:01.900]  也會說我們教會
[00:10:01.900 --> 00:10:03.740]  這個羣體
[00:10:03.740 --> 00:10:05.020]  我們有機會
[00:10:05.020 --> 00:10:06.900]  去做這些服務的時候
[00:10:06.900 --> 00:10:08.140]  我們的禱告是神
[00:10:08.140 --> 00:10:10.340]  讓我們看見更多有需要的人
[00:10:10.340 --> 00:10:11.900]  讓我們在一路做的時候
[00:10:11.900 --> 00:10:14.020]  我們能夠做更多
[00:10:14.020 --> 00:10:15.300]  其實這個禱告我不是今天做的
[00:10:15.300 --> 00:10:16.620]  是之前一路做的
[00:10:16.620 --> 00:10:17.940]  也因爲這個緣故
[00:10:17.940 --> 00:10:20.580]  也和一些領袖分享
[00:10:20.580 --> 00:10:21.580]  一路禱告的時候
[00:10:21.580 --> 00:10:23.780]  神也讓我們看見更多
[00:10:23.780 --> 00:10:25.980]  如果你記得我們在兩年多前
[00:10:25.980 --> 00:10:26.900]  開始我們覺得
[00:10:26.900 --> 00:10:31.060]  其實我們有可能服務到一些自閉症的兒童
[00:10:31.060 --> 00:10:32.220]  後來發現不是的
[00:10:32.220 --> 00:10:35.060]  是服務一些自閉症的家庭的
[00:10:35.060 --> 00:10:35.900]  不是小朋友的
[00:10:35.900 --> 00:10:39.260]  我們可以服侍他們的父母
[00:10:39.260 --> 00:10:41.540]  於是就開始祈祿舍的東西
[00:10:41.540 --> 00:10:42.620]  我們發現
[00:10:42.620 --> 00:10:43.740]  西區這個地方
[00:10:43.740 --> 00:10:45.180]  其實很兩極的
[00:10:45.180 --> 00:10:47.260]  雖然有些朋友覺得現在的西環
[00:10:47.260 --> 00:10:49.420]  很富貴
[00:10:49.420 --> 00:10:50.980]  但同樣地你也知道
[00:10:50.980 --> 00:10:52.820]  我們有兩個公共屋村在這裏
[00:10:52.820 --> 00:10:54.100]  也有一些很舊的唐樓
[00:10:54.100 --> 00:10:55.620]  甚至板間
[00:10:55.620 --> 00:10:56.340]  一路在這裏
[00:10:56.340 --> 00:10:58.140]  是很兩極的一個地方
[00:10:58.140 --> 00:10:59.540]  我們也很想在給
[00:10:59.540 --> 00:11:02.300]  在幫助一些有需要的老人家
[00:11:02.300 --> 00:11:03.460]  於是食德福裏面
[00:11:03.460 --> 00:11:07.020]  我們一個星期派一次菜
[00:11:07.020 --> 00:11:07.740]  同樣地
[00:11:07.740 --> 00:11:09.340]  也有些小朋友
[00:11:09.340 --> 00:11:11.380]  有學習的需要
[00:11:11.380 --> 00:11:13.540]  所以我們雖然停了幾年
[00:11:13.540 --> 00:11:15.180]  但最近我們開始了
[00:11:15.180 --> 00:11:16.620]  課餘同學會
[00:11:16.620 --> 00:11:17.140]  感謝神
[00:11:17.140 --> 00:11:19.700]  我們最初第一個月只有一個人
[00:11:19.700 --> 00:11:20.340]  接着呢
[00:11:20.340 --> 00:11:22.260]  我們就去到有七個人
[00:11:22.260 --> 00:11:24.260]  最近有兩個又退出來了
[00:11:24.260 --> 00:11:25.180]  有五個
[00:11:25.180 --> 00:11:25.780]  不要緊
[00:11:25.780 --> 00:11:26.740]  我們就討告
[00:11:26.740 --> 00:11:28.100]  你爲什麼這麼少呢
[00:11:28.100 --> 00:11:28.820]  第一件事
[00:11:28.820 --> 00:11:30.220]  我們不是開補習班
[00:11:30.220 --> 00:11:31.700]  多過八人
[00:11:31.700 --> 00:11:33.180]  我們要搞定很多
[00:11:33.180 --> 00:11:35.940]  教署的行政的東西
[00:11:35.940 --> 00:11:38.220]  我們希望在這樣的環境裏面
[00:11:38.220 --> 00:11:39.940]  我們儘量去做
[00:11:39.940 --> 00:11:40.940]  請你討告
[00:11:40.940 --> 00:11:42.620]  不只是曾美寶姑娘
[00:11:42.620 --> 00:11:45.780]  說她要去服侍七個小朋友
[00:11:45.780 --> 00:11:47.500]  但是是不是代表
[00:11:47.500 --> 00:11:49.060]  完了我們做了一些事
[00:11:49.060 --> 00:11:49.900]  心安理得
[00:11:49.900 --> 00:11:50.300]  好啊
[00:11:50.300 --> 00:11:52.260]  我們也在服務
[00:11:52.260 --> 00:11:55.100]  我覺得這個不是我們的企圖
[00:11:55.100 --> 00:11:56.180]  我們的企圖就是
[00:11:56.180 --> 00:11:56.700]  神啊
[00:11:56.700 --> 00:11:58.060]  你給我們不夠信心
[00:11:58.060 --> 00:11:59.420]  走一小步
[00:11:59.420 --> 00:12:00.260]  我們走得了
[00:12:00.260 --> 00:12:01.820]  讓我多走兩步
[00:12:01.820 --> 00:12:03.420]  讓我們走到三步
[00:12:03.420 --> 00:12:04.460]  在祖偉人的討告裏面
[00:12:04.460 --> 00:12:06.260]  有一次我感動
[00:12:06.260 --> 00:12:06.980]  就覺得
[00:12:06.980 --> 00:12:08.500]  其實我們說的這些服侍
[00:12:08.500 --> 00:12:10.460]  其實可以做更多的
[00:12:10.460 --> 00:12:12.140]  有機會可以更多的
[00:12:12.140 --> 00:12:13.100]  但問題就是
[00:12:13.100 --> 00:12:15.180]  是不是一個對的時間
[00:12:15.180 --> 00:12:15.900]  是不是一個
[00:12:15.900 --> 00:12:18.700]  頂尖都能夠一起擁抱的事
[00:12:18.700 --> 00:12:20.220]  於是當我有這種感動的時候
[00:12:20.220 --> 00:12:22.060]  我也和教會的領導分享
[00:12:22.060 --> 00:12:23.780]  其實想做什麼呢
[00:12:23.780 --> 00:12:24.540]  就是覺得
[00:12:24.540 --> 00:12:25.420]  就是食德福裏面
[00:12:25.420 --> 00:12:28.180]  我們一個星期只能派一次的蔬菜
[00:12:28.180 --> 00:12:31.380]  我們派的對象主要是給老人家而已
[00:12:31.380 --> 00:12:33.860]  但是其實有需要的人
[00:12:33.860 --> 00:12:36.300]  不一定只是那些未煮的東西
[00:12:36.300 --> 00:12:37.540]  也不一定只是老人家
[00:12:37.540 --> 00:12:39.020]  因爲有工作的人
[00:12:39.020 --> 00:12:41.660]  可能他放工連煮飯都趕不及
[00:12:41.660 --> 00:12:42.740]  其實可能需要
[00:12:42.740 --> 00:12:43.740]  就是教會呢
[00:12:43.740 --> 00:12:46.020]  直接派飯的
[00:12:46.020 --> 00:12:47.860]  我們一路談一路說
[00:12:47.860 --> 00:12:49.780]  接下來我們將會
