
[00:00:00.000 --> 00:00:05.680]  現在這一陣子感冒很多啊 請大家注意身體
[00:02:52.640 --> 00:02:55.480]  就是很有名的這個hint
[00:02:55.480 --> 00:03:00.360]  在聖經裡面也有一個寓言就是一個很明顯的hint
[00:03:00.360 --> 00:03:02.840]  就是彌賽亞的寓言
[00:03:02.840 --> 00:03:05.040]  就是彌賽亞的寓言
[00:03:05.040 --> 00:03:09.840]  那麼我們今天選用的經文是在《彌賽亞書》九章六節
[00:03:09.840 --> 00:03:13.040]  那麼我們今天選用的經文是在《彌賽亞書》九章六節
[00:03:13.040 --> 00:03:16.880]  那麼我想用一點點時間來介紹《彌賽亞書》
[00:03:16.880 --> 00:03:20.320]  那麼我想用一點點時間來介紹《彌賽亞書》
[00:03:20.320 --> 00:03:23.640]  我要特別聲明以下的內容不是AI所做
[00:03:23.640 --> 00:03:29.520]  我要特別強調聲明以下的內容不是AI所做的
[00:03:29.520 --> 00:03:33.240]  是我這個人體的腦子所想出來的
[00:03:33.240 --> 00:03:35.600]  是我這個人的腦子去想出來的
[00:03:35.600 --> 00:03:39.640]  那麼《彌賽亞書》它是聖經當中最長的書卷
[00:03:39.640 --> 00:03:42.520]  那麼《彌賽亞書》是聖經當中最長的一卷書
[00:03:42.520 --> 00:03:45.240]  其次就是詩篇和耶利米書
[00:03:45.240 --> 00:03:47.360]  其次就是詩篇和耶利米書
[00:03:47.360 --> 00:03:50.680]  那麼《彌賽亞書》它是在《新約》當中
[00:03:50.680 --> 00:03:53.720]  被《新約》的作者耶穌和司喜約翰
[00:03:53.720 --> 00:03:56.680]  多次引用最多的一個書卷
[00:03:56.680 --> 00:03:58.240]  達四百一十一次
[00:03:58.240 --> 00:04:00.520]  那麼《彌賽亞書》也在新約的時候
[00:04:00.520 --> 00:04:03.960]  耶穌和約翰他們新約的作者
[00:04:03.960 --> 00:04:05.240]  用了很多次
[00:04:05.240 --> 00:04:07.760]  有四百一十一處那麼多
[00:04:07.760 --> 00:04:14.280]  而且這卷書有人說如果聖經所有的書卷丟失
[00:04:14.280 --> 00:04:17.560]  那麼這一卷書如果留下來的話
[00:04:17.560 --> 00:04:20.160]  是只能選一本書留下來的話
[00:04:20.160 --> 00:04:21.760]  那麼就選《彌賽亞書》
[00:04:21.760 --> 00:04:25.960]  所以有的人說如果聖經裡面所有的書卷都不見了
[00:04:25.960 --> 00:04:28.800]  或者只是其中選一卷書的話
[00:04:28.800 --> 00:04:30.320]  那一定就是《彌賽亞書》了
[00:04:30.320 --> 00:04:32.720]  當然我不是說其他的書卷不重要
[00:04:32.720 --> 00:04:34.800]  而是這一卷書非常重要
[00:04:34.800 --> 00:04:37.160]  當然我不是說其他的書卷不重要
[00:04:37.160 --> 00:04:39.360]  而這一卷是非常非常之重要的
[00:04:39.360 --> 00:04:42.480]  所以它號稱是聖經當中的王子
[00:04:42.480 --> 00:04:45.200]  所以它號稱是聖經當中的王子
[00:04:45.200 --> 00:04:48.600]  也是對我們剛才所說的彌賽亞寓表最多的
[00:04:48.600 --> 00:04:52.000]  也是剛才我們所說對彌賽亞的寓表是最多的
[00:04:52.000 --> 00:04:53.880]  也有名譽也有暗譽
[00:04:53.880 --> 00:04:55.920]  有用過名譽也有用過暗譽
[00:04:55.920 --> 00:04:58.360]  那名譽和暗譽大家知道是什麼意思嗎
[00:04:58.360 --> 00:05:00.800]  名譽和暗譽大家知道是什麼意思嗎
[00:05:00.800 --> 00:05:04.720]  那麼我如果說Sally像一朵花
[00:05:04.720 --> 00:05:07.080]  這就是名譽
[00:05:07.080 --> 00:05:08.720]  如果我說Sally好像一朵花
[00:05:08.720 --> 00:05:10.160]  那這個就是名譽了
[00:05:10.160 --> 00:05:14.800]  我如果說Sally的眼睛
[00:05:14.800 --> 00:05:21.640]  就是天上的星星像Sally的眼睛也是名譽
[00:05:21.640 --> 00:05:25.440]  就是說如果Sally的眼睛好像天上的星星
[00:05:25.440 --> 00:05:26.880]  那這個也是名譽
[00:05:26.880 --> 00:05:31.240]  但是我如果說不涉及到Sally的
[00:05:31.240 --> 00:05:33.480]  她本身的名字或者是什麼
[00:05:33.480 --> 00:05:35.480]  但是我們知道都是在比喻她
[00:05:35.480 --> 00:05:36.880]  這個就叫暗譽
[00:05:36.880 --> 00:05:39.480]  如果在說的時候沒有提到我的名字的話
[00:05:39.480 --> 00:05:40.840]  沒有提到Sally這個名字
[00:05:40.840 --> 00:05:43.520]  但是說的時候大家都知道是說到Sally的話
[00:05:43.520 --> 00:05:44.600]  這個就是暗譽了
[00:05:44.600 --> 00:05:48.400]  那麼我們知道《十海古卷》當中
[00:05:48.400 --> 00:05:52.120]  有一卷書是保存得最完整的
[00:05:52.120 --> 00:05:57.640]  我們知道《四海古卷》當中有一卷書
[00:05:57.640 --> 00:05:59.440]  是保存得最完整的
[00:05:59.440 --> 00:06:00.680]  那就是《以塞亞書》
[00:06:00.680 --> 00:06:01.800]  就是《以塞亞書》了
[00:06:01.800 --> 00:06:04.360]  它是1947年被發現的
[00:06:04.360 --> 00:06:06.480]  它在1947年被發現
[00:06:06.480 --> 00:06:08.200]  1948年以色列復國
[00:06:08.200 --> 00:06:10.320]  1948年以色列復國
[00:06:10.320 --> 00:06:13.200]  所以《十海古卷》被稱為
[00:06:13.200 --> 00:06:16.040]  是上帝給復國的以色列人的禮物
[00:06:16.040 --> 00:06:21.160]  這卷書被稱為上帝給以色列人復國的禮物
[00:06:21.160 --> 00:06:23.480]  我想解釋一下
[00:06:23.480 --> 00:06:28.440]  為什麼以色列人對《十海古卷》如此之看重
[00:06:28.440 --> 00:06:29.680]  我想解釋一下
[00:06:29.680 --> 00:06:33.040]  為什麼以色列人對於《四海古卷》有這麼重的意思
[00:06:33.040 --> 00:06:35.600]  因為在《十海古卷》發現之前
[00:06:35.600 --> 00:06:38.600]  以色列手中《聖經》的手抄本
[00:06:38.600 --> 00:06:42.120]  基本上是公元六七世紀的
[00:06:42.120 --> 00:06:45.280]  就是在《四海古卷》發現之前
[00:06:45.280 --> 00:06:48.720]  他們手上的手抄其實是大約是六七世紀的時候
[00:06:48.720 --> 00:06:51.520]  那麼《十海古卷》的發現
[00:06:51.520 --> 00:06:55.080]  直接把這個時間向前推了兩千多年
[00:06:55.080 --> 00:06:57.240]  《四海古卷》發現的時候
[00:06:57.240 --> 00:07:00.960]  就直接將這個時段推前了兩千多年
[00:07:00.960 --> 00:07:01.760]  推前
[00:07:01.760 --> 00:07:02.280]  推前
[00:07:02.280 --> 00:07:03.360]  往前推了兩千多年
[00:07:03.360 --> 00:07:04.280]  往前推了兩千多年
[00:07:04.280 --> 00:07:06.040]  而且奇妙的是
[00:07:06.040 --> 00:07:08.400]  《十海古卷》當中的以塞亞書
[00:07:08.400 --> 00:07:12.360]  跟他們手中的手抄本是完全一致的
[00:07:12.360 --> 00:07:15.000]  還有他發現《四海古卷》裡的以塞亞書
[00:07:15.000 --> 00:07:18.240]  跟他們手上的手抄本是完全一致的
[00:07:18.240 --> 00:07:21.440]  所以這就是證明了《聖經》無誤
[00:07:21.440 --> 00:07:24.320]  這就證明了《聖經》是無誤的
[00:07:24.320 --> 00:07:26.560]  那麼還有一點就是說
[00:07:26.560 --> 00:07:30.920]  《舊約》你可以從很多的主題去讀
[00:07:30.920 --> 00:07:32.320]  我們可以這麼說
[00:07:32.320 --> 00:07:35.520]  《舊約》你可以從很多的角度去看
[00:07:35.520 --> 00:07:40.040]  你比如說我可以從土地的角度
[00:07:40.040 --> 00:07:42.000]  從創造的角度
[00:07:42.000 --> 00:07:44.560]  我們可以從土地或從創造的角度
[00:07:44.560 --> 00:07:47.120]  也可以從文化的角度
[00:07:47.120 --> 00:07:49.080]  也可以從文化的角度
[00:07:49.080 --> 00:07:53.760]  但是《弥塞亞舊主》絕對是一個主要的主題
[00:07:53.760 --> 00:07:58.400]  而《弥塞亞舊主》就是最主要的一個主題
[00:07:58.400 --> 00:08:02.720]  雖然《舊約》當中沒有一次提到《弥塞亞》這個詞
[00:08:02.720 --> 00:08:05.440]  雖然《舊約》沒有提過《弥塞亞》這個詞
[00:08:05.440 --> 00:08:07.320]  《新約》提到過兩次
[00:08:07.320 --> 00:08:08.880]  《新約》只是提過兩次而已
[00:08:08.880 --> 00:08:11.400]  但是有一種觀點稱
[00:08:11.400 --> 00:08:13.280]  有一種觀念呢
[00:08:13.280 --> 00:08:16.760]  它就說整個《舊約》都是《弥塞亞》的寓表
[00:08:16.760 --> 00:08:19.000]  而整個《新約》都是《弥塞亞》
[00:08:19.000 --> 00:08:20.400]  應驗了《弥塞亞》的寓表
[00:08:20.400 --> 00:08:23.400]  《舊約》就是整個《弥塞亞》的寓表
[00:08:23.400 --> 00:08:26.680]  而《新約》也是整個《弥塞亞》的應驗
[00:08:26.680 --> 00:08:31.240]  而在《舊約》當中最集中的神學闡述《弥塞亞》的經文
[00:08:31.240 --> 00:08:33.040]  就是我們今天要分享的
[00:08:33.040 --> 00:08:38.440]  在去年最集中而高度的神學描述《弥塞亞》的經文
[00:08:38.440 --> 00:08:40.360]  也是我們今天所讀的
[00:08:40.360 --> 00:08:43.000]  那麼我介紹了這麼多這卷書
[00:08:43.000 --> 00:08:45.120]  我還想介紹一下背景
[00:08:45.120 --> 00:08:46.280]  我介紹這本書這麼多
[00:08:46.280 --> 00:08:48.960]  我也想介紹一下這本書的背景
[00:08:48.960 --> 00:08:51.800]  那麼《弥塞亞》的希伯來文的意思就是
[00:08:51.800 --> 00:08:53.280]  耶和華是拯救
[00:08:53.280 --> 00:08:58.680]  那麼《弥塞亞》這個字的希伯來文就是耶和華是拯救的意思
[00:08:58.680 --> 00:09:01.240]  所以我們知道這卷書一定是關於拯救的
[00:09:01.240 --> 00:09:04.240]  所以我們就知道這卷書一定是關於拯救
[00:09:04.240 --> 00:09:09.800]  那麼拯救這個概念在《新約》和在《舊約》當中是有不同的意義的
[00:09:09.800 --> 00:09:13.520]  那麼拯救在《舊約》和《新約》其實是有不同的意義的
[00:09:13.520 --> 00:09:16.280]  是在《舊約》當中它強調
[00:09:16.280 --> 00:09:21.400]  是個人民族從逆境當中被拯救是可以看到的是今生的
[00:09:21.400 --> 00:09:24.880]  當時你就能看到耶和華他拯救了你
[00:09:24.880 --> 00:09:29.960]  那麼這個在《舊約》當中就是個人民族在逆境當中被拯救
[00:09:29.960 --> 00:09:33.120]  在當時在今生的時候就可以看見的
[00:09:33.120 --> 00:09:37.240]  但是《新約》強調的是我們的靈性被拯救
[00:09:37.240 --> 00:09:40.760]  而《新約》就是強調我們的靈性的拯救
[00:09:40.760 --> 00:09:44.920]  但是奇妙的是在這一節當中你這兩點都能看到
[00:09:44.920 --> 00:09:49.000]  那麼奇妙的就是在這一節當中你兩者都能夠看得到
[00:09:49.000 --> 00:09:51.440]  那我們還知道總共是66章
[00:09:51.440 --> 00:09:57.480]  那1到39章就是被擄前是警告信息很多
[00:09:57.480 --> 00:10:00.520]  那麼我們就知道整卷的《以塞亞書》是有66卷的
[00:10:00.520 --> 00:10:06.840]  而前面一部分1至39卷是講到被擄審判的警告
[00:10:06.840 --> 00:10:11.080]  那麼被擄後就沒有什麼警告了已經都被擄了
[00:10:11.080 --> 00:10:16.200]  所以它就是很多的溫和的抒情的給大家盼望的這種信息
[00:10:16.200 --> 00:10:19.240]  那麼之後就因為已經是被擄了
[00:10:19.240 --> 00:10:23.640]  所以在裡面你會看到很多溫和抒情的一些盼望的信息
[00:10:23.640 --> 00:10:29.960]  這也看到先知以塞亞是一個很有溫情的人
[00:10:29.960 --> 00:10:33.480]  那麼也看到以塞亞先知也是一個很有溫情的人
[00:10:33.480 --> 00:10:39.080]  而且上帝給他的民眾的這種信息也都是很富有憐憫的
[00:10:39.080 --> 00:10:43.320]  而上帝給他的民族的信息也都很富有憐憫的
[00:10:43.320 --> 00:10:49.480]  所以還有一個背景就是以塞亞服侍的時候是亞述非常強大
[00:10:49.480 --> 00:10:52.520]  而且北國敗給亞述的時候
[00:10:52.520 --> 00:10:57.160]  那麼我們也看到以塞亞的時候就正正是亞述是非常之強
[00:10:57.160 --> 00:11:02.280]  而且也都是北角是敗在亞述之下的
[00:11:02.280 --> 00:11:09.000]  那緊接著過了幾年若干年之後南國也敗給巴比倫了
[00:11:09.000 --> 00:11:12.360]  那麼幾年之後南國的猶大也都敗給巴比倫了
[00:11:12.360 --> 00:11:15.960]  所以當時是南國也有很大的危機
[00:11:15.960 --> 00:11:19.000]  那麼其實當時在南國也都有很大的危機
[00:11:19.000 --> 00:11:23.400]  那麼這個先知他經歷了四個王有好的有壞的
[00:11:23.400 --> 00:11:27.000]  那麼這個先知是經歷了四個王有好的也有壞的
[00:11:27.000 --> 00:11:32.520]  那麼王不聽他的勸阻跟那個敵人去
[00:11:32.520 --> 00:11:35.240]  跟這個敵人合作去對抗那個敵人
[00:11:35.240 --> 00:11:38.120]  那麼這個王就不聽先知的勸告
[00:11:38.120 --> 00:11:41.240]  那麼他就跟一個敵人去對付另外一個敵人
[00:11:41.240 --> 00:11:45.400]  而且他很不自量力他向敵人展示自己的富足
[00:11:45.400 --> 00:11:49.800]  而且他更不自量力向敵人展示他有多富強
[00:11:49.800 --> 00:11:52.280]  那不是死得快
[00:11:52.280 --> 00:11:54.120]  那不是死得很快更快是吧
[00:11:54.120 --> 00:11:55.720]  那就死得更快了是吧
[00:11:55.720 --> 00:12:01.000]  所以我們在王夏和歷代之下都有很詳細的介紹
[00:12:01.000 --> 00:12:07.240]  好像在《獵王記》下和《歷代志》下也都有詳細的記載
[00:12:07.240 --> 00:12:14.200]  那麼以塞雅她是一個皇親國妻她是有皇族的血統的
[00:12:14.200 --> 00:12:18.120]  以塞雅其實是一個皇親國妻她是有皇族的血統的
[00:12:18.120 --> 00:12:21.560]  她是在耶路撒冷出生長大也在那裡服侍
[00:12:21.560 --> 00:12:24.840]  她在耶路撒冷出生長大也在那裡服侍
[00:12:24.840 --> 00:12:26.840]  她有很好的教育
[00:12:26.840 --> 00:12:28.520]  她是受到很好的教育
[00:12:28.520 --> 00:12:34.120]  所以她對聖殿的聖節和大衛的傳統有很特殊的感情
[00:12:34.120 --> 00:12:38.360]  所以她對聖殿的聖節和大衛的傳統有很特殊的感情
[00:12:38.360 --> 00:12:40.200]  所以她對聖殿的聖節和大衛的傳統有很特殊的感情
[00:12:40.200 --> 00:12:46.280]  這也就註定了她比其他的先知有更卓越的以塞雅的語言
[00:12:46.280 --> 00:12:53.000]  這也就註定了她比其他的先知有更卓越的對於尼塞亞的一些信息
[00:12:53.000 --> 00:12:55.640]  我不知道大家了不了解
[00:12:55.640 --> 00:12:59.400]  在大陸一般做古玩生意的人
[00:12:59.400 --> 00:13:03.000]  古玩古董生意的人都是北京人
[00:13:03.000 --> 00:13:08.760]  大家知不知道原來在中國大陸做古玩生意的人都是北京人
[00:13:08.760 --> 00:13:11.240]  因為他在黃塵根下
[00:13:11.240 --> 00:13:15.320]  黃塵根下就是他在北京那個環境
[00:13:15.320 --> 00:13:20.200]  就是這個故宮啊什麼天安門這些故宮這個環境之下長大
[00:13:20.200 --> 00:13:23.960]  所以他對這些古玩他有特殊的感情
[00:13:23.960 --> 00:13:28.520]  因為他們是在皇城的範圍之下去經歷成長的時候
[00:13:28.520 --> 00:13:31.720]  所以他對於古玩這些是特別有那個情感的
[00:13:31.720 --> 00:13:41.320]  所以我們就理解了為什麼這個先知以塞雅對這個彌塞亞的語言這麼有興趣
[00:13:41.320 --> 00:13:48.600]  我們能夠了解到尼塞亞先知為什麼對於尼塞亞這個信息是這麼有興趣
[00:13:48.600 --> 00:13:54.280]  好我們現在來看一下這四種譯本
[00:13:54.280 --> 00:13:57.720]  那麼我們一起讀一下合合本好嗎
[00:13:57.720 --> 00:13:58.600]  一二
[00:13:58.600 --> 00:14:03.960]  我們就一起看有四個譯本我們現在一起來讀合合本先好嗎
[00:14:03.960 --> 00:14:07.080]  因有一英孩為我們而生
[00:14:07.080 --> 00:14:09.720]  有一子賜給我們
[00:14:09.720 --> 00:14:12.680]  聖餘必貪在莫他的頭上
[00:14:12.680 --> 00:14:16.840]  他寧正為奇妙察是全能的神
[00:14:16.840 --> 00:14:19.480]  永在的父和平的君
[00:14:19.480 --> 00:14:22.920]  好謝謝我們注意看這個英文
[00:14:22.920 --> 00:14:25.000]  英文有四個片語
[00:14:25.000 --> 00:14:27.560]  我們看看英文有四個片語
[00:14:27.560 --> 00:14:32.840]  就是Wonderful Counselor
[00:14:32.840 --> 00:14:35.880]  Mighty God
[00:14:35.880 --> 00:14:39.160]  Everlasting Father
[00:14:39.160 --> 00:14:41.480]  Prince of Peace
[00:14:41.480 --> 00:14:44.840]  我們注意這有四個片語
[00:14:44.840 --> 00:14:50.440]  那麼我們知道我為什麼會選擇這一段經文
[00:14:50.440 --> 00:14:55.160]  因為我們在前面看到以色列人已經壞到極處了
[00:14:55.160 --> 00:14:56.760]  犯罪特別的嚴重
[00:14:56.760 --> 00:14:58.280]  我為什麼要選擇這個經文呢
[00:14:58.280 --> 00:15:03.560]  因為我們看到以色列人在這個時候已經犯罪到極處了
[00:15:03.560 --> 00:15:06.440]  大家都在說沒救了沒救了
[00:15:06.440 --> 00:15:09.320]  大家都在說沒救了沒救了
[00:15:09.320 --> 00:15:15.080]  但是上帝神召喚以塞亞用炭火來潔淨他
[00:15:15.080 --> 00:15:19.400]  那麼上帝呼召了以塞亞用炭火來潔淨他
[00:15:19.400 --> 00:15:21.560]  炭火潔淨這個大家好理解
[00:15:21.560 --> 00:15:30.120]  我們有的時候在野外的時候那個傷口需要一個針來戳破那個水泡
[00:15:30.120 --> 00:15:34.360]  但是我們沒有消毒的酒精怎麼辦
[00:15:34.360 --> 00:15:37.000]  我們就用火燒那個針
[00:15:37.000 --> 00:15:38.840]  所以這就是潔淨的作用
[00:15:38.840 --> 00:15:42.520]  就好像我們如果在野外我們受了傷起了水泡
[00:15:42.520 --> 00:15:45.080]  我們需要一支針來把它刺破
[00:15:45.080 --> 00:15:48.040]  把裡面的東西流出來
[00:15:48.040 --> 00:15:51.240]  但是在這個時候我們沒有酒精去消毒
[00:15:51.240 --> 00:15:51.880]  那麼要怎樣呢
[00:15:51.880 --> 00:15:55.960]  就是要用炭火來把傷口埋了
[00:15:55.960 --> 00:16:01.560]  所以神也是用這個燒紅的炭火來潔淨這個先知的口
[00:16:01.560 --> 00:16:05.320]  所以神也都用炭火來潔淨了先知的口
[00:16:05.320 --> 00:16:07.480]  因為他的口潔淨了
[00:16:07.480 --> 00:16:11.320]  這只是有一個寓意在裡面的就是一個暗喻
[00:16:11.320 --> 00:16:16.040]  他的口潔淨了他才能出上帝潔淨的話語
[00:16:16.040 --> 00:16:19.160]  那麼其實在當中這個行動是有一個暗喻
[00:16:19.160 --> 00:16:24.040]  就是說當他的口潔淨才能夠把聖潔的話語傳出來
[00:16:24.040 --> 00:16:33.000]  所以神通過先知來曉諭亞哈斯王
[00:16:33.000 --> 00:16:34.440]  不要投靠敵人
[00:16:34.440 --> 00:16:36.520]  因為會有彌賽亞降生
[00:16:36.520 --> 00:16:37.640]  不要投靠別人
[00:16:37.640 --> 00:16:39.640]  因為有彌賽亞的降生
[00:16:39.640 --> 00:16:43.480]  而且以彌賽亞的名字為記號
[00:16:43.480 --> 00:16:52.440]  所以也是以彌賽亞兒子的名字為記號
[00:16:52.440 --> 00:16:55.480]  而且我們都是姓神的是吧
[00:16:55.480 --> 00:16:58.040]  那我們跟以色列人的區別是什麼呢
[00:16:58.040 --> 00:16:59.160]  我們都是信神的
[00:16:59.160 --> 00:17:01.400]  但是我們跟以色列人有什麼分別呢
[00:17:01.400 --> 00:17:05.720]  那麼以色列人就好像上帝遣選的長子
[00:17:05.720 --> 00:17:08.280]  以色列人就好像是上帝所揀選的長子
[00:17:08.280 --> 00:17:14.440]  我們是他後來沒有血緣關係但是有信仰關係的他的兒女
[00:17:14.440 --> 00:17:17.160]  我們就好像後來我們沒有血緣的關係
[00:17:17.160 --> 00:17:19.800]  但是我們有信仰的關係後來的兒子
[00:17:19.800 --> 00:17:21.480]  所以上帝很奇妙
[00:17:21.480 --> 00:17:27.480]  他就派他的長子就對應了以色列人是神的長子來拯救
[00:17:27.480 --> 00:17:28.760]  派他的獨生子
[00:17:28.760 --> 00:17:31.320]  那麼神就差一點他的獨生子長子
[00:17:31.320 --> 00:17:35.160]  來到去揀選以色列人就好像是他的長子一樣
[00:17:35.160 --> 00:17:40.520]  所以在這個時候就出現了這一段經文
[00:17:40.520 --> 00:17:45.640]  就是K這個詞是個連接詞就是對彌賽亞最精準的描述
[00:17:45.640 --> 00:17:48.200]  他說他告訴你說彌賽亞會出現了
[00:17:48.200 --> 00:17:50.280]  那彌賽亞是什麼樣的人呢
[00:17:50.280 --> 00:17:52.600]  這一段就有描述了
[00:17:52.600 --> 00:17:54.920]  那麼這段經文就在這個時候出現了
[00:17:54.920 --> 00:17:56.920]  那麼究竟彌賽亞是怎麼樣的呢
[00:17:56.920 --> 00:17:59.480]  就是在這裡有很精準的描述
[00:17:59.480 --> 00:18:02.920]  好彌賽亞出現之後會發生什麼情況呢
[00:18:02.920 --> 00:18:05.480]  那麼彌賽亞出現之後又發生什麼情況呢
[00:18:05.480 --> 00:18:08.680]  那神就要用亞素不是彌賽亞出現
[00:18:08.680 --> 00:18:10.840]  就是彌賽亞的預言出現以後
[00:18:10.840 --> 00:18:14.200]  那麼神就會用亞素作為懲罰工具
[00:18:14.200 --> 00:18:16.520]  那麼就是彌賽亞的預言出現之後
[00:18:16.520 --> 00:18:19.560]  他就用亞素來做這個懲罰的工具
[00:18:19.560 --> 00:18:23.400]  但是亞素作為神的工具之後呢
[00:18:23.400 --> 00:18:24.920]  神也會懲罰亞素
[00:18:24.920 --> 00:18:27.480]  那麼亞素做了神的懲罰工具之後
[00:18:27.480 --> 00:18:29.800]  神也都會懲罰亞素
[00:18:29.800 --> 00:18:34.280]  那麼以色列民就對神有非常大的感恩
[00:18:34.280 --> 00:18:38.200]  那麼以色列民就對神有非常大的感恩
[00:18:38.200 --> 00:18:40.680]  這個時候出現這個預言
[00:18:40.680 --> 00:18:45.160]  那百姓真的是非常的有盼望
[00:18:45.160 --> 00:18:46.920]  在這個時候出現這個預言
[00:18:46.920 --> 00:18:49.480]  對於百姓來說是非常有盼望的
[00:18:49.480 --> 00:18:51.560]  就舉一個例子
[00:18:51.560 --> 00:18:56.040]  好像就是說你的財務狀況非常好的時候
[00:18:56.040 --> 00:18:58.680]  如果別人給你比如說一千美金
[00:18:58.680 --> 00:19:01.000]  你覺得沒所謂是吧
[00:19:01.000 --> 00:19:05.080]  就好像你財富財政很穩定的時候
[00:19:05.080 --> 00:19:08.520]  別人給你一千美金對你來說沒有什麼特別
[00:19:08.520 --> 00:19:10.440]  可是當你非常困難
[00:19:10.440 --> 00:19:12.680]  連這個食物都有困難的時候
[00:19:12.680 --> 00:19:14.600]  如果有人給你一千美金
[00:19:14.600 --> 00:19:16.440]  你會覺得非常的寶貴
[00:19:16.440 --> 00:19:18.200]  那當你是真的很貧窮的時候
[00:19:18.200 --> 00:19:19.480]  連食物都可能沒有的時候
[00:19:19.480 --> 00:19:20.760]  別人給你一千美金
[00:19:20.760 --> 00:19:22.760]  你就會覺得非常之寶貴了
[00:19:22.760 --> 00:19:27.240]  那同樣上帝對這個通過先知
[00:19:27.240 --> 00:19:28.440]  對彌賽亞的預言
