
[00:00:00.000 --> 00:00:01.360]  各位頂智媒平安
[00:02:47.820 --> 00:02:51.820]  而且必定是聯合在一起的
[00:02:51.820 --> 00:02:54.900]  如果人不能夠真正認識真理
[00:02:54.900 --> 00:02:58.120]  不能夠尊重耶穌基督的真理
[00:02:58.120 --> 00:03:00.660]  就不會有愛
[00:03:00.660 --> 00:03:02.520]  所以你一定記得聖經在
[00:03:02.520 --> 00:03:03.520]  我們上上提及的
[00:03:03.520 --> 00:03:06.560]  昨天臨前十三章的《愛章》裡面
[00:03:06.560 --> 00:03:08.260]  說到愛的時候
[00:03:08.260 --> 00:03:09.720]  就特別強調
[00:03:09.720 --> 00:03:13.000]  「愛是不喜歡不義」
[00:03:13.000 --> 00:03:17.360]  接著「只喜歡真理」
[00:03:17.360 --> 00:03:18.360]  真正的愛
[00:03:18.360 --> 00:03:23.700]  是會在愛和真理裡面去行出來的
[00:03:23.700 --> 00:03:25.520]  當我們讀《楊一書》的時候
[00:03:25.520 --> 00:03:27.720]  就講述到真理的事情
[00:03:27.720 --> 00:03:30.260]  《二書》也特別提及
[00:03:30.260 --> 00:03:34.860]  我們愛是因為真理的緣故
[00:03:34.860 --> 00:03:36.100]  有些人會覺得
[00:03:36.100 --> 00:03:38.660]  如果神是愛的話
[00:03:38.660 --> 00:03:41.600]  因此每個人都可以得救的
[00:03:41.600 --> 00:03:43.700]  所以不一定要相信耶穌
[00:03:43.700 --> 00:03:44.620]  因為祂愛我們
[00:03:44.620 --> 00:03:48.020]  不會讓我們受刑罰
[00:03:48.020 --> 00:03:51.900]  所以一定是我們可以放心會得救
[00:03:51.900 --> 00:03:53.400]  有些人又說
[00:03:53.400 --> 00:03:55.100]  如果神是愛的話
[00:03:55.100 --> 00:03:59.120]  我們一定可以包容所有人
[00:03:59.120 --> 00:04:01.020]  無論他在做什麼事情
[00:04:01.020 --> 00:04:03.000]  神會包容我們的
[00:04:03.000 --> 00:04:04.500]  因此不需要介意
[00:04:04.500 --> 00:04:08.400]  怎麼去討論什麼行為標準
[00:04:08.400 --> 00:04:11.700]  接受就可以了
[00:04:11.700 --> 00:04:12.820]  你會很清楚體會到
[00:04:12.820 --> 00:04:15.420]  在社會上當人只是強調愛
[00:04:15.420 --> 00:04:17.200]  而沒有真理的時候
[00:04:17.200 --> 00:04:21.060]  那些愛就不再是真正的愛
[00:04:21.060 --> 00:04:23.800]  變成了 或者是歷愛
[00:04:23.800 --> 00:04:25.260]  或者是姑息
[00:04:25.260 --> 00:04:27.760]  或者是罪
[00:04:27.760 --> 00:04:28.800]  這次今天當我們讀到
[00:04:28.800 --> 00:04:32.160]  《聖經》第四章第一到第六節的時候
[00:04:32.160 --> 00:04:34.800]  你會發現聖經很清楚提及一件事情
[00:04:34.800 --> 00:04:38.760]  就是我們要小心去認識真理
[00:04:38.760 --> 00:04:44.320]  也要從那些否定真理的事情上分別出來
[00:04:44.320 --> 00:04:45.400]  所以我們大家一起
[00:04:45.400 --> 00:04:50.820]  先來思想第四章第一節的經文
[00:04:50.820 --> 00:04:52.400]  這裡特別提及一件事情
[00:04:52.400 --> 00:04:54.960]  就是要試驗各種道理
[00:04:54.960 --> 00:04:57.460]  是不是源出於神
[00:04:57.460 --> 00:05:00.020]  或者源出於惡者
[00:05:00.020 --> 00:05:01.920]  源出於什麼的靈
[00:05:01.920 --> 00:05:04.400]  這是我們要思想的事情
[00:05:04.400 --> 00:05:07.220]  在四章第一節剛才我們讀到的經文裡面
[00:05:07.220 --> 00:05:08.620]  聖經就說
[00:05:08.620 --> 00:05:14.400]  「親愛的弟兄們,不要每個靈都信」
[00:05:14.400 --> 00:05:17.660]  反而要試驗這些靈是否源於神
[00:05:17.660 --> 00:05:23.100]  因為有許多假先知已經來到世上了
[00:05:23.100 --> 00:05:27.700]  我們今天在社會上面已經很習慣
[00:05:27.700 --> 00:05:30.800]  用很多不同的社交傳媒
[00:05:30.800 --> 00:05:32.500]  但你都會很清楚知道
[00:05:32.500 --> 00:05:38.320]  就是大量的資訊不斷透過媒體來傳遞出來
[00:05:38.320 --> 00:05:41.800]  但是越來越多人發覺資訊多
[00:05:41.800 --> 00:05:47.500]  也都容易出現一些假消息、假訊息、fake news
[00:05:47.500 --> 00:05:50.420]  所以你都會留意到很多人都提醒我們
[00:05:50.420 --> 00:05:53.500]  這些時間要常常做一件事情
[00:05:53.500 --> 00:05:55.460]  叫做fact check
[00:05:55.460 --> 00:05:59.820]  要不斷查實這些消息來源是不是真確
[00:05:59.820 --> 00:06:04.200]  免得聽信了一些假的消息
[00:06:04.200 --> 00:06:07.620]  同樣在新約的教會裡面
[00:06:07.620 --> 00:06:09.620]  聖經裡面很清楚知道就是
[00:06:09.620 --> 00:06:13.300]  神有賜給人有屬靈的恩賜
[00:06:13.300 --> 00:06:17.300]  也都有一些是超自然的一種恩賜
[00:06:17.300 --> 00:06:19.720]  能夠可以講謊言
[00:06:19.720 --> 00:06:21.060]  不是自己懂的語言
[00:06:21.060 --> 00:06:25.100]  但是能夠可以講出別國的語言出來
[00:06:25.100 --> 00:06:28.460]  有一些人領受一種先知的恩賜
[00:06:28.460 --> 00:06:31.460]  能夠可以講述將來的事情
[00:06:31.460 --> 00:06:37.700]  或者講述到神自己特別給人的一些指示
[00:06:37.700 --> 00:06:38.620]  在這些情況之後
[00:06:38.620 --> 00:06:42.220]  很多人以為有一些這樣的超自然的恩賜
[00:06:42.220 --> 00:06:44.560]  就是很被人尊重
[00:06:44.560 --> 00:06:48.560]  因此就會渴望尋求這些能力
[00:06:48.560 --> 00:06:53.260]  但聖經講出在當時出現了一些假先知
[00:06:53.260 --> 00:06:54.860]  所謂假先知
[00:06:54.860 --> 00:06:58.020]  也都表示他們有某一種能力
[00:06:58.020 --> 00:07:00.720]  他們似乎都能夠去講出一些
[00:07:00.720 --> 00:07:03.220]  好像從神而來的道理
[00:07:03.220 --> 00:07:06.160]  或者說一些將來的事情
[00:07:06.160 --> 00:07:09.420]  也都有一種好像特別的能力
[00:07:09.420 --> 00:07:11.720]  可以做一些事情
[00:07:11.720 --> 00:07:12.720]  但是先知的事情
[00:07:12.720 --> 00:07:17.420]  聖經沒有說他們的能力一定是假的
[00:07:17.420 --> 00:07:19.360]  是真的有一種特別的能力
[00:07:19.360 --> 00:07:21.160]  不過會問一個問題
[00:07:21.160 --> 00:07:25.960]  究竟這種能力是從何而來呢
[00:07:25.960 --> 00:07:29.100]  是從哪裡來的呢
[00:07:29.100 --> 00:07:30.560]  有人告訴你
[00:07:30.560 --> 00:07:37.020]  我們看過那邊的術士、上士很靈的
[00:07:37.020 --> 00:07:40.620]  你也去幫你指點迷津
[00:07:40.620 --> 00:07:50.460]  幫你吹吉鼻空
[00:07:50.460 --> 00:07:52.420]  如果他跟你講的時候
[00:07:52.420 --> 00:07:55.220]  如果他真是假東西來的
[00:07:55.220 --> 00:07:57.760]  他沒有真的可以講出一些真實的說話
[00:07:57.760 --> 00:08:01.320]  你覺得其實是不真的
[00:08:01.320 --> 00:08:04.720]  但是如果一個上士真是很靈的
[00:08:04.720 --> 00:08:06.760]  所謂靈驗
[00:08:06.760 --> 00:08:09.560]  其實你更加要擔心
[00:08:09.560 --> 00:08:10.560]  因為你知道
[00:08:10.560 --> 00:08:14.820]  如果有人能夠有一種超然的知識能力
[00:08:14.820 --> 00:08:17.120]  只有兩個來源
[00:08:17.120 --> 00:08:18.760]  一個是來自神
[00:08:18.760 --> 00:08:23.120]  一個是來自撒旦魔鬼
[00:08:23.120 --> 00:08:25.120]  如果他不是敬畏神的人
[00:08:25.120 --> 00:08:27.820]  但是他能夠有一種能力
[00:08:27.820 --> 00:08:30.060]  你發覺你要更加小心
[00:08:30.060 --> 00:08:34.120]  因為惡者你的能力只有一個目的
[00:08:34.120 --> 00:08:38.320]  就是帶領你遠離上帝
[00:08:38.320 --> 00:08:41.420]  帶領你去依賴祂
[00:08:41.420 --> 00:08:45.060]  去挺順祂
[00:08:45.060 --> 00:08:47.860]  而且你發覺當時的人有一些情況
[00:08:47.860 --> 00:08:51.620]  很想能有一些超然的能力可以發揮出來
[00:08:51.620 --> 00:08:55.760]  但是你已經講到其實他們是假的先知
[00:08:55.760 --> 00:09:02.320]  而且他們今天同時在我們所身處的世界裡面
[00:09:02.320 --> 00:09:04.260]  但當你聽到這些事情的時候
[00:09:04.260 --> 00:09:07.620]  你會明白很多的假道理
[00:09:07.620 --> 00:09:11.420]  一些假的一種先知的能力
[00:09:11.420 --> 00:09:15.460]  其實背後有屬靈的力量
[00:09:15.460 --> 00:09:17.720]  所以當我們聽到有不同的道理
[00:09:17.720 --> 00:09:22.620]  一些群體傳出一些很違背基督的道理的時候
[00:09:22.620 --> 00:09:25.920]  不單單在心思裡面去分辨清楚
[00:09:25.920 --> 00:09:28.120]  用聖經去分辨
[00:09:28.120 --> 00:09:32.120]  同時你知道背後是一種屬靈的力量
[00:09:32.120 --> 00:09:38.720]  而你只能夠是靠著神的能力去抗衡這些的力量
[00:09:38.720 --> 00:09:41.520]  所以你發覺聖經裡面講述到這些事的時候
[00:09:41.520 --> 00:09:42.920]  你知道分辨
[00:09:42.920 --> 00:09:49.220]  大家同時小心依靠神的能力來遠避這些的迷惑
[00:09:49.220 --> 00:09:51.420]  這些的欺騙
[00:09:51.420 --> 00:09:53.320]  當我們再看其他聖經的時候
[00:09:53.320 --> 00:09:55.220]  同樣的講述這些的情況
[00:09:55.220 --> 00:09:57.620]  我們看看聖經的另一處地方
[00:09:57.620 --> 00:10:01.220]  彼得後書的第二章
[00:10:01.220 --> 00:10:03.420]  這裡提及到有假先知
[00:10:03.420 --> 00:10:09.920]  但特別指明這些假先知是從基督徒群體當中出現的
[00:10:09.920 --> 00:10:13.520]  曾經是表示他們是信耶穌的
[00:10:13.520 --> 00:10:18.220]  但是今天他們已經是離開上帝
[00:10:18.220 --> 00:10:22.420]  他們私自引進陷害人的異端
[00:10:22.420 --> 00:10:28.320]  這裡所講是指這些的道理是叫人死亡的
[00:10:28.320 --> 00:10:32.820]  因此連買他們的主他們也不承認
[00:10:32.820 --> 00:10:35.920]  不會承認耶穌基督的名
[00:10:35.920 --> 00:10:39.420]  而令到很多人受到迷惑
[00:10:39.420 --> 00:10:40.820]  請繼續講就是
[00:10:40.820 --> 00:10:43.020]  這些人他們隨從
[00:10:43.020 --> 00:10:46.420]  很多人隨從他們所做的事情
[00:10:46.420 --> 00:10:50.820]  就叫真道因他們的緣故被毀謗
[00:10:50.820 --> 00:10:52.520]  這些被稱為基督徒的人
[00:10:52.520 --> 00:10:55.120]  竟然做一些淫亂的事情
[00:10:55.120 --> 00:10:56.420]  邪淫的事情
[00:10:56.420 --> 00:10:59.220]  因為是相信某一些的道理
[00:10:59.220 --> 00:11:01.520]  以致他們這樣做
[00:11:01.520 --> 00:11:02.520]  因此人們認為
[00:11:02.520 --> 00:11:05.220]  哦 原來基督徒都這樣
[00:11:05.220 --> 00:11:09.720]  而真道因為他們而受到毀謗
[00:11:09.720 --> 00:11:11.120]  我們見到這種情況
[00:11:11.120 --> 00:11:13.420]  其實當主耶穌在地上的時候
[00:11:13.420 --> 00:11:16.120]  祂都很清楚地提醒
[00:11:16.120 --> 00:11:20.220]  要防範 要防備一些的迷惑
[00:11:20.220 --> 00:11:22.020]  所以在聖經的另一次地方
[00:11:22.020 --> 00:11:23.620]  馬提福封面14章
[00:11:23.620 --> 00:11:26.120]  主耶穌就特別講
[00:11:26.120 --> 00:11:29.120]  祂說如果有人跟你講基督在這裡
[00:11:29.120 --> 00:11:30.620]  基督在哪個地方
[00:11:30.620 --> 00:11:34.020]  你們不要相信
[00:11:34.020 --> 00:11:36.320]  因為假基督 假先知
[00:11:36.320 --> 00:11:39.020]  將要起來顯大神蹟
[00:11:39.020 --> 00:11:41.420]  他們有能力顯大的神蹟
[00:11:41.420 --> 00:11:43.220]  大的歧視
[00:11:43.220 --> 00:11:45.620]  而且過程當中
[00:11:45.620 --> 00:11:48.420]  哪些人會受迷惑
[00:11:48.420 --> 00:11:49.420]  選民
[00:11:49.420 --> 00:11:51.720]  不單止未信主的人
[00:11:51.720 --> 00:11:53.820]  甚至一些信了主的人
[00:11:53.820 --> 00:11:58.520]  屬神的人都受到迷惑
[00:11:58.520 --> 00:11:59.420]  我想回到一件事情
[00:11:59.420 --> 00:12:01.020]  前幾年之前
[00:12:01.020 --> 00:12:04.420]  我在北角的街頭走的時候
[00:12:04.420 --> 00:12:07.220]  突然見到兩位女士在街頭
[00:12:07.220 --> 00:12:09.020]  在做一些宣傳
[00:12:09.020 --> 00:12:09.820]  我小心看一看
[00:12:09.820 --> 00:12:13.920]  發覺她們在宣傳東方閃電教
[00:12:13.920 --> 00:12:15.620]  大家都可能聽過
[00:12:15.620 --> 00:12:23.620]  現在叫做全能神教會的宗教
[00:12:23.620 --> 00:12:26.320]  當我看到她們在宣傳的時候
[00:12:26.320 --> 00:12:29.520]  拿著刊物給人看
[00:12:29.520 --> 00:12:31.220]  但我最大驚訝的
[00:12:31.220 --> 00:12:34.320]  是見到其中一位太太
[00:12:34.320 --> 00:12:39.720]  竟然是北宣家的姊妹
[00:12:39.720 --> 00:12:43.120]  不知何時她受到一些影響
[00:12:43.120 --> 00:12:47.220]  她轉向了這個異端
[00:12:47.220 --> 00:12:51.020]  大家可能都聽過東方閃電教
[00:12:51.020 --> 00:12:54.220]  其實是在中國源起的
[00:12:54.220 --> 00:12:55.520]  在河南省的地方
[00:12:55.520 --> 00:12:56.820]  有一位女士
[00:12:56.820 --> 00:13:00.520]  她自稱自己是女的基督
[00:13:00.520 --> 00:13:03.620]  也自稱自己是末世的基督
[00:13:03.620 --> 00:13:06.820]  是重返肉身的基督
[00:13:06.820 --> 00:13:09.420]  很多人接受她的講述
[00:13:09.420 --> 00:13:11.720]  因此跟從了她
[00:13:11.720 --> 00:13:15.120]  你說其實沒有什麼根據
[00:13:15.120 --> 00:13:18.420]  但她有很多不同的講論
[00:13:18.420 --> 00:13:23.220]  她又開展一些小書卷的文件
[00:13:23.220 --> 00:13:26.120]  講述很多不同的道理
[00:13:26.120 --> 00:13:28.320]  很多人接受了她
[00:13:28.320 --> 00:13:31.220]  到今天其實最低限度
[00:13:31.220 --> 00:13:34.220]  已經有三百至四百萬的信徒
[00:13:34.220 --> 00:13:36.120]  在世界不同的地方
[00:13:36.120 --> 00:13:41.220]  成為一個全能神教會的教友
[00:13:41.220 --> 00:13:42.420]  但其中你會發覺
[00:13:42.420 --> 00:13:45.320]  她不是說是純講道理
[00:13:45.320 --> 00:13:47.620]  她用很多不同的手段
[00:13:47.620 --> 00:13:51.120]  她們會用謊言 用詭詐
[00:13:51.120 --> 00:13:54.120]  用很多威嚇利誘的方式
[00:13:54.120 --> 00:13:55.720]  上次我不講
[00:13:55.720 --> 00:13:57.520]  但她的確用這些方式
[00:13:57.520 --> 00:14:01.020]  到處去接觸基督徒
[00:14:01.020 --> 00:14:03.920]  她們的對象很多時候都是信了主的人
[00:14:03.920 --> 00:14:06.020]  要將她們帶出來
[00:14:06.020 --> 00:14:08.420]  進入她們的組織
[00:14:08.420 --> 00:14:11.620]  甚至她會找一些人說謊
[00:14:11.620 --> 00:14:12.720]  欺騙你
[00:14:12.720 --> 00:14:15.520]  說她們都是敬畏神的人
[00:14:15.520 --> 00:14:18.020]  但有人說你講謊
[00:14:18.020 --> 00:14:19.320]  但她會告訴你
[00:14:19.320 --> 00:14:22.020]  其實謊言是一種智慧
[00:14:22.020 --> 00:14:24.920]  可以用這些方式來幫助人
[00:14:24.920 --> 00:14:29.720]  去得到她的福氣
[00:14:29.720 --> 00:14:32.020]  當我們留意到這個時代
[00:14:32.020 --> 00:14:35.120]  有很多不同的謊言的時候
[00:14:35.120 --> 00:14:37.120]  你更加明白聖經為什麼說
[00:14:37.120 --> 00:14:40.720]  要去試驗這些靈
[00:14:40.720 --> 00:14:43.820]  要去明白在背後有惡的勢力
[00:14:43.820 --> 00:14:47.220]  不要因為它有某一些吸引的道理
[00:14:47.220 --> 00:14:50.020]  或者某一些好像超然的能力
[00:14:50.020 --> 00:14:53.320]  你就會快快地接受了它
[00:14:53.320 --> 00:14:55.020]  所以聖經在這個地方
[00:14:55.020 --> 00:14:57.420]  一開始第一句話就說
[00:14:57.420 --> 00:14:59.220]  親愛的弟兄們
[00:14:59.220 --> 00:15:02.520]  不要每個靈都相信
[00:15:02.520 --> 00:15:07.320]  反而要試驗是否出於實
[00:15:07.320 --> 00:15:08.520]  當然我們再看的時候
[00:15:08.520 --> 00:15:09.820]  聖經就會教我們
[00:15:09.820 --> 00:15:11.420]  怎樣來試驗呢
[00:15:11.420 --> 00:15:13.020]  沒錯要小心試驗
[00:15:13.020 --> 00:15:14.820]  但怎樣試驗呢
[00:15:14.820 --> 00:15:16.820]  聖經跟著就講到
[00:15:16.820 --> 00:15:20.520]  一個其中一個試驗的途徑就是
[00:15:20.520 --> 00:15:25.220]  對方是否宣認耶穌是基督
[00:15:25.220 --> 00:15:27.120]  我們讀聖經裡面提到
[00:15:27.120 --> 00:15:30.320]  在第二節第三節這樣說
[00:15:30.320 --> 00:15:34.120]  他說你們可以從這一點認出神的靈
[00:15:34.120 --> 00:15:35.620]  怎樣認出呢
[00:15:35.620 --> 00:15:40.420]  凡宣認耶穌基督是成了肉身而來的
[00:15:40.420 --> 00:15:44.920]  這靈就是出於神
[00:15:44.920 --> 00:15:46.720]  這句話很重要
[00:15:46.720 --> 00:15:52.120]  是否能夠去宣認耶穌基督是成了肉身而來
[00:15:52.120 --> 00:15:56.220]  這個宣認不單單是在說一種理性上
[00:15:56.220 --> 00:15:59.120]  說明了耶穌的身份
[00:15:59.120 --> 00:16:02.920]  因為你發覺惡者都可以去說明的
[00:16:02.920 --> 00:16:04.720]  你記得在福音書裡面說到
[00:16:04.720 --> 00:16:07.720]  當主耶穌面對一些邪靈的時候
[00:16:07.720 --> 00:16:10.420]  譬如說在格拉森的地方
[00:16:10.420 --> 00:16:14.420]  遇到一些靈的騷擾
[00:16:14.420 --> 00:16:17.420]  但這些靈竟然見到耶穌的時候就說
[00:16:17.420 --> 00:16:20.220]  至高神的兒子
[00:16:20.220 --> 00:16:21.920]  會宣認祂
[00:16:21.920 --> 00:16:25.820]  但並不表示祂們是承認耶穌
[00:16:25.820 --> 00:16:29.720]  因此宣認是說一種很真實
[00:16:29.720 --> 00:16:33.620]  是從自己的生命裡面
[00:16:33.620 --> 00:16:37.020]  很公開很熱誠地承認
[00:16:37.020 --> 00:16:39.220]  耶穌是基督
[00:16:39.220 --> 00:16:41.520]  祂是主
[00:16:41.520 --> 00:16:46.820]  這種承認不單只是在口裡而是真實地去分辨出
[00:16:46.820 --> 00:16:53.120]  祂是誠實地承認耶穌基督是主
[00:16:53.120 --> 00:16:58.220]  而去宣認耶穌基督是成了肉身而來的
[00:16:58.220 --> 00:17:00.520]  這裏所說的「成了肉身而來」
[00:17:00.520 --> 00:17:02.720]  有很重要的意思
[00:17:02.720 --> 00:17:07.820]  不單只是說一個「道成肉身」
[00:17:07.820 --> 00:17:11.720]  而是說道成肉身的事實
[00:17:11.720 --> 00:17:15.520]  因為有些人覺得道成肉身只不過是一些概念
[00:17:15.520 --> 00:17:17.420]  一些宗教的概念
[00:17:17.420 --> 00:17:21.520]  或者說是一些想像的道理
[00:17:21.520 --> 00:17:24.420]  但聖經所強調的是真實的
[00:17:24.420 --> 00:17:28.120]  是永恆的道成為了肉身
[00:17:28.120 --> 00:17:32.020]  是一個真實的事情
[00:17:32.020 --> 00:17:36.020]  所以聖經特別強調的是「成了肉身而來」
[00:17:36.020 --> 00:17:38.420]  而其中有兩個重點
[00:17:38.420 --> 00:17:43.720]  第一就是聖經特別強調耶穌是基督
[00:17:43.720 --> 00:17:45.720]  耶穌就是彌撒亞基督
[00:17:45.720 --> 00:17:47.720]  祂是神來的
[00:17:47.720 --> 00:17:50.520]  就像一書讀到聖經時一直說
[00:17:50.520 --> 00:17:54.120]  從起初原有的生命之道
[00:17:54.120 --> 00:17:57.820]  是永恆的真理之道
[00:17:57.820 --> 00:18:01.120]  因此聖經說耶穌是基督
[00:18:01.120 --> 00:18:03.520]  祂不單只是一個地上的人
[00:18:03.520 --> 00:18:07.020]  祂更加是永恆的神
[00:18:07.020 --> 00:18:08.420]  因為祂是永恆的神
[00:18:08.420 --> 00:18:12.120]  所以祂帶出來的也是絕對性的
[00:18:12.120 --> 00:18:15.320]  是一個終極的真理
[00:18:15.320 --> 00:18:17.220]  當你講述到耶穌是基督的時候
[00:18:17.220 --> 00:18:21.820]  也意味著你肯定耶穌基督所傳達的真理
[00:18:21.820 --> 00:18:26.320]  就是絕對、真實、永恆的真理
[00:18:26.320 --> 00:18:30.620]  第二 這段說話也同時強調一件事情
[00:18:30.620 --> 00:18:33.420]  就是講明了這位永恆的基督
[00:18:33.420 --> 00:18:39.620]  祂與人的位格是一個完全的聯合
[00:18:39.620 --> 00:18:41.820]  是完全聯合著
[00:18:41.820 --> 00:18:44.720]  並不是說耶穌基督祂只是短暫地
[00:18:44.720 --> 00:18:48.320]  在人的身上出現之後就消失了
[00:18:48.320 --> 00:18:50.320]  不是
[00:18:50.320 --> 00:18:56.720]  基督和人格是永久的聯合著
[00:18:56.720 --> 00:19:00.720]  也意味著我們所相信的這位主
[00:19:00.720 --> 00:19:07.020]  祂是完全的人 也是完全的神
[00:19:07.020 --> 00:19:09.920]  祂是在歷史當中出現的人物
[00:19:09.920 --> 00:19:14.420]  也是永恆的上帝
[00:19:14.420 --> 00:19:17.520]  很多時候你發覺有異端出現的時候
[00:19:17.520 --> 00:19:20.120]  會去取其中一部份
[00:19:20.120 --> 00:19:23.720]  但是不會接受全部份
[00:19:23.720 --> 00:19:28.220]  你會知道 伊斯蘭的信仰
[00:19:28.220 --> 00:19:31.820]  他們會接受耶穌是一個人物
[00:19:31.820 --> 00:19:34.620]  或者甚至會覺得耶穌是偉大的先知
[00:19:34.620 --> 00:19:38.720]  不過他們會否認耶穌是神
[00:19:38.720 --> 00:19:41.720]  但是另一方面也有很多不同的信仰
[00:19:41.720 --> 00:19:44.220]  特別包括當時初期教會裡面的
[00:19:44.220 --> 00:19:46.220]  諾斯底主義
[00:19:46.220 --> 00:19:51.020]  他們不接受耶穌是人來的
[00:19:51.020 --> 00:19:55.020]  「道成肉身」沒有出現
[00:19:55.020 --> 00:19:58.020]  沒有採有偉大的神靈在地上工作
[00:19:58.020 --> 00:20:03.420]  但是耶穌不是人來的
[00:20:03.420 --> 00:20:06.220]  你會發覺聖經裡面特別在強調
[00:20:06.220 --> 00:20:08.220]  如果我們真的能有分辨
[00:20:08.220 --> 00:20:13.720]  就會知道耶穌基督是成了肉身而來
[00:20:13.720 --> 00:20:16.920]  祂是完全的人 也是完全的神
[00:20:16.920 --> 00:20:20.420]  祂的確在歷史當中出現
[00:20:20.420 --> 00:20:26.220]  道成了肉身 帶來了拯救 帶來了救人
[00:20:26.220 --> 00:20:28.120]  這也是福音的核心
[00:20:28.120 --> 00:20:30.520]  你會發覺如果有人否認了耶穌基督的
[00:20:30.520 --> 00:20:32.020]  「道成肉身」的時候
