
[00:00:00.000 --> 00:00:02.000]  認罪真的很難
[00:01:31.900 --> 00:01:33.200]  請祢原諒我
[00:01:33.200 --> 00:01:34.200]  弟兄姊妹
[00:01:34.200 --> 00:01:35.700]  當我們看回約伯
[00:01:35.700 --> 00:01:38.500]  他究竟是甚麼影響他自己
[00:01:38.500 --> 00:01:41.100]  一百八十度的一個轉變
[00:01:41.100 --> 00:01:42.600]  聖經裏面還有一個人物
[00:01:42.600 --> 00:01:43.400]  就是大衛
[00:01:43.400 --> 00:01:45.100]  我們很熟悉的一個人物
[00:01:45.100 --> 00:01:47.500]  他都曾經試過偷窺
[00:01:47.500 --> 00:01:51.000]  他試過見到別人的太太很漂亮
[00:01:51.000 --> 00:01:52.800]  於是就用妓女
[00:01:52.800 --> 00:01:55.300]  將丈夫賤死沙場
[00:01:55.300 --> 00:01:58.300]  然後將別人的妻子據為己有
[00:01:58.300 --> 00:02:00.200]  當他知道自己錯的時候
[00:02:00.200 --> 00:02:04.000]  他就寫了一篇很精彩的認罪詩篇
[00:02:04.000 --> 00:02:05.800]  就是詩篇五十一篇
[00:02:05.800 --> 00:02:06.700]  當時他就說
[00:02:06.700 --> 00:02:11.800]  神啊 求祢用祢的慈愛和憐恤來寬恕我
[00:02:11.800 --> 00:02:15.000]  求祢用祢的愛來塗抹我的罪
[00:02:15.000 --> 00:02:16.200]  我知道我有罪
[00:02:16.200 --> 00:02:17.500]  我知道我得罪祢
[00:02:17.500 --> 00:02:18.700]  求祢潔淨我
[00:02:18.700 --> 00:02:19.800]  他不單止這樣講
[00:02:19.800 --> 00:02:22.000]  他不單止去到神的面前認罪悔改
[00:02:22.000 --> 00:02:23.500]  他甚至跟上帝講
[00:02:23.500 --> 00:02:25.900]  我要正面的 我要正面看我的人生
[00:02:25.900 --> 00:02:29.000]  神啊 求祢為我做清潔的心
[00:02:29.000 --> 00:02:32.300]  令到我裏面重新有一個正直的靈
[00:02:32.300 --> 00:02:34.200]  我相信我今天開始
[00:02:34.200 --> 00:02:37.900]  我要求上帝繼續讓我能夠過一個正直的生活
[00:02:37.900 --> 00:02:40.100]  求祢讓我過一個清潔的心的生活
[00:02:40.100 --> 00:02:42.800]  讓我能夠不要再犯罪
[00:02:42.800 --> 00:02:44.900]  當然我們人生是很正面
[00:02:44.900 --> 00:02:48.700]  希望我能夠好像耶穌曾經跟一個正在行淫的婦人講
[00:02:48.700 --> 00:02:50.900]  從今天開始你不要再做
[00:02:50.900 --> 00:02:53.300]  這是大衛一個正面的看法
[00:02:53.300 --> 00:02:55.400]  但他也明白人生當中
[00:02:55.400 --> 00:02:57.200]  就算你怎樣講也好
[00:02:57.200 --> 00:02:58.900]  就算你怎樣祈禱也好
[00:02:58.900 --> 00:02:59.900]  在人生裏面
[00:02:59.900 --> 00:03:03.000]  有時我們都會被過犯所成
[00:03:03.000 --> 00:03:05.200]  所以當《詩篇》51篇去到最後的時候
[00:03:05.200 --> 00:03:05.900]  他就說
[00:03:05.900 --> 00:03:08.900]  神所要的祭就是憂傷的靈
[00:03:08.900 --> 00:03:11.200]  神啊 憂傷痛悔的心
[00:03:11.200 --> 00:03:12.900]  祢必不輕悍
[00:03:12.900 --> 00:03:14.200]  他忽然間講了一句話
[00:03:14.200 --> 00:03:16.200]  他說憂傷痛悔的心
[00:03:16.200 --> 00:03:17.900]  祢不會輕悍的
[00:03:17.900 --> 00:03:18.900]  究竟是什麼意思
[00:03:18.900 --> 00:03:21.400]  究竟什麼叫做憂傷痛悔的心
[00:03:21.400 --> 00:03:23.100]  憂傷痛悔的心就是說
[00:03:23.100 --> 00:03:25.600]  就是一個不會再推卸責任
[00:03:25.600 --> 00:03:27.200]  不會再有任何的要求
[00:03:27.200 --> 00:03:28.800]  不會再有任何的期望
[00:03:28.800 --> 00:03:32.100]  不會再講假如早知如此
[00:03:32.100 --> 00:03:33.400]  你不要再講這些話
[00:03:33.400 --> 00:03:34.200]  換言之
[00:03:34.200 --> 00:03:36.000]  罪就是罪
[00:03:36.000 --> 00:03:37.400]  錯就是錯
[00:03:37.400 --> 00:03:39.300]  今天我犯錯就是犯錯
[00:03:39.300 --> 00:03:41.500]  我今天犯錯就算有任何的原因也好
[00:03:41.500 --> 00:03:43.200]  我不會將責任推給別人
[00:03:43.200 --> 00:03:44.900]  我不會像夏娃那樣
[00:03:44.900 --> 00:03:46.800]  將責任推給蛇
[00:03:46.800 --> 00:03:48.700]  我不會將責任像亞當那樣
[00:03:48.700 --> 00:03:49.500]  推給女人
[00:03:49.500 --> 00:03:51.700]  而他們最終就推給上帝
[00:03:51.700 --> 00:03:52.800]  上帝最壞的是你
[00:03:52.800 --> 00:03:53.800]  為什麼要做蛇呢?
[00:03:53.800 --> 00:03:56.200]  為什麼要做女人呢?
[00:03:56.200 --> 00:03:57.900]  我們很喜歡說
[00:03:57.900 --> 00:03:58.900]  不是我的錯
[00:03:58.900 --> 00:04:00.000]  不是你的錯
[00:04:00.000 --> 00:04:01.400]  是社會的錯
[00:04:01.400 --> 00:04:03.900]  今天我們香港就是一個這樣的環境
[00:04:03.900 --> 00:04:05.500]  關我什麼事呢?
[00:04:05.500 --> 00:04:07.600]  但是罪就是罪
[00:04:07.600 --> 00:04:08.700]  錯就是錯
[00:04:08.700 --> 00:04:13.100]  上帝不會輕悍這個憂傷痛悔的心
[00:04:13.100 --> 00:04:14.100]  上帝說今天
[00:04:14.100 --> 00:04:15.600]  如果我們去到上帝的面前
[00:04:15.600 --> 00:04:17.500]  祂所體寵的就是今天
[00:04:17.500 --> 00:04:21.400]  我們願意從心裡面去認錯
[00:04:21.400 --> 00:04:23.000]  不要將責任推給別人
[00:04:23.000 --> 00:04:24.400]  也不要期望
[00:04:24.400 --> 00:04:25.900]  今天你認錯悔改之後
[00:04:25.900 --> 00:04:27.800]  你要有什麼罪
[00:04:27.800 --> 00:04:29.000]  錯就是錯
[00:04:29.000 --> 00:04:30.600]  上帝要我們有這個心
[00:04:30.600 --> 00:04:33.500]  上帝說我不會輕悍這種的心
[00:04:33.500 --> 00:04:34.600]  第一姐妹
[00:04:34.600 --> 00:04:36.900]  究竟什麼令到若白
[00:04:36.900 --> 00:04:39.000]  什麼令到大衛
[00:04:39.000 --> 00:04:43.400]  可以有一種這麼深層的悔改
[00:04:43.400 --> 00:04:46.000]  一種我稱之為合理的悔改
[00:04:46.000 --> 00:04:48.700]  是因為上帝從來沒有拿著槍
[00:04:48.700 --> 00:04:50.300]  來指著大衛
[00:04:50.300 --> 00:04:51.300]  指著若白
[00:04:51.300 --> 00:04:52.400]  一定要認罪悔改
[00:04:52.400 --> 00:04:54.100]  你不認罪我不給你飯吃
[00:04:54.100 --> 00:04:55.000]  他沒有
[00:04:55.000 --> 00:04:56.000]  上帝說
[00:04:56.000 --> 00:05:00.000]  我要你真心從心裡面來改變
[00:05:00.000 --> 00:05:03.200]  但什麼影響了這兩位的人物
[00:05:03.200 --> 00:05:04.500]  什麼影響了若白
[00:05:04.500 --> 00:05:08.300]  可以從心裡面來認罪悔改
[00:05:08.300 --> 00:05:09.400]  有兩方面
[00:05:09.400 --> 00:05:10.600]  第一方面就是
[00:05:10.600 --> 00:05:14.300]  他延續上一次耶和華神第一篇講章
[00:05:14.300 --> 00:05:17.500]  他繼續要若白去正視他自己
[00:05:17.500 --> 00:05:18.700]  他覺得還不夠
[00:05:18.700 --> 00:05:20.800]  因為由38章到41章的時候
[00:05:20.800 --> 00:05:23.100]  總共出現了77條問題
[00:05:23.100 --> 00:05:26.400]  他繼續要若白去正視他自己的身份
[00:05:26.400 --> 00:05:28.900]  所以去到第40章第7節
[00:05:28.900 --> 00:05:29.900]  他繼續說
[00:05:29.900 --> 00:05:31.800]  你要如勇士速要
[00:05:31.800 --> 00:05:32.700]  你坐定定
[00:05:32.700 --> 00:05:33.700]  你繼續坐定定
[00:05:33.700 --> 00:05:35.000]  你繼續要聽我說話
[00:05:35.000 --> 00:05:36.600]  繼續要回應我的問題
[00:05:36.600 --> 00:05:37.600]  於是
[00:05:37.600 --> 00:05:38.900]  神繼續說
[00:05:38.900 --> 00:05:40.000]  你知不知道
[00:05:40.000 --> 00:05:42.900]  難道你可以定我的罪嗎
[00:05:42.900 --> 00:05:44.700]  難道你當我是罪人嗎
[00:05:44.700 --> 00:05:45.800]  難道你當我是罪人
[00:05:45.800 --> 00:05:46.800]  你就是聖人嗎
[00:05:46.800 --> 00:05:48.500]  難道你的膀胱
[00:05:48.500 --> 00:05:50.200]  好像我的膀胱這麼大嗎
[00:05:50.200 --> 00:05:51.600]  難道你今天發聲
[00:05:51.600 --> 00:05:53.800]  好像我的發聲好像雷聲一樣嗎
[00:05:53.800 --> 00:05:56.600]  難道你可以令驕傲人謙卑嗎
[00:05:56.600 --> 00:05:59.900]  難道你可以將惡人埋在地底嗎
[00:05:59.900 --> 00:06:03.500]  但上帝不斷問若白每一個問題
[00:06:03.500 --> 00:06:06.900]  每一個問題都令若白嘔嘴
[00:06:06.900 --> 00:06:08.600]  但若白回答不了
[00:06:08.600 --> 00:06:09.200]  若白回答不了
[00:06:09.200 --> 00:06:10.400]  他其實知道答案
[00:06:10.400 --> 00:06:12.600]  他知道唯有上帝可以做這些事情
[00:06:12.600 --> 00:06:17.500]  唯有上帝可以將驕傲人成為謙卑
[00:06:17.500 --> 00:06:22.000]  唯有上帝可以將惡人埋在地底
[00:06:22.000 --> 00:06:23.200]  他知道
[00:06:23.200 --> 00:06:25.200]  上帝要對若白說
[00:06:25.200 --> 00:06:26.400]  知不知道
[00:06:26.400 --> 00:06:28.400]  我是神來的
[00:06:28.400 --> 00:06:30.400]  你是我的僕人
[00:06:30.400 --> 00:06:32.000]  甚麼是我的僕人
[00:06:32.000 --> 00:06:35.300]  我的僕人代表他是我的主人
[00:06:35.300 --> 00:06:37.100]  你知不知道你是我的僕人
[00:06:37.100 --> 00:06:38.000]  我是神
[00:06:38.000 --> 00:06:39.200]  今天我是圖像
[00:06:39.200 --> 00:06:40.200]  你只是泥土
[00:06:40.200 --> 00:06:41.600]  今天我要塑造你
[00:06:41.600 --> 00:06:43.000]  今天我要讓你知道
[00:06:43.000 --> 00:06:44.300]  我要掌管一切
[00:06:44.300 --> 00:06:47.300]  就算今天我們面對任何環境
[00:06:47.300 --> 00:06:48.300]  上帝對我們說
[00:06:48.300 --> 00:06:49.600]  今天我要讓你知道
[00:06:49.600 --> 00:06:51.000]  我是神
[00:06:51.000 --> 00:06:54.600]  上帝唯一要若白正視他自己
[00:06:54.600 --> 00:06:56.300]  就是因為他不是神
[00:06:56.300 --> 00:06:59.000]  唯一的神就是耶和華神
[00:06:59.000 --> 00:07:00.400]  上帝要若白知道
[00:07:00.400 --> 00:07:02.100]  誰才是神
[00:07:02.100 --> 00:07:03.600]  今天你和我很多時候
[00:07:03.600 --> 00:07:05.500]  都會有一種感覺
[00:07:05.500 --> 00:07:07.600]  覺得自己是神
[00:07:07.600 --> 00:07:10.300]  我們覺得我們在操控上帝
[00:07:10.300 --> 00:07:12.200]  今天我們很多時候以為我們祈禱
[00:07:12.200 --> 00:07:14.800]  就是在吩咐上帝做事
[00:07:14.800 --> 00:07:17.800]  但上帝說究竟誰才是神
[00:07:17.800 --> 00:07:19.500]  一個理直氣壯的若白
[00:07:19.500 --> 00:07:22.100]  他可以完全改變
[00:07:22.100 --> 00:07:26.000]  因為上帝要他正視他自己的身份
[00:07:26.000 --> 00:07:27.300]  接著第二方面
[00:07:27.300 --> 00:07:30.400]  忽然間耶和華神就說了兩種動物
[00:07:30.400 --> 00:07:32.400]  真是無厘頭
[00:07:32.400 --> 00:07:34.900]  在上帝的講章裏面說了兩種動物
[00:07:34.900 --> 00:07:37.200]  一種動物叫做比希莫
[00:07:37.200 --> 00:07:39.000]  一種動物叫做尼維坦
[00:07:39.000 --> 00:07:40.000]  你不會明白
[00:07:40.000 --> 00:07:43.100]  不過我們的和合本翻譯得很特別
[00:07:43.100 --> 00:07:45.100]  他說前者是河馬
[00:07:45.100 --> 00:07:46.100]  你見過河馬嗎?
[00:07:46.100 --> 00:07:47.600]  都見過
[00:07:47.600 --> 00:07:49.700]  後者是鱷魚
[00:07:49.700 --> 00:07:51.500]  他翻譯前者叫做河馬
[00:07:51.500 --> 00:07:52.800]  後者叫做鱷魚
[00:07:52.800 --> 00:07:54.400]  上帝在第二篇信息裏面
[00:07:54.400 --> 00:07:57.200]  大部分是講河馬和鱷魚
[00:07:57.200 --> 00:08:00.300]  他用了十節聖經來描述這隻河馬
[00:08:00.300 --> 00:08:02.900]  用了整張聖經來描述這隻鱷魚
[00:08:02.900 --> 00:08:03.700]  有時我都會這樣
[00:08:03.700 --> 00:08:04.800]  上帝真是無厘頭
[00:08:04.800 --> 00:08:06.400]  無端端來講河馬
[00:08:06.400 --> 00:08:07.500]  無端端講鱷魚
[00:08:07.500 --> 00:08:08.700]  如果有一天你上來
[00:08:08.700 --> 00:08:11.800]  在同福堂見到牧師來講河馬和鱷魚
[00:08:11.800 --> 00:08:13.700]  你說你欺騙觀眾嗎?
[00:08:13.700 --> 00:08:15.100]  關我什麼事?
[00:08:15.100 --> 00:08:16.800]  但上帝就跟他說河馬
[00:08:16.800 --> 00:08:18.100]  上帝一開始說
[00:08:18.100 --> 00:08:19.800]  你且觀看河馬
[00:08:19.800 --> 00:08:22.700]  我造你也造牠
[00:08:22.700 --> 00:08:25.600]  他說牠吃草與牛一樣
[00:08:25.600 --> 00:08:26.400]  很有趣
[00:08:26.400 --> 00:08:27.900]  上帝說
[00:08:27.900 --> 00:08:30.600]  我造你也造這隻河馬
[00:08:30.600 --> 00:08:32.500]  我造這隻河馬是吃草的
[00:08:32.500 --> 00:08:34.700]  他說這隻是吃草的動物
[00:08:34.700 --> 00:08:36.200]  但這隻吃草的動物
[00:08:36.200 --> 00:08:37.600]  在我的創造當中
[00:08:37.600 --> 00:08:39.800]  牠的氣力很大
[00:08:39.800 --> 00:08:40.700]  牠有腹肌
[00:08:40.700 --> 00:08:42.500]  牠的腹肌很堅強
[00:08:42.500 --> 00:08:43.700]  牠是很大的
[00:08:43.700 --> 00:08:45.300]  牠吃草也可以長大的
[00:08:45.300 --> 00:08:46.900]  我們父母常常叫牠吃肉
[00:08:46.900 --> 00:08:48.200]  不吃肉就不生肉
[00:08:48.200 --> 00:08:49.800]  但原來吃草也可以長大的
[00:08:49.800 --> 00:08:51.900]  不過你不要這樣跟媽媽講
[00:08:51.900 --> 00:08:52.600]  上帝說
[00:08:52.600 --> 00:08:53.700]  這個吃草的動物
[00:08:53.700 --> 00:08:57.100]  我都可以令牠成為一隻龐然的大物
[00:08:57.100 --> 00:08:58.000]  這麼神奇
[00:08:58.000 --> 00:09:00.100]  他說我要你看著這個動物
[00:09:00.100 --> 00:09:01.400]  吃草的動物
[00:09:01.400 --> 00:09:03.100]  我要你驚嘆
[00:09:03.100 --> 00:09:06.300]  為什麼上帝的作為可以這麼偉大
[00:09:06.300 --> 00:09:09.100]  然後用了41章來描述這隻鱷魚
[00:09:09.100 --> 00:09:11.400]  他說這隻鱷魚是很凶殘的
[00:09:11.400 --> 00:09:12.600]  是很粗暴的
[00:09:12.600 --> 00:09:13.900]  是很火爆的
[00:09:13.900 --> 00:09:16.100]  他說這隻鱷魚是目中無人的
[00:09:16.100 --> 00:09:18.800]  今天這隻鱷魚看著你若白
[00:09:18.800 --> 00:09:20.000]  你也要驚這個鱷魚
[00:09:20.000 --> 00:09:24.400]  因為這個鱷魚的身體是刀槍銅鐵
[00:09:24.400 --> 00:09:25.900]  是弓箭長矛
[00:09:25.900 --> 00:09:27.700]  好像整隻鱷魚
[00:09:27.700 --> 00:09:29.300]  滿身都是武器
[00:09:29.300 --> 00:09:31.600]  牠走過的地也會爛
[00:09:31.600 --> 00:09:34.200]  他說今天這隻鱷魚看著你若白
[00:09:34.200 --> 00:09:36.500]  我當你武道
[00:09:36.500 --> 00:09:38.200]  於是上帝的意思就是說
[00:09:38.200 --> 00:09:41.900]  今天你連養一隻動物也駕馭不了
[00:09:41.900 --> 00:09:43.800]  養一隻動物你以為自己很厲害
[00:09:43.800 --> 00:09:46.100]  不過這兩隻動物你也駕馭不了
[00:09:46.100 --> 00:09:51.100]  你有沒有資格去創造這兩隻動物的上帝
[00:09:51.100 --> 00:09:53.700]  來去真論
[00:09:53.700 --> 00:09:55.600]  我們的惹禍神不是驕傲
[00:09:55.600 --> 00:09:57.200]  不是說我厲害
[00:09:57.200 --> 00:09:58.200]  我是這樣的
[00:09:58.200 --> 00:09:59.100]  關你什麼事
[00:09:59.100 --> 00:10:00.500]  上帝不是這個意思
[00:10:00.500 --> 00:10:02.600]  上帝問了他77個問題
[00:10:02.600 --> 00:10:07.900]  就要這個若白來回想這個上帝的大
[00:10:07.900 --> 00:10:09.900]  這個上帝有多大
[00:10:09.900 --> 00:10:14.500]  今天你和我很多時候也會覺得上帝不是很大
[00:10:14.500 --> 00:10:16.100]  於是上帝和若白說
[00:10:16.100 --> 00:10:19.300]  他說今天你唯一可以做的
[00:10:19.300 --> 00:10:21.100]  你要信服我
[00:10:21.100 --> 00:10:23.000]  你要信任我
[00:10:23.000 --> 00:10:25.000]  你要敬拜我
[00:10:25.000 --> 00:10:25.900]  但是突然之間
[00:10:25.900 --> 00:10:27.600]  今天我們回來教會
[00:10:27.600 --> 00:10:30.100]  我們覺得這個神有多大
[00:10:30.100 --> 00:10:33.700]  因為我們覺得回來教會只是一個例行公事
[00:10:33.700 --> 00:10:39.100]  要說今天回來教會我要用心來敬拜這位創造天地萬物
[00:10:39.100 --> 00:10:42.800]  包括創造我的三一真神
[00:10:42.800 --> 00:10:44.100]  我們的上帝有多大
[00:10:44.100 --> 00:10:47.800]  今天我們有沒有渴慕去遇見上帝
[00:10:47.800 --> 00:10:49.900]  上帝講完道
[00:10:49.900 --> 00:10:52.700]  然後若白一個很大的轉變
[00:10:52.700 --> 00:10:54.200]  上帝講完這個篇道之後
[00:10:54.200 --> 00:10:55.300]  我們看回42章
[00:10:55.300 --> 00:10:56.700]  由第一節到第六節
[00:10:56.700 --> 00:10:58.900]  我們看回若白一個很大的回應
[00:10:58.900 --> 00:10:59.700]  我們看看
[00:10:59.700 --> 00:11:01.100]  讀一讀這六節聖經
[00:11:01.100 --> 00:11:01.700]  準備
[00:11:01.700 --> 00:11:03.000]  一二三
[00:11:03.000 --> 00:11:05.200]  若白回答耶和華說
[00:11:05.200 --> 00:11:07.600]  我知道你萬事都能作
[00:11:07.600 --> 00:11:10.000]  你的旨意不能攔阻
[00:11:10.000 --> 00:11:14.400]  誰用無知的言語使你旨意隱藏呢
[00:11:14.400 --> 00:11:17.100]  我所說的是我不明白的
[00:11:17.100 --> 00:11:19.100]  這些事太奇妙
[00:11:19.100 --> 00:11:20.700]  是我不知道的
[00:11:20.700 --> 00:11:21.900]  求你聽我
[00:11:21.900 --> 00:11:23.100]  我要說話
[00:11:23.100 --> 00:11:23.800]  我問你
[00:11:23.800 --> 00:11:25.500]  求你指示我
[00:11:25.500 --> 00:11:27.600]  我從前風雲有你
[00:11:27.600 --> 00:11:29.700]  現在親眼看見你
[00:11:29.700 --> 00:11:35.000]  因為我煎糊自己在塵土和爐灰中懊悔
[00:11:35.000 --> 00:11:36.200]  我們很喜歡第五節
[00:11:36.200 --> 00:11:38.300]  我們經常都會當第五節是金句
[00:11:38.300 --> 00:11:40.200]  我從前風雲有你
[00:11:40.200 --> 00:11:42.300]  現在親眼看見你
[00:11:42.300 --> 00:11:43.200]  我們看回這六節聖經
[00:11:43.200 --> 00:11:44.300]  就是若白的回應
[00:11:44.300 --> 00:11:47.100]  當若白聽完上帝講完兩篇道之後
[00:11:47.100 --> 00:11:49.400]  他忽然間就講了這幾節聖經
[00:11:49.400 --> 00:11:50.900]  究竟這幾節聖經
[00:11:50.900 --> 00:11:53.400]  若白的回應是在說什麼呢
[00:11:53.400 --> 00:11:55.100]  其實包括了兩方面
[00:11:55.100 --> 00:11:56.000]  第一方面就是
[00:11:56.000 --> 00:12:01.200]  我們看到若白是百分之一百的降伏
[00:12:01.200 --> 00:12:02.600]  百分之一百降伏
[00:12:02.600 --> 00:12:04.700]  他昔日一個理直氣壯
[00:12:04.700 --> 00:12:05.700]  要跟上帝講
[00:12:05.700 --> 00:12:06.600]  我們法庭見
[00:12:06.600 --> 00:12:07.700]  我們終審庭見
[00:12:07.700 --> 00:12:08.900]  你要聽我的辯論
[00:12:08.900 --> 00:12:10.000]  聽了我的辯論之後
[00:12:10.000 --> 00:12:11.300]  你知道我是無辜的
[00:12:11.300 --> 00:12:13.400]  但忽然之間他跟上帝講
[00:12:13.400 --> 00:12:16.600]  他說我知道你是萬事都能作
[00:12:16.600 --> 00:12:18.800]  你的旨意是不能攔阻的
[00:12:18.800 --> 00:12:20.200]  他說我終於知道
[00:12:20.200 --> 00:12:22.300]  上帝你大到一個地步
[00:12:22.300 --> 00:12:25.000]  他說任何事你都可以做的
[00:12:25.000 --> 00:12:28.900]  甚至沒有人有資格去攔阻你所做的事
[00:12:28.900 --> 00:12:29.800]  強如河馬
[00:12:29.800 --> 00:12:31.000]  強如鱷魚
[00:12:31.000 --> 00:12:33.500]  都不可能去攔阻你的心意
[00:12:33.500 --> 00:12:34.400]  但第一次會
[00:12:34.400 --> 00:12:36.700]  今天我們有沒有這種心態
[00:12:36.700 --> 00:12:40.000]  是完全降伏在上帝的帶領底下
[00:12:40.000 --> 00:12:42.700]  我們很多時候仍然在用自己的意念
[00:12:42.700 --> 00:12:45.900]  來走我們自己的那條路
[00:12:45.900 --> 00:12:46.700]  但上帝說
[00:12:46.700 --> 00:12:49.100]  今天你要完全降伏
[00:12:49.100 --> 00:12:51.700]  就算今天上帝容讓某些事情
[00:12:51.700 --> 00:12:53.100]  發生在我們的身上
[00:12:53.100 --> 00:12:54.300]  發生在香港
[00:12:54.300 --> 00:12:56.800]  我相信上帝仍然有他的美意
[00:12:56.800 --> 00:12:58.100]  要我們去思考
[00:12:58.100 --> 00:13:00.400]  為什麼今天我們的香港
[00:13:00.400 --> 00:13:01.800]  變成一個這樣的香港
[00:13:01.800 --> 00:13:03.400]  為什麼今天我們的身邊
[00:13:03.400 --> 00:13:04.600]  我們面對的事
[00:13:04.600 --> 00:13:06.600]  為什麼是一個這樣的環境
[00:13:06.600 --> 00:13:08.000]  但第一次會
[00:13:08.000 --> 00:13:10.400]  舊約聖經那邊有一個皇帝很厲害
[00:13:10.400 --> 00:13:12.500]  這個皇帝是巴比倫王
[00:13:12.500 --> 00:13:14.100]  叫做尼布格尼撒
[00:13:14.100 --> 00:13:15.300]  這個皇帝很厲害
[00:13:15.300 --> 00:13:16.800]  他滅了猶太國
[00:13:16.800 --> 00:13:17.600]  滅了亞述國
[00:13:17.600 --> 00:13:18.600]  滅了很多
[00:13:18.600 --> 00:13:21.300]  以致到他的範圍
[00:13:21.300 --> 00:13:23.200]  所管治的範圍是很大
[00:13:23.200 --> 00:13:24.700]  一個很強的皇帝
[00:13:24.700 --> 00:13:25.800]  有一天他做夢
[00:13:25.800 --> 00:13:27.200]  做完夢之後他就很害怕
[00:13:27.200 --> 00:13:28.600]  他不知道怎麼解釋
[00:13:28.600 --> 00:13:31.400]  於是他就找自己的巴比倫術士
[00:13:31.400 --> 00:13:32.600]  這些解夢的人
[00:13:32.600 --> 00:13:33.700]  過來幫他解夢
[00:13:33.700 --> 00:13:34.700]  這些解夢的人就說
[00:13:34.700 --> 00:13:36.300]  好 你將你的夢講給我聽
[00:13:36.300 --> 00:13:38.200]  我就幫你解
[00:13:38.200 --> 00:13:40.000]  這個尼布格尼撒很聰明
[00:13:40.000 --> 00:13:41.000]  他說不如講給你聽
[00:13:41.000 --> 00:13:41.600]  他已經解了
[00:13:41.600 --> 00:13:43.100]  我也不知道是真是假
[00:13:43.100 --> 00:13:43.700]  他說不行
[00:13:43.700 --> 00:13:46.300]  你要先講出我做什麼夢
[00:13:46.300 --> 00:13:47.400]  這個世界怎麼樣
[00:13:47.400 --> 00:13:48.700]  你怎麼知道隔壁在做什麼夢
[00:13:48.700 --> 00:13:50.100]  你知不知道隔壁在做什麼夢
[00:13:50.100 --> 00:13:51.100]  我說怎麼會知道
[00:13:51.100 --> 00:13:52.100]  於是就找了
[00:13:52.100 --> 00:13:53.200]  丹爾尼
[00:13:53.200 --> 00:13:54.000]  丹爾尼很厲害
[00:13:54.000 --> 00:13:55.700]  他第一先講了他的夢
[00:13:55.700 --> 00:13:57.900]  然後幫皇帝去解夢
[00:13:57.900 --> 00:14:00.600]  他說你會變成一隻野獸
[00:14:00.600 --> 00:14:03.300]  和野獸生活七年
[00:14:03.300 --> 00:14:04.900]  這麼大膽跟皇帝這樣講
[00:14:04.900 --> 00:14:08.400]  結果真的他和野獸生活了七年
[00:14:08.400 --> 00:14:09.500]  野獸生活了七年之後
[00:14:09.500 --> 00:14:10.800]  他忽然間講了一句話
[00:14:10.800 --> 00:14:13.000]  這個尼布格尼撒王講了一句話
[00:14:13.000 --> 00:14:14.800]  他說世上所有的居民
[00:14:14.800 --> 00:14:16.100]  都算為虛無
[00:14:16.100 --> 00:14:18.900]  在天上的萬軍和世上的居民中
