
[00:00:00.000 --> 00:00:05.800]  做主中心的管家,是我們在教會裡面耳熟能詳的一個名詞。
[00:02:25.600 --> 00:02:31.400]  我們不但明白風險,而且懂得計算風險。
[00:02:31.400 --> 00:02:35.200]  所以就算前一陣子股票大跌一陣子,記得嗎?
[00:02:35.200 --> 00:02:38.800]  很多人仍然繼續投資,為什麼呢?
[00:02:38.800 --> 00:02:44.800]  因為他們對整個市場有信心,有落一定會有漲。
[00:02:44.800 --> 00:02:48.800]  股市雖然低,卻是買進的好機會。
[00:02:48.800 --> 00:02:51.800]  果然最近股市又漲回來了。
[00:02:51.800 --> 00:02:59.800]  所以他們是按照他們對市場的信心來計算他們的風險。
[00:02:59.800 --> 00:03:02.800]  一旦他們對市場有信心,
[00:03:02.800 --> 00:03:08.800]  雖然暫時看不見任何的果效,但他們還勇敢地去投資。
[00:03:08.800 --> 00:03:14.800]  結果最終他們就能夠得到他們投資的報酬。
[00:03:14.800 --> 00:03:17.800]  其實我告訴你,這樣一種理念,
[00:03:17.800 --> 00:03:23.800]  正是耶穌在這個比喻當中所要表達的一個理念。
[00:03:23.800 --> 00:03:26.800]  今天作為一個神國的管家,
[00:03:26.800 --> 00:03:33.800]  我們的責任不是只把神給我們的資源財幹妥善地保管而已。
[00:03:33.800 --> 00:03:38.800]  這是我們的觀念,妥善地保管神給我們的資源跟財幹。
[00:03:38.800 --> 00:03:40.800]  這不是耶穌的意思,
[00:03:40.800 --> 00:03:46.800]  耶穌的意思是要我們運用神所給我們的財幹跟資源,
[00:03:46.800 --> 00:03:52.800]  勇敢地去投資,使神的國度能夠在全世界擴展。
[00:03:52.800 --> 00:03:56.800]  所以今天早上有從三方面要跟大家來分享,
[00:03:56.800 --> 00:04:00.800]  怎麼樣成為一個神國的冒險家。
[00:04:00.800 --> 00:04:04.800]  第一個,你一定要恢復對神的信心。
[00:04:04.800 --> 00:04:07.800]  跟你們說要恢復對神的信心。
[00:04:07.800 --> 00:04:10.800]  要恢復怎麼樣一種信心呢?
[00:04:10.800 --> 00:04:14.800]  希伯來書十一章第六節,我們一同來念好不好,來。
[00:04:14.800 --> 00:04:18.800]  人非有信就不能得神的喜悅,
[00:04:18.800 --> 00:04:22.800]  因為到神面前來的人必須信有神,
[00:04:22.800 --> 00:04:26.800]  且信祂賞賜那尋求祂的人。
[00:04:26.800 --> 00:04:29.800]  第二點,今天你的信心是怎麼樣一種信心呢?
[00:04:29.800 --> 00:04:32.800]  很多基督徒的信心只停留在第一種信心,
[00:04:32.800 --> 00:04:34.800]  信有神而已。
[00:04:34.800 --> 00:04:39.800]  這節聖經很清楚講到,你光信有神是不夠的。
[00:04:39.800 --> 00:04:42.800]  跟你們說信有神是不夠的,跟他說。
[00:04:42.800 --> 00:04:49.800]  你還需要信這位神是能夠賞賜尋求祂的人。
[00:04:49.800 --> 00:04:55.800]  你是不是真的相信神會賞賜尋求祂的人呢?
[00:04:55.800 --> 00:05:01.800]  事實上今天神仍然在尋找那些敢於用信心
[00:05:01.800 --> 00:05:06.800]  抓住神的應許,來與神同工的人。
[00:05:06.800 --> 00:05:09.800]  當然很多時候你知道信心這個名詞
[00:05:09.800 --> 00:05:12.800]  對我們很多人來講還是蠻抽象的,
[00:05:12.800 --> 00:05:15.800]  信心,什麼叫信心呢?
[00:05:15.800 --> 00:05:18.800]  但這些年當我走在信心的道路上,
[00:05:18.800 --> 00:05:22.800]  我越來越明白,信心說白了,
[00:05:22.800 --> 00:05:26.800]  就是一種為神冒險的精神。
[00:05:26.800 --> 00:05:32.800]  信心就是為神冒險的精神,就這麼簡單。
[00:05:32.800 --> 00:05:38.800]  信心是需要冒險的,事實上跟隨神的本身
[00:05:38.800 --> 00:05:41.800]  就是一種冒險,不是嗎?
[00:05:41.800 --> 00:05:45.800]  我請問你,當以色列人離開埃及的時候,
[00:05:45.800 --> 00:05:48.800]  是不是一種冒險呢?
[00:05:48.800 --> 00:05:52.800]  當然是,本來在埃及無論再苦,
[00:05:52.800 --> 00:05:57.800]  還是有得吃,有得喝,有地方可以睡覺。
[00:05:57.800 --> 00:06:02.800]  一到曠野,誰知道萬一沒得吃沒得喝怎麼辦?
[00:06:02.800 --> 00:06:05.800]  一兩個人就算了,幾十萬人到曠野,
[00:06:05.800 --> 00:06:08.800]  怎麼能夠維生?那是一種冒險。
[00:06:08.800 --> 00:06:11.800]  要離開埃及是極大的冒險。
[00:06:11.800 --> 00:06:14.800]  我請問你,以色列要進迦南,
[00:06:14.800 --> 00:06:16.800]  是不是一種冒險呢?
[00:06:16.800 --> 00:06:22.800]  是,每一步,每一個城市都是很厲害的戰爭。
[00:06:22.800 --> 00:06:27.800]  以前在曠野,大不了沒得吃沒得喝就算了,
[00:06:27.800 --> 00:06:29.800]  餓一頓有什麼了不起的,算了。
[00:06:29.800 --> 00:06:33.800]  可是進迦南不一樣,不是只是餓肚子的問題,
[00:06:33.800 --> 00:06:38.800]  進迦南地每一場都是征戰,是要人命的。
[00:06:38.800 --> 00:06:44.800]  我們看見出埃及進迦南,都是冒險的過程。
[00:06:44.800 --> 00:06:49.800]  而聖經裡面不是就是用出埃及跟進迦南
[00:06:49.800 --> 00:06:54.800]  預表基督徒生活的得救跟得勝嗎?不是嗎?
[00:06:54.800 --> 00:06:57.800]  每一次我們講到出埃及預表的得救,
[00:06:57.800 --> 00:06:59.800]  進迦南預表得勝,
[00:06:59.800 --> 00:07:03.800]  可見基督徒要從得救到得勝,
[00:07:03.800 --> 00:07:07.800]  你就發現必須經過一個冒險的過程。
[00:07:07.800 --> 00:07:09.800]  可見今天作為一個基督徒,
[00:07:09.800 --> 00:07:11.800]  我們要經歷神得勝的生命,
[00:07:11.800 --> 00:07:16.800]  我們一定要恢復對神的信心,
[00:07:16.800 --> 00:07:21.800]  要相信神是賞賜尋求他的人,
[00:07:21.800 --> 00:07:24.800]  抓住神的應許來跟隨。
[00:07:24.800 --> 00:07:29.800]  因為今天你相信我們的神是信實的嗎?
[00:07:29.800 --> 00:07:34.800]  你相信神的應許一句都不落空嗎?
[00:07:34.800 --> 00:07:37.800]  你知道在舊約瑪拉奇書第三章第十節,
[00:07:37.800 --> 00:07:39.800]  我們常常讀到的,我們一同來念,
[00:07:39.800 --> 00:07:40.800]  萬君之言話說,
[00:07:40.800 --> 00:07:43.800]  你們要將當那的十分之一全然送入倉庫,
[00:07:43.800 --> 00:07:44.800]  使我家有良,
[00:07:44.800 --> 00:07:48.800]  以此試試我是否為你們敞開天上的窗戶,
[00:07:48.800 --> 00:07:51.800]  輕撫於你們,甚至無處可容。
[00:07:51.800 --> 00:07:54.800]  主在這很清楚地給我們一個應許,
[00:07:54.800 --> 00:07:58.800]  那就是當我們將十分之一的收入奉獻給神的時候,
[00:07:58.800 --> 00:08:01.800]  神甚至說你可以試試我,
[00:08:01.800 --> 00:08:04.800]  看我是否會打開天上的窗戶,
[00:08:04.800 --> 00:08:08.800]  輕撫於你們,甚至無處可容。
[00:08:08.800 --> 00:08:12.800]  我請問你,請問十一奉獻有沒有風險啊?
[00:08:12.800 --> 00:08:14.800]  是不是一種冒險啊?
[00:08:14.800 --> 00:08:16.800]  當然是。
[00:08:16.800 --> 00:08:18.800]  你為什麼遲遲很難要十一奉獻,
[00:08:18.800 --> 00:08:20.800]  因為你覺得不夠嗎?
[00:08:20.800 --> 00:08:22.800]  當然很大的風險嘛。
[00:08:22.800 --> 00:08:26.800]  但如果你相信神的應許,
[00:08:26.800 --> 00:08:28.800]  你計算了風險,
[00:08:28.800 --> 00:08:31.800]  你仍願意繼續投資,
[00:08:31.800 --> 00:08:32.800]  那我告訴你,
[00:08:32.800 --> 00:08:36.800]  神的祝福必然臨到在你身上。
[00:08:36.800 --> 00:08:37.800]  反過來說,
[00:08:37.800 --> 00:08:42.800]  如果你不確信神是信實的,
[00:08:42.800 --> 00:08:46.800]  你不確信神的應許是真實的,
[00:08:46.800 --> 00:08:49.800]  那你一計算風險,
[00:08:49.800 --> 00:08:51.800]  你的信心就不足夠,
[00:08:51.800 --> 00:08:54.800]  你就很難去順從,
[00:08:54.800 --> 00:08:58.800]  那神的祝福就不可能臨到在你身上了。
[00:08:58.800 --> 00:09:01.800]  有一位福音機構的創辦人,
[00:09:01.800 --> 00:09:02.800]  他做見證說,
[00:09:02.800 --> 00:09:05.800]  當他們開始電視事工的時候,
[00:09:05.800 --> 00:09:07.800]  財務非常的困難,
[00:09:07.800 --> 00:09:11.800]  有時候連下一集能不能播出都成問題。
[00:09:11.800 --> 00:09:16.800]  有一次他坐牧師的岳父來探訪他,
[00:09:16.800 --> 00:09:21.800]  他就跟他岳父提到他們機構財務上的困境,
[00:09:21.800 --> 00:09:22.800]  他的岳父就問他說,
[00:09:22.800 --> 00:09:25.800]  請問你們是怎麼奉獻?
[00:09:25.800 --> 00:09:26.800]  他一聽奉獻,
[00:09:26.800 --> 00:09:27.800]  我們哪有奉獻啊?
[00:09:27.800 --> 00:09:29.800]  我們還等別人奉獻給我們,
[00:09:29.800 --> 00:09:30.800]  我們怎麼去奉獻給別人?
[00:09:30.800 --> 00:09:33.800]  我們最多就是每個月有剩餘的時候,
[00:09:33.800 --> 00:09:36.800]  我們才來奉獻給別的機構。
[00:09:36.800 --> 00:09:38.800]  到他的岳父聽見,
[00:09:38.800 --> 00:09:40.800]  原來你是那種憑感覺奉獻,
[00:09:40.800 --> 00:09:41.800]  什麼意思呢?
[00:09:41.800 --> 00:09:42.800]  他岳父就說,
[00:09:42.800 --> 00:09:44.800]  對啊,你感覺好的時候多奉獻一點,
[00:09:44.800 --> 00:09:47.800]  你感覺不好的時候少奉獻一點。
[00:09:47.800 --> 00:09:48.800]  他想想看,
[00:09:48.800 --> 00:09:53.800]  如果神也按照你奉獻的方式來回報你的話,
[00:09:53.800 --> 00:09:55.800]  那個結果會怎麼樣呢?
[00:09:55.800 --> 00:09:56.800]  他想了一想就回答說,
[00:09:56.800 --> 00:10:02.800]  其實神已經正在按照我奉獻的方式回報我了。
[00:10:02.800 --> 00:10:05.800]  從此他就開始十一奉獻,
[00:10:05.800 --> 00:10:07.800]  學習在每一個月,
[00:10:07.800 --> 00:10:11.800]  月初就把十分之一奉獻出去。
[00:10:11.800 --> 00:10:14.800]  結果他從那個時候開始,
[00:10:14.800 --> 00:10:17.800]  他的機構就從來沒有缺乏過。
[00:10:17.800 --> 00:10:18.800]  各位,讓我告訴你,
[00:10:18.800 --> 00:10:21.800]  神的信使永遠是勝過風險的。
[00:10:21.800 --> 00:10:22.800]  Amen!
[00:10:22.800 --> 00:10:23.800]  跟你們說,
[00:10:23.800 --> 00:10:26.800]  神的信使永遠勝過風險的。
[00:10:26.800 --> 00:10:29.800]  我們必須要先恢復對神的信心,
[00:10:29.800 --> 00:10:31.800]  不但信有神,
[00:10:31.800 --> 00:10:34.800]  你光信有神是不夠的,
[00:10:34.800 --> 00:10:39.800]  你一定要相信上帝賞賜尋求他的人,
[00:10:39.800 --> 00:10:42.800]  恢復你對神這樣一個信心,
[00:10:42.800 --> 00:10:46.800]  你才可能能夠來經歷神的得勝。
[00:10:46.800 --> 00:10:47.800]  Amen!
[00:10:47.800 --> 00:10:48.800]  第二個,
[00:10:48.800 --> 00:10:51.800]  你一定要用行動來配合你的信心。
[00:10:51.800 --> 00:10:52.800]  跟你們說,
[00:10:52.800 --> 00:10:55.800]  要用行動配合你的信心。
[00:10:55.800 --> 00:10:59.800]  真實的信心必須帶著行動。
[00:10:59.800 --> 00:11:02.800]  一旦我們明白了神的應許,
[00:11:02.800 --> 00:11:05.800]  我們就必須勇敢的踏出去。
[00:11:05.800 --> 00:11:08.800]  就像那個拿五千兩銀子的,
[00:11:08.800 --> 00:11:10.800]  他必須相信神,
[00:11:10.800 --> 00:11:13.800]  而且一定要勇敢的冒險,
[00:11:13.800 --> 00:11:16.800]  把那個五千兩能夠拿出去,
[00:11:16.800 --> 00:11:19.800]  賺回另外的五千兩。
[00:11:19.800 --> 00:11:22.800]  同樣那個拿兩千兩也是一樣,
[00:11:22.800 --> 00:11:24.800]  他不但要相信神,
[00:11:24.800 --> 00:11:27.800]  他也必須勇敢的去冒險,
[00:11:27.800 --> 00:11:31.800]  他必須勇敢用那兩千兩再賺回另外的兩千兩。
[00:11:31.800 --> 00:11:32.800]  同樣,
[00:11:32.800 --> 00:11:36.800]  今天我們也需要在我們生活每一個領域裡面,
[00:11:36.800 --> 00:11:39.800]  我們真的要學習做主中心的管家。
[00:11:39.800 --> 00:11:43.800]  我在說這個中心是一個冒險的意思,
[00:11:43.800 --> 00:11:46.800]  要為主做神國的冒險家。
[00:11:46.800 --> 00:11:47.800]  三方面,
[00:11:47.800 --> 00:11:49.800]  第一個,
[00:11:49.800 --> 00:11:52.800]  在分享神話語的事情上,
[00:11:52.800 --> 00:11:55.800]  要做神國的冒險家。
[00:11:55.800 --> 00:11:57.800]  馬太福音24章45節怎麼說呢?
[00:11:57.800 --> 00:11:59.800]  我們一同來念來,
[00:11:59.800 --> 00:12:01.800]  誰是中心有見識的僕人,
[00:12:01.800 --> 00:12:03.800]  為主人所派管理家的人,
[00:12:03.800 --> 00:12:05.800]  按時分糧給他們呢?
[00:12:05.800 --> 00:12:11.800]  這裡講到一個中心的僕人是按時分糧給其他的人。
[00:12:11.800 --> 00:12:15.800]  當然這裡的糧食不是指的只是肉體的糧食,
[00:12:15.800 --> 00:12:17.800]  這裡的糧食是指的屬靈的糧食,
[00:12:17.800 --> 00:12:19.800]  指的神的話而已。
[00:12:19.800 --> 00:12:22.800]  也許你說牧師這是你的工作,
[00:12:22.800 --> 00:12:23.800]  No, no, no,
[00:12:23.800 --> 00:12:24.800]  這不是牧師的工作,
[00:12:24.800 --> 00:12:28.800]  這是每一個中心的僕人的工作。
[00:12:28.800 --> 00:12:31.800]  今天當我站在這裡按時分糧給你們,
[00:12:31.800 --> 00:12:37.800]  同樣你也需要按時分糧給你身旁周圍的人。
[00:12:37.800 --> 00:12:41.800]  你說牧師又不會講到我怎麼按時分糧呢?
[00:12:41.800 --> 00:12:44.800]  按時分糧是不需要會講到的。
[00:12:44.800 --> 00:12:48.800]  其實當你在生活上有機會分享一些見證,
[00:12:48.800 --> 00:12:53.800]  你口中能夠說出勸勉、安慰、造就的話,
[00:12:53.800 --> 00:12:55.800]  這就是按時分糧。
[00:12:55.800 --> 00:12:59.800]  特別在今天這樣一個社群媒體衝刺的時代,
[00:12:59.800 --> 00:13:03.800]  我們有多少管道可以與人分享我們的信仰?
[00:13:03.800 --> 00:13:06.800]  你可以用Facebook、Twitter、WeChat,
[00:13:06.800 --> 00:13:09.800]  哇,太多了,數都數不清了。
[00:13:09.800 --> 00:13:13.800]  只要你憑信心大膽地開始向前走,
[00:13:13.800 --> 00:13:17.800]  你就可以成為一個按時分糧的人了,Amen?
[00:13:17.800 --> 00:13:19.800]  我記得我們教會有位弟兄,
[00:13:19.800 --> 00:13:21.800]  他每天就是用Twitter,
[00:13:21.800 --> 00:13:23.800]  有多少人在用Twitter的?
[00:13:23.800 --> 00:13:28.800]  哇,少之又少,少之又少。
[00:13:28.800 --> 00:13:30.800]  我們在Silicon Valley。
[00:13:30.800 --> 00:13:32.800]  Anyway,我們有個弟兄,
[00:13:32.800 --> 00:13:36.800]  他每天就是用Twitter一節經文,
[00:13:36.800 --> 00:13:39.800]  他什麼都沒有,我是在follow他,
[00:13:39.800 --> 00:13:41.800]  看著他每天Twitter一節經文,
[00:13:41.800 --> 00:13:42.800]  就寫了一節經文。
[00:13:42.800 --> 00:13:47.800]  這可能是全世界最boring的Twitter了。
[00:13:47.800 --> 00:13:48.800]  Nothing,什麼都沒有,
[00:13:48.800 --> 00:13:50.800]  每天一節經文在那裡。
[00:13:50.800 --> 00:13:52.800]  可是有一天我還記得,
[00:13:52.800 --> 00:13:56.800]  在我最忙碌、最心急的時候,
[00:13:56.800 --> 00:13:59.800]  我打開電腦一看到他的Twitter,
[00:13:59.800 --> 00:14:00.800]  他那一節經文,
[00:14:00.800 --> 00:14:04.800]  那一天忽然間我因著那個經文大得安慰,
[00:14:04.800 --> 00:14:06.800]  重新得力。
[00:14:06.800 --> 00:14:10.800]  他就成為那個按時分糧的人了,Amen?
[00:14:10.800 --> 00:14:12.800]  今天很多時候,
[00:14:12.800 --> 00:14:15.800]  你之所以覺得你沒什麼可以分享,
[00:14:15.800 --> 00:14:19.800]  正是因為你太少去分享了,
[00:14:19.800 --> 00:14:21.800]  你太少去分享。
[00:14:21.800 --> 00:14:22.800]  我們要求神幫助,
[00:14:22.800 --> 00:14:26.800]  我們用各樣的,聖經說用各樣的智慧,真的。
[00:14:26.800 --> 00:14:28.800]  這個世界太多管道了,
[00:14:28.800 --> 00:14:29.800]  你不要說我不會講,
[00:14:29.800 --> 00:14:32.800]  我講到只是其中最小的一種方式。
[00:14:32.800 --> 00:14:34.800]  用各式各樣的管道,
[00:14:34.800 --> 00:14:36.800]  用各樣的智慧,
[00:14:36.800 --> 00:14:38.800]  勇敢地踏出去,
[00:14:38.800 --> 00:14:40.800]  你就發現當你開始分享,
[00:14:40.800 --> 00:14:43.800]  就越多可以分享的,Amen?
[00:14:43.800 --> 00:14:47.800]  你會真的成為按時分糧的人,Amen?
[00:14:47.800 --> 00:14:48.800]  所以第二個,
[00:14:48.800 --> 00:14:54.800]  你要在教會的服事上,你要做神國的冒險家。
[00:14:54.800 --> 00:14:56.800]  彼得前述第四章第十節,
[00:14:56.800 --> 00:14:58.800]  我們一同來念好不好,來。
[00:14:58.800 --> 00:15:01.800]  個人要照所得的恩賜彼此服事,
[00:15:01.800 --> 00:15:04.800]  做神百般恩賜的好管家。
[00:15:04.800 --> 00:15:09.800]  今天神給我們每一個人都有不同的恩賜跟才幹。
[00:15:09.800 --> 00:15:10.800]  就好像這個比喻裡面所說,
[00:15:10.800 --> 00:15:12.800]  有人得五千兩,
[00:15:12.800 --> 00:15:13.800]  有人得兩千兩,
[00:15:13.800 --> 00:15:15.800]  有人得一千兩。
[00:15:15.800 --> 00:15:20.800]  你要知道這個比喻講到五千兩、兩千兩、一千兩的時候,
[00:15:20.800 --> 00:15:22.800]  主的意思不是叫我們彼此去比較,
[00:15:22.800 --> 00:15:23.800]  不是你為什麼有五千兩,
[00:15:23.800 --> 00:15:24.800]  為什麼我得兩千兩,為什麼我只有一千兩。
[00:15:24.800 --> 00:15:27.800]  主的意思不是要我們比較誰多誰少,
[00:15:27.800 --> 00:15:28.800]  誰的恩賜大誰的恩賜小,
[00:15:28.800 --> 00:15:30.800]  從來不是這個意思。
[00:15:30.800 --> 00:15:32.800]  主用這個比喻的意思是說,
[00:15:32.800 --> 00:15:35.800]  每一個人都不一樣,Amen?
[00:15:35.800 --> 00:15:37.800]  每一個人的恩賜不同,
[00:15:37.800 --> 00:15:39.800]  每一個人的才幹也都不同。
[00:15:39.800 --> 00:15:44.800]  但只要我們憑著信心去運用這些恩賜跟才幹的時候,
[00:15:44.800 --> 00:15:49.800]  我們每一個人都一定會得到倍增的喜樂的。
[00:15:49.800 --> 00:15:51.800]  你想想看,
[00:15:51.800 --> 00:15:54.800]  那個拿一千兩銀子的那個僕人,
[00:15:54.800 --> 00:15:58.800]  如果他也憑信心勇敢的去冒險,
[00:15:58.800 --> 00:16:02.800]  拿那一千兩出去做買賣的話,
[00:16:02.800 --> 00:16:05.800]  請問你,他會不會得到倍增的喜樂?
[00:16:05.800 --> 00:16:07.800]  他一定會得到倍增的喜樂。
[00:16:07.800 --> 00:16:11.800]  所以今天無論你的恩賜跟才幹是什麼,
[00:16:11.800 --> 00:16:13.800]  不要把它埋藏起來,
[00:16:13.800 --> 00:16:16.800]  你一定要來慰祖好好使用。
[00:16:16.800 --> 00:16:18.800]  今天我看到很多的基督徒,
[00:16:18.800 --> 00:16:20.800]  常常有錯誤的觀念,
[00:16:20.800 --> 00:16:23.800]  那就是等我裝備好了以後,
[00:16:23.800 --> 00:16:26.800]  等我操練好了,我再來服侍神。
[00:16:26.800 --> 00:16:30.800]  這就好像以前武俠小說那種練功的觀念一樣,
[00:16:30.800 --> 00:16:34.800]  練好了再出山,一鳴驚人,
[00:16:34.800 --> 00:16:35.800]  你做了。
[00:16:35.800 --> 00:16:39.800]  功夫可以一個人關起門來練,
[00:16:39.800 --> 00:16:45.800]  生命的成長是沒有辦法一個人關起門來成長的。
[00:16:45.800 --> 00:16:48.800]  只有透過服侍,
[00:16:48.800 --> 00:16:51.800]  你生命才會成熟長大。
[00:16:51.800 --> 00:16:53.800]  只有透過服侍,
[00:16:53.800 --> 00:16:58.800]  我們生命才可以經歷到神偉大奇妙的作為。
[00:16:58.800 --> 00:17:04.800]  那你說我們怎麼樣才能夠找到我們侍奉的位置呢?
[00:17:04.800 --> 00:17:07.800]  最簡單的方式我曾經講過,
[00:17:07.800 --> 00:17:12.800]  就是找一個你有負擔有興趣的領域,
[00:17:12.800 --> 00:17:14.800]  然後我用那個英文,
[00:17:14.800 --> 00:17:16.800]  just jump in,
[00:17:16.800 --> 00:17:18.800]  勇敢的跳進去吧,
[00:17:18.800 --> 00:17:21.800]  冒險的投入吧,
[00:17:21.800 --> 00:17:26.800]  你就會開始一個偉大的自我的發現的過程,
[00:17:26.800 --> 00:17:30.800]  你就開始會明白神怎麼樣能夠使用你,
[00:17:30.800 --> 00:17:33.800]  甚至超乎你所求所想的。
[00:17:33.800 --> 00:17:34.800]  Amen?
[00:17:34.800 --> 00:17:38.800]  第三,要在建堂的事工上,
[00:17:38.800 --> 00:17:41.800]  做神國的冒險家。
[00:17:41.800 --> 00:17:44.800]  特別是在教會繼續成長的過程當中,
[00:17:44.800 --> 00:17:50.800]  我們看見場地跟設施是增長不可少的要素。
[00:17:50.800 --> 00:17:54.800]  想想看若不是神所給我們這麼美好現有這個場地,
[00:17:54.800 --> 00:17:58.800]  我們怎麼可能從當初搬進來的一千三百人,
[00:17:58.800 --> 00:18:01.800]  增長到現在的三千人呢?
[00:18:01.800 --> 00:18:04.800]  所以為了教會能夠繼續成長下去,
[00:18:04.800 --> 00:18:09.800]  我們就必須大膽的投資在教會的建造上,Amen?
[00:18:09.800 --> 00:18:14.800]  那你說在推動建堂的事工會不會有風險呢?
[00:18:14.800 --> 00:18:16.800]  當然會有風險。
[00:18:16.800 --> 00:18:22.800]  我們在建堂的歷史上經過多少次的失敗跟挫折,
[00:18:22.800 --> 00:18:26.800]  但你不能因為失敗就不繼續向前,
[00:18:26.800 --> 00:18:30.800]  事實上每一次的失敗都使我們信心更確切,
[00:18:30.800 --> 00:18:33.800]  我們的膀胱更壯碩,
[00:18:33.800 --> 00:18:38.800]  可以承擔更大的責任跟託付。
[00:18:38.800 --> 00:18:45.800]  我還記得我們還沒有買下1177這棟洗洗汽水工廠以前,
[00:18:45.800 --> 00:18:52.800]  我們本來是準備用一千一百萬買聖和熙基督教大學,
[00:18:52.800 --> 00:18:55.800]  約也簽了,錢也籌到了,
[00:18:55.800 --> 00:18:59.800]  結果一年之後對方決定不賣了,
[00:18:59.800 --> 00:19:01.800]  哪有這種事情?
[00:19:01.800 --> 00:19:04.800]  但是那個時候真的給我們教會極大一個打擊,
[00:19:04.800 --> 00:19:06.800]  什麼都準備好了,
[00:19:06.800 --> 00:19:09.800]  耶路卻怎麼突然間對方毀約不賣?
[00:19:09.800 --> 00:19:14.800]  我到現在都非常感謝當時的弟兄姐妹沒有離開我們,
[00:19:14.800 --> 00:19:16.800]  到現在一直跟著我們直到如今,
[00:19:16.800 --> 00:19:18.800]  非常謝謝你們。
[00:19:18.800 --> 00:19:20.800]  那時候簡直是極大的挫敗,
[00:19:20.800 --> 00:19:23.800]  我告訴你,無法想像的挫敗。
[00:19:23.800 --> 00:19:27.800]  但是弟兄姐妹,每當神關一扇門的時候,
[00:19:27.800 --> 00:19:30.800]  神不是也是給我們開另外一扇門嗎?
[00:19:30.800 --> 00:19:32.800]  Amen?
[00:19:32.800 --> 00:19:36.800]  半年之後,神就帶領我們來到這個洗洗汽水工廠,
[00:19:36.800 --> 00:19:39.800]  我們一看見大家都非常的歡喜,
[00:19:39.800 --> 00:19:44.800]  我們就用過去為了聖和熙基督教大學所籌到的一千一百萬,
[00:19:44.800 --> 00:19:46.800]  再加上銀行的貸款,
[00:19:46.800 --> 00:19:51.800]  我們就買下這個地方,成為生命和發展的基地。
[00:19:51.800 --> 00:19:59.800]  後來,因為第一期工程所規劃給兒童跟青少年的空間已經不足使用,
[00:19:59.800 --> 00:20:05.800]  我們還曾經考慮購買在這個Billmore Hotel旁邊一個2055的大樓,還記得嗎?
[00:20:05.800 --> 00:20:10.800]  那個門牌號碼是2055,所以我們叫2055 Project。
[00:20:10.800 --> 00:20:16.800]  我們原本打算把這裡所有行政單位跟教育跟裝備的部門,
[00:20:16.800 --> 00:20:19.800]  通通搬到那裡,成為一個行政大樓,
[00:20:19.800 --> 00:20:25.800]  好把這裡所有的空間留給兒童跟青少年教室所使用。
[00:20:25.800 --> 00:20:30.800]  結果這個計劃也因為貸款沒有批准而失敗了,
[00:20:30.800 --> 00:20:32.800]  但我們沒有因此而停下來,
[00:20:32.800 --> 00:20:37.800]  因為兒童跟青少年的施工場地上的需要非常的迫切,
