
[00:00:00.000 --> 00:00:00.840]  姐妹們 早安
[00:02:08.000 --> 00:02:09.960]  Amen
[00:02:09.960 --> 00:02:12.800]  今天和大家一起思想的經文是
[00:02:12.800 --> 00:02:15.200]  《迦拉太書》第三章
[00:02:15.200 --> 00:02:18.640]  會從第26節至第29節的經文
[00:02:18.640 --> 00:02:20.140]  不是很長的經文
[00:02:20.140 --> 00:02:23.440]  但是盼望我們在這四節的經文裡面
[00:02:23.440 --> 00:02:25.680]  能夠更深的掌握到
[00:02:25.680 --> 00:02:28.480]  上帝如何安排主耶穌基督
[00:02:28.480 --> 00:02:30.180]  為我們去成就這個救恩
[00:02:30.180 --> 00:02:33.120]  讓我們能夠更加珍惜這個救恩
[00:02:33.120 --> 00:02:36.860]  讓我們一起在聆聽主話語
[00:02:36.860 --> 00:02:39.920]  再讀一次這段經文
[00:02:39.920 --> 00:02:42.260]  「所以你們因信基督耶穌
[00:02:42.260 --> 00:02:44.540]  都是上帝的兒子
[00:02:44.540 --> 00:02:46.600]  你們受洗歸入基督的
[00:02:46.600 --> 00:02:48.840]  都是披戴基督了
[00:02:48.840 --> 00:02:50.800]  並不分猶太人
[00:02:50.800 --> 00:02:51.940]  希臘人
[00:02:51.940 --> 00:02:52.900]  是主的
[00:02:52.900 --> 00:02:54.100]  為奴的
[00:02:54.100 --> 00:02:55.580]  或男或女
[00:02:55.580 --> 00:02:58.020]  因為你們在基督耶穌裡
[00:02:58.020 --> 00:03:00.280]  都成為一了
[00:03:00.280 --> 00:03:02.220]  你們既屬乎基督
[00:03:02.220 --> 00:03:04.560]  就是阿伯拉罕的後裔
[00:03:04.560 --> 00:03:08.560]  是照著應許承受產業的了」
[00:03:08.560 --> 00:03:10.160]  今天和大家一起分享的
[00:03:10.160 --> 00:03:13.500]  這段經文的講道題目是
[00:03:13.500 --> 00:03:18.540]  「基督的信的穿透性」
[00:03:18.540 --> 00:03:20.060]  今天很多時候
[00:03:20.060 --> 00:03:23.200]  很多人都很著重健康這個題目
[00:03:23.200 --> 00:03:27.440]  健康可以說是很多人很珍惜的事情
[00:03:27.440 --> 00:03:29.580]  無論是飲水也好
[00:03:29.580 --> 00:03:32.180]  或者是吃東西也好
[00:03:32.180 --> 00:03:33.820]  特別是現在的人
[00:03:33.820 --> 00:03:37.320]  很喜歡吃很多健康產品的食品
[00:03:37.320 --> 00:03:39.780]  這些產品也都非常之普及
[00:03:39.780 --> 00:03:41.520]  在很多不同的地方
[00:03:41.520 --> 00:03:43.860]  有各式各樣的牌子
[00:03:43.860 --> 00:03:47.020]  販賣在這個市面上
[00:03:47.020 --> 00:03:50.500]  雖然這些東西如此廣泛地普及
[00:03:50.500 --> 00:03:53.000]  流行在這個世界當中
[00:03:53.000 --> 00:03:56.000]  但是不代表我們可以
[00:03:56.000 --> 00:03:59.380]  隨便去買一些健康產品
[00:03:59.380 --> 00:04:03.040]  或者隨便買幾瓶瓶裝水回來喝
[00:04:03.040 --> 00:04:06.020]  就代表可以真的保障到我們
[00:04:06.020 --> 00:04:08.420]  能夠有一個更健康的身體
[00:04:08.420 --> 00:04:10.120]  今天很多的人
[00:04:10.120 --> 00:04:12.980]  尤其是好像飲水這件事
[00:04:12.980 --> 00:04:16.460]  他們說不只是買瓶裝水就安全
[00:04:16.460 --> 00:04:20.060]  他們說我要去買一些淨水系統回來
[00:04:20.060 --> 00:04:22.460]  去將整屋的水真的要過濾過
[00:04:22.460 --> 00:04:27.700]  特別是那些作為飲用水的來源
[00:04:27.700 --> 00:04:31.640]  不是說隨便買一套過濾器
[00:04:31.640 --> 00:04:33.880]  回來過濾它就算了
[00:04:33.880 --> 00:04:36.340]  原來有很多市面上
[00:04:36.340 --> 00:04:39.140]  真的稱之為淨水的系統
[00:04:39.140 --> 00:04:40.140]  很多人都知道
[00:04:40.140 --> 00:04:43.620]  原來他們要用一個所謂叫逆滲透
[00:04:43.620 --> 00:04:48.220]  Osmosis的一種過濾模式
[00:04:48.220 --> 00:04:53.400]  才可以將一些來自市政府的水
[00:04:53.400 --> 00:04:57.260]  將它當中所有的雜質
[00:04:57.260 --> 00:05:01.700]  含有毒的一些化學原料
[00:05:01.700 --> 00:05:05.900]  或者是其他的等等的沉澱物
[00:05:05.900 --> 00:05:10.880]  都能夠將它全部過濾清楚
[00:05:10.880 --> 00:05:15.140]  至於食物更加是健康食品
[00:05:15.140 --> 00:05:16.920]  既然照顧得自己健康
[00:05:16.920 --> 00:05:18.720]  很多人就不惜一切
[00:05:18.720 --> 00:05:21.760]  去買一些真是很好的產品
[00:05:21.760 --> 00:05:23.660]  就算同樣的東西也好
[00:05:23.660 --> 00:05:25.500]  同樣的產品也好
[00:05:25.500 --> 00:05:26.520]  他都要買一些
[00:05:26.520 --> 00:05:30.640]  譬如好像叫做要經過破壁的工序
[00:05:30.640 --> 00:05:33.440]  去將他這些產品裡面
[00:05:33.440 --> 00:05:35.800]  那種真正的養分
[00:05:35.800 --> 00:05:40.380]  將它能夠讓人很快地去吸收
[00:05:40.380 --> 00:05:42.380]  今天不是跟大家要去討論
[00:05:42.380 --> 00:05:45.220]  究竟這些工序是什麼東西
[00:05:45.220 --> 00:05:47.740]  但是很明顯
[00:05:47.740 --> 00:05:52.160]  這些工序或者這些處理系統
[00:05:52.160 --> 00:05:54.680]  其實都有同一個目的
[00:05:54.680 --> 00:05:57.520]  就是希望當人飲用了這些水
[00:05:57.520 --> 00:06:01.120]  或者是吃了這些健康產品之後
[00:06:01.120 --> 00:06:02.860]  能夠更快吸收
[00:06:02.860 --> 00:06:07.060]  更對身體能夠有促進的作用
[00:06:07.060 --> 00:06:11.200]  但是今天如果我們討論到這個
[00:06:11.200 --> 00:06:14.040]  所謂逆滲透等等
[00:06:14.040 --> 00:06:16.340]  這些破壁究竟是什麼東西
[00:06:16.340 --> 00:06:19.720]  其實很多人也不是那麼清楚
[00:06:19.720 --> 00:06:24.920]  所以我自己家裡也有裝這些濾水器
[00:06:24.920 --> 00:06:28.920]  所以我自己也用很多時間去做一些研究
[00:06:28.920 --> 00:06:31.460]  究竟什麼叫做逆滲透系統
[00:06:31.460 --> 00:06:34.560]  或者什麼叫做破壁的產品
[00:06:34.560 --> 00:06:36.700]  原來它是這樣的
[00:06:36.700 --> 00:06:40.260]  所謂逆滲透就是說到
[00:06:40.260 --> 00:06:42.700]  原來去過濾這些水
[00:06:42.700 --> 00:06:45.600]  要得到一些水量完全乾淨
[00:06:45.600 --> 00:06:47.540]  是毫無雜質的話
[00:06:47.540 --> 00:06:50.340]  就要透過將一些水
[00:06:50.340 --> 00:06:52.740]  它分為在一個格子裡面
[00:06:52.740 --> 00:06:57.780]  就有一些是專門濾水的鹽水
[00:06:57.780 --> 00:07:00.220]  然後將一些正常我們要的水
[00:07:00.220 --> 00:07:02.060]  將它並存放在一個桶裡
[00:07:02.060 --> 00:07:03.920]  但是不是就這樣混在一起的
[00:07:03.920 --> 00:07:06.020]  原來在這些水與水之間
[00:07:06.020 --> 00:07:09.700]  鹽水與我們飲用的自來水之間
[00:07:09.700 --> 00:07:12.660]  有一塊叫做逆滲透膜
[00:07:12.660 --> 00:07:16.160]  這塊逆滲透膜是很薄很薄的
[00:07:16.160 --> 00:07:17.700]  但是作用是什麼呢
[00:07:17.700 --> 00:07:24.400]  原來就是利用了物理的慣性滲透的特性
[00:07:24.400 --> 00:07:26.480]  因為有這塊薄膜
[00:07:26.480 --> 00:07:30.020]  這塊薄膜將自來水隔開一邊
[00:07:30.020 --> 00:07:34.760]  然後另一邊就充滿了高度的鹽水
[00:07:34.760 --> 00:07:36.920]  然後透過物理現象
[00:07:36.920 --> 00:07:42.520]  將一些原本在自來水裡面的物質
[00:07:42.520 --> 00:07:44.600]  因為這塊薄膜的緣故
[00:07:44.600 --> 00:07:49.700]  被吸引了穿過了這塊薄膜
[00:07:49.700 --> 00:07:56.200]  然後吸在這些高鹽分的鹽水裡面
[00:07:56.200 --> 00:07:57.480]  然後怎樣呢?
[00:07:57.480 --> 00:08:01.440]  這些雜質就沿著鹽水沖走了
[00:08:01.440 --> 00:08:06.480]  剩下的因為物理的現象
[00:08:06.480 --> 00:08:09.920]  剩下來的就是沒有雜質的水
[00:08:09.920 --> 00:08:12.660]  聽起來好像很複雜
[00:08:12.660 --> 00:08:15.660]  但是原來這些是很普遍的東西
[00:08:15.660 --> 00:08:19.360]  最重要的就是那塊逆滲透膜
[00:08:19.360 --> 00:08:21.860]  是做得好不好
[00:08:21.860 --> 00:08:23.940]  是不是一些有質素的逆滲透膜
[00:08:23.940 --> 00:08:26.100]  如果不是的話
[00:08:26.100 --> 00:08:28.980]  濾出來的水其實跟自來水沒什麼分別
[00:08:28.980 --> 00:08:31.440]  甚至可能有些情況穿過了之後
[00:08:31.440 --> 00:08:33.680]  還會漏一些鹽水過去
[00:08:33.680 --> 00:08:37.780]  至於那個什麼所謂破壁的技術
[00:08:37.780 --> 00:08:41.660]  原來我自己家裡做藥材的時候
[00:08:41.660 --> 00:08:43.720]  也有一些這樣的產品
[00:08:43.720 --> 00:08:48.120]  原來所謂破壁的產品的加工
[00:08:48.120 --> 00:08:51.200]  其實主要是什麼特別的地方呢?
[00:08:51.200 --> 00:08:55.900]  就是將一些原本是說一些很有益處的產品
[00:08:55.900 --> 00:08:59.380]  不過因為這些產品本身的結構上面
[00:08:59.380 --> 00:09:05.280]  是有一些硬殼或者一些物質
[00:09:05.280 --> 00:09:09.980]  包含著它原本要吸收的養分
[00:09:09.980 --> 00:09:13.480]  於是就用了一種高速的技巧
[00:09:13.480 --> 00:09:17.760]  將這些原本的材料
[00:09:17.760 --> 00:09:19.520]  將它不斷磨損
[00:09:19.520 --> 00:09:25.000]  磨到它表面那層原本包著有益物質的東西
[00:09:25.000 --> 00:09:27.100]  那層面破爛了
[00:09:27.100 --> 00:09:30.440]  於是裡面的物質就容易被我們吸收
[00:09:30.440 --> 00:09:34.140]  這種就叫做破壁的技術
[00:09:34.140 --> 00:09:36.540]  我剛才跟大家說
[00:09:36.540 --> 00:09:38.940]  今天不是跟大家研究什麼科技
[00:09:38.940 --> 00:09:42.320]  不過其實讓我們看到
[00:09:42.320 --> 00:09:46.120]  無論是什麼技術都好
[00:09:46.120 --> 00:09:50.780]  最重要的就是將最有益的地方
[00:09:50.780 --> 00:09:53.660]  能夠讓使用的人、飲用的人
[00:09:53.660 --> 00:09:56.960]  或者進食的人能夠更有效地
[00:09:56.960 --> 00:09:59.000]  吸收到他們的身體裡面
[00:09:59.000 --> 00:10:00.900]  我在這裡不是去拋書包
[00:10:00.900 --> 00:10:03.040]  也不是去賣廣告
[00:10:03.040 --> 00:10:05.580]  跟大家說買哪一種濾水器
[00:10:05.580 --> 00:10:08.040]  或者買哪些健康產品
[00:10:08.040 --> 00:10:12.280]  不過從這兩個例子裡面
[00:10:12.280 --> 00:10:18.120]  我們發覺到原來一個很重要的媒介
[00:10:18.120 --> 00:10:23.760]  是影響了究竟本身的物件
[00:10:23.760 --> 00:10:27.100]  或者那樣的養分
[00:10:27.100 --> 00:10:30.940]  是否能夠讓人可以真正得到
[00:10:30.940 --> 00:10:33.140]  其實同樣類似的情況
[00:10:33.140 --> 00:10:37.440]  都可以套用在屬靈的層面裡面
[00:10:37.440 --> 00:10:38.940]  在神國裡面
[00:10:38.940 --> 00:10:41.640]  因為人都犯了罪
[00:10:41.640 --> 00:10:43.020]  規絕了神的榮耀
[00:10:43.020 --> 00:10:47.520]  自此以後人就和神永遠隔絕了
[00:10:47.520 --> 00:10:49.560]  在這樣的情況之下
[00:10:49.560 --> 00:10:52.620]  神怎樣讓人重新可以有機會
[00:10:52.620 --> 00:10:57.760]  可以得到上帝賜下給人的祝福
[00:10:57.760 --> 00:11:00.400]  或者上帝怎樣才可以
[00:11:00.400 --> 00:11:03.840]  原本是做給人在這個世界裡面
[00:11:03.840 --> 00:11:07.680]  讓人去享受的這個世界呢?
[00:11:07.680 --> 00:11:09.400]  於是怎麼樣呢?
[00:11:09.400 --> 00:11:12.880]  就要打破這個罪的隔閡
[00:11:12.880 --> 00:11:16.120]  於是就需要一個很重要的媒介
[00:11:16.120 --> 00:11:19.420]  那麼上帝就為我們預備了
[00:11:19.420 --> 00:11:22.420]  祂的獨生兒子耶穌基督
[00:11:22.420 --> 00:11:23.920]  來到怎麼樣呢?
[00:11:23.920 --> 00:11:26.100]  一方面可以透過祂
[00:11:26.100 --> 00:11:28.960]  能夠讓我們可以真正重新
[00:11:28.960 --> 00:11:32.300]  將我們的罪隔開了
[00:11:32.300 --> 00:11:34.960]  除掉了我們的罪
[00:11:34.960 --> 00:11:38.240]  就好像那些滲透的薄膜一樣
[00:11:38.240 --> 00:11:39.600]  只要祂存在
[00:11:39.600 --> 00:11:44.640]  就可以造成了一個過濾的過程
[00:11:44.640 --> 00:11:48.780]  又好像是耶穌基督死在十字架上面
[00:11:48.780 --> 00:11:50.180]  被人去鞭傷
[00:11:50.180 --> 00:11:53.080]  被羅馬兵丁去踐踏
[00:11:53.080 --> 00:11:56.780]  甚至被所有猶太人去指控
[00:11:56.780 --> 00:11:59.760]  要將祂釘死在十字架上面
[00:11:59.760 --> 00:12:01.660]  甚至在死了之後
[00:12:01.660 --> 00:12:05.860]  還要用一支矛槍去刺耶穌基督的肋旁
[00:12:05.860 --> 00:12:07.500]  將耶穌刺破
[00:12:07.500 --> 00:12:10.600]  將耶穌盡情的摧毀
[00:12:10.600 --> 00:12:13.280]  但卻是因為這樣的緣故
[00:12:13.280 --> 00:12:17.540]  耶穌基督也能夠將祂的原本
[00:12:17.540 --> 00:12:19.540]  在舊約的神賞
[00:12:19.540 --> 00:12:22.680]  將祂的應許裡面的祝福
[00:12:22.680 --> 00:12:25.920]  能夠重新搭了一條通道
[00:12:25.920 --> 00:12:27.680]  讓我們可以得到
[00:12:27.680 --> 00:12:29.260]  特別尤其是
[00:12:29.260 --> 00:12:34.500]  是上帝藉著阿伯拉罕的應許
[00:12:34.500 --> 00:12:37.200]  上帝怎麼向阿伯拉罕應許
[00:12:37.200 --> 00:12:40.640]  阿伯拉罕能夠可以得到上帝的應許呢?
[00:12:40.640 --> 00:12:43.760]  要阿伯拉罕相信祂
[00:12:43.760 --> 00:12:47.600]  要重新被稱為異義的身份
[00:12:47.600 --> 00:12:51.180]  這樣就可以重新得到上帝的應許
[00:12:51.180 --> 00:12:53.040]  之前這些我們已經在
[00:12:53.040 --> 00:12:56.440]  《加爾泰書》的第二三章裡面已經說了
[00:12:56.440 --> 00:12:57.580]  並且我們說過
[00:12:57.580 --> 00:13:01.080]  在過程當中還有一段等候的時間
[00:13:01.080 --> 00:13:04.820]  在這段等候時間的過程裡面
[00:13:04.820 --> 00:13:07.920]  上帝其實就用律法在當中
[00:13:07.920 --> 00:13:11.800]  去讓我們對罪有更深的反思
[00:13:11.800 --> 00:13:15.460]  對罪有一個更高的敏銳的觸覺
[00:13:15.460 --> 00:13:18.500]  並且藉著律法告訴我們
[00:13:18.500 --> 00:13:21.340]  罪是在我們裡面
[00:13:21.340 --> 00:13:25.400]  趨使我們更加渴望能夠
[00:13:25.400 --> 00:13:28.340]  得到耶穌基督的拯救
[00:13:28.340 --> 00:13:31.120]  讓我們從罪當中釋放出來
[00:13:31.120 --> 00:13:33.880]  所以讓我們看到其實耶穌基督的角色
[00:13:33.880 --> 00:13:36.660]  好像今天很多時候我們談論到
[00:13:36.660 --> 00:13:40.520]  這個逆滲透網或者破壁技術
[00:13:40.520 --> 00:13:44.460]  原來耶穌一個人就做到這些事了
[00:13:44.460 --> 00:13:47.160]  而這些題目就在今天我們所看的
[00:13:47.160 --> 00:13:49.700]  《加爾泰書》的第三章
[00:13:49.700 --> 00:13:52.640]  第26節至第29節裡面
[00:13:52.640 --> 00:13:56.840]  保羅就要進一步地告訴我們
[00:13:56.840 --> 00:13:59.680]  保羅告訴我們
[00:13:59.680 --> 00:14:01.880]  藉著基督耶穌的信
[00:14:01.880 --> 00:14:08.020]  就能夠怎樣打破一切由罪所帶來的隔膜
[00:14:08.020 --> 00:14:11.720]  並且怎樣讓我們能夠重新
[00:14:11.720 --> 00:14:15.820]  去和上帝建立一個沒有阻隔的關係
[00:14:15.820 --> 00:14:18.560]  再不會因為我們的身份的問題
[00:14:18.560 --> 00:14:21.900]  種族的問題甚至性別的問題
[00:14:21.900 --> 00:14:26.500]  而影響了我們去接收不到上帝的救恩
[00:14:26.500 --> 00:14:27.900]  究竟怎樣呢?
[00:14:27.900 --> 00:14:31.040]  我們就不如去看回這段經文
[00:14:31.040 --> 00:14:34.240]  看看上帝怎樣為我們安排
[00:14:34.240 --> 00:14:37.440]  這位耶穌基督所造成的
[00:14:37.440 --> 00:14:41.680]  重新讓我們得到這個應許的祝福
[00:14:41.680 --> 00:14:44.320]  我們先看頭兩節
[00:14:44.320 --> 00:14:47.160]  我們看第26和第27節
[00:14:47.160 --> 00:14:49.620]  在這兩節裡面我們會看見
[00:14:49.620 --> 00:14:54.260]  藉著信怎樣與神的獨生兒子體同
[00:14:54.260 --> 00:14:58.360]  identify ourselves with Jesus Christ again
[00:14:58.360 --> 00:14:59.840]  我們看回這兩節經文
[00:14:59.840 --> 00:15:01.700]  這兩節經文是這樣說的
[00:15:01.700 --> 00:15:07.280]  所以你們因信基督耶穌都是神的兒子
[00:15:07.280 --> 00:15:12.680]  你們受洗歸入基督的都是被帶基督了
[00:15:12.680 --> 00:15:17.460]  所以你們因信基督耶穌都是上帝的兒子
[00:15:17.460 --> 00:15:22.960]  你們受洗歸入基督的都是被帶基督了
[00:15:22.960 --> 00:15:24.700]  For in Christ Jesus
[00:15:24.700 --> 00:15:27.800]  you are all sons of God through faith
[00:15:27.800 --> 00:15:32.400]  for all of you who were baptized into Christ
[00:15:32.400 --> 00:15:38.200]  have clothed yourselves with Christ
[00:15:38.200 --> 00:15:39.840]  這兩節的經文
[00:15:39.840 --> 00:15:43.880]  要向當時的加拿大宗教會重申
[00:15:43.880 --> 00:15:48.720]  當有人有了耶穌基督的信之後
[00:15:48.720 --> 00:15:54.620]  人就可以成為神的兒女這個獨特的身份
[00:15:54.620 --> 00:15:56.720]  同樣在這節的經文裡
[00:15:56.720 --> 00:16:00.700]  也再次要向加拿大宗教會重申
[00:16:00.700 --> 00:16:08.000]  當人參與了與耶穌基督一樣的受浸這份心志
[00:16:08.000 --> 00:16:12.880]  人就自此「披戴基督」
[00:16:12.880 --> 00:16:14.880]  什麼是「披戴基督」呢?
[00:16:14.880 --> 00:16:17.180]  基本上「披戴基督」的意思就是
[00:16:17.180 --> 00:16:20.580]  與耶穌基督有一樣的心志
[00:16:20.580 --> 00:16:22.380]  或者簡單來說
[00:16:22.380 --> 00:16:27.660]  這個人是完全認同耶穌基督的一切
[00:16:27.660 --> 00:16:29.120]  大家請留意
[00:16:29.120 --> 00:16:31.660]  在我們和合本的聖經裡
[00:16:31.660 --> 00:16:34.660]  第26節的翻譯是這樣說的
[00:16:34.660 --> 00:16:40.840]  「所以你們因信基督耶穌都是神或上帝的兒子」
[00:16:40.840 --> 00:16:43.180]  在和合本的翻譯上
[00:16:43.180 --> 00:16:44.640]  故意將它譯為
[00:16:44.640 --> 00:16:48.780]  「因信基督耶穌都是神的兒子」這個翻譯
[00:16:48.780 --> 00:16:55.080]  其實是將原本希臘文本身的原文版本
[00:16:55.080 --> 00:16:57.960]  的意思有些扭曲了
[00:16:57.960 --> 00:17:02.360]  這個和合本聖經的翻譯者
[00:17:02.360 --> 00:17:06.260]  其實是將原本希伯來文裡面
[00:17:06.260 --> 00:17:09.500]  強調基督的「信」這個說法
[00:17:09.500 --> 00:17:11.500]  將它扭轉了過來
[00:17:11.500 --> 00:17:15.980]  變成了強調「人主動」的一個行為
[00:17:15.980 --> 00:17:18.080]  所以為什麼在和人教會裡面
[00:17:18.080 --> 00:17:20.080]  有時就是因為這些翻譯
[00:17:20.080 --> 00:17:21.680]  影響了我們的神學
[00:17:21.680 --> 00:17:23.980]  我認為我虛信耶穌
[00:17:23.980 --> 00:17:25.720]  我信德過神
[00:17:25.720 --> 00:17:27.720]  這些等等的說法
[00:17:27.720 --> 00:17:29.720]  其實不是聖經裡面
[00:17:29.720 --> 00:17:31.220]  原本的說法
[00:17:31.220 --> 00:17:32.820]  甚至這些說法
[00:17:32.820 --> 00:17:36.220]  和保羅他的神學是不連貫的
[00:17:36.220 --> 00:17:37.900]  不貫徹的
[00:17:37.900 --> 00:17:39.200]  聖經裡面
[00:17:39.200 --> 00:17:41.200]  保羅特別是他的神學裡面
[00:17:41.200 --> 00:17:43.200]  很強調告訴我們
[00:17:43.200 --> 00:17:46.700]  我們的「信」是源於基督
[00:17:46.700 --> 00:17:50.280]  而這個「信」不是我們自己獲取得到的
[00:17:50.280 --> 00:17:54.580]  也不是發自自己內心自己的決定來的
[00:17:54.580 --> 00:17:55.580]  不是
[00:17:55.580 --> 00:17:59.180]  這個是完全是上帝賦予給我們的
[00:17:59.180 --> 00:18:00.180]  怎樣賦予給我們?
[00:18:00.180 --> 00:18:03.280]  是藉著耶穌的見證告訴我們
[00:18:03.280 --> 00:18:05.920]  見證告訴我們的時候
[00:18:05.920 --> 00:18:09.020]  這個「信」就顯露了出來
[00:18:09.020 --> 00:18:10.520]  然後怎樣呢?
[00:18:10.520 --> 00:18:13.100]  當聖靈進入到我們生命裡面
[00:18:13.100 --> 00:18:15.900]  上帝就將這個「信」放在我們當中
[00:18:15.900 --> 00:18:18.600]  而我們就能夠回應上帝
[00:18:18.600 --> 00:18:22.940]  並且準確作出一個向神的一個遺身
[00:18:22.940 --> 00:18:25.440]  所以在這一節的經文裡面
[00:18:25.440 --> 00:18:27.180]  和合本的聖經的翻譯
[00:18:27.180 --> 00:18:30.180]  其實有一點強調了
[00:18:30.180 --> 00:18:34.480]  人自己決定怎樣去信耶穌基督
[00:18:34.480 --> 00:18:37.480]  然後我們就成為神的兒子
[00:18:37.480 --> 00:18:40.560]  但其實原本的意思在這裡是什麼?
[00:18:40.560 --> 00:18:42.760]  我們能夠成為神的兒子
[00:18:42.760 --> 00:18:46.760]  而我們能夠甘心地依據耶穌基督
[00:18:46.760 --> 00:18:49.260]  祂的心智去行善
[00:18:49.260 --> 00:18:54.100]  完全是因為從上帝而給我們的「信」
[00:18:54.100 --> 00:18:59.440]  而這個「信」原來是和基督的「信」是一模一樣的
[00:18:59.440 --> 00:19:02.140]  因為這個「信」是反映出一個人
[00:19:02.140 --> 00:19:05.740]  他的生命本身的本質
[00:19:05.740 --> 00:19:08.620]  而且能夠給我們看到
[00:19:08.620 --> 00:19:15.620]  這是一個人能夠成為神的兒女的應有的表現
[00:19:15.620 --> 00:19:17.260]  所以換句話說
[00:19:17.260 --> 00:19:19.220]  這個基督的「信」
[00:19:19.220 --> 00:19:22.360]  用今天的時下的說法就是
[00:19:22.360 --> 00:19:24.260]  人的底氣
[00:19:24.260 --> 00:19:28.800]  人最基礎的元素
[00:19:28.800 --> 00:19:30.640]  沒有了這個東西
[00:19:30.640 --> 00:19:34.040]  我們根本不能夠向上帝準確地去回應
[00:19:34.040 --> 00:19:42.220]  甚至不會曉得我們會向神接受上帝的拯救
[00:19:42.220 --> 00:19:44.120]  所以基督耶穌來到這個世界
[00:19:44.120 --> 00:19:48.060]  其實不單是帶祂的救恩來到這個世界裡面
[00:19:48.060 --> 00:19:50.800]  但同時間賦予我們
[00:19:50.800 --> 00:19:53.600]  能夠有回應救恩的能力
[00:19:53.600 --> 00:19:58.100]  而當我們的生命能夠與基督體同的時候
[00:19:58.100 --> 00:20:04.000]  我們就能夠準確地回應上帝的救恩
[00:20:04.000 --> 00:20:07.980]  這個看法也更重要地進一步告訴我們
[00:20:07.980 --> 00:20:11.540]  我們怎樣才能夠成為神的兒子
[00:20:11.540 --> 00:20:16.520]  其實神的兒子這個說法在舊約聖誕是非常普及的
[00:20:16.520 --> 00:20:18.380]  但是如果要講到
[00:20:18.380 --> 00:20:20.660]  去拯救的問題的時候
