
[00:00:00.000 --> 00:00:02.900]  在華人教會裏面 我相信大家一定聽過
[00:02:45.900 --> 00:02:49.900]  不會太影響他們的傳達
[00:02:49.900 --> 00:02:52.900]  昨天我們提到羅馬書五章一到十一節的時間
[00:02:52.900 --> 00:02:55.900]  最後結束是以神為樂
[00:02:55.900 --> 00:02:57.900]  我們以上帝為我們的快樂
[00:02:57.900 --> 00:03:00.900]  甚至在羅馬書開始的時間
[00:03:00.900 --> 00:03:04.900]  他說我們遇見這個世間上的患難
[00:03:04.900 --> 00:03:06.900]  都要歡歡喜喜
[00:03:06.900 --> 00:03:07.900]  昨天我們解釋過
[00:03:07.900 --> 00:03:09.900]  以神為樂快樂這個字
[00:03:09.900 --> 00:03:11.900]  即是歡歡喜同一個字
[00:03:11.900 --> 00:03:13.900]  這個好像很偉大
[00:03:13.900 --> 00:03:15.900]  因從近處
[00:03:15.900 --> 00:03:17.900]  我因順清而一直望到遠處
[00:03:17.900 --> 00:03:19.900]  仰望著基督再來
[00:03:19.900 --> 00:03:21.900]  在這個過程裏我歡歡喜
[00:03:21.900 --> 00:03:24.900]  不單止由近處望到遠處
[00:03:24.900 --> 00:03:28.900]  還說到由上帝在成就的基督
[00:03:28.900 --> 00:03:30.900]  藉著基督成就的救恩
[00:03:30.900 --> 00:03:32.900]  一直臨到所謂救恩的次序
[00:03:32.900 --> 00:03:34.900]  臨到我身上
[00:03:34.900 --> 00:03:39.900]  能夠從憤怒取消了仇敵的身份
[00:03:39.900 --> 00:03:41.900]  到與神和好
[00:03:41.900 --> 00:03:43.900]  然後保羅還教我們再進一步
[00:03:43.900 --> 00:03:44.900]  不單單是與神和好
[00:03:44.900 --> 00:03:46.900]  還要以神為樂
[00:03:46.900 --> 00:03:48.900]  但問題在於
[00:03:48.900 --> 00:03:50.900]  在實際生活裏
[00:03:50.900 --> 00:03:54.900]  我們可不可以以神為樂呢
[00:03:54.900 --> 00:03:57.900]  特別在我們面對各種患難的時間
[00:03:57.900 --> 00:04:01.900]  基督徒是否還可以以神為樂呢
[00:04:01.900 --> 00:04:03.900]  相反來說
[00:04:03.900 --> 00:04:05.900]  有時我們很氣餒的
[00:04:05.900 --> 00:04:08.900]  多數我們聽見的見證都是
[00:04:08.900 --> 00:04:10.900]  我有很多困難
[00:04:10.900 --> 00:04:12.900]  家庭很困難
[00:04:12.900 --> 00:04:14.900]  甚至我有很多壞習慣
[00:04:14.900 --> 00:04:16.900]  如果上帝拯救我,我信主
[00:04:16.900 --> 00:04:18.900]  這些見證我們聽很多
[00:04:18.900 --> 00:04:20.900]  但我們很少聽見一些人說
[00:04:20.900 --> 00:04:22.900]  我生命很滿足
[00:04:22.900 --> 00:04:25.900]  我根本不需要信仰
[00:04:25.900 --> 00:04:27.900]  我覺得我的家庭很幸福
[00:04:27.900 --> 00:04:29.900]  我自己人生的理想都達到
[00:04:29.900 --> 00:04:32.900]  我不求甚麼有個人之處
[00:04:32.900 --> 00:04:35.900]  不過我求一個很安定和快樂的生活
[00:04:35.900 --> 00:04:37.900]  我已經有了
[00:04:37.900 --> 00:04:38.900]  在這樣的人身上
[00:04:38.900 --> 00:04:41.900]  你說我要他信耶穌
[00:04:41.900 --> 00:04:43.900]  這又是另一個難處
[00:04:43.900 --> 00:04:45.900]  基督徒能否活出歡歡喜喜
[00:04:45.900 --> 00:04:47.900]  在患難當中的生活
[00:04:47.900 --> 00:04:49.900]  和那些沒有需要這個信仰
[00:04:49.900 --> 00:04:51.900]  覺得自己很幸福的人
[00:04:51.900 --> 00:04:54.900]  我們怎樣去傳達這個恩訊的訊息
[00:04:54.900 --> 00:04:57.900]  可以讓這些人知道呢
[00:04:57.900 --> 00:05:00.900]  今晚我就很想從這段經文
[00:05:00.900 --> 00:05:04.900]  一個更加徹底的問題來探討
[00:05:04.900 --> 00:05:08.900]  我們的信仰不是建基於歡歡喜喜之上
[00:05:08.900 --> 00:05:11.900]  歡歡喜喜只不過是我們信仰的結果
[00:05:11.900 --> 00:05:13.900]  那個不是根基
[00:05:13.900 --> 00:05:15.900]  根基是今天在這裡說的一件事
[00:05:15.900 --> 00:05:19.900]  就是我們怎樣面對我們人性裏面基本上的醜惡
[00:05:19.900 --> 00:05:20.900]  或者這樣說
[00:05:20.900 --> 00:05:21.900]  從這段經文所說
[00:05:21.900 --> 00:05:27.900]  從亞當而來每一個人固有的罪性
[00:05:27.900 --> 00:05:29.900]  這個人無論你是基督徒還是非基督徒
[00:05:29.900 --> 00:05:31.900]  你覺得你人生幸福還是不幸福
[00:05:31.900 --> 00:05:34.900]  只要你誠實的話
[00:05:34.900 --> 00:05:36.900]  當你苦心自問的時候
[00:05:36.900 --> 00:05:38.900]  你發現無論你是一個多偉大
[00:05:38.900 --> 00:05:40.900]  多願意幫助人的人都好
[00:05:40.900 --> 00:05:44.900]  你心靈裏面總有陰暗的地方
[00:05:44.900 --> 00:05:47.900]  很多朋友不喜歡聽這句說話
[00:05:47.900 --> 00:05:49.900]  特別是一些慕道的朋友
[00:05:49.900 --> 00:05:51.900]  很不喜歡聽這句說話
[00:05:51.900 --> 00:05:54.900]  我的親戚很少去教會
[00:05:54.900 --> 00:05:56.900]  也有些人說是習慣
[00:05:56.900 --> 00:05:58.900]  叫他回教會是很艱難的
[00:05:58.900 --> 00:05:59.900]  在外國生活
[00:05:59.900 --> 00:06:00.900]  有一次他剛來香港
[00:06:00.900 --> 00:06:03.900]  他跟我回教會
[00:06:03.900 --> 00:06:05.900]  剛好那天我們教會裏面
[00:06:05.900 --> 00:06:08.900]  一個年輕的傳達人講道
[00:06:08.900 --> 00:06:09.900]  講完道之後
[00:06:09.900 --> 00:06:11.900]  我認識他的親戚
[00:06:11.900 --> 00:06:12.900]  他是一個很內向
[00:06:12.900 --> 00:06:14.900]  一點都不會主動的人
[00:06:14.900 --> 00:06:18.900]  聽完道之後竟然主動找傳達人談話
[00:06:18.900 --> 00:06:19.900]  我覺得很奇怪
[00:06:19.900 --> 00:06:24.900]  我想他是不是很渴望真道
[00:06:24.900 --> 00:06:25.900]  所以上帝感動他
[00:06:25.900 --> 00:06:27.900]  那天完了聚會
[00:06:27.900 --> 00:06:28.900]  一個這麼被動的人
[00:06:28.900 --> 00:06:30.900]  他走去找傳達人談話
[00:06:30.900 --> 00:06:32.900]  後來我發現
[00:06:32.900 --> 00:06:34.900]  透過傳達人告訴我
[00:06:34.900 --> 00:06:38.900]  原來這個親戚是去罵他
[00:06:38.900 --> 00:06:40.900]  他為什麼要講罪
[00:06:40.900 --> 00:06:41.900]  我最討厭別人講罪
[00:06:41.900 --> 00:06:43.900]  你再講罪我起身走
[00:06:43.900 --> 00:06:46.900]  很多人很難接受
[00:06:46.900 --> 00:06:49.900]  這個根本的事實
[00:06:49.900 --> 00:06:50.900]  在旁邊的人
[00:06:50.900 --> 00:06:51.900]  或者我認為
[00:06:51.900 --> 00:06:54.900]  其實他的罪也很明顯
[00:06:54.900 --> 00:06:55.900]  不過他不覺得
[00:06:55.900 --> 00:06:57.900]  他不想面對
[00:06:57.900 --> 00:07:00.900]  這個才是整個我們信仰最核心的地方
[00:07:00.900 --> 00:07:03.900]  我們怎樣面對我們人生裏面
[00:07:03.900 --> 00:07:07.900]  與生俱來有罪的事實
[00:07:07.900 --> 00:07:09.900]  這段經文開始的時候
[00:07:09.900 --> 00:07:11.900]  第一句的說話
[00:07:11.900 --> 00:07:15.900]  已經是相當之困難
[00:07:15.900 --> 00:07:16.900]  我一起讀一次
[00:07:16.900 --> 00:07:18.900]  羅馬書五章十二節
[00:07:18.900 --> 00:07:21.900]  這句說話可以說是整段經文裏面
[00:07:21.900 --> 00:07:23.900]  最困難當中的困難
[00:07:23.900 --> 00:07:25.900]  一起讀出這段聖經
[00:07:38.900 --> 00:07:39.900]  這句說話
[00:07:39.900 --> 00:07:43.900]  這就如罪是從一人入了世界
[00:07:43.900 --> 00:07:45.900]  這句經文究竟是五章十二節
[00:07:45.900 --> 00:07:47.900]  與上下脈關係在哪裏
[00:07:47.900 --> 00:07:49.900]  解經人有很多不同的體會
[00:07:49.900 --> 00:07:51.900]  不過我覺得這裏
[00:07:51.900 --> 00:07:53.900]  都是保羅一直引導我們
[00:07:53.900 --> 00:07:56.900]  由恩順清二的救恩
[00:07:56.900 --> 00:08:01.900]  帶領我們走入成聖之旅的一步
[00:08:01.900 --> 00:08:04.900]  恩順清二五章一到十一節
[00:08:04.900 --> 00:08:05.900]  講到與神為樂
[00:08:05.900 --> 00:08:08.900]  一個很全面的將整個救恩
[00:08:08.900 --> 00:08:10.900]  展示在我們面前
[00:08:10.900 --> 00:08:13.900]  但是當我們再繼續走的時候
[00:08:13.900 --> 00:08:15.900]  第一個要面對的問題
[00:08:15.900 --> 00:08:18.900]  就是我們與生俱來的罪性
[00:08:18.900 --> 00:08:19.900]  所以保羅在這裏說
[00:08:19.900 --> 00:08:22.900]  就如罪從一人入了世界
[00:08:22.900 --> 00:08:24.900]  這個一人從下文很清楚
[00:08:24.900 --> 00:08:26.900]  我們叫十三十四節裏面講到
[00:08:26.900 --> 00:08:28.900]  這個一人就是亞當
[00:08:28.900 --> 00:08:31.900]  從一個人亞當入了世界
[00:08:31.900 --> 00:08:35.900]  然後結果就是死又是從罪來的
[00:08:35.900 --> 00:08:39.900]  罪的結果就帶來必然會死
[00:08:39.900 --> 00:08:41.900]  當聖經裏面提到死的時候
[00:08:41.900 --> 00:08:42.900]  有三方面的層面
[00:08:42.900 --> 00:08:43.900]  有靈性上的死
[00:08:43.900 --> 00:08:45.900]  即是與神隔開
[00:08:45.900 --> 00:08:47.900]  有肉身上的死
[00:08:47.900 --> 00:08:49.900]  即是我們世界上離開世界一天
[00:08:49.900 --> 00:08:50.900]  亦都有永恆的死
[00:08:50.900 --> 00:08:55.900]  即是永遠在地獄裏面受著刑罰
[00:08:55.900 --> 00:08:58.900]  這裏整體上是講肉身上的死
[00:08:58.900 --> 00:09:01.900]  但當然不排除其他兩方面的死
[00:09:01.900 --> 00:09:04.900]  當亞當犯罪的時候
[00:09:04.900 --> 00:09:06.900]  罪入了世界
[00:09:06.900 --> 00:09:07.900]  然後結果就是死
[00:09:07.900 --> 00:09:10.900]  死又是從罪來的
[00:09:10.900 --> 00:09:13.900]  這個可以說與後來保羅在六章所講的
[00:09:13.900 --> 00:09:17.900]  罪的功架就是死
[00:09:17.900 --> 00:09:18.900]  第三句說話
[00:09:18.900 --> 00:09:20.900]  於是死又臨到眾人
[00:09:20.900 --> 00:09:22.900]  這個死不單止發生在亞當身上
[00:09:22.900 --> 00:09:23.900]  亦都臨到眾人
[00:09:23.900 --> 00:09:25.900]  世界上所有的人
[00:09:25.900 --> 00:09:31.900]  原因 因為眾人都犯了罪
[00:09:31.900 --> 00:09:35.900]  其他的人和亞當一樣都犯了罪
[00:09:35.900 --> 00:09:38.900]  這句說話有很多很多地方引起爭議
[00:09:38.900 --> 00:09:43.900]  無論在解釋上 在翻譯上 在文法上 在神學上
[00:09:43.900 --> 00:09:44.900]  有很多不同的爭議
[00:09:44.900 --> 00:09:46.900]  不過我簡單地講
[00:09:46.900 --> 00:09:50.900]  我只是講我今天所理解的地方和大家分享
[00:09:50.900 --> 00:09:56.900]  這句說話首先在文法上看看
[00:09:56.900 --> 00:09:58.900]  這句十二節的說話
[00:09:58.900 --> 00:10:00.900]  大概可以分為四句
[00:10:00.900 --> 00:10:03.900]  我將它加上一二三四 四句
[00:10:03.900 --> 00:10:04.900]  這四句說話
[00:10:04.900 --> 00:10:06.900]  如果用下面的圖表比例
[00:10:06.900 --> 00:10:08.900]  可以這樣說
[00:10:08.900 --> 00:10:14.900]  就如罪是從一人入了世界
[00:10:14.900 --> 00:10:16.900]  死又是從罪來的
[00:10:16.900 --> 00:10:19.900]  然後第三句 第四句
[00:10:19.900 --> 00:10:21.900]  於是死就臨到眾人
[00:10:21.900 --> 00:10:23.900]  然後第四句
[00:10:23.900 --> 00:10:26.900]  因為眾人都犯了罪
[00:10:26.900 --> 00:10:27.900]  大家有沒有留意到
[00:10:27.900 --> 00:10:29.900]  我先用不同的顏色表達出來
[00:10:29.900 --> 00:10:31.900]  這個寫作方法
[00:10:31.900 --> 00:10:33.900]  在希臘文的文法裏面
[00:10:33.900 --> 00:10:37.900]  很多時候叫做交叉式的平衡方法
[00:10:37.900 --> 00:10:41.900]  即是說第一句和第四句
[00:10:41.900 --> 00:10:43.900]  是說罪的問題
[00:10:43.900 --> 00:10:44.900]  罪入了世界
[00:10:44.900 --> 00:10:46.900]  然後罪對人的影響
[00:10:46.900 --> 00:10:49.900]  然後第二句和第三句
[00:10:49.900 --> 00:10:51.900]  即是中間那兩句
[00:10:51.900 --> 00:10:52.900]  就是說到死
[00:10:52.900 --> 00:10:54.900]  死是從罪來的
[00:10:54.900 --> 00:10:56.900]  然後死又臨到眾人
[00:10:56.900 --> 00:10:58.900]  這個平衡的方法
[00:10:58.900 --> 00:11:00.900]  就好像將所有的人
[00:11:00.900 --> 00:11:03.900]  都包括了因為犯罪的緣故
[00:11:03.900 --> 00:11:05.900]  所以每個人都面對死亡
[00:11:05.900 --> 00:11:07.900]  一個整個括號裏面
[00:11:07.900 --> 00:11:12.900]  或者我將這個圖表再簡化一點
[00:11:12.900 --> 00:11:16.900]  第一句說話罪由一人入了世界
[00:11:16.900 --> 00:11:18.900]  死是從罪來的
[00:11:18.900 --> 00:11:19.900]  死臨到眾人
[00:11:19.900 --> 00:11:23.900]  因為眾人都犯了罪
[00:11:23.900 --> 00:11:31.900]  問題就是接下來的表達
[00:11:31.900 --> 00:11:32.900]  特別最後那句
[00:11:32.900 --> 00:11:34.900]  因為眾人都犯了罪
[00:11:34.900 --> 00:11:37.900]  眾人怎樣犯了罪呢
[00:11:37.900 --> 00:11:40.900]  我們先看下文的經文
[00:11:40.900 --> 00:11:42.900]  十三十四節
[00:11:42.900 --> 00:11:45.900]  十三十四節補充十二節的解釋
[00:11:45.900 --> 00:11:46.900]  十三節說
[00:11:46.900 --> 00:11:48.900]  沒有律法之先
[00:11:48.900 --> 00:11:51.900]  罪已經在世上
[00:11:51.900 --> 00:11:52.900]  但沒有律法
[00:11:52.900 --> 00:11:54.900]  罪也不算為罪
[00:11:54.900 --> 00:11:55.900]  大家明白我的意思嗎
[00:11:55.900 --> 00:11:56.900]  請你回去
[00:11:56.900 --> 00:11:57.900]  或者一段經文
[00:11:57.900 --> 00:11:58.900]  請你看前一章
[00:11:58.900 --> 00:12:06.900]  四章的第十五節
[00:12:06.900 --> 00:12:11.900]  羅馬書四章第十五節
[00:12:11.900 --> 00:12:12.900]  方便你翻開聖經
[00:12:12.900 --> 00:12:14.900]  或者坐在裏面
[00:12:14.900 --> 00:12:17.900]  或者電子版的聖經都可以
[00:12:17.900 --> 00:12:20.900]  第十五節
[00:12:20.900 --> 00:12:22.900]  一起讀出
[00:12:22.900 --> 00:12:25.900]  因為律法是野動路
[00:12:25.900 --> 00:12:27.900]  哪裡沒有律法
[00:12:27.900 --> 00:12:29.900]  哪裡就沒有過犯
[00:12:29.900 --> 00:12:30.900]  大家聽到嗎
[00:12:30.900 --> 00:12:32.900]  哪裡沒有律法
[00:12:32.900 --> 00:12:34.900]  哪裡就沒有過犯
[00:12:34.900 --> 00:12:36.900]  即是等於在羅馬書
[00:12:36.900 --> 00:12:40.900]  剛才我們讀的第五章的十三節
[00:12:40.900 --> 00:12:42.900]  沒有律法
[00:12:42.900 --> 00:12:45.900]  罪也不算罪
[00:12:45.900 --> 00:12:47.900]  大家明白這個意思嗎
[00:12:47.900 --> 00:12:50.900]  律法是顯明人的罪
[00:12:50.900 --> 00:12:52.900]  律法越多
[00:12:52.900 --> 00:12:54.900]  顯明人的罪越多
[00:12:54.900 --> 00:12:57.900]  但是如果沒有律法的話
[00:12:57.900 --> 00:13:00.900]  雖然那件事仍然是本質上一樣
[00:13:00.900 --> 00:13:01.900]  有沒有律法那件事本質一樣
[00:13:01.900 --> 00:13:07.900]  但是因為沒有律法就不算為罪
[00:13:07.900 --> 00:13:09.900]  如果你覺得有點困難的話
[00:13:09.900 --> 00:13:12.900]  我試試用這個例子去解釋
[00:13:12.900 --> 00:13:17.900]  大家知道現在很多小巴都有安全帶
[00:13:17.900 --> 00:13:19.900]  現在安全帶的話
[00:13:19.900 --> 00:13:21.900]  根據最近幾年的法律
[00:13:21.900 --> 00:13:24.900]  要扣上安全帶
[00:13:24.900 --> 00:13:26.900]  不然你就犯規了
[00:13:26.900 --> 00:13:27.900]  你是犯法的
[00:13:27.900 --> 00:13:29.900]  大家明白嗎
[00:13:29.900 --> 00:13:34.900]  以前我們坐小巴的時間
[00:13:34.900 --> 00:13:37.900]  可能同一個動作不戴安全帶
[00:13:37.900 --> 00:13:39.900]  但是在未有這條法例之前
[00:13:39.900 --> 00:13:42.900]  所以不戴安全帶是不算為罪
[00:13:42.900 --> 00:13:43.900]  動作本身沒有轉動
[00:13:43.900 --> 00:13:46.900]  不過因為有了律法之後
[00:13:46.900 --> 00:13:50.900]  你不戴就算為罪了
[00:13:50.900 --> 00:13:53.900]  所以律法和罪的關係是這樣
[00:13:53.900 --> 00:13:56.900]  如果沒有律法的話不算為罪
[00:13:56.900 --> 00:13:59.900]  然後第十四節說
[00:13:59.900 --> 00:14:03.900]  從亞當到摩西死就作了
[00:14:03.900 --> 00:14:06.900]  為什麼特別提到亞當到摩西呢
[00:14:06.900 --> 00:14:10.900]  因為律法特別說的是摩西的律法
[00:14:10.900 --> 00:14:12.900]  在摩西之後
[00:14:12.900 --> 00:14:15.900]  以色列人才有上帝的律法
[00:14:15.900 --> 00:14:18.900]  但是沒有律法之先
[00:14:18.900 --> 00:14:20.900]  亞當到摩西沒有律法
[00:14:20.900 --> 00:14:22.900]  那是不是不算為罪呢
[00:14:22.900 --> 00:14:28.900]  但事實上結果是死就作了亡
[00:14:28.900 --> 00:14:30.900]  在亞當到摩西的時候
[00:14:30.900 --> 00:14:32.900]  一樣知道那時候的人會犯罪
[00:14:32.900 --> 00:14:33.900]  並且算他們為罪
[00:14:33.900 --> 00:14:34.900]  為什麼呢
[00:14:34.900 --> 00:14:36.900]  因為那人都會死的
[00:14:36.900 --> 00:14:42.900]  有死亡的地方就證明有罪的存在
[00:14:42.900 --> 00:14:44.900]  甚至保羅再說
[00:14:44.900 --> 00:14:47.900]  連那些不如亞當犯一樣罪過的
[00:14:47.900 --> 00:14:49.900]  不是像他那樣活躍上帝的
[00:14:49.900 --> 00:14:51.900]  那是什麼人呢
[00:14:51.900 --> 00:14:53.900]  可能包括很多人
[00:14:53.900 --> 00:14:57.900]  例如那人根本不認識上帝
[00:14:57.900 --> 00:15:01.900]  他從來沒有聽過上帝的事
[00:15:01.900 --> 00:15:04.900]  甚至再極端一點
[00:15:04.900 --> 00:15:07.900]  一些不懂分善惡
[00:15:07.900 --> 00:15:09.900]  很小的小孩子
[00:15:09.900 --> 00:15:10.900]  可能一兩歲大
[00:15:10.900 --> 00:15:12.900]  甚至再小一點
[00:15:12.900 --> 00:15:14.900]  他不懂分善惡的
[00:15:14.900 --> 00:15:16.900]  他不知道什麼叫罪
[00:15:16.900 --> 00:15:19.900]  或者他沒有意識什麼叫犯罪
[00:15:19.900 --> 00:15:23.900]  那些算不算罪人呢
[00:15:23.900 --> 00:15:25.900]  保羅說他們都是罪人
[00:15:25.900 --> 00:15:26.900]  為什麼呢
[00:15:26.900 --> 00:15:31.900]  事實就是他們都會死的
[00:15:31.900 --> 00:15:33.900]  我知道這樣說
[00:15:33.900 --> 00:15:35.900]  很多人有很多問題
[00:15:35.900 --> 00:15:36.900]  第一
[00:15:36.900 --> 00:15:37.900]  我待會到最後的時候
[00:15:37.900 --> 00:15:39.900]  會嘗試回答部分的問題
[00:15:39.900 --> 00:15:40.900]  第二
[00:15:40.900 --> 00:15:41.900]  我很想鼓勵你們
[00:15:41.900 --> 00:15:45.900]  去看書買書
[00:15:45.900 --> 00:15:46.900]  我昨天才發現
[00:15:46.900 --> 00:15:48.900]  原來培靈會下面有書攤
[00:15:48.900 --> 00:15:50.900]  聯會的書攤總共有三個
[00:15:50.900 --> 00:15:52.900]  我很想鼓勵你們
[00:15:52.900 --> 00:15:53.900]  你不一定要買我的書
[00:15:53.900 --> 00:15:56.900]  請你不要誤會我在推銷書
[00:15:56.900 --> 00:15:58.900]  我想鼓勵你們
[00:15:58.900 --> 00:16:04.900]  支持一下華人的出版事業
[00:16:04.900 --> 00:16:06.900]  我希望你們能夠出席培靈會
[00:16:06.900 --> 00:16:08.900]  你最低限度去書攤看一看
[00:16:08.900 --> 00:16:10.900]  還有鼓勵你最低限度買一本書
[00:16:10.900 --> 00:16:13.900]  好嗎
[00:16:13.900 --> 00:16:14.900]  鼓勵你臨走的時候
[00:16:14.900 --> 00:16:15.900]  或者這幾天
[00:16:15.900 --> 00:16:17.900]  你最低限度去買一本書
[00:16:17.900 --> 00:16:19.900]  鼓勵一下我們出版界
[00:16:19.900 --> 00:16:21.900]  他們很辛苦
[00:16:21.900 --> 00:16:24.900]  好嗎
[00:16:24.900 --> 00:16:26.900]  多謝你
[00:16:26.900 --> 00:16:29.900]  我代表他們多謝你
[00:16:29.900 --> 00:16:31.900]  當然人有很多問題
[00:16:31.900 --> 00:16:32.900]  保羅很清楚
[00:16:32.900 --> 00:16:33.900]  斬釘截鐵說
[00:16:33.900 --> 00:16:35.900]  如果有死的存在
[00:16:35.900 --> 00:16:42.900]  就證明死作了王
[00:16:42.900 --> 00:16:46.900]  人生有很多不公平的事
[00:16:46.900 --> 00:16:47.900]  人生不公平
[00:16:47.900 --> 00:16:48.900]  智力不公平
[00:16:48.900 --> 00:16:49.900]  我們遭遇不公平
[00:16:49.900 --> 00:16:50.900]  或者身體的缺陷
[00:16:50.900 --> 00:16:52.900]  有些人不公平
[00:16:52.900 --> 00:16:53.900]  有些人有這個困難
[00:16:53.900 --> 00:16:55.900]  有些人有另一個困難
[00:16:55.900 --> 00:16:56.900]  不過人生有
[00:16:56.900 --> 00:16:58.900]  所有人有兩件事很公平的
[00:16:58.900 --> 00:17:00.900]  就是我們都會出生
[00:17:00.900 --> 00:17:03.900]  還有我們都會死
[00:17:03.900 --> 00:17:04.900]  不同階段
[00:17:04.900 --> 00:17:06.900]  可能有長有短
[00:17:06.900 --> 00:17:08.900]  但是這兩件事實
[00:17:08.900 --> 00:17:13.900]  都是非常公平地臨到所有人
[00:17:13.900 --> 00:17:15.900]  所以第一個段落
[00:17:15.900 --> 00:17:17.900]  在保羅的講法裏面
[00:17:17.900 --> 00:17:19.900]  無論任何人
[00:17:19.900 --> 00:17:22.900]  在亞當的後裔之下
[00:17:22.900 --> 00:17:24.900]  我們都成為了罪人
[00:17:24.900 --> 00:17:26.900]  怎樣成為罪人呢
[00:17:26.900 --> 00:17:28.900]  這個問題我們進到下一段
[00:17:28.900 --> 00:17:33.900]  就是第十五節到十九節
[00:17:33.900 --> 00:17:35.900]  十五節到十九節
[00:17:35.900 --> 00:17:37.900]  亦都是一段相當精彩
[00:17:37.900 --> 00:17:39.900]  但同時間相當有挑戰性的經文
[00:17:39.900 --> 00:17:40.900]  這裏基本上
[00:17:40.900 --> 00:17:41.900]  你只要讀一次的時候
[00:17:41.900 --> 00:17:45.900]  你會見到用很多平衡的句子
[00:17:45.900 --> 00:17:48.900]  將亞當和基督作比較
[00:17:48.900 --> 00:17:50.900]  因為十四節最後那一句
[00:17:50.900 --> 00:17:52.900]  加上連接它
[00:17:52.900 --> 00:17:57.900]  亞當乃是乃以後要來之人的遇象
[00:17:57.900 --> 00:17:59.900]  首先遇象是甚麼意思
[00:17:59.900 --> 00:18:01.900]  遇象在聖經
[00:18:01.900 --> 00:18:03.900]  無論是舊約聖經裏面翻譯
[00:18:03.900 --> 00:18:05.900]  很多時候翻譯是一個象
[00:18:05.900 --> 00:18:06.900]  一個代表
[00:18:06.900 --> 00:18:09.900]  或者一個表達
[00:18:09.900 --> 00:18:11.900]  這個象代表了
