
[00:00:00.000 --> 00:00:02.560]  剛才所讀的經文
[00:03:42.080 --> 00:03:43.520]  所以飲食都很重要
[00:03:43.520 --> 00:03:45.160]  不過不要忘記
[00:03:45.160 --> 00:03:48.840]  是排第三的層次
[00:03:48.840 --> 00:03:50.560]  而且我們求完飲食
[00:03:50.560 --> 00:03:53.840]  又求我們免我們的債
[00:03:53.840 --> 00:03:54.880]  如同我們免了人的債
[00:03:54.880 --> 00:03:56.760]  就是說我們那種罪債
[00:03:56.760 --> 00:03:58.000]  是需要神赦免的
[00:03:58.000 --> 00:04:00.800]  是講到我們的靈性的生活
[00:04:00.800 --> 00:04:01.960]  我們需要赦免人
[00:04:01.960 --> 00:04:03.360]  又需要上帝赦免我們
[00:04:03.360 --> 00:04:05.360]  使到我們的靈裡面是活潑的
[00:04:05.360 --> 00:04:06.640]  是和神的關係緊密的
[00:04:06.640 --> 00:04:06.920]  好了
[00:04:06.920 --> 00:04:08.680]  然後不叫我們遇見試探
[00:04:08.680 --> 00:04:09.640]  救我們脫離凶惡
[00:04:09.640 --> 00:04:11.680]  意思就是我們的道德的生活
[00:04:11.680 --> 00:04:12.560]  我們和人家交往
[00:04:12.560 --> 00:04:13.760]  我們的性格
[00:04:13.760 --> 00:04:14.520]  我們的脾性
[00:04:14.520 --> 00:04:15.880]  我們希望能夠怎樣
[00:04:15.880 --> 00:04:16.720]  遠離試探
[00:04:16.720 --> 00:04:20.360]  可以活得更加的屬神的心意
[00:04:20.360 --> 00:04:21.800]  那又是另一個層面
[00:04:21.800 --> 00:04:23.480]  所以是一個
[00:04:23.480 --> 00:04:25.160]  物質的生活
[00:04:25.160 --> 00:04:26.400]  靈性的生活
[00:04:26.400 --> 00:04:27.520]  和道德的生活
[00:04:27.520 --> 00:04:28.800]  然後為這件事
[00:04:28.800 --> 00:04:32.360]  我們祈求神去幫助
[00:04:32.360 --> 00:04:32.760]  好了
[00:04:32.760 --> 00:04:35.200]  所以當我們講到這裡的層次的時候
[00:04:35.200 --> 00:04:36.880]  這個是屬於什麼層次呢?
[00:04:36.880 --> 00:04:38.960]  這個是地的層次
[00:04:38.960 --> 00:04:41.160]  天、天、地
[00:04:41.160 --> 00:04:42.680]  然後最後耶穌說
[00:04:42.680 --> 00:04:44.400]  因為國道權並榮耀
[00:04:44.400 --> 00:04:46.720]  全是你的 直到永遠 阿門
[00:04:46.720 --> 00:04:47.760]  然後最後
[00:04:47.760 --> 00:04:49.320]  我們結束這個主禱文的時候
[00:04:49.320 --> 00:04:50.240]  是怎樣呢?
[00:04:50.240 --> 00:04:52.520]  是最後把一切的榮耀
[00:04:52.520 --> 00:04:55.240]  一切的國道權並歸還給神
[00:04:55.240 --> 00:04:56.200]  你馬上發現那個祈禱
[00:04:56.200 --> 00:04:58.120]  又再上到天那裡
[00:04:58.120 --> 00:04:59.080]  是不是?
[00:04:59.080 --> 00:05:00.360]  那個結構就是這樣
[00:05:00.360 --> 00:05:04.440]  天、天、地、天
[00:05:04.440 --> 00:05:05.720]  在一個這樣的
[00:05:05.720 --> 00:05:07.440]  祈禱的內容裡面
[00:05:07.440 --> 00:05:08.920]  我們發現
[00:05:08.920 --> 00:05:10.480]  是很強調
[00:05:10.480 --> 00:05:11.320]  是天上
[00:05:11.320 --> 00:05:12.000]  是父
[00:05:12.000 --> 00:05:13.400]  是神
[00:05:13.400 --> 00:05:15.680]  所以當我們說祈禱
[00:05:15.680 --> 00:05:16.760]  認識主禱文的時候
[00:05:16.760 --> 00:05:18.520]  我們不要忘記結構上
[00:05:18.520 --> 00:05:20.760]  是很清楚反映給我們知道
[00:05:20.760 --> 00:05:24.640]  我們一切是以神做中心的
[00:05:24.640 --> 00:05:26.160]  是神先
[00:05:26.160 --> 00:05:27.400]  人才是後面的
[00:05:27.400 --> 00:05:28.560]  是神的榮耀
[00:05:28.560 --> 00:05:29.240]  神的旨意
[00:05:29.240 --> 00:05:30.320]  神的國度
[00:05:30.320 --> 00:05:32.440]  才是到我們的物質的需要
[00:05:32.440 --> 00:05:33.320]  靈性的需要
[00:05:33.320 --> 00:05:34.400]  生命的需要
[00:05:34.400 --> 00:05:36.320]  道德的需要等等
[00:05:36.320 --> 00:05:37.960]  所以整個祈禱的文
[00:05:37.960 --> 00:05:43.080]  是帶我們活出上帝的心意
[00:05:43.080 --> 00:05:44.720]  所以雖然整個主禱文
[00:05:44.720 --> 00:05:47.240]  是我們在地上來祈禱
[00:05:47.240 --> 00:05:48.960]  但是焦點
[00:05:48.960 --> 00:05:51.800]  時時都是看著上帝的
[00:05:51.800 --> 00:05:52.880]  弟兄姊妹
[00:05:52.880 --> 00:05:55.720]  如果我們經常念誦主禱文
[00:05:55.720 --> 00:05:56.600]  熟讀主禱文
[00:05:56.600 --> 00:05:57.560]  讓我們不要忘記
[00:05:57.560 --> 00:06:00.360]  這個是最精粹的地方
[00:06:00.360 --> 00:06:01.440]  耶穌教我們
[00:06:01.440 --> 00:06:03.200]  其實這個不是主自己的禱文
[00:06:03.200 --> 00:06:03.640]  大家知道
[00:06:03.640 --> 00:06:05.840]  這個是模範的禱文
[00:06:05.840 --> 00:06:07.600]  是基督徒應該有的
[00:06:07.600 --> 00:06:08.800]  那種祈禱的表達
[00:06:08.800 --> 00:06:11.000]  就是說如果我們真的經常這樣禱告
[00:06:11.000 --> 00:06:12.240]  經常有這個主禱文
[00:06:12.240 --> 00:06:13.760]  塑造我們生命的時候
[00:06:13.760 --> 00:06:17.400]  我們整個人生就是以神為中心
[00:06:17.400 --> 00:06:19.520]  神是先過我們
[00:06:19.520 --> 00:06:20.520]  所以這個很重要
[00:06:20.520 --> 00:06:21.560]  也因此
[00:06:21.560 --> 00:06:25.880]  今天我很想和弟兄姊妹分享的題目就是
[00:06:25.880 --> 00:06:29.240]  專主為大
[00:06:29.240 --> 00:06:32.440]  我們的整個生命是要朝向上帝
[00:06:32.440 --> 00:06:33.920]  朝向我們的主
[00:06:33.920 --> 00:06:35.520]  我們的神
[00:06:35.520 --> 00:06:37.600]  所以很盼望每當
[00:06:37.600 --> 00:06:39.560]  我們念誦主禱文也好
[00:06:39.560 --> 00:06:42.280]  作為禱告也好
[00:06:42.280 --> 00:06:42.960]  我們背誦
[00:06:42.960 --> 00:06:44.720]  我們書寫也好
[00:06:44.720 --> 00:06:45.560]  無論怎樣也好
[00:06:45.560 --> 00:06:47.080]  讓我們記得
[00:06:47.080 --> 00:06:49.360]  這段經文最重要的
[00:06:49.360 --> 00:06:52.080]  是要突顯我們作為門徒的
[00:06:52.080 --> 00:06:55.680]  我們一定要有一個信靠信服主的心
[00:06:55.680 --> 00:06:58.440]  以祂為大
[00:06:58.440 --> 00:07:01.240]  這個就美好了
[00:07:01.240 --> 00:07:03.000]  當說到這裡的時候
[00:07:03.000 --> 00:07:04.320]  弟兄姊妹
[00:07:04.320 --> 00:07:06.720]  如果我們說在聖經裏面找一些人物
[00:07:06.720 --> 00:07:11.480]  能夠去示範出專主為大的這方面
[00:07:11.480 --> 00:07:14.280]  你會想到些什麼人物呢?
[00:07:14.280 --> 00:07:15.880]  在聖經裏面當然有很多人物
[00:07:15.880 --> 00:07:17.960]  都應該有這種特質
[00:07:17.960 --> 00:07:19.480]  這樣的見證
[00:07:19.480 --> 00:07:20.480]  但是如果說
[00:07:20.480 --> 00:07:21.320]  你選擇一個
[00:07:21.320 --> 00:07:22.480]  那你會選擇誰呢?
[00:07:22.480 --> 00:07:24.080]  那你自己心裏面又想一下
[00:07:24.080 --> 00:07:25.080]  那我會說出來
[00:07:25.080 --> 00:07:26.800]  我心裏想的是誰
[00:07:26.800 --> 00:07:28.120]  你會想的是
[00:07:28.120 --> 00:07:32.080]  是誰和我不同呢?
[00:07:32.080 --> 00:07:33.560]  我在想的是
[00:07:33.560 --> 00:07:35.280]  吾瑪尼亞
[00:07:35.280 --> 00:07:38.720]  我在後面施班元那裏都聽到了
[00:07:38.720 --> 00:07:40.840]  瑪尼亞
[00:07:40.840 --> 00:07:44.560]  瑪尼亞就是其中一個很強的生命見證
[00:07:44.560 --> 00:07:46.040]  就是她真的
[00:07:46.040 --> 00:07:50.040]  用了她的生命來尊神為大
[00:07:50.040 --> 00:07:52.440]  這個是真的很清楚的
[00:07:52.440 --> 00:07:56.440]  我們有機會去看《路加福音》的第一章
[00:07:56.440 --> 00:07:58.960]  就很清楚看到瑪尼亞
[00:07:58.960 --> 00:08:00.120]  耶穌的母親
[00:08:00.120 --> 00:08:02.280]  是有這方面的美好的見證
[00:08:02.280 --> 00:08:04.160]  在《路加福音》的第一章裏面
[00:08:04.160 --> 00:08:06.520]  講到天使加伯列
[00:08:06.520 --> 00:08:10.000]  有一次去到瑪尼亞的面前
[00:08:10.000 --> 00:08:11.560]  然後跟她說
[00:08:11.560 --> 00:08:13.240]  你是蒙大恩的女子
[00:08:13.240 --> 00:08:16.320]  文安主與你同在
[00:08:16.320 --> 00:08:18.040]  當然很開心
[00:08:18.040 --> 00:08:19.600]  不過沒多久
[00:08:19.600 --> 00:08:21.160]  她就跟著跟她說了一些話
[00:08:21.160 --> 00:08:23.840]  令到她很驚慌
[00:08:23.840 --> 00:08:25.720]  當她去到告訴她的時候
[00:08:25.720 --> 00:08:27.800]  你會懷孕生子的
[00:08:27.800 --> 00:08:29.880]  你要給他起名叫耶穌
[00:08:29.880 --> 00:08:31.960]  他是至高者的兒子
[00:08:31.960 --> 00:08:34.120]  當她聽到的時候
[00:08:34.120 --> 00:08:35.520]  開心還是不開心
[00:08:35.520 --> 00:08:36.280]  不是很開心
[00:08:36.280 --> 00:08:36.960]  因為她說
[00:08:36.960 --> 00:08:39.280]  我現在是許配給大衛家的約瑟
[00:08:39.280 --> 00:08:41.280]  但我們是未正式結婚的
[00:08:41.280 --> 00:08:44.240]  這時候怎樣才算有兒子呢?
[00:08:44.240 --> 00:08:45.680]  這個不可能的
[00:08:45.680 --> 00:08:46.640]  還沒有出嫁
[00:08:46.640 --> 00:08:47.560]  那怎樣才算有兒子呢?
[00:08:47.560 --> 00:08:49.240]  但是神這位天使
[00:08:49.240 --> 00:08:50.680]  代表神也繼續說
[00:08:50.680 --> 00:08:51.960]  聖靈臨到你身上
[00:08:51.960 --> 00:08:54.640]  至高者的能力要任被你的
[00:08:54.640 --> 00:08:56.360]  你生了一位至聖者
[00:08:56.360 --> 00:08:59.240]  是要稱為神的兒子
[00:08:59.240 --> 00:09:00.080]  並且告訴他
[00:09:00.080 --> 00:09:01.240]  出於神的話語
[00:09:01.240 --> 00:09:04.160]  沒有一句不大能力
[00:09:04.160 --> 00:09:05.800]  當你聽到的時候
[00:09:05.800 --> 00:09:07.920]  如果你是瑪利亞你會怎樣呢?
[00:09:07.920 --> 00:09:09.040]  很害怕
[00:09:09.040 --> 00:09:11.240]  這件事怎可以發生在我身上
[00:09:11.240 --> 00:09:13.760]  所以對她來說一定是很大的抗拒
[00:09:13.760 --> 00:09:14.520]  很多疑惑
[00:09:14.520 --> 00:09:16.080]  很多不解
[00:09:16.080 --> 00:09:17.040]  不知怎樣辦
[00:09:17.040 --> 00:09:21.400]  但很明顯不會那麼容易接受
[00:09:21.400 --> 00:09:24.400]  不過經過一段時間
[00:09:24.400 --> 00:09:26.960]  似乎她好像有所明白
[00:09:26.960 --> 00:09:28.960]  上帝那種作為
[00:09:28.960 --> 00:09:31.280]  於是當讀聖經讀到接著的時候
[00:09:31.280 --> 00:09:32.400]  我們就發現
[00:09:32.400 --> 00:09:34.400]  她就進一步告訴神
[00:09:34.400 --> 00:09:36.520]  她說我是主的侍女
[00:09:36.520 --> 00:09:38.120]  情願照你的話
[00:09:38.120 --> 00:09:41.040]  成就在我身上
[00:09:41.040 --> 00:09:42.560]  去到某一個階段的時候
[00:09:42.560 --> 00:09:45.320]  她不再堅持自己的想法
[00:09:45.320 --> 00:09:46.400]  不再去想一下
[00:09:46.400 --> 00:09:48.080]  我會面對的是甚麼張力
[00:09:48.080 --> 00:09:49.800]  甚麼文化的壓力
[00:09:49.800 --> 00:09:51.160]  這些人怎樣看我
[00:09:51.160 --> 00:09:53.560]  為甚麼有這樣的事情發生
[00:09:53.560 --> 00:09:54.840]  她說最終
[00:09:54.840 --> 00:09:56.360]  她知道是出於神的時候
[00:09:56.360 --> 00:10:00.320]  她就說情願照你的話成就在我身上
[00:10:00.320 --> 00:10:02.120]  而且當我們繼續讀聖經
[00:10:02.120 --> 00:10:02.920]  再讀下去
[00:10:02.920 --> 00:10:05.880]  讀到路加的第一章第四十六第四十七節
[00:10:05.880 --> 00:10:07.960]  就是我們很熟悉的經文
[00:10:07.960 --> 00:10:09.640]  瑪麗亞怎樣說話
[00:10:09.640 --> 00:10:11.120]  瑪麗亞說
[00:10:11.120 --> 00:10:14.120]  我心尊主為大
[00:10:14.120 --> 00:10:17.360]  我靈以神我的救主為樂
[00:10:17.360 --> 00:10:18.600]  是不是很熟悉
[00:10:18.600 --> 00:10:19.840]  就是了
[00:10:19.840 --> 00:10:21.040]  所以去到最後
[00:10:21.040 --> 00:10:23.440]  她不是以自己的心意
[00:10:23.440 --> 00:10:25.040]  她有些事都不是很明白
[00:10:25.040 --> 00:10:27.440]  但是知道是出於上帝的時候
[00:10:27.440 --> 00:10:29.680]  她就要尊主為大
[00:10:29.680 --> 00:10:30.400]  以神
[00:10:30.400 --> 00:10:31.480]  我的救主為樂
[00:10:31.480 --> 00:10:32.960]  一切是以神為中心
[00:10:32.960 --> 00:10:35.800]  不是以她自己為中心
[00:10:35.800 --> 00:10:39.200]  尊主為大這個美好的示範
[00:10:39.200 --> 00:10:42.760]  我們可以在瑪麗亞耶穌的母親身上
[00:10:42.760 --> 00:10:46.800]  找到一個很好的見證
[00:10:46.800 --> 00:10:49.440]  不單止瑪麗亞有一個好的見證
[00:10:49.440 --> 00:10:51.520]  我們發現
[00:10:51.520 --> 00:10:53.120]  她的兒子
[00:10:53.120 --> 00:10:56.400]  耶穌也有好的見證
[00:10:56.400 --> 00:10:57.680]  我們在哪裡可以看到
[00:10:57.680 --> 00:11:02.240]  耶穌尊崇神父神的旨意
[00:11:02.240 --> 00:11:04.720]  成就在祂身上
[00:11:04.720 --> 00:11:06.320]  當我們讀《馬太福音》
[00:11:06.320 --> 00:11:08.440]  讀到二十六章的時候
[00:11:08.440 --> 00:11:09.400]  哇 尾聲了
[00:11:09.400 --> 00:11:11.040]  是甚麼事
[00:11:11.040 --> 00:11:14.840]  讀到耶穌基督要去克西瑪利園
[00:11:14.840 --> 00:11:16.560]  要面對十字架
[00:11:16.560 --> 00:11:18.720]  要苦難
[00:11:18.720 --> 00:11:20.560]  作為人子的耶穌
[00:11:20.560 --> 00:11:23.120]  和我們好像有血有肉
[00:11:23.120 --> 00:11:25.400]  祂要面對的是一個很大的艱難
[00:11:25.400 --> 00:11:27.160]  是很大的幽暗的力量
[00:11:27.160 --> 00:11:29.480]  甚至死亡的臨到的時候
[00:11:29.480 --> 00:11:31.360]  聖經描述給我們知道
[00:11:31.360 --> 00:11:33.200]  耶穌的心情是怎樣
[00:11:33.200 --> 00:11:36.000]  那裡說耶穌去到父神的面前禱告
[00:11:36.000 --> 00:11:38.560]  那裡說:我父倘若可行
[00:11:38.560 --> 00:11:42.080]  求你叫這杯離開我
[00:11:42.080 --> 00:11:42.760]  是不是
[00:11:42.760 --> 00:11:43.720]  這個是苦杯
[00:11:43.720 --> 00:11:44.880]  祂既然都不容易受
[00:11:44.880 --> 00:11:47.560]  祂最好不用了
[00:11:47.560 --> 00:11:48.920]  最好不用了
[00:11:48.920 --> 00:11:51.600]  但是跟著祂說一句話是甚麼
[00:11:51.600 --> 00:11:54.360]  然而不要照我的意思
[00:11:54.360 --> 00:11:56.320]  只要照你的意思
[00:11:56.320 --> 00:11:58.360]  最終不是我講話算數
[00:11:58.360 --> 00:12:02.400]  最終是父神你講話算數
[00:12:02.400 --> 00:12:04.120]  雖然我心裏面都是很作難
[00:12:04.120 --> 00:12:05.680]  這個苦杯真的不容易喝下去
[00:12:05.680 --> 00:12:07.480]  但是最終都不是我說
[00:12:07.480 --> 00:12:09.520]  是上帝來的
[00:12:09.520 --> 00:12:11.120]  然後這個是第一次的祈禱
[00:12:11.120 --> 00:12:12.880]  跟著第二次的祈禱
[00:12:12.880 --> 00:12:14.560]  再去禱告的時候
[00:12:14.560 --> 00:12:15.880]  祂更加進一步
[00:12:15.880 --> 00:12:17.360]  信服在神的面前
[00:12:17.360 --> 00:12:19.040]  聖經那裡很清楚告訴我們
[00:12:19.040 --> 00:12:20.320]  耶穌怎樣禱告
[00:12:20.320 --> 00:12:21.800]  祂說:我父啊
[00:12:21.800 --> 00:12:24.160]  這杯若不能離開我
[00:12:24.160 --> 00:12:25.320]  必要我喝
[00:12:25.320 --> 00:12:29.240]  就願你的意旨成全
[00:12:29.240 --> 00:12:30.600]  有沒有留意到
[00:12:30.600 --> 00:12:35.240]  最終是接受上帝的旨意成全
[00:12:35.240 --> 00:12:37.520]  不是祂的意思
[00:12:37.520 --> 00:12:38.920]  是上帝的意思
[00:12:38.920 --> 00:12:42.480]  所以從主禱文裡面說的是不是很一樣
[00:12:42.480 --> 00:12:44.680]  所以我們也看到耶穌基督
[00:12:44.680 --> 00:12:46.080]  祂教人主禱文
[00:12:46.080 --> 00:12:47.840]  祂自己就示範了出來
[00:12:47.840 --> 00:12:50.080]  言教祂的新教就在這個
[00:12:50.080 --> 00:12:53.520]  《馬太二十六章》裡面是示範出來
[00:12:53.520 --> 00:12:56.240]  祂完全信服父神的旨意
[00:12:56.240 --> 00:12:58.040]  以父神為大
[00:12:58.040 --> 00:13:01.320]  尊父為大
[00:13:01.320 --> 00:13:02.520]  是很難得
[00:13:02.520 --> 00:13:04.120]  所以我們不單止看見
[00:13:04.120 --> 00:13:06.600]  作為媽媽的瑪利亞
[00:13:06.600 --> 00:13:07.640]  有好的見證
[00:13:07.640 --> 00:13:08.640]  在這方面
[00:13:08.640 --> 00:13:11.960]  更加的在祂的兒子地上的
[00:13:11.960 --> 00:13:12.960]  耶穌基督
[00:13:12.960 --> 00:13:15.040]  我們看到一個很好的見證
[00:13:15.040 --> 00:13:17.480]  我想當我們看到這個見證的時候
[00:13:17.480 --> 00:13:18.840]  我們就可以說
[00:13:18.840 --> 00:13:21.440]  有其母就必有其子
[00:13:21.440 --> 00:13:22.920]  是不是這樣呢
[00:13:22.920 --> 00:13:25.360]  都是有這樣的意思
[00:13:25.360 --> 00:13:27.280]  所以你發現原來也是很厲害的
[00:13:27.280 --> 00:13:30.400]  媽媽的影響力是很厲害的
[00:13:30.400 --> 00:13:32.200]  所以媽媽作為瑪利亞
[00:13:32.200 --> 00:13:33.440]  都相信是這樣
[00:13:33.440 --> 00:13:36.120]  都一樣是影響了耶穌
[00:13:36.120 --> 00:13:38.320]  當祂去到赫西瑪利園的時候
[00:13:38.320 --> 00:13:40.920]  面對這個幽暗苦難的力量
[00:13:40.920 --> 00:13:42.840]  祂仍然都是信服
[00:13:42.840 --> 00:13:45.080]  尊父為大
[00:13:45.080 --> 00:13:47.040]  反映著主禱文整個的精神
[00:13:47.040 --> 00:13:48.160]  就是尊主為大
[00:13:48.160 --> 00:13:49.680]  我們的神為大
[00:13:49.680 --> 00:13:50.920]  這個是很重要的
[00:13:50.920 --> 00:13:55.440]  天、天、地、天
[00:13:55.440 --> 00:13:59.320]  是以神做中心的
[00:13:59.320 --> 00:14:01.600]  所以媽媽的影響力是很大
[00:14:01.600 --> 00:14:05.600]  大家都熟悉約翰.衛斯理
[00:14:05.600 --> 00:14:08.120]  秦道衛理的創辦人
[00:14:08.120 --> 00:14:10.640]  還有約翰.衛斯理還有一個兄弟
[00:14:10.640 --> 00:14:12.840]  叫做查理.衛斯理
[00:14:12.840 --> 00:14:14.400]  Charles Wesley
[00:14:14.400 --> 00:14:17.720]  兩兄弟是神很使用在18世紀
[00:14:17.720 --> 00:14:20.240]  帶動整個英國的福音運動
[00:14:20.240 --> 00:14:24.520]  而秦道衛理工會成立也是在那個時候
[00:14:24.520 --> 00:14:26.480]  然後影響了整個英國
[00:14:26.480 --> 00:14:29.360]  這兩兄弟是很厲害
[00:14:29.360 --> 00:14:30.760]  神很使用
[00:14:30.760 --> 00:14:32.360]  我們都認定
[00:14:32.360 --> 00:14:33.680]  查理.衛斯理
[00:14:33.680 --> 00:14:36.400]  我們看他作了很多的聖詩
[00:14:36.400 --> 00:14:40.200]  我們唱的歌有些都是他寫的
[00:14:40.200 --> 00:14:41.240]  不要忘記
[00:14:41.240 --> 00:14:42.280]  大家都公認
[00:14:42.280 --> 00:14:45.120]  他們能夠成為神所使用的器皿
[00:14:45.120 --> 00:14:48.640]  他的媽媽蘇珊娜.衛斯理
[00:14:48.640 --> 00:14:51.080]  是很重要對他們的影響
[00:14:51.080 --> 00:14:52.560]  所以很重要的
[00:14:52.560 --> 00:14:54.680]  讓我們不要忘記
[00:14:54.680 --> 00:14:57.480]  母親對兒女的影響
[00:14:57.480 --> 00:14:59.840]  今天不是三八婦女節
[00:14:59.840 --> 00:15:02.680]  今天也不是母親節主日
[00:15:02.680 --> 00:15:05.320]  但是我也希望在這裡順便帶出
[00:15:05.320 --> 00:15:07.600]  這個這麼重要的訊息
