
[00:00:00.000 --> 00:00:02.820]  我們都是軟弱的人
[00:06:47.020 --> 00:06:49.080]  交給聖殿的祭司
[00:06:49.080 --> 00:06:51.640]  他又忙於要安排獻祭
[00:06:51.640 --> 00:06:57.780]  又要忙於將亞特薩西王的禦令交給總督和河西的省長
[00:06:57.780 --> 00:07:01.360]  搞了這麼多事情可能搞了幾個月
[00:07:01.360 --> 00:07:02.900]  來到第九章
[00:07:02.900 --> 00:07:03.920]  就是九月
[00:07:03.920 --> 00:07:07.000]  九月份
[00:07:07.000 --> 00:07:09.820]  在第一節他說這些事完成以後
[00:07:09.820 --> 00:07:15.700]  這些事是指八章未記載我剛才講的那些事情
[00:07:15.700 --> 00:07:21.840]  眾領袖來接近我說以色列百姓祭司和利尾人沒有棄絕
[00:07:21.840 --> 00:07:24.920]  加南人、赫人、比利時人、耶布斯人
[00:07:24.920 --> 00:07:29.260]  阿曼人、摩訶人、埃及人和阿摩利人等列邦民族
[00:07:29.260 --> 00:07:31.580]  所行可憎的事
[00:07:31.580 --> 00:07:37.720]  因他們為自己的兒子取了這些外邦女子以至聖潔的種子
[00:07:37.720 --> 00:07:40.020]  和列邦民族混雜
[00:07:40.020 --> 00:07:43.340]  而且領袖和官長在這事上
[00:07:43.340 --> 00:07:45.400]  是罪魁
[00:07:45.400 --> 00:07:49.500]  棄絕這個字是指分開分別出來
[00:07:49.500 --> 00:07:51.800]  上帝的子民應該分別出來
[00:07:51.800 --> 00:07:54.360]  但現在他們不是了他們混雜了
[00:07:54.360 --> 00:07:57.420]  這裡應該是指八十年前
[00:07:57.420 --> 00:08:02.040]  所羅巴伯帶領第一批以色列人回歸之後
[00:08:02.040 --> 00:08:03.820]  他們回到故鄉
[00:08:03.820 --> 00:08:09.200]  這些以色列人與當地的外族人去通婚
[00:08:09.200 --> 00:08:12.540]  但最嚴重的問題不是單單通婚
[00:08:12.540 --> 00:08:16.900]  而是跟隨這些外族人行可憎的事
[00:08:16.900 --> 00:08:18.180]  包括什麼呢?
[00:08:18.180 --> 00:08:22.520]  就是轉去敬拜其他的神明
[00:08:22.520 --> 00:08:25.600]  這個才是大問題
[00:08:25.600 --> 00:08:31.480]  為什麼耶和華的誡命是
[00:08:31.480 --> 00:08:34.300]  不要與外族人通婚呢?
[00:08:34.300 --> 00:08:39.680]  其實《新命記》第七章一到四節是很清楚講了這個誡命
[00:08:39.680 --> 00:08:44.040]  耶和華:你的神領你進入你要得遺孽之地
[00:08:44.040 --> 00:08:46.600]  從你面前趕出許多國家
[00:08:46.600 --> 00:08:49.660]  包括黑人、格格薩人、摩利人等等
[00:08:49.660 --> 00:08:52.740]  當耶和華你的神把他們交給你
[00:08:52.740 --> 00:08:54.520]  你擊殺他們的時候
[00:08:54.520 --> 00:08:56.840]  你要完全消滅他們
[00:08:56.840 --> 00:08:58.360]  不可與他們立約
[00:08:58.360 --> 00:09:00.160]  不可憐惜他們
[00:09:00.160 --> 00:09:01.960]  不可與他們結親
[00:09:01.960 --> 00:09:04.760]  不可將你的女兒嫁給他的兒子
[00:09:04.760 --> 00:09:08.100]  也不可叫你的兒子娶他的女兒
[00:09:08.100 --> 00:09:09.640]  為什麼呢?
[00:09:09.640 --> 00:09:14.000]  因為他必使你的兒女離棄我
[00:09:14.000 --> 00:09:15.520]  去侍奉別神
[00:09:15.520 --> 00:09:18.860]  以至耶和華的怒氣向你們發作
[00:09:18.860 --> 00:09:21.160]  迅速將你除滅
[00:09:21.160 --> 00:09:25.260]  很清楚以色列人犯了三宗罪
[00:09:25.260 --> 00:09:27.300]  第一與外族通婚
[00:09:27.300 --> 00:09:31.400]  以至聖潔的種子與列邦民族混雜
[00:09:31.400 --> 00:09:32.940]  神的子民
[00:09:32.940 --> 00:09:34.720]  是應該分別為聖
[00:09:34.720 --> 00:09:36.520]  是分別出來
[00:09:36.520 --> 00:09:40.100]  第二他隨從外族人行可憎的事
[00:09:40.100 --> 00:09:44.720]  甚至轉去敬拜其他的神明
[00:09:44.720 --> 00:09:48.800]  第三領袖和官長更加大頭犯罪
[00:09:48.800 --> 00:09:51.360]  是罪魁
[00:09:51.360 --> 00:09:53.160]  所以很清楚
[00:09:53.160 --> 00:09:55.980]  信與不信的結婚
[00:09:55.980 --> 00:09:59.560]  是明顯違反神的旨意
[00:09:59.560 --> 00:10:03.400]  意思不是一對夫婦
[00:10:03.400 --> 00:10:04.680]  兩個都未信
[00:10:04.680 --> 00:10:05.960]  又結了婚
[00:10:05.960 --> 00:10:08.260]  另一個當然還未信
[00:10:08.260 --> 00:10:10.060]  不是指這個問題
[00:10:10.060 --> 00:10:12.620]  是你自己信了
[00:10:12.620 --> 00:10:15.180]  你很明顯知道對方是未信
[00:10:15.180 --> 00:10:16.960]  信與不信結婚
[00:10:16.960 --> 00:10:19.280]  是違反神的旨意
[00:10:19.280 --> 00:10:21.060]  你說可能不是
[00:10:21.060 --> 00:10:22.600]  會不會有些例子
[00:10:22.600 --> 00:10:23.880]  你記得在舊約
[00:10:23.880 --> 00:10:26.700]  譬如波亞斯娶了路德
[00:10:26.700 --> 00:10:28.740]  大團圓結局
[00:10:28.740 --> 00:10:31.300]  顯明上帝的祝福
[00:10:31.300 --> 00:10:32.840]  波亞斯娶了路德
[00:10:32.840 --> 00:10:34.880]  當路德嫁波亞斯的時候
[00:10:34.880 --> 00:10:37.960]  一來路德已經歸信了耶和華
[00:10:37.960 --> 00:10:39.480]  你看路德的第一章
[00:10:39.480 --> 00:10:41.540]  他已經信了耶和華
[00:10:41.540 --> 00:10:44.880]  第二當以色列人娶外邦人的時候
[00:10:44.880 --> 00:10:47.160]  有時是用來顯明
[00:10:47.160 --> 00:10:49.720]  神的救恩會臨到外邦
[00:10:49.720 --> 00:10:51.520]  恩臨萬邦
[00:10:51.520 --> 00:10:53.820]  這些是特殊的案例
[00:10:53.820 --> 00:10:55.880]  神的普遍旨意是
[00:10:55.880 --> 00:11:00.480]  信與不信不能同父一家
[00:11:00.480 --> 00:11:02.520]  好像以色列王阿哈
[00:11:02.520 --> 00:11:05.080]  娶了西頓王的女兒洗別
[00:11:05.080 --> 00:11:06.100]  做老婆
[00:11:06.100 --> 00:11:08.400]  結果就一起敬拜巴黎
[00:11:08.400 --> 00:11:12.500]  令到各國家都跌倒
[00:11:12.500 --> 00:11:15.320]  今天有些子體還認為
[00:11:15.320 --> 00:11:20.960]  與不信的結婚不會受不信的影響
[00:11:20.960 --> 00:11:22.740]  我很相信
[00:11:22.740 --> 00:11:27.100]  這可能是一廂情願的想法
[00:11:27.100 --> 00:11:31.440]  幸好今天的教會領袖沒有帶頭犯這些罪
[00:11:31.440 --> 00:11:34.000]  或者如果你真的犯了這些罪
[00:11:34.000 --> 00:11:35.020]  你又沒有什麼
[00:11:35.020 --> 00:11:36.560]  可能做到教務
[00:11:36.560 --> 00:11:39.380]  或者教會的領袖
[00:11:39.380 --> 00:11:42.200]  弟兄姊妹我們不要輕忽上帝的誡明
[00:11:42.200 --> 00:11:44.240]  上帝既然這樣說
[00:11:44.240 --> 00:11:46.800]  我們應該就這樣跟
[00:11:46.800 --> 00:11:49.880]  神的話語是我們的準則
[00:11:49.880 --> 00:11:51.660]  所以當以色列人說
[00:11:51.660 --> 00:11:55.000]  我一聽見這事就撕裂衣服和外袍
[00:11:55.000 --> 00:11:57.040]  拔了頭髮和鬍鬚
[00:11:57.040 --> 00:11:59.340]  驚惶地坐著
[00:11:59.340 --> 00:12:01.640]  撕裂衣服表示很悲哀
[00:12:01.640 --> 00:12:04.960]  拔了頭髮和鬍鬚也是表示很哀痛
[00:12:04.960 --> 00:12:06.760]  你記得當約伯
[00:12:06.760 --> 00:12:08.300]  知道他失去財產
[00:12:08.300 --> 00:12:10.080]  兒女死了的時候
[00:12:10.080 --> 00:12:11.620]  他撕裂外袍
[00:12:11.620 --> 00:12:12.900]  剃了頭
[00:12:12.900 --> 00:12:15.460]  十分的悲哀
[00:12:15.460 --> 00:12:17.520]  以色列悲哀驚惶
[00:12:17.520 --> 00:12:19.040]  他真的跌了在地上
[00:12:19.040 --> 00:12:21.100]  坐在那裏
[00:12:21.100 --> 00:12:24.420]  神那麼恩待以色列人
[00:12:24.420 --> 00:12:26.720]  帶他們回歸
[00:12:26.720 --> 00:12:29.540]  以色列人竟然那麼軟弱
[00:12:29.540 --> 00:12:30.820]  一回歸故土
[00:12:30.820 --> 00:12:32.600]  就犯大罪
[00:12:32.600 --> 00:12:35.680]  好軟弱好軟弱
[00:12:35.680 --> 00:12:41.060]  凡為以色列神賢與戰經的人都因秘魯回歸之人所犯的罪
[00:12:41.060 --> 00:12:42.580]  罪集到我這裏來
[00:12:42.580 --> 00:12:44.380]  我驚惶地坐著
[00:12:44.380 --> 00:12:47.960]  直到獻晚祭的時候
[00:12:47.960 --> 00:12:52.580]  在回歸之後我們很相信以色列是宣讀過律法
[00:12:52.580 --> 00:12:54.360]  成為催化劑
[00:12:54.360 --> 00:13:00.000]  更加顯露當時以色列人和外族通婚是犯罪的
[00:13:00.000 --> 00:13:02.800]  那些為神賢與戰經的人
[00:13:02.800 --> 00:13:06.640]  因為神話語的責備而感到不安的人
[00:13:06.640 --> 00:13:07.920]  這些人
[00:13:07.920 --> 00:13:09.460]  對律法很認真
[00:13:09.460 --> 00:13:11.260]  很看重真理
[00:13:11.260 --> 00:13:13.300]  他們罪集到以色列那裏
[00:13:13.300 --> 00:13:16.640]  現在大家就為以色列馬首是瞻
[00:13:16.640 --> 00:13:17.920]  看看以色列
[00:13:17.920 --> 00:13:20.480]  怎樣帶領我們去經歷這個
[00:13:20.480 --> 00:13:23.040]  那麼嚴重的跌倒
[00:13:23.040 --> 00:13:25.340]  但以色列就自己先坐下
[00:13:25.340 --> 00:13:26.880]  它自己跌落地
[00:13:26.880 --> 00:13:28.160]  它驚惶地坐著
[00:13:28.160 --> 00:13:29.700]  直到獻晚祭的時候
[00:13:29.700 --> 00:13:31.740]  即是下午的三點
[00:13:31.740 --> 00:13:33.040]  大家想一想
[00:13:33.040 --> 00:13:34.040]  你試一下代入
[00:13:34.040 --> 00:13:36.100]  如果你是以色列
[00:13:36.100 --> 00:13:40.200]  神帶領以色列的人去回歸
[00:13:40.200 --> 00:13:43.260]  是一個多麼深刻的屬靈經歷
[00:13:43.260 --> 00:13:44.800]  我們亡國
[00:13:44.800 --> 00:13:46.340]  秘魯去到巴比倫
[00:13:46.340 --> 00:13:48.380]  神帶領我們回來
[00:13:48.380 --> 00:13:50.940]  非常之深刻的屬靈經歷
[00:13:50.940 --> 00:13:54.260]  但是回歸之後
[00:13:54.260 --> 00:13:56.320]  聖殿重建了
[00:13:56.320 --> 00:13:58.100]  憲制恢復了
[00:13:58.100 --> 00:14:00.160]  律法又再宣讀了
[00:14:00.160 --> 00:14:01.440]  應該很好的
[00:14:01.440 --> 00:14:02.720]  一路向上走
[00:14:02.720 --> 00:14:04.260]  這是勝利來的
[00:14:04.260 --> 00:14:05.540]  屬靈的聖像
[00:14:05.540 --> 00:14:07.580]  但這是假象
[00:14:07.580 --> 00:14:08.600]  雖然如此
[00:14:08.600 --> 00:14:10.900]  以色列人一樣的跌倒
[00:14:10.900 --> 00:14:13.220]  他們不是無知
[00:14:13.220 --> 00:14:14.500]  他們知道律法
[00:14:14.500 --> 00:14:17.060]  他們不是偶犯一時跌倒
[00:14:17.060 --> 00:14:19.620]  他們是不斷地明知故犯
[00:14:19.620 --> 00:14:23.980]  幾十年都跟外邦人通婚
[00:14:23.980 --> 00:14:26.020]  所犯的罪
[00:14:26.020 --> 00:14:29.100]  其實是對神不忠
[00:14:29.100 --> 00:14:31.400]  人是多麼軟弱
[00:14:31.400 --> 00:14:33.700]  我們這樣的經歷
[00:14:33.700 --> 00:14:36.780]  依然是不斷地明知故犯
[00:14:36.780 --> 00:14:42.400]  所以難怪以色列有如此悲哀驚惶的反應
[00:14:42.400 --> 00:14:44.200]  當我自己
[00:14:44.200 --> 00:14:46.500]  在窩福侍奉的時候
[00:14:46.500 --> 00:14:47.780]  不止一次
[00:14:47.780 --> 00:14:50.340]  數相當多次數跟一些
[00:14:50.340 --> 00:14:53.420]  信與未信的做婚前輔導
[00:14:53.420 --> 00:14:56.240]  在這個過程裏面我一定跟他們分享信仰
[00:14:56.240 --> 00:15:00.320]  我很期望很祈禱那些未信的能夠信
[00:15:00.320 --> 00:15:04.420]  或者那個信了的能夠臨危立馬
[00:15:04.420 --> 00:15:07.500]  但是成功率是很低的
[00:15:07.500 --> 00:15:10.820]  信了的那位一般都很堅定
[00:15:10.820 --> 00:15:12.880]  很堅定要結婚
[00:15:12.880 --> 00:15:15.440]  很堅定地得罪上帝
[00:15:15.440 --> 00:15:18.500]  反映我們是很軟弱的
[00:15:18.500 --> 00:15:21.320]  我們明知都會故犯
[00:15:21.320 --> 00:15:23.120]  我們學到什麼功課呢
[00:15:23.120 --> 00:15:29.000]  在這幾節首先我們應該看自己看得合乎中度
[00:15:29.000 --> 00:15:32.840]  是合乎中度地那麼軟弱
[00:15:32.840 --> 00:15:35.400]  我們千萬不要覺得我很厲害
[00:15:35.400 --> 00:15:41.040]  我在教育裏面是領袖、是長執、是導師、是組長、是團長
[00:15:41.040 --> 00:15:44.100]  我們驕傲覺得我們自己行得通
[00:15:44.100 --> 00:15:46.140]  就只會靠自己
[00:15:46.140 --> 00:15:47.940]  當我們承認軟弱
[00:15:47.940 --> 00:15:49.480]  我們就會抓緊神
[00:15:49.480 --> 00:15:55.620]  所以怎樣看自己合乎中度地那麼軟弱
[00:15:55.620 --> 00:15:59.460]  第二信與不信真是不能同父恩厄
[00:15:59.460 --> 00:16:00.740]  當你在窩福
[00:16:00.740 --> 00:16:05.340]  你知道有信與不信想結婚的時候
[00:16:05.340 --> 00:16:09.440]  請你用聖經真理去勸導他
[00:16:09.440 --> 00:16:10.720]  去鼓勵他
[00:16:10.720 --> 00:16:12.520]  去幫助他
[00:16:12.520 --> 00:16:14.820]  盡你的本分
[00:16:14.820 --> 00:16:15.860]  第三
[00:16:15.860 --> 00:16:19.700]  為神言語戰經就有轉機
[00:16:19.700 --> 00:16:23.780]  在神的話語前面不安是好事
[00:16:23.780 --> 00:16:26.080]  因為上帝的話語責備我們
[00:16:26.080 --> 00:16:29.420]  因為聖靈的督責你不安是好事
[00:16:29.420 --> 00:16:33.520]  對真理認真是所有軟弱的人的出路
[00:16:33.520 --> 00:16:39.140]  因為真理會引導我們去遇上這位施恩的主
[00:16:39.140 --> 00:16:40.680]  我們看下一個段落
[00:16:40.680 --> 00:16:42.480]  第五到十五節
[00:16:42.480 --> 00:16:43.180]  第五節
[00:16:43.180 --> 00:16:44.300]  獻晚祭的時候
[00:16:44.300 --> 00:16:45.780]  我從愁煩中起來
[00:16:45.780 --> 00:16:48.100]  穿著撕裂的衣服和外袍
[00:16:48.100 --> 00:16:49.520]  雙膝跪下
[00:16:49.520 --> 00:16:51.960]  向耶和華我的神舉手
[00:16:51.960 --> 00:16:55.020]  以師奶的姿勢表達謙卑
[00:16:55.020 --> 00:16:56.820]  全然的倚靠
[00:16:56.820 --> 00:17:01.160]  接著六到十五節是一個祂的禱告
[00:17:01.160 --> 00:17:02.440]  第六節
[00:17:02.440 --> 00:17:03.340]  我的神啊
[00:17:03.340 --> 00:17:05.020]  我抱愧蒙羞
[00:17:05.020 --> 00:17:08.340]  不敢向祢我的神仰臉
[00:17:08.340 --> 00:17:11.020]  因為我們的罪業多到滅頂
[00:17:11.020 --> 00:17:13.400]  我們的罪惡滔天
[00:17:13.400 --> 00:17:15.880]  以師奶覺得很羞愧
[00:17:15.880 --> 00:17:17.860]  因為我們罪大惡極
[00:17:17.860 --> 00:17:20.480]  你留意以師奶用「我們」
[00:17:20.480 --> 00:17:22.220]  不是「他們」
[00:17:22.220 --> 00:17:24.840]  我沒份不關我事
[00:17:24.840 --> 00:17:29.700]  以師奶自己應該沒有犯與外族通婚的罪
[00:17:29.700 --> 00:17:32.600]  但是她與她的同胞
[00:17:32.600 --> 00:17:35.220]  與這些罪人去認同
[00:17:35.220 --> 00:17:41.100]  有些似耶穌到誠育身與罪人認同的意義
[00:17:41.100 --> 00:17:42.380]  弟兄姊妹
[00:17:42.380 --> 00:17:45.460]  在窩福裡面如果有人犯罪
[00:17:45.460 --> 00:17:46.740]  真的不要這樣想
[00:17:46.740 --> 00:17:48.540]  不關我事
[00:17:48.540 --> 00:17:50.840]  他又不同團契
[00:17:50.840 --> 00:17:52.880]  又不同年齡階層
[00:17:52.880 --> 00:17:55.700]  我們分靈目養
[00:17:55.700 --> 00:17:58.260]  處理這個罪可能未必是你
[00:17:58.260 --> 00:18:00.560]  但是關你事
[00:18:00.560 --> 00:18:04.660]  當時我在窩福侍奉的時候
[00:18:04.660 --> 00:18:07.220]  看到有弟兄姊妹跌倒
[00:18:07.220 --> 00:18:09.020]  都是心痛
[00:18:09.020 --> 00:18:10.800]  都是關事
[00:18:10.800 --> 00:18:12.080]  但是
[00:18:12.080 --> 00:18:15.660]  不一定是你去做事
[00:18:15.660 --> 00:18:17.720]  我們是同一個群體
[00:18:17.720 --> 00:18:20.280]  同一個群體不要是他們
[00:18:20.280 --> 00:18:23.100]  應該是我們
[00:18:23.100 --> 00:18:27.960]  在美國紐溪社區教會的創辦人和堂主任
[00:18:27.960 --> 00:18:31.280]  Bill Hybels 海波斯牧師
[00:18:31.280 --> 00:18:35.880]  是全世界一個很知名的牧者
[00:18:35.880 --> 00:18:39.980]  在2017年他忽然提早卸任
[00:18:39.980 --> 00:18:43.320]  為什麼呢?因為爆出了性醜聞
[00:18:43.320 --> 00:18:46.640]  起初全教會都支持
[00:18:46.640 --> 00:18:48.680]  支持海波斯牧師
[00:18:48.680 --> 00:18:54.580]  一個這麼淑齡的人創辦一間這麼好的堂會
[00:18:54.580 --> 00:18:56.120]  這麼委身的牧者
[00:18:56.120 --> 00:18:58.680]  怎麼可能犯這些罪
[00:18:58.680 --> 00:19:02.260]  但是後來紙包不住火證據確鑿
[00:19:02.260 --> 00:19:06.360]  海波斯牧師真的和他的下屬有染
[00:19:06.360 --> 00:19:09.180]  海波斯牧師的左右手兼接棒人
[00:19:09.180 --> 00:19:12.260]  因為當他卸任有兩個牧師會接棒
[00:19:12.260 --> 00:19:15.320]  繼承去牧養這一間教會
