
[00:00:00.000 --> 00:00:02.160]  要改變香港的社會
[00:12:06.960 --> 00:12:08.960]  我們就能夠討神喜悅
[00:12:08.960 --> 00:12:11.960]  我們就能夠得救
[00:12:11.960 --> 00:12:13.960]  所以救獄的時候怎麼得救呢?
[00:12:13.960 --> 00:12:19.960]  就是我們完全守住神的律法
[00:12:19.960 --> 00:12:21.960]  神的指紋就可以得救
[00:12:21.960 --> 00:12:24.960]  但是有沒有人可以完全守住神的律法呢?
[00:12:24.960 --> 00:12:28.960]  沒有
[00:12:28.960 --> 00:12:33.960]  因此律法其實真正的作用
[00:12:33.960 --> 00:12:40.960]  是要將我們看守在這個律法之下
[00:12:40.960 --> 00:12:48.960]  讓我們知道原來自己是不能夠救自己的一個罪人
[00:12:48.960 --> 00:12:54.960]  人不能夠靠好的行為去得救
[00:12:54.960 --> 00:12:58.960]  律法有這樣的一個作用在救藥裡面
[00:12:58.960 --> 00:13:00.960]  所以加拿大書第三章23節說
[00:13:00.960 --> 00:13:06.960]  「但這恩信得救的你還未來已先
[00:13:06.960 --> 00:13:10.960]  我們被看守在律法之下
[00:13:10.960 --> 00:13:17.960]  直圈到那將來真道顯明出來」
[00:13:17.960 --> 00:13:22.960]  將我們好像圈住、圍住我們
[00:13:22.960 --> 00:13:26.960]  讓我們不能逃脫
[00:13:26.960 --> 00:13:30.960]  律法將我們看守在律法之下
[00:13:30.960 --> 00:13:33.960]  直等到神的救恩
[00:13:33.960 --> 00:13:36.960]  耶穌基督的救恩來到
[00:13:36.960 --> 00:13:39.960]  所以十字架是代表什麼呢?
[00:13:39.960 --> 00:13:41.960]  律法時代的過去
[00:13:41.960 --> 00:13:46.960]  我們再不能夠靠我們自己
[00:13:46.960 --> 00:13:49.960]  守住所有的律法
[00:13:49.960 --> 00:13:53.960]  你說我犯罪很少
[00:13:53.960 --> 00:13:57.960]  你犯一條就等於犯眾條
[00:13:57.960 --> 00:13:59.960]  因為犯少少一條
[00:13:59.960 --> 00:14:04.960]  都是將你變成一個罪人
[00:14:04.960 --> 00:14:07.960]  犯大的犯少的
[00:14:07.960 --> 00:14:10.960]  當然在刑罰上有分別
[00:14:10.960 --> 00:14:15.960]  但在神眼當中都是罪人
[00:14:15.960 --> 00:14:18.960]  十字架的真理告訴我們
[00:14:18.960 --> 00:14:20.960]  律法時代的過去
[00:14:20.960 --> 00:14:26.960]  今天我們可以靠恩典來得救
[00:14:26.960 --> 00:14:28.960]  耶穌基督來到世界上
[00:14:28.960 --> 00:14:34.960]  祂一生三十三年有多的時間
[00:14:34.960 --> 00:14:38.960]  祂為我們完全守住所有的律法
[00:14:38.960 --> 00:14:40.960]  沒有人像耶穌基督一樣
[00:14:40.960 --> 00:14:42.960]  可以守住所有的律法
[00:14:42.960 --> 00:14:44.960]  所以祂是以無罪的身份
[00:14:44.960 --> 00:14:50.960]  神兒子的身份為我們罪人死於十字架上
[00:14:50.960 --> 00:14:57.960]  所以祂有資格代替全世界的人
[00:14:57.960 --> 00:15:00.960]  來接受罪的刑罰
[00:15:00.960 --> 00:15:05.960]  因為祂不單止守住所有的律法
[00:15:05.960 --> 00:15:11.960]  而且是以無罪的神子的身份
[00:15:11.960 --> 00:15:16.960]  代替我們死於十字架上
[00:15:16.960 --> 00:15:20.960]  所以不是一個人代替一個人
[00:15:20.960 --> 00:15:26.960]  而在亞當裡面眾人都犯罪
[00:15:26.960 --> 00:15:28.960]  在主耶穌裡面
[00:15:28.960 --> 00:15:30.960]  我們因為相信祂
[00:15:30.960 --> 00:15:37.960]  我們全部都可以恩順情義得救
[00:15:37.960 --> 00:15:43.960]  所以十字架是勝過定罪的律法
[00:15:43.960 --> 00:15:45.960]  基督教獨特的地方
[00:15:45.960 --> 00:15:52.960]  就是唯一不能夠靠自己得救的宗教
[00:15:52.960 --> 00:15:54.960]  不是靠自己得救的宗教
[00:15:54.960 --> 00:15:58.960]  而是靠恩典來得救的宗教
[00:15:58.960 --> 00:15:59.960]  所有其他的宗教
[00:15:59.960 --> 00:16:00.960]  你要做一些事
[00:16:00.960 --> 00:16:04.960]  你要信一些事
[00:16:04.960 --> 00:16:06.960]  你要做某些事
[00:16:06.960 --> 00:16:08.960]  你知道某些知識
[00:16:08.960 --> 00:16:12.960]  然後你可以得救
[00:16:12.960 --> 00:16:13.960]  耶穌來的時候
[00:16:13.960 --> 00:16:17.960]  你知道沒有人可以遵守神的律法
[00:16:17.960 --> 00:16:19.960]  而可以得救
[00:16:19.960 --> 00:16:22.960]  所以耶穌為我們做了一切
[00:16:22.960 --> 00:16:24.960]  要我們單單因為相信祂
[00:16:24.960 --> 00:16:28.960]  我們就可以恩順而情義
[00:16:28.960 --> 00:16:32.960]  而且一次得救永遠得救
[00:16:32.960 --> 00:16:34.960]  今天有些人以為
[00:16:34.960 --> 00:16:38.960]  我們可能信了之後會犯什麼罪
[00:16:38.960 --> 00:16:42.960]  或者我們守不住某些神的命令
[00:16:42.960 --> 00:16:46.960]  我們又會失去救恩
[00:16:46.960 --> 00:16:52.960]  如果一個人不肯接受一次得救永遠得救的真理
[00:16:52.960 --> 00:16:54.960]  以為他不做某些事
[00:16:54.960 --> 00:16:56.960]  他會失去救恩的時候
[00:16:56.960 --> 00:17:02.960]  他仍然是一個要因行為而情義的人
[00:17:02.960 --> 00:17:06.960]  他仍然未能夠接受耶穌基督完全的恩典
[00:17:06.960 --> 00:17:08.960]  何等可惜呢
[00:17:08.960 --> 00:17:11.960]  我們不是靠自己的行為
[00:17:11.960 --> 00:17:13.960]  遵守某些法例
[00:17:13.960 --> 00:17:15.960]  我們要得救
[00:17:15.960 --> 00:17:19.960]  沒有人可以做得到
[00:17:19.960 --> 00:17:26.960]  得救之後仍然是靠恩典來過生活
[00:17:26.960 --> 00:17:32.960]  以前我們靠自己的努力都是失敗的
[00:17:32.960 --> 00:17:34.960]  信了主之後
[00:17:34.960 --> 00:17:38.960]  因為基督十字架愛激勵我們
[00:17:38.960 --> 00:17:45.960]  叫我們能夠有能力去遵守神的律例典章
[00:17:45.960 --> 00:17:52.960]  不再是靠自己那種能力
[00:17:52.960 --> 00:17:59.960]  就好像一個故事常常給我們很大的幫助
[00:17:59.960 --> 00:18:01.960]  講到一個婦人
[00:18:01.960 --> 00:18:06.960]  她和一個男子結婚
[00:18:06.960 --> 00:18:07.960]  她不喜歡這個男子
[00:18:07.960 --> 00:18:09.960]  這個男子又不喜歡她
[00:18:09.960 --> 00:18:15.960]  結果這個男子在家庭生活裏成為一個家庭的僕君
[00:18:15.960 --> 00:18:19.960]  六點鐘姚太太起床煮東西給他吃
[00:18:19.960 --> 00:18:21.960]  然後給他一張字條
[00:18:21.960 --> 00:18:23.960]  今天你要做多少的家務
[00:18:23.960 --> 00:18:26.960]  這個太太心裏面很不高興
[00:18:26.960 --> 00:18:30.960]  她做家務的時候
[00:18:30.960 --> 00:18:32.960]  心裏面很痛苦
[00:18:32.960 --> 00:18:37.960]  有一天這個太太發現丈夫死了
[00:18:37.960 --> 00:18:40.960]  死了之後她不敢再結婚
[00:18:40.960 --> 00:18:46.960]  因為不知道再結婚會不會遇到一個更惡的丈夫
[00:18:46.960 --> 00:18:48.960]  所以她很害怕
[00:18:48.960 --> 00:18:55.960]  後來她遇到一個真是感覺到愛她的丈夫的男士
[00:18:55.960 --> 00:18:57.960]  就答應和她結婚
[00:18:57.960 --> 00:19:05.960]  結婚之後她很愛這個丈夫和他的家庭
[00:19:05.960 --> 00:19:09.960]  她五點鐘就起床做事
[00:19:09.960 --> 00:19:11.960]  一點都不感到痛苦
[00:19:11.960 --> 00:19:15.960]  她日日做很多很多的家務
[00:19:15.960 --> 00:19:18.960]  她想起自己的丈夫怎樣愛她
[00:19:18.960 --> 00:19:19.960]  她心裏面很高興
[00:19:19.960 --> 00:19:21.960]  很勤力去做事
[00:19:21.960 --> 00:19:24.960]  後來她在她舊的商籠裏
[00:19:24.960 --> 00:19:28.960]  找到以前上一任的丈夫給她的字條
[00:19:28.960 --> 00:19:29.960]  要她做的事
[00:19:29.960 --> 00:19:31.960]  她發現很震驚
[00:19:31.960 --> 00:19:33.960]  原來她現在所做的事
[00:19:33.960 --> 00:19:40.960]  比以前上一任的丈夫對她的要求更高更多
[00:19:40.960 --> 00:19:41.960]  為什麼會這樣
[00:19:41.960 --> 00:19:45.960]  令她現在覺得很開心很快樂
[00:19:45.960 --> 00:19:48.960]  原因就是因為這個丈夫愛她
[00:19:48.960 --> 00:19:51.960]  她又愛她的丈夫
[00:19:51.960 --> 00:19:55.960]  以前大家不是因為這種愛的關係
[00:19:55.960 --> 00:19:57.960]  所以做得很痛苦
[00:19:57.960 --> 00:20:01.960]  所以今天基督徒能夠遵守神的律例典章
[00:20:01.960 --> 00:20:05.960]  做一個好的基督徒、好的公民
[00:20:05.960 --> 00:20:07.960]  不是因為基督十字架的愛
[00:20:07.960 --> 00:20:11.960]  是因為神的恩典臨到我們
[00:20:11.960 --> 00:20:17.960]  所以十字架叫律法主義成為過去
[00:20:17.960 --> 00:20:21.960]  我們現在靠神的恩典、神的愛
[00:20:21.960 --> 00:20:24.960]  來為神活著
[00:20:24.960 --> 00:20:28.960]  為神做一切我們應該做的事情
[00:20:28.960 --> 00:20:35.960]  所以十字架勝過律法的綑綁
[00:20:35.960 --> 00:20:40.960]  第四個神蹟就是墳墓打開
[00:20:40.960 --> 00:20:45.960]  在剛才我們讀經文的時候
[00:20:45.960 --> 00:20:53.960]  講到當耶穌基督死的時候
[00:20:53.960 --> 00:20:57.960]  地也震動
[00:20:57.960 --> 00:20:59.960]  盤石也崩裂
[00:20:59.960 --> 00:21:02.960]  墳墓也開了
[00:21:02.960 --> 00:21:07.960]  以誰的聖徒的身體多有起來
[00:21:07.960 --> 00:21:10.960]  墳墓打開
[00:21:10.960 --> 00:21:11.960]  為甚麼墳墓要打開呢?
[00:21:11.960 --> 00:21:12.960]  代表甚麼呢?
[00:21:12.960 --> 00:21:17.960]  代表十字架剋聖肉體的死亡
[00:21:17.960 --> 00:21:20.960]  人死的時候就葬在墳墓裏面
[00:21:20.960 --> 00:21:21.960]  墳墓打開
[00:21:21.960 --> 00:21:26.960]  即是墳墓不能夠再將人拘禁
[00:21:26.960 --> 00:21:31.960]  死亡已經被耶穌基督十字架的死
[00:21:31.960 --> 00:21:33.960]  克服了
[00:21:33.960 --> 00:21:38.960]  所以代表十字架剋聖了肉體的死亡
[00:21:38.960 --> 00:21:42.960]  此祖亞當夏娃墮落犯罪之後
[00:21:42.960 --> 00:21:44.960]  帶來死亡
[00:21:44.960 --> 00:21:50.960]  所以當神放分別善惡樹在伊甸園的時候
[00:21:50.960 --> 00:21:52.960]  對我們的此祖說
[00:21:52.960 --> 00:21:55.960]  樣樣樹的果子你都可以吃
[00:21:55.960 --> 00:21:58.960]  只是分別善惡樹的果子你不吃
[00:21:58.960 --> 00:22:02.960]  你吃的日子必定死
[00:22:02.960 --> 00:22:07.960]  從《世紀第二章》十六、十七節告訴我們
[00:22:07.960 --> 00:22:12.960]  此祖亞當夏娃知道這條命令
[00:22:12.960 --> 00:22:16.960]  在舍利都引誘亞當夏娃的時候
[00:22:16.960 --> 00:22:20.960]  他們竟然吃了禁果
[00:22:20.960 --> 00:22:23.960]  所以死就臨到亞當夏娃
[00:22:23.960 --> 00:22:25.960]  臨到所有的人類
[00:22:25.960 --> 00:22:29.960]  而這個死我們時時說有三種的死
[00:22:29.960 --> 00:22:31.960]  第一種的死
[00:22:31.960 --> 00:22:34.960]  在吃了禁果的時候馬上就發生
[00:22:34.960 --> 00:22:36.960]  就是屬靈的死
[00:22:36.960 --> 00:22:38.960]  人與神分離
[00:22:38.960 --> 00:22:44.960]  以前人生活的環境就是神
[00:22:44.960 --> 00:22:49.960]  好像魚生活的環境就是水一樣
[00:22:49.960 --> 00:22:53.960]  但是人墮落犯罪之後
[00:22:53.960 --> 00:22:55.960]  屬靈的死臨到人
[00:22:55.960 --> 00:22:59.960]  就是人離開了神
[00:22:59.960 --> 00:23:01.960]  當人離開神的時候
[00:23:01.960 --> 00:23:05.960]  沒有神的同在是最痛苦的事情
[00:23:05.960 --> 00:23:08.960]  所以人最高的善
[00:23:08.960 --> 00:23:11.960]  最好的東西
[00:23:11.960 --> 00:23:12.960]  《聖經》告訴我們
[00:23:12.960 --> 00:23:14.960]  對人最好的就是神同在
[00:23:14.960 --> 00:23:16.960]  將來在天堂的時候
[00:23:16.960 --> 00:23:21.960]  是神永遠與我們同在
[00:23:21.960 --> 00:23:23.960]  所以屬靈的死就開始了
[00:23:23.960 --> 00:23:26.960]  人被驅趕離開伊甸園
[00:23:26.960 --> 00:23:28.960]  神與人的分離
