
[00:00:00.000 --> 00:00:02.040]  今天想和大家分享一段經文
[00:03:24.840 --> 00:03:26.840]  是在描述一個戰爭的場面
[00:03:26.840 --> 00:03:28.840]  千軍萬馬
[00:03:28.840 --> 00:03:30.840]  明明是代表一千個士兵
[00:03:30.840 --> 00:03:32.840]  或者一千個軍官
[00:03:32.840 --> 00:03:34.840]  然後十匹馬
[00:03:34.840 --> 00:03:36.840]  去比試
[00:03:36.840 --> 00:03:39.840]  很多時候我們要進入一個地方
[00:03:39.840 --> 00:03:42.840]  要花一些時間去了解一些文化
[00:03:42.840 --> 00:03:44.840]  又或者
[00:03:44.840 --> 00:03:48.840]  不知道大家有沒有試過去酒樓餐館
[00:03:48.840 --> 00:03:50.840]  如果家人吃飯
[00:03:50.840 --> 00:03:52.840]  可能只有七八個
[00:03:52.840 --> 00:03:53.840]  十個八個左右
[00:03:53.840 --> 00:03:55.840]  你就逐樣送逐樣送
[00:03:55.840 --> 00:03:56.840]  偶爾的時候
[00:03:56.840 --> 00:03:59.840]  幫你點菜的那位侍應也好
[00:03:59.840 --> 00:04:00.840]  部長也好
[00:04:00.840 --> 00:04:03.840]  可能會提一提你點了七樣
[00:04:03.840 --> 00:04:06.840]  如果我們不知道的話
[00:04:06.840 --> 00:04:09.840]  很可能就以為部長告訴你
[00:04:09.840 --> 00:04:10.840]  點了七樣菜
[00:04:10.840 --> 00:04:12.840]  即是回覆你
[00:04:12.840 --> 00:04:14.840]  但其實我們知道
[00:04:14.840 --> 00:04:15.840]  其實它背後
[00:04:15.840 --> 00:04:18.840]  是和一些喪葬的文化有關
[00:04:18.840 --> 00:04:21.840]  因為喪葬之後會吃一餐飯
[00:04:21.840 --> 00:04:23.840]  其中一餐會吃七樣菜
[00:04:23.840 --> 00:04:26.840]  所以有些人將七樣菜看成禁忌
[00:04:26.840 --> 00:04:28.840]  所以很多時候在這種情況下
[00:04:28.840 --> 00:04:31.840]  大家都會叫多一碟菜
[00:04:31.840 --> 00:04:32.840]  至於有八樣等等
[00:04:32.840 --> 00:04:33.840]  要不就減一樣
[00:04:33.840 --> 00:04:35.840]  就變成六樣菜
[00:04:35.840 --> 00:04:37.840]  總之我們有一種禁忌
[00:04:37.840 --> 00:04:41.840]  所以喜宴我們就不會見到七樣菜
[00:04:41.840 --> 00:04:42.840]  通常一是六樣菜
[00:04:42.840 --> 00:04:44.840]  一是八樣菜
[00:04:44.840 --> 00:04:45.840]  所以有不同的時候
[00:04:45.840 --> 00:04:46.840]  我們在不同的文化
[00:04:46.840 --> 00:04:48.840]  當我們能夠了解的時候
[00:04:48.840 --> 00:04:50.840]  就會明白背後的一些心意
[00:04:50.840 --> 00:04:52.840]  今天我們看的一篇詩篇
[00:04:52.840 --> 00:04:53.840]  詩篇二十三篇
[00:04:53.840 --> 00:04:57.840]  其實都蘊含著這種文化
[00:04:57.840 --> 00:05:00.840]  其實我們很多時候
[00:05:00.840 --> 00:05:02.840]  我們詩篇二十三篇
[00:05:02.840 --> 00:05:04.840]  我們第一個的意象
[00:05:04.840 --> 00:05:08.840]  我們就會被第一節的內容吸引了
[00:05:08.840 --> 00:05:09.840]  詩篇二十三篇裏面說
[00:05:09.840 --> 00:05:12.840]  耶和華善我之目者,我必不自缺乏
[00:05:12.840 --> 00:05:13.840]  我們就好像一個
[00:05:13.840 --> 00:05:15.840]  上帝是一個牧羊人
[00:05:15.840 --> 00:05:17.840]  我們就好像一隻羊一樣
[00:05:17.840 --> 00:05:20.840]  然後一路進入裏面的意象
[00:05:20.840 --> 00:05:22.840]  去表達上帝怎樣去引導我們
[00:05:22.840 --> 00:05:26.840]  所以上帝引導我們去到青草地上
[00:05:26.840 --> 00:05:29.840]  水邊讓我們能夠飲水
[00:05:29.840 --> 00:05:31.840]  而且可以讓我們休息
[00:05:31.840 --> 00:05:33.840]  引導我們走前路
[00:05:33.840 --> 00:05:35.840]  即使遇到多凶險的事情
[00:05:35.840 --> 00:05:37.840]  都不用怕
[00:05:37.840 --> 00:05:40.840]  因為上帝的將來都會帶領著我們
[00:05:40.840 --> 00:05:42.840]  我們去到一到四節
[00:05:42.840 --> 00:05:45.840]  基本上我們都可以用一個這樣的意象去了解
[00:05:45.840 --> 00:05:47.840]  但如果去到第五第六節
[00:05:47.840 --> 00:05:49.840]  我們都是用一個這樣的意象
[00:05:49.840 --> 00:05:51.840]  即是說牧羊人和羊之間
[00:05:51.840 --> 00:05:53.840]  這種這樣的意象去理解的時候
[00:05:53.840 --> 00:05:55.840]  我們就會很奇怪
[00:05:55.840 --> 00:05:58.840]  即是說牧羊人的確是會抵擋敵人的
[00:05:58.840 --> 00:06:00.840]  第五節
[00:06:00.840 --> 00:06:02.840]  但我們很少會覺得
[00:06:02.840 --> 00:06:06.840]  牧羊人會為一隻羊擺設筵席
[00:06:06.840 --> 00:06:08.840]  如果是這樣的時候就很奇怪
[00:06:08.840 --> 00:06:11.840]  通常是一隻羊成為筵席的食物
[00:06:11.840 --> 00:06:15.840]  很少牧羊人會為一隻羊擺設筵席
[00:06:15.840 --> 00:06:17.840]  亦都很少
[00:06:17.840 --> 00:06:21.840]  我們不會覺得牧羊人會為一隻羊
[00:06:21.840 --> 00:06:24.840]  用一些膏油抹在牠的頭上
[00:06:24.840 --> 00:06:27.840]  可能牧羊人會做其他記認也說不定
[00:06:27.840 --> 00:06:30.840]  我們不會覺得牧羊人會這樣去做
[00:06:30.840 --> 00:06:33.840]  所以我們說其實這篇詩篇
[00:06:33.840 --> 00:06:35.840]  它有蘊含兩個的意象
[00:06:35.840 --> 00:06:37.840]  我們應該用兩個的意象去理解
[00:06:37.840 --> 00:06:39.840]  我們今天想和大家看多一點
[00:06:39.840 --> 00:06:41.840]  第五第六節
[00:06:41.840 --> 00:06:42.840]  第一到第四節
[00:06:42.840 --> 00:06:45.840]  用羊和牧羊人之間的關係的意象
[00:06:45.840 --> 00:06:48.840]  我相信大家很容易都會理解
[00:06:48.840 --> 00:06:50.840]  一到四節
[00:06:50.840 --> 00:06:54.840]  第五第六節其實是一個古代近東的文化
[00:06:54.840 --> 00:06:56.840]  我們說是接待客類的文化
[00:06:56.840 --> 00:06:58.840]  來去理解這兩節的經文
[00:06:58.840 --> 00:07:00.840]  大家要知道古代近東
[00:07:00.840 --> 00:07:02.840]  或者現在我們叫中東的地方
[00:07:02.840 --> 00:07:05.840]  他們有一個倫理上的要求
[00:07:05.840 --> 00:07:08.840]  就是作為一個主人家
[00:07:08.840 --> 00:07:10.840]  叫做家主
[00:07:10.840 --> 00:07:12.840]  如果有一個客人來到的時候
[00:07:12.840 --> 00:07:15.840]  你要不單止像中國人那樣盛情招待
[00:07:15.840 --> 00:07:19.840]  而且是某個程度甚至要保護他的
[00:07:19.840 --> 00:07:21.840]  保護他的
[00:07:21.840 --> 00:07:25.840]  在《創世紀》裏面有一個著名的故事
[00:07:25.840 --> 00:07:29.840]  就是在說阿伯拉罕的侄子羅德
[00:07:29.840 --> 00:07:33.840]  當時羅德居住在索多瑪城的附近
[00:07:33.840 --> 00:07:34.840]  他不是在城裏面
[00:07:34.840 --> 00:07:35.840]  在城的外圍
[00:07:35.840 --> 00:07:38.840]  一些很近城的地方
[00:07:38.840 --> 00:07:41.840]  聖經說有上帝的使者
[00:07:41.840 --> 00:07:43.840]  也有一些經文裏面的內容
[00:07:43.840 --> 00:07:45.840]  顯示是上帝自己本身
[00:07:45.840 --> 00:07:49.840]  去到羅德的家裏面探訪
[00:07:49.840 --> 00:07:51.840]  羅德當然盛情招待
[00:07:51.840 --> 00:07:55.840]  邀請他進入他的帳篷裏面
[00:07:55.840 --> 00:07:59.840]  去休息去接受款待
[00:07:59.840 --> 00:08:00.840]  不過在當時來說
[00:08:00.840 --> 00:08:03.840]  不知為何索多瑪城裏面的人
[00:08:03.840 --> 00:08:05.840]  見到有一個陌生人
[00:08:05.840 --> 00:08:08.840]  因為以前大家要知道
[00:08:08.840 --> 00:08:10.840]  交通沒那麼方便
[00:08:10.840 --> 00:08:12.840]  所以陌生人是不多的
[00:08:12.840 --> 00:08:14.840]  我們說現在去旅行
[00:08:14.840 --> 00:08:19.840]  其實我們有很多交通工具和通訊
[00:08:19.840 --> 00:08:22.840]  我們現在很容易去訂機票
[00:08:22.840 --> 00:08:25.840]  訂到酒店我們很容易出行
[00:08:25.840 --> 00:08:28.840]  但以前來說很少人去旅行
[00:08:28.840 --> 00:08:31.840]  旅行不是一個很輕易的事情
[00:08:31.840 --> 00:08:33.840]  所以很少的陌生人
[00:08:33.840 --> 00:08:34.840]  人與人之間的來往
[00:08:34.840 --> 00:08:36.840]  只是同村的人
[00:08:36.840 --> 00:08:38.840]  所以大家是很熟悉的
[00:08:38.840 --> 00:08:40.840]  所以如果有陌生人來的時候
[00:08:40.840 --> 00:08:42.840]  很容易就看得到
[00:08:42.840 --> 00:08:44.840]  所以可能是這樣的緣故
[00:08:44.840 --> 00:08:46.840]  可能在索多瑪城裏面的人
[00:08:46.840 --> 00:08:49.840]  遠遠地見到有兩個陌生人
[00:08:49.840 --> 00:08:51.840]  進入了羅德的家裏
[00:08:51.840 --> 00:08:55.840]  所以全城的人突然間很興奮
[00:08:55.840 --> 00:08:59.840]  興奮的意思不是要接待這兩個人
[00:08:59.840 --> 00:09:00.840]  整件事的說法是
[00:09:00.840 --> 00:09:03.840]  他們整個城的人走出來
[00:09:03.840 --> 00:09:06.840]  然後走到羅德的帳篷外邊
[00:09:06.840 --> 00:09:08.840]  他們的說法用語是
[00:09:08.840 --> 00:09:13.840]  要去認識這兩個人客
[00:09:13.840 --> 00:09:16.840]  這兩個遠道而來的人
[00:09:16.840 --> 00:09:18.840]  大家要知道認識這個詞語
[00:09:18.840 --> 00:09:22.840]  是代表著有兩種的內容
[00:09:22.840 --> 00:09:26.840]  有點像我們中文都有這樣的意思
[00:09:26.840 --> 00:09:28.840]  認識即是你認不認識那個人
[00:09:28.840 --> 00:09:31.840]  即是對那個基本的資料
[00:09:31.840 --> 00:09:34.840]  譬如某些大人物
[00:09:34.840 --> 00:09:36.840]  習近平你認不認識他
[00:09:36.840 --> 00:09:37.840]  你可以這樣說
[00:09:37.840 --> 00:09:38.840]  你知道他一些基本的資料
[00:09:38.840 --> 00:09:41.840]  可能樣貌 他的職位等等
[00:09:41.840 --> 00:09:42.840]  你會知道一些東西
[00:09:42.840 --> 00:09:43.840]  你可以這樣說
[00:09:43.840 --> 00:09:45.840]  但有些時候我們說認不認識
[00:09:45.840 --> 00:09:47.840]  是代表著你和他之間
[00:09:47.840 --> 00:09:50.840]  有一些特別的關係
[00:09:50.840 --> 00:09:51.840]  你認不認識他
[00:09:51.840 --> 00:09:54.840]  你是否和他是一個生意的夥伴 同事
[00:09:54.840 --> 00:09:57.840]  你是否和他是一個朋友 舊同學
[00:09:57.840 --> 00:09:59.840]  我們有時候說的認識
[00:09:59.840 --> 00:10:01.840]  是建立一種關係
[00:10:01.840 --> 00:10:03.840]  所以在《舊約聖經》裏面認識
[00:10:03.840 --> 00:10:05.840]  或者《希伯來語》裏面認識這個詞語
[00:10:05.840 --> 00:10:09.840]  亦有時候引含著一種意味
[00:10:09.840 --> 00:10:11.840]  就是代表著你和他有一些關係
[00:10:11.840 --> 00:10:14.840]  而這種關係有時候再伸延多一些
[00:10:14.840 --> 00:10:16.840]  是代表著有性關係
[00:10:16.840 --> 00:10:18.840]  所以在《創世紀》裏面
[00:10:18.840 --> 00:10:21.840]  亦都說到亞當認識了夏娃
[00:10:21.840 --> 00:10:23.840]  我們認為這個詞語是代表著
[00:10:23.840 --> 00:10:26.840]  很引含著一個有性的意味
[00:10:26.840 --> 00:10:29.840]  所以我們說其實那班所多瑪城
[00:10:29.840 --> 00:10:31.840]  一些充滿罪惡的城
[00:10:31.840 --> 00:10:35.840]  要去認識這兩個新來賓
[00:10:35.840 --> 00:10:37.840]  我們說他不是一個心懷好意的
[00:10:37.840 --> 00:10:40.840]  因為所多瑪城是一個充滿罪惡的城
[00:10:40.840 --> 00:10:44.840]  所以很可能是一個很壞的動機
[00:10:44.840 --> 00:10:46.840]  而且後來羅德
[00:10:46.840 --> 00:10:49.840]  當他們知道所多瑪城的人
[00:10:49.840 --> 00:10:53.840]  來到要希望認識那兩個新來賓的時候
[00:10:53.840 --> 00:10:56.840]  羅德他甚至說法是不可以的
[00:10:56.840 --> 00:10:57.840]  他願意說
[00:10:57.840 --> 00:11:01.840]  他還介紹我有兩個女兒還是處女
[00:11:01.840 --> 00:11:03.840]  不如拿出來任由你們處理
[00:11:03.840 --> 00:11:05.840]  即是說如果只是普通的
[00:11:05.840 --> 00:11:07.840]  我們一些性情招待的時候
[00:11:07.840 --> 00:11:08.840]  就沒有需要這樣
[00:11:08.840 --> 00:11:10.840]  所以我們說當時候
[00:11:10.840 --> 00:11:12.840]  這一批所多瑪城的人
[00:11:12.840 --> 00:11:16.840]  去所謂的認識這兩個新來賓
[00:11:16.840 --> 00:11:21.840]  似乎含有一些熱性侵犯的意味詞語
[00:11:21.840 --> 00:11:25.840]  所以羅德為了要接待這個客女
[00:11:25.840 --> 00:11:27.840]  不單止性情的接待
[00:11:27.840 --> 00:11:29.840]  有食物 有香膏等等
[00:11:29.840 --> 00:11:32.840]  甚至要保護這兩個客人
[00:11:32.840 --> 00:11:34.840]  甚至保護到一個程度
[00:11:34.840 --> 00:11:36.840]  就要犧牲自己的兩個女兒
[00:11:36.840 --> 00:11:40.840]  來去保護這兩個來賓
[00:11:40.840 --> 00:11:43.840]  所以我們看到古代近東
[00:11:43.840 --> 00:11:45.840]  這樣的一個文化
[00:11:45.840 --> 00:11:47.840]  或者他們道德的要求
[00:11:47.840 --> 00:11:50.840]  就是要對客女有很高的保護
[00:11:50.840 --> 00:11:52.840]  和接待的精神
[00:11:52.840 --> 00:11:54.840]  所以從這樣的時候
[00:11:54.840 --> 00:11:57.840]  我們有這樣的想法
[00:11:57.840 --> 00:11:58.840]  或者認識的話
[00:11:58.840 --> 00:12:01.840]  我們看第五第六節就很容易理解
[00:12:01.840 --> 00:12:02.840]  第五第六節就說
[00:12:02.840 --> 00:12:04.840]  在我的人面前我擺設筵席
[00:12:04.840 --> 00:12:07.840]  即是說我去到一個家主
[00:12:07.840 --> 00:12:09.840]  去到一個人的地方
[00:12:09.840 --> 00:12:11.840]  我作為一個流亡者
[00:12:11.840 --> 00:12:13.840]  或者被人追捕者
[00:12:13.840 --> 00:12:15.840]  我去到一個人的家
[00:12:15.840 --> 00:12:16.840]  在敵人的面前
[00:12:16.840 --> 00:12:20.840]  這個人不單止沒有為我打開洞門
[00:12:20.840 --> 00:12:23.840]  以致我被人去逮捕或者捉拿
[00:12:23.840 --> 00:12:27.840]  而且還盛情招待我
[00:12:27.840 --> 00:12:29.840]  用油膏抹在我的頭上
[00:12:29.840 --> 00:12:30.840]  因為古代近東的人
[00:12:30.840 --> 00:12:32.840]  很流行有來賓來的話
[00:12:32.840 --> 00:12:35.840]  用香膏抹在他的頭上
[00:12:35.840 --> 00:12:37.840]  這個有客觀的因素
[00:12:37.840 --> 00:12:39.840]  古代近東或者中東那些地方
[00:12:39.840 --> 00:12:42.840]  其實和我們華南地區很不同
[00:12:42.840 --> 00:12:44.840]  我們華南地區水的資源比較多
[00:12:44.840 --> 00:12:46.840]  水比較多
[00:12:46.840 --> 00:12:48.840]  我們今天養成了一個習慣
[00:12:48.840 --> 00:12:50.840]  基本上我們每天洗澡
[00:12:50.840 --> 00:12:53.840]  我們有一個很好的衛生習慣
[00:12:53.840 --> 00:12:54.840]  大家要知道
[00:12:54.840 --> 00:12:56.840]  其實洗澡要用很多水
[00:12:56.840 --> 00:12:58.840]  不過我們今天有很好的水來設施
[00:12:58.840 --> 00:13:00.840]  我們打開水龍頭
[00:13:00.840 --> 00:13:02.840]  不斷源源不絕地就有水了
[00:13:02.840 --> 00:13:05.840]  甚至我們還可以有一些熱水
[00:13:05.840 --> 00:13:08.840]  可以洗澡洗得更加舒服
[00:13:08.840 --> 00:13:11.840]  但是你想想以前的人
[00:13:11.840 --> 00:13:13.840]  多辛苦要打一桶水呢
[00:13:13.840 --> 00:13:16.840]  家裡不一定有一個口井
[00:13:16.840 --> 00:13:18.840]  可能要遠遠的地方
[00:13:18.840 --> 00:13:20.840]  整個村子可能就一口井
[00:13:20.840 --> 00:13:21.840]  然後在那裡打水
[00:13:21.840 --> 00:13:23.840]  然後才拿回家
[00:13:23.840 --> 00:13:25.840]  所以拿水其實不是一個容易的
[00:13:25.840 --> 00:13:28.840]  或者是一個輕鬆的做法
[00:13:28.840 --> 00:13:29.840]  如果大家拿水的時候
[00:13:29.840 --> 00:13:32.840]  大家就知道水是很重的一件事
[00:13:32.840 --> 00:13:34.840]  所以古代的人很珍惜水
[00:13:34.840 --> 00:13:35.840]  這種資源
[00:13:35.840 --> 00:13:37.840]  是我們今天這麼方便
[00:13:37.840 --> 00:13:39.840]  社會設施這麼好
[00:13:39.840 --> 00:13:41.840]  有這麼好的水利設施
[00:13:41.840 --> 00:13:43.840]  香港不夠水還可以去內地買
[00:13:43.840 --> 00:13:45.840]  我們才可以這麼源源不絕
[00:13:45.840 --> 00:13:48.840]  我們甚至有時候浪費吃水
[00:13:48.840 --> 00:13:50.840]  我們才可以有這樣的生活習慣
[00:13:50.840 --> 00:13:55.840]  所以古代人其實不是經常洗澡的
[00:13:55.840 --> 00:13:57.840]  中國人如是
[00:13:57.840 --> 00:13:58.840]  猶太人也如是
[00:13:58.840 --> 00:14:00.840]  他們也不是經常洗澡
[00:14:00.840 --> 00:14:04.840]  但是我們知道當我們的身體
[00:14:04.840 --> 00:14:07.840]  如果久了不洗澡的時候
[00:14:07.840 --> 00:14:09.840]  我們香港人特別厲害
[00:14:09.840 --> 00:14:11.840]  華南地區我們又熱又濕
[00:14:11.840 --> 00:14:13.840]  我們一天不洗澡
[00:14:13.840 --> 00:14:15.840]  我們的身體就已經發出氣味
[00:14:15.840 --> 00:14:17.840]  可能近冬天地方好一點
[00:14:17.840 --> 00:14:18.840]  乾燥一點
[00:14:18.840 --> 00:14:20.840]  但是過了兩三天不洗澡
[00:14:20.840 --> 00:14:22.840]  你身體自然都開始
[00:14:22.840 --> 00:14:25.840]  會積存了一些氣味在那裡
[00:14:25.840 --> 00:14:27.840]  是不是
[00:14:27.840 --> 00:14:30.840]  我們可以好好地招待人客
[00:14:30.840 --> 00:14:31.840]  但是你想一想
[00:14:31.840 --> 00:14:34.840]  人客身上又有一些氣味
[00:14:34.840 --> 00:14:36.840]  發出來的時候
[00:14:36.840 --> 00:14:38.840]  就是說你靠近一點
[00:14:38.840 --> 00:14:40.840]  又不是很想
[00:14:40.840 --> 00:14:42.840]  但是你又好像遠離他的時候
[00:14:42.840 --> 00:14:44.840]  又好像不是很客氣
[00:14:44.840 --> 00:14:45.840]  怎樣做好呢
[00:14:45.840 --> 00:14:47.840]  最簡單的做法
[00:14:47.840 --> 00:14:49.840]  就是在他身上塗點香膏
[00:14:49.840 --> 00:14:50.840]  做點香料
[00:14:50.840 --> 00:14:52.840]  塗了香料的時候
[00:14:52.840 --> 00:14:54.840]  自然你就容易一點
[00:14:54.840 --> 00:14:55.840]  親近他多一點
[00:14:55.840 --> 00:14:58.840]  所以古代為什麼會用香料
[00:14:58.840 --> 00:14:59.840]  香膏
[00:14:59.840 --> 00:15:01.840]  古人他們很喜歡香料
[00:15:01.840 --> 00:15:03.840]  第二方面實際的作用
[00:15:03.840 --> 00:15:06.840]  就是能夠將人與人之間的隔膜
[00:15:06.840 --> 00:15:08.840]  甚至對方的氣味
[00:15:08.840 --> 00:15:10.840]  可以暫時的遮蓋
[00:15:10.840 --> 00:15:12.840]  以致可以跟人交往
[00:15:12.840 --> 00:15:13.840]  可以親近多一點
[00:15:13.840 --> 00:15:16.840]  所以不單止要為一個
[00:15:16.840 --> 00:15:17.840]  有敵人在外面
[00:15:17.840 --> 00:15:18.840]  他要保護
[00:15:18.840 --> 00:15:20.840]  要為這些人來到的時候
[00:15:20.840 --> 00:15:22.840]  要令到他有一個現跡
[00:15:22.840 --> 00:15:25.840]  甚至有些貴重的香膏
[00:15:25.840 --> 00:15:27.840]  抹在他的頭上
[00:15:27.840 --> 00:15:29.840]  也要為他的杯子
[00:15:29.840 --> 00:15:30.840]  去斟滿
[00:15:30.840 --> 00:15:32.840]  使他能夠有一個
[00:15:32.840 --> 00:15:34.840]  足夠的水分的補充
[00:15:34.840 --> 00:15:37.840]  所以我們說是一個家主
[00:15:37.840 --> 00:15:40.840]  盛情招待的處境
[00:15:40.840 --> 00:15:42.840]  當這個人客
[00:15:42.840 --> 00:15:44.840]  他經歷了這個家主
[00:15:44.840 --> 00:15:46.840]  這麼盛情的招待的時候
[00:15:46.840 --> 00:15:49.840]  他就開始有一個回應
[00:15:49.840 --> 00:15:53.840]  「我一生一世必有恩惠持在隨著我
[00:15:53.840 --> 00:15:56.840]  我且要住在耶和華的殿中直到永遠」
[00:15:56.840 --> 00:15:58.840]  這個家主實在很好
[00:15:58.840 --> 00:16:01.840]  我一定要在他家繼續住下去
[00:16:01.840 --> 00:16:03.840]  不過他講明了
[00:16:03.840 --> 00:16:04.840]  這個不是一個普通的家主
[00:16:04.840 --> 00:16:05.840]  不是一個普通人
[00:16:05.840 --> 00:16:07.840]  這個是耶和華上帝
[00:16:07.840 --> 00:16:09.840]  耶和華上帝的家是什麼呢?
[00:16:09.840 --> 00:16:11.840]  就是上帝的殿
[00:16:11.840 --> 00:16:13.840]  所以我要住在耶和華的殿裡面
[00:16:13.840 --> 00:16:14.840]  直到永遠
[00:16:14.840 --> 00:16:15.840]  所以我相信
[00:16:15.840 --> 00:16:19.840]  他是在用一個家主和一個客人之間
[00:16:19.840 --> 00:16:20.840]  一個意象
[00:16:20.840 --> 00:16:24.840]  來表達私人對上帝的愛慕和渴慕
[00:16:24.840 --> 00:16:26.840]  就是要住在耶和華的殿裡面
[00:16:26.840 --> 00:16:29.840]  來直到永遠
[00:16:29.840 --> 00:16:31.840]  這段或者是第五大福節裡面
[00:16:31.840 --> 00:16:33.840]  我們用這樣的意象來理解
[00:16:33.840 --> 00:16:37.840]  我們就容易處理這裡的經文
[00:16:37.840 --> 00:16:40.840]  回想我們今天的生活當中
[00:16:40.840 --> 00:16:41.840]  可能無論如何
[00:16:41.840 --> 00:16:43.840]  無論我們對怎樣都好
[00:16:43.840 --> 00:16:45.840]  我們都沒有辦法避免離開
[00:16:45.840 --> 00:16:48.840]  今天我們社會的情況
[00:16:48.840 --> 00:16:49.840]  我相信
[00:16:49.840 --> 00:16:51.840]  可能絕大多數人
