
[00:00:00.000 --> 00:00:07.000]  今天我們的題目是「為神,只是為自己」
[00:07:37.000 --> 00:07:40.000]  只求祢今日拯救我們
[00:07:40.000 --> 00:07:44.000]  以色列人就除掉他們中間的外邦神
[00:07:44.000 --> 00:07:46.000]  侍奉耶和華
[00:07:46.000 --> 00:07:49.000]  耶和華因以色列人受的苦難
[00:07:49.000 --> 00:07:51.000]  就心中擔憂
[00:07:51.000 --> 00:07:54.000]  以色列人又對神說我們犯罪了
[00:07:54.000 --> 00:07:55.000]  今日求祢拯救我們
[00:07:55.000 --> 00:07:57.000]  但是他們有行動的
[00:07:57.000 --> 00:08:00.000]  他們除掉他們中間的外邦神
[00:08:00.000 --> 00:08:02.000]  侍奉耶和華
[00:08:02.000 --> 00:08:04.000]  所以聖經這裡告訴我們
[00:08:04.000 --> 00:08:05.000]  耶和華怎樣呢?
[00:08:05.000 --> 00:08:09.000]  神是有慈愛和憐憫的神
[00:08:09.000 --> 00:08:11.000]  因為以色列人受的苦難
[00:08:11.000 --> 00:08:13.000]  就心中擔憂
[00:08:13.000 --> 00:08:18.000]  所以我們知道神再一次為他們興起一位士師
[00:08:18.000 --> 00:08:20.000]  去成為他們的拯救
[00:08:20.000 --> 00:08:26.000]  這個士師就是今天我們所看這段記載裡的耶佛他
[00:08:26.000 --> 00:08:28.000]  今天我們從耶佛他的生命
[00:08:28.000 --> 00:08:31.000]  去學習三個功課
[00:08:31.000 --> 00:08:33.000]  三個功課我們都問自己
[00:08:33.000 --> 00:08:36.000]  究竟我們今天的生命是為神而活呢?
[00:08:36.000 --> 00:08:38.000]  還是為自己而活?
[00:08:38.000 --> 00:08:41.000]  開始的時候我們今天看的第一個功課
[00:08:41.000 --> 00:08:47.000]  是神藉著經歷去塑造我們成為祂的器皿
[00:08:47.000 --> 00:08:51.000]  我們首先看看耶佛他是一個怎樣的人
[00:08:51.000 --> 00:08:54.000]  我們首先去讀十一章的第一至第三節
[00:08:54.000 --> 00:08:55.000]  我們一起讀
[00:08:55.000 --> 00:08:56.000]  一二三
[00:08:56.000 --> 00:09:00.000]  激烈人耶佛他是個大能的勇士
[00:09:00.000 --> 00:09:02.000]  是激勵的兒子
[00:09:02.000 --> 00:09:05.000]  耶佛他是激烈所生的
[00:09:05.000 --> 00:09:09.000]  激烈的妻也生了幾個兒子
[00:09:09.000 --> 00:09:12.000]  他妻所生的兒子長大了
[00:09:12.000 --> 00:09:14.000]  就講俗耶佛他說
[00:09:14.000 --> 00:09:18.000]  你不可在我們父家承受產業
[00:09:18.000 --> 00:09:21.000]  因為你是妓女的兒子
[00:09:21.000 --> 00:09:24.000]  耶佛他就逃避他的弟兄
[00:09:24.000 --> 00:09:26.000]  去住在陀伯地
[00:09:26.000 --> 00:09:30.000]  有些彼途對他那裡聚集
[00:09:30.000 --> 00:09:32.000]  與他一同出入
[00:09:32.000 --> 00:09:35.000]  如果我們看一段聖經
[00:09:35.000 --> 00:09:38.000]  其實耶佛他的背景都很規范
[00:09:38.000 --> 00:09:42.000]  聖經告訴我們他是個大能的勇士
[00:09:42.000 --> 00:09:45.000]  他是妓女的兒子
[00:09:45.000 --> 00:09:52.000]  一個是他父親和妓女所生的私生子
[00:09:52.000 --> 00:09:58.000]  聖經告訴我們激烈的妻子也生了幾個兒子
[00:09:58.000 --> 00:10:01.000]  這些兒子長大之後就趕他走
[00:10:01.000 --> 00:10:06.000]  因為他說你不可在我們父家承受產業
[00:10:06.000 --> 00:10:09.000]  因為你是妓女的兒子
[00:10:09.000 --> 00:10:14.000]  聖經告訴我們他逃避他的弟兄
[00:10:14.000 --> 00:10:16.000]  去住在陀伯地
[00:10:16.000 --> 00:10:19.000]  有些彼途對他那裡聚集
[00:10:19.000 --> 00:10:21.000]  與他一同出入
[00:10:21.000 --> 00:10:24.000]  如果我們看耶佛他的生命
[00:10:24.000 --> 00:10:28.000]  我們會發現他的背景不容易
[00:10:28.000 --> 00:10:33.000]  在家族方面他被其他的兄弟趕走
[00:10:33.000 --> 00:10:36.000]  在經濟方面因為他是妓女的兒子
[00:10:36.000 --> 00:10:40.000]  所以不能夠承受父家的產業
[00:10:40.000 --> 00:10:45.000]  在人際關係上他被他的原生家庭所遺棄
[00:10:45.000 --> 00:10:49.000]  有時我們會想為何神會興起一個這樣的人
[00:10:49.000 --> 00:10:52.000]  去成為他的侍師
[00:10:52.000 --> 00:10:57.000]  但有一個聖經學者說了一段我覺得很好
[00:10:57.000 --> 00:11:02.000]  神為何興起耶佛他成為以色列的侍師呢
[00:11:02.000 --> 00:11:04.000]  如果我們看耶佛他的生命
[00:11:04.000 --> 00:11:08.000]  他是被他的同胞趕盡氣絕
[00:11:08.000 --> 00:11:12.000]  正因為他的生命被同胞趕盡氣絕
[00:11:12.000 --> 00:11:18.000]  他更加能夠體會上帝自己被以色列人離棄的心腸
[00:11:18.000 --> 00:11:22.000]  所以透過這些苦難和經歷
[00:11:22.000 --> 00:11:26.000]  神讓耶佛他成為神所用的器皿
[00:11:26.000 --> 00:11:28.000]  今日我們的生命我們的過去
[00:11:28.000 --> 00:11:30.000]  我們可能都有不同的經歷
[00:11:30.000 --> 00:11:33.000]  當中甚至是有艱辛的經歷
[00:11:33.000 --> 00:11:36.000]  或者一些被不公平對待的經歷
[00:11:36.000 --> 00:11:40.000]  但我們沒有想過神可以透過這些經歷
[00:11:40.000 --> 00:11:44.000]  叫我們去成為神所用的器皿
[00:11:44.000 --> 00:11:47.000]  我曾經去認識一個弟兄
[00:11:47.000 --> 00:11:51.000]  這個弟兄他很熱心去探訪
[00:11:51.000 --> 00:11:53.000]  特別在他探訪的過程裏
[00:11:53.000 --> 00:11:58.000]  我會看到他特別關心那些新移民的家庭
[00:11:58.000 --> 00:12:02.000]  他又在關心新移民家庭裏
[00:12:02.000 --> 00:12:04.000]  他特別關心新移民的下一代
[00:12:04.000 --> 00:12:08.000]  他會問其實來到你有沒有朋友
[00:12:08.000 --> 00:12:10.000]  其實你來到你能不能夠在學校
[00:12:10.000 --> 00:12:14.000]  或者在你家附近有人跟你傾談傾計
[00:12:14.000 --> 00:12:17.000]  原來很多都是因為語言的問題
[00:12:17.000 --> 00:12:20.000]  在學校很難找到人跟他做朋友
[00:12:20.000 --> 00:12:22.000]  另一方面他會問
[00:12:22.000 --> 00:12:24.000]  你學習追不追得上
[00:12:24.000 --> 00:12:28.000]  原來很多新移民下一代來到的時候
[00:12:28.000 --> 00:12:30.000]  因為學制跟內地不一樣
[00:12:30.000 --> 00:12:33.000]  很多東西都要重新再學
[00:12:33.000 --> 00:12:36.000]  但可能學校又沒有這樣的資源
[00:12:36.000 --> 00:12:38.000]  去成為他們的幫助
[00:12:38.000 --> 00:12:41.000]  所以他又特別去關心
[00:12:41.000 --> 00:12:43.000]  這些下一代他們的適應
[00:12:43.000 --> 00:12:45.000]  他們學習的需要
[00:12:45.000 --> 00:12:47.000]  見到這個弟兄我很感動
[00:12:47.000 --> 00:12:49.000]  於是有一次我跟他傾談
[00:12:49.000 --> 00:12:52.000]  我見到你特別關心新移民家庭
[00:12:52.000 --> 00:12:54.000]  還有他們的下一代
[00:12:54.000 --> 00:12:57.000]  他又跟我說原來他自己
[00:12:57.000 --> 00:13:02.000]  以前也是一個內地來香港的新移民
[00:13:02.000 --> 00:13:05.000]  他說他初初來到香港的時候覺得很孤單
[00:13:05.000 --> 00:13:07.000]  因為跟同學不太溝通得到
[00:13:07.000 --> 00:13:09.000]  所以他沒有朋友
[00:13:09.000 --> 00:13:13.000]  在學校裏面因為學制不一樣
[00:13:13.000 --> 00:13:16.000]  很多東西他追不上
[00:13:16.000 --> 00:13:18.000]  於是他覺得自己很孤單
[00:13:18.000 --> 00:13:20.000]  也覺得自己沒有朋友
[00:13:20.000 --> 00:13:27.000]  他說唯有有教會的哥哥姐姐幫他補習
[00:13:27.000 --> 00:13:30.000]  他說教會的哥哥姐姐不單幫他補習
[00:13:30.000 --> 00:13:32.000]  更加叫他回教會
[00:13:32.000 --> 00:13:34.000]  他說去到教會他才第一次
[00:13:34.000 --> 00:13:37.000]  找到有人願意真的去
[00:13:37.000 --> 00:13:40.000]  花時間去認識他
[00:13:40.000 --> 00:13:42.000]  跟他傾談
[00:13:42.000 --> 00:13:44.000]  他說他很感謝這些哥哥姐姐
[00:13:44.000 --> 00:13:47.000]  在他生命裏面所付出
[00:13:47.000 --> 00:13:51.000]  他說也加上他自己的努力
[00:13:51.000 --> 00:13:53.000]  他入了大學
[00:13:53.000 --> 00:13:55.000]  他大學畢業之後
[00:13:55.000 --> 00:13:57.000]  也有一份穩定的工作
[00:13:57.000 --> 00:14:00.000]  他說今天他有機會參加探訪隊
[00:14:00.000 --> 00:14:02.000]  他的心靈很順利
[00:14:02.000 --> 00:14:05.000]  他真的可以去關心那些
[00:14:05.000 --> 00:14:09.000]  同樣在內地新移民來港的家庭
[00:14:09.000 --> 00:14:12.000]  過去的經歷成為他今天
[00:14:12.000 --> 00:14:16.000]  是神塑造他為神所用的器皿
[00:14:16.000 --> 00:14:18.000]  原來神是透過苦難
[00:14:18.000 --> 00:14:20.000]  透過經歷
[00:14:20.000 --> 00:14:22.000]  有時甚至是透過艱辛
[00:14:22.000 --> 00:14:24.000]  或者不公平的經歷
[00:14:24.000 --> 00:14:28.000]  都叫我們能夠成為神所用的器皿
[00:14:28.000 --> 00:14:30.000]  今天我們每一個人
[00:14:30.000 --> 00:14:32.000]  都可能有不同的經歷
[00:14:32.000 --> 00:14:34.000]  或者在你過去的經歷
[00:14:34.000 --> 00:14:36.000]  都確實有不容易的時間
[00:14:36.000 --> 00:14:40.000]  但是我們願不願意去開放我們的生命
[00:14:40.000 --> 00:14:46.000]  去給神塑造我們成為神所用的器皿呢?
[00:14:46.000 --> 00:14:48.000]  今天我們每一個人都會有不同的經歷
[00:14:48.000 --> 00:14:50.000]  但是今天我們每一個人的生命
[00:14:50.000 --> 00:14:53.000]  都可以開放給神去塑造
[00:14:53.000 --> 00:14:55.000]  去成為神所用的器皿
[00:14:55.000 --> 00:14:58.000]  我們每一個人都可以為神而活
[00:14:58.000 --> 00:15:02.000]  我們願不願意這樣去開放我們的生命呢?
[00:15:02.000 --> 00:15:05.000]  當我們發現是神輕輕而不貪
[00:15:05.000 --> 00:15:08.000]  在他成為事先的過程之中
[00:15:08.000 --> 00:15:11.000]  有一些東西要成為我們的警惕
[00:15:11.000 --> 00:15:15.000]  我們發現當他興起成為以色列的事先的過程
[00:15:15.000 --> 00:15:17.000]  無論是他自己
[00:15:17.000 --> 00:15:19.000]  或者是以色列的長老
[00:15:19.000 --> 00:15:22.000]  都看自己的事多過看神的事
[00:15:22.000 --> 00:15:25.000]  我們會一起去看看第六節到第十一節
[00:15:25.000 --> 00:15:28.000]  他是怎樣去成為以色列的事先
[00:15:28.000 --> 00:15:29.000]  我們一起讀好不好?
[00:15:29.000 --> 00:15:30.000]  一二三
[00:15:30.000 --> 00:15:32.000]  對耶不他說
[00:15:32.000 --> 00:15:35.000]  請你來作我們的元帥
[00:15:35.000 --> 00:15:38.000]  我們好與阿們人爭戰
[00:15:38.000 --> 00:15:41.000]  耶不他回答激烈的長老說
[00:15:41.000 --> 00:15:43.000]  你們從前不是恨我
[00:15:43.000 --> 00:15:46.000]  趕盡我出來附加嗎?
[00:15:46.000 --> 00:15:48.000]  現在你們遭遇急難
[00:15:48.000 --> 00:15:51.000]  為何到我這裡來呢?
[00:15:51.000 --> 00:15:54.000]  激烈的長老回答耶不他說
[00:15:54.000 --> 00:15:56.000]  現在我們到你這裡來
[00:15:56.000 --> 00:16:01.000]  是要你和我們去與阿們人爭戰
[00:16:01.000 --> 00:16:04.000]  你可以作激烈一切居民的領袖
[00:16:04.000 --> 00:16:07.000]  耶不他對激烈的長老說
[00:16:07.000 --> 00:16:11.000]  你們叫我回去與阿們人爭戰
[00:16:11.000 --> 00:16:13.000]  耶和華把他交給我
[00:16:13.000 --> 00:16:16.000]  我可以作你們的領袖嗎?
[00:16:16.000 --> 00:16:19.000]  激烈的長老回答耶不他說
[00:16:19.000 --> 00:16:22.000]  有耶和華在你我中間作見證
[00:16:22.000 --> 00:16:25.000]  我們必定照你的話行
[00:16:25.000 --> 00:16:29.000]  於是耶不他和激烈的長老回去
[00:16:29.000 --> 00:16:34.000]  百姓就納耶不他作領袖作元帥
[00:16:34.000 --> 00:16:37.000]  耶不他在米斯巴將自己的一切話
[00:16:37.000 --> 00:16:40.000]  陳明在耶和華面前
[00:16:40.000 --> 00:16:41.000]  這段記載告訴我們
[00:16:41.000 --> 00:16:45.000]  以色列的長老如何找耶不他成為他們的領袖
[00:16:45.000 --> 00:16:48.000]  但是我們發現在整個過程中
[00:16:48.000 --> 00:16:51.000]  其實我們看不到以色列人去求問神
[00:16:51.000 --> 00:16:54.000]  究竟誰應該成為他們的領袖
[00:16:54.000 --> 00:16:56.000]  而當耶不他被邀請的時候
[00:16:56.000 --> 00:16:58.000]  我們沒有看到他去求問神
[00:16:58.000 --> 00:17:01.000]  也沒有看到他特別很賞心神國的事
[00:17:01.000 --> 00:17:04.000]  其實他們兩邊都是看自己的需要
[00:17:04.000 --> 00:17:06.000]  多於神的需要
[00:17:06.000 --> 00:17:08.000]  我們看到長老和耶不他說
[00:17:08.000 --> 00:17:10.000]  你來做我們的元帥
[00:17:10.000 --> 00:17:13.000]  讓我們和阿們人爭戰
[00:17:13.000 --> 00:17:15.000]  耶不他第一個回應是什麼呢?
[00:17:15.000 --> 00:17:16.000]  你來找我
[00:17:16.000 --> 00:17:18.000]  我就跟你算一算舊帳
[00:17:18.000 --> 00:17:21.000]  喂!你們以前不是恨我嗎?
[00:17:21.000 --> 00:17:24.000]  現在又來找我
[00:17:24.000 --> 00:17:26.000]  跟你算一算
[00:17:26.000 --> 00:17:28.000]  長老看到這樣回應
[00:17:28.000 --> 00:17:29.000]  第一個反應就是
[00:17:29.000 --> 00:17:33.000]  我讓人吸引你去做這件事
[00:17:33.000 --> 00:17:35.000]  如果你們來和我們打
[00:17:35.000 --> 00:17:40.000]  我們將領袖的位置給你
[00:17:40.000 --> 00:17:43.000]  我們看到耶不他很急急
[00:17:43.000 --> 00:17:46.000]  去拿著他想要的東西
[00:17:46.000 --> 00:17:48.000]  以前我被人趕出來
[00:17:48.000 --> 00:17:49.000]  現在你們居然叫我做領袖
[00:17:49.000 --> 00:17:51.000]  我就馬上拿著位置
[00:17:51.000 --> 00:17:52.000]  是不是?
[00:17:52.000 --> 00:17:54.000]  我和阿們人打仗
[00:17:54.000 --> 00:17:56.000]  是不是我就做你們的領袖?
[00:17:56.000 --> 00:17:58.000]  然後我們看到長老太急了
[00:17:58.000 --> 00:18:00.000]  是啊!是啊!你們肯和我們打
[00:18:00.000 --> 00:18:02.000]  就這樣做吧
[00:18:02.000 --> 00:18:06.000]  我們發現其實他們兩邊都按自己的需要
[00:18:06.000 --> 00:18:09.000]  去拿著他們自己想要的東西
[00:18:09.000 --> 00:18:11.000]  然後去到最後
[00:18:11.000 --> 00:18:13.000]  才好像將神擺出來
[00:18:13.000 --> 00:18:15.000]  他們自己談妥了
[00:18:15.000 --> 00:18:16.000]  搞定了
[00:18:16.000 --> 00:18:20.000]  然後耶不他就在米斯巴將自己的一切
[00:18:20.000 --> 00:18:24.000]  陳明在耶和華面前
[00:18:24.000 --> 00:18:27.000]  今天我們的生命被神使用
[00:18:27.000 --> 00:18:29.000]  但我們要小心
[00:18:29.000 --> 00:18:32.000]  究竟我們的生命是為神而活呢?
[00:18:32.000 --> 00:18:34.000]  還是為自己而活?
[00:18:34.000 --> 00:18:36.000]  這個我們待會看第三點
[00:18:36.000 --> 00:18:40.000]  要成為耶不他生命
[00:18:40.000 --> 00:18:43.000]  一個生命痛苦的伏線
[00:18:43.000 --> 00:18:47.000]  我們首先繼續看今天第二個功課
[00:18:47.000 --> 00:18:50.000]  第二個功課是我們需要正確認識神
[00:18:50.000 --> 00:18:52.000]  和神的真理
[00:18:52.000 --> 00:18:54.000]  我們繼續看下去的時候
[00:18:54.000 --> 00:18:56.000]  耶不他成為了以色列的領袖
[00:18:56.000 --> 00:18:59.000]  他第一件事不是去和阿們人打仗
[00:18:59.000 --> 00:19:01.000]  他第一件事是怎樣?
[00:19:01.000 --> 00:19:04.000]  他先嘗試和阿們人談判
[00:19:04.000 --> 00:19:06.000]  所以我們看第十二節
[00:19:06.000 --> 00:19:07.000]  我們一起讀
[00:19:07.000 --> 00:19:08.000]  1、2、3
[00:19:08.000 --> 00:19:12.000]  耶不他打發使者去見阿們人的王
[00:19:12.000 --> 00:19:16.000]  說:你與我有什麼相干?
[00:19:16.000 --> 00:19:19.000]  竟來到我國中攻打我呢?
