
[00:00:00.000 --> 00:00:05.200]  最近一個月去過西洋菜南街的有多少個?舉手
[00:06:18.700 --> 00:06:19.700]  不是
[00:06:19.700 --> 00:06:21.700]  再給你一次機會
[00:06:21.700 --> 00:06:25.700]  是啊
[00:06:25.700 --> 00:06:26.700]  是啊
[00:06:26.700 --> 00:06:29.700]  我說我是牧師來的
[00:06:31.700 --> 00:06:33.700]  如果我只不過是買魚蛋
[00:06:33.700 --> 00:06:34.700]  跟著告訴他
[00:06:34.700 --> 00:06:36.700]  你記不記得我前兩天買魚蛋啊?
[00:06:36.700 --> 00:06:38.700]  那他就說
[00:06:38.700 --> 00:06:39.700]  不記得了
[00:06:39.700 --> 00:06:40.700]  不出奇吧?
[00:06:40.700 --> 00:06:42.700]  那又怎樣?沒有客人問的
[00:06:42.700 --> 00:06:44.700]  當我一說我是牧師來的
[00:06:44.700 --> 00:06:45.700]  你知道他怎麼樣嗎?
[00:06:45.700 --> 00:06:47.700]  他不放過我啊
[00:06:47.700 --> 00:06:49.700]  他就說你站住
[00:06:49.700 --> 00:06:50.700]  你不要走
[00:06:50.700 --> 00:06:52.700]  我有事想問你啊
[00:06:52.700 --> 00:06:54.700]  是真的
[00:06:54.700 --> 00:06:56.700]  不過他不是買魚蛋的
[00:06:56.700 --> 00:06:58.700]  你知道我不想說得這麼白
[00:06:58.700 --> 00:07:01.700]  你去西洋菜南街看看哪有人在街上賣魚蛋
[00:07:01.700 --> 00:07:02.700]  沒有的
[00:07:02.700 --> 00:07:04.700]  不過是有人賣東西的
[00:07:04.700 --> 00:07:06.700]  是可以吃的東西
[00:07:06.700 --> 00:07:09.700]  跟著他就問我
[00:07:09.700 --> 00:07:12.700]  由創世紀開始問
[00:07:12.700 --> 00:07:14.700]  他說夫婦二人
[00:07:14.700 --> 00:07:16.700]  不是那句
[00:07:16.700 --> 00:07:18.700]  他說二人要離開父母
[00:07:18.700 --> 00:07:20.700]  他說
[00:07:20.700 --> 00:07:22.700]  我準備結婚
[00:07:22.700 --> 00:07:25.700]  但是牧師說我要離開父母
[00:07:25.700 --> 00:07:28.700]  我爸爸七十多歲了,我怎麼離開他啊?
[00:07:28.700 --> 00:07:32.700]  那你說是不是覺得很特別啊?
[00:07:32.700 --> 00:07:35.700]  他不明白的嘛,是不是啊?
[00:07:35.700 --> 00:07:37.700]  但是因為他去婚前輔導的時候
[00:07:37.700 --> 00:07:39.700]  牧師說你結婚了嘛
[00:07:39.700 --> 00:07:40.700]  我告訴你啊
[00:07:40.700 --> 00:07:43.700]  你兩個要離開父母的
[00:07:43.700 --> 00:07:45.700]  與妻子聯合啊
[00:07:45.700 --> 00:07:46.700]  二人成為一體啊
[00:07:46.700 --> 00:07:48.700]  他就很不知道牧師說什麼
[00:07:48.700 --> 00:07:50.700]  他又不知道為什麼不問那個牧師
[00:07:50.700 --> 00:07:51.700]  我就不問他什麼牧師了
[00:07:51.700 --> 00:07:53.700]  其實我也知道他什麼牧師
[00:07:53.700 --> 00:07:55.700]  但是他沒有告訴我教會
[00:07:55.700 --> 00:07:57.700]  就是因為我說一句
[00:07:57.700 --> 00:07:59.700]  我是牧師,他就馬上抓住我
[00:07:59.700 --> 00:08:01.700]  跟著就問我其他的
[00:08:01.700 --> 00:08:03.700]  聖經裡面他聽過的東西
[00:08:03.700 --> 00:08:05.700]  跟著就問我一個哲學的問題
[00:08:05.700 --> 00:08:08.700]  他說如果神是全能的
[00:08:08.700 --> 00:08:09.700]  祂能不能夠
[00:08:09.700 --> 00:08:11.700]  你知道做什麼的了
[00:08:11.700 --> 00:08:12.700]  我聽到這裡
[00:08:12.700 --> 00:08:13.700]  我已經知道他想說什麼了
[00:08:13.700 --> 00:08:14.700]  下一句
[00:08:14.700 --> 00:08:16.700]  因為N這麼多人問過我
[00:08:16.700 --> 00:08:19.700]  神能不能夠做一塊石頭
[00:08:19.700 --> 00:08:21.700]  知道接下來是什麼嗎?
[00:08:21.700 --> 00:08:23.700]  重到祂自己都舉不起的
[00:08:23.700 --> 00:08:26.700]  他說這個叫做哲學問題
[00:08:26.700 --> 00:08:28.700]  神是全能的嘛
[00:08:28.700 --> 00:08:29.700]  祂能不能做一塊石頭
[00:08:29.700 --> 00:08:31.700]  是重到祂自己都舉不起
[00:08:31.700 --> 00:08:33.700]  如果祂能夠做到一塊石頭
[00:08:33.700 --> 00:08:35.700]  是重到自己都舉不起的
[00:08:35.700 --> 00:08:36.700]  那祂就不是全能了
[00:08:36.700 --> 00:08:37.700]  連一塊石頭都舉不起
[00:08:37.700 --> 00:08:38.700]  是不是?
[00:08:38.700 --> 00:08:40.700]  是不是啊?
[00:08:40.700 --> 00:08:42.700]  哇,好challenging啊
[00:08:42.700 --> 00:08:44.700]  原來在街上也有人這樣問的
[00:08:44.700 --> 00:08:46.700]  那你知道我怎麼回答他嗎?
[00:08:49.700 --> 00:08:51.700]  崇拜完之後你還有興趣知道的
[00:08:51.700 --> 00:08:52.700]  我就告訴你
[00:08:52.700 --> 00:08:54.700]  因為我想說這篇道
[00:08:54.700 --> 00:08:58.700]  為什麼我一說就說這些呢?
[00:08:58.700 --> 00:09:03.700]  就是因為我的感受就是
[00:09:03.700 --> 00:09:09.700]  原來很多人啊
[00:09:09.700 --> 00:09:11.700]  我現在突然想起為什麼我說這件事
[00:09:11.700 --> 00:09:14.700]  你知道牧師有些話是不經大腦的
[00:09:14.700 --> 00:09:15.700]  你也是
[00:09:15.700 --> 00:09:18.700]  我說你回教會吧
[00:09:19.700 --> 00:09:21.700]  他說我怎麼回答呢?
[00:09:21.700 --> 00:09:23.700]  我一個星期做六天
[00:09:23.700 --> 00:09:25.700]  放假那天是星期二
[00:09:25.700 --> 00:09:27.700]  我星期天又不放假
[00:09:27.700 --> 00:09:30.700]  我早上九點多就要去準備
[00:09:30.700 --> 00:09:34.700]  然後晚上九點多十點就要收工
[00:09:34.700 --> 00:09:36.700]  然後我還我的器材
[00:09:36.700 --> 00:09:37.700]  去公司
[00:09:37.700 --> 00:09:38.700]  然後我就回去
[00:09:38.700 --> 00:09:41.700]  我住的地方是很遙遠的地方
[00:09:41.700 --> 00:09:43.700]  類似天水圍啊
[00:09:43.700 --> 00:09:44.700]  屯門那裡類似
[00:09:44.700 --> 00:09:45.700]  你明白我的意思嗎?
[00:09:45.700 --> 00:09:47.700]  你知道我不會說真話給你聽的
[00:09:47.700 --> 00:09:48.700]  我不會給你地址的
[00:09:48.700 --> 00:09:51.700]  我怎麼回教會呢?
[00:09:51.700 --> 00:09:54.700]  其實我想跟弟兄姊妹說的是
[00:09:54.700 --> 00:09:56.700]  今天你坐在這裡
[00:09:56.700 --> 00:09:59.700]  知道我想說什麼嗎?
[00:09:59.700 --> 00:10:01.700]  是神的恩典
[00:10:01.700 --> 00:10:04.700]  他最近是沒辦法回教會的
[00:10:04.700 --> 00:10:05.700]  他跟老闆說
[00:10:05.700 --> 00:10:09.700]  老闆,我星期天可不可以去完崇拜才回教會
[00:10:09.700 --> 00:10:11.700]  你知道老闆怎麼跟他說的嗎?
[00:10:11.700 --> 00:10:13.700]  你叫耶穌給你飯吃吧
[00:10:13.700 --> 00:10:16.700]  那他怎麼辦呢?
[00:10:16.700 --> 00:10:19.700]  他可不可以不做那份工作呢?
[00:10:19.700 --> 00:10:20.700]  你可能說
[00:10:20.700 --> 00:10:22.700]  當然了,轉工吧
[00:10:22.700 --> 00:10:23.700]  這麼容易嗎?
[00:10:23.700 --> 00:10:24.700]  是不是啊?
[00:10:24.700 --> 00:10:27.700]  對有些人來說不是這麼容易轉工的
[00:10:27.700 --> 00:10:29.700]  可能我過界了
[00:10:29.700 --> 00:10:30.700]  是不是啊?
[00:10:30.700 --> 00:10:32.700]  你以為每個人都可以轉工的嗎?
[00:10:32.700 --> 00:10:33.700]  是不是啊?
[00:10:33.700 --> 00:10:36.700]  不過呢
[00:10:36.700 --> 00:10:37.700]  我跟他聊天
[00:10:37.700 --> 00:10:39.700]  一開始他的樣子真的很愁
[00:10:39.700 --> 00:10:40.700]  我看他的樣子
[00:10:40.700 --> 00:10:42.700]  聊天他還在笑
[00:10:42.700 --> 00:10:43.700]  我說你為什麼笑啊?
[00:10:43.700 --> 00:10:44.700]  我很開心啊
[00:10:44.700 --> 00:10:46.700]  因為我有些事情
[00:10:46.700 --> 00:10:48.700]  都不知道該問誰
[00:10:48.700 --> 00:10:53.700]  今天你回答我一些聖經裡的事情
[00:10:53.700 --> 00:10:55.700]  我明白
[00:10:55.700 --> 00:10:56.700]  我很開心
[00:10:56.700 --> 00:10:58.700]  接著
[00:10:58.700 --> 00:10:59.700]  我昨天又去
[00:10:59.700 --> 00:11:02.700]  因為昨天才沒有開張
[00:11:02.700 --> 00:11:03.700]  昨天是星期幾啊?
[00:11:03.700 --> 00:11:04.700]  星期六啊
[00:11:04.700 --> 00:11:06.700]  四點前我就去到了
[00:11:06.700 --> 00:11:07.700]  是不是啊?
[00:11:07.700 --> 00:11:08.700]  不過昨天我都沒有開車
[00:11:08.700 --> 00:11:10.700]  因為四點鐘之後不准開車
[00:11:10.700 --> 00:11:15.700]  結果我是坐火車、地鐵
[00:11:15.700 --> 00:11:18.700]  接著在銀行中心E2的出口出來
[00:11:18.700 --> 00:11:20.700]  我就先去找他
[00:11:20.700 --> 00:11:21.700]  我找他做什麼呢?
[00:11:21.700 --> 00:11:22.700]  我給他一份
[00:11:22.700 --> 00:11:23.700]  我們教會那份
[00:11:23.700 --> 00:11:25.700]  寄了幾萬份出去的那份東西
[00:11:25.700 --> 00:11:26.700]  我給他看看這個
[00:11:26.700 --> 00:11:27.700]  接著呢
[00:11:27.700 --> 00:11:29.700]  我給了他六張福音單張
[00:11:29.700 --> 00:11:32.700]  其中一張就是孫中山先生信主
[00:11:32.700 --> 00:11:34.700]  他第一張就拿著那張來看
[00:11:34.700 --> 00:11:35.700]  名人效應啊
[00:11:35.700 --> 00:11:36.700]  是不是啊?
[00:11:36.700 --> 00:11:38.700]  你弄一張陳大茂
[00:11:38.700 --> 00:11:39.700]  陳大茂是誰啊?
[00:11:39.700 --> 00:11:40.700]  是不是啊?
[00:11:40.700 --> 00:11:41.700]  孫中山先生
[00:11:41.700 --> 00:11:44.700]  最Catch到他的眼睛就是孫中山先生
[00:11:44.700 --> 00:11:46.700]  他馬上拿來看
[00:11:46.700 --> 00:11:48.700]  看這個福音單張
[00:11:48.700 --> 00:11:51.700]  好了
[00:11:51.700 --> 00:11:52.700]  這裡講完了
[00:11:52.700 --> 00:11:55.700]  不過和今天所講的都無關的
[00:11:55.700 --> 00:11:56.700]  不要緊
[00:11:56.700 --> 00:11:58.700]  都是有益處的
[00:11:58.700 --> 00:12:00.700]  今天和大家繼續去思想
[00:12:00.700 --> 00:12:02.700]  這個詩篇第八篇
[00:12:02.700 --> 00:12:04.700]  上一個主日
[00:12:04.700 --> 00:12:05.700]  我和大家是講到哪裡呢?
[00:12:05.700 --> 00:12:07.700]  就是講了第一節
[00:12:07.700 --> 00:12:09.700]  就是耶和華我們的主啊
[00:12:09.700 --> 00:12:10.700]  祢的名在全地
[00:12:10.700 --> 00:12:11.700]  何其美
[00:12:11.700 --> 00:12:13.700]  祢將祢的榮耀彰顯於天
[00:12:13.700 --> 00:12:16.700]  我今天不想Repeat了
[00:12:16.700 --> 00:12:17.700]  如果Repeat呢
[00:12:17.700 --> 00:12:20.700]  都是又講第一節了
[00:12:20.700 --> 00:12:23.700]  我唯一一樣想提的就是
[00:12:23.700 --> 00:12:26.700]  這位創造宇宙萬物的神
[00:12:26.700 --> 00:12:29.700]  當祂和摩西講祂的名字
[00:12:29.700 --> 00:12:30.700]  耶和華這個字的時候
[00:12:30.700 --> 00:12:32.700]  筆記裡面很清楚印了給你
[00:12:32.700 --> 00:12:35.700]  在程序表裡面有個筆記
[00:12:35.700 --> 00:12:36.700]  你拿出來跟著
[00:12:36.700 --> 00:12:38.700]  要跟著經文來看的
[00:12:38.700 --> 00:12:40.700]  很清楚是什麼呢?
[00:12:40.700 --> 00:12:43.700]  就是耶和華這個名字的意思
[00:12:43.700 --> 00:12:47.700]  就是我們中文聖經翻譯了祂的意思
[00:12:47.700 --> 00:12:49.700]  其實是一個意思
[00:12:49.700 --> 00:12:50.700]  不是正式的翻譯
[00:12:50.700 --> 00:12:52.700]  是一個解釋
[00:12:52.700 --> 00:12:55.700]  就是自有永有的神
[00:12:55.700 --> 00:12:57.700]  因為祂從永恆已經存在
[00:12:57.700 --> 00:12:59.700]  在永恆裡面存在
[00:12:59.700 --> 00:13:01.700]  即是什麼都沒有的時候已經存在
[00:13:01.700 --> 00:13:05.700]  如果有一個神存在早過祂呢
[00:13:05.700 --> 00:13:09.700]  那祂就不是在永恆的時候存在
[00:13:09.700 --> 00:13:11.700]  所以意思就是
[00:13:11.700 --> 00:13:13.700]  祂一定是自己有出來的
[00:13:13.700 --> 00:13:16.700]  那為什麼神可以自己有出來呢?
[00:13:16.700 --> 00:13:18.700]  我們不明白的
[00:13:18.700 --> 00:13:20.700]  你以為我們什麼都明白嗎?
[00:13:20.700 --> 00:13:21.700]  是不是?
[00:13:21.700 --> 00:13:23.700]  正如我說的
[00:13:23.700 --> 00:13:25.700]  有個姊妹妹妹仔
[00:13:25.700 --> 00:13:27.700]  不知道叫不叫姊妹
[00:13:27.700 --> 00:13:29.700]  她自小在這裡成長的
[00:13:29.700 --> 00:13:30.700]  妹妹仔在樓上
[00:13:30.700 --> 00:13:32.700]  下午晚一點她會回來
[00:13:32.700 --> 00:13:33.700]  她問她爸爸
[00:13:33.700 --> 00:13:36.700]  她說為什麼神住在地球
[00:13:36.700 --> 00:13:38.700]  我們人住在這裡
[00:13:38.700 --> 00:13:40.700]  為什麼又要這麼多星球呢?
[00:13:40.700 --> 00:13:41.700]  我們做什麼呢?
[00:13:41.700 --> 00:13:42.700]  又說沒有人住
[00:13:42.700 --> 00:13:44.700]  有人住還是沒有人住呢?
[00:13:44.700 --> 00:13:46.700]  我們做什麼呢?
[00:13:46.700 --> 00:13:47.700]  對她來說
[00:13:47.700 --> 00:13:48.700]  一個小妹妹
[00:13:48.700 --> 00:13:49.700]  她不明白
[00:13:49.700 --> 00:13:50.700]  她問爸爸
[00:13:50.700 --> 00:13:54.700]  她說問牧師
[00:13:54.700 --> 00:13:55.700]  她說問牧師
[00:13:55.700 --> 00:13:57.700]  有一天我碰到她和她爸爸
[00:13:57.700 --> 00:13:58.700]  爸爸提醒她
[00:13:58.700 --> 00:13:59.700]  你又說問牧師
[00:13:59.700 --> 00:14:04.700]  她說問牧師
[00:14:04.700 --> 00:14:06.700]  男生都會這樣
[00:14:06.700 --> 00:14:09.700]  我就和她聊天
[00:14:09.700 --> 00:14:10.700]  我第一件事
[00:14:10.700 --> 00:14:13.700]  我說你爸爸是懂電腦的
[00:14:13.700 --> 00:14:15.700]  他爸爸是做IT的
[00:14:15.700 --> 00:14:18.700]  我說你爸爸的電腦的知識
[00:14:18.700 --> 00:14:20.700]  能不能夠解釋給你聽
[00:14:20.700 --> 00:14:21.700]  你說行不行?
[00:14:21.700 --> 00:14:22.700]  你說行不行?
[00:14:22.700 --> 00:14:24.700]  你說行不行?
[00:14:24.700 --> 00:14:25.700]  當然不行
[00:14:25.700 --> 00:14:26.700]  如果真的做IT
[00:14:26.700 --> 00:14:27.700]  做電腦的
[00:14:27.700 --> 00:14:29.700]  很多東西的
[00:14:29.700 --> 00:14:30.700]  小妹妹
[00:14:30.700 --> 00:14:31.700]  她能不能解釋得到
[00:14:31.700 --> 00:14:33.700]  你明白嗎?
[00:14:33.700 --> 00:14:36.700]  她說I know computer
[00:14:36.700 --> 00:14:37.700]  小妹妹
[00:14:37.700 --> 00:14:41.700]  她覺得她會明白電腦
[00:14:41.700 --> 00:14:42.700]  OK OK
[00:14:42.700 --> 00:14:43.700]  我再說另一件事
[00:14:43.700 --> 00:14:44.700]  我忘記了
[00:14:44.700 --> 00:14:45.700]  然後我說
[00:14:45.700 --> 00:14:46.700]  這是你的頭
[00:14:46.700 --> 00:14:47.700]  有多大?
[00:14:47.700 --> 00:14:48.700]  這麼大
[00:14:48.700 --> 00:14:49.700]  頭這麼大
[00:14:49.700 --> 00:14:51.700]  我說神有多大?
[00:14:51.700 --> 00:14:53.700]  她不會說神都是這麼大
[00:14:53.700 --> 00:14:56.700]  神很大很大
[00:14:56.700 --> 00:14:58.700]  我說神的東西
[00:14:58.700 --> 00:15:01.700]  你能不能多放在你的頭上
[00:15:01.700 --> 00:15:02.700]  我說你的頭像個杯
[00:15:02.700 --> 00:15:04.700]  像個碗
[00:15:04.700 --> 00:15:07.700]  神的智慧
[00:15:07.700 --> 00:15:09.700]  好像一個海洋這麼大
[00:15:09.700 --> 00:15:10.700]  我用這樣說
[00:15:10.700 --> 00:15:11.700]  海洋都不止
[00:15:11.700 --> 00:15:13.700]  你的頭
[00:15:13.700 --> 00:15:14.700]  能不能像個碗這麼大
[00:15:14.700 --> 00:15:18.700]  能不能裝海洋的水在你的頭上
[00:15:18.700 --> 00:15:19.700]  她說NO
[00:15:19.700 --> 00:15:21.700]  難道她說YEAH
[00:15:21.700 --> 00:15:22.700]  不會
[00:15:22.700 --> 00:15:23.700]  她說NO
[00:15:23.700 --> 00:15:25.700]  所以神的東西
[00:15:25.700 --> 00:15:26.700]  神所做的事情
[00:15:26.700 --> 00:15:27.700]  很多東西
[00:15:27.700 --> 00:15:29.700]  你是不明白的
[00:15:29.700 --> 00:15:32.700]  她似乎肯接受了
[00:15:32.700 --> 00:15:35.700]  似乎肯接受了
[00:15:35.700 --> 00:15:39.700]  所以神為何可以自有永有呢
