
[00:00:00.000 --> 00:00:01.800]  鼎子妹主乃平安
[00:05:10.320 --> 00:05:12.720]  耶穌要交代為什麼祂要講比喻
[00:05:12.720 --> 00:05:14.840]  去到第三個最後一個段落
[00:05:14.840 --> 00:05:17.440]  就是十三至二十節
[00:05:17.440 --> 00:05:21.200]  講到比喻的解釋
[00:05:21.200 --> 00:05:25.320]  在我們進入去看這個比喻的內容和解釋之前
[00:05:25.320 --> 00:05:27.440]  首先我們要去處理的
[00:05:27.440 --> 00:05:29.560]  是剛才所講的第二個段落
[00:05:29.560 --> 00:05:31.320]  第十至十二節
[00:05:31.320 --> 00:05:32.360]  裡面講到
[00:05:32.360 --> 00:05:35.320]  耶穌為什麼要講比喻
[00:05:35.320 --> 00:05:39.160]  這幾個經文如果按字面的解釋
[00:05:39.160 --> 00:05:41.160]  有時候都頗令我們費解的
[00:05:41.160 --> 00:05:44.680]  究竟耶穌是想聽的人明白
[00:05:44.680 --> 00:05:46.160]  還是不明白?
[00:05:46.160 --> 00:05:49.040]  我們再看這三節經文
[00:05:49.040 --> 00:05:50.760]  第十至十二節
[00:05:50.760 --> 00:05:51.960]  「無人的時候
[00:05:51.960 --> 00:05:54.280]  跟隨耶穌的人和十二個門徒
[00:05:54.280 --> 00:05:56.400]  問他這比喻的意思
[00:05:56.400 --> 00:05:57.800]  耶穌對他們說
[00:05:57.800 --> 00:05:59.480]  神國的奧秘
[00:05:59.480 --> 00:06:00.840]  只叫你們知道
[00:06:00.840 --> 00:06:02.200]  若是對外人講
[00:06:02.200 --> 00:06:03.960]  凡事就用比喻
[00:06:03.960 --> 00:06:05.960]  叫他們看是看見
[00:06:05.960 --> 00:06:06.960]  卻不曉得
[00:06:06.960 --> 00:06:08.240]  聽是聽見
[00:06:08.240 --> 00:06:09.240]  卻不明白
[00:06:09.240 --> 00:06:11.240]  恐怕他們回轉過來
[00:06:11.240 --> 00:06:13.520]  就得赦免」
[00:06:13.520 --> 00:06:15.760]  這幾節經文的字面意義
[00:06:15.760 --> 00:06:18.400]  真的讓人不容易明白
[00:06:18.400 --> 00:06:21.880]  耶穌用比喻去講神國的道理
[00:06:21.880 --> 00:06:25.040]  好像是想聽的人聽不明白
[00:06:25.040 --> 00:06:27.040]  或者他聽不明白
[00:06:27.040 --> 00:06:27.920]  聽不明白也好
[00:06:27.920 --> 00:06:32.440]  都怕他會得著赦免
[00:06:32.440 --> 00:06:35.960]  好像不想他能夠得救
[00:06:35.960 --> 00:06:40.080]  耶穌所引用的是以賽亞書
[00:06:40.080 --> 00:06:42.080]  六章九至十節
[00:06:42.080 --> 00:06:47.120]  當時神父召以賽亞先知的時候
[00:06:47.120 --> 00:06:49.440]  跟他所說的一番說話
[00:06:49.440 --> 00:06:53.000]  經文六章九至十節
[00:06:53.000 --> 00:06:54.160]  那裡這樣說
[00:06:54.160 --> 00:06:56.080]  「你去告訴這百姓說
[00:06:56.080 --> 00:06:57.240]  你們是要聽
[00:06:57.240 --> 00:06:59.520]  但是卻不明白
[00:06:59.520 --> 00:07:01.320]  看是要看見
[00:07:01.320 --> 00:07:02.640]  卻不曉得
[00:07:02.640 --> 00:07:05.240]  要使這百姓深蒙知由
[00:07:05.240 --> 00:07:06.600]  以躲發沉
[00:07:06.600 --> 00:07:07.880]  眼睛昏迷
[00:07:07.880 --> 00:07:10.200]  恐怕眼睛看見
[00:07:10.200 --> 00:07:11.640]  以躲聽見
[00:07:11.640 --> 00:07:12.880]  心裡明白
[00:07:12.880 --> 00:07:14.080]  回轉過來
[00:07:14.080 --> 00:07:15.560]  便得醫治」
[00:07:15.560 --> 00:07:17.480]  當我們再看這段經文的時候
[00:07:17.480 --> 00:07:20.000]  同樣很令人費解
[00:07:20.000 --> 00:07:22.000]  字面上好像神是不是故意
[00:07:22.000 --> 00:07:24.680]  要讓聽的人吃硬
[00:07:24.680 --> 00:07:26.360]  要讓他們耳聾
[00:07:26.360 --> 00:07:28.680]  讓他們深蒙知由
[00:07:28.680 --> 00:07:30.120]  心硬
[00:07:30.120 --> 00:07:31.440]  使他們不能夠明白
[00:07:31.440 --> 00:07:33.160]  是不是這樣呢?
[00:07:33.160 --> 00:07:35.520]  弟兄姊妹,我們試想一下
[00:07:35.520 --> 00:07:39.520]  如果人不能夠明白神的話
[00:07:39.520 --> 00:07:42.280]  不能夠明白神國的道理的時候
[00:07:42.280 --> 00:07:45.320]  最好或者更容易的方法是什麼?
[00:07:45.320 --> 00:07:46.960]  不說就行了
[00:07:46.960 --> 00:07:48.200]  保持沉默
[00:07:48.200 --> 00:07:53.360]  人就不能夠明白神國的道理
[00:07:53.360 --> 00:07:54.720]  在經文上
[00:07:54.720 --> 00:07:56.360]  實際上很可能是
[00:07:56.360 --> 00:08:00.920]  用了一個諷刺的手法
[00:08:00.920 --> 00:08:05.440]  去說到神的百姓有多麼橫硬
[00:08:05.440 --> 00:08:10.520]  才要去實踐祂的使命
[00:08:10.520 --> 00:08:13.120]  祂的侍奉有多麼艱難
[00:08:13.120 --> 00:08:15.160]  其實在原文裡
[00:08:15.160 --> 00:08:16.680]  其中一個理解
[00:08:16.680 --> 00:08:18.880]  是這班百姓
[00:08:18.880 --> 00:08:21.520]  其實他們本身
[00:08:21.520 --> 00:08:23.640]  他們就深蒙知由
[00:08:23.640 --> 00:08:26.840]  本身他們就是不願意聽
[00:08:26.840 --> 00:08:28.840]  他們心是遲鈍
[00:08:28.840 --> 00:08:31.320]  耳朵是發沉
[00:08:31.320 --> 00:08:33.400]  他們不能夠明白神的話
[00:08:33.400 --> 00:08:37.680]  是因為他們刻意掩耳不聽
[00:08:37.680 --> 00:08:40.200]  是因為人的勃逆
[00:08:40.200 --> 00:08:42.560]  因為人的傲慢
[00:08:42.560 --> 00:08:45.040]  當我們看舊約先知書的時候
[00:08:45.040 --> 00:08:46.600]  我們看到先知很多時候
[00:08:46.600 --> 00:08:49.680]  都是用很強烈的審判的訊息
[00:08:49.680 --> 00:08:52.120]  來向神的子民說話
[00:08:52.120 --> 00:08:55.240]  但當我們再看仔細一點的時候
[00:08:55.240 --> 00:08:59.400]  先知每一位都是很渴望
[00:08:59.400 --> 00:09:02.760]  去呼籲神的子民能夠回轉
[00:09:02.760 --> 00:09:05.320]  這是先知的心腸
[00:09:05.320 --> 00:09:08.400]  這是他們的任務
[00:09:08.400 --> 00:09:11.480]  希望能夠透過宣告審判的訊息
[00:09:11.480 --> 00:09:14.040]  讓人能夠去回轉
[00:09:14.040 --> 00:09:17.280]  其實耶穌基督去引用《倚創亞書》的時候
[00:09:17.280 --> 00:09:21.920]  祂同樣帶有這個諷刺的意味
[00:09:21.920 --> 00:09:28.080]  其實耶穌祂是很關心聽那一群人
[00:09:28.080 --> 00:09:29.960]  究竟聽得明不明白
[00:09:29.960 --> 00:09:32.320]  愛之深 責之切
[00:09:32.320 --> 00:09:35.320]  耶穌希望能夠叫還耿的人
[00:09:35.320 --> 00:09:38.000]  能夠去被喚醒
[00:09:38.000 --> 00:09:43.080]  耶穌當然不是希望聽的人聽不明白
[00:09:43.080 --> 00:09:43.760]  相反
[00:09:43.760 --> 00:09:46.680]  耶穌希望聽的人能夠透過比喻
[00:09:46.680 --> 00:09:49.520]  更加去明白神國的道理
[00:09:49.520 --> 00:09:52.480]  伯特申穆斯在《The Message》
[00:09:52.480 --> 00:09:54.720]  他的譯譯的譯本裡面
[00:09:54.720 --> 00:09:57.280]  他如何理解這段經文
[00:09:57.280 --> 00:09:58.240]  他理解
[00:09:58.240 --> 00:10:03.240]  其實耶穌要用比喻去講神國的道理
[00:10:03.240 --> 00:10:06.240]  是因為這群人
[00:10:06.240 --> 00:10:07.600]  外人
[00:10:07.600 --> 00:10:11.840]  不是真的願意去跟從耶穌的這群人
[00:10:11.840 --> 00:10:14.920]  他們暫時不能夠明白神國的道理
[00:10:14.920 --> 00:10:17.160]  所以耶穌用故事
[00:10:17.160 --> 00:10:20.040]  用比喻來幫助他們
[00:10:20.040 --> 00:10:22.240]  來預備他們的心靈
[00:10:22.240 --> 00:10:25.280]  去明白神國的道理
[00:10:25.280 --> 00:10:25.840]  事實上
[00:10:25.840 --> 00:10:26.760]  弟兄姊妹
[00:10:26.760 --> 00:10:30.560]  如果大家對四福音書有印象的時候
[00:10:30.560 --> 00:10:31.560]  很多時候
[00:10:31.560 --> 00:10:33.760]  耶穌所講的教導
[00:10:33.760 --> 00:10:36.200]  都是用比喻來講的
[00:10:36.200 --> 00:10:39.240]  籠統的統計大概三分之一
[00:10:39.240 --> 00:10:40.560]  耶穌的教導
[00:10:40.560 --> 00:10:42.880]  是用比喻來講的
[00:10:42.880 --> 00:10:44.800]  可以看到耶穌很重視
[00:10:44.800 --> 00:10:46.280]  透過比喻
[00:10:46.280 --> 00:10:48.800]  來讓人明白神國的道理
[00:10:48.800 --> 00:10:50.160]  比喻就是
[00:10:50.160 --> 00:10:53.640]  將深奧的屬靈道理
[00:10:53.640 --> 00:10:56.280]  透過日常的事物
[00:10:56.280 --> 00:10:59.040]  讓人能夠更容易明白
[00:10:59.040 --> 00:11:02.800]  耶穌很多時候講比喻的時候
[00:11:02.800 --> 00:11:04.400]  都是就地取材
[00:11:04.400 --> 00:11:08.320]  用日常他們會接觸到的事物來講
[00:11:08.320 --> 00:11:11.280]  譬如農夫的耕種
[00:11:11.280 --> 00:11:12.680]  麥子的比喻
[00:11:12.680 --> 00:11:14.240]  芥菜種的比喻等等
[00:11:14.240 --> 00:11:16.760]  透過這樣生活化的比喻
[00:11:16.760 --> 00:11:19.720]  讓人能夠去明白神國的道理
[00:11:19.720 --> 00:11:22.600]  只要人願意去聆聽的時候
[00:11:22.600 --> 00:11:24.960]  就能夠明白
[00:11:24.960 --> 00:11:27.080]  這個是耶穌的心腸
[00:11:27.080 --> 00:11:28.240]  當我們再看下去
[00:11:28.240 --> 00:11:30.920]  我們今天看四章一至二十節
[00:11:30.920 --> 00:11:33.280]  這段經文再落到後面的時候
[00:11:33.280 --> 00:11:35.000]  去到三十三、三十四節的時候
[00:11:35.000 --> 00:11:36.480]  耶穌更加清楚地講
[00:11:36.480 --> 00:11:38.920]  耶穌用許多的比喻
[00:11:38.920 --> 00:11:42.000]  是照他們所能聽的
[00:11:42.000 --> 00:11:45.320]  是照他們所能聽的能力
[00:11:45.320 --> 00:11:46.840]  來跟他們講
[00:11:46.840 --> 00:11:48.320]  我舉一個生活例子
[00:11:48.320 --> 00:11:50.760]  可能有些人不是很能夠
[00:11:50.760 --> 00:11:53.960]  吸收到千字文、萬字文
[00:11:53.960 --> 00:11:59.240]  於是就用漫畫、故事來跟他們講
[00:11:59.240 --> 00:12:01.320]  讓他們能夠去明白
[00:12:01.320 --> 00:12:03.000]  耶穌的心腸
[00:12:03.000 --> 00:12:05.080]  因材施教
[00:12:05.080 --> 00:12:08.840]  當然最內鬱的耶穌那十二個門徒
[00:12:08.840 --> 00:12:10.560]  他們能夠聽得深一點
[00:12:10.560 --> 00:12:12.840]  所以耶穌就能夠向他們
[00:12:12.840 --> 00:12:17.640]  講解更深一層的道理
[00:12:17.640 --> 00:12:18.760]  在今天的經文裏面
[00:12:18.760 --> 00:12:20.960]  丁子妹,我不知道你有沒有留意到
[00:12:20.960 --> 00:12:24.040]  有一個字是不斷地重覆的
[00:12:24.040 --> 00:12:25.040]  整個的段落
[00:12:25.040 --> 00:12:27.640]  由第一節去到三十四節裏面
[00:12:27.640 --> 00:12:30.360]  有一個字是「聽」這個字
[00:12:30.360 --> 00:12:33.360]  是出現了十幾次這麼多
[00:12:33.360 --> 00:12:35.400]  是一個很重要的主題
[00:12:35.400 --> 00:12:37.400]  在這個比喻的平衡記載
[00:12:37.400 --> 00:12:39.360]  在《馬太福音》
[00:12:39.360 --> 00:12:41.040]  在《路加福音》當中
[00:12:41.040 --> 00:12:45.840]  同樣是很強調「聽」這個字
[00:12:45.840 --> 00:12:48.560]  《三卷福音書》都有一個呼籲
[00:12:48.560 --> 00:12:52.360]  有耳可聽的就應當聽
[00:12:52.360 --> 00:12:57.120]  《三卷福音書》都強調人要來聆聽
[00:12:57.120 --> 00:12:59.320]  在耶穌講解比喻的時候
[00:12:59.320 --> 00:13:00.880]  祂每一次講都是說
[00:13:00.880 --> 00:13:04.680]  這個情況就是人聽了道
[00:13:04.680 --> 00:13:06.120]  之後就怎樣
[00:13:06.120 --> 00:13:07.920]  人聽了道
[00:13:07.920 --> 00:13:08.720]  丁子妹
[00:13:08.720 --> 00:13:12.040]  究竟一個怎樣的聆聽者
[00:13:12.040 --> 00:13:14.720]  和他往後怎樣來回應
[00:13:14.720 --> 00:13:17.280]  神的道是息息相關的
[00:13:17.280 --> 00:13:18.800]  真正的聆聽
[00:13:18.800 --> 00:13:21.000]  是會將神的道、神的話
[00:13:21.000 --> 00:13:23.160]  內化在心裏面
[00:13:23.160 --> 00:13:24.520]  存在心裏面
[00:13:24.520 --> 00:13:26.760]  並且應該會有相應的行動
[00:13:26.760 --> 00:13:30.200]  當聖經講到認真聆聽的時候
[00:13:30.200 --> 00:13:34.680]  往往是帶著順從的含義
[00:13:34.680 --> 00:13:39.400]  以色列民有一個很重要的家傳戶曉的教訓
[00:13:39.400 --> 00:13:43.680]  格言在《生命記錄》四至五節
[00:13:43.680 --> 00:13:44.680]  那裏這樣說
[00:13:44.680 --> 00:13:46.360]  「以色列,你要聽」
[00:13:46.360 --> 00:13:49.080]  「耶和華,我們神是獨一的主」
[00:13:49.080 --> 00:13:51.560]  「你要盡心、盡性、盡力」
[00:13:51.560 --> 00:13:54.280]  「愛耶和華,你的神」
[00:13:54.280 --> 00:13:55.800]  你們要聽
[00:13:55.800 --> 00:13:58.480]  並且要盡心、盡性、盡力
[00:13:58.480 --> 00:14:02.120]  是有順從、是有行動的
[00:14:02.120 --> 00:14:04.720]  是這樣的認真的聆聽
[00:14:04.720 --> 00:14:06.680]  撒慕爾才知道他在《生命記錄》上
[00:14:06.680 --> 00:14:09.480]  當他責備訴羅王的時候
[00:14:09.480 --> 00:14:12.560]  他同樣很強調要聽
[00:14:12.560 --> 00:14:13.960]  在經文裏面這樣說
[00:14:13.960 --> 00:14:15.440]  撒慕爾說
[00:14:15.440 --> 00:14:18.440]  「耶和華喜悅凡濟和平安濟」
[00:14:18.440 --> 00:14:21.640]  「豈如喜悅人聽從他的話」
[00:14:21.640 --> 00:14:23.560]  「聽命勝於憲濟」
[00:14:23.560 --> 00:14:27.000]  「順從勝於公羊的自由」
[00:14:27.000 --> 00:14:30.320]  「Shema」這個希伯來文的文字
[00:14:30.320 --> 00:14:33.280]  在猶太人的群體裏面
[00:14:33.280 --> 00:14:34.440]  家傳戶曉
[00:14:34.440 --> 00:14:37.600]  這個字在希臘文
[00:14:37.600 --> 00:14:38.960]  在新約的用法
[00:14:38.960 --> 00:14:41.160]  剛才我們所看的那段經文
[00:14:41.160 --> 00:14:42.200]  是同一個意思
[00:14:42.200 --> 00:14:43.360]  是要聽
[00:14:43.360 --> 00:14:46.760]  是要認真地去聽
[00:14:46.760 --> 00:14:48.160]  真正的聆聽
[00:14:48.160 --> 00:14:49.280]  對我們的信仰
[00:14:49.280 --> 00:14:51.840]  由始至終是至關重要的
[00:14:51.840 --> 00:14:52.800]  弟兄姊妹
[00:14:52.800 --> 00:14:55.840]  在今天這段撒種的比喻裏面
[00:14:55.840 --> 00:14:58.800]  說到四種不同的聆聽者
[00:14:58.800 --> 00:15:01.480]  我們究竟是屬於哪一種
[00:15:01.480 --> 00:15:03.920]  我們是一個怎樣的聆聽者
[00:15:03.920 --> 00:15:08.560]  首先讓我們看第一類的聆聽者
[00:15:08.560 --> 00:15:11.520]  第一類的聆聽者是那種
[00:15:11.520 --> 00:15:12.880]  掩著耳朵
[00:15:12.880 --> 00:15:14.200]  不願意聽
[00:15:14.200 --> 00:15:15.840]  聰耳不聞
[00:15:15.840 --> 00:15:19.440]  經文是在四章十五節裏說
[00:15:19.440 --> 00:15:21.040]  「那剎在路旁的
[00:15:21.040 --> 00:15:23.120]  就是人聽了道
[00:15:23.120 --> 00:15:24.240]  撒旦立刻來
[00:15:24.240 --> 00:15:27.600]  把剎在他心裏的道奪了去」
[00:15:27.600 --> 00:15:29.520]  把他心裏的道奪了去
[00:15:29.520 --> 00:15:30.840]  在比喻裏面就說到
[00:15:30.840 --> 00:15:33.440]  這些種子撒在路旁的種子
[00:15:33.440 --> 00:15:34.640]  就被飛了
[00:15:34.640 --> 00:15:38.760]  立刻就來吃盡了
[00:15:38.760 --> 00:15:40.440]  適合耕種的泥土
[00:15:40.440 --> 00:15:42.760]  必定是要送遠的
[00:15:42.760 --> 00:15:45.480]  是要能夠去盛載一些水分
[00:15:45.480 --> 00:15:46.760]  盛載一些養分
[00:15:46.760 --> 00:15:48.080]  並且有些空間
[00:15:48.080 --> 00:15:51.920]  讓種子能夠萌芽生長
[00:15:51.920 --> 00:15:52.880]  但相反
[00:15:52.880 --> 00:15:54.400]  路旁的泥土是怎樣的呢?
[00:15:54.400 --> 00:15:57.120]  路的泥土是怎樣的呢?
[00:15:57.120 --> 00:15:58.720]  它可能本身也是送遠的
[00:15:58.720 --> 00:16:01.440]  但當人不斷地
[00:16:01.440 --> 00:16:03.880]  每天來到它踐踏的時候
[00:16:03.880 --> 00:16:08.880]  這個土地就會開始慢慢變得剛硬
[00:16:08.880 --> 00:16:10.480]  變為硬土
[00:16:10.480 --> 00:16:13.080]  種子根本沒有辦法進入裏面
[00:16:13.080 --> 00:16:14.560]  所以飛鳥見到
[00:16:14.560 --> 00:16:17.120]  就把這些種子很快地吃光了
[00:16:17.120 --> 00:16:18.720]  這些是什麼類型的人呢?
[00:16:18.720 --> 00:16:21.720]  當我們說到聰耳不聞的時候
[00:16:21.720 --> 00:16:23.360]  我們第一樣想到的就是那些
[00:16:23.360 --> 00:16:26.240]  堅決不願意信主的人
[00:16:26.240 --> 00:16:31.520]  堅決不願意聽神的話的人
[00:16:31.520 --> 00:16:33.720]  但我相信我們在座的弟兄姊妹
[00:16:33.720 --> 00:16:37.400]  都不是屬於這樣的人
[00:16:37.400 --> 00:16:39.480]  不過
[00:16:39.480 --> 00:16:42.280]  我們的心靈仍然有機會
[00:16:42.280 --> 00:16:46.320]  成為對神話語聰耳不聞的人
[00:16:46.320 --> 00:16:49.840]  當我們在每天繁忙的生活裏面
[00:16:49.840 --> 00:16:51.520]  在忙碌的節奏裏面
[00:16:51.520 --> 00:16:53.880]  每天我們被很多不同的事情
[00:16:53.880 --> 00:16:58.000]  經過我們的心田
[00:16:58.000 --> 00:16:59.960]  踐踏我們的心田
[00:16:59.960 --> 00:17:01.960]  很多媒體的資訊
[00:17:01.960 --> 00:17:04.960]  很多不同人的說話
[00:17:04.960 --> 00:17:07.920]  這個時代的思潮等等
[00:17:07.920 --> 00:17:11.160]  還有我們的手機可以做到很多事
[00:17:11.160 --> 00:17:12.520]  我們在教會門口
[00:17:12.520 --> 00:17:14.680]  間中都有一群人聚集
[00:17:14.680 --> 00:17:16.400]  每人拿著幾部手機
[00:17:16.400 --> 00:17:19.600]  玩一些手遊、手機的遊戲
[00:17:19.600 --> 00:17:22.240]  充塞著我們的心靈
[00:17:22.240 --> 00:17:24.600]  有時我們會不會被很多這些事情
[00:17:24.600 --> 00:17:27.160]  每天絡繹不絕地
[00:17:27.160 --> 00:17:30.680]  經過我們心靈的土壤
