
[00:00:00.000 --> 00:00:04.400]  頂姐妹早晨,很開心可以跟大家分享神的話語
[00:03:56.400 --> 00:03:59.400]  主人我們將今天的崇拜
[00:03:59.400 --> 00:04:02.400]  將今天的講道完全交在你手中
[00:04:02.400 --> 00:04:04.400]  只是一個器皿而已
[00:04:04.400 --> 00:04:06.400]  願你去使用這個器皿
[00:04:06.400 --> 00:04:10.400]  願你將你的話語來衝擊我們的內心
[00:04:10.400 --> 00:04:11.400]  改變我們的思維
[00:04:11.400 --> 00:04:13.400]  多謝主聽我們禱告
[00:04:13.400 --> 00:04:15.400]  禱告奉耶穌基督的名字
[00:04:15.400 --> 00:04:16.400]  阿們
[00:04:16.400 --> 00:04:19.400]  在哪裏講起呢?
[00:04:19.400 --> 00:04:23.400]  你會看到在五章第27節開始
[00:04:23.400 --> 00:04:29.400]  開始講另一個門徒
[00:04:29.400 --> 00:04:30.400]  叫做利美
[00:04:30.400 --> 00:04:32.400]  其實就是馬太坊的馬太
[00:04:32.400 --> 00:04:33.400]  這是一個瑞尼
[00:04:33.400 --> 00:04:36.400]  他的夢照、經歷
[00:04:36.400 --> 00:04:43.400]  其實我很想詳細講講利美夢照
[00:04:43.400 --> 00:04:45.400]  因為是一個不簡單的事件
[00:04:45.400 --> 00:04:49.400]  但是今天的重點就放在飲飲食食那裏
[00:04:49.400 --> 00:04:51.400]  為什麼呢?一會兒我們會講多一點
[00:04:51.400 --> 00:04:54.400]  但是在這個引言裏
[00:04:54.400 --> 00:04:56.400]  都可以提醒我們
[00:04:56.400 --> 00:05:00.400]  我們看到利美是怎樣跟從主的呢?
[00:05:00.400 --> 00:05:03.400]  你會看到他坐在瑞關那裏
[00:05:03.400 --> 00:05:06.400]  其實我相信大家如果聽到
[00:05:06.400 --> 00:05:08.400]  不是第一次聽到
[00:05:08.400 --> 00:05:11.400]  你會知道在聖經背景裏
[00:05:11.400 --> 00:05:12.400]  新約裏面
[00:05:12.400 --> 00:05:15.400]  那些瑞尼就是代表羅馬帝國
[00:05:15.400 --> 00:05:17.400]  來做一個叫做尤奸
[00:05:17.400 --> 00:05:19.400]  我們說漢奸
[00:05:19.400 --> 00:05:20.400]  尤奸
[00:05:20.400 --> 00:05:23.400]  就是說他們就透過這個瑞尼
[00:05:23.400 --> 00:05:27.400]  有一個這樣的優越的位置
[00:05:27.400 --> 00:05:30.400]  以致去協助當時羅馬政權
[00:05:30.400 --> 00:05:33.400]  去刮那些民脂民膏
[00:05:33.400 --> 00:05:35.400]  所以他收稅
[00:05:35.400 --> 00:05:39.400]  這個利美未必是頭兒
[00:05:39.400 --> 00:05:42.400]  遲些盧家方有一個叫做薩蓋
[00:05:42.400 --> 00:05:44.400]  那個就應該是頭兒
[00:05:44.400 --> 00:05:46.400]  就是收稅的頭兒
[00:05:46.400 --> 00:05:51.400]  你會看到因為他這樣的位置
[00:05:51.400 --> 00:05:53.400]  就拿到很多錢
[00:05:53.400 --> 00:05:56.400]  而這個利美都是幫兇
[00:05:56.400 --> 00:05:59.400]  他都一定有一定的收稅
[00:05:59.400 --> 00:06:02.400]  有些是放在自己的口袋裏
[00:06:02.400 --> 00:06:06.400]  所以總之這些這樣做收稅的人
[00:06:06.400 --> 00:06:08.400]  所有在當時的背景
[00:06:08.400 --> 00:06:10.400]  那些人都看不起他
[00:06:10.400 --> 00:06:13.400]  因為他是出賣猶太人的人
[00:06:13.400 --> 00:06:15.400]  但是這個利美坐在稅關裏
[00:06:15.400 --> 00:06:19.400]  竟然耶穌跟他說你跟從我來
[00:06:19.400 --> 00:06:21.400]  一句說話
[00:06:21.400 --> 00:06:23.400]  他第28節就撇下所有
[00:06:23.400 --> 00:06:25.400]  立刻來跟從耶穌
[00:06:25.400 --> 00:06:29.400]  還有他的用字動詞
[00:06:29.400 --> 00:06:33.400]  是一種持續地跟從
[00:06:33.400 --> 00:06:38.400]  即是說一個人就算是一個稅利這麼差
[00:06:38.400 --> 00:06:40.400]  人眼中是一個這樣的人
[00:06:40.400 --> 00:06:42.400]  如果他真的被耶穌感動
[00:06:42.400 --> 00:06:44.400]  他要跟從耶穌
[00:06:44.400 --> 00:06:46.400]  一跟就跟他回應
[00:06:46.400 --> 00:06:48.400]  他那種放下所有
[00:06:48.400 --> 00:06:51.400]  所以這件事都是不簡單的
[00:06:51.400 --> 00:06:55.400]  不過其實你看整段的經文
[00:06:55.400 --> 00:06:57.400]  的確那個重點
[00:06:57.400 --> 00:07:01.400]  不是完全放在稅利的悔改動作
[00:07:01.400 --> 00:07:03.400]  雖然我都再說
[00:07:03.400 --> 00:07:07.400]  這個亦和應了前幾次
[00:07:07.400 --> 00:07:13.400]  我講到關於彼得跟從主
[00:07:13.400 --> 00:07:15.400]  水深之處那一次
[00:07:15.400 --> 00:07:18.400]  你發覺可能那是第二次跟從
[00:07:18.400 --> 00:07:23.400]  其實路加寫門徒的跟從
[00:07:23.400 --> 00:07:25.400]  有他的用意
[00:07:25.400 --> 00:07:29.400]  他借利美這次的跟從
[00:07:29.400 --> 00:07:31.400]  這個稅利在人眼中
[00:07:31.400 --> 00:07:33.400]  這個走狗
[00:07:33.400 --> 00:07:37.400]  我們猶太人不接受這個人
[00:07:37.400 --> 00:07:40.400]  但一個人他跟從了耶穌
[00:07:40.400 --> 00:07:42.400]  所謂信了主
[00:07:42.400 --> 00:07:44.400]  他的改變很大
[00:07:44.400 --> 00:07:47.400]  所以就帶出利美信了耶穌之後
[00:07:47.400 --> 00:07:50.400]  就做了一個很重要的事
[00:07:50.400 --> 00:07:53.400]  就是大排筵席請耶穌吃飯
[00:07:53.400 --> 00:07:55.400]  你細心去思想
[00:07:55.400 --> 00:07:57.400]  裡面有什麼人
[00:07:57.400 --> 00:07:58.400]  很多種人
[00:07:58.400 --> 00:07:59.400]  你看到第29節
[00:07:59.400 --> 00:08:02.400]  利美在自己家裡為耶穌大排筵席
[00:08:02.400 --> 00:08:04.400]  為耶穌大排筵席
[00:08:04.400 --> 00:08:07.400]  很明顯這個筵席是為了去信耶穌
[00:08:07.400 --> 00:08:08.400]  去跟從耶穌
[00:08:08.400 --> 00:08:10.400]  大排筵席
[00:08:10.400 --> 00:08:13.400]  但是就有許多稅利和別人
[00:08:13.400 --> 00:08:15.400]  跟他們一同坐席
[00:08:15.400 --> 00:08:17.400]  最妙的就是30節
[00:08:17.400 --> 00:08:20.400]  法理菜人和民事就發怨言
[00:08:20.400 --> 00:08:22.400]  為什麼你跟他們吃飯
[00:08:22.400 --> 00:08:25.400]  那究竟那些法理菜人
[00:08:25.400 --> 00:08:28.400]  會不會是跟他一起吃飯呢
[00:08:28.400 --> 00:08:30.400]  就未必
[00:08:30.400 --> 00:08:31.400]  因為他指控他們
[00:08:31.400 --> 00:08:32.400]  為什麼一起吃
[00:08:32.400 --> 00:08:34.400]  如果他是一起有份吃
[00:08:34.400 --> 00:08:37.400]  他就未必說這句話
[00:08:37.400 --> 00:08:40.400]  就是說那些法理菜人
[00:08:40.400 --> 00:08:42.400]  他不恥跟那些人一起
[00:08:42.400 --> 00:08:44.400]  但是他這樣說的時候
[00:08:44.400 --> 00:08:46.400]  就是說
[00:08:46.400 --> 00:08:49.400]  這群人在筵席裡面
[00:08:49.400 --> 00:08:51.400]  很多人在他們眼中
[00:08:51.400 --> 00:08:54.400]  這群人真是
[00:08:54.400 --> 00:08:56.400]  社會的渣滓
[00:08:56.400 --> 00:08:58.400]  以猶太人來說
[00:08:58.400 --> 00:09:00.400]  這些是不潔的
[00:09:00.400 --> 00:09:03.400]  這些就是不應該
[00:09:03.400 --> 00:09:05.400]  一個聖人
[00:09:05.400 --> 00:09:08.400]  一個所謂屬靈的人
[00:09:08.400 --> 00:09:10.400]  好像耶穌那樣
[00:09:10.400 --> 00:09:11.400]  你和那些門徒
[00:09:11.400 --> 00:09:14.400]  是不應該跟那些人一起的
[00:09:14.400 --> 00:09:16.400]  他覺得以分法
[00:09:16.400 --> 00:09:17.400]  這群人
[00:09:17.400 --> 00:09:20.400]  我們不應該接觸的
[00:09:20.400 --> 00:09:23.400]  其實這就是猶太人的思想
[00:09:23.400 --> 00:09:24.400]  這是不潔淨的
[00:09:24.400 --> 00:09:26.400]  我們是潔淨的
[00:09:26.400 --> 00:09:28.400]  所以他就這樣指控
[00:09:28.400 --> 00:09:30.400]  而你發覺他裡面
[00:09:30.400 --> 00:09:31.400]  有什麼人吃飯呢
[00:09:31.400 --> 00:09:32.400]  他特別是說
[00:09:32.400 --> 00:09:35.400]  許多瑞利和別人一同坐席
[00:09:35.400 --> 00:09:37.400]  這是什麼事件呢
[00:09:37.400 --> 00:09:39.400]  這個就是其實瑞利
[00:09:39.400 --> 00:09:41.400]  他不僅請耶穌和門徒吃飯
[00:09:41.400 --> 00:09:43.400]  你帶了我信耶穌
[00:09:43.400 --> 00:09:44.400]  他在那個時刻
[00:09:44.400 --> 00:09:45.400]  擺一個筵席
[00:09:45.400 --> 00:09:47.400]  就遇上他的朋友
[00:09:47.400 --> 00:09:50.400]  他的瑞利的朋友
[00:09:50.400 --> 00:09:53.400]  在人眼中都是很差的人
[00:09:53.400 --> 00:09:56.400]  讓人接觸耶穌
[00:09:56.400 --> 00:09:58.400]  其實你可以說這是一個外展
[00:09:58.400 --> 00:10:00.400]  這是一個福音的工作
[00:10:00.400 --> 00:10:02.400]  這是很明顯的
[00:10:02.400 --> 00:10:03.400]  所以你說
[00:10:03.400 --> 00:10:05.400]  第一方面
[00:10:05.400 --> 00:10:07.400]  回到我的題目
[00:10:07.400 --> 00:10:09.400]  又吃又喝的門徒
[00:10:09.400 --> 00:10:10.400]  代表什麼呢
[00:10:10.400 --> 00:10:12.400]  你看法利賽人
[00:10:12.400 --> 00:10:15.400]  兩次去挑戰耶穌
[00:10:15.400 --> 00:10:17.400]  或者指控耶穌
[00:10:17.400 --> 00:10:20.400]  你們為什麼跟那些人吃飯
[00:10:20.400 --> 00:10:22.400]  其實
[00:10:22.400 --> 00:10:25.400]  遲些就說到禁食
[00:10:25.400 --> 00:10:27.400]  又說到你們又吃又喝
[00:10:27.400 --> 00:10:30.400]  用吃喝來指控
[00:10:30.400 --> 00:10:33.400]  耶穌和門徒不屬靈
[00:10:33.400 --> 00:10:35.400]  但是
[00:10:35.400 --> 00:10:37.400]  一同吃喝
[00:10:37.400 --> 00:10:40.400]  就表示耶穌的接納
[00:10:40.400 --> 00:10:42.400]  其實耶穌的回應
[00:10:42.400 --> 00:10:44.400]  怎樣來看呢
[00:10:44.400 --> 00:10:45.400]  31節
[00:10:45.400 --> 00:10:46.400]  耶穌對他們說
[00:10:46.400 --> 00:10:47.400]  沒病的人用不著醫生
[00:10:47.400 --> 00:10:48.400]  有病的人才用得著
[00:10:48.400 --> 00:10:51.400]  我來本不是以人悔改
[00:10:51.400 --> 00:10:53.400]  乃是召罪人悔改
[00:10:53.400 --> 00:10:56.400]  這段耶穌說的經文
[00:10:56.400 --> 00:10:59.400]  其實有些識經的學者
[00:10:59.400 --> 00:11:02.400]  會覺得可能
[00:11:02.400 --> 00:11:04.400]  因為不是很清楚
[00:11:04.400 --> 00:11:07.400]  可能是希臘的諺語
[00:11:07.400 --> 00:11:09.400]  人們在街頭
[00:11:09.400 --> 00:11:11.400]  用這句說話
[00:11:11.400 --> 00:11:13.400]  有病才用醫生
[00:11:13.400 --> 00:11:15.400]  沒病不用看醫生
[00:11:15.400 --> 00:11:19.400]  後面加了註釋
[00:11:19.400 --> 00:11:21.400]  前面那段很容易明白
[00:11:21.400 --> 00:11:22.400]  有病才看醫生
[00:11:22.400 --> 00:11:24.400]  沒病不用看醫生
[00:11:24.400 --> 00:11:26.400]  哪些是病人
[00:11:26.400 --> 00:11:28.400]  應該幫哪些人
[00:11:28.400 --> 00:11:30.400]  醫生是幫病人
[00:11:30.400 --> 00:11:33.400]  醫生不是幫治好的人
[00:11:33.400 --> 00:11:34.400]  你健健康康
[00:11:34.400 --> 00:11:36.400]  醫生不用搞你
[00:11:36.400 --> 00:11:37.400]  耶穌說
[00:11:37.400 --> 00:11:39.400]  完全你們法利賽人
[00:11:39.400 --> 00:11:41.400]  看的角度錯了
[00:11:41.400 --> 00:11:43.400]  不是你是潔淨與不潔淨
[00:11:43.400 --> 00:11:45.400]  或者你去指控我
[00:11:45.400 --> 00:11:47.400]  和門徒去黏在
[00:11:47.400 --> 00:11:49.400]  一些所謂
[00:11:49.400 --> 00:11:51.400]  社會中名譽不好的
[00:11:51.400 --> 00:11:53.400]  很低下的
[00:11:53.400 --> 00:11:55.400]  不是這些人
[00:11:55.400 --> 00:11:58.400]  不是那個問題
[00:11:58.400 --> 00:12:00.400]  就不是這個角度來看
[00:12:00.400 --> 00:12:01.400]  就是性俗之分
[00:12:01.400 --> 00:12:03.400]  或者潔淨與不潔淨之分
[00:12:03.400 --> 00:12:05.400]  應該的角度
[00:12:05.400 --> 00:12:07.400]  就是那些人有沒有需要
[00:12:07.400 --> 00:12:09.400]  這個角度應該是說
[00:12:09.400 --> 00:12:11.400]  那些人有沒有病
[00:12:11.400 --> 00:12:13.400]  他是不是落在一個
[00:12:13.400 --> 00:12:15.400]  他自己也解決不了自己的光景
[00:12:15.400 --> 00:12:17.400]  問題是有病的人
[00:12:17.400 --> 00:12:19.400]  除非你自己是醫生
[00:12:19.400 --> 00:12:20.400]  或者你很有經驗
[00:12:20.400 --> 00:12:21.400]  懂得吃藥
[00:12:21.400 --> 00:12:23.400]  但你必須要去看醫生
[00:12:23.400 --> 00:12:25.400]  你必須有人幫你
[00:12:25.400 --> 00:12:27.400]  你的病才能治好
[00:12:27.400 --> 00:12:29.400]  他那種需要就是那種無助
[00:12:29.400 --> 00:12:31.400]  他不能夠靠自己
[00:12:31.400 --> 00:12:33.400]  來幫他自己
[00:12:33.400 --> 00:12:35.400]  耶穌就說其實我為什麼要去吃飯
[00:12:35.400 --> 00:12:37.400]  我不是為了吃那餐飯
[00:12:37.400 --> 00:12:39.400]  我吃那餐飯
[00:12:39.400 --> 00:12:41.400]  那餐飯裡面有很多
[00:12:41.400 --> 00:12:43.400]  未信的朋友
[00:12:43.400 --> 00:12:45.400]  你未招呼我也是一種感恩
[00:12:45.400 --> 00:12:47.400]  而我去出席
[00:12:47.400 --> 00:12:49.400]  就是一個見證
[00:12:49.400 --> 00:12:51.400]  更加去接觸那些
[00:12:51.400 --> 00:12:53.400]  更多有需要的人
[00:12:53.400 --> 00:12:55.400]  他用病來比喻
[00:12:55.400 --> 00:12:57.400]  人犯的罪
[00:12:57.400 --> 00:12:59.400]  他說我來
[00:12:59.400 --> 00:13:01.400]  不是照義人悔改
[00:13:01.400 --> 00:13:03.400]  而是照罪人悔改
[00:13:03.400 --> 00:13:05.400]  其實聖經其他地方也有說到
[00:13:05.400 --> 00:13:07.400]  這句聖經的類似
[00:13:07.400 --> 00:13:09.400]  你看萬惡福音有說
[00:13:09.400 --> 00:13:11.400]  但是他特別說悔改
[00:13:11.400 --> 00:13:13.400]  他有這個字
[00:13:13.400 --> 00:13:15.400]  是路加特別說的
[00:13:15.400 --> 00:13:17.400]  這個也是路加說的主題
[00:13:17.400 --> 00:13:19.400]  你見到在前面
[00:13:19.400 --> 00:13:21.400]  施洗羅漢說的道
[00:13:21.400 --> 00:13:23.400]  也有說到悔改的問題
[00:13:23.400 --> 00:13:25.400]  就是說
[00:13:25.400 --> 00:13:27.400]  真是那些人的罪
[00:13:27.400 --> 00:13:29.400]  是需要有一個
[00:13:29.400 --> 00:13:31.400]  行動就是要悔改
[00:13:31.400 --> 00:13:33.400]  我來就是要
[00:13:33.400 --> 00:13:35.400]  好像一個屬靈的醫生
[00:13:35.400 --> 00:13:37.400]  去醫人 醫人悔改
[00:13:37.400 --> 00:13:39.400]  如果這裡說到照義人悔改
[00:13:39.400 --> 00:13:41.400]  那些義人
[00:13:41.400 --> 00:13:43.400]  不是真的說他是
[00:13:43.400 --> 00:13:45.400]  一個恩信稱義的義人
[00:13:45.400 --> 00:13:47.400]  而是說你可以這樣去看
[00:13:47.400 --> 00:13:49.400]  自以為義的人
[00:13:49.400 --> 00:13:51.400]  或者法理裁人的角度
[00:13:51.400 --> 00:13:53.400]  他覺得自己是義人
[00:13:53.400 --> 00:13:55.400]  正常是一種
[00:13:55.400 --> 00:13:57.400]  他已經是一個敬虔忠誠的人
[00:13:57.400 --> 00:13:59.400]  他就不是那些罪人
[00:13:59.400 --> 00:14:01.400]  所以他不需要悔改
[00:14:01.400 --> 00:14:03.400]  其實是這個意思
[00:14:03.400 --> 00:14:05.400]  所以呢
[00:14:05.400 --> 00:14:07.400]  耶穌就說
[00:14:07.400 --> 00:14:09.400]  最重要的你的眼目
[00:14:09.400 --> 00:14:11.400]  是看什麼
[00:14:11.400 --> 00:14:13.400]  是看
[00:14:13.400 --> 00:14:15.400]  那些人的需要
[00:14:15.400 --> 00:14:17.400]  你不要只看他的背景
[00:14:17.400 --> 00:14:19.400]  我發覺
[00:14:19.400 --> 00:14:21.400]  人呢
[00:14:21.400 --> 00:14:23.400]  在教會裡我觀察
[00:14:23.400 --> 00:14:25.400]  反而不是說
[00:14:25.400 --> 00:14:27.400]  很多人
[00:14:27.400 --> 00:14:29.400]  就很想
[00:14:29.400 --> 00:14:31.400]  跟別人吃吃喝喝
[00:14:31.400 --> 00:14:33.400]  我聽過一個故事
[00:14:33.400 --> 00:14:35.400]  當然不是我們教會
[00:14:35.400 --> 00:14:37.400]  我聽過有人
[00:14:37.400 --> 00:14:39.400]  跟我說
[00:14:39.400 --> 00:14:41.400]  有些教會的傳道人或者探訪員
[00:14:41.400 --> 00:14:43.400]  探訪就是為了吃
[00:14:43.400 --> 00:14:45.400]  吃相真是難看
[00:14:45.400 --> 00:14:47.400]  如果那個家
[00:14:47.400 --> 00:14:49.400]  很多時候很慷慨
[00:14:49.400 --> 00:14:51.400]  去招呼就去多一點
[00:14:51.400 --> 00:14:53.400]  我想這些作為傳道人
[00:14:53.400 --> 00:14:55.400]  我們要提醒自己
[00:14:55.400 --> 00:14:57.400]  動機不是為了吃
[00:14:57.400 --> 00:14:59.400]  但我發覺
[00:14:59.400 --> 00:15:01.400]  這種人都不多
[00:15:01.400 --> 00:15:03.400]  在教會
[00:15:03.400 --> 00:15:05.400]  反而
[00:15:05.400 --> 00:15:07.400]  更加少的情況
[00:15:07.400 --> 00:15:09.400]  更加少人願意
[00:15:09.400 --> 00:15:11.400]  去關懷
[00:15:11.400 --> 00:15:13.400]  跟一些未信的朋友
[00:15:13.400 --> 00:15:15.400]  甚至是一些
[00:15:15.400 --> 00:15:17.400]  在人眼中
[00:15:17.400 --> 00:15:19.400]  或者是
[00:15:19.400 --> 00:15:21.400]  名譽不好的人去接觸
[00:15:21.400 --> 00:15:23.400]  有些人這樣看
[00:15:23.400 --> 00:15:25.400]  我是我
[00:15:25.400 --> 00:15:27.400]  有頭有面
[00:15:27.400 --> 00:15:29.400]  畢竟都是白領人士
[00:15:29.400 --> 00:15:31.400]  或者專業人士
[00:15:31.400 --> 00:15:33.400]  要我去接觸
[00:15:33.400 --> 00:15:35.400]  譬如我們以前在香港
[00:15:35.400 --> 00:15:37.400]  帶一些人去
[00:15:37.400 --> 00:15:39.400]  那些老宿舍
[00:15:39.400 --> 00:15:41.400]  或者劏房
[00:15:41.400 --> 00:15:43.400]  我也曾經說過一些
[00:15:43.400 --> 00:15:45.400]  這些故事給大家聽
[00:15:45.400 --> 00:15:47.400]  這麼骯髒
[00:15:47.400 --> 00:15:49.400]  或者這麼麻煩
[00:15:49.400 --> 00:15:51.400]  真的麻煩
[00:15:51.400 --> 00:15:53.400]  如果你去劏房探病
[00:15:53.400 --> 00:15:55.400]  去
[00:15:55.400 --> 00:15:57.400]  拍門
[00:15:57.400 --> 00:15:59.400]  有時候你遇到那些人
[00:15:59.400 --> 00:16:01.400]  真的不知道是什麼人
[00:16:01.400 --> 00:16:03.400]  這些故事我可以說很多給你聽
[00:16:03.400 --> 00:16:05.400]  你會發覺
[00:16:05.400 --> 00:16:07.400]  你要幫那些人
[00:16:07.400 --> 00:16:09.400]  是不容易的
[00:16:09.400 --> 00:16:11.400]  所以我反而覺得
[00:16:11.400 --> 00:16:13.400]  願意去接觸這些人
[00:16:13.400 --> 00:16:15.400]  的一些基督徒
[00:16:15.400 --> 00:16:17.400]  反而是少的,這是值得我們反省的
[00:16:17.400 --> 00:16:19.400]  耶穌就是要提醒這些犯罪人
[00:16:19.400 --> 00:16:21.400]  你不是看你自己好像
[00:16:21.400 --> 00:16:23.400]  你很清高
[00:16:23.400 --> 00:16:25.400]  我就不跟那些人吃飯
[00:16:25.400 --> 00:16:27.400]  我就不會接觸這些人
[00:16:27.400 --> 00:16:29.400]  完全錯了
[00:16:29.400 --> 00:16:31.400]  那個角度,應該我們要看的
[00:16:31.400 --> 00:16:33.400]  就好像耶穌那樣看
[00:16:33.400 --> 00:16:35.400]  看到這些人有需要,我去到當中
[00:16:35.400 --> 00:16:37.400]  你看到路加福音一路
[00:16:37.400 --> 00:16:39.400]  遲一點,真的很刺激
[00:16:39.400 --> 00:16:41.400]  全部都是
[00:16:41.400 --> 00:16:43.400]  接觸一些很多問題的人
[00:16:43.400 --> 00:16:45.400]  是不是
[00:16:45.400 --> 00:16:47.400]  為什麼耶穌要這樣做
[00:16:47.400 --> 00:16:49.400]  他就是要用行動來
[00:16:49.400 --> 00:16:51.400]  示範,要告訴我們
[00:16:51.400 --> 00:16:53.400]  應該怎樣做一個門徒
[00:16:53.400 --> 00:16:55.400]  他帶著門徒也是這樣的意思
[00:16:55.400 --> 00:16:57.400]  其實這個就是
[00:16:57.400 --> 00:16:59.400]  回應著路加福音第四章
[00:16:59.400 --> 00:17:01.400]  第十九節,大家記不記得
[00:17:01.400 --> 00:17:03.400]  耶穌出來宣告的時候
[00:17:03.400 --> 00:17:05.400]  主的靈在我身上,因為他用高告我
[00:17:05.400 --> 00:17:07.400]  叫我傳福音,急貧窮的人
[00:17:07.400 --> 00:17:09.400]  差遣我報告
[00:17:09.400 --> 00:17:11.400]  得釋放,眼得看見
[00:17:11.400 --> 00:17:13.400]  受壓制的得自由
[00:17:13.400 --> 00:17:15.400]  報告神所與立人的欺憐
[00:17:15.400 --> 00:17:17.400]  這個其實
[00:17:17.400 --> 00:17:19.400]  這個延籍
[00:17:19.400 --> 00:17:21.400]  其實也有很多色影家指出
[00:17:21.400 --> 00:17:23.400]  一件事,就是一種
[00:17:23.400 --> 00:17:25.400]  神國的那種
[00:17:25.400 --> 00:17:27.400]  喜樂的代表
[00:17:27.400 --> 00:17:29.400]  將來我們回天家
[00:17:29.400 --> 00:17:31.400]  經常都吃的
[00:17:31.400 --> 00:17:33.400]  後來
[00:17:33.400 --> 00:17:35.400]  一會兒也會說到
[00:17:35.400 --> 00:17:37.400]  一個婚宴
[00:17:37.400 --> 00:17:39.400]  一個
[00:17:39.400 --> 00:17:41.400]  代表
[00:17:41.400 --> 00:17:43.400]  很開心,結婚很開心
[00:17:43.400 --> 00:17:45.400]  一起吃飯很開心
[00:17:45.400 --> 00:17:47.400]  這樣的一個
[00:17:47.400 --> 00:17:49.400]  所謂意象
