
[00:00:00.000 --> 00:00:04.000]  各位等姐妹朋友平安
[00:04:00.000 --> 00:04:02.000]  收入水平持續偏低
[00:04:02.000 --> 00:04:04.000]  工作保障偏低
[00:04:04.000 --> 00:04:06.000]  離婚率上升
[00:04:06.000 --> 00:04:08.000]  嚴重濫約率上升
[00:04:08.000 --> 00:04:10.000]  有沒有這麼嚴重
[00:04:10.000 --> 00:04:12.000]  統計說就是這麼嚴重
[00:04:12.000 --> 00:04:14.000]  你說我們東方的社會
[00:04:14.000 --> 00:04:17.000]  可能香港沒有這麼嚴重
[00:04:17.000 --> 00:04:19.000]  但是只要其中一樣
[00:04:19.000 --> 00:04:21.000]  我們作為父為母的
[00:04:21.000 --> 00:04:25.000]  都不想看到發生
[00:04:25.000 --> 00:04:29.000]  這個稱之為缺席父親
[00:04:29.000 --> 00:04:31.000]  獄身上
[00:04:31.000 --> 00:04:32.000]  但是你知不知道
[00:04:32.000 --> 00:04:34.000]  其實我覺得有一樣東西更加嚴重
[00:04:34.000 --> 00:04:38.000]  你說因為這個是沒辦法
[00:04:38.000 --> 00:04:40.000]  是獄身上缺席就缺席
[00:04:40.000 --> 00:04:42.000]  我想起可能是男人
[00:04:42.000 --> 00:04:45.000]  由亞當開始都已經逃避責任
[00:04:45.000 --> 00:04:47.000]  你見到聽到很多叫未婚媽媽
[00:04:47.000 --> 00:04:51.000]  或者有些離異家庭叫單親家庭
[00:04:51.000 --> 00:04:53.000]  我想問你認識的單親家庭裡面
[00:04:53.000 --> 00:04:55.000]  多數的單親是哪一個
[00:04:55.000 --> 00:04:59.000]  媽媽
[00:04:59.000 --> 00:05:01.000]  通常都和媽媽一起住
[00:05:01.000 --> 00:05:06.000]  這些叫獄身上的缺席父親
[00:05:06.000 --> 00:05:08.000]  但是我覺得有一樣更加嚴重
[00:05:08.000 --> 00:05:11.000]  叫精神上的缺席父親
[00:05:11.000 --> 00:05:13.000]  你想想你和我
[00:05:13.000 --> 00:05:15.000]  或者你認識的父親
[00:05:15.000 --> 00:05:18.000]  會不會有時候就算人心不在
[00:05:18.000 --> 00:05:20.000]  沒有做好父親在家裡面的角色
[00:05:20.000 --> 00:05:24.000]  沒有去好好去建立一個家庭
[00:05:24.000 --> 00:05:25.000]  做一個父親的角色
[00:05:25.000 --> 00:05:28.000]  帶領這個家庭對太太好
[00:05:28.000 --> 00:05:32.000]  去養育孩子
[00:05:32.000 --> 00:05:36.000]  當然這個最大的責任就是男士本身
[00:05:36.000 --> 00:05:38.000]  但是有時候在當中的姐妹
[00:05:38.000 --> 00:05:40.000]  會不會你作為太太
[00:05:40.000 --> 00:05:41.000]  作為母親
[00:05:41.000 --> 00:05:43.000]  都是來做一個幫兇呢
[00:05:43.000 --> 00:05:48.000]  會不會在孩子的面前
[00:05:48.000 --> 00:05:51.000]  不斷的只是來批評
[00:05:51.000 --> 00:05:55.000]  或者去貶低了這個父親
[00:05:55.000 --> 00:05:58.000]  甚至搶奪了父親應該有的角色
[00:05:58.000 --> 00:06:02.000]  他的家裡面帶領的那個話事權呢
[00:06:04.000 --> 00:06:06.000]  這個值得我們去想一想
[00:06:06.000 --> 00:06:09.000]  還有一樣東西
[00:06:09.000 --> 00:06:11.000]  作為我們一班信仰的群體
[00:06:11.000 --> 00:06:13.000]  一個的缺席
[00:06:13.000 --> 00:06:15.000]  我覺得來得更加嚴重
[00:06:15.000 --> 00:06:17.000]  就是屬靈上的缺席
[00:06:17.000 --> 00:06:19.000]  沒錯我們會給弟弟最好的衣著
[00:06:19.000 --> 00:06:20.000]  最好的食物
[00:06:20.000 --> 00:06:23.000]  最好的公書教學
[00:06:23.000 --> 00:06:25.000]  希望他能夠進到好的大學
[00:06:25.000 --> 00:06:26.000]  好的工作
[00:06:26.000 --> 00:06:27.000]  將來賺到好的錢
[00:06:27.000 --> 00:06:29.000]  但是他的信仰上
[00:06:29.000 --> 00:06:35.000]  我們家裡面我們自己的標準
[00:06:35.000 --> 00:06:37.000]  或者我們的行為
[00:06:37.000 --> 00:06:38.000]  我們的生活
[00:06:38.000 --> 00:06:41.000]  有沒有貫徹到我們基督教的信仰呢
[00:06:41.000 --> 00:06:45.000]  有沒有將上帝這個寶貴屬靈的教導
[00:06:45.000 --> 00:06:48.000]  帶領我們孩子認識神呢
[00:06:48.000 --> 00:06:52.000]  當然孩子最終他們的抉擇
[00:06:52.000 --> 00:06:53.000]  或者成人的時候
[00:06:53.000 --> 00:06:55.000]  他會有自己去負責
[00:06:55.000 --> 00:06:57.000]  但是作為父母的
[00:06:57.000 --> 00:07:01.000]  我們會不會在屬靈上去到缺席呢
[00:07:01.000 --> 00:07:03.000]  今天和大家看一個故事
[00:07:03.000 --> 00:07:05.000]  就是薩姆爾記下十三章
[00:07:05.000 --> 00:07:07.000]  十八章
[00:07:07.000 --> 00:07:09.000]  大衛的故事
[00:07:09.000 --> 00:07:10.000]  大衛
[00:07:10.000 --> 00:07:12.000]  我之前有兩個星期
[00:07:12.000 --> 00:07:14.000]  和播道神學院和我太太
[00:07:14.000 --> 00:07:15.000]  去了聖地牛
[00:07:15.000 --> 00:07:17.000]  感謝神一個很好的旅程
[00:07:17.000 --> 00:07:19.000]  去到這個大衛城
[00:07:19.000 --> 00:07:21.000]  你不用看這個字
[00:07:21.000 --> 00:07:22.000]  看這個標誌
[00:07:22.000 --> 00:07:23.000]  你就知道這是什麼標誌
[00:07:23.000 --> 00:07:25.000]  大衛城的標誌是什麼
[00:07:25.000 --> 00:07:27.000]  大衛是彈樹琴的
[00:07:27.000 --> 00:07:30.000]  我們站到大衛城的最高點
[00:07:30.000 --> 00:07:31.000]  那裡看下去
[00:07:31.000 --> 00:07:34.000]  這是東邊的積分泉和現代的房屋
[00:07:34.000 --> 00:07:36.000]  不知道大衛在前面第十一章
[00:07:36.000 --> 00:07:38.000]  在拔士巴洗澡的地方是不是這邊
[00:07:38.000 --> 00:07:40.000]  或者可能在另一邊西邊
[00:07:40.000 --> 00:07:41.000]  我們不知道
[00:07:41.000 --> 00:07:44.000]  大衛城不是很大
[00:07:44.000 --> 00:07:47.000]  我們一月娟姐都去過這個旅遊
[00:07:47.000 --> 00:07:50.000]  我們同樣是跟雷建華牧師的
[00:07:50.000 --> 00:07:51.000]  他跟我們說
[00:07:51.000 --> 00:07:53.000]  這個是大衛城的古代
[00:07:53.000 --> 00:07:54.000]  現在已經證實了
[00:07:54.000 --> 00:07:58.000]  在聖殿山的南下的地方
[00:07:58.000 --> 00:07:59.000]  知道有多大嗎
[00:07:59.000 --> 00:08:03.000]  用一個英式足球場來做一個比較
[00:08:03.000 --> 00:08:04.000]  你猜有多少個足球場
[00:08:04.000 --> 00:08:06.000]  這個大衛城
[00:08:06.000 --> 00:08:08.000]  我們沙田都很大
[00:08:08.000 --> 00:08:10.000]  很多個足球場
[00:08:10.000 --> 00:08:14.000]  大衛城只有四個足球場這麼大
[00:08:14.000 --> 00:08:16.000]  但是這四個足球場這麼大的
[00:08:16.000 --> 00:08:18.000]  皇室的範圍裡面
[00:08:18.000 --> 00:08:22.000]  就上演了一些家庭的糾紛
[00:08:22.000 --> 00:08:26.000]  甚至乎一些家庭的悲劇
[00:08:26.000 --> 00:08:34.000]  就好像我們看電視劇的皇室的爭鬥
[00:08:34.000 --> 00:08:37.000]  究竟發生什麼事呢
[00:08:37.000 --> 00:08:39.000]  聖經第十三章第一節
[00:08:39.000 --> 00:08:41.000]  後來又發生一件事
[00:08:41.000 --> 00:08:44.000]  這是華本修訂本開始的標題
[00:08:44.000 --> 00:08:45.000]  那個說話
[00:08:45.000 --> 00:08:49.000]  十一章十二章我們上次已經聽過了
[00:08:49.000 --> 00:08:52.000]  就是大衛見到別士巴的時候
[00:08:52.000 --> 00:08:54.000]  起了這個淫念
[00:08:54.000 --> 00:08:55.000]  跟他犯了奸淫
[00:08:55.000 --> 00:08:59.000]  然後殺了他的丈夫烏尼亞
[00:08:59.000 --> 00:09:02.000]  這件事後來拿丹仙子來斥責他
[00:09:02.000 --> 00:09:03.000]  大衛悔改了
[00:09:03.000 --> 00:09:05.000]  寫了四篇五十一篇
[00:09:05.000 --> 00:09:09.000]  然後聖經說又發生一件事
[00:09:09.000 --> 00:09:11.000]  原來這件都不是好事
[00:09:11.000 --> 00:09:12.000]  在大衛整個人生裡面
[00:09:12.000 --> 00:09:14.000]  這個合神心意的皇帝
[00:09:14.000 --> 00:09:16.000]  第十一章到十八章
[00:09:16.000 --> 00:09:20.000]  可以說是他歷史當中最黑暗的一段時刻
[00:09:20.000 --> 00:09:21.000]  究竟發生什麼事呢
[00:09:21.000 --> 00:09:24.000]  第十三章就說到他一個長子叫暗戀
[00:09:24.000 --> 00:09:26.000]  這個暗戀
[00:09:26.000 --> 00:09:29.000]  暗戀了他的妹妹
[00:09:29.000 --> 00:09:32.000]  同父異母的妹妹他媽
[00:09:32.000 --> 00:09:34.000]  他就生病了
[00:09:34.000 --> 00:09:35.000]  然後大衛來探望他的時候
[00:09:35.000 --> 00:09:38.000]  父皇不如叫他媽來服侍我吧
[00:09:38.000 --> 00:09:41.000]  我會痊癒的
[00:09:41.000 --> 00:09:43.000]  這個大衛想了也好
[00:09:43.000 --> 00:09:46.000]  他媽是長子來的
[00:09:46.000 --> 00:09:49.000]  可能大衛都靠他繼承皇位給他
[00:09:49.000 --> 00:09:51.000]  就叫他媽來
[00:09:51.000 --> 00:09:52.000]  暗戀見到的時候
[00:09:52.000 --> 00:09:54.000]  這個色心又起
[00:09:54.000 --> 00:09:58.000]  他媽妹妹來和我同寢
[00:09:58.000 --> 00:10:00.000]  你知道其實正經形容
[00:10:00.000 --> 00:10:05.000]  他媽是沒有拒絕這個暗戀的愛的
[00:10:05.000 --> 00:10:06.000]  因為他說等一會
[00:10:06.000 --> 00:10:07.000]  你和父皇說吧
[00:10:07.000 --> 00:10:08.000]  他一定會明白的
[00:10:08.000 --> 00:10:11.000]  撮合我們到時再來吧
[00:10:11.000 --> 00:10:15.000]  這個暗戀他就要強行來了
[00:10:15.000 --> 00:10:16.000]  他就慾火攻心
[00:10:16.000 --> 00:10:20.000]  結果就去到污辱了他媽
[00:10:20.000 --> 00:10:21.000]  還未完
[00:10:21.000 --> 00:10:26.000]  聖經說他恨他比之前愛他更加深
[00:10:26.000 --> 00:10:27.000]  趕走了這個他媽
[00:10:27.000 --> 00:10:30.000]  這個他媽是非常蒙羞
[00:10:30.000 --> 00:10:39.000]  然後聖經形容一個人物叫亞沙隆
[00:10:39.000 --> 00:10:41.000]  他見到這個妹妹的時候
[00:10:41.000 --> 00:10:44.000]  就說妹妹你不要放棄心上的那位
[00:10:44.000 --> 00:10:45.000]  他是你哥哥
[00:10:45.000 --> 00:10:48.000]  但其實我們知道亞沙隆是處心積慮
[00:10:48.000 --> 00:10:49.000]  要做些事的
[00:10:49.000 --> 00:10:52.000]  然後在十四章說了亞沙隆一個的形容
[00:10:52.000 --> 00:10:53.000]  我們看看好不好
[00:10:53.000 --> 00:10:55.000]  亞沙隆在全以色人中
[00:10:55.000 --> 00:10:57.000]  沒有人像他這麼帥的
[00:10:57.000 --> 00:10:59.000]  其實這個薩姆爾上下
[00:10:59.000 --> 00:11:01.000]  經常都有這些字眼出現的
[00:11:01.000 --> 00:11:03.000]  然後有一個特徵的
[00:11:03.000 --> 00:11:05.000]  他的頭髮很重
[00:11:05.000 --> 00:11:07.000]  每年都會剪一次頭髮
[00:11:07.000 --> 00:11:08.000]  剪下來的
[00:11:08.000 --> 00:11:09.000]  有二百四百粒
[00:11:09.000 --> 00:11:11.000]  在當中或者有些剪髮
[00:11:11.000 --> 00:11:13.000]  很多頭髮的弟兄姊妹
[00:11:13.000 --> 00:11:17.000]  你猜你最多一年剪完最重有多少頭髮呢
[00:11:17.000 --> 00:11:18.000]  頭髮其實很輕的
[00:11:18.000 --> 00:11:20.000]  多少度 猜一下
[00:11:20.000 --> 00:11:22.000]  給個數字你們
[00:11:22.000 --> 00:11:25.000]  一磅左右
[00:11:25.000 --> 00:11:28.000]  未必一磅那麼多剪完
[00:11:28.000 --> 00:11:30.000]  二百四百粒知道多少嗎
[00:11:30.000 --> 00:11:32.000]  五磅
[00:11:32.000 --> 00:11:35.000]  五磅 即是很多頭髮
[00:11:35.000 --> 00:11:37.000]  頭髮對於其實當時的以色人來說
[00:11:37.000 --> 00:11:40.000]  都是一個榮耀的象徵
[00:11:40.000 --> 00:11:42.000]  阿沙隆生了三個兒子
[00:11:42.000 --> 00:11:43.000]  一個女兒
[00:11:43.000 --> 00:11:45.000]  女兒叫什麼
[00:11:45.000 --> 00:11:46.000]  Tama
[00:11:46.000 --> 00:11:48.000]  即是他很疼他的妹妹
[00:11:48.000 --> 00:11:51.000]  生一個女兒都要和妹妹改同一個名字
[00:11:51.000 --> 00:11:56.000]  這個阿沙隆去安慰他的妹妹
[00:11:56.000 --> 00:11:59.000]  反過來我們看一下
[00:11:59.000 --> 00:12:00.000]  爸爸呢
[00:12:00.000 --> 00:12:02.000]  大衛
[00:12:02.000 --> 00:12:05.000]  在家裏面發生這樣的醜事
[00:12:05.000 --> 00:12:08.000]  大衛有什麼反應呢
[00:12:08.000 --> 00:12:11.000]  大衛聽見這一切事就非常憤怒
[00:12:11.000 --> 00:12:13.000]  他已經知道憤怒是正常的
[00:12:13.000 --> 00:12:18.000]  長子污辱了他自己一個女兒
[00:12:18.000 --> 00:12:20.000]  但聖經就停在這裏
[00:12:20.000 --> 00:12:22.000]  沒有說大衛做任何事
[00:12:22.000 --> 00:12:24.000]  沒有去定這個暗戀的罪
[00:12:24.000 --> 00:12:26.000]  沒有去安慰Tama
[00:12:26.000 --> 00:12:28.000]  沒有去做任何事
[00:12:28.000 --> 00:12:33.000]  就有他這件事去到不了了之
[00:12:33.000 --> 00:12:35.000]  阿沙隆卻不和
[00:12:35.000 --> 00:12:36.000]  暗戀說老說大
[00:12:36.000 --> 00:12:38.000]  因為暗戀佔育他妹妹Tama
[00:12:38.000 --> 00:12:42.000]  所以阿沙隆恨惡他
[00:12:42.000 --> 00:12:45.000]  而這個缺席的父親
[00:12:45.000 --> 00:12:50.000]  慢慢就留下了一些禍根
[00:12:50.000 --> 00:12:52.000]  接著過了兩年
[00:12:52.000 --> 00:12:55.000]  有人就去為這個阿沙隆
[00:12:55.000 --> 00:12:57.000]  在以法陵山地
[00:12:57.000 --> 00:13:00.000]  就是在這個耶路撒冷以北的地方去剪羊毛
[00:13:00.000 --> 00:13:02.000]  這是一個慶典
[00:13:02.000 --> 00:13:04.000]  他就和這個大衛父王說
[00:13:04.000 --> 00:13:05.000]  父王不如你也來
[00:13:05.000 --> 00:13:06.000]  叫這些王子來
[00:13:06.000 --> 00:13:08.000]  我們一起高興快樂
[00:13:08.000 --> 00:13:09.000]  大衛說不好的
[00:13:09.000 --> 00:13:10.000]  要你破費我不去了
[00:13:10.000 --> 00:13:12.000]  你們可以開心一點
[00:13:12.000 --> 00:13:14.000]  接著阿沙隆有一個請求
[00:13:14.000 --> 00:13:19.000]  聖經說阿沙隆請求大衛給暗戀他
[00:13:19.000 --> 00:13:22.000]  如果你是大衛的時候
[00:13:22.000 --> 00:13:24.000]  可能你聽到馬上打了個凸
[00:13:24.000 --> 00:13:25.000]  你要暗戀他
[00:13:25.000 --> 00:13:28.000]  可能他想起兩年前
[00:13:28.000 --> 00:13:31.000]  暗戀污辱了你的妹妹Tama
[00:13:31.000 --> 00:13:35.000]  你要去將會有什麼事發生
[00:13:35.000 --> 00:13:36.000]  大衛不准
[00:13:36.000 --> 00:13:41.000]  但是聖經說阿沙隆再三的來要求的時候
[00:13:41.000 --> 00:13:45.000]  這個大衛不知道是不是心軟
[00:13:45.000 --> 00:13:48.000]  竟然答應了他
[00:13:48.000 --> 00:13:52.000]  結果不幸的事情就發生了
[00:13:52.000 --> 00:13:54.000]  在這個飲宴的時間
[00:13:54.000 --> 00:14:00.000]  阿沙隆就殺死了這個暗戀
[00:14:00.000 --> 00:14:03.000]  兩年前大衛沒有處理好這件事
[00:14:03.000 --> 00:14:07.000]  結果暗戀就這樣喪生了
[00:14:07.000 --> 00:14:10.000]  而阿沙隆就要逃命
[00:14:10.000 --> 00:14:13.000]  阿沙隆由他們展羊舞
[00:14:13.000 --> 00:14:17.000]  本來慶祝成為兇案現場的巴力夏所
[00:14:17.000 --> 00:14:19.000]  就逃亡去到基述
[00:14:19.000 --> 00:14:21.000]  基述是一個什麼地方呢
[00:14:21.000 --> 00:14:24.000]  我留下跟你說一個背景
[00:14:24.000 --> 00:14:26.000]  這個阿沙隆和Tama
[00:14:26.000 --> 00:14:29.000]  在歷代至上第三章續譜裏面
[00:14:29.000 --> 00:14:34.000]  記載他們兩個是基述王的女兒所生
[00:14:34.000 --> 00:14:36.000]  大家不用覺得奇怪
[00:14:36.000 --> 00:14:38.000]  因為其實當時大衛的所羅門時代
[00:14:38.000 --> 00:14:40.000]  他們都有些外交政策
[00:14:40.000 --> 00:14:43.000]  就是和一些外邦的公主結婚
[00:14:43.000 --> 00:14:46.000]  所以這個阿沙隆和Tama
[00:14:46.000 --> 00:14:48.000]  就是這個基述王的女兒
[00:14:48.000 --> 00:14:50.000]  這個公主所生
[00:14:50.000 --> 00:14:53.000]  所以難怪這個阿沙隆一逃跑
[00:14:53.000 --> 00:14:55.000]  他逃跑到哪裡呢
[00:14:55.000 --> 00:14:57.000]  就是這個去到基述的地方
[00:14:57.000 --> 00:15:00.000]  因為那裡是外宮的地方
[00:15:00.000 --> 00:15:02.000]  即是有人保護他
[00:15:02.000 --> 00:15:09.000]  聖經有沒有說到
[00:15:09.000 --> 00:15:13.000]  接著大衛做了什麼呢
[00:15:13.000 --> 00:15:15.000]  好像沒有
[00:15:15.000 --> 00:15:22.000]  阿沙隆逃亡去到這個基述王那裏
[00:15:22.000 --> 00:15:27.000]  聖經說大衛天天為他的兒子悲哀
[00:15:27.000 --> 00:15:29.000]  似乎再一次只是去到
[00:15:29.000 --> 00:15:31.000]  聖經形容了他的心情
[00:15:31.000 --> 00:15:33.000]  他之前兩年前有憤怒
[00:15:33.000 --> 00:15:35.000]  現在就轉為悲哀
[00:15:35.000 --> 00:15:37.000]  這裏沒有說到他為什麼悲哀
[00:15:37.000 --> 00:15:39.000]  他可能為了暗戀已經死亡的悲哀
[00:15:39.000 --> 00:15:42.000]  為了阿沙隆可能是他另一個寄望的兒子
[00:15:42.000 --> 00:15:44.000]  而犯了這個大錯
[00:15:44.000 --> 00:15:47.000]  做了一個謀殺去到悲哀
[00:15:49.000 --> 00:15:52.000]  王想要出去對付阿沙隆的心化解
[00:15:52.000 --> 00:15:55.000]  因為王對暗戀死的事已經得到安慰
[00:15:55.000 --> 00:15:57.000]  這個是過了三年
[00:15:57.000 --> 00:15:59.000]  兩年之前他沒有處理這件事
[00:15:59.000 --> 00:16:00.000]  發生了一個悲劇
[00:16:00.000 --> 00:16:02.000]  接著現在三年又過去了
[00:16:02.000 --> 00:16:07.000]  大衛好像也沒有做任何事
[00:16:07.000 --> 00:16:09.000]  在聖經說
[00:16:09.000 --> 00:16:15.000]  如果他派人去基述他的外父那裏
[00:16:15.000 --> 00:16:20.000]  去壓榨阿沙隆回來可能是可以的
[00:16:20.000 --> 00:16:21.000]  不知道
[00:16:21.000 --> 00:16:23.000]  因為沒有這樣發生這個事情
[00:16:23.000 --> 00:16:26.000]  但是大衛似乎一直只能說他的情緒
[00:16:26.000 --> 00:16:27.000]  沒有處理
[00:16:27.000 --> 00:16:30.000]  可能他想在四個足球場這麼大的皇室裏面
[00:16:30.000 --> 00:16:32.000]  可以掩著一些東西
[00:16:32.000 --> 00:16:36.000]  有時候我想一下
[00:16:36.000 --> 00:16:40.000]  我們作為父親
[00:16:40.000 --> 00:16:41.000]  現代的父親
[00:16:41.000 --> 00:16:44.000]  我們未必會做到這樣的悲劇
[00:16:44.000 --> 00:16:46.000]  但是缺席父親
[00:16:46.000 --> 00:16:49.000]  很多時候都會帶來很多家庭的問題
[00:16:49.000 --> 00:16:52.000]  剛才我們也見過一些統計
[00:16:52.000 --> 00:16:54.000]  接著
[00:16:54.000 --> 00:16:56.000]  這張地圖給大家看看
[00:16:56.000 --> 00:16:58.000]  基述就在這裏
[00:16:58.000 --> 00:17:02.000]  就是要再北上去到約旦河東的地方
[00:17:02.000 --> 00:17:09.000]  對於猶太人
[00:17:09.000 --> 00:17:12.000]  父親是一個很重要的角色
[00:17:12.000 --> 00:17:16.000]  是傳承、是教導、是管教的責任
[00:17:16.000 --> 00:17:20.000]  所以聖經經常提到的都是父親和子女的關係
[00:17:20.000 --> 00:17:23.000]  在新約聖經解法書第六章第四節
[00:17:23.000 --> 00:17:24.000]  我們一起讀一讀
[00:17:24.000 --> 00:17:36.000]  我想在座很多父親都明白
[00:17:36.000 --> 00:17:38.000]  第一句
[00:17:38.000 --> 00:17:41.000]  我們現在不要激怒子女
[00:17:41.000 --> 00:17:43.000]  如果二話不說
[00:17:43.000 --> 00:17:45.000]  跟她有一個很緊張的關係
[00:17:45.000 --> 00:17:48.000]  根本上你講什麼她都聽不到
[00:17:48.000 --> 00:17:52.000]  或者之前大衛真的憤怒
[00:17:52.000 --> 00:17:54.000]  他沒有去處理這件事
[00:17:54.000 --> 00:17:56.000]  我記得我自己可能犯過這樣的錯
[00:17:56.000 --> 00:17:57.000]  我兒子很小的時候
[00:17:57.000 --> 00:17:59.000]  曾經因為做得不好
[00:17:59.000 --> 00:18:00.000]  很大聲罵他
[00:18:00.000 --> 00:18:01.000]  但是罵完之後
