
[00:00:00.000 --> 00:00:06.860]  今日正如戈牧師所說,是2025年最後一個主日
[00:05:50.860 --> 00:05:54.980]  我們只不過是塵土造成的被造之物
[00:05:54.980 --> 00:05:57.780]  我們有甚麼厲害的地方呢?
[00:05:57.780 --> 00:06:01.540]  不是很厲害,因為我們是被造之物
[00:06:01.540 --> 00:06:11.380]  但神沒有看著我們,按照我們所犯的過錯來對待我們
[00:06:11.380 --> 00:06:16.380]  如果神真的根據我們所犯的過錯來對待我們
[00:06:16.380 --> 00:06:22.420]  我們今天都不能夠坐在這裏
[00:06:22.420 --> 00:06:25.140]  但神卻不是這樣
[00:06:25.140 --> 00:06:32.660]  然後他又說神像父親般憐恤他的子女,一樣憐恤我們
[00:06:32.660 --> 00:06:34.500]  他的慈愛是怎樣的呢?
[00:06:34.500 --> 00:06:39.660]  他說是天離地這麼高
[00:06:39.660 --> 00:06:45.900]  這麼高的話,即是很多很多,很闊
[00:06:45.900 --> 00:06:52.780]  另外,他除了不用我們的罪過來對待我們之外
[00:06:52.780 --> 00:06:55.300]  他在十二節裏說得很清楚
[00:06:55.300 --> 00:07:02.780]  他把我們的過犯扔到東離西這麼遠
[00:07:02.780 --> 00:07:09.740]  這樣的神,你說是一個甚麼神呢?
[00:07:09.740 --> 00:07:11.980]  我不知道你的感受是怎樣
[00:07:11.980 --> 00:07:19.060]  我想做父母都未必像這裏這樣形容我們的神
[00:07:19.060 --> 00:07:22.420]  特別是我們人,我們是寄守的
[00:07:22.420 --> 00:07:24.900]  有仇不報就是甚麼?
[00:07:24.900 --> 00:07:28.820]  廢棍子,你對我不好,我當然對你不好
[00:07:28.820 --> 00:07:30.700]  我怎會對你好呢?
[00:07:30.700 --> 00:07:35.740]  不報復你已經是很好的了
[00:07:35.740 --> 00:07:37.780]  但這個神不是這樣
[00:07:37.780 --> 00:07:45.260]  說到這個神,他不僅沒有把我們的罪當作不理我們
[00:07:45.260 --> 00:07:49.140]  我這裏說,這是這段經文的記載
[00:07:49.140 --> 00:07:51.700]  當我們看聖經,我們看這裏之後
[00:07:51.700 --> 00:07:54.620]  以後你用這段經文說
[00:07:54.620 --> 00:07:59.220]  在家裏也好,對弟兄姊妹也好,做甚麼都好
[00:07:59.220 --> 00:08:06.380]  你會大喊「神都沒有用恩典對我們,怎會這樣呢?」
[00:08:06.380 --> 00:08:07.340]  不能這樣說
[00:08:07.340 --> 00:08:09.500]  但在這段經文裏記載,事實上
[00:08:09.500 --> 00:08:16.380]  神的恩典是真的非常非常大
[00:08:16.380 --> 00:08:19.380]  所以如果在年尾的時候
[00:08:19.380 --> 00:08:29.060]  如果神真的按照我們今年的行為來對待我們
[00:08:29.060 --> 00:08:33.660]  正如我所說,我們真的沒有一個可以站得住
[00:08:33.660 --> 00:08:37.620]  今年當中,我們一定有濫打過,有嗎?
[00:08:37.620 --> 00:08:38.580]  有
[00:08:38.580 --> 00:08:41.260]  我們有沒有軟弱過?
[00:08:41.260 --> 00:08:42.700]  有沒有說沒有?
[00:08:42.700 --> 00:08:45.940]  舉手,一定有
[00:08:45.940 --> 00:08:49.060]  我們有沒有妥協?
[00:08:49.060 --> 00:08:51.180]  當我們做基督徒的時候
[00:08:51.180 --> 00:08:55.260]  面對這個世界,面對這個不信的世代的時候
[00:08:55.260 --> 00:08:57.900]  有時我們面對一些事情
[00:08:57.900 --> 00:09:05.420]  特別是跟我們的利益關係有拉攏的時候
[00:09:05.420 --> 00:09:08.220]  你會不會妥協?
[00:09:08.220 --> 00:09:10.860]  很多時候都會有
[00:09:10.860 --> 00:09:14.060]  我們都會側側膊
[00:09:14.060 --> 00:09:20.660]  我們都會說一些白色謊言,沒什麼問題
[00:09:20.660 --> 00:09:23.420]  其實我自己都試過
[00:09:23.420 --> 00:09:24.860]  詳細我就不說了
[00:09:24.860 --> 00:09:26.380]  師母知道的
[00:09:26.380 --> 00:09:30.900]  自己都試過在今年之內
[00:09:30.900 --> 00:09:37.700]  所以如果神是這樣用我們的行為
[00:09:37.700 --> 00:09:41.460]  今年之內所做的來對待我們
[00:09:41.460 --> 00:09:43.620]  我們真的站不住
[00:09:43.620 --> 00:09:46.180]  其實這就是神的恩典
[00:09:46.180 --> 00:09:50.020]  祂沒有當我們這些所做的
[00:09:50.020 --> 00:09:55.820]  是記住,然後數著,然後來罰你
[00:09:55.820 --> 00:10:02.180]  有時神會用懲罰來糾正我們
[00:10:02.180 --> 00:10:03.940]  來幫助我們
[00:10:03.940 --> 00:10:06.420]  但神的心意不是這樣
[00:10:06.420 --> 00:10:09.220]  有時是因為我們人所做的事
[00:10:09.220 --> 00:10:13.620]  使得上帝要有這樣的回應
[00:10:13.620 --> 00:10:19.060]  聖經其實你只讀到一句話
[00:10:19.060 --> 00:10:21.540]  「神後悔」
[00:10:21.540 --> 00:10:22.580]  有沒有讀過?
[00:10:22.580 --> 00:10:23.620]  讀過
[00:10:23.620 --> 00:10:26.540]  我真的解釋不通神怎麼會後悔
[00:10:26.540 --> 00:10:29.660]  神絕對不會後悔
[00:10:29.660 --> 00:10:31.700]  神絕對不會後悔
[00:10:31.700 --> 00:10:32.900]  為什麼?
[00:10:32.900 --> 00:10:37.620]  因為神說過的話就是這樣
[00:10:37.620 --> 00:10:38.500]  神沒有後悔
[00:10:38.500 --> 00:10:40.740]  不是因為祂做錯事,說錯話
[00:10:40.740 --> 00:10:42.700]  所以後來後悔,不是
[00:10:42.700 --> 00:10:45.740]  是因為人的表現
[00:10:45.740 --> 00:10:49.820]  以至神改變了祂原本想做的事
[00:10:49.820 --> 00:10:52.140]  一個很明顯的例子就是
[00:10:52.140 --> 00:10:54.660]  利未成的人
[00:10:54.660 --> 00:10:58.060]  罪過萬死
[00:10:58.060 --> 00:11:03.500]  他們應該是神打算毀滅他們的
[00:11:03.500 --> 00:11:09.100]  所以才叫若拿去宣告
[00:11:09.100 --> 00:11:10.780]  但是宣告完之後
[00:11:10.780 --> 00:11:12.220]  利未成的人
[00:11:12.220 --> 00:11:13.420]  由上至下
[00:11:13.420 --> 00:11:18.380]  包括王一都是元月悔改的時候
[00:11:18.380 --> 00:11:21.980]  神真的改變了他們的心意
[00:11:21.980 --> 00:11:24.340]  祂沒有懲罰他們
[00:11:24.340 --> 00:11:28.340]  這是令到若拿很憤怒的地方
[00:11:28.340 --> 00:11:32.300]  所以當我們今年
[00:11:32.300 --> 00:11:35.700]  回想我們今年一切的時候
[00:11:35.700 --> 00:11:39.100]  其實最感恩的是
[00:11:39.100 --> 00:11:42.860]  我們仍然可以坐在這裡崇拜
[00:11:42.860 --> 00:11:45.060]  對於我們老人家
[00:11:45.060 --> 00:11:47.580]  每一天我們都要感恩
[00:11:47.580 --> 00:11:49.700]  能夠站起來
[00:11:49.700 --> 00:11:51.900]  能夠張開眼睛
[00:11:51.900 --> 00:11:55.700]  不是理所當然的事
[00:11:55.700 --> 00:11:59.700]  我們這個年紀隨時都會去的
[00:11:59.700 --> 00:12:02.940]  不過不只是我們這個年紀,你這個年紀也會的
[00:12:02.940 --> 00:12:05.420]  所以不要一定說
[00:12:05.420 --> 00:12:07.980]  是這樣的
[00:12:07.980 --> 00:12:10.220]  你有計劃,very good
[00:12:10.220 --> 00:12:13.100]  不過你不要沉迷於你的計劃
[00:12:13.100 --> 00:12:15.220]  為什麼?因為沉迷於你的計劃的時候
[00:12:15.220 --> 00:12:19.180]  當計劃不是如你所願的時候
[00:12:19.180 --> 00:12:24.500]  你一定會很傷心,受很大打擊
[00:12:24.500 --> 00:12:26.980]  所以今年
[00:12:26.980 --> 00:12:28.780]  神給我們的恩典
[00:12:28.780 --> 00:12:30.340]  神給你們的恩典
[00:12:30.340 --> 00:12:33.340]  我們要去數算
[00:12:33.340 --> 00:12:35.980]  感謝主,見到你們教會
[00:12:35.980 --> 00:12:40.460]  在今年真的應該充滿恩典
[00:12:40.460 --> 00:12:43.100]  起碼,我作為一個外人
[00:12:43.100 --> 00:12:46.100]  我看到你們有動土禮
[00:12:46.100 --> 00:12:50.460]  你們這麼多年要建那個日堂
[00:12:50.460 --> 00:12:53.380]  我知道你們當中都遇到很多困難
[00:12:53.380 --> 00:12:56.220]  終於今年有動土禮
[00:12:56.220 --> 00:12:57.660]  在七月的時候
[00:12:57.660 --> 00:13:05.740]  剛剛又有十八週年的感恩聚會
[00:13:05.740 --> 00:13:08.340]  對不起,我倆個都沒有參加
[00:13:08.340 --> 00:13:12.060]  其實很對不起牧師
[00:13:12.060 --> 00:13:15.060]  因為他叫我參加的
[00:13:15.060 --> 00:13:17.740]  不過第一次你們動土禮
[00:13:17.740 --> 00:13:20.100]  我和師母就回到香港
[00:13:20.100 --> 00:13:23.580]  第二次你們這個十八週年
[00:13:23.580 --> 00:13:27.660]  剛剛我突然間要去斐濟
[00:13:27.660 --> 00:13:34.460]  因為那邊有人想辦學
[00:13:34.460 --> 00:13:37.140]  去到斐濟,所以不能參加
[00:13:37.140 --> 00:13:42.380]  但是看到神給你們的恩典是何等的大呢
[00:13:42.380 --> 00:13:46.980]  這些恩典不是說我們感謝神
[00:13:46.980 --> 00:13:48.420]  這樣就完了
[00:13:48.420 --> 00:13:50.980]  在我們的恩典當中
[00:13:50.980 --> 00:13:58.500]  我們都要繼續向前
[00:13:58.500 --> 00:14:00.300]  在領受神的恩典
[00:14:00.300 --> 00:14:04.500]  或者看到神的恩典這麼大的時候
[00:14:04.500 --> 00:14:06.860]  我們怎樣呢
[00:14:06.860 --> 00:14:09.100]  我們其實有一件事
[00:14:09.100 --> 00:14:13.420]  我們除了展望明年
[00:14:13.420 --> 00:14:15.340]  有一件事我們真的要做的
[00:14:15.340 --> 00:14:19.860]  我們真的要坦誠凝聚
[00:14:19.860 --> 00:14:22.820]  我們要坦誠凝聚
[00:14:22.820 --> 00:14:25.860]  為什麼
[00:14:25.860 --> 00:14:31.540]  因為在恩典基礎上
[00:14:31.540 --> 00:14:37.260]  我們是應該很有勇氣去凝聚的
[00:14:37.260 --> 00:14:39.500]  在世界法律上
[00:14:39.500 --> 00:14:43.300]  或者人面對世界的法律
[00:14:43.300 --> 00:14:47.940]  通常人一定不凝聚的
[00:14:47.940 --> 00:14:49.860]  通常你要打官司
[00:14:49.860 --> 00:14:54.860]  律師跟你說,第一件事你要不凝聚
[00:14:54.860 --> 00:14:56.740]  才可以繼續打下去
[00:14:56.740 --> 00:15:00.140]  就算你一凝聚就沒得打了
[00:15:00.140 --> 00:15:04.580]  還有人都很怕刑罰
[00:15:04.580 --> 00:15:09.140]  因為法律上一凝聚你就要坐牢
[00:15:09.140 --> 00:15:12.340]  諸如此類,要不被罰款
[00:15:12.340 --> 00:15:16.340]  所以一定不凝聚的
[00:15:16.340 --> 00:15:19.060]  有很多弟兄姊妹跟我說
[00:15:19.060 --> 00:15:23.380]  你犯交通條例,那你罰款吧
[00:15:23.380 --> 00:15:26.620]  罰款當然什麼都在網上
[00:15:26.620 --> 00:15:27.980]  在網上給錢
[00:15:27.980 --> 00:15:29.220]  不過有些網頁
[00:15:29.220 --> 00:15:30.860]  它有很多選擇給你的
[00:15:30.860 --> 00:15:32.820]  問你凝不凝聚
[00:15:32.820 --> 00:15:34.620]  那個人都說
[00:15:34.620 --> 00:15:36.740]  就算你真的做錯了
[00:15:36.740 --> 00:15:38.540]  你都要什麼
[00:15:38.540 --> 00:15:40.340]  不凝聚
[00:15:40.340 --> 00:15:40.900]  為什麼
[00:15:40.900 --> 00:15:44.380]  不凝聚現在是不同以前的
[00:15:44.380 --> 00:15:46.540]  不用上CALL這麼麻煩
[00:15:46.540 --> 00:15:48.940]  在家裡聽電話,等電話就可以了
[00:15:48.940 --> 00:15:52.380]  接著到一天有個官打電話給你
[00:15:52.380 --> 00:15:56.140]  說你那天,你凝不凝聚
[00:15:56.140 --> 00:15:59.340]  那個人當然,你可以求情的
[00:15:59.340 --> 00:16:02.220]  接著我凝聚
[00:16:02.220 --> 00:16:03.860]  接著就說減吧
[00:16:03.860 --> 00:16:08.300]  通常十個十個都一定會減給你的
[00:16:08.300 --> 00:16:10.580]  本來要罰你一百元的
[00:16:10.580 --> 00:16:14.620]  可能那個官自己開口說七十好不好
[00:16:14.620 --> 00:16:15.460]  或者那個官問你
[00:16:15.460 --> 00:16:17.540]  喂,你有沒有
[00:16:17.540 --> 00:16:20.660]  要不要分期付款諸如此類
[00:16:20.660 --> 00:16:22.580]  這個世界是這樣的
[00:16:22.580 --> 00:16:27.820]  但是當我們面對上帝的時候
[00:16:27.820 --> 00:16:28.660]  我們記得
[00:16:28.660 --> 00:16:31.420]  其實在恩典裡面
[00:16:31.420 --> 00:16:37.820]  其實大戰就是要我們去凝聚
[00:16:37.820 --> 00:16:42.740]  在十誡裡面,初一及二十章
[00:16:42.740 --> 00:16:44.340]  說到十誡裡面
[00:16:44.340 --> 00:16:49.900]  神說,如果我們犯罪
[00:16:49.900 --> 00:16:52.820]  祂會追討我們的罪,三、四代
[00:16:52.820 --> 00:16:56.820]  接著祂說,如果我們認罪的時候
[00:16:56.820 --> 00:16:59.420]  我們遵行祂的話語的時候
[00:16:59.420 --> 00:17:01.860]  祂的詞就會給我們什麼
[00:17:01.860 --> 00:17:05.340]  前前愛
[00:17:05.340 --> 00:17:07.620]  所以我們在神面前
[00:17:07.620 --> 00:17:08.860]  特別是年尾的時候
[00:17:08.860 --> 00:17:15.660]  我們應該為我們今年所做的
[00:17:15.660 --> 00:17:17.340]  你認為有虧欠的
[00:17:17.340 --> 00:17:19.940]  無論對神、對人
[00:17:19.940 --> 00:17:22.340]  我們都要去凝聚
[00:17:22.340 --> 00:17:27.140]  因為罪是難了我們跟神之間的關係
[00:17:27.140 --> 00:17:32.380]  也難了人與人之間的關係
[00:17:32.380 --> 00:17:35.380]  但是當你認了罪之後
[00:17:35.380 --> 00:17:37.340]  你就得了潔淨
[00:17:37.340 --> 00:17:39.780]  去讓一章九節說得很清楚
[00:17:39.780 --> 00:17:41.180]  如果我們承認自己是罪的時候
[00:17:41.180 --> 00:17:42.460]  神是信實的
[00:17:42.460 --> 00:17:42.940]  是公義的
[00:17:42.940 --> 00:17:44.420]  必赦免我們的罪
[00:17:44.420 --> 00:17:49.500]  潔淨我們的不義
[00:17:49.500 --> 00:17:53.340]  如果我們不認我們的罪
[00:17:53.340 --> 00:17:56.940]  祂在針面那裡二十八章十三字
[00:17:56.940 --> 00:17:58.660]  祂說,如果我們遮我們的罪
[00:17:58.660 --> 00:18:00.100]  我們一定不肯同
[00:18:00.100 --> 00:18:07.340]  承認離棄我們的罪,必蒙連罪
[00:18:07.340 --> 00:18:09.900]  所以在神的恩典裡面
[00:18:09.900 --> 00:18:13.780]  我們一定要去凝聚
[00:18:13.780 --> 00:18:15.540]  很重要
[00:18:15.540 --> 00:18:19.180]  你數算完神的恩典之後
[00:18:19.180 --> 00:18:20.780]  你一定要去凝聚
[00:18:20.780 --> 00:18:23.940]  因為我們只不過是塵土
[00:18:23.940 --> 00:18:25.660]  我們是很軟弱的
[00:18:25.660 --> 00:18:29.540]  我們跟以色列人一樣軟弱
[00:18:29.540 --> 00:18:33.860]  是三番四次的活抑我們的神
[00:18:33.860 --> 00:18:37.180]  不聽上帝的話
[00:18:37.180 --> 00:18:41.860]  但是神對以色列人的恩典、慈愛
[00:18:41.860 --> 00:18:44.140]  是永遠不變
[00:18:44.140 --> 00:18:45.060]  直到今天
[00:18:45.060 --> 00:18:48.060]  我都相信是不會變
[00:18:48.060 --> 00:18:51.020]  同樣神對我們的恩典
[00:18:51.020 --> 00:18:52.660]  對我們的慈愛
[00:18:52.660 --> 00:18:56.220]  也是永遠不會改變的
[00:18:56.220 --> 00:18:59.860]  但是我們一定要認我們的罪
[00:18:59.860 --> 00:19:01.820]  有一個弟兄
[00:19:01.820 --> 00:19:05.140]  在我查經班裡面有一個弟兄很勇敢
[00:19:05.140 --> 00:19:12.420]  他分享他有一段很長的日子
[00:19:12.420 --> 00:19:17.020]  都是被色情的網站、網頁
[00:19:17.020 --> 00:19:20.620]  真的捆綁著
[00:19:20.620 --> 00:19:24.420]  但是到了有一天
[00:19:24.420 --> 00:19:28.340]  神真的很感動他
[00:19:28.340 --> 00:19:32.540]  所以他決定他要脫離這些
[00:19:32.540 --> 00:19:35.860]  他首先向神凝聚
[00:19:35.860 --> 00:19:39.740]  然後他向太太凝聚
[00:19:39.740 --> 00:19:45.540]  我想沒有人有這麼大的勇氣
[00:19:45.540 --> 00:19:51.260]  他在我們查經班的男士裡面凝聚
[00:19:51.260 --> 00:19:54.020]  但是他說他凝聚了之後
[00:19:54.020 --> 00:19:58.340]  他和太太的關係更加好了
[00:19:58.340 --> 00:19:59.980]  因為他的凝聚
[00:19:59.980 --> 00:20:02.340]  其實我們沒有一個弟兄會說
[00:20:02.340 --> 00:20:07.500]  這麼差的、這麼壞的
[00:20:07.500 --> 00:20:10.260]  我們反而很敬佩他
[00:20:10.260 --> 00:20:12.300]  我們真的覺得要向他學習
[00:20:12.300 --> 00:20:14.660]  他有這樣的勇氣
[00:20:14.660 --> 00:20:16.220]  所以弟兄知道
[00:20:16.220 --> 00:20:17.300]  今年之內
[00:20:17.300 --> 00:20:20.980]  如果你有得罪神的地方
[00:20:20.980 --> 00:20:23.140]  得罪人的地方
[00:20:23.140 --> 00:20:26.860]  你一定要去凝聚
[00:20:26.860 --> 00:20:29.340]  第三點就是
[00:20:29.340 --> 00:20:35.460]  保羅他同樣覺得自己不是完全的
[00:20:35.460 --> 00:20:39.420]  他不是說我已經什麼都行了
[00:20:39.420 --> 00:20:41.540]  如果你看保羅的人生
[00:20:41.540 --> 00:20:46.900]  我們覺得他應該是我們學習的榜樣
[00:20:46.900 --> 00:20:47.900]  我們也知道
[00:20:47.900 --> 00:20:51.980]  我們真的很難去學習他
[00:20:51.980 --> 00:20:54.420]  但是保羅也說
[00:20:54.420 --> 00:20:58.540]  我自己都不行的
[00:20:58.540 --> 00:21:02.140]  他說只有一件事
[00:21:02.140 --> 00:21:06.260]  他忘記背後要努力向前向鏢光直跑
[00:21:06.260 --> 00:21:14.100]  要得著神在基督律上召我來的獎賞
[00:21:14.100 --> 00:21:18.420]  所以當我們數算完神的恩典
[00:21:18.420 --> 00:21:19.900]  當我們凝聚完
[00:21:19.900 --> 00:21:22.700]  我們繼續要向前望的時候
[00:21:22.700 --> 00:21:24.780]  預備2026年
[00:21:24.780 --> 00:21:26.660]  我們繼續走的時候
[00:21:26.660 --> 00:21:28.660]  我們抱著什麼態度呢
[00:21:28.660 --> 00:21:32.060]  我們要努力謙卑
[00:21:32.060 --> 00:21:36.100]  我們要謙卑的努力向前走
[00:21:36.100 --> 00:21:37.820]  保羅說
[00:21:37.820 --> 00:21:39.820]  其實在我們眼中
[00:21:39.820 --> 00:21:41.980]  保羅已經了不起
[00:21:41.980 --> 00:21:45.420]  他都說我還不是很行
[00:21:45.420 --> 00:21:48.060]  這個是他的謙卑
[00:21:48.060 --> 00:21:56.540]  他講的這個謙卑不是客氣的
[00:21:56.540 --> 00:22:01.380]  我們就是面對2026年的時候
[00:22:01.380 --> 00:22:07.700]  首先我們要謙卑放下一切的包袱
[00:22:07.700 --> 00:22:12.220]  放下你今年的成功失敗
[00:22:12.220 --> 00:22:15.820]  或者是一些不如意的東西
[00:22:15.820 --> 00:22:18.060]  你要放下
[00:22:18.060 --> 00:22:23.060]  然後專心的專注的向前跑
[00:22:23.060 --> 00:22:28.740]  2026年是新的一個里程碑
[00:22:28.740 --> 00:22:30.500]  你用什麼心態
[00:22:30.500 --> 00:22:32.340]  是一個謙卑
[00:22:32.340 --> 00:22:35.380]  一個能夠專注的心
[00:22:35.380 --> 00:22:39.820]  向前走
[00:22:39.820 --> 00:22:43.180]  得著的不是人的讚賞
[00:22:43.180 --> 00:22:46.980]  得著的要是天上的東西
[00:22:46.980 --> 00:22:51.060]  是神的獎賞
[00:22:51.060 --> 00:22:54.380]  我們要多思念天上的事
[00:22:54.380 --> 00:22:57.220]  不是地上的事
[00:22:57.220 --> 00:22:59.220]  這個不容易的
[00:22:59.220 --> 00:23:03.420]  這個心態是不容易的
[00:23:03.420 --> 00:23:11.420]  所以保羅在《回流秘書》15、16節
[00:23:11.420 --> 00:23:15.460]  他就說所以我們當中的凡是完全人
[00:23:15.460 --> 00:23:18.780]  這個完全不是指一個perfect person
[00:23:18.780 --> 00:23:21.180]  不是說一個聖人
[00:23:21.180 --> 00:23:25.500]  他只不過說我們屬靈成熟的人
[00:23:25.500 --> 00:23:27.980]  就要抱著上面的心態
[00:23:27.980 --> 00:23:30.500]  剛才34節講的
[00:23:30.500 --> 00:23:32.220]  要謙卑
[00:23:32.220 --> 00:23:33.620]  要放下包袱
[00:23:33.620 --> 00:23:35.100]  要專注的
[00:23:35.100 --> 00:23:37.180]  要向前
[00:23:37.180 --> 00:23:40.540]  明白神有他的主權
[00:23:40.540 --> 00:23:42.580]  有時當我們一起的侍奉
[00:23:42.580 --> 00:23:44.060]  或者在教會裏面
[00:23:44.060 --> 00:23:45.740]  一起的同工的時候
[00:23:45.740 --> 00:23:47.820]  你會覺得
[00:23:47.820 --> 00:23:50.340]  他好像有些問題
[00:23:50.340 --> 00:23:52.100]  我們明明講明是這樣
[00:23:52.100 --> 00:23:53.540]  他又是這樣
[00:23:53.540 --> 00:23:55.300]  保羅怎麼說
[00:23:55.300 --> 00:23:57.540]  他說神自然有他的方法
[00:23:57.540 --> 00:24:00.380]  你不用這麼緊張
[00:24:00.380 --> 00:24:02.780]  神會動手的
[00:24:02.780 --> 00:24:11.260]  他說你只要按照你靈明的程度去行事
[00:24:11.260 --> 00:24:17.060]  所以我們對凡是要看得合乎中度
[00:24:17.060 --> 00:24:19.700]  如果有時在過程裏面
[00:24:19.700 --> 00:24:22.140]  特別是我們教會弟兄姊妹
[00:24:22.140 --> 00:24:24.900]  一起的同工
[00:24:24.900 --> 00:24:26.740]  一起的教會裏面
[00:24:26.740 --> 00:24:29.780]  我們好像一個神的家裏面
[00:24:29.780 --> 00:24:31.460]  我們一起生活的時候
[00:24:31.460 --> 00:24:33.940]  我們一定有很多的摩擦
[00:24:33.940 --> 00:24:35.300]  我們一定有很多
[00:24:35.300 --> 00:24:36.740]  因為我們的性格
[00:24:36.740 --> 00:24:37.820]  我們的背景
[00:24:37.820 --> 00:24:41.020]  有很多不同的意見
[00:24:41.020 --> 00:24:43.140]  不要這麼大驚小怪
[00:24:43.140 --> 00:24:46.860]  是正常的
[00:24:46.860 --> 00:24:48.340]  但有些人就不是
[00:24:48.340 --> 00:24:51.180]  一遇到這些就說再見
[00:24:51.180 --> 00:24:55.500]  我都要找另一間教會
[00:24:55.500 --> 00:24:57.060]  親人弟兄姊妹
[00:24:57.060 --> 00:24:59.100]  如果你抱著這樣的心態
[00:24:59.100 --> 00:25:02.140]  你永遠找不到一間屬於你的教會
[00:25:02.140 --> 00:25:05.620]  因為每一間教會都會面對同一個問題
[00:25:05.620 --> 00:25:06.740]  但保羅在這裏
[00:25:06.740 --> 00:25:10.420]  其實除了鼓勵我們個人之外
[00:25:10.420 --> 00:25:15.380]  保羅在這裏強調大家的團結
[00:25:15.380 --> 00:25:19.260]  我們如何一同去成長
[00:25:19.260 --> 00:25:21.540]  這真的很重要
[00:25:21.540 --> 00:25:24.540]  當我們向前走的時候
[00:25:24.540 --> 00:25:30.060]  我們不是靠自己的力量
[00:25:30.060 --> 00:25:36.860]  我們不是靠我的過往經驗
[00:25:36.860 --> 00:25:38.180]  我的學識
[00:25:38.180 --> 00:25:39.420]  我的地位
[00:25:39.420 --> 00:25:41.620]  我的諸如此類
[00:25:41.620 --> 00:25:44.980]  我們是依靠這個上帝
