
[00:00:00.000 --> 00:00:05.480]  我們很感謝神 祂有耶穌基督的福音賜給我們
[00:03:21.320 --> 00:03:23.640]  而且我都想知道為甚麼
[00:03:23.640 --> 00:03:25.160]  這種轉變會發生
[00:03:25.160 --> 00:03:26.880]  或者他覺得你的生命裏面
[00:03:26.880 --> 00:03:30.360]  有很多值得去羨慕的生命的質素
[00:03:30.360 --> 00:03:32.760]  以致到他都很想認識
[00:03:32.760 --> 00:03:35.560]  你所認識和跟從的上帝
[00:03:35.560 --> 00:03:37.000]  其實人都是這樣
[00:03:37.000 --> 00:03:39.000]  透過眼見的東西
[00:03:39.000 --> 00:03:40.400]  眼所能見的東西
[00:03:40.400 --> 00:03:44.000]  再去想像那些眼不能見的東西
[00:03:44.000 --> 00:03:47.720]  我昨天經過一間超級市場
[00:03:47.720 --> 00:03:51.560]  見到有一班學生坐在那裏
[00:03:51.560 --> 00:03:53.600]  阻礙著門口
[00:03:53.600 --> 00:03:54.560]  在那裏吃東西
[00:03:54.560 --> 00:03:57.040]  裏面也夾雜著一些粗口
[00:03:57.040 --> 00:03:59.400]  在那裏聊天
[00:03:59.400 --> 00:04:01.600]  我一個很自然的反應是甚麼呢
[00:04:01.600 --> 00:04:02.800]  望下去
[00:04:02.800 --> 00:04:06.920]  他在穿哪間學校的校服
[00:04:06.920 --> 00:04:08.240]  同樣地其實
[00:04:08.240 --> 00:04:10.960]  當我們的生活言行
[00:04:10.960 --> 00:04:12.880]  表達了一些東西的時候
[00:04:12.880 --> 00:04:14.120]  別人都會留心
[00:04:14.120 --> 00:04:16.040]  這些是基督徒來的
[00:04:16.040 --> 00:04:18.640]  究竟他的生命
[00:04:18.640 --> 00:04:20.880]  和他這個基督徒的品牌
[00:04:20.880 --> 00:04:22.840]  究竟是不是相符呢
[00:04:22.840 --> 00:04:26.320]  越來越發覺原來很多基督徒
[00:04:26.320 --> 00:04:28.440]  其實都是講一套做一套的
[00:04:28.440 --> 00:04:30.160]  他的生命的表現
[00:04:30.160 --> 00:04:33.200]  和他所謂跟從基督這件事
[00:04:33.200 --> 00:04:35.720]  似乎都是很相違背的
[00:04:35.720 --> 00:04:36.960]  因為大家都相信
[00:04:36.960 --> 00:04:38.440]  就算不信耶穌的人
[00:04:38.440 --> 00:04:40.400]  都覺得耶穌就算不是神
[00:04:40.400 --> 00:04:41.880]  也是一個好人
[00:04:41.880 --> 00:04:43.680]  但基督徒是不是都是好人呢
[00:04:43.680 --> 00:04:46.480]  有個問號
[00:04:46.480 --> 00:04:47.680]  我們的生命
[00:04:47.680 --> 00:04:51.680]  就是最好的傳揚福音的一個媒介
[00:04:51.680 --> 00:04:54.640]  而我們生命裏面怎樣去傳福音呢
[00:04:54.640 --> 00:04:56.160]  其中一個今天透過這段經文
[00:04:56.160 --> 00:04:58.960]  我們去留心的一件事情就是
[00:04:58.960 --> 00:05:01.520]  原來其中一個我們會
[00:05:01.520 --> 00:05:03.880]  要特別留意的地方就是
[00:05:03.880 --> 00:05:07.440]  其實透過行善而受苦
[00:05:07.440 --> 00:05:12.600]  是我們傳福音的一個很重要的見證
[00:05:12.600 --> 00:05:13.800]  今天我們所讀的聖經
[00:05:13.800 --> 00:05:15.920]  請大家再翻開彼得前書的
[00:05:15.920 --> 00:05:21.640]  第三章的十三到二十二節的地方
[00:05:21.640 --> 00:05:23.920]  我們先看第十三節的經文
[00:05:23.920 --> 00:05:25.120]  聖經這樣說
[00:05:25.120 --> 00:05:27.200]  「如果你們熱心行善
[00:05:27.200 --> 00:05:30.600]  有誰能害你們呢?」
[00:05:30.600 --> 00:05:33.720]  在這裏彼得提出一個切文
[00:05:33.720 --> 00:05:35.400]  「有誰能害你們?」
[00:05:35.400 --> 00:05:37.840]  或者一些的譯本
[00:05:37.840 --> 00:05:39.600]  省了一個「能」字
[00:05:39.600 --> 00:05:41.120]  可能是更加簡單
[00:05:41.120 --> 00:05:43.520]  「如果你們熱心行善
[00:05:43.520 --> 00:05:45.760]  有誰能害你們呢?」
[00:05:45.760 --> 00:05:48.200]  這個切文可能會說
[00:05:48.200 --> 00:05:49.160]  不是的
[00:05:49.160 --> 00:05:50.400]  如果我行善的話
[00:05:50.400 --> 00:05:52.200]  也是會有人害我的
[00:05:52.200 --> 00:05:54.560]  不過當彼得這樣提的時候
[00:05:54.560 --> 00:05:59.840]  他不是抹殺了基督徒行善而受苦的可能性
[00:05:59.840 --> 00:06:03.560]  而是指出如果你行善而被人苦害的話
[00:06:03.560 --> 00:06:05.960]  本身是一件不合理的事情
[00:06:05.960 --> 00:06:09.280]  不應該是一件常有或者必然有的事情
[00:06:09.280 --> 00:06:12.240]  如果發生就是一件不合理的事情
[00:06:12.240 --> 00:06:14.520]  所以彼得或者在聖經上的信息
[00:06:14.520 --> 00:06:19.160]  都不是要合理化別人去苦害基督徒
[00:06:19.160 --> 00:06:23.400]  受苦是一個我們會面對的可能性
[00:06:23.400 --> 00:06:25.400]  一個機會 一個事實
[00:06:25.400 --> 00:06:28.200]  但是聖經不是要合理化
[00:06:28.200 --> 00:06:30.120]  苦待基督徒的行為
[00:06:30.120 --> 00:06:34.880]  只是說叫我們要堅持熱心行善
[00:06:34.880 --> 00:06:36.120]  聖經所以這樣說
[00:06:36.120 --> 00:06:41.120]  「就算你們為義受苦 也是有福的」
[00:06:41.120 --> 00:06:44.320]  我們知道正如我們上一次
[00:06:44.320 --> 00:06:46.880]  有機會說過彼得前書第二章
[00:06:46.880 --> 00:06:49.320]  大家還會記得我提到的
[00:06:49.320 --> 00:06:51.120]  一個聖潔的生命是怎樣的
[00:06:51.120 --> 00:06:52.240]  不過八個字
[00:06:52.240 --> 00:06:54.640]  我考考你們還記不記得
[00:06:54.640 --> 00:06:57.760]  是「與神相近」
[00:06:57.760 --> 00:06:58.960]  然後是怎樣的
[00:06:58.960 --> 00:07:00.600]  「與眾不同」
[00:07:00.600 --> 00:07:02.880]  我跟你溫習了一次
[00:07:02.880 --> 00:07:04.520]  我們一起說一次好嗎
[00:07:04.520 --> 00:07:08.560]  我們與神相近 與眾不同
[00:07:08.560 --> 00:07:11.760]  因為與神相近的緣故
[00:07:11.760 --> 00:07:13.120]  所以與眾不同
[00:07:13.120 --> 00:07:16.680]  而結果跟世俗社會裡的人的生命
[00:07:16.680 --> 00:07:20.960]  是可能有張力有矛盾在其中去產生的
[00:07:20.960 --> 00:07:23.320]  包括我們堅持一些良善
[00:07:23.320 --> 00:07:25.600]  堅持不去說謊
[00:07:25.600 --> 00:07:29.240]  或者跟別人在事務上同流合污等等
[00:07:29.240 --> 00:07:32.400]  以致可能我們會面對一些壓力
[00:07:32.400 --> 00:07:33.760]  遭到一些質疑
[00:07:33.760 --> 00:07:37.240]  甚至被誹謗和逼迫
[00:07:37.240 --> 00:07:38.080]  聖經說
[00:07:38.080 --> 00:07:41.240]  「就算你們是為意受苦
[00:07:41.240 --> 00:07:43.600]  也是有福的」
[00:07:43.600 --> 00:07:47.240]  很明顯是延續著耶穌基督在八福裡面
[00:07:47.240 --> 00:07:51.440]  在登山補訓的五章第十節裡面所說的訊息
[00:07:51.440 --> 00:07:54.360]  耶穌說「為意受迫害的人是有福的
[00:07:54.360 --> 00:07:57.560]  因為天國是他們的」
[00:07:57.560 --> 00:08:00.960]  在登山補訓的接下來的兩節經文裡面
[00:08:00.960 --> 00:08:02.640]  其實進一步去指出
[00:08:02.640 --> 00:08:05.760]  什麼叫做為意受迫害
[00:08:05.760 --> 00:08:09.200]  或者為了行善而去受苦呢?
[00:08:09.200 --> 00:08:13.080]  其實一個最核心的定義就是
[00:08:13.080 --> 00:08:16.400]  你為了效法耶穌的緣故
[00:08:16.400 --> 00:08:19.160]  你就被人迫害 被人誹謗
[00:08:19.160 --> 00:08:20.680]  你就受苦
[00:08:20.680 --> 00:08:22.960]  效法耶穌代表了一種
[00:08:22.960 --> 00:08:24.440]  我們其實信了耶穌的人
[00:08:24.440 --> 00:08:27.480]  就應該有的生命追求的取向
[00:08:27.480 --> 00:08:30.480]  以及應該產生的一種本質
[00:08:30.480 --> 00:08:33.040]  為意去受苦
[00:08:33.040 --> 00:08:36.760]  不單單是說一些社會公義上的事情
[00:08:36.760 --> 00:08:38.040]  為行善而受苦
[00:08:38.040 --> 00:08:41.040]  也不只是一些慈慰的事情裡面
[00:08:41.040 --> 00:08:42.920]  你可能遇到一些難阻
[00:08:42.920 --> 00:08:44.280]  遇到一些困難
[00:08:44.280 --> 00:08:46.320]  而是你效法耶穌
[00:08:46.320 --> 00:08:49.240]  完全順服父神
[00:08:49.240 --> 00:08:52.560]  受苦 被別人傷害
[00:08:52.560 --> 00:08:54.040]  甚至被迫害致死
[00:08:54.040 --> 00:08:56.560]  本身一定不是一件好事
[00:08:56.560 --> 00:08:59.840]  不過因為行出合神心意的事情
[00:08:59.840 --> 00:09:02.440]  而有這些受苦的遭遇
[00:09:02.440 --> 00:09:05.080]  卻是蒙神賜福的事情
[00:09:05.080 --> 00:09:06.520]  按耶穌所說
[00:09:06.520 --> 00:09:09.040]  天國是他們的
[00:09:09.040 --> 00:09:14.120]  基督徒是在不同的生活當中
[00:09:14.120 --> 00:09:16.480]  不同的考驗的處境裡面
[00:09:16.480 --> 00:09:19.320]  去堅持行善
[00:09:19.320 --> 00:09:21.040]  去效法耶穌
[00:09:21.040 --> 00:09:24.720]  是會付出代價的
[00:09:24.720 --> 00:09:26.000]  我們在香港
[00:09:26.000 --> 00:09:27.920]  可能大家都會有一些的經歷
[00:09:27.920 --> 00:09:29.880]  但是我們更加明顯想像到
[00:09:29.880 --> 00:09:31.880]  在我們國內的弟兄姊妹
[00:09:31.880 --> 00:09:34.040]  面對的考驗是更加明顯
[00:09:34.040 --> 00:09:34.960]  過去一段日子
[00:09:34.960 --> 00:09:36.560]  我們一起都很關心
[00:09:36.560 --> 00:09:38.560]  在內地 特別浙江省
[00:09:38.560 --> 00:09:40.160]  有千多間教會
[00:09:40.160 --> 00:09:43.360]  被拆十字架的事件
[00:09:43.360 --> 00:09:45.800]  有很多的基督徒
[00:09:45.800 --> 00:09:48.560]  當教堂的十字架被拆的時候
[00:09:48.560 --> 00:09:53.440]  一方面他們很堅持地想去維護
[00:09:53.440 --> 00:09:56.240]  另一方面當十字架被拆了的時候
[00:09:56.240 --> 00:09:57.800]  他們怎樣做呢?
[00:09:57.800 --> 00:10:00.560]  他們在身上穿著一件T恤
[00:10:00.560 --> 00:10:03.040]  T恤上面就有一個十字架
[00:10:03.040 --> 00:10:08.080]  表明雖然掛在教堂高處的十字架被拆去
[00:10:08.080 --> 00:10:09.920]  但是他們所背負的十字架
[00:10:09.920 --> 00:10:12.440]  他們並沒有去背棄
[00:10:12.440 --> 00:10:17.000]  有一個北京的家庭教會的教會領袖
[00:10:17.000 --> 00:10:18.440]  一位徐弟兄
[00:10:18.440 --> 00:10:21.640]  其實他過去都經常
[00:10:21.640 --> 00:10:26.120]  多次因為他堅持信仰的緣故而受苦害
[00:10:26.120 --> 00:10:27.920]  他本身是一個醫生
[00:10:27.920 --> 00:10:30.600]  他曾經在1995年和2003年
[00:10:30.600 --> 00:10:34.640]  分別被當局判處要坐牢
[00:10:34.640 --> 00:10:38.440]  說他在後來出獄之後
[00:10:38.440 --> 00:10:40.320]  他繼續有教會聚會的時候
[00:10:40.320 --> 00:10:45.360]  也被當局以一個非法集會的名義去拘禁
[00:10:45.360 --> 00:10:48.560]  在2014年之後發生了這件事情
[00:10:48.560 --> 00:10:52.160]  在拘禁期間他連續23天禁食
[00:10:52.160 --> 00:10:56.680]  祈禱去仰望神去渡過這段日子
[00:10:56.680 --> 00:11:01.920]  後來他也開始了30天禁食的事情
[00:11:01.920 --> 00:11:03.000]  他很仰望神
[00:11:03.000 --> 00:11:05.960]  盼望在中國這個地方
[00:11:05.960 --> 00:11:09.040]  福音能夠自由地傳開
[00:11:09.040 --> 00:11:11.640]  他特別祈禱一件事情就是
[00:11:11.640 --> 00:11:15.240]  其實中國的教會是可以印聖經的
[00:11:15.240 --> 00:11:17.880]  不過印了聖經卻不可以公開發授
[00:11:17.880 --> 00:11:20.600]  只可以在三字教會裏面發授
[00:11:20.600 --> 00:11:24.240]  他就祈禱希望這件事情可以得到改變
[00:11:24.240 --> 00:11:27.200]  他經過很多的患難
[00:11:27.200 --> 00:11:29.400]  包括他雖然本身是個醫生
[00:11:29.400 --> 00:11:31.480]  但是他經過坐牢之後
[00:11:31.480 --> 00:11:33.640]  他離開了監獄之後
[00:11:33.640 --> 00:11:35.800]  他就再沒有任何的工作
[00:11:35.800 --> 00:11:37.920]  有人可以去請他做
[00:11:37.920 --> 00:11:40.640]  他沒有工作 沒有收入
[00:11:40.640 --> 00:11:43.160]  只是靠太太做的散工
[00:11:43.160 --> 00:11:44.840]  可以緊足戶口
[00:11:44.840 --> 00:11:49.840]  但是當局也有一些不同的事情繼續去迫害他
[00:11:49.840 --> 00:11:50.880]  他本身是個醫生
[00:11:50.880 --> 00:11:53.480]  但是他患了一些嚴重的疾病
[00:11:53.480 --> 00:11:59.000]  但是是幾經惆悵才能夠在一些朋友的幫助裏面
[00:11:59.000 --> 00:12:01.560]  可以醫治自己的疾病
[00:12:01.560 --> 00:12:03.000]  雖然是這樣
[00:12:03.000 --> 00:12:06.640]  但是弟兄依然去堅持他的信仰
[00:12:06.640 --> 00:12:12.200]  堅持要去將這個福音跟別人去分享
[00:12:12.200 --> 00:12:17.040]  弟兄姊妹 我們知道國內的情況跟香港很不同
[00:12:17.040 --> 00:12:22.800]  但是從一個看似很遠 實際上很近
[00:12:22.800 --> 00:12:26.480]  一條深圳河之隔的一個處境裏面
[00:12:26.480 --> 00:12:29.240]  讓我們留心 警醒
[00:12:29.240 --> 00:12:31.920]  能夠將福音去傳開
[00:12:31.920 --> 00:12:34.000]  能夠自由地去傳導
[00:12:34.000 --> 00:12:36.560]  不是一件必然的事情
[00:12:36.560 --> 00:12:39.480]  當在內地的教會的弟兄姊妹
[00:12:39.480 --> 00:12:44.640]  是冒死 遭遇苦難而繼續堅持的時候
[00:12:44.640 --> 00:12:49.640]  其實向我們提出了一個提醒 一個警號
[00:12:49.640 --> 00:12:52.040]  你是否也在受苦的日子裏面
[00:12:52.040 --> 00:12:55.640]  能夠繼續將你的信仰去堅持下去
[00:12:55.640 --> 00:12:58.520]  是否繼續將福音去傳開
[00:12:58.520 --> 00:13:00.240]  又或者只是帶回來今日
[00:13:00.240 --> 00:13:04.120]  當我們不是有什麼很大的苦難
[00:13:04.120 --> 00:13:06.360]  因為傳福音而要遭受的時候
[00:13:06.360 --> 00:13:12.440]  你有沒有珍惜這個可以跟別人分享福音的機會
[00:13:12.440 --> 00:13:15.360]  弟兄姊妹 在信仰的歷程當中
[00:13:15.360 --> 00:13:18.880]  無論是直接地去傳講福音
[00:13:18.880 --> 00:13:20.920]  或者是其他一些在生命裏面
[00:13:20.920 --> 00:13:24.800]  因為效法耶穌而面對考驗的時候
[00:13:24.800 --> 00:13:26.480]  彼得去鼓勵我們
[00:13:26.480 --> 00:13:28.360]  在十四節下半節他說
[00:13:28.360 --> 00:13:33.120]  「不要怕人的恐嚇 也不要畏懼」
[00:13:33.120 --> 00:13:37.240]  「只要心裡尊基督為聖 以他為主」
[00:13:37.240 --> 00:13:40.800]  「常常準備好去回答那些問你們」
[00:13:40.800 --> 00:13:44.280]  「為什麼懷有盼望的人」
[00:13:44.280 --> 00:13:46.320]  在受到恐嚇的時候
[00:13:46.320 --> 00:13:49.960]  我們的自然反應若不是奮力反抗
[00:13:49.960 --> 00:13:51.800]  甚至暴力反抗
[00:13:51.800 --> 00:13:53.920]  就是設法去逃避
[00:13:53.920 --> 00:13:55.720]  但是聖經勉勵我們
[00:13:55.720 --> 00:13:58.880]  我們不要出於畏懼去作出反應
[00:13:58.880 --> 00:14:02.360]  而要心裏尊基督為聖
[00:14:02.360 --> 00:14:04.280]  基督是我們的主
[00:14:04.280 --> 00:14:07.000]  我們在威嚇的面前仍然不改
[00:14:07.000 --> 00:14:09.920]  尊基督為主的心智
[00:14:09.920 --> 00:14:11.800]  剛才我們也背過《主禱文》
[00:14:11.800 --> 00:14:14.120]  其實《主禱文》一開始的時候就說
[00:14:14.120 --> 00:14:16.240]  「我們在天上的乎」
[00:14:16.240 --> 00:14:20.200]  「願人都尊你的名為聖」
[00:14:20.200 --> 00:14:21.920]  尊神的名為聖
[00:14:21.920 --> 00:14:23.840]  一個很清楚的意思就是
[00:14:23.840 --> 00:14:26.800]  我們不會輕看
[00:14:26.800 --> 00:14:31.360]  放下了神在我們生命裏居首位這件事
[00:14:31.360 --> 00:14:34.600]  我們全著敬畏愛慕的心
[00:14:34.600 --> 00:14:37.240]  去跟從我們的主
[00:14:37.240 --> 00:14:39.600]  我們願意尊崇和愛慕
[00:14:39.600 --> 00:14:40.920]  我們的神
[00:14:40.920 --> 00:14:44.360]  所以我們應該常常去敬畏神
[00:14:44.360 --> 00:14:46.960]  單單倚靠祂
[00:14:46.960 --> 00:14:50.360]  我們也記得其他的聚會裏面
[00:14:50.360 --> 00:14:53.000]  有小牧師跟我們分享過
[00:14:53.000 --> 00:14:57.280]  說我們怎知道一個人是否去敬畏神呢
[00:14:57.280 --> 00:14:59.360]  一個敬畏神的人很明顯就是
[00:14:59.360 --> 00:15:02.800]  他是很專心的去倚靠神
[00:15:02.800 --> 00:15:05.760]  他不以其他東西為他倚靠
[00:15:05.760 --> 00:15:07.960]  為他的保障
[00:15:07.960 --> 00:15:11.720]  一個尊基督為聖的信徒
[00:15:11.720 --> 00:15:15.640]  他就預備好將他心裏的盼望
[00:15:15.640 --> 00:15:17.960]  去向別人訴說
[00:15:17.960 --> 00:15:21.120]  在逼迫的環境裏面
[00:15:21.120 --> 00:15:25.560]  或者是一個對於信仰不友善的環境
[00:15:25.560 --> 00:15:27.480]  可能是你的辦公室的環境
[00:15:27.480 --> 00:15:30.720]  可能是你的家人因為未信主的緣故
[00:15:30.720 --> 00:15:33.280]  而對你的信仰有很多挑剔
[00:15:33.280 --> 00:15:36.360]  對你的行為也有很多的質疑等等
[00:15:36.360 --> 00:15:38.360]  我們常存著盼望
[00:15:38.360 --> 00:15:42.280]  亦都預備以溫柔敬畏的心去回答
[00:15:42.280 --> 00:15:47.480]  怎樣可以不去恐懼那些外在的威嚇
[00:15:47.480 --> 00:15:49.640]  秘訣就是敬畏神
[00:15:49.640 --> 00:15:51.280]  當你敬畏神的時候
[00:15:51.280 --> 00:15:54.120]  這些恐懼就不能夠攔阻你
[00:15:54.120 --> 00:15:57.520]  繼續去堅持你自己的信仰
[00:15:57.520 --> 00:15:59.240]  聖經特別提醒我們
[00:15:59.240 --> 00:16:02.120]  是用溫柔敬畏的心
[00:16:02.120 --> 00:16:05.040]  所謂溫柔我們過去也經常提及
[00:16:05.040 --> 00:16:07.560]  我們總是將這個字眼
[00:16:07.560 --> 00:16:10.920]  和我們對女性的期望扣緊起來
[00:16:10.920 --> 00:16:12.720]  女人應該溫柔一點
[00:16:12.720 --> 00:16:14.720]  但其實溫柔的意思
[00:16:14.720 --> 00:16:17.000]  應該是合乎中度
[00:16:17.000 --> 00:16:18.640]  不卑不狂
[00:16:18.640 --> 00:16:21.560]  我們能夠在面對一些事情上
[00:16:21.560 --> 00:16:23.840]  我們不是隨便的動氣
[00:16:23.840 --> 00:16:25.960]  而是能夠很
[00:16:25.960 --> 00:16:30.600]  只是堅持一個本身想表達的價值和信息
[00:16:30.600 --> 00:16:34.480]  卻不需要用一種跟別人對抗
[00:16:34.480 --> 00:16:37.160]  或者挑戰挑釁的態度
[00:16:37.160 --> 00:16:40.480]  要勝過別人的心態去表達
[00:16:40.480 --> 00:16:42.760]  用溫柔敬畏的心
[00:16:42.760 --> 00:16:46.040]  去將我們的盼望訴出出來
[00:16:46.040 --> 00:16:49.520]  什麼時候人會有興趣知道你的盼望
[00:16:49.520 --> 00:16:54.680]  就是唯有堅持這個盼望顯得困難
[00:16:54.680 --> 00:16:57.880]  要付出代價的時候
[00:16:57.880 --> 00:17:00.960]  為什麼你在這樣的狀況裡
[00:17:00.960 --> 00:17:02.960]  依然要堅持你所信的呢?
[00:17:02.960 --> 00:17:06.400]  為什麼你依然堅持要去愛其他人呢?
[00:17:06.400 --> 00:17:08.080]  唯有在這樣的處境裡
[00:17:08.080 --> 00:17:13.480]  別人會更加有興趣知道你的信心
[00:17:13.480 --> 00:17:16.320]  基督徒傳福音
[00:17:16.320 --> 00:17:18.320]  我們很多時候都會
[00:17:18.320 --> 00:17:22.760]  如果你留心外間一些不信的人的反應
[00:17:22.760 --> 00:17:24.600]  他們是這樣想的
[00:17:24.600 --> 00:17:27.840]  他們說 咦 為什麼基督教的福音電影
[00:17:27.840 --> 00:17:28.920]  拍來拍去
[00:17:28.920 --> 00:17:35.000]  都是在危疾裡得到不死得
[00:17:35.000 --> 00:17:36.760]  可以得救
[00:17:36.760 --> 00:17:40.200]  然後可能在一些毒癮 導癮裡
[00:17:40.200 --> 00:17:41.920]  可以戒得甩
[00:17:41.920 --> 00:17:46.320]  有沒有一些日常生活的見證呢?
[00:17:46.320 --> 00:17:48.560]  可能我們都會覺得 我們都認同
[00:17:48.560 --> 00:17:51.680]  在這些比較嚴峻的情況裡
[00:17:51.680 --> 00:17:54.360]  神體當中所顯明的因典
[00:17:54.360 --> 00:17:56.000]  是一個很實在的
[00:17:56.000 --> 00:17:59.440]  很應該向別人去傳講 去見證福音的
[00:17:59.440 --> 00:18:02.160]  但其實除了這些這樣的情況
[00:18:02.160 --> 00:18:04.000]  在我們日常的生活裡
[00:18:04.000 --> 00:18:05.560]  當我們沒有遇到這些
[00:18:05.560 --> 00:18:08.840]  危重的或者很嚴重的問題的時候
[00:18:08.840 --> 00:18:10.280]  我們是不是都能夠
[00:18:10.280 --> 00:18:13.480]  透過我們生命裡對行善的堅持
[00:18:13.480 --> 00:18:16.560]  而將我們的福音去見證開來呢?
[00:18:16.560 --> 00:18:19.160]  所以第一方面我們應當留心的
[00:18:19.160 --> 00:18:21.280]  即或行善受苦
[00:18:21.280 --> 00:18:24.200]  我們依然堅持的去傳揚福音
[00:18:24.200 --> 00:18:26.080]  第二方面我們留心經文組
[00:18:26.080 --> 00:18:27.840]  給我們的勉勵
[00:18:27.840 --> 00:18:30.200]  就是基督已經得勝
[00:18:30.200 --> 00:18:32.320]  領人去到神的面前
[00:18:32.320 --> 00:18:35.440]  我們先看第十八節
[00:18:35.440 --> 00:18:37.560]  第十八節聖經這樣說
[00:18:37.560 --> 00:18:41.400]  「因為基督也曾一次為你們的罪死了
