
[00:00:00.000 --> 00:00:04.760]  人生是應該按著神的心意生活
[00:05:34.960 --> 00:05:36.600]  現在一拍就有火了
[00:05:36.600 --> 00:05:38.240]  一開水就有水了
[00:05:38.240 --> 00:05:40.000]  以前這兩件事也要搞很久
[00:05:40.000 --> 00:05:41.160]  你要擔水
[00:05:41.160 --> 00:05:42.160]  你要劈柴
[00:05:42.160 --> 00:05:43.040]  你要燒火
[00:05:43.040 --> 00:05:46.080]  搞一天也搞不出一餐的
[00:05:46.080 --> 00:05:50.720]  所以生命就是虛耗在這些地方
[00:05:50.720 --> 00:05:54.520]  不過今時今日我們的缺乏不只是身體的
[00:05:54.520 --> 00:05:56.920]  我們對人了解多一點
[00:05:56.920 --> 00:05:59.240]  我們有心理的需要
[00:05:59.240 --> 00:06:00.720]  我們需要安全感
[00:06:00.720 --> 00:06:02.000]  我們需要被愛
[00:06:02.000 --> 00:06:05.640]  我們需要成就、成功感
[00:06:05.640 --> 00:06:09.240]  香港人很少不夠吃
[00:06:09.240 --> 00:06:12.240]  也很少覺得睡眠不足
[00:06:12.240 --> 00:06:13.360]  當然很多人都睡眠不足
[00:06:13.360 --> 00:06:15.760]  但是很少覺得睡眠不足是一個問題
[00:06:15.760 --> 00:06:18.880]  即使他發現他是學垂症也好
[00:06:18.880 --> 00:06:20.400]  但是很少覺得是一個問題
[00:06:20.400 --> 00:06:26.240]  香港人現在比較關心心理的需要多一點
[00:06:26.240 --> 00:06:29.240]  所以香港人會覺得不開心是一個問題
[00:06:29.240 --> 00:06:32.120]  而我覺得是一個很大的問題
[00:06:32.120 --> 00:06:33.840]  為什麼我會不開心
[00:06:34.320 --> 00:06:36.400]  為何你要開心呢
[00:06:36.400 --> 00:06:38.920]  但是大家都是想開心的
[00:06:38.920 --> 00:06:42.520]  有衣有食就是想開心
[00:06:42.520 --> 00:06:44.440]  所以開心是一個問題
[00:06:44.440 --> 00:06:46.840]  我們滿足這些需要有什麼問題呢
[00:06:46.840 --> 00:06:48.000]  沒有什麼問題的
[00:06:48.000 --> 00:06:48.920]  我想吃飽一點
[00:06:48.920 --> 00:06:50.160]  我想睡得多一點
[00:06:50.160 --> 00:06:51.240]  我想開心一點
[00:06:51.240 --> 00:06:52.240]  有什麼問題
[00:06:52.240 --> 00:06:53.120]  沒有問題的
[00:06:53.120 --> 00:06:55.280]  耶穌肚餓想吃東西有什麼問題
[00:06:55.280 --> 00:06:56.040]  沒有問題的
[00:06:56.040 --> 00:06:57.320]  那麼試探是什麼
[00:06:57.320 --> 00:06:58.920]  試探要看清楚
[00:06:59.480 --> 00:07:05.840]  試探是你若是神的兒子可以吩咐這些石頭變成食物
[00:07:05.840 --> 00:07:13.120]  試探是耶穌是可以將石頭變成食物的
[00:07:13.120 --> 00:07:14.120]  那他會做嗎
[00:07:14.120 --> 00:07:18.560]  試探是耶穌是可以將石頭變成食物
[00:07:18.560 --> 00:07:20.280]  各位耶穌可不可以將石頭變成食物
[00:07:20.280 --> 00:07:21.880]  耶穌當然可以
[00:07:21.880 --> 00:07:22.960]  耶穌沒有試過做
[00:07:22.960 --> 00:07:25.360]  耶穌沒有直接試過做這件事情
[00:07:25.760 --> 00:07:29.840]  耶穌只是試過將五餅二魚餵飽五千人而已
[00:07:29.840 --> 00:07:35.840]  那麼這個神蹟和將石頭變成食物差不多
[00:07:35.840 --> 00:07:37.840]  不是完全一樣
[00:07:37.840 --> 00:07:38.920]  類似
[00:07:38.920 --> 00:07:42.640]  耶穌為什麼可以將石頭變成食物呢
[00:07:42.640 --> 00:07:44.720]  因為他是神的兒子
[00:07:44.720 --> 00:07:46.720]  他有行神蹟的能力
[00:07:46.720 --> 00:07:48.720]  耶穌來到這個世界
[00:07:48.720 --> 00:07:50.920]  耶穌來這個世界做什麼呢
[00:07:50.920 --> 00:07:53.360]  耶穌來到這個世界成為人
[00:07:53.360 --> 00:07:57.160]  為什麼他還要保存行神蹟的能力呢
[00:07:57.160 --> 00:07:59.560]  他不徹底成為一個人呢
[00:07:59.560 --> 00:08:03.840]  我們在《方書》看到耶穌是可以行神蹟的
[00:08:03.840 --> 00:08:05.360]  耶穌在這個世界
[00:08:05.360 --> 00:08:07.360]  耶穌為什麼要保持
[00:08:07.360 --> 00:08:10.360]  能夠將石頭變成食物的能力呢
[00:08:10.360 --> 00:08:13.360]  或者帶著這個能力來這個世界呢
[00:08:13.360 --> 00:08:15.360]  我們看回《方書》
[00:08:15.360 --> 00:08:17.960]  我們看到耶穌行神蹟
[00:08:17.960 --> 00:08:22.360]  就是為了來見證他是神的兒子
[00:08:23.760 --> 00:08:25.360]  因為《約翰福音》
[00:08:25.360 --> 00:08:27.360]  就將耶穌行神蹟
[00:08:27.360 --> 00:08:29.360]  用另一個名詞去說的
[00:08:29.360 --> 00:08:31.360]  叫做記號
[00:08:31.360 --> 00:08:33.360]  叫做記號
[00:08:33.360 --> 00:08:35.360]  那麼耶穌的神蹟是一種記號
[00:08:35.360 --> 00:08:36.360]  這種記號做什麼呢
[00:08:36.360 --> 00:08:39.360]  是要向人顯明他是從神而來的
[00:08:39.360 --> 00:08:43.360]  所以《約翰方》說耶穌行很多事
[00:08:43.360 --> 00:08:45.360]  要記不完的
[00:08:45.360 --> 00:08:48.360]  不過但記這些事是要叫你們知道
[00:08:48.360 --> 00:08:50.360]  耶穌是神的兒子
[00:08:51.360 --> 00:08:53.360]  所以耶穌帶著這種能力來這個世界
[00:08:53.360 --> 00:08:56.360]  是要顯明祂是神的兒子
[00:08:56.360 --> 00:08:59.360]  不是為了讓祂自己爆
[00:08:59.360 --> 00:09:03.360]  耶穌是需要爆的
[00:09:03.360 --> 00:09:05.360]  但是耶穌有一種特別的能力
[00:09:05.360 --> 00:09:07.360]  這種能力是我們沒有的
[00:09:07.360 --> 00:09:11.360]  這種能力不是為了讓祂爆
[00:09:11.360 --> 00:09:13.360]  是為了要去作見證
[00:09:13.360 --> 00:09:15.360]  讓人知道祂是神的兒子
[00:09:15.360 --> 00:09:17.360]  所以我們看《方書》的時候
[00:09:17.360 --> 00:09:19.360]  我們看到耶穌所有的神蹟
[00:09:19.360 --> 00:09:21.360]  都是為了人
[00:09:21.360 --> 00:09:23.360]  幫助人而做的
[00:09:23.360 --> 00:09:25.360]  或者照樣被人看到
[00:09:25.360 --> 00:09:27.360]  來讓人看見祂是神的兒子
[00:09:27.360 --> 00:09:30.360]  在《方書》沒有記載耶穌暗地行一個神蹟
[00:09:30.360 --> 00:09:32.360]  為了祂自己
[00:09:32.360 --> 00:09:36.360]  有一個比較像這件事
[00:09:36.360 --> 00:09:38.360]  就是耶穌在水面行走
[00:09:38.360 --> 00:09:41.360]  伴在水面行走走到船那裡
[00:09:41.360 --> 00:09:43.360]  但是耶穌是不是為了自己上船
[00:09:43.360 --> 00:09:45.360]  所以用這個神蹟呢
[00:09:45.360 --> 00:09:46.360]  又不是
[00:09:46.360 --> 00:09:49.360]  接著事件就是門徒看到
[00:09:49.360 --> 00:09:51.360]  接著彼得又學行
[00:09:51.360 --> 00:09:53.360]  接著又說不夠信心
[00:09:53.360 --> 00:09:54.360]  耶穌就斥責他們
[00:09:54.360 --> 00:09:55.360]  接著他們就說
[00:09:55.360 --> 00:09:56.360]  哇 耶穌很厲害
[00:09:56.360 --> 00:09:57.360]  原來可以在水面行走
[00:09:57.360 --> 00:09:59.360]  都是一個見證來的
[00:09:59.360 --> 00:10:03.360]  讓門徒看到祂是屬於神而來的
[00:10:03.360 --> 00:10:04.360]  因為實情呢
[00:10:04.360 --> 00:10:07.360]  祂要上船是不一定要走過去的
[00:10:07.360 --> 00:10:09.360]  走得很辛苦的
[00:10:09.360 --> 00:10:11.360]  但是我們未試過在水面行走
[00:10:11.360 --> 00:10:14.360]  都不是一個一定很愉快的經驗
[00:10:14.360 --> 00:10:16.360]  而且要走很久
[00:10:16.360 --> 00:10:18.360]  如果耶穌真的只是想上船
[00:10:18.360 --> 00:10:19.360]  也不想被人知道
[00:10:19.360 --> 00:10:20.360]  是很容易的
[00:10:20.360 --> 00:10:22.360]  就是弄一個叮噹隨意門
[00:10:22.360 --> 00:10:23.360]  走過去
[00:10:23.360 --> 00:10:24.360]  沒有人知道
[00:10:24.360 --> 00:10:25.360]  那麼耶穌就在船上
[00:10:25.360 --> 00:10:27.360]  但是不是的
[00:10:27.360 --> 00:10:29.360]  所以在這封書我們可以看到
[00:10:29.360 --> 00:10:30.360]  耶穌行神蹟
[00:10:30.360 --> 00:10:33.360]  耶穌帶著神蹟的能力來這個世界
[00:10:33.360 --> 00:10:35.360]  是要為神工作的
[00:10:35.360 --> 00:10:37.360]  是要有目的的
[00:10:37.360 --> 00:10:39.360]  顯明祂是神的兒子
[00:10:39.360 --> 00:10:41.360]  今天我們在這個世界
[00:10:41.360 --> 00:10:43.360]  我們有很多需要的
[00:10:43.360 --> 00:10:44.360]  但是呢
[00:10:44.360 --> 00:10:47.360]  我們有時候為了滿足這些需要
[00:10:47.360 --> 00:10:51.360]  我們是用盡上帝給我們所有的力量
[00:10:51.360 --> 00:10:54.360]  我們覺得要吃的
[00:10:54.360 --> 00:10:58.360]  所以我們是用盡我們的力量去謀生的
[00:10:58.360 --> 00:11:01.360]  我們覺得是要很多的
[00:11:01.360 --> 00:11:02.360]  是要很多的
[00:11:02.360 --> 00:11:03.360]  那麼為了生存嘛
[00:11:03.360 --> 00:11:04.360]  當然要啦
[00:11:04.360 --> 00:11:07.360]  人不謀生怎麼能生存呢
[00:11:07.360 --> 00:11:09.360]  我們覺得為了生存
[00:11:09.360 --> 00:11:11.360]  我們是要用盡我們的力量
[00:11:11.360 --> 00:11:15.360]  我們忘記了我們生存
[00:11:15.360 --> 00:11:18.360]  應該是有另一些目的的
[00:11:18.360 --> 00:11:19.360]  是不是
[00:11:19.360 --> 00:11:21.360]  如果我們生存是為了生存
[00:11:21.360 --> 00:11:23.360]  那麼生存又為了生存
[00:11:23.360 --> 00:11:24.360]  那麼生存是什麼目的呢
[00:11:24.360 --> 00:11:25.360]  是沒有什麼意義的
[00:11:25.360 --> 00:11:27.360]  那我不生存就不用去謀生了
[00:11:27.360 --> 00:11:29.360]  死了就不用吃了
[00:11:29.360 --> 00:11:30.360]  那就不用那麼辛苦了
[00:11:30.360 --> 00:11:31.360]  是不是
[00:11:31.360 --> 00:11:32.360]  但是我們是這樣的
[00:11:32.360 --> 00:11:34.360]  我們很多時候就是努力
[00:11:34.360 --> 00:11:35.360]  生活是為了生存
[00:11:35.360 --> 00:11:36.360]  生存不知道是為了什麼呢
[00:11:36.360 --> 00:11:40.360]  我們要有食才可以生活
[00:11:40.360 --> 00:11:41.360]  這是事實
[00:11:41.360 --> 00:11:43.360]  但是當我們能夠生活的時候
[00:11:43.360 --> 00:11:44.360]  我們又要做什麼呢
[00:11:44.360 --> 00:11:46.360]  我們就是為了找一些更好的東西吃
[00:11:46.360 --> 00:11:50.360]  今時今日這個世界很多人都是這樣的
[00:11:50.360 --> 00:11:51.360]  那麼辛苦做什麼呢
[00:11:51.360 --> 00:11:52.360]  不是沒得吃
[00:11:52.360 --> 00:11:54.360]  不過是為了找更好的東西吃
[00:11:54.360 --> 00:11:56.360]  那些人是將他們的心機
[00:11:56.360 --> 00:11:57.360]  將他們的時間
[00:11:57.360 --> 00:12:00.360]  全都去找一些更好的東西吃
[00:12:00.360 --> 00:12:03.360]  就是放工就是去找一些好東西吃
[00:12:03.360 --> 00:12:05.360]  放假就是去找一些好東西吃
[00:12:05.360 --> 00:12:07.360]  生存就是為了吃
[00:12:07.360 --> 00:12:08.360]  都是為了吃
[00:12:08.360 --> 00:12:10.360]  我們都是很基本的
[00:12:10.360 --> 00:12:13.360]  都不是為了自己開心一點
[00:12:13.360 --> 00:12:14.360]  叫高級一點的
[00:12:14.360 --> 00:12:16.360]  那些人都是為了吃的
[00:12:16.360 --> 00:12:18.360]  但是耶穌說什麼呢
[00:12:18.360 --> 00:12:20.360]  耶穌說人活著不是單靠食物
[00:12:20.360 --> 00:12:22.360]  而是靠神口裡所出的一切
[00:12:22.360 --> 00:12:25.360]  當然不要那麼自勉地想
[00:12:25.360 --> 00:12:26.360]  就以為吃東西是不飽的
[00:12:26.360 --> 00:12:28.360]  要吃完聖經才飽的
[00:12:28.360 --> 00:12:29.360]  當然不是這個意思
[00:12:29.360 --> 00:12:31.360]  就是人呢
[00:12:31.360 --> 00:12:33.360]  食物是需要的
[00:12:33.360 --> 00:12:34.360]  因為是為我們生存
[00:12:34.360 --> 00:12:35.360]  但是更重要的是
[00:12:35.360 --> 00:12:37.360]  我們是要去了解上帝的心意
[00:12:37.360 --> 00:12:39.360]  我們靠神口裡的神話
[00:12:39.360 --> 00:12:41.360]  神的話就是他的心意
[00:12:41.360 --> 00:12:43.360]  神的話就是顯明他自己的想法
[00:12:43.360 --> 00:12:45.360]  我們來到這個世界
[00:12:45.360 --> 00:12:46.360]  就是要去完成
[00:12:46.360 --> 00:12:48.360]  上帝要我們完成的
[00:12:48.360 --> 00:12:51.360]  當我們可以生存下去的時候
[00:12:51.360 --> 00:12:54.360]  或者我們只是僅僅需要生存下去
[00:12:54.360 --> 00:12:56.360]  我們就是要去完成
[00:12:56.360 --> 00:12:59.360]  上帝要我們完成的東西
[00:12:59.360 --> 00:13:01.360]  我們更重要的
[00:13:01.360 --> 00:13:02.360]  生是有目的的
[00:13:02.360 --> 00:13:03.360]  我們是上帝創造的
[00:13:03.360 --> 00:13:05.360]  上帝創造給我們生命
[00:13:05.360 --> 00:13:07.360]  給我們一些特殊的能力
[00:13:07.360 --> 00:13:10.360]  特別一些我們跟其他人不同的地方
[00:13:10.360 --> 00:13:14.360]  是有些東西想我們去達成
[00:13:14.360 --> 00:13:16.360]  想達成的
[00:13:16.360 --> 00:13:19.360]  而不是只是為了讓我們繼續生存
[00:13:19.360 --> 00:13:21.360]  那些特別的能力
[00:13:21.360 --> 00:13:23.360]  那些特別的
[00:13:23.360 --> 00:13:24.360]  有時候叫恩賜
[00:13:24.360 --> 00:13:27.360]  或者那些特別的照明
[00:13:27.360 --> 00:13:29.360]  都是特別的
[00:13:29.360 --> 00:13:32.360]  是讓我們去活出一種
[00:13:32.360 --> 00:13:34.360]  跟其他人不同的生命
[00:13:34.360 --> 00:13:37.360]  而不是僅僅要我們存在在這個世界
[00:13:37.360 --> 00:13:41.360]  所以我們要明白上帝的心意
[00:13:41.360 --> 00:13:42.360]  我們要明白祂的話
[00:13:42.360 --> 00:13:45.360]  我們要知道我們在這個世界
[00:13:45.360 --> 00:13:49.360]  我們的特殊的呼召是什麼
[00:13:49.360 --> 00:13:50.360]  當然我們有需要的
[00:13:50.360 --> 00:13:52.360]  但是需要其實神是知道的
[00:13:52.360 --> 00:13:53.360]  神是會給我們的
[00:13:53.360 --> 00:13:56.360]  馬逢第六章三十二節說
[00:13:56.360 --> 00:14:00.360]  當很多人都是為了生存而去努力的時候
[00:14:00.360 --> 00:14:04.360]  耶穌說你們要先求祂的國和祂的義
[00:14:04.360 --> 00:14:06.360]  這些東西都要加給你們
[00:14:06.360 --> 00:14:09.360]  這些東西就是吃什麼,穿什麼,穿什麼
[00:14:09.360 --> 00:14:14.360]  今天就是我們怎樣可以有一個健康的身體
[00:14:14.360 --> 00:14:15.360]  健康的心理
[00:14:15.360 --> 00:14:17.360]  這些都是我們需要的
[00:14:17.360 --> 00:14:18.360]  神是知道的
[00:14:18.360 --> 00:14:20.360]  如果我們先求祂的國和祂的義
[00:14:20.360 --> 00:14:22.360]  什麼是神所願望的
[00:14:22.360 --> 00:14:24.360]  神所希望得到的
[00:14:24.360 --> 00:14:25.360]  神所希望成就的
[00:14:25.360 --> 00:14:27.360]  什麼是神覺得對的
[00:14:27.360 --> 00:14:30.360]  我們向著這個目標
[00:14:30.360 --> 00:14:31.360]  其他東西其實神是知道的
[00:14:31.360 --> 00:14:32.360]  神是會給我們的
[00:14:32.360 --> 00:14:35.360]  所以我們第一個要面對的試探
[00:14:35.360 --> 00:14:38.360]  就是我們過分強調我們的需要
[00:14:38.360 --> 00:14:41.360]  我們盡心盡性盡力
[00:14:41.360 --> 00:14:44.360]  愛自己去滿足我們的需要
[00:14:44.360 --> 00:14:47.360]  或者最簡單就是盡心盡力
[00:14:47.360 --> 00:14:49.360]  去找好東西吃
[00:14:49.360 --> 00:14:53.360]  我們花光我們生命最好的時間
[00:14:53.360 --> 00:14:58.360]  和最好的能力去滿足我們的需要
[00:14:58.360 --> 00:15:02.360]  我們明白我們知道上帝的說話重要
[00:15:02.360 --> 00:15:04.360]  我們按著祂的心意去生活
[00:15:04.360 --> 00:15:06.360]  我們不要太留意自己的需要
[00:15:06.360 --> 00:15:09.360]  神是會幫助我們的
[00:15:09.360 --> 00:15:10.360]  這樣是不是可以呢
[00:15:10.360 --> 00:15:11.360]  我們又面對第二個試探
[00:15:11.360 --> 00:15:16.360]  第二個試探就是當我們很想去完成上帝的旨意的時候
[00:15:16.360 --> 00:15:19.360]  我們就會問自己
[00:15:19.360 --> 00:15:22.360]  我怎樣知道我是在做上帝要我做的事情
[00:15:22.360 --> 00:15:25.360]  我怎樣知道我是在做上帝要我做的事情
[00:15:25.360 --> 00:15:27.360]  我們很想自己知道自己是在做的
[00:15:27.360 --> 00:15:30.360]  所以耶穌面對第二個試探
[00:15:30.360 --> 00:15:32.360]  第二個了
[00:15:32.360 --> 00:15:35.360]  第二個來了
[00:15:35.360 --> 00:15:39.360]  魔鬼帶耶穌去到聖城
[00:15:39.360 --> 00:15:41.360]  叫祂站在墊頂上面
[00:15:41.360 --> 00:15:42.360]  就跟祂說
[00:15:42.360 --> 00:15:43.360]  從此你跳下去
[00:15:43.360 --> 00:15:47.360]  因為神會吩咐天使托著你
[00:15:47.360 --> 00:15:48.360]  你不會碰在石頭上
[00:15:48.360 --> 00:15:52.360]  而是會從石頭上飄下去
[00:15:52.360 --> 00:15:54.360]  很安全降落
[00:15:54.360 --> 00:15:55.360]  為什麼在墊頂
[00:15:55.360 --> 00:15:58.360]  墊頂是當時耶路撒冷最高的建築物
[00:15:58.360 --> 00:16:00.360]  其實都很矮
[00:16:00.360 --> 00:16:01.360]  幾層樓高
[00:16:01.360 --> 00:16:02.360]  三層樓最多
[00:16:02.360 --> 00:16:04.360]  我們當然高很多
[00:16:04.360 --> 00:16:07.360]  我們百多層樓高
[00:16:07.360 --> 00:16:08.360]  跳下去沒有事
[00:16:08.360 --> 00:16:11.360]  很安全著陸
[00:16:11.360 --> 00:16:14.360]  但是問一下什麼意思
[00:16:14.360 --> 00:16:15.360]  跳下去
[00:16:15.360 --> 00:16:17.360]  很安全著陸
[00:16:17.360 --> 00:16:19.360]  我們可以想像一下
[00:16:19.360 --> 00:16:20.360]  如果今天神說
[00:16:20.360 --> 00:16:22.360]  你上榮輝大廈天台
[00:16:22.360 --> 00:16:24.360]  榮輝大廈有幾多層樓?
[00:16:24.360 --> 00:16:27.360]  幾層?
[00:16:27.360 --> 00:16:30.360]  大家過個星期來榮輝大廈
[00:16:30.360 --> 00:16:32.360]  知不知道榮輝大廈有幾多層樓?
[00:16:32.360 --> 00:16:36.360]  頭兩堂課都沒有人答到這個問題
[00:16:36.360 --> 00:16:40.360]  大家知不知道?
[00:16:40.360 --> 00:16:42.360]  第一,沒有人住榮輝大廈
[00:16:42.360 --> 00:16:44.360]  我相信這裡答不到
[00:16:44.360 --> 00:16:45.360]  榮輝大廈有幾多層樓
[00:16:45.360 --> 00:16:47.360]  因為大家坐電梯
[00:16:47.360 --> 00:16:48.360]  和他們坐電梯不同
[00:16:48.360 --> 00:16:49.360]  所以看不到有幾多層樓
[00:16:49.360 --> 00:16:52.360]  但是可不可以稍微留意一下
[00:16:52.360 --> 00:16:54.360]  你走過來榮輝大廈
[00:16:54.360 --> 00:16:56.360]  都看看有幾多層樓
[00:16:56.360 --> 00:16:57.360]  沒有人知道
[00:16:57.360 --> 00:17:01.360]  十幾層樓我估計都有
