
[00:00:00.000 --> 00:00:05.200]  一些迷信的人就會有一種這樣的想法
[00:03:10.000 --> 00:03:13.000]  和在很多的神學院都教這個科目
[00:03:13.000 --> 00:03:16.000]  所以有30年的時間
[00:03:16.000 --> 00:03:19.000]  我一直在搜集這些資料做一些研究
[00:03:19.000 --> 00:03:24.000]  如果你每年看一下那些聖上家所講的東西
[00:03:24.000 --> 00:03:26.000]  其實很容易破解
[00:03:26.000 --> 00:03:30.000]  假設你今年你看下去
[00:03:30.000 --> 00:03:32.000]  你的那個生肖
[00:03:32.000 --> 00:03:35.000]  或者他告訴你
[00:03:35.000 --> 00:03:37.000]  你所住的地方
[00:03:37.000 --> 00:03:43.000]  是會帶來你有血光之災
[00:03:43.000 --> 00:03:45.000]  我告訴你
[00:03:45.000 --> 00:03:47.000]  牧師免費醒你的一個方法
[00:03:47.000 --> 00:03:49.000]  就是去洗牙
[00:03:49.000 --> 00:03:52.000]  或者去捐血
[00:03:52.000 --> 00:03:53.000]  為什麼呢
[00:03:53.000 --> 00:03:55.000]  你洗牙已經出了血
[00:03:55.000 --> 00:03:57.000]  再不是去日本
[00:03:57.000 --> 00:04:00.000]  現在日圓跌
[00:04:00.000 --> 00:04:04.000]  你去日本大掃貨大出血
[00:04:04.000 --> 00:04:06.000]  以自己主動出血
[00:04:06.000 --> 00:04:10.000]  就避過了血光之災
[00:04:10.000 --> 00:04:12.000]  我們基督徒相信
[00:04:12.000 --> 00:04:15.000]  無論在困難逆境當中
[00:04:15.000 --> 00:04:18.000]  我們的神是會保守
[00:04:18.000 --> 00:04:21.000]  神是會看顧他的兒女
[00:04:21.000 --> 00:04:26.000]  和神一定同在與我們共同經過
[00:04:26.000 --> 00:04:30.000]  幫助我們勝過危機逆境和困難
[00:04:30.000 --> 00:04:31.000]  正如聖經講
[00:04:31.000 --> 00:04:36.000]  我靠著那家給我力量的凡事能作
[00:04:36.000 --> 00:04:38.000]  任何一個的時代
[00:04:38.000 --> 00:04:43.000]  都好像英國大文豪狄更斯所講
[00:04:43.000 --> 00:04:44.000]  雙城記
[00:04:44.000 --> 00:04:46.000]  這個是最好的時代
[00:04:46.000 --> 00:04:49.000]  但這個也是最壞的時代
[00:04:49.000 --> 00:04:51.000]  這個是一個光明的時候
[00:04:51.000 --> 00:04:54.000]  也是一個黑暗的時候
[00:04:54.000 --> 00:04:57.000]  人生所面對的情景
[00:04:57.000 --> 00:05:00.000]  和你生活裏面所面對的東西
[00:05:00.000 --> 00:05:02.000]  很多時是兩面
[00:05:02.000 --> 00:05:04.000]  聖經也都告訴我們
[00:05:04.000 --> 00:05:06.000]  萬事互相效力
[00:05:06.000 --> 00:05:09.000]  要愛神的人得益處
[00:05:09.000 --> 00:05:11.000]  即是說禍福吉凶
[00:05:11.000 --> 00:05:15.000]  其實它是一種很特別的組合
[00:05:15.000 --> 00:05:18.000]  如果你有信仰能夠靠著神
[00:05:18.000 --> 00:05:22.000]  這個禍福吉凶的因素洗牌組合之後
[00:05:22.000 --> 00:05:27.000]  會成為你生命上進的一個轉機
[00:05:27.000 --> 00:05:32.000]  每年在基督正信會的方餐會
[00:05:32.000 --> 00:05:35.000]  好像看戲看續集一樣
[00:05:35.000 --> 00:05:36.000]  講下去
[00:05:36.000 --> 00:05:40.000]  剛才我們桌裏面有位姊妹說
[00:05:40.000 --> 00:05:43.000]  好像記得在牛年開始講
[00:05:43.000 --> 00:05:47.000]  我都要回去查一下我的記事簿
[00:05:47.000 --> 00:05:49.000]  究竟哪一次講
[00:05:49.000 --> 00:05:51.000]  如果牛年到現在
[00:05:51.000 --> 00:05:53.000]  你們就聽了一半
[00:05:53.000 --> 00:05:56.000]  你們好好的健康生活
[00:05:56.000 --> 00:05:59.000]  繼續未來六年來
[00:05:59.000 --> 00:06:00.000]  為甚麼
[00:06:00.000 --> 00:06:02.000]  吃東西吃味道
[00:06:02.000 --> 00:06:04.000]  看戲看傳道
[00:06:04.000 --> 00:06:07.000]  聽道就要聽全集
[00:06:07.000 --> 00:06:11.000]  你好像收集一些東西一樣
[00:06:11.000 --> 00:06:13.000]  聽完十二講
[00:06:13.000 --> 00:06:19.000]  你就大概鼠牛虎兔龍蛇馬羊猴雞犬豬
[00:06:19.000 --> 00:06:22.000]  就齊齊了
[00:06:22.000 --> 00:06:26.000]  所以雖然今次和過往不同
[00:06:26.000 --> 00:06:28.000]  不是在一二月
[00:06:28.000 --> 00:06:33.000]  不是在新曆或者農曆年中的時候
[00:06:33.000 --> 00:06:36.000]  但是我仍然講蛇
[00:06:36.000 --> 00:06:40.000]  都希望能夠有一個延續
[00:06:40.000 --> 00:06:45.000]  蛇和其他生肖不同的地方很特別
[00:06:45.000 --> 00:06:47.000]  我搜集一些資料
[00:06:47.000 --> 00:06:49.000]  無論古今中外
[00:06:49.000 --> 00:06:54.000]  無論聖經或者聖經以外的文獻
[00:06:54.000 --> 00:06:56.000]  蛇是什麼
[00:06:56.000 --> 00:06:59.000]  蛇是正邪合體
[00:06:59.000 --> 00:07:03.000]  你看武俠小說就有這個名詞
[00:07:03.000 --> 00:07:05.000]  正邪合體
[00:07:05.000 --> 00:07:10.000]  它一方面有它這個光明偉大的一面
[00:07:10.000 --> 00:07:12.000]  但是它另外一方面
[00:07:12.000 --> 00:07:16.000]  也都有它一些邪惡的一面
[00:07:16.000 --> 00:07:20.000]  特別在聖經道理上
[00:07:20.000 --> 00:07:25.000]  好像我們今天的主題靈巧象蛇一樣
[00:07:25.000 --> 00:07:29.000]  是根據《馬太福音》第十章十六節
[00:07:29.000 --> 00:07:31.000]  主耶穌所講
[00:07:31.000 --> 00:07:35.000]  祂說你們要好像羊進入如狼群一樣
[00:07:35.000 --> 00:07:41.000]  你們要純良如甲子靈巧象蛇
[00:07:41.000 --> 00:07:45.000]  在西方希臘裏面
[00:07:45.000 --> 00:07:49.000]  最簡單就是有一個蛇髮魔女的神話
[00:07:49.000 --> 00:07:52.000]  如果你看古希臘的神話
[00:07:52.000 --> 00:07:55.000]  或者有一些這方面的電影
[00:07:55.000 --> 00:08:00.000]  就講到希臘的英雄打完仗之後
[00:08:00.000 --> 00:08:02.000]  他回航回家
[00:08:02.000 --> 00:08:07.000]  就在地中海的島裏迷失了自己
[00:08:07.000 --> 00:08:11.000]  其中這個島裏有一個蛇髮魔女
[00:08:11.000 --> 00:08:13.000]  看下去都無法聳然
[00:08:13.000 --> 00:08:15.000]  一條條頭髮
[00:08:15.000 --> 00:08:19.000]  是好像負離子電髮那些電到豎起來
[00:08:19.000 --> 00:08:23.000]  還會那條蛇是動一下動一下
[00:08:23.000 --> 00:08:25.000]  如果你見到一個人這樣
[00:08:25.000 --> 00:08:29.000]  你會覺得那些雞毛皮豎起來一樣
[00:08:29.000 --> 00:08:31.000]  最厲害的蛇髮魔女
[00:08:31.000 --> 00:08:33.000]  就是一看你
[00:08:33.000 --> 00:08:37.000]  你就會定在那裏變成一個化石
[00:08:37.000 --> 00:08:39.000]  我舉一個例子就是說
[00:08:39.000 --> 00:08:42.000]  蛇在西方的傳統裏面
[00:08:42.000 --> 00:08:47.000]  是代表邪惡和不善良的
[00:08:47.000 --> 00:08:51.000]  但是在埃及
[00:08:51.000 --> 00:08:54.000]  埃及法老王的官面那裏有什麼
[00:08:54.000 --> 00:08:57.000]  有個飯鏟頭那條蛇
[00:08:57.000 --> 00:09:01.000]  還有在東方釋迦牟尼
[00:09:01.000 --> 00:09:04.000]  在菩提樹底下成佛的時候
[00:09:04.000 --> 00:09:06.000]  你看看這佛教的景象
[00:09:06.000 --> 00:09:10.000]  後面一條很巨大的眼鏡蛇
[00:09:10.000 --> 00:09:15.000]  在它後面好像一把扇那樣罩著
[00:09:15.000 --> 00:09:18.000]  換言之本來邪惡的東西
[00:09:18.000 --> 00:09:23.000]  成為它一種呼應和驅邪的一種力量
[00:09:23.000 --> 00:09:27.000]  蛇精蛇合體的意思就是說
[00:09:27.000 --> 00:09:31.000]  它既惡又善既善又惡
[00:09:31.000 --> 00:09:33.000]  好像我們人性裏面
[00:09:33.000 --> 00:09:36.000]  有好有不好的一面
[00:09:36.000 --> 00:09:41.000]  我記得以前有一部西片叫功夫
[00:09:41.000 --> 00:09:44.000]  那個主角就是大衛卡拉甸
[00:09:44.000 --> 00:09:47.000]  有我這麼上一年紀的人就記得了
[00:09:47.000 --> 00:09:50.000]  你們年輕一點就應該不認識的
[00:09:50.000 --> 00:09:54.000]  就講到這個西人的少林和尚
[00:09:54.000 --> 00:09:57.000]  就在一個山洞裏面練功夫
[00:09:57.000 --> 00:09:59.000]  就突然之間
[00:09:59.000 --> 00:10:02.000]  就有一個和他樣子一樣的人
[00:10:02.000 --> 00:10:04.000]  出來和他打
[00:10:04.000 --> 00:10:06.000]  他打低了對方
[00:10:06.000 --> 00:10:08.000]  對方變成一條蛇
[00:10:08.000 --> 00:10:11.000]  還有一齣電影就是這個誰呢
[00:10:11.000 --> 00:10:14.000]  就是亞瑟王的傳說
[00:10:14.000 --> 00:10:16.000]  亞瑟王King Arthur
[00:10:16.000 --> 00:10:20.000]  就是把劍從石頭上拔出來
[00:10:20.000 --> 00:10:21.000]  那個王
[00:10:21.000 --> 00:10:27.000]  他有一個很有智慧的術士叫做梅林
[00:10:27.000 --> 00:10:31.000]  這個亞瑟王有一次在山洞裏面
[00:10:31.000 --> 00:10:34.000]  又是和一個和他一樣的人打打下
[00:10:34.000 --> 00:10:37.000]  那個人變成一條蛇
[00:10:37.000 --> 00:10:42.000]  換言之其實那個好像你那個人
[00:10:42.000 --> 00:10:45.000]  無論在弗洛伊德的心理學
[00:10:45.000 --> 00:10:47.000]  或者希臘的神話
[00:10:47.000 --> 00:10:50.000]  或者好像大衛卡拉甸的功夫
[00:10:50.000 --> 00:10:54.000]  或者亞瑟王元卓博士的電影裏面
[00:10:54.000 --> 00:10:59.000]  西方都覺得你那個外在的邪惡
[00:10:59.000 --> 00:11:02.000]  其實在你內心裏面存在
[00:11:02.000 --> 00:11:03.000]  是你的人性
[00:11:03.000 --> 00:11:06.000]  這個我們還未到聖經
[00:11:06.000 --> 00:11:08.000]  給我們一個很大的提示
[00:11:08.000 --> 00:11:11.000]  其實我們人類要對付的東西
[00:11:11.000 --> 00:11:13.000]  正是聖經所講
[00:11:13.000 --> 00:11:18.000]  人性裏面的那個罪的部分
[00:11:18.000 --> 00:11:19.000]  那個陰暗面
[00:11:19.000 --> 00:11:22.000]  是我們必須要去對付
[00:11:22.000 --> 00:11:24.000]  如果你能夠勝過自己
[00:11:24.000 --> 00:11:26.000]  你就能夠贏得世界
[00:11:26.000 --> 00:11:28.000]  你就能夠成功
[00:11:28.000 --> 00:11:30.000]  成功的人失敗
[00:11:30.000 --> 00:11:33.000]  是因為他不能夠勝過自己
[00:11:33.000 --> 00:11:35.000]  我再舉一個例子
[00:11:35.000 --> 00:11:38.000]  法國本來有機會做總統候選人
[00:11:38.000 --> 00:11:43.000]  那個好像世界貨幣基金會的主席
[00:11:43.000 --> 00:11:47.000]  一個那麼有權那麼有錢那麼有面子
[00:11:47.000 --> 00:11:50.000]  就在紐約一間酒店裏面
[00:11:50.000 --> 00:11:52.000]  他勝不過自己的慾望
[00:11:52.000 --> 00:11:54.000]  結果身敗名裂
[00:11:54.000 --> 00:11:56.000]  而且惹起官非
[00:11:56.000 --> 00:11:58.000]  我們想一個這樣的人
[00:11:58.000 --> 00:12:00.000]  他要什麼都可以
[00:12:00.000 --> 00:12:05.000]  為什麼會在一個開會完畢
[00:12:05.000 --> 00:12:07.000]  在酒店裏面出事呢
[00:12:07.000 --> 00:12:11.000]  聖經講我們人性裏面有很多的東西
[00:12:11.000 --> 00:12:12.000]  陰暗面
[00:12:12.000 --> 00:12:14.000]  如果你不能夠勝過的話
[00:12:14.000 --> 00:12:17.000]  他會好像一個蛇魔一樣
[00:12:17.000 --> 00:12:19.000]  搞擾著你一生
[00:12:19.000 --> 00:12:20.000]  在你人生事業
[00:12:20.000 --> 00:12:22.000]  家庭婚姻高峰裏面
[00:12:22.000 --> 00:12:25.000]  一下子就拔了下來
[00:12:25.000 --> 00:12:28.000]  這一種正邪合體
[00:12:28.000 --> 00:12:30.000]  既善又惡
[00:12:30.000 --> 00:12:33.000]  人性裏面陰暗面的顯示
[00:12:33.000 --> 00:12:36.000]  在中國的傳統一樣
[00:12:36.000 --> 00:12:41.000]  中國對蛇基本上都不是好看法
[00:12:41.000 --> 00:12:43.000]  譬如有人讚你
[00:12:43.000 --> 00:12:45.000]  說你真是好
[00:12:45.000 --> 00:12:46.000]  很有上進心
[00:12:46.000 --> 00:12:48.000]  人心不足蛇登象
[00:12:48.000 --> 00:12:50.000]  你估他讚你還是罵你
[00:12:50.000 --> 00:12:52.000]  你真是幾好
[00:12:52.000 --> 00:12:55.000]  整條大眼蛇一樣
[00:12:55.000 --> 00:12:56.000]  讚你還是罵你
[00:12:56.000 --> 00:12:58.000]  你真是幾好
[00:12:58.000 --> 00:12:59.000]  三點三十點十
[00:12:59.000 --> 00:13:01.000]  你就去中環蛇竇
[00:13:01.000 --> 00:13:02.000]  抱一下
[00:13:02.000 --> 00:13:04.000]  讚你還是罵你
[00:13:04.000 --> 00:13:06.000]  蛇是代表貪心
[00:13:06.000 --> 00:13:08.000]  蛇是代表懶惰
[00:13:08.000 --> 00:13:10.000]  不好的
[00:13:10.000 --> 00:13:12.000]  但是你看一下
[00:13:12.000 --> 00:13:15.000]  中國傳說裏面最出名的是什麼
[00:13:15.000 --> 00:13:18.000]  白蛇傳
[00:13:18.000 --> 00:13:22.000]  電影白蛇傳都拍過很多部
[00:13:22.000 --> 00:13:24.000]  白蛇傳的蛇是好還是不好
[00:13:24.000 --> 00:13:29.000]  又美麗又溫柔又浪漫
[00:13:29.000 --> 00:13:34.000]  很多男士都很想有他先的經歷
[00:13:34.000 --> 00:13:38.000]  你說那個化海和尚好還是不好
[00:13:38.000 --> 00:13:41.000]  大部份去研究的人
[00:13:41.000 --> 00:13:44.000]  覺得是社會裏面的一種男人
[00:13:44.000 --> 00:13:46.000]  同情這個白素貞
[00:13:46.000 --> 00:13:49.000]  和那條青蛇小清的人
[00:13:49.000 --> 00:13:51.000]  是多很多
[00:13:51.000 --> 00:13:52.000]  所以你是不是看見
[00:13:52.000 --> 00:13:54.000]  蛇在中國文化裏面
[00:13:54.000 --> 00:13:58.000]  同樣有善有惡的一面
[00:13:58.000 --> 00:13:59.000]  是不是
[00:13:59.000 --> 00:14:01.000]  還有
[00:14:01.000 --> 00:14:03.000]  蛇是代表吉祥
[00:14:03.000 --> 00:14:05.000]  你是不是搞錯
[00:14:05.000 --> 00:14:06.000]  代表吉祥
[00:14:06.000 --> 00:14:10.000]  我們說左青龍右白虎
[00:14:10.000 --> 00:14:13.000]  前朱雀後元寶
[00:14:13.000 --> 00:14:15.000]  元寶是代表北方
[00:14:15.000 --> 00:14:17.000]  什麼叫元寶
[00:14:17.000 --> 00:14:20.000]  元寶的象徵
[00:14:20.000 --> 00:14:24.000]  就是一條蛇纏住一隻烏龜
[00:14:24.000 --> 00:14:28.000]  青龍白虎朱雀都是吉祥物
[00:14:28.000 --> 00:14:30.000]  瑞獸
[00:14:30.000 --> 00:14:34.000]  同樣一條蛇纏住一隻烏龜
[00:14:34.000 --> 00:14:35.000]  都是吉祥物
[00:14:35.000 --> 00:14:37.000]  所以很有趣
[00:14:37.000 --> 00:14:42.000]  無論中外古今蛇
[00:14:42.000 --> 00:14:44.000]  在文化象徵上
[00:14:44.000 --> 00:14:46.000]  都是正邪合體
[00:14:46.000 --> 00:14:48.000]  好了你說去到聖經
[00:14:48.000 --> 00:14:50.000]  聖經如果你是基督徒
[00:14:50.000 --> 00:14:53.000]  你更加清楚是什麼
[00:14:53.000 --> 00:14:55.000]  就是蛇
[00:14:55.000 --> 00:14:58.000]  在聖經裏面是撒旦的化身
[00:14:58.000 --> 00:14:59.000]  是不是
[00:14:59.000 --> 00:15:01.000]  而且就是什麼
[00:15:01.000 --> 00:15:05.000]  奸搞邪惡不潔的象徵
[00:15:05.000 --> 00:15:07.000]  舊約不吃蛇
[00:15:07.000 --> 00:15:10.000]  我們在座有哪些基督徒
[00:15:10.000 --> 00:15:12.000]  吃過蛇
[00:15:12.000 --> 00:15:13.000]  不吃蛇
[00:15:13.000 --> 00:15:15.000]  不要舉手
[00:15:15.000 --> 00:15:17.000]  絕大部份都吃得吃
[00:15:17.000 --> 00:15:18.000]  喂行不行啊
[00:15:18.000 --> 00:15:19.000]  聖經裏面說
[00:15:19.000 --> 00:15:22.000]  找土在地上滑行的東西
[00:15:22.000 --> 00:15:24.000]  甚至你不說笑
[00:15:24.000 --> 00:15:27.000]  如果亞當夏灣是中國人
[00:15:27.000 --> 00:15:29.000]  就沒有了這個問題
[00:15:29.000 --> 00:15:31.000]  一條蛇出來就已經
[00:15:31.000 --> 00:15:32.000]  就是什麼呢
[00:15:32.000 --> 00:15:34.000]  炸蛇鹿
[00:15:34.000 --> 00:15:36.000]  蛇羹
[00:15:36.000 --> 00:15:40.000]  吃了哪還會吃禁果
[00:15:40.000 --> 00:15:43.000]  來到新約
[00:15:43.000 --> 00:15:44.000]  你如果看《士大人傳》
[00:15:44.000 --> 00:15:47.000]  十五章耶路撒冷會議
[00:15:47.000 --> 00:15:49.000]  就是我們華人基督徒解禁
[00:15:49.000 --> 00:15:52.000]  因為那裏沒有說不可以吃蛇
[00:15:52.000 --> 00:15:54.000]  是不是
[00:15:54.000 --> 00:15:55.000]  那裏只是說
[00:15:55.000 --> 00:15:57.000]  是勒死的生蟲
[00:15:57.000 --> 00:15:58.000]  那些東西
[00:15:58.000 --> 00:15:59.000]  是不可以吃
[00:15:59.000 --> 00:16:01.000]  拜個偶像
[00:16:01.000 --> 00:16:03.000]  你再去到希伯來書
[00:16:03.000 --> 00:16:05.000]  和普羅書信
[00:16:05.000 --> 00:16:06.000]  基本上
[00:16:06.000 --> 00:16:09.000]  不是吃什麼不吃什麼
[00:16:09.000 --> 00:16:11.000]  進入神的國
[00:16:11.000 --> 00:16:13.000]  而是反而出口的
[00:16:13.000 --> 00:16:15.000]  是能夠傷人
[00:16:15.000 --> 00:16:17.000]  多過你入口
[00:16:17.000 --> 00:16:18.000]  人進入神國
[00:16:18.000 --> 00:16:20.000]  不在乎吃喝
[00:16:20.000 --> 00:16:23.000]  不過為了別人的信心良心
[00:16:23.000 --> 00:16:26.000]  我們可以主動的
[00:16:26.000 --> 00:16:29.000]  按領袖吃或者不吃
[00:16:29.000 --> 00:16:31.000]  在聖經裏面
[00:16:31.000 --> 00:16:32.000]  我們發現到
[00:16:32.000 --> 00:16:35.000]  如果你去到主耶穌的教導
[00:16:35.000 --> 00:16:36.000]  對蛇有一種
[00:16:36.000 --> 00:16:38.000]  完全不同的看法
[00:16:38.000 --> 00:16:41.000]  約翰福音三章十四到十五節那裏說
[00:16:41.000 --> 00:16:43.000]  摩西在曠野
[00:16:43.000 --> 00:16:45.000]  怎樣舉蛇
[00:16:45.000 --> 00:16:48.000]  人子也照樣被舉起來
[00:16:48.000 --> 00:16:51.000]  叫一切順他的道德永生
[00:16:51.000 --> 00:16:53.000]  約翰福音三章十六節
[00:16:53.000 --> 00:16:54.000]  大家很熟
[00:16:54.000 --> 00:16:56.000]  但是前面那兩節
[00:16:56.000 --> 00:16:57.000]  原來是說蛇的
[00:16:57.000 --> 00:16:59.000]  說到什麼呢
[00:16:59.000 --> 00:17:01.000]  摩西在文素記裏面
[00:17:01.000 --> 00:17:03.000]  因為以色列人的背叛
[00:17:03.000 --> 00:17:05.000]  就有一堆火蛇
[00:17:05.000 --> 00:17:08.000]  進入百姓中間咬傷他們
[00:17:08.000 --> 00:17:11.000]  很多人咬了之後
[00:17:11.000 --> 00:17:12.000]  好像被火燒一樣
[00:17:12.000 --> 00:17:14.000]  有一個很痛的感覺
[00:17:14.000 --> 00:17:16.000]  神吩咐摩西
[00:17:16.000 --> 00:17:18.000]  這些人得到醫治是怎樣呢
[00:17:18.000 --> 00:17:22.000]  用銅照樣做一條火蛇
[00:17:22.000 --> 00:17:24.000]  掛在木架那裏
[00:17:24.000 --> 00:17:26.000]  叫那些人仰望
[00:17:26.000 --> 00:17:28.000]  就得到醫治了
[00:17:28.000 --> 00:17:30.000]  是不是那條蛇能夠醫治人呢
[00:17:30.000 --> 00:17:31.000]  不是
[00:17:31.000 --> 00:17:34.000]  而是他憑信心聽神的吩咐
[00:17:34.000 --> 00:17:36.000]  仰望就得到醫治了
[00:17:36.000 --> 00:17:40.000]  如果你去過聖地旅行
[00:17:40.000 --> 00:17:42.000]  我想很多人就算
[00:17:42.000 --> 00:17:44.000]  你去到約翰那邊
[00:17:44.000 --> 00:17:48.000]  一定會想一個景點叫尼泊山
[00:17:48.000 --> 00:17:52.000]  尼泊山就是摩西在那裏
[00:17:52.000 --> 00:17:55.000]  望過去過河之後
[00:17:55.000 --> 00:17:58.000]  整個神為他們預備的地方
[00:17:58.000 --> 00:18:00.000]  尼泊山在今天
[00:18:00.000 --> 00:18:06.000]  有一個非常大的T字形的架
[00:18:06.000 --> 00:18:08.000]  因為舊約裏面就不是十字架
[00:18:08.000 --> 00:18:10.000]  是一個T字形的架
[00:18:10.000 --> 00:18:12.000]  那裏就有一條蛇
[00:18:12.000 --> 00:18:13.000]  在那裏
[00:18:13.000 --> 00:18:16.000]  就代表文素記裏面這裏講
[00:18:16.000 --> 00:18:18.000]  今日紅十字會
[00:18:18.000 --> 00:18:19.000]  叫十字架
[00:18:19.000 --> 00:18:23.000]  是代表十字架那種救贖
[00:18:23.000 --> 00:18:26.000]  那種幫助人的精神
[00:18:26.000 --> 00:18:27.000]  醫學會
[00:18:27.000 --> 00:18:29.000]  我相信我們在當中
[00:18:29.000 --> 00:18:30.000]  有些醫生
[00:18:30.000 --> 00:18:33.000]  醫學會那個徽號是怎樣
[00:18:33.000 --> 00:18:35.000]  你或者再不是
[00:18:35.000 --> 00:18:39.000]  你去好像雲林街那間香港大學
[00:18:39.000 --> 00:18:43.000]  醫學會那個會所
[00:18:43.000 --> 00:18:44.000]  你看看是一個T字形
[00:18:44.000 --> 00:18:46.000]  有一條蛇
[00:18:46.000 --> 00:18:47.000]  那個來源在哪裏
[00:18:47.000 --> 00:18:49.000]  就是文素記
[00:18:49.000 --> 00:18:50.000]  摩西舉蛇
[00:18:50.000 --> 00:18:53.000]  叫人仰望得到醫治
[00:18:53.000 --> 00:18:54.000]  所以你看見
[00:18:54.000 --> 00:18:56.000]  蛇在今日來講
[00:18:56.000 --> 00:18:58.000]  有一個深層的意思
[00:18:58.000 --> 00:19:00.000]  比較少讀聖經
[00:19:00.000 --> 00:19:02.000]  解聖經的人解到出來
[00:19:02.000 --> 00:19:04.000]  就是原來傷害我們
[00:19:04.000 --> 00:19:07.000]  要我們致命的一樣東西
[00:19:07.000 --> 00:19:09.000]  一樣邪惡的東西
[00:19:09.000 --> 00:19:10.000]  蛇
[00:19:10.000 --> 00:19:13.000]  它可以被神轉變成為
[00:19:13.000 --> 00:19:14.000]  醫治我們
[00:19:14.000 --> 00:19:17.000]  救贖我們一樣東西
[00:19:17.000 --> 00:19:19.000]  這個隱藏的訊息
[00:19:19.000 --> 00:19:22.000]  我覺得是very very powerful
[00:19:22.000 --> 00:19:24.000]  特別在今日
[00:19:24.000 --> 00:19:26.000]  強調inner healing
[00:19:26.000 --> 00:19:28.000]  內裏的療治
[00:19:28.000 --> 00:19:31.000]  創傷的療治者
[00:19:31.000 --> 00:19:33.000]  一個這樣的概念裏面
[00:19:33.000 --> 00:19:35.000]  原來傷害我們的東西
[00:19:35.000 --> 00:19:40.000]  如果憑著信心仰望神
[00:19:40.000 --> 00:19:43.000]  這個傷害我們的蛇
[00:19:43.000 --> 00:19:45.000]  它的毒害性
[00:19:45.000 --> 00:19:46.000]  奸攪性
[00:19:46.000 --> 00:19:47.000]  邪惡性
[00:19:47.000 --> 00:19:50.000]  都可以被神終止
[00:19:50.000 --> 00:19:52.000]  而轉變成為
[00:19:52.000 --> 00:19:56.000]  生命醫治救贖的機會
[00:19:56.000 --> 00:19:58.000]  實際都是
[00:19:58.000 --> 00:20:00.000]  如果你被蛇咬到
[00:20:00.000 --> 00:20:03.000]  最好的醫治方法是甚麼
[00:20:03.000 --> 00:20:05.000]  中國人說
[00:20:05.000 --> 00:20:06.000]  凡是蛇
[00:20:06.000 --> 00:20:08.000]  觸摸咬你的地方
