
[00:00:00.000 --> 00:00:02.000]  各位領事們 早安
[00:04:35.000 --> 00:04:37.000]  《使徒行傳》說什麼
[00:04:37.000 --> 00:04:40.000]  《使徒行傳》其中一個
[00:04:40.000 --> 00:04:42.000]  很重要的特徵
[00:04:42.000 --> 00:04:45.000]  就是強調聖靈的工作
[00:04:45.000 --> 00:04:47.000]  聖靈的能力在五旬節那天
[00:04:47.000 --> 00:04:50.000]  降臨在耶路撒冷的信徒身上
[00:04:50.000 --> 00:04:52.000]  並且在本書
[00:04:52.000 --> 00:04:53.000]  也就是《使徒行傳》
[00:04:53.000 --> 00:04:55.000]  所敘述的各件事蹟上
[00:04:55.000 --> 00:04:58.000]  繼續帶領和建立
[00:04:58.000 --> 00:05:02.000]  教會和教會的領袖
[00:05:02.000 --> 00:05:04.000]  這裡的簡介告訴我們
[00:05:04.000 --> 00:05:07.000]  聖靈不只是在《使徒行傳》
[00:05:07.000 --> 00:05:09.000]  那幾十年
[00:05:09.000 --> 00:05:12.000]  在《使徒行傳》初期教會的時候
[00:05:12.000 --> 00:05:13.000]  他們存在
[00:05:13.000 --> 00:05:16.000]  聖靈一直存在直到現在
[00:05:16.000 --> 00:05:19.000]  活在你和我們的心裡
[00:05:19.000 --> 00:05:22.000]  並且它繼續帶領和建立
[00:05:22.000 --> 00:05:25.000]  教會和教會裡的領袖
[00:05:25.000 --> 00:05:28.000]  我相信不單是建立教會的領袖
[00:05:28.000 --> 00:05:33.000]  也是建立每一個相信它的人
[00:05:33.000 --> 00:05:35.000]  今天經文裡面
[00:05:35.000 --> 00:05:39.000]  不知道大家會不會有一個印象
[00:05:39.000 --> 00:05:43.000]  剛才葛太為我們讀出這段經文
[00:05:43.000 --> 00:05:45.000]  這段經文告訴我們
[00:05:45.000 --> 00:05:51.000]  似乎聖靈就像軍隊裡的元帥
[00:05:51.000 --> 00:05:53.000]  在調兵遣將
[00:05:53.000 --> 00:05:54.000]  不知道大家記不記得上星期
[00:05:54.000 --> 00:05:57.000]  黃牧師在這裡和大家分享的經文
[00:05:57.000 --> 00:05:59.000]  都是《使徒行傳》第九章
[00:05:59.000 --> 00:06:02.000]  提到保羅
[00:06:02.000 --> 00:06:06.000]  他在大馬士革的路上遇見耶穌
[00:06:06.000 --> 00:06:08.000]  然後他跌倒
[00:06:08.000 --> 00:06:11.000]  然後他就在一個地方
[00:06:11.000 --> 00:06:13.000]  他睜著眼睛在祈禱
[00:06:13.000 --> 00:06:16.000]  聖靈就去呼召
[00:06:16.000 --> 00:06:18.000]  吩咐亞拿尼亞
[00:06:18.000 --> 00:06:20.000]  你要去一個地方
[00:06:20.000 --> 00:06:21.000]  講得很詳細
[00:06:21.000 --> 00:06:22.000]  看到黃牧師說什麼嗎
[00:06:22.000 --> 00:06:23.000]  去到一個地方
[00:06:23.000 --> 00:06:25.000]  裡面你看到有一個人
[00:06:25.000 --> 00:06:26.000]  他叫什麼名字
[00:06:26.000 --> 00:06:28.000]  他在祈禱
[00:06:28.000 --> 00:06:32.000]  在阿蘇羅祈禱的時候
[00:06:32.000 --> 00:06:35.000]  他也會看到有一個人走來和他按手
[00:06:35.000 --> 00:06:36.000]  很清楚
[00:06:36.000 --> 00:06:38.000]  原來在這段經文裡
[00:06:38.000 --> 00:06:42.000]  我們看到背後的導演
[00:06:42.000 --> 00:06:45.000]  背後在策劃整件事情的那個
[00:06:45.000 --> 00:06:47.000]  是聖靈
[00:06:47.000 --> 00:06:49.000]  聖靈就好像軍隊裡的元帥一樣
[00:06:49.000 --> 00:06:51.000]  在調兵遣將
[00:06:51.000 --> 00:06:52.000]  今天的經文
[00:06:52.000 --> 00:06:54.000]  同樣我們看到聖靈的足跡
[00:06:54.000 --> 00:06:58.000]  透過彼得去治好一個探子
[00:06:58.000 --> 00:07:01.000]  透過彼得去治好
[00:07:01.000 --> 00:07:02.000]  不單止治好
[00:07:02.000 --> 00:07:06.000]  他使得已經死了一個多加去復活
[00:07:06.000 --> 00:07:07.000]  星爺弟兄姊妹
[00:07:07.000 --> 00:07:09.000]  你有沒有想過
[00:07:09.000 --> 00:07:12.000]  聖靈同樣在今天
[00:07:12.000 --> 00:07:15.000]  運行在我們當中
[00:07:15.000 --> 00:07:16.000]  聖靈同樣願意
[00:07:16.000 --> 00:07:19.000]  透過我們的生命去工作
[00:07:19.000 --> 00:07:21.000]  讓更加多的人蒙福
[00:07:21.000 --> 00:07:23.000]  就好像聖經裡提到的多加
[00:07:23.000 --> 00:07:26.000]  聖經裡提到的以利亞
[00:07:26.000 --> 00:07:28.000]  原來聖靈在尋找一些
[00:07:28.000 --> 00:07:31.000]  屬於他的人
[00:07:31.000 --> 00:07:32.000]  聖靈在尋找一些
[00:07:32.000 --> 00:07:35.000]  願意被他充滿的人
[00:07:35.000 --> 00:07:37.000]  聖靈在尋找一些
[00:07:37.000 --> 00:07:44.000]  願意被他支配我們生命的人
[00:07:44.000 --> 00:07:46.000]  當我們願意被聖靈
[00:07:46.000 --> 00:07:48.000]  去支配我們的生命的時候
[00:07:48.000 --> 00:07:52.000]  我們就會好像彼得那樣脫胎換骨
[00:07:52.000 --> 00:07:54.000]  如何脫胎換骨呢?
[00:07:54.000 --> 00:07:55.000]  如果你有機會的話
[00:07:55.000 --> 00:07:56.000]  請看《路加福音》
[00:07:56.000 --> 00:07:58.000]  《路加福音》是路加醫生寫的
[00:07:58.000 --> 00:08:00.000]  在學者的研究裡都知道
[00:08:00.000 --> 00:08:04.000]  《路加福音》是路加社的上集
[00:08:04.000 --> 00:08:07.000]  而《使徒行傳》是路加社的下一集
[00:08:07.000 --> 00:08:09.000]  在《路加福音》
[00:08:09.000 --> 00:08:10.000]  或者其他福音書裡
[00:08:10.000 --> 00:08:12.000]  你會看到彼得
[00:08:12.000 --> 00:08:14.000]  和《使徒行傳》所說的彼得很不同
[00:08:14.000 --> 00:08:17.000]  你會看到他變成了另一個人
[00:08:17.000 --> 00:08:20.000]  他有能力、有信心、有勇氣、有智慧
[00:08:20.000 --> 00:08:22.000]  不單止突破自己
[00:08:22.000 --> 00:08:23.000]  突破其他人
[00:08:23.000 --> 00:08:27.000]  也突破環境給他的框框、給他的限制
[00:08:27.000 --> 00:08:31.000]  做一些很偉大的事情
[00:08:31.000 --> 00:08:33.000]  各位靈姐妹
[00:08:33.000 --> 00:08:36.000]  今天聖靈同樣在尋找一些
[00:08:36.000 --> 00:08:39.000]  願意被他改變生命的人
[00:08:39.000 --> 00:08:42.000]  從彼得身上所做的事我們看到
[00:08:42.000 --> 00:08:46.000]  他在重現耶穌在世間的痕跡
[00:08:46.000 --> 00:08:49.000]  讓無論信的或者未信的人
[00:08:49.000 --> 00:08:54.000]  可以經驗耶穌仍然活在人間
[00:08:54.000 --> 00:08:56.000]  不過我要強調什麼叫偉大的事情
[00:08:56.000 --> 00:08:58.000]  可能大家會覺得偉大的事情
[00:08:58.000 --> 00:09:00.000]  就好像彼得那樣
[00:09:00.000 --> 00:09:02.000]  有一個死了的人復活才是偉大
[00:09:02.000 --> 00:09:04.000]  有一個癱瘓的人復活
[00:09:04.000 --> 00:09:07.000]  還是可以走路才是偉大
[00:09:07.000 --> 00:09:09.000]  如果你有留意聖經的時候
[00:09:09.000 --> 00:09:12.000]  原來偉大不是說中了
[00:09:12.000 --> 00:09:16.000]  不只是說眾所周知的事
[00:09:16.000 --> 00:09:19.000]  偉大指的可能就是
[00:09:19.000 --> 00:09:22.000]  眾人眼裡認為未必足道的事
[00:09:22.000 --> 00:09:24.000]  偉大所說的可能指的
[00:09:24.000 --> 00:09:26.000]  就是可能要建立一個人
[00:09:26.000 --> 00:09:27.000]  讓一個人蒙福
[00:09:27.000 --> 00:09:29.000]  這是偉大的事
[00:09:29.000 --> 00:09:33.000]  偉大指的就是讓神的名受到彰顯
[00:09:33.000 --> 00:09:37.000]  偉大原來就好像我小時候
[00:09:37.000 --> 00:09:39.000]  讀書時寫過練習簿
[00:09:39.000 --> 00:09:41.000]  我也是在區會的學校長大
[00:09:41.000 --> 00:09:45.000]  區會的家課簿有四個字
[00:09:45.000 --> 00:09:47.000]  我小時候不明白
[00:09:47.000 --> 00:09:49.000]  這四個字叫做榮臣益人
[00:09:49.000 --> 00:09:51.000]  大家有沒有聽過
[00:09:51.000 --> 00:09:54.000]  其實它就是說
[00:09:54.000 --> 00:09:56.000]  榮耀上帝
[00:09:56.000 --> 00:09:58.000]  還有祝福其他人的事
[00:09:58.000 --> 00:10:00.000]  就是偉大的事
[00:10:00.000 --> 00:10:03.000]  就是上帝想我們做的事
[00:10:03.000 --> 00:10:04.000]  可能你會說
[00:10:04.000 --> 00:10:06.000]  是真不是假
[00:10:06.000 --> 00:10:11.000]  我們都能夠重現耶穌在世間的痕跡
[00:10:11.000 --> 00:10:13.000]  我們首先了解一下
[00:10:13.000 --> 00:10:16.000]  聖經中所描述的彼得
[00:10:16.000 --> 00:10:18.000]  你看看他像誰
[00:10:18.000 --> 00:10:20.000]  在略過方的第五章二十四節
[00:10:20.000 --> 00:10:23.000]  我們看到耶穌醫好一個
[00:10:23.000 --> 00:10:26.000]  有四個朋友抬來的毯子
[00:10:26.000 --> 00:10:28.000]  他們抬到屋子的時候
[00:10:28.000 --> 00:10:30.000]  看到塞了很多人
[00:10:30.000 --> 00:10:32.000]  於是他拆了屋頂
[00:10:32.000 --> 00:10:37.000]  把毯子吊在耶穌面前
[00:10:37.000 --> 00:10:39.000]  耶穌對著這個毯子
[00:10:39.000 --> 00:10:40.000]  祂說了一句話
[00:10:40.000 --> 00:10:43.000]  我吩咐你起來
[00:10:43.000 --> 00:10:46.000]  拿你的玉子回家
[00:10:46.000 --> 00:10:47.000]  在約翰的五章八字
[00:10:47.000 --> 00:10:51.000]  耶穌醫好一個癱瘓了三十八年
[00:10:51.000 --> 00:10:53.000]  並且瞎了眼的人
[00:10:53.000 --> 00:10:55.000]  耶穌對著這個毯子說
[00:10:55.000 --> 00:10:56.000]  起來
[00:10:56.000 --> 00:11:00.000]  拿你的玉子走吧
[00:11:00.000 --> 00:11:02.000]  在今日的經文少林尊第九章三十四節
[00:11:02.000 --> 00:11:07.000]  彼得醫好一個癱瘓了八年的以利亞
[00:11:07.000 --> 00:11:09.000]  彼得對著這個以利亞說
[00:11:09.000 --> 00:11:11.000]  起來
[00:11:11.000 --> 00:11:13.000]  整理你的玉子吧
[00:11:13.000 --> 00:11:16.000]  當我在看這段經文的時候
[00:11:16.000 --> 00:11:18.000]  我忽發奇想
[00:11:18.000 --> 00:11:23.000]  如果媽媽有這個能力是多好呢
[00:11:23.000 --> 00:11:24.000]  對著家人說
[00:11:24.000 --> 00:11:26.000]  起來
[00:11:26.000 --> 00:11:27.000]  快點整理好你的床
[00:11:27.000 --> 00:11:29.000]  不要整天躺著玩電話
[00:11:29.000 --> 00:11:32.000]  你說多好呢
[00:11:32.000 --> 00:11:34.000]  我們看到彼得所做的事
[00:11:34.000 --> 00:11:36.000]  其實重現了耶穌
[00:11:36.000 --> 00:11:40.000]  跟耶穌的狀況很相似
[00:11:40.000 --> 00:11:45.000]  另外就是在路加方的八章四十九至五十六節
[00:11:45.000 --> 00:11:49.000]  彼得讓耶路的女兒復活
[00:11:49.000 --> 00:11:51.000]  彼得對著耶路的女兒說
[00:11:51.000 --> 00:11:53.000]  對著一個屍體說
[00:11:53.000 --> 00:11:56.000]  孩子,起來吧
[00:11:56.000 --> 00:11:58.000]  當耶穌說完這番話的時候
[00:11:58.000 --> 00:12:01.000]  耶路的女兒就坐了起來
[00:12:01.000 --> 00:12:04.000]  在路加方七章十一至十七節
[00:12:04.000 --> 00:12:06.000]  在崇奔的行列
[00:12:06.000 --> 00:12:08.000]  崇奔的行列裡面
[00:12:08.000 --> 00:12:11.000]  原來是一個寡婦的獨生子死了
[00:12:11.000 --> 00:12:14.000]  耶穌遇到這個行列
[00:12:14.000 --> 00:12:16.000]  祂動了慈心
[00:12:16.000 --> 00:12:18.000]  祂叫這個行列停下來
[00:12:18.000 --> 00:12:21.000]  對著這個屍體說
[00:12:21.000 --> 00:12:25.000]  年輕人,我吩咐你起來
[00:12:25.000 --> 00:12:29.000]  這個年輕人就這樣坐了起來
[00:12:29.000 --> 00:12:31.000]  耶穌就將這個年輕人
[00:12:31.000 --> 00:12:34.000]  交回給祂的媽媽
[00:12:34.000 --> 00:12:37.000]  在今天經文九章三十六至四十二節
[00:12:37.000 --> 00:12:42.000]  彼得對著多家的屍體
[00:12:42.000 --> 00:12:44.000]  對著這個屍體說
[00:12:44.000 --> 00:12:48.000]  大比大,起來吧
[00:12:48.000 --> 00:12:50.000]  大比大就張開了眼睛
[00:12:50.000 --> 00:12:52.000]  彼得就扶她起來
[00:12:52.000 --> 00:12:53.000]  採身
[00:12:53.000 --> 00:12:55.000]  將她活活地交給
[00:12:55.000 --> 00:12:59.000]  這班很傷心的年輕的寡婦
[00:12:59.000 --> 00:13:01.000]  當然我們知道不同的地方
[00:13:01.000 --> 00:13:02.000]  有不同的
[00:13:02.000 --> 00:13:04.000]  不同的地方是什麼呢
[00:13:04.000 --> 00:13:06.000]  當彼得醫治妲子
[00:13:06.000 --> 00:13:08.000]  以尼雅之前
[00:13:08.000 --> 00:13:10.000]  她說了一番話
[00:13:10.000 --> 00:13:12.000]  她說,以尼雅
[00:13:12.000 --> 00:13:15.000]  耶穌基督,醫好你了
[00:13:15.000 --> 00:13:18.000]  起來,整理你的玉子
[00:13:18.000 --> 00:13:21.000]  當彼得洗多家復活之前
[00:13:21.000 --> 00:13:25.000]  她悄悄地跪在屍體面前禱告
[00:13:25.000 --> 00:13:28.000]  為什麼彼得去做一些事
[00:13:28.000 --> 00:13:30.000]  跟耶穌很不同
[00:13:30.000 --> 00:13:32.000]  耶穌沒有這個片段
[00:13:32.000 --> 00:13:34.000]  因為彼得深深知道
[00:13:34.000 --> 00:13:37.000]  他一切的能力是來自上帝
[00:13:37.000 --> 00:13:41.000]  來自上帝所差派的聖靈賜給他
[00:13:41.000 --> 00:13:43.000]  除了彼得之外
[00:13:43.000 --> 00:13:45.000]  我們也見到多家
[00:13:45.000 --> 00:13:46.000]  其實多家也同樣是
[00:13:46.000 --> 00:13:49.000]  重現耶穌在世間的痕跡
[00:13:49.000 --> 00:13:50.000]  聖經沒有提到
[00:13:50.000 --> 00:13:53.000]  多家是不是一位寡婦
[00:13:53.000 --> 00:13:55.000]  但是在經文裡面
[00:13:55.000 --> 00:13:58.000]  我們看到多家
[00:13:58.000 --> 00:14:00.000]  其實是一群寡婦
[00:14:00.000 --> 00:14:03.000]  屬靈的媽媽
[00:14:03.000 --> 00:14:04.000]  我相信大家都知道
[00:14:04.000 --> 00:14:08.000]  寡婦在當時的狀況
[00:14:08.000 --> 00:14:10.000]  是一個很大的困境
[00:14:10.000 --> 00:14:12.000]  就算是說中國
[00:14:12.000 --> 00:14:14.000]  在一百年之前
[00:14:14.000 --> 00:14:16.000]  我相信女性的情況
[00:14:16.000 --> 00:14:19.000]  也跟當時的婦女情況一樣
[00:14:19.000 --> 00:14:23.000]  就是婦女沒有謀生的機會
[00:14:23.000 --> 00:14:25.000]  和能力
[00:14:25.000 --> 00:14:26.000]  總言之你有謀生的能力
[00:14:26.000 --> 00:14:27.000]  你也沒有這個機會
[00:14:27.000 --> 00:14:29.000]  因為不會請女人
[00:14:29.000 --> 00:14:31.000]  所以當時的婦女
[00:14:31.000 --> 00:14:34.000]  好像我們中國人的婦女一樣
[00:14:34.000 --> 00:14:35.000]  可能一百年之前
[00:14:35.000 --> 00:14:37.000]  我們有一句話叫什麼
[00:14:37.000 --> 00:14:39.000]  在家你要從什麼
[00:14:39.000 --> 00:14:41.000]  在家從父
[00:14:41.000 --> 00:14:42.000]  出嫁呢
[00:14:42.000 --> 00:14:43.000]  從夫
[00:14:43.000 --> 00:14:44.000]  老來呢
[00:14:44.000 --> 00:14:46.000]  從子
[00:14:46.000 --> 00:14:48.000]  因為婦女沒有這個謀生的機會
[00:14:48.000 --> 00:14:50.000]  所以她要靠著父親
[00:14:50.000 --> 00:14:52.000]  丈夫和兒子
[00:14:52.000 --> 00:14:54.000]  但是當一個女性
[00:14:54.000 --> 00:14:56.000]  她出嫁之後
[00:14:56.000 --> 00:14:58.000]  而她的丈夫離世
[00:14:58.000 --> 00:15:00.000]  她成為一個寡婦
[00:15:00.000 --> 00:15:01.000]  而她沒有兒子之後
[00:15:01.000 --> 00:15:04.000]  又或者她的兒子很年幼的時候
[00:15:04.000 --> 00:15:06.000]  她怎樣謀生去維持自己的生活
[00:15:06.000 --> 00:15:08.000]  和她家庭的生活呢
[00:15:08.000 --> 00:15:11.000]  她只有很少很少的選擇
[00:15:11.000 --> 00:15:13.000]  她只能夠改嫁
[00:15:13.000 --> 00:15:14.000]  做別人的妾侍
[00:15:14.000 --> 00:15:17.000]  又或者她賣身為奴
[00:15:17.000 --> 00:15:20.000]  又或者賣身作為妓女
[00:15:20.000 --> 00:15:23.000]  大家可以從一套戲叫孤星裡
[00:15:23.000 --> 00:15:25.000]  你就可以看到
[00:15:25.000 --> 00:15:28.000]  女性原來是一個沒有謀生的機會和能力底下
[00:15:28.000 --> 00:15:31.000]  所面對的慘況
[00:15:31.000 --> 00:15:34.000]  當時的寡婦都是一樣
[00:15:34.000 --> 00:15:36.000]  多加在《聖經》裡面提到
[00:15:36.000 --> 00:15:39.000]  就是多加時時這些寡婦在一起
[00:15:39.000 --> 00:15:43.000]  原來同在一起是很重要
[00:15:43.000 --> 00:15:45.000]  我不知道現代人會覺得
[00:15:45.000 --> 00:15:47.000]  現代最大的困境是什麼
[00:15:47.000 --> 00:15:50.000]  可能大家會覺得沒有錢是最大的困境
[00:15:50.000 --> 00:15:52.000]  原來不是
[00:15:52.000 --> 00:15:56.000]  現代人最大的困境是孤獨
[00:15:56.000 --> 00:15:59.000]  記得有一次我看丹蘭修女的書
[00:15:59.000 --> 00:16:00.000]  她提到
[00:16:00.000 --> 00:16:04.000]  她去安老院探望長者
[00:16:04.000 --> 00:16:08.000]  她發現有一個很獨特的現象
[00:16:08.000 --> 00:16:11.000]  就是每一個安老院的長者
[00:16:11.000 --> 00:16:13.000]  都是看著門口
[00:16:13.000 --> 00:16:17.000]  大家知不知道為什麼她看著門口
[00:16:17.000 --> 00:16:21.000]  她很盼望她的家人能夠來探望她們
[00:16:21.000 --> 00:16:22.000]  孤獨
[00:16:22.000 --> 00:16:26.000]  雖然在安老院裡她們三餐不休
[00:16:26.000 --> 00:16:28.000]  有人照顧她們的起居飲食
[00:16:28.000 --> 00:16:31.000]  她們也有一個安穩的居所
[00:16:31.000 --> 00:16:36.000]  不過她最需要的就是人的陪伴
[00:16:36.000 --> 00:16:41.000]  多加和這些婦女時常在一起
[00:16:41.000 --> 00:16:43.000]  對她們是一份陪伴
[00:16:43.000 --> 00:16:46.000]  也組織了一些寡婦在一起時
[00:16:46.000 --> 00:16:48.000]  可以互相陪伴
[00:16:48.000 --> 00:16:51.000]  不僅如此
[00:16:51.000 --> 00:16:54.000]  多加也做了女衣和外衣
[00:16:54.000 --> 00:16:56.000]  給這些寡婦
[00:16:56.000 --> 00:16:58.000]  《聖經》沒有特別詳細強調
[00:16:58.000 --> 00:17:03.000]  究竟是多加做了內衣和外衣
[00:17:03.000 --> 00:17:04.000]  送給這些寡婦
[00:17:04.000 --> 00:17:09.000]  讓她們的生活需要得到滿足
[00:17:09.000 --> 00:17:14.000]  還是她們教寡婦一起做內衣和外衣
[00:17:14.000 --> 00:17:16.000]  以便可以出賣
[00:17:16.000 --> 00:17:19.000]  換錢作為維生
[00:17:19.000 --> 00:17:21.000]  我們不知道
[00:17:21.000 --> 00:17:26.000]  不過《聖經》裡也有八個字形容多加
[00:17:26.000 --> 00:17:31.000]  「講行善事,多施周濟」
[00:17:31.000 --> 00:17:35.000]  英文《聖經》的形容是non-stop
[00:17:35.000 --> 00:17:37.000]  沒有停止
[00:17:37.000 --> 00:17:42.000]  多加沒有停止去做善事
[00:17:42.000 --> 00:17:45.000]  去幫助身邊的人
[00:17:45.000 --> 00:17:46.000]  我剛才形容多加
[00:17:46.000 --> 00:17:48.000]  你覺得他像不像耶穌
[00:17:48.000 --> 00:17:53.000]  在世界上的時候的模樣
[00:17:53.000 --> 00:17:58.000]  當耶穌看到有需要的人的時候
