
[00:00:00.000 --> 00:00:04.200]  領子梅路加福音曾經說過一件事
[00:03:47.880 --> 00:03:50.360]  去指控其他人
[00:03:50.360 --> 00:03:51.800]  第四個是
[00:03:51.800 --> 00:03:52.840]  或者是
[00:03:52.840 --> 00:03:56.640]  一些是或明或暗要去操控的
[00:03:56.640 --> 00:03:59.240]  一定要人依照自己的方式
[00:03:59.240 --> 00:04:01.240]  那些方法去做的
[00:04:01.240 --> 00:04:03.880]  第五個呢就是很喜歡喝冷水的
[00:04:03.880 --> 00:04:05.560]  說到許景峰炒烈的時候
[00:04:05.560 --> 00:04:07.640]  就一盤冷水照頭喝
[00:04:07.640 --> 00:04:09.840]  很少有同理心的
[00:04:09.840 --> 00:04:11.000]  第六個呢
[00:04:11.000 --> 00:04:15.040]  就是喜歡塑造自己成為一些悲情的人物
[00:04:15.040 --> 00:04:16.840]  總之全世界都是最慘的
[00:04:16.840 --> 00:04:18.560]  每個人都要同情我
[00:04:18.560 --> 00:04:20.440]  第七個呢
[00:04:20.440 --> 00:04:23.320]  是喜歡攀附喜悅
[00:04:23.320 --> 00:04:26.080]  取悅一些有權有勢的人
[00:04:26.080 --> 00:04:29.560]  讓那些人去認同自己
[00:04:29.560 --> 00:04:31.040]  第八個呢
[00:04:31.040 --> 00:04:34.040]  是不肯放下自己心靈裡面的傷害
[00:04:34.040 --> 00:04:37.320]  並且將這些傷害無限擴張
[00:04:37.320 --> 00:04:38.320]  擴到最大
[00:04:38.320 --> 00:04:39.800]  第九個呢
[00:04:39.800 --> 00:04:44.080]  是永遠都不肯承認自己犯錯的
[00:04:44.080 --> 00:04:45.400]  好像神一樣的
[00:04:45.400 --> 00:04:46.880]  第十個呢
[00:04:46.880 --> 00:04:50.760]  就是很吝惜自己的金錢和時間
[00:04:50.760 --> 00:04:54.680]  並且做了很多理由去將這些東西合理化
[00:04:54.680 --> 00:04:57.400]  或者我們在這裡看的時候
[00:04:57.400 --> 00:05:00.800]  可能多或少都會有一點點這樣的痕跡
[00:05:00.800 --> 00:05:02.200]  有人這樣說
[00:05:02.200 --> 00:05:05.160]  我們最大的敵人
[00:05:05.160 --> 00:05:06.160]  不是什麼人
[00:05:06.160 --> 00:05:07.000]  是自己
[00:05:07.000 --> 00:05:08.680]  也有人這樣說
[00:05:09.000 --> 00:05:11.720]  人生最大的戰爭
[00:05:11.720 --> 00:05:13.520]  不是要對付什麼人
[00:05:13.520 --> 00:05:15.440]  或者是對付什麼事
[00:05:15.440 --> 00:05:18.240]  而是對付自己的自我中心
[00:05:18.240 --> 00:05:21.240]  對於我們信耶穌的人來說
[00:05:21.240 --> 00:05:24.600]  自我中心就是我們所說的罪
[00:05:24.600 --> 00:05:26.080]  什麼都要想自己
[00:05:26.080 --> 00:05:30.160]  自我中心其實可以分三樣
[00:05:30.160 --> 00:05:32.280]  第一樣就是自義
[00:05:32.280 --> 00:05:33.800]  什麼是自義呢
[00:05:33.800 --> 00:05:35.600]  自義就是我一定對
[00:05:35.600 --> 00:05:36.920]  你一定錯
[00:05:36.920 --> 00:05:38.800]  我有一個舊同學
[00:05:38.800 --> 00:05:39.920]  因為我讀歷史出身
[00:05:39.920 --> 00:05:40.960]  我有一個舊同學
[00:05:40.960 --> 00:05:42.840]  就經常教他兒子歷史
[00:05:42.840 --> 00:05:45.040]  有一次他兒子就問他
[00:05:45.040 --> 00:05:46.120]  爸爸
[00:05:46.120 --> 00:05:47.920]  第一次世界大戰
[00:05:47.920 --> 00:05:49.720]  爆發的原因是什麼
[00:05:49.720 --> 00:05:51.520]  我們同學就很聰明地說
[00:05:51.520 --> 00:05:53.520]  第一次世界大戰爆發的原因
[00:05:53.520 --> 00:05:56.040]  就是德國攻打俄國
[00:05:56.040 --> 00:05:58.440]  他太太聽到之後
[00:05:58.440 --> 00:05:59.240]  錯啊
[00:05:59.240 --> 00:06:00.160]  不是啊
[00:06:00.160 --> 00:06:03.880]  應該是俄國的軍隊總動員
[00:06:03.880 --> 00:06:06.000]  對德國構成威脅
[00:06:06.000 --> 00:06:07.680]  所以爆發戰爭
[00:06:07.680 --> 00:06:10.280]  他的同學就很不服氣
[00:06:10.280 --> 00:06:11.480]  你懂什麼
[00:06:11.480 --> 00:06:12.760]  我看完這本書
[00:06:12.760 --> 00:06:14.040]  整本書這麼厚
[00:06:14.040 --> 00:06:15.600]  這本書是這麼說的
[00:06:15.600 --> 00:06:17.240]  他太太又很不服氣
[00:06:17.240 --> 00:06:20.400]  我就上網做了資料搜集
[00:06:20.400 --> 00:06:21.560]  做了研究
[00:06:21.560 --> 00:06:22.960]  結論就是這樣
[00:06:22.960 --> 00:06:26.480]  於是兩夫妻就開始爭執起來
[00:06:26.480 --> 00:06:28.880]  兒子現在是問你還是問我
[00:06:28.880 --> 00:06:30.040]  問我嘛
[00:06:30.040 --> 00:06:32.080]  你不要亂說話
[00:06:32.080 --> 00:06:33.560]  太太又很不服氣
[00:06:33.560 --> 00:06:34.880]  你才亂說話
[00:06:34.880 --> 00:06:36.640]  於是兩夫妻又爭執起來
[00:06:36.640 --> 00:06:40.480]  他兒子就無奈地聽著他們在吵架
[00:06:40.480 --> 00:06:42.080]  到最後
[00:06:42.080 --> 00:06:43.920]  他兒子就說了這句話
[00:06:43.920 --> 00:06:45.160]  我現在很明白
[00:06:45.160 --> 00:06:46.520]  為什麼會打仗
[00:06:46.520 --> 00:06:49.840]  我們一起看《針研》
[00:06:49.840 --> 00:06:52.800]  二十一篇兩節
[00:06:52.800 --> 00:06:53.800]  是在說什麼呢
[00:06:53.800 --> 00:06:55.280]  人所行的
[00:06:55.280 --> 00:06:56.800]  在自己眼中
[00:06:56.800 --> 00:06:58.160]  都看為正
[00:06:58.160 --> 00:07:01.280]  唯有耶和華衡量人心
[00:07:01.280 --> 00:07:02.440]  智就是
[00:07:02.440 --> 00:07:03.640]  我一定對
[00:07:03.640 --> 00:07:04.960]  你一定錯
[00:07:05.600 --> 00:07:07.160]  我一定對你一定錯
[00:07:07.160 --> 00:07:10.040]  我們樹立了很多很多的敵人
[00:07:10.040 --> 00:07:11.080]  什麼敵人呢
[00:07:11.080 --> 00:07:12.680]  那些得罪我們的人
[00:07:12.680 --> 00:07:14.880]  那些思想做事的方法
[00:07:14.880 --> 00:07:17.600]  行事為人的方式跟我們不同的人
[00:07:17.600 --> 00:07:19.840]  又或者我們看不順眼的人
[00:07:19.840 --> 00:07:20.760]  人很有趣
[00:07:20.760 --> 00:07:23.200]  人往往都從自己的角度去看
[00:07:23.200 --> 00:07:24.960]  有的時候我們說
[00:07:24.960 --> 00:07:26.720]  其實我忍了你很久了
[00:07:26.720 --> 00:07:28.360]  其實我們從自己的角度看
[00:07:28.360 --> 00:07:29.840]  我們又沒有想過對方
[00:07:29.840 --> 00:07:31.800]  可能對方我都忍了你很久了
[00:07:31.800 --> 00:07:33.280]  大家都從自己的角度看
[00:07:33.280 --> 00:07:35.200]  永遠都對不上嘴
[00:07:35.200 --> 00:07:37.600]  但如果我們這樣想的時候
[00:07:37.600 --> 00:07:42.840]  我們往往就落入撒旦的謊話那裡
[00:07:42.840 --> 00:07:44.360]  看啊
[00:07:44.360 --> 00:07:45.720]  你忍了他這麼久
[00:07:45.720 --> 00:07:46.720]  不要忍了
[00:07:46.720 --> 00:07:48.720]  你忍了他這麼久
[00:07:48.720 --> 00:07:49.800]  第二種
[00:07:49.800 --> 00:07:51.520]  就是自卑
[00:07:51.520 --> 00:07:52.880]  這個世界
[00:07:52.880 --> 00:07:54.320]  我最好
[00:07:54.320 --> 00:07:55.880]  我最不好
[00:07:55.880 --> 00:07:57.960]  無論我做得怎樣好
[00:07:57.960 --> 00:07:59.480]  我永遠都及不上別人
[00:07:59.480 --> 00:08:01.120]  全世界最差的是我
[00:08:01.120 --> 00:08:04.560]  我永遠都不夠好
[00:08:04.560 --> 00:08:06.240]  另一種又是
[00:08:06.240 --> 00:08:08.680]  如果我們整天的心思念
[00:08:08.680 --> 00:08:10.200]  我們的想法都是這樣
[00:08:10.200 --> 00:08:13.680]  我們又落入撒旦的謊話那裡
[00:08:13.680 --> 00:08:15.120]  你永遠都是最差
[00:08:15.120 --> 00:08:15.640]  是啊
[00:08:15.640 --> 00:08:17.200]  你永遠都是最差的
[00:08:17.200 --> 00:08:19.440]  你永遠都不及別人好
[00:08:19.440 --> 00:08:21.280]  你永遠都是一坨東西
[00:08:21.280 --> 00:08:23.880]  慢慢你的人生就真的好像
[00:08:23.880 --> 00:08:26.080]  我們想法那樣一坨東西
[00:08:26.080 --> 00:08:27.840]  第三個就是自憐
[00:08:27.840 --> 00:08:28.840]  自憐是什麼
[00:08:28.840 --> 00:08:31.520]  全世界沒有人救我這麼慘
[00:08:31.520 --> 00:08:32.480]  我做什麼
[00:08:32.480 --> 00:08:35.440]  你們做什麼都幫不了我
[00:08:35.440 --> 00:08:37.960]  但如果我們整天的心思念
[00:08:37.960 --> 00:08:40.720]  想法和情緒都是這樣的話
[00:08:40.720 --> 00:08:44.200]  我們都是落入了撒旦的謊話裡
[00:08:44.200 --> 00:08:45.400]  是啊
[00:08:45.400 --> 00:08:46.280]  你真的這麼慘
[00:08:46.280 --> 00:08:47.720]  你永遠都是這麼慘
[00:08:47.720 --> 00:08:49.760]  不要再出來
[00:08:49.760 --> 00:08:50.960]  大家可以想像
[00:08:50.960 --> 00:08:53.760]  當我們這樣的話
[00:08:53.760 --> 00:08:56.640]  我們的人生再抬不起頭
[00:08:56.640 --> 00:08:58.440]  其實大家留意
[00:08:58.440 --> 00:08:59.320]  這三種
[00:08:59.320 --> 00:09:00.440]  自憐
[00:09:00.440 --> 00:09:01.440]  自卑
[00:09:01.440 --> 00:09:02.640]  自異
[00:09:02.640 --> 00:09:04.640]  最大的共通點是什麼呢
[00:09:04.640 --> 00:09:06.160]  那個焦點
[00:09:06.160 --> 00:09:07.600]  那個中心
[00:09:07.600 --> 00:09:08.960]  都是自己
[00:09:08.960 --> 00:09:10.160]  無論驕傲也好
[00:09:10.160 --> 00:09:10.800]  自憐也好
[00:09:10.800 --> 00:09:11.800]  自卑也好
[00:09:11.800 --> 00:09:12.880]  都是自己
[00:09:12.880 --> 00:09:17.080]  整個世界是環繞我們自己轉的
[00:09:17.080 --> 00:09:18.160]  那個中心
[00:09:18.160 --> 00:09:19.440]  就再不是神了
[00:09:19.440 --> 00:09:22.480]  等於當我們的人生好多過我的時候
[00:09:22.480 --> 00:09:25.200]  神就再好像和我們沒有關係一樣
[00:09:25.200 --> 00:09:26.560]  因為我們的焦點
[00:09:26.560 --> 00:09:27.600]  就是自己
[00:09:27.600 --> 00:09:28.840]  就不是神那裡
[00:09:28.840 --> 00:09:30.880]  所以今天耶穌要教我們什麼
[00:09:30.880 --> 00:09:32.960]  我們將我們的焦點
[00:09:32.960 --> 00:09:36.400]  重新再一次定睛仰望神
[00:09:36.400 --> 00:09:38.400]  等於我們要學習這個功課
[00:09:38.400 --> 00:09:41.040]  就是當我們定睛仰望神的時候
[00:09:41.040 --> 00:09:42.680]  我們信服神的心意
[00:09:42.680 --> 00:09:44.400]  聖靈會幫助我們
[00:09:44.400 --> 00:09:47.640]  去對付我們的自我中心
[00:09:47.640 --> 00:09:51.560]  今天我們一起去看馬大福音的第三章
[00:09:51.560 --> 00:09:53.720]  耶穌受洗
[00:09:53.720 --> 00:09:55.520]  可能大家都很熟了
[00:09:55.520 --> 00:09:58.160]  耶穌藉著祂的
[00:09:58.160 --> 00:10:00.960]  道成肉身、藉著祂的榜樣
[00:10:00.960 --> 00:10:02.760]  藉著祂的以身作則
[00:10:02.760 --> 00:10:04.720]  今天帶出來
[00:10:04.720 --> 00:10:06.600]  耶穌受洗的兩個訊息
[00:10:06.600 --> 00:10:10.160]  是怎樣對付我們的自我中心的兩個訊息
[00:10:10.160 --> 00:10:11.440]  第一個訊息
[00:10:11.440 --> 00:10:14.800]  就是耶穌要用祂自己的生命
[00:10:14.800 --> 00:10:16.640]  用祂自己的榜樣
[00:10:16.640 --> 00:10:20.760]  帶給我們謙卑信服的功課
[00:10:20.760 --> 00:10:23.600]  一個謙卑信服的榜樣
[00:10:23.600 --> 00:10:25.800]  等一會讓我們一起看看馬大福音
[00:10:25.800 --> 00:10:28.720]  三章十三至十四節
[00:10:28.720 --> 00:10:30.400]  等一會讓我們一起讀
[00:10:30.400 --> 00:10:31.960]  一二三
[00:10:31.960 --> 00:10:36.640]  「當下耶穌從加利利來到約旦河
[00:10:36.640 --> 00:10:40.320]  見了約翰要受他的洗
[00:10:40.320 --> 00:10:42.240]  約翰想要攔住他
[00:10:42.240 --> 00:10:45.200]  說:我當受你的洗
[00:10:45.200 --> 00:10:49.880]  你反倒想我這類來嗎?」
[00:10:49.880 --> 00:10:51.920]  這段聖經其實是緊接著
[00:10:51.920 --> 00:10:55.400]  馬大福音三章一至十二節之前的聖經
[00:10:55.400 --> 00:10:56.360]  它說的是什麼呢?
[00:10:56.360 --> 00:10:57.400]  之前的聖經是說
[00:10:57.400 --> 00:11:00.520]  施洗約翰的洗禮的目的是什麼?
[00:11:00.520 --> 00:11:03.000]  要人認罪悔改
[00:11:03.000 --> 00:11:04.480]  耶穌本來是沒有罪
[00:11:04.480 --> 00:11:06.440]  祂是不需要認罪
[00:11:06.440 --> 00:11:08.120]  也不需要悔改
[00:11:08.120 --> 00:11:11.480]  所以耶穌是不需要受洗的
[00:11:11.480 --> 00:11:17.400]  況且之前約翰在三章一至十二節裡面說過
[00:11:17.400 --> 00:11:20.120]  我現在用水為你們施洗
[00:11:20.120 --> 00:11:22.640]  是要讓你們認罪
[00:11:22.640 --> 00:11:25.720]  接著我來的那個能力比我大
[00:11:25.720 --> 00:11:29.800]  我連為他穿鞋帶都不配
[00:11:29.800 --> 00:11:31.160]  祂在說的是什麼呢?
[00:11:31.160 --> 00:11:32.760]  祂在說的是耶穌
[00:11:32.760 --> 00:11:34.760]  耶穌是神的兒子
[00:11:34.760 --> 00:11:35.680]  約翰是誰呢?
[00:11:35.680 --> 00:11:38.040]  約翰是神的兒子的開路先鋒
[00:11:38.040 --> 00:11:39.640]  是耶穌的開路先鋒
[00:11:39.640 --> 00:11:42.560]  所以是完全不同級別的
[00:11:42.560 --> 00:11:44.520]  大家的層次很不同
[00:11:44.520 --> 00:11:46.280]  身份很不同
[00:11:46.280 --> 00:11:48.880]  對於當時猶太人的習俗來說
[00:11:48.880 --> 00:11:51.200]  不是誰可以和誰洗禮
[00:11:51.200 --> 00:11:56.880]  是身份地位高的人和身份地位低的人施洗
[00:11:56.880 --> 00:11:59.320]  這個才適合猶太人的傳統
[00:11:59.320 --> 00:12:02.080]  所以司徒約翰完全明白這個事理
[00:12:02.080 --> 00:12:03.680]  完全明白這個傳統
[00:12:03.680 --> 00:12:05.800]  也明白這個身份的分別
[00:12:05.800 --> 00:12:07.600]  所以司徒約翰說
[00:12:07.600 --> 00:12:10.120]  其實你應該為我受洗
[00:12:10.120 --> 00:12:12.240]  你反而要我為你受洗
[00:12:12.240 --> 00:12:13.520]  這麼奇怪
[00:12:13.520 --> 00:12:16.640]  為什麼耶穌要受洗呢?
[00:12:16.640 --> 00:12:19.440]  你看看耶穌自己怎麼回答
[00:12:19.440 --> 00:12:21.840]  《馬太福音》三章十五節
[00:12:21.840 --> 00:12:22.440]  我們一起讀
[00:12:22.440 --> 00:12:23.560]  一二三
[00:12:23.560 --> 00:12:25.080]  耶穌回答說
[00:12:25.080 --> 00:12:26.800]  「你暫且許我
[00:12:26.800 --> 00:12:30.880]  因為我們理當者讓
[00:12:30.880 --> 00:12:32.800]  盡諸般的義
[00:12:32.800 --> 00:12:36.200]  於是約翰許了他」
[00:12:36.200 --> 00:12:39.160]  什麼是「諸般的義」呢?
[00:12:39.160 --> 00:12:41.000]  「義」這個字
[00:12:41.000 --> 00:12:42.960]  在《馬太福音》來說
[00:12:42.960 --> 00:12:44.840]  是很清楚的
[00:12:44.840 --> 00:12:48.160]  是在說人對神的信服
[00:12:48.160 --> 00:12:49.640]  其實耶穌說「諸般的義」
[00:12:49.640 --> 00:12:51.000]  祂在說什麼呢?
[00:12:51.000 --> 00:12:54.800]  祂說我應該去信服
[00:12:54.800 --> 00:12:57.720]  降服在神的旨裡面
[00:12:57.720 --> 00:12:59.080]  神給我這個使命
[00:12:59.080 --> 00:13:01.400]  我要完全執行出來
[00:13:01.400 --> 00:13:03.080]  是什麼使命呢?
[00:13:03.080 --> 00:13:04.920]  耶穌的使命
[00:13:04.920 --> 00:13:07.800]  是跟我們這些應該認罪悔改的人
[00:13:07.800 --> 00:13:09.280]  認同
[00:13:09.280 --> 00:13:10.640]  不僅認同
[00:13:10.640 --> 00:13:12.480]  並且祂選了一個身份
[00:13:12.480 --> 00:13:13.920]  是最低下
[00:13:13.920 --> 00:13:15.600]  好像盧浮一樣
[00:13:15.600 --> 00:13:18.800]  並且背負了我們一切的罪
[00:13:18.800 --> 00:13:20.400]  在自己身上
[00:13:20.400 --> 00:13:22.600]  死在十字架上
[00:13:22.600 --> 00:13:25.480]  大家要留意一件事
[00:13:25.480 --> 00:13:27.880]  耶穌是沒有必要受洗的
[00:13:27.880 --> 00:13:29.800]  但是同一樣
[00:13:29.800 --> 00:13:32.720]  耶穌也沒有必要道成肉身
[00:13:32.720 --> 00:13:36.520]  變成你和我這樣的人一樣
[00:13:36.520 --> 00:13:39.600]  你知不知道由一個無處不在
[00:13:39.600 --> 00:13:41.920]  完全沒有限制的神
[00:13:41.920 --> 00:13:43.480]  祂想怎樣都可以
[00:13:43.480 --> 00:13:47.200]  變成你和我一樣這麼有限制的人
[00:13:47.200 --> 00:13:48.760]  其實是很辛苦的
[00:13:48.760 --> 00:13:52.040]  假設大家住在很方便的城市
[00:13:52.040 --> 00:13:54.560]  有很多工人去照顧你
[00:13:54.560 --> 00:13:57.120]  可能上網搜尋一下就什麼都有了
[00:13:57.120 --> 00:13:58.520]  下樓很容易
[00:13:58.520 --> 00:14:00.040]  交通很方便
[00:14:00.040 --> 00:14:01.720]  突然間
[00:14:01.720 --> 00:14:02.960]  你要一天之內
[00:14:02.960 --> 00:14:04.960]  去了一個荒山野嶺
[00:14:04.960 --> 00:14:09.160]  連煮一點點東西都要自己鑽木取火
[00:14:09.160 --> 00:14:10.880]  其實是超級艱難的
[00:14:10.880 --> 00:14:12.320]  兩個世界是這樣的
[00:14:12.320 --> 00:14:13.640]  大家可以想像耶穌
[00:14:13.640 --> 00:14:17.560]  從一個無限制的神變成我們這樣
[00:14:17.560 --> 00:14:19.240]  其實已經辛苦了
[00:14:19.240 --> 00:14:23.360]  還要背負一切我們的罪
[00:14:23.360 --> 00:14:24.640]  很痛苦
[00:14:24.640 --> 00:14:27.760]  很羞辱地死在十字架上
[00:14:27.760 --> 00:14:31.000]  大家知道嗎?這是不可思議的事
[00:14:31.000 --> 00:14:33.520]  最令人感動的是什麼呢?
[00:14:33.520 --> 00:14:36.920]  如果你這樣換取一些利益、一些好處
[00:14:36.920 --> 00:14:38.200]  這樣也值得
[00:14:38.200 --> 00:14:39.720]  但是耶穌的目的
[00:14:39.720 --> 00:14:41.960]  祂不是為了自己的好處
[00:14:41.960 --> 00:14:43.480]  不是為了自己的利益
[00:14:43.480 --> 00:14:47.080]  而是為了你和我的好處
[00:14:47.080 --> 00:14:50.080]  為了你和我的好處
[00:14:50.080 --> 00:14:54.680]  這就是我們所說的謙卑和信服
[00:14:54.680 --> 00:14:56.760]  在今天這個世代
[00:14:56.760 --> 00:14:58.800]  我們說謙卑和信服
[00:14:58.800 --> 00:15:00.600]  未必每個人都聽得入耳
[00:15:00.600 --> 00:15:01.480]  但是兄弟姐妹
[00:15:01.480 --> 00:15:02.960]  這是千真萬確
[00:15:02.960 --> 00:15:05.720]  耶穌真是以身作則
[00:15:05.720 --> 00:15:07.960]  教我們真理
[00:15:07.960 --> 00:15:09.640]  不僅在《馬太福音》這樣說
[00:15:09.640 --> 00:15:11.280]  我們一起看《肥納比書》
[00:15:11.280 --> 00:15:12.960]  二章五至八節
[00:15:12.960 --> 00:15:14.080]  在節目裡一起讀
[00:15:14.080 --> 00:15:15.360]  一二三
[00:15:15.360 --> 00:15:19.120]  「你們當以基督耶穌的心為心
[00:15:19.120 --> 00:15:21.640]  祂本有神的形象
[00:15:21.640 --> 00:15:25.920]  不以自己與神同等為強奪的
[00:15:25.920 --> 00:15:27.680]  反倒虛己
[00:15:27.680 --> 00:15:29.760]  取了奴僕的形象
[00:15:29.760 --> 00:15:31.760]  成為人的樣式
[00:15:31.760 --> 00:15:33.760]  既有人的樣子
[00:15:33.760 --> 00:15:35.800]  就自己卑微
[00:15:35.800 --> 00:15:37.520]  全心信服
[00:15:37.520 --> 00:15:39.120]  以至於死
[00:15:39.120 --> 00:15:42.440]  且死在十字架上」
[00:15:42.440 --> 00:15:46.600]  這就是耶穌基督的榜樣
[00:15:46.600 --> 00:15:48.320]  祂不是堅持
[00:15:48.320 --> 00:15:50.920]  一定要做無所不能
[00:15:50.920 --> 00:15:52.680]  無處不在的神
[00:15:52.680 --> 00:15:55.600]  但是祂反而為了你和我的好處
[00:15:55.600 --> 00:15:57.960]  變成好像我們這樣
[00:15:57.960 --> 00:16:00.560]  並且比我們更低下
[00:16:00.560 --> 00:16:01.640]  去背負我們的罪
[00:16:01.640 --> 00:16:02.960]  讓我們得著救恩
