
[00:00:00.000 --> 00:00:05.420]  我們讀一段聖經,在以西節書第36章第8到第9節,
[00:04:41.760 --> 00:04:46.080]  其實以色列人是在巴比倫貝魯的情況,
[00:04:46.080 --> 00:04:51.640]  是貝魯在巴比倫,連以西節也在貝魯的民中。
[00:04:51.640 --> 00:04:57.760]  那時候可以說是國破家亡,很多人流離失所,
[00:04:57.760 --> 00:05:05.240]  每天要面對敵對的環境,每天要面對無助的生活。
[00:05:05.240 --> 00:05:11.560]  以色列人是處在一個一點都沒有盼望的困境當中。
[00:05:11.560 --> 00:05:17.120]  而就在這個時刻,神借了以西節提醒以色列人,
[00:05:17.120 --> 00:05:21.840]  在困境當中應當有的確信。
[00:05:21.840 --> 00:05:29.280]  神在提醒以色列人,雖然在困境當中需要有三個確信。
[00:05:29.280 --> 00:05:32.320]  第九節我們看見神在這裏提醒我們,
[00:05:32.320 --> 00:05:39.160]  第一個,要確信神的幫助,跟你們說要確信神的幫助。
[00:05:39.160 --> 00:05:44.400]  第九節這裏說神說,看啊,我是幫助你的。
[00:05:44.400 --> 00:05:49.160]  你知道當以色列人在貝魯的光景當中的時候,
[00:05:49.160 --> 00:05:55.160]  那可能是他們最覺得神沒有幫助他們的時候,不是嗎?
[00:05:55.160 --> 00:05:59.640]  如果神幫助我們,爲什麼我們貝魯到巴比倫呢?
[00:05:59.640 --> 00:06:04.960]  如果神幫助我們,爲什麼不拯救我們,搭救我們,離開這裏呢?
[00:06:04.960 --> 00:06:08.280]  爲什麼容許我們還在巴比倫呢?
[00:06:08.280 --> 00:06:12.360]  你知道今天仇敵在我們生命當中最厲害的攻擊,
[00:06:12.360 --> 00:06:17.040]  常常就是叫我們心中疑惑。
[00:06:17.040 --> 00:06:22.320]  疑惑神的信使,疑惑神的美善。
[00:06:22.320 --> 00:06:27.120]  這就好像還記得魔鬼在試探耶穌的時候嗎?
[00:06:27.120 --> 00:06:29.920]  還記得魔鬼怎麼對耶穌說嗎?
[00:06:29.920 --> 00:06:33.800]  魔鬼對耶穌說,你若是神的兒子。
[00:06:33.800 --> 00:06:37.120]  什麼你若是?耶穌明明就是。
[00:06:37.120 --> 00:06:39.280]  什麼你若是?
[00:06:39.280 --> 00:06:46.640]  但魔鬼就是要來試探,故意的,使耶穌心中有疑惑。
[00:06:46.640 --> 00:06:49.360]  哎,你真的是神的兒子嗎?
[00:06:49.360 --> 00:06:51.800]  Are you sure?
[00:06:51.800 --> 00:06:54.080]  恐怕不是吧?
[00:06:54.080 --> 00:07:00.240]  如果是神的兒子的話,怎麼會神容許你一個人丟在曠野裏?
[00:07:00.240 --> 00:07:05.800]  又餓又累,連片面包都沒得喫。
[00:07:05.800 --> 00:07:10.720]  你真的是神的兒子,爲什麼你麪包都沒有呢?
[00:07:10.720 --> 00:07:15.400]  你知道多少時候,當我們面對一個充滿壓力的環境,
[00:07:15.400 --> 00:07:21.720]  魔鬼不是也照樣這樣向我們說話,向我們心中疑惑嗎?
[00:07:21.720 --> 00:07:27.520]  但事實上,弟兄姐妹,越是當我們處在一個危險的時代,
[00:07:27.520 --> 00:07:31.120]  越是當我們面對艱難的環境,
[00:07:31.120 --> 00:07:34.240]  最重要一件事情,你就要確信,
[00:07:34.240 --> 00:07:38.040]  嘿,你是有爲幫助你的神的。
[00:07:38.040 --> 00:07:42.880]  跟你們說,你是有爲幫助你的神的,跟他說。
[00:07:42.880 --> 00:07:46.040]  你說,怎麼能有這樣的確信呢?
[00:07:46.040 --> 00:07:49.080]  第一個,你一定要抓住神的應許。
[00:07:49.080 --> 00:07:53.080]  各位同仁來說,要抓住神的應許。
[00:07:53.080 --> 00:07:59.440]  主在這裏對我們說,看啊,我是幫助你的。
[00:07:59.440 --> 00:08:02.520]  我想在聖經當中,再也沒有一句話,
[00:08:02.520 --> 00:08:05.400]  比這句話更直接了當,
[00:08:05.400 --> 00:08:11.600]  能夠回答在我們心靈深處千百個疑問。
[00:08:11.600 --> 00:08:15.840]  多少時候在我們心中有千百個疑問,主你在哪裏?
[00:08:15.840 --> 00:08:18.520]  你真的在幫助我們?
[00:08:18.520 --> 00:08:20.080]  你知道這句話就好像,
[00:08:20.080 --> 00:08:23.240]  正當我們用懷疑的眼睛來看神的時候,
[00:08:23.240 --> 00:08:26.240]  好像神在這裏遙醒我們,那種感覺,
[00:08:26.240 --> 00:08:32.040]  遙我們,嘿,看啊,我是幫助你的啦。
[00:08:32.040 --> 00:08:36.120]  不要疑惑,要堅定的相信。
[00:08:36.120 --> 00:08:39.920]  這爲什麼神在整本聖經當中,不斷的提醒以色列,
[00:08:39.920 --> 00:08:41.680]  有時候覺得爲什麼重複在講,
[00:08:41.680 --> 00:08:43.800]  因爲神不斷要提醒以色列說,
[00:08:43.800 --> 00:08:47.880]  我是亞伯拉罕以薩雅各的神。
[00:08:47.880 --> 00:08:51.000]  我是帶領以色列出埃及過紅海的神。
[00:08:51.000 --> 00:08:53.560]  一次又一次,爲什麼?
[00:08:53.560 --> 00:08:57.760]  神來是要提醒以色列要抓住神的應許,
[00:08:57.760 --> 00:09:02.800]  堅定的相信,不要疑惑,你們。
[00:09:02.800 --> 00:09:06.280]  因爲神的話語是信實可靠的嘛。
[00:09:06.280 --> 00:09:12.240]  聖經當中神的話語一出,絕不突然返回。
[00:09:12.240 --> 00:09:14.800]  你要知道我們在土耳其的牧師馬納伯,
[00:09:14.800 --> 00:09:17.120]  他本來是哈薩克教會,
[00:09:17.120 --> 00:09:19.040]  2000年的時候,
[00:09:19.040 --> 00:09:21.640]  他領受了從神來的異象。
[00:09:21.640 --> 00:09:24.720]  他看見一座山,
[00:09:24.720 --> 00:09:28.280]  然後在山的下面有很多的回教徒。
[00:09:28.280 --> 00:09:32.800]  他在那裏領受,神就要他帶領到這個地方,
[00:09:32.800 --> 00:09:35.200]  去向回教徒傳福音。
[00:09:35.200 --> 00:09:38.200]  但他卻不知道這個地方在哪裏。
[00:09:38.200 --> 00:09:42.400]  他只知道神給他一個很清楚的異象,要去這個地方。
[00:09:42.400 --> 00:09:45.120]  2006年,6年之後,
[00:09:45.120 --> 00:09:49.400]  他有機會到土耳其,去到以佛所。
[00:09:49.400 --> 00:09:52.560]  有人就帶他到以佛所旁邊的一個城市,
[00:09:52.560 --> 00:09:55.200]  就是庫薩達西。
[00:09:55.200 --> 00:09:58.120]  他一走到庫薩達西這個城市的時候,
[00:09:58.120 --> 00:09:59.840]  抬頭一看,
[00:09:59.840 --> 00:10:04.720]  他異象當中那座山就在他的眼前。
[00:10:04.720 --> 00:10:11.320]  他就明白神要差他到土耳其來做傳福音的工作。
[00:10:11.320 --> 00:10:16.680]  這五年多來,雖然充滿了艱難,
[00:10:16.680 --> 00:10:23.120]  但是我們看見他心中很清楚知道神的異象、神的呼召。
[00:10:23.120 --> 00:10:24.840]  他就告訴劉牧師,
[00:10:24.840 --> 00:10:28.640]  每一次他在福祉當中艱難挫折的時候,
[00:10:28.640 --> 00:10:32.040]  他一定回到這座山的面前,
[00:10:32.040 --> 00:10:36.640]  回想起神的呼召、回想起神的應許。
[00:10:36.640 --> 00:10:43.000]  他告訴我,這就是他能夠持續服侍下去的動力。
[00:10:43.000 --> 00:10:44.520]  感謝主這一次,
[00:10:44.520 --> 00:10:47.560]  我有機會跟他一同站在這座山的面前,
[00:10:47.560 --> 00:10:49.240]  我們也一同禱告,
[00:10:49.240 --> 00:10:55.560]  我們也持續相信神所應許的他必成就。
[00:10:55.560 --> 00:11:00.720]  今天無論你所面對的環境有多麼的艱難,
[00:11:00.720 --> 00:11:05.080]  你一定要抓住神的應許,不要疑惑。
[00:11:05.080 --> 00:11:07.440]  因爲神在這很清楚地告訴我們說,
[00:11:07.440 --> 00:11:13.000]  看啊,我是什麼?幫助你的。
[00:11:13.000 --> 00:11:16.080]  第二,你也要思想神的作爲。
[00:11:16.080 --> 00:11:19.360]  跟我們一同來說,要思想神的作爲。
[00:11:19.360 --> 00:11:24.640]  第二點,今天無論你所面對的困境有多麼的艱難,
[00:11:24.640 --> 00:11:26.440]  那我請問你,
[00:11:26.440 --> 00:11:31.360]  難道神的手就不在其中嗎?
[00:11:31.360 --> 00:11:33.440]  其實你錯了。
[00:11:33.440 --> 00:11:39.240]  神的手在你身上的工作永遠沒有停止過。
[00:11:39.240 --> 00:11:42.000]  無論你察覺與否,
[00:11:42.000 --> 00:11:44.400]  無論你明白與否,
[00:11:44.400 --> 00:11:50.320]  讓我告訴你,你的神仍然是幫助你的神。
[00:11:50.320 --> 00:11:55.640]  我很喜歡詩篇124篇第一節到第三節的話語。
[00:11:55.640 --> 00:11:58.640]  我們看這裏說,以色列人要說,
[00:11:58.640 --> 00:12:00.800]  若不是耶和華幫助我們,
[00:12:00.800 --> 00:12:03.640]  若不是耶和華幫助我們,讓人起來攻擊我們,
[00:12:03.640 --> 00:12:08.160]  向我們發怒的時候,就把我們活活地吞了。
[00:12:08.160 --> 00:12:11.800]  這裏說,若不是耶和華幫助我們,
[00:12:11.800 --> 00:12:14.480]  換句話說,還好啦,
[00:12:14.480 --> 00:12:17.000]  耶和華幫助了我們。
[00:12:17.000 --> 00:12:22.520]  誒,有時候你以爲神什麼都沒有做,
[00:12:22.520 --> 00:12:26.200]  有時候你以爲神沒有在幫助你,
[00:12:26.200 --> 00:12:30.600]  其實神正在用祂的寶貝保護了我們。
[00:12:30.600 --> 00:12:34.640]  神正在用祂全能的寶貝托住我們。
[00:12:34.640 --> 00:12:37.760]  只是有時候沒有察覺到而已,
[00:12:37.760 --> 00:12:41.360]  原來神是幫助我們的。
[00:12:41.360 --> 00:12:44.760]  你知道正當我們土耳其的牧師馬拉伯,
[00:12:44.760 --> 00:12:48.600]  他爲了簽證的問題感覺很挫折的時候,
[00:12:48.600 --> 00:12:51.120]  因爲每隔一個月他必須回到哈薩克,
[00:12:51.120 --> 00:12:54.320]  一個月才能回到土耳其。
[00:12:54.320 --> 00:12:56.920]  但是他後來告訴我一件事,
[00:12:56.920 --> 00:13:01.200]  其實他發現那一個月回到哈薩克,
[00:13:01.200 --> 00:13:06.320]  反而帶給他跟他的師母心靈極大的更新。
[00:13:06.320 --> 00:13:07.560]  爲什麼呢?
[00:13:07.560 --> 00:13:10.160]  否則的話,
[00:13:10.160 --> 00:13:13.960]  若是他每一天常年在土耳其,
[00:13:13.960 --> 00:13:18.640]  每天面對那個毫無果效的事工,
[00:13:18.640 --> 00:13:20.920]  幾乎都要崩潰,
[00:13:20.920 --> 00:13:24.160]  好幾次他的師母depression,
[00:13:24.160 --> 00:13:28.080]  感謝神,好像土耳其這樣一個簽證的管制,
[00:13:28.080 --> 00:13:30.160]  反而讓他們有機會回到哈薩克,
[00:13:30.160 --> 00:13:33.680]  呼吸一下新鮮空氣,
[00:13:33.680 --> 00:13:36.800]  重新回來,再回到土耳其。
[00:13:36.800 --> 00:13:39.280]  那個時候感覺很埋怨,
[00:13:39.280 --> 00:13:40.480]  但回頭想起來,
[00:13:40.480 --> 00:13:43.800]  原來是上帝無形的手,
[00:13:43.800 --> 00:13:48.640]  正在幫助他們,使他們重新得力。
[00:13:48.640 --> 00:13:53.320]  今天無論你所面對的環境是如何,
[00:13:53.320 --> 00:13:59.000]  你一定要確信你的神是幫助你的。
[00:13:59.000 --> 00:14:01.560]  祂的名字是以變以謝,
[00:14:01.560 --> 00:14:06.680]  意思是耶和華到如今都幫助我們。
[00:14:06.680 --> 00:14:12.720]  直到如今,祂都幫助我們。
[00:14:12.720 --> 00:14:14.760]  第一個,確信神是你的幫助。
[00:14:14.760 --> 00:14:19.240]  第二,你要確信神必向你轉移。
[00:14:19.240 --> 00:14:23.680]  跟你們說,確信神必向你轉移。
[00:14:23.680 --> 00:14:26.160]  第九節,你看見神繼續說了,
[00:14:26.160 --> 00:14:28.320]  我不但是幫助你的,
[00:14:28.320 --> 00:14:31.880]  而且我必向你轉移。
[00:14:31.880 --> 00:14:34.720]  哇,好喜歡這句話。
[00:14:34.720 --> 00:14:37.080]  這句話有兩個意思。
[00:14:37.080 --> 00:14:42.280]  第一個意思,神說我要轉向你,
[00:14:42.280 --> 00:14:45.720]  我的眼目要定睛在你的身上,
[00:14:45.720 --> 00:14:51.200]  我要集中我的焦點、我的注意力在你的身上,
[00:14:51.200 --> 00:14:55.320]  我要轉向你,向你轉移。
[00:14:55.320 --> 00:14:57.000]  第二個意思,
[00:14:57.000 --> 00:15:01.160]  意思就是神說我要向你施恩,
[00:15:01.160 --> 00:15:03.360]  使你得恩寵,
[00:15:03.360 --> 00:15:07.560]  英文用favor,使你得到恩寵。
[00:15:07.560 --> 00:15:10.120]  換句話說,神在這裏要對我們說,
[00:15:10.120 --> 00:15:14.360]  雖然在你的生命當中是有黑暗的時刻,
[00:15:14.360 --> 00:15:17.200]  是有難過的關口,
[00:15:17.200 --> 00:15:19.120]  但我要你知道一件事情,
[00:15:19.120 --> 00:15:21.600]  我必向你轉移的,
[00:15:21.600 --> 00:15:25.120]  我必施恩於你的。
[00:15:25.120 --> 00:15:28.080]  第二個,你可知道在你的生命當中,
[00:15:28.080 --> 00:15:32.960]  是有個神轉移的時刻爲你預備的嗎?
[00:15:32.960 --> 00:15:36.640]  無論你覺得你的神離你有多遙遠,
[00:15:36.640 --> 00:15:39.800]  無論你現在的情況有多麼的絕望,
[00:15:39.800 --> 00:15:43.000]  神說我其實知道你的情況,
[00:15:43.000 --> 00:15:44.760]  知道你在黑暗當中,
[00:15:44.760 --> 00:15:46.360]  知道你在困境當中,
[00:15:46.360 --> 00:15:48.600]  但神說我更要你知道一件事情,
[00:15:48.600 --> 00:15:50.080]  我必向你轉移,
[00:15:50.080 --> 00:15:54.440]  我必向你施恩典。
[00:15:54.440 --> 00:15:57.880]  事實上,現在我們在土耳其的世宮,
[00:15:57.880 --> 00:16:03.000]  正在經歷一個神轉移的時刻。
[00:16:03.000 --> 00:16:06.400]  過去我們無論怎麼做好像都看不見什麼果效,
[00:16:06.400 --> 00:16:11.240]  現在我們親自看見神爲我們開路,你知道嗎?
[00:16:11.240 --> 00:16:16.720]  去年麻辣伯牧師遇見一位年輕的土耳其牧師叫做Dumush,
[00:16:16.720 --> 00:16:19.400]  他本來是靜性會的一位牧師,
[00:16:19.400 --> 00:16:23.400]  被聖靈充滿之後他就想自己獨立牧會,
[00:16:23.400 --> 00:16:25.240]  那麻辣伯牧師有機會跟他談,
[00:16:25.240 --> 00:16:27.680]  後來我們有機會跟他分享,
[00:16:27.680 --> 00:16:29.840]  希望他能加入我們的團隊,
[00:16:29.840 --> 00:16:33.920]  跟我們一同來在這裏建立生命和教會,
[00:16:33.920 --> 00:16:35.520]  我們在一起分享交通。
[00:16:35.520 --> 00:16:39.480]  其實如果你有機會聽到我們一起分享交通的情況,
[00:16:39.480 --> 00:16:41.360]  你會覺得很有意思的,
[00:16:41.360 --> 00:16:44.560]  因爲Dumush牧師只懂土耳其話,
[00:16:44.560 --> 00:16:46.600]  什麼其他都不懂,
[00:16:46.600 --> 00:16:49.600]  還好他的太太是哈薩克人,
[00:16:49.600 --> 00:16:53.320]  能夠懂土耳其話,懂俄文,
[00:16:53.320 --> 00:16:57.160]  這爲什麼我一定要帶蒙古的麻辣伯牧師跟我一起去,
[00:16:57.160 --> 00:17:00.680]  因爲麻辣伯牧師懂得俄文,懂得英文,
[00:17:00.680 --> 00:17:03.800]  而我呢只懂英文,
[00:17:03.800 --> 00:17:06.680]  我是沒有辦法跟Dumush牧師溝通的,
[00:17:06.680 --> 00:17:09.600]  我們在一起溝通要經過兩層的翻譯,
[00:17:09.600 --> 00:17:10.640]  我講一句話,
[00:17:10.640 --> 00:17:13.040]  麻辣伯牧師要把它翻成俄文,
[00:17:13.040 --> 00:17:17.240]  然後他的太太翻成土耳其話,
[00:17:17.240 --> 00:17:18.680]  他回答一句話呢,
[00:17:18.680 --> 00:17:20.760]  要經過他太太翻成俄文,
[00:17:20.760 --> 00:17:22.560]  經過麻辣伯牧師翻成英文,
[00:17:22.560 --> 00:17:24.080]  我才聽得懂,
[00:17:24.080 --> 00:17:29.240]  所以講一句話講很久,
[00:17:29.240 --> 00:17:31.120]  雖然很辛苦,
[00:17:31.120 --> 00:17:35.720]  但感謝神我們在靈裏卻越來越相通,
[00:17:35.720 --> 00:17:37.640]  感謝從去年六月份開始,
[00:17:37.640 --> 00:17:39.880]  他就加入我們的團隊,
[00:17:39.880 --> 00:17:42.360]  與麻辣伯牧師一同配搭,
[00:17:42.360 --> 00:17:46.440]  他一加入整個世宮就有極大的轉變,
[00:17:46.440 --> 00:17:47.800]  因爲他是本地人,
[00:17:47.800 --> 00:17:50.720]  他知道在向哪些人傳福音,
[00:17:50.720 --> 00:17:51.600]  所以我這次去,
[00:17:51.600 --> 00:17:53.880]  哇我們竟然有弟兄小組,
[00:17:53.880 --> 00:17:55.520]  我們有姐妹小組,
[00:17:55.520 --> 00:17:58.960]  而且呢他們去敘利亞的難民營那裏,
[00:17:58.960 --> 00:18:00.120]  他們向他們傳福音,
[00:18:00.120 --> 00:18:01.600]  而且做救濟的工作,
[00:18:01.600 --> 00:18:05.320]  而且主日的時候其實在那個地方有兩三個教會,
[00:18:05.320 --> 00:18:07.200]  都很小的教會,
[00:18:07.200 --> 00:18:09.920]  所以這三間教會我們決定聯合起來,
[00:18:09.920 --> 00:18:11.880]  主日是聯合崇拜,
[00:18:11.880 --> 00:18:14.880]  三個牧師輪流講道,
[00:18:14.880 --> 00:18:17.160]  哇我們完全氣氛不一樣,
[00:18:17.160 --> 00:18:19.800]  今年跟所有去的通通不一樣,
[00:18:19.800 --> 00:18:24.800]  經過過去五年的這種挫折跟艱難,
[00:18:24.800 --> 00:18:29.760]  今年我們真的經歷到現在神轉移的時刻來到,
[00:18:29.760 --> 00:18:31.280]  哈利路亞,
[00:18:31.280 --> 00:18:32.440]  同樣的弟兄姐妹,
[00:18:32.440 --> 00:18:37.520]  你可知道在你的生命當中也是個神轉移的時刻嗎?
[00:18:37.520 --> 00:18:39.760]  如果你真的明白這一點,
[00:18:39.760 --> 00:18:40.640]  那我告訴你,
[00:18:40.640 --> 00:18:43.800]  你就必須要持續禱告,
[00:18:43.800 --> 00:18:45.840]  不可灰心啊!
[00:18:45.840 --> 00:18:46.920]  Amen!
[00:18:46.920 --> 00:18:48.800]  我還記得我們教會,
[00:18:48.800 --> 00:18:53.240]  從1997年開始我們就爲土耳其禱告,
[00:18:53.240 --> 00:18:58.240]  1997年開始我們就派禱告行進隊伍去土耳其,
[00:18:58.240 --> 00:19:00.240]  1999年的時候,
[00:19:00.240 --> 00:19:05.520]  我們跟Peter Wagner他們整個團隊到土耳其去,
[00:19:05.520 --> 00:19:09.880]  特別是和好禱告行進的一個行動,
[00:19:09.880 --> 00:19:14.920]  就是爲了十字軍東征當時基督教對回教徒的殺害,
[00:19:14.920 --> 00:19:17.520]  我們向他們說抱歉,
[00:19:17.520 --> 00:19:20.080]  那一次在以佛所舉行,
[00:19:20.080 --> 00:19:25.480]  那次在以佛所有五千人的敬拜讚美的聚會跟節慶,
[00:19:25.480 --> 00:19:31.080]  我相信那個聚會帶給這個地區有極大的一個屬靈空氣的轉變,
[00:19:31.080 --> 00:19:35.320]  因爲後來我有機會跟Dumush在一起分享的時候,
[00:19:35.320 --> 00:19:36.400]  我就跟他講到,
[00:19:36.400 --> 00:19:40.720]  其實1999年在以佛所有一個很大的一個屬靈的聚集,
[00:19:40.720 --> 00:19:44.240]  我們在那裏爲整個土耳其做祝福禱告,
[00:19:44.240 --> 00:19:47.120]  他說那個時候他就住在以佛所,
[00:19:47.120 --> 00:19:50.600]  雖然那時候他沒有聽過這個聚會,
[00:19:50.600 --> 00:19:52.120]  那時候他還不信主,
[00:19:52.120 --> 00:19:54.480]  可是在那個聚會不久之後,
[00:19:54.480 --> 00:19:57.880]  他就在以佛所接受耶穌做他個人的救助,
[00:19:57.880 --> 00:19:59.280]  Hallelujah!
[00:19:59.280 --> 00:20:02.560]  我就相信一定是跟我們1999那個聚會是有關,
[00:20:02.560 --> 00:20:04.800]  屬靈空氣被打開不久之後,
[00:20:04.800 --> 00:20:06.760]  他就成爲基督徒,
[00:20:06.760 --> 00:20:07.480]  感謝主!
[00:20:07.480 --> 00:20:12.920]  有誰想到在那個時候我們的禱告也成爲神手中的器皿,
[00:20:12.920 --> 00:20:16.880]  能夠預備一個和神工作的工人呢?
[00:20:16.880 --> 00:20:21.840]  而自從今天他也與我們在神國裏面成爲同工呢?
[00:20:21.840 --> 00:20:26.480]  我們的神真的超乎所求所想,Amen?
[00:20:26.480 --> 00:20:29.360]  之後2007年,
[00:20:29.360 --> 00:20:34.240]  我跟寶寶慕斯兩個人就進入到哈薩克做禱告行徑,
[00:20:34.240 --> 00:20:37.400]  我們就希望在哈薩克做職堂的工作,
[00:20:37.400 --> 00:20:39.840]  2007年什麼都沒有發生,
[00:20:39.840 --> 00:20:46.200]  2008年我們再一次去遇見了馬納柏慕斯跟納裏曼慕斯,
[00:20:46.200 --> 00:20:53.920]  2009年納裏曼慕斯決定要到首都阿薩納來開拓生命核的分堂,
[00:20:53.920 --> 00:20:58.840]  馬納柏慕斯就決定進入土耳其做宣教的工作,
[00:20:58.840 --> 00:21:01.640]  我還記得2010年的時候,
[00:21:01.640 --> 00:21:07.760]  寶寶慕斯、我還有馬納柏慕斯我們三個人一同進入到土耳其做禱告行徑,
[00:21:07.760 --> 00:21:09.760]  我們還拍了一張照片,
[00:21:09.760 --> 00:21:13.400]  我們叫做神國三劍客,
[00:21:13.400 --> 00:21:17.320]  美國、哈薩克、蒙古,有什麼機會那種三個國家的慕斯能夠合在一起,
[00:21:17.320 --> 00:21:21.240]  這是很少的機會,神國三劍客一同進入土耳其,
[00:21:21.240 --> 00:21:24.800]  以後每一年我們都在土耳其做禱告行徑,
[00:21:24.800 --> 00:21:27.040]  今年2015年的時候,
[00:21:27.040 --> 00:21:30.800]  我們就看見我們在土耳其的生活有很大的突破,
[00:21:30.800 --> 00:21:34.440]  於是在臨走前我們又合照了一張照片,
[00:21:34.440 --> 00:21:36.520]  這一次不再是三個人,
