
[00:00:00.000 --> 00:00:03.440]  請師妹平安、感恩
[00:04:32.900 --> 00:04:35.620]  他們就攻擊他的
[00:04:35.620 --> 00:04:40.700]  甚至攻擊他不單只是改變行程這麼簡單
[00:04:40.700 --> 00:04:44.380]  說他是從私慾起義
[00:04:44.380 --> 00:04:48.580]  說他是自己有私慾
[00:04:48.580 --> 00:04:52.340]  要起義這樣去做
[00:04:52.340 --> 00:04:54.940]  一個愛教會
[00:04:54.940 --> 00:04:58.340]  愛哥倫多教會的使徒
[00:04:58.340 --> 00:05:01.060]  他改變他的行程
[00:05:01.060 --> 00:05:06.260]  但就成為了被攻擊、被誣告
[00:05:06.260 --> 00:05:09.140]  甚至一個屬靈的人
[00:05:09.140 --> 00:05:12.380]  按著屬靈的事、按著屬靈去行事
[00:05:12.380 --> 00:05:16.260]  竟然被誣告成他是按私慾
[00:05:16.260 --> 00:05:19.260]  按著他的肉體去行事
[00:05:19.260 --> 00:05:21.940]  其實保羅是不是真的出爾反爾
[00:05:21.940 --> 00:05:24.180]  行事這麼反覆不定
[00:05:24.180 --> 00:05:27.020]  讓人無所適從呢?
[00:05:27.020 --> 00:05:30.260]  其實從哥倫多後書我們一路看下去
[00:05:30.260 --> 00:05:32.060]  今天我們看的是第一章
[00:05:32.060 --> 00:05:34.220]  但是整本書一路看下去
[00:05:34.220 --> 00:05:36.460]  你會發現不是
[00:05:36.460 --> 00:05:39.500]  保羅不是真的忽是忽非的人
[00:05:39.500 --> 00:05:42.900]  他也不是一個出爾反爾的人
[00:05:42.900 --> 00:05:47.500]  保羅原來改變行程是有原因的
[00:05:47.500 --> 00:05:50.060]  因為其實他已經發現
[00:05:50.060 --> 00:05:54.460]  哥倫多教會對他有猜疑、有猜忌
[00:05:54.460 --> 00:05:58.540]  因為他之前對他們有過嚴厲的責備
[00:05:58.540 --> 00:06:02.460]  這在哥倫多後書二章有記載
[00:06:02.460 --> 00:06:06.340]  保羅曾經對他們有過很嚴厲的責備
[00:06:06.340 --> 00:06:11.060]  又托提多帶了一封嚴厲責備他們的信
[00:06:11.060 --> 00:06:14.460]  所以保羅就一直在等待消息
[00:06:14.460 --> 00:06:17.740]  看看他們會不會回轉
[00:06:17.740 --> 00:06:23.060]  看看他們有沒有機會回頭悔改
[00:06:23.060 --> 00:06:25.340]  所以保羅延後他的行程
[00:06:25.340 --> 00:06:27.540]  改變他的計劃
[00:06:27.540 --> 00:06:30.740]  保羅說其實他早有意去那裏了
[00:06:30.740 --> 00:06:32.260]  去你們那裏了
[00:06:32.260 --> 00:06:37.060]  不過其實他是讓他們得加倍的益處
[00:06:37.060 --> 00:06:42.460]  他改變行程是為了讓他們得加倍的益處
[00:06:42.460 --> 00:06:46.340]  而加倍的益處在原來的文字
[00:06:46.340 --> 00:06:51.140]  直譯為第二次的恩典
[00:06:51.140 --> 00:06:56.860]  保羅是想給哥倫多教會第二次恩典
[00:06:56.860 --> 00:06:58.860]  其實他去建立教會
[00:06:58.860 --> 00:07:01.860]  去造就他們、教導他們、輔助他們
[00:07:01.860 --> 00:07:06.140]  已經是神給哥倫多教會莫大的恩典
[00:07:06.140 --> 00:07:08.460]  但當他們有走迷的時候
[00:07:08.460 --> 00:07:10.260]  有迷失的時候
[00:07:10.260 --> 00:07:11.540]  有走差的時候
[00:07:11.540 --> 00:07:14.740]  保羅責備他們、提醒他們
[00:07:14.740 --> 00:07:17.860]  保羅不再去他們中間停一停
[00:07:17.860 --> 00:07:18.740]  等一等
[00:07:18.740 --> 00:07:20.940]  改變了行程
[00:07:20.940 --> 00:07:24.940]  為的是要給他們機會回轉
[00:07:24.940 --> 00:07:27.740]  給他們時間改變
[00:07:27.740 --> 00:07:29.340]  保羅的等待
[00:07:29.340 --> 00:07:33.340]  是為了要給他們第二次的恩典
[00:07:33.340 --> 00:07:35.060]  甚至保羅說
[00:07:35.060 --> 00:07:38.540]  我指著我的性命求告神作證
[00:07:38.540 --> 00:07:40.940]  我沒有再來哥倫多
[00:07:40.940 --> 00:07:42.940]  不是忽是忽非
[00:07:42.940 --> 00:07:44.940]  不是反反覆覆
[00:07:44.940 --> 00:07:48.340]  而是為了要寬容你們
[00:07:48.340 --> 00:07:50.740]  他是有意思不去
[00:07:50.740 --> 00:07:52.540]  他是有原因
[00:07:52.540 --> 00:07:56.940]  他是為了愛教會給他們空間挽回他們
[00:07:56.940 --> 00:07:59.340]  等候他們改過
[00:07:59.340 --> 00:08:01.740]  是為了寬容他們不再去
[00:08:01.740 --> 00:08:02.940]  因為保羅一去到
[00:08:02.940 --> 00:08:04.740]  見到他們未改、未回轉
[00:08:04.740 --> 00:08:07.140]  他就會再責備他們
[00:08:07.140 --> 00:08:08.540]  在哥倫多後書
[00:08:08.540 --> 00:08:13.340]  保羅甚至覺得自己曾經對他們的責備太重
[00:08:13.340 --> 00:08:16.140]  恐怕他們受不了
[00:08:16.140 --> 00:08:18.540]  所以保羅願意這樣去
[00:08:18.540 --> 00:08:21.140]  給他們有第二次的恩典
[00:08:21.140 --> 00:08:23.140]  為了要寬容他們
[00:08:23.140 --> 00:08:24.540]  他才改變行程
[00:08:24.540 --> 00:08:26.940]  改變他們的計劃
[00:08:26.940 --> 00:08:29.140]  但我們發現
[00:08:29.140 --> 00:08:31.740]  這種寬容
[00:08:31.740 --> 00:08:35.340]  這種願意再給他們第二次恩典
[00:08:35.340 --> 00:08:38.140]  給他們再多一次機會的好意
[00:08:38.140 --> 00:08:40.340]  竟然被曲解了
[00:08:40.340 --> 00:08:43.340]  竟然相反成為他們攻擊保羅
[00:08:43.340 --> 00:08:47.340]  責備保羅
[00:08:47.340 --> 00:08:49.740]  質疑保羅
[00:08:49.740 --> 00:08:53.340]  在當中在信徒當中混亂
[00:08:53.340 --> 00:08:57.940]  傳謠言去重傷保羅
[00:08:57.940 --> 00:09:00.140]  可能我們來到這裡也會問一問
[00:09:00.140 --> 00:09:05.540]  其實改變行程有什麼大不了呢?
[00:09:05.540 --> 00:09:09.740]  保羅也有他的自由去邊的
[00:09:09.740 --> 00:09:12.340]  改變行程有什麼大不了呢?
[00:09:12.340 --> 00:09:14.740]  難道保羅不可以改變的嗎?
[00:09:14.740 --> 00:09:17.940]  這個攻擊似乎不太合理
[00:09:17.940 --> 00:09:19.740]  不過我們會發現
[00:09:19.740 --> 00:09:23.940]  其實當哥倫多教會去攻擊保羅的時候
[00:09:23.940 --> 00:09:28.540]  相信已經不是因著他改變行程那麼簡單
[00:09:28.540 --> 00:09:31.340]  而是當中早早就已經有人
[00:09:31.340 --> 00:09:33.140]  不滿他的責備
[00:09:33.140 --> 00:09:35.140]  不滿他的教導
[00:09:35.140 --> 00:09:38.140]  不喜歡聽責備的話
[00:09:38.140 --> 00:09:41.740]  還要是嚴厲的責備
[00:09:41.740 --> 00:09:44.140]  這個改變行程
[00:09:44.140 --> 00:09:47.940]  直到他們攻擊保羅、誣告保羅
[00:09:47.940 --> 00:09:50.540]  只不過是一個導火線
[00:09:50.540 --> 00:09:52.140]  只不過是一個藉口
[00:09:52.140 --> 00:09:54.940]  給他們一個機會
[00:09:54.940 --> 00:09:56.940]  我還記得
[00:09:56.940 --> 00:09:59.340]  可能就是這些
[00:09:59.340 --> 00:10:01.540]  保羅曾經責備過他們
[00:10:01.540 --> 00:10:04.940]  以致他們有不愉快的經歷
[00:10:04.940 --> 00:10:08.740]  相信已經是積怨了可能一段時間
[00:10:08.740 --> 00:10:11.740]  所以保羅這次
[00:10:11.740 --> 00:10:16.540]  這個改變行程就成為了一個把柄
[00:10:16.540 --> 00:10:18.540]  我們甚至會想
[00:10:18.540 --> 00:10:20.340]  即使是改變行程
[00:10:20.340 --> 00:10:24.340]  可能我們會覺得他誠信有問題
[00:10:24.340 --> 00:10:27.140]  他說話出爾反爾
[00:10:27.140 --> 00:10:30.140]  但他們甚至攻擊保羅
[00:10:30.140 --> 00:10:33.940]  起意願是從私慾起的
[00:10:33.940 --> 00:10:38.340]  這個謠傳一直在信徒中間傳開
[00:10:38.340 --> 00:10:41.540]  牽連的人可以相信是很多
[00:10:41.540 --> 00:10:46.540]  至少保羅要寫信去澄清
[00:10:46.540 --> 00:10:50.940]  他們指控保羅是按肉體行事的人
[00:10:50.940 --> 00:10:55.140]  其實這個對於一個屬靈的領袖來說
[00:10:55.140 --> 00:10:57.140]  不是一個簡單的指控
[00:10:57.140 --> 00:11:00.140]  是非常嚴重的指控
[00:11:00.140 --> 00:11:02.540]  是相當嚴重的
[00:11:02.540 --> 00:11:05.140]  一個屬靈的領袖、一個侍奉神的人
[00:11:05.140 --> 00:11:06.940]  竟然被指控為
[00:11:06.940 --> 00:11:12.140]  他是按著私慾、肉體去行事
[00:11:12.140 --> 00:11:14.940]  我深信保羅真的經歷了
[00:11:14.940 --> 00:11:16.540]  面對哥倫多教的時候
[00:11:16.540 --> 00:11:19.140]  他難免真的會想
[00:11:19.140 --> 00:11:20.940]  我給你們的良心
[00:11:20.940 --> 00:11:23.140]  你們當狗吠
[00:11:23.140 --> 00:11:25.140]  我們宗教會這樣說
[00:11:25.140 --> 00:11:27.140]  我的良心你當狗吠
[00:11:27.140 --> 00:11:30.140]  我的好意竟然被你曲解
[00:11:30.140 --> 00:11:35.140]  好心無好報
[00:11:35.140 --> 00:11:39.740]  確實在我們跟隨神的路上
[00:11:39.740 --> 00:11:42.740]  我們侍奉神的人的路上
[00:11:42.740 --> 00:11:46.540]  難免都會有這樣的經歷
[00:11:46.540 --> 00:11:49.140]  難免會有被誤會的時候
[00:11:49.140 --> 00:11:51.140]  被中傷的時候
[00:11:51.140 --> 00:11:54.340]  可能沒有保羅那麼嚴重被攻擊
[00:11:54.340 --> 00:11:58.340]  但難免都有被人說閒話的時候
[00:11:58.340 --> 00:12:01.940]  被人不滿的時候
[00:12:01.940 --> 00:12:05.740]  實在是 特別是為主的緣故
[00:12:05.740 --> 00:12:07.740]  你盡心去侍奉
[00:12:07.740 --> 00:12:08.940]  盡心盡力去愛主
[00:12:08.940 --> 00:12:12.340]  盡心盡力去傳福音、作見證
[00:12:12.340 --> 00:12:15.140]  都難免會遇到逼迫
[00:12:15.140 --> 00:12:18.340]  難免遭遇到誣告
[00:12:18.340 --> 00:12:19.140]  如果你是保羅
[00:12:19.140 --> 00:12:21.740]  你的反應會是怎樣呢?
[00:12:21.740 --> 00:12:24.940]  可能你會發脾氣
[00:12:24.940 --> 00:12:26.140]  很生氣
[00:12:26.140 --> 00:12:28.140]  我要罵人
[00:12:28.140 --> 00:12:33.540]  或者可能你會很傷心、很難過
[00:12:33.540 --> 00:12:34.940]  受夠了
[00:12:34.940 --> 00:12:37.540]  很厲害嗎?我從此不侍奉了
[00:12:37.540 --> 00:12:39.540]  侍奉那麼艱難
[00:12:39.540 --> 00:12:42.740]  不做了 踢爆不生氣
[00:12:42.740 --> 00:12:44.540]  或者會很生氣
[00:12:44.540 --> 00:12:47.740]  裡面儲起了一些苦毒
[00:12:47.740 --> 00:12:49.940]  儲起了一些冤仇
[00:12:49.940 --> 00:12:52.740]  對著你的頂尖
[00:12:52.740 --> 00:12:55.940]  可能從此就成為陌路人
[00:12:55.940 --> 00:12:57.340]  不想見到對方
[00:12:57.340 --> 00:12:59.540]  見到就眼淵
[00:12:59.540 --> 00:13:01.940]  會不會是這樣呢?
[00:13:01.940 --> 00:13:04.740]  確實無心無好報
[00:13:04.740 --> 00:13:07.740]  這樣被重傷
[00:13:07.740 --> 00:13:11.340]  確實是很傷害
[00:13:11.340 --> 00:13:15.540]  不能否認這些感受是很真實的
[00:13:15.540 --> 00:13:17.340]  如果你是保羅
[00:13:17.340 --> 00:13:21.540]  你還願不願意愛這些頂姐妹呢?
[00:13:21.540 --> 00:13:22.740]  如果你是保羅
[00:13:22.740 --> 00:13:26.340]  你還會不會回哥林多教會?
[00:13:26.340 --> 00:13:28.540]  你還會不會去探望他們?
[00:13:28.540 --> 00:13:32.540]  你還會不會寫信給他們?
[00:13:32.540 --> 00:13:35.540]  從聖經裡我們看到
[00:13:35.540 --> 00:13:37.940]  保羅沒有放棄
[00:13:37.940 --> 00:13:41.940]  他仍然寫哥林多後書給他們
[00:13:41.940 --> 00:13:44.740]  我記得從前在我初信的時候
[00:13:44.740 --> 00:13:49.140]  我曾經聽過一位屬靈的長者跟我分享
[00:13:49.140 --> 00:13:51.740]  當時我初信
[00:13:51.740 --> 00:13:53.140]  回到教會
[00:13:53.140 --> 00:13:55.740]  有屬靈的長者跟我聊天的時候
[00:13:55.740 --> 00:13:58.740]  看到教會有很多的問題
[00:13:58.740 --> 00:14:00.140]  很多的不足
[00:14:00.140 --> 00:14:02.340]  很多的缺陷
[00:14:02.340 --> 00:14:04.540]  於是我就問他
[00:14:04.540 --> 00:14:06.540]  當時很天真
[00:14:06.540 --> 00:14:08.540]  初信無狼我就問他
[00:14:08.540 --> 00:14:09.740]  教會這麼多問題
[00:14:09.740 --> 00:14:10.740]  你這麼不滿
[00:14:10.740 --> 00:14:12.540]  又有這麼多不足
[00:14:12.540 --> 00:14:14.940]  又這麼缺乏
[00:14:14.940 --> 00:14:17.340]  為什麼你不轉教會?
[00:14:17.340 --> 00:14:19.940]  你走不就行了?
[00:14:19.940 --> 00:14:21.740]  為什麼我會這樣說呢?
[00:14:21.740 --> 00:14:23.140]  因為我的母會
[00:14:23.140 --> 00:14:25.540]  旁邊就有一間教會
[00:14:25.540 --> 00:14:26.940]  旁邊是旁邊
[00:14:26.940 --> 00:14:29.340]  真的走出門口走三步
[00:14:29.340 --> 00:14:31.140]  就有另一間教會
[00:14:31.140 --> 00:14:33.740]  我們在同一層樓有兩間教會
[00:14:33.740 --> 00:14:35.540]  同一個位置我們共用
[00:14:35.540 --> 00:14:39.940]  然後進入兩個門口
[00:14:39.940 --> 00:14:42.340]  是可以轉教會的
[00:14:42.340 --> 00:14:44.540]  走不就行了?
[00:14:44.540 --> 00:14:47.540]  誰知道這位屬靈的長者
[00:14:47.540 --> 00:14:50.940]  很有趣他跟我分享
[00:14:50.940 --> 00:14:56.540]  他說教會是他屬靈的家
[00:14:56.540 --> 00:14:58.940]  他說家裡有事
[00:14:58.940 --> 00:15:01.140]  家裡有事
[00:15:01.140 --> 00:15:05.540]  他不會只是懂得問為什麼
[00:15:05.540 --> 00:15:08.940]  他不會只是問為什麼
[00:15:08.940 --> 00:15:14.140]  而是他會問我當作什麼
[00:15:14.140 --> 00:15:15.340]  他跟我分享
[00:15:15.340 --> 00:15:18.740]  他說弟兄姐妹之間有嚴規
[00:15:18.740 --> 00:15:22.540]  我不是只是在這裡吃花生看電影
[00:15:22.540 --> 00:15:26.740]  我有沒有圍著弟兄姐妹之間的嚴規
[00:15:26.740 --> 00:15:28.940]  好好去禱告神
[00:15:28.940 --> 00:15:31.740]  甚至乎有人和我有嚴規
[00:15:31.740 --> 00:15:34.740]  我有沒有去尋求神
[00:15:34.740 --> 00:15:39.140]  我看到教會裡面有傷害
[00:15:39.140 --> 00:15:41.740]  有不滿的時候
[00:15:41.740 --> 00:15:44.340]  我是不是只是在這裡議論紛紛
[00:15:44.340 --> 00:15:46.340]  在背後說三道四
[00:15:46.340 --> 00:15:50.740]  還是我願意在當中做和平之子
[00:15:50.740 --> 00:15:55.540]  願意在當中去禱告守望
[00:15:55.540 --> 00:15:56.540]  他又跟我分享
[00:15:56.540 --> 00:15:59.340]  當看到教會奉獻不足的時候
[00:15:59.340 --> 00:16:01.940]  我是不是只是坐在這裡
[00:16:01.940 --> 00:16:04.740]  什麼都不做
[00:16:04.740 --> 00:16:07.340]  而是應該好好地
[00:16:07.340 --> 00:16:10.540]  為他教會需要供應禱告
[00:16:10.540 --> 00:16:11.740]  好好求神
[00:16:11.740 --> 00:16:16.140]  讓我們有更甘心樂意奉獻的心禱告
[00:16:16.140 --> 00:16:17.340]  他又說
[00:16:17.340 --> 00:16:19.740]  當他看到大家不勤奮讀經
[00:16:19.740 --> 00:16:22.140]  沒有人想追求的時候
[00:16:22.140 --> 00:16:26.140]  我是不是只是坐在這裡問為什麼
[00:16:26.140 --> 00:16:30.140]  還是我會努力鼓勵大家一起讀聖經
[00:16:30.140 --> 00:16:31.940]  招聚弟兄姐妹一起來讀
[00:16:31.940 --> 00:16:35.940]  陪伴那些讀不明白的人一起讀
[00:16:35.940 --> 00:16:38.340]  我有沒有將一切的問題
[00:16:38.340 --> 00:16:41.140]  一切我看到的事
[00:16:41.140 --> 00:16:43.140]  放在神的面前
[00:16:43.140 --> 00:16:44.740]  好好禱告
[00:16:44.740 --> 00:16:47.940]  求主幫助我們
[00:16:47.940 --> 00:16:49.540]  他跟我說
[00:16:49.540 --> 00:16:51.540]  他不離開
[00:16:51.540 --> 00:16:53.740]  他不離開教會
[00:16:53.740 --> 00:16:57.340]  不是因為他沒有選擇
[00:16:57.340 --> 00:16:58.740]  不是因為他沒有選擇
[00:16:58.740 --> 00:17:00.940]  大把選擇
[00:17:00.940 --> 00:17:03.740]  也不是因為教會什麼問題都沒有
[00:17:03.740 --> 00:17:05.140]  很好
[00:17:05.140 --> 00:17:08.140]  所以要繼續留下
[00:17:08.140 --> 00:17:10.140]  而是
[00:17:10.140 --> 00:17:14.940]  他說這個是神給他屬靈的家
[00:17:14.940 --> 00:17:17.540]  除非有一天
[00:17:17.540 --> 00:17:19.740]  神要帶他離開這個家
[00:17:19.740 --> 00:17:21.140]  如果神帶他走
[00:17:21.140 --> 00:17:22.940]  他就是順服神的帶領
[00:17:22.940 --> 00:17:24.740]  去別的地方
[00:17:24.740 --> 00:17:26.140]  但如果不是
[00:17:26.140 --> 00:17:28.540]  他一天還是這個
[00:17:28.540 --> 00:17:31.540]  他說他仍然會每一天都問
[00:17:31.540 --> 00:17:32.540]  主啊
[00:17:32.540 --> 00:17:35.540]  我當作什麼
[00:17:35.540 --> 00:17:36.940]  是
[00:17:36.940 --> 00:17:38.740]  確實
[00:17:38.740 --> 00:17:41.340]  如果我們問為什麼
[00:17:41.340 --> 00:17:44.340]  真是很論盡
[00:17:44.340 --> 00:17:47.340]  但如果我們願意問上帝
[00:17:47.340 --> 00:17:49.740]  主啊 我看到這一切
[00:17:49.740 --> 00:17:51.540]  那你怎麼使用我
[00:17:51.540 --> 00:17:54.140]  我當作什麼
[00:17:54.140 --> 00:17:56.140]  我聽過一位師母說
[00:17:56.140 --> 00:17:59.340]  墨西珍師母她曾經說過
[00:17:59.340 --> 00:18:02.740]  她說為什麼會叫我們消極
[00:18:02.740 --> 00:18:05.740]  退喪 憤恨 退縮
[00:18:05.740 --> 00:18:07.940]  我當作什麼
[00:18:07.940 --> 00:18:13.340]  會叫我們清醒 積極 果敢 前進
[00:18:13.340 --> 00:18:15.340]  我相信保羅也是
[00:18:15.340 --> 00:18:19.140]  他遇到哥倫多教會的攻擊時候
[00:18:19.140 --> 00:18:21.340]  我相信他不是只是坐著問
[00:18:21.340 --> 00:18:22.540]  為什麼
[00:18:22.540 --> 00:18:24.140]  為什麼他們攻擊我
[00:18:24.140 --> 00:18:26.540]  我相信保羅不是這樣問
[00:18:26.540 --> 00:18:28.340]  我深信保羅是問
[00:18:28.340 --> 00:18:31.340]  主啊 我當作什麼
[00:18:31.340 --> 00:18:33.540]  於是他當作什麼呢
[00:18:33.540 --> 00:18:37.140]  他就寫信給教會澄清
[00:18:37.140 --> 00:18:41.340]  去嘗試澄清 嘗試為自己辯護
[00:18:41.340 --> 00:18:43.540]  解釋給他們知道
[00:18:43.540 --> 00:18:46.140]  他不是一個出爾反爾的人
[00:18:46.140 --> 00:18:49.740]  他不是一個忽是忽非的人
[00:18:49.740 --> 00:18:52.140]  保羅不單止為自己辯護
[00:18:52.140 --> 00:18:54.740]  因為當時的人已經去到一個地步
[00:18:54.740 --> 00:18:56.340]  不單止是誣告保羅
[00:18:56.340 --> 00:18:59.940]  甚至乎誣告保羅所傳的福音
[00:18:59.940 --> 00:19:04.540]  甚至乎誣告保羅所講的道
[00:19:04.540 --> 00:19:08.740]  保羅要鄭重地跟他們聲明
[00:19:08.740 --> 00:19:13.140]  保羅說我主自信實的神去講的
[00:19:13.140 --> 00:19:17.540]  我向你們所傳的道不是有是有非的
[00:19:17.540 --> 00:19:20.940]  耶穌基督不是有是有非的
[00:19:20.940 --> 00:19:24.140]  沒有 沒有有是有非
[00:19:24.140 --> 00:19:26.740]  神的應許無論多少
[00:19:26.740 --> 00:19:29.340]  在基督裡都是時的
[00:19:29.340 --> 00:19:32.140]  他要發出一個鄭重的聲明
[00:19:32.140 --> 00:19:34.340]  就是我在你們中間所傳的
[00:19:34.340 --> 00:19:37.340]  沒有有是有非 沒有忽是忽非
[00:19:37.340 --> 00:19:41.940]  在耶穌基督裡都是時的
[00:19:41.940 --> 00:19:43.940]  保羅再一次強調
[00:19:43.940 --> 00:19:45.540]  不單止他傳的道
[00:19:45.540 --> 00:19:48.540]  他的人是這樣 他傳的道是這樣
[00:19:48.540 --> 00:19:53.140]  他更加用哥林多教會作為見證
[00:19:53.140 --> 00:19:58.940]  哥林多教會是因他所傳的道而去相信
[00:19:58.940 --> 00:20:01.340]  而建立成為教會
[00:20:01.340 --> 00:20:05.340]  在基督裡 神在基督裡堅固他們
[00:20:05.340 --> 00:20:07.740]  這個教會不只是保羅自己一個人
[00:20:07.740 --> 00:20:11.140]  是整個教會有弟兄姊妹在裡面
[00:20:11.140 --> 00:20:16.940]  他們都是被聖靈 被耶穌基督所堅固的
[00:20:16.940 --> 00:20:19.540]  被聖靈蓋上了印
[00:20:19.540 --> 00:20:25.540]  被聖靈在弟兄姊妹心裡作憑證的
[00:20:25.540 --> 00:20:28.540]  不是保羅忽是忽非
[00:20:28.540 --> 00:20:31.740]  更加不是他所說的道忽是忽非
[00:20:31.740 --> 00:20:34.740]  弟兄姊妹你們都相信了
[00:20:34.740 --> 00:20:37.140]  為什麼會被一些誣衊
