
[00:00:00.000 --> 00:00:02.000]  因為這就是神的心意
[00:02:07.000 --> 00:02:09.000]  而且會有見證
[00:02:09.000 --> 00:02:12.000]  那麼基督徒也能夠活在人的當中
[00:02:12.000 --> 00:02:14.000]  像明光照耀一樣
[00:02:14.000 --> 00:02:15.000]  就好像菲律賓書
[00:02:15.000 --> 00:02:18.000]  第二章14節到16節那邊所講的
[00:02:18.000 --> 00:02:19.000]  我念給你們聽
[00:02:19.000 --> 00:02:21.000]  他說凡所行的都不要發怨言
[00:02:21.000 --> 00:02:24.000]  起爭論使你們無可指責
[00:02:24.000 --> 00:02:25.000]  誠實無偽
[00:02:25.000 --> 00:02:27.000]  在這彎曲被扭的時代
[00:02:27.000 --> 00:02:29.000]  做神無瑕疵的兒女
[00:02:29.000 --> 00:02:31.000]  你們顯在這世代中
[00:02:31.000 --> 00:02:32.000]  好像明光照耀
[00:02:32.000 --> 00:02:35.000]  將生命的道表明出來
[00:02:35.000 --> 00:02:37.000]  不但如此
[00:02:37.000 --> 00:02:39.000]  而且保羅他接下去講
[00:02:39.000 --> 00:02:41.000]  他說叫我在基督的日子
[00:02:41.000 --> 00:02:44.000]  好誇我沒有空跑
[00:02:44.000 --> 00:02:45.000]  也沒有徒勞
[00:02:45.000 --> 00:02:47.000]  然後接下去他就說
[00:02:47.000 --> 00:02:50.000]  他說這是他的喜樂
[00:02:50.000 --> 00:02:52.000]  這是他的喜樂
[00:02:52.000 --> 00:02:59.000]  會給我們帶來喜樂
[00:02:59.000 --> 00:03:01.000]  不但會給我們自己帶來喜樂
[00:03:01.000 --> 00:03:07.000]  而且也會給那些帶領我們的人帶來喜樂
[00:03:07.000 --> 00:03:09.000]  所以我們要從第21節
[00:03:09.000 --> 00:03:12.000]  那麼我盼望我們都能夠背下來
[00:03:12.000 --> 00:03:14.000]  今天我們再來看
[00:03:14.000 --> 00:03:16.000]  我們到底在這個世界上
[00:03:16.000 --> 00:03:19.000]  我們是應該怎麼樣活在這個世界上
[00:03:19.000 --> 00:03:21.000]  我們一起來看21節
[00:03:21.000 --> 00:03:24.000]  他說又當純敬畏基督的心
[00:03:24.000 --> 00:03:26.000]  彼此順服
[00:03:26.000 --> 00:03:28.000]  會不會背
[00:03:28.000 --> 00:03:32.000]  你們都很會考試的對不對
[00:03:32.000 --> 00:03:34.000]  基亞醫 托福 什麼考
[00:03:34.000 --> 00:03:38.000]  這個身經百戰的這個考試健將
[00:03:38.000 --> 00:03:42.000]  那我們現在來很快的把它背起來好不好
[00:03:42.000 --> 00:03:47.000]  又基督的心彼此順服
[00:03:47.000 --> 00:03:51.000]  好 那麼這一節經文我們把它分成兩半的話
[00:03:51.000 --> 00:03:55.000]  前面一句就是說又當純敬畏基督的心
[00:03:55.000 --> 00:03:57.000]  後面一個就是彼此順服
[00:03:57.000 --> 00:04:00.000]  所以我們曉得前面一半其實是很重要的
[00:04:00.000 --> 00:04:03.000]  那就是我們後面一半能夠行得出來的
[00:04:03.000 --> 00:04:05.000]  那前面一半是我們的動機
[00:04:05.000 --> 00:04:07.000]  那我們先來看後面一半
[00:04:07.000 --> 00:04:08.000]  他說彼此順服
[00:04:08.000 --> 00:04:09.000]  什麼叫做彼此
[00:04:09.000 --> 00:04:11.000]  其實就是在教會你們
[00:04:11.000 --> 00:04:12.000]  對不對
[00:04:12.000 --> 00:04:16.000]  彼此就表示說除了我以外還有其他的人
[00:04:16.000 --> 00:04:21.000]  那我們不管是在教會中生活
[00:04:21.000 --> 00:04:24.000]  我們從團契的層面到整個教會的層面
[00:04:24.000 --> 00:04:27.000]  其實都是操練我們靈命成長的地方
[00:04:27.000 --> 00:04:30.000]  在教會中我們會跟人家摩擦的
[00:04:30.000 --> 00:04:31.000]  對不對
[00:04:31.000 --> 00:04:32.000]  會不會啊
[00:04:32.000 --> 00:04:34.000]  除非你根本是什麼事情都不管
[00:04:34.000 --> 00:04:36.000]  你絕對不會跟人家有摩擦
[00:04:36.000 --> 00:04:37.000]  有碰撞
[00:04:37.000 --> 00:04:38.000]  對不對
[00:04:38.000 --> 00:04:39.000]  當我們跟人家摩擦的時候
[00:04:39.000 --> 00:04:41.000]  當我們跟人家碰撞的時候
[00:04:41.000 --> 00:04:45.000]  我們發現什麼事情啊
[00:04:45.000 --> 00:04:48.000]  發現我裡面是什麼樣子
[00:04:48.000 --> 00:04:50.000]  如果我們小心地去想的話
[00:04:50.000 --> 00:04:51.000]  劉姐妹你想想看
[00:04:51.000 --> 00:04:52.000]  你如果拿著一個咖啡杯
[00:04:52.000 --> 00:04:53.000]  對不對
[00:04:53.000 --> 00:04:54.000]  拿著一個杯子
[00:04:54.000 --> 00:04:57.000]  裡面裝了不曉得是什麼水
[00:04:57.000 --> 00:04:59.000]  然後你走在很多人當中
[00:04:59.000 --> 00:05:00.000]  這個人撞你一下
[00:05:00.000 --> 00:05:01.000]  那個人撞你一下
[00:05:01.000 --> 00:05:06.000]  然後你裡面潑出來的是什麼東西
[00:05:06.000 --> 00:05:07.000]  你裡面裝的是什麼東西
[00:05:07.000 --> 00:05:09.000]  你潑出來的就是什麼
[00:05:09.000 --> 00:05:10.000]  就是那個東西
[00:05:10.000 --> 00:05:13.000]  你裡面的水如果是白水
[00:05:13.000 --> 00:05:15.000]  潑出來的就是什麼
[00:05:15.000 --> 00:05:16.000]  白水
[00:05:16.000 --> 00:05:17.000]  乾淨的水
[00:05:17.000 --> 00:05:19.000]  你裡面如果是黑水
[00:05:19.000 --> 00:05:20.000]  那潑出來的就是什麼
[00:05:20.000 --> 00:05:22.000]  就是黑水
[00:05:22.000 --> 00:05:24.000]  這就是我們人與人之間
[00:05:24.000 --> 00:05:25.000]  我們的關係
[00:05:25.000 --> 00:05:27.000]  但是很多時候我們不會看見
[00:05:27.000 --> 00:05:28.000]  我們裡面有什麼問題
[00:05:28.000 --> 00:05:30.000]  我們看見的總是別人
[00:05:30.000 --> 00:05:32.000]  你看他潑出來的全部都是燙水
[00:05:32.000 --> 00:05:33.000]  把我燙的半死
[00:05:33.000 --> 00:05:34.000]  但是我們不知道
[00:05:34.000 --> 00:05:36.000]  我們自己出來的東西
[00:05:36.000 --> 00:05:40.000]  也是一模一樣的
[00:05:40.000 --> 00:05:43.000]  我很多時候碰到一些從
[00:05:43.000 --> 00:05:44.000]  我們這裡離開到外地去的
[00:05:44.000 --> 00:05:46.000]  一些弟兄姐妹
[00:05:46.000 --> 00:05:47.000]  他們到了外地去
[00:05:47.000 --> 00:05:50.000]  總是在一個比較小的教會
[00:05:50.000 --> 00:05:52.000]  所以呢
[00:05:52.000 --> 00:05:53.000]  有一個弟兄告訴我
[00:05:53.000 --> 00:05:57.000]  他說那真的是打鴨子上架
[00:05:57.000 --> 00:05:58.000]  我說什麼意思呢
[00:05:58.000 --> 00:05:59.000]  他說沒有人做事嘛
[00:05:59.000 --> 00:06:00.000]  對不對
[00:06:00.000 --> 00:06:01.000]  所以我就做
[00:06:01.000 --> 00:06:02.000]  然後做了好幾年
[00:06:02.000 --> 00:06:04.000]  自己慢慢慢慢也成長
[00:06:04.000 --> 00:06:11.000]  可是當事情一來的時候
[00:06:11.000 --> 00:06:14.000]  他們就告訴我不幹了
[00:06:14.000 --> 00:06:16.000]  我說為什麼
[00:06:16.000 --> 00:06:18.000]  很多很多原因
[00:06:18.000 --> 00:06:19.000]  你知道
[00:06:19.000 --> 00:06:20.000]  然後他們就會告訴我
[00:06:20.000 --> 00:06:22.000]  他說以前在這個教會的時候
[00:06:22.000 --> 00:06:24.000]  什麼也不管
[00:06:24.000 --> 00:06:25.000]  然後就不覺得
[00:06:25.000 --> 00:06:26.000]  就覺得教會很好
[00:06:26.000 --> 00:06:28.000]  但是到了一個地方
[00:06:28.000 --> 00:06:30.000]  要開始參與教會裡面的時候
[00:06:30.000 --> 00:06:31.000]  他真的是
[00:06:31.000 --> 00:06:36.000]  他就說教會裡面很多問題
[00:06:36.000 --> 00:06:38.000]  因為我們開始跟人家摩擦
[00:06:38.000 --> 00:06:40.000]  開始跟人家碰撞
[00:06:40.000 --> 00:06:41.000]  撞出來裡面的東西
[00:06:41.000 --> 00:06:42.000]  就是那個東西
[00:06:42.000 --> 00:06:44.000]  所以有很多人他們就告訴我
[00:06:44.000 --> 00:06:46.000]  他說我不幹了
[00:06:46.000 --> 00:06:48.000]  前一陣子才有人告訴我
[00:06:48.000 --> 00:06:56.000]  他說不幹了
[00:06:56.000 --> 00:06:57.000]  什麼都不管
[00:06:57.000 --> 00:06:58.000]  這就是我們人
[00:06:58.000 --> 00:06:59.000]  這就是我們人
[00:06:59.000 --> 00:07:02.000]  為什麼 因為觸犯了我
[00:07:02.000 --> 00:07:03.000]  觸犯了我
[00:07:03.000 --> 00:07:05.000]  所以當我們在講到順服的時候
[00:07:05.000 --> 00:07:08.000]  你知道我們真的是要講到
[00:07:08.000 --> 00:07:09.000]  第一個是彼此
[00:07:09.000 --> 00:07:10.000]  有很多人
[00:07:10.000 --> 00:07:11.000]  第二個是順服
[00:07:11.000 --> 00:07:12.000]  什麼叫做順服
[00:07:12.000 --> 00:07:15.000]  我們從主耶穌的身上我們看見
[00:07:15.000 --> 00:07:17.000]  另外還有我們要看見
[00:07:17.000 --> 00:07:18.000]  這個彼此順服
[00:07:18.000 --> 00:07:20.000]  是跟前面的
[00:07:20.000 --> 00:07:22.000]  被聖靈充滿自由關係的
[00:07:22.000 --> 00:07:23.000]  因為你們了不了解
[00:07:23.000 --> 00:07:26.000]  認不認識聖靈
[00:07:26.000 --> 00:07:28.000]  聖靈是一個什麼樣的聖靈
[00:07:28.000 --> 00:07:30.000]  聖靈你知道有一點
[00:07:30.000 --> 00:07:33.000]  讓我們從祂的身上看見的
[00:07:33.000 --> 00:07:37.000]  就是祂是一個帶著謙卑的
[00:07:37.000 --> 00:07:39.000]  真的是謙卑
[00:07:39.000 --> 00:07:42.000]  主耶穌基督也是謙卑的
[00:07:42.000 --> 00:07:43.000]  對不對
[00:07:43.000 --> 00:07:46.000]  祂是柔和謙卑的
[00:07:46.000 --> 00:07:48.000]  所以一個人如果表現出自大
[00:07:48.000 --> 00:07:49.000]  表現出驕傲
[00:07:49.000 --> 00:07:50.000]  表現出自我唯中心
[00:07:50.000 --> 00:07:55.000]  這個人一定沒有被聖靈充滿
[00:07:55.000 --> 00:07:58.000]  不管你做什麼事情
[00:07:58.000 --> 00:08:00.000]  一個被聖靈充滿的人
[00:08:00.000 --> 00:08:02.000]  他應該表現出來的是什麼樣
[00:08:02.000 --> 00:08:03.000]  表現出來的
[00:08:03.000 --> 00:08:06.000]  真的是像主一樣的柔和謙卑
[00:08:06.000 --> 00:08:08.000]  你知道這個柔和謙卑
[00:08:08.000 --> 00:08:11.000]  是專門來描述主耶穌的
[00:08:11.000 --> 00:08:12.000]  我自己不相信
[00:08:12.000 --> 00:08:13.000]  我們世界上有一個人
[00:08:13.000 --> 00:08:17.000]  真的是能夠稱得上
[00:08:17.000 --> 00:08:20.000]  所謂的像主耶穌的柔和謙卑
[00:08:20.000 --> 00:08:23.000]  如果不是讓主耶穌活在我們裡面
[00:08:23.000 --> 00:08:27.000]  在我們裡面活出來
[00:08:27.000 --> 00:08:28.000]  我們很難的
[00:08:28.000 --> 00:08:32.000]  因為那個是專門用來描述主耶穌
[00:08:32.000 --> 00:08:37.000]  這個英文字就是meekness
[00:08:37.000 --> 00:08:38.000]  什麼叫做meekness
[00:08:38.000 --> 00:08:40.000]  什麼叫做柔和謙卑
[00:08:40.000 --> 00:08:42.000]  其實主耶穌祂什麼都有
[00:08:42.000 --> 00:08:43.000]  祂在祂裡面
[00:08:43.000 --> 00:08:44.000]  祂什麼都知道
[00:08:44.000 --> 00:08:46.000]  祂從創世以前的事情
[00:08:46.000 --> 00:08:47.000]  祂統統都知道
[00:08:47.000 --> 00:08:48.000]  然後一直到幕後的事情
[00:08:48.000 --> 00:08:51.000]  祂也知道
[00:08:51.000 --> 00:08:53.000]  祂也很堅強
[00:08:53.000 --> 00:08:55.000]  我們看見祂在世界上活著的時候
[00:08:55.000 --> 00:08:56.000]  祂都表現出來的
[00:08:56.000 --> 00:08:58.000]  真的是一個完美的人
[00:08:58.000 --> 00:09:01.000]  但是祂站在罪人旁邊的時候
[00:09:01.000 --> 00:09:04.000]  祂有憐憫心
[00:09:04.000 --> 00:09:10.000]  這個就叫meekness
[00:09:10.000 --> 00:09:11.000]  這也是三位一體
[00:09:11.000 --> 00:09:12.000]  他們之間
[00:09:12.000 --> 00:09:14.000]  他們的柔和謙卑
[00:09:14.000 --> 00:09:19.000]  也是三位一體合一的一個特性
[00:09:19.000 --> 00:09:21.000]  這就是順服
[00:09:21.000 --> 00:09:22.000]  祂要我們在這個世界上
[00:09:22.000 --> 00:09:26.000]  能夠彼此順服
[00:09:26.000 --> 00:09:27.000]  主耶穌祂的門徒
[00:09:27.000 --> 00:09:29.000]  在跟隨祂的時候
[00:09:29.000 --> 00:09:30.000]  記不記得那一次
[00:09:30.000 --> 00:09:32.000]  雅各跟約翰
[00:09:32.000 --> 00:09:34.000]  他們想要坐大位
[00:09:34.000 --> 00:09:35.000]  主耶穌得國的時候
[00:09:35.000 --> 00:09:36.000]  祂就說你得國的時候
[00:09:36.000 --> 00:09:37.000]  讓我的兒子
[00:09:37.000 --> 00:09:39.000]  這是祂媽媽講的
[00:09:39.000 --> 00:09:41.000]  我們有時候我們做媽媽的
[00:09:41.000 --> 00:09:43.000]  真的是很為自己的兒女擔心
[00:09:43.000 --> 00:09:46.000]  深怕他們沒有好好的發展
[00:09:46.000 --> 00:09:47.000]  那麼這個媽媽也是一樣
[00:09:47.000 --> 00:09:48.000]  就心裡面想說
[00:09:48.000 --> 00:09:49.000]  祂將來一定要做一個
[00:09:49.000 --> 00:09:51.000]  好一點的職位
[00:09:51.000 --> 00:09:52.000]  然後就告訴主耶穌
[00:09:52.000 --> 00:09:53.000]  你得國的時候
[00:09:53.000 --> 00:09:55.000]  我一個老大坐你左邊
[00:09:55.000 --> 00:09:57.000]  老大應該坐右邊
[00:09:57.000 --> 00:09:58.000]  那麼老大坐你的右邊
[00:09:58.000 --> 00:10:01.000]  老二坐你的左邊
[00:10:01.000 --> 00:10:02.000]  結果就引起了
[00:10:02.000 --> 00:10:04.000]  其他的主任門徒
[00:10:04.000 --> 00:10:06.000]  心裡面不高興
[00:10:06.000 --> 00:10:08.000]  那麼主耶穌就知道
[00:10:08.000 --> 00:10:10.000]  他們在這件事情上
[00:10:10.000 --> 00:10:12.000]  所以祂在馬太福音第20章
[00:10:12.000 --> 00:10:14.000]  第24節到28節那邊
[00:10:14.000 --> 00:10:15.000]  祂就告訴他們
[00:10:15.000 --> 00:10:17.000]  祂說世界上的人
[00:10:17.000 --> 00:10:19.000]  有世界上的君王
[00:10:19.000 --> 00:10:21.000]  有世界上的方法來管理你們
[00:10:21.000 --> 00:10:22.000]  祂的管理是什麼呢
[00:10:22.000 --> 00:10:25.000]  是從上到下
[00:10:25.000 --> 00:10:26.000]  祂說但是呢
[00:10:26.000 --> 00:10:28.000]  祂說我來了是什麼呢
[00:10:28.000 --> 00:10:31.000]  從底下開始往上
[00:10:31.000 --> 00:10:33.000]  所以我念給你們聽
[00:10:33.000 --> 00:10:34.000]  祂說你們知道外方人
[00:10:34.000 --> 00:10:36.000]  有君王為主治理他們
[00:10:36.000 --> 00:10:38.000]  有大臣超權管束他們
[00:10:38.000 --> 00:10:40.000]  只是在你們中間不可這樣
[00:10:40.000 --> 00:10:41.000]  你們中間誰願為大
[00:10:41.000 --> 00:10:43.000]  就必做你們的用人
[00:10:43.000 --> 00:10:44.000]  誰願為首
[00:10:44.000 --> 00:10:45.000]  就必做你們的僕人
[00:10:45.000 --> 00:10:47.000]  正如人子來
[00:10:47.000 --> 00:10:48.000]  不是要受人的服侍
[00:10:48.000 --> 00:10:49.000]  而是要服侍人
[00:10:49.000 --> 00:10:50.000]  並且要捨命
[00:10:50.000 --> 00:10:53.000]  做多人的塾駕
[00:10:53.000 --> 00:10:54.000]  因為姐妹
[00:10:54.000 --> 00:10:56.000]  當我們信主耶穌的時候
[00:10:56.000 --> 00:10:57.000]  那時候是因為主耶穌
[00:10:57.000 --> 00:11:00.000]  為我們做了僕人的樣子
[00:11:00.000 --> 00:11:02.000]  死在十字架上
[00:11:02.000 --> 00:11:04.000]  所以我們從菲律賓書那邊
[00:11:04.000 --> 00:11:05.000]  我們看見
[00:11:05.000 --> 00:11:07.000]  主耶神就將祂怎麼樣
[00:11:07.000 --> 00:11:09.000]  升為至高
[00:11:09.000 --> 00:11:10.000]  所以當你信主的時候
[00:11:10.000 --> 00:11:11.000]  是因為主耶穌
[00:11:11.000 --> 00:11:12.000]  祂做僕人
[00:11:12.000 --> 00:11:14.000]  祂來到這個世界上
[00:11:14.000 --> 00:11:15.000]  做了僕人的形象
[00:11:15.000 --> 00:11:17.000]  然後被釘死在十字架上
[00:11:17.000 --> 00:11:19.000]  所以我們可以信祂
[00:11:19.000 --> 00:11:20.000]  我們可以有一個
[00:11:20.000 --> 00:11:23.000]  身份地位是很高的
[00:11:23.000 --> 00:11:24.000]  所以當我們信了主之後
[00:11:24.000 --> 00:11:25.000]  弟兄姊妹
[00:11:25.000 --> 00:11:28.000]  祂就是王
[00:11:28.000 --> 00:11:29.000]  詩篇裡面告訴我們說
[00:11:29.000 --> 00:11:32.000]  重城門要抬起頭來
[00:11:32.000 --> 00:11:34.000]  祂說因為榮耀的王要進來
[00:11:34.000 --> 00:11:35.000]  古老的城門
[00:11:35.000 --> 00:11:36.000]  你知道那個地方
[00:11:36.000 --> 00:11:37.000]  真的是如果從
[00:11:37.000 --> 00:11:38.000]  Spurgeon他的看法的話
[00:11:38.000 --> 00:11:39.000]  他就是講到說
[00:11:39.000 --> 00:11:41.000]  這個古老的城門是什麼
[00:11:41.000 --> 00:11:44.000]  就是從亞當開始的人
[00:11:44.000 --> 00:11:46.000]  從亞當開始的人
[00:11:46.000 --> 00:11:47.000]  是一個古老的城門
[00:11:47.000 --> 00:11:49.000]  祂說你們要抬起頭來
[00:11:49.000 --> 00:11:50.000]  要打開城門
[00:11:50.000 --> 00:11:54.000]  讓那個榮耀的王進到你們裡面
[00:11:54.000 --> 00:11:56.000]  主耶穌當我們信主的時候
[00:11:56.000 --> 00:11:57.000]  弟兄姊妹
[00:11:57.000 --> 00:12:00.000]  主耶穌不是我們的僕人
[00:12:00.000 --> 00:12:02.000]  祂要在你的心裡面做主
[00:12:02.000 --> 00:12:07.000]  祂要在你的心裡面做王
[00:12:07.000 --> 00:12:09.000]  所以接下去我們就要看
[00:12:09.000 --> 00:12:12.000]  要存敬畏基督的心
[00:12:12.000 --> 00:12:13.000]  這個敬畏這兩個字
[00:12:13.000 --> 00:12:16.000]  我自己再去查考整本聖經
[00:12:16.000 --> 00:12:21.000]  我用一個希伯來字跟希臘字
[00:12:21.000 --> 00:12:23.000]  那這兩個字
[00:12:23.000 --> 00:12:25.000]  你知道其實在聖經裡面
[00:12:25.000 --> 00:12:27.000]  在原文的體系上面來講的話
[00:12:27.000 --> 00:12:29.000]  它是講害怕的意思
[00:12:29.000 --> 00:12:30.000]  真的是很害怕
[00:12:30.000 --> 00:12:32.000]  Fear
[00:12:32.000 --> 00:12:34.000]  但是我們從聖經上面看
[00:12:34.000 --> 00:12:37.000]  很多時候當他碰到神的時候
[00:12:37.000 --> 00:12:38.000]  他就講到敬畏
[00:12:38.000 --> 00:12:41.000]  我覺得咱們中文翻譯的
[00:12:41.000 --> 00:12:43.000]  非常非常恰當
[00:12:43.000 --> 00:12:45.000]  當我講敬畏的時候
[00:12:45.000 --> 00:12:47.000]  你們都知道什麼意思
[00:12:47.000 --> 00:12:53.000]  又敬然後又畏
[00:12:53.000 --> 00:12:54.000]  翻譯的真的很好
[00:12:54.000 --> 00:12:55.000]  非常非常傳神
[00:12:55.000 --> 00:12:58.000]  所以我們一看我們就了解了
[00:12:58.000 --> 00:13:01.000]  但是真的是在聖經裡面
[00:13:01.000 --> 00:13:04.000]  你知道在舊約裡面
[00:13:04.000 --> 00:13:07.000]  講到敬畏的經文
[00:13:07.000 --> 00:13:08.000]  很多很多
[00:13:08.000 --> 00:13:12.000]  多過於新約裡面講到敬畏
[00:13:12.000 --> 00:13:13.000]  所以我自己記得
[00:13:13.000 --> 00:13:16.000]  過去有一個神學家
[00:13:16.000 --> 00:13:18.000]  他叫做J.B.Phillips
[00:13:18.000 --> 00:13:21.000]  他自己翻譯了一本新約的
[00:13:21.000 --> 00:13:22.000]  他把它翻譯成那種
[00:13:22.000 --> 00:13:24.000]  有點特別適合年輕人
[00:13:24.000 --> 00:13:25.000]  但是現在這本聖經
[00:13:25.000 --> 00:13:27.000]  已經不太容易找到了
[00:13:27.000 --> 00:13:28.000]  他寫了一本書
[00:13:28.000 --> 00:13:29.000]  叫做你的神很小
[00:13:29.000 --> 00:13:32.000]  他說Your son is too small
[00:13:32.000 --> 00:13:35.000]  他裡面有一句話
[00:13:35.000 --> 00:13:37.000]  他說我們現在
[00:13:37.000 --> 00:13:39.000]  特別是在新約時代的人
[00:13:39.000 --> 00:13:41.000]  他說我們沒有舊約那種
[00:13:41.000 --> 00:13:44.000]  神給我們的那種敬畏的觀念
[00:13:44.000 --> 00:13:45.000]  為什麼
[00:13:45.000 --> 00:13:46.000]  他說因為我們把神
[00:13:46.000 --> 00:13:49.000]  裝在我們的口袋裡面
[00:13:49.000 --> 00:13:51.000]  神是我們的僕人
[00:13:51.000 --> 00:13:52.000]  我們裝在我們的口袋裡面
[00:13:52.000 --> 00:13:53.000]  所以我要去哪裡
[00:13:53.000 --> 00:13:54.000]  祂就跟著我去
[00:13:54.000 --> 00:13:57.000]  我今天要去一個地方
[00:13:57.000 --> 00:13:58.000]  不該去的
[00:13:58.000 --> 00:13:59.000]  我就把這個衣服脫下來
[00:13:59.000 --> 00:14:00.000]  就跟神說
[00:14:00.000 --> 00:14:01.000]  神啊 你先暫時
[00:14:01.000 --> 00:14:03.000]  在我口袋裡面待一下
[00:14:03.000 --> 00:14:05.000]  在裡面have a good time的時候
[00:14:05.000 --> 00:14:06.000]  出來我再穿你的
[00:14:06.000 --> 00:14:08.000]  再把你穿上
[00:14:08.000 --> 00:14:10.000]  他說這就是我們現在人的樣子
[00:14:10.000 --> 00:14:11.000]  但是我自己是覺得說
[00:14:11.000 --> 00:14:13.000]  他那本書我看了之後
[00:14:13.000 --> 00:14:14.000]  我真的是
[00:14:14.000 --> 00:14:16.000]  我自己的感覺就是
[00:14:16.000 --> 00:14:19.000]  我們自己太大了
[00:14:19.000 --> 00:14:22.000]  所以我們的神太小了
[00:14:22.000 --> 00:14:24.000]  在舊約裡面
[00:14:24.000 --> 00:14:25.000]  當他講到榮耀的時候
[00:14:25.000 --> 00:14:27.000]  這希伯來字叫做kabor
[00:14:27.000 --> 00:14:29.000]  這個kabor是什麼意思呢
[00:14:29.000 --> 00:14:31.000]  就是一個很大很大很大的山
[00:14:31.000 --> 00:14:34.000]  而且很重很重的
[00:14:34.000 --> 00:14:36.000]  這就是榮耀
[00:14:36.000 --> 00:14:39.000]  你沒辦法把它移開的
[00:14:39.000 --> 00:14:41.000]  所以我們必須要救著祂來
[00:14:41.000 --> 00:14:42.000]  而不是我們把祂
[00:14:42.000 --> 00:14:43.000]  裝在我們的口袋裡面
[00:14:43.000 --> 00:14:45.000]  裝在我們的褲子口袋裡面
[00:14:45.000 --> 00:14:47.000]  然後隨著祂
[00:14:47.000 --> 00:14:50.000]  把祂我們愛去哪裡
[00:14:50.000 --> 00:14:52.000]  就把祂帶去哪裡
[00:14:52.000 --> 00:14:54.000]  當我們講到說
[00:14:54.000 --> 00:14:57.000]  要敬畏基督的心的時候
[00:14:57.000 --> 00:14:58.000]  首先我們知道是
[00:14:58.000 --> 00:14:59.000]  從心裡面敬畏祂
[00:14:59.000 --> 00:15:00.000]  這是一個心態的問題
[00:15:00.000 --> 00:15:02.000]  而且這是一個信心的問題
[00:15:02.000 --> 00:15:04.000]  當我們講到敬畏祂的時候
[00:15:04.000 --> 00:15:06.000]  有一件事情我們必須要知道
[00:15:06.000 --> 00:15:07.000]  什麼事情
[00:15:07.000 --> 00:15:10.000]  就是我們要認識祂到底是誰
