
[00:00:00.000 --> 00:00:03.000]  大英姐妹平安 非常之感恩
[00:02:41.360 --> 00:02:45.680]  你甚至心裡的秘密也可以跟他們分享的
[00:02:45.680 --> 00:02:48.360]  或者你會聽過
[00:02:48.360 --> 00:02:54.000]  相識滿天下 知己能己人
[00:02:54.000 --> 00:02:56.320]  又或者有一句說話就是
[00:02:56.320 --> 00:03:00.760]  人生得一知己就死而無憾
[00:03:00.760 --> 00:03:07.200]  所以資深的朋友是難得的一份禮物
[00:03:07.200 --> 00:03:09.320]  而這份禮物在我們來說
[00:03:09.320 --> 00:03:13.040]  就是上帝賜給我們的禮物
[00:03:13.040 --> 00:03:16.040]  朋友可以分兩種
[00:03:16.040 --> 00:03:18.600]  一種叫做「損友」
[00:03:18.600 --> 00:03:21.880]  一種就是「良友」
[00:03:21.880 --> 00:03:27.040]  《真言》的十三章二十節
[00:03:27.040 --> 00:03:29.760]  剛才主席都跟我們讀了
[00:03:29.760 --> 00:03:33.880]  與智慧人同行的就必得智慧
[00:03:33.880 --> 00:03:38.760]  與愚昧人唯友的就必受虧損
[00:03:38.760 --> 00:03:42.800]  其實使徒保羅在這個題目上
[00:03:42.800 --> 00:03:46.120]  他都有給過我們提醒的
[00:03:46.120 --> 00:03:50.760]  在哥林多前書的十五章三十三節那裡說
[00:03:50.760 --> 00:03:53.480]  他說你們不要自欺
[00:03:53.480 --> 00:03:58.320]  濫交朋友是會敗壞品德的
[00:03:58.320 --> 00:04:01.400]  所以交友之道
[00:04:01.400 --> 00:04:07.600]  第一個的抉擇就是要離開損友
[00:04:07.600 --> 00:04:10.200]  美國有一個牧師
[00:04:10.200 --> 00:04:14.360]  他講述他的兒子讀高中的時候
[00:04:14.360 --> 00:04:16.400]  有一個好朋友
[00:04:16.400 --> 00:04:19.560]  他們兩個都很喜歡音樂
[00:04:19.560 --> 00:04:21.400]  他們一起玩音樂
[00:04:21.400 --> 00:04:24.200]  也有相同的嗜好
[00:04:24.200 --> 00:04:27.160]  很多時候都在一起
[00:04:27.160 --> 00:04:31.080]  差不多可以說是形影不離
[00:04:31.080 --> 00:04:34.080]  牧師就發覺這段友誼
[00:04:34.080 --> 00:04:38.040]  很明顯地在影響他的兒子
[00:04:38.040 --> 00:04:41.520]  牧師形容他的兒子在這段時間
[00:04:41.520 --> 00:04:45.600]  他是 wild 是很狂野的
[00:04:45.600 --> 00:04:50.880]  可能就是因為他身邊這個好朋友的緣故
[00:04:50.880 --> 00:04:52.320]  他不知道應該怎麼做
[00:04:52.320 --> 00:04:55.560]  他就為兒子祈禱
[00:04:55.560 --> 00:04:58.640]  感謝主 他的兒子終於發覺
[00:04:58.640 --> 00:05:01.760]  這一段的友誼對他的成長
[00:05:01.760 --> 00:05:04.800]  真的造成一些不好的影響
[00:05:04.800 --> 00:05:07.080]  於是他就下定決心
[00:05:07.080 --> 00:05:09.240]  對他的朋友說
[00:05:09.240 --> 00:05:12.240]  請你不要再去我家
[00:05:12.240 --> 00:05:14.400]  也不要再打電話給我
[00:05:14.400 --> 00:05:17.400]  我們不能夠再做朋友
[00:05:17.400 --> 00:05:22.000]  這是一個相當不容易做的決定
[00:05:22.000 --> 00:05:25.240]  但是他就知道
[00:05:25.240 --> 00:05:29.760]  如果他要過一個榮耀神的生命的時候
[00:05:29.760 --> 00:05:32.760]  他是沒有其他辦法
[00:05:32.760 --> 00:05:35.400]  很多年後這個牧師的兒子
[00:05:35.400 --> 00:05:38.240]  自己都成為一位牧者
[00:05:38.240 --> 00:05:40.160]  他都成為牧師
[00:05:40.160 --> 00:05:42.360]  有一次他講完道之後
[00:05:42.360 --> 00:05:45.520]  就有一個人走上來就跟他握手
[00:05:45.520 --> 00:05:47.520]  他覺得這個人很面善
[00:05:47.520 --> 00:05:49.120]  好像很面熟
[00:05:49.120 --> 00:05:52.840]  又不記得在哪裡見過他
[00:05:52.840 --> 00:05:55.440]  終於這個人就說
[00:05:55.440 --> 00:06:01.960]  他說我就是你主動跟我斷絕了關係
[00:06:01.960 --> 00:06:05.760]  那個高中時候的朋友
[00:06:05.760 --> 00:06:07.840]  這個人就跟他說
[00:06:07.840 --> 00:06:09.280]  Pastor Andy
[00:06:09.280 --> 00:06:13.800]  他說我知道你為什麼不想跟我做朋友
[00:06:13.800 --> 00:06:15.160]  當時
[00:06:15.160 --> 00:06:17.600]  現在我相信了耶穌
[00:06:17.600 --> 00:06:21.560]  我是很明白你為什麼會這樣做
[00:06:21.560 --> 00:06:25.320]  這個是一個真實的故事
[00:06:25.320 --> 00:06:30.720]  而故事的主角就是Pastor Andy Stanley
[00:06:30.720 --> 00:06:33.880]  他就是一個牧者
[00:06:33.880 --> 00:06:36.560]  在美國現在是牧會
[00:06:36.560 --> 00:06:41.920]  就是超過幾萬人的一間教會
[00:06:41.920 --> 00:06:43.160]  交友之道
[00:06:43.160 --> 00:06:44.280]  剛才講過
[00:06:44.280 --> 00:06:46.280]  第一個的抉擇
[00:06:46.280 --> 00:06:50.200]  就是要離開損友
[00:06:50.200 --> 00:06:54.440]  但是損友有什麼特徵呢?
[00:06:54.440 --> 00:06:57.720]  如果他能夠在額頭上面
[00:06:57.720 --> 00:07:00.720]  寫了幾個字說我是損友
[00:07:00.720 --> 00:07:02.880]  那就容易認了
[00:07:02.880 --> 00:07:04.480]  他們不會的
[00:07:04.480 --> 00:07:07.160]  所以我們就要從聖經
[00:07:07.160 --> 00:07:11.320]  去尋找這些損友的特徵
[00:07:11.320 --> 00:07:16.920]  第一 《甄賢》20章19節那裡說
[00:07:16.920 --> 00:07:19.640]  到處搬弄是非的
[00:07:19.640 --> 00:07:22.320]  洩露秘密 口無遮攔
[00:07:22.320 --> 00:07:26.160]  或者譯做好說閒言的
[00:07:26.160 --> 00:07:29.640]  就不可與他結交
[00:07:29.640 --> 00:07:33.320]  損友就是那些搬弄是非
[00:07:33.320 --> 00:07:36.000]  口無遮攔的人
[00:07:36.000 --> 00:07:37.400]  聽到這裡
[00:07:37.400 --> 00:07:42.360]  或者有人有《大英之媒》的心裡在想
[00:07:42.360 --> 00:07:46.120]  幸好我不是這樣
[00:07:46.120 --> 00:07:50.520]  幸好我不是別人的損友
[00:07:50.520 --> 00:07:57.200]  但是或者我們也停一停 想一想
[00:07:57.200 --> 00:07:59.200]  會不會有些時候
[00:07:59.200 --> 00:08:07.600]  我們不自覺地有這些損友的特徵呢?
[00:08:07.600 --> 00:08:10.800]  不自覺地我們會搬弄是非
[00:08:10.800 --> 00:08:14.640]  甚至洩露別人的秘密呢?
[00:08:14.640 --> 00:08:19.040]  當朋友跟你分享一個秘密的時候
[00:08:19.040 --> 00:08:22.000]  你會不會就拿去你的小組那裡
[00:08:22.000 --> 00:08:24.000]  我們為你代討
[00:08:24.000 --> 00:08:28.440]  然後就在小組組員裡面就說了這個秘密出來
[00:08:28.440 --> 00:08:33.080]  又或者朋友跟你有不同的意見
[00:08:33.080 --> 00:08:36.240]  你又會不會去拉攏其他人呢?
[00:08:36.240 --> 00:08:38.520]  去站在你那邊
[00:08:38.520 --> 00:08:41.720]  當你複述你朋友的意見的時候
[00:08:41.720 --> 00:08:45.560]  你又有沒有可能是會加了一些東西
[00:08:45.560 --> 00:08:47.080]  或者減少一些東西
[00:08:47.080 --> 00:08:50.360]  以致他所說的、你朋友所說的
[00:08:50.360 --> 00:08:53.880]  是被你扭曲了呢?
[00:08:53.880 --> 00:08:56.240]  我們求神憐憫我們
[00:08:56.240 --> 00:09:02.600]  不要成為一個搬弄是非引起紛爭的人
[00:09:02.600 --> 00:09:07.120]  損友的另外一個特徵
[00:09:07.120 --> 00:09:10.760]  記載在《真言》的二十二章
[00:09:10.760 --> 00:09:14.760]  二十四和二十五節
[00:09:14.760 --> 00:09:17.160]  那裡就說到
[00:09:17.160 --> 00:09:20.920]  容易發怒的人不要與他為友
[00:09:20.920 --> 00:09:25.320]  脾氣暴躁的人不要與他來往
[00:09:25.320 --> 00:09:28.840]  免得你效法他的行徑
[00:09:28.840 --> 00:09:33.160]  自己就陷在網絡裡
[00:09:33.160 --> 00:09:36.000]  一個人在怒氣之下
[00:09:36.000 --> 00:09:40.280]  是很容易會做錯事的
[00:09:40.280 --> 00:09:43.320]  所以聖經就提醒我們
[00:09:43.320 --> 00:09:48.840]  不要與這些脾氣暴躁、很容易發怒的人做朋友
[00:09:48.840 --> 00:09:50.960]  不要與他們往來
[00:09:50.960 --> 00:09:55.640]  免得我們自己受虧損
[00:09:55.640 --> 00:10:03.520]  《真言》其實還有很多關於損友的特徵
[00:10:03.520 --> 00:10:11.120]  例如說謊、自誇、驕傲、作惡
[00:10:11.120 --> 00:10:15.200]  甚至是懶惰等等
[00:10:15.200 --> 00:10:18.760]  不知道你身邊的朋友
[00:10:18.760 --> 00:10:22.000]  又有沒有這些特徵呢?
[00:10:22.000 --> 00:10:24.400]  如果有的話
[00:10:24.400 --> 00:10:28.280]  那你就要做一個正確的抉擇
[00:10:28.280 --> 00:10:31.960]  你就要離開損友
[00:10:31.960 --> 00:10:36.120]  交友之道第一個的抉擇就是離開損友
[00:10:36.120 --> 00:10:41.160]  而第二個抉擇就是結交良友
[00:10:41.160 --> 00:10:46.760]  這個就是與智慧人同行必得智慧的意思
[00:10:46.760 --> 00:10:48.920]  中國人也有一句話就是說
[00:10:48.920 --> 00:10:53.120]  我們是近朱者赤
[00:10:53.120 --> 00:10:58.800]  良友又會怎樣去對待你呢?
[00:10:58.800 --> 00:11:02.200]  良友又會有什麼特徵呢?
[00:11:02.200 --> 00:11:06.000]  首先他是會勸勉你的
[00:11:06.000 --> 00:11:09.880]  《真言》的第27章第9節那裡就說
[00:11:09.880 --> 00:11:14.400]  「高柔和,香料使人心暢快
[00:11:14.400 --> 00:11:19.880]  朋友真誠的勸勉,也使人覺得甘甜」
[00:11:19.880 --> 00:11:22.520]  良友是會勸勉你的
[00:11:22.520 --> 00:11:25.440]  但是不只是勸勉
[00:11:25.440 --> 00:11:29.880]  良友也會責備你的
[00:11:29.880 --> 00:11:33.880]  《真言》的第27章第5和第6節那裡就說到
[00:11:33.880 --> 00:11:38.640]  「坦白的責備勝過暗中的愛
[00:11:38.640 --> 00:11:42.880]  愛你的人,加的創傷是出於忠誠
[00:11:42.880 --> 00:11:47.600]  恨你的人,卻與你連綿親民」
[00:11:47.600 --> 00:11:50.440]  大英姐妹 我不知道你有沒有遇過一些
[00:11:50.440 --> 00:11:55.600]  從來都不會指出你錯處的朋友呢?
[00:11:55.600 --> 00:11:58.360]  就算你真的犯了錯
[00:11:58.360 --> 00:12:01.240]  他都不會指出你的錯處的
[00:12:01.240 --> 00:12:04.400]  並且他只不過說如果你這樣做
[00:12:04.400 --> 00:12:06.160]  這個是不是錯呢?
[00:12:06.160 --> 00:12:10.320]  這個都是觀點與角度的問題
[00:12:10.320 --> 00:12:15.920]  友誼的珍貴是在於是願意責備
[00:12:15.920 --> 00:12:18.200]  但是聖經也都告訴我們
[00:12:18.200 --> 00:12:21.400]  責備是要出自忠誠
[00:12:21.400 --> 00:12:26.320]  也是要以愛心做出發點的
[00:12:26.320 --> 00:12:30.000]  良友還有什麼特徵呢?
[00:12:30.000 --> 00:12:35.760]  良友是那些能夠和你患難與共的人
[00:12:35.760 --> 00:12:38.480]  《真言》第17章第17節那裡就說
[00:12:38.480 --> 00:12:43.280]  「朋友常顯愛心,兄弟為患難而生」
[00:12:43.280 --> 00:12:47.680]  良友也是一個能夠建立你的人
[00:12:47.680 --> 00:12:51.520]  第27章第17節那裡就說到
[00:12:51.520 --> 00:12:56.560]  「必磨鐵磨得鋒利,朋友互相切磋
[00:12:56.560 --> 00:13:00.320]  才智也變得敏銳」
[00:13:00.320 --> 00:13:03.720]  所以良友是會磨練你
[00:13:03.720 --> 00:13:05.440]  是會挑戰你
[00:13:05.440 --> 00:13:09.920]  令到你成為一個是更加成熟的人
[00:13:09.920 --> 00:13:11.760]  親愛的弟兄姊妹
[00:13:11.760 --> 00:13:17.400]  你交朋友的經驗是怎麼樣的呢?
[00:13:17.400 --> 00:13:22.600]  你的身邊又有沒有一些能夠勸勉你
[00:13:22.600 --> 00:13:26.080]  責備你、建立你
[00:13:26.080 --> 00:13:30.360]  和你患難與共的朋友呢?
[00:13:30.360 --> 00:13:33.280]  一開始的時候我說朋友就是
[00:13:33.280 --> 00:13:38.520]  以愛和別人維繫關係的人
[00:13:38.520 --> 00:13:43.360]  所以你的配偶可以是你的朋友
[00:13:43.360 --> 00:13:46.280]  你的兄弟姊妹、你的家人
[00:13:46.280 --> 00:13:49.000]  也可以是你的朋友
[00:13:49.000 --> 00:13:51.680]  那個大前提就是
[00:13:51.680 --> 00:13:56.280]  你們是以愛來維繫你們的關係
[00:13:56.280 --> 00:14:01.960]  而愛其中一個很重要的基礎
[00:14:01.960 --> 00:14:05.720]  就是完全的接納
[00:14:05.720 --> 00:14:08.400]  當你愛一個人的時候
[00:14:08.400 --> 00:14:13.360]  你是會完全去接納他的
[00:14:13.360 --> 00:14:18.600]  在越戰期間
[00:14:18.600 --> 00:14:22.480]  美國的東岸有一家人
[00:14:22.480 --> 00:14:26.440]  他的電話就響起來
[00:14:26.440 --> 00:14:30.520]  聽電話的媽媽就有一個意外的驚喜
[00:14:30.520 --> 00:14:33.880]  原來和他失去了聯絡
[00:14:33.880 --> 00:14:37.360]  他的兒子去了打仗、去了從軍
[00:14:37.360 --> 00:14:39.600]  失去了聯絡一段時間
[00:14:39.600 --> 00:14:41.520]  就打電話回來給他
[00:14:41.520 --> 00:14:46.280]  說他現在正在歸家的途中
[00:14:46.280 --> 00:14:50.600]  已經安全到達了西岸
[00:14:50.600 --> 00:14:53.920]  他家就在東岸
[00:14:53.920 --> 00:14:57.360]  兒子就和媽媽說
[00:14:57.360 --> 00:15:02.520]  媽媽我想帶一位親密的戰友回家
[00:15:02.520 --> 00:15:04.800]  他受了重傷
[00:15:04.800 --> 00:15:11.080]  現在只剩下一隻眼、一隻手和一隻腳
[00:15:11.080 --> 00:15:15.520]  我希望他能夠和我們同住
[00:15:15.520 --> 00:15:18.320]  他媽媽就回答他說 好啊
[00:15:18.320 --> 00:15:21.600]  他一定是一個很勇敢的戰士
[00:15:21.600 --> 00:15:27.200]  我們歡迎他在我們家住一段時間
[00:15:27.200 --> 00:15:29.600]  兒子就說媽媽
[00:15:29.600 --> 00:15:33.640]  我希望他和我們長住
[00:15:33.640 --> 00:15:38.440]  他媽媽就想了一會兒、猶疑了一會兒
[00:15:38.440 --> 00:15:41.520]  就說這樣也好
[00:15:41.520 --> 00:15:43.960]  六個月夠不夠呢?
[00:15:43.960 --> 00:15:48.360]  如果不夠的話不如一年吧
[00:15:48.360 --> 00:15:52.640]  他兒子又說不是六個月不是一年
[00:15:52.640 --> 00:15:56.640]  我希望他長期在我們家住
[00:15:56.640 --> 00:15:58.560]  他真的很需要我們
[00:15:58.560 --> 00:16:04.120]  因為他只有一隻眼、一隻手和一隻腳
[00:16:04.120 --> 00:16:06.680]  他的處境是很淒涼
[00:16:06.680 --> 00:16:10.240]  他媽媽一開始就沒什麼耐性了
[00:16:10.240 --> 00:16:16.120]  就跟兒子說兒子你經歷過打仗
[00:16:16.120 --> 00:16:20.680]  可能情緒是會有些波動
[00:16:20.680 --> 00:16:23.440]  但是你要現實一點
[00:16:23.440 --> 00:16:26.440]  你的朋友是會拖累你
[00:16:26.440 --> 00:16:30.360]  成為你全家的一個擔子
[00:16:30.360 --> 00:16:32.240]  不要那麼感情用事
[00:16:32.240 --> 00:16:34.440]  你還是理智一點好一點
[00:16:34.440 --> 00:16:35.600]  在那個時候
[00:16:35.600 --> 00:16:40.400]  電話突然間就斷線了
[00:16:40.400 --> 00:16:41.760]  到第二天
[00:16:41.760 --> 00:16:45.680]  他媽媽就接了一封電報
[00:16:45.680 --> 00:16:52.600]  就說他兒子在西岸的一間酒店那裡掉樓死了
[00:16:52.600 --> 00:16:54.920]  當他去領屍的時候
[00:16:54.920 --> 00:16:59.200]  他真是痛不欲生
[00:16:59.200 --> 00:17:02.080]  眼淚不斷流出來
[00:17:02.080 --> 00:17:07.760]  因為那個剩下一隻眼、一隻手和一隻腳的
[00:17:07.760 --> 00:17:10.800]  就是他的兒子
[00:17:10.800 --> 00:17:12.360]  大仙姊妹
[00:17:12.360 --> 00:17:16.880]  當你接納你身邊的人的時候
[00:17:16.880 --> 00:17:19.760]  是一個有條件的接納
[00:17:19.760 --> 00:17:24.480]  還是一個完全的接納呢?
[00:17:24.480 --> 00:17:28.080]  耶穌基督福音的榮耀就在於
[00:17:28.080 --> 00:17:33.080]  耶穌是無條件地去接納罪人
[00:17:33.080 --> 00:17:35.640]  而祂完全的接納
[00:17:35.640 --> 00:17:41.160]  就成為我們是接納其他人的榜樣
[00:17:41.160 --> 00:17:44.320]  羅馬書十五章第七節那裡說
[00:17:44.320 --> 00:17:47.240]  所以你們要彼此接納
[00:17:47.240 --> 00:17:50.440]  如同基督接納你們一樣
[00:17:50.440 --> 00:17:54.080]  使榮耀歸於實
[00:17:54.080 --> 00:17:56.200]  愛的基礎
[00:17:56.200 --> 00:17:59.720]  就是完全的接納
[00:17:59.720 --> 00:18:02.560]  交友之道是在於
[00:18:02.560 --> 00:18:06.680]  離開損友、結交良友
[00:18:06.680 --> 00:18:12.360]  也在於尋找靈友
[00:18:12.360 --> 00:18:15.120]  什麼是靈友呢?
[00:18:15.120 --> 00:18:18.240]  靈友就是那些
[00:18:18.240 --> 00:18:22.320]  能夠將你帶到神那裡
[00:18:22.320 --> 00:18:25.840]  鼓勵你去依靠神、跟隨神
[00:18:25.840 --> 00:18:27.760]  在屬靈的路上
[00:18:27.760 --> 00:18:31.320]  是跟你結伴同行的人
[00:18:31.320 --> 00:18:38.120]  聖經裡面最為人熟悉的靈友的榜樣
[00:18:38.120 --> 00:18:42.520]  就是約拿丹和大衛
[00:18:42.520 --> 00:18:45.160]  約拿丹和大衛
[00:18:45.160 --> 00:18:49.160]  他們兩個第一次見面的時候
[00:18:49.160 --> 00:18:53.680]  就是在大衛殺死了巨人哥利亞之後
[00:18:53.680 --> 00:18:57.720]  約拿丹他在他爸爸素羅的身邊
[00:18:57.720 --> 00:19:02.280]  就聽到素羅問大衛一些問題
[00:19:02.280 --> 00:19:06.880]  又聽到大衛怎樣回答他
[00:19:06.880 --> 00:19:08.920]  《薩姆爾記》上
[00:19:08.920 --> 00:19:12.200]  十八章第一節那裡
[00:19:12.200 --> 00:19:13.160]  就是這樣說
[00:19:13.160 --> 00:19:18.040]  他說大衛對素羅說完了話
[00:19:18.040 --> 00:19:21.840]  約拿丹的心與大衛的心
[00:19:21.840 --> 00:19:24.320]  心相契合
[00:19:24.320 --> 00:19:26.400]  約拿丹愛大衛
[00:19:26.400 --> 00:19:30.360]  如同愛自己的性命
[00:19:30.360 --> 00:19:35.360]  「心相契合」這個詞語
[00:19:35.360 --> 00:19:37.440]  英文的翻譯就是
[00:19:37.440 --> 00:19:41.720]  Become one in spirit
[00:19:41.720 --> 00:19:46.080]  就是靈裡面的合一
[00:19:46.080 --> 00:19:48.680]  其實契合這個字
[00:19:48.680 --> 00:19:53.240]  就代表兩樣本質相同的東西
[00:19:53.240 --> 00:19:56.680]  結連在一起
[00:19:56.680 --> 00:20:01.160]  而在約拿丹和大衛他們之間
[00:20:01.160 --> 00:20:03.640]  這兩樣本質相同的東西
[00:20:03.640 --> 00:20:07.160]  就是他們對神的信心
[00:20:07.160 --> 00:20:10.040]  和對神的愛
[00:20:10.040 --> 00:20:14.680]  而驅使了他們成為靈友
[00:20:14.680 --> 00:20:18.800]  在靈裡面能夠合一
[00:20:18.800 --> 00:20:22.640]  聖經說約拿丹愛大衛
[00:20:22.640 --> 00:20:26.360]  如同愛自己的生命
[00:20:26.360 --> 00:20:30.040]  他們兩個就在神面前立約
[00:20:30.040 --> 00:20:33.120]  去表達他們彼此偉生
[00:20:33.120 --> 00:20:36.880]  彼此分享生命
[00:20:36.880 --> 00:20:41.360]  《薩姆爾記》上的二十三章
[00:20:41.360 --> 00:20:47.320]  就記載了大衛當時被數羅追殺
[00:20:47.320 --> 00:20:49.760]  他不斷地逃亡
[00:20:49.760 --> 00:20:53.640]  處於一個極度沮喪的時刻
[00:20:53.640 --> 00:20:57.920]  而約拿丹冒險去慰問他
[00:20:57.920 --> 00:21:01.600]  兩個人之間的靈友關係
[00:21:01.600 --> 00:21:04.920]  表現得更加清楚
[00:21:04.920 --> 00:21:09.120]  《薩姆爾記》上的二十三章十六節說
[00:21:09.120 --> 00:21:13.080]  數羅的兒子約拿丹起身
[00:21:13.080 --> 00:21:16.320]  往那樹林裡去見大衛
[00:21:16.320 --> 00:21:20.560]  使他依靠神得以兼顧
[00:21:20.560 --> 00:21:23.280]  我想大家留意的就是
[00:21:23.280 --> 00:21:27.240]  在大衛他很沮喪很失意
[00:21:27.240 --> 00:21:32.000]  不斷地逃亡逃命的時刻
[00:21:32.000 --> 00:21:35.600]  約拿丹就去慰問大衛
[00:21:35.600 --> 00:21:39.320]  但是約拿丹他不是用
[00:21:39.320 --> 00:21:45.360]  他講一些很美麗的前景去安慰大衛
[00:21:45.360 --> 00:21:50.400]  沒事的沒事的 一切都會好起來的
[00:21:50.400 --> 00:21:55.600]  我爸爸是不會殺到你的
[00:21:55.600 --> 00:21:57.240]  約拿丹不是這樣
[00:21:57.240 --> 00:22:01.560]  約拿丹也不是鼓勵大衛
[00:22:01.560 --> 00:22:06.640]  去做一些更加大更加轟烈的事
[00:22:06.640 --> 00:22:09.280]  約拿丹只不過是怎麼做呢
[00:22:09.280 --> 00:22:11.560]  這次經文講得很清楚了
[00:22:11.560 --> 00:22:18.960]  他就是使大衛依靠神得以兼顧
[00:22:18.960 --> 00:22:22.840]  約拿丹令到大衛將注意力
[00:22:22.840 --> 00:22:25.560]  重新集中在神的身上
[00:22:25.560 --> 00:22:28.240]  不是看敵人 不是看環境
[00:22:28.240 --> 00:22:34.160]  而只不過單單是定徵在神的身上
[00:22:34.160 --> 00:22:37.280]  我們不要小看兩個人
[00:22:37.280 --> 00:22:40.840]  他們這一次最後的會面
[00:22:40.840 --> 00:22:44.120]  因為他正正就是標誌著
[00:22:44.120 --> 00:22:48.880]  大衛他生命裏面一個的轉捩點
[00:22:48.880 --> 00:22:50.640]  我們再讀下去
[00:22:50.640 --> 00:22:57.360]  去到《薩姆爾紀》上三十章的時候
[00:22:57.360 --> 00:23:04.160]  我們就見到大衛在另外一個很危險的環境當中
[00:23:04.160 --> 00:23:08.760]  其他他身邊的人都很驚慌、很驚慌
[00:23:08.760 --> 00:23:11.200]  都不知道要怎麼做
[00:23:11.200 --> 00:23:14.000]  但是聖經是怎樣形容大衛呢?
[00:23:14.000 --> 00:23:15.360]  聖經就說
[00:23:15.360 --> 00:23:19.680]  大衛卻依靠耶和華他的神
[00:23:19.680 --> 00:23:22.400]  心裡堅固
[00:23:22.400 --> 00:23:26.480]  今天你的身邊有沒有一些是正在受苦
[00:23:26.480 --> 00:23:28.840]  正在很沮喪
[00:23:28.840 --> 00:23:33.120]  甚至是對神失望的朋友呢?
[00:23:33.120 --> 00:23:36.560]  你能不能夠好像約拿丹那樣
[00:23:36.560 --> 00:23:41.120]  使他在神裏面得到力量
[00:23:41.120 --> 00:23:44.160]  在神裏面得到堅固
[00:23:44.160 --> 00:23:47.080]  讓他越來越依靠神
[00:23:47.080 --> 00:23:50.680]  而不是越來越依靠你
[00:23:50.680 --> 00:23:56.720]  約拿丹給我們一個是非常之好的榜樣
[00:23:56.720 --> 00:24:01.720]  戴德生是將福音帶去中國
[00:24:01.720 --> 00:24:04.800]  而戴德生二十三歲的時候
[00:24:04.800 --> 00:24:09.640]  他在中國宣教接近兩年
[00:24:09.640 --> 00:24:13.960]  他遇上他人生的低谷
[00:24:13.960 --> 00:24:18.920]  他的差會取消了對他的支持
[00:24:18.920 --> 00:24:22.920]  他在英國的女朋友寫信給他
[00:24:22.920 --> 00:24:26.040]  說不再愛他
[00:24:26.040 --> 00:24:30.400]  英國的領事館又下令禁止戴德生
[00:24:30.400 --> 00:24:37.480]  在中國一個不開放的城市傳福音
[00:24:37.480 --> 00:24:41.400]  當時戴德生是非常之沮喪
[00:24:41.400 --> 00:24:43.160]  他寫信給他媽媽
[00:24:43.160 --> 00:24:46.760]  他說我真是傷心到要死
[00:24:46.760 --> 00:24:50.800]  我真是不知道應該怎麼做
[00:24:50.800 --> 00:24:53.000]  就在這個時候
[00:24:53.000 --> 00:24:59.920]  上帝就賜給戴德生一個給他大二十歲的靈友
[00:24:59.920 --> 00:25:05.120]  是一個敬畏神的蘇格蘭籍的宣教士
