
[00:00:00.000 --> 00:00:03.700]  Thank you 每一位早晨
[00:02:23.800 --> 00:02:30.200]  這位乘客早一點的時候就被他叔叔接走了
[00:02:30.200 --> 00:02:32.800]  很明顯他是失職
[00:02:32.800 --> 00:02:34.900]  沒有負起他的責任
[00:02:34.900 --> 00:02:37.900]  兼且說了個謊話
[00:02:37.900 --> 00:02:39.900]  其實都挺大件事的
[00:02:39.900 --> 00:02:44.900]  當然找回叔叔的時候就發現沒有
[00:02:44.900 --> 00:02:46.900]  乘客不見了
[00:02:46.900 --> 00:02:48.300]  那怎麼辦呢?
[00:02:48.300 --> 00:02:50.100]  看回閉路電視
[00:02:50.100 --> 00:02:53.900]  原來這個乘客自己上了機鐵
[00:02:53.900 --> 00:02:55.500]  自己走了
[00:02:55.500 --> 00:02:56.500]  在哪裡找回呢?
[00:02:56.500 --> 00:02:59.500]  在沙頭角找回他
[00:02:59.500 --> 00:03:01.900]  可以隨時
[00:03:01.900 --> 00:03:05.500]  這個漁民漢事件的翻版
[00:03:05.500 --> 00:03:09.000]  如果大家記得有一段這樣的新聞
[00:03:09.000 --> 00:03:11.800]  這個航空公司的地勤職員
[00:03:11.800 --> 00:03:14.200]  當然就被人告了
[00:03:14.200 --> 00:03:15.400]  告他什麼呢?
[00:03:15.400 --> 00:03:18.200]  就是誤導警務人員罪
[00:03:18.200 --> 00:03:25.600]  結果他就承認了這個罪責
[00:03:25.600 --> 00:03:28.100]  在法庭上
[00:03:28.100 --> 00:03:31.600]  就有航空公司的同事
[00:03:31.600 --> 00:03:34.100]  就幫他寫求情信
[00:03:34.100 --> 00:03:40.900]  就說這個是一個年輕有為的同事
[00:03:40.900 --> 00:03:46.700]  兼且這個辯護律師就說
[00:03:46.700 --> 00:03:50.100]  就說其實這個地勤職員
[00:03:50.100 --> 00:03:53.900]  他都知道自己明顯疏忽
[00:03:53.900 --> 00:03:55.900]  沒有負起他的責任
[00:03:55.900 --> 00:03:57.000]  他知錯了
[00:03:57.000 --> 00:03:59.400]  責無旁貸
[00:03:59.400 --> 00:04:02.100]  他得到嚴重的教訓
[00:04:02.100 --> 00:04:03.800]  很後悔
[00:04:03.800 --> 00:04:05.800]  要留有案底
[00:04:05.800 --> 00:04:09.400]  兼且就停職了
[00:04:09.400 --> 00:04:10.900]  不單止這樣
[00:04:10.900 --> 00:04:18.900]  機管局就決定不再發入禁區的證件給他
[00:04:18.900 --> 00:04:19.800]  大家都明白
[00:04:19.800 --> 00:04:20.700]  如果你做地勤
[00:04:20.700 --> 00:04:21.800]  你入不了禁區
[00:04:21.800 --> 00:04:23.500]  就是你不用做了
[00:04:23.500 --> 00:04:25.400]  簡單來說
[00:04:25.400 --> 00:04:27.400]  沒有工作了
[00:04:27.400 --> 00:04:32.400]  在這個懲罰的底下
[00:04:32.400 --> 00:04:37.900]  法官說因為案件本身的性質是嚴重的
[00:04:37.900 --> 00:04:39.900]  原本是要他坐牢的
[00:04:39.900 --> 00:04:42.200]  不過見他有悔意
[00:04:42.200 --> 00:04:49.400]  就判罰他接受120小時的社會服務令
[00:04:49.400 --> 00:04:54.400]  每一個責任都要承擔後果的
[00:04:54.400 --> 00:04:58.200]  這個後果是逃不掉的
[00:04:58.200 --> 00:05:03.700]  今天就跟大家說到羅馬書第十章
[00:05:03.700 --> 00:05:05.700]  如果我們簡單回顧一下
[00:05:05.700 --> 00:05:10.900]  第九章其實是說到上帝的揀選
[00:05:10.900 --> 00:05:14.500]  當上帝很清楚說到他的揀選之後
[00:05:14.500 --> 00:05:16.900]  去到第十章
[00:05:16.900 --> 00:05:19.500]  責任就回到我們身上了
[00:05:19.500 --> 00:05:23.000]  究竟我們是怎樣回應呢
[00:05:23.000 --> 00:05:26.300]  是關於人的元素
[00:05:26.300 --> 00:05:31.200]  由過去到保羅寫的時候
[00:05:31.200 --> 00:05:36.600]  其實這班以色列民一直都不願意相信
[00:05:36.600 --> 00:05:40.300]  保羅很盼望他們得到福音
[00:05:40.300 --> 00:05:43.400]  去到接著的第十一章
[00:05:43.400 --> 00:05:49.400]  保羅將會說到這班以色列民的未來
[00:05:49.400 --> 00:05:52.900]  所以過去現在將來
[00:05:52.900 --> 00:05:59.300]  究竟這班以色列民面對的事是怎樣呢
[00:05:59.300 --> 00:06:05.400]  在一開始說到第十章頭半章一至十三節之前
[00:06:05.400 --> 00:06:09.100]  我想先跟大家讀一讀這一段聖經
[00:06:09.100 --> 00:06:10.900]  預備開始
[00:06:10.900 --> 00:06:15.100]  弟兄們,我心裡所願的,向神所求的
[00:06:15.100 --> 00:06:17.400]  是要以色列人得救
[00:06:17.400 --> 00:06:20.600]  我可以證明他們向神有熱心
[00:06:20.600 --> 00:06:22.900]  但不是按著真知識
[00:06:22.900 --> 00:06:25.000]  因為不知道神的義
[00:06:25.000 --> 00:06:26.700]  想要立自己的義
[00:06:26.700 --> 00:06:28.900]  就不服神的意了
[00:06:28.900 --> 00:06:31.400]  律法的總結就是基督
[00:06:31.400 --> 00:06:34.300]  使凡信他的都得著義
[00:06:34.300 --> 00:06:36.000]  摩西寫著說
[00:06:36.000 --> 00:06:38.500]  人若行那出於律法的義
[00:06:38.500 --> 00:06:40.500]  就必因此活著
[00:06:40.500 --> 00:06:42.500]  唯有出於信心的義
[00:06:42.500 --> 00:06:43.700]  如此說
[00:06:43.700 --> 00:06:45.400]  你不要心裡說
[00:06:45.400 --> 00:06:47.800]  誰要升到天上去呢
[00:06:47.800 --> 00:06:50.200]  就是要領下基督來
[00:06:50.200 --> 00:06:52.500]  誰要下到陰間去呢
[00:06:52.500 --> 00:06:55.900]  就是要領基督從死裡上來
[00:06:55.900 --> 00:06:58.000]  他到底怎麼說呢
[00:06:58.000 --> 00:06:58.800]  他說
[00:06:58.800 --> 00:07:00.600]  這道離你不遠
[00:07:00.600 --> 00:07:02.100]  正在你口裡
[00:07:02.100 --> 00:07:03.600]  在你心裡
[00:07:03.600 --> 00:07:06.800]  就是我們所信信主的道
[00:07:06.800 --> 00:07:09.400]  你若口裡信耶穌為主
[00:07:09.400 --> 00:07:10.600]  心裡信神
[00:07:10.600 --> 00:07:12.400]  叫他從死裡復活
[00:07:12.400 --> 00:07:13.700]  就必得救
[00:07:13.700 --> 00:07:15.600]  因為人心裡相信
[00:07:15.600 --> 00:07:17.100]  就可以清義
[00:07:17.100 --> 00:07:18.300]  口裡承認
[00:07:18.300 --> 00:07:19.800]  就可以得救
[00:07:19.800 --> 00:07:20.900]  經上說
[00:07:20.900 --> 00:07:22.300]  凡信他的人
[00:07:22.300 --> 00:07:24.100]  必不至於羞愧
[00:07:24.100 --> 00:07:26.000]  猶他人和希利利人
[00:07:26.000 --> 00:07:27.400]  並沒有分別
[00:07:27.400 --> 00:07:29.800]  因為眾人同有一位主
[00:07:29.800 --> 00:07:31.400]  他也厚待一切
[00:07:31.400 --> 00:07:32.900]  求告他的人
[00:07:32.900 --> 00:07:35.100]  因為凡求告主明的
[00:07:35.100 --> 00:07:37.100]  就必得救
[00:07:37.100 --> 00:07:39.100]  如果大家有印象
[00:07:39.100 --> 00:07:42.500]  羅馬書在第九章的開始
[00:07:42.500 --> 00:07:44.900]  和第十章的開始
[00:07:44.900 --> 00:07:46.900]  其實是很相似的
[00:07:46.900 --> 00:07:48.100]  同樣表達著
[00:07:48.100 --> 00:07:50.900]  保羅對於這一群以色列人
[00:07:50.900 --> 00:07:57.700]  他們仍然未得著救恩的心腸
[00:07:57.700 --> 00:08:01.300]  他為這一群以色列的不信者
[00:08:01.300 --> 00:08:06.700]  因為失喪而感到憂傷難過
[00:08:06.700 --> 00:08:08.300]  回到羅馬書第九章
[00:08:08.300 --> 00:08:10.300]  第二至第三節
[00:08:10.300 --> 00:08:12.000]  保羅曾經說
[00:08:12.000 --> 00:08:13.900]  我是大有憂愁
[00:08:13.900 --> 00:08:15.900]  心裡時常傷痛
[00:08:15.900 --> 00:08:18.100]  為我弟兄我骨肉之親
[00:08:18.100 --> 00:08:19.900]  就算自己被咒詛
[00:08:19.900 --> 00:08:21.500]  與基督分離
[00:08:21.500 --> 00:08:23.700]  我也願意
[00:08:23.700 --> 00:08:25.400]  如果這群猶他人
[00:08:25.400 --> 00:08:26.400]  能夠信耶穌
[00:08:26.400 --> 00:08:27.700]  他什麼都願意
[00:08:27.700 --> 00:08:30.700]  付上多重的代價
[00:08:30.700 --> 00:08:32.200]  他也願意
[00:08:32.200 --> 00:08:34.700]  接著到第十章
[00:08:34.700 --> 00:08:36.400]  保羅同樣表達
[00:08:36.400 --> 00:08:38.200]  一個這樣的心情
[00:08:38.200 --> 00:08:41.400]  不過這次用一個祈禱
[00:08:41.400 --> 00:08:43.200]  來表述
[00:08:43.200 --> 00:08:45.300]  他對於這一群以色列人
[00:08:45.300 --> 00:08:50.300]  未能得著福音的責心
[00:08:50.300 --> 00:08:53.300]  在羅馬書十章開頭第一節
[00:08:53.300 --> 00:08:55.100]  他這樣說
[00:08:55.100 --> 00:08:55.800]  弟兄們
[00:08:55.800 --> 00:08:57.100]  我心裡所願的
[00:08:57.100 --> 00:08:58.700]  向神所求的
[00:08:58.700 --> 00:09:01.500]  是要以色列人得救
[00:09:01.500 --> 00:09:06.000]  如果大家有讀過保羅書信
[00:09:06.000 --> 00:09:08.500]  你必定認得到
[00:09:08.500 --> 00:09:11.300]  「弟兄們」這三個字
[00:09:11.300 --> 00:09:13.900]  保羅經常這樣描述
[00:09:13.900 --> 00:09:15.900]  就是要表達他自己
[00:09:15.900 --> 00:09:20.100]  與這群以色列人的血緣
[00:09:20.100 --> 00:09:23.500]  親切關愛的關係
[00:09:23.500 --> 00:09:26.700]  如果我們將這句說話
[00:09:26.700 --> 00:09:28.900]  用一個文法
[00:09:28.900 --> 00:09:30.900]  普通的結構直譯
[00:09:30.900 --> 00:09:33.700]  其實他是想這樣說
[00:09:33.700 --> 00:09:35.700]  在我一方來說
[00:09:35.700 --> 00:09:38.900]  我是極願意
[00:09:38.900 --> 00:09:41.700]  他很想很願意
[00:09:41.700 --> 00:09:44.900]  不過事實深深知道
[00:09:44.900 --> 00:09:47.500]  不是他想怎樣就怎樣
[00:09:47.500 --> 00:09:51.700]  最終這個事情能否成就
[00:09:51.700 --> 00:09:54.700]  不是他願意就可以了
[00:09:54.700 --> 00:09:57.700]  所以他才將這個事情
[00:09:57.700 --> 00:10:00.700]  擺上禱告
[00:10:00.700 --> 00:10:02.700]  我相信在座當中
[00:10:02.700 --> 00:10:05.300]  有不少弟兄姊妹
[00:10:05.300 --> 00:10:07.100]  你也會有同感
[00:10:07.100 --> 00:10:08.300]  我在幾個星期前
[00:10:08.300 --> 00:10:10.500]  8月13日的「牧者心聲」
[00:10:10.500 --> 00:10:12.900]  我也有表達過
[00:10:12.900 --> 00:10:16.300]  教會最近在這段時間
[00:10:16.300 --> 00:10:19.100]  也有相當多的弟兄姊妹
[00:10:19.100 --> 00:10:23.500]  和他們的家人離開世界
[00:10:23.500 --> 00:10:26.900]  這是一個相當傷痛
[00:10:26.900 --> 00:10:28.900]  不捨得的事情
[00:10:28.900 --> 00:10:31.900]  在我們有限的人生當中
[00:10:31.900 --> 00:10:36.100]  如果我們要延續這一份愛
[00:10:36.100 --> 00:10:38.300]  其實唯一的出路
[00:10:38.300 --> 00:10:40.700]  就是認識永恆
[00:10:40.700 --> 00:10:42.300]  透過接受救恩
[00:10:42.300 --> 00:10:45.100]  進到永恆的當中
[00:10:45.100 --> 00:10:49.700]  一方面我要為當中
[00:10:49.700 --> 00:10:52.100]  好幾位的長輩
[00:10:52.100 --> 00:10:54.700]  他能夠在離開世界之前
[00:10:54.700 --> 00:10:58.100]  得著這個救恩而感恩
[00:10:58.100 --> 00:10:59.700]  但另一方面
[00:10:59.700 --> 00:11:01.900]  保羅這番說話
[00:11:01.900 --> 00:11:04.100]  其實也語重心長
[00:11:04.100 --> 00:11:06.300]  提醒我們
[00:11:06.300 --> 00:11:08.700]  到底我們對於
[00:11:08.700 --> 00:11:12.100]  我們身邊的家人、親友
[00:11:12.100 --> 00:11:15.300]  他們仍然未得著福音
[00:11:15.300 --> 00:11:16.700]  如果有這樣的人
[00:11:16.700 --> 00:11:20.500]  究竟我們有多著緊
[00:11:20.500 --> 00:11:21.700]  很盼望
[00:11:21.700 --> 00:11:25.100]  若然我們是非常非常著緊
[00:11:25.100 --> 00:11:26.700]  請我們切切
[00:11:26.700 --> 00:11:30.700]  將這些期盼擺上歧途
[00:11:30.700 --> 00:11:32.700]  我們真的不要等到
[00:11:32.700 --> 00:11:38.900]  最後一刻才來行動
[00:11:38.900 --> 00:11:44.100]  到時可能會太遲
[00:11:44.100 --> 00:11:46.700]  保羅接著在第二節
[00:11:46.700 --> 00:11:48.700]  他就指出了這一班
[00:11:48.700 --> 00:11:50.900]  以色列人的問題
[00:11:50.900 --> 00:11:52.300]  經文這樣說
[00:11:52.300 --> 00:11:55.300]  我可以證明他們向神有熱心
[00:11:55.300 --> 00:11:59.300]  但不是按著真知識
[00:11:59.300 --> 00:12:00.900]  這一班以色列人
[00:12:00.900 --> 00:12:02.700]  滿有熱心
[00:12:02.700 --> 00:12:07.500]  其實是在說一種熱切的情感
[00:12:07.500 --> 00:12:09.900]  這不是僅僅在這班
[00:12:09.900 --> 00:12:11.700]  以色列人身上發生
[00:12:11.700 --> 00:12:14.500]  保羅他自己也經歷過
[00:12:14.500 --> 00:12:16.900]  所以在《迦太書》一章十四節
[00:12:16.900 --> 00:12:20.500]  就提到他當年是怎樣
[00:12:20.500 --> 00:12:24.100]  因著對律法滿有熱誠
[00:12:24.100 --> 00:12:27.100]  來到碧巴教會
[00:12:27.100 --> 00:12:31.100]  在這份熱心
[00:12:31.100 --> 00:12:32.900]  為上帝
[00:12:32.900 --> 00:12:35.300]  以為為他做點事
[00:12:35.300 --> 00:12:39.100]  但如果方向是錯的
[00:12:39.100 --> 00:12:41.100]  滿腔熱誠
[00:12:41.100 --> 00:12:43.300]  只會帶來一個結果
[00:12:43.300 --> 00:12:47.300]  就是越走越遠
[00:12:47.300 --> 00:12:48.700]  現在這班以色列人
[00:12:48.700 --> 00:12:53.100]  就是帶著這個走錯了的熱心
[00:12:53.100 --> 00:12:55.500]  去拒絕耶穌基督
[00:12:55.500 --> 00:12:57.900]  所以保羅形容這班人
[00:12:57.900 --> 00:13:00.900]  不是按著真知識
[00:13:00.900 --> 00:13:03.100]  「知識」這個字就是告訴我們
[00:13:03.100 --> 00:13:08.500]  要認識一件事本身真正的意思
[00:13:08.500 --> 00:13:10.900]  在屬靈上
[00:13:10.900 --> 00:13:13.500]  究竟這班以色列人
[00:13:13.500 --> 00:13:15.900]  犯了甚麼錯誤呢?
[00:13:15.900 --> 00:13:17.900]  第三節就說
[00:13:17.900 --> 00:13:19.900]  因為不知道神的義
[00:13:19.900 --> 00:13:21.900]  想要立自己的義
[00:13:21.900 --> 00:13:24.900]  就不服神的義了
[00:13:24.900 --> 00:13:28.900]  「因信而利,能夠稱義」
[00:13:28.900 --> 00:13:33.500]  這個課題其實說過很多次了
[00:13:33.500 --> 00:13:34.900]  但這班以色列人
[00:13:34.900 --> 00:13:39.500]  一直都仍然靠著自己的行為
[00:13:39.500 --> 00:13:43.300]  希望建立自己的義
[00:13:43.300 --> 00:13:45.300]  人出於無知
[00:13:45.300 --> 00:13:48.900]  所以要拒絕上帝的義
[00:13:48.900 --> 00:13:50.500]  「吾聖應」
[00:13:50.500 --> 00:13:54.300]  神是將恩典百百次過給我們
[00:13:54.300 --> 00:13:57.300]  希望憑自己的功勞
[00:13:57.300 --> 00:13:59.900]  來做點事
[00:13:59.900 --> 00:14:03.900]  這種不肯將神應得的榮耀
[00:14:03.900 --> 00:14:06.100]  來給祂
[00:14:06.100 --> 00:14:08.100]  保羅形容這班人
[00:14:08.100 --> 00:14:10.700]  是一個自義的心態
[00:14:10.700 --> 00:14:12.300]  這樣就即是
[00:14:12.300 --> 00:14:16.700]  「吾信從,吾服神的義」
[00:14:16.700 --> 00:14:20.700]  約翰加爾文有一番說話說得很好
[00:14:20.700 --> 00:14:22.100]  雖然長一點
[00:14:22.100 --> 00:14:25.300]  但我仍然想讀給大家聽
[00:14:25.300 --> 00:14:26.700]  他這樣說
[00:14:26.700 --> 00:14:30.300]  「獲取從神而來的公義的第一步
[00:14:30.300 --> 00:14:34.300]  就是拋棄我們自己的義」
[00:14:34.300 --> 00:14:37.900]  這是最重要的第一步
[00:14:37.900 --> 00:14:43.300]  我們能否願意承認自己不行
[00:14:43.300 --> 00:14:49.300]  加爾文在這裡繼續說
[00:14:49.300 --> 00:14:53.100]  「對真道的無知,採取假道
[00:14:53.100 --> 00:14:56.300]  並不是猶太人獨有的悲劇」
[00:14:56.300 --> 00:14:59.100]  其實不只是猶太人是這樣
[00:14:59.100 --> 00:15:02.300]  他說所有宗教的善男信女
[00:15:02.300 --> 00:15:05.700]  都有同樣的問題
[00:15:05.700 --> 00:15:10.500]  仍然覺得可以靠自己來做得好
[00:15:10.500 --> 00:15:14.100]  就算做得不好,也可以做好一點
[00:15:14.100 --> 00:15:16.100]  不是這樣
[00:15:16.100 --> 00:15:21.100]  接著那句更精彩,「掛名的基督徒
[00:15:21.100 --> 00:15:23.500]  都不例外」
[00:15:23.500 --> 00:15:27.300]  究竟這裡是否在說我們呢?
[00:15:27.300 --> 00:15:28.500]  他繼續說
[00:15:28.500 --> 00:15:32.100]  「試圖建造或者成立自己的義
[00:15:32.100 --> 00:15:34.500]  這個方法是注定失敗的
[00:15:34.500 --> 00:15:35.900]  因為在神的眼裡
[00:15:35.900 --> 00:15:40.100]  我們所有的義都像污穢的衣服一樣」
[00:15:40.100 --> 00:15:44.300]  好了,完成了第一步,還未完的
[00:15:44.300 --> 00:15:46.700]  第二步就是服從神的義
[00:15:46.700 --> 00:15:48.900]  藉著相信耶穌基督
[00:15:48.900 --> 00:15:53.700]  接受神伯伯的賜予
[00:15:53.700 --> 00:15:55.500]  因為這樣的緣故
[00:15:55.500 --> 00:15:59.100]  保羅在第四節繼續說
[00:15:59.100 --> 00:16:01.500]  「律法的總結就是基督
[00:16:01.500 --> 00:16:05.100]  使凡信他的道德著義
[00:16:05.100 --> 00:16:10.300]  就若律法終止在耶穌基督那裡」
[00:16:10.300 --> 00:16:18.500]  就救恩來說,基督和律法是互不相容的途徑
[00:16:18.500 --> 00:16:21.100]  要麼選擇這樣,要麼選擇那樣
[00:16:21.100 --> 00:16:24.100]  沒有中間騎牆
[00:16:24.100 --> 00:16:27.500]  公義如果能夠藉著律法而得
[00:16:27.500 --> 00:16:30.300]  就不是藉著耶穌基督了
[00:16:30.300 --> 00:16:34.100]  如果是藉著耶穌基督,因為信而得
[00:16:34.100 --> 00:16:38.100]  就同樣不是藉著律法了
[00:16:38.100 --> 00:16:40.700]  耶穌基督的死和復活
[00:16:40.700 --> 00:16:44.900]  就是終止了律法在這一方面的角色
[00:16:44.900 --> 00:16:47.100]  滿足了律法的要求
[00:16:47.100 --> 00:16:50.900]  讓我們能夠得著救恩
[00:16:50.900 --> 00:16:54.700]  請你留意,保羅這一番說話
[00:16:54.700 --> 00:17:01.500]  不是對於那些不認識神的人來說的
[00:17:01.500 --> 00:17:05.900]  其實,我相信可能在我們身邊
[00:17:05.900 --> 00:17:10.700]  你也會接觸過一些類似這樣的人
[00:17:10.700 --> 00:17:13.900]  你試想想,在你身邊
[00:17:13.900 --> 00:17:19.100]  有沒有一些你認識的弟兄姊妹
[00:17:19.100 --> 00:17:26.300]  她曾經在一個信仰的階段裡非常熱心
[00:17:26.300 --> 00:17:31.100]  不過今天連影子也沒有了
[00:17:31.100 --> 00:17:36.500]  你想到這些人嗎?一定有的
[00:17:36.500 --> 00:17:42.500]  其實,在這個狀態之下
[00:17:42.500 --> 00:17:44.900]  正正就代表
[00:17:44.900 --> 00:17:52.300]  雖然這些人是很認識關於上帝的事情
[00:17:52.300 --> 00:17:58.700]  但是很可惜他們卻不認識上帝的本性、本質
[00:17:58.700 --> 00:18:03.700]  即是他們不認識上帝自己
[00:18:03.700 --> 00:18:10.100]  究竟他們和上帝之間的關係是怎樣的?
[00:18:10.100 --> 00:18:13.100]  我很久之前認識了一個弟兄
[00:18:13.100 --> 00:18:16.300]  現在也很少聯絡了
[00:18:16.300 --> 00:18:19.300]  當年我認識他的時候
[00:18:19.300 --> 00:18:23.100]  他是四十歲出頭左右
[00:18:23.100 --> 00:18:25.900]  跟我差不多年紀
[00:18:25.900 --> 00:18:31.500]  這個弟兄在教會裡很熱心參與服事
[00:18:31.500 --> 00:18:34.300]  很多不同的事務崗位
[00:18:34.300 --> 00:18:36.900]  祈禱會也去,什麼都去
[00:18:36.900 --> 00:18:44.100]  特別在於他是四十多歲出頭
[00:18:44.100 --> 00:18:46.500]  仍然單身
[00:18:46.500 --> 00:18:50.300]  不過他很熱心在兒童事工
[00:18:50.300 --> 00:18:53.100]  有沒有見過這樣的大男人
[00:18:53.100 --> 00:18:55.700]  四十多歲熱心兒童事工
[00:18:55.700 --> 00:18:58.100]  不過是單身的
[00:18:58.100 --> 00:19:00.900]  所以我覺得他也挺特別的
[00:19:00.900 --> 00:19:03.300]  但是很可惜過了一段時間
[00:19:03.300 --> 00:19:07.500]  因為家裡出現了一些事情
[00:19:07.500 --> 00:19:11.300]  在侍奉上又遇到難處
[00:19:11.300 --> 00:19:14.900]  結果就離開了教會
[00:19:14.900 --> 00:19:21.700]  可能到了這一刻他已經離開了信仰
[00:19:21.700 --> 00:19:25.700]  我相信今天大家能夠坐在這裡
[00:19:25.700 --> 00:19:28.700]  你絕對不是離開了信仰
[00:19:28.700 --> 00:19:32.700]  不過我仍然想挑戰大家想一想
[00:19:32.700 --> 00:19:36.700]  有沒有一個階段
[00:19:36.700 --> 00:19:40.300]  你的信仰是向下滑的?
[00:19:40.300 --> 00:19:42.500]  你坐在這裡,即是你沒有離開
[00:19:42.500 --> 00:19:47.300]  不過你的信仰是向下滑
[00:19:47.300 --> 00:19:55.100]  回想起來,為什麼自己的信仰會倒退?
[00:19:55.100 --> 00:19:58.100]  其實令一個人的信仰
[00:19:58.100 --> 00:20:03.500]  從高處向下滑有很多原因
[00:20:03.500 --> 00:20:10.100]  不過,寶羅在這裡觸發我的反思
[00:20:10.100 --> 00:20:13.100]  其中一個很重要的原因
[00:20:13.100 --> 00:20:16.900]  就是我們缺乏真知識
[00:20:16.900 --> 00:20:21.700]  當我們的焦點做得不對
[00:20:21.700 --> 00:20:31.300]  結果我們就沒辦法去承擔任何的試探、挑戰
[00:20:31.300 --> 00:20:35.900]  當衝擊來到的時候就倒下來了
[00:20:35.900 --> 00:20:40.500]  所以有一句英文說話說得很好
[00:20:40.500 --> 00:20:42.500]  很值得我們去思考
[00:20:42.500 --> 00:20:49.100]  "When life gets blurry, adjust your focus"
[00:20:49.100 --> 00:20:51.100]  翻譯出來就是說
[00:20:51.100 --> 00:20:57.100]  如果我們的生命突然覺得有點模糊
[00:20:57.100 --> 00:21:02.100]  請你調教一下你的焦點
[00:21:02.100 --> 00:21:03.700]  我相信這一句說話
[00:21:03.700 --> 00:21:05.700]  就算不是應用在信仰上
[00:21:05.700 --> 00:21:07.700]  你也會很明白
[00:21:07.700 --> 00:21:13.500]  如果你正在使用一個投影機,哎呀,變得模糊了
[00:21:13.500 --> 00:21:14.700]  那你會怎麼做呢?
[00:21:14.700 --> 00:21:19.500]  轉一下鏡頭,將焦點調整一下
[00:21:19.500 --> 00:21:21.500]  對不對?
[00:21:21.500 --> 00:21:27.100]  生命當中亦如是
[00:21:27.100 --> 00:21:32.500]  看不到就是調節的時間
[00:21:32.500 --> 00:21:38.700]  究竟這一群以色列民是如何不服神的意呢?
[00:21:38.700 --> 00:21:44.500]  保羅接下來引述了很多段舊約的聖經
[00:21:44.500 --> 00:21:47.500]  來解釋這個說法
[00:21:47.500 --> 00:21:52.100]  去比較出於律法和信心的意
[00:21:52.100 --> 00:21:54.500]  究竟有什麼不同
[00:21:54.500 --> 00:21:59.900]  保羅在第五節引述利未記第十八章第五節
[00:21:59.900 --> 00:22:03.500]  先去解釋關於律法的義
[00:22:03.500 --> 00:22:05.100]  經文這樣說
[00:22:05.100 --> 00:22:06.500]  摩西寫著說
[00:22:06.500 --> 00:22:11.500]  「人若行那出於律法的義,就必因此活著」
[00:22:11.500 --> 00:22:14.500]  這句經文說得很清楚
[00:22:14.500 --> 00:22:17.500]  括著那裡,利未記十八章第五節
[00:22:17.500 --> 00:22:21.500]  「人若行出於律法的義」
[00:22:21.500 --> 00:22:22.500]  即是什麼意思?
[00:22:22.500 --> 00:22:25.500]  如果你能夠這樣
[00:22:25.500 --> 00:22:32.500]  那就可以靠著律法而活著,得著生命
[00:22:32.500 --> 00:22:37.500]  「弊也弊在人因著墮落的緣故」
[00:22:37.500 --> 00:22:39.100]  事實告訴我們
[00:22:39.100 --> 00:22:42.500]  我們根本無法行得出
[00:22:42.500 --> 00:22:46.500]  上帝要求律法的義
[00:22:46.500 --> 00:22:54.500]  所以如果人要靠著律法來得清義的話
[00:22:54.500 --> 00:22:57.500]  根本是一件不可能的事
