
[00:00:00.000 --> 00:00:05.000]  上一回主席跟我們說過有兩個人物
[00:05:52.000 --> 00:05:54.700]  對上帝這個擺設有一個責任呢?
[00:05:54.700 --> 00:05:59.600]  正是今次我們下集要講的內容和細節
[00:05:59.600 --> 00:06:01.400]  每一個人都有些不同
[00:06:01.400 --> 00:06:05.000]  請你好好編寫你自己屬於你自己的人生目標
[00:06:05.000 --> 00:06:10.000]  我看到我以前教他的信徒在這裡
[00:06:10.000 --> 00:06:16.800]  好,第一個point就是要接根源與神和
[00:06:16.800 --> 00:06:20.800]  就像羅馬書五章十節那裡說的
[00:06:20.800 --> 00:06:23.400]  因為人類犯罪已經遠離生命的根
[00:06:23.400 --> 00:06:26.800]  上一次我是用桃花來做一個比喻
[00:06:26.800 --> 00:06:29.500]  將一棵桃花剪了出來或者斬了出來
[00:06:29.500 --> 00:06:30.900]  放在這裡賣的時候
[00:06:30.900 --> 00:06:32.200]  還有很漂亮的花
[00:06:32.200 --> 00:06:34.900]  新年的時候還會結少許桃仔
[00:06:34.900 --> 00:06:37.200]  但是我說可以向它拼命
[00:06:37.200 --> 00:06:38.900]  它已經死了
[00:06:38.900 --> 00:06:39.800]  為什麼呢?
[00:06:39.800 --> 00:06:43.200]  因為看到它的根已經離開了本身的幹
[00:06:43.200 --> 00:06:44.600]  它不能夠吸收生命
[00:06:44.600 --> 00:06:45.900]  所以它已經死了
[00:06:45.900 --> 00:06:50.000]  你看到一個仍然有少許生機的死屍
[00:06:50.000 --> 00:06:52.300]  像這些沙一樣
[00:06:52.300 --> 00:06:53.200]  很漂亮
[00:06:53.200 --> 00:06:55.100]  但是它死定了
[00:06:55.100 --> 00:06:55.600]  是不是?
[00:06:55.600 --> 00:06:59.000]  它不能夠有一種再生的能力
[00:06:59.000 --> 00:07:04.800]  所以我們第一點最重要的就是要接回這條根
[00:07:04.800 --> 00:07:06.300]  就是接回上帝
[00:07:06.300 --> 00:07:09.500]  上帝是整個宇宙生命的主宰和根源
[00:07:09.500 --> 00:07:11.600]  你離開祂還有什麼可以生活?
[00:07:11.600 --> 00:07:13.200]  我問一下你
[00:07:13.200 --> 00:07:14.200]  沒有的
[00:07:14.200 --> 00:07:18.200]  但是我們的心性仍然會自把自為
[00:07:18.200 --> 00:07:20.600]  按自己的喜好去行事
[00:07:20.600 --> 00:07:21.400]  就是不肯
[00:07:21.400 --> 00:07:24.800]  這就是人的自由意志的寶貴
[00:07:24.800 --> 00:07:27.000]  上帝賦予人有自由意志
[00:07:27.000 --> 00:07:28.200]  這是一個極大的禮物
[00:07:28.200 --> 00:07:29.700]  但是同時這個禮物
[00:07:29.700 --> 00:07:30.800]  我們用得不好的時候
[00:07:30.800 --> 00:07:33.300]  就是傷害自己和傷害身邊的人
[00:07:33.300 --> 00:07:37.300]  這個叫做連累亡
[00:07:37.300 --> 00:07:38.800]  所以有時候我們犯事
[00:07:38.800 --> 00:07:39.900]  我們賭錢
[00:07:39.900 --> 00:07:41.500]  我們有些事情做得不好的時候
[00:07:41.500 --> 00:07:43.600]  不是你一個人受傷
[00:07:43.600 --> 00:07:46.000]  是你最身邊的人都受傷
[00:07:46.000 --> 00:07:49.000]  是連你最親的人都受傷
[00:07:49.000 --> 00:07:52.200]  這個叫做連累亡
[00:07:52.200 --> 00:07:54.600]  所以我們要很好的去接回這條根
[00:07:54.600 --> 00:07:55.600]  使我們這個根源
[00:07:55.600 --> 00:07:59.400]  重新有和上帝有生命的供應之餘
[00:07:59.400 --> 00:08:02.000]  還有領受從上帝來的教訓
[00:08:02.000 --> 00:08:05.100]  要去改變我們的心性
[00:08:05.100 --> 00:08:07.800]  重新行回自己對的道路
[00:08:07.800 --> 00:08:14.500]  這就是第一點
[00:08:14.500 --> 00:08:16.400]  第二就是以上帝的話
[00:08:16.400 --> 00:08:19.500]  作為我們人生方向
[00:08:19.500 --> 00:08:23.700]  這個國家它認為同性戀是合法的
[00:08:23.700 --> 00:08:27.100]  這個國家它認為同性戀是非刑事化的
[00:08:27.100 --> 00:08:30.100]  這個國家它認為同性戀是要扔死的
[00:08:30.100 --> 00:08:32.900]  國有國法 家有家規
[00:08:32.900 --> 00:08:37.200]  到底哪個才是標準呢
[00:08:37.200 --> 00:08:43.500]  最終整個宇宙都是以上帝作為標準
[00:08:43.500 --> 00:08:45.100]  香港吃狗肉
[00:08:45.100 --> 00:08:46.500]  是可以的
[00:08:46.500 --> 00:08:48.300]  你走遠一點去羅湖
[00:08:48.300 --> 00:08:49.500]  是沒有問題的
[00:08:49.500 --> 00:08:52.300]  沒有問題的
[00:08:52.300 --> 00:08:56.600]  到底可以還是不可以呢
[00:08:56.600 --> 00:08:59.300]  這個就去到地方法例的標準
[00:08:59.300 --> 00:09:01.800]  但我們要終極所有的標準
[00:09:01.800 --> 00:09:04.200]  都不能代替上帝的標準
[00:09:04.200 --> 00:09:06.800]  所以上帝的話是我們人生的方向
[00:09:06.800 --> 00:09:08.700]  是我們人生價值觀的標準
[00:09:08.700 --> 00:09:11.400]  這個是不變的
[00:09:11.400 --> 00:09:12.800]  在美國
[00:09:12.800 --> 00:09:16.900]  一直回來亞洲有兩個法官被警方檢控
[00:09:16.900 --> 00:09:19.000]  檢控他們的原因
[00:09:19.000 --> 00:09:22.600]  是因為他們收受了一些青年拘留所
[00:09:22.600 --> 00:09:25.700]  原來美國有些拘留所是私人經營的
[00:09:25.700 --> 00:09:29.000]  香港還沒有 希望不要有
[00:09:29.000 --> 00:09:30.000]  是私人經營的
[00:09:30.000 --> 00:09:32.600]  收多少錢就跟政府拿回一些錢
[00:09:32.600 --> 00:09:35.200]  就好像那些學校 私校那樣
[00:09:35.200 --> 00:09:37.700]  津貼一些錢
[00:09:37.700 --> 00:09:39.600]  現在是怎樣我都不太清楚
[00:09:39.600 --> 00:09:45.900]  這兩個法官因為收了賄賂
[00:09:45.900 --> 00:09:49.700]  就幫這間青年拘留所判案的時候
[00:09:49.700 --> 00:09:51.900]  就多判一些人去坐牢
[00:09:51.900 --> 00:09:53.300]  被拘留
[00:09:53.300 --> 00:09:54.500]  因為他越多額度
[00:09:54.500 --> 00:09:57.400]  他跟政府收的錢就越多
[00:09:57.400 --> 00:10:00.400]  因為是私人經營的
[00:10:00.400 --> 00:10:06.300]  在短短兩年裏面
[00:10:06.300 --> 00:10:11.000]  他判的案是多了兩至三倍
[00:10:11.000 --> 00:10:13.700]  告他的其中一個律師叫利維克
[00:10:13.700 --> 00:10:15.800]  他說 他舉了兩個例子
[00:10:15.800 --> 00:10:22.500]  他說有一個小朋友偷了一瓶價值四元美金的肉豆蔻
[00:10:22.500 --> 00:10:24.600]  法官幾分鐘
[00:10:24.600 --> 00:10:28.600]  還在沒有律師的情況下就判他去這個拘留所
[00:10:28.600 --> 00:10:31.200]  第二個案件2007年
[00:10:31.200 --> 00:10:33.400]  法官不用一分鐘
[00:10:33.400 --> 00:10:38.700]  就判了一個18歲的女孩去拘留所
[00:10:38.700 --> 00:10:44.100]  原因就是因為他在類似Facebook的一個社交網站裏面
[00:10:44.100 --> 00:10:48.100]  嘲笑他學校的一個管理人
[00:10:48.100 --> 00:10:50.300]  我們全部都要進去
[00:10:50.300 --> 00:10:51.700]  你有沒有說過 我沒有說過
[00:10:51.700 --> 00:10:55.100]  不過我見到很多時候Facebook不停地罵那些人
[00:10:55.100 --> 00:10:57.100]  全部鎖上去
[00:10:57.100 --> 00:11:04.700]  原因就是他收了二千二百八十萬賄賂
[00:11:04.700 --> 00:11:06.400]  要做這個角色
[00:11:06.400 --> 00:11:10.400]  就將多些人判去拘留所
[00:11:10.400 --> 00:11:13.300]  一個法官坐在那個位置
[00:11:13.300 --> 00:11:16.700]  他就應該是做一個審判官
[00:11:16.700 --> 00:11:18.200]  秉公辦事
[00:11:18.200 --> 00:11:19.400]  他有犯事的
[00:11:19.400 --> 00:11:23.200]  除了是法之外還有理情
[00:11:23.200 --> 00:11:26.400]  我有一次講非一般靈修講過
[00:11:26.400 --> 00:11:28.400]  理性的人就講法理情
[00:11:28.400 --> 00:11:31.300]  感性的人就講情理法
[00:11:31.300 --> 00:11:33.300]  但無論你誰先行都好
[00:11:33.300 --> 00:11:34.800]  總是要共融
[00:11:34.800 --> 00:11:36.500]  並且要完整一套
[00:11:36.500 --> 00:11:39.100]  不可以只是有法而無情
[00:11:39.100 --> 00:11:40.900]  不可以有情而無法
[00:11:40.900 --> 00:11:42.900]  一定要平衡
[00:11:42.900 --> 00:11:45.900]  但這個法官因為收了錢
[00:11:45.900 --> 00:11:48.800]  就有錢就無法了
[00:11:48.800 --> 00:11:50.600]  有錢就無法無天了
[00:11:50.600 --> 00:11:53.700]  作為一個法官應做的角色就完全失職
[00:11:53.700 --> 00:11:55.100]  我叫做「續職」
[00:11:55.100 --> 00:11:58.500]  褻瀆了「續」
[00:11:58.500 --> 00:11:59.500]  作為一個爸爸
[00:11:59.500 --> 00:12:01.900]  作為一個不稱職的爸爸
[00:12:01.900 --> 00:12:03.300]  作為一個媽媽
[00:12:03.300 --> 00:12:05.100]  作為一個不稱職的媽媽
[00:12:05.100 --> 00:12:07.400]  都是褻瀆自己的職位
[00:12:07.400 --> 00:12:09.000]  在泰國很多人
[00:12:09.000 --> 00:12:10.200]  特別是山區的人
[00:12:10.200 --> 00:12:14.100]  養大一個女兒就賣出去做妓女
[00:12:14.100 --> 00:12:16.100]  窮啊
[00:12:16.100 --> 00:12:21.000]  就像我上次講印度的爸爸要賣女兒
[00:12:21.000 --> 00:12:22.300]  拍了一套戲
[00:12:22.300 --> 00:12:23.600]  一百萬名一夜
[00:12:23.600 --> 00:12:26.800]  女兒紅了之後要賣女兒
[00:12:26.800 --> 00:12:28.100]  錢
[00:12:28.100 --> 00:12:30.300]  錢可以令到人失職
[00:12:30.300 --> 00:12:34.000]  錢可以令到人連上帝給他的角色
[00:12:34.000 --> 00:12:37.100]  甚至我們應該守的本份
[00:12:37.100 --> 00:12:38.900]  都可以蕩然無存
[00:12:38.900 --> 00:12:40.000]  所以聖經說
[00:12:40.000 --> 00:12:48.200]  「我們都如羊走迷,各人遍行幾路」
[00:12:48.200 --> 00:12:51.400]  好,謝謝Pavon姐姐
[00:12:51.400 --> 00:12:52.400]  第二
[00:12:52.400 --> 00:12:55.000]  就是人生次序的重要性
[00:12:55.000 --> 00:12:56.800]  當耶穌祂說
[00:12:56.800 --> 00:12:58.300]  若有人要服侍我
[00:12:58.300 --> 00:12:59.900]  就當跟從我
[00:12:59.900 --> 00:13:00.500]  我在那裏
[00:13:00.500 --> 00:13:02.300]  服侍我的人都要在那裏
[00:13:02.300 --> 00:13:03.300]  那時我們不是
[00:13:03.300 --> 00:13:04.600]  我們先行過上帝
[00:13:04.600 --> 00:13:06.100]  但這裏很清楚講到
[00:13:06.100 --> 00:13:09.300]  耶穌祂做了一個示範
[00:13:09.300 --> 00:13:10.900]  祂先行,我們跟著祢
[00:13:10.900 --> 00:13:12.000]  而不是我先行
[00:13:12.000 --> 00:13:13.100]  神下祢跟著我
[00:13:13.100 --> 00:13:15.500]  很多時我們人都是有計劃好的東西
[00:13:15.500 --> 00:13:18.600]  上帝你要祝福我的計劃
[00:13:18.600 --> 00:13:21.300]  你要按我的計劃去行
[00:13:21.300 --> 00:13:22.600]  錯的
[00:13:22.600 --> 00:13:26.100]  在這裏有一個簡單的邏輯
[00:13:26.100 --> 00:13:27.700]  如果有人要服侍主
[00:13:27.700 --> 00:13:31.000]  首先就要跟從主
[00:13:31.000 --> 00:13:32.300]  耶穌在那裏
[00:13:32.300 --> 00:13:36.400]  服侍祂的人就要在那裏
[00:13:36.400 --> 00:13:39.400]  等於第三點
[00:13:39.400 --> 00:13:40.600]  若有人服侍我
[00:13:40.600 --> 00:13:44.600]  即是按照上述去服侍主的時候
[00:13:44.600 --> 00:13:50.200]  我的天父就會尊重他
[00:13:50.200 --> 00:13:53.300]  你想上帝以我們為尊
[00:13:53.300 --> 00:13:54.800]  以你為尊
[00:13:54.800 --> 00:13:55.800]  我們必須要按照
[00:13:55.800 --> 00:13:59.300]  這個屬靈的指示去做
[00:13:59.300 --> 00:14:00.600]  不是你先行
[00:14:00.600 --> 00:14:02.200]  是耶穌先行
[00:14:02.200 --> 00:14:03.600]  耶穌是我們的頭
[00:14:03.600 --> 00:14:05.400]  上帝是我們生命的主
[00:14:05.400 --> 00:14:06.600]  我們不是要做跟班
[00:14:06.600 --> 00:14:08.000]  我們不是要吩咐祂
[00:14:08.000 --> 00:14:10.900]  做我們心水的事
[00:14:10.900 --> 00:14:14.600]  當我們按照這個指示去做的時候
[00:14:14.600 --> 00:14:17.000]  上帝就會尊重我們
[00:14:17.000 --> 00:14:29.100]  這是一個很重要的教導
[00:14:29.100 --> 00:14:29.700]  二點一
[00:14:29.700 --> 00:14:31.700]  開始我們要做一點功課
[00:14:31.700 --> 00:14:38.500]  如果你有筆和筆記可以做些什麼
[00:14:38.500 --> 00:14:39.800]  在人生次序裏
[00:14:39.800 --> 00:14:41.600]  很多時候你要清楚知道
[00:14:41.600 --> 00:14:44.500]  你自己什麼是對你最重要的
[00:14:44.500 --> 00:14:46.500]  我最近有一個
[00:14:46.500 --> 00:14:47.700]  第二間教會的人
[00:14:47.700 --> 00:14:49.900]  他知道我在這裏工作
[00:14:49.900 --> 00:14:52.300]  他說文方很久沒見你了
[00:14:52.300 --> 00:14:54.300]  可不可以用這些時間
[00:14:54.300 --> 00:14:57.700]  做一些屬靈生命的指導
[00:14:57.700 --> 00:14:58.500]  我說OK
[00:14:58.500 --> 00:14:59.300]  這麼久沒見
[00:14:59.300 --> 00:15:01.900]  我預了時間跟他聊天
[00:15:01.900 --> 00:15:04.900]  他說他這二十多年來
[00:15:04.900 --> 00:15:07.900]  他全然去跟從主
[00:15:07.900 --> 00:15:11.100]  很樂意去服侍主
[00:15:11.100 --> 00:15:12.900]  他還想說一些具體的指導
[00:15:12.900 --> 00:15:14.900]  因為他覺得這二十多年來
[00:15:14.900 --> 00:15:18.900]  兜兜轉轉都好像摸不到出路
[00:15:18.900 --> 00:15:21.700]  那我就問他
[00:15:21.700 --> 00:15:25.300]  你有什麼你很想做的
[00:15:25.300 --> 00:15:27.300]  我就說了
[00:15:27.300 --> 00:15:29.500]  在他面前我很愛他
[00:15:29.500 --> 00:15:32.900]  我是完全張開的
[00:15:32.900 --> 00:15:35.100]  我說你留意我出去
[00:15:35.100 --> 00:15:36.100]  聽一次我說
[00:15:36.100 --> 00:15:37.900]  我問個問題
[00:15:37.900 --> 00:15:40.900]  你有什麼你很想去做
[00:15:40.900 --> 00:15:44.300]  很想服侍他
[00:15:44.300 --> 00:15:46.300]  就愛他
[00:15:46.300 --> 00:15:48.100]  就屬靈
[00:15:48.100 --> 00:15:48.900]  我這二十多年來
[00:15:48.900 --> 00:15:50.300]  我都是保持著這種態度
[00:15:50.300 --> 00:15:51.300]  我經常靈修
[00:15:51.300 --> 00:15:52.500]  經常看聖經
[00:15:52.500 --> 00:15:56.900]  我出去讀很多講座
[00:15:56.900 --> 00:15:58.500]  我說你覺不覺得你表達
[00:15:58.500 --> 00:16:03.700]  和聆聽都好像有點封閉
[00:16:03.700 --> 00:16:05.700]  好像聽不到我要問的問題
[00:16:05.700 --> 00:16:07.900]  你能不能具體說給我聽
[00:16:07.900 --> 00:16:10.700]  你有什麼你很想做
[00:16:10.700 --> 00:16:15.100]  然後他輕聲說不到
[00:16:15.100 --> 00:16:16.900]  在這裡停頓了超過兩分鐘
[00:16:16.900 --> 00:16:18.100]  我們讓他停頓兩分鐘
[00:16:18.100 --> 00:16:20.500]  大家在這裡凝固了
[00:16:20.500 --> 00:16:23.100]  因為我要給他有一種震盪
[00:16:23.100 --> 00:16:24.100]  震到心裡
[00:16:24.100 --> 00:16:25.700]  他一直以為這二十多年來
[00:16:25.700 --> 00:16:27.900]  所擁抱著的目標和態度
[00:16:27.900 --> 00:16:31.900]  就只是目標的態度
[00:16:31.900 --> 00:16:33.900]  沒有焦點
[00:16:33.900 --> 00:16:35.300]  當一個人發拳
[00:16:35.300 --> 00:16:37.100]  卻沒有一個對象打的時候
[00:16:37.100 --> 00:16:37.700]  你怎樣打對方
[00:16:37.700 --> 00:16:39.900]  打空氣而已
[00:16:39.900 --> 00:16:41.500]  我們練拳的就知道
[00:16:41.500 --> 00:16:42.100]  頭有頭
[00:16:42.100 --> 00:16:42.700]  魂有魂
[00:16:42.700 --> 00:16:43.300]  眼有眼
[00:16:43.300 --> 00:16:43.700]  鼻有鼻
[00:16:43.700 --> 00:16:44.700]  全部有焦點
[00:16:44.700 --> 00:16:45.700]  鎖喉有鎖喉
[00:16:45.700 --> 00:16:50.100]  全部有一個目標
[00:16:50.100 --> 00:16:52.300]  他只是有態度
[00:16:52.300 --> 00:16:53.900]  我完全向主傾倒
[00:16:53.900 --> 00:16:55.300]  張開
[00:16:55.300 --> 00:16:58.100]  你想在哪方面服侍他
[00:16:58.100 --> 00:16:59.300]  我說了
[00:16:59.300 --> 00:17:00.900]  說什麼給我聽
[00:17:00.900 --> 00:17:02.700]  說了一個張開的態度
[00:17:02.700 --> 00:17:03.900]  一個屬靈的態度
[00:17:03.900 --> 00:17:05.300]  你的目標是什麼
[00:17:05.300 --> 00:17:07.700]  沒有
[00:17:07.700 --> 00:17:08.700]  所以二十多年來
[00:17:08.700 --> 00:17:09.700]  兜兜轉轉
[00:17:09.700 --> 00:17:12.700]  但他的屬靈態度是很好的
[00:17:12.700 --> 00:17:16.900]  我極之欣賞他
[00:17:16.900 --> 00:17:18.100]  我突然之間
[00:17:18.100 --> 00:17:19.900]  今天早上我們是不是
[00:17:19.900 --> 00:17:21.900]  都在這種程度上有這個問題
[00:17:21.900 --> 00:17:25.900]  或者你以往定的目標已經完成
[00:17:25.900 --> 00:17:27.900]  在上一次我教主學
[00:17:27.900 --> 00:17:28.900]  基督生平的時候
[00:17:28.900 --> 00:17:32.100]  講到主前三百三十年的
[00:17:32.100 --> 00:17:33.900]  亞歷山大
[00:17:33.900 --> 00:17:34.900]  亞歷山大就是
[00:17:34.900 --> 00:17:35.900]  東征西討
[00:17:35.900 --> 00:17:38.900]  連當時地上的霸主波斯
[00:17:38.900 --> 00:17:40.100]  他的海軍很厲害
[00:17:40.100 --> 00:17:42.300]  都被他剿平之後
[00:17:42.300 --> 00:17:43.700]  在野史裡面
[00:17:43.700 --> 00:17:46.100]  就說他坐在河邊哭
[00:17:46.100 --> 00:17:48.100]  野史就說他坐在河邊哭
[00:17:48.100 --> 00:17:49.100]  為什麼呢
[00:17:49.100 --> 00:17:50.500]  因為他畢生的夢想
[00:17:50.500 --> 00:17:53.100]  就是要打敗地上的霸主波斯
[00:17:53.100 --> 00:17:55.700]  我三十歲中已經打敗了他
[00:17:55.700 --> 00:17:59.300]  我人生下半場怎麼算好
[00:17:59.300 --> 00:18:00.300]  怎麼算好
[00:18:00.300 --> 00:18:01.500]  已經沒有對手了
[00:18:01.500 --> 00:18:03.500]  我怎麼算好
[00:18:03.500 --> 00:18:05.100]  在這裡他開始發脾氣
[00:18:05.100 --> 00:18:06.100]  所以他死的時候
[00:18:06.100 --> 00:18:09.100]  三十三歲左右
